,UKF248,UKF251,UKF260,UKF266,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL2,0.149103845568726,-0.046703824445956416,-0.015450686826821393,-0.025118306063323218,-0.01017785982556083,0.0767106073119545,0.0028655614112030967,0.10304180596685558,0.053597202893107765,0.03555192276137959,-0.059699422606926775,0.012208708388544307,-0.11639140082143029,0.0034182864790729185
DSCAM,0.0013770289446649593,-0.0005157823276360412,0.019728178694398687,0.01788918417566353,0.040014494202273376,-0.035734051545246455,-0.024192985834369893,0.027147773785953195,0.028815107299809108,-0.019492709421095645,0.016295228888023906,-0.038438631180497125,-0.06946217434812586,-0.033094615788439176
GPHA2,0.07053072901869875,,,,,,,,,,,,,
ANG,0.0016449743124584896,-0.036537540085258044,-0.010324867994665496,0.022442069605810903,-0.008972722198075956,0.002746874765654797,-0.036602380042779846,0.08187463330237811,0.022053947424755457,0.014541576513411768,0.034879742597870377,0.09820012272401368,0.003215408949481316,0.08812154812760593
FBLN2,0.04616412934763566,0.005277080391927837,0.001699679158735916,-0.007649929400562678,0.0487870027190747,0.0940208443921534,0.08896393932831266,0.02024299517668157,0.03879581504549795,-0.027223491447111833,0.06376079566470007,0.07209481236541657,0.1204672878773344,0.14580042645407768
VTN,0.02563785520992949,,-0.016975011888267794,-0.014229493587275932,0.042611682612745415,,,-0.027396502750610535,0.003416302509661383,-0.013417978345762747,-0.023628114502108465,,0.055799060577242016,-0.0388499290551423
VEGFA,-0.1366891216689577,0.02220889087782957,-0.005712742540932795,0.02180781257987445,0.07231893838963754,-0.028372150957951092,-0.08401238154329296,0.09224661188154368,-0.02970488200751594,-0.01210877500641365,0.026276230517060514,-0.009283128233409023,-0.16243389392599084,0.014700839770080186
F10,,-0.0148840501580144,0.006807022188189953,-0.024744766067294675,-0.035171451900975606,-0.015723560107659816,0.0563061451693543,0.02064248791189817,,-0.022916681241421405,-0.01940158039733076,0.0583373930263452,0.0023100254683605546,0.09812250445693785
SERPINA1,0.02131895603947855,0.013087394918004707,-0.0053401630931263445,-0.034196615761631605,0.016922117282567203,0.05123140807407319,0.034696939772614926,0.006822535734642978,0.015459305244420643,0.02779491853224133,0.04269492322456858,-0.05665714223194937,0.03351417478621472,0.06106017256173939
VWF,0.17708760974081272,0.07263304917385786,-0.014615638781065915,0.08236656303538495,0.041520851831782904,-0.036169170749500455,0.03353823666504753,0.12233072758590323,0.017729430193225145,0.015149573960598251,0.022406452920854577,0.09250878821946536,0.33667697688190645,0.05564119817552183
GDNF,-0.02235066469043032,,,0.011225146719702615,,,-0.0390343810020263,,-0.03080464614756952,0.015123577787061339,-0.025552108203521,,,
VASP,0.09264724013024589,0.03678375335956382,-0.004141846564515704,-0.005114597499749027,-0.0026752759151291716,0.015786929306869316,0.006567645333429773,0.1076561374057646,-0.02917360637609972,-0.016787000560914995,-0.010444290944909247,0.010111443847705457,0.20938057441222474,0.03335713949476118
ADAM15,0.12136473751659792,-0.005168968126470206,-0.03118001797633202,0.03457630573343941,0.014033229235288958,0.041793842154795806,0.06134025309761583,0.005644003240920429,-0.004647869686182785,0.019173875408596417,0.05444207459367571,-0.04580563011361622,0.18126210794046843,0.020174733456024854
WNT2,-0.024965019517625843,,-0.013640308712485758,0.008072556451777025,-0.015590472608880527,-0.030562644312165474,,,-0.020903536773113955,-0.019598024697588274,-0.02191026333609486,,0.10225734220544277,-0.023960119572779822
CALCB,,-0.01886512956736704,-0.020504063702062376,0.011118436200042176,,-0.028748467850595334,,,-0.018294418037148152,-0.023210646434181206,-0.015120543593276853,,,0.005196016763565112
OLFM2,-0.06773572188610133,-0.047539627083782884,0.05659367316484701,0.043437142077464,0.006069365665018386,-0.0179417489044281,0.010292636389245513,-0.019022277488488844,-0.0178883245048969,0.08623462348978679,-0.043959376443176754,0.028242657608749912,-0.14805349636812254,-0.0483614480957855
MFAP2,0.11622370857588347,-0.028318782476444912,-0.027437272262509742,0.07000024080477087,-0.033036270936819365,-0.03342060507681511,0.10122326144041018,0.10852901589462702,0.004508763536409419,0.04913128913288302,0.010821132613414644,,0.30942177603451315,0.08000038583058111
HLA-C,0.04163386646620497,0.018447390950260833,-0.03261941698673569,-0.013144178879530448,0.0211936307835704,0.0037735600424223885,0.04291863262196143,0.026613758418423214,0.07600711932704647,0.011355902916924846,0.06490057281012218,0.00877188249105949,0.13183561739407287,0.08263986545458199
THBS1,0.1671596579473054,-0.021364045575729868,0.02376048583642916,0.012562385744640725,0.07451394264605468,0.0005549420658282738,-0.035607712419013976,0.10942436635697159,-0.005690797024608552,0.009736115391263005,0.054948176883776984,0.04611080971193767,0.2013837597226771,0.050503000632859965
HSPA4,0.009636600548329629,0.03259005873097666,-0.007653567823476873,0.03826685092850933,0.007569023941339911,-0.07166515334555745,0.028393489254674102,-0.008482917042689499,-0.016465259306706947,0.02817923747807968,0.002084901523036817,0.01890971303991208,-0.06937842556026289,-0.030002128285440584
LMAN1,0.0438351684256233,-0.0011711707172470081,0.0303961991031148,-0.04929472633468662,-0.011338728895871399,-0.05310041602722726,-0.07313975945065998,0.004895641330757506,0.02859047383817067,0.001138893722653636,0.025663615070735717,-0.013126928559949307,0.018181086066807378,-0.007748838962472851
LYPD3,0.05749014046123989,-0.01201993603407428,0.02670581465173444,-0.017883595147226056,-0.0025487778748588623,0.06235354282803453,-1.642145555621023e-05,-0.00984781678989267,0.1110280800105897,-0.036515435258255034,0.03632849608778589,,0.22182708337839527,-0.0349053096636576
APOE,0.07436291704655316,0.1056185984301789,-0.04785439654503785,-0.06836845811509144,0.04702174669780085,0.04752880304381109,0.08188527824344596,-0.025311164625647985,-0.03482789864327696,0.05392319901993284,0.04845731145131044,-0.022333312870592533,-0.17982282556679677,0.06245896442295097
SOSTDC1,0.038545427578434856,,0.10040040862025033,0.02155892182969952,-0.028098808292915042,-0.05813464352684385,,,0.020264950843817808,-0.02418270222080953,-0.008510583940649488,,0.019884386863022057,0.05036720139653238
ANXA1,0.10476544534079198,0.008311037645748748,0.0017021922297476256,-0.007119454036770522,0.003286185507025838,-0.03042575565432354,-0.03815264794976365,0.1148187424185272,0.027637004131037205,-0.02684775191334731,0.07227064972510541,-0.15801307842050846,-0.1660744952394525,-0.059907804962204096
WNT2B,0.05623699485956603,0.00238360129047672,0.004889098152572094,0.07251715276095237,-0.004327480679778949,-0.014725883672127602,-0.0008684304085135083,-0.036644871325996926,0.03628440498058543,0.016276297555171598,0.003657985339050736,-0.03214815245333456,-0.024108086453393008,0.10648090262373527
AMH,-0.026586050859084456,-0.016140052948370665,-0.021078749120027523,-0.025902194069077313,-0.015455633548889625,,-0.03012259783123758,,-0.00458390441517633,-0.00626892650737813,0.04088991950100042,,0.012258183316500734,-0.021407058165972007
GDF10,0.08819826438702053,-0.013522624649520453,-0.023358372596391633,0.01933302012944749,-0.013335861298700414,0.02708847174318425,,-0.03546617257759071,-0.025986260772566397,0.07021947047898018,0.00021428077161163842,0.012268686027947895,0.145791178859547,0.0007699422533218656
EFNB3,-0.036896079167160346,-0.030094355662436234,0.0002510397771777652,-0.01954840741011604,-0.018213018046337185,0.030419179987203834,0.008503126860375035,0.12747818156668192,0.06147006273313871,0.04741339569943913,-0.03872083564007954,-0.0035450690181600716,-0.0013528564119422118,0.021056519675940754
LTB,-0.028129594802181503,0.04703807108702018,-0.024178567757922553,-0.014803155954516643,0.038401298388087514,-0.007419654822376444,0.06126036318482256,0.028964168731768068,0.014545273396638032,-0.022137879116688405,-0.03894586809502197,,0.19004623191392672,0.11196318616990908
ANGPT2,0.11861286116875316,-0.009817787369427317,0.039162210561616534,0.03256218255630462,-0.01846042284359234,-0.0306153792194729,-0.002429327215228858,0.15249964857561443,0.06308537318064807,-0.0197594548497257,0.0049694486797889,-0.004334826306351032,0.18884753218278313,0.05701260940943866
NRTN,,,,,,,,,,,-0.0162481340375146,,,
ADAM17,-0.034890090343143235,-0.013652164214044594,-0.024259690073620534,-0.048066852228730486,0.02180747498498676,0.013829614897995376,-0.042937728307450226,0.07356165198443157,-0.05180897016001007,0.019335274665052717,0.005869772883199518,-0.0208195877348652,-0.0011305895576439635,0.036046312965952954
LRPAP1,-0.0917617839165846,-0.0187426985393729,-0.03483707442412957,0.019915226871162376,-0.0001837803276243634,0.026421322506881197,0.1192129339013906,-0.06036952499677286,0.011336124867717358,-0.03210686668077311,-0.01487945583499144,0.009595557653022882,-0.056632298211464885,-0.05428327946728134
NID1,0.158640070636348,-0.009407795431480627,-0.08279082516713784,0.05677543905985658,0.004308320171605331,0.03342910015524738,0.004488196512997268,0.12312520283474732,0.012433001151049988,0.03528908991726699,0.04527966051430241,0.0718594376208252,0.33674472350410756,0.06592828734052644
MST1,-0.04324849071275808,-0.03289675200901001,0.05702444305815913,0.0185557361292466,-0.031237096460975455,0.05655182573343581,0.0023397119076031055,0.045335702147772244,0.04981621892133857,-0.0034236171373394505,-0.03596385396775873,0.021253036479968797,-0.04500126257621585,-0.0014845514807003306
CCL14,,,,,,,0.05123427433971996,,,,,,,
DCN,0.18256053001157999,0.03501573717413505,0.018659353244464386,0.004397893015891365,-0.02102622005063092,-0.0006559320354421347,-0.08114628992215521,0.09543874540719925,0.009463835488331422,0.04682311484367427,0.0760689283135649,0.04191785856560637,0.22771924842530072,0.10987585274010772
IGFL2,,,,,,,,,,-0.018906944957670396,,,0.1451448881188389,
COL7A1,0.03927828743737682,0.008198062825851189,0.00925594758303263,-0.006370745291317867,0.03608400016495946,-0.049616716544685247,0.03864293909916017,0.17231977153597391,0.06089859179043854,0.003658333758065839,0.0383526135105331,-0.04501662350048461,0.17341783515971845,0.026693248744682756
CALR,0.05081603017688401,0.006829061274457538,0.01494805169618071,-0.009980304114559106,0.0294637908701611,0.038285460686310814,0.006515887732074559,0.02778572333035162,0.05573823666881268,-0.0007540157051647069,-9.042463364036757e-05,-0.1005457897025011,0.18106250127947462,0.08050820263156414
PIGA,0.051139342260337894,0.018018847712275503,-0.04929714773172063,0.0352237620180104,0.014490615651024405,0.03214042496256129,-0.0205005932323538,0.04324292895969436,0.02993969075813674,-0.03533168734478675,0.017249574638206953,0.024443979789784253,0.05560369181502505,0.004798691796122698
CD200,-0.016667650033662516,0.004739122468892552,0.015839736933573993,0.01733963292895993,0.015933113849564105,0.005709135313920264,0.003913550999440076,0.12523435643768144,0.0501820678111338,0.020498356540891237,0.01553460141537132,0.06176734333362879,0.12997774531097786,-0.013792042909021774
GRP,0.027173232752686554,-0.011478193938699758,,-0.019252512456523756,0.04090469437245246,-0.031795165976725784,,0.08045761210760231,,-0.01782458329719956,-0.01782154727571516,,-0.002707945922454908,-0.035813313514182564
CDH1,-0.045930537773582795,-0.002139296836971889,,-0.02227830668308206,,0.05023372404963848,,0.029288117112350194,-0.03780011993895884,0.002035483425846837,0.014875840511465139,-0.044014909410645675,0.001759144234971494,0.01817880521775867
LPL,0.057069211936268696,-0.05873382819033698,0.04660418484644331,0.04033449701576731,-0.025289782588293296,0.01654228221900871,-0.015208393386566422,0.09683958401862204,0.011311915866061869,-0.019673244839477893,0.08231341730778877,-0.003800247697038792,-0.13751070307835492,0.029673216595288314
SEMA5A,-0.01899854969422221,0.007961713917352379,0.020762366143895965,0.012247040696647879,-0.03991606244913022,0.02202533433086088,-0.03313856499655515,0.021406834711475538,-0.039715854620970874,-0.0013372258064438826,-0.05568836647763333,-0.08069998182977933,0.03260386346879511,-0.01164373243731272
SEMA7A,0.11149480090551211,0.024606751761657494,-0.01780625812076258,0.011204858556077349,0.05820031194750948,0.02992934862709673,0.03459508742319712,0.07716972381191466,0.04799126582470656,0.02709307104358912,-0.01014195160419833,0.042350271713535254,0.22604421887379939,0.0067198909177226904
SEMA4G,0.03250359088623712,-0.0012776067817619405,-0.0012243034510447265,0.0995713034970018,-0.01583705718279866,0.01806603820389349,-0.022155591268441785,-0.008519145476827472,0.026186564953951875,-0.058091545022631946,0.04718472496655296,-0.04953602981735972,-0.02966070546258689,-0.002395304786321376
SEMA3B,0.030867392724047836,0.0005208981849292198,0.021671159624716673,-0.029790796667232042,-0.021241249808496992,0.0026331545654015055,-0.0036391194703793346,-0.03244328843865094,0.01696576964149176,-0.026098653113784752,0.08259829472760966,-0.019602168114104004,-0.09808192575196543,-0.04001933599163506
RPH3A,-0.08405661880521548,0.002983201453467245,0.050777923060886215,0.03480364719863548,0.03495789036919682,0.023673921528744098,,-0.04243246635086078,-0.03883574786960667,0.006057809421582758,0.004249416239778225,0.023576254262463313,-0.017234899530321177,-0.030623880625155482
JAG2,0.15009455330253618,0.08539016286368141,0.03697173582846333,-0.023535700508413665,-0.0186393292791097,0.0018904469053525233,0.059884727438203715,0.12546689115048718,0.0366037170970419,0.03515425321301731,0.042975765721141604,0.06838089545368808,0.2551719442837111,0.11064300413621908
CGN,0.04965257972330942,-0.01562784470663452,0.01801327354867916,0.007758071621336985,-0.014478862781330405,-0.009176918599799919,,0.017161703077577004,0.029836580312203348,-0.07696570780080388,0.12089626074735826,0.05881229309336043,-0.03088419041183818,-0.007109868474206283
GDF15,0.04882312258557909,0.18538011998661238,0.13927448723260985,-0.032594835150136156,,0.15780974114263532,0.04593954942486701,0.04796245311097395,-0.03040817314205304,-0.00693210904262816,0.05233121667388299,-0.06223931995613708,0.024863187580491417,0.05018038105664754
SEMA4F,-0.002125829628495349,-0.029631987828982347,0.039093018460919844,0.0077606671904590216,-0.037780206469733166,0.040979688093312996,0.015867607963082554,0.023199482833395048,0.023139383674250162,-0.014535653513679973,0.028797765730051144,-0.028950318561935518,0.038998426790920936,0.024144134617019652
NXPH1,-0.015155450239841347,0.046483208257337295,0.0929239518973877,-0.04490293879663616,0.018026408936518412,-0.01715388121525237,,0.013924407272482522,0.017727241723373623,-0.007107294146234163,-0.08696358572749685,0.0189437021979926,-0.04979117808322491,-0.025797643603176018
ARF1,-0.01419027201975127,0.026879144215585623,0.02610649946887955,0.026703411265678132,-0.0005718355681912135,0.03825478079828928,-0.008136139949352202,0.03945153837383588,-0.0077828274504746974,0.01234427732101874,0.03527510494214345,-0.04730756849051087,0.18697569701950684,0.0005515699287495705
DSC3,-0.012037830996441238,,,,,,0.005546263697003977,,,,,,0.10114333189652672,
EBI3,0.009044809162217624,0.0003924319294540127,0.014239458757351955,0.0298673756561755,0.007554543163313052,0.03810064945133106,0.0065017275838973165,0.022710923386696506,-0.07320578926943798,-0.019934981956776465,0.014952291186630794,0.03874392909404834,0.006566145304713089,0.033326600838887055
TIMP1,0.16336416735474793,0.004966887352092899,-0.0004347874027002987,0.04817654643031806,-0.010899217914631904,0.025071659923468135,0.12721062564003274,0.12235447848724841,-0.02601688333424469,-0.01157612408295187,0.08382744081496994,0.016024176929879317,0.34190323444982035,0.045637353306751685
SEMA3C,0.09438044876264276,-0.0028150879636905574,0.004650688364696844,0.010356561365281371,0.03440164929045513,0.037331221974908256,-0.010409501849593114,0.052270847108973645,-0.003922463139720535,0.007719963535174796,0.03697456919339142,0.00020398410710048732,0.1515201197874101,0.09602457258672031
GNRH2,,,,,,,,,,,,,-0.033102866170100415,
GAS6,0.032599934546433375,0.019724706218505285,0.06600800058319486,0.01803539322450613,0.003238364616709661,0.030202768554934107,0.018498840816386895,0.017674089194316397,-0.0025980077072296753,0.05109597538542981,-0.009123349294352509,0.011156110034151899,0.031214990700602144,0.004704177351713958
MEPE,-0.03223553135517344,,0.12203509218069902,-0.01961031836299716,0.0651039643340135,-0.001334124725625515,,0.33780425786152973,-0.029164719231476368,0.05053036102219102,-0.027501764896313254,,0.16507233899085652,-0.08855206743015664
SERPINE1,0.15654321485937747,0.034146162059924656,-0.004188449877663871,0.038907569705800976,0.02375288738790422,0.023433371480042105,-0.020559044611946437,0.21270024455517972,-0.0194875715250754,-0.008445250236553696,0.031538416048411115,-0.04454639175316615,0.09334015720179567,0.023334260401966806
RSPO2,-0.032489342190956214,-0.017966708098499606,0.03925893631373211,0.008044025906464566,0.00934651120069796,-0.007695268004697166,,,0.03343165890422393,0.08861135094962726,0.045317201095623864,-0.030610824574934553,0.030639516131891868,-0.07711212111680746
SHBG,0.006768688982102411,-0.017313661439319714,0.005011727438192545,-0.01589187070978457,-0.023466066198595103,-0.029201770038252105,,0.06745428071027457,0.04449914611472439,-0.004082580499988028,-0.025860408047601702,,0.006841982176761065,0.017800062963614832
LGALS3BP,0.014793705352282686,0.04799154070978288,-0.006385373795049795,-0.05607326523034724,-0.013136912467887885,0.04689183538483976,0.008472258203148147,-0.028709465308578975,0.04273885881573608,0.045826659705174064,0.059673784921997444,-0.11257845191944221,-0.021132613859696413,0.04771104739468984
LAMB1,0.171686711826975,-0.0201731760933498,0.010028120664516185,0.019813713545176442,-0.035502625709152316,0.02041506396669454,0.05043136771915712,0.16868197180179614,0.03372373699810278,-0.002756683732787735,0.06632335515387285,-0.05393503930332227,0.30320604396174844,0.06795468410550119
SPTBN2,0.026985509510754933,-0.04327322607151029,0.028972686576963214,0.04161017322427297,-0.012649354730958925,-0.03084527316468024,0.003113361374746505,0.1377186531911622,0.03024571956281439,0.024570071027777363,-0.002830178527156634,0.057867542997143466,0.03134866236327945,-0.01739125444397033
COL1A2,0.17237056086773506,0.03849377433418961,-0.02054005410731353,-0.017900315623170685,-0.0013032628094945802,0.014875582081772266,-0.0415426395312664,0.1409867430801418,0.0058012273736987195,0.04296178916654736,0.0698272604467778,0.16784948267059452,0.33413088575984,0.08746999206168621
DEFB1,,-0.010159883680902362,-0.01380811921130561,,,,,,,,,,-0.020889658347180613,0.21102665364463852
WNT11,-0.01725412124449375,,,,0.014934367737671764,,-0.023175221007436332,,-0.04465161133467916,-0.03976504772683945,0.06643070520452965,,0.11890357424595482,0.04977532760232965
LGALS1,0.12057052023577118,0.06762721364991395,0.012858175802604415,-0.016041069797432465,-0.031334626466259126,0.015394401675009807,-0.02015570042566018,0.0847681726542265,-0.01846946481571812,-0.015101356388443121,-0.019710132630704678,-0.029230536247050198,0.2736118856400428,0.011345085490230614
BCAN,-0.04147580349350752,-0.07071948900631984,-0.005587608521212942,-0.0018119237164141548,0.011293804804328206,-0.000834550948909067,0.008876802110354708,-0.13769212203454062,0.011605298865038671,0.022008215667349604,-0.08382244378386614,-0.025064228210203647,-0.15827248786868187,-0.004953781124902085
ANOS1,-0.03661869750645955,-0.024489936764558,-0.003648797575905253,-0.03426232308949495,0.03159111301030906,-0.024251640272754376,-0.0005448692965411231,-0.006536146996937299,-0.0023470539798033136,-0.010105212592138218,0.02424091985099665,-0.047943387781649444,-0.06449072022554378,-0.001005056841035648
EDA,0.04117020389974871,0.011427373250347832,0.05889672364917248,-0.02723651146044908,-0.03196591228384068,0.012675954836233388,0.006437868254580088,0.1056730167494937,0.017740314080283443,-0.029387887349707806,0.006945443057002273,0.10891869461948171,0.07468179562677744,0.02710133802597352
FGF22,-0.017962299302539075,0.00979394016231597,-0.02003397615325235,-0.02329194009822652,-0.016883530486369248,-0.02388972368320851,,,-0.025694400277348713,-0.018009128404901348,-0.027356102927388905,0.08794529212700385,-0.021986461459973454,-0.03714005107833949
SHANK1,0.023376269654433207,-0.011338933775623157,,-0.012579389317163544,0.0059457607204745615,-0.04779702109907155,,,-0.030205137384645413,-0.02291667883524282,0.05140743370319599,,-0.016037122207433824,-0.04029689685649695
NPVF,,,,,,,,,-0.019073112786299855,-0.016278777087886973,,,,
RAET1G,,,,,,,,,,,,,-0.0319224593403156,-0.024601034927218043
TGFB1,-0.016963252715085843,-0.021125431734953518,-0.02594502886407137,,0.005279688214931377,-0.030882670492712993,0.09674037258919219,0.12778493684604542,-0.04951283814640571,0.08094199636292923,0.0494771353884608,0.02433619944284782,0.24871226605358915,0.07097213180837728
MSTN,-0.02551434774312863,-0.03319963959661829,-0.027326035443514102,-0.03211935944583662,-0.03626375419959977,,,0.022355687021060902,0.06104433010476886,-0.033478630316763715,0.00010366046672280592,,-0.014274943932645282,-0.0024083021232605786
WNT4,0.13518901467260053,-0.013283233438626573,-0.022080378112797106,-0.025674222871443775,0.02860072403584636,0.04328399169708612,,0.1468546945330851,0.013977504534389087,-0.010590954228836137,0.08379369999765979,,0.05744179371792021,0.11301591951748717
TNFSF4,0.05206867372322334,0.06291854943434462,0.025993735691954133,0.008372691434970428,-0.01572423120146839,0.011559773202214844,0.022843960926696143,0.16175849257373065,-0.03109647229416345,0.013981902152024894,-0.007884733113430173,,0.04780655213866424,0.02351637214190974
NTN1,0.049017478661787024,0.011366626150621409,-0.014317577828433114,-0.01593055764792849,-0.0019555625784483084,-0.043976653855494846,0.0320283452947278,0.056525908234008895,0.024907412269182996,0.004815236134979109,-0.06808302370645405,0.021236607335189537,-0.026428667331909326,-0.006816837509873313
CXCL12,0.15441801671248465,-0.010554554401178006,0.02224725798155338,0.033337033232363936,0.038430459148137766,0.04433631345263022,0.017151692223934048,0.10256334861234767,0.06310779846924451,0.006330570601300124,-0.03069255738838092,0.10477686695745148,0.26112803506399623,0.11275809262962504
GNRH1,-0.023787794548903146,-0.018330681861407988,-0.025270091559488367,-0.012796746683061919,0.03859995070623084,0.03312922653102158,0.0637080631066852,0.12303807221657079,-0.040351585174865576,-0.011394173700531767,0.03261485634955349,,0.0604573321403017,0.05644708121416899
FGF8,,,,0.0030985488000958425,,,,,0.0029173556637741554,-0.022469413690772468,0.0019608930001951985,,,
RIMS1,0.0071459589297612645,0.07064470111527539,0.08422967148711584,0.05373018193456205,0.06667197936594427,-0.018429754168784233,,-0.040878751864431344,0.016832623584761144,-0.016481330823150436,0.06704675814316274,0.06184534551823973,-0.012223518090863104,-0.07513968342994753
FGF14,0.01620003458927504,0.0609285686323446,-0.03641936835425191,0.008262040967906286,-0.001297721458699086,-0.02478057300213183,,0.04141948389377948,0.004540995862662773,0.010260066362842565,-0.07490394656731166,0.04381664149438457,-0.04240806943256552,-0.0075205402035626685
IGF1,0.029014787187398857,0.0016870572896135175,0.06253861300788256,-0.04315196755729699,-0.03435635123627603,0.007895817281074908,0.10254866385835534,0.05509300135162737,0.005275809108277662,0.021332810107844703,-0.022172979201416195,0.04434501235070276,0.13829114800036596,0.07774733696375251
TNFSF10,0.010979495022463773,0.03974373954554133,0.01105491203379116,0.06946491131270817,0.014155086144147202,0.061839440077564166,0.013890608439306817,0.12283453064227416,0.027210066689323686,-0.015741481245830725,-0.032525762214932405,0.08384291670436288,0.1474583478762267,0.003464485170590777
GDF5,0.13877771281804807,,0.020892026148842193,-0.014803161703761863,0.05089936842148705,-0.030039359339931238,0.01741111860784935,,-0.002068709198192631,-0.03475892174269108,0.09455975566423112,,0.0389242617162529,-0.0070157024553140586
CHAD,,,-0.019553973647367936,-0.025329044058931164,-0.014188174715857026,,,,-0.026072120516161323,0.05129891186981874,-0.02539672318644641,0.014286776617941822,,
RGMA,-0.04727018067811733,-0.027856850246114232,-0.028369836580641523,-0.012671779014609075,-0.021907285581173722,-0.07218296215302457,-0.010690263749017001,-0.1274279518702461,-0.026172659738319476,-0.0198098526784334,-0.06425312535668075,-0.04467309567037281,-0.16521488611803678,-0.08287741296821702
CLEC3A,,,,,-0.006585169908857271,,,,,,,,,
WNT16,-0.037143912734294876,-0.010314299826334632,-0.012031224929101005,-0.017243390174232393,-0.00815480259424453,0.00507491460570522,-0.000391326514603877,,,,0.006887409890176051,,0.030463004835315374,-0.037357324329396445
CX3CL1,0.06964446369039991,0.026634678097466637,-0.04940232248229973,0.0249612252873361,0.039059106946662,0.029460932763908182,0.0041637661538783885,0.15622630570630627,-0.03871336259529386,0.010462924617527992,-0.003541391872867255,-0.11088557008297648,0.20214132240038563,-0.01968789425813355
FGF1,-0.015949923388462472,-0.004143684594863966,0.012969623079154769,0.012530624631615155,0.026569058472844964,-0.03389793766737575,-0.022633973644002065,0.01318908514252608,0.03544256590023715,-0.010983752801201912,0.01475945264742839,-0.05160654484798135,-0.02312221279024308,-0.07351504811127142
ALOX5AP,-0.0051316338871435305,0.05192625871147732,-0.04465051341895253,0.042999657179319674,-0.01963341746148334,0.022832400928224156,0.030135208762884492,0.06562238855686449,0.0025916529674802425,-0.044926760621549516,0.022556688334231103,-0.0071347838958216924,-0.16550372925332507,0.020857680917428366
IL1RN,-0.03925109859303816,-0.0222207314316747,-0.001838928792086152,-0.0175661726077852,,0.05713795799309008,-0.0031438624403801047,,-0.011259993873672719,-0.02934837364168697,-0.011911415757654179,0.041730006489649266,-0.08412874769011701,0.09425413662580572
PCSK9,,,,,,,0.08603644003895758,,-0.01663675177492459,0.07714272742448985,-0.015771350196818742,,,
NPW,,,-0.005416753827823387,-0.01819591872502667,,,0.08715052665990815,0.023540064192556956,0.0020323838233513017,-0.013102477512603156,-0.02181099232285792,,0.04982204912349486,0.019578960177514714
CXCL9,0.0584772410289968,0.06310120147461948,0.01978709331340562,,0.12028251739073705,0.13650034203581907,-0.004695785333559767,0.019120396948915225,,,,,0.25213368988036916,-0.0182228361945816
ANGPTL4,0.044409672238647016,-0.03101063265782116,-0.0015715716063866608,-0.00553434368662299,-0.011544574440337784,0.007760851217467023,-0.06313074895852454,0.10423961335424112,0.011216742244037502,-0.004189347689240226,-0.005869490125915341,0.033148591284875184,0.0950800621126124,0.020741564581420957
CCL11,,,,,,,-0.024192981851875205,,,,,,,
UCN2,,,,,,,-0.027159183849409956,,0.03255146970200923,0.013940471768074064,0.06740934934562506,,,
OBP2A,,,,,,,-0.019352380812314555,0.09373004853415803,,,,,0.2348797351808946,
COL4A3,-0.02336042442788463,0.0017482567155561184,-0.035644222496652084,,-0.024289417052570463,,,,,-0.013658191195199336,-0.024925455326387586,,0.054790494514801294,0.14161050309368997
NRG3,0.006306339014902428,0.08141834572340906,0.0011831492679048527,0.004666495425747112,0.062429567142156375,-0.04574459425379466,,0.0766024932821302,0.052671405712353715,-0.049107534060522505,0.07582363522274997,0.026121103908079524,-0.037794382139160386,-0.06628468358268343
IL23A,-0.019045196902596585,-0.01375815472175558,0.014360915182167349,,,,,-0.03230326190871851,-0.016636745971328356,-0.02216681117750709,,,9.772104183142589e-06,0.01620387927417631
COLQ,0.05933352638268092,0.02637344635266734,-0.025983029371705442,0.03485451310494146,0.044721841783430756,0.02332122910433073,0.010092903469164515,-0.001482622417029774,0.09531909406925906,-0.04250563515819077,-0.05057298567843986,,-0.01607714121816351,0.043324808684366715
SCGB1A1,,-0.010466535846882662,,,,,,,,-0.021705950386195227,-0.018247549985663185,,,
TNFSF12,-0.03886458914752924,0.006806257537526035,-0.018288039960377183,0.012084100191383892,0.06903543009401301,0.06897395152992879,0.03026963387160156,0.02676949779201891,-0.007044272911653011,0.09254077441640493,-0.028605151434549485,0.0870719065874198,0.07083664804643555,-0.011092395096976293
DKK2,0.13672273839549734,-0.012282337345774394,-0.013298709492495921,-0.025096715449567694,-0.011617663774273866,-0.042722380048356,0.07534608236008514,,0.09424285701673894,,-0.0210037319307969,0.08183397859565252,0.16353462650918385,-0.041703035404658084
FYN,-0.09232864177664053,-0.03217494426106238,0.06691021928188065,0.0052440857751787995,0.020543074446785072,-0.0379105837801401,0.03309926628477846,0.032770216122131574,-0.027852027564407484,-0.013612467817045481,-0.03659618731329618,0.012967191853546353,-0.09779815095850769,-0.06734387473981442
ACE,0.17825013376376497,-0.01044526257702153,-0.0018122555082248223,0.051006212216951355,-0.0018479344193099018,0.020604682908027326,0.028241978783721578,0.14986834572495614,0.011609883853401594,0.02631687318894331,0.0022143327178857724,,0.2708384330088103,0.03358405241287107
IL18,0.056539894829700565,-0.035107987819531714,-0.044125212928049606,-0.046834462773317265,0.042461723317093344,-0.0024698960288615716,-0.02022978260874084,0.09079667720956382,0.05422804591545117,0.04144496768913742,0.019362632261449936,0.002986764587296605,0.039166064247127784,0.034452095716847805
