,UKF243,UKF248,UKF255,UKF260,UKF266,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
MMP7,-0.07436294147574532,0.022530210533551764,,,-0.015269974984059728,0.05708460825504429,0.04282831107479534,0.03088350954481182,-0.06207886420278472,0.02720258237023075
PTPN6,-0.045903976027404265,-0.04833584644675317,0.020198987300424208,0.007032984550571169,-0.016483297150897372,-0.10528547930949729,-0.01996175027692808,0.02985590481967964,-0.010440554581050554,0.060045278539762034
PTGS2,-0.08634771524123387,0.05816916488093094,0.10828432471473495,-0.039548078824205364,0.038140188938781426,0.07421779065075598,-0.032242475376697666,0.018066265267021674,0.002538134923358697,-0.007890720552647938
XCL1,,-0.017449335543515188,,-0.014777320742030245,,0.055035161425432466,,,,0.07325098512205733
CD58,0.03170541646104877,0.004611023346586284,-0.039847472716237786,-0.00650471774606277,0.0021421635650617165,-0.04703915495753431,-0.03269421842325791,0.039049930540703354,-0.0003659749703323023,-0.009757409662181835
TNFSF14,0.10056234379431066,0.02079081868645958,0.0065137927563775,-0.04159322340899488,,-0.0583922652845241,,-0.022226557180024555,-0.036770613859704926,0.07706801176108392
CNTN4,0.012323835170159211,0.012469636225747401,-0.019602384403367604,0.04413357030919246,-0.005415463876476789,0.10725428419135409,0.02572148658416884,0.01524486968788752,0.03232441447224674,0.0405772996744419
INSL3,,-0.01563138421462512,,,,,,0.011205900332735245,-0.021343645935418713,
BTLA,,,,-0.015405848809100618,,,,,,
MFNG,0.01484007647141153,-0.04930764954869221,0.009241117167730505,0.002930792502820139,-0.02912849708845901,-0.07464358630794456,-0.03939681323322826,-0.03355500492463566,0.0019359255539265537,-0.0006271832972241625
ICAM1,-0.05077289690377685,0.0904523756470792,0.09885101997278552,-0.04839068481724711,0.03283363049878519,-0.024964326753643594,0.04648389335445882,0.05800756857767883,-0.014057914775820168,0.09127103556107673
PROS1,-0.09590287995500466,0.04995094232732462,-0.04199518038672157,-0.06993659578925952,-0.016100994474301328,-0.040197989849689954,-0.008817183116977729,0.02074461082967666,0.06726618307066816,0.03021653220149578
CLCF1,-0.02992911356668129,-0.008837675379379272,0.00011517288305747504,-0.025781015806257513,-0.014194966613712782,-0.04715361375254796,-0.0010647988748231196,0.006249813034726347,0.050198269501707,0.014148437821879698
PSAP,0.04047356775477951,0.041951695192824164,-0.021064052737619448,0.02581554108397956,-0.030403112110811533,-0.06644148792568258,0.09391450421200405,0.05784338176648371,-0.004742121074092582,0.07536011570150102
EFEMP1,-0.07847897192852125,0.022419261501475767,0.0363678718604611,-0.061724377871514635,-0.019348150415743386,-0.15395437209658983,-0.058911715577203996,0.04474679563631224,0.033738119794926656,-0.027024545311368962
C1QTNF1,-0.05927789334905375,0.10393443635555727,-0.02573025839852219,-0.011194157450807873,-0.031493038791992986,0.009182256234165612,-0.012498677249917852,0.033599084361254375,-0.06873757404711808,-0.001236611434888892
ALB,-0.024844209246820716,0.0311316156638556,,-0.025948307731290022,-0.014606637332528845,-0.054182021117004577,-0.008461831576245962,-0.02363481791451868,-0.03253349403338128,0.011200155296824757
CCL13,,,,,,,,-0.016499462270965135,,
EFNA3,0.013630025794319878,0.04301191623071396,0.06634645697160932,0.016365607355498937,-0.01467363346663725,0.1238835584832696,0.005454064875170736,0.05628808472938686,0.05760049416915088,0.03384079489563291
DRAXIN,-0.05195449418367977,0.03310449008273116,0.0493935261735315,0.011716875196546959,0.0076576523212805205,0.008981952169898083,-0.047518951045397294,0.050862218849535144,-0.06860422299334527,0.020316889160747677
RAET1L,,-0.012177000113429832,,,,,,,-0.021606653127112838,
NPTX2,0.02613145971004561,0.0515692158236559,-0.0679918234197059,0.008850444007071329,0.010609913285191775,-0.06776703694223153,-0.05201332991051749,-0.010470798637564753,-0.08128513536157328,0.09974736047820937
FGF11,-0.03675826429800666,0.087086960453457,0.0430103845731466,-0.050976678638152556,-0.044840786442344065,0.005190657086648275,0.011382430107368363,0.05374282989986838,0.07784838438798419,0.01443543562123295
CD59,-0.01937786504293008,-0.01991028408944785,0.011405165629742366,0.04561354711990569,-0.04405640877187769,-0.0500757919857718,0.07805799138036834,-0.011867701492480547,-0.05205747534287148,0.09672861055027017
COL9A2,-0.04630397405868663,0.015546868808944273,0.005378907456548848,-0.004782427246889866,-0.028533531312940296,-0.08205455245484902,0.005345780637412138,0.020836880094415953,0.010269562311830684,-0.012517353830170278
DLL3,0.04187765809240312,-0.09213288025458671,-0.10209102041298984,0.04983265841000367,-0.06364471222506925,0.06715199071441798,-0.024773703665067516,0.009207389272297613,0.10581279426523478,0.06354340741267565
FGF5,,,,,,-0.01971621959470383,,,,-0.032086944296383896
LIN7C,0.07922094353979615,-0.00041426424523182846,-0.027196893138334864,0.057037386912372375,-0.017800966783931834,0.026676706714138115,0.016294499363760654,0.020919918060815775,0.021434826711224857,-0.02101054170200647
GDF7,-0.01755289784012316,-0.005011348427259505,,,-0.003325056282711999,0.00954588904387788,,,-0.01852227534687037,0.0046850570095338774
PSPN,-0.028806275232167423,-0.005724713975046505,0.017760503778442426,-0.015097638256592903,0.06846649806185949,-0.04531341970536795,0.025522846861746534,-0.002126381802918971,0.10047208551779693,0.04622613724041203
ANGPT1,-0.04317009147485552,-0.026919725337045907,-0.02003410509507123,0.023135637736002745,-0.009309343073865673,-0.11627255808022795,-0.022137369853255665,0.04952678996156032,0.08220619033213282,0.045764383217825756
PNOC,0.04294641309989809,0.018048552448050145,-0.028607424312187373,0.07712967518667561,0.05121300007105942,0.05478510865373874,0.024245608453723453,,-0.019696669077661107,0.06762988876659116
L1CAM,0.12610625740106604,0.010946619198526186,0.0011962133599508705,0.04755723937739649,0.02165230055791873,0.10715504529846172,0.1269679330765031,0.07373541232812654,-0.037453371963077936,0.07379888381602745
APOA1,0.03902794677830357,-0.027164679613356515,-0.014487588223824345,0.011798923346504517,0.0691877109451097,0.06753951888611744,0.06031437406251274,0.10214744574701709,0.03871726942380597,-0.03641096196946967
PSEN1,-0.007630016363889295,0.014320310704572963,0.021473312935987195,-0.044002734212517165,-0.07514174025642593,-0.07415490128211379,-0.01282962661066201,-0.030521742642273995,0.006445321137629413,0.05182441767325522
CALM2,0.020974490467828948,-0.055619499298004624,-0.10086253081655261,0.04152374626580119,0.07749418028498595,0.14924924391468264,0.13474141805991127,-0.008208178103930772,-0.02298177690408971,0.006135963959596297
CLEC2B,0.0014671204224060948,0.04709672834149833,0.07464700380050357,-0.010212630603566081,-0.005941698261590104,-0.006328529488715916,-0.00018520257528160033,0.002733677973659227,0.024301030237687597,0.04597287693087646
NTNG1,0.035293121859668895,-0.022511069110441876,,-0.03754763305322799,0.10525191121233382,-0.04963212463835856,0.02787045761395496,-0.036546863634975474,0.01886308445537836,0.05633657107310688
LRIG1,-0.044953227174765735,-0.022688017848748614,-0.06108086303995615,-0.006233933786865882,-0.042540517263621895,-0.05530719393698774,-0.06888909621778153,0.007100683440763392,0.08622940686873919,0.0009266133933481747
CPAMD8,,-0.024464852335877293,,-0.018762217965523194,-0.002088494850250317,-0.02027100080949471,0.027762068269480737,,-0.020808280483651347,-0.020575963102885248
GHRL,,-0.03244352833111635,,-0.019023258949241378,-0.01552801944572639,-0.021989222318044645,0.000971671898759519,,,0.0369228079401288
NPY,0.06595046997098429,0.0004643862008343468,-0.015766626776717772,0.017454113322014755,0.06634722291045574,-0.06711350149426498,-0.0024317760973353387,0.005515426994497977,-0.011941252781197195,-0.00680814504844003
MMP2,0.019120998298413475,-0.07399363218831181,-0.034577785028509174,0.04460607789387012,-0.039268165891001766,-0.02966634315102436,-0.09989808944796925,-0.001294207138612297,-0.035310237879960196,0.028988769215570195
PPY,,0.048664451706621085,,,,,,0.08568793559507107,0.05075634011591028,-0.007471490771387592
ALKAL2,-0.022943082933359216,0.03752969732997379,,,0.04810556521115835,0.006737447616625087,-0.02128275857982483,0.03207071486385028,-0.041350266441753006,-0.03532667010489127
CSF1,-0.09994630365082378,0.059303203815107126,-0.0022229670306238075,-0.021277006255788353,-0.018701547544506883,-0.10733310241771563,-0.06754890128915027,0.027157287473135488,-0.003319639157267406,-0.008693993338476992
SEMA4C,0.048959803434372326,0.02537769994365904,-0.03196243434333184,-0.04134378430375514,0.010780089391238158,-0.009942757001129475,-0.02435097102845671,0.016404039306265005,-0.03072767771281771,0.001478745232208584
ICAM2,0.030351767436835802,-0.04182126068289058,0.030264706020811345,0.047721566243705264,-0.020742448463482825,-0.04843016474915118,0.09118399560594692,0.0012232278751923003,-0.013079555075443285,0.022331335998402556
SYTL3,0.05785146279731173,0.016662272070000577,-0.007039702413018921,0.01656970477672645,0.11097276211146198,0.0664012621115491,-0.028411231416916052,-0.0033801881632929617,0.07757355937438115,0.07306861614357392
IL1A,0.06620667603823348,-0.00722555747950339,0.13571314035332924,0.08287005089345414,0.12263072692926782,-0.012691197501669794,-0.026847231605813888,-0.04168379538137454,0.01148617783226807,0.03165358577490748
HLA-G,-0.027761268841852118,0.05484612155717596,,,-0.011269272150808085,,,0.1178479828914844,0.08850659049625702,
PGF,0.03425592115649854,-0.05983596611331941,0.11949222358909126,-0.05015489435689347,-0.023520870263084238,-0.0021066443391336218,-0.014447251744614115,-0.05920383875523972,0.09179963403481016,0.0748826928626584
LGALS8,-0.007204228546802773,-0.015072383753189405,-0.05113855785575003,0.00827298882865068,0.01243096409718866,0.07835373877417356,0.03452242851187332,0.08335224739138294,0.012630413143451093,0.07638562344752159
DKK3,0.0450273003063797,-0.02949102916436804,-0.014214315318777827,0.06027437902669274,0.028974976264593263,0.12921182618275565,0.12039903693213308,0.033437163686952556,0.014974926554763276,0.07311403790753243
COL16A1,-0.03602175624200309,-0.026895423123793897,-0.06818252133867041,-0.02768105264721698,0.048551651873831106,-0.0474887423364076,-0.07554581488783829,0.026833455497374144,0.05120197810055787,0.010210789641265008
TPH1,-0.023377247861480127,-0.013758080413261783,-0.02341385586090812,0.021302775357443807,-0.01194136535037529,,-0.016810358099278763,0.0609302043335903,0.05107158005945626,-0.04283949155679859
TNC,-0.10380746766100431,0.06848730095447031,0.03951664685021298,-0.06201979510837297,-0.055125595510420955,-0.1543770140661705,-0.08475669695149761,0.03954215089789717,-0.12181966697164867,-0.0023452435508702694
TNFSF9,0.05964426109230431,-0.009822456962807358,-0.026074306399662923,0.027393914114299204,0.005722351931772719,0.02325785918922571,0.05883401287182688,-0.029729700518303342,-0.03749853558846128,0.023628927520463618
C4A,,,,,,0.06586131144527854,-0.014776943359611215,0.07510953011373789,,
CNTN2,0.020560367640393606,0.0022158045352825453,-0.0025043188920257395,0.04150658189758093,-0.0032760734859973695,-0.1647141847938677,-0.0637967409821917,0.031204239750309233,0.0385221264694075,0.06831776269400096
F7,,0.06377641589644388,,,-0.0103711098823244,,,-0.02314402147317661,,-0.004902067146000755
LUM,-0.04179997911363329,-0.005528225920317718,-0.031510421298849955,-0.011785717522520956,-0.0017548659119057427,-0.006825892748996787,0.03832113344144322,-0.05964605863054429,-0.03561257881485943,0.040014707131866695
BTC,,-0.012176995041317926,,0.03007920401758496,,0.08208236897800121,,-0.01674388587779365,0.019726288536944338,0.016131893918678513
APOC1,0.028269558728695448,-0.0691814510429305,0.0006544025762369985,0.06968956240228733,-0.08903280397932505,-0.18832323839128945,-0.07348603767864283,-0.04824145486635287,0.02087838298344891,-0.010274945358756392
PKM,-0.042283691610398126,0.05778070145363001,0.08155507433807418,-0.06293888343680122,0.06799540235142672,0.12686251270977766,-0.052025416900886155,0.06154564147804241,-0.02778643122804378,0.017170314523620344
TNF,-0.039937528336288816,-0.03131987863313292,,-0.01994005407526285,-0.025478909689965377,-0.03147545830213716,0.04235088516687112,-0.016251593830366663,-0.02160665902033234,-0.019794334381781787
GNAS,0.055910005914725294,0.05729704812371069,0.046377178258338383,0.07330416424294316,0.03620383349943577,0.17495059562620083,-0.09239403032747184,0.036257755618756785,-0.02995584885128538,0.059187510276720603
BMP8B,0.08262708070216934,-0.021880432218479896,-0.009678596482225377,-0.0588316434647048,-0.02746895385834778,-0.028039311026897246,-0.04586018575816863,0.06428644096478872,0.031124985845164224,-0.01417384980030908
LIPH,-0.024015506411368383,0.011103928225001683,-0.01680177749118892,,,,,-0.01649946833906599,-0.006774411605348955,-0.03156348494979903
CCL28,-0.01755288243239691,0.015612065166816923,,,0.11252444608966242,-0.029472667206191967,-0.01333134421715835,,,-0.02994795452380085
PTPN11,0.010512106024604664,0.01013307369264882,-0.0979910325664437,0.01679270687237037,-0.009240866952683092,-0.034005214422485934,-0.062112173882193034,-0.001646300190661771,-0.025169277679110747,-0.00278348795362206
ADAM12,-0.031061964144873437,0.05634140861047952,-0.007470894072368322,0.02147905783239927,-0.023573762438216777,0.05578525891330775,-0.00827827057844197,-0.0066773562038284105,-0.04293709653425915,0.12044261857911034
EPO,-0.04843173738829654,0.018006838176738652,,-0.0014131771232184388,,,-0.01681036056793678,0.029914174658531852,-0.025018850682919723,
EDN3,0.024853413465741978,-0.023965918065581838,0.033579782137542404,0.05088821091451853,-0.014875232555455122,0.01280093259020006,0.02219914606368666,0.050182688097710045,0.05112504421284342,-0.031563476067229645
CCL22,,,,,,,,-0.020280271994706625,-0.022879355871896295,
CCL2,-0.1116088965953538,-0.011675036055548196,0.0029126338729459585,-0.06194065307534704,-0.04213570949483276,-0.08450139413202645,0.01732739068116852,-0.007631189438583598,-0.12034290207741866,0.06809118673286735
DSCAM,-0.044546757736275346,-0.02196917988000864,-0.036121323796821876,-0.012528829299338051,0.005953584968231274,0.01821954952228135,-0.07277642460364533,0.029329060140378876,0.13085560802940052,0.058728869769117016
GPHA2,,-0.015334075929671667,,,,,,,,
ANG,-0.022915518275327156,0.03323201474593242,0.11372091300467661,-0.05345466234030406,0.020566403312824753,0.011499722046423749,0.006429648780028072,0.07688593399363956,0.07224114621904852,-0.021601761325008458
FBLN2,-0.03608496154814321,0.048581792765310335,0.0006941567889631956,-0.020248322169349926,0.02783992772571894,0.08793338498472957,0.0529467458573743,0.0762779086985156,0.07735150887518673,-0.002572723698561901
VTN,-0.022723261218437325,0.08188269201712044,-0.019602387687342956,-0.01992527354440184,-0.011941361445538054,,-0.013968397539363667,-0.020482464928850915,-0.017592751436579915,0.06389487429871056
VEGFA,-0.08638435136403506,0.11248940321853566,0.10509181643975055,-0.054857519364091986,-0.013338925233805646,0.03600844733063218,-0.11805960365162352,0.05332715312973784,-0.027829725307918694,-0.030983855107314023
F10,,,,-0.018590617399462876,0.08979407570488548,-0.03237840124205279,,,0.024997693204925824,-0.0062714095028852425
SERPINA1,-0.03996561031360222,-0.012702332305276048,0.06496275826758648,-0.03613490656614054,0.0003756569551521067,-0.10376646627940293,-0.04513192088133914,-0.08368707092002452,-0.09607290639261014,-0.02297283270213453
VWF,0.033462339909205725,-0.023065151496038026,-0.06829682576620275,0.013556217235845918,-0.07126616856989183,-0.06448262706866231,0.022025398006583135,-0.06159617113934538,0.03693614901276681,0.05261330360107056
GDNF,,-0.021546145212831817,0.026986636058982404,,0.020389307146154875,,-0.01681035925879982,0.07810047193328293,0.028252447992600915,
VASP,0.01919724965479402,-0.033955358565734686,0.03323577832814326,-0.006695840032355044,-0.01320647833395893,-0.015543555237465246,-0.0029093769049377363,0.011494576577287424,-0.04893336384178405,-0.03387757100513435
ADAM15,0.06626688067596596,-0.04571177816302537,-0.031425777201472105,-0.006854918565561894,-0.01757988649713625,-0.07249578017170896,-0.01150723627009457,0.07332581755143029,0.009930486421375676,0.06521087766457895
WNT2,-0.02041017170942048,-0.024066395483900518,-0.03647784349847722,-0.016010998054982847,0.05595348685157656,-0.0017900582526228454,-0.015732003923364102,-0.022226547107205546,-0.010088469751918535,0.07286001607412369
CALCB,-0.021362368238874323,,0.06114100092467531,-0.009174890134976174,-0.012103847286809907,0.07490941352975129,,0.026341991953497085,-0.004196843224881838,-0.03049440076462804
OLFM2,-0.00305715527600187,-0.02405057081621295,-0.0014153762717028107,0.022948587833517903,0.032056562767072805,0.05891444810883879,0.04042229406213205,0.0626885329749284,0.011486447074504502,0.020950266259880123
MFAP2,0.01460156446228293,0.010651533503768022,,0.015358626623749904,0.020865073016569632,-0.02597864226185111,0.041933811325081144,0.09499370139284698,0.026991611455646984,-0.01744824777566861
HLA-C,-0.0718376847960846,0.03973320502131282,-0.03714674758068889,-0.016188846200411423,-0.015723309370680606,-0.11080671199080488,-0.09704133105237572,0.038007407074785664,-0.01816497179382469,0.04855540014730611
THBS1,-0.06418813006541971,-0.03374012013084409,0.009635925241696314,-0.01512757817119509,0.00581790259996821,0.000275304427043923,-0.017736302737257095,-0.02416283501785258,-0.03289326408132243,0.0037779841619374186
HSPA4,0.04919569578748032,-0.02802377905356747,0.0469623648598982,0.07041933832252294,0.007350247944075948,0.010126066097636876,-0.01593321765643167,0.046666535271394596,-0.04861326184845221,0.04663724610539744
LMAN1,-0.02720633020851639,0.032936889301993344,0.09277485662712046,-0.013406665848631679,-0.01381807280702933,-0.051103800692138227,-0.07400583213087532,0.024713418484016363,-0.06921836078838436,-0.03833120399306519
LYPD3,,-0.020988483917751592,-0.023039162670379768,-0.019925275258804453,-0.015007875880393793,-0.026890557739164586,,0.04934173723152815,-0.002093359927185687,-0.028829013150520343
APOE,0.010848789878147328,-0.09243082110711169,0.006771174073652537,0.02978628468858627,-0.08926397772551622,-0.1672816859104808,0.014297813148870742,-0.02855169878721349,0.027969269772787436,0.05108697746449858
SOSTDC1,0.2302046117877762,-0.009142442493045364,,0.04738422800949947,0.029226505961219878,0.07635683992072057,-0.02556162822341405,-0.03700935983481986,0.10926739723266901,0.05313605125011655
ANXA1,-0.08892350674712093,0.028152654221762146,0.08514169387257184,-0.04594751355211731,-0.04454350858403625,-0.09409678009880411,-0.06884941671766419,-0.03161864071930934,0.010421346604881912,-0.029333061786550138
WNT2B,-0.039008889991109574,0.006005721651313606,0.022163607410911397,0.07672307759889378,0.029811028294397003,0.046987941760452005,0.011966242974444107,0.025754469568827827,0.002596715154675382,-0.002216281586971675
AMH,-0.043416565833494854,0.027478027833893855,0.00674443886439622,-0.024742241416670165,0.048353143050447314,,0.03846707260707062,0.11524952339876723,0.06523429661568678,-0.03698853543996136
GDF10,-0.019918702318829116,0.15577057431652122,,0.026629007169181873,0.03463381432251012,0.06835278983679159,0.05585160168588352,0.05489213154540096,0.01458237788657281,0.0019341430962165548
EFNB3,-0.0015502613866983227,-0.04526934083731816,0.003593457192819674,0.06835297888204318,-0.01131338664093087,0.16819719461333818,0.13518868089596717,0.04443866925537924,-0.030061447661906777,0.044133201781785425
LTB,0.07373024395804523,-0.02711706084720708,,-0.003070269228439411,-0.012422777711894144,-0.03724745480770114,0.014436610432840644,0.07536956365229845,-0.01891711920550206,0.025929270713167883
ANGPT2,0.06032392102767673,-0.03828249957245444,-0.03797502929215539,-0.0005629437168755613,-0.049679602436221416,-0.013645858662572317,0.03448037011734078,-0.04651073709715917,-0.015003321897647241,0.022878903949219705
ADAM17,-0.010609717722390395,-0.0004825520428135846,0.0543232929925325,-2.316079260216857e-05,-0.02018783851630488,0.018119635798539504,-0.009085945238888504,-0.023911468071801428,-0.051206660408973294,-0.003301089944586617
LRPAP1,0.047283996607343656,0.011609555943079854,-0.03706715540568469,0.04231614577263086,0.0464434795451493,0.07391463860770764,-0.023607057795651615,0.01806216950579377,0.07928886954666878,0.012428121904319979
NID1,0.04018205067238915,-0.04888872873565053,0.0017784999505295648,-0.04544161311214961,-0.022686939743223413,-0.03144165220240021,-0.0015906018159675419,-0.051758001582546065,-0.04075389799821954,0.04711320136570301
MST1,0.058185479099330306,-0.010094976804610066,0.046560055561017694,-0.015061597586925707,-0.022537340445993655,0.08926419682064843,-0.030143697425114666,0.06921242347118414,0.09479310419670695,-0.004259962602793518
IL13,,,,,,,-0.019715360062057683,,,
DCN,0.027494343318444504,-0.04320917619690091,-0.0716709359539755,0.0096908679467745,-0.013794454650185372,-0.01425967488348265,0.01995257799278104,-0.05875238373751812,-0.01959143952466384,0.03246464656898225
IGFL2,,,,,,,,,-0.024789515565914792,
COL7A1,-0.06292349235507831,-0.013429490616000713,0.020920007895273023,-0.04097146935203282,0.006211720321028217,0.01378220585582177,0.009927062439031221,0.008631890165513023,0.057422323045850834,-0.019580266642499147
CALR,-0.07033255605843457,0.03438781325948877,0.00327331219615373,-0.050988833087453,-0.028801771080919414,-0.08121575279049922,-0.09703334070261856,0.06398487460297006,-0.10105624860014929,6.986886563197866e-05
PIGA,-0.07808743909935452,0.02543400065546994,0.029593877000626108,-0.0580755813404517,-0.020643875063344187,-0.022771456579556582,-0.014938251988755584,-0.04574431114534209,0.12474852773337028,-0.020339988134292594
CD200,0.07771024203991475,0.016215627162109916,-0.03854482714962578,-0.006277190629890922,0.08181183355642704,0.1706341419519795,0.08900295114218709,-0.00183070836499839,0.03324701822754179,0.04733067214889376
GRP,,-0.02553373825058233,,,-0.016156668441359885,-0.02471514925199714,-0.016983821027575063,,-0.023370395698042855,-0.012226811955315093
CDH1,,0.024371931562589787,,,-0.01869590866783319,0.03872587094702024,0.023017382370501865,0.03408669016562559,0.03834011871766121,-0.018231371560943708
LPL,-0.0489148453280432,-0.014345312668421324,0.013959036460646255,0.012152616179276836,0.006188867937100815,-0.031929813191784485,-0.022858782002383324,0.014210337120222839,0.13063255435997476,-0.04022700019902186
SEMA5A,-0.044867337801944566,0.024518889394124617,-0.054920355127798616,0.03606665472254487,-0.02855858209598641,-0.05991611327765561,-0.019936205257393317,-0.055287134637706466,0.011485519943235071,0.019587377468440692
SEMA7A,0.06856309841027472,-0.007971675652543598,-0.032133320300992724,-0.007609693014536954,0.05360692883727212,0.061189727108498786,0.034158079824360435,-0.028371861423727537,0.01837514135080293,0.047331466902502034
SEMA4G,-0.057698583883640256,-0.03413158309102636,-0.04482192360958002,-0.02889773479708323,0.021261004924501323,0.1525516698683982,0.03337886700543387,0.010904870709616649,0.020272670794272724,0.011912597651217991
SEMA3B,0.04555422254899041,-0.03881594378325236,0.004759899106918684,-0.01908489183204099,0.018666567732383066,-0.14706196212401162,-0.03583642284881974,0.06218269156638391,0.011515693912608828,-0.004003140408779463
RPH3A,0.043227480547283405,0.0025415280873591906,-0.03282817740660974,0.050438699194508024,0.018384880222531534,0.15354803623626362,0.05925419198041315,0.02176570694056275,0.05669035631826312,-0.010135863563308506
JAG2,-0.002202056539339206,-0.04212450447126446,-0.03376359858073969,0.06312185478758676,0.046292613766783536,0.14746643279684124,0.08771761804956736,0.07317784849429926,0.053564519843277064,0.060748400328782266
CGN,-0.04000081703249607,-0.024607228173040115,-0.02874039886890033,-0.03441917631020554,-0.019650630397456896,-0.02149567651091526,-0.023909232323756493,0.02531720506318177,0.12706664176535049,0.018654257952002377
GDF15,-0.025032968655101843,0.03270204213163572,0.040827466735481426,-0.01110969389039027,-0.02735351791672702,0.026470665817208656,-0.03472503809393235,0.04541413260873508,-0.01737713973977941,0.03638191595894266
SEMA4F,0.002849910650334518,0.029571401921282686,-0.017690663558339887,0.03338818001691656,-0.0026041115951405368,0.06535687468680931,0.021599674531157145,0.08758464167763672,0.012428167111058078,0.020961186889569296
NXPH1,0.02294491790704895,-0.023900229988204576,-0.09732185152902373,0.05379957100783136,0.004152294609401071,0.08280461686638284,0.019586351322515856,0.01657376361618662,0.03588992997554326,0.026739380172817954
ARF1,0.06833024337507225,0.023133915081916246,0.07853758804473501,0.04439169509862247,0.02299951778476862,0.0711274345141773,0.022353342621509394,-0.009083269140074353,0.006972710003668425,0.011490939489759381
DSC3,,-0.011604525336908767,,,,,,,,
EBI3,-0.011001962763824626,-0.03859414104711096,-0.03125034782711295,0.02599321470534982,-0.002903533611044391,-0.04485144714194434,0.02294027467745449,-0.04299727289876703,0.03741295839115373,-0.049616317356631946
TIMP1,-0.07889375028408256,0.047238046517414936,0.10002735399795121,-0.052550518512594326,-0.07285132168977553,-0.09318002516870759,-0.07207339691479267,0.020827424520514646,-0.07714525850602037,-0.012705135121629229
SEMA3C,0.026900660002667037,-0.05004893897702176,0.04134070210285235,0.06372249689296398,0.06646921891968438,-0.08141757516371048,0.06092034448539631,0.049852354060119224,-0.04019163171586432,0.010753770990295635
GAS6,0.00246399279097142,-0.0011146000619270424,-0.001232179276092295,-0.0020640010693530834,-0.013213101933884357,-0.03783128650510197,-0.036278849933644,-0.008924261574678787,-0.028360326422603336,0.04995199490062963
MEPE,0.007885035983914282,0.012106099374509707,-0.03095676795573864,0.09308095204834596,0.06860635841981429,0.05197784092456983,0.046370461822217844,-0.031010589877813646,0.04269667769936157,-0.025929991016483023
SERPINE1,-0.09682922151451742,0.03909648633310218,0.12251672050988976,-0.0267069779959429,-0.01700947532708963,-0.00797155421464678,-0.02978057154543082,0.002734901138221543,-0.05774991762996561,-0.06535523852480273
RSPO2,0.10312053085582046,0.00364993976970738,-0.017051374860515656,0.0769355609396318,0.03282059631000397,0.08366071066260242,0.04194007881325403,-0.02505675025753531,0.09158843073101952,0.07339561223302078
SHBG,0.057046899544868045,-0.015031290555906204,,-0.029890135673864178,-0.01333642487185844,0.07255478817061398,-0.013546882848328683,-0.026849384809821346,0.11125641777809783,-0.02076958735488987
LGALS3BP,-0.09987487103491496,-0.004627395452777229,-0.07818627987110315,-0.032354945284332366,-0.07483705739640453,-0.1420464599116892,-0.11417130656040766,-0.010182415850068342,-0.05381152941074237,-0.028408742952484373
LAMB1,-0.015550364294828608,-0.02082200202467874,-0.06354793956438008,-0.03191505132903154,-0.030337992757793416,0.018434404660954792,0.018038518697469714,0.019342899435090478,-0.04293766678486535,0.058504883320833076
SPTBN2,0.0858999449301088,-0.018907432318454792,-0.07444378612288842,0.06819070300465131,-0.001661792493395965,0.16251049098568737,0.14425192889823155,-0.09882296287796777,-0.017579357354055834,0.0680877841492096
COL1A2,-0.018587576809767702,-0.04534457272696459,-0.04610187851990138,-3.212271781731808e-05,-0.04461314288653632,-0.00491096891926224,-0.006048675790641273,-0.08753323003980426,-0.06419844650061977,0.02451361804164688
DEFB1,,,,-0.016207974063872657,,,,,,-0.024574775815274574
CEACAM16,,,,,,,0.03162818211935337,,,
WNT11,,-0.01663305351329626,,,,,,0.012013776936734095,0.09791474660731334,0.06864992779834479
LGALS1,-0.03915032611488782,-0.017905018964906677,0.1383843278096542,-0.021016126817407433,-0.058173776528497506,-0.10890767411722874,-0.0018855752527388032,0.019719729927679164,-0.035056508489892155,-0.028820983144757922
BCAN,-0.001025850503117781,-0.08319901947440607,-0.1246510852180743,0.001999798368245647,-0.003336006048621096,0.1165304725480574,-0.1175081942519404,-0.034675652874093875,0.055292694097753385,-0.001781777151436227
ANOS1,-0.03275856200803855,-0.06554152332321361,-0.08111626397082758,0.02653433462873321,-0.05860872573346078,-0.005346551762224759,-0.04070128894180133,-0.017119913125213892,0.043475622389153146,0.010192121036768302
EDA,-0.012060116084227116,-0.012176999213538547,0.01004023432972985,0.06943225706400499,0.074796546840703,0.07082871950192463,0.018754992599789487,-0.036518252026320704,0.004602416290659289,0.0011530724258975837
FGF22,-0.031294125593051156,0.04274353657166843,,0.024735010182021115,0.05638912216081881,0.013088356355743517,-0.008617794920658745,0.07214556655739932,0.11467474264152341,0.0908216187141949
SHANK1,,-0.016633052445474788,,,-0.010556597371442147,0.06661510005758269,-0.018949811629057577,-0.03211685736467963,-0.016642632526656417,-0.017677549495225327
NPVF,,,,,,,,0.06749928704135698,-0.021343638484043772,
RAET1G,,,,,,,,,,0.005008957294630534
TGFB1,-0.02133704867262063,-0.016352654891632498,-0.04000341466804948,0.019167408835714,,-0.026581938770676165,-0.0019147201973799312,-0.008579394325780873,0.007114595699995506,-0.04135440711161284
MSTN,-0.010208863961644327,0.1404657075702579,,-0.014766794471841089,0.0025415897812368607,,-0.02590533365788533,0.03480790524554403,0.05332270750958351,0.046446646100481735
