,UKF248,UKF251,UKF259,ZH8811Abulk,ZH8811Bbulk
GAS6,-0.008149247860734564,-0.007011395729204572,-0.006326669130395802,0.019492114692046817,0.06725014463012344
MEPE,0.04811187771610701,,0.007548677752478466,-0.03064970729020061,0.033512435178679356
SERPINE1,-0.03231820871567537,-0.0016123079598657753,0.034476052636856436,-0.03682505998938544,-0.07439434875045281
RSPO2,0.007504640573065203,-0.007891012760476393,-0.014803606985118078,-0.02476515487332166,-0.02591337097616119
SHBG,0.0837211088390656,-0.021372437566090013,0.026562225807599822,-0.026536927823218877,0.04772418976605658
LGALS3BP,0.022671022704517547,0.01484136738050345,0.06198056364932231,-0.028920890912102943,-0.028713466594937294
LAMB1,0.0445609033715746,-0.028996801556963783,-0.035462510520899625,-0.05145085184286464,-0.05595938398639993
SPTBN2,0.0035980502447905023,0.002342241699919862,0.01938297031850079,0.046838219765407696,0.07733992989954613
COL1A2,0.0335962144785215,-0.053782985330753784,-0.06587989741983734,-0.017125621242269008,0.0009922863863902735
DEFB1,,0.09100189609548051,,,
WNT11,0.00014187056532245546,,0.0368759013507717,-0.028696662574366996,0.09960977411939126
LGALS1,-0.08371425141892197,-0.006088498479270293,-0.02399139930072237,-0.07714399167904834,-0.0804456847942182
BCAN,0.03493361634487944,0.033883277523255116,-0.020763797665616562,0.09516120358177328,0.08846395698943935
ANOS1,0.04182613796966371,0.04260302641402848,0.05000142945909058,0.058478737717898244,0.021608167078792553
EDA,-0.013497665820634061,-0.02587987217770771,-0.02748293491311565,-0.000681300295166904,0.055657620386492974
FGF22,-0.019193733547385274,0.05712164483447869,,-0.011001033908376284,-0.01823648197146797
SHANK1,0.018843424563548584,-0.0139970771078597,-0.024123854573086797,0.03661935670326978,0.012268546907947165
NPVF,,,,-0.020044263734318838,-0.016484286091269215
TGFB1,0.00023634505356687552,0.11249809688324978,0.007525354585857405,-0.024313527069429783,0.008205521177226515
MSTN,-0.02364602773556245,-0.03326595507585424,0.04179379497980212,-0.022695928749742102,0.01638858241742737
WNT4,-0.012422812932321324,0.022296169332650016,,0.035116282556482394,0.047286888475966654
TNFSF4,-0.028408699115149132,-0.0205384276498362,0.018261423637937948,0.05114751092782557,-0.005995265491493277
NTN1,-0.0024692769390802535,0.08484273880295146,0.04918289033669699,0.05929146089720354,0.0720074808289123
CXCL12,-0.02688155860334301,-0.04195969406369106,0.0067607588731357715,0.05706977299172795,-0.012396724342866611
GNRH1,-0.026638583342060276,-0.02262787423676192,0.01581980896485862,-0.03186497164053617,-0.03687350625791082
FGF8,,,,-0.01612751204503591,-0.02275307546642329
RIMS1,0.008804945566528747,-0.02386668249673485,-0.02479708723265809,-0.008238500328548528,0.057245707101861804
FGF14,0.010260477545545014,-0.06011613265829472,0.08064488974185308,0.041088451296702626,-0.00036254431480325363
IGF1,0.03167394191459887,0.026522665154489974,0.04870152562336265,-0.015473734990891988,-0.04354228291992414
TNFSF10,-0.024726206072007945,0.028130991641686993,0.03464258141834465,-0.03196210115870318,-0.003829996775957133
GDF5,0.052566803345215206,,,-0.03985302491317571,0.024198704543165306
CHAD,,,,-0.007867010792556651,-0.005930783979945907
RGMA,0.007338339721273351,0.016730879311681327,0.025588038513645796,0.05710822426550893,0.05325439027965522
WNT16,-0.011990776596899162,-0.012732242099619777,0.002124629289196284,,
CX3CL1,0.04407354260652522,-0.016662437875546592,-0.0012993240758172933,0.007330336586554994,0.018357093103788892
FGF1,-0.005795013466923308,-0.04175537664271507,-0.034100391861373064,0.004187675911932084,0.0279437992054717
ALOX5AP,0.017082529506025148,0.009577280807550206,0.006776421720868781,0.024918288870413533,-0.022167097164946126
IL1RN,-0.025078121611311077,-0.02742985340569196,0.009509900310026702,-0.017251441214810138,0.022270413399269207
PCSK9,,,,-0.017483849856878994,-0.017477897624791804
NPW,,,-0.016583763137040103,0.05606020433458862,0.016388843752775193
CXCL9,0.028100909737442482,-0.020171608754374598,-0.02626450259567058,,
ANGPTL4,-0.04441280643008734,0.020393624291107457,-0.05291356457675043,-0.013735482176261249,-0.024747791513581228
UCN2,,,-0.011499082968127043,-0.0004915305050099679,-0.03036066111705227
COL4A3,-0.024961935800683798,-0.031026509705038077,0.00987961509096406,,-0.013830617001227365
NRG3,0.048139246844177586,0.013197495041893957,-0.01962319869062753,-0.014149865702884153,0.01486944965113842
IL23A,0.09405134523864807,0.001861783265716398,0.029776784595598065,-0.017483843757779446,-0.022446652792676176
COLQ,-0.018868018210330288,-0.010753916656727314,0.04164035091722823,0.019659449123244487,0.07456599427282573
SCGB1A1,,0.011524884112186388,,,-0.021979973932758235
TNFSF12,-0.012449504778380966,-0.005145924158939554,0.0034995686342209277,0.012032504822163162,0.03894018117146473
DKK2,-0.02131656342958482,-0.015161639206601768,-0.011668609748462259,-0.020638463685272168,
FYN,-0.045005441779699125,0.03168787860577004,-0.02701726718265739,0.05078485742250358,0.06953448925434864
ACE,0.02053893038529341,-0.030334317085746326,0.016290271299842698,0.013842937657653265,0.044118316791847974
IL18,0.08978591388412244,-0.05277739512406259,0.028698960467885518,-0.01824134219342505,0.007761693790032066
PPBP,,,,-0.021407285286227495,-0.02068985546646125
CCL27,-0.013497665911314936,,-0.016345757641737464,0.040875342353024514,-0.036355864502398555
SERPING1,-0.009751798993543833,0.03618233590109379,-0.00916453517604803,0.004024484330778061,0.004101869796786844
AZGP1,0.04403005673768579,0.033957878254963235,0.014459284692923796,0.0032417641944829548,-0.017997648211979304
INHA,-0.025888414134380793,-0.01979870482574518,0.012568519629405075,0.07562560811801058,0.020112682646369895
SEMA3G,0.005651725776324148,0.048304628563997976,-0.021678722496668943,,
COL6A1,0.01948848154909186,0.02920855721048052,-0.06773586554819229,-0.050879951341171244,-0.07168847999028781
FGF17,0.008710937034679163,-0.014168983503929042,0.03377671440427359,0.046838288984448286,0.02458837960551012
TNFSF8,,-0.012541628052768598,-0.014668764180170789,0.05131537392837647,0.04607395330454532
FGF20,0.023195858394695304,0.08449902746839356,0.014588511304998636,-0.025259047164538577,0.012924748930631176
ICAM3,0.004426079962387502,0.045013858958947064,0.02185655254675807,0.06729724466688466,0.08728913934277076
LAMA4,0.03980821815095683,-0.032589269068172715,0.020572743620714484,0.002621186151907668,0.036759383587376536
DLL4,0.015253796758139898,-0.03076835612275581,-0.022557672135907054,0.08021952096603241,0.02798462497715838
SEMA3A,-0.006343521962307742,-0.02361147351728294,-0.046455817306307635,0.00019359800168721684,0.040217625788719284
RLN2,,-0.013468876616766753,-0.01480361032326845,0.03790597317270187,
C5,0.10291000355434783,-0.02853205045225796,-0.04476312567834208,0.026442693929699907,-0.026168865451739583
EDN2,-0.015250223087746383,,,,
C1QA,0.036314142901626795,-0.04538077966512202,0.011849700006527547,0.023186225001920704,-0.015608636188990192
UTS2B,0.0685273862204564,0.06959904124497554,0.04399483465605225,,
COL9A3,0.07284614959707957,-0.036097569891342794,-0.009758408940234562,0.09732129696410013,0.009078729273164636
DLK1,,,-0.024638986397976216,,
HGF,-0.03125768948666319,-0.0011921173916322686,-0.010665910970923868,0.03646625007632305,-0.02224060144062863
P4HB,-0.003553520919229224,-0.03451643726429283,-0.020457272861273156,-0.030009674455995894,-0.08651013967679075
ADCYAP1,-0.026980583920213644,0.015415597500332938,0.012050180851071743,0.01847462159487627,0.03977007254838274
GREM1,0.00997601201071663,-0.02813898450086083,-0.012794960269829394,0.03621126360169356,0.02100013183416015
EGF,-0.05439426217447957,-0.021103167289796814,-0.015670389699924053,-0.019639009364569207,0.0833695191061721
VEGFB,0.001940499143423696,0.0016238236524519878,-0.08027231160774358,-0.04283368053794191,-0.0033047550647842963
FARP2,0.010069308473986537,0.04446160192527737,0.03457192605567115,0.03531515799140337,0.017477324086938095
IHH,,,,0.1452318517640639,0.01976396266422896
LAMA2,0.0018195189405308234,-0.012163280448124175,-0.04275766916207449,0.10259271614480137,0.06276618554911449
SERPINC1,,,,,-0.016687429229720375
NRG1,-0.003640681084600281,0.007888839399218505,-0.013846984910091542,-0.033844438721147785,-0.012626662638604775
SPINK1,0.0018843117322028986,,0.011374854808288282,-0.0023372496392284822,-0.03627271476955372
EFEMP2,0.042679577462787416,0.024335246610252027,-0.016356165809034366,0.02413699405121352,0.005597797487388811
SELPLG,-0.029814837797226174,-0.046870374365354676,0.028112903795467364,0.04562023690608648,0.05956515426284787
GDF6,-0.02588841160734605,,-0.01658376457184883,-0.02391869796223947,0.007148477592494973
HLA-E,-0.0011130323501689948,-0.047236525317329435,0.01666321508752168,-0.05242268715515869,-0.06855373666525275
PTN,0.09850604974072157,0.04634915096038608,0.014737312469435142,0.08467959339684576,0.002541682386217431
CD274,-0.013708553430445806,0.04358446764142989,0.025212875545704012,0.025501601193606175,0.12910532311557335
CD14,0.020267892300259948,0.010931423466210965,0.0022843037664399316,0.04194464259486735,-0.008365212396111151
SFTPD,0.12674608090873327,0.008443924018657522,,-0.001634062831842308,-0.012675441137060975
SLIT1,0.041042523560092976,0.03201874606159749,-0.01832045367029801,0.0003409536493997753,0.038869317590061986
CNTF,,,-0.011668608548926455,,
BST1,0.0097427702103698,-0.041313230652544566,0.014115085463833202,0.06848348652125698,0.0368794682612262
AGTRAP,0.04231663983497528,0.005996912178411139,-0.020346410597318145,0.023295868816091466,0.03297903783421566
LAMC1,0.028662808967336917,-0.002909427562650227,-0.048028781581687975,-0.037447227694333264,-0.03999996024781567
COL6A3,-0.02809622650772451,0.012717074784330653,-0.020437506609494362,-0.02090277984241184,0.008706344523923635
FN1,0.035320896244722205,0.02782738040973647,-0.06448329148136593,-0.03139724030384596,-0.04634743694807321
MIF,-0.018301076605873177,0.051784183345947386,0.034305966742021694,0.032409199523055245,0.020145689649462766
JAG1,0.007221391173304442,0.029101516242020873,-0.039232174630872,-0.018381515458525028,-0.02848605400918211
NID2,0.028654803562389825,0.04714091657404421,-0.016974454894446565,-0.011937060391826636,0.07766443203743799
EFNB1,0.0080436994663832,0.00940601480379262,-0.03307893470042019,0.0053023270705416705,0.057114896884578645
COL4A2,0.016947115489022127,-0.00809906876201097,-0.058007688426250335,0.0014466248827585545,-0.009871316631848528
SPP1,-0.0006137868458945642,-0.02554185625547388,0.028674441501689,0.011448506558260544,-0.02893664789782825
PODXL2,0.010944436329965092,-0.04011069501317615,0.036398847915750425,-0.011633227113736495,0.06252142775521317
FGF9,-0.021323321984779185,-0.033410229887081346,0.046477641710642746,0.04748224482138068,0.02864174197534338
ITIH2,0.06664643800364019,,-0.015589711476918839,-0.007598025421621524,-0.004606084868688649
ADAM10,0.016156451082054362,0.009539356197417628,0.007481392155749644,0.04717475161915287,0.04809407788230767
CFH,0.01683022040248311,-0.0023120403721113947,-0.02183826144931947,0.05453337688361943,0.07783096095868342
COL4A5,0.04005509544348993,0.032473109705558355,0.04383640350135939,0.008650570728428071,0.057855699021757856
LTBP3,-0.0063080394265561356,0.008726745934432411,0.018889036799334277,-0.07949949622551727,-0.01233840716544647
GNB3,-0.030496860795049444,0.016391756711883015,-0.050195542247688324,0.047630873247737585,0.010262396297174589
COL6A2,-0.029817242492156858,0.019696792757372496,-0.026398456844841732,-0.09183252592355158,-0.08772241789854962
GDF9,0.04805839403026231,-0.013406550941216178,0.04253422648798694,-0.03293814624444127,0.07890429368956328
NCAM1,-0.001963274687812903,-0.008543859304722503,0.03126498612684781,0.06893126251873095,0.044832334377935906
APOC2,0.045514137526211085,-0.01847282244167686,0.039827781060072856,-0.027401613797876406,0.06678002416956721
BST2,0.028316447136443025,-0.004810669647545244,0.015952973020546688,-0.019342009406295577,-0.005531437510848316
COL5A1,0.01347381711523311,-0.019581108403574406,0.0031517345633844556,-0.06509986305161691,-0.03230104860140165
CALM3,0.015829050871534144,-0.05334503083802506,-0.001367282604323858,-0.0011921477384039517,0.06410979341619293
THBS2,0.019699642176967198,-0.002011985842810253,-0.028740677751929056,0.000248769769642219,0.01138749426759578
SERPINE2,0.010151912765836928,0.0019523591654475648,0.0038329430135726045,0.03007374450838439,-0.00023803348934675514
EFNB2,0.02096368368258596,0.020876588504314827,0.02981943040255534,-0.01856339117791853,-0.015588372100989092
PROK1,0.0023067335886846163,-0.01639717261405001,0.013721303442203719,0.08949212330651247,-0.01842160819314444
MMP9,0.021963005207003488,-0.012732244532592687,-0.001992407345625259,-0.08152594957986514,-0.039465221444892236
DMP1,-0.018282209102009245,,,,
NPPA,0.055671135328808664,-0.01032489325276873,0.035176051743717796,0.11801522970738268,0.026956907950797762
APOB,,0.035969938055149205,,,
C4B,,-0.014837725669547826,0.009470941879087836,,
NTNG2,-0.06466872280296285,-0.002077314203910781,-0.021715512694552307,0.023876681640592996,-0.04654067943069524
LAMA1,0.06182146323799514,0.04191144988256031,-0.04405758172075299,0.13136299699894335,-0.024062720621358044
UCN,0.03947072430194506,0.06391878110882929,-0.03593740009409118,0.01556726402779918,0.06364001134621314
ARTN,-0.024247228747327293,,0.009501829251989455,0.027933149269275547,-0.014064030613188401
PDGFD,0.04315065785802416,0.02401687385257392,0.027481741199548406,0.04293299648101515,0.06324737342350116
EDN1,0.0006673830792842077,0.005915247385813889,-0.0010988647982267978,0.04340177924603044,0.008344941877566193
ARPC5,0.021674563748668312,-0.028579678418618054,0.01735752899482049,-0.007142856894728121,0.003273842513482182
GSTO1,0.025262519475549153,0.006924834587720052,-0.045179651229589265,-0.022057731125747458,-0.038219052855266576
PROK2,,,,-0.013957027066251225,-0.01878682195395004
SYK,-0.035206825298765954,0.005873478167415264,-0.008012740903914127,-0.030696540135231366,0.00530862883571643
ST6GAL1,0.07022146031328086,-0.008003436626251722,0.017522375131796383,0.03633097315916116,0.09848417909026773
WNT3,0.021221296369498262,-0.001605787253329021,-0.03310690797642583,0.0008291490008793147,-0.0016348356224285187
HSP90B1,0.03195111878338466,-0.014240962559855665,-0.015370098560484848,-0.010377261020726862,-0.06538457211303117
ZP3,-0.026898131718486356,-0.02808575458893619,0.014609246163873962,0.04118082345565241,0.005100770751076917
ANGPT4,0.10638803708183281,0.05198914285880751,,,
NRG2,-0.0121434796108308,0.09860437225597468,-0.01615320790078366,0.05124664798825852,0.09249801487884965
MELTF,-0.011224763940034743,0.007476989840856008,-0.001198245011050893,0.03328456341563839,0.005964082676399805
NLGN1,0.01609388456936993,-0.028984454677816476,-0.03544938100437879,0.009025987500231956,0.004281317072691929
SLIT3,-0.027773456185188287,-0.02617627461974657,-0.027326954591279557,-0.003006667643993052,0.029222004974978948
CCL8,0.0010674949165215381,-0.011749567592560043,0.015631070695435133,0.01571522425007836,-0.0035024010015737073
S100A4,-0.008990034743652786,-0.03017373015013635,0.0234597481675274,0.011120578271360215,-0.020431503945227355
TNFSF13B,0.07580200428228821,0.011941601444229415,-0.02973816652889655,-0.003383869266121842,0.07090237411211439
HSPG2,0.0008012891767797068,-0.023388372885531007,-0.05510993428195767,-0.024733615972306125,0.0028342670089247625
FAM3C,-0.009799547005006334,-0.03972171757567514,0.033982595941369514,0.03628699414317275,0.00022038816921945737
FLT3LG,-0.00874880160434075,0.01689480872166125,0.04614749685296613,0.05272710948159857,0.08523925524260899
A2M,0.03325272519005717,-0.0504641478266561,-0.044087905077659376,-0.006318218824849671,0.0006290599767015407
VCL,0.022153529849267772,-0.047912477479376096,-0.012781223032758077,-0.06548136660678901,-0.021620142879746753
FGF2,0.020045871270150183,-0.043809662434082235,0.03464362144228249,-0.061135268332232776,0.019266679854248053
AGRP,,,0.0016354827635160533,0.0885457549068108,-0.014305272025527747
CNTN3,0.010849881252747443,-0.013288377637292507,-0.007426302050081221,0.04529973909319627,0.05954041620481776
RNASE2,0.05046158834268786,-0.0388114453708206,0.012056106973181786,0.06078064110242303,-0.039063866493405215
ADM2,-0.020350871702276827,-0.007625019660388304,-0.01786707363486541,,
GAL,0.022166821462478954,-0.028000914712825897,-0.027946684150437943,-0.0017477370004734551,0.000679072144482543
CXCL6,-0.015250220705868482,,,-0.023194662424155514,-0.05763207956912816
PDGFC,0.0017062971125863648,0.008216094928452114,-0.0031693790140896335,0.05088796113851081,0.062086840494400254
COL8A2,-0.05639872828246176,-0.027676498297312474,-0.011056403058002685,-0.012690062562973723,0.03900149769530777
SPON2,0.01889751235489554,-0.02247576269257477,-0.03536990274971066,0.002264289173125845,0.010764815521402
LCN2,,,0.06577290090867852,-0.02280552629373238,-0.0025779115852313968
SEMA3D,0.1499213149506825,0.05761324924643347,-0.027560658687595854,,
BMP6,-0.017489306289874856,-0.012732245318630387,-0.012483073973280936,0.06222350101491079,-0.004431285931725345
TIMP2,0.04102556597221685,-0.02130349030525935,-0.0280354243207615,0.0032873912322198017,-0.010964378380790042
EFNA1,0.04518603880625925,0.01796534273306005,-0.008226851163937723,0.05955569035554729,0.02192794209194859
S100A12,-0.020907611527041802,,-0.01439551699531288,-0.017710314393877366,
TFPI,0.04708987349246032,0.0012324076550751127,-0.06298293928487506,0.022891062742175942,0.00262871321036276
GPC3,0.013210740150819616,0.07717472450394074,-0.018091437543021633,0.07176117475650663,0.0799507926643694
NMU,0.027428512654729405,,,0.023635029938872492,0.013079031935403556
SCGB3A2,-0.023882944009639494,,,-0.020044266987125692,0.004973555071470286
LAMB3,0.1093399287647751,-0.028546745073411435,0.036071849529634825,0.02646338357591588,0.008148940920954594
LGALS9,0.004405884068678556,0.021210010443797046,0.050060223568395804,-0.017783704036629,0.0015221606577634828
VIM,-0.04862605561489614,-0.07348859821974661,-0.060132443278495644,-0.04292796996439674,-0.06866067631079041
PLAU,0.03078577760218465,0.025602148392466762,-0.014855382290447122,-0.0029875639216849093,0.0171733560171378
TGFB3,0.047131119010418505,0.0015279297495602987,0.0022568936709417113,0.04206226179225367,0.023048350686642315
APLN,-0.0030616031170852716,-0.03317566792946037,-0.036291522233512084,0.026675049800716555,-0.03568741241723132
SHANK2,0.028808099774879612,-0.0021187227465041926,-0.011631066148611764,0.005533958493303664,0.05914364598293465
LTF,0.01300951175751417,,-0.011270068000455224,-0.011195925594651138,0.005820539156378276
PYY,,,,-0.023403656611180892,-0.020523489655355442
PENK,-0.03993565084415545,0.07018889974896547,0.030604017476288714,,
CTF1,0.022995548975242967,0.04103392764465672,-0.010211350331810769,0.028970400914638015,0.03479793547570463
COL3A1,0.016006710236469494,0.07857167982457783,-0.036522152208465254,-0.021692680751782042,0.0011958539197771468
S100A10,-0.027684758291719687,0.0034002092166010665,-0.006144867802329681,-0.03375028903727623,-0.0502929211822402
FGF13,0.046658299398778656,-0.01516332775968019,0.14715390347947094,0.005379874817376361,0.032299551382195806
SEMA4A,0.08935414727664315,-0.032580733900597215,0.0006128968898494416,0.0143795608478314,0.0005456780816644507
EFNA4,-0.007534245393163633,0.02925272530769366,0.022645133391136583,0.042667144526224055,0.0746263830286978
HSPA8,0.013956097462844265,0.005365521539222894,0.06774064205631503,0.04817442961861338,0.058965210056832244
NPB,-0.013289375249380491,-0.015000506382563191,-0.012483075172684849,-0.004873051249785545,-0.0016661635034757865
ULBP1,0.044705344642857886,-0.02558060053116065,-0.0213922412961271,-0.021595624573815253,-0.01747789895686255
SEMA3E,0.07919266848655003,0.010447192877673496,-0.009268105840083895,0.10535522952084041,0.02747202153033055
FGF3,,,,-0.0037173975362779863,0.08380344031974375
ADAM9,0.01829416447779878,-0.037620789689680835,-0.009621608527733255,0.026763585587566734,-0.05719495037970622
ASIP,,,-0.011499083049229229,0.012693403617130257,-0.0013246411747375945
IBSP,0.02092192149684883,,0.034886202679918744,0.012502010991137093,0.029776511034025562
MMP12,-0.013497660243763657,,,,
FAT4,-0.00977946477071351,-0.039247667780420256,0.046606107972661806,-0.02956102806674055,0.05580943124795712
MDK,0.04345996275082451,-0.018125582914746242,0.030050590759462974,0.11235397438332735,-0.05139440213545125
BMP5,,,-0.01885760341280588,0.03459701562360471,0.050929072970628084
CAMP,,-0.012732245318630387,0.003907542779443249,0.07128963505791464,-0.01838237723290949
HSPA1A,-0.013241055937234483,0.021739096970975043,0.0688687949116065,0.014328998610870187,-0.05469893936018688
SOST,-0.020907611587366013,,,,
SEMA3F,-0.019850020800326863,-0.02527836252122794,-0.029371222497359035,-0.027435212187547346,0.003623406146140793
ARF6,-0.01049542625333056,-0.00961422633982781,-0.05749278953402588,0.028624566964522834,-0.01872447783139742
IL6,-0.04515678841957299,-0.016838638716782085,0.03458135449557209,0.08108296078398272,-0.034073413040148964
CALM1,-0.005009865111072163,-0.07290976800956017,-0.01076746286687671,-0.012012604024761423,0.07604445983413431
VIP,-0.0016427934124784197,0.018491009818831,-0.004370240314317154,,
NMB,-0.06078713753140949,-0.009200953754125126,0.032852813013976585,0.02729579150304735,0.04992271625943811
CCL26,0.0380962171991806,-0.013288378499656636,0.04224583426876252,-0.02861816093031278,0.0020034992993588586
FBLN1,0.017953816153026377,-0.038243771537147815,-0.02603834988115989,0.0029341104242254887,0.05009751134297413
SAA1,-0.02696926308480422,,-0.01437073869317691,-0.032050179836333514,-0.06539562145418401
MICB,0.03720132061872118,-0.006168404594736563,0.029320594348491786,0.007170573790764216,0.005189509960523005
MMP13,-0.015970530620777006,,,,
F13A1,0.04107993576924006,-0.018639789824023506,0.0382182063524772,-0.007554128471948098,-0.07339681639221687
CXCL11,0.09515472282783793,-0.025580598686235335,0.06804618278522097,,
COL5A2,0.04824557315438324,0.06203014555417622,-0.00470723689192071,0.013599280459821558,-0.01613426237719215
EFNA5,-0.01748412849754821,0.06908526331147252,-0.017646164565063047,-0.02240804450783745,-0.009197807727179957
AREG,-0.029701150878012013,0.009918746503070525,-0.02863108098020948,0.07058650153344152,-0.038082637225285404
EDIL3,-0.0028957995084424814,0.009847766339260964,-0.012132002953643611,-0.027047046353769685,0.0025382844617531783
CD86,0.011354169738379582,-0.038728340002039494,0.03947555605091157,0.006756946456544771,0.011578855624293973
AHSG,,,,,0.006266557554788253
WNT9B,,,-0.01132711825293833,,
HRAS,-0.11308149344385404,0.002754741141195818,-0.019595942431772106,-0.06344491475460884,-0.003897104357680363
C1QTNF5,,,,-0.044544734466505975,0.08470883135992205
RLN1,-0.013905291732783376,,,-0.017934118380460634,-0.01932275405257377
COL4A1,0.025223431658253498,-0.010826922764470271,-0.042150464094494015,0.029481297072248086,0.012448702835797328
CCL3,-0.01224990494876416,-0.03886401328868732,0.021059252136999284,0.026543569103068643,0.005312826655033256
BGN,0.009748813434366985,0.0009473338207008446,-0.03576929317270946,-0.024053071127310872,-0.043343451209497535
RETN,-0.0187430615566855,-0.01254163014140879,-0.013976233272906884,0.0434902592993317,0.04528291595269196
S100A9,0.028905521510648454,-0.02235382050165828,0.002016604996881108,-0.006955806799694518,-0.06993517674438225
HCRT,,-0.0062086615270971835,0.014192599337051519,0.04433709266234691,0.07906454616555089
FADD,0.04193095008572075,-0.06475023822266218,0.009383889061792841,0.0373385988545099,0.035380372092104415
ACTR2,0.04501143318987783,-0.0037684745282591677,-0.003970620604538961,0.005787571163941794,-0.04028753720527481
BMP2,0.009306368732673037,0.10048909777313461,-0.006121783312341559,-0.008427839962823248,0.02003991567693058
PDYN,-0.0402738412023119,-0.01903080499666628,-0.0006281094430832627,0.019030265541068923,-0.020016898929898646
CD55,0.025007381498868723,-0.03776357190314977,-0.03290474983913135,0.03368084064806734,-0.022469256986951132
OSTN,,,0.07388671041425462,,
PDX1,,,,-0.027002684478166,-0.0001653380545286731
CD6,0.057747299763993815,-0.023395999887975215,-0.023154436258680855,-0.021026065116589724,
IL16,0.04280708348119166,-0.039847658715614596,0.05620810824697664,-0.009840811570115238,-0.01874044801570579
LAMA5,0.03739570708952574,0.0114830401428613,-0.037168029870131146,-0.003215996965727842,-0.028966007696671126
RGMB,-0.020839666209095904,0.052542530069397304,-0.01991258464498512,0.009516440484784382,0.044283709503146855
INSL5,,,-0.019388096936724438,,
IL12A,-0.014052189075351388,0.03328466346815381,0.01917471261318077,-0.004644440784875734,0.10802600234528732
S100A8,0.04583811024002863,-0.016851647843330278,0.014167260604351774,-0.0008256839823082168,0.007108178880897715
TAC3,0.03927250598685799,-0.016022536034877903,0.02535679898097144,0.09217102936027842,0.014400257634576927
TAC4,0.06598212431530973,,-0.021867887062169702,,
MFAP5,-0.014688149417576854,0.031332213207758274,,-0.01509939716641632,0.06513024181271718
CXCL16,0.007924906223655815,0.03281180715887926,0.028294486409204695,0.000903857039748576,0.07264123615932573
AGRN,0.010438985268905143,0.033711997706037826,-0.005641018774989698,0.02947862041845143,0.001961520826280972
COL4A6,-0.0002367928129905208,-0.015685822464736744,-0.01546128929686029,0.0454954384589577,0.01947122629522989
FST,0.02854555816786567,0.0558395569188316,-0.02531213742119985,0.02676226458590011,0.016808052357713238
MEGF10,0.02266602838012317,0.0005453504041447912,0.03288608085566047,0.08408760035999006,0.07443146441270014
C1QB,0.07605153413589062,-0.03205141482325782,0.04618772986051898,0.03718792705955434,0.028268425539800315
HLA-B,0.09123515103906525,-0.064034385785611,0.02150232522666214,-0.00012179638710991362,-0.04578861904046892
PDGFA,0.001893836668254918,0.08524934582483663,-0.04668380802427939,0.008279114955229795,-0.04883690189353785
LAMA3,-0.02484405096521427,-5.564564929192163e-06,-0.02167872147402268,,-0.015212282328087976
DKK1,-0.0261156415984493,,,0.039233979901110626,-0.058702315474932674
INHBA,-0.03354210890053314,-0.012541628318595475,-0.013711862953904324,6.098346001963403e-05,-0.02435136006571786
IL7,0.0037933160850096275,-0.024352708779283968,-0.018749885138706218,-0.03371614319829616,0.02953457490251245
FABP5,0.07648773074214317,0.04686847735183093,0.018008322760252618,-0.0006850188645416064,0.03125276267000701
CCL4,-0.00747519089869482,0.00884867429159094,0.04249241185603584,0.056777955817241356,-0.010927161363989805
FBN1,-0.03220852997071412,0.04194878227239166,0.03284965251919356,0.008054785864090716,0.021253896155923022
TCTN1,0.020690263485542794,0.0015628400090665878,0.031493678993633395,-0.005362517107876643,-0.03188961830564467
NCR3LG1,,,,-0.01358252208170335,-0.02290491582177559
BMP7,0.008574626524347215,-0.07189698162718391,-0.006430701976380932,0.01060420431862937,-0.0012504059954933434
NLGN2,0.034503472624521775,0.00891764701896345,-0.034650522250591245,0.12387618319496951,0.08510022083589527
CCL25,0.12922168560453187,,-0.019283044665159003,0.17061867393879315,-0.011949567089877069
NPNT,-0.011219696585190538,-0.015693777386743872,-0.0023754449149906705,-0.0066539510375946565,0.03594544122249683
KITLG,0.022489429808390072,-0.018740418850332227,0.05144661979514377,-0.015196443819484614,0.0059086763657883595
MADCAM1,-0.010968724150510612,-0.008801088171573003,-0.03236269828630233,0.08095638179397843,-0.017860917239195386
F12,0.014668594853643824,0.0041076407335931065,-0.0025073546732664364,0.050491244483805764,0.006025340894008198
S100B,0.06733105369760474,-0.03374649064142095,-0.008184062935203023,0.08420148051295265,0.08624103840564824
IL27,0.02852705242806925,,-0.0010127235400162098,,0.05375457751028192
CD99,0.022288395645250675,0.025482125875923415,0.0507008824240018,0.050465730641348495,0.021052414335746224
PDGFB,0.007560820632555599,0.007262308332219031,0.001185626466637988,0.028332592965611345,0.00773725967112166
CLEC2D,-0.0036893113228943916,-0.00804738059096496,-0.018462680979490952,0.0757893808312252,0.008866145538623029
F8,0.02239050486017668,0.01830194307305595,0.03312556472616455,0.027810636724931666,0.08610494347823863
C3,0.06377504104416223,-0.07595533739787792,0.01432876494283594,-0.03790304654658265,0.044561246150596305
DLK2,0.033476704638054466,-0.014168981103755167,-0.01741045355865274,0.03568115176874725,0.017537739881705944
TSLP,-0.010725365335461907,-0.012920167526143583,-0.02563563785555899,-0.013190996775191616,0.04410239195992515
OSM,0.03682225516502077,-0.029361835496220196,-0.03639742981374317,0.06227777095982699,-0.020722963481740887
PRND,-0.01525022365293791,,,,
SLPI,0.05070980581259242,0.05569036639212042,-0.015406723500492048,0.028365619924473815,-0.058943123665971243
AFDN,-0.013942760898816176,-0.07208504930202142,0.030429582269559382,0.046358398956884005,0.0461244889738001
