,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
GAS6,-0.02249117264411864,0.004061313128796816,-0.044272578215574156,-0.02396083398678808,0.05448092511277411,0.019516732022466225,0.02480828400894249,0.029048156543830608,0.0798499805186822,-0.002789591214067172,0.04382059484923536
MEPE,,0.01323791193008665,-0.010984433358425024,0.006149572245215706,0.03583730121138641,0.01866082492282653,-0.010603180581442415,,,,-0.01881690942093606
SERPINE1,-0.016941181083091592,-0.04740702389517497,-0.019134400406880903,-0.06917397606528779,-0.02053798483063873,-0.09354653157487759,0.018094699279412832,0.0034948617318896445,0.09012695799778658,0.027655403920718576,0.043973997239749915
RSPO2,-0.03885579562501446,-0.037156994887763584,0.0024305980538587256,0.035263546967403823,-0.02321549208336177,-0.01350880095086048,-0.028079449622971184,,,0.022712224045670727,0.01552225215001137
SHBG,-0.03145068880619076,0.05859293836972332,-0.020281559010380406,0.0031892215298695236,0.05416986063226571,0.004934931926943294,-0.02323609709282579,0.15278937207835355,-0.015440848239832636,-0.03107930039271371,-0.012451256533922454
LGALS3BP,0.09854510126007363,0.06398009347448104,-0.008060280190848035,0.004232897015963914,0.029981867436616506,-0.03747626628445834,-0.03813434270005187,0.046237193680556565,-0.04072307570841455,-0.05730745450763211,-0.014941930286235604
LAMB1,0.008473984789969408,0.007925187081918974,-0.0025493102304018937,0.023088620910727775,0.07864389369354789,-0.07216029097579571,0.013273268310690058,0.03525066778164938,0.07385517537809291,0.026209149804668035,0.07021303261662629
SPTBN2,-0.004530711860295003,-0.007955672818221326,-0.0009022276480144608,0.010109360376295975,-0.009956340056526871,0.05802998248395758,0.06670150876779865,-0.019211998138242176,0.00041290626735547575,0.03971584697833138,0.07844740127215176
COL1A2,0.03205558977863403,0.052235718545203425,0.04835881860512188,-0.020120809487320302,0.024837876739755536,-0.009884834976234918,-0.007653905395373354,-0.027929176350419582,0.04623544694097071,0.04272889198332989,0.07881431621277336
DEFB1,,,,-0.01993603987459431,,-0.018355710606010957,,,,,0.05760716571011939
SCT,,,,,,0.01604437340769233,,,,,
WNT11,,-0.002455469981894158,-0.010696071604307657,,-0.013183079429480975,,-0.008111295963915978,,,,0.07178368420595384
LGALS1,-0.1021686344191965,-0.07535607492567677,-0.009137661376611433,-0.04683478376896155,0.012913529205420363,-0.055359399894699554,0.014715297849222084,-0.030974700382902412,0.04224815130719204,0.05117268221875532,0.020856724974314064
BCAN,0.1647281127764794,0.048859577121189594,0.044958191643746766,0.018407233711352992,0.03148460590364511,0.017392346048475827,-0.0002004529920447862,-0.009903893808892204,0.053457251944143296,-0.04759686397375021,-0.04051241858098799
ANOS1,0.002712415873650117,0.027361560683605752,0.042853029100810056,-0.02595772390151635,-0.005264120431746607,0.013511239893710014,0.007243523907705489,0.09107748564206222,0.03614534567218035,-0.042868629317193055,0.03544287427412478
EDA,0.0021575676538622243,0.08001874331505765,-0.01181098384656378,-0.015941202801265316,-0.015762525034641633,0.027085942437391018,-0.02254328467769613,0.09745133660791777,-0.04487610988979039,-0.03414463724556741,0.046497028050219005
FGF22,,0.013294541706977164,,0.008584860977223451,-0.012084026927998544,,-0.016718070695396197,,-0.032779858517460195,0.05360226667006617,0.03698163509403855
SHANK1,-0.046311266371496115,0.12091077831908892,0.054866688503822446,,-0.011497184136320131,-0.024694704972581173,-0.020929512163142247,,-0.012780274258738223,,0.043149624528778505
RAET1G,,,,,,,,,,,-0.01697926146439454
TGFB1,-0.0409727914056918,-0.0015328692967296127,0.01143911729235824,-0.017212355078989574,-0.011056527478512003,-0.040195291539692965,0.0721593545888689,-0.0831354794771976,0.03537666807511108,-0.0039061271322269426,0.06133607426633754
MSTN,0.021020334686728016,0.0777510592504807,0.07316127888883321,0.020611613394049367,0.03276902455363908,-0.017586290933531906,0.03378052199751424,-0.0347056203269869,0.03980450773136879,-0.01600289855534327,0.059854812576227164
WNT4,,-0.01329603277710309,,-0.03187945380297889,-0.013701281744067295,-0.025924533523467276,-0.034087439767916436,,-0.027217195822158927,-0.018119437628441967,0.14029890703475778
TNFSF4,0.07145116843918609,0.016619702426155503,-0.04264331647755345,-0.04117073483321064,-0.021748755302446725,-0.011125109363616499,-0.015570132625349647,0.060365521476426084,0.02097745220927285,-0.0279156233054022,0.03700095755853415
NTN1,-0.04411999784435212,0.045510567370536416,0.008539379185834433,-0.021882100608565484,0.07119098104539923,-0.03928758501525539,-0.020813948368083854,0.075912879001109,0.03315254213101615,0.007615190182505669,0.034057845148778805
CXCL12,-0.048282181312639075,-0.021087595171691093,0.00375249215791548,0.007622125828359181,0.007801124756559175,0.03448909270803618,0.037654235522804606,0.008980052233200293,0.037764571437717415,-0.06402797223433424,0.07205200707729716
GNRH1,0.002546923773006091,-0.01036193379033806,0.04728943709227361,0.024641638555702488,0.07603356563189695,0.025163333384172624,-0.02314399524248288,0.07584627649035337,-0.035151376896766805,-0.018360808051607478,0.005731571107789708
RIMS1,0.02515343297442062,0.034652312649950084,-0.04508252920924985,-0.011995926504284386,-0.023241069453101355,0.05188046974463506,-0.05158225092055515,0.06108927119220276,-0.028400496612983866,0.10977475005864841,-0.029363999205796753
FGF14,0.11712635681001786,0.03737280747225186,0.007851525474356138,0.03309454396504498,0.08075525886055229,-0.003805320551143974,0.020961669511594692,0.02257873990283631,-0.006083097582660436,0.02653767314313307,-0.02650968847040813
IGF1,-0.06306755971352757,-0.04270324204342866,0.057292539500871854,-0.010585533230231547,-0.032995202391862835,0.019507527454485793,0.0009716551512623574,-0.04078897564561375,0.08981363593613888,-0.0010844124688138407,0.06272474588853695
TNFSF10,-0.0596065488020719,0.05509365418099414,0.021982190427060438,-0.007764457446855972,-0.007627522655721807,0.004804705449174282,0.049593266617208864,-0.023664643393485833,0.0859934937728484,0.09990051290242002,0.0644402331160704
GDF5,0.034734179667631676,-0.020383270285689703,,0.07254854666677298,-0.002669358558403836,,-0.01671807094204544,,0.0266940040999564,-0.03295211370714103,-0.018175390014349674
CHAD,,,,0.0760198930764891,,,-0.014049129601763733,,,-0.020414594242039123,
RGMA,-0.028104451279929873,-0.0023108092936023027,0.01797207770201569,-0.02253485691078693,0.0832619319614913,-0.039090523512010554,0.03337224665423707,-0.03133862576166655,0.043413811382969195,-0.0293047636862661,-0.042106706741424776
CLEC3A,,,,,,,0.010323348743085763,,,,
WNT16,-0.008647083489363298,-0.025956606153927655,-0.01801672035127878,0.0454011766350922,0.002013139882049187,-0.019135472691816556,-0.016425373565612026,,,-0.016864628784150168,0.10197067573209503
CX3CL1,-0.0006976380316998555,-0.006483772578630238,-0.008664660452728738,-0.01541094182140109,0.03908839296896205,-0.017490758820567793,-0.0252255532256256,0.009125704091170021,0.03849443859344931,-0.010466585116087376,0.02052531501779593
FGF1,-0.09552223906918773,0.040567932704212155,-0.01647605631019448,-0.010012680667012656,-0.04617054368629392,-0.005839900870948963,0.030482909900042224,-0.00833513216010081,-0.08361153591223178,-0.020656808057679728,-0.012818915937483905
ALOX5AP,-0.016913108419364054,0.0440928431467038,-0.0014970000678879436,-0.02590243199712807,0.04471627559848065,0.06302575796375498,-0.025048618251762775,0.10787621643184872,0.0642974760476264,-0.0066979889227503815,0.01077488658653216
IL1RN,-0.03457918400761131,-0.013794750948540518,0.02139830351196783,-0.05029086567861115,0.01922510654148028,-0.014639598269904018,,0.007484638053041844,-0.03641385005814466,,-0.03180301611679094
NPW,,,-0.025444969027584956,-0.031563023732651255,,0.025742636495859412,,0.06960912245608472,-0.002560514350777214,0.007920929444412124,-0.0342986544457012
CXCL9,-0.01902813180071765,0.01259219838480435,0.009068230125737894,-0.014042561297478206,-0.014844320049333396,-0.02023033307033708,0.05220620297972494,-0.05555050962960316,-0.014193669048127805,0.16317265037226358,0.023003239180693393
ANGPTL4,-0.02577799025769676,-0.0021047983931152363,-0.0497812441907459,-0.02490763310519571,0.1140803922464095,0.01947540368302251,0.029138435203268306,-0.06584750512224771,-0.015078169289475725,0.05309329313265162,0.05000010880238563
UCN2,,,-0.017643390559294064,,-0.013006020237586912,-0.015939060431415648,,,,,
OBP2A,,,,,,,,,,,-0.015295750159158353
COL4A3,,-0.026716551105935158,0.002085818923249131,0.023399198175121705,,0.09532891245712956,-0.024051379050292435,,,-0.03168107151657906,0.009796220042229301
NRG3,0.006428263565510861,-0.014949857926203031,-0.012003115040904651,0.01876086029637276,-0.019135261148738234,0.04535996784163376,0.029940656695328867,-0.04775208219810493,-0.04160337246051204,0.0852669673957784,-0.02675991078053134
IL23A,,-0.02178136694140943,0.01502954736495323,-0.0171668143193276,-0.015910791111936877,,,-0.03893819149869294,,,-0.003174091418993627
COLQ,-0.01656441547934701,0.019762327273329706,0.005278017517464719,0.03613707944808071,-0.026831223513930105,-0.0003330458513889635,0.05253111799658551,0.01248987011432103,0.05793696306607717,-0.04255960917429882,0.06956964126765763
TNFSF12,0.027125985741988802,0.005352635031345256,0.04040416744250613,-0.00901200332040845,0.0461909124283091,0.018588398727896836,0.03859218374602043,0.08942213283206402,-0.01765810263376509,0.04623076465824407,0.023769790961593155
DKK2,,-0.022814939547028647,-0.017903500622331644,-0.019200558647116145,-0.023162921354380524,-0.005993924348585221,-0.011503809848921083,,-0.02311622359988614,,0.042802822812276424
FYN,-0.009568241190185855,0.017981147023386605,0.028274304773261386,0.053876393196481645,0.06479537001266865,0.0187609653612118,0.008324739523337715,0.006939316551042402,0.02443888540597338,-0.03525288412510087,-0.003923128804580609
ACE,0.027439800970068817,-0.01758685069052583,0.004388804670618689,-0.0010814937495590977,-0.0001235490453072343,-0.01301881640919431,-0.01744438629385808,-0.08865927869332932,0.04425076558268717,0.02177140150623815,0.03507360104836106
IL18,-0.05669800887387054,0.03430280326080981,0.00592785989141812,-0.009633364802513223,0.03706297015663416,0.006725585469563775,-0.010250523221276474,0.15713522357280915,0.04966626936993509,-0.04913118356692122,-0.012369046855669155
PPBP,,,,-0.01817631583020894,,,,,,-0.021684919147199333,
CCL27,0.013244800166447676,0.009183419327456456,-0.003332347717127199,-0.01559698419626624,-0.019526464399096742,-0.0379164249981886,-0.011850579265083542,0.025523136128570895,-0.04160338496511571,0.01942831174860293,0.005291783667305827
SERPING1,-0.05909526066663923,0.023652782530410133,0.0034955936154749965,0.013548329303522798,0.06735570274721835,0.061621505407484,0.0716441009084042,0.007871517449195044,0.06492596723354595,-0.04177001147203541,0.01857926220428072
AZGP1,0.04289098761200064,-0.05562165293146927,-0.0678841073851464,-0.015916116294472493,0.005181677076175274,0.03010989531880089,-0.022865769005489367,,0.011054081874382686,0.08337707295630371,0.06057322151095278
INHA,-0.018738914680277448,0.07208320708303259,-0.0061137034789626125,0.02558536128704963,0.007470888878719767,-0.03598546550199484,-0.0028145589050795785,0.08935655080076339,0.00960221467926304,-0.018834957381855966,0.03134777872754836
SEMA3G,-0.04291982623109395,-0.045904968566536634,0.0026926117912855936,-0.03140379524707281,0.007129976819483468,-0.041922321224743285,-0.02230033387975132,-0.04537747576322709,-0.02324051005579611,-0.017376694043780644,0.02452674642690793
COL6A1,0.011751099170718825,0.022320188452456285,-0.03918199144764634,-0.07641150595461589,0.104271918255287,-0.07800807983950243,0.04158307293564807,-0.026832644723031887,0.09818184953789223,0.02215481161590348,0.04226981309578519
FGF17,,-0.008257967638400848,-0.015437270204993884,-0.02043285130772537,-0.019155109193987267,-0.02383590366997885,-0.023143991612168076,,,,-0.014572158594246376
TNFSF8,0.054356849908802164,,0.017249661607987115,-0.01817631111879734,0.11423576103304976,-0.02164281825868048,,,,-0.016864635340608676,0.09385362043242518
FGF20,-0.01239043021738114,0.043917571018404405,-0.015649718212197437,0.03615328534359348,-0.01977061528823261,0.005956665146706161,0.012871882382416464,0.009177600685663478,-0.022744483686482152,0.0333239425325779,-0.0250869841302842
ICAM3,0.058471534994465765,-0.024643384210715383,-0.004058959018517782,-0.007296117796609299,0.022798300527063647,0.03222869105092822,-0.014235660849203186,0.03636252466667433,0.06191842212155033,-0.01781113143091981,0.0865936945545683
LAMA4,0.057353360153682156,0.021537155842951152,-9.334795360566912e-06,-0.026341337588110074,0.05292346514507535,0.007987834029216084,0.08114697365976789,0.005671470470058922,0.04444101365870204,-0.021058232360781547,0.01313310355466918
DLL4,0.06505352037806972,-0.024631727303873554,0.056993021180267625,-0.028487084799921594,0.08281951576468045,-0.03271087165496874,0.05417583475253168,-0.06685651860377542,0.10843438825792422,0.17243433513460157,0.014323223680310613
SEMA3A,-0.011139464276260372,0.024125697738746062,0.03499507432897099,0.013515536879712582,0.025581512522590714,0.01605642064425418,0.08417308769480594,,,-0.02161370609541118,0.05359586458499055
RLN2,,,0.07031887384833367,-0.00044936303342334833,-0.01576252300256835,0.06613309053918111,0.017100998956534504,,,-0.010222653757509572,-0.01681790589829377
C5,0.06093100850470451,-0.03160881811759473,0.026633466582416675,0.038401898292576224,0.08914963088040594,-0.022676136136551492,0.04308822583026245,-0.07484186323766168,0.12992886072811208,-0.04771637949342118,-0.001387645794860315
COMP,,,,,,,,,,-0.020195853037963455,-0.020775607010639845
EDN2,,0.025841995441709547,,-0.023904887770774996,0.006050339088984624,-0.026771085019400766,,,,,
C1QA,-0.07290238552517073,0.07980260029958618,0.08655999519662655,0.00839231314264881,0.046724488163815095,-0.01966597339346449,-0.026214088827588737,0.06172606749718504,-0.03575869388626897,-0.006973535523393138,0.08616232654092246
UTS2B,-0.0362384299924715,-0.017466579201911806,-0.02271362662956953,-0.019936038415307455,,-0.01905632101565179,0.009696943987171082,0.07041039538563677,,,0.027390458762993806
COL9A3,0.0298337387418387,0.10645858995605381,0.00958730594997481,0.02443415124356676,0.05922022013115994,-0.06969092507173807,0.0228739453136528,0.012876074179830327,-0.025360976177147755,-0.0013740977470048275,0.017239166407021386
DLK1,,,0.05715130482696266,0.005855937795021514,,0.09390040328643531,,,,,
HGF,-0.04764352183082532,0.05559429049234363,-0.03396624754403824,0.0012471188888258991,-0.012626284986352791,0.018059707219593147,-0.009488910146033615,-0.02215144354306464,0.03132474332138473,-0.013074487875834562,0.04544866890643913
P4HB,-0.0035390326666993885,-0.0033354044499294294,0.0003338702470062941,-0.0939774768023113,0.04438767436481774,-0.10986100755125743,0.0013104421439147243,-0.054430711448072974,0.00683138753281541,0.022414524969282642,0.03979141631277075
ADCYAP1,0.012385521508383884,0.06846043632558468,-0.004628005613670583,0.04744647156293416,-0.03820830979966022,0.01832231961019497,-0.02267864826770681,0.017832239492801095,-0.02558053617208765,0.029707573928683267,-0.009116739887489171
GREM1,-0.07695413547107838,-0.022959180208165942,-0.01963169427135805,0.0454565638658124,-0.03769335710960442,0.013572326934607292,-0.013455994533506464,-0.018063149315909174,-0.04693036719540478,-0.034281939845219614,0.03441896602366115
EGF,0.05302306898997416,-0.03481496401116503,0.015013865623195172,0.004703127505013228,-0.00274523838016008,-0.0093738290901288,-0.020625362427260867,-0.05780841015911445,0.05608260749226431,-0.007203331773966056,0.06247812607646933
VEGFB,0.01842037168524632,0.03214731994043598,-0.03499264283388164,-0.0038661807228117856,0.04040767311073081,-0.027160389361214534,-0.029493967165836132,0.025651041108735517,-0.06676528101586422,-0.062457360665590135,0.03841406246362475
FARP2,0.045392470809051004,0.039521803002995994,-0.00762419004087589,0.0026706070034414006,0.008995784783071717,-0.01047878708074393,0.026708837503617924,-0.007985958322391832,0.034373809505183865,0.001667920305536668,0.023918286580294067
BMP3,,,,,,,0.06830921731362827,,,,
IHH,,,,,,,-0.008102572055373099,,,,
LAMA2,-0.02954389623479273,-0.025603179877099303,-0.019311745893754735,0.00980539129063314,0.044731940806888276,-0.032960221474507716,-0.0029932053289850567,-0.03662635031420462,0.038216327179175634,0.032468370588408416,0.0733958233909073
SERPINC1,,,,,,0.035261498513269096,,,,,
NRG1,,-0.01865480298336724,-0.018249406695716223,0.0020114079797034653,-0.027033305090105247,0.013458319074423937,0.047854394201614824,-0.021878935735414464,-0.02025405774306782,,0.07019671465755571
SPINK1,,-0.034118218609903515,-0.03866725244897526,-0.03250437768883485,,,,,-0.024551863570900813,,-0.023443475459118766
EFEMP2,-0.012534461541309397,0.04183686810216427,-0.03490981271696573,0.024983106332100973,0.07334579529899068,-0.07624081696412677,-0.03348713326797883,-0.048700345528734174,0.012290460294166711,0.02338879474531809,-0.012193791861180744
SELPLG,0.015450428588293376,0.015689188827312288,0.04241712321628249,0.016310750835427976,0.07733916172617797,0.03905175629568459,-0.021350038980585035,0.062441799479895504,0.026075624963668814,0.027913771572898885,0.05494137929824374
GDF6,,0.02251303882449269,-0.02544497122905535,,-0.015762524702874512,,,,,,
HLA-E,-0.013905770422121879,0.03840680779239332,0.05280233729776019,-0.03226718911048866,0.031353235988649766,0.00634121136733972,0.07516088044843469,-0.008925617649646674,0.039552948849165125,0.04627461623745127,0.06355381759244914
PTN,0.13472245632886748,0.10672326874656483,0.018913697712774926,-0.0003520088904400719,0.05765278454550156,-0.07875482010434764,-0.0037770203350862273,0.09095596210628841,0.1378878589827913,0.0029170422367359697,-0.033529120701814186
CD274,0.05562852990703056,0.01954570937943663,0.03413024651926248,0.05638164207784872,-0.02349016720239033,-0.056801709986199767,0.019272000910050303,0.12833213858494333,0.008043440398252884,0.050670565374406354,-0.025891650445177865
FGF10,,,,,,,-0.015033800009122732,,,,
CD14,-0.030956297041155958,0.05320730600999593,0.03473534714001476,-0.029115989534340206,0.027405283699095298,0.001026321484095321,-0.03676278017441914,0.09107438426570719,0.057428098008977455,0.00997975405816696,0.07079684614862769
SFTPD,,0.012774617428417715,,0.014928400156226464,,0.029091997458304323,0.08093940252764366,0.020612167464857764,0.03882281383199879,0.018500127699732843,-0.01993538924832302
SLIT1,-0.019415308938569454,0.02696754002556559,0.047566351468192665,0.007138960214723494,0.05900531316458472,0.06456940071553909,-0.02993295579544026,0.11255585441483287,0.06278947589992002,0.06165937054995198,0.010515418972817697
CNTF,0.00453866948430088,,0.04749696779253053,-0.018176312777744667,-0.01649160398512297,-0.017379567067168276,0.07117980245722694,,,-0.017376700900734125,
BST1,-0.0058106882502073605,0.032167321028678274,0.0038258789449034905,-0.040731891534436994,0.08649583783445051,0.0035567933831640707,0.008834164242902466,-0.04896388299602239,0.004870047866777256,0.03629026673929284,0.0344467790435094
AGTRAP,-0.0016745125829529266,0.05787609115337048,-0.019906635735300257,0.000820498400283918,0.05678494293524593,0.03357426248425941,0.026437854735394353,0.06891234937248296,0.05033093142437653,-0.026822230599572405,0.060311446582522986
LAMC1,0.07802435443292113,-0.00516501961560719,-0.009315462686410585,-0.047815448740384334,0.05201565657213202,-0.08209574582741457,0.015309076830830283,-0.11054836228188379,-0.004317106779221179,0.0548906965406647,0.020382702640849515
COL6A3,-0.00305708086074793,-0.060908359271598315,0.023287138585497368,-0.001205390631611937,0.042870422291883904,-0.0042291960259269795,0.01053572879250951,0.02592866653075567,0.01410613526707439,0.01601131455176766,0.07127796699976768
FN1,0.06289735279556102,0.003916532940700233,0.004260236782690402,-0.05232605942651965,0.0709906075821587,-0.050601431716872494,0.03596057437311912,-0.06698679504149666,0.12167146067949723,0.0248406297641864,0.04683497255771867
MIF,0.05436427443976901,-0.07006839589807519,-0.05148676515880652,0.012540781445591218,0.008524290693666085,0.00024760406017632796,0.0018455947612217567,0.0035816375265733153,0.0355511860919739,0.020756753372293445,-0.05018515895134457
JAG1,0.06796949448080275,-0.011505231750514232,0.03288248305543722,-0.029860848130759735,0.015305434974053329,-0.056896969554738025,0.02504318374889585,-0.018916333983665084,0.09708802985734707,0.04829195054240859,0.02018515613743748
NID2,-0.041809458745239406,0.022444376946214484,0.008449883668528918,0.00036980986694414605,0.05690606690274149,-0.03885516001705781,0.04851467676362858,-0.08466312527238994,0.08676671466591511,0.0667193761687998,0.05605877849759726
EFNB1,-0.043780889537217434,0.02346630031094105,0.010248396293877726,0.007400843536278308,0.01539819643383312,-0.05580647589690268,0.016257942996157307,0.007184712153907736,-0.023742967747585768,-0.0453934339787541,-0.0046841220172640485
COL4A2,0.04343143931833845,0.02381591078084724,0.02555489761915484,0.0014874572074358226,0.061201228085330545,-0.05935018954230818,0.01326965936530783,-0.06705065432738715,0.09264477409083852,0.037043348857156155,0.027289684161521548
SPP1,-0.15042959608330397,0.013607735030792458,-0.042277229609167445,-0.035881620491788384,0.03257182777404881,-0.048535952786336614,-0.03836325317613483,-0.014598885295810179,-0.1364501731962752,-0.11445874392569709,-0.020195243908296873
PODXL2,0.05942118857232171,0.0029289919402992145,-0.005239764673528727,0.00048774112292916205,0.013748480592269425,0.05571675887616975,-0.007792691791851412,0.047463038218625186,0.05906189681844031,0.07650707051642741,-0.036750123499932175
IFNE,,,,,,,-0.015033798836132588,,,,
FGF9,0.00458252688340912,-0.009207661333038464,0.015294033114168116,0.04955793402513741,-0.02782547532904442,0.0364160644305599,-0.03799574526235336,,,,0.1015250129183136
ITIH2,0.04251891255726815,0.07250931764436891,0.03931916708774629,0.012694099337759546,-0.01605780459424816,,0.012175331097566449,-0.020273519746891615,0.030062682261260982,0.04974401217983972,0.11659364058993738
ADAM10,-0.056799800204367666,0.0838219225646689,0.03098934878759255,0.01230209047592324,0.05511858593960245,0.0029297842652550882,0.033309335206262475,0.08372673044043046,0.0012708627675880769,-0.038612658107103695,0.0032669048299002624
CFH,-0.005800510719424707,0.01554376820630216,0.07133422610970955,-0.01596405490448506,0.0466390224530272,-0.028349750581664595,0.037354858591062925,-0.027314781451717694,0.04940220998681403,-0.06511983875273566,0.10215072167164839
COL4A5,0.0034909599919610438,0.030060162918692748,0.05949714082122404,-0.04228286644151806,0.04676200509262936,-0.06999279529315526,0.05266941167783407,0.09444222129060023,-0.017993737949523622,-0.0352406162499276,-0.011642389804430747
LTBP3,0.07370931228109238,0.042973454118722255,-0.007303107481246498,-0.041716740472435364,0.01573573316546478,-0.05950773665335834,0.01323382121439029,-0.03228907463036913,-0.012734704849684031,-0.06397962675761633,0.002599923382739431
GNB3,0.0646657109531784,-0.005275789135657781,-0.02562434049165281,-0.007374479946907807,0.003829376291409905,-0.03907972179241907,-0.01989965436058884,-0.002191168780559474,0.08725805453757426,0.04169156368530316,0.02067375159794583
COL6A2,0.013416552000589228,0.015537956243988795,-0.06419062233858969,-0.03285525349106055,0.03464472430354598,-0.09488694420277173,0.06453398907481502,-0.006072698425694992,0.054844139581132774,0.010897654581364522,0.03009286721076892
GDF9,0.08784608949074489,-0.027489070892199294,-0.019023754861908864,-0.019930977731830883,0.06560548546216415,0.01234662333935262,-0.02062536231748364,-0.01914475321325633,0.012002548528763611,-0.025510477286924994,-0.03429865528815621
NCAM1,0.047720566937761846,0.027161243232940595,-0.034972744061930024,0.008455305765508835,-0.05509283515268055,0.0705180122089306,0.0006580131442044461,-0.10751332502390337,-0.05892685831616169,0.01796231529565185,-0.033770373259879
APOC2,0.008816745139416585,0.05179829810795678,0.059761601895581835,0.08740022271878045,0.04377079808268729,0.053372596091127836,0.00812704982337728,0.07142605225276186,-0.03223489283112113,-0.006785817991421837,-0.023049589943191173
BST2,0.12170906829681126,0.06863381000398866,-0.021675301556732314,-0.03699804941447598,0.05437440297573917,0.056695919932938044,-0.04350614773781589,0.132675084425878,0.00910937089109526,-0.02949259119454997,-0.006010613215523992
COL5A1,0.02226349907548803,0.008076067917234886,0.030834052482969103,0.01830326857125822,0.018372746873197933,-0.06276384894866047,0.05599657147050738,0.03195884888047908,0.09658883697847097,0.12039902117581112,0.07303989909323477
CALM3,0.07158905555327771,-0.03665349526414372,0.04221100370028744,0.03238708088876904,-0.047737328112462486,0.06856435680592382,-0.05025003685082012,-0.03671131759295106,0.000485172670098199,-0.012530190574168718,0.07503113402326919
THBS2,0.0521065343662079,-0.0014727599712950916,-0.04283230381982004,-0.00822341698819633,0.027214321436048607,-0.0663982001671867,-0.008467848768355329,-0.036906406522609625,-0.05813122270372354,0.013421564087190814,0.04888792000864119
SERPINE2,0.06997969577451343,0.05485557169408115,-0.000621534061633814,-0.04329773315929924,0.017588597427911877,0.009072223176465404,-0.02694109726930876,-0.11119691203846643,0.08357979268423223,-0.013552013743402598,0.009852635242030505
EFNB2,0.09475254534743154,0.0018167313143288236,-0.031801374388256934,0.08732509747222379,0.022531152243326216,0.009575510644867453,0.02035036333218581,-0.009278852254971881,0.13958572306871894,-0.06656509453092037,0.04389968943132331
PROK1,,-0.013911767940016676,-0.021836311336792195,0.015820381317302193,,0.07457445538307952,,,,-0.017376683938811362,
LACRT,,,,,,,-0.01904009413407972,,,,
MMP9,-0.0005695229522004881,-0.023852475924005793,0.030331763430899394,-0.07486936265572004,0.047031050348598384,0.02954808951653837,,0.034656943197766896,0.020728478935643533,0.03460941647093729,0.019526379003372854
DMP1,,0.014750619195336578,,,,,,,,,
NPPA,-0.05691112871640005,0.032019715250846646,-0.035983775718383314,0.03765981104458755,-0.021860287375108298,0.001815115026822545,-0.017929570246356823,0.15345487805729402,0.06654053947583351,0.07058238979828346,-0.018223022014872563
APOB,,,,0.055494746581954905,-0.012644888909914576,-0.035256388669990854,0.005809617223973989,,-0.026246112022365695,-0.019067966708603754,-0.013813207850929878
C4B,,,-0.010884017909571105,,,0.0008545837312472505,,,,-0.019298353676349835,0.09026977795550906
NTNG2,-0.027356754591859093,0.0743387226941483,0.02764172757435144,-0.027106028094819462,-0.01095954698426567,-0.013974435998222276,0.016824237632766567,0.06702231938106926,-0.015466133742176156,0.00534299893061662,0.012138997349241601
LAMA1,0.04497820632898911,0.023698119405325634,0.004864890352564574,-0.017137404888039647,0.057896798395176835,0.030069255786442865,0.037210289472806996,0.04144363902384922,0.0758199549171937,0.009543442105948628,0.03994763794885386
UCN,0.019186015464511357,0.03206595707652604,-0.039824929599416505,-0.013241157579473545,0.05173358974168608,-0.051698162946865606,-0.01989965819781801,-0.10988251037346876,0.00805918876429783,-0.00783530409852774,0.058866920018828026
ARTN,,0.055484142535592834,0.00999104599727866,-0.021560314206506247,-0.019155119660935752,0.01167840600588098,,-0.03340658002182223,-0.005379565624648023,-0.02404458607924614,-0.03510148429502686
PDGFD,0.016823313306257394,-0.016271410354120205,0.012391158822074935,-0.008953673935666947,-0.027033309650540096,0.029021332837556035,-0.020929511543920972,0.045527240146240086,0.06546208165980287,0.0010738253997959672,0.0201802898096831
EDN1,0.034959499945599756,-0.037536962746110084,0.026069213674940087,0.03201099387731591,0.07452238597080336,-0.06868081776472623,-0.018188176224110276,-0.10136701446991013,0.00014091994623550923,0.010177399986501664,0.028715169566841694
ARPC5,0.010509324347514436,0.03797804453516687,-0.028469591647239934,-0.06326203584999365,0.001855493929780693,-0.020521962909972234,-0.009601623079099602,0.07082127413247716,-0.011875424404901682,-0.03152517454738803,0.003927070438655381
GSTO1,-0.0895894220848035,-0.005438877150843025,-0.03862481875585988,-0.0053790351695783625,-0.06722088793745021,-0.05212281648472411,-0.05441755774271319,-0.05258947976710897,-0.014940659164340881,-0.015516921513469216,0.02624765741709098
PROK2,,,,,,,0.02979197951191354,,,,-0.012594431609602299
SYK,-0.11216822300551778,-0.005424138354230473,-0.007866133203042348,0.06914043946586781,0.05154150189223592,0.05189856964848539,-0.011953721946100055,0.022660232359560637,0.05867914064127991,0.0018099393026915088,0.0403249464546818
CD40LG,,,,,,,,,,,0.03972271688658266
ST6GAL1,-0.011479951675731986,0.12657936627233832,0.016985282240138833,0.010885006223991743,0.014347425560475042,0.014847200427742385,0.042280848884577976,-0.02440071954667478,-0.01104519450101207,-0.058874107450857915,0.031077531961982766
WNT3,-0.06407551983169207,0.06531180597760292,-0.04495794012855773,0.0008401838863420147,-0.011641295430731119,-0.019866547953218516,-0.0026017659963799714,0.08064884724578629,-0.034114180435455166,0.06646372927626357,-0.015618771106217266
