,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,0.003287219889105592,-0.003714476778962286,0.03984252047874371,0.026188094659646093,0.026743130021051362,0.08040411199023803,-0.03898626715988727,-0.030212290406147146,-0.0250075953662899,0.005482689352954014,0.0009006434088181603,0.018692611437820895,-0.03562976256223916,-0.024015825696300088,0.029876912036992245,0.03125631000434127
FGF8,,,,,,,,,,,,-0.020691086212666496,,-0.006020903458979128,,
RIMS1,-0.024387110698316117,-0.007831348625638956,0.05579442681997433,-0.014480655993061456,-0.05521448402362394,-0.03797661378958023,0.011966898090898476,0.01691596101738876,-0.012549830754044122,,-0.018570869590650324,0.011725683422961224,-0.021750049520442072,0.006684184686733357,-0.0017165924956753158,0.08976860989207165
FGF14,-0.05692285998856788,0.046604782947277504,-0.004133984986418926,-0.002872875462284351,0.030811864291355844,0.07819915347103441,0.09435426339102364,-0.04098553766842393,0.0011072174169719825,,-0.02189616234335226,0.0395074771150018,-0.03759183395271101,-0.01216752591002476,0.06769725186775619,-0.013490788800086832
IGF1,0.04256716714904977,0.036998410843929457,-0.02302977584724577,-0.01689531481338079,0.07184006078050066,-0.030930332172949493,0.04092482618236644,-0.012800099505907011,-0.08369905904944235,0.025472390465958464,-0.024196527136959932,0.00049842620091185,-0.026060269017958423,-0.012208630042245391,0.044189148862105176,-0.029931410744599606
TNFSF10,0.02755876365412797,0.03590671782941044,0.07317895936470233,0.04562622732881268,0.06742620394114562,0.07086669618199959,0.01624593910228841,0.015246337146507739,0.0367300982479279,-0.05587957941527596,0.06664187730797021,0.08194077454654683,-0.07313185162596204,0.002625204147079903,0.03135061839569287,0.08739621194050418
GDF5,-0.01908305754333233,-0.021291514758054596,,,-0.05445518228796956,-0.005061142383151591,,0.03558023337751232,-0.032605081415922624,-0.015433240320943257,-0.011092881415578165,-0.01829623196976253,0.0018124877625089538,-0.009272038658486522,0.1287068852833814,-0.00801000668136935
CHAD,,,,,-0.006167741326964533,,,0.009326053296961272,,,,0.010749434664322806,0.016762135181438962,-0.023726269307250736,,
RGMA,0.008096350148720862,0.007544413885766869,0.01865847891515872,-0.02148325985720744,0.10488542522319472,0.045365563457272585,-0.064063994481543,0.07728863112957182,-0.003537401779281048,0.1066734807891028,-0.018274322792441518,-0.005087900200279985,0.0005160295416375102,0.07886024001084108,0.14126413670002538,0.08510906356255898
CLEC3A,,,,,,,,0.02094239907955484,,,,,,,,
WNT16,-0.009308294356883446,-0.04437312459730592,0.008645002342203808,0.018500470682627387,-0.02138400400002161,-0.0026443190766938327,-0.007592229992823857,-0.0007606419851115199,-0.03376229666943791,-0.0942307008697335,,,-0.016529855885140627,-0.015179420990698748,0.0639327709938043,0.038480579901418545
CX3CL1,0.009457252640288218,-0.025875673735296086,0.02707490127341508,0.0218411843449492,0.01243278119903359,0.0025819051457155154,-0.039061178731873085,-0.04773571837791516,-0.04250322161356891,-0.03382388606108261,-0.032550020906232956,-0.0016786791143670536,-0.005442465256925751,0.024101658870618905,0.041059589243471126,-0.0036043967440280546
FGF1,0.05235114807296717,0.050365278331470684,0.03529676234435103,0.04508222291073988,-0.027513289698045017,0.011654555663170321,-0.046593669157604094,0.07628333680641058,0.055979282345146396,-0.001683887617176959,-0.001125410177300273,-0.03569539064584818,0.09123236597085176,0.07438277843684245,0.06628527524458813,0.06982610505285539
ALOX5AP,0.0037992645566306115,0.028360607922475183,0.061076404290689404,0.02664215987965623,0.10560791752619526,-0.005310353132974435,0.12042835432089519,0.0660437994393692,-0.011675645643322324,0.16028165443901973,0.0140015724897461,0.0497847981375848,-0.09316150155124105,0.008397435059218935,-0.019452006527256,0.07362221446151265
IL1RN,0.01044571747241593,-0.046890425920097525,-0.023795105398042186,-0.011524961912294551,-0.026751733133038386,-0.017739600318503933,-0.01995975198644582,,0.019658848905858922,-0.04856422607155828,-0.011913411732501203,-0.0023889501429729416,,0.04603733491428258,-0.04612700641035875,0.034639517672890204
PCSK9,,,,,,,,,,-0.0007327082743535168,,-0.015893969459398725,,-0.014733999318005793,,
NPW,,,,-0.016544671369822638,-0.05610670214169202,,-0.025279611219668447,,,0.00921201926507557,0.01270802057188599,0.06688743775367642,0.033117570922270814,0.07924611442416007,0.05860251229161242,-0.02317035489025498
CXCL9,-0.023001779333056672,0.0517926957958127,-0.024260992179366246,0.04172076463199557,0.017247893990800754,0.04944104685381979,0.07488374779515265,0.07020376319726317,-0.022514875931232345,0.010644526644866077,,,-0.017636279187622592,,-0.04896052843562202,-0.06169733879597344
ANGPTL4,0.03091408384521203,0.03125057894774929,0.03424778853686742,-0.011614834754875207,0.007407666731241851,0.0004987138521591398,0.007476715377485804,0.001665381952640488,0.09587770613076706,-0.039636233308759344,-0.022168186129899112,-0.02516996609679604,-0.010376568010652329,-0.06389588062860438,-0.10232525605916207,0.017611843829145202
CCL11,,,,,,,,,,0.01513528272561619,,,,,,
UCN2,,,,0.043173637000225834,,-0.018798064339453135,0.0047396279119002755,,,0.013220949303075083,,0.06231996207255626,,-0.016649345942439414,,
OBP2A,,,,,,,,,,-0.0041202269445248805,,,,,0.01064331063186729,
COL4A3,,-0.027906995991496784,-0.039616877771335275,-0.002023635960935795,-0.04802728295564374,,-0.013345262725444172,-0.02441363563016244,,,-0.015024263692936905,-0.012577222326233132,-0.06147817964657635,0.010615748248989821,-0.04280239586231802,-0.016321495152563866
NRG3,-0.030823694998561663,-0.016703816814567583,0.006143267231742531,0.04323777045924112,0.045647313740065906,-0.003184512257396264,-0.022698894509257675,-0.06938096164645698,-0.02267875965366502,,0.06463932216759363,-0.014420947897082346,0.06082161827977838,0.022050483211286585,0.16749831556651948,0.12191684338373922
IL23A,,0.03855752555928511,-0.028619911606419232,0.05048721693345385,-9.442785340580691e-05,-0.022996433155580028,,,,,-0.018279592883932744,-0.02041243298315589,,,0.042027476470795105,0.01861274288459967
COLQ,0.028536171489075342,0.0021789162922298405,-0.018407676316499824,-0.03791644670288789,0.06338893069828605,-0.013910857876557069,0.051262110678935956,0.016896364147448068,0.0863998948092885,0.06873644021265855,-0.04427451136838364,-0.021483801249524308,-0.06780545808979084,-0.017745632366527694,-0.017955578299422358,0.04174928181008948
SCGB1A1,,,-0.02177263861479357,,,,,,,,,0.06411258076912026,,-0.017047328585619123,,
TNFSF12,0.010067307666501846,0.04810679161181415,0.020249324139242682,-0.035699209589916264,-0.012902983685951625,0.04882382396846161,0.007046807175898477,-0.005494036912579293,0.009071741883790603,0.02992386214207525,0.057390851018070344,0.0071087266164052585,0.0007520217080016104,-0.054114560144892486,0.025917606229978334,0.07509059718178937
DKK2,,0.033625676377671346,-0.0126324834750916,-0.01911561972391581,0.010266060312680746,-0.03347819532457716,-0.021156857235935484,-0.03174205931966981,-0.04031131417181924,0.11488613279427032,,,,0.018091198625991983,0.07536137504926942,-0.052256186994242226
FYN,-0.051234237825025085,-0.001704736598169232,-0.06628705758920066,0.029508174449129572,-0.05490070775149271,0.010297370649231252,-0.09992405032757128,-0.02878804223369576,0.022447691879308878,0.08301372454295931,-0.032472509365452505,-0.018830805494012653,0.010098867938175186,-0.006688081179717372,0.044094219217414916,0.028929149009846746
ACE,-0.05829125108577186,0.04736121156754507,-0.037501829997635565,0.0038459405865973254,-0.009089544583237305,0.06663062292325435,-0.04293896648792721,-0.04872038003994283,0.01988098132458963,-0.015177873946506873,0.05854989713896624,0.04269605175261035,-0.010232352963095402,0.0042764227610879915,-0.07287799673859825,-0.021394723477988643
IL18,0.02369410370286156,0.016935482898599644,0.0034338115366200094,0.020839154248152105,0.045881933840382666,0.017402645234245652,-0.008074875506402887,0.044664350737566326,0.04481687732533323,-0.008464916094531613,0.0007357953405619891,0.00928928913264636,0.07253285733998151,0.05346960956134698,0.041039354819720285,-0.018029840863323723
PPBP,,,,,-0.032998442384268904,,,,,0.029112882164985872,,0.026059598835921686,0.005594865358906144,,,-0.061972915647539456
CCL27,0.028243792559810018,-0.015090148115488308,,-0.030994463214595407,0.020916729893231824,-0.02822229455213923,-0.014180888856875877,-0.00282062303367561,0.053254932601077366,,-0.03199598122215001,-0.03306112740078737,-0.04517874046767419,-0.04013816051203771,0.003163792538393919,-0.024804347253674707
SERPING1,-0.007295712989985451,0.10014931982863667,0.0037278642403098853,-0.03597488513788732,0.16515571338320956,0.006992807895541037,0.16723546253479818,0.03365678180841208,0.028768387097920744,0.16788027450697995,0.010488384244243911,0.029936458006087366,-0.041340930027432825,0.006557607411880369,-0.06136978838257358,0.022363587539735247
AZGP1,0.05296411847678406,0.04418924512126676,-0.020096536983901323,0.029624172396640416,-0.04924144171985659,0.03924461568638071,0.11928613921688057,0.034462816026591285,0.018759853647521554,,-0.02604042787284364,-0.010736266421219536,-0.03450765279577583,-0.012785868346848871,0.03528319618291545,0.03580446923369988
INHA,-0.026496994623993315,-0.02894278213208859,-0.03336412530566908,-0.009257845962068176,0.005682204738214003,-0.02751496786328102,-0.025109068392005763,-0.04265041862295218,-0.03809315411026881,0.002396453654416242,0.01905429347586723,-0.014789156080331628,0.01785650150819994,-0.04437925288067249,0.028736632560921564,0.13140668617099202
SEMA3G,-0.013598618440164243,-0.013629756444999436,-0.05483904825993151,0.03136116279729737,-0.019272635997406282,0.021244990034158678,-0.04386940127136792,-0.053486468997998186,0.07508564283723546,-0.03139900582552512,0.0031486693937803766,,-0.03372005639165622,0.05243082693373189,0.032122000692836106,0.017159445826753928
OXT,,,,,,,,,,,,,,-0.014275362180558351,,
COL6A1,-0.007762444052661525,0.05513646410782991,0.004551756705838257,-0.05381022853802157,0.0055107170320478835,0.027341964402094514,-0.13070247638975455,0.055243473851395344,-0.05648048337576443,-0.2686336536749464,0.025813184574176237,0.028035236974953633,-0.06386216309017138,-0.07777281588191698,-0.14855346048806523,-0.04522298453706463
FGF17,,0.025725744266168374,-0.009530220803643463,0.00847216828270184,0.009540494737139851,0.15631226910443052,-0.03779866277192527,-0.07773085449527829,0.045262497276064975,-0.018762301331279204,-0.01577317547288278,-0.04078332588661337,,0.053289252804789675,0.013750461257082765,0.012167702237378734
TNFSF8,-0.020987234405319237,,0.041668169891795746,-0.012232258836255703,0.030688389500752835,-0.017739600470051763,-0.019897565210839054,,,,,-0.01741056493203141,-0.03272638933949465,-0.015179422994227627,0.05782022500530178,-0.048505013050919706
FGF20,-0.027943605692083966,0.04217596814282239,0.021727869468869468,-0.033570716549166095,0.07010692665333786,-0.02857517452915534,0.0014517137543193625,-0.006945166104273723,0.08963781776160544,,-0.014505255270947167,0.08137788793826352,0.08638372732878509,-0.030712784028585693,0.06491479895043209,-0.019209567806870775
ICAM3,-0.0007330262179805938,0.0049510992930515375,-0.05007053118476503,0.06359748082047478,0.031140928467139044,0.0026576686441643718,0.033715806900191644,0.002925314849044656,0.002992782401111753,-0.05157481870879354,0.03635208107288845,0.007368682800438973,0.007321108220866073,0.015272320953784481,0.04284944677849022,0.046211855007110614
LAMA4,-0.020787308173055574,0.07576156095641914,-0.018340586720996623,-0.048166040889572916,0.06914351739893322,0.03773436177734856,0.02439662237813462,0.025912530778744308,0.09336754124000475,0.107123086054777,0.043954288916843956,0.06812551218823137,-0.03602584238959332,-0.03199260672900285,-0.06378881429703796,-0.07922307226503933
INHBE,,,,,,,,,,-0.03646503460479287,,,,,,
DLL4,-0.03746978273293702,0.08154094809613564,-0.018129199055729912,0.02562301044556753,0.014904722886713446,-0.005767621138641047,0.04443118387147233,-0.02980908838226713,-0.03141157277442369,0.01944421770796835,0.015515641984055223,0.035936454016071664,-0.04268570252513323,-0.02384977900433201,-0.02705906495550964,0.004047269861351748
SEMA3A,0.1020935434438365,-0.014828434187097896,0.0015091288894234038,-0.02410550640365283,0.015798328863077277,-0.022898383692345724,-0.045665649054949506,0.0878225532182337,-0.03830210922592338,-0.037720322720218316,0.03646317850084602,0.031008732336471796,0.00344682353825471,-0.0327332354490336,0.0354159138397868,-0.04503398619010285
RLN2,,,0.04925109211797845,0.011683534928755146,0.016772968629529487,-0.02278213597562149,0.06731699236221848,0.039172489672443425,-0.0291572861187067,,-0.011427844430991475,,0.01385831271732886,-0.016649344106497776,-0.018226717749347213,0.05956320237837389
C5,-0.02277929094050658,0.09562501500463447,-0.05788345057743915,-0.0038675439979313025,-0.0018060130639666854,0.04462373304882722,-0.017207778397350566,-0.025252843026176374,0.0022274342132361834,0.04252023461038022,-0.031069670237235638,0.01871346669555304,0.02868819994249544,0.009416735071716134,0.06190741848865669,0.013103092219413038
COMP,,,,,,,,,,-0.006291438192373962,,,-0.010989579314063127,,0.001034050306635094,
EDN2,,-0.017049475568618026,,,0.007626268686572325,-0.007713188030496379,-0.039053395162046346,,,-0.02890041220692499,-0.018291915486420566,,,,,
C1QA,0.056379819472999616,0.04974631238566657,0.0013283309652040985,-0.05060067230244664,0.13161806229594902,0.007649315079290465,0.06939532769737897,-0.00989601697955814,0.006474149376527698,0.08651924458252687,0.03765526060681404,0.03743609578788935,-0.15131495225107022,-0.018190189635313738,-0.043790023084094,0.009598790978770344
UTS2B,-0.01779761054071813,-0.018244860792103808,0.02604832389420117,-0.02425140526206841,0.0359588499002221,,0.07366737110833489,-0.005699886827275085,,,,,,,0.01348528877914012,
COL9A3,-0.027264204774741063,-0.010772576125936257,0.006188236537802005,0.06031929241942957,-0.07106564937259753,0.02282429220896039,-0.149921802482751,0.03789802460292237,-0.011709342022551745,0.17508053095598322,-0.008661978579536454,0.04062322135563532,0.04167244644814037,-0.043419194562491506,0.08330166028188671,0.021968528005811297
DLK1,,,,0.012542902106428597,-0.037169958814111594,,-0.006063650867478572,,,0.059259913501605914,,,,,,0.050030393987228694
HGF,-0.02251809358746658,-0.010867545178870522,-0.00848396653512163,-0.025720067245743248,0.12228176328479122,-0.03899288771073022,-0.020035394768137538,0.020528619668694813,-0.040961774897406884,-0.06044843579728538,-0.01740587713659956,0.033230262594190374,-0.0016026557532164076,-0.004722589442522683,0.030895737237034433,0.05743269293626952
GIP,,,,,,,,,,0.04539902923941016,,,,,,
P4HB,-0.10680847867658749,-0.0062461591020883745,-0.04313739415819394,-0.050594031150230805,-0.038348263913914146,0.05540947632575453,-0.04599638475186056,0.03414116275146272,-0.014728279475272797,-0.14961410014663215,0.020096454177836866,0.03288326904363426,0.01172311745503661,-0.038438232189413855,-0.11482674990187755,-0.03295352694905743
ADCYAP1,0.004218280634689901,0.05482950129683774,-0.0008621789343932032,-0.01866914458949385,0.008540167133949112,0.043429147726337915,0.006787723465194966,-0.028480468466605974,-0.012147786713945724,,-0.016839252566537257,-0.022437029209161834,0.0350697184392342,0.014670894069455062,0.032041050508039966,0.0458094189957274
GREM1,0.0839370365192675,0.004976092305645788,-0.033725311487696086,-0.020960817113015735,0.029611399476596065,0.07697495984100493,0.027473407609898817,-0.0018207668506789738,0.06649380337281241,-0.15825737488420197,-0.03881909678278966,-0.04739713739443594,0.01725962893151253,0.055561745808026204,0.0024376038952018623,0.061393232060832165
EGF,-0.01964660376095443,0.07517232723963922,0.04344179038820081,0.016286625415352238,0.03605789653336824,0.03296928187850943,0.01688807098526689,-0.00927260309850917,-0.016072484094843662,0.06479741264720965,-0.020799941623063183,-0.015175135770176677,0.06261517446437041,0.03245466115862369,0.11627431741117562,0.03935741768490608
VEGFB,-0.029712105546247546,0.0028270797807495853,0.022563479661933564,-0.06452953808071055,-0.028206776142777883,0.029242675899618705,0.0009611497625039641,0.019841515674529124,0.044877345969628585,-0.1145664726867326,-0.00867741167687289,-0.02342242994382473,0.016879704437212532,0.12058808743244029,0.065953796492737,0.0005871986174953543
FARP2,-0.019961128040946127,-0.008087537798354288,-0.015350103166894922,-0.003411262560562837,0.0673067944671842,0.007577503855680241,0.0014571111502761885,0.010675717936651561,0.011132569004048139,-0.03591681088541169,-0.021592457450168533,-0.027454287323660703,-0.02367753500728731,-0.054905962519051076,0.07768161212629114,0.08012182207446665
BMP3,,,,,,,,0.046381719152550405,-0.024708683635124393,,,,,,,
IHH,,,,,,,,0.030082178207615305,,,,0.11704761721910663,,-0.01644695753751024,,
LAMA2,0.04085032375250898,0.04281346753430891,0.008627867777991967,0.007090749466436437,0.032344514161465804,0.04216437936662141,-0.10063963853186403,-0.004770197929129096,-0.010382040907609438,0.1576532045959065,-0.032628949141669965,0.06191988694374798,-0.042960568738140054,-0.01748826013850293,-0.06422002807131445,-0.012103781699672666
SERPINC1,,,,,,,0.03864389803604479,,,,,-0.015175136977392189,,-0.01624219839237504,,
NRG1,,-0.03164226820195875,0.030332199936900433,0.028677266958829342,0.005965552461010538,-0.028055150377575132,0.10175899083475382,0.01752476987550532,0.03805834896326769,-0.040615443653588164,0.00717093164433686,-0.032776352281304454,,0.0518462654402822,0.03414252149373527,0.0255394032771351
SPINK1,,-0.022957982918355775,,0.07821142206177446,-0.05316194708141101,,,,,-0.04912814672005096,-0.011427844430991475,-0.00990272414942103,,-0.019964930308406532,-0.05020852208997556,-0.011099180155658419
EFEMP2,-0.006917563678980583,0.04046600560908423,-0.020565489361938374,-0.06182845897629583,0.01329649811659127,0.03127120437415776,0.013681806673137002,0.009439412639962869,0.024415816191916857,-0.0068774342514747655,0.0026327576638638947,-0.002118724771819818,-0.008927491433782629,-0.02671163230892365,0.013398652593698698,-0.006173610201132617
SELPLG,0.06442366619395451,0.05511812427595417,-0.008057482050121374,-0.01269648242546756,0.00382964094744263,0.0239132250996518,0.0688849326911597,0.09715713914725352,0.04456860323751192,0.00020268378483193026,-0.00820770434773616,0.022218588446778684,-0.07937834765257627,-0.01672322963750355,0.09351106976555448,0.009916981947954534
GDF6,,-0.004856894362684771,,-0.027167669840718302,,0.04482424949154085,,,,,,0.06595817674373124,,0.07461117300912873,,
HLA-E,-0.08737455474423361,0.06765685382028779,0.0245149637994265,-0.0369148362196097,0.10017454214126725,0.029677670779824687,0.11084214114914491,0.0980992936507648,0.055792007069467506,0.03558677339724403,0.021005032321350824,0.06281633829610148,-0.008052765758188774,0.015639071044390808,-0.016651618337627634,-0.05533670784027844
PTN,-0.07390935681168809,0.0018915578006034523,-0.042175349228904375,-0.03803851261740407,-0.0008279923533109337,0.06210321983830266,-0.16637004174791298,0.011712606078946555,0.02889038933012265,-0.058108774076766484,-0.005413659871657659,0.050743908991713604,-0.012431357153528937,-0.12519850264800841,0.16348149756265157,-0.036021206771157874
CD274,-0.04642901429675683,-0.021484142900175297,-0.027566929856198855,-0.013794633382714463,0.010229292309129157,0.06211337462227808,0.04802988677208206,0.011340839652936894,-0.04128814140265942,-0.022497658417135396,-0.01880727469525422,-0.04119308574030321,-0.007877582105273057,0.11234583990418999,-0.08283729464170655,0.043349579921089766
FGF10,,,,,,,,-0.07701960218777051,,,,,,,,
CD14,0.013561204996515612,0.03390993758620046,0.058941181789969585,-0.031507671836991255,0.20543378314678198,-0.011994307716146672,-0.03667967383515735,0.031019842428900664,0.03764136212052537,0.06395967825102453,0.05979290940746869,0.04290035180286911,-0.020321421535225287,0.003941918669324303,0.009615083613088306,-0.0620854052637436
SFTPD,,-0.027509987247145085,-0.009037529055013403,,-0.005729273596082098,,0.013096533556481566,0.01633179016359666,,,-0.0009343709277837012,0.0003250144888090486,-0.007128007897064771,-0.024200491125996943,0.02910181186517682,0.10520587360792492
SLIT1,0.038314618831002706,-0.04329259272225418,0.00044819493670785,0.02276654452138182,-0.08181444552054995,-0.04021920001866567,0.042994698421893775,-0.07216673870198113,0.035212861296749956,0.0014077450936232907,0.0308777247604568,0.017793906404045868,-0.0035704611735283007,-0.03259636470307673,0.1115502271923039,-0.0029780167454340296
CNTF,0.05940103887889597,,,-0.0036812767631454303,0.0075390811304681055,-0.008103565560518645,-0.032809706294174366,0.00518350743700631,0.04485907736884438,,0.08776755949987725,,-0.0012133730521033269,0.07185821329766864,,
BST1,-0.006221855207817539,0.038712797719292216,-0.0696196956520678,-0.016554741816795976,0.021828511304886947,-0.0380899103926605,0.04084058079103623,0.021231473884243894,-0.05359233602223244,0.10824084192106487,-0.0031333272241269613,0.007522120046264364,0.014683607208709986,-0.04115744339361832,0.03169936789988669,0.04032895067419263
AGTRAP,0.030327205194232605,0.06184461922032028,0.05894800331129608,0.013340383563710931,0.06557132017470528,0.015257983941221078,0.009594765389916111,0.04797829515550028,0.04892142108879534,-0.013093313943877536,0.02026638669434838,0.031035064708030313,0.003912540016191063,0.006837905323964232,0.05360885992918985,0.014406184852103732
LAMC1,0.10322713198659375,0.06488042875478192,0.004794993561324074,0.043459220281967914,-0.02688389737661464,0.06848568075087971,-0.05595579728541322,0.03531194378833877,-0.006651772601636673,0.1310607681676056,0.06504351616213272,0.02746262971312098,-0.05889619579731669,-0.033855743038096235,-0.07165808638858796,-0.052408313728615256
COL6A3,0.04470145451333752,0.08556285710589326,-0.013040931398653166,0.012765526634931842,0.07702909733441597,-0.05170963070202545,0.01795084675242147,0.03482013512706139,0.054254224237192644,-0.23566367572846336,0.08382899558923378,0.06151865286563863,0.03669912513582737,-0.08026714207655732,-0.0580122887167764,-0.04840981500809811
FN1,0.012348468746498933,0.0944508948074068,-0.03642423007108972,0.017500495266829376,0.038890475910027346,0.07331941243920428,-0.08129002775398546,0.005885606408728587,0.04427658694026893,-0.2274218005650026,0.06731609208615504,0.03842844696992358,-0.0618441223299454,-0.027622356622767703,-0.15153007944772773,-0.02739307372898414
MIF,0.024246544607054367,-0.06502671026136074,0.032810663609744335,0.04773103084888549,-0.02433966980613902,0.02873996575947911,-0.044341601820704284,-0.09593515903615157,-0.00874341953134652,-0.04235935813810115,0.004573953807036748,-0.006658945104823924,0.045566277230753655,0.003581428447364336,0.05946880986251554,-0.005066515623023672
JAG1,-0.04802139639678858,0.04579609665637751,-0.02364368202700921,0.026747890690156925,0.04446523305374626,0.08180155602076015,-0.09386287103903428,0.01021985355325622,0.025866796534601225,-0.03742130589185295,0.021021860461566927,0.058496106609483546,-0.011059353645420609,-0.012924040456956784,-0.09706233709387892,-0.018747977216346877
NID2,-0.02917792960317976,0.03287540096684126,-0.007319721924033873,-0.005809004737948165,-0.025262595446814338,0.022220288116043905,-0.019717769162448235,0.04760647687781364,-0.028621316177622206,0.04602271098168562,0.04529003669147587,-0.027563689624251826,-0.09972378790663877,-0.0037674825052540464,-0.018799778267942276,0.010348494511329045
EFNB1,0.058768604957268746,-0.01740040826608471,0.015171306413817564,0.03016091713552365,0.047779967652900504,0.06674616008250382,-0.004194645944732107,0.09669826770350796,0.0151197842526046,-0.009979861939661374,0.017951552421337353,-0.07320833916157261,-0.023467644960035675,0.08039896578467426,0.07311779117977123,0.026743089431992568
COL4A2,0.032206409679850036,0.06560969219209922,-0.018001430305285653,-0.028838629685908796,0.033695179013446916,0.019055072003553317,-0.1102794640515855,0.0726289552146263,-0.009300926513910223,0.09824078235446401,0.08205418557997028,0.07801962462091405,-0.11907672789055407,-0.0449155472783916,-0.12488568061145011,-0.04379149927980037
SPP1,0.08061532354309084,-0.005441648564801046,0.05886868251402401,0.02281438226393812,0.16998216851373696,0.014996814338880756,0.04781041734647219,0.14388031178448096,0.022151517673435265,-0.15977603264715456,0.03196835724020446,0.04195675919810687,-0.059848074358547255,0.009623625989086435,-0.11126926592890496,-0.05170590488401072
PODXL2,0.020475083348112027,0.04832424107725049,-0.004496562690327355,-0.028705253869836193,-0.07342259089697473,-0.007493963513509279,-0.03674912453571195,0.02611734851973366,0.0017782036053424308,-0.02606904424690245,-0.01098291946633529,0.0013809547695832031,-0.0029640992957906532,0.04055176753770007,0.14581747480683238,-0.0015285986266312453
IFNE,,,,,,,,-0.01054159606379964,,,,,,,,
FGF9,0.024052196930798943,0.029893625184845566,-0.018397189338383073,0.04950925494931256,-0.07085924611386678,-0.0320675225526913,0.019203660360898062,0.0023012431313708505,0.011416645104834373,,-0.011248480019885954,-0.02923597374595969,,0.006963855371758093,0.08164025433001118,0.018135055227758313
ITIH2,-0.06094383190348678,-0.0050071406176922266,,-0.002828696577169651,0.07793073283438762,-0.023208916978361416,,-0.040444721777144796,0.16893697061331062,,0.12433159571725813,-0.03418304768837829,-0.05040997773504493,-0.025175780992440083,0.04714401698161734,-0.015589131915017661
ADAM10,0.03910022836802519,0.012415801908992248,0.004928724149800878,-0.03531761499809618,0.011736223274663709,-0.010619844179707004,-0.025728732637408276,0.055696639540144255,0.06411495839464867,0.08996126150707424,0.01623112046260653,0.023778569890841872,-0.00366787383547613,-0.06003884389427458,-0.021854363378052893,-0.03515027797549772
CFH,-0.036237985225717195,0.04938543881585495,0.0591729793456757,0.09131571246024009,0.08309869609923647,-0.013402971033381268,-0.010759705402042342,-0.014756136270565882,0.029460890061094917,0.1069952100108313,0.03640227632345917,0.06533289838360658,-0.08043951531818906,-0.031159594669329785,-0.0413433420256432,-0.042298568715608525
COL4A5,0.07747152395377237,-0.00671853010962979,-0.05684941928116003,-0.014067788947334058,0.043472485877453525,0.04356604586971677,-0.03310041227538313,0.03215241542950489,0.03289084387790779,0.12897892288327428,-0.014837123178476963,0.08109777293265623,-0.0381266850903907,0.04921592780979724,0.0298592012111513,0.009696529710323375
LTBP3,-0.041390484803964345,-0.007169802734937818,0.007130339600883342,-0.03408698885077481,0.045571365441790794,-0.06793436329007936,-0.00788118020838101,0.06183089803578054,-0.004613690796699418,0.11182236728118762,0.007586655724553844,-0.016790793481902194,-0.019669372863076105,-0.016347384214006812,-0.05305128978571149,0.00831212644105082
GNB3,-0.03272843689472345,0.048988185520173214,0.011860561460983897,0.02727055679854758,-0.03255194095151913,0.010664352945298881,0.023518364740751904,-0.08308089347905724,0.05065904031545584,0.055927757401335806,-0.02378269781455389,-0.026984161817503537,-0.02821427592431704,0.03871784711300715,0.06113513627550195,-0.07133507148521197
COL6A2,0.06530479057116242,0.06574038581143986,0.011631296325372804,-0.05033440111259803,0.06335993031208517,0.04709020994424224,-0.05536883451750125,0.08212601012456852,-0.01993914295905158,-0.26871197301499167,0.03809733787657363,0.01622427452376538,0.0679061162957617,-0.05533897868524598,-0.1368647015717632,-0.07820468880855473
PLG,,,,,,,,,,,-0.02891225231151237,,,,,
GDF9,-0.022531787555417418,0.00803414578369203,-0.03342996317844619,0.04149738681346659,0.0036824215093543534,0.031380399595579256,-0.0006381401695158082,0.0519564669055369,,-0.02061383775818212,-0.011968170981019766,-0.013730360792275615,0.0604554529012045,-0.037096331458083706,0.046406796028173075,-0.03284867203506157
NCAM1,-0.001706710549061409,-0.06335953029147207,-0.010471939494126777,-0.0547414825631395,-0.019833206003654884,-0.005270239296243199,0.059151267434940924,-0.024478762159815537,0.03750332582626534,-0.022060466083252527,0.0077411661763174934,-0.08299254460653048,-0.0006859605901155908,0.06935353357761512,0.1335599545203225,-0.008937468610157281
APOC2,0.00712746436148318,0.07360148923229373,0.07796991659192733,0.02763215523050986,0.05223896665719878,-0.011870988317873206,-0.0010123916876906142,0.0008660375838316014,0.04108484573849852,0.030174251044445558,0.057577290294245465,0.03913849365363085,-0.011745306077252953,0.013009621847549207,0.12182479750771075,0.030822183153082983
BST2,-0.14186118176641277,0.019287773761589598,0.00818039939855131,0.032835304403948766,0.0853562996357935,0.022440728878464638,0.11825606312729145,0.026944227320567695,0.09702677247027228,0.23353525349690984,-0.003246810086592833,0.05198110146525994,-0.07506906255618051,0.013078702348261913,0.04314564590518943,-0.11345276762963387
COL5A1,0.0018758905289060796,0.05590283616975167,-0.0008521766367151095,0.0337756388913957,0.018962134616318852,0.03695914322551886,-0.07473997635271902,0.03989253583017553,0.005934177998429016,-0.24963273072847936,0.06946271360921369,-0.012779649407612876,0.05441474439574682,-0.01985731004579169,-0.0690551035392681,-0.017179828581776233
