,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
TRH,-0.007453574468070675,0.05584023598611981,,-0.0016093032646661298,0.03749594783520968,-0.02422009924585831,0.0503722077025658,-0.023452418129707425,0.03573030311630089,0.09414548825793793,,-0.05652996459667089,0.01938128261199701,-0.019520615275666658
SEMA6D,0.08947126673906088,0.07300967902131732,-0.007583481908006278,0.05027143346229674,-0.010750248559659295,0.032294148932918335,0.09822346645480062,0.1090465618821872,0.01668176135578245,0.03734520477324109,-0.017772674798404352,0.002170324694643187,0.09155489686882841,0.06972240274938489
CEL,,,,0.01811060658291696,,0.001068808240044412,,,,,-0.0601653149603633,-0.023355234424386823,-0.031579454849241254,-0.025573242160898214
PDCD1LG2,0.09053725415455975,-0.04223014724328441,-0.017496991341447218,-0.021872263344255915,-0.01707372682461089,-0.016849120814193184,0.06250733993810656,0.05164814948939143,0.012326347262782264,0.06324985294712215,-0.08904516729248318,-0.0038487999803144806,-0.05816510170816401,0.10952841028069654
SPINT1,-0.016599572132502183,0.055123767434626596,0.03276697200905441,-0.010302839658528809,0.024732886276752193,-0.006537363232920855,0.0474508216343844,0.03673697122405739,0.010911558502229492,0.03333886727628471,-0.014568956128186478,0.03501599425542304,-0.0680904994486752,0.09117177778823761
CTHRC1,-0.08590026132106919,0.013697982959715202,0.051218826374657675,-0.014490956137177817,0.008553599096236732,-0.04722658489802105,0.12320281474121388,0.031001632829907713,0.044369755532066665,0.019950790826695035,-0.07292372926564569,-0.01818923760677875,0.01939243870234698,0.030656301961850485
PODXL,0.11253367452104131,0.06121072994878832,0.012750885768922726,0.0778191357491144,0.02108083382361465,0.019972546116851557,0.12318507848266215,0.1207884527618114,-0.0028597517334649054,0.06837343965800964,0.039054573682349,0.07327148301072053,0.010749810613095215,0.03605618675971595
JAM3,0.056742585107455355,0.07626060671100948,-0.02700238161499823,0.050277959231115436,-0.03039251249588249,0.05046849852047114,0.03478242894286101,0.1563574409800065,0.03938018076755741,0.04282681137686039,0.027167282378668264,0.0039153216291165195,-0.0034882784666297874,0.05775851082444147
TGFB2,0.017239259114259865,0.07325857290519955,-0.04309155852676485,0.1196170126699162,0.07661889400184284,0.009927769589752111,-0.00349325801720402,0.14359091597269572,-0.004153197095324714,0.03233790113932656,0.003159563014602142,0.05442327430367758,0.02282039859324879,0.04628883218099925
COL18A1,0.04623913322671594,0.024703593486952967,0.005408249926671506,0.07414003556477622,-0.02771054467088417,0.010343271979832366,0.12769683179641286,0.11909231518406169,0.0048720493494271025,0.040682347137841114,-0.056775927749028066,-0.06304876508037083,-0.054864356800267945,0.009141695036346676
NODAL,,0.009646050876030203,-0.0050983895363423135,,-0.02326572177127383,0.020756643488108455,0.11438419040613675,0.10617589648452105,,0.04582487273514229,-0.06496753435799331,-0.017670366301016666,0.1021197051599719,-0.010570768182215523
INHBB,0.021588000293070817,0.055005321172247455,0.013130392425900337,0.030255151641127423,0.02991987428012403,-0.012845851757737472,0.026551057029210918,0.0902674274688472,0.04187604645225755,0.08287990340128376,0.08401165066166118,-0.01286990458905801,-0.04472155084219373,0.07043324800512654
LCN1,,-0.013404602618744365,,,,,,-0.008489670882527833,,,,0.007338131744193334,,-0.016789647282438622
ARF4,0.028785712945259938,0.007965385162174179,-0.01923045542533035,-0.08304242859706555,-0.04609910866518658,-0.04118158665026052,0.08184792108665938,0.1208575669493914,-0.004983989734661724,0.04633515432139125,0.026539189723403522,0.013535073423148776,0.05435987073712703,0.05661499668500628
CXCL14,-0.08525307714807569,-0.02920111490602898,-0.03755047783674147,0.025346259644791872,0.048240166752962964,-0.07547379001995232,-0.09325977708638881,-0.03145782854521231,-0.0770270557592335,-0.06510338133899497,-0.056170850234083886,-0.0043350868565957676,-0.09191368276946282,0.03664208995043892
LIF,0.03851436669991033,0.03344131466855873,-0.02643292464812581,-0.04108867983908678,-0.03729141099859453,-0.03456703401754052,0.016880965146687424,0.08428498259477842,0.019560032349213743,-0.006061357099784085,0.17422768550900516,-0.01530013668370767,-0.0021592469886005843,0.11601401552918272
IL17B,0.06349494619198337,,,-0.018839950009531956,,,,0.025827289984464465,,,-0.0324577622951236,-0.026719179769554433,0.09373384001045895,-0.018983004460263696
MMP1,,-0.010123477269387308,,-0.0037976421972710866,,0.007732793465166958,,,,,,-0.02750506409056702,-0.01668676674853774,0.0401140668194131
MATN1,0.024846927762261547,0.013685466123838424,,-0.05441535418665975,,,0.06488447331357416,-0.03430201492785973,-0.03229658191830273,-0.014505252613990435,0.018403214713429372,0.0267647495065436,0.03913830025159155,-0.017299402583396743
ADAM28,0.017258527946898295,0.08560330961174933,-0.03225382705083861,0.004924158285083724,-0.04942011922170123,0.038016834299231,0.04340008577362144,0.025889903528222857,0.07571170799672035,0.04830666308827308,-0.05669964234161866,0.0010063270126503942,-0.027470042483277293,0.060474760272398516
TCN2,0.025591633667499357,0.026775393256767352,-0.020451956543395072,0.03320803321169778,0.019863991086674655,0.015555543623786326,0.008919946557791466,0.12061140297440773,-0.043200207519715164,-0.0335549000775942,0.011730425389756764,0.0009805469082178303,-0.03726538558547729,0.026616200960219535
THPO,,0.0013373380113653665,,,0.02657262980355343,,-0.04447327431990434,0.020860470098610938,0.012550689893611432,0.008282687964172825,-0.005060406190940848,,0.07194741532202151,0.23105428992388574
CUBN,0.07000774370006285,0.06694947724432404,-0.0020003038121480907,0.08291763776181246,-0.04535388232234093,0.0464555591207579,0.04689778415467537,0.020556718100121465,0.05622862880273592,0.008695925192939307,0.02259360884936277,-0.02296511607057506,-0.012307190549485026,0.0068053202746128465
TIMP3,0.0068083175370699705,-0.0336443669150389,-0.01375762841314598,-0.025833101404836804,0.06080315871577673,0.0016414118096881414,0.04321091230651936,0.07853267187783926,0.03159743340842032,-0.02492680974390116,-0.049142744354599394,-0.031644410147553176,-0.12152159063558024,0.05257435851479442
PIGF,0.10577682038492188,0.03144790627653253,-0.004842980080440289,0.022075696487856355,0.0013510156255584654,0.009876663417680998,0.08167898138984817,0.1139430772866925,0.026592432991218988,0.069454815639787,0.004349340358378756,-0.014607895174871165,0.045830901741924085,0.02267363633459252
CRH,,0.00417000164791538,-0.026214740847443085,,0.008369044346206151,-0.02461203017657086,0.0019395179546319447,-0.050310824179679935,0.022481221717245894,0.013481313411719797,,0.040350426312908944,-0.013370325187177132,-0.02377448103385528
BDNF,-0.069138783782276,-0.02137331542610208,0.08923487134699928,-0.018673767340076267,0.019082238729466752,-0.009909495561562157,-0.054136863691262624,-0.08810980530573345,-0.06552889482979607,0.0039232967428997675,,0.018165956026713375,0.019846625736623682,0.08124680950021096
CCL5,-0.007917084873324948,-0.037371890171331884,0.005354942452605471,,-0.01486130002858592,-0.02838086896759207,0.07098626646675119,0.09120125591505159,0.011033770754231034,0.04750930034576981,-0.03572812918902346,0.01192356272240402,0.022469809094292432,-0.056270820566595346
GAD1,-0.1119461699257094,0.03310540289765103,0.08414432869964175,0.07301057154569161,0.03312266001559938,0.000258673035752472,-0.08101288374333256,-0.08760347310891371,0.01594266839315125,-0.062072499704995836,-0.03735499157894323,0.04446682064414866,0.07491622063589862,0.0044694576683666455
COL14A1,0.0036520690429126656,-0.0431179085360883,0.01795506520453889,0.03476538967642151,0.007392939722492219,0.00446975428085515,-0.040799553304991965,-0.00354261225726534,0.032261867993552136,0.038667586058311075,0.030625132589078428,-0.0010496292330970664,-0.0474100169344231,0.05487323258506327
HLA-A,0.16316230292854741,-0.07199171786917202,-0.03199142762149201,-0.04331161408947768,0.011820985307235413,-0.041434905810534745,0.019388715679970893,0.1483499867020216,-0.008972455546081077,-0.006233164861541699,-0.012194002068156004,-0.045842158140359024,-0.03178350445043991,0.030765855910041936
CD5L,,0.011414823921652993,-0.004247622741548651,,,,,,,,,,,
FGF18,,-0.0009022317672253735,,-0.03406284032849303,-0.01058657137189556,-0.03358090403828908,0.00726083239937711,,0.040775269224028486,,,-0.02604913254803433,0.06243784770533456,-0.023748956856824936
ADM,-0.06692733621758254,0.004342383125797218,0.016863744210468073,-0.04238678059249282,0.05740745387970606,-0.11521220028456107,0.08273374910355923,0.10559877928226771,-0.004376711564295769,0.03224099294129913,-0.13044621642363283,-0.038790406995288886,0.02168244178175783,0.09744350579078499
CCL15,,0.00470522962519927,,,,,,,,,,,,
GNAI2,0.06053499138718645,-0.022214548553799823,-0.005089173882236957,-0.06862622329721332,0.027536153920173827,0.08593669791649629,0.08811159038575579,0.12865974451714457,0.05094516634545686,0.036991612176338146,0.013111152792189785,-0.010240540790858782,-0.04941467739946137,0.05510487754994559
HDC,,,,,,,,0.033618712846673234,,,0.15358206852459566,,,-0.017299394748661042
COL11A1,,-0.034509124193204385,-0.03297535743935358,-0.019057713587216366,-0.00285979419405643,0.024221691403604632,0.14455907092912926,-0.046208681053156835,0.028741600644633474,0.03037712294933321,,-0.028919439236403863,-0.02148174005499136,0.06335744201267632
NUCB2,-0.009998169179767473,-0.048392269572840756,-0.031651501624593535,-0.021360954686437585,-0.024625292319590774,0.006611552495945087,-0.0028654869189070433,0.08251329440027183,0.023577011122465186,0.03781327494969862,0.07850288806038642,0.05715053897689306,-0.020523592834708414,-0.002288928000013041
FGF16,,,,,,,,,,,,,,0.04111205170712775
CXCL1,-0.06460897720381044,0.034461013095619844,0.018173934453141593,-0.03356426564784394,-0.017870172682471864,-0.05865230630582158,,0.06993507540916356,0.019552075285176645,-0.0023407354380670766,-0.008917784966262601,0.02722968063545099,-0.047599372069438324,0.0641936144300984
VCAN,-0.03084752338859124,0.010062396736667097,-0.03533136969910616,0.03696202977126341,-0.011366950958486374,0.06144688868670449,0.15703716190072883,0.11096427976378932,0.028909523947966552,0.08025164289983609,-0.007994397354951084,0.0174554605662719,-0.007767232352167823,0.05169953760028467
MMP7,-0.08808775611183133,-0.019738995969936675,,,-0.021046824016045938,,0.0012439992805577448,-0.023881035366246414,-0.0147052301787823,-0.007360836635549822,,-0.00222381967533853,-0.0324315878399103,-0.019376186972099068
PTPN6,0.010707502810256075,0.03331947017340784,-0.03374514656176819,0.026847839590288306,-0.006138011192180816,0.10841088496732382,0.06692931315462519,0.1343299605456913,-0.019798358811622285,0.016703625206637113,-0.007511378895634705,0.01743446844923936,0.024747511534827866,0.01898897931260087
PTGS2,-0.016001062961876193,0.07034559912227374,0.0012668930184714796,-0.01009112446857811,-0.006934298704484629,-0.02381371276772826,0.0764987848310107,-0.09532675438876473,0.0018323996745731824,-0.012620844748365997,-0.011405912103923596,-0.04954167301353848,0.07234508578124965,0.07281102609070529
XCL1,,-0.022403271534419778,,,-0.011518568528022898,-0.025753656478585036,,,-0.04170725651527324,,,,,-0.030787407566911965
CD58,0.09161662575496293,0.06629777666844007,0.0014465935175626953,0.07458790164644473,-0.0060043005177626224,1.3982683336280816e-05,0.006582151953150945,0.1196261962488449,0.0610852027621,0.011068807469812866,-0.023423913066241368,0.006759932946600678,0.020171226236520436,0.03318610400670772
TNFSF14,0.022887721549366205,-0.01957840831383484,0.015122941905347539,0.0044343485140511335,0.019652892048481443,0.06239675222599303,,0.006229119922051068,-0.026671817273420273,,,-0.014178700928754145,-0.024094815444301313,0.11014138188112974
CNTN4,-0.017836120281857926,0.04875091018739148,-0.022959800655090217,-0.01243651525072759,-0.02070093995269708,-0.002336752706038305,-0.03458076541721484,-0.053074660667460916,0.025936123172750573,-0.02906741444829991,,-0.018154153396849525,0.055929426485907104,0.031073983276435915
NTF4,,,,,0.025808278790133247,,,,,,,,,
INSL3,,-0.027511557360136277,,,0.09650545085045119,,,,0.02259623770017057,,,-0.01648428730619327,-0.024094813116354176,
BTLA,,,,,-0.016804102777407716,0.05558450152974548,,,,,,,,
MFNG,-0.05243338166631796,0.054570296879430616,-0.024665277742397386,0.04382109720787231,-0.020824047722187104,0.03271305880283051,0.1027877322345418,0.034745872393127215,-0.02553774217195308,-0.06031058131301883,-0.10467301197654796,-0.0017072484462836539,0.016974712713853327,0.011247672353384848
ICAM1,-0.0185786058546316,-0.022190481963422427,-0.005296701898105244,0.03664208927526289,0.016634680931948045,0.03308501184419108,0.0954412382865245,0.08691298200674774,0.0562781808570164,-0.019211239344414217,0.0313382747418953,-0.01960363313591402,0.00359613220512032,0.08128057792494975
PROS1,-0.07602870052571417,0.034889249984619175,-0.004574818216500803,0.036128279156952235,0.04563736458648989,-0.010205172187754609,0.12159661320506272,0.1560257567105302,-0.034771477880432396,-0.009484763767724644,-0.040159997062481,-0.023839043553130643,-0.0687521015394174,0.11327114636957827
CLCF1,-0.006060427542244302,0.011722698137877014,-0.008089114173200495,0.05019655255770758,0.0005169611581832145,-0.055135143368857976,0.20303801679526826,-0.013181575070202225,0.03708134658704792,-0.026531137658837908,0.038581964759623166,-0.0338306654258626,-0.011578543577337234,0.11693384789310322
PSAP,-0.09062623440804106,0.029843683034609825,0.007830410176232913,0.01795255701936079,0.0936792601816603,-0.04893722953535985,-0.12957599040987508,-0.09573935158653514,0.03667155469881978,-0.031249161130888957,-0.11001020738108683,-0.02062926346161676,-0.035332393089815554,-0.049439499233642825
EFEMP1,-0.026236052463553813,-0.00790746947171534,0.0203262058861523,0.06420629779290202,0.05325234359364661,-0.004821094974643943,-0.0036710942825900704,0.09779963130852334,0.042774900860949004,0.04330122886970658,-0.12559657830849816,0.02494796404762747,0.0044753744545554495,0.1437469835180045
C1QTNF1,-0.008038672611174927,-0.03464275483001536,0.02733243638500352,-0.012390488748297714,-0.02682534398926132,0.04043337138082605,0.0614996538193549,0.13388131925978888,0.00045315877336065075,0.010481713148862901,-0.055680456547200934,0.00028744542600781485,0.020154745710781533,0.1404348505383103
ALB,-0.0031375358537506963,0.014260795964097964,0.03140136540966141,,-0.0030093279103221154,0.02304775731760919,-0.006465087365276905,0.0025257080349984015,0.02539117678319485,-0.010025241786753796,-0.045411584818838856,0.030251083930113058,-0.040334119393775646,0.03709183447428755
CCL13,,,,,,,,,,,,,-0.02702733971809611,
EFNA3,0.0009060750445019061,0.007983925042453915,-0.01404105666281256,0.034886068797860964,0.02642724200099633,-0.04842515699283295,-0.020904833421473087,-0.13981443529519166,-0.054052766079483956,-0.004537882073930719,-0.047690124543530305,-0.006683245611725565,-0.011101390651141678,0.03236142595086931
DRAXIN,0.03669078523712646,0.04547548739022393,-0.0046088669346171654,-0.06421723386692138,-0.03031333111662683,-0.007934583674513038,0.16650879021228374,0.06503809793402336,0.009212829424501622,-0.010843941424504936,-0.031112030284372816,-0.003546897947559608,0.0681860518742839,-0.01410887580367885
RAET1L,,-0.008289355171455359,,,,,,,,,,-0.016687415025075,-0.02927295133424454,
NPTX2,0.019191587124551567,0.08624686539278921,-0.021052993482144206,0.054882917963146594,0.04294203447050855,0.001459598057179476,-0.09311498642529865,-0.13306459746844596,0.01979613438513165,-0.03734595406529573,,-0.011201078057480305,-0.06259812093932629,0.03799791203138853
FGF11,0.07718601777221096,0.02893686679023385,-0.02649630426803597,0.02335992473574424,-0.00739772378359846,-0.034918154196669694,0.12438215868960982,0.1668646481511005,0.009051173229674312,0.04838710819466626,-0.07845281970549904,0.01866557298603357,0.04078689132712689,0.09663610791515682
CD59,0.012733877220614812,0.003096182466930212,0.011097247884373202,0.07081388451447362,0.021640108146070664,-0.05445557268614729,-0.05727986342177836,-0.08450568689395559,0.047538658921826696,0.012897893374530482,0.007477411808496007,0.03276513646277972,-0.08931991907931335,-0.061764571538168396
COL9A2,0.0860606361598974,0.032614294986532455,-0.05264602279689446,0.0724529645565774,0.03381709538224301,0.040987575609100664,0.10202122958031337,0.08013922668841207,0.08201382681694738,0.030526395438945475,-0.028963415255142615,-0.013921001967823804,-0.014232936287579961,0.02856956803989323
DLL3,-0.011058692204931152,0.020053063313119582,0.02842084131025327,0.02679223823985684,-0.026781623446497028,0.03592723034241668,0.12395249023851629,0.05166026187892829,0.08133469822743712,0.022686552754218905,0.12180909724060454,0.027530623832796825,0.008398711258390146,0.00800670737678465
FGF5,,,,,,,,0.0350830989256294,,,,,,0.1109449078593912
LIN7C,0.0594454458973854,-0.00801710803824709,-0.024784502305655876,0.06044901565188816,0.07220053109225961,0.01831598207540622,-0.009179746792280273,0.06705741671968843,0.027196002075695537,0.023014700695280547,0.007886396319368353,0.01596865688714111,-0.04377325045317344,-0.010101535005566509
GDF7,-0.021321421092110746,0.030510727630099856,0.11018495640234655,,0.10609648583526463,,0.01691322295176829,0.03788599597445458,-0.027340138740247263,,,0.18737102430750066,-0.019587676661832205,-0.02644443101697093
PSPN,-0.048564505731338914,0.008507776870690154,-0.013493748538072586,0.01100786204217532,-0.04438143265930148,0.009506286195313626,0.05065651994585492,-0.012113667693470739,0.013955732055390115,-0.054688865225139764,0.0441198746159329,-0.04351082914152396,-0.008091513274492973,0.015082637042188334
ANGPT1,0.04731540878647354,0.032755206019588,0.011585457016138018,-0.04002135816191813,0.050409688901638265,0.025963698978753526,-0.025256622673737062,0.12091276247903239,0.022429956141818454,-0.0075010736795220745,-0.02388178846794097,-0.07382673988757486,-0.04769432094991808,0.04872187794440374
PNOC,-0.07456489854128906,0.0764122454177003,-0.012933898593823968,0.07528166831647076,0.023291025637263707,-0.009577795637749426,-0.0824428678559141,-0.10300578693466061,0.01215969456800514,-0.028701039969101,,0.03767816556336325,-0.023221990706210706,0.006247638925282125
L1CAM,-0.08777700830667005,-0.00027453659917100364,0.04765926124659993,-0.02077344328127186,-0.012019113608356813,-0.01215175312899342,-0.006439998257518085,-0.11462458834838628,-0.0011549886816980002,-0.04766682850103875,-0.017916924774036176,-0.007457581937723017,0.10782898571592904,-0.03372559617542859
APOA1,0.13421708862521922,0.03915872467861403,0.023901007730498754,0.08374051950242323,-0.0164868325374945,0.008873656981378578,0.01715338975195289,0.022225215230231663,-0.010236546895961141,-0.04487566724801172,-0.0380867786847428,-0.0029364555913661853,0.016251899901313475,-0.012521007814413326
PSEN1,-0.012154893103535465,0.06404890729658487,0.049965480379653066,-0.0020662859041452293,-0.014364440436023708,0.0017094411246761443,0.023220205631820843,0.01861931978935752,0.05651213375477038,0.05909317147796834,-0.012192747942353218,-0.00452332880826667,-0.02045232006728582,0.05829161064212996
CALM2,-0.036788376604287534,0.03279886127561996,0.03563019774827337,0.10277367103086259,0.01964067110968533,0.03758968917754033,-0.13789589550376424,-0.19202201730418614,-0.005172431927082751,-0.01778464767285636,-0.07401797056447673,-0.002002554266357047,0.010006949872188113,-0.10139363423991103
CLEC2B,-0.06387594875614434,-0.022494726249811595,0.04324270736077482,-0.06298536930589116,-0.005874472769244626,-0.02681655519139889,0.07557504538349819,0.09884085145774359,0.024458016826853494,-0.04111085017541323,-0.07381705415610744,0.03351238039024581,-0.058401991144451354,-0.03822676134080611
NTNG1,-0.032032824761995995,0.005580953837561485,0.03980251991578134,,0.037877545857879516,0.004636636855081471,0.019718529644196178,0.026467280221857754,0.0201602010168951,-0.019779570987365686,-0.031398493357019976,0.03409892336841622,-0.014557864896407579,0.09013685344213769
LRIG1,0.06930002329870975,0.1039812979661461,0.029511958310669474,0.11374200113171848,0.011679698444863803,0.1182729026026963,-0.060343678127204765,0.07429283857686617,0.0014281679334867637,0.015494231043810145,0.1393275814487346,0.008642992649853774,-0.057243430894021154,0.041249761086880034
CPAMD8,,-0.027247871355413743,,,0.07945939742611115,-0.008713206299751418,-0.016015898446969677,-0.028855588445253544,-0.01089078108875951,-0.026791009530251604,-0.040477279431790227,-0.016070809780027114,,-0.01875108359156369
GHRL,,0.0074906664709052315,0.04477845033654212,,0.02735772058435563,0.114565739948094,-0.021126959521567828,0.08900758234765063,0.04607393807020772,-0.01851263136103081,0.013560450999781601,,0.04724838218171707,-0.016529275291813982
NPY,-0.048273071822202404,0.0593989187934559,-0.018999708379610146,-0.03149638150752984,0.04511939453063371,0.017557174964086934,-0.0901800964263109,-0.08303676733134559,0.04500057916558362,-0.0006419204980585994,,0.021371332436078905,0.06800315447761979,-0.03094755610511022
MMP2,0.06021449061642515,0.042904241775600524,0.04831258323156677,0.061093022898173206,-0.01814869469482421,0.04955264507889446,0.1363289476104087,0.16169932752828325,0.026057249304306574,0.0707420911394688,-0.009959419356596843,0.019152509084473846,0.005998748242608383,-0.007440038279842696
LHB,,,,,-0.01090573588924997,,,,,,,,,
PPY,,-0.016344632539612793,,,-0.018983705490575212,,,,0.04974170775094588,,,0.00034595201308652027,-0.004774926672539647,-0.0037897824906985415
ALKAL2,-0.011010596068264175,0.04988325019205158,0.044629315487743154,,0.09702707150292454,,0.07162835004311909,-0.007731434512845979,-0.004388737168964382,0.06759698848781145,,-0.016763930581354947,-0.03939379877403714,0.104011184896228
CSF1,0.015635160876806744,0.01871147327521903,0.03676388932659784,0.04102346462648324,-0.04440981767335549,0.00024854789675228495,0.1200502116326083,0.08884737453945141,0.013461539701152523,0.012407314932479636,0.020514751030238802,0.01572503485858775,0.08530121831462589,0.05324866221859267
SEMA4C,-0.01518221521806542,0.04114928741966097,-0.027903431555002044,0.04624988423147834,-0.010524442928168566,0.04637331665226749,0.023067003742577634,-0.008448617332467634,0.045342232549287036,0.03049179585736151,0.07006449957270075,-0.004832899328956353,-0.009281334962479805,0.021589939111628445
ICAM2,-0.04639014818172221,0.01977124278184683,-0.0313609838852172,0.11105184951522923,0.015012818694045705,-0.01902574755442564,0.0223239745796901,0.058392261971653,-0.019039464391440147,-0.018844641833460487,-0.012227992162322489,0.02858082129321459,0.008313376656534772,-0.051669101983483255
SYTL3,-0.026847066550011386,0.029827604241829193,-0.04001573968804112,0.0415328402932904,-0.00016456737017593516,0.04854091329603485,0.040013360245548746,0.045275603747872734,0.0209458616262252,0.040088973163722466,-0.018007752885185305,-0.03961576183372235,-0.00327969135167472,0.031590156664782654
IL1A,0.06749484521318355,-0.04011876511905461,-0.014179394705063901,-0.027349275528032835,0.0027996044256272034,-0.05025116832984732,0.006274798145670516,0.046470923930338325,0.03373892504413812,0.021238333001983606,0.01091591286752971,0.07607375977925351,-0.007665969038136435,-0.012470620925235787
HLA-G,0.03085576170350247,-0.00933992418070352,,,-0.011518567487799416,,-0.008312226475189297,,,,-0.03546683307964526,-0.040460526797372214,0.02998498103918544,
PGF,0.09108767662582151,0.041972464401177745,0.017159614858372522,-0.019637149352178366,0.023249519059541323,0.053345146294115985,0.0855538774453694,0.10660291087132563,0.013113780780733308,-0.028707181452642384,-0.11417746404447013,-0.016951646778798502,-0.05015234121800353,-0.028743595982215906
LGALS8,0.010704566572290821,0.021905681641462667,0.005582608073988007,-0.008202085153035303,0.045074523823552086,0.017487518055842134,-0.0111978891626553,-0.004049536950297282,0.030490560984831643,-0.021109077051112625,-0.01167722934597254,-0.01667537061811868,0.016980957713046828,-0.04161426079265359
DKK3,-0.04228318658960344,0.06434146875647928,-0.020891275662209195,0.04954709812538143,0.050241132921407326,0.019625077866999727,-0.1411609978390617,-0.15156375528749444,-0.025614418373081056,-0.05579440199986809,-0.023230327402435278,0.03301067787167479,-0.08939393991484075,-0.09869576959788275
COL16A1,0.11615292889320342,0.052211578587385926,0.026076397417251772,0.06131889288498726,0.03652170739425172,0.10306019960504077,0.05318526252052384,0.039065535611321874,0.00886690531578751,0.11725011996790274,0.120740654483499,0.04410181531490456,-0.005504486050310424,-0.014319987728739358
TPH1,0.031020190250817155,-0.043278107247119835,,0.035235866228702305,-0.020960818181778945,0.055215684653549466,-0.011008368928081562,-0.02330378628599439,-0.02407349920298071,0.00156681012174335,-0.03399155131812913,-0.0435702868692941,-0.04803626457422315,0.027874594492009193
TNC,0.00924977520029673,0.02230313906885879,-0.027218130280491432,0.034863422759766546,0.08901445061448211,-0.05747896623392693,0.08219271432112495,0.1446041190187325,0.02583372397538634,0.004884801479947367,0.00016397682838264354,0.009114987234624923,0.045640565294156776,0.09925800005967958
TNFSF9,-0.08676587068102144,0.055092861342302506,0.0574619706336221,0.11666153960600295,0.011771256779091134,-0.013554688422539294,0.0933765320274594,-0.04534950473064189,0.0632025636924479,-0.029616954374055312,-0.034489406963181056,-0.024747878456035627,0.006680630192944337,0.02653101421041345
C4A,,,-0.01948799722861387,,-0.01292938273163958,,,,0.04203599023468257,-0.015344872592503354,,,-0.019794260957240326,
CNTN2,-0.01423750510785375,0.02361887332637275,-0.018206815676237956,0.0682421305029222,0.019758589709990754,0.04562219921882427,-0.012431333128737343,-0.012453298624554516,0.0526922149887306,0.027559084992700884,0.07400005677650494,0.01754056231420382,-0.006332015322456995,-0.08040083333249864
F7,,0.011039733669055984,,,,,0.04446017729446711,0.00046162753212552105,,,,,0.01849512283911612,-0.023177398957208117
LUM,0.059443394909093006,0.02197758698930113,0.018709222949263752,0.07111115957046964,-0.03516946127109677,0.05577895863685911,-0.010610465802934446,0.09318375105866145,0.0507294573785072,-0.0018662802516398657,-0.015720001703973863,-0.002918516655436703,-0.06480257767631825,0.06861060487050583
BTC,,-0.008056661188884852,0.013024190326740086,,-0.01889645310344388,0.05253374354923391,,,,,-0.07078920801341343,-0.024377603077631805,-0.01895537459853969,0.08543682767347618
APOC1,-0.06537541942904965,0.02061099764120735,-0.03575709515326382,0.04264505844631195,0.02219575631519063,-0.0058035486901337205,0.1091846118841974,0.158876496033511,0.030246264461029702,-0.056359635540131535,0.14664869185640153,-0.00383789123162213,0.0009413799164187068,0.005102589723177102
PKM,-0.007647026177579577,-0.012248446397217968,0.03472353973168458,-0.02213902810081305,0.07223126556142487,-0.05718339717509172,-0.031929774508145575,0.08929542813655421,-0.039753436156313236,0.020470131273088783,-0.14081571208154114,0.015247350491662861,0.033786549885636036,0.07663433842831029
TNF,0.0862661234836066,-0.02932587926033142,0.01703572358904894,,-0.018133493992194563,0.003183325508408102,0.015042363426632477,0.02384427826965331,0.040594335086610825,-0.016919742589241064,0.06203992864333051,-0.016687419576571206,,-0.0180387774208298
GNAS,0.0023808435837548935,0.021551352802575474,0.03889870855878592,-0.1153267184620345,0.030225177422956735,0.037265772576546896,-0.09471690912878433,-0.14646952808304797,0.021816376229248306,0.03515072625898986,-0.024444552202352535,0.007319680349243215,0.08118883106058472,-0.09973955751850273
BMP8B,0.06225837250942636,-0.02032042393112216,0.1469996783192825,0.0025100225718965308,-0.016698955821930952,0.04173428948448675,0.09244622400472109,0.0008808834953431758,-0.004592681432513783,-0.006211358655835578,0.029592767828179305,-0.030567412437105798,0.03362585195389772,0.0032493193346657804
LIPH,0.014217465531925502,-0.011613872952758971,,0.04715055101305354,0.019257665868895747,,,,-0.028497923199468304,,,0.07135610255534419,0.0831272652716907,0.11513309858793165
CCL28,-0.04622787288539963,0.03816061757042717,,,,,-0.04731547966361401,,-0.037555160946858276,-0.013843714056469355,,,,-0.027291874303244337
PTPN11,0.05251254909950706,0.05853766181705826,-0.04538755857730563,0.031307892964279535,-0.0017793876956488902,-0.029484787045299905,0.06633620360087032,0.06426571437653635,0.040224280897590774,0.06647581711235867,0.021655877222470248,0.06369796006229181,-0.012953901514819486,-0.06914635488257542
ADAM12,0.05668673204901862,0.011911005348637175,0.0050335686505099606,0.008984097458079578,-0.028751154280851978,-0.023038476787938918,0.119599709318245,0.09487690606173826,-0.0005472898704473,0.046377375093788795,-0.062045334210296184,0.03680862149871922,0.011987522878882816,0.02493549752681164
EPO,-0.03283830510167075,-0.012600834193945684,,,-0.0166989562895193,-0.03444255022486128,,,-0.010989284065136789,-0.017456441083348585,-0.04847556461421594,-0.019322749448519076,-0.01874016029082206,
EDN3,0.06747662353897138,-0.04008288421886002,-0.01717668126655079,0.05913983360311631,0.0070319172223341705,-0.035284925081265316,-0.01995612103787981,-0.019559609604912175,0.03203814458948372,-0.017636565576200785,,0.0003386449298636435,0.03121408786736169,-0.02876411544954371
CCL22,,,0.016479533255928092,,,,,,0.05115021647076756,,,0.028727492515860882,-0.016443674845659745,
