,UKF248,UKF259,UKF260,UKF296,UKF334,ZH8812bulk,ZH916T1,ZH916inf
MIF,-0.047967117293919566,-0.05450792295282475,-0.0398154177723877,-0.015756763639397285,-0.003571726520216371,-0.010453591614960582,0.04172491085210642,-0.09894941180839904
JAG1,0.07063908063433431,-0.03545894656747145,-0.03948499967469052,0.07208518819911457,0.052518033176987736,-0.05337608245586098,-0.03624622698507317,0.1607254201674431
NID2,0.05130169741863424,0.03644502071439334,0.02680109032400617,-0.04230241309435358,0.007441246675046936,0.10167901841757458,0.0015236461473582116,-0.040586473413535475
EFNB1,0.004038558375182079,0.008104554024375609,-0.02705154505818487,-0.03963259786999699,0.06587766413058883,0.00913791520780438,0.0015582550796370556,0.08149958823257454
COL4A2,0.04735270293114462,-0.03052111334623118,0.003379556396197545,0.015647584509931884,0.055689655752990126,0.037055640808316366,-0.016780021807330528,-0.014793249955417968
SPP1,-0.07598608784288938,0.004555638054518754,-0.03744295697468903,-0.0359512546880899,0.019539210450375807,0.06984165042117786,0.031441928484610186,-0.03234398769948348
PODXL2,0.0403269105337454,0.02112118904468048,0.04610195338300784,0.035294865953122936,0.022135675506762313,0.019727287660975965,0.010628111560727092,0.02089561216740923
IFNE,,,,-0.0136258748003093,,,,
FGF9,-0.006480655396557582,-0.013015337082092572,0.0029878905866765177,0.029260374395665822,-0.02951076994754466,,0.09449058253662085,-0.06350183637427108
ITIH2,0.0264327489648499,-0.01229346267312693,-0.013358890444592899,0.020686766347578257,-0.02214841770840824,0.001764724118043266,0.01753664840378961,
ADAM10,-0.0007723777548503361,-0.08172218809374576,0.08826078751872728,0.01415616041320854,-0.013108878257126722,0.057366168894785685,0.06187224637914896,0.051419740228113915
CFH,0.04048054518811353,0.030786438490361803,-0.019835709311645258,0.03250796967346637,0.00868313168925438,-0.007697073752517475,0.01611673344148209,0.0074649489270355715
COL4A5,-0.028472914507301654,-0.00784125713570147,0.04714987528772573,0.004402477706205759,0.0038042531571941133,0.011413803878427534,0.06532231184522384,0.031807752547746954
LTBP3,-0.02599113430295082,0.03506670521642253,-0.013625446434217143,-0.004417573669194585,0.02331055316412364,0.008280330122674167,0.04460213069981923,-0.004808718519944079
GNB3,0.0605390544326538,-0.03752143197216877,0.05098277191850441,-0.018036040114832702,-0.0007544777344176854,-0.012423125715103346,-0.02197201415554703,
COL6A2,0.0384931564969449,0.02659240636655058,0.012424634544219928,0.019890024449143808,-0.01806730571009607,0.02185601495480087,-0.031255596356756746,0.051261036021646875
PLG,,,,,-0.013653220335789798,,,
GDF9,0.023572517818559832,0.0037197016399706335,0.01910429666175385,-0.018693785097988306,-0.015083473043795823,-0.025510471105682962,0.011532420422970759,0.011580483313020277
NCAM1,0.005008178719420892,0.03152416479785083,0.07527974318498465,0.0019532866732106806,-0.003934353651829361,-0.006283429803392132,0.04393510226842112,-0.1259214022701013
APOC2,-0.006902984889850503,0.044378233622780955,0.026421236493370866,-0.007639460248750385,0.08908971309495792,-0.007363188661509623,0.06657715493349406,-0.02776238098925666
BST2,0.026599139591813706,-0.005329624229916436,0.017715777867744687,0.03895271585685603,0.062254293068994715,0.012118871134395264,0.12328650977417607,0.12909279608411686
COL5A1,0.05944314285640103,-0.02390280510467702,-0.022934147985780712,-0.009915516145146032,-0.017554744072525143,0.010773596232705978,-0.01092145373224385,0.04045906116809232
CALM3,-0.0021337401550797436,-0.00997816939684603,0.036221300682856915,-0.03459255977946692,-0.041203374877637304,0.06044677995812873,0.021878555059862557,0.09712738287925689
THBS2,-0.0007753106039251672,-0.034052298375594335,0.0058539453623550446,0.04045590370927941,0.01312637010280542,0.08238428043989575,0.028491726003771086,-0.10901266289998719
SERPINE2,0.05215008623221895,-0.029962866574331018,-0.04111745173371171,0.019587071791605546,0.01885444134425032,-0.029710954867490636,-0.0005911676388355032,-0.011190307925571645
EFNB2,0.017502908971168137,-0.008621268937627187,0.03014864546393455,0.04595462419453626,-0.01196352716540522,-0.026811408087801834,0.05694455921512337,0.039514187150845106
PROK1,-0.02074130804636979,-0.00947977569416692,0.05398447534129151,,,-0.017376679728404478,,
LACRT,,,,-0.017256978205238083,,,,
MMP9,0.01895538391060629,0.016175853467263003,-0.014404234811028661,,-0.027810310740897185,0.08018032780268232,-0.0051433526074704805,
DMP1,-0.015191004386909438,,,,,,,
NPPA,0.009017246820393792,-0.004756273395623615,0.004387594025826182,0.017330850064746293,-0.01942249673879,0.01548557119129536,-0.021910433295066926,
APOB,,,0.03040830646277564,-0.012733420394227589,,0.007236801953998127,-0.016608297403234537,
C4B,,-0.015697041171271752,,,-0.009150216164325943,0.006905719261260026,0.07280074410234517,
NTNG2,-0.03325768904641383,-0.029472062863501933,0.020210704268948217,0.07409014228835792,-0.01020310141223856,-0.0032417281209713863,0.07575706526853815,-0.007599067966836815
LAMA1,0.08175442133871277,-0.04698637902127085,-0.014952905721931642,-0.04570402607006179,-0.026321754286014538,-0.02859785182289067,0.08954582792931914,-0.05742799578901379
UCN,-0.018483404188044845,-0.024108035866193644,0.06616879715500579,0.014486498219173699,0.023976536585802236,-0.007641787792455001,0.11885623424988326,0.17962588186568548
ARTN,-0.020147442588355713,-0.01561614026134424,0.015012183667587437,,-0.015802210616059353,0.058823138569635065,-0.020873008274487733,
PDGFD,0.03523383093844407,0.016154317361194583,-0.03732474909515011,-0.018969450571846153,0.021584474612507964,0.04657318628140821,0.051950456626863185,0.021023631633708167
EDN1,-0.026727125386594386,-0.008143900651134144,0.02112519908927619,-0.03834196537365018,0.0074710174606236815,0.12045096520525847,-0.05806473107482591,0.0314308400283904
ARPC5,0.04855095940246254,-0.014407603629759031,-0.05591824070813471,-0.04215528452601577,-0.00465047119161995,0.020022755800818217,0.03350533128612594,-0.10936424249111777
GSTO1,-0.06239318167980438,0.01821267209893667,0.012039834127805184,-0.022422010334739315,-0.019839655603676034,0.005357053585587439,-0.03738176702801384,0.010007727695329037
PROK2,,,,-0.020808725723339666,,,0.09379976388969599,
SYK,0.005538209656684323,0.008818236819169607,0.027134483599348017,0.005374163749415047,-0.0325512647263055,0.012623984712041689,0.033149999427154256,0.004913296338511159
CD40LG,,,,,,,-0.017960750340133256,
ST6GAL1,0.0019486082474414366,-0.021053210394636993,0.036554824571871966,0.07877825924736218,0.003271512847642447,-0.0006479736948252877,0.05277942761152059,0.05055081992593412
WNT3,-0.004708398469615221,-0.05532745614018027,0.031071925953947827,-0.016800332279107086,-0.06012827816855189,0.0043949284329283436,0.05813648891896113,0.09930308886934971
HSP90B1,-0.03410659211135397,0.0340270029643184,-0.04880099250031631,0.018042771421818714,0.04482094220281408,0.028430022369579137,-0.05651648889387151,0.047009161863218636
ZP3,0.08562170095722156,0.01018846857372941,-0.03210490316562451,-0.012733421527452136,0.027870288586553493,-0.028408549023568066,0.046230680004887746,0.19894105880549254
ANGPT4,-0.011883629321782847,,,,,-0.02404457917762957,,
NRG2,-0.03291128887865045,-0.026533494494936274,-0.023058339023297732,-0.024062414108608758,0.02208379876347856,-0.011496132923246473,0.013409271607508252,-0.04730684045681565
MELTF,-0.0011471713204544885,0.0032286952856684626,0.07938197370518807,0.010020888184636098,0.009001838132368798,-0.03018388687327229,0.08151980125195084,-0.06265895093561034
NLGN1,-0.00767419759027598,0.0013928269605466667,0.0018728446964855236,0.024411763184096696,0.022104748983905194,-0.029355727508443424,0.05848962238883185,-0.0745924884786953
SLIT3,0.003816386684027273,-0.021549013061306885,-0.030641234608921472,-0.021883525551381316,-0.017114676372525214,-0.024418207124883223,0.005572852114910331,0.09722940151194118
CCL8,0.03692949219057974,0.0028151370610736562,0.06523374716206866,-0.011490346382903464,-0.014744568444323914,,0.09580373432458067,-0.049364390988822955
S100A4,-0.0012725963549570412,-0.019912918338619974,-0.03323095627437605,-0.010649757039882432,-0.002968930895951404,0.06866880057040083,-0.04945570529141323,-0.007206115331274874
TNFSF13B,0.01834270875541821,-0.012553487880236379,-0.04627924780946004,-0.03054540521461285,0.0045762004954837815,0.051338931670640346,0.08001383358293893,0.0714599371894253
HSPG2,0.02277088963667234,-0.014733948060308874,-0.05493795820072765,0.01938575792457655,0.04872790466127183,0.004880969532320388,0.005604167784081491,0.021761433533747
FAM3C,-0.009004245082503217,0.012792026434903505,0.007574725149082777,0.0571621152089878,0.019359731657300906,0.03523887086985329,0.11852669128522014,0.04188917585446267
FLT3LG,0.005168475993934422,0.036784537524285794,-0.037326281935038536,-0.025795542364428686,0.0165003170289708,-0.035511364273424176,0.0234894679244375,
A2M,0.014666954842528323,-0.01923997792501542,-0.042970454291886985,-0.043106290465535706,0.011262051068350218,0.013737748920639158,0.07300565460965205,-0.09102487165787339
VCL,0.010570489969151041,-0.024424321637069132,-0.0002837408408102802,-0.02858440909650924,0.006281362949083223,-0.008476919753511657,0.004906753792696551,0.05266533770602735
FGF2,0.024248562252526296,-0.04820188867328244,-0.0173835958832312,0.02354144460468221,0.028329209265158674,0.0076759732696534055,-0.0097882033011061,0.008678554059730927
AGRP,,0.013388658661910911,-0.017784054893493505,,,,,
CNTN3,0.05662120031081283,0.08678586428544716,0.060094251200461746,0.02605292762263211,-0.03379118622267065,-0.027246807498991023,,-0.009135475009424462
RNASE2,-0.03589067373201551,0.051570222508007704,-0.002958813687710794,0.05567440798008224,-0.008653434671513378,0.042325436406931885,0.0500006792380577,-0.05134673048402199
ADM2,-0.01690989199290704,-0.014089305189093827,,,,,0.1536121233910119,
GAL,0.031283562287321355,-0.007905605308544818,-0.07022509362894575,-0.02089277937927904,-0.02086154395972387,,-0.016840787044792957,
CXCL6,-0.01267167268198047,,-0.017784044700140233,-0.014927033908226079,,,0.02235353814393495,
PDGFC,-0.0005979415114790923,0.023145685802568063,0.03943481197941298,0.018817889818552744,0.0383131755655187,0.004196788077478631,-0.0014032374271615267,-0.039520394112576615
COL8A2,0.09754183918368368,-0.07158508324651537,-0.04479161423115634,-0.01814195527590692,0.019958865595783123,0.02511718695312847,0.021216694422116128,-0.03828075976109414
SPON2,0.009192264547323576,-0.04447061877309393,0.024358039720962198,-0.028688360062001865,0.004323038766366505,0.018380639440542874,-0.0003616674329069913,
LCN2,,-0.013820049680183822,,,,,,
SEMA3D,-0.012045150930950892,0.03193472297951966,0.000964025905289862,-0.03999021540065983,0.026940967519361442,-0.03858024076698254,,0.09687312578706751
BMP6,-0.014532167698721546,-0.009843684673934802,0.011786401115050566,-0.00994844109948873,,-0.022891719927475455,-0.03518449025417276,
TIMP2,0.09926790371301056,0.009652251516697321,0.044699101506411876,0.02976685859696055,-0.009987224701215542,0.0020309245140741846,0.08203833995835504,-0.10586217640384557
EFNA1,0.012130743232186962,-0.0329793115448293,-0.05213618742592345,0.021442212362852202,0.04312494933527349,0.044357420898967645,-0.04269543379271224,0.011903360931724769
S100A12,-0.01737249676201246,-0.011351765624672092,,,,-0.018599274120259954,-0.0186023913345608,0.0013383771653441598
TFPI,0.04579364561954818,0.010874615471127405,-0.013285337517665644,-0.028623458525330606,0.0697233236691502,-0.009055542612930113,0.035211147023531016,0.02922924024122615
GPC3,-0.022043732360418494,-0.014266230165171742,-0.017272496005539352,0.027129499580535007,,-0.013735639663182437,0.04002051964411197,
NMU,-0.03569999464916137,,0.014925569776583455,-0.015152413943616707,-0.03095717582626416,,-0.052677906241504494,
SCGB3A2,-0.01984475208649009,,,,-0.022022744907495246,,0.0054924282024180465,
LAMB3,0.03517384818513794,0.03202882828207414,0.010779825432798998,-0.02496154970897975,-0.02082655955338482,0.0699169286517359,0.013312194120566981,0.018777494459360573
LGALS9,-0.019484663120133545,0.023098779770677785,-0.0028623112866705386,-0.025442920251815493,-0.011072923282437567,0.07957648917884551,0.0869016050710595,0.11163015794559557
VIM,-0.0413353089803434,-0.10165180928040693,-0.07436832459008139,0.05405978988892671,0.01403053465165013,0.031787183824975966,0.06522830447768944,-0.08724177800832103
PLAU,0.04468000664755983,0.019214895944830224,-0.07218414661347676,0.00994971077226619,0.06446778649062306,-0.01588587207187853,0.00020079882104470322,-0.04731839146850336
TGFB3,0.04993861802835828,0.059312353109232115,0.01632327002530623,0.03097802521067137,0.016950897514918323,-0.04385813267568656,-0.04345350050886964,0.05361256803977751
APLN,0.026529895956378807,-0.031893177225259056,-0.08901275385360342,0.04470042173986888,0.025102204112038097,0.009124575083111649,-0.09410431006805392,0.027403862472659645
SHANK2,0.04923007336332908,-0.00015185250892903274,0.024023851911268893,0.014366446315065496,-0.045468354354690786,-0.018119422477374268,-0.02654863315397868,0.09691056177954212
LTF,0.01353172799413934,0.053397623280901974,-0.06284833647300872,0.011290549911124794,0.0075609702958778,0.015392503527681184,0.027166552962490844,0.06429137084813667
PYY,,,,,-0.013210698945590382,,-0.013346816533085087,
PENK,-0.03318322440043505,-0.030142365213367245,0.028603295964485825,-0.03704959919385294,-0.023610384193166,0.07241833121373667,-0.020220995521707995,0.006253713842436973
CTF1,0.013546856520075494,-0.010409940144385963,-0.02659365208874428,0.039937481071318524,-0.024080430796568176,0.08316620033918835,0.03536223687273363,0.045436051546057975
COL3A1,0.05378096886121109,0.004906852002821157,-0.06122315587918477,-0.02101044788718888,-0.01552125594396491,0.014952184100579394,-0.0189825730298495,-0.03950423824584228
S100A10,-0.030365017761875873,-0.028273920869884363,-0.05925483907826958,0.02604258437267954,7.475189134599551e-05,0.002401376115372999,-0.019120855420454025,-0.04915736775261326
FGF13,0.009543798939178724,0.01189577599360815,-0.012495882207461671,0.026525825680193706,-0.05286115650550778,-0.016864631749099492,-0.02789542315459634,0.09098987254690355
SEMA4A,-0.019906659924959446,0.03184244412788385,0.01991211860719341,-0.030049842914097933,-0.035672224217687426,-0.004860586110377378,-0.015221423867272123,0.10367102395413648
EFNA4,-0.011418442985037655,-0.029428146588718215,0.02601083507220652,-0.018041584953151037,0.013243641321661836,-0.02918640281876489,-0.005212335947605063,-0.04783644792479179
HSPA8,0.027407481208891693,0.04101039352956469,-0.027533361537706896,-0.09942828942468633,-0.0865493198971355,-0.03777514801283822,-0.03715282026085073,-0.03931821740113243
NPB,0.019730077244014196,-0.009843685619739813,,0.015342750776701532,-0.029804522355446162,0.09231596230789563,0.028247430375692394,-0.030367026501501054
ULBP1,0.03452539248968486,-0.016869120397630315,0.004726113068531291,,-0.014744568092372148,,-0.011658093705130481,
SEMA3E,0.016499709434444176,0.029489112333039382,0.04727683690605224,0.034878585074192836,0.018540467211489844,0.10895807349238461,0.03002059316651519,-0.07111540696837058
ADAM9,-0.01375724619853578,0.05678906132759553,0.031022882451725065,-0.04685391851078888,0.01944936587355239,-0.04664074256935008,0.07295031732813739,0.006401347935777285
ASIP,,-0.00906774627934457,-0.02639897083224521,-0.011344229649882734,-0.001283730464689799,-0.024085087281355923,0.05700234596590785,
IBSP,-0.0519005017462411,0.08115327473432009,-0.034477407715952216,,0.008659730122955329,-0.02189017376490142,-0.023824726651251127,
MMP12,0.07943020381152964,,,,,,,
FAT4,-0.03678525017799668,-0.02197709727002895,0.05215197090434042,-0.014663268549687804,0.021540343418784177,0.024406366597192454,-0.05917453789667388,-0.05922168401406865
MDK,0.009403891656356345,-0.024624942939793424,0.016021155759625365,0.011919106835511417,0.02344304535950622,0.03758191483704883,0.12593736958591342,0.020023150051349324
BMP5,,-0.014870399878996233,,,,,0.11289499686685324,
CAMP,,-0.017612312178071764,-0.025858781655394947,,,,-0.0033097316379022516,
HSPA1A,0.04534781024251833,0.051794601200996986,-0.03919243015663685,-0.05219580271557427,0.027400379272764838,0.042220109955774486,0.020599653959103768,-0.004838536908140413
SOST,-0.017372496812136894,,,,-0.018194408694462226,,,
SEMA3F,0.007388688570052929,-0.04073575548382819,0.030367027638061934,-0.01715735708317627,0.05489570985751447,0.015047423891445264,-0.004199292312801765,
ARF6,0.04227182200146098,0.03254807056963336,-0.00662880148458118,0.030221675418419604,-0.008370021252017735,-0.04736088265370887,-0.06590148879730047,0.1378174802642289
IL6,0.00905169288627084,-0.008056327771841384,-0.06351437123407787,,-0.00020447232754753616,,0.035662456174350946,
CALM1,-0.06302806934722338,-0.019324658600013676,0.012135442050219295,0.04375649519577305,0.012846115384044171,-0.005940144753991505,-0.0278608480022028,0.049645605152153376
VIP,0.017306248064860554,-0.015371164657555912,0.03857293897785396,-0.023385460087203266,-0.0020680049092921086,,-0.004923194137044588,0.10189197714375792
NMB,-0.013557812707147095,0.04521223357782802,0.01379053940021077,0.02070922266060067,0.019973673530565603,0.036006624141062336,-0.04262306543827547,-0.00813208446316342
CCL26,0.08353013615895995,-0.02530289011822663,-0.028467947743246,,0.04276713283814963,-0.020414585873034175,-0.03871624456861003,
FBLN1,0.052857665043342106,0.07550279312479097,0.03167787337224845,-0.04073031293811594,-0.031073871666611082,-0.016300442958215016,0.08757326843039949,-0.004629367144100986
SAA1,0.029781198983715156,0.02328807330472309,-0.04684885488169466,0.008448067945386406,,0.03184062304189035,0.035119411608797335,
MICB,-0.0059457143797594396,-0.025896747730889666,-0.030438160135241643,-0.020892780552920594,0.016855956202409105,-0.03329134120761087,-0.01968783739165297,-0.038896605206363566
MMP13,-0.01327019067377541,,,,-0.01258969405206801,,-0.020220986979079803,
F13A1,0.002178129621868153,0.06376001007672899,-0.036439511205974044,-0.04653886580793034,-0.026963210366704363,0.01513413670266051,0.0018508260418884357,-0.03228685073076635
CXCL11,0.047284008291675665,0.07784338989600664,0.051143507226434695,-0.016753516986999582,0.02905751054792051,,-0.01980533850028507,
COL5A2,0.03748430461438829,-0.0264378903230742,-0.02826693715927174,-0.004452080419267639,0.07414579414990441,0.014611742652998933,-0.008306317106278148,0.04696135212976021
EFNA5,-0.01595896234585898,0.06191014873182173,-0.016416984523497307,0.005905530211107338,-0.04168071208481663,0.0039038993357894255,0.015902231778797026,0.05481456576679967
AREG,0.004173615187556297,0.09740204342053865,-0.04390492831135489,,,-0.023281585583666345,0.009354515489628713,
EDIL3,-0.006699747210563023,0.11401748515236447,0.04194853803748592,-0.023674600592513334,0.07295664900513363,-0.05795364471046326,0.021745242101931787,-0.0008954052424815949
CD86,0.05295250875367631,0.009295227711469026,0.012644138963417335,0.005153931464154091,0.049892919382790495,0.08047263166438727,0.07640438693138553,-0.08899817196483198
AHSG,,,0.025002308608800143,,,,,
WNT9B,,-0.008932141280661691,,-0.016956528840622456,,,,
HRAS,0.016931776788822947,-0.06062379710885103,-0.036630526654660406,-0.036037840232384086,-2.3023093091797752e-05,-0.03061723406061389,0.016354843876482974,0.09840843410225143
C1QTNF5,,,,,,0.011745969187316038,-0.030315487863608426,
RLN1,-0.011554147889641667,,,-0.01841445987497191,,-0.01633757312008555,-0.015891619988306658,
COL4A1,0.04965061054327469,0.0023534533949025245,0.024913532214268876,-0.03913740493624169,0.025076653696158944,0.0018818282049218058,-0.027428005564801215,-0.0029297128894024012
CCL3,0.01572713603555106,0.01701242244239874,-0.008246614009893351,-0.03167468988837561,-0.06816393950144328,0.08786153677968048,0.060511134801463244,0.11891725966971817
BGN,0.036832618015281274,-0.01775948754001483,-0.007817813004886034,0.014805758519161643,-0.011189423349421235,0.0023533892111452354,-0.031029246024038108,0.14523097094051898
RETN,-0.01557393467840991,-0.011021134182359693,-0.03149845537974223,-0.028362742141360083,,,-0.011856353545675897,
S100A9,0.0012932503867965454,-0.0065997575230835655,-0.0641854712184313,-0.02463869364186491,-0.024717843731167952,0.01510101750222532,-0.018702000645426674,0.0036067198631976175
HCRT,,0.030537777498377564,-0.05045720437746098,0.03511239984729407,-0.023963667620025685,0.0022864437470414946,0.07101261275404352,0.0013100193300992467
FADD,0.01203267640145685,-0.015230999770538987,-0.05347961445330522,0.09603494437984735,-0.0222542523542522,-0.012451168015482713,0.04173232130214461,0.06121309313047017
ACTR2,-0.02829238258649104,0.07379818183553934,0.05380058784869682,0.016560957560023064,0.023089423640690734,-0.008141709688999738,-0.026932857189836904,0.11775320819710425
BMP2,0.026220510877901913,0.0040918701739403925,0.002364840634793227,0.09115981662968586,-0.019390506284077014,0.026658094559105096,-0.016762260631887942,0.0378638684085234
PDYN,0.013864279492595548,-0.005435329799051177,0.05275740426203521,-0.029395093307817477,0.020657332496451384,,,0.0326943218658626
CD55,-0.06868112711515482,-0.012191704595284977,0.027641753903057825,0.06359828795340171,-0.03403870389668484,-0.0013761507156999785,0.050838379829582656,0.058138320728764056
OSTN,,-0.002476237215859301,0.07187021961068407,0.01014998479732432,,-0.016864629522377217,,
CD6,-0.007621556375843875,-0.018258721355095146,0.07658778101155286,-0.016024606547739524,-0.016635201866288148,-0.021684931276921574,-0.019795636503964376,
IL16,0.0705717712727771,-0.01725778227390727,0.009485331097952958,-0.01720413633140565,-0.008576818375676502,0.018344591454756722,0.023824604339754252,0.10058659593049697
LAMA5,0.03304805945181177,-0.02838927229448205,-0.024813857453808118,-0.037428642224890604,0.023183888780109664,-0.0009655555471062279,0.021410713815908176,0.04849160150135161
RGMB,0.024001772139245352,-0.04231672166671472,0.009869807666846956,-0.020592786606605285,0.016458337244830402,0.07187346690821698,0.04404061328718322,-0.0011119743064083956
INSL5,,0.04090250974471068,0.0644865294833634,0.008643765864275595,,,0.03277130144318891,
IL12A,0.10319865715636325,-0.03053598604045023,-0.028634381476570943,-0.015040116212496,0.03546082162886555,0.036311236678894944,-0.0047338779660689966,-0.0343788292280415
S100A8,0.009284082532566533,0.058281821299333965,-0.0446101617528809,0.036336375387027366,0.0035715549252832196,-0.07495490155379803,-0.050144000044283495,0.04509419132976224
TAC3,-0.007087844330298287,0.08810934861389667,0.15693521668508711,-0.024515589048789338,-0.035952262647733435,,0.06890969208365638,-0.04731833510884281
TAC4,0.01702275880852663,0.11735853513870695,,,,,,
MFAP5,-0.012204637907432595,,,0.008978987269653042,,-0.02328158936399165,0.018164830673647044,
CXCL16,-0.009868328009052296,-0.0036772409063628546,3.825082811335883e-05,-0.021821911138821256,0.002196498360464131,0.016353240124948827,0.022754017701263354,0.09995594315571113
AGRN,0.040789910169376,0.027587713438230365,-0.010926911570786395,0.03699925908356049,0.06186608272172126,0.02543105911261019,0.009992115605672496,0.07465851879640766
COL4A6,-0.01557393495519067,0.011746232801901648,0.052815736217410536,-0.03357612066737629,0.011128710726421796,0.03699997198842028,0.08036432012311925,
FST,0.017087516935120502,0.06627502245046239,0.010957688747172603,0.027858974180075564,,-0.026900962832056615,0.09420103256359763,
MEGF10,0.007552401669821146,0.02385021831608089,0.02316838533258721,0.024393107099441504,0.007854543688105207,-0.023585046969178427,-0.024617368138295667,0.04194490141184973
C1QB,0.03453279298669164,0.10329839481211038,0.023300672426040038,0.0057339168099158335,0.030918514517513655,0.05245194458675492,0.10189359859117698,0.053947375240026824
HLA-B,0.05883031624677566,0.08848953440711371,-0.044197514632394706,0.058555216212961496,0.045268452355945434,0.024114504372139776,0.037870991651186965,0.04696599652866741
PDGFA,-0.005342627833388241,-0.027133417876004432,0.005615259904442474,-0.049635986765592,0.08193555531234557,0.009825574491376027,0.004898291551540632,-0.12103587257087413
LAMA3,-0.020643352512563377,0.0007082164909008458,0.017226665498108137,0.035662362312129825,0.0012914618387353262,-0.019067946634687853,-0.01596845706176506,
DKK1,0.009766568227056412,,-0.030769372019122224,-0.015702762080382692,,-0.0171224516478849,0.11752677728411663,-0.03300032078183329
INHBA,0.030881993162378874,-0.019828607667099128,0.013999583586014538,-0.030089412016106074,-0.026644099214821713,-0.004635018091466353,-0.029859708070920726,0.2630412566573482
LEP,,,,,,,-0.016133860058875057,
IL7,-0.004731187953566903,-0.014785457281834098,-0.03458158040461099,-0.019212251694776958,0.004556126746999862,-0.017875022468084468,0.02777356843537053,
FABP5,0.061936988760863204,0.022377543172680314,-0.0063458940673383,0.023537398451309494,0.03662543367550139,0.01377442767867824,0.06362444020713501,-0.019684991563284245
CCL4,-0.024829588021120466,0.04134505261414498,-0.03815847490126771,-0.03506002742306108,0.006535571084790372,-0.01727170404935045,0.05668176059258018,0.06134338876205011
FBN1,0.07435558928983615,-0.017994041978873235,0.002569965033209125,0.0065097108864690225,0.03647259205110853,0.04236621297440298,-0.0044154874289797945,0.0374149577471863
TCTN1,-0.0009180675907332174,0.025162821597058863,0.010513722798936948,0.04144530648061498,0.09834859421288328,0.0028446845912557814,0.014296808457237388,0.022596294546408355
NCR3LG1,,,,,,0.09305659634343949,,
BMP7,0.005106696458266352,-0.022743277105400948,0.03246832328139957,-0.020771210755062983,0.012355085936518666,0.030718985660162623,0.009328121554631934,-0.019337708519138543
NLGN2,-0.003507699314961623,-0.010981169917283857,0.0315608327569997,-0.0485128024505346,0.012316985837908747,-0.0772718251871637,0.05554702840362997,-0.004508378317693524
CCL25,-0.026207843575587832,-0.015205886918840103,,,-0.04263160218169481,,-0.024979530568483392,
NPNT,-0.004001008169538598,-0.01628843771007309,0.01224501419373724,-0.036339162246281934,-0.02724599534974436,0.008891153454597464,0.028449990087007677,-0.024509294227269978
KITLG,0.04896822221648795,-0.013009360395581942,0.047690732547516004,0.01716731470857138,-0.01528571349370066,0.04180997609563813,0.0424733197104466,0.018788254618840775
MADCAM1,0.09038518652082952,-0.01280298578335839,0.04871670136106793,-0.015702762962295065,-0.02313207208711877,0.018517248914434126,0.019310491341486907,
F12,-0.0682314913507627,0.0012783785695095798,0.0017472817238923988,-0.039237618262032314,-0.032019754011038404,0.06401507879337695,0.05345228623806596,-0.002523084257863245
S100B,0.04059925357823697,0.04817755674713723,0.033087773855960734,0.03595435085880047,-0.013927072152244757,0.0008809025011127385,0.03607357198509914,-0.01564297641078012
IL27,-0.017257893984949736,-0.019294775547065345,-0.019505801647624704,,,,0.059490971347188414,
CD99,0.0023471617201551334,0.0031738547615338376,-0.030312402401368864,0.05617218099280367,-0.0004077056706294362,0.04680916180830501,0.05403862794786121,-0.06838864911171573
PDGFB,0.04944613074302673,-0.01200041972179623,0.002139474006402705,-0.05114047334845514,0.011020304501521243,0.02315819740290469,-0.00256134377869172,0.026859937757614177
CLEC2D,0.051002822734574016,0.021914433211300124,-0.007967696371834676,-0.0388693154059692,0.034113089001427524,-0.024480186695123682,0.05692764262208488,-0.028734721185504117
F8,-0.028568881014839377,-0.01669050652822159,-0.011426456623983136,-0.0013997866490201613,-0.05270747877917596,0.08715584319223199,0.08393633819968335,0.0755292307809547
C3,0.03353161087223069,0.04910827068482551,-0.019001299858951565,-0.002582427910198337,0.007372175387560894,0.038288134847584455,0.1026123189047742,-0.037214670386637054
DLK2,0.04064437530044786,-0.013729231696327032,-0.02113601630182451,-0.022200385045077604,-0.021641842107861558,-0.01906795425115336,-0.017960739405705466,-0.05183315385244079
TSLP,0.017718855348113665,-0.0319032962809607,-0.04799583162220599,-0.043565567502526374,-0.01878454296421915,0.10044518524075814,-0.026750448068067874,0.046948350478829136
OSM,0.04128513349307613,0.03327993468250668,-0.032273913741063566,,0.007497929300582911,0.008299227221226085,0.02590995327549498,0.05454312937030641
PRND,-0.012671675130751533,,,,,,-0.0010726272654094924,
SLPI,-0.014783819530842358,-0.037364217081019405,-0.011717506361508699,-0.019951374291084168,-0.024877752116634195,0.07254905676824254,0.10701428484766062,
AFDN,0.036843221237645836,-0.011305008764448364,0.032466153688016315,-0.018683258986419884,-0.030013339517962624,0.06222852593504663,-0.01361195235474128,0.09405632144853796
KISS1,,-0.014353950903302297,,,-0.015972063421224727,,,
ULBP2,0.013049251300610305,-0.0429575015067695,-0.012057454323516167,-0.021473223924866235,-0.02610500673963654,-0.026735993429165928,0.03794571933444353,
ICAM4,-0.011385999829245323,-0.008932140372223658,-0.016995709711200617,,,,-0.019224120509988514,
TDGF1,,,,-0.01602460787071125,,,,
ANGPTL1,0.017716080877299537,-0.028632270499250993,0.06250168745861875,-0.045046243952566754,-0.0038683175932676685,0.05286383481986858,-0.028476547438305733,0.041789575213168145
