,MGH258,UKF243,UKF255,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTN1,-0.015861824495410584,0.0031013766610417173,0.013659251381323406,-0.04581698880305293,-0.033041209160465816,0.0034155758460618487,-0.08797123645354667,0.039676797208003434,0.01626187219242857,0.03261862297942668,-0.09332420789789761,0.0811091268427487,0.022065778145288328,-0.014988495066474119,-0.02941816088859686,-0.018271509464351358,-0.06784427047369365
CXCL12,-0.04658808239162195,-0.05754477121296535,0.0005201334933029359,-0.02100490181108229,0.045566493075643914,0.024576921332772422,-0.0612056051365336,0.02626038952576857,-0.039459570350998854,0.0035589650744077554,-0.0746415481700298,-0.013603839743088018,0.024068298684030008,-0.0004282301156674586,-0.03218763632361845,0.018641740323937058,0.01738227316465776
GNRH1,-0.011118878705263154,-0.028172701356733866,-0.028098233839079494,0.03458771433648014,0.033723415425282705,-0.021354746055156158,-0.03681219997316557,0.008111057950614654,-0.032869012782536185,0.024697157423665426,-0.005330811852137082,-0.027330556915850405,0.021002253104620786,,0.02886179560283299,-0.001226036923534917,
FGF8,,,,,,,,,,-0.0016088857719270269,-0.01696373040935017,,-0.008974124334700491,,,,
RIMS1,-0.04530791333849335,-0.03795782313794083,-0.02749279082294877,-0.010847852971432594,0.00424321340268705,-0.008432749614128756,,0.03602994447123437,0.008358383766003808,-0.02839475876105476,-0.042242914914053104,0.06510385726708227,0.03853047855810758,0.012236344315302378,-0.009246091015583005,0.017404659752345918,-0.07741292752285157
FGF14,-0.006186963511583557,-0.008799761641318952,-0.01904283504022726,-0.03352972736780168,-0.0013056437060857964,-0.005287772832187326,-0.042995829265270395,0.026639195425921445,0.007855379060493793,0.01664257887517407,-0.09811533060295516,0.06634468879307846,-0.00584905385604797,-0.06445173948545285,0.019300263033493643,0.07246409034692088,-0.07032238564485922
IGF1,0.001450992576308437,-0.04065341516047587,-0.034317999155337814,0.047929731171734206,-0.0391557853294504,-0.02397047086679856,-0.013633282495031072,-0.07824784743659725,-0.03760279839053775,-0.014382987456732473,-0.01036762945881564,-0.0737603904958028,0.019378213812814828,-0.06133485545158638,-0.016106228019898743,0.03744849372464149,0.038703877585492305
TNFSF10,-0.033320620620020516,0.008086567281249776,0.03297119298158729,0.001157981412961925,-0.04717462374885237,-0.0018851242170952684,-0.025782353485168986,-0.0038153190578900558,-0.019259903097956083,-0.02003521724444451,-0.045496252405973936,-0.05818769227556819,0.023283096149010706,-0.04691169991550793,-0.03370118483843016,0.0007275336807203055,0.024460109265765098
GDF5,-0.03545370864562823,0.04067216102603324,,,-0.018038756162713446,,,,-0.036291122722925555,-0.02531720676230214,-0.061441304334757585,0.004795132336464945,-0.0766907818313466,,0.07200701095058798,0.02676653587684517,
CHAD,,,0.00585867298256809,,-0.019269160762873543,,,,,-0.05663064882719476,-0.024917893848476286,-0.03038767293235739,0.03927469979392677,0.0060030732090826005,,,-0.029656682918964138
RGMA,0.054131027535656066,-0.016578470091695063,0.06211325061272403,-0.09976800481339222,0.009575889494878009,0.037651485433537586,-0.11234041146624159,-0.10416964673875014,-0.02816281825806181,-0.023430033678442742,-0.07082579522748862,0.055283172692386764,-0.043263293747960764,0.011108424345913016,0.027628891013904828,-0.05552288042118259,0.1089761956004906
WNT16,-0.04374580112886781,-0.03476588525528644,-0.020516165439276344,-0.02138788161030926,-0.011855984441522699,0.10698982294603747,,,,,,-0.025103453810659048,-0.025463178457899867,,0.04285819031715317,-0.0051174377936322,
CX3CL1,0.043342130813384144,-0.006592834428419246,-0.019480184061266694,-0.0019234445763997672,-0.07818032434275822,0.013575714020294324,0.05804957976796709,0.011732851884409683,0.03467057642510523,0.018095344906878696,-0.03678607794002755,-0.030235397855645687,0.04557578214431582,-0.019125334999351297,0.0570050105462671,0.002918372465163456,-0.04857037478471784
FGF1,0.009745377739352823,-0.015091060498880477,0.018444125163625202,-0.04479652858005946,0.00621179310285128,-0.013957075103839907,0.027800072434970055,0.039196427308951134,0.03600763734623299,-0.06679266328582172,-0.025729249386300595,-0.042828410827246366,-0.06632566475536675,0.03443267066664246,-0.02599884898419347,0.027707517124845947,0.055732811515414496
ALOX5AP,0.042210453267604746,0.0656334546427645,-0.0313074337700888,-0.030930872765311777,0.029846650838097816,-0.011134105069161427,-0.14319590818726508,0.1376640007926298,0.06050091393853448,0.03420515510326806,0.0698847977078402,0.013815389953683423,0.012944022581831515,0.11740666650157013,-0.05021803905238521,0.06997056217007072,0.013228407974152204
IL1RN,-0.0004425939188148938,0.0014214676037263105,-0.002542026869241759,0.09873595533033339,0.05247993259985659,-0.0020868942066835086,-0.004059547239853446,0.08197686982147824,-0.03563169419118361,0.08897167442326961,-0.0015918706051947756,,0.008630190289302678,0.02136893722822271,0.007490173424101383,0.01763967785779049,
PCSK9,,,,,,,,,,-0.02449734118656601,0.0216024010264603,,-0.024608590914649564,,,,
FGF23,,,,,,,,,,,,,,,,,-0.05783985780167046
NPW,,-0.04105973187982535,0.04202090524367542,-0.015499546804597971,0.04806287606484348,0.030708795582459873,-0.002094630869009616,0.005564678569398528,-0.04085954013020972,0.03594217783177532,0.005399635150954991,0.008027313712274756,-0.056883155739451165,,0.03655900550042224,-0.03820162248267278,-0.04360714332548692
CXCL9,0.006033347732330205,-0.03188981896408024,,0.0014557990376559808,-0.018907536261598235,0.021409411843268132,,0.02748387144518824,0.010280835748045648,,,-0.0005070937762559786,,,-0.019745644374513555,0.05692180092676852,
ANGPTL4,-0.007346918497355778,0.023937167554228405,-0.11457063959584284,0.08711124368451645,0.04431413195864475,0.008236897664996344,0.0801058822395816,-0.14866210807812044,0.015055604923187782,0.13607754570496872,0.08390037299870964,-0.03119551974301274,0.0356324138363705,0.07327520148549692,-0.09049446281122674,0.024283990775526947,-0.026825730692195907
UCN2,,,-0.03431799582582504,0.09438550064252557,,0.06340006162766179,-0.03889524206430504,,,0.04358928938009844,-0.03626129200194676,,-0.04070405541221433,,,,
OBP2A,,,,,,,0.08806273690317358,,,,,,,,0.03495924486650896,,
COL4A3,,0.002629204655730372,0.012097040432578506,-0.0076949978926492656,-0.0336184293190405,-0.01866289549689137,,,,,0.06208198695000845,0.04535408479775281,0.049355567952534686,,0.0038457188318121965,-0.06539417028740901,
NRG3,0.04096421975741516,-0.03406491053315231,-0.021678640669386202,-0.03135455335845693,-0.03517312855847045,-0.03328367489688251,,-0.05317572601517707,0.08108845015427067,-0.017777879268105902,-0.05071266599392392,0.02710054082208663,-0.0954233319621289,0.04237065067940803,0.1057527490404582,-0.026612195248066496,-0.09314822630077334
IL23A,,0.019780009356713327,-0.024360923819119685,-0.016908653977729903,-0.032785507710570184,,-0.046565730735873445,0.001044047644194829,,-0.024497332640866773,0.022706607694450553,,,,-0.017265700986347336,-0.012676180647379288,
COLQ,0.09194354839495338,0.050647280052955906,0.11930815761683895,0.0036098082510884048,-0.028619364139898483,0.09379742676628515,0.000757251536079186,-0.08645281624092775,0.11519616522667996,-0.011923711731696941,-0.011662485064079537,-0.04548811273453909,-0.008266667993942486,,-0.006015119865386853,-0.06274624973346231,0.04261212742385901
SCGB1A1,,,,,,,,,,,0.004462446670891945,,0.055826466838468425,,,,
TNFSF12,-0.010177295072770673,-0.021122288219856376,-0.006535477470717006,-0.03143599800822974,0.03722683815877799,-0.0017740431037171645,0.01586764621224333,-0.08876437475735369,0.0226818479682824,0.00328275757644419,0.03425468257046551,-0.03334923717230887,0.021813491340224693,0.0017471524606302719,-0.0019198250062597156,0.025244921945863835,-0.007973117302903537
DKK2,,-0.033710181043711936,,-0.01090573722299068,0.18184829135562638,-0.01479130460344416,,,-0.03156978448701158,0.03250389677408323,,,0.022682604007284068,-0.03520580747609383,-0.038361722240246816,-0.011185175029176249,
FYN,0.03670014075264273,-0.06958774872839821,0.01798232298235739,-0.10060330929594827,-0.013069618665225016,0.052309030382850494,-0.05795736363766366,-0.09126613084589986,0.06193691234792526,-0.07499727966684351,-0.05975547917032625,0.026800619072234414,0.0049549110412299684,-0.007412261482942651,0.04869483206478058,0.024777486467007274,-0.02551920970525441
ACE,0.05450880330408271,0.06012930857018426,0.02639345853825594,-0.056090622263572205,0.02956329869398381,0.056128538229810315,0.019824829723681294,-0.01864982520272902,-0.009326057172475987,-0.07046747853396491,-0.08900349863580637,-0.04848464556854815,-0.022319004345847087,,-0.0357305676892627,0.050944010641543386,-0.013482439622114812
IL18,0.053392902195684565,0.013020510661091977,0.08684819136637242,0.017267104031863833,0.005593987671728771,0.017319458582223453,0.015947537501023887,0.021850198324115205,-0.004856037371256592,-0.06866230796156636,-0.10179300909343603,-0.021925165662782815,-0.11176157738734217,0.06575405640996194,0.058826578211592866,0.04861234678999264,0.08530257110303602
PPBP,,,,,-0.01240592836448402,,,,,0.029683840340134,-0.036116297418754134,-0.016569315955438146,,,,-0.011707714153357964,
CCL27,-0.0220015153558042,0.018587293712295436,-0.03157600983423876,-0.025320431816080687,-0.02499791746431027,-0.020692724706857322,0.07605971836303137,0.01463627583313744,-0.0007952376916552577,0.024363164730574694,0.008155035896835626,-0.03465530076382874,0.05971585632580008,,-0.024535096124898105,0.019491702777104596,
SERPING1,-0.03089842557909902,-0.02141806843016447,-0.057487391283670385,-0.06945400059935249,0.04788477306610905,0.031466017768611514,-0.08263886995604612,0.02519428915686885,-0.02228466620787958,-0.037368072345824795,-0.014258688638558618,0.06302630844457445,-0.05661360315039706,0.002968621115852627,-0.01668492924212939,0.011992019593375746,0.12485247574203986
AZGP1,0.04157905882001271,0.01223552114272634,0.025369560087907993,0.023065514606725516,-0.02988505789283562,0.017668776502418843,-0.061738654832736176,,-0.0035987695915107266,0.04299734666781482,0.04298038272073222,0.04156371119284582,0.009589080761028846,0.013858743179280562,0.010325549746474712,0.014289257896217246,-0.019600558265092594
INHA,-0.010500618575989785,-0.00928543918663347,-0.015019819249714505,-0.032873194485321014,-0.012255335176491557,-0.014818168117999176,-0.015560406308823691,0.06949305841820667,-0.046229999630486365,-0.014567118813685425,-0.03925020568775221,-0.009727251906267567,0.022562685651914494,,-0.044331410751299434,0.021901322878154102,-0.009973857047372163
SEMA3G,0.02321577333866892,0.006897610546140512,,-0.02026140696923768,-0.004580801456490036,-0.010210872706630283,0.016714285698628914,-0.08880191574968778,-0.044758344142178705,,,-0.025865676730457792,0.07523384884288693,,-0.039489074737061494,0.08970930725005435,
OXT,,,,,,,,,,,,,0.021533684705009413,,,,
COL6A1,-0.041250133966323106,-0.04634410792870217,-0.015019087058691033,-0.014562809329943874,0.038541336693343656,0.027019213358449642,0.026080419032109215,-0.09206175349000767,0.0019256463229390189,0.06979535484943729,0.0543612184110507,0.0048701969835929825,-0.0016929158798127595,0.03852404504637247,-0.0717284767171519,0.0007499444250755866,0.041278423547700324
FGF17,,0.030033343111247286,0.04217320598238572,-0.020172502408741626,-0.022290847936283536,-0.020959614200473323,,,,0.0537530720583038,-0.011226201757797061,,0.039562924606720166,,-0.0257068982976427,-0.027890211971891506,-0.04258018437482212
TNFSF8,0.06107543528342618,0.15124843889428594,,-0.013709747003583092,-0.012405925148791942,-0.011811474318288597,-0.06657178293633868,,,-0.032546429108010116,0.027966035552221092,-0.004343298223592351,-0.02705388320038684,,0.012969954505596615,-0.020015967528591312,
FGF20,0.050760869101528376,,,-0.016236790250583725,-0.025378539220266977,0.028577873031219662,,-0.00599481632392094,0.058384870709823046,0.08823648634812013,-0.0262711564845953,-0.01923284959143114,-0.018917777466562074,,-0.04425621265791233,-0.051763789821800646,
ICAM3,0.005325644859543893,0.02939902953730565,-0.04397600972135652,0.07410848432536013,-0.03568982312514641,0.0017529939617283627,0.01110419932332116,0.009899851764267506,-0.03422838965625018,-0.005730614444560269,-0.033457244947383814,0.04440263606659919,0.017321649541082167,-0.0025574388491672716,0.05654182877982521,0.04551945074387582,0.08176503350717416
LAMA4,0.02181304816075356,0.016368317009001855,0.06055241825520825,-0.05095805900142364,0.020110107187522673,0.01421452197390754,0.05838194849175549,-0.04987291492602759,-0.01961425315882913,0.10652433971101062,-0.06810012606870874,-0.0346040730513137,0.026516288345442954,-0.032541088867550125,-0.037848149925684985,0.04400096488679826,-0.044129955661655264
INHBE,,-0.026478310875033367,,,,,,,,,,,,,,,
DLL4,0.030533409547433662,-0.03697247506958851,0.034516265815443696,-0.016838158763847966,0.035429433261415615,0.028195594773985342,0.013399469065710847,-0.0020793609376051785,0.07698102902845742,-0.03638790489929318,-0.005798756561509098,0.005870036815970745,0.010348683032168569,-0.0475323153259787,0.023540973249205184,0.03851245074710066,-0.062454476926625355
SEMA3A,0.07282890849969044,0.04834179806619802,0.01916785887976963,0.009827944857988257,0.009093081999211666,0.06736310042041449,0.048497936680151586,,,0.014702570491565273,-0.0022063607244118964,-0.019861971962335252,0.006101065787462305,0.00818130576342226,-0.004873101988821855,0.019991099492259586,0.12645164214781224
RLN2,,,0.07270810260680326,-0.013835777150606453,-0.019028756687632854,-0.012031461499299475,-0.07117726420228886,,,0.03772435727342523,,-0.016117714528783054,0.023781664217095325,,0.04344660426018217,-0.038882854325920195,
C5,-0.009636208860836775,0.034983055737362545,-0.00957347714312911,-0.032312102252937874,-0.00833729887492279,0.024135354086144156,0.012521877345502978,-0.0032931275953050703,-0.03175065030147822,-0.010670856093184878,0.010186894655490084,0.04563979960449783,-0.027749454826374823,-0.012713829438265687,0.07331706557312832,-0.000552252680652318,-0.053588143810002854
COMP,,,,,,,,,,,,-0.030062070763268306,,,-0.0015086746891478102,,
EDN2,,-0.02276745072044495,,,0.005570765983838466,-0.014610203689741244,,,,,,,,,,,
C1QA,-0.0007572653271213836,0.0368990824383386,0.018631760093119357,-0.11979475353514417,0.039662529629804405,0.02312933960466785,-0.12049679369849742,0.1341205503755158,0.0008530307339581166,-0.1337815119168348,-0.042098536157967215,0.006494461238922173,-0.008745372960574692,-0.026863943022735978,-0.04814372604003536,0.09229785968058514,-0.02083119670059315
UTS2B,-0.03306552407894679,-0.018103232931634596,,-0.013835777071118318,-0.013606996421180849,-0.01039990465138052,,-0.02804823788807234,,,,,,,0.04988447632311036,,
COL9A3,0.007509790216236832,-0.010388795768167026,0.060114047522477974,-0.0534387104863368,0.002190534854497954,-0.025419866053213416,-0.11661736785389626,0.12675483246626487,0.035586418466100236,0.013996044428596083,-0.005114336150877686,-0.029815063586079858,-0.00340470320424295,0.011181099646310188,0.051948300741904714,0.07711550914895834,-0.02768950195060434
DLK1,,,,-0.023028134189900525,-0.01108235491893949,-0.01183917574996429,0.04180710394475387,,,,,,,,,-0.015515317402619197,
HGF,-0.02369945148286552,0.05444166880746626,-0.03249042987686208,-0.03890556017416699,-0.014926187512941676,0.010137836006142213,0.004283603116490245,-0.07026213472835173,0.013990678282910972,0.039749715799306716,-0.006940363296501981,-0.022107477894957622,-0.007102180480086868,-0.07611517412371158,0.037038337514812295,0.02524562968358224,0.032221437142966707
P4HB,0.03090843349232831,0.07542714074394526,-0.056357788107614215,0.02113968158656608,0.03476201274708732,-0.0005357009679705691,-0.009651980249740854,-0.07748665463812436,0.0632319530717537,0.1272777180323269,0.047872125207310844,0.008868267902172716,0.04136472709054508,-0.033102444680438346,-0.013490652475511814,0.04992918185256012,-0.01649411553998093
ADCYAP1,0.11757448857387717,,-0.030962158780104762,-0.027935916777790216,-0.02239596661140958,-0.01994344572787441,,-0.06975499094436655,0.04457351036387422,-0.03237554905030318,-0.005456974333201599,-0.030533748256045087,-0.0162732456272012,,0.000794687916434716,-0.00022158527758677513,-0.017865400662796266
GREM1,0.051349843958722184,-0.018103221707578773,,-0.01195844899172794,-0.027127432657873773,0.006220131455550155,0.07628391901072192,0.05991614192109157,0.03780676379907465,0.030952704208439975,0.02637475154886438,0.007199173636135891,0.017462443636645973,0.13215681425358244,-0.031973801493618004,-0.0011760031175214792,-0.09206424428244954
EGF,0.0011353471707096078,0.07596062209464192,,0.014719722358201643,-0.025283820148614793,-0.027497530032540064,-0.047701842674429756,0.10151677902198089,0.07555061872529853,-0.027517023819598148,0.026672497597805964,-0.016760735400108612,-0.004237310171341903,,0.08125603621693289,0.008844452399581702,0.026395463300017755
VEGFB,0.016816276925728235,0.027891018612739713,-0.023535608341884045,0.05982903457149659,-0.05821190247416729,0.0024530133071837238,-0.01359042270358325,-0.13097560726628454,0.1135129486929416,0.008964821443955428,0.021441378358678705,0.0023732788236213373,0.022632025258313933,-0.029336512658101572,0.041399759003031965,-0.029764995413602755,0.02729901235726219
FARP2,-0.031305345309100355,-0.003395883857519994,-0.001678805429128142,-0.002815288224995437,0.026550869496036814,0.007785203703099063,-0.04928245854616446,0.049606393036400444,0.04776577291811859,-0.06220761899675609,-0.03470864685988345,-0.07150499624735922,-0.04061716042797069,-0.008042130667068674,0.07130004995086188,0.01620852035707071,-0.08667826110089331
IHH,,,,,,,,,,0.016416177748357387,0.055263663858204845,,-0.002783925953894075,,,,
LAMA2,0.02333514269141724,0.05297974592402285,-0.04657743417109394,0.008955540537626977,-0.006207465051537079,0.051184705481506346,-0.09568680177308829,0.039366626072381165,0.039175473928857535,-0.056730070206021166,0.007362957031427736,-0.0028319665972965187,0.021017784690892365,-0.007707956763400952,-0.0075478451180319315,0.0018059210566543304,0.03830255135554352
SERPINC1,,,,,,0.037832405617152225,,,,,-0.02912964559815143,,0.023753049062803528,,,,
NRG1,,-0.011740928702504445,-0.019911315420096335,-0.02419660437835729,0.006448714688204108,0.021105608113647163,-0.07785197990944209,-0.04119757743814983,-0.02660713364126407,-0.010747817969709765,-0.028142518273870567,,0.009672453162511918,,0.018216559207270715,0.0205780725885818,
SPINK1,,0.01730730411949124,-0.02865433547427862,0.17119277213525344,0.06438310869909623,,,,-0.03353043538182711,0.085165690548397,0.08662443575353329,,0.07621217965671738,,0.0347394439500637,0.07839172407282931,
EFEMP2,0.053009098771402134,0.05247006696911846,0.040016558523191165,-0.03258153579003401,0.06332636177002858,-0.001819648225917239,-0.019196427889904773,-0.07102172904587398,0.03219016352119858,0.061225769945421345,0.03900953567643485,0.010795235886160876,0.024108232619412744,0.049152552834767674,0.0024487561616280892,-0.05141544701983392,-0.035998606830300185
SELPLG,-0.03590353033142591,-0.013566435046925623,0.027492882455442593,-0.06530287612262403,-0.03344437601801301,0.03537988070458127,-0.013544866828272795,0.11799574694162021,0.018865882305550873,-0.0652211720801751,-0.05629278835845465,0.0036326372108088363,-0.0398409622121948,0.05060992930721085,0.01730178979532043,0.06268119916556772,0.10380198511849141
GDF6,,-0.021228834776681138,-0.034072792847862944,0.1560319012604808,,,,,,0.023022700533868967,-0.017956563680822796,,0.005361568569007966,,,,
HLA-E,-0.05253844347115923,0.04338343375006583,-0.004208582650596276,-0.06984208636841444,0.0010220991480643404,0.0036102010418894645,-0.11376038041232542,-0.011335444435930502,0.022203766390379652,0.045647505458000205,0.003368010723001823,-0.03867059495501507,-0.022645864217187804,0.02240493538415049,-0.055109173275416035,0.024478472808944756,0.1320291814693218
PTN,-0.0057915028102068595,0.0024161119234824293,0.01456691464927942,-0.08474577403637135,-0.03382461852525791,0.004656518758578316,-0.14421012244685982,0.06561885671065834,0.011975516802982667,-0.0418109420868728,-0.0015910778932101063,0.01896335637158043,0.02606966030200686,-0.004905431909242915,0.07214490608145607,0.04426516407383006,0.019827510825296664
CD274,0.020442449578544866,0.04944851882961311,-0.03829912614799912,0.015820925299538977,0.07208130099093575,-9.781718583957125e-05,0.05994091320614156,0.009168330906268908,-0.010488056200394974,-0.020725150138073557,-0.00897847377587359,-0.043221764713695585,-0.015222655900887273,-0.0638063733232395,-0.09702107237380404,-0.02073549216966969,
FGF10,,,,,,,-0.049043850222914714,,,,,,,,,,
CD14,0.028308847243433563,-0.03150253907087214,0.025568196540647334,-0.10612911062893683,-0.07102397484205673,0.029018741518168082,-0.10168257436755768,-0.03760115486192165,-0.028887128942721992,-0.045531615708210196,-0.04867603931376158,0.030749708521706214,0.017045545976415687,0.033101730392810655,0.0032567519581420583,0.09154544736817735,-0.018522265623651297
SFTPD,,0.0028786715860289165,,,-0.013932172881658966,-0.019097899325843843,0.003515057618117072,-0.10749139402881584,0.0009747574004967846,0.02204762268312206,-0.024102365478240448,0.04349771133500405,-0.026054146067305127,-0.020822913855274593,-0.0023476711385200014,-0.05799451527293222,-0.010464374724831015
SLIT1,-0.025616568314653688,-0.033081965325377286,0.02194804067097625,-0.0703964656953505,-0.01039542484892612,-0.03712780938126652,-0.025619162917624682,0.023932637966064933,-0.04018164617698567,-0.02495552240197147,0.0406966615005064,0.023170910339088618,0.00602585044766326,0.06668042561147904,0.015926726890904012,0.0007778755657846629,-0.050955124376625055
CNTF,-0.042648568454555266,,,-0.010905736101878347,-0.0124059262810776,-0.009484823446895581,,,,,,-0.025865686937217584,-0.004030027773419377,,,,-0.05541433053695959
BST1,-0.039624517784607766,-0.0050248526348724235,0.05775961016466159,-0.043471107489594735,-0.0084855017435249,-0.011504847366795263,-0.09118331099479778,-0.007821376892983876,-0.019810087684877884,-0.03654109830080396,-0.05690867124468772,0.0016905303985648354,0.024307323371149676,0.08996289995688588,0.044857798638027885,-0.03925361764393409,-0.05704100762626184
AGTRAP,-0.011648004237753118,-0.007824421011133249,-0.02120921272283248,0.01578839939432207,0.019981854296068226,0.008844238987075318,-0.12510583599208164,-0.03855232281863304,-0.021468519705008612,0.0450921832704893,-0.03691706459040659,0.03251177787323004,-0.034741842959601144,0.025488764399295975,-0.036990944297187564,0.058586690510730524,0.017227117490146035
LAMC1,0.035915510575593584,0.03059370354948859,-0.06075497352102513,0.022231296716526024,-0.0397673916600805,0.0337374869055876,0.04662374074697293,0.027801398805438703,0.04234217516815353,0.04173478284971719,0.011436233217086195,-0.04535393936128587,0.012365671059364428,0.07389302273053712,-0.07050329413774817,0.09120970468841105,0.09063504388510515
COL6A3,-0.006492162109752913,-0.016345190717728653,-0.08428563849081507,-0.010766085713689677,-0.03932851165488017,-0.019665034379330818,-0.006211759787817591,0.013725874139930955,0.05170251520219911,0.060577912538214526,0.04336892718876262,-0.03997473324454304,0.011737497341558892,0.03413084814804656,-0.045228207695838206,0.06583291628242897,0.01392508927695085
FN1,-0.03449313508259217,-0.012882724100086238,-0.08169253774984865,-0.05557539534592153,0.07061062034518574,0.02432437986825571,0.029031715668440084,-0.11106538729916955,0.030398928140081233,0.1427177751989275,0.06974094211281523,-0.0835349932959205,0.032293655440457314,-0.004376383677751283,-0.08048672195727208,0.002910673264214442,0.1188821917201271
MIF,0.0515704969694459,0.11740145898641773,-0.031070736022003994,0.11799862181573019,0.026816700961438455,-0.07636942070100945,0.0369861508214328,-0.10061116204861684,0.05706389841806002,0.13358847975455002,0.010682237602187738,-0.0691165846164211,0.011171658280757125,-0.06503350669647157,0.05015232324836494,-0.03670883658935985,0.12721986752570347
JAG1,-0.05871205741126287,0.05846696872601952,-0.032877407668700113,-0.0030116896715671015,0.029040118346977985,0.029829654689512416,0.08227513037958105,0.01070075237792728,0.03431688383544919,0.014375950413151397,0.007686336687414558,0.013895276543770199,0.02095009136901676,0.067598466058672,-0.06486789327506592,0.033675067416705624,0.025182425752525647
NID2,0.05655940956467427,0.006591570560000366,0.03636169432231512,-0.00958895321294664,-0.013869920065929343,-0.024966708093787916,0.08556690159816287,0.015942093600384198,0.004334202624665465,0.01291679789326378,-0.024656010340098778,-0.023020812610034986,0.08635597521146154,0.1175658893508803,-0.01188004650772929,0.03557251921476198,-0.0871633099278134
EFNB1,-0.012255868135923071,0.0061815055310039365,-0.016494573727768334,0.0028072067026074644,-0.012130232576410386,-0.03326755368523769,-0.03380477441342223,-0.05855743830898405,-0.0046021243244054166,-0.017474838391376056,-0.04789134314403819,0.08114101747701923,0.05414586094912862,-0.021830233677818573,0.10762729438951465,0.0183135367743669,-0.00302808674745502
COL4A2,0.0580169026461725,-0.024175614935915336,0.03644817174018404,-0.06313373062602914,0.07703402536875018,0.03551948730861801,0.06184899989107189,-0.04104497834741148,0.012348805390093547,-0.022971243067872925,0.014666460911148111,-0.028155536621374537,0.02035171630701282,-0.02773352051876396,-0.08203344041047332,0.006446032772239957,-0.043952640294585094
SPP1,0.04436354122289106,0.02363018003777688,0.05259117315535691,0.06611200815339498,0.008411751237167137,-0.03553391231589249,-0.05669386002717487,0.02300176539683605,0.008368096485565517,0.024706364006012223,0.04438462303899578,0.024985366852238983,-0.0024727552290638136,0.01648930893616349,-0.019842708319295858,0.025573524021388027,-0.08221566884510907
PODXL2,-0.03250376626664107,0.06014233906915807,-0.04592867614052589,-0.032190016037725803,0.043888489358064414,0.03692932041959121,0.014093631751728309,-0.0307539439377531,0.1283781341433115,-0.09920351975687522,-0.05184922118204611,0.026779799288370442,0.014533187785149601,0.05750477176198822,0.10472497452867686,-0.0044657822644495835,-0.009932583908890104
FGF9,-0.03899141482882452,-0.03763150756268105,-0.02560597257833209,-0.02986026397733984,-0.015443851029115283,-0.03318921443270777,,,,-0.044361092108233885,-0.060683272062605764,,0.00519428238848217,,0.01769269603821975,0.03645172623042995,0.006851076715125302
ITIH2,-0.08319808292976004,-0.016834334973182343,,-0.014570484437696138,-0.01890753509539843,,,0.0032710594033228376,-0.05589222393972328,0.05761700221630878,-0.0396115853685982,0.07927300054785484,-0.02304211040848999,0.0626931917063357,0.017977961356727534,-0.014952923468884173,
ADAM10,0.02083917849319652,-0.0331099482854078,-0.04943220327743483,-0.06735378848646245,-0.08383528928914735,-0.004376362463396845,0.04532377384770971,-0.033561072409318715,-0.017398429408875645,-0.023134369702413466,-0.05772299342684042,0.012242039809003135,0.0581844670915177,0.06054493308977912,0.021735687942673707,0.029930744328664643,0.10619314348586781
CFH,-0.046117056554821206,0.012036813433906756,0.013688239121187298,-0.02920111476224989,0.01247005011215423,-0.005529303724418876,0.021351138342555365,-0.10829677345556814,0.059117483367415485,-0.05225330609735221,-0.044634774207869675,-0.04676811798627389,0.026234880275476425,0.040847992823562836,-0.0019636337532968717,0.05139543913045178,-0.059108364433840856
COL4A5,0.04205038083604211,-0.030527865262113787,0.0482380214403493,-0.06498545372600596,0.004373092468599697,-0.060933668850603626,-0.027416978009760114,0.05355906265009985,-0.04349887985639267,-0.08008203051832066,-0.09079462557593995,-0.0326111676312441,0.04523573736212384,-0.011456247016834866,0.010924430651491191,-0.054756707665739486,0.03491420254045996
LTBP3,-0.0459504669738777,-0.02050144450576257,0.09025316853176567,0.004851959874022221,0.009697096461440399,0.014289075327480503,-0.0013238644366017891,-0.032121338298072566,-0.032596867626536505,0.038807827563961145,0.024661235199951125,-0.029126208347074592,-0.054122348812957945,0.04324605337780015,-0.0893405469884015,0.03574075583544961,0.06765122593908125
GNB3,0.02723170703529021,0.03995500903828678,0.0029336683865693746,0.0752403833074732,0.024387306766463897,-0.03667309042360809,-0.0712383510832921,0.10159209772769305,-0.062849143953644,0.017841604706603523,0.042938944154480796,0.0020616069478325153,0.04959283919237708,,0.01439837055634358,0.037975319437594114,
COL6A2,0.005505345300306691,-0.03301737431061728,-0.013453308007315378,0.02663674694968046,0.05272621824941349,0.02645053027162847,0.05038892088422609,-0.0954542840756724,0.07234773526365348,0.10519320842581113,0.10255651690630566,-0.039878529988425275,0.01723447250468836,-0.011042332610547103,-0.07619683130860591,-0.0027958407724088556,-0.04986147332363802
GDF9,0.0030697991730250047,0.04527112025155078,-0.014617609631385883,0.018592363682574727,0.033210730364406804,-0.02699013094088865,0.014553843264829834,0.061557035669124405,-0.044020903485567725,0.031287805074335186,-0.03986786023782698,0.0026049423703866583,0.010374950482456648,,0.07368695064443577,-0.01097428594825023,0.08031994024104881
