,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NTN1,-0.003285411126925492,0.06577149668943427,0.007730058872387258,-0.01263515469211113,0.0871661486011597,0.08531610140296123,0.07212089933522076,0.012907232573642275,-0.006432595735070076,-0.04443863727707046,-0.06583461878201302,-0.014460632479073598,0.0009495293349047425,0.014284705458252058,0.049095812587641056,0.03936374281073813
CXCL12,-0.02502833733030896,0.006321886200594658,-0.026181799681254832,-0.050655648284772495,0.003780906569724242,0.003923327750034999,0.02479417070525291,-0.002252489853304436,-0.020950552651426414,-0.00554713642914087,0.14879144956368576,0.0006196309888227263,-0.02678808349859516,-0.019268544045200096,0.05680728886555048,0.054077464357843996
GNRH1,0.008863426428069383,-0.057783807109917214,0.009036260996168253,0.04637809682730435,-0.01263743916321625,0.08891700495305849,-0.023131470571567465,-0.02012694649802029,-0.03779111213173756,0.059980321434753105,0.031367008992390845,0.039769140142499146,-0.008824203045491925,-0.017819738263673057,-0.028602430398843078,-0.043204006873402166
FGF8,,,,,0.0030914930345895945,,,,,,,0.015227083026430577,-0.012976477238227885,,0.00798693716478827,
RIMS1,0.00917960677970747,0.02359014848033677,0.019363631295664516,-0.04595430577643693,-0.026068382848922395,-0.025345198384954602,-0.03477422693158502,0.050424213381672675,,-0.012447920937046815,,0.0007094020453372983,0.014008649146313118,0.09684143194731785,-0.06013131980581624,-0.027673671044238367
FGF14,-0.04723796262317197,0.04056682296403877,-0.0009800296530076318,0.015753830848437983,-0.014414559907774818,0.04094849271661058,-0.013920170094473962,-0.010016459009147775,,-0.039216576053808024,-0.042974660847181594,0.0031406899524025057,0.05342879310543682,0.050123455514467764,0.0013103005442077252,-0.05170306660804461
IGF1,-0.014024588004738783,0.05561051931590889,-0.04190260324359468,-0.02979503917862541,-0.024380448287228292,0.052557137192285906,0.04787404177737205,0.03549608666822623,-0.03169241245031678,-0.009186268641713142,0.04026280217729901,-0.007686148412395541,-0.04123838775040207,-0.005480321711788835,-0.013919796980636468,0.07177955239845081
TNFSF10,0.05361976138500971,-0.030402254516614005,-0.023580033795396842,-0.02073483907379894,0.012634296456559987,0.03326023209525028,0.07619532272538201,-0.012305208446312835,0.02770502393467657,-0.03816539888159187,-0.08781542274908176,-0.015657009705449424,0.030691097317285223,-0.027740707335209985,-0.03489978143185174,0.05878435271826572
GDF5,-0.021993176490950294,,,-0.02171341410997714,-0.01461887619469399,0.043886235791181935,,-0.026241656569126966,-0.021101721440937117,-0.014157519948150923,,-0.026158817604413073,0.03531523424612306,-0.052460641209299136,0.0038498288774397827,-0.006530654929754504
CHAD,,0.04009245779555523,,0.03844667097464889,-0.02501372116561868,,,,,,,0.016527885466559433,-0.023700773192311893,-0.01981300197299188,-0.02825757377933486,
RGMA,-0.06636159729338903,0.04364427280443194,-0.010159052639989724,0.04908779643531145,0.05875737324348266,0.05621317818877256,0.02398521847890849,0.05843152695281536,-0.02994006711578799,-0.008519432397842907,0.03004126576253461,0.07879562305968192,0.01587575414082602,0.08179580000523785,0.030498329419258268,-0.010271839349941856
WNT16,0.005374912803920833,-0.026389736331250073,-0.023598284301787047,-0.014271155812414085,-0.01702872610449472,0.11694151433405538,-0.017156018525494914,0.013177090769416607,-0.03800887073302017,,,,,-0.0163676495066486,0.10719400470779922,0.08480421373797044
CX3CL1,-0.00672210163170191,0.032490974916871966,0.04886536654998127,0.031739380060820804,-0.021207019889088245,-0.0444028754430029,0.05083735705691001,0.005338616614160543,-0.05869340875436594,-0.02646408801030181,-0.0038415112724846812,0.09530684175599516,-0.0008911524860007074,0.0550578889942083,0.034849018182359436,0.05239590549768897
FGF1,0.054622623361540855,0.0258823199929874,-0.033544111271223184,-0.0068869716533989,-0.044265978874206906,-0.0053283150824483694,-0.001257971221997172,-0.027922602272493335,-0.023264359365776647,-0.03562173978363918,-0.04481278302029684,0.016543604536106822,0.04737224215688296,-0.07629881387228962,0.01940225682612743,-0.012688134949633
ALOX5AP,0.08326827774120717,0.04950926476832649,-0.008806473844441177,-0.06786860454674565,0.031001436482994117,0.05776326046983415,-0.009981942739806451,-0.037154763958645594,-0.045048553460733214,-0.06527355591915625,0.0020652912183572207,0.040107790189314686,-0.04424589868508446,-0.03400399728995613,0.02208232359559941,-0.005815653179131088
IL1RN,-0.014575116906636758,0.018523796697401906,-0.030369752465375814,0.02564138623174831,0.06906563829806132,-0.01787684907274476,0.015300462395513317,-0.0041955081310551205,-0.028934104895842715,-0.015204738781085239,0.19077471731126325,-0.01040355842841496,-0.017743725804378545,,-0.011467303603266948,-0.009827026177731377
PCSK9,,,,,,,,,-0.021633112208087554,,,-0.020189469939558197,0.12804073064781382,,-0.01754793673634914,
NPW,,0.007903412845136145,-0.017101399694837243,0.0026873544963686054,-0.017969396566294392,,-0.013836102924456025,,-0.01619332021012722,-0.016934768566672274,0.12272267990982823,-0.01943032863946005,0.03660562597413114,-0.01827991512127963,-0.05943636653648034,0.014660921893403244
CXCL9,0.11938095081233831,,-0.0053227643867743875,-0.0227591725806518,,0.08396244659512574,-0.016798782291510526,0.09743741339528571,-0.020885939581503848,,,,,-0.02144266057642166,,0.03318606135265672
ANGPTL4,0.021925391387588103,-0.054495955103776424,-0.02224328656499633,-0.004925894019683772,0.03190900186404011,-0.03368025466540376,-0.017424708461215414,0.05989672481856495,0.011004660979480536,0.07020932256283739,0.042431076355338083,-0.009266837060629175,-0.08087161187044484,-0.03928297389842144,-0.015120404008699299,0.037674973061706786
CCL11,,,,,,,,,-0.016328572250787887,,,,,,,
UCN2,,-0.04414289131860344,0.10920213565693652,,,-0.01894350227866294,-0.01562736704186533,,-0.02496321866612854,,-0.04263582996160272,0.039918936873842945,-0.03749136032494261,,-0.01982908122864372,
OBP2A,,,,,,,,,-0.013061504789007493,,0.12367447695953045,,,,,-0.02378295780755658
COL4A3,-0.016896183149658076,-0.014959723664018902,0.04644689994698663,0.09751257667841827,,,0.12298601664313394,,,-0.01917502810769456,,,-0.017078964239617866,0.0028965156642200736,-0.014352969624285937,-0.004292621031163888
NRG3,0.007884056762593707,-0.02788501647533974,-0.020237228321052788,0.033462922142978475,-0.019814275788240483,-0.034886420417795154,-0.0033229368670266504,0.03123471418123464,,0.019246382947797094,,-0.032568041563336786,0.011682913709851285,0.10182799836937427,-0.018911115169844655,0.019068753083669638
IL23A,-0.008347601859765186,-0.031335210191935074,-0.018656135796762674,-0.0022163629399999767,,-0.02317435327474379,,,,0.03532252648233591,-0.0463045981072984,0.001861277500809856,0.07486204993052455,,,0.027234233147093008
COLQ,0.02546250163647731,0.01832219775036738,-0.02446437101391235,-0.03495745439899283,-0.005451781091288252,0.028681687515721477,0.04899264741384617,-0.011744360829716373,0.013445446961259457,-0.02298976890102718,0.05981718070673972,-0.01591990311694953,0.05688614720545531,0.16077202220135123,0.03387582259815798,0.04786698733567903
SCGB1A1,,,,,,,,,,,,,0.049063568715611475,,-0.02030307162961707,
TNFSF12,0.07426794428677984,0.01656913946772353,-0.024640497877603647,-0.010430556492263274,0.042096237395012365,0.021494081252333326,0.05384368018288169,0.032805748541422666,0.029137421777456395,0.010473877524498378,0.037856900565240874,0.023020618729429718,-0.01274486634032235,-0.000577331450496174,0.05545380409093872,0.03350438771750794
DKK2,0.032339988864432116,,-0.012032827383178802,-0.01577461616666997,-0.024784284830007566,-0.010196277492354256,-0.016021947826771146,-0.03244388961502392,-0.025913626834687935,,,0.050342426644450586,,,0.008018691613760164,0.013611444828770193
FYN,0.0029662618223315613,0.027728891264996645,-0.0005291631303801175,-0.014179766659433974,0.07799376155301058,0.01766049500244559,0.011142997562001173,0.04306246853605782,0.0003913558992117951,0.06195660515570254,0.002925323923006713,0.019151393753889672,0.09443388944246665,0.11350103693614533,0.03441675786969287,0.09568225756657696
ACE,0.0277085375464328,0.10066547591817188,0.03560099518514549,-0.005805865916278981,0.031257001016916426,0.11832589145746544,0.010530062819099417,0.03398077441394676,-0.017034446619223365,-0.05182006544075797,0.02811140552387765,-0.021434257476597048,0.005676485060388628,0.05314735946754218,0.07876778996604634,0.025288023813164834
IL18,0.07238016032601172,0.07703993109535039,-0.00753542227377192,-0.005022487390558069,0.05911807484999005,0.0643822651751085,-0.016801487811310658,-0.027991684350182906,-0.03522997058214522,-0.0016393077522450145,0.006115270110569173,0.015260800973708919,0.07877296197834155,-0.014607953869333503,-0.003294195744748976,0.12013174384682207
PPBP,,,,-0.014933128291492615,,,,,-0.01220650278168113,,,-0.024720055726387257,-0.025549207356634615,-0.021045892010083604,,
CCL27,-0.015587443850276774,-0.04061590243970621,-0.006546397628400001,-0.03009021957464889,,-0.02844064641461374,-0.022414368748095933,-0.022185127992954294,,-0.04083553455976808,-0.04856002882362785,0.04078621243229526,0.06304373341324968,-0.0008752003063860815,-0.004300063073353822,0.004148830372249481
SERPING1,0.07500802492690284,0.017999018794995186,-0.021471229872612543,0.04911004648844008,0.0053451790412449305,0.08130993880291179,0.010588187292002492,-0.007573854750531733,-0.05489949560601473,-0.053484347696863554,0.00969856188980611,-0.02129140414459241,-0.03082892753771468,0.001367966563172474,0.06612456772715469,0.06745403937632864
AZGP1,0.116173627418967,0.05662324835878313,0.019037314986681833,0.035493047934270154,0.026003931339487384,-0.0005011799726860475,-0.003783838650692746,-0.018970309543491357,,0.0011970980701465435,-0.10069660081086995,0.03134918522946585,-0.010075834177184372,0.0982512567989505,-0.04221682370947224,0.028503462160254116
INHA,-0.006378846403711724,0.024710053137653287,0.0063756063856206064,0.0017539927557128116,0.0780313585077822,-0.0016583401049598307,-0.028453532181337428,-0.030658640444563817,-0.022461120142315442,0.0789409046951643,-0.058301040288702116,0.05438736339779513,0.0014252698875067717,-0.018279915012930244,0.08879351801304854,-0.04628060266343895
SEMA3G,-0.0070270456029130615,,0.029371480121604027,-0.011122202997509073,0.031923175463947594,0.029435820437255285,0.042288251405544625,0.018463883662077976,-0.018002899267542886,-0.02163782579335402,0.02495235492733524,,,-0.01686462485081032,0.023696946670181192,-0.01280473638377695
OXT,,,,,,,,,,,,,,,-0.017001707888419666,
COL6A1,0.06149346284920218,-0.08787337082485165,0.0010896424121663202,-0.004508533356493563,0.04408559652494096,0.06419512779683235,0.016467066763572017,-0.023308360310799508,0.07752167520073748,0.08457588639335778,0.046577876396692475,0.030504120900157743,-0.09502493776826589,0.05259123514232812,0.008822601867355449,0.018063743093892106
FGF17,-0.0027302011133054278,-0.010209194133558771,0.005050908885793054,-0.012773802932556085,0.05090513714983005,0.029666770258255665,0.049828235694048,0.10486186179271288,-0.013866782640624515,0.04926620482013775,,-0.014891145624858066,0.0810623564387439,,-0.03905404733474775,-0.022657864400620835
TNFSF8,,,-0.015126627002656615,-0.014933124420734948,,0.04731509757248033,-0.012794194316085002,,,,-0.0029813226840271034,-0.026823121215965823,-0.02364229622032664,-0.01636765586989657,0.02264815201609573,0.06551519820724394
FGF20,-0.030934909736747056,,-0.0023227723323082316,-0.0054479846975402845,-0.015165405723145824,-0.01489379754954769,0.07721614317569815,0.033335735763527184,,-0.018512632846057742,,-0.013841835674174479,0.03133395272626793,-0.04337550839003572,-0.036578391209245754,-0.016809386516856064
ICAM3,0.007967047310563502,-0.008819852378860142,0.012599063713217557,-0.02734737290579133,-0.020946900720211815,0.07392862482084459,-0.033830130723837594,0.022550666804354226,-0.023020248980528485,0.024453381394709584,0.02478951450877156,0.08715378891140288,0.058014437024850506,0.03338765702658818,-0.006358090614896892,0.05310439715722996
LAMA4,0.057765223305463645,0.06332446976851348,-0.024559323759305616,-0.014936480253674297,0.08694073562587892,0.09153436932576069,0.0018317578133249426,0.0016570390397427147,-0.05321387921363645,0.003906753796568789,-0.008828831010355804,-0.003621235409958912,-0.04766224810540919,-0.009677199671237565,0.02089896676636031,0.04452548498891773
INHBE,,,,,,,,,0.03109840332747553,,,,,,,
DLL4,0.022115847134458213,0.022407751706753812,-0.01491987483933086,-0.05511012447932447,0.14305220426631993,0.07650398014899361,0.007829340725068587,0.018151446518549365,-0.0329590372560128,0.05961276302673574,0.005459510747200893,-0.019265965268649744,0.040693467715484266,0.004150921943519235,0.09564384563441494,0.037938532789591
SEMA3A,0.02980652784399914,0.01451784815965615,0.01073511068470282,0.0011701629180051066,0.01936070057997157,-0.02334767440207425,-0.040349061799162124,0.008893394636747116,0.06510264524700353,-0.03012191894800634,-0.005643499701730769,0.03640612591351183,-0.03590499552287952,-0.01602296269117842,-0.0066505188194011435,0.025121971808910404
RLN2,,-0.028605508698946753,-0.015265682159882644,-0.022905086704959228,0.023405297676680707,0.04474173464378173,-0.013032484529910635,-0.02346675596525951,,0.1012637518132115,-0.009255876156462652,-0.018548123171458555,,0.08672345748845202,0.15010623901145567,-0.026149717550864243
C5,-0.016220800099597338,-0.028469747186278656,-0.014064236322347707,0.01678824019434586,0.09107324863631208,0.08778286257667069,0.0018920268002210383,-0.007977738166837015,-0.03145755157248756,0.007076219113793125,-0.03060571936544441,-0.020724493839127254,-0.02103309092016868,0.038311438288596913,0.06084225830365122,-0.011008895674608077
COMP,,,,,,,,,-0.018967222315959213,,,,,-0.019600706795505518,,-0.019228538971414973
EDN2,-0.017611340927113184,,,-0.01963955507867143,,-0.024433228215428537,-0.01582577923525603,,-0.012726018179504377,0.05696716719898166,,,,,,
C1QA,0.08147767443304424,0.05559740259613527,-0.009797624890745153,-0.06191453787635901,0.018599315578475994,0.08507371696932017,-0.0026548165466675835,-0.04229507597426105,-0.01586704319704231,-0.07940381907114233,-0.04736855409347086,0.005322362170357637,0.003359729113137901,0.010754007448452002,0.06196152231757734,0.09222084928009898
UTS2B,-0.0006948006668159624,,-0.015265682072179543,0.07479854894092577,-0.01326144662130954,,-0.011265181415371174,,,,,,,,,0.0621859312661614
COL9A3,0.002465520696947956,0.09256782491210627,0.0007790217373881836,-0.027548749210082053,0.11138447036075994,0.07571068971927183,0.008047604280299457,-0.048216354875556935,-0.032064393700983594,0.007515003689002252,-0.016885769105731047,0.11394245003871883,0.11879919337883753,-0.02469299573384638,0.027290078624803468,0.021360850048696135
DLK1,,,-0.02540805431104672,-0.013339930951895415,-0.03386115081383752,,-0.009133035980146436,,-0.020226806047588752,,-0.016756113206666853,,,,,
HGF,0.03774179015630967,-0.028625831179098046,0.01192173205952015,-0.032977921824892065,-0.005213187992378259,0.03213925155504384,0.002828483682938738,0.012390396740210294,-0.00462883727032273,-0.022214611654498482,0.048023441264667184,0.015042153030860896,0.026295565918422952,-0.04285146403960963,0.039928174407397425,0.04264547071969736
GIP,,,,,,,,,-0.01685971424150831,,,,,,,
P4HB,0.04793112980975273,-0.033951309432257014,-0.015283810472072319,0.02862068311409278,0.06756848491012678,0.060061906977531034,0.03341084405714928,-0.02208365950442658,0.07651207435215475,-0.0386677275457594,-0.0070679620398172,0.01611222807709764,-0.09006366991677724,0.05374094423794468,-0.034826009547368086,-0.010336222371601606
ADCYAP1,-0.01849754559107844,0.015974646660363266,0.017996618447978348,0.0013035510029487955,0.014211730830458036,-0.03306301386808357,-0.021602749419658524,-0.001597508948098422,,-0.021491445296431783,,0.01895490950813719,0.054088333053906486,-0.03300151744481034,-0.00276616265032412,0.002894362107913674
GREM1,-0.010488903559445805,,-0.013194335196768188,-0.03265353629306597,-0.00901385785596151,-0.04089500397331564,0.013225342866220385,-0.016249926590986924,-0.008806095935780673,-0.032791377364041856,0.11334937649819085,0.07842387010395546,-0.018630431711048487,-0.02327890907218956,0.021829731553875145,0.07365893554971158
EGF,0.07012750906596162,,-0.0434439441743955,0.021508656316020024,-0.021223229551474137,0.05540409747734389,-0.018934804778996575,-0.026051988648647717,-0.0165960649386863,0.07487850431257867,-0.06524853113384212,-0.02267813968058466,-0.020606744035176514,0.025273055215160253,0.06504137344052616,0.050189699107355094
VEGFB,-0.0074585539799868796,-0.028995472625046023,-0.013157674958437194,-0.04607347693007289,0.046284349595092276,0.10824592356677933,0.060460945791577486,-0.03281334735598844,0.05922708636149472,-0.00652471191359888,-0.011931051504411387,-0.00453478817927888,0.045467334208042685,0.04390393135522131,-0.036094853309147,0.03595778862308312
FARP2,-0.03988593646991514,-0.03130612009820574,-0.013446518732099344,0.017385123410411454,0.10202398677264402,0.051722379409084585,-0.009306419558477611,0.006745303254923131,-0.057046388311495874,0.033673144107115055,-0.07828173477668625,0.06379029728601872,0.0501754061657744,0.030563851322951533,-0.03279801597767365,0.012582814618439884
BMP3,,,,,-0.020690452105032446,,,-0.019886372371132884,,,,,,,,
IHH,,,,,,,,,,,,-0.024279857103131967,-0.00898959843423864,,2.1611927424220825e-05,
LAMA2,-0.019741942943246514,0.09421143102333791,-0.018319550121170078,0.05643951818889895,0.01729774462975223,0.025950045882706777,0.0017500051551217668,-0.05467026936946901,-0.060144701898518546,-0.009565673460224255,0.07682391922689505,-0.024130251649334553,0.016869440611003407,0.009769380744930124,0.02900074288042841,0.06313355220453364
SERPINC1,,,,,,,-0.01205272645389674,,,,,,0.07937173747327154,,0.07660532132347263,
NRG1,-0.032685038948504046,0.015343538369434664,-0.01486546500925903,-0.030205283448518305,0.08766829323863186,0.05020464363984854,-0.029057603019794404,-0.03183780291935675,0.019454765754304965,0.09739696986572118,-0.06603325635143553,0.0040705975049750995,-0.044507931401509375,,-0.03760517360556733,0.02045610554756475
SPINK1,-0.023427881618399003,0.000733284194167833,0.009752023633789877,-0.026704643922162825,,,,,0.01379239033364488,0.07746178223913677,,-0.015497283373946017,-0.04158919062293338,,0.04238830584345917,-0.03645164061292362
EFEMP2,0.02750178236369323,-0.03379300974569671,-0.00040565252278864516,0.02581827405726526,0.00736651174459069,0.03923073595660674,0.004476003426088261,-0.05607981323203943,0.030646111784465125,0.06363970541813925,0.05052190193132647,0.0006866232290632226,-0.026935701026347562,0.06240149228403713,0.05680336667227887,0.02720901574216319
SELPLG,0.02896580514913434,0.008705781995050793,-0.03172770968922525,-0.020485907791767163,-0.032837056125873246,-0.003578895875053181,0.016197250187669553,0.005469764677933704,-0.011289657691462061,-0.03924020465734015,0.1589317662959348,0.004047006880872114,0.030363445127022427,-0.0048523823727453985,0.053918269658379155,0.08798970643122363
GDF6,-0.029896588414155517,0.10357511573093252,-0.01710140117443131,,0.07192562626379892,-0.006047541961381369,,,,,,0.012222414294572442,0.02865982518527475,,0.05009753356045504,
HLA-E,0.08354133494061876,0.06103394559157955,0.036005651144870365,-0.017321934222358993,-0.018683185258825365,0.07955024883831799,0.009519166442239383,-0.03311577594196141,0.005964056568206699,-0.02014844086561475,0.0425614968749436,-0.02747399478773831,-0.0958560172492198,0.028455909082960636,0.04972557528670208,0.07234802311113456
PTN,-0.016532916871551957,0.07493117403378044,0.000651875025208064,0.06711860546165178,0.07966887530893596,0.1036968704985977,0.04221666587713894,0.00022812165837471986,0.024078752047867354,0.031185103033380554,-0.05600599289781974,0.054597135421789005,0.06331098479629105,0.06562607918655636,0.06136164419870805,-0.0034301694739001867
CD274,0.08574710426038296,-0.04926377903095288,0.008594857728877893,0.016342588343158073,-0.003366161216607012,0.0205235498496793,-0.006774158891614918,0.03240692976997125,-0.022965877584797754,0.0315901817658583,-0.026514949536234154,0.03848644031812775,0.04077251174805137,-0.04461037151934788,0.0026034145923036923,0.09277696181348505
FGF10,,,,,,,,,,,-0.0027857156137321847,,,,,
CD14,0.09427286130744109,0.10368205439278305,-0.03673379411306305,0.028497465832242073,0.007757683722016285,0.04943708179569866,0.03128536842095946,-0.025967683253987413,-0.014866758953018004,-0.0758598159461911,-0.07418708072485683,0.03944601724780445,-0.04152482778759401,0.013267355841077034,-0.015154567352551543,0.07996303495222898
SFTPD,-0.016514899846892202,,,-0.01677028263492805,0.007485686865241274,,-0.020686853175097823,,,-0.024660361921824477,0.04861688231627453,0.07707444769947823,0.016441320879458727,-0.035534177134769,-0.017972009303209826,0.01658294164571598
SLIT1,-0.052194957571844586,0.025325638726043227,0.04022524822564077,0.036181066136472165,0.08370288429170522,0.017847714495219446,0.021451014326622428,0.018700501211431332,-0.015071545557297561,0.02121391791569079,-0.07649881383053127,0.04579870074766831,0.05787596781868481,0.018467514678486032,-0.004879802207603929,-0.01290236606026096
LPA,,,,,-0.013261449946007059,,,,,,,,,,,
CNTF,,,-0.012032826146201343,-0.014933125783677446,,0.039426601932330226,-0.01027396504138732,-0.03180399086565864,,-0.016934768645188846,,,,-0.016864631505698054,0.054431525297762344,
BST1,0.04383093137967006,0.03482078095064031,0.0065691048984231155,0.0343878191317918,-0.0043307704015873175,0.060017030208834955,0.004109806237789135,-0.05126133652586334,-0.03723136847131345,0.014483271123073743,0.0686291457563778,0.06270871917219799,0.09591706242948493,0.00925471323227421,-0.02696553999497656,0.0516381740878224
AGTRAP,0.07000275752349434,-0.04805672192319485,0.0007979669735352293,-0.046516691699576666,0.02978762092318514,0.06535414975084536,0.014027168144285932,0.04453310541380713,-0.048050144306757435,0.013373998963930541,0.1398509724315923,0.04897318122263274,-0.04905678802290956,0.04003897443701686,0.030755462780298757,0.03794669724740209
LAMC1,0.05980529316901176,-0.04764649257865976,0.031293272806127856,-0.06188593602199279,0.0578035564762833,0.06755542175990197,0.025865939723554686,0.03588090435421033,-0.02404044360094311,-0.02458231856659372,0.03799478822576153,0.04575275066022623,-0.026129792479717525,0.025232031950320966,0.0571657122887816,0.0109433486761823
COL6A3,0.048797970626256515,-0.039501195465221565,-0.028370476551967453,0.07691505596324942,0.01923358081324345,0.00961523118266015,-0.021301174121174857,-0.042305238183121756,0.07932625048638019,-0.04576770998725923,6.819823994390127e-05,0.05977502035217227,-0.03756228395993397,-0.0005082314272061041,0.04277106036601933,0.053579091728442316
FN1,0.028871475939933413,-0.0806058810483228,0.002907082506353355,-0.022770697518096027,0.0572241042075116,0.09079243871353561,0.025594725585606735,-0.03998698296940221,0.08015257503601231,-0.05359128593595966,0.05364704265465964,0.005221493611845464,-0.09743233180896875,0.07789758762178295,0.03468765318197178,-0.027274505927561882
MIF,-0.07221208345035758,-0.028169233882237663,-0.01665668873785219,-0.023841294993679207,0.10004559188262878,0.005890840356737255,0.0311591953903756,-0.07040684908928184,0.08336834663111567,0.035780489924032245,0.00878682278740181,0.03337769293235243,0.022236311883988943,-0.05838330577137773,-0.06362328402894854,-0.02290433237466685
JAG1,0.01861529699229867,0.007950510574549173,-0.02017140842278102,0.0005950513972760991,0.048825519371766504,0.08422973317690662,0.06308896563052115,-0.032594299506300176,-0.015448453006219661,0.03314715539636409,-0.05510968919112126,-0.0247259812505539,0.000266386871272587,-0.01877093665109217,-0.009613773394845185,-0.07568017589140295
NID2,0.029153370093117626,-0.021686027802457136,-0.007410180958683762,-0.040836133909596124,0.06643244811610569,0.039369049672034175,-0.004953353981359255,-0.04044090980135365,-0.006343778171834712,-0.037707313526333754,0.06923082493739612,0.026445876626987396,0.03203289797062237,0.034076676707684966,0.04435424750008203,0.023775606699596812
EFNB1,0.016628248312893695,-0.014332752725286418,-0.03421104365881681,-0.017506570176523163,0.021777918714155266,0.0854341582209981,-0.0047903080976455705,-0.06438569113033017,0.04076976395746628,0.07404152906867498,-0.0668465541285267,-0.010636261988627743,0.04900580725519837,-0.017782867428798328,0.06490016051993158,0.009034710358982326
COL4A2,0.025680494038714724,-0.058656147975011085,-0.005659598779225904,0.009267802289242367,0.038416818679151914,0.08883439406133915,0.04060107247747492,0.017733889358210842,-0.04146620307331531,0.005582793217040812,0.12239856504273372,0.06999250265844331,-0.02377150248040875,0.008437639007324816,0.06541626249939962,-0.008170055562554056
SPP1,0.10709594026302832,0.03861357399627007,-0.02240819896303914,-0.01776758651899884,0.041693653771920754,0.10032966353778733,0.07704575670373902,-0.016622896712531473,0.036593268721289034,-0.04078651130141565,-0.04895169617996123,-0.02709500799747512,-0.06617516858759354,-0.005087397303517513,-0.078995072938134,-0.06327069372583434
PODXL2,-0.001608425083603612,0.07889151826807785,-0.035516801709393524,-0.008958550275354039,-0.03415912654697856,-0.03216269181512363,0.011798680688172069,0.032842590859092635,0.021674711897243785,-0.018059316364132626,-0.019075449771801357,-0.01696051660263161,0.07720323850725966,-0.012786956065269115,0.005120972923156192,0.09695441755833491
FGF9,0.002614640553752768,0.015271437363008528,-0.014429549971553213,0.011424193498533193,0.042594487136794576,0.004085107601751539,-0.02673518686805127,0.028840070812306565,,0.0012100931037152696,,-0.07274489521504189,0.021878577674109646,,-0.05153556904330257,0.009738600278256517
ITIH2,-0.006952380393595741,,-0.016076320247152585,-0.02275917117688653,-0.0035629837413655497,0.009365998851970215,,0.009805629853926204,,-0.023735815510077227,,-0.034974249912192876,-0.00756279471470782,0.00429703162251844,0.08731447386110261,0.08445535892719937
ADAM10,0.025055564808425003,0.04149848511440824,-0.04144531383338674,0.07191768157862034,0.020124502026664975,0.023037053184708004,-0.031706170923047096,-0.03640364199602351,0.005173002635222222,-0.017265336883030613,0.019084649102182785,0.00771485276420745,-0.04177138364133945,0.01815163018127397,0.019618594304008797,0.012851700340830042
CFH,0.03127654013285153,0.003856329811344036,0.02142581204758913,-0.04550955767006148,0.030674258637498657,0.08209423308521925,0.004462299292243533,-0.032754881326325244,-0.021135471814178304,-0.04038640004130795,0.057694750843721415,0.06007682613454813,0.009322504302598495,0.010458981048416471,0.04305447517510332,0.08764707149544787
COL4A5,-0.007245739601407405,0.04597477329311867,-0.04807086367230025,0.10237571370286863,-0.013314167982487014,-0.010985021669794988,-0.002951850964296639,0.008419924735079664,-0.03486502532832698,0.019866962466571093,0.0637881734922976,-0.005731220039513244,0.009725684788808964,-0.008195921231986336,0.008213676435252318,0.03181486921818028
LTBP3,0.01849571358884746,-0.11300911740432408,0.013331233590899955,-0.004321262857749177,-0.007631919155020808,0.024925714612467155,0.034587193796980234,0.11970810943955919,-0.022208560501892013,0.058247411361024196,-0.048246598523859485,-0.019735727265779022,-0.06863691885883583,0.028196642248041543,-0.037748205886123834,0.029151349150802572
GNB3,-0.005577484443484348,0.050469330654966185,0.029696526554991984,-0.020026238392877295,0.09458913994909166,0.028388534711894127,-0.0006789305644626796,-0.04648055953252264,0.03340679541531078,-0.031128898811195245,-0.07616467996355959,0.11576158901186034,0.05417300619957608,0.11418872063016082,0.04613943506570867,0.12192105035071128
COL6A2,0.06783564627175677,-0.022091073497188456,-0.004602740951252256,-0.03539854219790606,0.02659863196037649,0.04305774857313365,0.035881294724233175,-0.0618221136246451,0.0967600977455681,-0.008259355067637475,0.057160485745695995,0.027123999929951025,-0.08465272549499081,-0.018643130300752778,0.03489620623481696,0.03623857906769333
PLG,,,,,,,,,,0.04815519889472238,,,,,,
GDF9,0.02772140445721438,0.03753046533018967,0.03342376465494809,0.0340314064713068,0.11836849759956561,0.07316077527920889,-0.017123356856042694,,0.15654947064442934,-0.005647958238832303,-0.03808820504975724,0.06966457324097439,0.07715872536342139,0.03513913585945226,0.06445090641165724,-0.005227881689724379
NCAM1,-0.07592108544163485,0.051877714415040466,0.011920976872221023,-0.01896847956995416,0.044771131171884145,-0.08818536361189862,0.020671609254396647,-0.0010681451750870475,-0.029530748123853832,0.020227768897833977,0.08518978590006464,0.013634870744219199,0.059192993347614575,-0.05664787313715747,-0.056753597282515,-0.06159743031454457
APOC2,-0.0024402061841615197,0.08081656289246861,-0.018258463108290563,-0.01689181873405563,0.07592247421987204,-0.017314726116714852,0.00409646799525501,-0.001797550019513942,-0.044118310232049665,-0.0054253996002216025,0.11309855468115952,0.018717952269692386,0.08149422657126956,-0.03977290201792872,0.012824457429298991,0.05427303527116463
