,MGH258,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
LRPAP1,-0.039414127449314273,0.01903458153074423,-0.01439967940247045,0.007073871925064423,0.050519095654853984,0.024273651189324008
NID1,-0.11452746051824132,-0.0005404523710541045,0.10558712107854201,-0.03447052493272687,0.032824880708886235,-0.12498946670459261
MST1,-0.0327667413043358,-0.027811340615027047,0.055595045588461435,0.015350603130676703,0.06234723373928492,0.010885271269870649
DCN,-0.08349807634527528,0.08588620159740207,0.0033898635232163174,-0.0149074746840233,0.06414560340243365,-0.1426577104071431
IGFL2,,,,-0.0189069439807905,,
COL7A1,-0.02812779900501366,0.10316750593595922,0.10373230840841632,-0.019147406088040126,0.07732629758741898,-0.026872408049624187
CALR,-0.013051663675569043,-0.023370808895678774,0.08092785418828946,-0.032777107451821524,0.10812667541405382,-0.15143545554643656
PIGA,-0.027038693833151998,0.0376042027321786,0.037632239135189476,0.012024638391720872,-0.040739305932326185,0.0567713522822625
CD200,-0.061313590859946344,0.044400507373352646,0.06497285946382168,0.04005755428904775,-0.003931275356063593,0.031025362665469826
GRP,,,,0.07322629453750396,0.0582163153599293,0.00047842207286600847
CDH1,0.006668944141920962,0.030106082862503235,0.044565826668374664,0.024913853534870387,0.07411309984291464,-0.02119928022779175
LPL,-0.07514144565413473,0.0006726241390789192,0.03372252044346751,0.06009299324777269,0.10009503131180206,-0.17113025288576764
SEMA5A,-0.06072921888270597,0.02110776846653649,0.09337095341754484,-0.01590352443691421,0.019281102000945426,-0.055219208889333356
SEMA7A,-0.020905480240489268,-0.034315252646335594,0.013008751030721487,-0.024079235499999928,-0.012565992356798063,-0.024279936296112428
SEMA4G,0.005339649216461797,-0.03736874468649865,0.0028211723082308604,0.07620158542434509,0.05099869353016031,0.020010516298624
SEMA3B,0.04878410948020666,-0.018292026138732254,0.015146374461891566,-0.053557165608327635,-0.06404401068528705,-0.10690988063644859
RPH3A,-0.12119779719451507,,-0.04557911446307859,0.09326299321875965,0.007278559618780006,0.04858553649805713
JAG2,-0.03611324796877995,-0.03628419947153773,-0.017037433862157194,0.021353632768567037,0.032945044765379815,0.03708009533550994
CGN,-0.0013015049935059782,0.0007762249731630724,-0.005052708767415763,0.03675057900655263,-0.013937588341009709,0.006365221893605768
GDF15,-0.064520129797363,0.0338790089074989,0.05231895302357415,-0.03825886463505513,0.02035256124450443,-0.08697510483878766
SEMA4F,0.031424961577190796,0.011640808361388016,0.018642052897594,0.027379188727826163,-0.05193486090119012,-0.01297077157753708
NXPH1,-0.07137658229757803,0.04267312690925108,0.02465180149382249,0.0172004214280228,-0.01830161926114141,-0.01794332502036201
ARF1,-0.02312965134763973,0.061457585679128804,-0.06979960011944862,0.012629398259778228,-0.00597446770580163,-0.01839003013087856
EBI3,0.09784864382764631,0.03965889212498419,-0.05433356423004049,0.06582331066864498,0.00204112675947188,-0.0008260713635377714
TIMP1,-0.06273793630574935,0.001481835400000435,0.08930236869223351,-0.09449597973089813,0.08779191439273856,-0.1759464132495489
SEMA3C,0.05701122494504277,-0.008317648256737689,-0.057676312072612236,-0.03163720108270093,-0.018579138020318447,-0.05411797772115941
GAS6,0.06775474577351609,-0.017358499803335273,-0.04905652469420946,-0.02092851752906836,0.07413140672430424,0.0042640697525185775
MEPE,,,,0.0033944671003977227,,0.016098902267193297
SERPINE1,-0.03182710474137333,-0.0009913517942685436,0.02739463940587938,-0.05945171923202154,0.038784455085300436,-0.15064944304064543
RSPO2,-0.018408459039211435,,,-0.025590308587560767,0.027329869408417255,0.0681503647493053
SHBG,-0.020680994884066956,0.06129247162184511,-0.006090543230879332,-0.03182410149262745,0.035843702739819905,0.008831787275964564
LGALS3BP,-0.046316153431779854,-0.025349777836384122,-0.023990646664774656,-0.04928653178279912,0.04265201139590187,-0.048520833897932276
LAMB1,-0.06679915169418495,0.034677046993731614,0.12219138644206529,-0.030108305567919835,0.015957089868409803,-0.22023313913418527
SPTBN2,0.012209725130846607,-0.008690592573110733,0.1500049145995758,0.06377835673371648,0.023056249318838217,0.046033057069627785
COL1A2,-0.03234552790155541,0.12619001858326506,0.014388183258324142,-0.013017630823490594,0.02894473747117598,-0.20423976389437734
WNT11,,,,0.09017233732344468,,-0.023888583164271334
LGALS1,0.131164772867895,0.06200932452896345,0.1390390321217991,-0.06858529596824484,-0.08000564254193573,-0.17042905435782701
BCAN,-0.1413271710091472,-0.06429185965171838,0.14181367207998433,0.07977574816037673,0.06663455999123846,0.15982999830570727
ANOS1,-0.053882141085220325,-0.09474531817694319,0.14332165879238318,0.05117257977004708,0.04118103027844167,0.11408971056251528
EDA,-0.025915264119394613,0.022780751712871583,0.08280673107060472,-0.02938788583130087,0.012258677622877726,-0.04897288933070489
FGF22,,,-0.06361597548778108,-0.01800912747440964,-0.02858861449144972,0.021451704269213726
SHANK1,-0.02194058920530414,,0.1538280059285851,0.066178929369595,,0.033766637019966815
NPVF,,,,-0.01627877624679868,,
TGFB1,-0.04558775723063479,0.0721995712768458,0.07980693333765505,-0.010558861959988626,0.06978373545590116,-0.0926576047613207
MSTN,-0.04323410519369493,-0.04264140935895188,0.08829757705162629,0.006983771786167282,0.08556648931590892,0.03757844178368034
WNT4,,,0.02010732614867974,0.07460548700188463,0.052780101970065815,-0.08867461834133844
TNFSF4,-0.030046675888822504,-0.02304712746317125,0.00040992083335191333,0.12866183977456683,0.03119315200407463,-0.012483369830890075
NTN1,-0.036661027480214464,0.03329154473887552,0.05879534552546158,0.031274401018074285,0.05433519259029251,0.03433022849896092
CXCL12,-0.018684832208328003,0.029482085000879527,0.031210885979281983,-0.037624442283115817,0.04488993733207156,-0.06729140649720526
GNRH1,-0.028291862179950923,0.15550705070245766,0.044339088225001565,0.010192411760048157,-0.02087037961678658,0.018610838442921683
FGF8,,,,-0.022469412529827718,,-0.020325665260554678
RIMS1,-0.02352500117755099,-0.024450103532946296,-0.015734490599526658,0.04853429706325625,0.07237160088372609,-0.022253600582923864
FGF14,-0.05143676003011111,0.05832381400161201,0.10840908602065796,0.02387134083913163,-0.01509814400210272,-0.031585834427996444
IGF1,0.0861310613974476,-0.021402227082300964,-0.03548689173428444,0.022977961819884696,0.04620925676242517,-0.0027842629734424243
TNFSF10,0.05932863576670689,0.00039566505524159446,0.047564480846764276,0.0534421887323777,0.0675945823125633,0.04250089216995824
GDF5,-0.018408451773221503,,0.0038763323999526874,-0.03475891994677471,-0.036072760324931466,0.04790194315009443
CHAD,,,,0.024686911224432676,-0.023204879129310473,0.0098435235288439
RGMA,-0.07353688369057834,-0.1493331243218376,0.11204614457392696,0.08390072327176495,0.03753853908483985,0.12830710500456896
WNT16,0.025331796663303884,,,,0.08360517084528173,-0.02488977719868156
CX3CL1,0.013340390524372294,0.12671914550487362,0.15138906740992775,0.015046642186487722,0.04286863872586398,-0.00036018009568393
FGF1,0.11224904105629299,-0.004495855425132289,-0.08305586531668528,0.05087395518352418,0.016496917033891806,0.13139168259678755
ALOX5AP,0.10394381582252353,-0.053870586285238255,-0.06509852240806459,-0.057777432557636656,-0.04655462339711003,-0.076010001012951
IL1RN,-0.016382356407178347,0.05942533006453976,-0.008231925222765992,-0.018275116003665222,,-0.009880268473568897
PCSK9,,,,-0.017260000410277594,,-0.024159416916850984
NPW,,0.027158866384250593,0.0036790636231240803,-0.04424153214468977,-0.021409336225856865,0.02672035060195857
CXCL9,0.10329694429620653,-0.07560427096304004,0.01994320842435398,,-0.025113526338157357,
ANGPTL4,-0.0025671598045510793,-0.012568076494888952,0.026834446070277688,-0.033566044638331044,0.05813329069352203,-0.13377348971721925
UCN2,,,,-0.0030767615718841615,,-0.02730002094711084
COL4A3,,,,-0.013658190489510901,0.09739190623060016,-0.01895414887504301
NRG3,-0.02973404558284571,0.07048910938563217,0.09680151674707486,0.08086399042950303,0.012519541803571663,0.06264049990634309
IL23A,,0.06325580066805332,,-0.022166810032197143,,
COLQ,0.001938129500403945,0.1161258731220307,0.07681978054358118,0.06581233525717818,-0.02676493420792329,-0.04320571582595138
SCGB1A1,,,,-0.0019079491958234854,,-0.027952595200355097
TNFSF12,0.06321110954561857,-0.019568280109560052,0.09335980078751747,0.028600783409547754,0.033391488068381096,-0.018138134118283956
DKK2,,,-0.04486172852506756,,,-0.020351679690876315
FYN,-0.061407395574802466,0.09765192020446042,0.04830296570230858,0.060202793242334955,0.09892247169618917,0.14772412711952693
ACE,-0.0959599934994479,-0.027263350660044604,0.09730322259832586,0.013338185111152593,0.026394690572108838,0.05615806338136857
IL18,0.11576121483206742,0.042455511798592506,-0.015425496570794289,0.020368154930445557,-0.016300971392749622,0.023945003556325957
PPBP,,,,-0.02043191472486721,-0.024648833171683402,
CCL27,-0.018647213865984776,0.05797024273679661,0.06708303967955213,0.07198821163148834,-0.026463759406803695,0.10049107537410434
SERPING1,0.03474263827231286,0.04541123019027472,0.07705327871184893,0.003915972231577021,0.060317079473252454,-0.047047905627568665
AZGP1,-0.01407995554191006,,0.0183733533721205,-0.01735689802562938,0.08618830714491953,-0.18188985719536674
INHA,-0.025560298529913414,0.03693565352636143,0.027551267317414023,-0.00146887437066059,-0.02140933609895866,0.00840411145810202
SEMA3G,-0.028291865125000187,-0.010135604155987854,-0.00986277393685989,,0.030319676136964253,-0.04008174573794222
OXT,,,,,,-0.023407387167290523
COL6A1,-0.11831777770422332,-0.0031194756190024834,0.02593889307118531,-0.06909843476180018,0.0851679383617758,-0.21098998695308055
FGF17,,,,0.04591931139653147,,-0.05190065209890627
TNFSF8,0.002657728114814719,,,0.0448959675827668,0.007215127145712353,-0.024889780483878503
FGF20,-0.026955770404432793,0.01610770338260625,0.028111302059856482,-0.00022448928586016274,-0.005258743331669919,0.0034177038492891293
ICAM3,0.058749287115126184,0.033350529024815716,0.130995322076863,0.08341305903574775,0.017919050561647054,-0.002281098521762879
LAMA4,-0.007688197969384356,0.10990464018287177,0.07567224118569561,-0.054239074631809735,0.03507882773741295,-0.16588101223281002
DLL4,-0.04671736958583211,0.12127309510411362,0.12337204195002464,0.03910288900486724,0.08679856964707648,-0.021898998954662217
SEMA3A,0.016886377065182177,,,0.01106163587137937,0.011496052203404624,-0.01926908935331232
RLN2,,,,,-0.03191884781569509,-0.027300017936707593
C5,-0.05668884268767851,0.005183416825980887,-0.014981238591493858,-0.006722262457824665,0.0005558981425645221,-0.02209141410260703
COMP,,,,,0.02265948963180163,
C1QA,0.18023239986664819,-0.002593323571962384,0.010682518514554448,0.01110725550641038,0.027138596304104565,-0.1416783071727438
UTS2B,-0.01716844664820821,-0.02423453669600869,,,,
COL9A3,-0.05805166052553388,0.043111743212629484,0.05073526549658236,-0.012546963613382651,-0.032187693802205555,-0.09277777826430478
HGF,0.0262456892837051,-0.0381739307147852,-0.018104618439784226,-0.0008430620809480511,-0.02199661811773347,-0.01008872991174566
P4HB,0.0035977120433508137,0.03940781659394095,-0.0005810066913364331,-0.07943408339978222,0.10053431526230827,-0.18584408189173432
ADCYAP1,-0.018883149864747845,-0.06668020029552582,-0.02078810396326885,0.04121829771714137,0.042295544579855,-0.006923637138837435
GREM1,0.10889365828370073,0.04822929402094872,-0.03326381395633109,0.007821729985175902,-0.10139231235044352,0.09878023683785907
EGF,-0.054549172260285377,-0.07271408939904239,0.01270170654182202,-0.016479385485693283,-0.04192053940624073,-0.03437192583758999
VEGFB,-0.054710860852296817,0.055636396968053066,-0.08716520511105931,-0.03632018393602149,-0.009393141074213874,-0.022554405669123753
FARP2,0.06457809690901169,-0.017478583873459255,0.10631015500967943,0.026999178339587704,0.024402182897266374,-0.03227048796089197
IHH,,,,0.020557726941450367,,-0.026968163604899283
LAMA2,-0.046969278897864,0.03648232921366531,0.10375416289646187,0.011062028410990106,0.01152794435045073,-0.08829777273443958
SERPINC1,,,,-0.016479386796664733,,-0.026632418947383666
NRG1,,0.01958718769749753,0.020928229371935548,-0.03559336484619868,,-0.04942863464749422
SPINK1,,,-0.04764787957439872,0.028120170606420282,,0.016213130953548663
EFEMP2,-0.03441631964219331,-0.030122682732786118,0.07764242103906244,-0.005838475310988695,0.07405852624352578,-0.09252324000326276
SELPLG,0.03564891222216478,0.01153510327673491,0.07317303614809317,0.018593099395319553,0.007722150260892084,0.08150250699879878
GDF6,,,,-0.005412048673518245,,0.032903179326587935
HLA-E,0.025934083433814852,-0.03825990006699709,0.05349890729054522,-0.04764646377044373,0.04582386414621141,0.025508863415034243
PTN,-0.15798669988354921,0.07764433576908164,0.15733313585710293,0.026181183801423397,0.07085168662910202,-0.05806624220906691
CD274,-0.019539581422130303,-0.022402566347415664,-0.03662725173540607,-0.007230574069191511,0.03739913017857789,-0.014089287289090157
CD14,0.07604021787293168,-0.03374437391518813,0.0501215429779502,-0.0007283758031197102,0.0863988578372959,-0.14827172874101047
SFTPD,,-0.014197808652644774,0.027813619654483705,0.016606461993445006,0.008086183039334142,0.08560445992324905
SLIT1,-0.06558907256865303,0.010543861129939462,0.07544965526003523,0.027393178713781927,-0.035474217604719235,-0.011683432849762376
CNTF,-0.022144202837561987,,,,-0.01975176382577171,-0.02730002094711084
BST1,-0.03992888861233813,-0.014136913646482516,0.08299966183337704,0.0521904335670985,0.03222825961136817,-0.05116442048734157
AGTRAP,-0.07099553368083365,0.0454895310673972,0.16667660998905404,0.024668178235412504,0.006486740833393597,-0.02541152897690276
LAMC1,-0.11361752765095548,0.03236369201822352,0.05575576450603984,-0.05436736173728865,0.016619155165961356,-0.12623437295108345
COL6A3,0.03280231021558391,0.09294111298464086,-0.03351569414000067,-0.021913628479526843,0.07284200737101103,-0.14459178881892146
FN1,-0.09929858971181871,0.02918633836179111,0.055992894256611844,-0.09798351788000596,0.038180629564372445,-0.1448369297716856
MIF,0.04083446391988172,-0.015432084811031945,0.07960093901910553,-0.035916719495787154,-0.01622392080504852,-0.018975237998576377
JAG1,-0.10304050650548495,-0.04075370639318792,0.06554405795616162,0.0013888745804591577,0.012459746563428202,-0.038035860358127886
NID2,-0.004227040798242385,-0.035701306548327136,0.11138851433272115,0.00794455998996865,0.09567183850388924,-0.08150711260888988
EFNB1,-0.042934934273649576,0.022838089365524897,0.1085019457447731,0.012064478013412462,0.029555109882912357,0.0005439946318925542
COL4A2,-0.07403479928316292,0.061046889188342564,0.07473114650874697,-0.049830719664989004,0.060607208975921666,-0.13089908076311416
SPP1,0.17372804195611624,0.023031883742666327,-0.18026888142614084,-0.07130838680033674,-0.09078720646848286,-0.1464263448190256
PODXL2,0.009277654820748587,-0.06360401537203886,0.09824841536905718,-0.012291655129781821,-0.07138210797539993,0.05102088776457425
FGF9,0.003330121017470144,,,0.037184217600224535,,0.11118523714257189
ITIH2,-0.058789404576450745,0.042392113982760216,-0.01111530308368946,0.04544344752940047,-0.002894927712650724,-0.08544344936005216
ADAM10,0.006841847430777772,-0.08963236319686292,0.10236209470990432,0.024598451632057716,-0.06435803791694801,-0.046628086159956124
CFH,-0.03216587075132945,0.0712743256424455,0.11540493346266349,-0.004849515172522213,-0.003890039665551016,-0.035649323269432716
COL4A5,0.07356369025108435,-0.04548105536786929,0.082299710356781,0.07291623918241098,0.012591186061218632,0.09790913845149361
LTBP3,-0.013395495991730852,-0.09150650596001035,-0.00917563690418547,-0.03251384835729617,0.06032465184754174,-0.05588022181161856
GNB3,-0.03157145288805923,0.07981154160207464,0.07275078679561098,0.03520470145867225,0.05693660169476628,-0.008627205662273823
COL6A2,0.011312705371991763,0.0661676442423489,0.0638903997636605,-0.09260542262239932,0.013241699390540027,-0.23193678589993041
GDF9,-0.021735265621692663,-0.037032301623885766,-0.06255518856678395,-0.02912739397749938,0.004880642438961933,0.01135036919579006
NCAM1,-0.0876168192988607,-0.0733342341198613,-0.042442335793782024,0.0006764976953397429,-0.029501187947747767,-0.0044496764601616445
APOC2,-0.019071824174559535,-0.0368314628956773,0.09941298858684305,0.02767813280415771,0.04019921338027795,-0.023780014397042148
BST2,-0.10808482370283229,-0.06200572626524517,0.12454356313291812,0.05467426561563577,0.06231477160862577,0.0304892168811619
COL5A1,-0.045010306811040846,-0.040897283930802865,0.06860702088818643,-0.0798153488251047,0.08645704922321411,-0.19834857391162197
CALM3,0.016989114022164045,-0.00913553788659717,0.03283699137874506,0.12943078969651955,0.06661927128885804,0.06384823366174183
THBS2,-0.08956580700275968,0.025317179422800228,0.010842926076186275,0.012647720748045032,0.02174463650745567,-0.08952457584382331
SERPINE2,-0.14347331044953351,-0.020312229978952,0.12625041604250553,-0.03909780257939813,0.04854386350818429,-0.14997917501459357
EFNB2,-0.08164791273196736,0.024958778826502097,0.03115197478386737,-0.0016496843992853615,0.08369517755946042,-0.0703793076605756
PROK1,,,,-0.01819194572467543,-0.019751744545478265,-0.025600308395443666
MMP9,-0.04023184470061989,-0.018342578992330123,0.08884355533043342,-0.03286109644032885,0.062133087636592456,-0.016442160942227214
NPPA,-0.002387809760135524,0.023450623657388803,0.08348833567487338,-0.005712864481514678,0.012256365415357618,0.06088169653709014
APOB,,,0.09208088432332463,,-0.021674193347605314,
C4B,,,,,0.07225951300218164,0.01699680047262295
NTNG2,-0.02378823381735892,-0.0719073753483332,0.008228041288356974,-0.01976572333097151,0.005200716027641339,-0.03789993824756854
LAMA1,-0.06949537022658223,-0.0466738274293683,0.11378043196875111,-0.00580565895112599,-0.021848600001023587,-0.02852257226277212
UCN,0.10084621635393759,0.043237420669106456,0.03162984953012019,-0.02647063780271518,-0.018582538186676868,-0.02161708444757623
ARTN,,0.06509406799860319,0.04162999510945659,0.014789548622094629,-0.008907484278146333,0.020233643280553854
PDGFD,-0.054549199519018474,0.02989700985639104,-0.021825549249656143,0.08443122550106681,0.04982965417818196,-0.008427017091832053
EDN1,-0.05772881258738909,-0.04448002327466358,0.091244770239581,-0.04769487074500625,0.04380148297755558,-0.07805936166278174
ARPC5,-0.0748336784071455,0.04150143504917364,-0.01739362756013315,0.08154559961294112,-0.016287150447981204,-0.043857916738821924
GSTO1,0.0980729530655744,0.11515847701012283,-0.07631107641087487,-0.029273026683740013,-0.007894850831199004,0.009041354123590542
PROK2,,,,-0.018552606359991328,,
SYK,0.013934481728123647,0.04728450997676206,0.04515344094926367,-0.020866271444884996,0.030077841342822348,0.04918366453076042
ST6GAL1,0.03335974090147641,-0.03384615792732955,-0.00809255442218156,0.03034594240960726,0.008188684077722922,0.06467073614459165
WNT3,-0.030356644697773952,0.06359285328466875,0.1373547761896016,-0.051052526727344,0.10584908117393017,-0.019428316458111872
HSP90B1,0.053145784885530074,0.06582917871379224,0.005039057754312591,-0.04530361841038396,-0.07881789139192048,-0.1567757875765158
ZP3,-0.015180805529065665,0.09332179097251189,0.11199888923730013,0.02224520337895332,-0.0009084391793133315,0.02485426975060023
ANGPT4,,,,,-0.0273310202549076,
NRG2,0.07591824159000223,-0.12765851419692287,0.006167212468944075,-0.01250665557201719,-0.021656712551247362,-0.03948294543713323
MELTF,-0.004394512601020734,-0.08463221115444884,0.11830471210715336,0.00925308444951208,0.05460814234794426,0.007574125257397461
NLGN1,-0.056564922429019115,0.05246602820993633,0.032722081554519146,0.06556288524925094,9.019002890298324e-05,0.04670712463281795
SLIT3,-0.007969581934228073,-0.05261415890387764,-0.04781546560489795,-0.03840970829012471,-0.02775571610500964,-0.06408705755715215
CCL8,,-0.011071395113925157,0.04620263493479816,-0.030913941022832896,,-0.04023695295439838
S100A4,0.07684533930800143,-0.04806168787599632,0.081085474077236,-0.03845610527687542,-0.03990564748287383,-0.07482021923841847
TNFSF13B,-0.008563243464549336,0.05516100259147787,0.03130872050110668,0.047073142348211826,-0.02769721392142527,0.0005355555472609783
HSPG2,-0.109312184206369,0.02696861488072248,0.10940386318482113,-0.03872104609371576,0.07637071215688744,-0.14964665519529902
FAM3C,-0.12420945616477197,-0.012388402737997996,0.06440738072690118,0.01663940092166407,0.04929040426548125,0.0020248536905570886
FLT3LG,-0.006518234855087346,0.06541408561942669,0.079489415065514,-0.024330157496685663,0.04005677648661708,0.01985760370279322
A2M,0.1468893601952808,0.025747829956819315,-0.016383638462957675,-0.026986739720621607,0.06318712162635153,-0.1048900229222733
VCL,0.00025858434182331793,0.011420687163188285,0.07266487004382159,-0.01637359550411081,0.07522473805919867,-0.15667682816339565
FGF2,-0.007667054548385628,0.014211559130543805,0.04330959023290593,-0.001514728236882024,0.057625997671761506,0.017222145969751194
AGRP,-0.016910247427890827,0.0077744527407150755,0.010350910904090608,-0.014126927982431333,,0.002787037340701375
CNTN3,,0.02589699386312385,,0.009286854150030166,0.017287439684776532,0.11388525581778505
RNASE2,-0.0004469699337318088,0.019086502765251794,0.023328408837989655,0.025016267296544648,-0.013423567466184687,-0.06522129989966594
ADM2,,0.004898967176528703,,,,-0.033563344902810065
GAL,,-0.06112110643433185,0.02433383562458134,-0.0013168680644645879,,-0.03383481858249738
CXCL6,,,,-0.056913579559895844,,-0.05864486930127696
PDGFC,-0.06665455066606783,-0.04787493375518695,0.07008707979549983,0.019314914712233542,0.07055948117569234,-0.004237572647346016
COL8A2,-0.017305939037453293,-0.002793961046963056,0.07893050853377774,0.009835423774726019,-0.01609519931291381,0.03263968435460856
SPON2,-0.016208627750827594,-0.07712952843017408,0.046480745136428504,-0.026927165716677175,0.009315023700925362,-0.070951567956591
LCN2,,,,-0.029745579934846063,,
SEMA3D,-0.02333221755110591,0.03071463904712251,0.02286591604326687,,-0.019280589344927414,
BMP6,,,,-0.0040372684102431425,0.11606300677074,0.04217030470682405
TIMP2,-0.050767990542833104,0.02204365195017523,0.07283275192747042,-0.06500636114883192,0.055206535509333146,-0.08687489818247247
EFNA1,-0.07608557798850657,0.03873896610125988,0.050087482898640456,0.02373818744580765,-0.013410671810843353,-0.01725711837180218
S100A12,,,,,0.07241661858921944,
TFPI,-0.041206785281706765,-0.016358445636294364,0.05394134370499733,-0.009277799104822895,0.045611658974245996,-0.0545862085595259
GPC3,0.015204457380553663,0.05588826390694856,0.00446795424426859,0.05810319952521565,0.035473105293798816,0.00680439027380165
NMU,-0.02720983487945082,0.024861554118003542,-0.03052713835967028,-0.020375950873965005,,-0.0029549594679236634
SCGB3A2,,,,0.03805320676170796,,-0.027323185398141676
LAMB3,-0.0671685207354401,-0.019051665640449352,-0.08900923955820114,-0.018735861888363892,0.07474244526262024,0.0011417035395541344
LGALS9,0.12807985163388153,-0.05454005938079649,-0.08694211382572896,0.029346714796454208,-0.056579177543123596,-0.04327056150344736
VIM,-0.1774528659902123,0.03391354167705932,0.1218749057299943,-0.06270159378058081,0.0025557726201560155,-0.222381058748286
PLAU,-0.07208916396360124,0.11922204607720797,0.026862300367988617,0.027081952623358215,0.0320244283370264,-0.1380149056161445
TGFB3,-0.040768483568941964,-0.03561808236648965,0.11149315517876986,-0.025974186865418216,0.0056652388757839215,0.04541572424238838
APLN,-0.12223791524474614,-0.014108117207911023,0.09274091864731746,-0.055726927639259974,0.04530653536152821,0.03079102866067359
SHANK2,-0.020024225262070757,,,0.10507206311759557,-0.020596006238158066,0.07379635747449478
LTF,,-0.029151620073107083,-0.02239411989525241,0.023412871056508893,0.05283772016541273,0.024051902434756918
PYY,,,,-0.020267622998849242,,
PENK,-0.017423055011448856,,,,0.05913991888382486,0.04418921367778325
CTF1,0.0015981470939230163,-0.0393814598429688,0.1158739225128301,-0.01289328581526303,0.00269400579593433,0.034144599113358466
COL3A1,-0.10385898717966453,0.09145894195811162,0.06650134727515376,-0.026036103713015273,0.04473409596906642,-0.18565989875718794
S100A10,0.03842643856523082,0.00982532504139184,0.1246068369517723,-0.04165150195957752,-0.06379498276359782,-0.16757608349939798
FGF13,0.04683582238557678,,,0.0762974600749683,0.032422425768390974,0.011951119005250801
SEMA4A,-0.028455128222980984,0.013888638268314168,0.030954698854156835,0.04020952287012451,0.0018550337135302337,-0.013719850426246795
EFNA4,-0.0348726558999664,-0.058003083169929456,0.0726473332789935,0.06899917307486754,0.16287861625873917,0.0850492297341652
HSPA8,-0.11869160829401887,0.10510004226169041,0.07552148012858909,0.05393165818549457,0.010885301762271624,-0.008102312449403968
NPB,-0.03755768745913013,0.03792767424162491,0.03316973915052009,0.03041165091408952,0.016336456584380876,0.051842694139917454
ULBP1,,0.06306237292719706,,0.006172924113175371,,-0.0058390639699683585
SEMA3E,-0.0424273017996785,0.1378359956445337,-0.071476886273415,0.0461602130934176,0.07754517178088544,0.04205094808800924
FGF3,,,,0.12248184421980335,,-0.029855409911326587
ADAM9,0.09547536854375575,0.024882701415179186,0.07390764146616197,-0.06365608604895147,0.06595549229382909,-0.10342430291726773
ASIP,-0.038875098292156636,-0.04264481993118685,0.12252115842573359,0.15780366043138386,0.019131835306352495,0.06599880085433216
IBSP,,-0.0006755022806912563,0.07588137663914303,0.003374630636651284,-0.024882148201977768,-0.14453571595756456
MMP12,,,,,,-0.024889780483878503
FAT4,-0.002460965084035671,0.06296894030432372,0.09803622403662761,0.08990283559247855,-0.015688807585076826,-0.015115984295954527
MDK,0.039509500712997934,0.05952303116493622,-0.007738412608907412,-0.015606628313947608,0.03790120506855945,-0.020457875094576795
BMP5,,,,0.09922751031678792,,0.054603512028030016
CAMP,,,,-0.04033643254694438,,-0.03644854435756737
HSPA1A,-0.021611563985355294,0.016277107950880075,-0.006450834005208242,-0.011585784986250371,-0.01699279865437715,-0.035097936913424346
SOST,,0.08768433812737367,,,,
SEMA3F,-0.02174477598429527,0.02665318701626796,0.10713502316360288,0.019721830969770707,0.04159345647451439,-0.06295775593137407
ARF6,-0.04432660732026149,-0.07374162504620654,0.002977611169854997,0.008153660201993781,0.03125719893582305,-0.04791837343511526
IL6,-0.022942343413485788,0.07577952863749313,,-0.009222968833198284,,-0.0469297226697735
CALM1,-0.09845613593937914,-0.12492829794822102,-0.05105758975372244,0.04294783209270537,-0.03601923033927873,0.1228690187277224
NMB,-0.12861903449677536,0.045693294946285795,0.13087289581448966,0.04160765056770991,0.005995373243282205,0.18873074839830828
CCL26,-0.026091175173519346,0.07822662099365185,0.03974618341301139,-0.04099633383209035,-0.02320487523901232,0.014127316657673642
FBLN1,0.00638991231655824,0.018560256313454888,0.04397498359651817,0.03827912798825018,0.010756462725223957,-0.016206331850775774
SAA1,-0.01911640370399035,-0.0757830491837307,0.07862921033407408,-0.05492819781258639,-0.014312243783150554,-0.11798840768084883
MICB,-0.001632376288253339,0.0840905188011244,0.06328943874583257,-0.033043628989755616,-0.037841640485219485,-0.04463951873552306
MMP13,,0.026735230485395674,-0.046273922461095594,,,
F13A1,0.029852651277161555,,-0.004829047607170678,-0.061000623426118075,0.02589841828267592,-0.20080709062622587
CXCL11,0.031569663647131596,0.025632327448210073,,,,
COL5A2,-0.02723108878790749,-0.061875104736244795,0.10904817067487028,-0.04289242694443013,0.05789929043109893,-0.09868939055592658
EFNA5,0.006501843967399882,-0.0770965681417999,0.03444854651244184,-0.046662199307910636,-0.011784087214671524,0.010499141402452202
AREG,,,,0.00020167683360312034,0.04942698757795727,-0.05426496750002859
EDIL3,0.11797452784847261,0.09221841745319397,-0.06899031628576613,0.014233039611124933,-0.08726018531050464,0.00845306285931915
CD86,0.005546303031929745,0.04496520111050509,0.04123899719433585,0.012828144956739396,0.05651094590165132,0.018577421619713014
AHSG,,,,-0.017067963762783443,,
HRAS,0.0011132764804067192,-0.02575482878153236,0.06589013090803096,0.005612009573709353,-0.005436197876213482,0.04158752202046876
C1QTNF5,-0.028291861376755826,-0.07808933555693326,-0.004811230316701372,0.015707172343254725,0.04003472188674286,0.02419715221905501
RLN1,-0.017423056458570906,,,-0.01908185698502105,0.03489664781579973,
COL4A1,-0.09400943993589533,0.05960674164537235,0.06507268959544377,0.00719465725078645,0.05841849110035463,-0.10120312417555621
CCL3,0.04473551251844001,0.02424577023000423,0.07510613959523606,0.005193240920481156,0.0027771099390832606,-0.05992801669406274
