,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
NXPH1,0.12535253517325096,0.030187290513382155,-0.058472039037197505,-0.03131712379145625,0.03344564180724827,0.06588736172332649,-0.022782804607804456,0.024216212104598445,0.09627053051173383,0.010585970154970321,-0.010212514820832271
ARF1,-0.03361058445822701,-0.025250569401459574,0.014606429309306161,0.020411175288999286,-0.027188502375296554,-0.013463621843047517,-0.004510773359958014,0.03393188719871793,0.015043901812309095,-0.04063471516683429,-0.01670326025002641
DSC3,,-0.01704373144661887,,,,,,,,-0.032885067304827806,
EBI3,0.002298377900516335,0.014375025157979629,0.023558624288539838,-0.03087968136602138,0.01874585830650856,-0.00041432388091713386,0.0149025130686985,0.053229677165946905,0.1189279862556446,0.12963125330910172,0.031030867562257355
TIMP1,0.02980319155040539,-0.002488528738261771,-0.013698828980203628,0.07417078717296803,0.08412134782194257,0.0395463633822108,0.03944197321423999,0.09814059574698512,-0.0522545634989717,-0.03730823970771281,-0.03837038086348038
SEMA3C,-0.02079508029493234,0.02289091901309183,-0.03405525165959255,0.045818254417145335,-0.04439717164891793,0.06838782139966652,-0.025052226355802492,0.07448564822692609,0.08756275853808845,0.02884933505423472,0.01818233432991186
GNRH2,,,,,,,,,,0.02463102099495964,
GAS6,0.013656275409011372,0.06266267367681952,-9.625958308243484e-06,-0.009332850165805177,0.09577569248376593,0.052282490894492835,-0.01607738992204713,-0.048653850622257494,0.006197528566459259,0.0837047451255965,0.016377747350813782
MEPE,-0.02391372469139109,0.009027712022718891,-0.04894165642197934,-0.02951357056092078,0.048058436128348175,-0.03670141227905149,-0.025502996050266197,0.02446541735436318,,-0.03623376161818419,-0.05435100633113582
SERPINE1,-0.038816086272102514,-0.006353598170388434,0.06400860299810605,0.08397037770674637,-0.0788119892791645,0.03737568411317565,0.00878695307142831,0.07451005994541715,-0.07789846564656877,-0.12814606131766496,0.029071398561689048
RSPO2,-0.035491639058304957,-0.003985104645045791,-0.018448473678346417,-0.02579862189664944,-0.04371880028579195,-0.024608335261909375,-0.020163768862925008,,,0.12681021927706168,0.09784653809059952
SHBG,-0.03299713414472825,0.03891805814400793,0.061291435500953444,-0.023554446998466008,-0.015879050473161786,-0.007840597297423368,0.039707018799954134,-0.026008754995177116,-0.035828157813189584,0.07584318552153767,0.03410539039462102
LGALS3BP,-0.048800985825506855,0.023796261863748835,0.021863803030157513,-0.05292455146139102,0.069269692669161,0.13163792183796288,0.004655752255450674,-0.03882228557163796,0.07756532603273797,0.09517298560183758,-0.017873251352282495
LAMB1,-0.041749418404902275,0.04273627491220454,-0.05233429638741508,0.062400056018426776,0.07660036941105723,-0.02157275837723964,0.019678095275914468,0.12347992715512784,0.012132315064340373,0.013575083916419022,0.013462340849666073
SPTBN2,0.003405312718428683,0.04424982418152607,0.00011011230977012611,-0.004496276088669275,-0.06627592980484746,0.001145047385148174,0.0335461831509032,0.0652340810509574,0.06259498721150789,-0.02214873225567349,-0.007622795741443804
COL1A2,0.035279571412711846,0.056671825244998184,-0.029534631011811772,-0.01124122717224168,0.08271007889628898,-0.012121779329886052,0.03405495219524811,0.07238349624877953,0.08287537410858267,-0.028539547237361282,0.06797304489823065
DEFB1,,,,-0.01277243670639536,,-0.01098402628725794,,,,0.10054117318890159,0.003846363261416056
CEACAM16,,,,,,,,,-0.04449315381240865,,
SCT,,,,,,0.04412505464776458,,,,,
WNT11,,-0.02442920231439455,-0.000792755747240646,,0.12787983639156425,,-0.023459995245072703,,,0.028010894028771324,0.014435140476429012
LGALS1,-0.032188415063256065,-0.06897430948253033,-0.0039001546240240684,0.038318296598061824,0.07572089869502445,-0.058222405747123694,0.040553604895071614,0.11072301058888417,-0.11329793638605352,-0.06427910449685717,-0.043493354976381356
BCAN,0.06497197304114265,0.03574694099815551,-0.04213785673447842,-0.09121354568994933,0.05806756143935463,0.08604836433001778,-0.03699966536722948,-0.06027686850988786,0.048876737053438514,0.030735576486721608,0.09485573615301593
ANOS1,0.006934945337795224,0.03869454318630732,-0.05236192130339269,-0.029667236513545525,0.05698863216398756,0.04863524216098432,0.055238581839083506,-0.06292464263540089,0.04202826240619098,0.11839041054342762,0.0857696826691687
EDA,0.04373110245123729,-0.01788453197315569,0.0024379591518357063,-0.0274257316581674,-0.016253731736457024,-0.01581892683963123,0.030884190452108887,-0.036117955624347844,-0.004513376852442618,0.051094386885893864,0.09155486517275652
FGF22,-0.036236734825513685,-0.02543187436065279,,-0.018531321208853826,-0.012460600795377367,,-0.01401670336959101,,,0.01918018900053118,-0.00014353027703248338
SHANK1,,-0.024429200746069964,0.06024441449583226,,-0.011855470254017291,0.060193218048654594,-0.0012660993601680231,,,-0.026333602594642434,0.03311305337768828
RAET1G,,,,,,,,,,0.0035833240679234227,0.0023280624357396433
TGFB1,0.015095198938318483,0.04679157106504434,0.09927943359167041,0.039895830350548785,-0.01275952720162566,-0.0012302225964474567,-0.027191863861018288,0.09415054085834194,-0.006707194558249998,0.0577092213596423,0.07857358855664257
MSTN,-0.01708089059116668,0.04028879870373679,-0.02520356328180245,-0.07577711098012038,0.08767232975419947,-0.01639738525549284,-0.0036390970063093883,-0.02523652461914912,0.015528654457027745,0.061405908014691965,0.0944166726103984
WNT4,-0.004531752617753073,0.025127299644003606,,-0.020424232119032548,-0.014128254034443089,-0.01551319716347103,-0.02857946593007644,0.01570580025210593,,0.03113002069863358,0.0822409650103039
TNFSF4,-0.04648104554393241,0.016331996040633994,0.027639075546893144,-0.02637688368004784,0.012707153815946552,0.015262568771776114,0.008847990032475352,0.050704347052924856,0.03982605847676169,0.07109908809283479,0.07236422560384166
NTN1,0.01620572875745032,0.0581240077690959,0.031840775918615394,0.007136162186081639,0.07640702379267277,0.02136717885517663,0.020402459933388583,0.02573256602919614,0.09255848201092012,0.07137001857909916,0.08367359449404835
CXCL12,0.07122131557150774,0.06306734491248409,-0.01826149181482763,-0.05231025581351772,-0.028475731035267744,-0.03303953386150485,0.014259620926250565,0.061614253060635574,0.05126272053641973,0.04945574185212272,0.029086033171421652
GNRH1,0.007117014940659593,0.06060343917373555,0.002300332280031881,0.04251484522759098,-0.022575881999725475,-0.011668073152224583,0.05289102594382678,0.0919900839953802,-0.016563247213253404,0.01965245556039454,0.15569945876892724
RIMS1,0.03734975376222194,0.0032878865014046546,0.025380305913571773,-0.035835720402001996,-0.012736955931753594,0.00638172827276297,0.006971533126479136,0.0069155505052648164,,0.043791325782485624,0.008551444643592022
FGF14,0.12651515004072855,-0.040850206935289964,-0.015055573208120145,-0.032150450985692476,0.07318313789181223,0.032762577893351914,0.0028989716867264185,0.045176469471744356,0.11769969285116334,0.03557311467860361,-0.06763491345518302
IGF1,0.0952346744522084,0.04022018484033959,-0.03914741310852055,-0.003638367786643133,0.024415672482294013,-0.026283102536454796,0.016383466715188186,-0.0006312053907940074,0.08738669900642643,0.11792105336035043,-0.0028065796748338603
TNFSF10,-0.0037298696422650903,0.042133776406293934,-0.013503047081357852,-0.04428125305726606,0.07090850663891583,0.037855866097352406,0.0609196286381694,-0.001151824188411368,-0.08166599355585269,0.02004752714415,-0.009932472249134848
GDF5,0.011826115361051442,-0.025234263844948406,,-0.016932381500951853,0.03056392662339963,,0.06719955213138287,,,0.08525721532712144,0.03045214270179823
CHAD,,,,-0.018087321448169533,,,-0.011779019590047003,,,,
RGMA,0.04703441983925053,0.01894943303638285,-0.01838756432419973,-0.031459789256851084,0.07618734615384146,0.00537053455708813,0.06090460388743435,-0.04551844874494431,0.088335778596825,0.0038263072611178094,0.1339932339929839
CLEC3A,,,,,,,-0.007830834004707108,,,,
WNT16,0.03879889810716419,-0.024659150688620346,-0.028518373460560603,-0.011128818961928607,0.010054998570963595,-0.017366317558451572,0.04270787412154424,,,0.00918397446849686,-0.0014068500779635537
CX3CL1,-0.06300510672645229,0.026728253064216504,-0.007206765774001031,-0.01680986345715107,0.005497859901656162,0.05572947304558503,0.027964807842748376,-0.04057099890958369,-0.0656155484961448,0.03284959236891714,-0.10474239304284187
FGF1,0.03881796504470674,0.007127944899473457,-0.031682294657274464,-0.08688180291554848,-0.003860142240430897,-0.012185620927830768,0.022410030839695047,-0.07920315666407483,0.06799219048545554,0.09582883562784672,-0.027260278244359355
ALOX5AP,-0.034164708702891476,0.04070370456161703,0.002758908753547628,0.0038636030011801477,0.08456830840379688,0.027892977452962032,0.021039226242702835,-0.02263579697456893,-0.03989497209074432,-0.007531781376524866,0.025542266799565956
IL1RN,-0.009656685553465938,-0.04348902595993349,-0.005397733735219176,0.052114798595472404,-0.012656173583808574,0.03628938683615748,,,-0.06714904519113926,0.02524918931670859,-0.010730554262888808
NPW,-0.016243446458646334,,-0.02066693056828512,-0.020221504643030137,,-0.014005706324019734,,-0.03221395031304896,-0.033996320920485185,0.06870922125616673,0.06673072086249748
CXCL9,0.06904654030599644,0.016956660554880834,-0.008159439062563082,-0.01774787653520255,-0.015306912779628841,0.05806416399512057,-0.014016701285736715,-0.02092760799904244,,0.007930532447896925,0.053572532692344646
ANGPTL4,-0.10205702552323731,-0.05135836117922516,0.05893422861837786,0.07014740130876718,0.026626312450615572,-0.027654780097359107,0.013689470409024199,-0.0550018904164228,-0.10979259957686209,0.018532291014460047,-0.055839286905939214
UCN2,,,-0.0143303270396111,,-0.013411326131827132,-0.015818927815227705,,,-0.01578856329190183,,
OBP2A,,,,,,,,0.06927095788545787,0.058395461299643646,-0.03693852647826138,
COL4A3,0.03036024745976283,-0.03307479566257461,-0.009655897573007112,0.021699625343517565,,-0.007093997834970186,0.023014024396740062,,,0.022643085866319863,0.0661341535477687
NRG3,-0.0370107887013993,0.00968541219419811,0.0009054519878080019,-0.019831755218602854,-0.05136102769000716,-0.021326959169742282,0.016141522707310237,0.0342948176660954,,0.05605701885488299,0.06259706714851258
IL23A,0.09117609301252355,-0.026965092087752024,0.015364365022609364,0.018325297537451244,-0.016406618221374725,,,-0.027854642411542643,0.058160122597873155,0.09070166899170191,0.0242735003749477
COLQ,-0.03236045504719121,-0.023194628949657327,0.048601000526919305,-0.01403497161983631,0.05654869426088942,0.023630003462496576,0.041389755838575314,0.11967026709747465,0.0032038623700679707,0.03959271845695084,0.0304107429655318
TNFSF12,0.033379000139561965,0.06776202423577066,-0.012349846982160875,-0.03202900583559587,0.07731825140989639,-0.00888943323579422,-0.01933523932320087,0.030875322350780058,-0.051346812224386654,0.022880026910373878,0.03466208053346193
DKK2,0.059773450605891454,0.04604700496169007,-0.014541593817223685,-0.012301235430424896,-0.023884746200202457,-0.016218345384225685,-0.00964498196056259,,,0.03618211012802327,-0.02296653913153902
FYN,0.05549598601490161,0.04599915611186183,-0.014457302770456192,-0.009426354730329278,0.07120749594517713,-0.035519809266634436,-0.03765174999205618,-0.0008465930759841133,0.18184699009918645,0.09292929592645333,0.12061217416175234
ACE,-0.04887422685851261,0.03763651636463776,-0.007197569847083451,-0.05279022999738841,0.03747334240584342,0.006743943767019129,0.0045289455089914405,0.03741667732542477,0.1371928534720548,0.052862017598836866,0.011206262002031096
IL18,0.024667742660870712,0.0160886571426353,-0.006204057747501954,-0.044923763086939315,0.0928036818820922,0.032335522994700217,-0.009940143418244729,0.1267988782666047,-0.04997148854698992,0.18591749437919472,0.0311776314345664
PPBP,,,,-0.011645033063594832,,,,,,,0.011384319008254316
CCL27,-0.0524031598400736,0.020727191180288478,0.002864969658108656,0.009354056645611852,-0.02013496653657259,-0.022689124809069733,-0.009935719099587485,-0.02785464168026565,0.00897591028696183,0.12946801940787114,0.16728281598914793
SERPING1,0.004308237644105519,0.018079286026016658,-0.00755588021340145,0.029245353813767368,0.12704316021204284,0.08432491948318328,0.002779591499247648,0.014365047627177958,0.007954275608141199,0.06470924717207358,-0.01939783685019519
AZGP1,0.030432961190703062,0.022086504173654882,0.044607724477551264,-0.045852662945647625,0.01875101486494875,0.10577512558212028,-0.004561577975872008,0.051272192489184236,0.07468224661978305,0.06907666653846184,0.01452534454698949
INHA,0.019340585562528708,0.019603876017638255,-0.05387684256067232,-0.03508555011094816,0.09282204641127577,0.01191995611391919,-0.015307918540240857,,-0.056643333380740235,0.013557800724884885,0.05566667366860683
SEMA3G,0.0019479923080331781,0.04649255249630102,-0.027016344176255723,-0.02011949161703807,-0.025789096508311415,-0.003318511314935854,-0.01869696394580937,0.048669130610015064,0.052522251824010054,0.0049046289688205085,0.08382559166266704
COL6A1,-0.028158372767547884,0.03731795974276798,-0.012468325212029705,0.08145375685672146,0.11383427521455013,-0.011264589915041461,0.031202357494089627,0.09926029694753398,-0.030854036503323676,-0.0022290313529286497,0.032009225468811804
FGF17,-0.024190739799360504,0.03605268016692081,0.051815543133451866,-0.02092367887410275,-0.00029796754292748146,-0.022981763362796594,-0.004987316504747138,,,0.038452925848472715,0.01430256556744887
TNFSF8,-0.018290121463655686,,-0.018280430583154466,-0.011645030045131443,-0.01265617369192914,-0.012951025966047016,,-0.03406241791015986,-0.023578120385698027,-0.025403892913885822,0.00211011936662673
FGF20,,0.003925437093900174,0.01092930040003518,-0.023821992167213257,0.017914220634395534,-0.029466270944241955,-0.019939448758707966,-0.024036107527090227,,0.04969615024637715,0.09984471640316067
ICAM3,-0.02856274365104559,-0.04378957610750652,-0.012393301896033394,-0.0036102829633567197,0.0448977577094094,0.06747197029010915,-0.027949745255555762,0.007345211137049875,-0.07207940062026262,0.08988986099694929,0.07949501015528072
LAMA4,-0.021209293688704913,0.011457370498495097,-0.014244919130741013,-0.007953375797615634,0.11650397046806585,-0.019932442978914,-0.05804805304798931,0.07779985185371409,0.10385295825993256,-0.02250770344819225,0.06782423761002732
INHBE,-0.028768112219525535,,,,,,,,,,
DLL4,-0.040169794699345306,0.07449107726765286,0.061177612538624776,-0.04297553795651577,0.12525356527842346,0.02491300204817164,-0.013912821567279403,0.07246706119585296,0.028137037644396682,0.08872672354541142,0.10542168607403464
SEMA3A,0.031008343385864667,-0.0023339553217045592,0.021747297257943943,0.01580156515248548,-0.029478834075329932,-0.04084366191074759,-0.024765247394921235,0.0013395755584252483,0.10706624362619824,0.1216028674752525,0.0456701214240859
RLN2,,,-0.01844847783839872,-0.017861662124453368,-0.016253729641058354,-0.01319223714906233,-0.03346264709922243,,-0.05017159856999269,-0.040614461917127434,-0.017922565203164577
C5,-0.05662633006331268,-0.019801190292131298,0.032784349180370445,-0.018193828341719724,0.009690040176577736,0.007609345628997024,0.00420957195370199,0.006064279124421529,0.05636871777693597,0.02729852327420911,0.10035291749426953
COMP,,,,,,,,,,-0.02469217085554846,
EDN2,-0.02473634290229068,-0.020206686551211783,,0.03280273602990759,0.1622015978134604,-0.01601977215173686,,,,,
C1QA,0.07272500531460177,0.06443019001286347,-0.017654092385086133,-0.07013728050650388,0.11148171671881157,0.06321409954432967,0.030318121995769262,-0.0871376991095794,0.07806083254095166,0.1046332150020872,-0.009081664007979497
UTS2B,0.09573022349288673,0.041654126829187794,0.12119362751132048,-0.012772435771473025,,0.1092796594764699,-0.024242017953065326,,,0.04388243895422356,
COL9A3,0.04199678056802683,0.08227612315155683,-0.025937781519931678,-0.03729439867711249,0.03198710415339078,-0.07308490366826223,0.01614728464089917,0.1120419762166974,0.08788950230243307,0.09390849680919192,0.040186611348637824
DLK1,,,-0.010463314564492013,-0.010402638614535538,,-0.03518657084751061,,0.0764795062630869,0.035430526788708235,,-0.06859140205584581
HGF,-0.02613947780702348,0.041604326159883145,-0.05187625941432188,0.0359163484031724,0.03693971648486217,0.007613330213536087,0.026704469581215567,-0.0507591427030094,0.03719805300357838,0.0627485771526997,0.0071607193438737605
P4HB,-0.03298104867346533,-0.018120257065519185,0.04709806043850028,0.10241038581667922,0.050114985608132545,0.002505552038539064,0.015828577789032117,0.08498456613607551,-0.03941303133681605,-0.062210301451627724,-0.060523941181385384
ADCYAP1,,0.07216247449193468,-0.003482301264477455,-0.021022350284373704,-0.03939899325915574,0.02984689129176953,-0.004131442195724167,0.015268005617874851,,-0.010596580692027137,-0.006590573169225817
GREM1,0.09580728954900931,-0.028423211924110202,-0.015945268473469474,-0.025463620371672283,0.0017078008005706447,0.0955039206792865,-0.011281725466739239,-0.02452623660154963,0.012446424206123723,0.0031155371945082943,-0.0190779446233676
EGF,-0.06878048271013953,0.014908133322391446,-0.0015448482900201669,0.08871873085332303,0.03788306897025761,0.0007662058466868925,-0.017292640538530267,-0.025236509437354247,0.07556974660544664,0.03440368699330319,0.12465106024590729
VEGFB,-0.004655861395569445,-0.00472123488906616,0.08154415796008257,0.030501779040125795,0.021958612381389905,-0.04363817505538646,0.006992031358470705,-0.018570880321440178,-0.022045688432312745,0.0010045242530676093,0.017589029793481335
FARP2,0.0025145761095710967,0.01914076151411212,-0.02089761612173771,0.011480422300763649,0.020034807145683377,-0.00021301443986765402,0.04485216049773302,0.08395667003807084,-0.10245130292779314,0.041717073254249636,0.10243151158468311
BMP3,,,,,,,0.023583321204108706,,,,
IHH,,,,,,,0.01630870838218275,,,,
LAMA2,0.007483690102330871,0.05997308700905897,0.025259048190858488,0.06378337871246915,0.03099502243569548,-0.05595244453746661,0.020439634075211165,0.15756859165420517,0.06459891864717712,0.05586437930452455,0.05667204858013763
SERPINC1,,,,,,-0.012200469166693354,,,,,
NRG1,-0.03403633739616599,0.03588490688545594,-0.032263494473749856,0.041842906994381035,0.06961296734991812,0.054327372649247516,-0.029644321894364986,-0.024842243832263335,-0.06415569491056008,0.07197372948576111,0.1020125905230471
SPINK1,-0.016845140300796705,-0.015486909250130694,0.019672226413067567,0.10754002073509084,,,,,,-0.008618296660368426,-0.06071950955677761
EFEMP2,-0.016784450185188347,0.05248378741493664,-0.04040764770279863,0.05807143898848006,0.0725704923942836,0.053890004128901665,-0.009879985064504465,0.08850456107450261,-0.039898471534233815,0.023701440258844592,0.03699305715626196
SELPLG,0.06387567287585831,0.03603070606662555,-0.08041558522953852,-0.03989443000452076,0.06111934534801284,-0.011614557919939261,0.04643502658628138,-0.005416091582786139,0.04146047001736827,0.12414432256191983,0.05442215954132998
GDF6,0.027311380731595534,-0.03430238466994772,0.00818104147622325,,0.031032666440937773,,,,,,
HLA-E,0.02618300213770801,0.036454089089095636,0.05401490940429087,0.06673285935600677,0.12121905165579344,0.10214031690591918,0.01709786125241603,-0.043963680962507086,-0.06873741815657333,0.032869547612215874,-0.043260503843443106
PTN,0.09711728335401702,0.047048915418260916,-0.011569202455837396,-0.06749963626574233,0.1296781087949232,-0.01790971604295337,0.00543727536679314,0.12180913145766867,0.12368038685215167,-0.0277948291709848,0.10467602529715545
CD274,0.032149105999966225,0.010082101743686227,0.06212952776359665,0.012787971867353693,0.0690620018297199,-0.00682674269047505,-0.013382225017112519,0.07501231198154806,0.02357111127132357,0.008141711038764071,0.01679932205786047
FGF10,,,,,,,-0.012604583332911552,,-0.025334197195778854,,
CD14,0.08573551096399724,0.061422600051449644,0.00391929899631436,0.07056103730788257,0.11065105388100549,0.0046008936686123,0.04375540557556353,-0.051980544069495566,-0.013533748141688631,0.14196958090592401,-0.051260328762622986
SFTPD,0.06667445400734684,0.051586278483652125,,-0.013077668118663661,,-0.020940433294003292,-0.020410909349285834,-0.031897082162719706,-0.01872648240164387,0.12801620906476854,0.06143618831424793
SLIT1,0.11184938123954541,-0.012377094962136903,0.0331195153470589,-0.0407306104172405,0.0669746765518281,0.043134902593635595,-0.0015151544223737487,-0.011652143039462425,0.02383226435847376,-0.026794511539456237,-0.02767557358081939
CNTF,,,-0.01454159232234445,-0.011645031107970397,-0.017005530934223734,0.1199226691519938,0.013920488689743143,,,,
BST1,-0.03926096364567738,0.042621606650793224,-0.05521615610697497,-0.011805936764655947,0.04511404751677265,0.018728070597730705,-0.021190934439301215,-0.03331785850690568,0.004523258963160175,0.09371432134987534,0.10007271585365443
AGTRAP,-0.003096084311852357,0.037746993476286614,0.06864745468005991,0.007852786836426527,0.09886992511916291,-0.03702375795449602,-0.043641140288213254,0.03743885495190307,0.061381885863946106,0.0189393709776052,0.08124924980442204
LAMC1,0.05460278831839131,0.03296797683966817,-0.0032024129121740784,0.10765682957681559,0.07731508921772312,0.02516007157440583,0.05568456438513132,0.14706158323624957,0.11919380631962516,-0.02255292027164632,0.08640430961529337
COL6A3,0.005252511400163294,0.018701137732441572,0.03727372799967956,-0.005547946145556584,-0.046310892619365905,-0.021562284606213535,0.021240092796300812,0.029804591163147244,0.05991497603212393,0.030667159715562494,0.07756229451292299
FN1,-0.13371334401784743,0.04936859828296454,0.0004354839698282427,0.03993609224640227,0.08784301224633084,-0.016137524022728,-0.0013591123974812142,0.12889135307877783,0.12177280411304055,-0.0842366908458999,-0.046737581919167014
MIF,-0.03227583743133611,-0.06670695438209223,-0.0015335263780996615,0.06288600146431542,0.015211394227679545,-0.012466634748004388,0.04269501100603943,0.023425197334335544,-0.15304530130055968,5.6123355331920596e-05,-0.03900008477512254
JAG1,-0.033926171636700406,0.009129130012191669,0.05502478243017236,0.04629099160352043,0.03583739879967502,0.007495497593599194,-0.032884838866671054,0.05432627093703275,0.01100378537641037,-0.10420704263874082,0.0043690564632511385
NID2,-0.055792088661081624,0.014571063618035519,-0.037850478526612365,-0.011050172341295779,0.07715833758168807,-0.027375455095280093,0.012169741121743946,0.05631461027895021,0.06479142584322792,0.02333526979523436,0.0677019437409625
EFNB1,0.04673479665576442,0.04336917926933563,0.03697724059465762,-0.050976182375929026,0.050440184849511266,0.03838208496556419,0.02478212705153451,-0.07194810706338171,0.027172631663385297,0.06602680556838542,0.05843058154225606
COL4A2,0.0006298408780446115,0.07448310528512303,-0.027480725570305117,0.06297614351002531,0.10674032794318644,-0.03822600435154742,0.008784240532109269,0.07738632867268437,0.051775524103299594,-0.03702796426321279,0.07639705986065408
SPP1,-0.06187825700639381,-0.06008875670668779,0.060470572602067986,0.11301741138544587,0.09660958239507816,0.08151776056263264,0.03452453081959482,-0.06146571987127396,-0.09278219651810365,-0.1584499330688117,-0.08630930986684938
PODXL2,0.06426557383269767,0.01053103058149072,-0.028705677218236865,-0.05427094949184265,0.04512149852974447,0.023628877224258816,-0.030009221992914063,0.0245815618577591,0.07386365740136892,0.11927049005161444,-0.01760608485399133
IFNE,,,,,,,0.0758847175983143,,,,
FGF9,-0.00917488329931724,0.01996944774278408,-0.039815357839190366,-0.03442995523726417,-0.039474482920684846,-0.03639125534440317,0.015904833552658672,,,-0.042318516977437194,0.026408296413715667
ITIH2,-0.018290140935924896,-0.03415099829434392,-0.01942812870701581,-0.017747875440529512,0.09993975733436308,,-0.0039875051814595285,,,0.1134741598226028,0.14345000094502003
ADAM10,0.03646908524724021,-0.02180491910800796,-0.036227087043320484,0.0135100675812217,-0.0043544535729217,-0.01167040519059612,0.01698175495106298,0.02340945788264272,0.014837664901237496,-0.026609017577242353,-0.04319531639480391
CFH,0.04359850314514516,0.07939769181950035,0.0012983404523050407,-0.02900147889314724,0.1068148469423256,-0.04183487894135832,0.03036257945220715,0.03024908405633788,0.026000844371891377,0.06565509988706543,0.07799623127904926
COL4A5,-2.081463150976375e-06,0.047897434455547866,-0.04244990708299812,0.044691050010629285,0.020694507029545128,-0.03875599348124741,0.08204254162918548,-0.010049718799271645,0.11522467299291472,0.08578814135887426,0.10199973188929254
LTBP3,-0.06546206196021413,0.0004546111617365954,-0.008824694473765868,-0.020809745000862575,0.04170890364115742,-0.0880323293391013,-0.059460678948585,0.05910797414865332,-0.010824050496535393,0.031306318236869454,-0.014301964184230338
GNB3,-0.02768292558724248,-0.0034235173822273132,-0.0017002437852537764,0.0011986321441742659,0.06305616402665777,0.012185028680183878,-0.016684195049287167,-0.009571064195019465,-0.05745975819248083,0.08258768855585587,0.013987379544050223
COL6A2,-0.11135542884931994,0.05427416324117654,0.02770217223221873,0.01226593394350179,0.050267614453913756,-0.05858853586255928,0.007001086279321239,0.12050214848490397,-0.07086984697167877,0.00273600850168787,0.047289322634880934
GDF9,-0.04533528268406447,-0.018907710493895922,0.008502351431692902,-0.038361407567520524,0.017961866714845624,0.09653376246000286,0.08110276291912887,0.014791951374330115,0.02460418455609103,0.045708769379971065,0.003811845005217886
NCAM1,0.03371736512661146,-0.017153896933249087,-0.012512580525038659,-0.041687798506997324,-0.0382982988996891,0.05030105395746138,0.0005106166903336625,-0.0655651613260233,0.08044018350726444,-0.044372592446986846,-0.10428109700554639
APOC2,0.008225317918246,0.015318207072627849,-0.06461341170553059,0.06173671358531059,-0.020493723605660825,0.04065129280269449,0.03699026925164274,-0.012771410539340616,0.08051698848270267,0.10310700197887422,0.00305526091289733
BST2,-0.011423818798552794,0.07644260856681222,-0.025646003601280186,-0.014577605611332055,0.10009932362717018,0.06157688247125686,0.038753695910900235,0.04386131464173259,0.05854120366857094,0.08734486626606124,0.03991273292902095
COL5A1,-0.07610857498493363,0.028207188659118906,0.018605761736270803,0.08066526553992026,0.027589418855094517,-0.05005224864345826,0.03753070819644208,0.05440952393304929,-0.0242627922592087,0.001937958377155814,0.04257086301504664
CALM3,0.003304192303819303,0.07878310522708654,-0.02839835552653227,-0.0675023089645783,-0.07985208311681502,-0.06363904296631528,0.015937429543655953,0.06206921180851679,-0.07482197334077152,0.0030296138657985557,-0.10110046089046144
THBS2,0.020027907499539935,0.04349592891778001,0.035704947071283764,0.05249541559447482,0.08009352869169972,0.025867718485307736,-0.00894879773961144,-0.08589151495167319,-0.021387002225264327,0.009666825262006283,0.13146774797964794
SERPINE2,0.02644954636889191,-0.021374084352600024,0.03129629704204546,0.09772179366229233,-0.020615894978380192,-0.008265700006900644,0.034771858372519504,-0.014271999390314873,0.09879177219844801,0.07181446093485581,-0.005506982555448308
EFNB2,0.0025639032616237094,0.03596950093759405,-0.05589628669150753,-0.009328929778363672,0.03026185190518477,-0.01952667819060286,-0.009193415534424876,0.08778157105437207,-0.030090516986915637,-0.024768059558333434,0.024107749224876525
PROK1,,0.058953549408381316,-0.0011087532211714766,-0.01277243752445257,,-0.016801215782122726,,,,,0.0718273476044283
LACRT,,,,,,,-0.015963525724291747,,,,
MMP9,-0.02419073535585443,0.042756590477590416,-0.03530817985093986,-0.002448287099779372,0.04378555756761244,-0.017366314668579,,0.11138167378340774,0.10258203712785087,-0.07008718391210358,-0.024851367873257684
DMP1,,-0.010448691549934755,,,,,,0.07572147186201099,,,0.10625578748651755
NPPA,0.08574496652588837,0.07741684208420113,-0.07816736286895638,-0.029513577835460474,-0.022541518309788157,0.09285071499783135,-0.0001443927752035732,0.04002022856350453,0.051993529085577875,0.06441440749278152,-0.05362581526328268
APOB,,,,-0.016812995669721546,0.10380109010377125,0.03172754513108797,-0.011779019571327603,,,-0.0055406196050845225,0.01686888276771063
C4B,-0.026566716615545063,,0.07058010202557279,,,0.0062090159539972285,,0.16944583307126102,-0.038712363387985074,0.06592497728302096,
NTNG2,-0.018819035166211095,-0.020504258242929244,-0.04007848992002127,-0.027026442778152426,0.02833566965939055,-0.008018456721361679,0.03280912538861051,0.02150738317127367,0.08521777001465056,0.09878383909386426,0.03156043198816875
LAMA1,-0.000965184122095351,-0.015836992727494646,-0.02766538834870272,-0.023822001967061617,0.1216884688815361,0.08607969476336746,0.07865061269736094,-0.04229404721149116,,0.17414930008270274,0.03849828849334042
UCN,0.009234863047305749,-0.029474269566990712,0.02674210464644193,-0.00913516186638652,0.05059363928750755,-0.03093609356781648,0.10495597088192862,-0.04075429433141304,-0.01525593631393228,0.12339008187558052,0.07343932926747249
ARTN,0.00935512404932689,0.035116313119971626,-0.012831157689872261,-0.013813061686515186,0.057790325062887685,0.14355959673801832,,,,0.09919017275015124,-0.03541645484456445
PDGFD,0.0312351191838076,0.03827669101546008,0.019240450094529838,-0.009881633398483875,0.028192487965079706,0.034812162266688075,-0.017547644122737016,0.10424635910716992,0.14833494770961772,0.04904302492842417,0.049169668695612116
