,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL17B,-0.02739968205289385,,,,,,-0.04902570883770621,,,,0.04829038229408757,,0.03233820620853362,0.06881605679142273,,-0.022389396756162187,-0.023933033424264293,,-0.02029936371803504,0.1469512635468486,0.01832376698551824,
MMP1,,-0.006049520764117651,,,-0.014894866927987572,,,,,,0.01681568948508801,,0.25567144512023837,0.08854091860141736,,0.056494202790376924,0.04380646396978781,,-0.014699399216854776,0.12733229664605497,-0.020603167364676815,
MATN1,-0.02158839582524554,0.05013641824747342,,,,-0.04764940453436884,-0.031123015645737526,-0.013724000060669967,,,0.014833466613490331,-0.012683398822583828,,,,-0.004633345362258468,-0.026437702244194287,0.07522797094339825,-0.0028333821833179365,-0.026473766100245225,0.0020810132439325964,
ADAM28,-0.012296482164993959,-0.010494835547672627,-0.08673754930547102,-0.036730987568614946,0.031037047307220393,-0.0051667321297849235,-0.05938447533273753,-0.00963179610285462,-0.01344066727095071,-0.02809425257607497,0.011857791434860689,0.0073518884397031775,0.05691998242016765,-0.08398717332628737,0.04576507787283712,0.04148329156152803,0.08629864911056474,-0.011192752351008455,-0.007606393744552883,0.12026786813154239,0.020769667411191337,-0.0507606404224676
TCN2,-0.0012107421712213256,0.0910070169753233,-0.01991071785077533,0.030149368840102626,0.06653042237176739,0.06843941673768074,-0.12101359846529472,0.022604089822606258,-0.0013272202397073291,-0.02029940149856088,-0.08997921510775665,-0.01868331194578845,0.09559520186338372,0.02194315571591318,0.0862593765743981,0.08914134577508519,0.007528356527595305,0.03212991482770077,0.05315949583554785,0.13020781966372463,0.0718087659775953,0.1698478811115386
THPO,,0.00595939193960872,,0.017113741726195016,,-0.026228585974644582,-0.04111127998232589,-0.02817477704310665,-0.01614386377039239,-0.027540738253800722,,0.09336442342260315,,-0.0016014482920735328,-0.022409568858036362,,,,-0.018147715305195284,0.07317394510676423,-0.01797486418324742,
CUBN,-0.06580934765695899,0.0455710413432829,0.05895943759999712,-9.867699016183535e-05,-0.03740873010189672,0.05886083975497348,-0.0316503718074742,0.016148333257985172,0.012642712336701774,-0.03147026637368388,0.018636349130713686,-0.03709907306511261,0.17686892296583703,-0.0001627229127829363,0.062079506797095,0.05918468131363447,-0.0144073853713526,0.02853763944845256,0.014996681882204705,0.1246616845163191,0.0701820166648624,
TIMP3,0.008638926606906882,0.007533773073739329,-0.033454421729879086,-0.022913064740420448,0.07041881135473829,0.0383786607452103,-0.0556903262669557,-0.03937119935911971,0.027915604928487842,0.016373941366370923,0.012806210296422005,0.026726098998449355,0.0652337049424682,0.10216665681260947,0.016431086556816812,0.05112587141041859,0.058727970367018933,-0.07517348897700542,0.06355802167878935,0.14310059319979238,0.07712047044854067,-0.016296696237333718
PIGF,-0.05209645509282246,0.029245008494406487,-0.014949042897921481,0.039042227170638266,-0.03239063439009566,0.09862863171826936,-0.08793239258356611,0.05869636301214617,0.01876002089864145,-0.054033158085328235,0.04912026480046067,-0.05014215799385996,0.01058809045402513,0.12009507006356612,-0.010957762412630455,-0.025787454843695462,-0.012435090357590012,-0.017114564778391662,0.012903848408357102,0.08266497545637977,0.04379760235956032,0.024778423399889178
CRH,,-0.02995106615440788,-0.01431961541823887,-0.019526533151420146,0.008807068776514524,0.031303412415328656,0.0807169770224996,-0.02160477964175942,0.022658876429767372,0.05731998905170588,,-0.017347624777601683,,,,-0.0437422180338193,-0.019418485041440642,0.0676262117513794,0.027504561228755726,-0.004920293158516409,-0.005459183618944357,0.0426781637571896
BDNF,0.022025154553727718,-0.026097104279421423,-0.012809739114972594,-0.02409241140824424,0.05830107909134846,-0.052938751281888796,0.1405901028203474,0.006200970919289577,0.05371972398287361,0.05228282806729038,-0.0424574629274126,0.12518897718321614,-0.018868051755625156,-0.012722620336693522,,0.022585381606814715,0.034892175658119896,0.058397220676889294,0.035809153085545636,0.09567816023691487,0.156516719302752,0.02615353056976105
CCL5,-0.05392543549546795,0.08637682713534606,-0.03595426796087954,0.04184362665313354,0.057137254139835635,0.026076325901903945,-0.01898158851863166,0.06616304467673115,-0.011969339378470289,0.011777526906100838,-0.01869673364949562,0.022398570626846942,0.0693691343017204,0.017904475080580073,0.022831084984093548,0.0465632954175848,-0.04169304825163434,0.023790225564852108,0.03970323863712226,0.17391529863927366,0.0002991894899938933,
GAD1,0.17478175768168178,0.043729218280882914,-0.052381970348144236,-0.019784306067079788,0.09239348361532845,-0.06854218263809361,0.14644458937360674,0.0005747477041117199,0.03630810246716415,0.1483859691909832,-0.04382823593076812,0.12933624121416507,0.046645492034332714,-0.0023835706795410456,-0.020088335461910647,-0.039709210664801965,-0.029925781368130795,0.08194468058745083,-0.051595316128585735,0.03185005064037896,-0.007093773268192548,-0.04020516578340874
COL14A1,-0.008861295423443629,0.08930491704901337,-0.017869073018075554,0.041238439022724394,-0.011513971453655602,0.11716035009666656,-0.007660929710056566,0.03606551199684025,0.005512660278899338,-0.06386449385660782,0.04456869088664571,-0.042489182484784775,0.05370571130428552,0.021052771392474766,0.058202419927846236,-0.055419910731633756,0.08171827249170013,-0.00799889524919719,-0.015341085891432136,0.144518283987232,0.049165797128482756,
HLA-A,-0.03631731838245764,0.00857267263527324,0.0005581569599681539,-0.017909070165441788,-0.06856620676509628,0.12564299583671346,-0.09715070360708976,0.007914271655761652,-0.028063520743434833,-0.10836467352238591,-0.08719973029567876,-0.11637990284530213,0.00460906241825165,0.09189627412802155,0.03350871716322788,0.04424476860339977,0.06051090482898437,0.01666536623583965,0.027001970891921204,0.0790995611004145,0.0259805396503315,-0.044058593630289605
CD5L,,-0.01803594983050374,0.0019125706682191512,,,,,,,-0.02949585330319652,,,,,0.0820186878442831,,,,,,,
FGF18,,-0.02710029825823343,,-0.015513684564897203,0.04969109734001727,0.005409108595591117,,0.022876863003219908,,,-0.01906267118686497,,,,,-0.026469629951872995,0.1232965766500884,,-0.025401607823631066,-0.012614483694208306,0.03187469956207431,
ADM,-0.1773703326836804,-0.04175501165863291,-0.0019957737938676168,-0.05953856462567166,-0.018983439145643707,0.01916768902946688,-0.11146118254605386,-0.04967685404501083,-0.03794015981118185,-0.05933359717579685,-0.039782971805096976,-0.1307961456770315,0.10069979771930898,-0.07915142968983141,0.0061120831179866395,-0.14046120559458136,0.027237378440394144,-0.009700607243339985,-0.058033920718497854,0.025966522152524273,0.03509509322337144,0.04719619014166592
CCL15,,0.07717079381356673,,,,,,,-0.039769698270939575,,,,0.08286010648954599,,,,,,,-0.04937749498547641,,
GNAI2,0.011740862486872417,0.1035421985835056,0.0012611295476972462,0.007572555430405928,-0.017145040607577183,0.17346415618553646,-0.13616739975583053,0.000804520072029657,-0.03066779988713689,-0.10235510927338197,0.0011074625229697708,-0.05288822195284063,0.00998720799259923,-0.05481780635686217,0.03376954612417831,0.005778380459423076,0.0063422611288093955,0.0004963597568466454,0.014411962857763047,0.022664568380993174,0.02829877057556216,0.03635653114666093
HDC,,,,,,,-0.046992213029173335,,-0.01965307768034268,,,,,,,,,,,0.01945310526152592,0.07595770110135198,
COL11A1,,0.017709245342852144,-0.014706319313638777,-0.03002059821114987,-0.041455766119300075,0.19991907291649738,-0.009274893113405779,-0.007924949800865416,0.10245670694086716,0.062232222541297996,0.04705890438085065,0.0017978937244742474,0.038583312659389093,0.13559244728275852,0.05064590437746907,-0.08066785956178173,0.05101840376952123,0.07028891781702211,0.019947349275372873,0.010652384556613978,0.07335708529419202,0.11523637300452984
NUCB2,0.02240012321006871,-0.05076920244616637,0.056154167519316116,0.021699032904349522,-0.021862999040787406,0.04216976517332723,-0.024089698061227956,-0.04399595845363382,0.037972271102605884,0.08087691505053356,0.014280171259853045,0.02382570543478776,0.027147769311182072,0.0626955528692573,-0.01470505377003224,0.033569176485716466,-0.034729203978993914,-0.00844636901615679,-0.0379602050123072,0.08011053514674878,-0.07828941521937798,0.015391578041765093
FGF16,,,,,,,,,,,,,,,,,,,,,0.06484869728947974,
CXCL1,0.015285647326089287,0.03520646022712745,-0.015361522831495044,-0.02539984624634014,-0.04746958655356668,,-0.024272388841801308,0.014367254665284164,0.004857400223812263,-0.05826988583944659,-0.008206241201210942,-0.017206560646214585,0.07699055588038187,-0.03574541178148332,,-0.04416056236716088,0.011200404674774185,0.0013693664701487254,-0.0017309341176471498,0.1015917392534329,0.036446625323843976,0.2055975679557073
VCAN,0.016583691877310673,-0.02703351322958745,0.01833405330535994,0.07692301373679326,-0.02019722845628155,0.18741136856469862,-0.1363832043400286,0.02672070095273102,-0.054730343384642895,-0.04506677775705733,0.05189393596424688,-0.12957824943131302,-0.1417747291017483,0.041352755302090614,-0.08726710391986937,-0.07339483504148332,-0.04096889191842969,-0.017805216808491585,-0.03677742968143313,-0.016084487212353147,0.010715565973968668,0.03356149222618303
MMP7,-0.0630227797213201,0.01950007132562802,,-0.0112394293341402,,0.02016724868367828,0.048494473937628596,-0.013553775197426614,-0.0073344708855545915,0.04266305177982902,0.03218828347192357,-0.0196034872960982,0.0777419674955049,-0.06813767396336953,,0.1298665544169771,0.07548474331554311,,-0.018779758016329525,0.14074847890904713,-0.06376696847032819,
PTPN6,0.07766717809399606,-0.006115455259206901,0.02105289735065629,0.021948223099579185,-0.05853403075655296,0.097330174572595,-0.035798843723348746,-0.0015698830567822516,-0.019527023233501622,-0.04824152224010693,-0.03543704470506909,-0.06623320008318577,0.08249712587813678,-0.04639623218265132,-0.02214112118812628,0.04965920319580299,0.043278257745320355,0.01698560860651269,0.016060919924578494,0.12388985115906583,0.06508979057343912,0.022731151934868667
PTGS2,-0.10619955410210814,-0.01586617892096232,-0.013709353320340041,-0.06166962172797446,-0.02267765402931958,0.0515400754496109,0.11603570781634097,0.018173850121082892,0.04146806916950255,0.04677502455009391,-0.030686600846323412,0.06896236611091092,0.06686458823969635,0.11048131005226083,0.030863800168577833,-0.08876997022304134,0.03207202940796259,0.04778862558692494,0.016263243023358236,0.08019925843197376,0.05134501631960198,0.03158237024761793
XCL1,,-0.02172021607911081,,-0.016879444015017633,0.0779886659966939,,,0.06583947469658885,,-0.03296905173934587,-0.03677877283804201,,,,,,,,,,0.058094202082796594,
CD58,-0.019629168322070074,0.06735219677748028,0.002431363495501857,0.021659055960501383,0.0032498459715001073,0.09694553837449767,-0.09688832033287735,0.04215816677009557,-0.04458488290746558,-0.053886035301857746,0.04599946883047253,-0.06255401429446483,0.08832459052561989,-0.06879324471486571,0.04867824544967081,-0.005345471913019371,0.029950732771626173,0.06657658419541632,-0.001900974762157397,0.04999131123424969,0.04298822712098843,0.05717503783986301
TNFSF14,0.028251522410601342,0.047971365047762254,0.003955695230190564,-0.02215745476591805,0.023043988061271337,,-0.04514808440213046,0.00265494352526894,-0.014349253369410465,0.014569255544680563,,,0.014085764612193742,-0.0461479785969443,0.059506203761570065,-0.021174311734488423,0.059216843993667174,-0.04509820779160917,0.015362519577450523,0.046692271015713105,0.007147684114382744,0.022279375662142185
CNTN4,0.01592328296675168,-0.013632602740139284,-0.012541627528329682,0.018628571387630806,0.13687569964228277,-0.035451511016630834,-0.008079487384654027,-0.0375474477940514,0.0484368621885695,0.08987740119776391,,0.03971899290064115,-0.02887564395620517,,-0.03972984877085387,-0.020930116441522647,-0.024170521483445204,-0.007966341524091425,0.06321161284566287,-0.011063415183002483,0.028341670458580888,0.04013545699197391
NTF4,,,,-0.021351757488656458,,,,,,,,,,,,,,,,,,
INSL3,,0.04144822770555141,,-0.015513681521978523,,,,0.03729943942560141,,,,,,,,-0.023548475477054614,-0.014765385856785909,,0.013310075314885225,0.08550226039138001,,
BTLA,,,,-0.02462492725235727,-0.01651161805387716,,,,-0.018324487333655194,,,,,,-0.028706839914891407,,,,,0.08691473272279183,,
MFNG,0.04524127205816904,0.012318299750674505,-0.07103721417440849,0.05487475367179877,0.0014373864958757893,0.16146379726183244,-0.03786974702347318,0.004461339615990192,0.023140283790251258,0.00400451171045795,-0.006618667744884849,-0.0038903643503478253,0.07455301170518201,0.1502252113371865,-0.005690288698545367,0.025251784928195985,0.025854991377161823,-0.007353604651123411,0.03776034635818232,0.043603615578336384,0.06360652402697832,-0.006222017459049292
ICAM1,-0.03862776217829754,-0.024927439173124843,0.002815230683569963,-0.02516395843830855,-0.00030188422709612726,0.10097762666296364,-0.024078280697957758,0.06104747142308483,0.025182772346026134,-0.025356158314589105,0.017868248760860295,0.010274236544208004,0.02426066412711894,-0.0025259106694581904,0.0682127143613661,-0.007875956402104818,0.03631952410563779,-0.007008205892006584,-0.05091036942331091,0.012708200327825337,0.0066716485456533095,-0.013021150997873194
PROS1,0.0004830146840070063,0.024705529901800864,0.03440706438154531,-0.06883550275919892,-0.06720026092380635,0.057209240962106896,-0.1006524483560978,0.043368873913288496,-0.01078056921830783,-0.01388551651559842,0.07250161945357222,0.028684729473322502,0.11067748987116793,-0.10313251482865304,0.07831346193923147,-0.048682192202082634,0.047453782244171926,0.016621995508483266,0.01039504867940062,0.0968406529040075,-0.031919732802252285,0.003472107850242011
CLCF1,-0.05350716021549388,0.07429278441652587,-0.039325711948146824,-0.06815795387913323,-0.018331012396908677,0.035102523256109276,0.005664946793289937,-0.008004587115281833,-0.0244597761245897,-0.05781245973094338,-0.08386119172931249,-0.02755561311466882,0.04557738272478827,-0.0976328631609284,0.18424672847564175,0.020371908538575925,0.049651723225964846,0.01107508079701984,0.008013303328074853,0.05945431862952077,0.04591374537464685,
PSAP,0.0980029305334547,-0.02242131464943927,0.030596876237050923,-0.029702445464799283,0.0742840412487545,-0.12890513481425636,0.09646210378803244,0.07360541446194831,0.03666717908591645,-0.05061658450471306,0.07027751962358718,0.1418422938689799,-0.048768975897585894,0.013661265618228158,0.03361756605213111,-0.030059703374727676,0.0717440353366268,0.005367800987255733,0.001051617705730257,0.14680364487606112,-0.08951426196201145,0.1327304614764873
EFEMP1,-0.034704709656546706,0.013716581163982066,0.05214969682118927,-0.09372788289690308,-0.07031214106112949,0.08689097709885263,-0.11079919983737231,0.07887290920635097,-0.03359492664957847,-0.09191887651310891,0.036438421802304444,-0.07966196659463756,0.0065348718867632985,0.11165734152813508,0.009803343203202504,0.026289223849916717,0.03055461976010444,-0.015026915152575152,0.0248375049517514,0.0714643770734323,-0.017693875254277226,0.035901369543478716
C1QTNF1,-0.1083060745288615,0.005119865023936169,-0.030319045051468364,0.033302325417825816,0.006774397878154387,0.08151330596229783,-0.06600787876496532,-0.006262723908926146,-0.03184418055608061,0.020578921555650703,-0.015114021199485647,-0.0618222016789109,0.13670452988565251,0.027206190274877917,-0.09213843180898844,0.041925174076196885,0.06760673671882786,-0.023415931710947902,0.021670898742474343,-0.05005140551219331,0.03882095847854838,0.1361084938994974
ALB,0.024905108784341552,-0.0005382797088357353,-0.021134740143536508,0.0472969642055293,-0.039001873320223326,0.07713117378099008,-0.013301747330816282,-0.01706269051413701,0.05564029082074659,-0.009630797595311557,0.018574172834649245,-0.02744051447585767,-0.006706691635353832,-0.05316604984013776,-0.04116998661004769,0.01729967424359545,-0.010259465308748507,0.03225434094567268,-0.012982338075517462,-0.013751488129620801,0.033481613827330024,0.03921932127059147
CCL13,,,,,,,,,,,-0.0020463801985338144,,,,,-0.01571834786409598,,,-0.023808426298082223,,,
EFNA3,0.024815339251361666,-0.06936694217446747,-0.024586788710537853,-0.045267456843426,0.007080594927970044,-0.11960274219837953,0.14483764491463708,-0.00037818609281208086,0.04633805413579343,0.02342335462517045,0.013376789382297914,0.02669635360736457,-0.019772451765873323,-0.01229497006997813,0.027808491108266702,-0.02515704939520051,0.01565468392437815,-0.002108106094532107,-0.07418710951229256,0.08988704023936486,-0.0017131218847745142,-0.030910652877806588
DRAXIN,-0.002168891324633281,-0.03371303796001727,0.04013411412200229,0.09116272401310506,-0.009265498730363699,0.07872551424011533,-0.07011745584006288,-0.018157401479080064,-0.013086270332613751,-0.017948931765448706,0.03147336837084496,-0.06413229135607512,0.025998785138922956,-0.0496901317894395,0.07778818294134528,-0.048615347759185086,0.01365675857579978,0.019689632857873708,-0.08348452189983341,0.08855033162751988,0.060305747894097046,0.04228093943216994
RAET1L,,-0.022904105027722176,,,,,,,-0.015673753805777246,,,,,,,,-0.014947332403323634,,-0.02578658912190577,,,
NPTX2,0.10329473922512705,0.0550843650529574,-0.045895529612641414,-0.04508081915808359,0.06713073374856542,-0.10953164273351398,0.1448905420408442,-0.002345059894661317,0.009262213785385973,0.03846057583588856,0.013579480076270259,0.021315286827507298,-0.0018882625512931426,-0.0015680512183640699,0.047737494088835604,0.13501829631970044,0.09380376259704346,0.021714493012734055,-0.040308405750658964,0.10929665115012406,0.040018769318669545,0.048789079591213334
FGF11,-0.09801841229255263,-0.05346946605621437,-0.06994233080660801,-0.02075332883338414,-0.028135168683518477,0.09514787389131459,-0.06469344982769516,-0.04424923596200335,-0.02966129822216378,-0.000555955951056104,0.011791419028579641,-0.0869439892780277,0.046944060191299,-0.05276414401846058,0.056276922247735825,-0.09074067346094683,0.07016731741523025,0.02206420497181525,-0.05630714337046599,0.043515809807671384,0.030902664773899018,0.05169263271153049
CD59,0.12353058895284534,0.0953583803603566,0.09837844846162626,0.043396083873713916,0.02894749858183327,-0.07163701122117253,0.1305228922539191,0.05167887846178565,0.04866132459128018,-0.0676478970881251,-0.004312501564395739,0.12777671660528886,0.10375780592107622,0.21563958460737193,0.052334932831184365,0.09825606688519249,0.07225159296182572,0.004366778060064734,0.07186843808591592,0.07266121471117439,-0.021334102627241083,0.04865653582189802
COL9A2,0.04258337621557858,0.053797515842338564,-0.03572212511403688,0.011972122138621505,0.012200248687310766,0.1026861064647786,-0.06446728909048521,0.017612145617975725,-0.00846825523729157,-0.04981714379307644,-0.053613624219219946,-0.047410367627574154,0.04903405114978306,0.08020843877239159,0.06907937721854082,-0.028949463700709048,-0.03686099724563412,0.05574530070385037,0.022387354996981385,0.05960438881195236,0.0888144749876745,-0.015285738074559466
DLL3,0.1513024706584182,0.053624389559687145,0.03025559567280849,0.08168950997186168,0.03461995056089567,0.16368551524974287,0.0012533779928887046,-0.006610359002641228,-0.03564298687366815,0.10410089016669567,0.0008671586521284954,-0.018788704438330493,-0.041399233531241884,-0.028560783300602154,-0.0021904644172402042,-0.07428269363072514,-0.018525860511819307,-0.01261880393885106,0.04853697505854101,-0.061449924262859466,0.05510320369230836,-0.06553486906450419
FGF5,,,,,,,-0.028941350407891097,,,-0.0010845694313789342,0.09301586811196864,,,,,,,,,-0.0015723879053734424,-0.006887168513191827,
LIN7C,-0.0611003062113828,0.011079674266555251,-0.030325782214269056,0.02136360812683781,-0.038342614913387245,0.08951272830650561,-0.03205147475181137,-0.0319171820813831,-0.0010131004962615764,0.04420693769984742,-0.01221368956220096,0.02111599659665752,0.021960809789441506,-0.02440087247567741,0.07685729352376393,-0.0725283802293455,-0.04382955451246283,0.05979727328556147,-0.03306322158685901,0.0475969628594169,0.06513215199831227,0.04159819600150485
GDF7,0.03222348071509366,-0.00926034367220411,-0.013458058785397924,-0.027680937066691124,,0.03910203339978773,-0.05177134638881285,-0.038313914917779836,0.00511590387808582,0.0042425526223825415,,,,,0.05338581051476897,,-0.012813581300481259,0.03703096712250151,0.07058345016624436,0.08430275043308665,-0.031694882296987345,
PSPN,-0.029112376299925514,-0.0630210842420718,0.04481391673056954,-0.06503706654663098,-0.02135261026867496,0.034950567742595286,-0.016559911259932437,0.005675419258331431,0.09154687836826969,0.06578122970400804,-0.02037298960656239,0.013729908515647326,0.01973628489337638,-0.0334111576141204,0.010811861658239736,0.06965023633538933,0.014081597390067084,-0.022461759650128026,-0.009981665068298827,0.1351267907759304,0.04046083282007989,-0.02201484913495293
ANGPT1,0.05414224443394333,0.043921221927238276,0.016516333114213202,-0.012201856252348452,-0.05060568293787441,0.016905991593559114,-0.04031209103210295,-0.04318766680649531,-0.009258363022821708,-0.015709876618243173,0.0008784451654360987,0.047741548284817484,0.1620030913062521,0.00700956789663703,0.1297316840495781,0.020291453977810344,-0.03344728777739361,0.008272417778492427,-0.032992945900627714,0.10619916206666412,0.08113858870572294,0.08227085167531567
PNOC,0.10360452026730917,-0.020071658397025648,-0.028163522736477292,-0.023718183052038582,0.07044458757633987,-0.052016950493597156,0.12703620593154694,0.05171636562444087,0.061633317973666224,0.08473477650233074,0.025777354189823614,0.14034710931685912,,,,,-0.013626018717939543,,0.016832817121037118,-0.01755527476150501,-0.006639726746655533,-0.062234497843467226
L1CAM,0.12178121188128191,-0.01224651671097621,-0.05212124419041575,0.0002651972362600266,0.044445746555743446,-0.024490282761405285,0.07201030130314254,0.028764185345312446,0.090224413426541,0.05633791171408553,0.017457385095747388,0.151895521291884,-0.03882355190071963,-0.04095162914634364,-0.05608043945015927,-0.042106598034550136,0.029799385937245838,0.009868625697744963,-0.07498356460986444,-0.007102412177203072,-0.09796645062924522,0.034852962703936945
APOA1,-0.04637618227641096,0.01285016024579462,-0.01863760470875631,-0.024159995760287087,0.0003615655608756466,0.0684632555265982,-0.013766030866832988,-0.020351583460772732,0.025544364740492917,0.01719531368938517,-0.03559968725258454,-0.009215053939537242,-0.030604507185944946,-0.0959053490518993,-0.024255834076558548,0.011943433411818992,-0.0425542945829275,0.020030917625714642,-0.030801181698204685,0.1051839171162156,0.08072167434414329,-0.03300039599582398
PSEN1,-0.036798274418161886,0.08206444762321613,-0.012981447769130315,-0.002566435700600685,0.02407396581102897,0.041219560873566395,-0.056556772490511234,0.013882809357307964,-0.02340907440103594,-0.09768796687369745,0.023082534086725986,-0.01231567094425263,0.033464068570008935,0.07645140194997391,0.04704352970150683,0.03748036491971496,-0.012889728930838118,0.02382829054201515,0.023544802334569636,-0.022274728606718756,-0.013995233598765812,-0.009087824947833138
CALM2,0.1598992913046256,0.030488711862455824,-0.0005936922448452281,-0.022944002132625003,0.040600965517953856,-0.12284862107289184,0.10731864400817089,0.007227647321120003,0.02530352295141798,0.10741458351453605,0.003958319083589159,0.15611216377767595,-0.07509400771543273,0.044982515797750075,-0.01654512245760792,-0.024144758578016068,0.026262159701811092,0.023069938741990467,-0.07768964511142777,-0.005353149302100243,-0.0036335554973583014,0.06264162395951005
CLEC2B,-0.05212642426411911,0.022546953073304694,-0.007043903499862133,0.01964541839036414,-0.03503264912260085,0.019627752815728195,-0.05981292777420597,-0.00020897862582607783,0.08945851066376644,-0.023530745420478952,0.05213033389853172,-0.030439089909341053,0.06482065134814546,-0.04962294197201042,-0.012076544663604121,0.050731591444570276,0.028665788414034395,0.08978163081331501,-0.02246638483638355,0.13144323436453217,0.017179653105053296,-0.06180833275270113
NTNG1,0.009658616574284615,-0.008207946835216423,0.005516644522992297,0.003310915984073861,0.06126033520057607,0.07689522994258914,0.02623274781461087,-0.02290452595034984,0.037334296445669664,-0.005802095653345878,0.003365732802216944,0.06446671687367717,-0.010270536008444046,-0.019915964215914086,-0.024974790709366902,0.008551508839625882,0.025402804822597356,-0.01428493102844186,0.028274098139251046,0.0521716942334486,-0.006168555895147714,0.018408953546833164
LRIG1,0.016252325637065922,0.03713788238081388,-0.016778490430212564,0.015498825452757726,-0.04873084492212075,0.04155845552956775,-0.055519169568812705,-0.04915380306330889,-0.007931176679434259,-0.009134621079863198,0.04364254321233096,-0.025664607921526267,-0.11080982600993262,0.14273223711935018,0.04208617562865439,-0.00667059022531373,-0.027055561259610676,-0.02214340986838059,0.09159864214397768,-0.020305868638537367,-0.00994059050594625,-0.00668944524520484
CPAMD8,,0.02478378986020225,,-0.018349917042093985,0.08705754769957,0.018632948465838246,-0.011301632282379697,0.09606970207183496,0.006017891191728387,-0.01110028031308189,,0.03371328626837665,-0.03467104893366557,,-0.023896164726880734,,-0.01439502375962331,0.014341986279032408,,0.12714850660883503,-0.0493423513335154,-0.03837115627541775
GHRL,,0.08689055817529673,-0.017070094142273663,-0.022719310938861103,0.04081304618428454,-0.05750800984221052,-0.001030303024217874,-0.012276636863564205,-0.013086270332613751,0.05201160874308972,,-0.016187452439191383,0.017582717036029427,0.055547420344390835,-0.02675591217131444,,,0.0025630349970665696,-0.018664432842334107,0.039656624542666344,-0.006837472004248763,
NPY,0.0791205373512258,0.03540213975207588,-0.024132197576493014,-0.05473967156033836,-0.03189958560132258,-0.11745494334723842,0.13925292074091142,-0.0006496612383032813,-0.008537360013805275,0.06310364856432359,,0.06119801182252946,-0.017074639298746308,0.04146159469593753,-0.028976483717620818,0.07678639154130808,0.040598929398149027,0.017913332011444478,-0.003265434811849654,0.01442361427567095,-0.01747836334389718,0.05658186284272434
MMP2,0.11706078635422264,0.12767254981205656,0.042406969183013975,0.02190953093290564,0.04057004994121419,0.1331804661129051,-0.04913137326720551,0.022918156354355155,-0.006963765681508172,-0.06365906641692207,0.04997340924828592,-0.14167578468419478,0.11030822954584633,0.06242164992245613,0.07696285048145689,0.04677301162440993,0.012712825787131895,-0.001869709829436128,-0.010030915019157616,0.11263796565195237,0.061633628885297546,0.07356421304087471
LHB,,,,-0.015981391953116268,,,,,,,,,,,,,,,,,,
PPY,,0.013823823521306,,0.05905847607743035,,,,-0.012669861415958935,,,0.06359136963841529,,,,,0.02463682114365069,-0.032485177796559614,,-0.006484358289536341,0.05333876316490502,0.06532656662324121,
ALKAL2,0.05486906376492672,-0.010551076079934496,-0.010802297147013723,-0.01574920725472977,,0.05191957151744868,-0.0017539303220985834,0.018076143246894875,-0.03479487025315756,-0.06321223981744617,-0.029909148491663755,-0.04165655670121783,-0.03985516640072553,0.04896628508639076,0.1058353339555512,0.03502134557221311,0.023858746178932327,-0.03823476920763883,0.009169287234953718,0.10428119578737022,0.014993328417407978,-0.06008274738642378
CSF1,-0.07758635838011008,0.03458979569409394,0.0044734562008674,-0.014049223797812697,0.004486769227608299,0.13511494171604463,-0.08579718170722628,0.04476137052961993,-0.03609737184464454,-0.034740539177401254,-0.027847396610880547,-0.02934864709053584,0.06063251406316492,-0.00957038514563287,0.03675151209785228,0.004272647123928326,0.017685591889871316,-0.002708496597913782,0.015915222847580103,0.020569341225608485,0.09809690227890315,0.03430922458155658
SEMA4C,-0.008841829273032342,0.12390155295187177,0.04282908633369159,-0.015609610519911875,-0.013034862189511475,0.12230319684312196,-0.06959679584210444,-0.012125894409789744,0.009973108251632893,-0.008198221542193258,-0.007310161945369626,-0.06412040120638744,0.08740591414086621,-0.0391052446525488,0.04408564806443771,-0.017423933403631825,0.017218352447037944,0.07540167209620938,0.03209424292523078,0.10932487809033131,-0.002042069902077551,0.011166165633535452
BMP8A,,,,,,,,,,,,,,,,,,,,0.0009183923429639411,,
ICAM2,0.20529184198055575,0.13077726902143252,-0.029895717890746593,0.07739135701882643,0.03009290151196761,0.019832814941961506,-0.03606946879415866,0.10008215330653301,-0.036952909243461604,-0.07567240264805603,0.05507246136715014,-0.04144681656314856,0.19945463925781984,0.21382023079447335,0.059158832145865925,0.14860928723993205,0.08238177317132331,0.027693013766830556,0.01093927506256169,0.1477392297871386,0.012851077767951948,-0.07914859813394758
SYTL3,-0.05274092738522,-0.044718206389732965,-0.015991756100941463,-0.049232235344150825,-0.054645902661996,-0.00662223259844579,-0.03877780470289694,-0.0019139112314074528,-0.029481044286567573,-0.021925681882023238,-0.010662038996745303,-0.030049635105424164,0.01139735576112565,-0.052479417999824765,0.02448505541883454,-0.012579802729085649,0.1406536581675697,0.012095345138998483,-0.024298069166716747,0.09296862571824523,0.08143885105079288,
