,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
B2M,0.0850614001991969,0.16140743686132092,-0.034014848321647244,0.1410657711313201,0.031097108880691796,0.07344128553486431,0.47360546242965856,0.03900043195332946,0.050455692020083494,0.023068157985082785,-0.12635687969482978,0.03275133639830117,-0.01675193909962936,0.2664049634543496,0.27618717337603055,-0.01931668677861071,-0.10670640311575155,-0.10527336075670164,0.19993319969039797
OMG,-0.021108477111301073,0.21327275425784933,0.028866171676183362,0.03929807870745966,0.06414093614706573,-0.04151690296679794,-0.14465995502946893,0.053110129249643756,0.017456829288861712,-0.039470751088620804,-0.0536177575160937,0.05525396897793589,-0.03741942184910646,0.14364188537315994,0.22667882557771463,0.03646838890179428,0.019568096045496423,0.11733667274573407,-0.02782640578963751
CXCL3,0.0650001198648268,-0.105942430210565,0.05452073013292961,-0.026064734398224765,-0.07169291588932102,,0.06407845454628126,-0.05512418911338504,-0.009530648662074773,-0.02029955310476337,0.14293797076304166,,,-0.059630750651030615,-0.10309148237605065,0.06823735322963909,-0.09474352315764706,0.07190540341603775,0.014240475469159592
CXCL10,-0.043452916188586384,0.09570227267989069,-0.01711427384473149,,0.05855777627414769,0.06798004029658541,0.40087041758225234,0.08133205544342516,0.02563696539660414,0.009348825087020262,-0.08477736754615121,0.07219337017867558,0.025124955751855287,0.034164420326622806,0.046089797655747014,0.016650873618252147,-0.013764658276304912,0.022247015305504613,-0.025781618510841306
RSPO3,,0.0002287383887254841,,0.0021746486397862647,0.07793547404413691,-0.01881358497783867,-0.08010504381405097,0.030763513945462107,0.013988848342315494,0.04484942983794069,,,,0.03669281417560154,0.09303773685796358,,0.05157176423949355,-0.016006360804690988,-0.04529713323211023
CORT,0.07601593692279926,0.030176738023872742,-0.0299599277013774,0.05809099244048351,0.010460626060113047,-0.018999593486399357,-0.12992014545430433,0.017289665364550733,0.0071795085225693995,-0.016976476668921447,,,,-0.0003584911090255481,0.06330913030225616,,-0.07662392827801259,,
NCAN,-0.02417299876496539,0.3353387908492132,-0.015363236948373537,0.07415626098707667,0.03045443257780716,0.09327576332482557,0.18111711843513018,0.029406465078053643,0.0635196297809024,0.07481750263035834,-0.04145783498534835,-0.0802923731392758,0.10587371986381279,0.23533667964476135,0.28416464768244154,-0.03109530842397434,0.13377473520344618,0.1368869333834038,0.003940617791581031
PRG4,,0.044855417657582344,,0.05939200114105334,-0.01743678462905035,,0.0861600722149421,-0.038282049280036604,,-0.024801084795209788,,,,0.04423447410665158,-0.008465181056665274,,0.02212819521544945,-0.013713667924803823,0.11691857883095699
ZG16B,,0.08990999368310133,-0.02622968123916095,,0.01612770359625956,,-0.009035156424959438,-0.030633357627582174,,,,,-0.047746033099929634,,,,,-0.019958209320801543,-0.015105924032795988
TGM2,-0.006472077915020257,-0.07786658458567812,-0.018638458150732045,-0.04291214170395703,-0.015781063860820267,0.05157679582138466,0.21133345942473156,-0.018231830780034337,0.027225969103810404,-0.05090620582381608,-0.06081008970532631,0.0932892343980313,0.045418563853227886,-0.03659742879438316,-0.05167192433813674,-0.03552527812597509,0.018148800401358748,-0.00650999073163014,0.030261020396760083
VEGFC,-0.04132931232982586,-0.05511530142846925,-0.023501155291775384,-0.0055086025442372035,0.002410352453561035,0.015865713906388478,-0.005225488401564216,0.013736454137345101,0.01915016955406003,0.03082671449422977,-0.04242961726366206,0.08983737478382596,0.0004892459671766033,-0.0567916613323838,-0.0028521889254864425,0.08600460324137696,0.012492090643735645,0.006185566044914635,0.037787837903220295
WNT6,,0.022850638617868596,0.08413173961585214,-0.0023504955099941088,-0.04774292281238965,-0.016548394207614933,0.029299826788631824,0.016769896230117737,,0.03873299242939081,,,0.068731578343758,0.06669361000772825,0.05631448408603553,,0.011683426365734084,-0.02410363963144187,0.008369122233419886
