,UKF243,UKF260,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
LIN7C,-0.020146458594105604,0.012453645690917782,0.04893665548443818,-0.0063975261364245545,-0.04087348338386059,0.02621650962421185,0.05453628572506392,0.027740657423709007,0.03496516442406303
GDF7,0.029773149508913167,,-0.01654824981838828,,,,-0.029091958267254508,-0.037099639440222675,0.015326085508692841
PSPN,-0.021539303884522798,0.004319941255770446,0.029634914858912207,0.051839891453761236,0.019756897322761324,0.0850867714737178,0.015294548597126152,-0.03316509108813591,0.0685776130238743
ANGPT1,0.034154692661187966,-0.027598092204820204,-0.01692111708526666,0.05427006810201304,0.11390226214160656,0.02007801314368195,-0.03210659385448793,-0.0003544095016482207,0.05622790138442979
PNOC,0.14779872833105287,-0.004158850790218434,-0.00815701158166379,-0.03192707114639716,,,,,-0.02427066934232614
L1CAM,-0.02359414130838715,0.06561845664656175,-0.009120794521246063,-0.03462610460543048,-0.03461793286465727,-0.009690458216886239,-0.0328228635343904,-0.006627874508199378,0.07003219109906296
APOA1,-0.024884208712954495,0.06706051640721801,-0.026781753529425217,-0.007081782933804941,-0.09121612483454888,0.036315795080999684,-0.05818607927383504,-0.031320881421971036,-0.02461566961140916
PSEN1,0.014297827601627596,0.10480408552375453,-0.002429137436470374,-0.0159419832263601,0.05521534903067747,0.051377966730321724,0.01416754458452895,-0.016150241900108765,-0.05485668174226138
CALM2,0.015294671981215,-0.02684396755752702,-0.0167239939325496,-0.0577805267958401,0.018005194341779614,-0.07150502532868254,-0.0934445962858595,0.013517639824452426,-0.03396262946288948
CLEC2B,-0.09615122905038401,-0.011146518201263673,-0.0056833679070025225,-0.022980433605095416,0.03663415092552299,0.06591205715696861,-0.030603882939126192,0.059539105088518986,-0.001393725156023772
NTNG1,-0.03277804833962154,0.05488467134283163,-0.01310980158605821,-0.03433319537482142,-0.051026117028109406,0.010797652171419855,-0.03478513799907402,0.07024030570288467,0.010239476589619073
LRIG1,0.08446547707974819,-0.06366846664143162,0.007566419200186085,0.00951970377855163,0.015460634086154668,0.007106277955060354,-0.12032329932380915,-0.023008419621629524,-0.01661154173857608
CPAMD8,,-0.024980549307528417,-0.030629442095469722,-0.0298023510045981,,0.01937631135066945,-0.048111476763692804,-0.008044181694901368,-0.024640223999069934
GHRL,,-0.005628005791839422,-0.01509171756155808,-0.004393738554372848,-0.045689035800308184,-0.060747792267534184,-0.03534701091810174,-0.00969222780104697,-0.02036370197250057
NPY,0.005679763372666109,0.06095676680506544,0.022288702735705487,-0.035586616476458,-0.044187870033234856,,-0.021879908139694173,-0.05479354097158884,-0.014756305255335863
MMP2,0.009190376017206129,-0.012305395225899183,0.04017437120046818,0.0023722004882691097,0.044266784536514295,-0.014728290099845037,-0.006964479487843252,-0.021250365948878316,-0.07856959222331825
PPY,,,,,,,,,-0.028037677329319416
ALKAL2,0.12924701856072518,,-0.04012712110516447,0.08893501718369287,0.07195235626604088,,-0.016904271522448992,0.013595318657249207,0.009080678962033604
CSF1,0.00033963509550218024,0.005253363500581005,-0.054308266543689365,-0.002016316996836174,-0.07407923848489688,0.06193381383853163,-0.11215234622837052,-0.030699942682182388,-0.001132320818581768
SEMA4C,0.03255998000507179,0.009691230460561447,-0.0035832996617044728,-0.013532304146978494,0.024482594682730466,-0.09864125149718615,-0.033216588816369436,-0.030324710798169223,0.024662475277760547
BMP8A,,,,,,,,,-0.021106853463133922
ICAM2,0.04583726046485327,0.06259787915067039,0.025370624599575127,0.0006415118507368454,0.07425704117969084,-0.020764449496983087,-0.059614770857994576,0.021649329584481725,-0.051687298493709385
SYTL3,-0.03255626618429619,-0.019822396911076307,0.024471405428508466,-0.04345242230539249,-0.022327742438584215,-0.008047388363229132,0.1218827574874589,0.0472891578315256,-0.05249811869334906
IL1A,-0.018822799799887248,0.024975672431568445,0.09044640248232037,0.16895342839291888,0.013002270384456786,0.0033421950118670478,-0.05033942613650059,0.05999162586143489,-0.057524928509003675
HLA-G,0.027219700038710687,,,,-0.03598225361416164,0.04104052454260979,,,
PGF,0.012392666560469048,0.11090520774840142,0.03918303310108487,0.00432223061589606,0.12868482512215537,0.011521142206431337,0.0627723667732689,0.09219378841927385,-0.03399808821290658
LGALS8,0.012048675095287406,0.07969848388895226,0.02776809560537088,0.0011396568821321943,0.04683144618444314,0.12808582531883184,0.0280762483764246,0.049065564046143116,-0.004624324393034684
DKK3,0.026259330432106417,-0.04466716951833483,-0.028887535409313967,-0.0696276215712026,0.05120713344509941,0.04958973630650537,-0.04893039978355652,0.046120472630703416,-0.056031279409966724
COL16A1,0.07411835150832971,-0.04269071171655258,0.02920935359167226,0.055404614524325685,0.1523929804915817,0.05294182088550913,0.014327261554842043,-0.00882168421253067,-0.04031695604269479
TPH1,0.05138317337853369,-0.024521647458011,,-0.019418563061991585,-0.022990215580379263,-0.043898064936153294,,-0.032156726931504016,0.053971981338938414
TNC,0.033703348278591,0.047091807516925675,0.026618967453882918,0.060452751933861924,-0.05315275536381769,-0.03011818963104592,-0.04667605082414757,-0.042498750724795226,-0.01281012915606391
TNFSF9,-0.042329693977761304,0.01719725263405265,-0.025207726007854512,0.04211530238692792,,-0.04454101586330513,-0.0325777159353392,0.08687112499609202,0.053117292678512985
C4A,,,,-0.017069654602087234,-0.013646096051841933,,,-0.030930472481569802,0.01527954635236968
CNTN2,0.047000782427564766,-0.005508395551024074,0.0004946073791235568,0.006580952932476142,0.014744191591124818,0.04258325903271953,-0.040269957834046535,-0.020124523854659546,0.014966496030005083
LUM,-0.029866840550827837,-0.033506471425112705,0.030439656101101838,0.013564562788554899,0.09159131839130832,0.008585196683705202,0.02295571302213138,-0.04971216190714461,-0.007486081687994313
BTC,,0.055220588719984434,0.06681121376834542,,,0.0002874615222157054,,-0.026539512697571883,-0.03201339715473104
APOC1,-0.048867801206487455,-0.0016384580286379186,-0.004404108619432182,0.009617281835415315,0.07139676609696806,0.03379460195610437,-0.07365174501521578,0.002983328937291763,-0.00281876281252884
PKM,0.0680113252198019,0.025215166388567807,-0.00782136659199216,0.07953222346191241,-0.0588351864715286,-0.02076375559461627,0.04658041249577343,0.048218465774864994,-0.007223782269270747
TNF,-0.02448621691496682,0.013742987946281858,-0.022063757539994355,-0.007706565359797936,-0.011684078744240219,0.06477341780231681,-0.018077333664915207,,-0.07146636497371402
GNAS,0.03371087565979676,-0.04234842829549981,-0.01502858956821263,0.05642189777428943,-0.0807676740051065,0.055201562315703744,0.12644447434487763,-0.01610506916994884,-0.0015062417254759844
BMP8B,0.01585251643490909,-0.04361370600618499,-0.014650108219658134,-0.04633284991059485,-0.02089318456932758,-0.024396278934615528,0.02785413653338167,-0.011206662380851837,-0.024711784948484035
LIPH,0.11757018760090282,,,,-0.03598227436776017,,,,-0.011689514704985922
CCL28,-0.02255278137731908,,-0.0004871806065114258,-0.01539976405339712,0.03842591934459007,,,0.02571623224085077,0.009058317148515809
PTPN11,0.003511193661746365,0.05253256475405862,-0.031823389292816716,0.02335296248645269,0.040998144321421605,0.0002850196871066224,0.02698881982654661,0.007396162302595339,0.031107325524673993
ADAM12,0.0857619645847947,0.05571744544344539,-0.01674641985966927,0.037983003970699744,0.06626982816392332,-0.01517864673876119,-0.09633236749000192,-0.03451191651511038,-0.032316320632980754
EPO,0.053645446825041805,0.029205214615492223,,0.015696817699517664,,-0.06260330584313763,0.06545283616374967,,0.07627307617139854
EDN3,0.0067784564288101085,0.028478009465999706,0.06319452200787752,-0.019618936614689473,,,-0.03121220285018472,0.038125712879300236,-0.005551736163145196
CCL22,,,,,,,,0.03232691108384795,-0.026932201698281148
CCL2,-0.0009645068946029458,0.050854102772814144,0.009312771647929475,0.057791388021611524,-0.04155678661814565,-0.0062379813143535676,-0.07483529200426932,-0.10129044424875434,-0.025806240738158723
DSCAM,0.011490662103160467,0.02094533424186233,0.015432622030376424,0.051965692940818924,-0.06202864625469275,0.08708783771117135,2.828972132141919e-05,-0.032177809755213505,0.06747155607579478
ANG,0.05179480747118883,0.012165998076820037,0.06541976802180481,0.05886067988886698,0.036405004895043475,-0.05760514577660608,-0.024835934804812925,0.0044738076833027735,0.073041440832173
FBLN2,-0.04109756255731881,0.021582734792391034,0.08284771621234455,-0.01453340788206252,0.015184432119958484,,0.10315895368181659,-0.052441360942797,0.0255998971542563
VTN,-0.029195930891286102,0.046554839600200994,-0.010474806745028181,-0.016135659150814823,0.0724740636634624,-0.020566007793399205,,,-0.012923047697230548
VEGFA,0.02506932141033225,0.07990455173545827,0.0342159870216273,0.10810777842324908,-0.05465563305903114,-0.0859702805373759,0.15858015263854863,0.038132419312450316,0.017634319565932234
F10,,-0.02475207544534717,0.009552432356279637,,,-0.041238396357882165,,-0.00010479676917937028,0.024226345260644214
SERPINA1,0.05081715988004704,-0.0368872957420249,0.0437180841103668,0.09477334567573166,0.030911277939928837,-0.053455015233490784,0.003649208298362288,0.002454679593889205,0.030581015883048256
VWF,0.04638392378149626,-0.004474992576360107,0.04103707844501762,-0.004043178104104318,0.09256217640969155,0.09537308006406964,0.02483021778095142,-0.0010963351901420307,-0.06633342705531228
GDNF,,,,-0.019418564401417704,,-0.02327086637257247,-0.03478512828611111,,
VASP,-0.059009041871832216,0.03348063267252722,0.016328997829618254,0.02804884324281866,0.1267250793538085,-0.020673225987797916,-0.10393137256306834,0.00069389652073175,-0.0009623265279116891
ADAM15,0.09033408526213482,0.011961845752338053,0.061115944442605874,0.0039413182753038414,0.009849605553241651,-0.04317646473684894,-0.04456232794409717,0.04141059934804721,-0.0633392977792218
WNT2,0.06289021610000985,0.01212001754241224,-0.01965989803094568,-0.0181728972383076,0.10386561866964837,,,,0.002080905968198481
CALCB,0.08217754808279988,0.04887901180131449,,,,,,,
OLFM2,0.03990299202190388,-0.014187218172535638,0.0549348358904754,0.02141408009145812,-0.040536614354162,0.028443563763796597,0.009480403784282632,-0.05037882058371959,0.012288424729346272
MFAP2,-0.019122510100467255,-0.04287981915960253,-0.02664211355145161,-0.037350827391519195,0.06888765860427692,0.06423000191477332,-0.07665392880001577,-0.05492830930610303,-0.020771248032482904
HLA-C,0.011167449250619384,0.06499625636546903,0.02410865354831746,0.06726508701044605,0.0529888646595911,-0.01469641104180061,-0.059497005292939026,-0.07551781962060905,-0.028237579145146175
THBS1,0.018145860795601026,0.0026957433010152453,-0.02829792606349163,0.05290215022857792,-0.01021149077668243,0.11337913513422104,0.026391305924570337,0.04912412325118468,-0.07096410950329553
HSPA4,0.04759518248172783,-0.05558873137225097,0.03059983019512441,0.003336606342700105,0.036188574962287716,0.0333662502486176,0.038256082036564165,-0.012016086911818645,-0.03564022691654012
LMAN1,-0.02988817659256007,0.057227174085610205,0.03149501463937801,0.035926430064122036,-0.07076477776990435,0.09721879368251939,0.025231755151626456,-0.07703249870627504,0.03180365032332755
LYPD3,,-0.02652907678523288,0.054069718935101284,,0.015771823699384735,-0.06903324166219277,-0.027867587549612143,,-0.03614368231116465
APOE,-0.0188753492275383,-0.0748172328987704,-0.026127420139283576,-0.04391245110174961,0.03045500119658783,0.003973077181275103,0.026006652587531102,-0.01828906460580635,-0.005542585449617612
SOSTDC1,0.020130167365062426,0.022194759834159025,-0.03543315970518658,-0.018019969120619955,,,,,0.06116746340187904
ANXA1,0.006020948690299801,0.01556689745301186,0.035485391826144956,0.019461972236565026,0.025850934087662314,-0.06436060635893655,-0.08525128106905332,-0.029154775769098754,-0.05093898243426078
WNT2B,0.06974337819693668,-0.018186245067462043,-0.01546627707041115,0.05519265655387405,0.08708501181480323,0.040338576201229354,-0.057341940991257626,0.018829388774898707,0.0916047208188866
AMH,0.07223866249469525,-0.009984311787538152,-0.019489863277252596,0.055308165180865426,,-0.004044568550780428,0.08500897252639131,-0.02138032911268191,0.05327209451502399
GDF10,-0.025592499718868608,0.00432743283137962,0.022771365081465014,-0.03735876171887956,0.014260939391017493,-0.03984960256196591,,-0.026984376462060252,0.03072146439403261
EFNB3,0.019753475856338812,-0.009979171728122382,-0.031039438981929665,-0.02862107325484138,-0.024087442593530666,-0.0035355001765981055,0.03923446184161162,-0.06468225785878463,0.055138483066613425
LTB,-0.031125421273252817,0.001638520132963716,-0.008465799366679327,-0.036092334865281156,0.025067420840576858,0.058206494373153846,-0.006624852347732941,-0.0515091770607267,-0.033148663446427445
ANGPT2,0.06404770682688979,0.026695544994919457,0.023996117593826714,-0.009128698026000798,0.03897377903476991,0.03530521612060449,0.011130273666619705,0.023987476062304166,-0.05339878479921157
NRTN,,,,,,,-0.015564075193730187,-0.02698438614257821,
ADAM17,-0.016149132330421083,0.10136806779806319,-0.012540913906086656,0.027236302841335894,0.015263072319358783,0.06672588116304291,0.07145587392616759,0.03802766832134281,-0.008437054300361154
LRPAP1,0.0405140461370447,-0.012067034886202126,0.046686389026691005,-0.023764398479696202,0.06652502193726599,-0.014676304106335147,-0.021380110853984027,0.032222034478445426,0.03433827282378074
NID1,0.03313469784008875,-0.008725604148043903,-0.02334767791638942,-0.021195305767755437,0.09798222465702967,0.02274506405847839,-0.09832208481960696,0.045183008047912775,-0.04747724119350779
MST1,0.013978711847849165,-0.00047595062275522173,0.0534244496076012,0.050287452262130806,-0.10873904031629883,-0.0782315015545353,0.02173486667836929,-0.020754616006756276,0.11956038712806338
IL13,,,,0.007658539201605679,0.10315092227272557,,,,
DCN,-0.03584840602184624,0.016585506616569153,0.032514729555532945,-0.022745404909827564,0.07585965029895556,-0.009374644676560765,0.021455395500999456,0.026860660425626355,-0.026002268674788186
IGFL2,,,,,,,,,-0.018360286621940752
COL7A1,0.04015908955036265,0.009863162307808844,-0.01041424667086232,0.08215396595368682,0.11151015011460064,0.015019627499227759,0.028842694942397263,-0.04716500415223347,0.04375109498756906
CALR,0.017861510575134687,0.06895468191116497,0.02121272220030775,0.05909994490805932,0.028073881578252777,0.13290519264683773,-0.00614277528632246,-0.048915254330792204,-0.08786011224254354
PIGA,-0.019594104298775984,-0.003849737782511696,0.03772686196336207,0.05139039243019284,0.047429763751824804,-0.1081358181519198,0.07690378145362063,-0.033118166861618836,-0.0005573953432983161
CD200,-0.02725786620307517,-0.010393600525125338,0.004623970670006596,-0.03710055502535336,0.037541545887058714,0.03866357165197038,-0.05387538339895301,0.02149666552689913,0.011574695532147945
GRP,,,-0.012074281473757347,0.04889640219075291,,,,0.004847488209110733,-0.020680501899387638
CDH1,,,,0.0441252375633844,0.005885754750869852,-0.03958589170652767,0.08517741741805118,-0.028009502660821858,0.051147500184571
LPL,0.08926648946512482,-0.03156644659269285,-0.001061071512057817,0.059233927348581926,-0.09891808989322137,0.018074380088532974,0.015037279255769084,0.009038368408692347,0.04974533775032602
SEMA5A,0.04278394541861079,-0.018708793934349557,0.005873692627856272,0.017613225490292893,0.021670723367307947,0.004157212372752841,0.06798369452204651,0.0017645058465008687,0.07968490260737829
SEMA7A,0.015903703927935,0.04409081670663309,-0.018954769318413594,0.09356490200151878,0.04605237740843278,0.06425092125991239,0.07000542461149535,0.09231611524541268,0.04581296930846923
SEMA4G,0.04638022743585137,0.050876556246195276,0.006572569943406156,0.03501231129846078,-0.00951367793513039,-0.023116208162864894,-0.032566400991934245,0.007804755633576979,-0.03498182292810823
SEMA3B,0.0304536135970333,-0.007895117974488766,0.02290914832157504,0.01939192702168952,-0.011204479749028984,-0.00116005364439142,-0.013253658113471341,-0.018347910176581328,0.0260148661187042
RPH3A,0.10493085417043073,-0.012646990253929673,-0.00275471899204428,-0.051107588711783045,-0.029990915761395984,,0.023478142680311925,0.02063018180057643,-0.03143734307133129
JAG2,0.03916611285920066,-0.0015962390549516786,0.020693641696320517,0.025455745603741864,0.07959722740285716,0.06027421895129754,-0.002774264713997156,0.07465306219737802,-0.01466835815247994
CGN,0.008831279779508826,-0.039127833545978846,0.10442477456225258,0.0589026352085166,0.17219910708902164,-0.044675567637604476,-0.027522249682239514,-0.00901707293879004,0.00392746155930055
GDF15,0.002529230570164136,0.05819366937919506,,0.04491852241469595,-0.06175918743210955,-0.017741072419832988,0.13062288613235315,-0.03786231238401657,0.06885572289791392
SEMA4F,-0.0463838688176691,0.005817004594480021,0.014918117798689337,-0.036777644706946624,-0.03594686927083607,-0.0915003066029582,-0.015479503594618567,0.039697704348440145,0.011469152779090133
NXPH1,-0.030739701960688905,-0.020498565634318226,-0.013807894219351328,0.018686653098601208,0.05955818455897974,-0.03685187395389763,-0.05147679584951952,-0.0531982475859009,0.09267242448114767
ARF1,-0.05975003760752017,0.027014775869626452,-0.023393279083114706,0.021364377602177347,0.016225278240046128,0.06968576830372661,-0.015277339412365793,-0.00975150676742955,-0.0286864367199237
DSC3,,,,,,,,,-0.01742889489748108
EBI3,-0.0035880268267559274,-0.009606172136165339,-0.03638077206988365,0.06193454446659256,0.03738684667204007,-0.0006052792504614491,-0.018383118670740613,-0.01114258342467338,0.013020301399663696
TIMP1,-0.046543086938910315,0.03691917163405163,0.0070881347035878835,0.011266401273441959,0.04738956116335671,0.04068708230196013,-0.103344406785381,0.014966075077137736,-0.06573100041068539
SEMA3C,0.0018797646838986865,-0.054468334834339126,4.1533872191100705e-05,0.01515353071227007,0.09264621298855806,0.06429714697150166,-0.0647985377106816,0.013970993363349043,2.4311149706124967e-05
GNRH2,,,,,,,,,-0.018886582975234305
GAS6,0.04750162375205679,-0.0029732449541186165,-0.018819245981122577,0.08111000664426551,0.05695705864866263,-0.03939742170510465,0.011424032488120075,-0.029976046687171017,0.042102999736450875
MEPE,-0.026534606670698298,-0.004779352375714034,-0.016406066005595858,-0.03597544001921173,,,,,-0.024083976565769574
SERPINE1,-0.0564800466320165,0.05753568595793293,0.007342023981866492,0.03938724620426649,0.03361680631487815,0.10582485921105213,0.043802244867215706,-0.011121995091634486,0.013975508020675218
RSPO2,-0.030285408119125556,-0.009575459772072872,0.013937846687246642,-0.026710940517523218,,,,-0.0012087078838845303,0.07118235365226937
SHBG,-0.0038819744334609814,0.01622954372777225,-0.029591179191643977,-0.015648744502056097,-0.030732730930922096,0.007743208309131267,-0.047339860032196104,0.02432040025665831,0.030938234351863617
LGALS3BP,0.03809590443724812,0.05039630875667557,0.0005303454679265469,0.055583009308049526,-0.002151047020171459,-0.015493287501714649,-0.05626985388876467,0.020090250355187685,-0.036221338377442826
LAMB1,0.020522664607238793,0.04825399699229408,0.015520008248649506,-0.009841698776035726,0.10218346590840127,-0.010709183247190031,0.006370559793314422,-0.024747941373170476,-0.037749485640341335
SPTBN2,0.01362765292788689,0.008658130890515554,0.004092597156143809,-0.057143681410138765,-0.004665764473027887,0.10142345195851539,0.052699742694343056,-0.039150318424334085,0.03200683868073891
COL1A2,0.02500762202892343,0.007519525176447996,0.05333142377224384,0.010067809333784523,0.10528746047907385,-0.015504749109331743,-0.017546595574520724,0.019459619860224785,-0.0715043416236641
DEFB1,,-0.004878123762817914,,,,,,,0.005885591541588907
CEACAM16,,,,-0.004683742294067295,-0.0381654041917137,,,,
WNT11,,,0.047420566110317385,,,,,,-0.023130325418620295
LGALS1,-0.07337646162012026,0.0861503153520003,0.02106063164798567,0.010622315486535937,0.020621435790975362,-0.014242697438949672,-0.06147856835212152,-0.04560359241611681,-0.04832312463166909
BCAN,0.06990702360114312,-0.08107541895817671,-0.01910670578909332,-0.0039604307039807565,0.0022927950236296944,-0.01693537573017593,0.019603380946932144,0.008903470825015757,0.03497889091740718
ANOS1,0.09172014761453175,0.02251259460294793,0.01598468853057664,0.02962502724400877,0.09069616930899413,-0.0026522217625471324,-0.039145668918084284,0.0024843791187829653,0.04790782726752409
EDA,-0.008753524563886329,-0.046337329742804044,0.04006664099647228,0.0146885756616437,-0.043036319604823896,-0.0006808601074974694,-0.03198116373864235,-0.02661689405954164,-0.005007894318542754
FGF22,0.004197788184186555,-0.03130971862946667,-0.021290469897321234,0.05245029825549733,,,-0.009916430462750625,-0.028911636325407122,0.005274612898636091
SHANK1,,,0.02771105503458086,-0.021889962721704532,,,0.04964014750592029,,-0.031072205484967304
RAET1G,,,,,,,,,-0.02173195002775382
TGFB1,-0.02539607314714141,0.005376495767367169,-0.020407162462910577,0.06962423598163126,-0.027219476939443495,0.0037957863255001847,-0.05763813134573083,0.018668571109517196,-0.03848568081596066
MSTN,0.024982179338461773,-0.022043777324936883,0.03926775039573087,0.027217177856271015,0.03351007969725137,-0.014886368094287639,-0.08801395611092484,0.07651936492533082,-0.0034519053192989483
WNT4,-0.029195927196972813,-0.013390659822496096,-0.016706256607701402,-0.021709139062014333,,,-0.035627969452944594,-0.02082873221867583,-0.0014488410497392383
TNFSF4,0.018711451626201994,-0.035847126912470446,0.00841298753579078,0.04225140930847209,-0.017677317414487727,0.013608365916414563,0.011359269170791475,-0.03208968481631874,0.011312281671065808
NTN1,-0.02830141067056035,0.010581064399204993,0.032974245182385564,-0.0054870540930738385,0.02017730513873997,0.042184815140721955,-0.02597828846476533,-0.009631931430931773,0.007196761435780192
CXCL12,0.11030810784025825,0.013750192071531463,0.08821591965238429,0.0017230143714179564,0.14255735950390647,-0.032540008242266806,-0.023741375891267808,0.04625361691530551,-0.0067056885437141245
GNRH1,0.050626487604690476,-0.0019420462772273587,-0.010581437089900806,-0.00045834105145804287,-0.039208796282991246,-0.048680743012283284,0.07164787646445281,0.0029292999040446454,-0.0032552739917028513
RIMS1,-0.032969749613869406,0.0011808520977860963,0.002084276576029425,-0.05716142806638585,,0.03340216812810985,0.016292485946592033,-0.03585381214068362,-0.037583316841757176
FGF14,0.09450121174001629,-0.01771164800466682,-0.007415576108220735,-0.033123565641619904,0.03215542386854566,0.00722402534615782,0.040308183169796626,-0.06873100172218549,0.09263074236773182
IGF1,0.016918900268719412,-0.01879311939465382,-0.00047505116448194823,0.007065926641565655,0.07948674195624526,-0.05139561904025941,-0.04179230451921886,0.06895060340597976,-0.02719334801776155
TNFSF10,0.03080590801727063,0.07528346034052827,-0.019114587168869296,-0.0255302491473599,-0.07239214967504648,0.004881358916312782,-0.020638417062692788,-0.013961088197935907,0.05015797831493151
GDF5,0.037987384842499805,-0.015311630049334427,-0.021290470211429144,-0.015893987119415212,,,0.08544606012467401,0.0026549721688400277,0.018631161707693817
CHAD,,0.031031155252104425,0.0604299760269098,,,,,-0.02346707031088563,
RGMA,0.10914045716224482,-0.03414402954545747,0.009740597157503528,0.03152540655170563,0.029647291587888796,0.030036803245143618,-0.08059989716846157,-0.000994634052003891,0.0629561061073453
CLEC3A,,,0.024838007744456925,,,,,,
WNT16,0.10498728872564488,0.05712695503496423,0.051850835390648706,,,,,-0.019386299073711418,0.08104388641917495
CX3CL1,0.04179096997409388,0.014162279432975438,0.032560912604782354,-0.07335565223377365,-0.023119440345915426,-0.038906804427695216,0.013741276123037046,-0.06801909884530892,0.04185599611665784
FGF1,0.016594779926882342,-0.007778786361478801,-0.020987922171826184,-0.0007384231291696833,-0.022425067332774808,-0.04179906014922973,-0.03359526463534959,0.020918288794949308,0.015046778690270548
ALOX5AP,-0.04628404890445429,0.0650316142085183,0.0002947432074434625,-0.024325422352114646,0.09642416334524084,-0.004438283227769658,-0.06070159576555953,-0.010036232683421093,0.025775478923103865
IL1RN,-0.01945405904391244,0.023526918769694167,,-0.017069650844617378,0.06247459145742823,0.026206901304807934,-0.01573371308888993,,0.03215196292468168
NPW,0.00878933280958989,0.012975122693704842,,0.017609105212335833,0.1595473038733472,-0.022260965707774017,0.06991100190665298,0.07265145632464882,0.06302881957545846
CXCL9,-0.038444885379531,0.08120985914445979,0.045873613654569496,,,0.09585079142133465,-0.04533929256572031,-0.0253972832630449,-0.032074283212788074
ANGPTL4,0.003612965006024742,0.08336519740352087,-0.014868932414353593,0.1121907632010894,-0.03709828240337753,0.0032003084985245214,0.052041670582641315,0.006298392829579785,-0.03453657804716604
UCN2,,,,,-0.035532347077524847,,,,
OBP2A,,,,,0.05468343993794008,,,,0.06383991305802593
COL4A3,-0.04042425426538726,-0.07958522534690396,-0.021480552909605898,0.00971484514852138,,,,0.006336977119079056,-0.018682990815454565
NRG3,-0.04106707480485036,0.03456323446176512,-0.017790660217859605,-0.04599481024312276,,-0.03984962779653813,-0.05445982359269459,0.013389206010349083,-0.05006995903930419
IL23A,-0.04634569040149144,0.04558582898745436,,-0.0261911763914983,-0.038589868022167566,-0.006397169317047748,,,-0.028261257312707087
COLQ,0.14344415189507356,0.029741738079206794,0.0706403376126514,0.036311600802820046,-0.012064897883184031,-0.04950517891981245,-0.033583838078887124,0.028826056843848084,0.028781931655403395
TNFSF12,-0.08105850864143388,0.030660886511608244,0.005187261263834489,-0.04210495240042387,0.02088958007446988,-0.005060999141132868,0.007131764741636827,-0.03248618511711046,-0.014280150580458338
DKK2,-0.0406394293993485,0.014972292873060582,0.0639387937000745,,,,-0.03025969734963136,,0.024852951762666955
FYN,0.05131920875437119,-0.07450624586043512,0.01968299069199623,0.005370193005965293,0.04443243616704904,-0.07886744628339583,0.03403315827788062,0.03998206808452825,0.05902523797797354
ACE,-0.018805887173692505,0.04809083142470058,-0.022215433110287303,-0.02285276980992759,0.025247076704677497,0.07451900756492937,0.020034788797415503,-0.010975521930786608,-0.05597093400987207
IL18,-0.057574386580675,-0.053683963897721995,0.02426102285360217,0.03996700823367903,0.02776647377759656,0.015847112731790798,-0.040442584600315565,-0.022951563527765027,-0.023723770339569128
PPBP,,0.016975505908711833,,,,,,-0.024927339543456283,
CCL27,-0.0019767314064354853,0.09384756083081326,0.0589360154063068,0.009352327554829648,-0.06639100155975762,-0.01831998397189116,0.002436153557788162,-0.006990221051109101,0.03862664761028956
SERPING1,0.04806331379203803,0.045959604196256644,0.04033435126709936,-0.014880561210429081,0.037256232481739704,0.11171836607588127,-0.056082423187842984,0.001718294481462329,-0.06228190171863124
AZGP1,0.044704044666557446,-0.06080922142864034,-0.009580247969468957,0.001984365044568164,-0.007714525834693083,,-0.025365625159867154,-0.028444482941451715,-0.002865150443455646
INHA,0.021135575626896327,0.0024139154615464625,0.06741399425071383,0.056027662075010205,-0.048587603440218105,0.060016683286159736,-0.011792428983823489,-0.021651239497689802,0.028754093690222488
SEMA3G,0.05636695582821194,-0.022513217084311664,0.014629984507677688,0.05968124529161201,0.03226109753593998,-0.047208788842466674,-0.04042975656470237,-0.019974930486564332,0.046931732462187875
COL6A1,-0.012283981048778871,0.0492159437841828,0.030676616106496232,0.10004748845979737,0.04658678274929497,-0.04060191683783656,0.0763565259168026,-0.007222008016418141,-0.048994847128255026
FGF17,0.06041576246548262,-0.0353517426446893,0.009503703519055625,-0.007014569102673093,,,,,-0.018651071663555306
TNFSF8,0.09182960324134784,-0.01967493898765041,,,0.1775700412383062,,,-0.01938630661051921,0.057444100633855036
FGF20,,-0.040248607400558786,-0.001972547742794863,-0.020783269179863294,,0.1090137103188323,-0.029773080786862076,0.05513411928094679,0.07425909123891482
ICAM3,0.029108775963164104,0.014973577853068586,-0.0075714911323285505,-0.020221319182892876,-0.009734232073636951,0.04769131205546853,-0.06725527389828447,0.05738045479332645,-0.02666352544840649
LAMA4,0.046823229977978775,0.05333681848533165,-0.05044619218173403,0.01712032371987479,0.058732693626465146,0.037973926077957694,-0.12219122402323797,0.0051462962062025904,-0.04697124734687749
INHBE,0.10408246836487085,,,,,,,,
DLL4,0.08739946365675633,0.005381118158282523,-0.021132680128452118,0.07733866279332491,0.07684808316859848,0.0002419782440238634,0.03557689773759802,-0.00945027991883324,-0.051435620004384855
SEMA3A,-0.028746847568415224,-0.009869502654680708,0.04439264511289596,-0.033816473049307696,0.013051946780923255,,,0.007878369175094862,-0.00983821421168434
RLN2,,-0.03017829161064044,-0.0006831086587459617,-0.01637392534763634,-0.018235766163650066,,,0.03395992683896603,-0.00186695550459026
