,UKF259,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF22,,-0.035996850831267586,0.02600320180913652,0.06810124248951295,-0.016829264389771635,-0.035073342860315625,-0.021544626956370768,0.06407064895505074,0.14067721482590156,0.04471651278946123
SHANK1,-0.009311047679488944,,-0.018385983913542528,0.034192805101957345,-0.0026361715997779167,,-0.02246545138605973,0.03544688989535427,0.028158244704044034,
NPVF,,,,0.14933130646502774,-0.015212276651858734,,,,,
RAET1G,,,,,,,,-0.022570560128349196,-0.020318502349348955,
TGFB1,-0.028810558609808735,0.0564238335951339,-0.007182917788675097,0.011316706905590088,-0.05303862315357057,-0.03794011911608563,-0.043107936644108016,-0.023777435888371414,0.059682888792183524,-0.06926388819844644
MSTN,-0.009474914937697079,0.0399670837400149,-0.024808668992360103,-0.020143206641357405,-0.0035267048937252833,-0.033583630519692854,0.134869978005669,0.12850528178360238,-0.027474824887801348,0.10039638874730915
WNT4,,-0.011050318838025614,-0.01823410513053503,-0.033803217157443624,-0.035016680706414754,0.016904432948267163,0.04099832216876497,0.034813038571686945,-0.03430373182602196,-0.032161896052273195
TNFSF4,-0.02597574706931589,-0.0037365257435970608,0.0370057566799965,-0.017259510548452775,-0.03680100841975395,0.0006301531240174112,0.010832352197386921,0.011193300783327023,-0.02753645412707176,-0.03751209733292242
NTN1,-0.04894216168307997,0.02187203866650659,0.1157594114554353,-0.05129358820825948,-0.006211641315833153,0.021994017628680435,-0.008504446452225608,0.03535539908603391,-0.044020202357471824,0.1844657966842257
CXCL12,0.003423113465474869,-0.04141681616148413,0.023492517396142797,-0.05527489473160273,-0.034299740489732944,-0.016987565139248758,-0.03916072563655445,-0.04983077687252151,0.0489742835251285,0.04979776133367576
GNRH1,-0.02046746280314755,0.029272023905221926,-0.029848390078923405,-0.03763654773631998,0.020059093551474845,-0.025604388073560656,-0.020245593015279964,-0.007766951431782221,0.010048747736329931,
FGF8,,,,0.08523778515647192,0.056852524714878686,,-0.02589119585700557,,,
RIMS1,-0.011361740561320272,-0.0030113653900972473,-0.04801146124664809,-0.03737310666137446,0.042359058625081436,-0.022356654529248166,-0.025087288813837424,-0.03903361233190521,0.04463761115533535,0.07012432650534754
FGF14,-0.04051186518477741,-0.007931755654481346,-0.025519877794362517,-0.06870995956435332,-0.039083325694419656,0.13210148269214098,0.023982091305284642,0.046328777810607354,0.012500499299065652,-0.04041622193049625
IGF1,-0.01133585014552519,-0.03696311770081576,-0.02911946405702279,-0.028516581504782392,-0.03989859013357682,-0.004241083680339526,-0.013518822071167183,0.009285575456034739,0.042786527102783266,-0.07351412278971813
TNFSF10,-0.035451403663053035,0.02421331822415811,0.0013553719293748995,-0.054428940891919776,-0.07394177141008425,-0.05870293434458347,-0.048127392029775215,-0.014931323523332353,0.005719471722112051,0.09562343158953823
GDF5,,-0.03289093120984099,-0.01334979849965067,-0.0234014625577296,0.03509705774699142,-0.03810887135327383,0.012701253724844788,-0.019099421898256547,0.09965930346199885,
CHAD,,-0.03513438706118113,,-0.03587156327211648,-0.03680101231695755,-0.02846841990114287,-0.02000149394153583,,,0.013890336828430066
RGMA,0.025062810994330754,-0.028857463687363003,0.03554366148223951,-0.0870327968073943,-0.02422330635128769,-0.023768821898212816,0.016457332495614364,0.08854987368134991,0.021644817688325213,0.06579834100226603
WNT16,-0.02138788161030926,-0.021617586333203695,,,,-0.023517946426552708,-0.012796411144532505,-0.04240620891063109,0.07102596700991483,
CX3CL1,0.019029177841902552,0.003196159325435582,-0.026759870756222565,-0.05543849513736812,0.021108722282907468,0.04840868582387247,-0.02266295160215858,0.009241048801051694,-0.023991180713729618,0.068381193391431
FGF1,0.03796417887917684,-0.019329539671647165,-0.031185566563257102,-0.0710791968608742,-0.007769125655670765,-0.0038165057286035963,0.06351587312202499,-0.00883686820863423,0.12766527746728035,-0.08410142622569614
ALOX5AP,0.014484403609987815,0.014981120359488023,0.09139914140750086,0.001934779018531245,-0.06862336227675671,-0.00445850191410988,-0.05412767765201918,0.05954564180648695,-0.04337888192376192,0.024720958713499868
IL1RN,-0.027525080296395405,-0.029206212022217976,-0.014337270914022112,-0.01815029819917111,-0.02745689886809894,,-0.013574434982027483,-0.03481423447286993,-0.0718229150923804,
PCSK9,,,,0.0414208069327652,0.03318875677663795,,-0.012420916001472897,,,
FGF23,,,,,,,,,,-0.037006799170512576
NPW,-0.015499546804597971,-0.001496310378616465,0.1296047570009252,0.021732465396732726,0.036379167566130924,-0.026265595700198475,0.0005314251571633598,0.06770998404595688,0.004624604145738426,-0.027900497283024888
CXCL9,-0.03803262792151488,-0.02388468111296497,,,,-0.03081000375003112,,0.034026991852541474,-0.05648768371193032,
ANGPTL4,-0.03203770678291863,0.006716649528625958,-0.018574846306635293,0.0925562289343309,-0.026787910338751234,-0.036882738787986286,-0.092243161768497,0.053645589229684446,-0.06292332858862032,0.01666710551405536
UCN2,-0.01074729379584297,,,-0.010696391615740744,-0.028017881616999325,,-0.0140355733000328,,,
OBP2A,,,,,,,,-0.020332665787581184,,
COL4A3,0.03600428260235929,0.02471534643396012,-0.018081045437360905,,-0.012763377857170638,0.003063674767370629,0.05477982978045742,0.006498233110207613,-0.024356035437591902,
NRG3,-0.012741788423040468,-0.020990284558936926,-0.0485095522490485,-0.03455723583441705,-0.023194194844548408,0.06094941040185104,0.06126950272053336,0.04259678433077629,0.11715064003748114,-0.06989867313494463
IL23A,-0.016908653977729903,-0.03311004176441214,-0.02199869200020936,-0.015517350339856002,0.09693256069286704,,,-0.029351825614571107,-0.02727665011675931,
COLQ,0.002860462922596754,-0.001195540793662672,0.0642616872882497,-0.006133732610093685,-0.006996508881615104,-0.02628099097076557,0.030773230268424004,0.11195045397238076,0.005572959462131613,0.02162618633537356
SCGB1A1,,,,,-0.020283889906694587,,-0.014371076843523421,,,
TNFSF12,0.014147874614339922,0.028949456818513734,0.01702835307500119,-0.004298864426306277,-0.030136227670399526,-0.002695634398568821,0.0209558015690656,0.04004820756167539,0.04821162064332527,0.039992099535473495
DKK2,-0.01090573722299068,-0.02389499010020649,,-0.018317154735397728,,,-0.016541740990730514,-0.025948104774595235,-0.004917771343306245,
FYN,0.021146917257916006,0.03343087456826838,0.044354890233290444,-0.09290747008053407,0.03146288688483191,-0.029266774177584685,-0.01982901961308013,0.010307458901224335,0.10942509719560128,0.03308877126534114
ACE,0.04208830110409326,0.016798419050670702,0.05023406126613053,-0.015166104585089416,0.01812399770858157,-0.043642430507995426,-0.06490642926619869,0.0028353623826100167,0.029450878421973654,-0.03700687124506563
IL18,-0.01377894553419923,0.0010441900839939652,0.06961897544042936,-0.02754882027212848,0.0198581047374087,-0.0431685931902666,0.013443734154321674,0.034015814653612086,-0.017387734794486933,0.10941818436363827
PPBP,,-0.02262032552299216,,0.027478816217800576,-0.019093323392966342,-0.03023990467239092,,,-0.022772426387477843,
CCL27,-0.025320431816080687,0.03477688679696372,-0.019996434058601704,0.014231236224951763,-0.03355046531380568,-0.016772104424726503,-0.0012213157142446003,0.08010078052606542,0.0608686081620963,
SERPING1,0.013908121015967216,0.08389512076597562,0.02210083009492842,0.007332090860640069,-0.0035170693011110452,-0.03224489507550317,-0.04145110230232256,0.03933530445216716,-0.06668501586063125,-0.059332825078953925
AZGP1,0.016625362202724363,0.038796701610561576,0.022144435894930283,-0.05437146892817983,0.013475538305743225,-0.020146764920838403,0.006046286703161395,0.05739859188561666,0.02502936031006027,0.009450141335228888
INHA,0.02760926546480422,0.03851894669467413,-0.0051197542511975894,-0.013986097325465725,0.025957517801916182,-0.026265595544516067,0.00684264403500096,0.03808574680655057,0.021589297054985686,-0.02517923544952415
SEMA3G,-0.02026140696923768,-0.03908185122782471,-0.020403334437790948,,,-0.02423202815921477,-0.020606954162711074,0.023612251682490624,0.07320178521885586,
OXT,,,,,,,-0.012034280082980017,,,
COL6A1,-0.014168444808077276,0.041492012197356536,0.000387060277848598,0.08650100843251594,-0.02708594849089585,-0.040813617481842736,-0.03705954867430915,-0.050044066791858244,-0.010483132330693779,0.1097075552434965
FGF17,-0.020172502408741626,-0.040643974532834005,-0.018982328069144183,0.05426324990247308,-0.04138696009827748,,-0.0210894143230016,-0.01937079433289748,0.040508101303882625,-0.027243433709771857
TNFSF8,-0.013709747003583092,-0.022620319659666224,,-0.02061589113329731,-0.01766825879119809,-0.023517955569620247,-0.012796412833528368,0.00143823021912192,-0.025643604364911442,
FGF20,0.0024467175943154347,0.04720168750458698,-0.017456441459943958,-0.022418038592268447,-0.027574336140513425,-0.005325048165697917,0.03279757797092815,0.08120081416794901,0.2215311583297278,
ICAM3,-0.04401653122254254,0.013567657462607853,0.006670402317766329,0.001122237981909595,0.06819403526784794,0.034791539746471034,-0.04143591486285742,0.04890280301308557,0.0005612617637935675,-0.042744737980615816
LAMA4,0.006393796467882073,0.10435912351057132,-0.006815980862755372,0.028654196844537773,0.014886797817589129,-0.03627694137752946,-0.0116837894217644,-0.042039068283373816,-0.06060180651949295,0.03654735955035178
DLL4,-0.01350903622404021,0.10109198935166655,0.08837517688526383,0.0488215711271357,0.029877894614228368,-0.006409739593341061,-0.04049956775572265,-0.07176069330120552,-0.011299957661984232,-0.03995930095208992
SEMA3A,0.04363498018201105,0.005915350463783598,-0.02840338914240514,-0.028329357347917195,0.07812233232315623,-0.06099891663256855,0.06171579058689808,0.05539361924492811,0.023692637303160624,0.08078155786153818
RLN2,0.028971394444223027,0.018454916306575978,0.010282146814472572,-0.014255838645734212,,0.11890086022605573,-0.01403557175231474,0.015535566112217151,0.09103697396672276,
C5,0.0030937425517421915,-0.00016987087046932558,-0.018048858615002633,-0.022468213440620242,0.025232329018640625,0.08288626188418699,-0.03901635281088886,0.06058817149536479,0.0017720076103993109,-0.052731067167292346
COMP,,,,,,-0.02816338241798368,,-0.027617048492946376,,
EDN2,,0.02204951932418975,0.0274798447902839,,,,,,,
C1QA,0.009259740153507936,0.06162722416352623,0.03426498603577133,-0.05209298002647652,-0.0573827608523432,-0.03569980906090615,-0.02132537658372996,-0.04647829279325162,0.03170239070759345,0.10597145904951726
UTS2B,-0.013835777071118318,-0.024810290644468165,,,,,,0.045126197553655184,,
COL9A3,-0.006400997824229241,-0.05786902779563767,0.006458621907209161,-0.012230747420191247,0.009657492849509395,-0.04357272645057538,-0.014093795556192269,-0.006995421390191824,0.06363451420083967,-0.08961412998075942
DLK1,0.08248762427885935,-0.0021044430842885064,,,,,,,0.01302322644070467,
HGF,0.02794255224362328,0.026820048284502285,0.042674207735658214,-0.051977993619064196,-0.013468963561472425,-0.02261546479522859,0.03366344050609674,0.048903812995032395,0.038417928339609705,-0.016844848947004335
P4HB,0.022757715358652123,0.00401170675450889,0.02620259843848136,0.09333539259871979,-0.039351736537563776,-0.03688879258958821,-0.04694493557697867,-0.016195781156799465,-0.061273442246221006,0.01632592390434723
ADCYAP1,-0.0063230793031345284,-0.022599864996145577,-0.02026530530943038,-0.011737833985772666,0.003881069392379923,-0.04741841025779104,0.010875009629938877,-0.021954900903710866,-0.04595786056771904,-0.0056511783236267415
GREM1,-0.01195844899172794,-0.009750028496761456,-0.04671708824552231,-0.034912854529517236,-0.04416239118297307,-0.013243741732920644,-0.0038140950465002815,-0.030723928781140424,0.034231552864420436,-0.07404584550775332
EGF,0.01027087811384515,-0.0031032296752588617,0.041532920406900736,0.03126809684052462,0.11947265981645792,0.008096686406179285,-0.017671403457580163,-0.0006113935227497529,0.07444416750945039,0.027410016520467262
VEGFB,-0.028815446973672054,-0.0029372683485471424,0.0015438821736199354,0.054516375081706835,0.009602015352695696,0.007377422666002742,-0.003572883732020817,0.0039440930176069785,-0.016373184826113055,-0.043348586168277956
FARP2,-0.008748143034183297,0.0034270472751658353,0.0909635705253854,-0.013954452544800272,-0.024229593247292736,0.027099297961274787,0.0033377179988310405,0.016960101810576944,0.019868314130945638,-0.04639741156477391
IHH,,,,-0.01866117245416776,-0.01878513356999064,,0.1757847126978331,,,
LAMA2,0.029145132958813415,0.002834126206123115,0.06222941957053696,-0.03913696859780582,-0.03232610137870275,-0.02529771994421653,-0.03802990229339504,-0.011998559286944462,0.010469771882820958,0.13893851860910722
SERPINC1,,,,,-0.015399744256153867,,-0.013692343643888123,,,
NRG1,0.0768017127330408,0.023450168826411873,-0.027777630512833554,-0.030037789170825828,-0.03326147523634635,,-0.0017746617966674834,0.09044469509043539,-0.0038231838932358377,
SPINK1,-0.027387074213635593,0.025193465347047812,-0.013752911865157608,0.056295049692264926,0.03373078101659365,,0.026500538833991397,0.02092228447873734,-0.05620626958402094,
EFEMP2,0.007491802961043105,0.022352478013015802,0.05701544382251805,0.10733439921126434,0.0029093733617945343,0.013630923157123161,-0.035516601422545736,0.04784179153979228,-0.006174186941826305,0.019240918615987316
SELPLG,0.003695018133385571,-0.02232632757523138,0.024428834675393966,-0.03022897457568297,-0.01835565395664364,0.01381629243001252,0.014602352793760863,0.029001476234948993,0.01718174502771721,0.0288764677606706
GDF6,-0.015499548145601507,,,0.056662806268781084,-0.02779495662988119,,-0.02164941723181648,,,
HLA-E,0.004186211582363365,0.05655024219991222,0.05321316852587388,-0.05599930727310735,-0.07255999866335551,-0.010340527021256362,-0.005810754802235155,-0.06931733467098788,-0.028012124186865453,0.03727351128417661
PTN,0.012509480663371894,0.013238747147700581,0.07985731778038958,0.02007363130880633,0.0004241887614479803,-0.006351356037144536,-0.043732563121204125,0.08438922419149174,0.03699978031331093,0.12044170900557684
CD274,1.871225150457496e-05,-0.02718366159293206,0.18861187649825775,0.0286339869036847,-0.03452683285573515,-0.009810403115251096,0.03561959461256978,0.07794792617731622,0.017583805534076555,
CD14,0.018441849750602778,0.0737292120352865,0.07013271678732566,-0.021777546314544437,-0.0534360636303277,-0.07465217327034905,-0.0030625519625128105,0.005300657785074284,-0.05788992528743229,0.0754899420349949
SFTPD,,-0.025403200515646134,0.005458012812112838,0.00433129873805546,0.12137854016752052,-0.020077908869130228,0.03211958947325135,0.016470924207307006,0.028226373812792156,-0.035454758697940174
SLIT1,0.02282743378430721,-0.003464920624450582,0.04570624344656539,-0.02864158196468449,-0.036759555453176454,0.006314730680451857,0.014482853137740972,0.0019514414673745277,0.051891920612476994,0.006814608150695389
CNTF,-0.010905736101878347,-0.022620321724217088,-0.01596859830531268,,,-0.024232037721326493,0.03899339335137116,,,-0.03545491083988177
BST1,0.0006258719131020013,-0.018954701948950065,0.019533683988274413,-0.02663529286292062,0.017393762173059983,0.018514966603212953,-0.009136119226549338,0.10062874980033548,-0.009963255769479998,0.16672242102180815
AGTRAP,-0.02722072191228606,0.0205297610334337,0.02053292918205275,0.06538629581388437,-0.0024032267533309884,0.05432797518886244,-0.00016625178416974063,0.0807873591688747,0.01186041666893096,0.0724119471192537
LAMC1,-0.011543658935029682,0.04630039645954685,-0.017401101416966318,0.04048153135021918,-0.012519549024240344,-0.029423920740945454,0.016462170043233942,-0.019643316913312635,-0.054808167055812526,-0.030053771395440076
COL6A3,-0.04754604360100455,-0.00920396753275371,0.017381948628535614,0.019262881681243328,-0.006321682177662757,0.02366886560978684,-0.045311359416522305,-0.05680996842990674,-0.04535674363954051,-0.012049900212023828
FN1,-0.032433482712202866,-0.009183145331900771,0.026779667507080936,0.06575066201948265,-0.010261573392702436,-0.06945271570749517,-0.06297359354992128,-0.06749338974160475,-0.09099595334387195,0.08613755417794557
MIF,-0.04320337999490174,0.01713056310911029,-0.06414261520204717,0.1068780399257171,-0.005531266395285471,-0.021558744167237284,0.0575282714745732,0.07213467521012654,-0.040732708277500175,0.07932071917077306
JAG1,-0.005204928170412205,0.06612075365830372,0.026612778402352474,-0.04790899816654528,0.0007736326129094752,-0.0740256250499772,0.032236850188577366,-0.04174354217225428,-0.07653573284324965,0.1326070382589349
NID2,-0.048662746625694815,0.020904070155253293,0.02294308241086586,-0.021534421736414136,-0.025236510617647392,-0.03497483026823557,-0.011582626215816454,-0.005118588850152145,0.04128119057837865,0.026745539373872588
EFNB1,-0.025382142878420527,0.00040813212223261765,0.08265504322700393,-0.006838183521909621,0.06495209388310612,0.024720435359116794,0.039093186781362206,0.02437763364402723,-0.04836595758096295,0.009257057251749802
COL4A2,0.006774790725882119,0.011950961309044137,0.04407185691678842,-0.004902345021784522,-0.0019922268166893326,-0.05226218228867803,-0.02914772186194026,-0.08101352363832637,0.033195510361286366,-0.04876612051995065
SPP1,-0.05738115351689003,0.021805745478774133,0.06023370052270663,0.07642723234083025,-0.04069468103115319,0.048169859661107865,0.006757732679529734,0.014265993724669723,-0.10471849237744274,0.022210434537289925
PODXL2,-0.032190016037725803,-0.02989165688402149,-0.031183448547998163,0.003928752590072808,-0.011656072056675407,0.08594912338229757,0.06958907886260254,0.012414054443932574,0.0011797325518931494,-0.032420633558806186
FGF9,-0.01992330948439203,-0.06120091648435528,-0.029821502522391484,0.00685226500157984,0.017664709297397687,,0.04104434862901363,-0.03164220099954692,0.050518061701283166,-0.05613997025675053
ITIH2,-0.014570484437696138,-0.03447501759882195,-0.022381628664122022,-0.041011490706556165,0.017463429258549476,0.01870008570204676,-0.059286288482222456,-0.018580617409404577,-0.02797709594145188,
ADAM10,-0.06764126054108298,0.030091166366150942,0.022226112200959738,-0.008037662602162793,-0.03509441782786763,0.006295655172624766,-0.017179534296346805,-0.028340427266891205,-0.09161836846603588,-0.02644607516872014
CFH,0.01559627226801594,0.04505440068013933,0.02706679741401385,-0.0014438302408046283,-0.006278198461529789,0.007727903973713207,-0.013807194801857731,-0.0163683583332207,-0.02171559846301836,0.05484479465303554
COL4A5,-0.027143688254939992,0.037918807346616575,0.0737606782132831,0.0033231484264633895,0.06939104738826883,0.01530580863990835,0.004361749225047879,0.04978136234516743,0.024636688597472083,-0.059671190115627236
LTBP3,0.027505482773814056,0.008534634502976915,0.01454281779615528,-0.02992418940251363,-0.003151652099514984,-0.0293942144149953,-0.023073340993242215,0.03740356180982933,-0.005805986290527735,0.0774718989440546
GNB3,-0.023695369591382735,0.017137471531420468,0.04761891574569114,-0.014734052827757279,0.006963699318520777,0.07172402926737001,0.028914345633271037,-0.005078485753426611,-0.010474033445097295,
COL6A2,0.03859368674274306,0.052232573822956034,0.10860787349693081,0.07293536548594036,-0.016218000115636903,-0.043393563376926264,-0.0512695372277871,-0.0564624969697477,-0.06462032548372995,0.005732473844226231
PLG,,,0.042528051243000915,,,,,,,
GDF9,0.07088708501474882,0.059520184602330516,0.0007656192653110194,0.0626125541356932,0.06782096566970047,-0.03557469576285869,0.11220768091385337,0.005658153577672884,-0.020802491439390967,-0.00440042771231669
NCAM1,0.04324893585039914,-0.02509796946356356,0.005704134450472212,-0.10642924536632127,0.0074039704442226285,-0.021776130391935388,0.012321240585898926,0.03651954490072621,0.03651141045895721,-0.10269607923651333
APOC2,0.02832249033055644,-0.026418891055442994,0.034902084153528044,-0.02477737240251667,0.003808340113053384,0.00443349684638829,0.056787855335310486,0.04786038858587287,0.054975826946802996,0.022048360623279414
BST2,-0.007735803848590302,-0.0007487568580993173,0.06582998178162129,-0.005635579389702955,0.009852925950138744,-0.05175921870961491,0.02272962311232649,0.02976802358586718,-0.06668290390514928,-0.011224977102609685
COL5A1,-0.060425465784297354,0.022488706789342703,0.02916419300242144,0.05717962852675254,-0.04497669104681754,-0.021202775870239353,-0.028490098274398443,-0.0705184728183609,-0.03368007612681935,-0.029174442750130303
CALM3,0.04918766422754365,-0.02284673686640666,-0.04697104753659058,-0.07927133892808952,0.0066150134556809915,0.026843459352065276,0.02322019619057895,-0.034887877732432925,0.06250963654416739,-0.07381176164759883
THBS2,0.02261995318895932,0.08513935308309449,0.01764011019703943,0.029966379092323178,0.0008466983667434501,0.09194473531463523,0.03783458584262144,-0.011641868499334723,-0.009458593969651843,0.03675829407260263
SERPINE2,-0.03173461500363541,0.029183429517720547,0.03184575839789786,-0.004658491267936648,-0.03251926703887276,0.017219415104350547,-0.029581913334328636,0.04664823398253566,0.046094392130859,-0.020781449354466006
EFNB2,-0.011139511951352892,0.012985262482343088,0.06287505544017831,0.017560533084639847,0.0010522395668210883,0.005028158047254015,0.09363644806402875,0.0201450755372924,-0.04029657348687449,0.05663926129274297
PROK1,0.09954810089632678,-0.024810294049608172,,-0.014255841808328657,-0.017000105352131985,0.06145611922748217,-0.013161711695526039,,0.15327063637787344,
MMP9,-0.02909216592026977,0.04441840392037035,0.06918078185457249,0.05524063946469147,-0.010923592147003353,0.022513969785980168,-0.04141930988325136,-0.042088796575811965,-0.023251605905905692,
DMP1,,,,,,,,,-0.0215773947514199,
NPPA,0.0049961254509502525,-0.05732974173112321,0.0003499051548709324,0.07301030144860238,0.010102125953865452,0.118838433595433,0.05491675491513336,-0.02422389306916648,0.010166202643896064,
APOB,,0.013525173866776216,,,,-0.02659053011221267,,0.027631861973971515,-0.025433021957738347,
C4B,-0.018604481112050722,,-0.023858995504698575,,,-0.026911807765825805,-0.016248134037514596,-0.020332671472838442,,
NTNG2,-0.016673500687669093,0.049080071672221406,0.016830779278476,0.025581117042700316,0.09383502242603256,-0.03240593234722928,0.001256983657224782,0.035688337605242655,-0.019707952039522837,-0.027182581131181837
LAMA1,-0.03267118764073127,0.11743806555974172,-0.02659890823687102,-0.029389325246855207,0.006265944471702405,0.09545801899316843,0.014660200561470264,0.007915700017987979,-0.06193363881124633,0.052097201344875145
UCN,0.07181987312362466,0.04313291347455416,-0.03641619096656785,0.09393149503508572,0.035966587435900164,0.060499883972882494,-0.013235387068286779,0.04527830000212109,0.004789067536722067,0.015847163965103984
ARTN,-0.018508595560482653,0.031168174571915244,-0.01596859941586796,0.03681962352547095,0.03687537250882363,-0.03353049121317147,-0.010848153161625277,0.012480120191513436,0.006451706103251083,
PDGFD,0.014790176286514217,-0.011304126776677907,0.07569721174826548,-0.04561720693050774,-0.00822393834838253,-0.01813095606211515,0.05387492449569826,0.09978618084840879,-0.06517153909070383,-0.03649557293927689
EDN1,-0.021598605740517605,0.0034380345919543497,0.01596456635307582,0.08352535895385373,0.022307740250589358,-0.04418862959867363,0.0005656587905790074,-0.061096086688745166,0.049517862252136384,-0.04043803894458126
ARPC5,-0.07308802411732274,0.02390245264113129,0.04120488714822571,-0.006722835056179329,0.051915788638575995,0.02703726342021856,-0.04416980330785891,-0.009838553166858154,-0.06354021160784265,-0.021864799033127904
GSTO1,-0.026887545429923065,-0.04135687593010628,-0.08474635180142953,0.07064215333675519,-0.004918655235135971,-0.044939780849654616,-0.012218893179818125,-0.004070780749071367,0.01630169860620242,0.01132720389181368
PROK2,,,,0.02274875045439087,-0.01733713740409225,,,-0.01674179860667143,,
SYK,0.006134388494995539,0.04928720817234475,0.007179468217421552,-0.0594441269362885,-0.022566607608123374,-0.017211998021204853,-0.005973481191276223,0.01374044776927429,0.07088675307336588,0.1441235167162936
CD40LG,,,,,,,,0.0011733659176700784,,
ST6GAL1,0.0006000680361028456,-0.02758247970725046,-0.0018209651669701434,-0.07685777517843781,-0.010010049240025767,0.001009204010159526,0.024011323378134202,0.03926982057578971,0.07192701139192295,-0.09895458633572855
WNT3,0.02352322337054954,-0.009824011823125683,-0.04806339206810266,-0.011998156781429042,0.030114435839257974,0.004282525462386948,-0.027053264404815733,0.04331583701389881,-0.011927533212604403,0.07184240225270515
HSP90B1,-0.041706273357684245,0.008567753120696886,0.04418826788587342,0.055712667674943664,-0.04909982071388752,0.0011592471814863923,-0.0709855393202293,-0.07236726997296791,-0.06227339876085722,0.08654752623210546
ZP3,0.0008470153947718767,-0.04083564546105089,0.013685914466311426,0.014877026284091968,-0.007367174657597674,0.05167419699482271,-0.006709832183849276,0.03677526374772776,-0.026990311669472588,-0.04364158227087419
ANGPT4,,,,,,-0.033530489713284296,,,,
NRG2,0.00834124561330804,0.010205282931512436,-0.0028897471124018216,-0.026388644182954394,0.04827822471710137,0.01790969266416872,0.06581068634771767,-0.039718323848504454,0.05649837474126918,-0.05833857882460177
MELTF,-0.04132745144254375,0.0322390820764381,0.06877112084618615,-0.02825950855331676,-0.028825089755656796,-0.07838615510224656,-0.06335135588676247,0.030272363187789593,0.051492055938007375,-0.05539480183079562
NLGN1,0.052515959810884916,0.03942596037691697,0.010428779621136582,-0.056770604299214,0.03406325304177391,-0.012839618710380142,0.0026466385388730813,0.05631468679627659,-0.006099551018880787,-0.047023538773750914
SLIT3,-0.014044545954667994,-0.05892307552482982,-0.016705189603779636,-0.04543299758418365,0.043137400220822,0.02515827524551136,0.007226894106408592,-0.02263165864879191,0.03308152065425924,-0.006452144808098616
CCL8,-0.03375790903256468,0.051061638183595055,-0.014899820839495363,0.051008444311246515,-0.028888622591090683,,-0.02836022512862682,0.04158559033083215,-0.025873358521138118,-0.043641500783085596
S100A4,-0.050257681200995566,0.03512790679518296,0.043260137676949174,0.0010951799188193526,-0.02857111237024833,0.025788236206580616,-0.018880187354344338,0.04354518714808752,-0.04660302336847114,-0.05614000286145502
TNFSF13B,0.05148700083051179,0.01239045257706056,0.10156279724953238,0.015345100694035234,-0.04631419888250033,0.02870443198081232,-0.010049057022049678,0.003105861797077364,0.019816433565616336,-0.04541644839160791
HSPG2,-0.04033621201000807,0.10482691161945432,-0.013301066973675855,0.052830270851337735,-0.020327993884019995,-0.051060557556446395,-0.010946113488168374,-0.056883779481406924,0.010806291339450293,-0.04625106739356213
FAM3C,-0.0039779048203718165,0.053469653374623796,0.003820727043927961,-0.08177290374208618,-0.07006381058656931,-0.06065274486221637,-0.022074359475062925,0.06962217184901628,0.030553012640860425,0.019621724775772245
FLT3LG,-0.06269957717024136,-0.003953955472528121,0.014117947019699774,-0.024132737674018797,0.06094710566228089,-0.013650516972167678,-0.03565453091798387,0.10375664569122718,0.0633059681401889,
A2M,0.0012884879993115077,0.03748382959195466,0.036477128766831214,-0.006924315964876368,-0.014833387921181338,-0.07712600347702557,-0.004162127061115912,0.07029880093773545,-0.026791870870056914,0.04986340376539373
VCL,0.025715562616478633,0.03660828855515259,0.040269326647357384,-0.020449597348645463,-0.012164816838886003,0.002813273767668932,-0.00512844406646682,-0.023294849476442368,-0.06602475094820313,-0.004790388234317039
FGF2,-0.03686300114000656,-0.021423190408586618,-0.0022068711576965286,-0.002359623688847871,0.03169997625722415,0.023581207263433747,-0.0393030443593871,0.050557769190124176,0.04783449943498286,-0.053275301617006936
AGRP,-0.022056394796538828,0.04071482436220743,,0.1322325950176385,-0.01320140614082658,,-0.01351765766452986,,0.11476499288948176,
CNTN3,-0.026119580394192064,-0.05594615695342085,-0.03414698928442616,-0.06947946449640946,0.027393551525059477,-0.03799604026402524,0.12332330810727032,,0.013293767370229193,-0.045786102307199504
RNASE2,0.027625588123131872,0.016060282111420875,0.042072397769418894,-0.04912443154630999,-0.03438854730525682,0.05894609321791878,0.06144681413491521,0.029623698454166014,-0.013183016335166027,-0.0453940245942607
ADM2,-0.016698956791433163,,,,,,-0.017255693264496462,-0.01887269404219401,0.029019424100691676,
GAL,-0.026119580667162155,-0.02569601403338952,-0.021081204825279313,-0.0201777574126808,0.043920753057309136,,0.025765832323929715,-0.018618957419957435,-0.05020342849714695,
IL36B,,,,,,,,,-0.027276624291524085,
CXCL6,,-0.022620312557615558,,0.05566029598687466,-0.006841831107543019,,0.020009368250036942,0.0741497012015077,-0.05254945960597564,
PDGFC,-0.019016601619956615,0.018377943642466647,0.09341102621919445,0.025400024354053374,-0.010348852372602432,-0.021788844948638548,-0.016380603857720107,0.08636292809558056,-0.042518667585348106,-0.07435957639298739
COL8A2,-0.02496813299227138,0.02210993627105516,0.021294703615018017,-0.02864219234626773,0.0004473135511132701,0.00657045246357261,-0.03549254319904495,0.09938889187336901,0.08180866648513031,-0.03384281206809912
