,UKF259,UKF275,ZH1007nec,ZH8811Abulk
GAS6,-0.0343036321577952,-0.026006047171768767,-0.03972461763753527,-0.036610582417323796
ANG,0.10381968070925994,0.14278986733929944,0.11197897093314294,0.09903436501054926
F13A1,-0.048773900710201996,-0.03379189082850809,0.1324269531957814,-0.003820889168308911
TGS1,-0.012320791464570489,-0.01704792151542712,0.012645329483347508,-0.0763693349048927
PTPN11,-0.00907496863908359,-0.030038200522967663,-0.055866431879476,-0.003892078622213718
IL23A,0.12047759953183775,,-0.05305059521833709,-0.01574721382225065
CXCL11,0.014791001043881919,-0.0052229332377065766,0.060304340124237014,
CXCL16,-0.021637713440763675,-0.022189832825840264,-0.021717238556373267,0.026973265384339907
NPTX1,-0.022627517391140814,-0.023813614783618216,0.036935233755604195,0.15699833391531867
HLA-A,0.07469771129615901,0.07644400633619496,0.00356315967966543,0.06270750360390423
ASIP,-0.010747293871642841,-0.015410051233947819,0.09035129484876196,0.00948565596293577
CD14,-0.0968402317737501,-0.04175160567649876,0.03212116719965067,-0.03240229008069651
RGMB,0.005222367273452438,-0.02217369973542519,0.08006338931698158,0.023676434993612147
SPINT1,0.021992517390485633,-0.024331854697671258,0.07692190882731678,-0.053941487196880855
APOB,,-0.02109736487194788,,
ADAMTS3,0.02646116542009535,0.020980142732805965,-0.17772658968381283,-0.008054836107894996
EFNA4,0.017970071446484173,0.030845508473445277,0.007868470319013856,0.10157731492962387
CUBN,0.02934428936383926,0.030329843883924994,0.012307515474617035,-0.017551798543798777
ADAM15,-0.04235729356538683,-0.020060923933581203,0.044421255078031324,0.03837812109016727
TNF,-0.018660330986447763,0.010722422468942994,0.06859986741186766,-0.014467019647957852
CXCL6,,,,0.02725547319939598
MFAP2,0.0038883045528754624,-0.027312140488056576,-0.09595250180850055,-0.05264932319620224
S100A1,-0.002753760527803419,-0.09393855086362196,0.017284215805238142,-0.027727890954705937
CALCB,,,,0.03350778684509667
BMP5,0.030705830656484183,,,-0.039272796750620065
MMP7,0.06083850232545821,-0.011125454928088967,-0.03522222927186956,0.06216036682689529
F8,-0.01920179121596867,-0.06364958698818979,-0.10704915630021256,-0.011251554812265615
MTMR4,0.02047957998845453,-0.0115175719931466,-0.020672577737332574,0.007311533199573644
LIPH,-0.016379831811763834,-0.009940194033274287,-0.04946586164592874,-0.014687675260263426
TNFSF11,,,,-0.014905250084865363
ADAM17,-0.010047645138081315,0.00522942911277434,-0.017244774937318037,0.041640414313549375
MFNG,-0.041648009633963506,-0.03703360393006939,-0.07749341582299603,-0.014674596214612276
FYN,-0.060569498862182304,-0.08960043366099135,-0.032410238999563315,-0.1139280349451382
COL1A1,-0.07849030995739655,0.0077566653346511725,-0.04025393426371617,-0.06634727488178357
ZP3,0.028058497053138596,-0.061944717673522484,-0.04323701162744556,-0.023331737737133137
VIM,0.14387871539607344,0.15949893755120878,0.18565682532832195,0.15341037577759123
NAMPT,0.07764985240682681,0.12233440165966863,0.10158957585957021,0.03556831573774214
S100A8,0.012209560729813284,0.06811909248185057,0.08012503998003985,0.023163613133494045
FBLN2,0.034013487223053335,0.01543827605663488,0.13559423099434098,-0.0037869055928990217
CD86,-0.04757891832683619,0.01449403342295247,0.12357159984972806,-0.01978205409875817
GSTP1,-0.02614936023001545,-0.09533713337877957,-0.06034199564497348,0.0547254073640541
NTN4,-0.004545407798322108,-0.028782476980748758,0.06700930525112501,-0.06580995962197533
ANXA1,0.012172547165752366,-0.10183394661919401,0.055926196286057966,0.012071562644445437
TNFSF18,,-0.011674764661574738,,
CCL4,-0.0509554816639246,-0.062104271653181144,0.01884070353167742,0.11527037772056849
WNT6,-0.01572386274430105,-0.02246756411148555,-0.014175779911413677,0.06130060196222458
SPTAN1,-0.08439824560837676,-0.11399053589262292,-0.027763461560523044,0.0015989938322754087
TNFSF9,0.01101186743162595,-0.032692476250226005,,0.1258376811369411
CD55,0.06555020167450301,-0.01875753478776173,0.0516238576462947,0.03528636800878008
CNTN4,0.03407978209188764,-0.030820375283840115,,0.0086204939974796
NMB,-0.0333327251199958,0.061045652342660434,-0.031505389879550774,-0.04410979329413365
WNT4,,-0.015513198132659896,,-0.04091743103189636
LAMA2,-0.010688164985313326,0.02735961961644321,-0.09119983959739009,-0.0513162691375319
S100A12,-0.013454364223695796,,,-0.015951189651622164
CCL2,-0.0210742802429186,-0.06005592294959962,0.07518976475936576,0.02639905095115406
IL17B,,,-0.016922127794555278,-0.020921287067106085
RIMS2,-0.00480317761830927,-0.013389458361728357,-0.033739149090165246,-0.011179159767406764
RSPO3,-0.011518567050823778,-0.022318836142825735,,0.0009766390813230642
S100A4,0.02640728946796587,-0.1079527318085588,0.05828421494503004,-0.008168721280009469
LAMC2,0.07314798165103752,0.04467472486837894,,0.02883808738468949
ARF1,0.07667771275118197,0.13577257621634048,-0.09561478944784943,-0.01528900926935157
GSTO1,0.03721721756714936,-0.026917202431882226,0.004185668124001495,0.05770450190412291
SPX,0.0008463292105987918,-0.061590795020882806,,-0.020116135086579282
A2M,-0.10069899517491748,-0.0692628171773338,-0.012186738273116593,-0.06566898813959701
EBI3,-0.025616230226171217,-0.045384350287587576,-0.06651795212807866,0.011733005205129
EREG,,,,-0.029470910468163174
NID1,-0.026067391398549314,0.0560001206476904,-0.10669384851818864,-0.06631352318789703
LIF,0.0894322824987603,0.11231511876723231,-0.02002146014662777,0.028292473179624324
COL3A1,-0.0688474776853355,0.06341655619029685,-0.046947613160562784,-0.06460762090915395
CCL20,0.016412565438118337,0.09206060149992734,0.04053387524033568,0.044501954838245275
LTF,-0.007411098897295193,-0.017742640657901345,0.004474311086453375,0.021521249065355585
TPH1,-0.020960819021405966,-0.02405279756395462,0.00833870324949806,-0.008613386241096177
PKM,0.09301900790664153,0.006537396569120464,0.13208190586734136,0.13007484928538002
C1QTNF1,-0.019227662513556433,-0.004305557921033102,0.021373711592905246,0.0880062925626815
NPY,-0.004891314810215294,-0.031246913833885025,-0.060746328682622905,0.11940099870438275
HSPG2,-0.011952894759729795,0.043042359556582144,-0.05696550407778726,-0.06583980447694436
SERPINA1,0.009127560146215623,0.03142758882231028,0.08849343568877648,0.017921385332512293
NRG2,-0.03144808577499256,-0.038729945638190835,-0.037961460928842,-0.022430678263903804
MMP2,-0.0700386571952238,-0.06806528218582511,-0.10773720284885298,0.004644040206205365
IL4,,,-0.043637208839005855,
HRAS,0.005388171865661443,-0.005696223104559364,0.09344334312473364,0.038221577095239434
AREG,-0.02675923287446302,0.006395917294041933,,-0.041076574201387474
SEMA6D,-0.06517847501186994,-0.09079209484299966,-0.09072175335743456,0.04214854376482934
ANGPTL2,-0.02708703270554885,-0.08256822700666032,-0.07169001795441406,-0.0884642890141289
HSP90B1,-0.006957480210817399,0.14134094634332953,-0.0006782280788697815,0.08374359717341767
PI3,0.08376725473122901,,0.20655396574077933,0.11391637585864292
ADAM12,0.04733618018121466,0.019808590602636074,-0.09624678547653945,0.00922143614188182
MIA,0.048314751319023484,0.10923487865509539,-0.049938899687618075,-0.05413758772664319
SEMA3B,-0.04300362161932552,-0.034681862657194765,-0.00562252687909589,-0.00877409402312315
INSL5,-0.018120538350650726,-0.004363237299531024,,
ADAM10,-0.027037602840126553,-0.05439198203270002,-0.04353157492987004,-0.06083938470512142
IGFBP4,-0.009619384478652468,0.03825049745330909,-0.05502289381316295,-0.01991222949601939
LPL,0.013434467814862842,0.12766666924742695,0.03529671057973834,-0.08574373475623828
OMG,-0.03622395724240113,-0.09547029890097404,-0.09167013422458863,-0.10408327791051085
IL6,0.022843551764392615,-0.012493292477343583,0.10208301898359665,-0.004517583444230434
CCK,-0.014276642435594365,-0.10826724836809512,,-0.04664069574693029
CALM2,-0.08924696062324379,-0.13623494547152257,-0.20648473111637586,-0.05212123325684234
COL9A2,-0.05346304228086604,-0.07124350549094738,-0.0475546494181675,-0.09082034684201225
CAMP,0.021569317104170715,,,-0.0312823566518389
PRG4,-0.011368328941219408,-0.01888476746961262,,-0.021852537191144748
ADCYAP1,-0.027935916777790216,-0.02186755799069073,,0.005468577672877539
ITIH2,-0.014570484437696138,,,-0.04161900705860962
DLL3,-0.11208683755745132,-0.06777379945678388,0.016761418070143967,-0.07218322555840852
LTA,-0.014570484608103673,-0.012705502056198489,,
CLEC2D,-0.007528879935220436,0.027517356469653757,-0.06925817350249809,-0.06921449442830409
CCL8,0.003911352532517242,0.01197840194159002,0.07379137661384524,0.01398745460670711
COL8A1,-0.013116496223365786,-0.012585307935860919,-0.06263543125536715,-0.07553204982802232
LGALS3BP,-0.06947974187686907,-0.062121893463927734,0.018497823043148582,0.011913794147439129
SPTBN2,0.060268551407500336,-0.06740941250656426,-0.005599459246618913,0.03516373196083073
LYZ,-0.02437476245930216,-0.002516163487966107,0.08021849584591606,0.011981334408327049
XCL2,,-0.0022244602238225037,,
LGALS9,-0.028806016948816997,-0.07902996298062634,-0.025004270338752476,0.010465833217357123
B2M,-0.07633755928271042,-0.021149527919237524,0.027804581758015156,-0.0394594514981904
SHH,0.08439996958882179,0.03337563538091871,0.09017131910870392,0.026838628576643618
AGT,-0.11638699957063024,-0.14074991707402615,-0.05117420591665593,0.09872310744224452
AMH,0.2722770939075142,-0.014990936985584987,,-0.030320231353482326
THBS2,0.034327619473376085,0.023010262116211478,0.02939559589836904,-0.004861489445140142
INHA,-0.024988427482711694,-0.008461089630902925,0.021508936770623086,-0.01388202383221223
SEMA4F,0.02755984252936929,0.010820414894024457,-0.031201679819139728,-0.033882820592790755
PPBP,,,,-0.01928094893928284
ICAM2,-0.01569756583130188,-0.036791599038710425,-0.0557862783120508,-0.07380249517647326
EFEMP1,-0.055924672900550615,-0.10202283328971627,0.14200981627928994,0.030484632322659768
LTBP3,-0.014489385792858335,-0.03770091703216324,0.06616502647734883,-0.02458247876294687
COL6A1,-0.013913982637925548,0.12102606801318948,0.18435471453431707,0.007307536424641813
FGF18,-0.01058657179596161,-0.012071086304508753,,-0.00727527535193895
RGMA,-0.08861706033162035,-0.022661332946678114,-0.17099368734414316,-0.05864354411263447
COL4A5,-0.05150298569355558,0.00987934443905986,-0.0600075216286828,-0.009104436003815084
EDN2,,0.3119362925723142,,
FGF1,-0.07396456459902358,-0.12511295158008764,-0.16710598169387542,-0.09924083514183178
LIN7C,0.017978319927299233,-0.043707157402775025,-0.018326212036026916,-0.01580331979126449
AFDN,0.0021595465808209725,0.05411790926578925,-0.0945690773670124,-0.06308116048111401
SEMA3F,0.022890747376206572,0.054470032885025436,-0.038863174090980605,-0.06355902530010904
CD24,0.06424983094683585,-0.10351300389078563,0.02768585877242278,-0.09485056070672078
LAMB2,-0.036505299981848885,-0.017914146607240562,0.03311100817708637,-0.06286167121325337
ICAM4,-0.010586570744896457,0.0026810353225391365,,
COL7A1,-0.0010994989351556332,0.09482918892994882,0.04948269645501287,0.08491819789635678
FGF3,,,,-0.0635296458498373
PCSK1N,-0.08644052238548963,-0.037380319405453964,-0.03072471518032789,-0.05212152362609133
SERPINE2,0.08540254624365635,-0.031963988674573354,-0.15725784562484446,-0.09236869581290046
FLT3LG,0.0472371017735344,-0.01299094536103225,0.05381474170572412,0.026268427829478982
SEMA3G,-0.02026140696923768,-0.025086247926187365,0.016025300502748373,
CXCL2,0.07041980140530026,0.06175399820890302,-0.02190576948872975,0.04559168149834526
PSEN1,-0.018331980616792906,-0.048795252604192985,0.05477450064904288,-0.0010153101070784695
FADD,-0.02788689881558985,-0.048470214029166764,0.10294303603988203,0.024386098441186797
WNT7B,0.09040609053245321,0.11315436774107056,0.017716550803616848,-0.01986957064535464
NODAL,-0.023265722703228322,,-0.04625132065091418,-0.022602686093766245
SHANK2,0.08401054251815548,-0.0426153842513066,0.09926463239025532,-0.06615681075377797
ST6GAL1,-0.016909931156816143,-0.12264716181796877,-0.011254337970029555,-0.08585161620559363
PDX1,,-0.015818928235632558,,-0.024320570015574985
ADA,0.014424753975791193,-0.016117350958501184,-0.09642765998437128,0.025128653568442755
WNT3,0.025457026915124383,-0.025507594896269754,-0.06144222981163939,0.0034551273873352105
ICAM3,0.0576930374091718,-0.04161474336812295,0.05247462032003778,-0.008505226120789376
CD6,-0.02164064124408124,-0.0076739352838247985,-0.044987952847355385,-0.018937594491153006
MMP1,,,-0.12143069191041266,-0.033054004800388545
RLN1,,,0.05572229062570582,-0.016152763703634075
LUM,-0.044946662341666506,-0.02453945166378365,-0.07763567442473783,-0.08931983688829913
XCL1,-0.011518568989421937,-0.018273143444103617,,
SLIT3,0.06763967056485047,-0.015347598430827348,0.019592069940116686,-0.005863940126655807
SOSTDC1,,-0.0251539237586555,,-0.032945392401343386
PDCD1LG2,-0.01820385831190153,0.0065735299635505335,-0.0822377465165581,-0.010935007753973285
NPB,-0.011666954376127,-0.01670535485664975,0.06183514944727348,0.09495763153383582
ADM2,0.12017186018032744,,,
BST1,-0.04972446525109294,-0.039966542433351376,0.011636050028875107,-0.06228992457798813
ADM,0.1433248185897929,0.14605923987521435,0.22496499894326583,0.14952660904996143
LAMB1,-0.03042001771315001,0.05172857053328607,0.010100588273626039,0.01827629633102511
CD99,-0.08443135744351275,0.13135755786963377,0.05387310578582075,0.008249931950247123
EFNB1,-0.04739402436280528,-0.024207470532223017,-0.08344313795618213,0.020917936371594625
C4BPA,0.0128211096914372,-0.016512119011164665,,
INHBA,-0.02350130529669255,0.020310564232489774,-0.09501700789851716,0.010799391933826301
NRG4,-0.013835776375597221,-0.01939542586815596,,
DLK2,-0.016272189706984772,-0.029406374317897388,0.04373535401371169,-0.06037350416830253
CCL17,-0.01669895680813275,-0.01456070453984554,,-0.013311995480771523
EDN1,-0.008077316556080127,-0.011138025079611851,-0.1495279118161979,-0.024287095111517467
NXPH3,0.050815319530972784,-0.003196593395325176,0.01683360595085322,0.08569919532895094
LHB,-0.010905736326100786,,,
SCGB3A1,,,-0.05068370448805957,-0.03036719813744418
SELPLG,-0.1004721745964849,-0.08741028680100392,-0.0204580283976156,-0.03270085654601107
COL4A2,-0.0750078846442093,0.060290933190216486,-0.04287184981633128,-0.05662681233255026
HGF,0.00917624817057433,-0.04030890696247299,-0.1040777297275523,-0.06390312916317993
RTN4,-0.00914663777599444,-0.05791184833747051,0.010931083692528069,0.050177998533311896
IL33,-0.03618442877930548,-0.08935827045343145,-0.0498793175471421,0.012533469051284104
COL9A3,-0.03566489004162246,0.03706048842503507,-0.14862945052152005,-0.012247161264034741
HSP90AA1,0.019176945034563322,-0.0830654008013341,0.07378532388449277,0.11029261949467362
HSPA4,0.03777340406695249,-0.08701237208976838,-0.09066524782805382,0.0021118386795874345
WNT9B,-0.01058657182159735,0.09961997269927389,,
ARTN,-0.018508595560482653,-0.017366317439300536,,-0.009990001676163145
IL1A,0.014958001501627516,0.003629876878047943,0.18771394780853753,0.058434405935257006
ADAM9,-0.046561010634698044,0.05447787353527071,-0.021294755087861477,0.04513775106025725
AGRN,-0.09866567594601769,-0.031620492543901944,-0.11074063466599311,-0.0862589938505087
AZGP1,0.05681754691618011,-0.005312246443479349,0.05241605395324428,-0.030444266739766992
SLIT1,-0.0723769055981585,-0.05443830273914395,-0.09197233562212401,0.04181218211710444
GAL,0.09635688913772916,-0.005612274647260893,0.022070136934972905,-0.022315048700044218
CCL3,-0.03441654398555571,-0.01501980874295724,0.001468167718035278,0.10613430966827452
APOC2,-0.024037100257503084,-0.037828993026713296,-0.07610087481846162,-0.013017780462013673
ZG16B,-0.013194336079971074,-0.010095674769840985,,
IL34,-0.017330045631191247,-0.060762302971972236,0.046658649212647736,-0.04655272593485857
L1CAM,-0.020515687014927595,-0.06334553439319221,0.0008584781894284268,0.13302836722463282
OBP2A,,,-0.0838849332017109,
GDF5,,,,-0.01061010984815823
CCL26,-0.0013915901720441938,-0.010399904504854113,0.1062938730312459,0.0006852419856187139
LTB,0.03309908461391904,-0.01809503165333898,-0.07698905766353165,-0.006134038313009453
BTLA,-0.01680410345052928,,,
BTC,-0.008186468003544521,,,-0.014905253509633122
SEMA4B,-0.02505767791171525,0.016008221494644762,0.05875321128037273,0.005365206198190348
CCL22,,0.018391234056554507,,-0.018053311969016307
IBSP,-0.024379378000608555,,0.023062601561144355,0.046672735947093105
LEFTY1,-0.008234984792509057,-0.008817681013310973,-0.06581509038252727,-0.0452295789666689
NPVF,,,,0.07546050247693716
SEMA3A,0.011753132156328791,-0.019441772382217986,-0.047722932208908456,-0.04063450301882671
GRP,,-0.019141591816007514,,
NDP,-0.066691917383076,-0.05754669850611842,-0.15034556260393095,-0.06358049870296444
IHH,,,,-0.01893760638083271
GAD1,0.013870692582290105,-0.09985558158715134,-0.11725291489865387,0.03460295841854143
SEMA3C,-0.02554036581756494,-0.03592290990434842,-0.005216362584797839,0.026807558970221804
TGFB2,-0.06931794296005066,-0.03388061493317121,-0.03423720503967216,-0.024272254472849624
IL1RN,0.07083246277889604,0.079148698495108,0.139445696784086,0.08583840742903984
TLN1,-0.02192748074230242,0.00955009478315349,0.011021871637404692,0.042793433090678366
CXCL10,0.04628008370008774,-0.04641733375286644,0.04015565263611732,0.021566362172565072
ALOX5AP,-0.030810586804356818,-0.08323173925860909,0.012059269155604452,0.054316610922633686
SORBS1,-0.03917744016481867,-0.0980953253843154,-0.07284901211244355,-0.06073735208576854
ARF4,0.06699692989100456,0.036378602135477264,-0.09650599270909019,-0.10121670720609867
TAC1,-0.023644916936466035,-0.08746346385013223,,
FST,-0.010618423971646633,0.03814165671960949,-0.08421222548128462,-0.07534012257378819
SEMA4G,0.009176797430735555,0.02270434236754031,0.004304866946078094,0.006601560255260435
WNT2B,-0.02368557181776469,0.017169278747363813,-0.10660237089290917,0.020006214399628235
CPAMD8,-0.01252202295356872,-0.01423012299500232,,
PNOC,-0.03317559582193416,-0.05280130768298085,,
APP,-0.05598989798352065,-0.06633080238996744,-0.07718350718379546,-0.006340815249576558
IL18,-0.04711496312448274,-0.040714650307971854,-0.022357757810575005,0.007708990584949815
IL24,,,,-0.015119862563004407
SFTPA2,,,,-0.01574722112254524
WNT2,,,-0.05477107532929797,-0.01978586820853057
ADAM28,-0.028721940176705416,0.01135782756519405,0.051108880625242915,0.04738852786379516
PDGFB,-0.052285386079217386,-0.06253529257005164,0.03246164363242704,0.04701511768666569
COL4A1,-0.03752290607279259,0.09170815997789544,-0.07042868271987841,-0.025661858988838205
TCTN1,-0.022425545676129456,-0.057476761333227794,-0.10730925282894703,-0.043659015417482475
SPINK1,0.10483299703681381,,,0.1541654405344698
CXCL14,-0.014664936320580576,0.07229188071949233,-0.08288334829388615,-0.00600109876357209
NPNT,-0.00011603512522310837,0.08107194012098541,-0.02574665626605016,-0.030601072642755127
GHRL,-0.03340061080242801,-0.024950453833686177,-0.02586449226662204,
HMGB1,-0.08954676939175632,-0.0751980798619982,-0.15415312281141638,-0.015993833678777214
APLN,0.05226084326812319,0.01807923931737276,-0.07491087578235676,0.029520257447722468
CLCF1,0.054805390895909266,0.00613314686342237,0.007873837309488128,-0.010321633600039206
DSCAM,-0.05021061126113161,-0.030838383754666035,-0.040148459358968935,0.035843816628581646
DHH,,,,-0.03402209807545757
EDIL3,0.03415504926867084,-0.08925943737940167,-0.06001978640610004,0.07574867875427842
LCN1,,,,-0.024041610101424554
HEBP1,-0.0025489309769789383,0.023114514010183468,-0.05252960814323763,-0.012950829915059704
MFGE8,-0.013476800100461312,0.049002174558521974,-0.07741174078939275,-0.03409969957027045
CX3CL1,0.05576091589141073,-0.04986701942599839,-0.050634004647592754,0.04951965637257585
COL9A1,-0.014450458610120117,0.04388944905526677,-0.025398038406165332,-0.09712928019264103
TNFSF8,-0.013709747003583092,-0.012951026775163927,0.09192108102309349,-0.02092128093405454
FGF10,,,0.05562174350487135,
EFNA3,0.12526914581136955,0.05851619486355431,0.04154489365030978,0.004622748824031401
ANGPT1,-0.0017666379820210653,-0.09922493025287,0.028702808584693616,-0.00822586778756344
LGALS8,0.022908981293359113,-0.047312597498676306,0.09215882795324554,-0.018546017802146517
MELTF,0.07895489988845303,-0.0390784559011116,0.009368915124994494,0.043228369100972594
WNT5B,0.0931537147360604,-0.026737089122593944,-0.03568095427171786,-0.025227444668005177
LYPD3,-0.01224331955570928,-0.014560703911159878,-0.05477113661844326,-0.006727707004255305
SERPING1,-0.07397136376544401,-0.09675801907181171,0.03638261817756599,-0.05486076942850076
CD58,0.004466206419212032,0.015267187346852567,-0.007099467525692375,-0.041995445785568956
BMP4,0.059656499280524966,-0.02099141591021595,-0.0463044958438207,-0.03570497278593885
DEFB1,,-0.01098402697348631,,
LTBP1,-0.04975799232570827,-0.06086116681325025,0.05278657475075044,-0.009489919317412361
TNFSF13B,-0.028972398953077357,-0.05560663311819939,0.11118520428398067,-0.000866158282284257
COL14A1,-0.007372934651540676,-0.024470413095930274,-0.0628915869177047,-0.008668672048904367
NTS,,-0.017366319138439,,0.02893630784911383
