,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CLCF1,0.08598503500512523,0.027591485960238023,-0.02187221777229204,-0.012397726747794645,0.029509546216582076,-0.07948141656759845,0.01576210300675035,-0.035122277639180764,-0.02803753793329933,-0.02121490074016796,0.09183659657865707,0.003025802788950911,-0.017909549592015427,-0.0040922869963182324,0.13883279647460345,0.08236854593972172,0.011998911159466523,0.03319030449559516,0.058592213953980926,0.130906893844366
PSAP,-0.021625177363310814,-0.062229628052817766,-0.035132300236487474,0.06280622992332038,0.07306323433402637,-0.0451156749142697,-0.05956335681267575,0.0076842579132472815,0.005737077035023073,-0.06949423176125151,-0.133852957852009,-0.10870784172780494,-0.021165658334630872,0.0686448008275197,-0.01130198878898763,-0.0011980382520732225,-0.09967546799386637,0.13575763397190538,0.03549347978095729,-0.038172911628311594
EFEMP1,-0.05268936713286625,-0.04192575151186083,0.0011551652759580308,0.016087653241216478,0.007878002152317213,-0.031876669865889544,0.0814330492066058,0.02795566562125702,0.00017306831778211363,-0.05241140163627182,0.0004335088928186097,0.06098688784031989,0.0942499146715354,0.07513589816506158,0.07842779378953513,-0.033061414512278106,-0.010818477233473704,-0.031553279762329384,-0.020419750988658163,0.07715657695332376
C1QTNF1,0.0004346195600907174,-0.015285048331877849,-0.0622968192359926,-0.009285564330973817,0.026251423321414627,0.005060952416961304,0.09116451255179095,-0.017264170654633024,0.014051451988087918,-0.03542708295115447,0.044761073629594354,0.07268922606942586,0.07438006485315388,-0.015872674930110114,0.004876589306517309,-0.0639811248932297,-0.11610547080876908,0.12844436128108933,-0.004838824141174623,0.10069998209314286
ALB,-0.027687499211509776,0.027630704008969057,-0.017988630157303596,0.04459211650431114,-0.0012424071414669372,0.06749451266357628,-0.03185950751609954,0.04267734591606403,-0.011659841247485916,-0.0377468580528713,0.05057389061820626,-0.011324686713836853,0.0465736541107217,0.06856333122696184,0.018021114205408088,0.06869707814885574,0.00591959491285058,0.03461927605511713,0.03835050450535824,0.05678820941249618
CCL13,,,,,,,,,,,0.06301619957526078,,,,,-0.027812092068405583,,,,
EFNA3,0.02773023635201303,-0.024601141663857073,-0.004549286202137235,0.0021480499739677745,0.07201454059597343,0.021970442816311504,-0.08892871827978877,-0.007344319951012886,-0.0020202186184776704,0.0486738928449629,-0.024456776182887833,-0.005876417197689392,0.11925274454914478,0.08005327558553746,0.05867752532388444,0.05376797273826767,-0.031453061208473944,0.06350975059834979,0.10572640546936213,0.05478511552612125
DRAXIN,-0.02431425990924928,0.02235067800286428,0.053882464839540054,-0.004111193534836455,0.03611651253706761,-0.027819020505451493,0.13824382071195457,0.011668141572301595,-0.009362280351902364,-0.021742994513131053,0.033741950450263535,0.08450217812055598,-0.03366768348408249,-0.0731180676848228,0.004846552985487574,-0.0420290205153725,-0.0505680521818648,0.026976004972976666,0.06210287081214166,0.08500103919081696
RAET1L,,,-0.018523567061992884,,,,,,-0.011213437714997446,,,,,,,,0.05502282218515841,,,
NPTX2,-0.007301937685243191,0.0520287523862928,0.0039967344634940765,0.010294537122952838,0.0013140789862346855,0.008729541597924946,-0.12160105213333525,0.005771904293086841,-0.04718263118834706,0.03187415333887427,0.053720789674456815,0.0158730902192891,-0.026723429875077573,,-0.038525035429259266,-0.027433724783387566,0.03261634518342757,0.027484207677231424,-0.05048243613618026,0.014914764852495358
FGF11,0.06531458874122553,0.03348143684903682,0.011317305638627914,0.04446755803764983,0.0447655555018518,-0.010626715616021848,0.13549707062229543,0.002152532687496757,-0.021220514516286575,-0.029699630449780953,0.027294937858577072,0.0730452667279203,-0.03669620310472138,0.027269104228052295,-0.004281028070617168,0.01626993666998963,-0.05324536028534746,0.05778661214236349,0.12235461712890193,0.11206963507936249
CD59,0.022702117453636976,-0.00025579812854586076,0.03238311590938059,-0.01891677384017364,0.0001460325900501451,0.08050614885407842,-0.029299690078122727,-0.015476867123547617,0.022985273296274557,-0.03570214656056807,0.035100070990892275,-0.05472080220985948,0.0424669724129981,0.02032153508356061,0.002313225170323384,0.035517550530090466,-0.0046930353144091184,0.093332639362393,-0.16297040836775464,-0.0979867743419375
COL9A2,-0.0025148939010219565,0.08556811991099876,-0.009145449860160177,-0.04430639314386391,-0.024138462496858606,0.05147270191062288,0.06347327668903084,0.015412374019716886,-0.03194827945804102,-0.0225389684647679,0.050659625855923825,0.07491700752235508,0.03267843149205804,0.006469020758152168,0.054412224439205605,0.11150509464341875,0.1008034000008885,-0.04737165567779505,0.21966475474642233,0.09718079707339926
DLL3,-0.037109703973717094,0.08632984797813406,0.07182895528815361,0.006684364841005323,-0.06413180634213475,0.02065961738634335,0.09296948451856563,-0.020452425958884097,-0.0019641202098420203,-0.057008913096985935,-0.03598916427096149,-0.004764753344307201,-0.056219776679278854,0.006022470916860335,-0.0247611143411707,0.091923487991935,0.1465846422227236,-0.06607815255082788,0.21156606097302666,0.021584512540930145
FGF5,,,,,,,-0.025369546483440492,,,-0.015275142310114427,0.0013958975607922077,,,,,,,,0.07600741067107232,0.17079869959954297
LIN7C,-0.03867931582212635,0.0220726706988456,0.008070614172180047,0.009057709865159028,-0.010950903284469802,0.005250255118998384,0.052678360366789,0.01120571831444455,-0.002947020162603638,0.044601258472011636,0.0339067550388841,0.027536872286800754,0.004597367337821691,0.08121040506086957,0.1233128853753341,0.003635692748970753,0.016373903876044822,0.03904789628768499,0.06797417061024653,-0.04721640770597345
GDF7,-0.019049674670146472,0.06222306433271246,-0.002917793671462406,-0.013250490006717857,-0.0354865851820459,,-0.009194578458874168,-0.03645718883930945,-0.010265853008520879,0.07053813842532243,,,,,-0.03612668847412347,,-0.014481551662059812,0.022084361232793656,0.15792722374915064,-0.05151646438492995
PSPN,0.004574362312768009,-0.10483774107943099,-0.06033991270071802,-0.023873876620596243,-0.003545567329326557,0.040272114054130656,0.026639336864907066,0.012240854130448973,0.023064686790923942,-0.018351504798865093,-0.0647955402547196,-0.010137720335336586,0.020760688824652113,-0.011267990864880008,0.14157426280678984,0.031583958999228466,0.037598788009469565,0.05825733610058352,0.10012605242470389,0.06460574808516177
ANGPT1,-0.033191199771565455,-0.05943255148410686,0.042748598685721464,0.01663612480436385,-0.023570073635571377,0.08839374155426183,0.16706462852885573,0.072324173253982,0.01401309178103124,0.007689715584342368,0.18252644261114598,-0.0063873855715686975,0.05498632020906888,0.04708630413142518,0.05454255787935586,0.04894038769804417,0.02394171175122496,0.05526660078249418,0.08291677293543454,-0.034363839287626256
PNOC,-0.026902101005480065,0.015022646645603077,0.08674305386188116,0.05225199874158039,-0.010734191741459754,0.042401513854680946,-0.06617014980989565,0.03884614574743096,-0.0377638027262277,0.1068010495868542,-0.012745320760490201,-0.04409030189126525,,,,,0.01130362289155141,,0.05016884208467389,-0.01037491848544124
L1CAM,-0.012141739312059162,0.003301872373564555,-0.011960567743137598,0.03884160262714931,0.001539419388995379,0.010981036189520831,-0.05124274855340846,0.02929382092404771,-0.03786880937795058,-0.00850023424919568,0.08585271354912684,-0.09002658985071883,-0.021282841803317715,0.11045090378712007,-0.0008408352786456064,-0.014592999225628681,-0.11605374928284952,-0.008072951679317316,0.02676056504946827,-0.038051044104749576
APOA1,-0.02869851667872339,0.04066548287248005,-0.023846953687813578,0.051405686581614984,0.007893519553507743,-0.0035493260662656624,-0.0026984376500928733,0.050859635312905146,0.00028057204897612576,0.02476414599121351,0.046533769370492514,0.0036335262312658183,0.08514223765870896,-0.00808923099964039,-0.02987015783632286,-0.024851647247842043,0.014127083365541554,0.05026795795900308,0.09317496877520466,0.11516893166723446
PSEN1,-0.030012744239398016,-0.014010846424103534,0.02972072686873664,0.05661301926809912,-0.07679770769002002,-0.0429401348730014,-0.01435148915796279,0.04929647966908753,0.045340883818259105,-0.04246213037398676,0.04739419594481187,0.04755992219241735,-0.02504754495939493,0.05500159631299279,-0.05011873667000918,-0.05735568394249479,0.01203681333338111,-0.011633163392742691,0.021419646743426515,0.1182197609819034
CALM2,0.029442327042615714,0.04704436989779148,0.03459272839969679,0.004271462443909892,-0.056793356118794984,0.0418698782036901,-0.13738817395775213,0.022517986756688774,-0.0434592622174686,0.05134336586870972,0.10017029805853905,-0.06789267288172401,0.012347977413376662,0.08035759559918275,-0.03866369365461019,0.07693945904683086,0.04518374628484908,-0.08351933127802763,0.21115136001221044,-0.06423454914762729
CLEC2B,0.005616168966944771,-0.10889951790637689,-0.07914295061976162,0.007062011508224892,0.028223581080837695,-0.012645940557751183,0.144838035387108,-0.02992670659970453,-0.042836186382503395,0.0065982840856989005,0.01849603042715059,0.028235450577773127,-0.07242998718053902,0.003672245783494746,-0.015730741162136085,-0.05245077164628577,-0.014975904701678137,0.024114700091067445,0.06177889628430029,0.03886556198264209
NTNG1,0.07195928838092464,-0.011699953985756404,0.03504782784427039,-0.014865902544989594,0.006236284476305425,0.039204973370739304,-0.02607395185110964,-0.019376594221551496,-0.028289882701996758,0.09403994768233166,0.04874851427763201,-0.029194113348277907,0.0109202672661611,-0.04224962289140284,-0.02771704738353237,0.059319236989511824,0.09055954691926513,0.15952339089998593,0.12740709507242012,0.05498774634993563
LRIG1,0.0034170073289479692,0.059904808992579724,0.0821759389577272,0.004723210825047459,-0.03213746511240337,0.05213250570799082,0.10454568738867921,-0.015089831437900972,-0.034425928734877285,-0.0005938618736530595,-0.05805490823536676,0.0427200284160203,-0.04441847617167579,0.029433863794058292,0.06733992540112674,0.09920765363945626,0.15365963274784092,0.12719987436866895,0.175885822209034,-0.010203891997606128
CPAMD8,-0.01676207885577136,,0.0006484938134778024,,0.05028599075344921,-0.02172681220662101,0.012035281418490055,0.0024739134383143908,0.08889040531442882,-0.019117054380646453,,-0.041156128817361345,-0.027854606831589468,-0.036921514486161454,0.07656509689390809,,-0.016268853754705867,-0.031737484051354965,-0.013932982873088636,-0.007691552916449248
GHRL,-0.026742691776100398,,0.06192358492410065,-0.016806815563277563,-0.004512618873830076,-0.02699336332815106,-0.041107483426927355,-0.003299177855080736,-0.009362280351902364,-0.0170361513059584,,-0.028438952260555306,-0.017602602381811702,0.012204755039824322,-0.002794833331611746,,,0.0440440407172438,-0.017634558994780523,-0.037099927378704635
NPY,-0.024590623874405627,-0.005355790261958521,-0.05254104689717356,-0.024368405239067564,-0.025457058380317928,0.003374530787013961,-0.040456285157052935,0.03565455021999065,-0.03879452250949566,-0.03384264861938741,,-0.031208702078899867,-0.03252814882972364,,-0.0321581302344299,0.013691839444645951,-0.05784139855812238,-0.0008562422672621464,0.0373221458961509,-0.04605403317647451
MMP2,-0.017165480078293764,0.13220775149624195,-0.02365338526128252,-0.00977807404956869,-0.03613348574242907,0.05178158628681204,0.0929570220906456,0.053727484099142464,0.013425610278849842,-0.0030187410223182767,-0.13028325964555101,0.06992767097048438,-0.047711829691103234,0.028503973850863028,0.08182849980371407,0.03865501917020091,0.026129658620188127,0.026529115620421265,-0.026845223271566698,0.05981589244172891
LHB,,,,,0.007475583518556757,,,,,,,,,,,,,,,
PPY,,,-0.031234394626181897,,-0.027502892693052623,,,0.02241763608269348,,,-0.019268499193196953,,,,,-0.007808294375188166,-0.07763375326313993,,-0.05148801453074519,0.08838927542804396
ALKAL2,-0.025101351017569152,-0.003368133966648477,-0.03473804032832936,-0.010635689194002132,-0.005775769127018705,,-0.026021674418059863,-0.017182349898716944,-0.02489321417319861,0.02796735798261929,-0.05189159283946609,0.007993902480661898,-0.026118093049423984,,0.005859515010184215,0.04102640304825974,-0.017357378834247313,-0.03547756076907869,0.0017034049582625639,0.10094558953308479
CSF1,0.018387938146986423,-0.032267590053918827,0.012220788938202344,-0.0054420417097433334,0.04202479467327143,0.014547601503904977,0.06220327835606176,0.01015554049347738,0.006222129191650215,0.015158722187142804,0.06613877761014074,0.04739350463555761,0.012125701066633405,-0.002832947609056979,-0.005165747110761981,0.054544770042815625,-0.06690533877237521,0.10609221455150646,0.17261031647851005,0.14339579590153312
SEMA4C,-0.016429350860140083,-0.025285646605093495,0.018628138880248894,-0.003447836430812057,0.05540014067018755,-0.023523400364325257,0.03920093092409215,0.040043062882245,-0.05173768296412484,-0.05971399290327252,0.042910938057159134,-0.008515080540427841,0.08517499376476628,0.06565851187392202,0.05647488485242231,0.026611565494648316,0.06918675483838131,0.021512032560915613,0.03600154548129107,0.017934908949925544
BMP8A,,,,,,,,,,,,,,,,,,,-0.04367273505077066,
ICAM2,0.05853770263286637,0.0016903802305491466,-0.05393652236080857,0.029536813135804082,0.007044088181751311,0.11753074148603507,0.041097692144631534,-0.015942623376525255,0.024545826498158452,-0.057764920463841844,0.0007363163091466719,-0.01440719093382124,0.0910256922082932,0.014913567364813246,0.04507625426601164,0.07027376068636841,0.10451891698690358,0.060808172261119,-0.015038357678670405,-0.02798209035673266
SYTL3,0.023666648974930274,-0.028687325561128796,-0.00448539361264114,0.03672719534826775,-0.00921812130326489,0.05209787570505716,0.04516910761411442,0.02054381915086462,0.02064824912324713,0.022629193340879292,-0.006244530562272169,-0.008080598830681577,-0.01692314507576057,-0.015320344366444402,0.041258422136217915,-0.014077279205670255,0.028344428687805952,0.015038589949089107,0.03500192415314229,0.017061748176591222
IL1A,-0.01947726623502587,0.08569531432980325,0.031148800839342444,-0.02122207455191334,-0.01849787166062156,0.0021682994685256374,0.056466848114287406,-0.0002750154608485241,0.08767061941289553,0.03714299848671359,,0.007530915239547104,-0.03657060110623263,-0.01295755017886196,0.11874295872208505,0.06485690599491717,0.0050168437518730985,-0.007937602164918341,0.06194182090424095,0.09057279099869284
HLA-G,,0.04681396340232498,-0.028503346614529874,,-0.021639215909749765,,,,,,,,,0.014204952039903507,,-0.046629261418360435,0.03300948608499413,,,
PGF,0.010302122688476339,0.03760963450707529,0.006438275503630703,-0.033719213292438516,-0.06850171986207723,0.017005024141391937,0.14482361210244757,0.00494628523715833,0.01781350224956315,0.11186437443500082,0.02770981631518185,0.007086004393213428,0.059983322961809325,-0.03371890243284983,0.12811488421965167,0.08957328860714095,0.10282347770929885,0.07103315300443401,0.004763085761434213,-0.06421329950231672
LGALS8,0.0265638609655228,-0.0029323036734963948,0.00796885695146238,0.0009412520376554866,-0.018368556867965666,-0.01289645485406816,0.0701061819891934,-0.0300832048533106,-0.0112015289077365,0.044424112210966614,0.061429483628915496,0.04043658049287377,0.022068548726988144,0.0007102576648782215,-0.06940575672779194,0.022885021369536917,-0.03394707655878649,0.006747464894226699,0.03855231957784744,0.05128550730826905
DKK3,0.032941050034161375,-0.010979734518062358,0.028028067775774535,-0.015332758181018495,-0.01581864968609987,0.042355347244427556,-0.0970421003770792,0.021144222895777047,-0.02444494285195788,0.021912753626240327,0.03262734918930021,-0.12493138819405876,0.09471449985803539,0.03856001877386303,0.043435891560411846,0.054884173887772364,0.03640913120791416,0.07554159346860312,0.12069115935372243,-0.1524124139498701
COL16A1,0.034723475362419355,0.06643466175632996,-0.021983777756197614,-0.02492395793010226,-0.0055257898218819155,0.06833386060153544,0.011763713732303078,0.03334821715159619,0.025834988849721078,0.09097609250771961,0.08211506512861723,0.09779611121626244,0.04909776568611425,-0.00969406881723343,-0.039545454329622844,0.05074682074968012,0.0792885661991734,0.009661976901410855,0.08298467828407316,0.11641130430270537
TPH1,-0.031226876013110416,0.07741392701785182,0.05957656021844027,,-0.008908455374283116,0.047568477229116765,0.045427571045338434,-0.004528462305590228,,,,0.024893639910544416,,-0.0027886278609313437,,-0.053547756564089895,0.0229054232642249,0.017969342303775535,-0.007316849458203802,0.08193436668739669
TNC,0.017574297885099885,-0.02155663640966405,0.019650001362432817,0.019362907286384137,0.05998673593782779,-0.08312628518887044,0.1388421013787505,-0.0028110446319926973,0.003908907219160989,-0.038887586048133624,-0.13635217374260067,0.07517520562892521,0.00511879903616382,0.05770299634771149,0.12284783285056837,-0.06275091610643434,-0.11958713113902927,0.11513010519190944,-0.008180288610679503,0.0749717031292842
TNFSF9,-0.016762070900216013,-0.009445750394297237,-0.03721575771018044,-0.01778529700310154,-0.02737371096978856,-0.010879803151610684,-0.047644028170019066,0.0872395434308841,-0.01563783558477286,-0.0030101030401541023,-0.007430193715567525,-0.03814982292051325,,-0.04640873755863623,0.011965685398055212,0.022876058216591548,-0.013889352480434167,-0.009837745554540766,0.0034607065887774613,0.023157143652092937
C4A,,,,-0.01048099497210057,-0.011886158184447226,,,-0.01854975668052023,,-0.018382525412708975,0.052095666762329164,-0.023572667255780513,,,,0.02379904427322849,,0.03414544958795133,0.003792326496542059,
CNTN2,0.02743439751677404,0.004745589226362321,0.036055511749954965,-0.02967818149697594,-0.0196503380725436,0.02510532650013513,-0.02584203864549457,0.028229127534489574,0.06348428130981489,-0.027624200242380263,0.07687659783421653,-0.002626412458330465,-0.029876534205330145,0.10015034937847285,-0.09823374084387793,0.1162454770874757,0.10345501631640375,-0.11100114821476971,0.06625989428301939,-0.11268031249768473
F7,,,-0.02041751960071376,,,,-0.00522709367520619,,,,0.10751870234340463,,,,,0.007649524125039939,,,,-0.01824759643467351
LUM,0.025541363130228614,0.029214911238019326,-0.017573764478621037,0.06702791491730758,-0.012652114392302698,0.010540232085986643,0.11524218403131561,-0.030624555974722984,0.06118527235062691,-0.024422147916616076,0.06214980944264588,-0.05675767123821068,0.08492641044329753,-0.005618873709601074,0.026431653940148552,0.009496095851778052,0.11666511066324896,0.08409774161379703,-0.11301710463775898,-0.061105711251579084
IZUMO1,-0.016016689745799343,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01852355934633187,-0.01640089560877677,-0.008836165697085806,-0.010291834052333602,,,-0.0014912554707482092,-0.022403271693061656,,,,0.01557420686646044,,0.0852239518836382,-0.024678013416172134,0.025900933526238006,0.12235590801956413,0.12212028722155273
APOC1,-0.02556573767385757,-0.02226186542930588,0.01849150345972687,0.016919344945373716,-0.05208941376670367,0.040947821027720224,0.20018871664384652,0.028254603050109604,0.01780116409178499,-0.060014912863823246,0.14711222701347462,-0.04619917084734209,0.014099468014040231,0.05447417354887873,0.09217065400461796,0.051642817014865006,0.06468951913877208,0.06515536825298904,0.23125938956921238,0.07412506736211827
PKM,-0.008046797969577356,0.004830131100621238,0.006031852578355908,0.03692285347800545,0.08467125771024116,-0.05303927876263558,0.09707104916065588,0.005112657769393414,-0.06290999579875439,0.0820806015316789,-0.013564150389962963,0.04994914140643677,-0.027528824791744195,0.02001190250784717,0.07551924402139776,-0.06691888658437434,-0.129785206488342,0.15626672474942674,-0.02714652059360403,0.05438327868674115
TNF,,0.07220761146850706,-0.040118747945246835,-0.02327216748554581,0.03182947543647391,0.014022824181008746,-0.0336822010881819,0.024861203591793217,0.06747875800262888,0.018803401939459865,0.07166747240552199,-0.030931142382067966,0.14960035725334803,-0.016711460365551666,-0.004446935429450817,0.037124367879903024,-0.01689306216367864,,0.21819439046027267,0.08572987653444368
GNAS,-0.006186628506575777,0.029625178791110016,0.023326900826381138,0.04439892287124314,-0.08296190426072662,0.0269318154685001,-0.11403285063367671,0.013211135978342099,-0.04509208145076691,0.013159303690222994,-0.13779986766659588,0.10305848084118456,0.015997833576745318,-0.017946883865783386,-0.0789706416313863,-0.06085757727072711,0.0030187914604654265,0.1749312611711527,0.04771054088691455,-0.07350546944399668
BMP8B,-0.03882500120462847,0.08615592179729076,0.030796586917236524,-0.029033979954352123,0.006295529886015555,0.01938550493981923,-0.01676203579359547,0.08079823784809274,-0.00908832409423837,0.008901650818291971,0.0433737702278984,0.011185463774044635,0.06926330488443137,-0.008083195513098829,-0.05310078579060921,-0.042327153592026774,-0.025916563252090033,0.019801178863236284,0.0030059290225125084,0.007048546816733843
LIPH,,0.050384142101103806,-0.02092869015879478,,-0.030771769433787257,,,-0.023194102014831106,,,,,,,,-0.027812102297016486,0.024520983752843187,,0.04432382559358888,0.07691084550872049
CCL28,,0.045948742140958385,-0.005684655867275586,,,,,-0.003190632919396033,-0.010749568335703112,-0.022833950680593827,,-0.021266599841092963,,,,,,-0.019602309254749043,-0.00848732852475231,-0.01581352411325005
PTPN11,0.03195438437515458,0.021894305525996586,-0.043004086480497236,0.014940537528617367,0.020105188350577122,0.03588066632528223,0.0642045384313459,-0.0160079591995118,-0.005541782136774248,0.02928359869786348,0.06631368889185954,0.002184494206600357,-0.011784914326783578,-0.05844983146096236,-0.08489309827135805,-0.02542598067390885,-0.010709840843178301,-0.057725841362107164,-0.019143527979549557,-0.06565399572553161
ADAM12,0.013511955141621677,0.08474533001183125,-0.029950929631620993,0.013163178350807077,0.015590910758761841,0.013308034262568031,0.08163739644512423,-0.006822924693493853,0.016873521544145453,0.001901770240439566,-0.03258961145152389,0.06499928619167451,0.005702060961542441,0.03573881581708781,0.10163139791191081,-0.01175483305988923,-0.016041538436164068,0.12453922469936494,-0.12889478670595092,0.06111838516634719
EPO,,-0.002926607389465634,-0.016016010385893065,,0.027131966133969357,-0.02288568602021376,,-0.024266776209055037,,,-0.01959250707003204,-0.00041031017599402073,,-0.01902976860085657,-0.03245510983427836,-0.030204653380293732,-0.019560867760843467,,0.10591413156576131,
EDN3,0.03740811417549023,-0.009368880002633403,0.014752926226061933,0.019171479516975252,-0.024530610037715908,-0.008084063670483171,-0.008878953064811568,0.0082926451774403,-0.016728045029609197,0.13081965829132008,,-0.027093147196650024,,,-0.02487010703726469,0.03978977268103556,-0.04250413673162024,0.014486991762493072,-0.0186907471251816,0.06942248611629462
CCL22,,,,-0.01325048968585196,,,,0.004202279972401175,,,,,,,,-0.03418516207535137,-0.017888114059890645,-0.014483253086050005,0.03153253572228817,
CCL2,-0.0009752118159288488,-0.041146244791309135,0.008449151503823095,-0.0013864228112322144,0.03777961342400889,-0.042467767066935024,-0.020153088493416654,0.010919396788119014,-0.02420210439800441,-0.02829376851349409,0.15681082800683246,0.01686840070463241,0.05914738634032645,-0.021314083004758812,0.1241412989291531,0.0033669094033249008,-0.0022026565452866963,0.034078919375912106,-0.015292599527597487,0.08587633506368206
DSCAM,-0.019541832990429307,-0.013726185501050972,0.005968189255302142,-0.015890497792079957,0.05047362121460058,0.04913060637774101,0.015625381819785206,0.07708381711399363,-0.025006451752790024,0.004945017984131901,0.0938894147840952,0.04654768621360026,0.05455089199485799,0.005991933348800631,-0.015120353279957264,0.051288838999386056,0.12629745984146873,-0.07131284360330302,0.10859331528011493,0.05134251687583421
GPHA2,,,-0.023326088623724213,,,,,,,,,,,,,,,,,
ANG,0.023413857991988134,-0.014235615327805842,-0.01625170914433547,0.033953663149311974,0.031018480225026047,-0.009534437158257579,0.10753428421190471,-0.038104487417674075,0.02808031959704585,0.050280088892171164,0.047864773694521884,0.11347953779116325,0.043999707677930606,0.017489162033768546,0.01772901337014492,-0.030834668165619264,-0.0443221311085243,0.018621364746022745,0.08087014159096692,0.07168882922483273
FBLN2,-0.0220719753721976,-0.012339689472003888,-0.023202264905068527,-0.024096407020400383,-0.004871853158428931,0.03829471058561834,0.04517886628197823,0.04519198887812532,-0.03752535261874006,-0.03068990639752946,0.04146272123408111,-0.006423947278656239,0.06590052697090448,,-0.04478225510497547,-0.001425891643912263,0.09199411628662495,0.04889713790022516,0.014097651846067252,0.05729410473394552
VTN,,-0.06106029992703875,-0.0023596590874049757,,-0.02487853203257929,-0.00746461575557877,-0.038686474792200144,-0.009733785293976716,-0.014334199021716726,,,0.04025829145405995,-0.023623587458184478,-0.04002408028268566,,-0.007990071504812806,0.045518949345269545,,0.0315661403157426,-0.011183346035467046
VEGFA,0.05793432823937376,-0.04634041129829529,0.002869534352580452,0.01532817518459475,0.0667084908175947,-0.05592130165216362,0.13114050490599402,0.00014657321607620312,0.062400895686124475,-0.0002885994622206821,-0.07619324884726021,0.10517553411101752,-0.022511451617309556,-0.04068448240571768,0.07364540871464276,-0.12658151329911882,-0.15621763034679875,0.09112615883899386,-0.12849816088196558,0.11646913620315597
F10,,,,-0.015124595894312868,,0.04532145925241897,0.1309232260206516,-0.02660799562423874,0.06377865822855436,-0.02508516829865282,0.06186542276052341,,-0.025625220182779025,-0.042967630549456445,,,-0.02349195530719233,-0.023278393443108003,0.06002933926678391,0.07245769134434814
SERPINA1,-0.021560425453073705,0.09204640284459548,-0.04135086545953923,-0.003564087787321839,0.017340365404983987,0.0009928702548827695,0.1478569787542726,0.02173860429238274,-0.016990936445031152,-0.02409963375200714,0.0532403225746414,0.04819155647941753,0.01630418668390243,-0.009373255959835918,0.007137442600407331,-0.039217854893013944,-0.07850675526846565,0.039895834812751226,0.0018951501214149523,0.06298175013650667
VWF,0.05828541272385218,0.15268867065770017,-0.02920996474600021,-0.01854426907492826,-0.03614027744367281,0.04475887665512367,0.13980153030089174,0.07777584486536714,0.03932566800166987,0.030449329106504913,0.012920035014068458,-0.020605299485216146,0.15276878121949325,0.09468451404821614,0.031408074429750896,0.11277711831669986,0.09965000089137288,0.07044477589969779,-0.10252698911261202,-0.07681121214521058
GDNF,,,0.05296621730037267,,-0.025516821050878435,,,,,,-0.060181467083387834,0.022660016328156184,,-0.06267639262449232,0.022137317885368296,0.09855836069150804,-0.004837829803006588,,,
VASP,0.018978774610602607,0.008383752265482483,0.010410994825982428,0.058334663360738094,-0.012956677620097782,-0.0729554183291908,0.06452466880910936,0.01646763395764511,-0.042683035777032335,0.013306281427849752,0.08233830807722281,-0.01642195884455065,0.09492743392026119,-0.025092737255227714,0.1602449615381599,0.013949396717388804,-0.014412408493530385,0.10594726168593802,-0.07054089866526887,-0.010917759263807985
ADAM15,0.0209987203118272,0.0779947868471587,0.006093318553784094,-0.016113492485098913,-0.00852548457386628,-0.003590747337747426,0.020286251102861953,0.023077747007500416,0.0048301730588116544,-0.0342264609086519,0.052886992518375996,0.04556353947855933,0.02233141935855468,0.03713196788519012,0.03926896490934108,0.0083644365841946,-0.011002180927311056,0.06719288412996145,0.02523077696187066,0.016758379775578026
WNT2,,0.07224690420606183,-0.016379413033180253,,,0.020354661198126955,-0.0451138376847293,,-0.012196191474214418,0.057375519714516626,,-0.011983476188472023,,,,0.059865256565508077,-0.02008999101810778,,0.03007923149171403,0.10253651254334792
CALCB,,0.15590679927882028,,-0.01917001475882851,,1.2848519955899347e-05,-0.025369546207741372,,,0.10275590754457331,,,,,,-0.032789492444214176,-0.006196805859047102,,,0.03318346893068305
OLFM2,-0.0033198383875880796,0.05270064584740972,0.013810243377433326,-0.005414558072714539,-0.011116318010007897,0.03188009507130382,-0.08287340059821932,0.03047316817128034,-0.024623236654594993,0.032634577044106286,-0.008077039608572657,0.04390489490009519,-0.002359411725637921,0.02657920887691288,0.041674468889696455,0.06614139590581096,0.047541226887566165,0.05597482359570389,0.18269411352951337,0.06300123727234573
MFAP2,-0.009166166055514655,-0.008039823625869937,-0.015224653867535583,0.04391383712981979,0.08313737700836746,0.03771568063629855,0.07865046201407971,0.10876560719431697,-0.003660785227775098,0.006785575619274226,0.0509880279754684,0.016568008106508644,0.11218868775192857,0.023909931413299768,0.08423101077516564,0.0029119617612452424,0.08377869439069562,0.06494249445317776,0.026011008681757042,0.06722326808497772
HLA-C,0.03356790859503697,0.06707148047575799,-0.04072634973113184,-0.023510621247515243,-0.015194842977651911,-0.025379757041022105,0.14358765057852788,0.0015699918771886576,0.04153664858874935,-0.039464791848234336,0.06396355479674161,0.06099302628112336,-0.011073189334603852,-0.046063978553522476,0.0031124646968089973,-0.03791447809591871,-0.10770936008735414,0.12043876541892148,0.03985368460065448,-0.060895797095572766
