,UKF248,UKF251,UKF275,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1
EFEMP2,-0.0013851095595723893,-0.047694282925426816,0.023923696676916056,0.040013470943213385,-0.09650948149641725,-0.04337004361096368,-0.017777730190764115,0.014486744232238396
SELPLG,-0.016723793729052264,-0.0018666335574707093,0.051724898122592296,0.03631285568668875,0.04319431442065111,-0.03611184274265493,-0.0008937494346642697,-0.022314996815682515
GDF6,0.05043201440732667,,,,,0.02369459884755916,-0.022500609277074264,
HLA-E,-0.019944350620874254,-0.006337664796261382,-0.049516689778128994,0.00814331954919191,-0.013082903464382746,-0.0369524054495272,0.02487554915601632,0.008000540501211123
PTN,0.025710239311158997,0.060369183522847945,-0.006325783841191887,0.03739441197702702,-0.03274501331869951,-0.026378609720943903,-0.03049319861420924,0.02643561808245545
CD274,0.03051625185441582,-0.03679885404324687,0.04441653262126066,-0.01823973723798335,0.027462302415475977,0.007156189337521791,0.04835048980525954,0.01358066434778254
CD14,-0.0312039780556671,-0.03600706646852183,0.019477739666529225,0.01929544701861676,-0.030873918071562298,-0.04140859960523148,0.04720661887591883,-0.025655303282930808
SFTPD,-0.037245890778716,-0.0001547754667799534,-0.02810770929465628,0.05471195624664658,-0.03002955687178458,0.008026450485079233,-0.029267694126174044,0.021641076619694423
SLIT1,0.004933935097367265,0.05170790808132393,-0.017462584483333102,-0.07258909626491716,-0.0005493934128091448,0.02163269758714069,-0.036462315554605114,0.005489948235110248
CNTF,,,-0.01395947562650067,0.0400796628668009,,,-0.014632682737729802,
BST1,-0.010426529726811825,-0.03475058698269995,0.03938084422508146,-0.026790083517371582,0.0014216154277530656,0.019109580888717923,0.001510956129494218,0.03561344738595401
AGTRAP,-0.08307173958316783,0.007230886679534397,0.029842654689882824,0.0524937621920975,0.027467821544331254,0.004423301628823829,-0.035297261288440344,-0.022441235498927174
LAMC1,-0.015570090998856473,-0.03998722142125131,0.06130046289933743,-0.030847375886006924,0.06775962373360372,-0.04794460457643445,0.027487810097546812,-0.007211278070914293
COL6A3,0.061199119996492676,-0.009728900597432817,-0.0289424014742642,-0.024701740278604476,0.025873643571968266,-0.04132453990243848,-0.04464381494771226,-0.03241367978033537
FN1,-0.005419343213763898,0.036089288274106325,-0.020983021479957925,-0.07074133154292313,0.0667285104947545,-0.04982322004243963,-0.0317046385919566,-0.03858984045834044
MIF,0.017090006580369153,-0.0028688279422619234,0.03404746503020731,-0.014027202161544338,-0.07228814712994197,-0.015318077133107906,0.02308099891393461,0.06540255140682538
JAG1,-0.02535144036802344,-0.0009308877871295729,0.017133148261268938,-0.011203771439865114,0.06151020612431819,0.06426042238510526,0.005609739891327852,-0.020883282203422955
NID2,-0.03412511596524148,-0.02815160539281612,-0.029036691932082304,0.018485165299765655,0.038909891775448444,0.045799767480212174,0.018723773800371015,-0.03386505637055403
EFNB1,-0.04368448420092185,-0.02160004717100995,-0.03699377791945816,-0.032040410763546016,-0.010728765450814613,-0.03616358349833037,0.013510042971497528,0.03846662960093446
COL4A2,-0.014563066323193308,0.007603075837011083,0.03178574088117457,-0.04227493055831636,0.011341556682330447,-0.014056390638663627,-0.014675768944830166,-0.05849763035402702
SPP1,-0.010128810000403637,-0.052422026795608485,0.020746843409213303,-0.015260842025677838,-0.03841381851010378,-0.11790453660715063,0.021308699352037115,0.05552723702604067
PODXL2,0.04643883350070613,-0.03416475739788541,-0.01733665421281131,-0.007821683981334268,0.015367663318720502,0.021842795643137836,0.04013046564002706,0.04305911757619342
FGF9,-0.020812026861827024,-0.0025062636743032798,-0.023783853418069135,-0.024032109306258893,,0.013576169659108912,-0.028794123733251062,-0.0330580087370859
ITIH2,-0.011513143997364216,,,0.0007062035931341419,,-0.0209164965265816,0.0017764016769563297,-0.023598734512748167
ADAM10,-0.014597641204042642,0.04884482869242908,0.021928855852201435,0.0809383500570387,0.025693351424128652,-0.007477366806850476,-0.008978821798096214,-0.0004242107356243032
CFH,0.01115149600136739,0.020197633630106532,-0.028155997808345115,0.011475232899183655,0.08912924449587901,0.018072585460082648,-0.020223036368793103,-0.011296051265481926
COL4A5,0.01858925699354456,0.01172619456099588,0.0436582186549629,0.02029790465493796,-0.03585633545905063,-0.001997893594459955,-0.04441933227583621,0.011877016799252668
LTBP3,-0.04195309903752873,0.037424077114968604,-0.007183414043430056,-0.008851759513628262,0.029700089666974867,0.03504610487261634,0.0228453609259506,-0.020390155445313522
GNB3,-0.006977105015101185,-0.018277676177046766,-0.0271086852913411,0.041250653719112726,0.06954089709776941,0.0023094284323069993,0.04625647845602753,0.02807500278249545
COL6A2,-0.028119400173608082,0.014357710098449916,0.02235937680521026,-0.03245354362838718,0.04781987618827634,0.029933346323207682,0.013918936832779024,-0.07287335127226476
PLG,,,,0.07249547698926673,,,,
GDF9,-0.01672386493512652,-0.04034608199085838,0.03850801761338284,-0.03897771797288197,-0.03062374564000465,0.02172607607523605,-0.007906914139680987,-0.012138966359967642
NCAM1,0.013922477244980379,0.016434995927450312,0.0221367769352604,0.07054536097742586,-0.030835923135592854,6.318384844698031e-06,0.05554138091848662,0.042840094897771776
APOC2,-0.032304081642025015,0.032921391659065845,-0.017984024736211763,-0.005963005671298338,0.044575272694106195,-0.014195383175447699,0.01148975817909575,0.01983907913539906
BST2,-0.009480247691368376,-0.04789864164992398,0.00426612086304838,0.035576514431741216,-0.0504096562718641,-0.044167073285510505,-0.0067963774625442825,-0.022325730841287424
COL5A1,-0.01775987730961491,0.010132719744975734,0.05582452855433985,-0.034711168857863836,0.015511087509916498,-0.031686286694687885,-0.0011886722630282554,-0.049465067160541595
CALM3,0.0060663052353399196,-0.01323160582714873,0.0017176146904936739,-0.011860875056648427,-0.007784141154580853,0.044101487639381313,0.049925798067456534,-0.045915556064236834
THBS2,-0.024543921756787452,0.009489120992794135,0.00926044781961789,0.02839243692564,-0.03096126882338917,0.06143990100629314,0.007824677496220766,-0.016112723180629118
SERPINE2,-0.04765405562710661,-0.013791069030623892,0.05272410113453783,0.05641269969120531,0.10959588429290534,0.00874640859626189,0.07598115829226387,0.04020774287870213
EFNB2,-0.00032099067595205973,0.05452572968855369,0.008517504243958671,0.04692496624673583,-0.0016189380689706262,-0.08864529677381199,-0.030875225819467562,0.05846426833834959
PROK1,-0.03778340806599263,0.013077929647356785,-0.010245422335293538,,,-0.01996002144844103,-0.013721644809881067,
MMP9,0.02259017233327009,-0.015249911744540929,3.852192942696968e-05,-0.041041672055995564,0.041030222209659906,0.05746290123048302,-0.01145958220238309,-0.03801102702308044
DMP1,-0.027672696263885882,,,,0.08064481878349417,,,
NPPA,-0.03295705669166379,0.055577980984321936,0.011351804246595413,-0.05426781980749257,0.019948312923450378,0.02443938379493027,0.0021281247176017323,-0.025307773904166986
APOB,,0.00537170385822607,-0.018510925319372606,,,,,-0.019183510885147904
C4B,,0.07242345914818096,-0.01833894014236517,-0.019227132753486573,-0.02554134749527842,,0.07234217674780259,-0.021242442370144065
NTNG2,-0.02448758474657013,0.023411499633049913,0.007302808661656105,0.02534568695492673,0.08066629383609199,0.017012625825442867,0.00707944060061317,0.05656230476692698
LAMA1,-0.032612020549147774,0.0014105775839470232,0.009341969608916399,-0.02143513291108219,0.05395330270679902,0.033822518885239995,0.022074328290178937,-0.01591478263540157
UCN,-0.002000925724326066,-0.019634655564027978,-0.03449552050307297,0.04612560494085308,0.04038910614501707,-0.0021338035416715614,0.053295818699922254,-0.017278775935316813
ARTN,-0.03670159293233375,,-0.023310280391693115,-0.012868537604430063,,-0.03144734864728736,0.047143194427811445,-0.01381361084504664
PDGFD,0.010866696310824795,0.01993042333047896,0.007355085959800308,0.06002196048705936,-0.049790932931348515,0.01778806464672811,0.037449044538971556,0.019049687242378304
EDN1,-0.024032322654349646,0.07066921036290974,0.03268977592717842,-0.009676316137836465,0.09807397300198585,-0.0048209719067925415,-0.04022341274134005,-0.02104564704838545
ARPC5,0.019987306004768647,-0.03941920943755694,0.03352894107854482,0.01155339021820394,-0.019035547256495634,-0.02544376678155198,-0.006475495083709045,-0.03335792961745338
GSTO1,-0.0005481839422365373,-0.04069594842058428,0.007822413428508807,-0.0007766380218067697,-0.041224264430940016,-0.05846562790032561,0.020700274614847285,-0.06274929285501382
PROK2,,,,,,0.02059717140305302,,-0.017490898456204156
SYK,-0.014949362941058591,-0.0020589175882892627,-0.019100707140163164,-0.02790736605594644,0.11808356897144172,-0.0351910522463588,-0.03422422223036668,-0.006674233900063342
CD40LG,,,,,,,,0.05885372391191079
ST6GAL1,0.00956632395532838,-0.01580299729418635,-0.02486328182570367,-0.04238054611166101,-0.03283946324325076,0.01620376033581009,-0.0293571877200259,-0.00980326941390674
WNT3,-0.008741471569717406,0.04375227449271691,-0.03432520470973306,-0.05757288976476722,-0.026890780536288343,0.04022695446715068,0.026066127613800144,-0.006835626823647313
HSP90B1,-0.02849395374395064,0.0065459983364713125,0.046009467601074334,-0.004183838053762722,0.009543277369830518,-0.05423302532858643,0.03137714795989927,0.029293745230539
ZP3,0.013399296984591365,-0.023559951532687178,-0.026718844110359383,0.0442749362776461,0.03576160723737228,0.026401534266213465,-0.023975906419266686,0.014641144419613636
ANGPT4,0.009683013020675577,0.023721996343720127,,,,,,
NRG2,0.004578791774250535,-0.031936741024668765,0.0053759384566813935,0.004048887717143873,-0.02121305519220949,-0.02266266500596745,0.011779971393859046,0.10243726860777917
MELTF,0.0975674020310676,-0.025919168521828476,-0.031205478919145845,-0.025229391505068557,0.06037045315885347,0.07327834479246155,0.04895343299696298,0.016994110228943433
NLGN1,-0.04800203844423,-0.004463075286025513,-0.009022701613218559,0.01384497249046128,-0.058922579134650446,0.023040044236401654,-0.02617469169893335,-0.03380965330924628
SLIT3,-0.00279089927449268,-0.03135235713782784,0.018647914043110555,-0.03793905115205234,0.07820575779598139,-0.013682957303102207,-0.028608426340487988,0.012565550448042365
CCL8,-0.02715307501566739,0.030923692030629817,0.05400385359417796,0.18248956279662942,0.07761438398462255,0.01853671740632984,-0.0036719840356745546,-0.02476588581613811
S100A4,-0.03127019088591179,0.02605831254691965,0.004238362556013888,0.013482070119335915,-0.033330382460020264,-0.017414205299979463,-0.03346747918242948,-0.023640701542041023
TNFSF13B,-0.010585768563404334,0.0399189029144228,0.0021644629895633156,-0.03233314578106313,0.12401259454306171,0.05012898082019031,-0.020245372967301972,-0.019981750413150916
HSPG2,-0.018615804770405982,-0.03517990418832181,0.008918081399988575,-0.022731445266044183,-0.001501013268780634,0.016398454707789018,0.08081828236969633,-0.04859494629784194
FAM3C,-0.03257268764755651,0.015782172119072638,0.013116162487654974,-0.01015998641030135,-0.05303600855667524,0.010675497778748563,0.020923854935139218,0.040176489003272205
FLT3LG,0.006080397387554899,-0.035892365881395494,0.008061304437608304,0.0038608157824630376,-0.0034890730227241404,-0.03438525146837856,-0.03717136649375179,-0.004939340761720068
A2M,0.001222000569993538,-0.030376370622952273,0.006366650472265191,-0.006176492897481925,-0.016751051205055736,-0.07759351875389688,0.036042621831070557,-0.012232199704968265
VCL,-0.03919978157296396,0.04352124109752105,-0.009785313636617337,0.01607238841420508,-0.0029601024724070077,-0.006032001541558974,0.0477816279258333,-0.011389798234972437
FGF2,-0.04139591185595644,-0.041411189036741014,-1.806813364141711e-05,0.03039894943533392,-0.021929001810527225,0.04142351082871378,0.03366489943022624,-0.014030751231400256
AGRP,,,0.0002957039641858949,,-0.033185426980910475,0.08709952308572674,-0.014092733637167842,
CNTN3,0.0002395156414677915,-0.01591601431138841,-0.013392933613638832,-0.02751786830146518,,0.04957207641070895,0.042751099319300274,
RNASE2,0.03449131962117176,-0.0246243391211479,0.02040144187312348,-0.006588421062959318,-0.0028395861911966907,-0.016488158281597307,0.011570083846632863,-0.03598476931367264
ADM2,0.061158653143804635,0.01169233261126555,,,,,-0.01798979489910596,0.02166197995324175
GAL,-0.012725105185363642,-0.04592703572288843,-0.024363685346380518,-0.016988608078628654,-0.05088290029682104,-0.005879896856879083,0.0022676909387372977,-0.019452049403048687
CXCL6,-0.02308335514575981,,,,,-0.01652535924030534,-0.03143337392830945,-0.023257873752119154
PDGFC,-0.04577761529881689,0.018988980559341274,-0.0024451596706993014,0.06945687847473914,-0.003840842793293292,-0.014201179885979243,-0.05976412783583333,0.025709313473335608
COL8A2,-0.0185032509606271,-0.019493854050184025,-0.007407128976625077,-0.056059969158086635,0.019543813815209293,-0.005347096576003845,0.03436693510463679,0.027607284876863203
SPON2,0.01108399113750884,-0.03511211044440786,-0.011794427162048116,0.014311299332394683,0.071968978081431,0.033850030395572425,-0.021363953916553786,-0.030908768184215438
LCN2,,,,,,0.0068625016342355434,,
SEMA3D,-0.02194205166921683,-0.021174463452495712,-0.006372277616965291,-0.013006852767488019,0.03840158132325796,,,
BMP6,0.038323620379972514,0.06758722297908391,-0.015120910727832946,,,0.14393213523226092,0.06295349537351061,0.002527842012033138
TIMP2,0.010049275340721767,-0.01781785615570397,-0.027585742233195112,-0.027955422062753126,-0.06918548127676011,-0.03887189728522621,0.06914761795079788,-0.02228576140862852
EFNA1,-0.0033057402380300936,0.07443791307837412,-0.008195083174838847,0.01884721616297338,-0.04590314474701806,0.03374245761623016,0.01623792137763516,0.02186495360757435
S100A12,0.057656374214745856,,,,,,,-0.021486800723283548
TFPI,0.019880587756868066,0.0099145976394908,-0.04628636380784508,0.008991968257650576,-0.026430010595864098,0.03146414520890789,0.022269194899515125,-0.023487842894210593
GPC3,-0.002226730496467984,0.003748641167047267,-0.01983509099296152,,0.06422459617187105,0.0036549285396799552,0.048786224523955826,-0.031444866158328505
NMU,0.00559249751840348,,,0.05686217384161102,0.05211865425205498,0.004982718646132372,0.00011522539444306521,0.08558849317638527
SCGB3A2,0.024071343971331663,,,0.0012135565935236315,-0.020620076789949718,0.03123993237781181,0.05692202947355676,0.06633500153699605
LAMB3,-0.04426037722236728,0.005018571808340153,-0.022112599085898257,0.012337866940002603,0.027509962206479045,-0.022192711279664736,0.008312984762139593,0.05901045471813905
LGALS9,-0.03271749973197819,-0.03152812994977619,-0.01533295847927166,0.010651640661398338,-0.048969000292661304,-0.022151836524486438,-0.0012570288471122548,-0.033792587586710034
VIM,-0.015756862581065352,-0.07547257700982773,0.01517118113917527,0.01701695625954521,-0.07316127094251386,-0.039623940345505024,0.035153668964350175,0.06076741509123332
PLAU,-0.0027521151705560505,0.0014798702275157776,0.0008296825327465951,-0.015857507105076767,0.015260833277912646,-0.03023581321678087,0.024962576739007772,-0.0201573853779856
TGFB3,-0.02306272225493739,-0.01604480814396839,0.0039113292698031155,0.012243513238180598,0.028667990645859606,0.04817470073903687,-0.05811330157967161,-0.0014386347969392256
APLN,0.001630315372436589,0.05264326452507546,-0.024808940929387024,0.03476541893311631,0.0625840372388323,-0.05187778833375179,-0.013249372676569917,-0.021292357090752462
SHANK2,0.001500286772101325,-0.036343445098998374,-0.03688333308019159,0.003646118468968726,,0.027806596692035678,0.026475951635935815,-0.0030384436732061424
LTF,0.020262461259951764,,-0.01680952081718191,-0.003121642372839515,0.010015091173457068,0.020234893244101604,0.049492164645825044,-0.023326818069580292
PYY,,,0.010969380689910428,-0.010758138863771735,,-0.022237433856084413,,0.022543877213756974
PENK,0.03967456342095623,0.05091339333880816,-0.041327950453967935,-0.01922712740811229,0.11319608776968074,,-0.01898707591162448,-0.02335637894006313
CTF1,-0.024423745453537985,0.055102354034603784,0.026634560475054834,-0.019609910079390464,-0.048645431942156286,0.019604268708983377,-0.03228567830831954,0.053982717952727396
COL3A1,0.0390960135154845,-0.00877839419432663,0.010850935667719176,-0.03208428603058728,0.07442084920436359,-0.004099319491992185,-0.001846503562587549,-0.047830927916403525
S100A10,0.018308422220271306,-0.029734288497108248,0.017323879510973382,-0.010305687795456618,-0.028972608037944766,-0.08266831267312665,-0.016610836056468088,0.028965178318067542
FGF13,-0.0026047039216759347,-0.02110400897722168,-0.01202476429519849,-0.012342993235333442,-0.02448595222513098,0.02696599595927468,0.029365049039322792,0.008135568877471796
SEMA4A,0.027499594467438916,-0.01488245109773599,-0.0405651977470366,-0.019803609051008093,-0.03981779725005294,0.010462412792236727,-0.005704027144410489,-0.02548607198888526
EFNA4,0.003951914233645802,0.05899195114099963,-0.0026171831193000147,0.0006152682672766225,0.015002831468398118,0.01743033871755001,-0.01807005191666018,0.014107489968226467
HSPA8,0.07091568947681252,-0.0032011484677650194,-0.00739655569049593,-0.0430168601682059,-0.017605833045305302,0.13622119129316335,0.029483329085300377,-0.03393636993246653
NPB,0.051816111174304756,-0.017966698477391678,0.026742613925391845,-0.024271326716994487,-0.03400103936569602,0.0019455386799923536,0.02344526047981212,0.0926700087505574
ULBP1,0.04062495260169409,-0.030638894774126648,0.0387649763928686,-0.012007245920703147,,-0.01893750178567411,-0.024868832166340706,0.023337124601665742
SEMA3E,-0.07073834335173643,0.03959617960161234,0.02676317899522846,0.007738152433809685,-0.036748431003259065,-0.017086681520406283,0.03718631560235506,0.024405555247677135
FGF3,,,,,,0.007487800967234646,-0.0018124891436667651,
ADAM9,0.029089163900112982,-0.022572366730045035,0.04772400713445366,0.04261602579040354,0.009303876664338621,-0.09813672020773881,0.006423976495225722,-0.015334839352488168
ASIP,,,-0.020684443686418537,0.07299260845884005,-0.021077658002222943,-0.010204525352748932,0.044930478670046105,0.06175627226810073
IBSP,0.015394981718608366,,,-0.027155818968731406,0.053064443577634623,-0.09691855952069454,0.02154738607386441,0.025007842888045737
MMP12,-0.020430608254981043,,,,,,-0.013340805193443517,
FAT4,0.012605590508431358,0.0036644744802653575,0.07012653500684835,-0.007445719544244193,-0.007525776127538048,-0.014303190845499424,0.015518204654518166,0.023567862611774258
MDK,0.06426949153175403,0.03762187877282734,0.01194919773210588,-0.04296552185186779,-0.1381806152670431,-0.010837312373577015,-0.005391057389033725,-0.01962287125939057
BMP5,,,,,-0.027543459205767496,0.044593279332378284,-0.01181414678663438,-0.04240603240115231
CAMP,,-0.015249912686009302,,,,-0.025375250261626153,0.05572808334183942,-0.02551622656053334
HSPA1A,0.06271576892042784,0.028116200798869315,0.012228387032838723,-0.013603327773458022,-0.010224124508520864,-0.04803381806809219,-0.016330424266200246,0.03215703047683002
SOST,-0.03164661238870169,,,-0.014816625228188707,,,,
SEMA3F,-0.0072253550794267665,-0.030276892382048736,-0.020435394069410733,0.019542199446545484,-0.021662514660936133,-0.0066473914126508596,0.0054725464388964305,-0.031181416997813426
ARF6,-0.01862197051339278,0.02715202586624866,-0.02757263468435416,0.010934247212115243,0.014580011285539474,0.007350503457376434,0.01882672928923742,-0.005778469640382292
IL6,0.021846998673888493,0.012903584243293615,0.009449312825636267,-0.015297201651659938,0.04372357446069741,-0.032231160917849895,-0.034600635514676625,0.027920694279323817
CALM1,-0.022209297095225653,-0.026473828904316585,0.02115247424926018,0.010896799850140129,-0.0027926048719971184,-0.02798735926757967,-0.02812065773804031,0.0191271143876788
VIP,0.060184183917252256,-0.034736643921919684,-0.028305498268549983,-0.022554141910329072,-0.0244859822383637,,,0.0033532911344194252
NMB,0.04959149961499182,-0.017790092749616297,0.08740910374144019,0.045944550122780974,-0.020291332641869907,0.019727293849806305,-0.05574404910814195,0.056615190805627325
CCL26,0.0004578419989426948,-0.01591601534427596,-0.013959475916659612,-0.01698861214592342,0.06488549870974929,0.016376787245022336,-0.02374825384309126,-0.011936632370114808
FBLN1,0.043175553399472044,-0.012842121250299118,-0.03480745275588547,-0.05820128143383877,0.017482715259495032,-0.00745689182899845,-0.00649008635870454,-0.04346307952257689
SAA1,-0.05225562586377398,,0.024899400564943327,,0.03682662374371605,-0.07096335599851007,0.07006996639557103,-0.023147267305349547
MICB,0.04918150230729606,0.041747006817731004,0.003841439677847729,0.05754836576507415,0.03918859938501139,0.008326671081685612,-0.028104551754569794,-0.020704189483907055
MMP13,-0.02417364556853691,,,-0.010252423238344854,0.16142363193370096,,,-0.023356369072850557
F13A1,-0.03531174944532232,0.03674064585277908,0.01875836386562885,-0.021957502970342022,-0.03202752643420198,-0.06574689471492984,0.019107133509691152,-0.018135280836532958
CXCL11,-0.041823678522660945,-0.008603357800038843,-0.02904398451461597,-0.012587616922023818,,,,-0.03805080263828981
COL5A2,-0.020193555594112747,0.05966563272072484,0.007490295915831688,-0.010974412864458211,0.04554827310644895,0.05061323480098424,-0.0026428189522620174,-0.05568125812186002
EFNA5,-0.029481202387358758,-0.01887311210909011,-0.012849133219765949,-0.0017799648187556841,-0.03919244393666778,0.0131264943347166,-0.04805891348524961,0.06002070033645224
AREG,0.008690563400806721,0.03723001145674529,0.023859425549951255,,,0.05771996258636899,-0.0012684497927633724,0.02621193925190238
EDIL3,0.004355512675902771,0.0549567054038564,0.011798654509283486,0.007093706890065336,-0.07177257600398372,-0.014966245739557942,0.0218588651794719,-0.06660593839201254
CD86,0.012416791278123984,0.023617050069033384,-0.02305672446970619,0.006739851858768832,0.043084836998130524,-4.62863905509871e-05,-0.0357267744417155,0.02195939929650254
AHSG,,,,,-0.025541357715156213,0.025021043930553086,,
WNT9B,,,0.049572735481102685,,,,,
HRAS,0.027825005430773195,0.02381268535497303,0.00019028796572053848,0.007010602675181767,-0.06261119342552278,0.024977925801453516,-0.0018373070486224002,0.04499748553286534
C1QTNF5,,,,,,0.07476803449199249,-0.01566003508811993,-0.038203652707783774
RLN1,0.10856294739370434,,,,,0.01703910307972916,,-0.018355708452628176
COL4A1,-0.00717215766844535,-0.0033443361346304798,-0.006498018792217368,-0.025499815035250988,0.07408586024640389,0.01374248530767524,-0.023402221677148904,-0.054976760484817165
CCL3,-0.02613360625978797,-0.014066213749750282,0.024381891684082623,0.013774197189822283,-0.04134741545872713,-0.0018826009332273159,0.012278253119792385,0.018852099986151453
BGN,0.048866929535379876,-0.014947067258358981,-0.028378724169376587,0.04022352953780802,0.027447286372405084,-0.010781700217350412,-0.044276275573201886,-0.05046594122017681
RETN,0.007991983104464803,0.027376933357480922,,,0.011650626081519413,0.025562160436687808,0.06986665634803096,-0.031880675550032364
S100A9,0.0017397747095849855,-0.042107157662064826,0.0013615827997081463,-0.03431867197330507,-0.029305446646829044,-0.026567222621938374,0.06203288029476043,-0.0028733895169110197
HCRT,,-0.012928982247307869,0.03511955903237211,0.05115771372816508,-0.02706730426079296,-0.03674408643860904,-0.04880840946395706,-0.03772502420334919
FADD,0.03939642496620852,-0.024425945627895643,0.01060520021304504,-0.016440342102162855,0.018406913845032846,-0.0031311829647846226,0.013287535842327515,-0.061538830240017973
ACTR2,-0.02219614751971123,-0.020834247510852087,0.01136274313010531,-0.013635595367764689,0.006769802891935251,-0.04979726599404422,-0.015127789344965937,0.03285011490068582
BMP2,-0.05283336359337655,-0.023106095849455135,-0.03205103816941644,0.02020845427638043,-0.009602917205500761,0.02340545260408962,0.06391423720586378,0.06396240860204705
PDYN,0.03257497157222342,-0.02681539834769396,0.03774411049605915,-0.022889302134441125,,-0.02168853705838453,0.00867168637829277,
CD55,0.029898578663715012,-0.008644405436261115,-0.009402019560976072,0.025820191394890394,-0.013953750024428823,0.010174714822305862,-0.03322672332868983,0.0077221775476957865
OSTN,,,-0.030651847577998836,,,,,
PDX1,,,0.0043790919563890356,,,0.006840430011341111,-0.010507099308256433,
CD6,-0.006400298503825445,-0.028022312370265035,0.01171528772281169,-0.01354688441856736,0.19141438550580794,,-0.018707048875918158,-0.007781860904601603
IL16,-0.05059744949027303,-0.005286264093512956,-0.06362477069564496,-0.0046001509575269274,-0.028289897368658938,-0.06676034152513295,0.06669490402619462,-0.014378128979958509
LAMA5,0.0016833835348202208,0.022953181775204973,-0.01762650466435964,-0.023960658901081875,0.003870475357502199,-0.06713360975230571,-0.019103176314479685,-0.058756113900189644
RGMB,-0.01550800727261275,0.00636722041267437,-0.02278458297381599,-0.01965176189132923,-0.018272403174167798,-0.008256911289676223,-0.01089189503487851,-0.026519205666636497
INSL5,,,-0.025348447893951305,,-0.026890795686117838,,,-0.03205111323938425
IL12A,0.020706262646795127,-0.02776214867632871,-0.00675790977404237,-0.018440918467571912,0.004291436905885759,0.07422512377804984,-0.015324748657460058,-0.03480415775138824
S100A8,-0.0244116917716513,0.011029890060192454,0.0054997102593552245,0.01228820319315313,-0.04268474997566622,-0.02966722180608185,0.024740159622610277,0.04812927934254408
TAC3,0.019053575368732055,0.002127059547375509,-0.04113439347856641,-0.02927774189875196,,0.027887189132843326,0.01849584693228482,0.006871098239463641
TAC4,0.01114244360774102,,,,,,,
MFAP5,-0.022232581152706862,-0.01676485143073847,,,0.09016691993200551,0.0450475655238302,-0.004854270296153347,0.03188066066448295
CXCL16,-0.01992288296579964,0.0013865325260848376,-0.04450826749028565,0.02093447634335193,-0.031904605952646964,-0.03821326578272434,0.014811119457016617,-0.0288906533108091
AGRN,-0.02332405612220963,-0.07588929638598034,0.05189616930216932,-0.01036065689832662,0.027880580697274587,0.04648873097461342,-0.02924534166583995,-0.031221915211863283
COL4A6,-0.0045210690676178965,0.06218350997623258,0.04082416396409551,-0.011082992246103223,0.01681758650187481,-0.006937393968148214,0.0566861278861181,0.03340991242619833
FST,-0.05000396186680523,0.012520110986020684,-0.02182385479192068,,-0.0024914032407520816,-0.011821034355711238,0.07153954278444859,-0.03710877417307567
MEGF10,0.027320646046501612,0.01637624147283342,-0.024533375009697794,0.04365756383872144,0.12120567954324002,0.015955984649285333,-0.07065071721470165,-0.03982565529788227
C1QB,-0.020213739498818797,-0.017781548786597108,0.005563574931709336,-0.013555359044057877,-0.012988217175073835,-0.019297826519025528,0.050680063741191377,-0.07820272153331094
HLA-B,0.005653512865668542,-0.07326550770259109,0.010247517013774278,-0.0199463275498883,-0.032605712912648535,-0.04816027374152793,0.03553154861197789,-0.007845658125570682
PDGFA,-0.03779219352078414,0.022530441549192117,0.025011424711774796,0.026305042378563504,-0.014450595652328943,0.0010541010631625921,-0.04617081041352336,0.02546530368365822
LAMA3,-0.02811908946144645,-0.021682853674607632,0.021135907613140735,-0.026046909979013922,,0.032553061064821164,-0.015493237335554962,0.07755503487984332
DKK1,-0.02066710898054819,,-0.006900782601738008,,-0.023468439096773572,0.014700763405219672,0.06351190847401157,0.0142724885245384
INHBA,-0.022746177709241946,-0.015021603182519926,0.018399612336350197,0.038930714056921376,-0.013323402333979854,-0.0349071311369943,-0.021936318710037126,0.030066631600321334
LEP,,,,,,,,-0.018635509260485992
IL7,-0.05336259581081787,0.016245500951582514,-0.013712362847719015,-0.013143813159179535,-0.025884603380177357,0.021119296040852314,-0.02594866030739025,0.07216588884684264
FABP5,-0.0032994231271735257,0.020298834527199387,-0.02747554134922082,0.053408896279306436,-0.051029171412009716,-0.018390406285255997,-0.06248325154215682,0.02669719458989605
CCL4,0.012154172164423056,0.08376802510157358,0.03649882322713661,0.059377139623780224,-0.02913851129719482,-0.027564148795050508,0.022832625884827335,0.018615316820979992
FBN1,-0.001083608098931003,-0.04488608788494229,0.017838450854646706,0.036173746618780686,0.030646136602761425,-0.01666303371439132,0.03255495347765054,-0.04176350848745889
TCTN1,0.0185069731664257,0.031945320182566316,-0.014416753880238317,-0.04642005853911362,0.010887708577124596,-0.02743190214420724,0.04025145984610852,0.012428625780198004
NCR3LG1,,,,,,-0.024817736121839604,-0.03115883847104256,
BMP7,-0.06222275823226613,0.02171947475228328,0.015094316788318117,0.09821626394736403,0.008598782273718407,-0.05116308564810622,0.02958294771671258,0.044393704955710545
NLGN2,-0.008872600802517927,-0.005215168112057812,-0.0006573032060509072,0.06663212198461317,0.02754819257036209,-0.009854206118543849,0.017690316998001384,0.029898508728091768
CCL25,0.020364713805541973,,,0.04855762293403619,-0.026559142771715314,-0.0010808130561109663,0.013085713501540369,-0.014866366028832357
NPNT,-0.04341839749890532,-0.02638504161529192,-0.0006602238598931471,0.026134946054947133,0.003767310286432305,-0.021192636641532012,-0.03587559660315318,-0.02287195860745322
