,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL23A,0.07582715190302822,0.01805457039149024,0.008596976974554311,-0.022364685860132443,-0.011765553635071178,,-0.028844818044879456,,,,-0.014483577571449448,,0.12844559757988278,0.009869945328471842,,,,0.04568651037259216,-0.022534676914276523,
COLQ,-0.036449746124587866,0.054878249001932985,-0.037120595523902844,-0.035288944089316765,-0.07083070210001836,-0.03414717906969078,-0.02554103212295677,-0.030755651176918426,0.04298950552585388,0.10469928279332526,-0.016103768441122927,0.05396365315102119,0.04981500944128985,0.04483601558601604,-0.008740062815087194,0.016337136845465203,,0.038245404933003435,0.042205083214733465,0.010909714508857369
SCGB1A1,,,-0.024823528200088863,,,,,,,,,,,0.0174599380799712,,-0.056357443370260545,,,,
TNFSF12,0.021066184415015038,-0.017171207703311795,-0.005343034144274694,-0.008541492348702703,-0.01701756917213557,0.000546142261939719,-0.10305657973179001,-0.018289167901717845,0.01817921814075409,-0.028309613204616262,0.11500104427130489,-0.002285912930876125,0.02470185955184473,0.025656737054900538,0.03921314078142965,-0.010687003457583498,-0.030602875790185766,0.02797903408791797,0.08966404352001983,0.08661474198895523
DKK2,0.08505719572111735,0.02402778248553444,-0.017708173379578335,0.0963257357887451,0.006883512730372845,-0.06211731448718578,0.13471348908297115,-0.019457163196463838,-0.02090482988556336,0.05256153730063276,,-0.02172564672897297,0.06962863243097082,,,-0.013276217032097307,-0.033605454780561414,-0.018707184670202083,0.002845059073126206,
FYN,-0.04747854131510095,0.06075876123871335,0.06132491950065889,0.014373933488637084,0.07758702068174965,-0.2105293870869045,-0.2514478404064439,0.020797722104312084,-0.014352617271407842,0.019092110763378134,-0.061056204815241474,0.04250975488463485,0.03559559439901187,0.08422056802513052,0.13860780946026605,-0.08440914724856954,0.05624212413114107,0.05687240840433889,0.0009633996166575743,-0.06853972774704101
ACE,0.025171713018967888,-0.018640353300392647,0.023261928525944244,-0.03839629702608324,-0.00979546151387919,-0.07025799763381595,-0.17910069360336864,-0.019462167216940357,0.012765712698608128,0.1013932289625183,0.04372686631296238,0.028225361881676493,-0.04996661599470097,0.03495020069961192,0.10632523204268308,0.04936771699685477,,-0.006156919203075275,0.1147771972288211,0.07569312051581198
IL18,0.10599843500906596,-0.026789639129259548,-0.004685844316069375,0.006801650431064261,0.15289347555896457,-0.05924177259349675,-0.3311188300229877,-0.001225113361864716,-0.046553963679658306,-0.15198764994459568,-0.006253903412402712,-0.09596257617683394,0.024949786856139595,0.0883306631920678,-0.014986680872270525,-0.024584912893827967,-0.038587869098123666,0.016162991701116205,0.05756657101689107,-0.04602589653172071
PPBP,,,,,-0.03859841386097851,,,,,,,,-0.01940688483743606,-0.024754109921475868,0.03446127918600222,,,,0.0018948706556750705,
CCL27,-0.03455070575463216,0.010135089814527851,,-0.04115996377410018,0.024910331874622018,,-0.0389558798603752,0.006274811197199405,0.05134738406516842,-0.006463801318086416,-0.04410427521628221,-0.03910069655521163,0.003916292000426128,0.00360041727195441,-0.010411785291741417,0.011630098489081033,,0.03822660067645827,0.019046939819432708,
SERPING1,-0.050061333709199206,-0.0761049109588522,-0.03348137652182176,-0.04923968786537203,-0.13871679306592613,0.030918272683396576,-0.2712987483659738,-0.18645930217819398,0.0055341946407061055,-0.28887229404114134,0.14163220013258748,0.012838103402678484,-0.07397416357090451,0.04534291229614255,0.07309605598097545,-0.014976990751053397,0.07621705988599589,0.06646735990755853,-0.04256552935251659,-0.09532157320922856
AZGP1,-0.019009766963440974,0.0385197423598918,-0.020451791736005993,0.028765907341655628,-0.18653528152803053,-0.18027209361539318,0.016490425998560636,-0.16119925208114083,-0.0172794187825465,-0.0948981571648665,-0.11481929727359377,0.07917150996292242,-0.029836886390858408,-0.005832051252300847,0.11835626709946319,0.0059962179810741645,0.0010991315908356716,0.1361551559380887,-0.028021427479705683,-0.003552480286204832
INHA,-0.05533958876460586,0.009861603802907992,0.04402058671675681,0.08775735005739897,-0.03449641847333292,0.03255093160482659,-0.08356313408479094,-0.005782379290818818,0.03409056007954146,0.03430308986991965,-0.03383178947817052,-0.031814491501065446,0.06764961496329554,0.07771912690993876,-0.028588848151411026,-0.014435671250825372,,-0.00252289128607954,0.05965723914864565,0.021730415869020754
SEMA3G,-0.0508350800298173,-0.0038936631518644493,0.010784656993387093,-0.006693042771090605,0.016722084008170233,-0.050448989888542864,0.03163568264997913,0.010175755609354215,0.05504997699778639,0.12398146976892128,0.0810784019127593,0.055975688347463165,,,-0.023574442262832035,0.03628365519239199,,-0.0453963204991334,0.030435772874346904,
OXT,,,,,,,,,,,,,,,,-0.029199194132622664,,,,
COL6A1,-0.16313688056857673,-0.11664086736320164,0.04730701695157271,-0.012648174430092607,-0.20702671805142675,-0.14981982593563045,-0.3662877412467379,0.15380567375464166,-0.006798550689198422,-0.015823627685689644,-0.20320741513141807,-0.008563664948085345,-0.03128739275754923,-0.08069318182320297,0.14370600891086163,0.04926956378188041,0.11301533863395201,-0.08210969153061237,-0.06190823882962897,-0.027578644806360717
FGF17,0.18801591192612532,-0.012821090411222733,-0.02722288205875351,-0.0070832063618435125,0.07062434679661751,0.0613761908378928,0.08097532052441726,0.02354668429625314,0.03070008097220417,0.07979870058520691,0.04044644535199635,,0.09279503821662816,0.04871680066906156,,0.03545504583273723,,0.012121732178813523,0.017835468744361295,0.024323892141676833
TNFSF8,-0.02782439984930991,,-0.02409624241644426,0.031050966430711407,-0.006280833934556476,,-0.051880739892424525,-0.04922394182872109,,,,,-0.039044490902878246,0.014902627903446857,-0.009682341969559612,-0.0013409720041818343,,-0.05382719596391005,0.005172545021647967,
FGF20,,0.027831710658728265,-0.026745903354807393,0.030617993625013006,0.044966280244792385,0.03401584159348898,-0.007360149414247718,-0.013482149197521612,0.008401123326039126,0.04005210777201396,-0.05244880745693822,0.011120446354642306,0.02330053505170794,0.016063998942602246,0.01203853001641704,0.05427523771657092,,0.0372188455763586,0.03721805282626467,
ICAM3,-0.13732186817860476,-0.03963799333672722,-0.015253648291743284,0.026371236018419394,0.02908535313201523,-0.009044348066559035,-0.10996089814297984,-0.08742578467191607,-0.02704255708280555,-0.06054586928594692,-0.08802405033898172,0.07738539647823633,0.09300382888583628,0.0886740937120988,0.09203108209126455,-0.0006981768351180828,-0.04330548153470495,0.048125272496047596,0.049111022945774054,0.08592061871401815
LAMA4,-0.13918229705559834,-0.04202254663379834,-0.018673203068736564,-0.015378176324802949,-0.07581733818696489,-0.06364424334848529,-0.29929636190628445,0.05621317035912565,-0.007857509728417351,-0.04670139806271113,0.04741889588941423,0.026154014572914004,-0.06910919714633028,-0.025506078498574364,0.11156460822033122,0.011627130470842642,0.06924755703480832,-0.04656608159820952,-0.01570566195490554,0.00012547101436426506
INHBE,0.0091482902821005,,,,,,,,,,,,,,,,,,,
DLL4,-0.01698318859795213,0.027894117159990336,-0.040682850627708295,-0.013245544432496413,0.006082202757348795,-0.046987213994010575,-0.22168517006354005,-0.03919526348152738,-0.0026121979939709972,0.03339777560911252,-0.08971019732778529,-0.006035269318016697,-0.026407477272790376,0.013494654689968232,0.08696374614743888,0.03533887293323902,-0.03626290521992017,0.02462850784862948,0.036113991992848114,-0.0068204752004071174
SEMA3A,0.06448229225225748,-0.011970261327623235,0.019758570911615394,-0.014902094652487418,0.04092248039914314,0.06173915758070082,0.02336885291631764,0.061969063561996905,0.024513208394164886,0.2254221448689834,0.21692377903381696,,0.12664251068027363,-0.006780344263638732,0.036958952455996175,0.011525961659986726,-0.013772846628404816,0.059781619079313876,-0.02381903755241066,0.04968302016772199
RLN2,,,0.011487683661545836,-0.02599241163756589,0.10482255156166849,-0.02065507167860792,-0.039355652033970616,-0.02564118716053643,-0.03310733372277197,-0.049526174203473175,-0.033046777970263966,,0.02735304521258758,,0.0757006391495645,-0.003590117885528266,,-0.0009738425625324018,0.07216522846464149,
C5,-0.06035213927771204,0.01609933580811676,0.0449466010752692,0.018265640457225184,-0.012510990905615962,-0.08073553397234284,-0.2075477408648747,-0.02526042019410623,-0.014005223668223035,-0.012530881003733762,-0.029904599196144507,0.010028049842955881,0.10437337975974788,0.0405529209620836,0.030244022765708582,-0.0003740006269988435,-0.06304832689185441,-0.007366683123653726,0.04130110553371804,-0.03017005005809296
COMP,,,,,,,,,,,,,,,-0.04393518895015839,,,0.015815893325965877,,
EDN2,0.1515782313422298,0.050765603735359766,,,-0.050763353811398355,,-0.05979794551778184,0.01782950318700154,,,-0.02299392159980145,,,,,,,,,
C1QA,0.11508472686569325,-0.11164513065598886,-0.03825122845269979,-0.008722680344911578,-0.03866201502556162,-0.08445188221919617,-0.33593190295068254,-0.13733603436730477,-0.06219706291807076,-0.42923823598024996,-0.16748138385422576,-0.04462799167979167,0.045283124929624226,0.0018470234515786008,0.017286328091582228,0.03637687526195472,0.06197099818598441,-0.10273606669772405,0.18150696755830958,-0.08671151352718454
UTS2B,-0.008976365601036412,-0.01786916082667141,0.05122279682421164,-0.02599241148823649,-0.04233528228110448,0.00624263666574373,,-0.013892814087364216,-0.005801257025067533,,,,,,,,,0.03345281427585879,,
COL9A3,-0.020760724839322998,-0.017230245875859158,-0.022363261560926145,-0.016045019415057035,0.11764309852841548,-0.10415992327504164,-0.3032849196672431,0.16282216987732231,-0.027431854250912605,-0.14171916159963308,-0.21702717028609686,0.05320327343195447,0.11206748276035515,0.012937626327916193,-0.031380148961231966,0.019894272812371935,0.09494674680361394,0.11380794290009144,0.03322730352907438,-0.05437654405337177
DLK1,,,,0.006346193726451436,0.14611108259909034,0.03819517773062877,,0.008338658193586708,,,,,,,,,,,-0.006960073960936085,
HGF,0.1474946709042639,-0.044183332295384764,0.06027875776204434,0.043176262610825134,-0.05204740513751485,0.04870204748569091,0.11458338157764149,-3.6471279339700524e-05,-0.005446115179013905,-0.05962253374023881,0.05455735878122786,0.0017358180403700344,0.04171995296070474,-0.03190998705007271,0.08124846124989395,0.028813891467277548,-0.041926804279626737,0.020684585298467884,0.048499344282530055,0.008805920369246397
P4HB,-0.1680498121561331,-0.04909151378789286,0.05885673433710207,0.0036205019341985297,-0.2849070178473188,-0.21290662183503575,-0.3335951241964287,0.1414482647560596,0.045915458320115406,-0.2562687254668941,-0.060423762061082076,-0.0015257203785510613,-0.006800795017178872,-0.04942480596971557,0.08815746567940269,0.0021539619912296307,-0.0029160945393964352,-0.06320827508525484,-0.12280246529737428,0.063176128814349
ADCYAP1,,-0.025992909537303006,-5.946152687015288e-05,0.01974311979105733,0.12887908356075706,0.07116690587108782,0.20540015983196022,-0.0506788933749809,0.007923510416016601,0.121758792930296,0.10241090162829217,-0.024041716399352892,0.06443721218963597,0.08826888008056351,0.11325539285536576,0.05551367672336031,,-0.024214903178995408,0.046291452318698335,0.12328231834738837
GREM1,0.16740674274831094,-0.013617163529178957,0.011784919337920047,-0.022465592308719935,0.22029018794690944,-0.0666645008547757,-0.023257234961808967,-0.042863674566789564,0.0012371376150641282,-0.21509777436850352,0.03832088055286771,-0.008928722873418627,0.041415322190871115,-0.03444144079217432,-0.052484062279331785,0.047002570715884345,0.008999864217303848,0.04074720958580477,0.09158079599764997,-0.03647261273928774
EGF,-0.03374264002656053,0.014851674971649988,0.027098307769660476,0.006188655552479859,-0.028001077322029333,-0.039565036780919965,-0.08380466659462796,-0.042850536116722016,0.0273659346431747,-0.09154202334419172,-0.034763135322356434,-0.030551961062825924,-0.03265179331706604,-0.03017355638405456,0.03736609932922244,-0.01863803602928031,,0.07268737991456152,0.09805625950552802,0.18024850068613332
VEGFB,-0.19478266332496458,0.00875142977293118,-0.037409447397874974,-0.03584738641858138,-0.15773317762159825,-0.14326860562971486,-0.2628416679949329,0.06855169490233043,-0.0001397604146264997,-0.12531353635966364,-0.12887874955879353,-0.020316519605485934,-0.0037727721570641696,-0.09580233783933317,0.04612560692057916,-0.03856286998302644,0.07667080441003027,0.0695057716284262,-0.08689706153437944,0.06969848087120635
FARP2,0.033913985793251486,0.05927215587992434,0.0423561668826508,0.07223609721466012,-0.08892384761872701,-0.10797074837959135,-0.12440124574423346,-0.04616108525906902,0.05314115957073853,-0.01928275337062108,-0.0574159039637503,0.04893007450396869,0.022665532777840877,0.03235453475619223,0.010837591932018744,0.018763062315845663,-0.029063364020677957,0.0630125352359362,-0.008385742456015354,0.0037864102481261924
BMP3,,,,,,-0.010618369283095548,,,-0.008524498647279949,0.11461828853481172,,,,,,,,,,
IHH,,,,,,,,,0.04832029489590238,,,,-0.04422232836783686,-0.016043867751785585,,-0.038045149490407625,,,,
LAMA2,-0.047122032542504785,-0.04501949797460032,-0.03022423425078682,-0.008683789983344117,-0.026849728362638506,-0.07309355823338208,-0.1894080410954685,0.11587998983994036,-0.06314721775411664,-0.041402047313987285,-0.04697686425665857,0.009002115565551328,0.006432301506981736,0.027580765261496647,0.06840354964208174,0.0659815493724754,0.043708259720127846,-0.050245456434072966,0.018938480631516097,0.0339267750386361
SERPINC1,,,,,,,,0.023158415323222326,,,,,,-0.05517062627582501,,0.02016623320449564,,,,
NRG1,0.0845756185642645,0.019032533353908206,-0.04547815248092904,0.010379199046636839,0.04142357737590895,0.05282365859104994,-0.007249965502970312,-0.047621929345602367,-0.007381431722398462,0.24673092915578365,0.07391387224412235,-0.03650316511678557,0.09913018982052793,0.060929857989076686,,0.048953413967921244,,0.03594750280289843,0.01022371510613491,
SPINK1,-0.07021567072118545,-0.049646381677895854,,-0.02011610110092839,-0.05600963820895209,,,,,,-0.03304725791623481,-0.023074924508082684,-0.02270688866633071,-0.03244530819135642,,-0.04240906397363662,,0.023446354278528123,-0.052503858382136386,
EFEMP2,-0.11065290672397828,-0.06426548439230931,0.10443007560921903,0.017836159733014625,-0.15998984411369296,-0.10507034951688472,-0.285455024324206,0.07114478059617592,-0.051512218035817035,-0.05987522049900545,-0.16089574764872386,-0.02733397405833472,-0.00552507997418707,-0.030307643014790574,0.09111321954549688,-0.012661807992967192,0.004951470227395137,0.03172208662346767,-0.10248425017583461,0.04077942272824374
SELPLG,0.048862661080589065,-0.02519254658307234,-0.006485224369967171,-0.022707569242303903,0.16056912823746355,0.033496777300668044,-0.11007568457067274,-0.028326319542263893,-0.008538331279126992,-0.055295725036936805,0.08473387165266313,-0.007574668001478048,0.0034661300556147944,0.0873730550138218,-0.0036736656864511377,-0.046588258054005204,0.006790308994226546,-0.002321643204711231,0.10207287598851347,-0.07262559407490085
GDF6,-0.03508782597942484,0.042758872406124256,,-0.007763258360563251,,-0.04772703358809213,0.013616718495565727,,,,,,0.0009423293750745812,0.011951089943584443,,0.004786627917051198,,,,
HLA-E,0.0733916727951722,-0.152547758338793,-0.0010106992876151833,-0.045610665339349814,-0.005286731782428138,-0.12179364953583174,-0.36791037046217,-0.1463932871040833,-0.021683989641384734,-0.37928051203608576,-0.1297275440804269,-0.09763235948418841,-0.08929262784845989,-0.00409395025733171,0.01622671293413074,-0.009530992057243901,-0.04350026137750941,-0.12490034693154098,0.028654986998642523,-0.0010703244396325202
PTN,-0.04262346576654113,0.07646661562885834,-0.012739820709835122,-0.03345433104409294,-0.0782811942897987,-0.2617878440841057,-0.41035408271943036,0.18518968707040462,-0.017389286067555517,-0.2155294142972479,-0.28942527176598165,0.07902531636413106,0.16476436063808872,0.012518005748499638,0.15872273790533817,-0.009526400132979172,0.008705413780284825,0.14656709559739906,0.009516758397371714,0.07144034495749853
CD274,-0.021853410069549606,-0.06384351333876265,-0.04088768467441056,-0.02134976310981682,0.025111697840161415,0.02265025735272482,-0.10359413323641418,-0.015918592066610667,0.0741242992022524,0.03476016041911507,-0.03329642201931526,-0.04076231866027746,0.05547234350080738,0.026748961544475265,0.024984106042230725,0.06895513305558389,-0.011746444942158174,0.06234200050436535,0.046579698034993844,
FGF10,,,,,,,,,0.02030208856805678,,,,,,,,,,,
CD14,-0.004809657196515415,-0.14981022217987983,0.07045776397460785,-0.03241149041560557,-0.3302620228467318,-0.1666994904560008,-0.22566716771204126,0.021029399935032365,0.02047568986307159,-0.39513044148306276,-0.1297424824353275,-0.03187543618875607,0.03380488750343911,0.06404826435897468,0.08438504053234647,0.040750729773409225,-0.062331937586554344,-0.06129685653169246,-0.013421055252033989,-0.0876211367130939
SFTPD,0.025294504003886827,0.04742198336638075,0.0001072060049824516,,0.1672717062724093,0.03474200184384594,,-0.015158270873983082,-0.03651982363163202,,0.019203081304933915,-0.02984509554265954,0.014242855111448953,0.014724170804750619,0.018107380597137436,0.04562488843349796,-0.054566725074465416,0.03493037175409556,0.03887192300503096,0.12567526811027502
SLIT1,0.2692408489555383,0.0732631285687798,0.10318223972838587,0.019444487863615606,0.10575278701245851,0.002859415837636682,-0.1281130452143901,-0.04475733008839712,0.07285711091042033,0.3836743988249058,0.036733793517253595,0.010493506999806283,0.08765991999490921,0.03787126924176573,0.05387979299255478,0.16185622654830278,0.07615634731104719,0.0039037958800804892,0.10214447612314972,0.1872438698048659
LPA,,,,,,0.10264477980119903,,,,,,,,,,,,,,
CNTF,,,,-0.020487926257055988,-0.006969335608603073,,-0.06970981503625055,0.00230849825410999,-0.011943675657053525,-0.08506082277619834,-0.040855694228588875,,,,0.015107896810118635,0.030571933680981482,,,,0.04204661112078342
BST1,-0.00757229005502352,0.03252754981517403,0.048724849548349686,0.03345162598142071,-0.01915894724664949,-0.06292153626647838,-0.28480906502922504,-0.02688893324597907,-0.01960655004025814,-0.09980482517578836,-0.027076802467879427,0.05419761101696996,0.05479408860045677,0.06437421908139111,0.0183944682157922,0.01754406201570493,0.17113905621204625,0.08446154311662668,0.014804613698133767,-0.019547849622658847
AGTRAP,-0.024036615010215676,-0.06022271271501056,-0.045468203006852205,0.0099770262407191,-0.09019517840736077,-0.1287024733441706,-0.29915718654344337,-0.06993336284706587,0.022946849216275968,-0.2484455217111594,-0.09253401383771087,0.008281012796259573,-0.01135552703517336,0.0063965813651411,0.04924797591886146,0.011068357289294197,-0.00787247856024436,0.05194508096015283,-0.06006082113988882,0.029151144186151893
LAMC1,-0.12563877172810767,-0.032433969626860557,0.03831294425972703,0.013453896996280136,-0.14831330986077376,-0.10905205828188304,-0.30406439682028413,0.08553136833122676,-0.03475484111710679,-0.037608826252392015,-0.10545005939452903,-0.0625431201958912,-0.03184766661567269,0.02990238339117338,0.0706669794585317,-0.007542938065362016,0.14406174873095962,-0.048793924455528895,-0.05265966069368238,0.04503211623324582
COL6A3,-0.027472282735956536,-0.09148809866585893,-0.037797732657206144,0.024161361556139977,-0.008239537342931149,-0.10372562625514536,0.04305227803329296,0.09181387569387724,-0.06621471483785948,-0.10103513177662146,0.023854175651810056,-0.021023140253053654,-0.03518920120515149,-0.06855688860730605,0.03714864635627136,0.06710932505590941,-0.006894106957917324,-0.08373457704476012,0.0951457871821646,0.12297886679580027
FN1,-0.26086741772470917,-0.0985476346132947,0.03971359339976431,0.021293364422143087,-0.268736713826305,-0.1759399731993838,-0.2977015867798943,0.07145240086296979,-0.005131353257467229,-0.14858961964556827,-0.1268877177126761,-0.01251848403132996,-0.12360016328313268,-0.11498070574583184,0.06988926698625857,-0.037132493386995764,0.04074103065638108,-0.10176440371923,-0.07104417824044831,0.012692702442440761
MIF,-0.24907590036040786,0.023169889887587298,-0.009410039485113292,-0.0006725634326211495,0.004103778784557068,-0.06755322119511369,0.11523098327247724,0.14738726939484179,0.09410601458028531,-0.06808569416346777,0.04458387318130916,0.009760693997843089,0.05219608252701475,-0.02953828052197123,-0.09142858406118268,0.05806943577694064,-0.004937090146436638,0.11643501801646247,-0.08974152657278986,0.04695389904236541
JAG1,-0.15090131881929755,0.025191530673542052,-0.04943459585818531,-0.02638956457362335,-0.11323001209273184,-0.0884147599010781,-0.35983056061607505,0.11306855186255284,0.023823881218188108,-0.010887257786697134,-0.24714825262311277,0.01541132956166571,0.044882431562387276,-0.02588833564650068,0.06515086116482259,0.07810578437873984,-0.05646902702805702,0.020249297104586946,-0.08041016838932837,0.18649147461807575
NID2,0.09877080882058961,0.013664887397579144,-0.014351924600227347,-0.006689302557625988,0.02646019327777279,-0.13366579812400203,-0.20595349450997216,-0.019585861847120127,0.019013399489124592,-0.08652562951428622,0.023445594428807198,-0.047192149313966016,-0.03901016453143974,0.05055421433359759,0.05211712079928777,0.023770838776311205,0.03656190351355212,-0.040447572240042334,0.08057817507352401,-0.048260447951844684
EFNB1,0.044483605088646884,-0.017431344913034653,0.015214391755666681,0.023769777841094696,-0.05382657860619593,-0.08432524609728027,-0.11107974682377472,-0.007657017505918881,-0.04199752545658639,-0.030940758372480993,-0.10774783449996138,-0.02046344783973659,0.06552761989097478,0.007281062421619549,0.09345156283129397,0.08536809600418521,0.09629583464843933,0.07646991983612855,0.005685855686411764,-0.0269576063532805
COL4A2,0.007409419222989868,-0.05160451640289283,0.021374906284220088,0.003052137883361658,-0.12054093875455013,-0.15542489914127913,-0.32291022687367854,0.13937778826306332,0.008160900647633217,-0.1634520194051115,-0.07639638714489183,-0.022779814814381575,-0.09748626254875623,-0.06590197955819166,0.12268743553031894,0.050796017053969994,0.054098198765038956,-0.12287783813848971,0.07303348233607154,-0.0016119746104451735
SPP1,-0.1196892976037347,-0.10778082030917108,0.07079980502364665,0.036805509324706664,-0.3726096321353641,-0.22568921351438534,-0.4224550200880401,-0.023547470767360003,-0.014879105159286315,-0.4541849657837491,-0.2810379847953739,-0.09071553483188137,0.06786833009457462,0.0752885673806322,-0.009073394378379826,0.03491297283176996,-0.17509971255159018,0.021286697012198073,-0.11384351824937589,-0.17723292184982534
PODXL2,0.0828810460122303,0.030895490131991884,-0.029996118374731505,0.06739856313398719,0.034408091596135365,-0.10112463786911725,0.013251776184997031,0.00013098914100547187,0.04171761061785375,0.22275400159271153,0.0434350264319434,0.07512572626189526,0.02904424342697907,0.04932607044677666,0.010772758460188428,0.11620808445686438,0.05565795073192401,0.1088743613998771,0.10528336160314788,0.07770194842190321
IFNE,,,,,,,,,0.02966677055809932,,,,,,,,,,,
FGF9,0.3524940693872648,0.0356186544899411,0.020133485141934127,-0.03460666351667964,0.3639024708055212,0.052988666660967985,0.17777148358668335,-0.011953424609983202,0.009104766774552138,0.3050877035210502,0.18602047039090167,,0.06166151090516609,0.09211404728271337,,0.061057555757049124,,-0.02273783348727398,0.053848034846595116,0.12397836924592086
ITIH2,-0.027824429472087728,0.006825837288457575,,-0.005522951754995136,0.1468952223147572,-0.05758896822468905,-0.061726421706842255,,-0.02430630409075963,0.11305832388067051,-0.00471238731343219,-0.03846382647023322,0.026889552735178752,0.03609307717191879,0.07104812647426048,0.06141656072990463,0.00393364560831042,-0.013632276843032183,0.043411426777085343,
ADAM10,-0.06357114601157432,0.006979089816231394,0.03010207206982585,0.005367615772674479,0.035852426089490644,0.01998136808894032,-0.15650195275062748,0.041444877851435524,0.03382629680744496,-0.09436392877795345,-0.14228147261862376,-0.0399023869344536,0.04488173886001946,-0.003254412408926793,-0.032486773899965855,0.0026526284742078503,0.1265656884806653,-0.029456202173984668,-0.038346466783634015,-0.05693359355781807
CFH,-0.001502349452277794,-0.05260479446645939,-0.024275691880921588,0.01833009301040838,0.07314568058547749,-0.04034567216349423,-0.15918306920802805,0.07099838001017966,-0.037882991152200125,-0.022974638788443795,-0.032135933345338555,0.009335622434197693,0.02874533546904064,0.014977115564616655,0.08613889972665281,0.07651180986039527,0.05172952483898379,0.004270677978369915,0.07561086929004783,0.04728972700540853
COL4A5,-0.08507885826955158,-0.03252716353215172,0.01354993099942228,-0.0519126562749429,-0.0801236805046463,-0.09671591967225925,-0.2235239388733172,0.07099324970991756,-0.002703244332953073,-0.19419983526365478,-0.12874105393075064,-0.014290356053164942,0.10135896617429911,0.0658411284945349,0.09129759848627243,-0.030009396302167576,0.13591934417481602,0.08097673854000452,0.040963841693503936,-0.047275526030263186
LTBP3,-0.12810441739287845,-0.01237437956733204,-0.04061624825881733,-0.022319773503671158,-0.04299789471242098,-0.08390697545659123,-0.09062838316118904,0.08701437922824008,-0.031288823384723274,0.040723826367238945,-0.058032549974033204,0.009634697965341223,-0.05297053815697378,-0.04330139981012156,0.12145036201285131,-0.004022548226363122,0.028034813276017277,0.04198920873018281,-0.030244768529724117,0.060412895717588636
GNB3,-0.03937751518446306,-0.07207798370765611,-0.032711935665773434,0.03819049048224578,0.04684114035355358,-0.03585771705743936,-0.12018047787138729,0.001680937478427633,0.021318571692039188,0.14727452711511085,-0.015433813599986797,0.01294080400934229,0.05772396870051827,-0.01202639060837953,0.051231303573150505,0.0202115290190113,,0.05635414081790812,-0.056199535586896485,
COL6A2,-0.15172025852386595,-0.07608202427929484,0.011851949374990366,-0.08771248489599807,0.010672196927269784,-0.07481743410397183,-0.2469366167817876,0.08785977069045622,-0.04744440773892072,-0.170709586098467,0.057723453590751324,-0.07544533957960536,-0.08464866441362626,-0.1052231320301949,0.04465996333270581,0.0382310758865386,-0.008125152072964017,-0.08425795267824787,0.004873646518223829,-0.04175891164783783
PLG,,,,,,,,,,,-0.14043834101995645,,,,,,,,,
GDF9,-0.06035996828722489,0.07809355658534388,0.029257689735091685,-0.04801156922366358,-0.03991552912880603,-0.07843457193884276,-0.1296771057690609,0.006293136125800201,0.032655508938578125,,-0.05838291526815943,0.06809795966693509,0.11539516632900161,0.02164989490057109,-0.006384411222702363,0.0706221065824205,,0.03817831558054754,0.047397856208468744,-0.047798147981017725
NCAM1,0.11337380669392176,0.12664689518553346,0.09360845996788644,0.04437630801829482,0.0270540362185254,0.026500126411321587,-0.016309910180145566,-0.08948638801908734,0.060531061975438435,-0.07025397960762142,-0.03218426262267077,-0.03492016947336668,0.09603504442387074,0.04445906380198942,-0.10709997979909701,0.15870668154547315,-0.0007828222627303929,0.08252263529035635,0.09457211932007767,0.00817774500196023
APOC2,0.10976377773667678,-0.04583326100323479,-0.012868412517422295,0.023589209767807772,0.0033451095685228024,-0.06194321376612309,-0.15084725946930072,-0.06967828103955107,0.029238706807214118,-0.270751131525988,-0.051283226641734514,0.03272503588398814,0.08425561779125598,0.06456839998547038,-0.05796762727288825,0.07708945119438695,0.0022690089300215,0.05285746890629382,0.0669927003598309,-0.0029453156871764373
BST2,-0.16819135630632984,-0.05403395835236588,-0.025627212099666608,0.023549387206642583,-0.2020220697226985,0.00945667759161057,-0.33975120589930485,-0.14054519596069592,-0.054939432684133836,-0.2178658417090948,-0.2585860148710988,-0.01837208552036933,0.03805501531136728,0.004641134618588729,0.11707890144926146,-0.039733258935475115,0.030985897890789003,0.027985579237674835,-0.0016678039379353672,-0.028606625812815766
COL5A1,-0.11131416304290673,-0.048990125307594806,-0.007460389494506422,0.01190636116498907,-0.07377341673333153,-0.1390404536206247,-0.12297149855743172,0.09245042582540063,-0.02262782306594646,-0.15478757072556887,-0.025734661103652072,0.04618357372730242,-0.021342610697481234,-0.010162383665567975,0.08654600404589632,0.04043945671381348,0.1656836258728678,-0.07376345809007723,-0.04739445078644914,-0.06204000129395257
CALM3,0.3181444430163258,0.16092399048467407,0.17489888282080024,0.05567085758162162,0.3776055610917148,0.24550513913604305,0.39634177157810496,-0.033699623356623624,0.13182520224585575,0.44023874466181406,0.3161264461851662,0.03174489974484383,0.07770685373992219,0.06706186336211961,0.03372566031000071,0.08758667674446431,0.1472204629450835,-0.018446885583012503,0.11252013104709391,0.3099157046990861
THBS2,-0.04779125186435838,0.026799680278248344,-0.024441698680542804,-0.008498113078654742,-0.18325895202318246,-0.1424789166507819,-0.3431041200960278,0.01839130827350339,-0.01517032534284778,-0.1983613696153667,-0.25895365877275156,0.03763655187157567,0.04889642585709901,-0.016436966685747338,0.05726417751499884,0.026369962326637162,0.039134343903759514,0.011833094088783094,0.10687577383394305,-0.04409721918066884
