,MGH258,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SEMA6A,-0.02921006445567177,0.04594943800220186,-0.02812254214201412,-0.02771868692422331,-0.02200458869104888,-0.08134912747717725,0.01777429875535994,0.001002389009292869,0.06234192947601017,-0.06466117052518665,-0.02959066686977646,0.0033199550267289345,-0.037750279857264805,0.01998513141662668,0.10621054010732363,0.032359646817187344
IRAK4,-0.04305456900801454,-0.03205805239672969,-0.028611945721064114,-0.0546201970882021,-0.039873631587004944,-0.02786279582634115,-0.011395479322370372,0.026728960867314747,0.028767991462784755,0.0012902350438573618,0.004323550781580432,0.007969378261992923,0.07475836745117242,0.02862360289230941,0.11691135800647046,0.061196695668340156
GSTP1,-0.03320106167346184,-0.004980282984245373,0.027174435278010757,0.024029884141294713,-0.010122458178382435,-0.018658613371373502,0.048710321374249695,-0.03771522236972819,0.00914471893873642,0.13537390346205344,0.05814960245285591,-0.0063740298436414915,-0.030106660912759264,0.06825474735700204,0.0858371570976625,0.011177767639405154
VCAM1,-0.00536109072273259,-0.003462241498910813,-0.015944010099004566,0.06274883584822999,-0.047100684782632476,0.0018721831257050533,-0.008906269947520112,-0.01245487198499455,0.017704258532910872,0.033790042562866156,-0.06416950163310185,-0.010730996787849924,-0.05018031285973734,0.14782931840842842,0.04438484228347492,-0.08121443687683624
NXPH3,0.02294879000280162,-0.004694949031510649,0.01258910311479597,0.0016112070083366943,-0.022380626040056403,0.020518667645688004,0.03214296061967817,0.010367355823766956,-0.05811832524909057,-0.015007882330568052,0.059666657261293124,0.03950457890176887,-0.028066340135076164,0.13720012109083524,0.04802481168502219,0.05671159464186628
MTMR4,-0.014764892454903459,0.027979400221585637,-0.02754952814834693,-0.07297604417971523,-0.00024283446505446685,-0.03197209684817258,0.040212994307276366,0.004497078638391275,-0.03498794803436097,0.005486078790230493,0.016439879496194326,0.04149668047044518,-0.017219983391429248,0.04771831834478452,0.12574769315412856,0.005507752112185772
LAMC2,,-0.030052050526173615,-0.016842479074254322,,-0.022124104968480152,,-0.01277335357465853,,,,0.05073181520457276,-0.021701020150304253,,0.021751026817347696,-0.056724473791704116,
IL10,-0.020431952130344457,-0.0476786261324114,-0.035586307004886734,-0.035281251980621105,,-0.030068212412966776,0.021918541419941557,,0.02025968005298753,0.019212935702998896,-0.0441239884992885,0.07467236153778006,,-0.022382155908480666,0.08760011128307595,
SEMA4D,-0.058774196190109235,0.14912926369949894,0.006545120840045843,0.007860084437247226,0.004433152648321086,-0.03437240985098547,0.06799889466355387,0.03862605128675754,0.0167146013666524,-0.06048532613043231,0.03256139612332233,-0.02345854569853574,-0.018646976227317043,0.08587632362351719,0.0018840059061484774,-0.040807993425574805
TRH,-0.01806155190706822,0.07250138096813134,0.025970045727693153,,-0.0301692813894959,-0.03091650956274505,-0.033659839856597915,,0.00961786218437831,0.008279810573898067,-0.029484600666275517,-0.010301703806308645,0.005359107539477274,0.042752329692725355,0.017037990034839513,
SEMA6D,-0.0045480912895299,0.07353623727672391,-0.02103656839499903,-0.0401182234927005,0.029103806676447113,-0.03383361607760966,-0.03024122112346421,0.08195268404333933,-0.019873751514581987,-0.001849838311760385,-0.05051888867263259,0.030759817951298007,-0.022151854987599057,0.07374926885961985,0.08352665174044081,0.007094698802322737
CEL,,,,,,,,,,,-0.028554749284049472,0.07139937936391781,,-0.042878815560280455,-0.010058748814229796,
PDCD1LG2,0.0012881765111232724,-0.006280027007596855,0.0336478236066246,0.03209526921199916,0.009716792384977226,0.029366790589973428,0.0035310211400916753,-0.061711014367365216,0.05796850067864147,-0.015132289107561786,-0.05228630053802736,0.033790129724879034,,0.035312576693429513,0.10666428264223375,
SPINT1,-0.026193891365461564,0.05612569868534853,-0.03416065543046543,-0.008123311244850625,-0.03050097741301304,0.09436242627006267,-0.022190910563864238,0.03065794003393903,-0.047530435577419775,0.029217990903426538,-0.03413232470859754,0.01453901811825584,,0.08087018688142301,0.07883271142282641,
CTHRC1,-0.0724553844470817,0.009588470327984844,0.0411566933077984,-0.017835700887418315,0.015408746589874919,0.007704161304050958,-0.023232149884252262,0.013448443781812583,-0.0027702250437900743,0.02037440800088234,0.037386419916425793,-0.026963666419532947,,0.08849868493120323,0.11653491301104263,-0.0587016099704594
PODXL,-0.07571494679853788,0.015637153927004023,0.06499277497077677,-0.03270506383534977,-0.012626161927972977,0.036039451723410186,-0.04465854830549199,0.047748219077531844,0.030834833896049532,-0.03882099949857851,0.05253581171054845,-0.008095150424937279,-0.06384245488273715,0.0431686599417371,0.19302839840303196,-0.03287365554931982
JAM3,-0.005746761166520435,0.033406867054824145,-0.01506558182654003,-0.0016280129828130433,0.019803252642074456,-0.054492542065089855,-0.04706753523194308,0.0178532381521879,0.048187455224845986,-0.07056393651960202,-0.009384192352124968,0.07064664293127319,0.02399923363507692,-0.025195636302875014,0.10945872957240586,-0.023077758409689723
TGFB2,-0.032116286706611985,0.0061822007542692795,-0.03425989129705707,-0.033116665055615835,0.033712053269395845,0.048392694105064915,-0.027823314355643947,0.045896049948282065,0.01589795042099813,-0.001465981457276937,0.01513976554421323,0.024153145038864524,0.04497620053591724,-0.0491133703346235,0.03357772227967835,-0.03496142368206364
COL18A1,-0.01263551772797714,0.024660883903286798,0.047977451637086777,0.01599582661638831,0.05056403518791433,0.02632071152756619,-0.062243145980326695,-0.05960585554859552,-0.064765594787785,0.06492238379485091,0.0807374968198317,-0.05157329735323652,0.020364118143657503,0.038344681788427794,0.0849627433413505,-0.053499663690000324
NODAL,0.07155701636975287,,0.006031169878259586,-0.010188655420639806,0.055856588434982854,0.022048204439449926,,,,0.03481089869851714,0.11294543704724903,0.017671981131973075,,-0.033965215090712576,0.017027658468114753,
INHBB,-0.04331232201490941,-0.011635398107627246,0.05413909316013893,-0.0083932285145025,0.02791509665730137,0.016394777175371904,0.016807031777295277,-0.012255160307597367,-0.0301090663322422,0.004558062483244954,-0.08176919109751744,0.009555451821372254,0.10316456976195872,0.02409241096874715,0.04620368422154984,0.002827704426334124
LCN1,,,-0.01684248286388069,,,0.056718313417667664,,,,-0.03235041383242841,0.10064338593480944,,,0.1849701371845014,0.052187246601496845,
ARF4,-0.01456382520093445,-0.055233290108962656,0.016786357818909664,-0.02080897642071847,-0.019626900798863596,0.006162989680120388,-0.008437342760420696,-0.021050096505528963,0.03945115284103368,-0.013962370449780928,0.05697954258985506,0.04712592412606776,0.09832379772953029,-0.024787376510902116,0.06365562555106162,-0.08671424142932067
CXCL14,-0.026871460862903013,0.07168360124777555,-0.01605333119730524,-0.0358085625841527,0.023958510108059237,0.08166718677578415,-0.005571274002317329,-0.027919360355971975,-0.01595117852032428,-0.04430846097151148,-0.013206352312061617,-0.02982326141473365,0.008707619738414805,0.016593586099912495,-0.013041141105650151,-0.1348848841362008
LIF,-0.024395519708483936,-0.06110923394758679,-0.052229169759315935,-0.03002256369851813,-0.017194602462606536,0.040708608259202764,0.025324670795496693,-0.02099772928281263,-0.042758684549939516,0.07803695671753902,-0.03196565997322956,-0.03459612589825368,-0.08133354850841024,-0.018920444536046632,0.12375771639618947,
IL17B,,0.0346038302463646,,,,0.04280632870213888,,,,0.18447115088651936,0.1092124922365953,,,-0.035036636022392945,0.09241041931283657,
MMP1,,,-0.023220143856348605,,,,,,,0.08128334348197523,-0.04122200867468099,,,0.08878963394132523,0.029390002851261553,
MATN1,,-0.028301605112533615,0.024090174391084,,0.0897700727337966,0.10409967797586084,0.016610605392257657,,,,-0.037726712626839555,0.026768818247918515,,-0.023279040590267662,-0.058396432505389693,
ADAM28,-0.015873688843068025,0.055052389606428,-0.025629543270003247,-0.05730460019088661,-0.01695878301127485,0.0328689573620496,-0.019304413599707953,0.03845394870729339,0.008953755885319915,-0.06940416451965495,0.021569996621692813,-0.010606014237168705,-0.02154932574181956,-0.03135838486622909,0.07856476522202724,0.0022265410746400236
TCN2,0.03078055707196568,-0.016248548099171298,0.043275868369143156,0.04650972951189363,0.12262546030214469,-0.003604330952710848,0.014370512934381484,0.04182839038623475,0.08223020551967562,0.03317590719569154,0.10955077511474658,-0.08145377552499711,-0.09602625721560518,0.04173666795914587,0.06966739055824352,-0.037555157967952946
THPO,,,-0.02881505194456623,,0.03463120226971753,-0.0031693938666062025,-0.021092006536040694,0.0554833737270204,0.010274746232811133,,,,,0.028731670777361495,-0.0226070293935402,
CUBN,0.08575145844036827,-0.019462263780164246,0.04066530682936682,0.006504488323397352,0.05896034312948827,0.04012999254961639,-0.021408555829094997,-0.025541509184734492,-0.016159477314277092,0.034235324871650964,0.13098058071213528,-0.004262434536091579,-0.03185897157229949,0.1307936513925603,0.025108196873423635,
TIMP3,0.05315897209591467,-0.10865780231281938,-0.05385606526063852,-0.03453988308601151,0.01546468060678199,-0.021027534315635244,0.005302712941331147,-0.05351497470582679,-0.07124547745153136,-0.03514195603562029,-0.0012731577937378869,-0.04896237935105303,0.007676605696129401,0.05203215558383095,0.1158695578216129,-0.020371910053034986
PIGF,0.034914702144133794,0.008908821109595063,-0.024734798255160714,-0.005949313635425012,0.009351200886519388,-0.03368614639195687,0.03282882674823091,0.005058090383515605,-0.027100125985241374,0.020773313200984005,0.01244951581882404,-0.05435042057304608,0.06779483345648668,0.09162046846939265,-0.028623654157669744,0.08618085116544084
CRH,,,0.048646201547483545,-0.02977475014246328,0.03591996564767408,0.031703043774210966,-0.016173620565533422,-0.039533261574774846,0.02310434524326274,,-0.031248485903282313,0.014339607857463995,0.03197837826039713,0.05300070540404625,0.09171215710026716,-0.017135772226218027
BDNF,,-0.00558883979899334,0.05195224698105101,-0.02663526710728911,0.01196041267691801,0.0983077239974181,0.038874475659297775,-0.019801994290585205,0.024058113452145577,0.07520860140992897,-0.0018305677331495827,-0.007939020378327602,-0.045216931229567,0.03474801733288041,0.10404511775815255,0.001032298947292756
CCL5,0.0558518035338557,0.06054805580048364,-0.019793557910527188,0.014498419385476706,-0.024944051476342526,-0.026909279972543127,0.024024011826442957,-0.008994803580398518,0.001120149428279831,-0.0715855545270939,0.025728870400628285,-0.023766590195508856,-0.06025637114349116,0.08181561895332821,0.0360171287596658,
GAD1,-0.06591853223789729,0.03804136117165548,0.03311116084418751,0.0044108213897716035,0.0036215530580348343,0.05533694394998518,0.00935184590705542,-0.037358702731833976,-0.08053677388517835,-0.01880099842976936,-0.030569215778153958,-0.013801281883664727,-0.021853078759443503,0.07160771961629794,-0.05144258021098013,-0.050373166944211845
COL14A1,-0.005565611462495837,-0.013300148314846293,0.06030846876308932,-0.019652355022409994,-0.0276234215334626,0.022454725554373684,-0.02231727729841211,0.09285686434477919,0.03973033681474294,0.06375816237583928,-0.044566653301057614,-0.006871668717807677,,0.07670438328026807,0.11160286499954161,
HLA-A,0.00166137260544245,-0.03163853912142208,0.0242946319616526,0.04655103622490677,-0.009630010329884952,0.02661818156883815,-0.005733743481041634,-0.028471680026876525,0.0727311328387124,0.0872179418839648,-0.021074466858680974,-0.028635990781330535,0.0005052715611839118,0.04493692801922653,0.1290987825511275,0.038387861052927776
CD5L,-0.03453292640319363,,-0.01973297163295348,0.0034523361648037608,,,,,0.06714792241459556,,,,,,,
FGF18,,,-0.017854772711132772,,0.011429430585832418,,-0.01100895923966196,,,,-0.030846006130408277,,,0.0011215809139966952,0.01880449818807836,
ADM,-0.02018279915559651,-0.1351479931245899,-0.04916885567587568,0.016411880588604447,0.018567282297487102,-0.035862961639690466,-0.030394285189616416,0.018881986037282104,-0.038871262898901575,-0.007161871505910925,-0.09826939862560896,0.015091595993619365,-0.0396960640250265,-0.02066512289006292,0.13447270517277896,-0.01695591841759624
CCL15,,,-0.022635904441871506,,,,,0.047310815484829086,,-0.024485965460868394,,,,-0.0006467695037771967,,
GNAI2,0.047379677792862555,0.016022412763844224,0.06413268776513567,0.023860187883234716,0.009637426258341335,0.0007087346204832473,-0.05367176318203766,-0.004236221290880583,-0.01811967165278241,0.06381520603680632,-0.00826688957674583,0.00029455950776281856,-0.09469761137341252,0.016574016219482183,0.13931733772689656,0.006977465129334665
HDC,,,,,,-0.006756850748044965,,-0.026599724468406947,,,,,,0.1201468859719842,0.046212684216981596,
COL11A1,0.018357899245382104,,0.010907936760147006,0.055120585353844335,0.026150753737312023,0.04256922146157112,0.046408137370612404,-0.009909016234923903,-0.05376865025077998,-0.11024105813439708,-0.06131696157326397,0.06689480273942514,,0.039543039354494686,0.08100168752753542,0.09457531808175765
NUCB2,0.037250811752759204,0.03253323032126406,-0.009064068075539236,0.041211762878364346,0.012549406513707494,0.0395255975725958,0.006082067168450208,-0.012598255668042162,-0.009693290801800375,0.04235888762243784,0.04765373309732536,0.009841738055490615,-0.00486259709807608,0.008954862625608828,0.018180420141137243,-0.0025619865014646836
FGF16,,,,,,,,,,,,,,,0.05735095250082325,
CXCL1,,0.0006413251296743961,0.015022945781469663,-0.031941186320754045,,0.006135057650314514,0.023882397252787874,-0.019883749947438342,0.0062157193934678345,-0.026223777117909883,-0.05190174829536483,-0.01675754620259383,-0.00529011295962929,-0.02881972569954805,0.06936054081424631,-0.03580351532824956
VCAN,-0.03663314433523472,0.07817704658605211,0.0110245782380996,-0.015001052671820454,0.0023801458834015778,0.019876608582421722,-0.012967000369292459,0.011115476720209539,0.06929088042251849,-0.06148946874710133,-0.07341865530114532,0.05526433995135432,0.026789763466819962,-0.011941240062765143,0.09512295719270501,0.12144817318742461
MMP7,,0.023939103902212103,-0.02138318132086521,,-0.029749697300569526,0.011910446684229185,-0.01014653335551743,0.01686918419422935,-0.02606785430380823,-0.03543225806692685,-0.04902230454023587,,,0.002855645816538693,-0.007740262793566801,
PTPN6,0.026590604586788517,0.025656836618435493,0.015978370177621052,0.043992086084523374,-0.056594232590932894,0.045894194289051955,0.024552797081458112,0.03163378605953458,-0.03795627331847535,0.01732778220491297,0.09918350565773107,0.07325018372981752,-0.005206121154592644,0.06234385797585122,0.10492551513582254,0.05457215209455766
PTGS2,0.09405534610726095,-0.07710116770141187,-0.014043165016039867,-0.005141525272375678,0.039175464486049104,0.08079735538880609,0.010682499663810482,-0.001050812546107532,0.0014365775995467062,-0.034003268680503726,-0.08582398191413977,0.001494345503776209,-0.08203261295214954,0.0010452184300198605,0.09976158754384887,-0.04542744115854772
XCL1,-0.017638272595775707,,0.07538907638293117,,,,-0.016665301388947333,,0.029313896945857502,,,,,,0.003294062725015974,
CD58,-0.023348541249508283,-0.019268243455234823,-0.010368456162993771,-0.022720115718523268,0.04666045845101462,-0.007180003739573817,0.032629762581464127,0.027111839992952625,-0.042107983111098334,0.02146036996126903,0.060883200255825706,0.022458773425868484,-0.03175682025792522,0.025566860404146196,0.031261352382538826,-0.02282417764526784
TNFSF14,-0.028853373638704077,0.11301937258668593,-0.0058566951302026415,-0.03331360430090605,,0.08929346361638861,-0.016697664845408695,-0.019421191538638603,-0.001584678528075409,0.06643713873736803,-0.006704351247916979,0.08961390484144212,-0.050638273246347856,0.05423736855421183,-0.07467738508468996,-0.03887880059929364
CNTN4,,0.04169538436709566,0.0246461119960103,-0.02607778317567289,0.03311786807915744,0.04924772523777579,-0.018378964308812536,0.030476304944802572,-0.043750376103946984,0.02041848243628636,0.027991240056164848,-0.055945539424217545,0.15344237169300987,-0.0337395778828105,-0.04073876528395778,-0.007960565590808677
INSL3,,,-0.01937094062218518,,,,-0.011700020127453891,,,,-0.02744188038320487,,,0.03558148790783997,,
BTLA,,,,,,,,-0.024801525848929643,,,,,,-0.04840744942068618,,
MFNG,-0.03379507683648006,-0.008807350347903253,0.03251781570135845,-0.03420121231619474,0.026762279337780172,0.0045589810913610135,0.04144257621817577,-0.02072127350574261,0.03949674513839343,-0.011424457252171621,0.017118382281980104,-0.02723862025491915,-0.04672369738973549,0.03086338983095282,0.05858617732920518,-0.06138353000679728
ICAM1,-0.028635924277656225,-0.04075633243079649,0.004379775349380186,-0.02428565440127544,0.043344820309358496,0.042573696098238994,-0.06560645989181814,0.020697146866000313,0.020310280473033706,-0.03539355672880835,-0.01797059817434361,0.04723011554656161,0.01200959090152396,-0.014240091032124607,0.06607281620950865,0.05411320441532739
PROS1,0.012680967514821872,-0.04628584631495123,0.024887683382995,0.017504372123802365,0.028938956705415193,0.03309971213047272,-0.014672766572552022,0.05443918809065123,-0.0498819819722228,-0.02598109783396974,-0.042130228391165786,-0.013883370125673344,0.02700346664065607,0.009919797346636096,0.08251223795383818,-0.020630487217490796
CLCF1,0.039236823489536096,7.339621759638278e-05,0.0885506026924466,-0.04366247595192284,0.025460158796947078,0.03338902942425037,-0.06893930001937462,-0.014386630163589348,-0.014255837216628703,0.10811992891911552,-0.0012633749097599636,0.014340208812525092,0.09090682663357336,-0.011140388881920578,0.12826740424437286,
PSAP,0.02643535730655054,0.07324349633100201,-0.004790581097524126,-0.0040994930214785594,0.0056930576213270676,0.0015974775124358185,0.03595614079787738,0.012366487813115102,0.0336755170850345,-0.07224000755380386,-0.029992477248069974,0.025813970969865763,0.0054565687051922,-0.004384208955276347,-0.005531059207988833,0.11213390674977508
EFEMP1,-0.029125985545916184,-0.05298328836990598,0.013651928686893954,-0.03204700188525642,0.03546732356008208,0.053644588870957646,0.010897980807241985,0.08412599144772247,0.06240753428489378,-0.04534410334207263,-0.020112774265487604,-0.042600560768440536,0.06153882817953559,-0.049260925956959634,0.12210791116820527,0.09766915775762751
C1QTNF1,0.024923047035219713,-0.06346842551648002,0.03596979966825029,0.03321595931269578,0.025912620172251877,0.020929575245853094,-0.0470322952592782,0.07149052913963808,0.07211423449204127,0.010544802300107094,-0.0637693723169946,-0.018685274276372538,0.0665113051027463,-0.02801540044569771,0.14855338542325358,-0.08005765070664275
ALB,-0.026554006753202814,-0.04005785736035724,-0.018270201373803894,0.02131288557227225,0.025135576743823926,-0.008403649081680495,-0.012773353247693884,0.004536501773587993,0.06403573945290972,-0.03318539158783203,-0.04067815909625741,0.06088339253658135,-0.05177781248802086,-0.057866689096379424,0.045360550528553645,-0.06331922940831412
CCL13,,,,,,,,,,,-0.01831715273153966,,,,,
EFNA3,-0.0305843205653778,-0.020739930157491843,0.026992789391608592,-0.05209130270926803,0.05560799101547829,0.034122143731968355,0.04223041105800448,0.004521080433227086,-0.045380442864616566,-0.03981777313168824,-0.0379878002646466,0.036600073315062286,-0.024094214683565145,0.07321963309677679,0.007336380719037368,-0.044016050082500625
DRAXIN,-0.040892169030730154,0.07186032293403526,-0.00551212068387185,0.030265403198596778,0.0007441945457126255,-0.015036317225878596,0.0031814112814383746,0.04856283652038712,0.042619935627206784,0.0030651962928605076,-0.11599334168094745,0.0021031791985513136,0.016226060136057412,0.06305959604769411,0.03575744073535394,-0.02727146275327614
RAET1L,,,-0.01509015087306831,,,,,0.018770447946063588,,,,,,,,
NPTX2,-0.012557281360965258,0.12314957677906806,0.04039438753113246,0.02889536458375475,-0.031616997787532096,0.007472117096321684,0.04170807885846113,0.01351476186096764,-0.01911634674167362,0.0245180384834892,0.09041495795204661,0.051740696536413854,-0.12179766041107683,0.028604809516583653,0.027087409419579166,-0.05242017622834981
FGF11,0.04583822848275983,-0.0377751299236094,-0.02197629794177378,-0.041002840348664756,-0.00022934248237555056,0.04845617458765912,-0.06420885154007926,-0.011973328491661208,0.011153738161505337,-0.013242914680058135,-0.03885111892934497,0.024123548304906726,0.02570052697775323,0.06420100688826386,0.047463338250441814,0.04682322382440051
CD59,-0.08996494694926262,0.06427836150314853,0.009522771019836588,-0.008209822184141033,0.01681217446345566,0.04501240595171606,0.07090877140340004,-0.0005157413279567605,0.04630147686100176,-0.07047456694194743,0.0055958187611238564,0.07623072988713034,-0.04294242319128932,0.037791757788784915,0.040428984360069274,0.03980753138448155
COL9A2,-0.006762483876485094,-0.03276996304745013,-0.0042821693543777,0.007972741043670954,-0.022611434105352487,-0.008287867482835963,0.026832872120404753,0.09587000314132389,0.07590026182236141,-0.03783604152575185,0.04427374385139225,-0.01817271748029163,-0.11733903257624632,0.06424908506520141,0.000652308240661311,0.0200736719025117
DLL3,0.06838382520120558,0.07114699476615755,0.03589572431309029,0.02810952609646129,-0.0014074166717397087,0.00640918998845023,0.006333223521367961,0.03912531685483132,-0.06390807274865411,0.004127090262626114,-0.007012279122811607,0.04709733110228398,0.14411819332753192,0.04220184872371399,-0.06882788267767082,-0.003346663368323596
FGF5,,,,,,-0.019604379435518626,,,-0.025070822456235473,,,,,-0.024798630959190937,0.0758300315159827,
LIN7C,0.012536042607742177,-0.0016765427335950682,-0.020644538071776432,-0.005613933477330999,0.010020352576670472,-0.006963679779192668,-0.003653286831121576,0.03202181295472292,0.05868578138997907,-0.06495067736170684,-0.04259525074044961,0.015674889778948854,-0.13897457982767403,0.05178513566127444,0.006651391639352578,0.08568137062231004
GDF7,0.08529388597051038,-0.028301624372711935,0.007134756572606292,-0.0045201917692015755,-0.022578746181475436,-0.03506903113329575,-0.03333083355390388,-0.019421190783931067,-0.019887985662551948,,,0.03162023169344798,,0.017514105360309472,0.012679851075402966,
PSPN,-0.007130938138645465,-0.04149340521933317,0.05392853094172584,-0.006687958958761638,-0.025743614898698912,0.05375403866939432,0.00791314889729803,0.023076217754965028,-0.062175220065678646,0.046213889097708925,0.07526808815238469,0.04884335519569861,0.004083075491388167,0.02356418173054012,0.052998634419942084,-0.021743413349823184
ANGPT1,0.031044751061967874,0.029077083305758835,-0.008113335133524309,0.018290051000835354,-0.048982758966785916,0.017001749904960225,0.004946699724557247,0.029772632500843756,0.020192481220910975,-0.0408795152007731,0.006361976760553961,0.05056039412523702,0.016556028465480217,0.09441249553870162,0.008795119795570875,0.051706530316834434
PNOC,-0.025800761792090666,0.13946705977820797,-0.013761688791358532,0.034317786725374964,0.09970078974360522,0.03431118694640998,0.012776188999674806,0.01609901199709141,-0.06095382672321218,,,,0.002580417465895671,-0.002425118806967932,-0.055089806484373206,-0.061249140664061445
L1CAM,0.07915573108079486,0.06328767154256022,0.09490528816007333,-0.02181560274411424,-0.0021530576589426564,0.04540813741606063,0.13828858939112634,-0.04301762327053059,-0.02608069439154599,-0.03812248031302817,-0.06997433412247168,-0.013152533137785642,0.044827274859043836,-0.008185529281439183,-0.09800016009090298,-0.01834671370963136
APOA1,-0.038479691171610785,-0.05075266083034743,0.030674160730104677,-0.012887077330941014,0.02447274771398364,0.02393233574588964,-0.015235461516399809,-0.02186799208513887,-0.041615900090533064,-0.00553385175407312,0.022992914820380142,-0.019298273973479194,,0.05355975159161772,0.06905855214935697,0.045020770717891574
PSEN1,0.0842011212356551,0.0856084000938003,-0.002762474449413647,-0.015901769903365278,-0.023554339959777803,-0.09127699151668983,-0.04893949247064694,-0.0416124278504748,0.08839693759895606,-0.07968225042901227,-0.031409875242707316,-0.01590961595348062,-0.027437579843627175,0.038414188038057843,0.04210717846188792,0.06479723451398099
CALM2,-0.011807809942150813,0.13601533317284953,-0.05082567811446466,0.0072818096484835535,0.012324288252891079,-0.03966901022919068,0.09132294817071478,0.014825758437431249,-0.044117745135633955,0.03145871892274476,0.031049229761928678,-0.0721757038250883,0.051303711834633156,0.05346406315351321,-0.1258951364322445,-0.07023020333665278
CLEC2B,-0.014507816124415391,-0.028470070348503435,0.02140548153363174,0.03269520451405552,-0.013367495647471155,0.050454444613068326,-0.07756439130884134,-0.007629107186389043,-0.004533201008875302,0.04564962909205938,0.061827514422357004,0.01916351444760799,0.15653558589036062,0.08830701532436336,0.03609992292741339,-0.06082972303405023
NTNG1,-0.03996304285513844,-0.005159271173719054,0.029666282987988048,0.06012942373913574,-0.018565834175262738,-0.010683312537369271,0.005417105195055607,0.05663466544018241,-0.0375919428470045,-0.059292894356571146,0.07847900155160929,0.02901851109146406,0.044040850281288464,0.05855289154981612,0.04296244929200399,0.08617823872269008
LRIG1,0.029964877186280256,-0.014709955956429367,-0.036897329555486864,-0.0374284002444165,0.009284843279860457,-0.013672230108562243,-0.02879079274808357,-0.018907807995235542,0.045887721915124274,-0.10415367692498693,-0.0028649123708335694,0.010538591525171968,-0.013449698896599206,0.026959959086067506,-0.0012674468494415139,-0.006999997647377594
CPAMD8,-0.016075859785445748,,0.1349978546703464,,-0.016175423967876384,-0.017734799489735397,-0.012978023690282304,0.014524620567307389,0.0038477808160501275,0.002724111560971541,,-0.020455063366907347,0.03740394627242978,0.024398296018371766,0.003483642874513264,-0.030311004367071733
GHRL,0.07042960448613093,,-0.0015974750313972243,-0.03549381552155075,-0.030252431891339023,0.004721429903368358,-0.01070380204916221,-0.017711790022322066,-0.027961135553312408,-0.03533180794485975,,-0.018510142363924575,,0.00473932112631302,-0.045174882140546734,
NPY,-0.023583913716374638,0.18774770608762978,0.018190352148647962,0.06618270607425866,0.0008753458345399607,0.04353758062120131,-0.0259769914892278,0.006215800743875778,0.016405085292692745,0.02150749568959529,-0.07052096672125352,0.015817358088205974,0.08574348770949283,0.009106079247480728,-0.08113102024543768,0.018306649572889768
MMP2,0.031143734523270794,0.1262114266294714,0.08345398962392742,0.003330790401453605,0.06458754680081437,-0.019622211085653877,0.07700054602494844,0.02674830042276819,0.05055263054548389,-0.06491836504034453,-0.01559954651194604,0.037046260064815685,0.1058674820646086,0.052943721386520606,0.09568361727779857,-0.07459225861609305
PPY,,,0.029756625785282216,,,,-0.009484823939769838,,,,-0.059086783550764375,,,-0.024320273787689844,0.06639240340951663,
ALKAL2,0.055427420979873084,0.02848166315787982,0.008841992377249143,0.006017896755564871,0.05254064391445246,-0.020108312900751213,0.0019244524817128882,-0.010104124512371165,0.05203648243421662,0.028775139097207657,0.026338395191934146,-0.041549462192380315,,-0.026627563551108048,0.018916179412456376,-0.014978739059586401
CSF1,-0.03920694711838637,-0.10987803372590044,-0.0009545933358103083,-0.051244634608424974,0.019105923835639697,0.018357469563559665,0.012229218770709939,-0.03025214131302718,-0.006616822327748859,-0.02461441423900081,-0.035880945310583834,0.056570476563346725,0.04848454089282356,-0.055725555329103525,0.03629938437970548,-0.029162461211933995
SEMA4C,-0.01262001513652396,-0.030710596574621194,0.004343244330660199,-0.025991593749158378,-0.011014522626562585,-0.005871352848986662,-0.026771019479882502,-0.018047257442311847,0.016106064147200404,-0.026357913497413003,-0.004718503726613268,0.044927564978751305,-0.06336205980213953,0.0374177091369003,-0.001671418398886282,-0.016706046919932382
BMP8A,,,,,,,,,,,,,,-0.0029943538117553356,,
ICAM2,0.01305694342768983,-0.019338385226777978,0.06706966198312664,0.046889751614753436,0.07112137939718825,0.008349626709887892,0.007416702636901004,0.004132085272862324,-0.020221315664951726,0.05131348469887429,0.09146699257791582,-0.08363949588295501,0.09459895635837602,0.10114277571339075,-0.034157137802632964,0.020214016134398657
SYTL3,0.0384634962729487,-0.05000451922872432,0.03284792561567552,-0.01975061748460653,-0.029761646128131265,-0.035197351598572776,-0.014646188961295594,0.046527389232262455,-0.03756930689976017,-0.04504467608047453,-0.030814925474691175,0.06026907517434755,-0.06271922617111336,0.0023737272344573463,0.12687561844501322,
IL1A,-0.01867989070402591,-0.004353745234941315,-0.0025556046481612395,-0.022437976257457692,-0.03134017782537273,-0.015426913741979941,0.0026941812779766156,0.029378165035273497,-0.00014331991072301785,0.005235918538153098,-0.04627595941562902,0.036568602751610654,-0.055904085324976205,0.029608203598775792,0.0008534850275180822,-0.06249671325558231
HLA-G,,-0.030794006329197692,-0.023220138937664288,,0.09403075884179274,,,,,,-0.04040417398053752,,,,,
PGF,-0.026947145846890903,-0.10586240424421917,0.06896369666114871,-0.04732940247114493,0.08696275453193542,0.016226481824977795,-0.039852661794739806,-0.012944386985412244,-0.04471206449378136,-0.01721907739277685,0.12880840857264983,-0.06530964378738822,-0.025854248045651746,0.060967986186705674,0.023517402357594176,0.011989946395046486
