,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
BDNF,,-0.023504639055911245,0.03277878661418614,0.07483401943918229,-0.05128442482568945,-0.029760648302293826,0.028087600053919175,-0.07850468575363043,-0.050801252751349474,0.023476451746400052,-0.029950375989820036,0.012183740889018406,0.02846704687020993,,-0.006165276938788394,-0.004312719409928678,0.043705219875403975,0.06366819697667102,0.07470744736720286
CCL5,-0.07895133413482061,0.009583951478933294,-0.06394704946488047,0.00958260654861858,0.018542406345996913,0.07259682424552567,0.04324450350473822,0.07624397056869296,0.02208541392793987,-0.004985120724158362,-0.021906234902849164,0.05873150906697411,-0.008395292832304734,-0.01136284307280673,-0.008022269016386058,-0.0143176154860374,-0.0202445264991488,0.0884528353642042,-0.02365483626335544
GAD1,0.03974190030200882,-0.034199134280872553,0.010036187939352823,0.023445126191099768,-0.03594129150183828,-0.06764113187536087,0.05565570380089005,-0.05209151503835052,-0.015590755227362687,-0.027762900895329613,0.02763446150719361,0.005691606022842865,0.07232548404095686,-0.005537941799641459,0.09005434131921065,0.07352863514035038,-0.02175767121818971,0.040072981087250756,-0.0401632223913657
COL14A1,0.022608011265915252,0.05328726829482197,0.01848285740129017,0.051623659419544436,0.035307303296291156,-0.043318788036815326,-0.010048887232890906,0.009139352553261381,-0.007923555569430845,-0.019526747659920875,-0.009062818093801168,-0.066080550438878,0.013568678552202519,0.023963767333025007,0.047713898342878876,0.07751761271886848,0.05218117615746636,0.05379503057245155,0.03964731367409814
HLA-A,0.050036476972659324,0.057499560314801905,0.031402193884472664,-0.023875025823503288,0.11020416073535652,0.054029939504472047,-0.008083655520167427,0.14576928193622715,-0.0059072509997206415,0.0018623798196864018,-0.01654656292006901,-0.04994864609924684,0.011648087920553078,0.10664367314964915,0.01964382777542983,-0.08511957381312539,-0.08207992279923201,-0.011938044148332293,-0.02579156502338303
CD5L,-0.025483936752845042,,-0.02038327140997933,-0.025881439681333034,,,,,,,0.038189930511151035,,,0.011023139346598302,,,,,
FGF18,,,-0.01844317647154294,,0.005772684646167031,-0.008802717824333176,-0.0222508236864747,,0.028148211846856057,,,,,,0.08413039279070335,-0.0017791271966298436,0.009122138145916147,0.08149456251935676,0.045803870729279224
ADM,-0.03221087918022187,0.09575267750069498,0.03787492067282633,0.013166367411313872,0.1173362222689888,0.12737208056924948,0.05027041351810221,0.025387465990747014,0.040664178070650425,-0.03503456158458194,-0.006525224778818223,0.062159050229866744,0.13507179587215065,0.22466662954173003,0.052906120928460164,-0.006601073618803295,-0.0024876790371133662,0.04013187728680222,0.10534988229979489
CCL15,,,-0.034007682820440456,,,,,,,-0.009892149058928863,,-0.022152694899771296,,,,,,0.09065833917518376,
GNAI2,-0.02216869319725554,0.031368610632547166,-0.04010822425273736,-0.005359740700458139,-0.13176122515359623,0.002546841527101055,0.08548387846775325,0.089980686426666,-0.08232060323291103,0.08688453120182603,-0.04447561351516142,0.025596965811523927,0.09390748429976936,0.013255288528331919,0.02878400655128442,-0.06702263062066396,0.040577899807581815,0.010200687163223057,-0.006849149699205713
HDC,,,,,,,,0.0843810831416194,,0.013731098638087316,,,,,,,,0.03196003836801467,0.035411920340891676
COL11A1,0.01294823517951807,,-0.019010763687212492,0.004615221562930661,0.0574806205857062,-0.06751215848450837,0.02508604827261253,-0.030600167409662708,0.03330547784633488,-0.04009929835512161,0.00562661493383284,0.06636780609783553,-0.06458043052162625,-0.026519841703005788,0.050734328429047626,0.025528167880184232,-0.03909781287391572,0.07391901141762662,-0.0024732062278295286
NUCB2,-0.01385063418820097,0.0351427546787365,0.03933305568210854,-0.005301387989104691,-0.006280240177549175,-0.03897468906531573,0.03447892938787183,0.08731754078749991,0.06110649671671084,0.01756646370206529,-0.012065347265120476,0.005670734604392547,0.018175435516657963,0.07700172411674719,-0.04654552987985808,-0.057722651981949875,-0.018245975039601996,0.0033332885210890896,0.04897544012305793
FGF16,,,,,,,,,,,,,,,,,,,0.08578100505857433
CXCL1,,0.02437125381578237,-0.0169905511887275,0.02582438359927871,0.08047784844255147,0.029054569172385504,,-0.004820146198696902,0.002312149438933058,-0.013565920165154037,-0.04296278336717726,0.04350546046179823,0.026383070522203244,,0.03800793233168472,0.0008709406824143062,0.0142462485954506,-0.003444655482438975,0.03474050066688081
VCAN,0.04027924241832594,0.0855232273871688,0.05800037163137963,0.017829912587289075,-0.12686348845728257,-0.05720415198411424,0.0045795691432046265,0.03617581709008707,-0.031213453070438837,0.015983999981715617,0.049317639022520426,-0.05631963329859688,-0.1423282234421207,-0.09776418109841355,-0.021143616910299902,-0.008202342476062932,0.01567568788204453,0.04405147149055134,0.07230209152607289
MMP7,,0.08946556313581604,0.025822274300269035,,0.05576893493881991,,-0.019713019537286436,0.05002342800844963,-0.020735509011430286,0.0640944183046832,-0.01853169135509726,0.05067315390746712,0.17596382586502515,,-0.0057222377783173505,0.012163248808890645,0.0643767329040686,0.01221527744691752,0.05573960217198699
PTPN6,-0.003912390511522438,-0.0269029726541861,-0.01023113966911344,0.02060154718453045,-0.034678918395651084,-0.004926953048891576,-0.013344184044447307,0.10409473375946218,-0.02458360880011848,-0.001629920849385231,-0.0006468491459652088,-0.004485079087021227,0.024169105663433325,0.08119611797167421,0.01054254445639718,0.13051682138442355,-0.0014592872485893983,0.013176380022152667,0.005834569719443978
PTGS2,0.0629151974024582,0.051717692694382596,0.038200547953303424,-0.022317778219136834,0.121010465134989,0.1294030785278536,0.0630981171183496,-0.051756747614905056,0.03408248446407451,-0.007876845074432178,-0.06908889675101787,-0.056844538151895156,0.20691043144340293,0.0385481072281347,0.01518317320059431,0.026328405801784825,0.06077240445312393,0.044779240940802226,0.06516642300519282
XCL1,0.028831944493594254,,-0.007264858479876293,,0.014919246170278195,-0.01881369241104219,,,-0.01796195220962571,,0.06529762151679266,,,,,,,,0.03600322615847274
CD58,0.02505380227276885,0.03350177820571442,-0.007208065313011714,0.056671951968864716,0.01058916039185561,0.02473482549089939,0.03994657600018827,0.059214033375867586,0.013468149213431042,-0.028805630408876973,0.021420250233917547,0.016384028865697266,0.07296557477665602,0.043271732500028505,0.03502730750263278,0.03594547842036621,-0.031168734040922203,0.006719777269939649,0.048785850041020304
TNFSF14,0.028924594031411135,0.05547449876528068,-0.022506245532142966,-0.02608187682843215,0.02550696381505664,0.03296711252167272,,0.01972370445572452,-0.02386057115851226,0.0726324153107473,-0.03198241395069957,-0.052171943333322826,0.003702320758412425,-0.03985361373580567,0.06503128746715531,0.0001934366482226829,0.009296177878981548,-0.0030054184308794993,-0.023902820233922102
CNTN4,,-0.06852195364062776,0.0166163063592925,-0.020416809979578274,0.022254050240741514,-0.03615705170467755,-0.04757859602691377,-0.009152557442487268,-0.0017073222602214842,-0.02264170891998193,-0.026295280084815555,0.01276976793166812,,0.05041081247928032,-0.028521565200669403,0.0737610717982532,0.04215022931068406,-0.047887963095486104,-0.04406137720493623
NTF4,,,,,-0.008952921587577637,,,,,,,,,,,,,,
INSL3,,,-0.020009309672812687,,-0.021353087655745905,,,,0.058550328085351974,,,,,,-0.01232207513067782,-0.03127396977240304,-0.030242634738179654,-0.03853487352403535,
BTLA,,,,,0.008953584549568551,-0.019613900644455978,,,,-0.01692113009517754,,,,0.000767710250261125,,,,0.02042060314785376,
MFNG,0.010253619510245336,0.024237457205078305,-0.020701380753563897,0.037607435291651406,0.014243228176986242,-0.029481016432507577,0.020489763974152593,0.06410856017449944,0.005910249356872324,-0.01384079753877196,0.009589505888858107,0.08166712190408837,0.013545719800006547,0.04000235540350895,-0.032644025174806225,0.06088476930265697,0.005456276122344275,-0.05354858245314342,0.010697863995588992
ICAM1,-0.003520275482564731,0.08403128654660838,-0.051663332663267364,-0.04588197544914037,0.0258375918691901,0.08087310214936778,0.10768764874472947,0.06844630138373987,-0.029544552737966922,0.020141779027594446,0.007107801842820071,0.06272757074386746,0.1294005293918491,0.06178393441714535,0.06562668752474832,0.042513074966855254,0.04366579147000999,0.05127816236507492,0.05734006579783418
PROS1,0.013784141264013857,0.006743571754410267,0.04268991535608602,0.003022137916729257,-0.0381510846482127,0.04178135719991092,0.051722485976759006,0.05296677049053484,0.03365775619763669,0.019378478377184764,-0.006241393681343239,0.035118511087986866,0.04065690813548187,0.08085477765881088,0.0390328089619796,-0.007550975004302225,0.015164566523641081,0.03334473544724568,-0.005268726897804531
CLCF1,-0.032393583122730045,0.11323089745140237,0.046404256563135154,-0.014934481084952477,0.10078655889577672,0.08283813618695074,0.00211161066555661,0.01584339170041008,-0.0203719110163512,-0.02753288649370194,0.09116635276537291,-0.045010413803224576,0.08559517100986642,0.1100780572709405,0.012981770484315489,0.0675410855002543,-0.0072768997953797186,-0.006700979254305494,0.04916589011425156
PSAP,-0.07756465891177307,-0.10829438798441725,0.07799064667320198,-0.021206599980329643,0.01910724107366691,0.049167692263204256,0.013517124947057367,-0.0502145512238149,-0.03874081796789277,0.06429556833940245,-0.009017800653140291,-0.006426174513294843,0.04117775691308608,0.04574742290776209,0.04503898568208963,-0.03503272764668726,-0.01045134338712204,-0.0023241561218969335,-0.07000708139049314
EFEMP1,-0.002819344485290944,0.022528340594068663,0.08036175522062261,0.02086434119481403,-0.027669483532089773,0.05037964482601454,-0.04232767313014951,0.07345534981729537,-0.03518153131068776,0.055614311511944334,0.017787546497786723,0.0003129329979924475,0.05825903385872199,0.050916094592933274,0.04022646419860141,-0.0023461237129255613,0.04709439131526056,-0.003121352288007073,0.019656431066756002
C1QTNF1,0.021409360258906523,0.03260291463468499,0.056277500160458994,-0.002033340793800252,0.008244818552916222,0.021579769532928575,-0.04065644440433939,0.10580544676967964,-0.06816732644674085,-0.009837794987081708,-0.038144379586384725,-0.05878745264572439,0.10126557016467973,0.07841447316391865,0.0394337433344149,-0.0652063562282411,-0.06993958588809944,-0.017120474890564272,0.050751422713563844
ALB,-0.029134780533601547,-0.026139261086256763,0.061853215303754205,0.00404071667432939,0.055836308001674516,-0.011783333125197165,0.02018759665487325,0.01579057830820671,0.016315061091544153,0.07783091244924802,0.0032014148030484065,0.015577560643991408,-0.030786418296602586,-0.05370428735093571,0.017907606384413282,0.04376254504603343,-0.0013324923703826774,0.026597414476633212,0.030653495831554425
CCL13,,,,,,,,,,,,,,,-0.027098906760882686,,0.020471280215195654,,
EFNA3,0.06304590074309158,-0.046819818494182694,0.04420296213567823,0.04718336190708231,0.06409901442453203,0.04478566199020709,-0.010323276557831397,-0.06266313705450752,0.05070670030713515,0.011305759635324564,0.050353034050201285,0.00040472152368791565,0.12746717503259797,0.1109272572710669,0.06404944309549292,0.12370114662964937,0.052409749376826756,0.01487982086312407,-0.04760011330263312
DRAXIN,-0.007638267336736989,0.04763084570853197,0.014296345006438727,0.034499936806729865,0.03775833110465304,-0.01770648463563398,0.08830659855583849,0.1064374537525605,-0.02772619840289167,-0.012084075190039702,-0.025369531433248525,0.05869193693631677,0.010626066977315355,-0.03584130309813258,-0.01744731930229995,-0.06435679405981282,0.010288004258489273,0.05241239082796175,-0.02255072151548864
RAET1L,,,-0.01558744656327521,,,,,,,0.0643709456754562,,,,,,0.04668614946203513,-0.017412432884321725,,
NPTX2,0.010651680163608176,-0.047364703917387306,-0.00617089444238043,0.011489640998475482,-0.016635740003963215,-0.02753291511691659,-0.018280907956436037,-0.11851138692208779,-0.00024875301602699163,-0.034044726981996086,-0.04952210242084662,0.00975311130703462,0.0886853321224001,0.026883678235664333,0.024581875365565616,0.0013682799894955036,-0.04863784797513896,0.06005255957541587,0.018518248172589954
FGF11,0.052979043788977845,0.013878908355706624,0.037102090503273295,0.03957695432046469,0.008641905294137628,0.04565761574128993,0.01616887609784065,0.022056423147486057,0.06738052905122464,-0.02738972593723182,0.012536776829118225,0.04193598700387372,0.11989667011767112,0.04137406703621051,0.05126472271662665,-0.0024734236382426686,-0.01519889032031717,0.03801236524408578,0.0525975055451621
CD59,-0.08504332663390865,-0.0438875490949037,-0.04750447043479412,-0.01729072889964339,-0.0641889687829629,-0.03204894047755128,0.03617615312618882,-0.05880789987846213,-0.07524184728989704,0.00840307335891688,-0.03360722837193491,0.05176445702808312,-0.09036470160963377,0.018482105985323273,0.02326395999503056,-0.058357164074930586,-0.035929405074554076,0.014542789239601369,-0.0415981406102824
COL9A2,-0.020383784622435733,-0.0001470805477516507,-0.0021845051792731625,-0.023805863147482755,-0.045717232568629376,-0.07493260162326136,0.017370143044334145,-0.03488283828031184,-0.0005826697128202509,0.07240245099856561,-0.10448166068522768,-0.011136677085328619,-0.06609577640634083,0.018892010975017626,-0.0322263286156218,0.03777878157228474,0.007592610959804671,0.029841307538368743,0.03853779146221903
DLL3,-0.016669880469240887,-0.050372551743713904,-0.042907238896388464,0.03896347404251502,-0.1257150009666857,-0.06353372653308283,0.016225413190933825,0.04355043180260888,-0.05441009859781765,0.007368931150738993,-0.010453966178465437,-0.04227734074414941,-0.01831995254953364,-0.11035524880266341,-0.012447789608885429,0.1144766215732219,-0.05702854324313721,0.03373576660950703,-0.10542399311855608
FGF5,,,,,,,,-0.016409192523893824,,,-0.017822899359596446,,,,,,,0.05047671261312479,0.044039310837791674
LIN7C,0.030432812424870163,0.019590799661689223,0.01961927039326991,-0.009014487920821528,-0.05431468861444609,-0.05118724040816874,0.04489112641909575,0.03440795263909176,0.005535242382157037,-0.009934692975578065,0.0294376974898074,0.07233697446103972,0.015154719978537162,0.028449936867558978,-0.03011933384450716,0.036829937498077676,0.046400146327023634,0.06474445844088679,-0.06859378940909013
GDF7,0.07361456409464733,0.04774971947584324,0.0023041063921710957,0.03859114989965857,0.017817335707428623,,-0.02693549378060089,-0.016435522000289356,0.0003516091741330024,-0.013250333784295902,-0.03276126119593585,,,-0.025933836637684515,,0.01826994280113288,-0.03208968727152961,0.10725565787806693,-0.025128841942736097
PSPN,0.0949617221682113,-0.03691995435194652,-0.05280105257774794,0.02900829691744953,0.05447204290102246,0.002056036449452126,-0.03655191190277949,-0.0012913065763600223,-0.030418571634439482,0.028359403083436985,0.023192116331445835,0.02567069844832291,-0.010384253620632205,0.04752098508195865,0.07988617208009717,0.05516557385532233,0.011853168668300515,-0.010677232284549002,-0.027855087217959647
ANGPT1,0.03604014532959127,0.002700839900964238,-0.022092308597103837,0.017965239653107406,-0.021653394004630764,-0.03046107719358742,-0.03245740871736392,0.14402739843809811,-0.009208442683682195,-0.014079166529541021,0.03836431949382846,-0.012394386233045987,0.049861386430579746,-0.029388780107299978,0.03353944938862949,0.07207648525549396,-0.027730732483727382,0.029814888895097667,0.027995941583308176
PNOC,0.07143934307186135,-0.07176629969456218,0.04186790324249177,-0.022307545414311857,-0.06581910410777829,-0.05460120393181295,0.01780860719209029,-0.07134089664754902,0.02704626541555949,0.004375054811797437,0.011003875410785853,,,,,0.04594346825964694,-0.038043634906262794,0.044684678800716325,-0.02580056718876702
L1CAM,0.0023740826900808545,-0.12905657742815008,0.010121225228006795,0.057080964971786365,-0.043404854833547196,-0.04628007815427452,-0.07617180328679944,-0.04733874118378978,0.01736024043503036,-0.010264584491454556,0.015725583019691743,-0.011828512028679926,0.014451523136131511,0.05349315091159213,0.061288312615469624,-0.0920612977627047,0.0315745150012689,0.0782759837545579,-0.05568979875087735
APOA1,0.027298049373221164,-0.05308328138700011,-0.005459270099062701,0.01295862729893744,-0.03325390601199257,-0.021140242539973778,-0.023856224951957317,0.06744811212240114,0.03085764652429572,0.03251871795666585,0.002667361572012742,0.03876918569539579,0.10536830762329194,0.08499616538375578,0.019357888701056647,0.14769083839093064,-0.04782797304090457,0.05999373978327011,0.04357155274058539
PSEN1,-0.005390365682736666,0.002185450942573277,-0.03881614043655429,0.031037004421089663,-0.05830718493627109,0.00045505006343548205,0.019676485842005764,-0.034335773652415885,0.010073825752851446,-0.0016119096075644936,-0.04565077465870397,0.02961318171637992,0.012353648190434451,-0.11797845955420129,0.034785407938608334,-0.013419631677885834,-0.051535065047999463,-0.0034228670002655723,0.06895463323305547
CALM2,-0.01335723503341045,-0.11544502575929345,0.04137374023711122,-0.059322897359711885,-0.09631907433397092,-0.09925709021715577,-0.057939747558563605,-0.10718046030273162,-0.03355072809196711,0.006996405019181425,0.006388730682156236,-0.007825467698488846,-0.1295239386131768,-0.07002340889521928,-0.026779870940586436,0.030139586192231567,0.04981136845660034,0.027486406196976534,-0.10392271551563977
CLEC2B,-0.01794161942905733,0.06878180751951933,0.04776649724321268,-0.021448007194225648,0.020689687364884787,0.09779176555574852,0.013212055179929643,0.11534472129097222,0.002754617208584338,0.016834093706580854,-0.06128015675935449,0.02005760810497237,0.15214001880208414,0.11893955313369607,-0.03945303268659383,0.06044166153084163,-0.010150302941921388,0.005657847961605415,0.08873124402365871
NTNG1,1.0326515136061423e-05,-0.05124479492717822,0.013596057989944486,-0.0005680987515772272,0.01709432174019745,-0.012945600589220558,0.0069351841408465,0.06063541630709243,-0.026690039890933492,0.06441642475423859,-0.0020044105321372035,0.0619854576948756,0.052492326798018074,0.012623472051954332,-0.01728967335479684,0.025534669084056834,-0.01670265421937471,0.042097974898801065,-0.06194612131745552
LRIG1,0.006957765011017622,-0.012613003208394558,0.008513152791458124,-0.0009077095792663348,-0.06513434126154286,-0.03458128239643931,0.0145512992728871,0.016368188512557707,-0.01784367000052366,0.013359007441377767,-0.008783648550771562,-0.02993121858985995,-0.15452516639192054,0.0009984198178030674,-0.012176176815271358,0.11131701488642029,-0.07578756377951856,-0.026049644633910754,0.04707937813312532
CPAMD8,-0.017638266461667614,,-0.01997792351371657,,0.10222236641327956,-0.023887049886404957,0.005182533694009826,0.010689857625403663,0.05733134549915615,-0.0014833105845250337,-0.026927699966969802,-0.009622700440127278,,0.05543549447670181,,-0.020991710251851627,,-0.04037714417378691,0.01644873740015168
GHRL,-0.028140586111530943,,0.03811026944075903,-0.004636407844175373,-0.0303615643280908,0.02645612903506973,-0.0013875907281894844,0.02923760971436225,-0.023198310743883423,-0.012084075190039702,-0.019877628897761776,0.060427598342876844,0.08996132114671417,0.03494859604852339,,,0.019685868200258423,-0.023027272374474127,-0.002492113814271376
NPY,0.10467419319704774,-0.02811767783245824,-0.006247996402283952,-0.029059192476664625,-0.068737740634145,-0.07958052001885088,-0.008698198701352989,-0.04011585314223177,0.032947412305734836,-0.02036672211363464,-0.02671885043703677,-0.05119476795748625,-0.0028143356236893144,-0.03779844338377878,0.0115495417675546,0.016600192854198656,-0.007077426483491229,0.004244468968022567,-0.10195690646800473
MMP2,-0.003633308625722329,-0.06898203258373346,-0.06610233604660568,0.02326981767222832,-0.12729666434048487,-0.0571479950497997,-0.01271248134375119,0.08729040666497623,0.02961201228556634,-0.037680101267523546,0.05667946327521482,0.1859128079954803,-0.11079659790218727,0.07741458574810098,0.06111517981197097,-0.023781357714183896,-0.07394995710349929,-0.011882093357986595,-0.03984655239522901
LHB,,,,,0.07775537894177771,,,,,,,,,,,,,,
PPY,,,-0.026283515239935686,,-0.03829009342499643,,,,-0.019383236163904347,,,,,,0.03424408786174287,-0.0009305991406640992,0.06152762861540452,-0.008604003337677161,-0.0394469152033392
ALKAL2,0.08376753732448435,0.013823868491896527,-0.0169585837009287,0.054244453944446866,0.006211454581049277,,0.019451812371696405,-0.01683099323824098,-0.022125176594977224,-0.032130149972444566,-0.018793750048688076,-0.010874504269797178,0.03544154225702098,0.05002250463431485,-0.026087969030785522,0.03374112450213866,0.0392423147421816,0.027770370165,-0.07562162191237141
CSF1,0.027449770563358948,0.05314827181283041,0.028472540255386314,-0.008050959165354168,-0.019387997253741317,0.08775049688863765,0.011681985085283795,0.07471505784436663,-0.05710374663451219,0.06145319689870436,-0.013647541923508541,0.08326933475486475,-0.02384888667567152,0.08193833843892767,0.06106805315956011,-0.008425136429189316,-0.016930607102972266,0.04020697677103433,-0.04092609605268293
SEMA4C,-0.04118454144965643,0.010597550568968302,-0.0473834558378223,0.04607433746502768,-0.09077239725844329,-0.003303188280993923,0.0012801687394608326,-0.029603475196690578,-0.027581332857532337,-0.01801092585394247,-0.029582012275243416,0.09457502102492119,0.014576604250051731,0.02424738418689367,-0.012254501638019244,-0.0059933551766957905,-0.0426900587116864,0.046064819556981586,0.009496738688789516
BMP8A,,,,,,,,,,,,,,,,,,-0.02191265088726001,
ICAM2,0.04098930585724239,-0.03504611351838572,-0.04278318697338341,0.06603391898228479,0.05289409571613595,0.012451058270849332,-0.024496645690657126,0.10930734973362172,0.01036203518355666,-0.023105298787024737,-0.015725631830538454,0.051999543990012054,-0.0843802492378827,0.026921907592471157,0.04229822679018557,0.05366185131325662,-0.0761612699934069,0.01262766418622546,0.052578161541664274
SYTL3,-0.01622855398307757,-0.0019427742391226312,0.003954708866537796,0.0024689568084497997,0.11568184343113065,0.050382257507409454,-0.011431883797298734,0.05927527028633333,-0.002373308449249457,0.04947573835106084,-0.040196521167137386,-0.01393946926731468,0.11922776010531143,0.025439078283359073,-0.017632229085828524,0.03592216594601276,0.06482456818375576,0.1022753289095177,0.026210866871915362
IL1A,0.06975581766918208,0.04846905550888667,-0.03967370408931947,-0.02556652699040834,0.0007327922319589269,-0.013577507507391536,-0.02693549024225484,0.08852975903804425,-0.011757265252479363,-0.03406333740395534,0.02092982023565414,0.0055829615986357425,-0.020780917610724068,-0.05590161177394504,0.02301308640835073,0.13112556848455786,-0.0013708842750428869,-0.00608991646103866,-0.02605419160081173
HLA-G,,0.1258387337245627,-0.023985358259646986,,0.04006862293471125,,0.037328818610801666,,,,,,0.055379555615107205,,-0.0057266413277247035,0.04219225240981104,-0.017957997949067744,,
PGF,0.055293626781362494,0.009509749046016596,-0.06604913860922837,0.025977098136786614,-0.023731615010826306,0.051309986865781726,-0.03360457196065207,0.18205062529292956,0.02014596713326076,-0.021850130391809528,-0.05608129057462465,0.04448491616193096,-0.09408946626179095,0.1446739049451089,-0.00493757155875198,0.0673993962858563,-0.04117192905372176,0.02490442779821614,-0.006179217051828981
LGALS8,-0.03382403942028576,-0.05746316022625001,-0.003513448573407891,0.004125435349500303,-0.07139508717443781,0.057430810379899014,-0.028527629972581504,0.04971435636790988,-0.00860588483615525,-0.008136109869794923,0.030406222215710536,0.025745090402135448,0.005745827490764305,0.07734321047794718,0.08328186070846533,0.053536546154478115,0.04510404450054348,0.02416279126194366,0.029543518702655334
DKK3,-0.0468767276581663,-0.11617887567528594,-0.006821069345307596,-0.03963631375515857,-0.08527437267618654,-0.037896629060684826,-0.022602633986824126,-0.09657940410512172,-0.02891713245441949,0.0007981991714751665,-0.028158868413055812,0.025067734501514078,-0.12778700825562897,-0.02787506352907152,0.019932337978674438,0.07501372694660417,0.01087751187115217,0.005821068494253385,-0.11351338437133418
COL16A1,0.010181591173412668,-0.026618397464282496,-0.05908332240120373,-0.01764327163657011,-0.10532751416715258,-0.06807858214226475,-0.007515352687418435,-0.022165884592842428,-0.11583632191498498,0.040003763756114134,-0.03627179025401431,0.009900976580291525,-0.09789243860097746,-0.01647411247117594,0.081214397965324,-0.026644174751654703,-0.06992925468611108,0.026373854165955033,0.03855216247382163
TPH1,-0.004073922425341323,-0.050235333490511444,-0.01761134444093862,,-0.014887004497050306,-0.023448236022168497,-0.01541589745232438,0.07206713051445973,0.019891678482125932,,,,-0.08014148457410472,,0.022881018018716448,0.0036004432459750316,0.03232927813979323,0.04889504856052775,0.09849209684426533
TNC,0.04918007818728383,0.1259351322752841,0.04446305359354429,0.03423353595541692,0.07616441879227856,0.0789116666127465,0.04901285357448268,0.1168437920793507,0.02683385933852093,0.004270838203656027,-0.04418992325673625,0.04316645339772819,0.13237061646528517,0.1292672866715825,0.026186237983135668,-0.09479607622576117,0.05411543101710888,-0.03184302319593561,0.08639913717412592
TNFSF9,-0.017638258090259373,-0.07327817856958971,-0.008639054235045759,0.0952307530984778,0.007770206077383561,0.026321255995663456,-0.03063218124535308,-0.0398345140106716,-0.023003581613766286,-0.020184054943139608,-0.03598328111363759,,,0.02354467526479543,0.012760672544689709,0.02273777010840873,0.005351223847157763,0.02718129144820479,0.01590844025240224
C4A,,,,0.09790452943868139,-0.026078537352351983,,,,-0.011218034798015971,,-0.0214485661576453,,-0.05885043533211351,,-0.0038874650239770735,,0.04069696384849874,0.037391953279305945,
CNTN2,-0.05749630131949944,-0.050901959306140235,0.02392216655965357,-0.001560066525064333,-0.044022237461586684,-0.110255031999771,-0.03645743918346747,-0.04654265069499429,-0.011209860138495833,0.014868848528551198,-0.02226603796615557,-0.010602234849955969,-0.050229129536012655,-0.15168838331814286,0.05825105139893201,0.04926523011907127,0.0005852437310717558,-0.00971956926639418,-0.04343970200816708
F7,,,-0.017181193809250574,,,,-0.013388750927688202,-0.014844314302831355,,,,,,,-0.04759480342190458,,0.0474034138015963,,0.08499368333124416
LUM,0.04282068153187191,-0.03481048591846099,-0.048387871885896855,-0.0004500712772029609,-0.026747083463778167,0.057796973427744085,-0.02716998268103159,0.11171668130785153,0.01740698224696287,-0.0027096861600406728,0.10598640675625892,0.009474656954907216,-0.02461604071273137,0.13152997935635732,-0.02277592011520663,0.05826274571062088,0.018928423934955793,0.005795320745204347,-0.07147588365439757
IZUMO1,-0.016853914362358353,,,,,,,,,,,,,,,,,,
BTC,,,-0.015587440070602749,-0.003272458182301587,-0.011134693989331394,-0.015458418528832826,,,,0.06737310775936377,-0.026139936938377538,,,,0.007692266479956401,-0.00700233745897569,0.04296080534230246,0.030186337530176185,0.04114423364109286
APOC1,-0.07651440841465854,-0.11735335807538685,-0.015576267316946299,-0.02263420122160283,-0.03159837796127299,-0.02099843906369892,0.0644628140884117,0.16323371583171295,-0.062115161508341836,0.02734221921431186,0.005576467740469097,0.08418513067581988,0.008843051327901023,0.03665110371110719,-0.08825132979114672,-0.0022094078005644078,-0.005046152014348961,-0.002032920580826561,0.0066772488215400515
PKM,-0.0046088891864409535,0.12274511323996497,0.059606557267023956,-0.03666157355699059,0.07708611163705457,0.1402091205696692,0.06576493731506025,0.0065711755911030826,0.015052429353162474,-0.0220546502994126,-0.00029570695338150364,0.06839249268493341,0.18172924304336513,0.1464729983177832,0.018633842445951697,-0.051948317239879506,0.026659490572572636,-0.028218262803727478,0.03219034073297527
TNF,,-0.02655300886048429,-0.040091724563901365,0.09779663512366962,0.043833738322120376,0.01025106165698522,0.025796029083765045,-0.0217858731785074,-0.022575185427834394,-0.017666650863334278,0.0179544016251202,0.0819296695337239,0.05956727713353354,-0.032173040841085666,0.008203026330855498,-0.011602780340177176,,0.05621630767925803,-0.02185738142917821
GNAS,0.016317655853950237,-0.0668051309585728,0.02858428050001152,-0.00882182066977222,-0.19597115633182263,-0.09091568542825833,-0.011509907585119175,-0.06901043824998682,0.026631698822903036,-0.0639368762980311,0.008123617942865733,0.071817320035,0.04803744254636811,0.0031899462641393193,0.030234955503802056,-0.042724619653247115,0.027428915334337306,-0.005877875615223816,-0.0607714717776629
BMP8B,0.028122612690572698,0.0342809087853541,-0.005894137674101201,0.02100503860866706,0.027470931583700314,-0.023203984551700214,-0.004746677099986881,0.001779153520993455,0.024754654249186065,-0.011730474582926831,-0.002895027519807474,0.08099205195453872,0.08918585239542402,-0.01998527581308041,0.04918972582157824,-0.01747109294084718,0.05170198685137711,-0.00220988932809898,-0.0711988383945874
LIPH,,0.07043150081861566,0.05894712866676912,,0.06850938660861397,,,,-0.01852643188836586,,,,0.08427944777146355,,-0.016160080800684876,0.07096333651362237,0.05680118630295339,-0.02258205297152366,0.026310997878950165
CCL28,,-0.0031110383405442347,-0.02477254058299711,,,,-0.02879210876858092,,0.08320045908969669,-0.013874674453933832,-0.026642449327148945,,0.13781343962267883,,,,,0.03428396843708583,-0.017074218214403556
