,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TCN2,0.006873524738207475,0.17689887585369687,0.02487535948113566,0.12322935828692158,0.0025360390154760487,0.08745928196616687,0.05009039457287356,0.12865878149554033,0.08136052162353144,0.045213478609643705,0.08544332502572347,0.09181200165415991
THPO,,0.011254494795578081,0.027411384904225847,0.009538753649559178,,,-0.006363488932668838,-0.02952205853089617,,,0.04675484732918995,-0.002536130822848605
CUBN,0.06059090354045077,0.1045644411913704,0.047972025806952416,0.010272197715132485,-0.0011915005195688893,0.06985146607853934,0.00045203778855077,0.167122648774503,0.04423735188772841,0.06286466102190141,0.12085453887074053,0.10037529230422126
TIMP3,-0.03042810150561806,0.0014607368920498927,0.0489286727668861,0.05774063732369133,-0.013324092617506743,-0.08308485454644,0.012051284705017188,-0.05085167220631221,0.017298639468206894,-0.005628337107412169,0.20529408350047992,0.20568873336984353
PIGF,-0.047651357648743245,0.006524845544089162,-0.020937275469603295,0.08230151069217646,0.018942456403511367,-0.08978201040420514,0.051045882038326315,0.047215205896066564,0.07435292312260004,0.03083285734495214,0.09070849654948382,0.01863124688669764
CRH,,-0.0026000899794824174,0.07917367000938874,-0.03404515265694973,,,,,0.069661102491045,0.020803273249190624,0.08795786971802078,0.05215627319374482
BDNF,,-0.020471761809419523,-0.02592512991815598,-0.08692659533059456,0.010914253891519263,0.010386488626098155,,,0.030289011424955443,0.031788841894315495,0.005089035335153113,0.018276324971191145
CCL5,0.0497936764368373,0.017266941911298798,0.009989406062042922,0.02557736602803631,-0.01437101670811563,-0.022931110881115175,-0.04678426959730689,0.1437416024543173,0.0488610137826814,0.019102623726747116,0.2418499208016876,0.013739757677155174
GAD1,-0.0204901853230416,0.049137033309108714,-0.05107459245684214,-0.07504937422188912,-0.01792482068532534,-0.024300131763491953,0.012623095201291228,0.13388759925449126,-0.0452626652105993,0.07067639121274225,0.015271434529786042,0.07235725161088177
COL14A1,-0.03501382097726179,0.06826846069841926,-0.01918117198961753,0.06458906400148398,-0.04711113347750954,0.0033489048600590554,0.012106096405347325,0.027865862974689497,0.02758088828341705,0.0021437284959337395,0.13302509601218523,-0.044729211628266846
HLA-A,-0.005725044158549761,0.03898692878831185,0.008182892631197211,0.14544377344006262,0.002356705437261019,-0.029907468574398088,0.09036324671374815,0.11136466757673294,-0.014210532678971701,-0.04978377763000865,0.2444996809789005,0.03761986861960961
CD5L,-0.00715809989197994,-0.027585864397660018,,,,,,-0.033698618537261596,,,,
FGF18,,0.031118170512341746,-0.012248531323671543,,-0.02663602003419192,,,,-0.04149587835267921,-0.028818013625003337,-0.0009035373047560437,0.03411309347593053
ADM,0.008518998243941386,-0.10647035559122005,0.02964412977024665,0.09040024929876507,-0.012849531867164476,-0.013553098947855533,0.07339297404329366,0.1493429352020561,-0.11934297711460573,-0.08092250570386603,0.021453852217085675,-0.10189248298684364
CCL15,,0.046390553686200604,,,,-0.03503100322329695,,,,,0.016139886307912195,
GNAI2,-0.050777692996277865,0.15676092894425708,0.01723145529497781,0.13390856314929278,0.01876632707134944,0.08464444277226989,-0.004158562711698129,0.029378138542137493,0.028690810394974824,-0.018227566186127968,0.17517263379207265,0.05759846540248332
HDC,,,,0.084952009370894,,,0.04977359451707086,,,,-0.02846372928572807,0.07224323686846644
COL11A1,0.019183785564984956,0.02276673291481397,0.028307989770478846,-0.04025197534495527,0.004149549116274586,0.05359948329996344,,0.004929252917622863,-0.038420740029377995,-0.0123582396895954,-0.03431982332557457,0.10088109012907434
NUCB2,0.00924805070512086,-0.027797470381859413,-0.010493309963960046,0.025198555890196508,0.028379081876995376,0.00906796296566343,0.10806153884076695,0.020706268119939353,0.07360722802979137,0.007082605910424224,0.10133553689998251,-0.1170435966855676
FGF16,,,,,,,,,,,,0.012759967094918613
CXCL1,,-0.046572441784525326,0.005761024330955419,0.10213887257677907,0.03965517655326303,-0.03751721459432061,0.10883550235530079,,-0.03760107649668947,-0.026649629983661577,0.1551153943523104,0.07341371490116322
VCAN,-0.03609286555820787,-0.029587369472330084,-0.007422170345998812,0.09237718038903725,0.07039751719268625,-0.044735091200881705,-0.09040556742787959,-0.07346830796385465,-0.023515149138042517,-0.029583532157847803,-0.04485617880708673,0.017006272589147182
MMP7,,0.04896292576526049,-0.024350913451422995,-0.01616021021134953,-0.044550030009329174,0.1161355939473898,,,0.06958091743501423,-0.005240014123858286,0.23029437369893677,-0.03815627266382405
PTPN6,-0.0256510961287354,0.06293162683728414,0.02987018785805543,0.0785543949482342,0.049419173115026284,0.06805602711114622,0.027982660186764055,0.10089188590891643,0.06674436512834865,0.07340202320084735,0.20161030750435002,0.052542537959897925
PTGS2,0.045980933922280545,0.07729992105551568,-0.051529913313776175,-0.08657462525483665,0.005398623931640075,-0.032779819692669035,-0.05935667714532223,0.003833967458345556,-0.06333537872330704,-0.06675339470803605,-0.02007925734988104,-0.059307589899977864
XCL1,-0.017638264747575447,0.028755933750142716,-0.013326840434277813,,0.021298451884357292,,,,,,,-0.004902840731260786
CD58,0.042572076372963695,0.08757679850323345,-0.09301380062721742,0.1115160815189733,0.08028690275547022,0.042695031178845044,-0.07667168048704939,0.07201355709139037,0.01527745672598706,0.03444987152141459,0.0942818359234796,0.07017219176283024
TNFSF14,0.00596363468191116,-0.03045900851058564,-0.002328975660755907,0.024495457612817267,,0.021975676168101452,,-0.04024876981474752,-0.005398527257101578,-0.03141761578679297,0.04435975017736931,0.07155978326324458
CNTN4,,0.02144211289868396,-0.023950729894777423,-0.05738156875761326,,-0.023654543807977484,,0.1745684162126144,0.017204361026001733,0.14185996635916684,0.05704761186562364,0.07828150935503338
NTF4,,,-0.016857869535842274,,,,,,,,,
INSL3,,0.04832470870305123,-0.012248528921193614,,,,,,-0.036916446341093014,-0.01823647736877112,0.11050761566090361,
BTLA,,,-0.019442137780479592,,,,,0.04195077114375013,,,0.11950553545925227,
MFNG,0.02866501912590104,0.1857283901374623,0.005793504192020657,0.12320571782885785,0.007745744215614313,-0.002993922748280932,0.11005666259409841,0.02791571869964029,0.09003935491635384,0.104940476533794,0.11805039634925384,0.06667099536241684
ICAM1,0.10063399776548632,-0.002717294528144227,0.045841111499882334,0.14608693513289284,0.005227952918975402,0.05558900020023277,0.07203601997248685,0.0035107993924382627,0.01313612537382378,-0.02035171203076781,-0.008631778953206022,-0.0806761826765608
PROS1,-0.004335330286781749,0.08755704956791481,0.00014466981136123535,0.12350190077352313,0.01588756380736965,0.04007168600556217,0.00779562959201286,0.10671463951788683,-0.031549371017752584,0.029731106296076244,-0.033511200299523466,-0.033350285853309444
CLCF1,-0.013239423492110294,0.07848219983450393,-0.0026281204074746385,0.006562061153605365,0.03484014731891451,-0.007596981086667854,0.006277952153908148,0.15082666001710993,0.0028060340275155846,-0.0033064439265230554,0.013720327371558313,-0.009526911228560815
PSAP,0.017665631881109253,0.10848399104658225,0.023095057011390283,-0.12258925942291671,0.015370313903939288,0.03846170203323543,0.04940288797859332,0.03875888828233369,-0.039601114968487304,0.03673919262283087,0.10038222265437842,0.02971678221027152
EFEMP1,-0.02320217028216432,0.03721884270938506,0.04549840821660276,0.1050982349519979,-0.04707168935963335,0.028623420286761025,0.06530968159184243,0.10696298057546168,0.0761130677742941,0.0846855043505099,0.004614241703739381,-0.05833744224515867
C1QTNF1,0.02700382543568234,0.06632273080857545,0.0031451316957304336,0.038689392780529006,-0.05678711542944192,0.007108652837340591,0.026641094646190373,0.04860217291417399,-0.016140440367462587,-0.037230738904515226,-0.11222717936869477,-0.010957063084452759
ALB,0.009732179326544783,0.04006746446932216,-0.021745514404521344,-0.027106719427652155,-0.024283458766912343,0.13542139437062392,-0.04602615833048786,0.014812711409036797,-0.00662328868647836,0.008878898828403002,0.02700835371950835,-0.04286547609639945
CCL13,,,,,0.006589295257424909,,,,-0.02464132109362824,,,
EFNA3,-0.0003495555914045888,-0.002495586723214258,0.009647832870759022,-0.08291905329805878,-0.02640877877177187,0.023482438658258355,0.03157104343593193,0.02903540544843041,0.01925135063964322,-0.04154411160048301,0.030302855213733694,0.08093916583902884
DRAXIN,-0.008976760375599439,-0.029534677910354506,-0.00866822634632534,0.09711621327716935,-0.008234634731656568,0.04078459234768081,-0.0029329695129759123,0.0489598133931628,-0.06514474777523738,-0.06827849601860676,0.1939492647984483,0.07647870639872774
RAET1L,,-0.021095396246834236,,,,,,,,-0.018461196459111477,,
NPTX2,0.01922452582089494,-0.015582280068704182,0.04646639214172846,-0.11861619378709763,0.08254875180595442,-0.052936849515041545,,0.004224869189975492,0.11543789199284187,0.057799450000837825,0.1929696712010349,-0.021332805281621525
FGF11,-0.014958375187151181,-0.022094166110888814,0.016144925724703593,0.12797656782119352,-0.038164558609306946,0.0126744317834884,-0.0922536433257731,0.07418628420469751,-0.05483307856809025,-0.005910129073872112,-0.05670993372190886,-0.027225851714346893
CD59,-0.014214316624051692,0.146387253290193,0.08060395568830708,-0.11903081571184401,-0.013033626448235754,0.18328046004779694,0.06378079898432655,-0.005408718556412195,0.10152693031153046,0.07287127596371909,0.15811435557645256,0.1543763151262216
COL9A2,0.008970277108988664,0.021960338594036316,-0.0335417238177329,0.01603703167165036,0.062238344328853015,0.011612992811456006,-0.055486162530194096,-0.016539686458528543,0.014966793348309564,0.07090058676323469,0.057811662447480865,0.1247192148553933
DLL3,-0.02928624412012729,0.010419390738683797,-0.003730500412004933,0.09517906999331559,0.0049283774110275526,-0.058893300943464386,0.049916449946603166,-0.04444151497984238,-0.013302090134554105,0.046518109652462815,-0.060684915585815395,0.1276724405599803
FGF5,,,,-0.021584928084211384,-0.004829401944142732,,,,,,0.023540596473117795,0.006867632553702835
LIN7C,0.04875481925514646,0.05044183173405567,-0.014988433767544886,0.08906565876725417,0.0366999242587976,0.04941010619556169,-0.06965223200158396,0.03033822140013537,-0.0010090475572553175,-0.023967099565168286,0.06685354193964778,0.06961736430590706
GDF7,-0.01826979608724752,0.028531568775540257,0.04473746839138883,0.03439640020301744,,,,0.0413357996778852,,-0.01582583670116163,0.06114652873735707,0.07481395730252217
PSPN,-0.049251261677484885,0.00516804370287977,-0.024565845203219482,0.01244192725612548,0.04823831369919029,0.03773073688117947,-0.06013404400477462,-0.05156138756050413,0.03627932120350359,0.05785197257925133,0.1413522785562628,0.005274992549080263
ANGPT1,0.00983383707146689,0.11904863653705532,-0.03507168800795684,0.006421705175751525,0.04115257964992626,0.01543782815042453,-0.059672792084810855,0.0007167463036295047,0.02250866302843765,0.06495397880891417,0.08737479779169881,0.06518694685051636
PNOC,0.04977614646753717,-0.050095791707993026,-0.024537835518797093,-0.10542638498977482,-0.024283458766912343,,,,,-0.016829264361009184,0.05568211110750344,0.0683177777309691
L1CAM,-0.02743491507979821,0.0003386741122064029,0.011210819891069907,-0.03872198959448415,0.008006688412821511,-0.05454017048500738,0.005806310511928349,0.01522404901346934,-0.07534122833479204,-0.0489145412668309,-0.023989435245262043,0.017981650080649805
APOA1,-0.014402444381868171,0.07984737937706621,0.04251392292591791,0.09759638122219785,0.018622694098241452,0.0348280625498872,0.07198684726947724,-0.029379610387975506,0.029018469609552216,-0.009852333675486293,0.1542358536427506,0.03379178178574139
PSEN1,-0.059895795834103135,0.025182957317807515,-0.01777187764623706,-0.027224044794601297,-0.012042506031652174,0.03432759221554044,0.03837431656264902,0.01874146864881247,0.02858950354575341,9.889809239493622e-06,-0.030266170979568085,0.009273456843174337
CALM2,-0.005488151587225112,-0.024832648296314215,0.03579013759485579,-0.1531152392052074,0.012592418639681519,-0.06858840765505492,-0.045456575746964455,-0.013542074976047145,0.03549284548006655,0.04154261786156831,-0.10317336718633364,0.04926064800119494
CLEC2B,-0.028482424108361198,0.04751475920907316,-0.027047974048138426,0.055268235647305236,-0.006895999504027956,0.10252527332529965,0.07182192887481256,0.12063225014502282,0.09963481906723251,-0.04843819570536797,0.20604780375455703,0.020155661064698915
NTNG1,-0.028078019470166526,-0.0011052280200688207,0.007175895374868542,-0.02266401229782677,-0.0298544972854168,-0.01880875878018944,0.08846206429468847,-0.011264136601781858,0.011502136780017632,0.07070766096693645,0.059467449629141134,-0.059263151005910716
LRIG1,0.03792269830285054,0.050314172765326154,0.004081174692611061,0.07319302893374811,-0.05377915396147178,0.035853270724234415,0.031110045269532014,0.02221917129041946,0.04014599499520452,0.057328213890211116,-0.0895182990922261,-0.045829214665558844
CPAMD8,-0.016075852632445573,0.005936779921466937,0.005577815394014097,0.018882033607487646,,-0.037517209669563394,-0.04102507497474766,-0.04455095007944083,,0.02969653784666336,0.1309696006022584,-0.0018297882814032806
GHRL,0.046270983160581876,0.00140943881816826,0.011027553666773318,-0.03201170311842873,,-0.05054767719816082,-0.01998623641150013,0.08352973188453619,,,0.098773207392242,-0.02919007398507789
NPY,-0.02358390322264422,0.051796921983761464,0.08740409377802269,-0.09644149455454665,,-0.04381197649587743,,-0.0008401636804657425,0.008507982844361855,-0.026311907610863366,0.17967257633283815,0.03324806885079466
MMP2,-0.004804004129171085,0.1564380843940678,-0.04402020700209618,0.16413070435041108,-0.023105960765101616,0.0784484962772385,0.0744328075851304,-0.02670579784110291,0.045577516202667145,0.04062023067504647,0.2365743855800528,0.22292143897149908
LHB,,,0.03230794875185169,,,,,,,,,
PPY,,0.12228696686208634,-0.02196391099369049,,-0.02246111650363586,,,,0.0591268696500846,-0.03622143975390029,0.10660023451715427,-0.022734774106841958
ALKAL2,0.05795321202443323,0.04318797873122231,-0.012434483734382345,0.01356817106150881,-0.02910915636389307,0.08932133935722858,,0.0009475879597380446,0.1134476382355372,0.07915877867226781,0.00448615293324542,-0.09023993180298291
CSF1,-0.03661367425568245,0.054052812452433575,0.006104445307461223,0.08248451385322084,0.027875935164805663,0.003285432532595366,-0.002170377133722455,0.05034054527704803,-0.045576491503297754,-0.030672772973160397,-0.06746556902688759,0.030829288314438433
SEMA4C,-0.010042633269847424,0.08280171986894035,-0.0553782883485924,0.03474708960934557,0.09959734011059589,0.11435917411495729,0.042006738969424785,0.009448914527333279,0.007636768804698322,0.05428696823255507,0.26946034334277347,0.0621284608921497
BMP8A,,,,,,,,,,,0.11996304074907028,
ICAM2,0.01237082738511084,0.18301497516416876,-0.01731313081834116,0.020969905610663597,0.07706582669575206,0.08783615645146162,0.1526512082300471,0.16534512805138207,0.12486543430234394,0.06983071423199569,0.30039031649046,0.18148953218591757
SYTL3,-0.023113771692370985,-0.0379653496137284,-0.03576231191587361,0.029815819741768983,0.011710441662682458,0.05735670990250011,0.037298519967132605,0.11506233855856257,0.025885352401207148,0.0841896490491633,0.04077631356864971,0.010824506678241919
IL1A,-0.01867988239235467,0.04144943472900035,-0.05088125017206883,0.03109273116897087,,-0.02662505040748747,0.0921498402531208,0.04780969588507812,-0.04872977855932636,-0.02155994282647076,-0.058820037497160776,0.04063843075378941
HLA-G,,-0.010310501783365738,-0.013326839230752192,,,,-0.035946820207154284,,0.0034621470526978748,0.012883698536349417,,
PGF,0.01878378772727405,0.20596597261403143,-0.01854185589364653,0.17330727011492192,0.07100551676284259,0.06293700742224687,0.10644036306675346,0.16471053865218693,0.11146004191125834,0.08860006411056245,0.3855248667592574,0.15540342031697424
LGALS8,-0.02885871896419767,-0.03784841020928148,-0.0004060673259969023,0.03443133016409436,0.0033622329312489544,0.0813006993389056,-0.020611418757809422,0.04200034222981779,-0.01385442819996814,-0.025827844833350325,0.10777485453106872,-0.0009449979522954056
DKK3,-0.012438564903774093,0.05375876985462019,0.0002717877558729594,-0.11468044295075697,-0.020110107516973036,-0.03549012548308925,-0.007367607061267451,0.013306438378067066,0.032331693008659346,0.07037233741555195,0.20701329697819218,0.07960878932513583
COL16A1,-0.06026392383977878,0.15139380586609205,-0.04088966736973251,0.017000771805368048,0.08713448576425256,0.0007427240133070561,-0.04168841293692519,-0.03205954311970827,0.07571404911622806,0.02918666722701935,0.1837693768256596,0.16000390081939478
TPH1,0.05213414178538287,-0.023834454726946546,-0.024251405771548995,-0.023212049150010138,,,-0.03445157285543767,,-0.02889104116696174,-0.029898957234189668,0.1239697612428362,0.04455640728377371
TNC,-0.01991454477461182,0.06443841783234279,0.01897699967118326,0.1426119556343717,-0.027912526109478926,0.03197781535787819,0.05873275573937795,0.08530715412676097,-0.027743330518545082,-0.003075820993499002,0.06005587127036947,-0.1500392998228023
TNFSF9,-0.016075845002584358,-0.042382827934544086,0.03422715378229821,-0.05239899031825271,0.005350443983377348,,0.15931971912927523,0.13978252212818978,-0.017719614015872118,0.0006630779307666877,-0.011955397910678785,-0.004241281350339324
C4A,,,-0.01495913490978235,,0.030765517641996448,,,,0.052394193183912065,,-0.05564203272570491,
CNTN2,-0.03250531500956506,0.00197616381654024,-0.05452376351901769,-0.05630365932993737,0.06869926059973128,-0.07199964054016002,0.02554738247769498,-0.07419487326576332,0.024735508194096194,0.10039047349790424,0.034847889680220366,-0.03066777501437255
F7,,-0.023252306907901914,,-0.01952646092849989,0.03768814300711775,,,,-0.007445603395568317,,,0.047794717837130754
LUM,0.013427878345201347,0.20900541333100323,-0.004136320190370027,0.1328403157943897,-0.055897133467867746,0.046486098188601416,-0.025546357578090425,0.12561372154379494,0.15082263265468882,0.0679520227508111,0.1951048137901787,0.18006162576150747
IZUMO1,-0.015360979161866826,,,,,,,,,,,
BTC,,0.04444647335769057,0.020590981121219692,,,,0.07491652177785782,,0.042894277223095,-0.02696880966537707,0.08151742566863583,0.04982709681693903
APOC1,-0.010540357827495218,-0.0005654077597804194,-0.022257401829722603,0.1724288997737679,0.02234786297977998,0.09158450382182594,0.0013045195447109821,0.10557223376153063,0.03411400750284982,0.07506848295517654,-0.03385013356615363,0.024711948729660257
PKM,0.03129143981819819,0.004143373354174472,0.009364172212992405,0.06573206570611241,-0.05982888779515802,0.003264330743489328,0.08163474382550633,0.09070729742243451,-0.07605953603194085,-0.07659416014079799,-0.05969122081077825,-0.14292964800045674
TNF,,-0.029281971017125832,0.002267673920845672,-0.0009729415717518872,0.009524287700090419,-0.048371350218132166,0.08045451553751146,0.01413562959132586,0.11901572806596657,-0.018461201494406967,0.1084903160813264,0.08796904122940066
GNAS,0.013329622638240769,-0.11905174979475976,-0.014601288159957537,-0.09755863339539289,-0.045715208601479304,0.12542724212029466,0.026251718904107973,-0.020606617003579564,-0.08128804247877602,-0.036266740942591115,0.04520960861544285,0.14442746110996252
BMP8B,-0.024701007345427555,-0.012174226860532754,0.011951131353933213,0.06495227784882243,-0.02607294312558594,0.018476698017223576,0.07750511544113163,0.056586642125066644,-0.007220396597433921,0.04901319184193241,0.36959310495648356,0.058178270761002154
LIPH,,-0.02383444885909014,-0.018951260794301088,,,,,,0.0506088757479477,-0.020582651425626246,-0.008862314544562369,0.04068455311152044
CCL28,,-0.03352611715573388,,,,,,,,,0.005705494660125836,0.031984452472736874
PTPN11,-0.043120375577767316,-0.02316907348555189,-0.024757929103856283,-0.03901774726275524,-0.028194092619644198,0.02645133524790965,-0.1255670055355832,-0.09830082353723131,0.007631281485657738,-0.0638924825596552,-0.037649285948188324,-0.008265014169223074
ADAM12,0.11995406545556886,0.21386027366475213,0.013383677387645905,0.12139447056717725,0.052618039133707266,0.05521954159848592,-0.013371980020132556,0.11698208768589881,0.11573699275743607,0.06188798596530306,0.23974298415828368,0.14256543402141064
EPO,,0.02491269671175074,-0.004584635929548511,,-0.0220794608470137,,-0.04913160421496927,-0.038525750897780056,-0.02676111385777639,-0.021376652594981248,0.028579482189620618,
EDN3,-0.022576627859142624,-0.009498063899979758,-0.011862869193510634,0.03401929908540348,,,,0.06280148011319116,0.06907908991041688,0.028700876539100695,0.020190079315795192,0.03940644023474908
CCL22,,,,,,,,,-0.030287817013714753,0.021369702200992588,0.02383474601804906,
CCL2,-0.001465908607502211,0.1959178864823792,0.0393432677939168,0.01022174002001316,0.011235866709473399,-0.03687131150940221,0.06842051922699274,0.07720156079974064,0.04733212261976644,0.04330560494316862,-0.06668412554283522,-0.10440800910394842
DSCAM,-0.043368355616868796,-0.004110874870873337,-0.05297858071132445,0.010387877004867346,0.08905282258364688,0.12576777891535695,-0.05356810049536888,0.021938630751754878,-0.02398569254499097,-0.010648193546944967,-0.006143584319757095,0.06040106022578967
GPHA2,,0.013908569525700172,,,,,,,,,,
ANG,-0.024168186537687916,-0.046634173204398825,-0.01191620374910797,0.0638283061473014,-0.009452977558256869,-0.08298196467111396,0.03989535529366259,0.07691596140684995,-0.02116169626637389,-0.031193944758309042,0.052519875155824035,-0.014731454108148556
FBLN2,-0.021168366193925075,0.0437092011960773,0.01080372334675597,-0.01266769675750572,0.0006176117048717304,-0.030686318910417783,,-0.05315865555916045,0.05221754468663672,0.049456333286926384,-0.004963045202851921,0.12957308005119034
VTN,,-0.013977202794784399,-0.00016843061492529695,0.027273598422167755,,-0.03181847402027756,0.1373283029171306,,-0.000770200197026035,-0.015031631165470384,0.020970287362407167,0.021169492717930043
VEGFA,0.07133268878921054,-0.1637895220736821,-0.006962070672375772,0.09151044194456852,-0.022148517620440088,0.07492403128631583,-0.03769636290028743,0.04668408129166309,-0.15016451869860423,-0.11287666018000338,-0.27200264841646016,-0.1349041257631517
F10,,,,0.046052811320161854,0.007410099002541608,0.05833790334101324,-0.03236424244739132,,,-0.025672652845387996,0.02716866777485311,-0.011840027727007187
SERPINA1,-0.02229751945869779,0.04400945507125676,-0.02529884268150413,0.16454549174183372,0.03616048339338256,0.05892224449166475,0.01078680699496665,0.08801772628485416,0.012594767575006867,0.005389217790143667,0.07010481802560783,0.019935927797127332
VWF,0.015016526343421679,0.23572836951864357,0.03411795930277998,0.15739691509012613,0.13076713829739825,0.021731703452817705,0.1081040412806899,0.15907322232244955,0.18811703750170017,0.12259707235168094,0.3652325573585118,0.22843415579866894
GDNF,,-0.0007486644211602388,-0.015714921152559565,,0.00029769461982388486,,-0.04720935133465533,0.1589471167401098,-0.034769132745820705,-0.010601597476807804,,
VASP,0.023364079393038566,0.2052422250219752,-0.002992741439114746,0.016637696623066668,0.038549957975663955,0.06939371850720803,0.09163628807500286,0.09049239819302717,0.0667153405483976,0.04167141588651112,0.3113821280789963,0.05101723120099839
ADAM15,0.037282860206440505,0.1265839957918398,0.019480308844981985,0.08475312325007826,0.0005608383920973758,-0.005826261102672661,0.09865665070732692,0.048179495917407986,-0.010681329993425687,0.0033605754131778034,0.1529735799802179,0.03432573094930524
WNT2,,0.018598152441051924,,-0.050121442150209555,,,,,0.032157502673368706,0.01567694645594136,0.12378342699005965,0.01149208662901204
CALCB,,,,-0.021584927849640945,,,,,0.04654587957771182,0.1455571856394279,,0.0025038760440116354
OLFM2,0.02413913159204097,0.051034439338025366,0.011886694461930192,-0.008255040910959969,0.07434074216739066,0.01513983943644929,0.040694826986343,0.03450904399455874,-0.028028286450986907,0.007191487976874538,0.026677708980098587,0.015900488657515456
MFAP2,0.013263747401841872,0.22948507321881037,-0.0367444428110929,0.0727650069370471,0.0037059394252818107,-0.015438662362513391,0.08336026010312975,0.15165564437931306,0.09032611097268611,0.08145228201475474,0.33483154951955746,0.14305442570718974
HLA-C,0.0168238638188228,-0.0014183007977461972,-0.0016480707186344542,0.15611322368769998,0.028967130291653133,0.09167326399914687,0.10050165449101613,0.0951507911836718,-0.011397714713120928,-0.0010510662382954873,0.2867835827864094,0.05150709741946226
THBS1,0.02279401983830612,0.09107846634711748,0.024673701229317127,0.07065889306187208,0.06997136321822416,0.02520989036995377,0.09861288613992575,0.11453363057050257,0.008816850367344956,0.005279270706017801,0.034583376193412466,0.12629582838727293
HSPA4,0.006210466041934321,0.024292488583709623,-0.03645027547814128,0.06592099048815403,0.001629940343019687,0.041256016202724094,0.014955251311542581,0.05690295965096282,0.05883627244501964,0.008378885522900635,-0.0025627960389792066,-0.037948835672261774
LMAN1,-0.049472052439548074,-0.001722482058007302,-0.011149566027971217,0.13340775591192222,0.0007585171911241985,0.06914555338159133,0.07316886090655121,0.011584348479836078,-0.003414022105958282,-0.08812134595207155,0.002628645928016372,-0.11406807233338813
LYPD3,,0.11932653042214346,0.06760435079018853,-0.009477764446349752,0.03380127165566223,0.020255510324845075,-0.03214483248197947,0.07942113286545512,0.05691185019864201,-0.021138263860764585,0.2110475813398699,0.0322569382996244
APOE,-0.08349056604530791,-0.0019942441182033955,0.014906126685366783,0.09538831123157616,0.04917044711768886,-0.06603723039264411,-0.04094777286204298,-0.08293241057302222,-0.038337575074963826,0.015512192277312695,0.00570865685269119,0.10808375135007232
SOSTDC1,-0.016075851297219078,-0.03407308047109167,,0.05835142246173957,,,,,0.03363296358899343,-0.04045004610598282,-0.0226729936099195,0.005687729597884001
ANXA1,0.062098867737617185,0.16696608078541428,0.02638124597928159,0.17554854524559854,-0.06440011380895135,0.0703887305680691,0.04652979368713674,0.10839061895636475,-0.01532656548091687,0.09014554746262095,-0.18275153241543288,-0.10777321856256439
WNT2B,-0.035843898163442224,-0.030912212264216973,0.04011790128583218,0.007248496258498699,-0.03796691310267827,-0.010261696499152427,0.0823511771486709,0.10617010921109289,-0.003683874015414212,0.12982863821038926,0.045140751997133494,0.11627131782642745
AMH,,-0.027747610271199583,-0.019683385596651518,-0.035240956163542295,0.07628627252733354,,0.0006650033779272615,0.090264462660248,0.046656881006491166,0.08299010037825327,0.04807053735920943,0.04283663275705665
GDF10,,-0.027585865663244696,,-0.03478076985846798,,0.06940940811838169,0.0,,0.012461754089725103,-0.03292209134460764,0.12107423100186997,0.0745069596053422
EFNB3,0.03177258936033298,-0.001619219412048631,0.0869632661234044,0.0014480097334116677,0.009900825629206465,0.043680721117053754,0.03885629540767428,-0.03701977644512328,0.03640010569492168,0.004783032681261282,0.07886091817078332,0.03973408286835611
LTB,0.004642482075601451,-0.024018528313637686,-0.014114812059645748,-0.035323838281892,-0.017508895744067,-0.04532460263023637,0.04176096625850286,0.12823901314982764,0.10557284281279775,0.05562920767737866,0.2321845464086218,0.02108470779467289
ANGPT2,-0.008846771542728081,0.1950311285257598,0.037484070375920706,0.14249607914089674,0.026582199349953917,0.09063867445388898,0.04950828045215514,0.1825995515052991,0.12472070437359313,0.09875535504117246,0.36588417117615535,0.2561515079749983
NRTN,,,,,,,,-0.033698644080534836,,,,
ADAM17,0.0009546463772667314,0.015342548398482543,0.04771490394600296,0.0687578407299886,-0.002609624971145675,0.07715329557081464,0.02796553297518367,0.00014018315612394596,-0.022897793778974006,-0.09058747198802614,0.04884758810627569,0.020675072862469814
LRPAP1,0.0015373580246921036,0.021729816443189484,-0.02354210550321463,0.10126053383997587,0.007281511493862717,0.043715614652413116,0.0027466843160898636,0.05578568454205412,0.034043371432287924,0.058793219118360454,0.017647168594135624,-0.06137067990058916
NID1,-0.01340528547910067,0.20582790208418666,-0.029175177190153768,0.17539200318126874,0.030922934354199277,0.06978017606630689,0.05007910497847927,0.15614343646696294,0.10733805251431754,0.06081591130305887,0.3274877014730036,0.2581849064285742
MST1,-0.04152997254637902,0.02114957320715485,0.016663642258045733,0.09250710431112845,0.039332831945970294,0.03974194357599962,0.15986380639539657,0.033041330861091005,0.05022892632881912,0.02421869404921617,0.07820034235629401,0.1325881761924354
CCL14,,,,,0.05680655796918609,,,,,,,
IL13,,,,-0.02186401501425899,,,,,,,,
DCN,0.0602460214197544,0.19459653672101623,0.008836017366356209,0.12039516786346578,-0.026762563971751672,-0.01739479486482511,0.03336375580385164,0.10260049764404505,0.14404593393132825,0.06974102526413269,0.12294826010362528,0.2735239497150735
IGFL2,,,,,,,,,,-0.02118070366086851,0.0927055390742979,
COL7A1,-0.025952868626660443,0.0781770440351609,0.04188238495457116,0.026353159442355015,0.01007591148057936,0.09409773566500182,0.08031281405959298,0.14590734436521294,0.05413249520901813,0.019524992080924765,0.18525980629164965,0.1461953380093936
