,MGH258,UKF259,UKF269,UKF275,UKF296,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ALB,-0.024967896202580192,-0.0298364483740806,0.003985769615486441,0.12572848139223267,0.05325317899446766,0.054571934822591546,-0.02915583794691353,-0.02077560566482416,0.03388197393936554
CCL13,,,,,,,0.0038759565979526152,,
EFNA3,0.048824084081307104,0.06605531343493112,-0.05689980970170296,-0.02137227492652933,-0.009408272250648721,0.012293200725835573,0.07648807790653285,0.09604977520283631,-0.011157267921825401
DRAXIN,0.017323810082194583,0.05092425497562077,0.11993822627138996,-0.024218012163240158,0.00830888202500692,0.0770848710217199,0.0714529955675442,-0.05197494526264269,0.049425175439370736
RAET1L,,,,,-0.015801852270187773,,0.024406977295253526,,
NPTX2,0.08571631803891236,0.012657128956309714,-0.09461311235354829,0.05466481179765788,0.07251604281109339,0.013441941885625761,-0.03278227607243261,0.015431440307685281,0.010020411833490062
FGF11,0.07693326850537044,0.023957899390485614,0.057193607244974305,0.03267019245535846,-0.029903714097885992,0.0662833882287895,0.059097327580203904,0.019319100579298525,0.0595707565144283
CD59,-0.02569616942295508,-0.005833627939523069,-0.02449547246047003,0.04400593720890684,-0.0319742187367255,0.01782452442536044,-0.08323036837097418,-0.04150808742388469,-0.0008589802700372542
COL9A2,0.05167065857963004,0.006369180191262403,0.012672184853933672,0.04431821039005951,0.014578303430158757,0.044563539817110455,0.02630044191972046,0.05471788947818736,-0.03214710003072617
DLL3,-0.058594738724672614,0.008585550324586026,0.08085270840708285,0.009736864768303932,-0.010012067447915737,0.02692595179587665,0.020920096431895324,0.015910934879705168,0.028599473717131185
FGF5,,,-0.02033147393574582,,,,,0.001119396389727432,0.05030459380863232
LIN7C,0.014183203167931853,0.0035904642273367738,0.03195262761548183,-0.007078810249141568,-0.038303714274117905,-0.0252670552726535,0.08477089392238758,0.05543398281092837,0.03593325316960881
GDF7,-0.017178521477281605,-0.02998660422090462,0.007879224597466507,0.08266620816351514,-0.014466526393698933,0.04115748037077692,-0.01872229595358951,-0.026208385168519716,0.0322238195054022
PSPN,0.027886065176084163,0.006280486973017795,0.009883099935080328,-0.019113428692508108,0.0036343452717724845,0.06784925292485805,0.0555107956744413,0.05439477149365161,-0.016501238349204
ANGPT1,0.0027383684994068194,0.049699384869866824,0.10091538971204987,0.01979550474157081,0.0662222869720453,-0.02089226611177612,-0.07361573787866317,0.0630978291197843,-0.02306445185160398
PNOC,-0.024259643689919508,-0.031127813016289776,-0.04551376632631107,0.05376693610524048,0.022550901641181117,,-0.02219604653166223,0.003373302213735261,0.016167114864574377
L1CAM,-0.025796198035000294,-0.01456177086880409,-0.04612525880792569,0.019063851130664344,-0.022538068826740337,-0.01291308918235839,0.03854061176365384,0.014763485392786576,-0.03897814593489657
APOA1,0.02240967943899089,-0.026172388206981447,0.060235449273799084,-0.0023009709383206367,0.0020673477580760388,0.04311567776866968,-0.037913910398714605,0.012538997176653511,0.011805670070255299
PSEN1,-0.026075971820358534,-0.024470833072577282,0.03516284906536899,0.056793742684808246,0.02420540204117587,-0.019066236205443732,-0.01670675159986563,0.03322806622688621,0.05574503673005472
CALM2,0.04619252021971996,-0.013667894486384858,-0.10545087799695921,0.030811795577463056,-0.077218742798863,-0.0181962397760537,0.035082351398687865,-0.019841629272400026,-0.0030778974707285876
CLEC2B,-0.0380819496851116,0.03111095078279722,0.10758415457362809,0.02560928477915466,0.049639876737692316,0.06083098444328439,-0.04880265207385729,0.0692567077717561,-0.08809429708894849
NTNG1,0.07440919474300292,-0.002602597811844238,0.03007348024502378,-0.004787149118022295,0.06916939984963417,-0.037565170745111884,0.04169369325476189,-0.01404318242276645,0.08172069546362819
LRIG1,0.03128059819363988,-0.028293761634959506,0.03222308938297386,0.023598392184878667,0.04910641413229141,0.04282754781528719,0.05101500918715355,-0.02845940642526117,0.039421472785404504
CPAMD8,-0.015115624629485711,0.1103939387016851,0.024708649034800002,0.05807904756661814,-0.026776344166983452,-0.03893674458163955,,0.06905263508144026,0.0629652001591235
GHRL,-0.024115892422877292,-0.004340817729846733,-0.018067610576360926,0.024659177067267914,-0.013193221810558424,0.07691320737374573,0.07329080709483678,0.08422317761169072,-0.020626984968764188
NPY,-0.022175211266376067,0.001711759244015301,-0.022017466336706405,0.0805970830055976,-0.01733827839897235,0.017230442262331287,0.061669831557895,-0.023200764278746393,-0.008953888027983182
MMP2,-0.0026457373874043087,-0.029095474660644906,0.08013001203726919,-0.005052201665657321,-0.014003967589645852,-0.013975772966841457,-0.01710973955595292,-0.022361604248857032,0.023345126426725846
LHB,,-0.01731255247041145,,,,,,,
PPY,,-0.02005003364305543,,-0.01532288612896459,,,-0.0013192297715515036,-0.03675687422236652,-0.02941465607031357
ALKAL2,-0.022635772265436838,-0.017061028085962635,-0.02085409747236048,-0.006627690061571553,0.007967150854071185,0.16468716166481356,0.009584121307328792,0.036902560373507004,0.02713222631597349
CSF1,0.04915726820848909,-0.003810065729937022,0.07929397549920597,0.020575056967323493,0.06013282668387797,0.0030931226577732003,-0.02131704789631702,0.019442693934812325,-0.012512089019005426
SEMA4C,0.07333893890954225,-0.02827700696834887,0.057611843227797215,0.0739522013437108,0.028520639233960983,0.03448823331036838,-0.003411610777613275,-0.0015130730834908086,-0.04724370412376212
BMP8A,,,,,,,,-0.016490869446825745,
ICAM2,-0.018116684606354825,0.027809010790806617,0.07762286731934157,0.02121406690945466,0.02088873034888797,0.006278593931998107,0.030606705059177248,0.03157410228689323,-0.016588195182636118
SYTL3,0.02967397230125503,-0.0063707768235840515,0.07249419196453548,0.010288361156848506,0.11329497866967432,0.001440926584151333,0.01715725006257531,0.027609707734872434,0.034104545619068845
IL1A,0.17006039025698655,0.01615629627031422,0.014564824048996448,0.023653912237788177,-0.03718986839379287,-0.04720683288425626,0.019153778045382805,0.04307893816373375,-0.03707765367202782
HLA-G,,-0.002593288605319764,,,,,0.09004075797052837,,
PGF,0.10016078557848718,-0.0598512342632419,0.06193184855389842,0.0540912170895202,-0.0001106477842872665,-0.0010439907044563089,-0.018826841378852707,0.014263150681529392,0.021950386521501705
LGALS8,0.09404801204612236,-0.04505914010718661,0.048591305340442696,0.025400406945086006,0.049132219196070116,0.057588089765798885,0.06286799465422684,0.037589446131599834,-0.03797255440394629
DKK3,-0.009299642551139551,-0.037272820540663935,-0.07886238160078948,0.013107171667974267,-0.0957428625037852,0.03784190256007936,0.015533767844384528,-0.037127454289231795,0.0018273828986586018
COL16A1,0.06752112458825432,0.011828373285228781,-0.0056749234334349564,0.008251424974121218,0.054382083738759836,0.0461265056920389,0.02030236370582358,0.044943706994917856,0.015387331165371531
TPH1,-0.02815961792251975,0.011761059350955602,-0.02186410677151554,0.10502232799377786,,0.020306877609833685,0.03318534876883723,0.0017242635533597959,-0.006937428368265772
TNC,-0.02168098334639017,0.01806007483121916,0.07723370217292558,-0.08367784363113366,0.01567280612886208,0.06032031123449821,-0.05093583816441218,-0.041647952938924586,0.03187821840077945
TNFSF9,-0.01511561745536433,0.011999347036670428,0.016690286183920777,-0.035069650827243865,-0.022036664760314535,-0.057237772461988926,-0.016336537864951095,0.03905459574007634,0.018626675902295022
C4A,,-0.005703265908211887,,-0.018164512929749892,,0.04535193128707245,-0.018919753384849396,-0.022207475946922402,
CNTN2,-0.10794769992637471,-0.006367743612385272,-0.02699674384636082,0.04827099513175133,-0.048374705858639046,-0.04182096631925482,0.020055223681538906,0.03469200522919057,-0.04888442999390322
F7,,,-0.018392543624713185,,,,0.05949893159104123,,-0.028923219649088214
LUM,0.0014768869936807806,-0.004443415484629356,0.10546007224219578,-0.02812534361707204,0.023694713288128104,0.030863658636226005,-0.017045710677743214,0.019283613748912395,0.04651232591105501
IZUMO1,0.01824534412990314,,,,,,,,
BTC,,0.0076837401911454065,,,-0.002565917092654782,0.006844504139626728,-0.018117928903560798,-0.021656760802709583,-0.04175534189304834
APOC1,-0.11779702344661179,-0.003814600821136258,0.12746917238186575,0.01897149478901087,0.039116041894527775,0.04862499970226866,-0.01946077214267405,0.017025591169367825,0.013239061113077323
PKM,0.0077903224545414285,0.00977863549408923,-0.04138593127432682,-0.03762917220071816,-0.015248037653856497,0.02428058922222638,-0.07838215214284092,-0.010813189364387538,0.03469039573744669
TNF,,-0.019594087081928554,-0.012889853886055663,-0.027835842456592375,0.07000083157251508,,,0.09926110550990135,-0.02251070202083282
GNAS,0.11221563180007751,-0.06838918793928409,-0.060171787576231074,0.010454443230756125,0.018839031477443494,0.042360635565372604,0.0656928080285919,-0.0567370848485742,-0.026636232629581955
BMP8B,-0.03501141770648759,-0.004183438097162337,-0.003769894913213677,-0.015493403758676316,-0.012807165685565636,-0.04272982204509596,-0.028695031748676155,-0.025381293934907814,0.007905059809114578
LIPH,,-0.02600252648865072,,-0.014645562990667662,,,0.10516588473901814,0.032007638587201646,0.06322969645877609
CCL28,,,,0.002251081357908423,-0.015148172676955696,0.11387506282908057,,-0.012805195783984594,-0.003455741170837438
PTPN11,-0.0007375224626674134,-0.028811211755426034,-0.015640197087213273,-0.02147726871869582,-0.019910527771481855,0.010914523655089877,-0.002265700706187857,0.022940393661082702,0.001524435612463092
ADAM12,-0.0016504096537996267,0.010882204840280098,0.06476430913758448,-0.04258192283231507,0.004919758329867208,0.06909847010035403,-0.02542781161697457,-0.0052493605735153305,-0.016270718865418466
EPO,,-0.004535420528041456,,-0.015322886797811595,,,0.06713867961912966,-0.013617261503058206,
EDN3,-0.021228101545894468,0.07377287556391514,0.03991971677638824,0.06932778812345856,0.03436651531506718,-0.01553313122556798,0.014892243459165965,0.02804237527739848,-0.03589491774702139
CCL22,,,,0.015284160237689748,,-0.028536449743198217,-0.015717195680737765,-0.021042237437128075,
CCL2,-0.03070003601407967,-0.01920230321141495,0.024300237117621505,0.01961585340841929,0.062328331884950544,-0.026718713400576778,-0.03652138131546321,-0.09061634172871896,0.05605603715489749
DSCAM,0.07089499136508615,0.0019529275990833573,0.035836726331450575,-0.014649546038543284,0.0125558249407599,0.04528994912700268,0.016652030005429485,0.03091162683920502,0.022331145346163667
ANG,-0.01260733165980326,0.011353573053573613,0.037787283337485,-0.03297926893543094,0.04265699809100316,0.005854535952779589,-0.0017470024988974022,-0.009022169252825857,0.021192599594728682
FBLN2,0.003606467410738439,0.004509791781328142,0.02533768806764149,0.00995020910634036,0.06965116498557489,-0.02942222335651342,-0.06902922298659141,0.06276397571663081,0.04335462207949919
VTN,,-0.02488664870576211,-0.031003827932711097,-0.014197838768635269,-0.020199594549822616,,-0.023193910826389674,0.015404914397688976,-0.03649023395406136
VEGFA,0.09512665221895204,-0.01460620827756397,-0.027019771564075545,-0.010280498512378607,-0.00011773768534954784,0.024534536637204705,-0.030813760039048715,-0.0569221593860877,0.026751039777464646
F10,,,0.021554433618261287,0.016489546031928558,0.026495801345016987,-0.024689403152456442,-0.03102281492901658,0.010688573238737707,0.0035309833866519497
SERPINA1,-0.05004795304506114,-0.02604892509450205,0.09129621143360853,0.0054830672072846325,0.03510527557390617,0.03717602058550911,-0.10578507501499483,-0.004597467372463597,-0.0025558933299700405
VWF,-0.018370666207813243,-0.04117632584907799,0.07739473020023976,0.016546932684032255,0.029215202171370108,0.04219680264094835,0.0270248465593617,0.029252582756548816,-0.009377436560203352
GDNF,,-0.02156202998691083,,,,,-0.025082548124855265,,
VASP,0.06887799816202822,-0.04415822622533866,0.08529193472039526,-0.004373857315960142,-0.024799748059495856,0.03251708122313959,-0.05055063050126061,-0.03196660517884679,-0.032921612761846464
ADAM15,0.07785692137891066,-0.000628458125588471,0.01640688129444162,-0.004924702036736176,0.04017098199627982,-0.02698224669669345,-0.022143131043001685,-0.003057826333980457,0.07770718426194544
WNT2,,,-0.011868964327514086,,-0.01718673798639847,,-0.021507627870804135,0.01946681710411689,-0.008447353367790377
CALCB,,,-0.020331473714797075,,,,0.05387399362574112,,0.009451644206074493
OLFM2,0.005747306489928136,-0.03162148262085296,-0.02518063773027203,0.046916990166922856,0.04254130185131009,0.010173263263894243,0.13014483468031285,0.03423175015633295,0.024485872767660673
MFAP2,-0.0010008242555262048,0.0019172677549188577,0.09891219771856137,0.0022663682888998775,0.011885160166756276,-0.01879780795373381,-0.058417694531666106,0.015164704595971964,-0.002594180462383111
HLA-C,0.10506859427206561,0.03848143942714743,0.10938102806864769,-0.06385276144757336,0.04044545360685058,-0.004641076929057665,-0.0670016759106501,0.02519334667314913,-0.059451683400511844
THBS1,-0.032809784706573586,-0.03200219544406971,0.08532207261741005,0.00829867252839985,-0.0009104834011142451,0.015069956803353738,-0.09673950373004239,-0.026724377207306867,0.04792584090829029
HSPA4,0.02923204067727009,0.009710326003751794,0.04345893905509408,-0.02824383579489403,-0.027002528045683684,-0.015220866678482227,0.011759991117297778,-0.03833313158725593,-0.030236415993466527
LMAN1,0.018974852695398867,0.05491165222539443,0.04719698291760586,0.004484613847495591,0.07219460093992167,0.0609983297364474,-0.026270882998396104,0.024485577806538927,-0.03394735745986701
LYPD3,,-0.019435928568430405,-0.03153988042856946,-0.008799574576193119,-0.02007171437837536,,-0.028528492910461965,0.03191555664115909,0.03290296379981863
APOE,-0.034147994551780296,-0.05384122343327692,0.03128664276390841,0.03159427729252402,0.046528073448756535,-0.03460095269452959,-0.06824049369630973,-0.00587709362275353,-0.03920836182177418
SOSTDC1,-0.015115623374013733,,-0.026473212429418653,-0.006271639693586583,-0.0116819323708747,,-0.01820535029881286,0.013461103186059179,0.0003129067666659273
ANXA1,-0.03229926372314449,0.025152324927318087,0.0907291688254515,-0.0023273380608459277,-0.0028473487516079044,0.0264803526851321,-0.08758665746730036,-0.005169028154656148,-0.01076586559608996
WNT2B,0.022331734519127774,0.02677034254467762,-0.02444816058905904,0.06099286843271458,0.022166649291895425,0.003118543188367062,-0.005713410004892345,-0.01658984413342042,0.1570180617233195
AMH,,0.06109542095090527,-0.02232299708994023,0.0026150882001454044,-0.0005116119748139284,-0.022989067929322465,0.024397740389416882,0.031908651800005024,0.07163113011078638
GDF10,,,-0.020690711348454186,0.0062713102037819,0.04114024339063689,-0.02901478551837401,-0.008952064803469943,0.013617559343566378,-0.009352755228453616
EFNB3,0.0029317341369290363,-0.009290251277964961,-0.03656282134859369,0.032330611506267974,-0.014588726615586405,0.055224263110434595,0.055334243140301574,0.06081288164450754,0.0037919637028510813
LTB,-0.019379941705248607,-0.016930994100676278,-0.033272554559221124,0.05648980947956468,0.02469528246302953,-0.05538492715391167,0.011051698631110937,0.06302401027930606,-0.045067899562118804
ANGPT2,0.03358555535977571,0.006200748067871625,0.10272583583007115,-0.001187155997531544,0.01250947525415653,0.09542712935940383,-0.050819982928603076,0.02621222596205515,0.005608728002916049
NRTN,,,,,,0.006325530019432612,0.031632038496971715,,
ADAM17,-0.0005367281192154988,0.05351784261288048,0.011771959643605834,-0.06548698242511934,0.02426303617927888,0.06278644964600572,0.003942661276817209,-0.0343634080251908,0.04684019554606514
LRPAP1,0.11366401882356726,-0.011307071450529902,0.046409406246197965,-0.03238971953211473,-0.0464013980095289,0.055461764590968715,0.043353687321513415,-0.03359753182960621,-0.02196213000575546
NID1,0.008671365769423438,-0.034602471059204776,0.16502977716609007,0.03245120991833238,0.08423872036950504,-0.00269498340916899,-0.0760220370650078,-0.010677083671327142,0.016984894874972935
MST1,-0.00011085228925954016,0.003261236371566758,0.10235464808406299,0.017108099861139484,0.0017603375211311034,0.024102209562774424,-0.005612773562623602,0.012693253872360364,0.012969527982134741
IL13,,,-0.020594354063116768,,,,,,
DCN,-0.052210509496263165,0.039210404406041406,0.10194029981444075,0.0012445475563611468,0.015420221042842294,0.020746495388459983,-0.013600064506944317,0.022355923696322617,0.002839804524315432
IGFL2,,,,-0.018164514851776333,,,,-0.011694483377571818,
COL7A1,-0.024402675813735494,-0.016234865649069376,0.07851869070081023,0.0791580847091216,-0.030887584684780926,0.0035085144234854966,0.044075507809129943,0.06915262268701672,0.06104979323971549
CALR,0.029030723330214996,-0.012817295750137054,0.07750222020865721,-0.04512114392924505,0.06042404213532725,0.007416582012026249,-0.08504604851480528,-0.016666250851766932,-0.0010470025240241275
PIGA,-0.031833117213103515,-0.05751902931974246,0.08887411124690522,-0.006341130918013766,-0.009794352277165796,-0.06032311647675012,-0.019839932423748066,0.03454431012403324,-0.009773013290252947
CD200,0.05905046709858784,0.011438672112788144,0.008565222426450098,0.012123015387703974,-0.02259189105161776,0.06466897973931524,0.028769812495946873,0.04742025649066144,0.004043151747726315
GRP,,,,-0.007763738527894056,-0.021074925448998024,-0.03175161678910266,-0.017494048383096317,0.0854877364739631,0.04006179871165407
CDH1,-0.045080739922871996,0.04047690255839336,-0.02065748133001116,-0.03664775577380577,,0.05092883370662766,-0.02185415031493455,-0.027398716475953093,-0.025037441195795408
LPL,0.03351586960463716,-0.014761075805311713,0.08345512751305428,-0.04910640511329488,0.00614972463552666,-0.009568948850188405,-0.05866760483144407,0.009490967671498762,0.06251120517291178
SEMA5A,-0.01126468681472076,-0.037422106317029025,0.08904618501582322,0.028331790506447484,0.06594101469687445,0.06892828668164175,-0.020950360523783896,0.004888158275513425,0.06745919261819923
SEMA7A,-0.01808160348029787,0.032442652354559995,0.027372964746004872,-0.06036549406013087,-0.033616847599534094,0.06375421648725003,0.014245277570354608,-0.006311375625690942,-0.029770906394779396
SEMA4G,0.05082433479767893,0.01905462224021439,0.050142488054972977,-0.01718264786448079,0.05948288968281773,-0.023559247485862515,0.0911789955160483,-0.02175422938110724,0.060878071323090935
SEMA3B,-0.040569053933204036,-0.013640184190392042,-0.0007345376419663362,0.05214377407706767,0.024247702913274407,-0.04772267263117,-0.11451160517461768,-0.011017492176008305,0.0752540136161864
RPH3A,0.07624358830362399,0.011193364971930873,-0.017165969927013185,-0.012684956290858636,-0.019314441165985186,0.044245577625154055,0.06169882670723923,-0.03274517873220861,-0.04476273188559502
JAG2,-0.028446148028887286,-0.007370809064914317,-0.03882450517136049,0.005777975646119349,0.07071052548012247,0.03580801198476656,0.053709651549884475,0.030792664515864637,0.0307853849280173
CGN,-0.027777092151002106,0.03814849984548008,-0.013154699923161078,0.016951897095016447,-0.015961313502580888,-0.0329754704955318,-0.006049408091847448,-0.0383647014858244,-0.00925145294941299
GDF15,0.10210404504418678,0.008797250465644772,0.022040941122133034,-0.05912136492179779,,-0.037880572653595804,-0.025187056258438464,-0.03322265564529763,0.07249304487621763
SEMA4F,-0.04169111726300332,-0.01250968189350248,-0.00991541763515811,-0.0035772640880610924,0.02824256459911625,0.004463701180706182,0.04286080667026389,-0.03477154840616032,0.021414095295649645
NXPH1,0.03211841983522442,0.0382842225674788,0.018447967244070343,0.04944905843284825,-0.02044492315092598,0.00042390433750033737,0.01620030078037774,0.048760889840335324,0.02588650842984837
ARF1,0.044861092075465264,0.058929898560455427,-0.03797007967919011,-0.044697037678667235,0.0006558270441748799,0.029206286873018922,-0.05444766760273057,0.035653528834321005,-0.01087385088552323
DSC3,,,,,,,,-0.013617265636435248,
EBI3,-0.046066184737342475,0.02586035492500172,0.07524089392333352,0.035465246874048215,0.0442943850772165,0.04117760645947218,-0.04943985884506166,-0.007159849184636957,0.02699651887173593
TIMP1,0.030619472237283243,-0.032240490067032036,0.10545663365211697,-0.04093355470233327,2.5683665018329817e-05,0.02679026403519748,-0.0891131764536842,0.018858072772406476,0.018183201054615634
SEMA3C,-0.04367704138349944,-0.025203957423925522,-0.008443116460172565,-0.0157960492370002,-0.0058998114847288,-0.02956916025198692,0.09616522497161477,0.062184889692688886,-0.028219626571994606
GNRH2,,,,,,,,-0.014756163190559527,
GAS6,0.024224855773667384,-0.005154500994956674,0.06000116684471953,0.011332082672495247,0.03435783590784966,-0.02644092868841619,-0.019344015000097192,-0.0015924139272038187,0.009633608614875873
MEPE,,-0.013406629905869698,-0.03241616097736027,0.005596495640997463,-0.015537317205336031,,0.030855221258549996,0.025392055273736003,-0.007429210748022321
SERPINE1,0.0049788688106758485,0.008730661220098844,-0.025616717442472462,-0.04530733086781671,-0.013511314771447794,-0.06570203344758169,-0.09488535207183846,-0.021968695542192062,0.026969739127512066
RSPO2,-0.01597052290100034,-0.02196390566512644,-0.01152605022457958,-0.0284287305148166,0.06320200160273481,0.03830799026730936,-0.016005327622178638,-0.013611539787586578,-0.03189723296999497
SHBG,-0.01794209399645712,-0.017659313691067654,0.05903181392455694,0.004743299934404562,-0.014889383179398015,0.014169794495251976,-0.02538518247558856,-0.028549372547152535,0.026943704751485345
LGALS3BP,0.048819075012887785,-0.04196152886330298,0.08571512743600053,-0.031820425477142186,-0.013645624814258262,0.1168616399996524,-0.0609224554183247,-0.004520444264362366,0.06838626966765395
LAMB1,-0.04625503348724543,-0.008681676860001947,0.10605458023704338,-0.019859074202647375,0.02120726920404655,-0.00044272432559117026,-0.09214032832814092,-0.015424362956030028,0.009819601326589607
SPTBN2,-0.016195682916064644,0.061729818095810865,-0.05002620056342125,-0.006230423294979903,-0.015142467577966778,0.006620456280068433,0.04959922263781693,0.003893260934507217,-0.03972242479550675
COL1A2,0.026214918839334602,0.024813063844056953,0.12438314137609578,-0.02052562184033927,0.026186742189322248,-0.0073637273631508805,-0.05578111517857702,-0.017378463170070326,0.002732484011615781
DEFB1,,,,-0.016183512956879066,,,,0.08955593484934957,-0.00974508301811588
SCT,,,,-0.014874642729906736,,,,,
WNT11,,-0.02968561293691729,0.058142480762421116,,0.004965296896443349,,0.021402237445996185,-0.018071816218713007,-0.025090104475440612
LGALS1,-0.06435449098329106,0.03635425141098711,0.06537591117791199,0.012439143389265819,-0.03320237588298734,0.041824809285696714,-0.06382932168305462,0.007754337254148691,-0.008554013515829966
BCAN,0.06972248390315425,-0.02418633007091593,0.09902207369803986,0.061046302504749836,-0.003319846230576733,0.004161445499419005,0.03192876159718737,-0.008853888589039963,-0.004749604337081869
ANOS1,0.010578756918759872,-0.05748779978961516,0.0880844338919089,0.010442565729906832,0.05102824741791553,-0.015015677933637108,-0.02264254348697922,0.04247737726044017,0.013120090017781008
EDA,-0.0224831594118045,0.0025384081276960497,-0.008361350593354192,-0.023307100764140963,-0.03523881364607426,0.1327975835673551,0.02052059286529018,0.05023431876287947,0.01335235774014789
FGF22,,,-0.018392551885450317,,0.011908173312454053,-0.031087059882460275,-0.013347093927634052,-0.026098011355907676,-0.0197351478861333
SHANK1,0.07921736043990568,-0.0025148574422086496,-0.017499344963713057,0.1334924506967394,-0.023300776289366436,,0.07367561140813637,0.0464481747530501,-0.02493488556428496
RAET1G,,,,,,,,-0.016979259905252484,-0.023106799467562972
TGFB1,0.013144533725295542,-0.018656520050068185,0.0777690944360569,0.0035400351972559134,-0.020264556964945203,-0.04467724003648968,-0.060235791289851674,0.012668574454832859,0.01892790285165339
MSTN,0.07057100874857299,0.03437151794827503,0.09467174656610297,-0.03929855950351582,0.03230213141434876,0.06599953536593685,0.08252671349402588,0.04961316133927544,0.0024450771527567347
WNT4,,,0.03581660972759178,-0.022856648439461016,-0.03794946590815461,-0.02239596674743339,0.0569943091665112,0.036760469171463084,-0.042685558970710344
TNFSF4,0.009937127162040616,-0.03402341460094363,0.035936573815777736,0.040757493262080176,-0.017334191751393863,-0.03450423705757268,-0.002359728559453262,-0.002328576867853916,-0.037277102745346236
NTN1,-0.03231035104848582,0.014142154803808617,0.1401857877332207,0.014549402199753697,0.0055812131653346034,0.06640844211268351,-0.009036981891629504,-0.013323766072113306,0.04372544576966673
CXCL12,-0.020712117643740684,-0.029180441968919776,0.02009032587754839,0.05745994746524687,-0.008496776506177348,0.017129215047057916,0.01836376628352378,0.020480006600568697,-0.0442291149867146
GNRH1,-0.005006053082510381,0.018411123218623517,0.03970859876282166,0.01607189881561258,-0.0035095276550790398,-0.022694305144125317,0.0045265818062031294,0.00017340679897113375,-0.03169174463990483
FGF8,,,,,,,0.0031425131878827176,,
RIMS1,0.07056577422808254,0.02613070212658574,-0.01813098308357469,-0.04806789093250253,-0.02806845605592939,0.002934934180199231,0.07968502046421522,-0.02936399650941057,-0.019830303984353516
FGF14,0.10196846048043871,0.012094021592358714,0.07753736815426263,0.01624953808379536,-0.06243078574071743,0.004923050566530014,0.04382574609448765,-0.011136406968404101,-0.007884430080566943
IGF1,-0.022920981310527645,0.010511046260984622,0.015766929110897755,-0.0010421592929395506,-0.013736674159729668,-0.014662798678742659,0.03471648203750027,0.04938681592119552,0.09400012744044642
TNFSF10,-0.035067629057132545,-0.02820336984260707,0.06206963956587802,-0.005111760094138401,-0.04934895152940644,-0.042780932525964446,-0.025900120468053275,0.025265988353681892,-0.016379867939675958
GDF5,-0.01597051659728647,,-0.008358969817358612,,-0.018612188758816935,0.05494653978481229,0.02643555262751465,0.09903412216735098,-0.020707848776934427
CHAD,,,,,-0.015640862689934053,0.014840900011840782,0.020063562549017845,,
RGMA,-0.009344061052883561,-0.029186383518018756,0.05322411300790089,0.038656144143619654,0.06330478015502937,-0.005904510471756572,0.021627768991357398,-0.005720994528077995,0.08121525737045422
CLEC3A,,,,,0.025201543192520583,,,,
WNT16,-0.029771824681358184,-0.03395266596747218,0.05939337975907896,-0.025586976748818258,0.012018164386439406,0.0027825684454783786,-0.01594954697660419,-0.003554578159590705,-0.03508828813413213
CX3CL1,0.01773430979955646,-0.009779288714464356,-0.003016807644228772,0.04423835165679705,-0.018912342224133495,0.033094579267923356,0.010418088686153326,0.0440448471640174,-0.0272865601140275
FGF1,-0.06779088975565059,-0.01473559529354796,-0.019303616804123864,0.004601036543246397,0.026696767479292133,0.03929257572357986,-0.02248904037534182,-0.03526301702694355,-0.007780306689780964
ALOX5AP,-0.09937189274161086,0.05600199644035418,0.08384823801286571,0.05702543122423956,-0.0014221460084899518,-0.010490481811397917,-0.06630259599337449,0.018791427975396735,0.060499896434762016
IL1RN,-0.014212748476984912,0.025579273771974304,-0.018681228388106402,-0.005896369009743344,,,-0.04444007887890006,-0.020153452142307248,-0.028666011393878445
PCSK9,,,,,,,-0.015481526892217105,,
NPW,,-0.024605098573673385,,-0.02063555966066432,,-0.000811399996155565,0.0051791214877095985,-0.020591316835637433,-0.027902681726193687
CXCL9,-0.043209103546235264,0.02144646589442921,-0.022593869439251207,0.018814061961641954,-0.018612185717160796,-0.02730827327667574,,-0.01024290130352326,0.049380135078972216
ANGPTL4,-0.04188267098350386,0.038712299507613915,0.00994017369196784,-0.010052422645511651,0.013558581923342878,-0.015194214909387929,-0.0888439710547132,-0.013797214917231144,0.0247112691081535
UCN2,,-0.017061029369484438,-0.0006491277936813475,0.0007785024025443617,,,-0.017494048383096317,,
OBP2A,,,,,,,,-0.015295748754606844,
COL4A3,,0.0298512359196831,,-0.030150208833773246,0.02896489850892868,0.011863464017003576,0.005534167538891409,0.010557797915411282,-0.02769840104378196
NRG3,0.14083311775338703,-0.038120454429364334,-0.0305659710175957,-0.003295726622326391,-0.053249571672384276,0.02876751411088392,0.07986673804690501,-0.001002664923345309,-0.029201503328278495
IL23A,,-0.026842016938634625,0.0069056333988996,,,,,-0.02208063393063435,-0.03101981010008007
COLQ,0.011110498637631826,-0.018941196266946483,0.03483277083957577,-0.00370657794406555,0.03490687702135012,-0.0019284447559508439,0.08938682555906247,-0.052675988647407024,0.05183882761768176
SCGB1A1,,,,,,,-0.017912222624864662,,
TNFSF12,-0.04233692485013057,-0.010633443679603224,0.07067811069087424,0.056864675463715576,0.011757758670541315,0.00031247207066811,0.04332285454599837,0.03426304636003547,0.0038620197909931394
DKK2,,-0.017312553894199157,0.04560775835243576,0.04881537943685609,-0.012807164241370317,,-0.020617755402396784,0.047892469631417266,-0.02565329367068134
FYN,0.03926594187057439,-0.03340191556725801,0.055224387940578906,0.021194277414918052,0.025814187762872934,0.030452966723918513,0.06973925737474582,0.01280761142733586,0.09658404820645891
