,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
NTF4,,,,-0.015753495552572782,,,,,,,,,,,,,
INSL3,,0.02856057816995019,,-0.011446116929267239,,,,,,,,,,0.041146430438233975,,-0.018208165009759924,-0.02209091361246553
BTLA,,,,0.013386893042733824,-0.013124759524004683,,,0.017855208831050535,,,,,0.08872570125649756,,,,-0.021360808903013097
MFNG,0.020638857024447732,0.0956813462940873,0.0952259908744771,-0.03144227841072409,-0.008506931363554904,0.07440186563544883,0.04824987516134656,-0.049580405630212564,0.14514029704846967,0.01271490086228024,-0.05710617884408737,-0.05892653951605351,0.057551660411491436,-0.021402578072842925,-0.03678297398860667,-0.04526355500898304,0.01173834143223283
ICAM1,0.07013238721582313,-0.0029530902786045984,0.01564192740296647,-0.00129743175700579,-0.08219103903135477,0.050113080352878106,0.10706655433143521,-0.0023662161656036597,-0.04202147721686989,-0.010667712808695962,0.07571397357498495,-0.07777206839469407,0.0282151962864852,-0.018816000102452816,-0.021638356149462065,0.008773091969891445,0.007917066792677374
PROS1,0.029624446538378115,-0.012207859180118312,0.06760266820403397,-0.009102825004230701,-0.017627500823402385,0.023162813989036038,0.12431776393409852,-0.007170574925165513,0.05110210104697938,0.011748126278960701,0.029166224089010487,-0.06520033219733685,0.05747016950373061,0.018182462894230405,0.07378905012174165,-0.054184991621683304,-0.01021433254870086
CLCF1,0.005642983704590908,0.11807190529726773,0.008386942559974025,-0.017510590366909256,-0.053757474595625285,-0.014194972197928063,-0.022045698758617074,0.017022075507780052,-0.024342192734087678,-0.008195362669591769,0.004080313929244693,-0.0024531586765116397,0.007850838237439354,-0.006923127244513365,0.005894910430213031,0.02828410348770991,0.0116113835709624
PSAP,-0.032401277189903245,0.01437496701082205,0.0026757522256092786,0.042200255761121935,0.009534977711570615,-0.08185015970620182,-0.0429771439385991,0.008607244379847806,-0.0575050536502626,0.0504893655611385,-0.04025818196397619,0.06779014082102877,0.015039011572099427,-0.04052336432211525,0.058271703365604895,-0.024872917584986203,-0.038595449297879655
EFEMP1,0.06537631730057047,0.027343626891202594,0.015712091403190256,-0.008896131979539177,-0.04551217283959127,0.008096110768940583,0.0031196483417608445,0.012826251920968678,0.05859716483788985,-0.016452622676600547,0.005666145546286719,-0.03060644340268426,0.12189827393416632,0.009472124263672593,7.12215002147669e-05,-0.06448439319018498,-0.09663313807412215
C1QTNF1,0.08833110747202678,0.024326637893768637,0.0555944343469499,0.10699688649957644,-0.03736830155433826,0.09014568145872527,0.07801180197531542,-0.013911769443970434,0.01012300659195666,-0.012169711808194324,-0.0014431116328223225,0.07957449904771038,-0.04650515261457029,-0.07977231200187132,-0.028407933597799615,0.0014362192313955545,0.028240759025912922
ALB,-0.014071510781261062,0.06528117387500901,0.00996125950495804,-0.020320946471420097,-0.031001819848505176,0.060618762981447374,-0.02641739077138513,-0.0016795297779029817,-0.0149918355343313,0.01985758649849965,-0.05239481435967542,-0.0065740922062311035,0.046904017857370264,0.019000461509920633,-0.06525705487971512,0.017061990421044566,-0.024979533375753274
CCL13,,,,,,,,,0.1639170723838365,,,,,-0.017063477461038066,,-0.02042424064405424,
EFNA3,-0.025767759937915538,-0.023209913885975986,-0.008984949285059484,0.072764320286367,0.017407989845557418,-0.012694213920344345,-0.04525218607314371,0.012593662957550631,0.03513198106498589,0.015198219769644248,-0.06429433709671926,0.05071547801594226,0.08386668180815972,-0.03333437251655383,0.02049943227219318,-0.00546069878145778,0.018137209351122546
DRAXIN,0.033465605769033166,-0.002390261092168965,0.0133258503320942,-0.05245028230485728,-0.002346191493947904,0.04787401529077194,0.038915070195198645,-0.021555960786734718,0.06290296845756459,-0.027940369777229083,-0.0940657598973384,0.01943038787231336,0.10301858204527964,-0.06715553916203637,0.00012543825531098173,-0.026279012752139654,0.0042056905190132375
RAET1L,,-0.01618935478774105,,,,,,0.06642367496141753,,,,,,,,-0.005725770333579734,
NPTX2,0.015338666684162458,0.01608702978489233,-0.0008191680580998701,0.014021005233579758,0.07791997861181137,-0.016811199794115505,-0.08647366151542339,0.003749733777334904,0.0783162504591113,0.015893690579812884,0.0005432077409186414,,-0.02297154306009132,-0.05416570908373006,0.058800087396494484,-0.06974959111643332,-0.009268844017467612
FGF11,-0.03867451025346282,-0.005058650948571979,0.0831351768396534,-0.04695567393636344,-0.043393053458706025,0.03583061257142506,0.124065807445519,0.08101831176973358,-0.038162648732413276,0.01480767829079471,-0.005949312887089335,-0.06345515608910876,0.0035871328156176913,0.047795515053150786,0.0016163247931708256,0.027844447835295272,0.0957578072675715
CD59,-0.05006310691400352,-0.00011345670038331342,0.034604921590606644,0.0008536259551481234,-0.0402124780309188,-0.042852642880664336,-0.07971020670976725,0.06194429586394455,0.03454379215674041,0.024618261002653203,-0.032619008952719866,0.0748494853886191,0.08142005149416584,-0.006899038402068986,-0.0333754799542971,-0.10914086456237065,-0.04160010774308277
COL9A2,0.031776682490511673,0.008364869359425204,0.004769373279262862,0.021567434568050735,0.027107491218079465,0.01295422633445145,0.0016171079205698005,0.06575294455392192,0.0018594140519005286,-0.012899707621654906,0.02394815284721452,0.006951906671628217,-0.023113610472270625,0.0969313109589131,0.029382431730923187,-0.01166304385623769,0.026505763622030446
DLL3,0.018403963488694358,0.0002931609877521431,0.045912809032610594,0.03548290426953765,0.02980736940583273,-0.0016996177493595066,0.055743220200345736,0.007097625606340525,-0.01921083243390905,-0.04821127115936625,-0.049314660828248626,0.03153654182728812,0.03269997030286222,0.1410164086062542,0.01241860994550228,-0.0024340610102833765,0.0594268846649005
FGF5,,,,,,,-0.02103601955576986,,-0.004930399860360157,,,,,,,,-0.03826944680588592
LIN7C,-0.02107849495553767,-0.00981766071976201,0.04991291108166921,0.00324325964243687,-0.012076382442515509,0.024240097682442587,-0.007168427581560768,-0.0344248501928831,0.005515613444229168,-0.017111627863385444,0.05830118005741464,0.015513998537166155,0.07888785546963711,-0.02431380614855742,-0.00023801124487602817,0.005201117612336859,0.10049204218677665
GDF7,-0.027174721527946987,-0.01165102015565399,0.0004950257484262324,-0.020423214304622808,,0.08571519579885406,0.013199989942301997,0.0027957756072013087,,,,,0.13834168029951005,,0.010767931548150655,-0.014802175351772568,0.10674569743126307
PSPN,-0.03854727412825868,0.03910642637231801,0.03399683888724669,-0.012960048907989708,0.004297116347985185,-0.024723373252629955,0.05395180195735549,-0.03265754453317039,0.05664361702441593,-0.022361833152420095,0.04371252102011182,-0.011628120217217786,0.03571924676068406,0.0588660604788586,-0.028295656231960356,-0.028468254051989238,0.06562059367008818
ANGPT1,-0.05955801236375263,-0.01336764396676656,0.016930943818963706,0.055188836436533405,0.020332708333733632,-0.010528637055589967,0.12193182794127005,0.07044228209197803,-0.03394430246346611,-0.029970872817799137,0.012616224405916233,0.01274284362940598,-0.05327623701366023,-0.0033995638119530204,-0.009275323383259402,-0.0645255405496998,0.026009232293363042
PNOC,0.048043178072662326,-0.07893824258188858,-0.0327665286843518,0.0070174955800330644,-0.029483295977513018,-0.03464118566981557,-0.05949755097602546,-0.009835417632796009,0.16376081062068396,0.008847921335955496,,,,,,-0.01754858344789581,-0.022799873633855876
L1CAM,0.0666822162999036,-0.0433320685113023,0.017179719660874466,-0.040042717216093,0.01620503923528245,-0.009100347176470784,-0.013324582971588726,-0.008477895421952403,0.025956177063944062,0.030973584449103676,0.10100612201252172,0.0024086277298614373,0.0230982545686701,-0.08811072542118914,-0.03934915041068466,0.07737777705330057,0.06305740097199311
APOA1,-0.04037335571834162,0.08383241924012019,-0.025160666440956287,0.048080130612087636,-0.036706412342891584,-0.03373494525662066,0.10154459356572738,-0.013538437019820158,0.07435310927408743,0.03046381040808972,-0.08496027866994851,-0.009455573090324043,0.07730532058771697,0.0004020869211596465,0.03954628950384828,-0.005540429077521695,0.15420761187302373
PSEN1,0.02889645221153019,0.04558228245687851,-0.006445173867708148,0.00031226174185392013,0.050846424232000476,-0.042865803700471904,0.009617586576477564,-0.04637276879682672,0.03253813387517571,-0.019304349765316378,0.02575292714286772,-0.001752824717543642,-0.09476977796090724,-7.628368987387961e-05,-0.021611504555551456,0.03974910687358053,0.0006760832658023092
CALM2,-0.013789568522627686,0.0012915991825266518,0.03246427688269011,0.04158683530197815,0.06608174668860727,-0.05334177702407262,-0.12193930645154169,-0.0010359528096350837,0.06420503125160291,0.035786139617774305,0.05018125299290531,-0.0270679635168609,-0.07802995038380676,0.01796140776742283,0.00016473054999255264,0.05993782183941261,0.08687552299265477
CLEC2B,-0.0011125022608012133,0.005365407121360913,-0.0036599984215297545,-0.01485168842604422,-0.04580020821392563,0.016214441078893475,0.12125865014818851,-0.00037474354064836665,0.02580755965179658,0.021678582944416436,-0.04602670608751631,-0.10590812441524942,0.06522798451194149,-0.0010393278668817901,0.055264193318604264,-0.07582982703738925,-0.02982530288760422
NTNG1,-0.0036379175357042232,-0.007506420823507016,0.07278147018383603,0.018562499457326145,0.14562347054880953,0.035986085643253514,0.025961719712386488,-0.01985010104896552,0.008062492311754217,-0.031566610352972334,-0.0594862353388912,-0.006404995177885992,-0.038878768048009854,-0.028807639661402668,0.0935106893764654,0.019228003704771672,0.020691135145650852
LRIG1,-0.005717295394267731,-0.05261222276352016,0.0628430813474291,-0.03261905014591957,0.019287683644097376,-0.009657345417765103,0.009328836292733447,-0.03333125382244327,-0.05758544876189697,0.02094127102153842,-0.01575316953357217,0.013447807899942134,0.10444615113123154,0.09258903921720744,0.04734586172014339,-0.03581129601114159,0.05078016505012293
CPAMD8,-0.02391142279447508,0.04371918587987589,,-0.01353871392864424,-0.015984163027030783,0.0752333847499563,-0.019029910643731718,0.005675882536265957,,-0.03492880844421293,,-0.106362163276772,0.08855858213197408,,-0.04941895679159698,,0.10267773631512633
GHRL,-0.0007655121351661027,0.06055893817783064,0.029533399772322784,0.041638565821825485,-0.027070356111777057,-0.015528025554356712,-0.02064338684515947,0.07979890861036927,,0.01869590128644077,0.0335912790316605,-0.02923426117780437,0.04628817283973813,,-0.049576537405375716,-0.01601142650437704,0.022269173450351374
NPY,-0.021476031003842943,0.05056740701902181,-0.07349390320854858,-0.016321672733271415,0.015083180899742246,-0.04856331186413068,-0.06171240595118556,-0.053434255355036944,,0.008194946041073124,-0.0084295342946486,,-0.045108285487325,-0.054809960843820574,0.007621089673725033,-0.028633345929222943,-0.027895420956375514
MMP2,0.06487850413667247,0.03401890056493339,0.040090911334580426,-0.03049328742324431,0.0018426471885242047,0.02570260611911236,0.09515618024559519,0.04536215074563648,-0.10292306532429485,-0.01575281216793972,-0.05317978147847988,-0.030292722172162386,0.13654532828232693,-0.03421715183093699,0.08146965762713876,0.012086395246918354,0.024536389437155734
LHB,,,,-0.011791197384622485,,,,,,,,,,,,,
PPY,,0.10044671598457278,,0.007533562397726012,,,,,-0.01386677934853261,,,,,-0.044338869700145715,,-0.03246340987098889,0.07948782650906362
ALKAL2,-0.0358075523959825,0.018021244705484836,-0.020336925653774342,-0.011619889677734639,,0.016170532966981555,0.013848341192711625,0.03687843374225872,-0.014142789003363987,-0.03232146363654606,-0.047870460672565736,,0.11710459182203992,0.012090063412562939,-0.04348227825999622,0.05243271734490909,0.012654604811610837
CSF1,0.06089551125186307,-0.004006354277687896,-0.012768598295097548,0.03475818593022377,-0.06167070350275299,0.011600754909091333,0.05039069727709024,-0.04768733517583916,0.05203486961196215,-0.015557367585438889,-0.008739966704298432,-0.0028651304621833376,0.13132893616288716,-0.02092972798956373,0.04866279872973562,0.030395099090994478,0.023523363556787375
SEMA4C,-0.03083969508198931,0.003986724269751981,0.07599628464655202,-0.03216246232044147,0.06172708257884094,-0.03301628592047844,0.03802644564202443,0.04495881719563726,0.06853051077503593,0.006057996087613885,0.0490198853577022,0.01026477581067284,0.08699827400202524,0.08329358231546162,-0.008851756147354619,-0.014519040181082599,0.052338575034898464
BMP8A,,,,,,,,,,,,,,,,,0.0009471446300691606
ICAM2,0.02765004638598277,0.05490715409617674,-0.002419569944466116,0.005009658606018274,0.013263747848919599,0.03954106245941679,0.027719339154980028,0.02351707626142209,0.049528598398516616,0.005975898440569894,-0.053711635924188254,0.04012494165686067,0.057326835484300294,0.1093293008103165,-0.01318985159238912,-0.014745076352450901,0.02210104566236036
SYTL3,0.06334133364485062,0.014629953162517787,0.0031290460183542763,0.025494435177274625,-0.04343695021715046,-0.001282060223931785,0.044535234552325415,0.006866911465243306,-0.04658536231269621,-0.020837450547614263,0.06788239894221018,-0.07103636109023866,0.061354166154221144,0.07733701130481428,-0.0060338401768827935,-0.03782322849586697,-0.025001074706422273
IL1A,-0.027784688989570174,0.06444608952198369,0.019808403504373955,-0.03409533870935998,-0.019659723519845212,-0.02086460794143156,0.049830984446788774,-0.02037138601420078,,-0.03634736056277754,0.03331571448620254,-0.06623875901521983,-0.01601230524354815,-0.032968004780440305,0.02814885916500441,-0.023610228033675826,0.0017615468206623908
HLA-G,,0.031170585823850787,,-0.012453786174174327,,-0.011269276584072598,,,,,-0.04194810287713155,0.0245033252975113,,-0.03763880348399604,,0.00038646960595324897,
PGF,-0.0031035214412817717,0.07542695033489735,0.007757216340279279,0.03169997158221786,-0.008708404125108598,0.028665004421041924,0.10368183742501508,-0.022496871947197527,0.13217087942699982,0.00273570781184752,0.023525036039556482,-0.06792793819025497,0.1000611617988321,0.05849708280365462,0.009832771909574246,0.02358599728784998,0.0063786193461881305
LGALS8,0.0312591239630062,-0.006849475848575317,-0.022004192336666936,0.02155324594218267,0.04094263291190544,-0.006477003241578797,0.0021452661412895146,0.045461215910618656,-0.003087639311030433,0.05337296194197573,0.0551257243870364,-0.03773863323876857,0.11627350682866945,-0.0005060286214087816,0.0608859573234282,0.058762796144152175,0.0044839090446770116
DKK3,-0.021659713457627197,-0.046757847648220795,-0.06517683869565961,0.040696287918164,0.05124526032324064,-0.06424470197898093,-0.06722118029068626,-0.008232513604217695,0.015237461877449482,0.07477389402000066,-0.004711291454199993,-0.0033987868630023024,0.004687156491901204,0.03856303554576615,0.09503002441036944,-0.054714020849562915,0.049389481498599036
COL16A1,0.10079893712634236,0.004309518499903117,0.05435146924475453,-0.005667851464029642,0.04513514042012796,-0.0041998871941235005,-0.016326953514010263,0.024981307064323284,0.048000212742200114,0.005618459040053962,-0.0471035987629013,0.008441830335516586,0.07217484240853561,0.009803350426280964,-0.008735573809561003,0.03091610610982433,0.03511368647118472
TPH1,-0.022514224501528048,-0.01829140534891804,,-0.022662674672707203,-0.015690528091874184,-0.011941370048037263,0.04368402135684415,,,-0.022758851117132516,-0.054549390357528094,0.05259923831826731,,0.0022595298475651727,0.015383762298571774,-0.021389738265316396,-0.036366107366232664
TNC,0.07744272476657456,0.07667279401424955,0.05816833620807601,-0.012861990819880424,-0.04828826285776458,0.0045217427975631245,0.07583633453923057,-0.0372199428396241,-0.06099580996618823,0.007779693043239443,0.022425382013224377,0.005600678770496426,0.1344053333950766,-0.12007775024259824,0.059887323531860624,0.014767868292541892,-0.027922838484326647
TNFSF9,-0.02391141144572478,-0.03252608437933875,-0.013637184774664319,-0.005536741738607437,0.019192972862837266,0.011980445394190005,-0.020444951452456492,-0.029912896549491474,-0.032817429120217366,-0.03861313717440409,,-0.06571927022221535,-0.06596731582012204,0.013827434460552278,0.08198924577479463,-0.022875966185006383,-0.0036367333898627806
C4A,,,-0.020041128660039827,-0.013979148715710966,,,,,-0.01644424100273055,-0.02000589469311309,-0.04926122738921647,,,0.0044779548338579195,-0.003289363603184809,-0.014958288658028637,0.037605672748626244
CNTN2,-0.01901949460481271,-0.01333756177272146,0.013275619940280148,-0.02126775149031406,0.04722570115567932,-0.04437192796535746,-0.041282797936725825,-0.01390305753088785,-0.01741182774817139,0.0032121350901588176,-0.03953975387345893,-0.019430423769512786,-0.059861216964612746,0.09394140183269409,-0.1000427066076863,0.0002164837558005922,0.0435289568791181
F7,,-0.017844644478861495,,,,-0.010371113962257228,-0.01902989958291107,,0.010054447487254734,,,,,-0.005824578245068546,,-0.014802176783106757,
LUM,-0.04805080260981798,0.12173318495892407,0.0033784599402204955,0.00838759402214311,0.003382628279921026,0.007540748259825582,0.1060720497260843,0.004958555510083514,-0.10503930296908918,-0.01793936507184538,0.03150977507615274,-0.056177504417191056,0.0750389849470079,-0.00766863841271103,0.04332008446227066,-0.0003169485987199695,-0.04678337690412498
IZUMO1,-0.02284811111885905,,,,,,,,,,,,,,,,
BTC,,-0.016189348044354467,-0.03136080686140257,0.014504254350205472,-0.006633744213571218,,,-0.0219091520614238,,,,-0.06478648217150576,,-0.017316256408471002,-0.028811492217217294,-0.014324352168465644,-0.021192256058209756
APOC1,-0.03442996056410374,-0.033486028915045714,-0.038216567760627526,0.009921456597955866,0.039138428330982106,0.03108676713381472,0.13324548281126075,0.0028121106387820334,0.0014904141903815812,0.016751724991360864,-0.010161972495212893,-0.08335315614298278,0.036838254119325876,-0.03266641258114863,0.022467445306085597,-0.04477535242919772,-0.02242599217844975
PKM,-0.037884136408633654,0.013173280509817897,0.014038892238018302,0.004795655412888515,-0.039454732999915344,-0.05408035145513749,-0.018510885066950394,-0.02314137449139861,0.06991417690279532,-0.019264583242944312,0.027565048433486776,-0.08785070445487013,0.09106619691292121,-0.07016715103547413,0.049168182292930684,0.0021672607420108497,-0.0010964854080622206
TNF,,-0.03310573512340311,0.03270318597139966,0.007453469221058553,0.04779347612885481,0.032454746717814224,-0.00043850260956223447,-0.039074486107578965,-0.0035209266288631054,-0.04043666872534555,-0.0820837911610829,0.011218862141130952,0.009200923931882831,-0.016807135922144553,,,0.07567889709972878
GNAS,0.004909061947850717,-0.028165247106251963,-0.010341750840122562,0.05226749728564041,0.06345515750826126,-0.041361012226708974,-0.06867078757311867,-0.01473270299419711,-0.0682474550028282,-0.07146127648557427,-0.04977243285872721,0.07516982130052147,0.04075701386038861,-0.09479525240128886,0.01859643699170852,-0.011139893013487608,0.03936678747708533
BMP8B,0.07834434839169684,0.02906206398366386,-0.02909013674172247,-0.018054782016825484,-0.05258801165438342,0.005157901069567219,0.0264253772250002,0.0660870512102808,-0.02263487018587645,-6.513762315842376e-05,0.052896012203590234,-0.024387591032116508,-0.019475082777222055,0.04013118669187353,-0.010348975914898622,0.011811555566017892,-0.02354091601190515
LIPH,,-0.01829140084571705,,0.04843372466516558,,,,,,,0.038540576133076675,,,-0.01706348373656999,,-0.007615528536814347,0.0598108519627368
CCL28,,-0.02572913060929111,,,,-0.005786078512753418,,-0.03552078546076556,,-0.018048757583728686,-0.03815075548117291,,,,-0.023210647135994227,,-0.01539631723038894
PTPN11,-0.037853183415254954,-0.004664667124716151,0.07478017820337611,0.0037477101974434483,-0.013910284707253195,-0.005955804094631544,0.04137439441672956,-0.012568949206028945,0.02373409433125553,-0.04782922269139579,0.005120554356372961,0.011250541209018508,-0.046945653549221096,-0.06146616705535102,0.004873173937788716,0.0036891728625625094,-0.027571216788741804
ADAM12,-0.0489275209997419,0.1058316744783131,-0.02386511101290507,-0.06120472913043949,-0.02485414677879248,0.06477572068976656,-0.0022015138743581185,0.011476354882085748,-0.004165022122786448,-0.0517851739765171,-0.0447841727341909,-0.030082490857457563,0.0884763593466288,-0.02749436024224814,0.025753797699282627,0.018419746521626604,-0.04917048569266337
EPO,,0.10465602235191852,,-0.018054782522378392,-0.016836733012358798,,,,-0.013631157277980503,-0.022758854459346885,,-0.014661763716864746,-0.011257731429945485,-0.018531379117596027,,0.037941155426580435,-0.016372703818590774
EDN3,-0.0038425113805734073,0.011658843684630401,0.07517447594954346,-0.022475694700207185,0.003686011778263146,0.01071207724890017,-0.033718296756101655,-0.030248403438540784,,0.021165814360399736,,,-0.03488535807769591,0.029815786663782182,0.008707971919701202,-0.0013599998556590468,0.06943283339615128
CCL22,,,-0.025336790000336017,,,,,,,,,,,-0.020973529827960607,0.0057640608364195175,-0.01242629040162131,0.057460649490495896
CCL2,-0.02152969090173046,0.06253734170584038,-0.040573301877444,0.015405748728580158,-0.08575079024315434,0.022394804276229703,-0.02062965248422908,0.02131952674938994,-0.025626016003996468,-0.00515478593172104,0.008416501261726276,-0.19537237354107845,0.074587069116774,-0.06213190204934029,-0.04912990115416758,0.022551328067273224,-0.03378976320541731
DSCAM,-0.013345585504899095,-0.03492802185218057,0.00632900907772074,0.023170242130410763,0.03172131484437345,0.023710937901738095,0.06899316239331979,-0.018660820091901127,-0.020054495815352808,0.06076052468646376,0.07231474746626933,-0.08800375397559299,0.03368981092860484,0.0743621949048713,-0.007269759508556048,0.006999668742597984,0.09267121628177864
GPHA2,,-0.003994839484915936,,,,,,,,,,,,,,,
ANG,-0.035023776011078644,0.023793206835617774,0.04663897507355555,-0.007471716081034323,-0.021748949817019615,-0.02428350894520557,0.05901283973333776,0.03529950386556598,-0.011752134540348187,-0.028073137239745683,0.04917404738783807,0.14659548832733682,-0.021666543419365088,0.042548245193047105,-0.016524875112669632,-0.03900739186964016,0.007885776314115068
FBLN2,-0.031486090691676995,-0.03585797935138416,-0.017377808459505293,-0.02737625008304357,-0.02345975002415555,0.0026454432013687783,0.04766317785480618,-0.0347417927176322,0.04206789131739331,-0.024687894689973296,0.06511049654203982,,-0.0061973940539940065,0.03848467976585955,0.10471576858323565,0.03166233347180517,0.015261302092254774
VTN,,-0.03457712210054561,,-0.023215814239513608,-0.016975009099518327,-0.011941366143198491,-0.03207820213907723,0.0019797009971990343,,0.05482090339542638,-0.007288965105354763,0.02237288897602471,,-0.021182634495609302,,0.0026177272854357642,0.08022662055164331
VEGFA,0.00953679358812486,-0.06073344134260363,-0.06052753281223271,0.02162373131460656,-0.0632196645026236,0.07861378410462092,-0.007557285814114476,-0.017362568607192,-0.09478685554165875,-0.012771801392610188,0.0037247727840748553,0.03207723573892465,0.04321575818966555,-0.09775343796666285,-0.00175451372349737,0.028422358404366015,-0.017923425391967028
F10,,,-0.006060027012211398,,-0.015837970746966714,0.10186380563136563,-0.005768133148790899,-0.01812503105832781,0.1372155240477964,,,0.023507175505282613,,,-0.02492736779302332,0.0054869370658675,0.014334487539798546
SERPINA1,-0.004747092713655337,0.025765805065904687,-0.0737095407159333,-0.027251815988972628,0.0004010702800502926,0.027078329091341113,0.08866865502724952,-0.04473149407363899,0.04943245889823331,0.030283702202906514,-0.12377674387043586,-0.022313549954591276,-0.02131616734784307,-0.06489571953565663,0.01074295088622315,-0.017658205921002843,-0.015077044659664585
VWF,0.02232702594188808,0.10348995046373816,0.019925823174806272,-0.017162757838577437,0.00948672943039904,0.049186772619078625,0.12043892452591616,-0.02233479675283384,0.06718793950549748,0.08337903506076198,-5.8659504791046543e-05,0.07133937903358192,0.06593359044328012,0.08848106742286639,-0.011584922569382115,-0.019426424178619832,-0.035769643923744515
GDNF,,0.05779626899903452,,0.005055720586785895,,0.001188304259708351,,,-0.036536979730518435,0.08630980818633747,,-0.10331069386735225,0.0355394665071794,-0.03658533079917768,,-0.019830702203070313,
VASP,0.012429876717228725,0.06620468544864108,-0.02093055922766225,0.047877585503109235,-0.0012833606769626594,0.05809448965562385,0.014966834328892287,-0.021652763875176423,0.027115344419800635,0.025575154503882893,-0.05502068739376543,0.05784130255388718,0.13809268944959427,0.04624821269089174,0.06632439429112695,0.004741291263922204,0.008044567845561613
ADAM15,-0.0035092775276059952,0.08167500095138178,-0.022557876474730187,-0.003725650068247412,-0.004706910932997856,0.09989135805862208,0.009318526153449603,0.017318555824729194,0.07948619150353985,0.003935873223817492,-0.048792010386604495,0.02427747382887479,-0.00341902357326946,0.05326139559677026,-0.01902614432107957,-0.028642509871663578,0.02527670264878686
WNT2,,-0.03199633828706702,,,0.04036922570027086,-0.019650631953855923,-0.04884684503565337,-0.03328430486843845,,0.09197300956162077,0.0010347080268181073,,,-0.022986336122475203,,-0.01700430758778154,-0.03981619051734349
CALCB,,,0.007187685114660258,,-0.020504060333540623,-0.012103852048391305,-0.02103601932716459,,,,,,,-0.020117248422182498,,-0.00493901180566191,
OLFM2,-0.006136404124517784,-0.028522531333149352,-0.02402665513281358,0.03400912171242267,0.046681549484554226,0.018525573963440744,-0.0706562187975274,0.0700417120178297,0.12142814070249135,0.024216469236855966,0.03164105803852571,-0.10647529362531341,0.04981615743353392,0.04557211080692483,-0.05217076671364956,-0.024837064451433997,0.0787314897895108
MFAP2,0.0035608891700002103,0.06945746299432655,0.003971872037628292,-0.01638566080213654,-0.027437267754961882,0.02022389056109738,0.08988276705946217,-0.055261161531141315,0.11054921824484891,-0.013887950235835285,0.008849967498638023,-0.021210113751742542,0.04145015860982838,0.01837586217982761,0.1297167387612574,0.003610657954553373,0.007607452391215622
HLA-C,0.02807798365395974,0.07068604002397337,-0.012489083479279458,-0.043277273059743264,-0.05334786150000592,-0.0021936186752316306,0.11119157593191577,-0.002280180596243215,0.08770786295868979,-0.003255682818751886,-0.067923867640135,-0.07511178621511458,-0.005319388778915961,-0.011877363200301813,0.06381038196118517,-0.002983099555112117,0.04531746624545343
THBS1,-0.05190183357584979,-0.003064552389474238,-0.016671177573933806,-0.037573379521824324,-0.07346812725250594,0.046581646246671035,0.012713166856052662,0.03723973331159783,0.0747697146500421,-0.024696894280722217,-0.014976484344077477,-0.07001210470381017,0.10087571064831506,-0.012870970307439535,0.017005733224333033,-0.0626004699203823,-0.11101116417831187
HSPA4,0.038548638424431875,-0.010638753296294223,-0.005288771092359551,0.0123069435637009,-0.02860047142866987,0.028542192432860568,0.0004790827091602586,-0.021717081503696882,0.06617327710803547,-0.03128834743127983,-0.04327790838568009,-0.07104627927183844,0.025583737156860915,0.05321328123464551,-0.0016377311394956081,0.006847560834048008,0.003749741228031006
LMAN1,0.05188204211709807,0.015028073777533823,0.0187507064187969,0.014195628682724457,-0.028294930821234177,0.009740691288570478,0.10486937142716847,-0.02427006708039393,-0.015083078202540654,-0.002668720968146642,-0.012065462467446783,-0.1070988603493376,0.04110420161046398,-0.033000825310919656,-0.01661013026638236,-0.04168984909251907,-0.0405939428862102
LYPD3,,0.03267904139494951,-0.02335524755159719,-0.01323738198024011,-0.016975010560075436,-0.015007881784402738,0.027758274580716114,-0.005371731700062506,0.012530344124686078,,0.11973391415711108,-0.002661360025434957,0.008871731506221933,0.006755610013845136,,-0.0225551265522804,0.01751498947547214
APOE,0.025359836069191285,-0.020397480263683404,-0.0077775191852458205,0.04413816106017866,-0.046289281004402744,-0.01995046780674787,0.07287438779007992,-0.051671829178964214,0.05608628256338366,0.005151776616938477,0.0030510703512765624,0.08120349068506033,0.0489799394303475,0.011878892621881463,0.0077531617110537295,-0.10231788442519599,-0.05387157425493676
SOSTDC1,-0.023911420808442614,-0.005761063422449831,,,0.06710358561859649,-0.000871650244013705,-0.008985967985245714,0.022312165713373314,,0.08579997186251034,,,,-0.002354074813074766,,0.03421703430894194,0.0520439042521517
ANXA1,-0.025891067576986598,0.04637264409018522,-0.03635767571773499,-0.019746745713887147,-0.03754473016566439,0.0736799602081311,0.07670776931806746,0.015758737736032306,-0.04302866878120305,0.02323801148963121,-0.010520666669903894,0.012088433124170557,0.13932689941388773,-0.0448090456465925,-0.004332604230087978,-0.09570151276400145,0.012678525771273414
WNT2B,-0.017192669033504984,-0.010184323533793995,-0.012976897159374837,-0.019873609265602252,0.03827837515941789,-0.03127738042100156,-0.014264225900705828,0.008795671874522107,-0.023439565279603447,-0.03726751440639873,0.0723000288509636,-0.04218856104442287,-0.006866563667595276,-0.000134586956084866,-0.01302721049278059,0.02890753017075529,0.01627887549253369
