,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LRPAP1,-0.0005456827560292244,0.03617425302375795,0.0012765156644664784,0.11814030822560322,0.0247252089936874,-0.029175779848086322,-0.0174066846908849,0.08248482165677322,0.08282702964210546,0.0664606437356254,0.08037523432493801,0.06620964013074261
NID1,0.047165567027595494,0.12612695060103757,-0.021433401181288347,0.21927722886854253,0.02745624409879627,0.010042463758408787,0.07844131059239344,0.023579930608125795,0.014896289641164384,0.13367347342311622,0.06619396218623784,0.0440218717388043
MST1,0.030224669617102653,0.10711201188368695,-0.05810473168608217,0.17761912566167778,0.04407758845239568,-0.010264940651121228,0.09055912901820298,0.08189389519334037,0.029332027278114525,-0.04904569975311706,-0.00948766439406155,0.10218848146247642
IL13,,,,0.05222303075926065,,,,,,,,
DCN,0.04429264535949649,0.10223047681333809,0.013001855161947967,0.13064126005543406,0.0035571110883055256,0.0060250107699939695,0.00966124311794487,0.04909710891263001,0.07246864524856798,0.15898500747734184,0.016842896435945068,0.09812417405205297
IGFL2,,,,,-0.011243782330772611,,,,0.031826381276731965,,,0.07347440753602824
COL7A1,0.04025830177750921,0.047541218156722596,-0.037089482210245835,0.12823632946150587,-0.015324030396518392,-0.020491662807995987,-0.009751344875244795,-0.012512883891864625,0.010866022803641271,-0.012951910439088714,-0.016917379169218812,0.06369596599863676
CALR,-0.03718186063911693,0.04435420257513869,-0.016214019403808212,0.15515131582400693,0.05392400893691949,-0.02833661569640787,0.005163474866309463,0.032853987618255524,-0.09880670443771912,0.10128832812628016,0.035073054711373744,0.06598248920396427
PIGA,-0.029919095481997775,-0.0066035445822983495,0.000231927585108356,0.16187412295570724,0.0337888059813497,0.055364291446174545,0.016493174474348473,0.03984735888360423,0.017366721352811216,-0.02207350636445913,0.022450013211259782,0.07863536362231419
CD200,0.04679615318392442,0.07773150623782306,-0.009391798788619067,-0.07292459906357195,-0.0357230460092026,0.07926086232729505,-0.03627509456185821,0.04651394526828148,0.06845840043183687,-0.04272274000866822,0.021969600718992864,0.048101599957574764
GRP,,-0.003482195532016161,,,0.046524110579835305,-0.013981678088844195,,,0.029363978007817104,-0.035546007337296015,0.044577436652448864,-0.021082973328498424
CDH1,-0.0712487248101879,-0.017956580962766904,-0.008968503501912375,0.15305504683316218,-0.020949873013545537,,0.06012191015760706,0.08063320412200177,0.12502289523837226,-0.007276118465563685,-0.029766442444117282,0.0002947127529583104
LPL,0.037576139724832654,0.0878708058554504,0.01130059903934064,0.2439072427468051,0.07411377287965513,-0.03574373748745333,0.0047658853278064696,0.15819546770790605,0.1626156176161555,0.1480721768408819,0.07533263551140616,0.013697107940616867
SEMA5A,0.10051235507048396,0.042528017599146865,0.02245167178974804,0.15097314707860976,0.025599275505862266,0.06135893713292542,0.10258052336283488,0.06078926530251971,0.03759998432271021,0.08661740011543723,-0.07030804420039229,0.02104718335692959
SEMA7A,0.034331353372497875,0.019976750281570105,-0.023579628373725514,0.01331466466989339,-0.0026259594571663653,-0.02740863326189715,-0.03518372351339198,-0.05783869853342968,0.02710329252642743,0.008424740259146074,0.050701230790711205,0.03054929200539476
SEMA4G,-0.011704171636158238,0.018252544893091256,-0.023865126984500346,0.020814939054366533,-0.03472734371746998,0.026033882222050126,-0.07794778858213808,0.007540158944926487,0.06005865435269133,0.009880128720553355,-0.008064159830857372,0.013538456399037675
SEMA3B,-0.056015203241584634,0.02830537912326225,-0.033362964194447564,0.017212312611476363,0.033661879798729845,-0.022772048648503348,0.07248046664556955,0.01822947989833518,0.0613258998417147,-0.13856283362644342,0.15066773062326236,0.05709540486372254
RPH3A,0.1480149190211134,-0.040561424049322045,0.003023921090575584,-0.056459814142124976,-0.030298684677018527,-0.03886942600277895,,0.10581590801661597,0.03507009894821263,-0.04370153322185884,0.0001596036372813537,0.00035392747085497656
JAG2,0.03487353261093646,0.03819040010543993,0.026312137146306765,-0.014431419616604367,-0.04136907628889982,-0.019944617098381627,0.05632267031279424,-0.020720391575032835,0.022164382688832206,0.10732187725143708,0.010553533416138813,0.10137772490891754
CGN,0.024459277306618354,0.023396108918812903,-0.015244327217738949,0.02292681803683785,0.01180726358981879,-0.010589169001251121,0.08797537569011703,0.0670536245544614,0.028125062661249246,0.04911191433399691,0.02227142287086559,0.0626989693586205
GDF15,0.025870885917607153,0.016289151869422754,-0.04259010745879623,0.1908247832400611,0.05716341857833439,,0.0806019262958565,0.015140412058716309,0.005829505062139908,0.07948880705073784,0.08918221420512987,0.09187573387517994
SEMA4F,-0.03505416295331632,-0.030384363280085654,0.026151158385289246,-0.05701626961996694,0.049752114709349114,0.005750052310794124,-0.042000300820247506,0.09353839833202571,0.05620963268986402,-0.01434551954552468,0.05270924088347489,0.015646143328087805
NXPH1,0.01486267080339555,-0.02369504863493865,-0.032865629408027196,0.11610715084954752,0.003478892390046248,0.0970438995875161,0.03645527193020956,0.0998486411644518,0.0488237305393401,-0.004173900585580495,-0.02020605344424292,0.016340548975008348
ARF1,0.07897723629485925,0.005592661296866116,-0.023309502325779323,-0.06812237721586428,-0.015377513392726465,0.0038250903811835116,0.04132483515882432,0.0762277435701148,0.015001283403699942,0.02201561392091942,0.009632809192964355,-0.004023958053919036
DSC3,,-0.017552525466270154,,,,,,,,,,-0.017768085516322814
EBI3,0.025943988694247876,0.049351678021556766,0.005820549846927164,0.10898405558483902,0.071919682245736,0.0894219110859396,-0.06024400195907857,0.011225777039681036,0.04496837914678498,-0.06917705513312722,0.030622476931242423,0.016222312627825013
TIMP1,0.03739293431940305,0.05381575010637977,-0.027916695929769163,0.17873222112797915,0.10000647779120145,0.03226025902113275,0.11224502243158042,-0.05914132392563539,-0.12179419139312683,0.12127587950900778,0.08429657809174425,0.09367619788232917
SEMA3C,0.045681493229571705,0.06145126650027077,-0.023292023254766113,-0.06037999407538124,-0.015374014293665101,-0.03745257528086209,-0.005759269076659154,0.016002008914114695,-0.05936471209497015,0.0018365072508068024,0.03996535600770926,0.10771407105129711
GNRH2,,,,,,,,,,,,0.002243183954410505
GAS6,-0.04181372425922275,0.020328939110638683,-0.0023182701137241346,0.06087296636985104,-0.023067423030142586,0.0026406366670931286,-0.06357790273902904,-0.041258008570767835,0.018922398353674243,0.013513980837915015,0.03598243209369207,-0.011007927719984559
MEPE,,0.06114392006793422,0.05331563502532076,-0.0031696551698070672,-0.03347207524172652,-0.009166850817239858,,0.04110117013266788,-0.040585654629475186,,0.029707420818726626,-0.024552684361849854
SERPINE1,-0.061631732644285675,0.05116676138859656,-0.0947471171761903,-0.10784884663468947,0.08948867251005085,0.035563401002237226,-0.09561895500717182,-0.09931742425350253,-0.07585606862238967,0.051062035985767355,0.018020760553336297,-0.011175696198010256
RSPO2,-0.032348535490999246,-0.040214222306622985,-0.012617797754841975,-0.05965919996686291,-0.022443061405852522,0.010211128704987034,,-0.0342813427476074,0.008543435105404382,-0.0020687399421229304,-0.030175328126066107,0.05055340693812805
SHBG,0.014328342701867376,0.11185615626438615,-0.005862067283622632,-0.010118283951200369,0.0403714944117591,-0.01716199293579033,0.10122497672510061,-0.047192013443350694,0.05376670962233993,-0.019957204646076684,-0.009960900100100792,0.008219147627279526
LGALS3BP,0.015893513057826957,0.08630500705532156,0.009644726330828352,0.12695796216219427,0.0323968613650941,-0.06302509480271924,-0.002482850420753346,0.009091314811006264,-0.020580305899672458,0.09478599605909847,0.05619404564664624,0.05517561013866382
LAMB1,-0.05094363105446163,0.09463497654136967,0.0012666350649338711,0.16220450566546105,0.05624836475716076,-0.038004635830601166,0.09615898064154751,0.032481402307400244,-0.008618571214821616,0.09412964804225255,0.060328102593340996,0.06717017572982134
SPTBN2,0.005031558444491426,0.014754818209093747,-0.011768660897166624,-0.14803511178136508,-0.03791087468718218,0.016001455505243616,-0.02658926820879975,0.04413248893960153,0.0316364342329622,0.09875469053851123,0.008163273145407685,0.05754301363268094
COL1A2,0.026291689936127752,0.11705318822480597,-0.04652700493740465,0.21410524748038853,0.02337695987882978,-0.035047235837533657,0.06946098690473734,-0.004277833443388565,-0.027873846461746336,0.16914060129124753,0.030401978824301342,0.0442144903177178
DEFB1,,,,,-0.01001754786842501,,,,,,,-0.016096849134338228
SCT,,,,,-0.009207360970982681,,,,,,,
WNT11,,-0.011688040547669866,0.05191384857664072,0.026237269048342542,,-0.006893797136238481,,0.06233124664929318,0.059257071866287855,,-0.018521661065944453,0.11836311260455598
LGALS1,-0.10650560078005768,-0.027583722697324696,-0.037894002256666316,0.0824410153325349,0.005717711405320333,0.007800417752893801,-0.05286971202133218,-0.06476611025832786,-0.12401433028667991,0.017381614988479278,-0.05552299611044614,-0.004271837894004461
BCAN,0.07915081956494208,0.05898928133819636,0.06231179320495181,0.21383770303109553,-0.051361909827508184,0.08044742218366924,0.05390626089299494,0.09291098698071655,0.1279938516468291,0.11471996729388785,-0.11210189176247995,0.05070540500072491
ANOS1,0.0263067132689809,0.00897378070310472,-0.006889471465591101,0.18819560826822887,0.0033882719285486793,0.02243849142380619,0.057092516868373126,0.09893476189530784,0.08936220309666766,-0.01824519495663481,0.04194104436839384,0.031139791357231085
EDA,-0.04553997916605448,0.018384099930398207,-0.023424974385755276,-0.030425760255301353,0.11835117544964949,-0.023378386311473518,0.14604033736325542,0.013999287906427385,-0.010424550531481669,0.04065871470514255,-0.04693975629642474,-0.004232959767836976
FGF22,,-0.02619107346114026,,-0.03135356974025965,,-0.012347831480830697,,0.045758181145698976,-0.037504799101905226,-0.03480203436620409,-0.03509529550327903,0.051302815901804424
SHANK1,-0.038555423193728636,0.12549609202355413,-0.020561875114384568,-0.029830930267086504,-0.013477026004019439,0.0026078207885305137,,0.07522335375307447,-0.013315960414397705,,-0.037979128615393674,-0.01864292617310444
NPVF,,,,,,,,0.042379827538811594,0.01440368518144187,,,
RAET1G,,,,,,,,,,,,0.015292727243590905
TGFB1,0.055649385832634596,-0.024734350013747852,0.05293539762042037,0.01861541452585044,0.02942136203784883,0.02565579047486567,-0.04161268554327361,-0.05322994063583821,0.030703955680646548,0.03857800981062832,0.006764631079761346,0.05167920361834655
MSTN,0.031019877521830178,0.023535923483678677,-0.02969438949499512,0.1761087698688432,-0.024325695047519354,0.0030537454900254088,-0.08460566336656979,0.07324432959712067,-0.009578666351123932,0.03363201292301652,-0.035468201284084615,-0.03344450425235791
WNT4,,0.06526954990373074,,0.007560024569252075,-0.014148199495631519,-0.02517670666287513,,0.019354490211917954,0.0010348091663914094,0.16338987871054797,0.038943742251448345,0.048754565216100935
TNFSF4,-0.03343975100156694,-0.03876548164135905,-0.023689077483077046,0.12540685107157976,-0.024207737187663707,0.012761010551367228,0.02268515220449628,0.036337730755611926,0.056055461646933064,0.013532090905065682,0.11550996928411364,0.11539407200192155
NTN1,-0.012749780528160093,0.07687243564985002,0.02706739406954694,0.19674694770403955,0.04857828040167186,-0.027041835519682346,0.03129452473663633,0.012910485259832202,0.048661805519726015,0.056946873948537854,-0.03492019502655928,0.045095460686646084
CXCL12,-0.05450003264269284,0.06777532518564208,0.022523792528478068,-0.01565894130872662,-0.02601881734904152,-0.04206904123111799,-0.0037930434561450556,0.0616517639218562,0.008069036541901524,-0.008891778063201966,-0.03724209805436106,0.03864894008082154
GNRH1,-0.009923640064378495,0.0011127087109629864,0.018970632469049033,0.028745940048805343,-0.008335421709583759,-0.01709396725580442,0.033980820866097224,0.016446878473990182,-0.004599406118930602,0.013360879368549976,0.0830278008724783,0.028462305535730027
FGF8,,,,,,,,-0.0035300913220926836,-0.020577677108640557,,-0.042175674305012414,
RIMS1,-0.041339654443471895,-0.033601756928420566,-0.018476211429927936,-0.089115600511325,0.041103598810347655,0.04127276384609862,-0.03825354895054827,-0.04368478248119115,0.039987648951147946,0.03757141283193823,-0.042974943696410896,-0.03831474063957484
FGF14,0.03395686346980821,-0.007998998817275565,0.012764603185302906,0.1300564469780846,-0.000979619678423666,0.05459158829084034,0.07037824316626823,0.001346120775227432,0.10238226574779387,0.056580753811841765,-0.006530172605794395,-0.0425815021770961
IGF1,0.037782100283855424,0.021478264453992514,0.003391291094452342,0.025007538136404567,-0.012570847849138462,-0.025126642541040856,0.008339858775893721,-0.002165949692775508,0.04938018159022637,-0.03568787714272181,0.036481487619310575,0.05280013414932053
TNFSF10,0.0631670265044533,0.039381023183814666,0.0379230420987398,0.14216115111362615,-0.011011634957726934,0.00791706091705634,0.0010816440102673533,0.04830603437148325,0.002451507497795447,0.08691535727424367,-0.01494313945245901,0.07352158822996922
GDF5,-0.03234852272273154,0.02774974041320706,,0.12643324913693826,,-0.012347831663003829,,0.0712724980343615,0.024460220508534806,-0.029175729280054914,0.07115089731048811,0.02570531696198277
CHAD,,,,,,-0.010376573226401082,,-0.009590009935994242,0.03525758828649711,-0.028248203534431693,-0.03258159641412011,
RGMA,0.036369467250858704,-0.0040630672855722786,0.013339685848499296,0.18571727209039693,-0.06382712823887635,-0.023309764666178345,-0.03557009359362154,0.029418060126024936,0.08907686856747693,0.09654046255033766,-0.022248413374605373,-0.018608877704796214
CLEC3A,,,,,,0.014411544103773169,,,,,,
WNT16,0.006208831521974528,0.004963919065212808,0.040142251084095665,0.10272925609884696,-0.015838264848461854,-0.019342769379279784,,,,0.04073659527485148,-0.020844818126035076,0.0187401537927338
CX3CL1,0.0044544465751845405,0.03209260909018331,0.01582619682728945,-0.04380429480318289,0.0032581156251226115,0.010357128887570437,0.1037633456970052,0.07403803214462383,0.0460619907571663,0.11370530883376224,-0.012840038946643028,0.09236692389983878
FGF1,-0.059672565329250554,0.03901503418408994,0.061303121156583436,-0.014265903869642719,-0.0011084539337256184,0.015126012542768734,0.05334118497700638,0.04791319969209903,0.03314603518498686,0.012265010222043727,0.04041783657365204,0.023021375826864636
ALOX5AP,-0.04840209199759572,0.0760188757286525,0.008549781919985068,0.1679253725308473,-0.031825814257473384,-0.017874332290471178,0.03277964069592945,0.011382183765247047,-0.09817588878669686,-0.1149160087995946,0.036764275514861076,-0.036780335250434025
IL1RN,-0.012697699311365872,-0.03333891198063031,-0.00027740778411430194,-0.020112839110024264,-0.0026207683702593764,,0.03593922751438702,0.014516780263623345,-0.042639572834929765,,-0.04467741757320987,-0.030372035523018204
PCSK9,,,,,,,,0.027354857295983352,-0.023543586624149758,,-0.02023315225535607,
NPW,,,-0.014135107037611394,,0.030290830489662187,,0.0443789336046921,0.0615399342651151,0.007766596486545653,-0.00627960864666546,0.027119595624305912,-0.04475357869898105
CXCL9,-0.02475710157988216,0.11941449407431962,-0.025073283186798134,0.0025087339136885957,-0.024851107997016574,-0.012347829645086517,-0.006593579757162136,,,0.10122939587023758,,0.07427864336281396
ANGPTL4,-0.015718247712549732,0.016808978509519033,-0.06983447514850893,-0.04164574210112279,-0.04941030531004855,-0.03500942918981217,-0.11992279446779702,-0.06797609274884818,-0.09625814940915997,-0.05889870260193865,0.011371319604614525,-0.0013045025301697134
UCN2,,,-0.009801199356605164,0.013446221445240618,-0.014427029075852948,,,0.02124361873691925,-0.018876630260778796,,0.04324761809912727,
OBP2A,,,,,,,,,,,,0.10507473582576582
COL4A3,,0.009759976956609446,-0.026824200327093456,,-0.018662892354712815,-0.01776415358001659,,,0.031646126736694875,0.002373941581655505,-0.007874128633445858,-0.03228447421162409
NRG3,0.0033089941632257073,0.0006355289200686366,0.07218935350596992,-0.08359258862465685,0.0013045731251147906,0.0330247674386968,-0.03168725256411662,0.035700964233004596,-0.0003381374032953519,-0.03293778455090969,-0.007371787735744477,0.08090438118951512
IL23A,,0.036285078392488075,0.021886676023340393,-0.031594028251036445,,,0.07804516871789162,-0.001444223330611234,0.09332698821836108,,,-0.013513109752602248
COLQ,0.07822902636272183,-0.016620957785395726,-0.03694557355307925,0.07906941788475912,-0.03412645276579841,-0.038772142034292176,-0.04459965672029367,0.07622867002287842,0.05781997812940956,0.033138803702984325,0.061729301956049226,0.037005682741741895
SCGB1A1,,,,,,,,,0.0855036637464983,,-0.023409882637798283,
TNFSF12,-0.032984131402709026,0.02374318404995159,0.011725985099167276,0.1596263219930948,-0.005424457998850207,-0.021517953518734093,0.005179229231809859,-0.005857420092673985,0.009343107664431088,0.07085080257599596,-0.0024087206811021704,0.04886480075893095
DKK2,,-0.01717141596942448,0.048218352463258986,-0.06009919329044437,-0.014791302113106036,-0.008496620692070333,,0.03444222046600547,,,-0.02694580367457816,0.04348546172553239
FYN,0.0641985936529642,0.017452234881689076,0.03086774409139722,0.13955804480413136,0.024488076630428898,-0.003433740516923319,-0.03554213269234829,0.0820348266312021,0.13813389901083112,0.09346716922619476,-0.06009355953895559,0.0063766658372331276
ACE,0.04599483667567365,0.13103908636175368,0.004499114604545346,0.14555010675309518,-0.012005068738451542,-0.012884282293553706,0.06115048870231051,0.022180560860003265,0.03214410094392376,0.17238791168026316,0.021672077933762763,0.08014705139405628
IL18,-0.1097633988368574,0.10782841280331042,0.05137461408275084,0.19294693820023318,-0.028143696033828252,0.02021839540883761,0.0961136168175379,-0.018282810567570758,0.03193909625437886,0.037021383516975204,-0.0056120177287240685,0.0290381746309132
PPBP,,,,,,,,-0.015533720666684467,-0.03244248496527453,0.03773519384215082,,
CCL27,0.028373581803646318,-0.018418425918251703,-0.023091450251478827,0.102222495799486,0.0063382624691520175,-0.008752741771559441,0.018271881585661787,0.10556326144840623,0.009264555114751244,-0.032215365477399734,0.03884698602577555,0.0480188537422351
SERPING1,-0.03854108702716095,0.053790520392000905,0.031167001162903465,0.20154882584327222,-0.03787587267682718,-0.009740890213002881,-0.027265317290572584,-0.02167838673328646,-0.007709955466118645,0.07309093323187812,0.03416874687441916,0.03243970304399659
AZGP1,0.05264914040251939,0.03412390119697411,0.01476762383814716,0.060259595060602904,-0.015169258505960953,-0.016888471612764244,,0.056160334825577335,0.07856416374494712,0.15411989852165953,0.10326765321548653,0.07421910717781009
INHA,-0.002806892049731863,-0.03532639205978547,-0.010546136066245049,0.03920120195144026,0.05029191652559947,0.04901229185360589,0.0033918239705341747,0.07039672347077078,0.04934652551106255,0.031588376094476935,-0.01902688797956859,0.05239070091604454
SEMA3G,0.015096076352307634,0.09154630318008788,0.012505171083076666,0.0064940232515608015,-0.02287892136885354,0.0004159325458223626,0.05642181877814139,,,-0.024044582237811488,0.010063627972443272,-0.021903149147119286
OXT,,,,,,,,,,,0.07686889852126402,
COL6A1,0.06870598490563426,0.09301010732112974,-0.043714604627695525,0.20772395960038614,0.09118486242433252,-0.04510871019202207,0.010377990054903228,0.009264638312430976,-0.028121659385384298,0.10026391424093896,0.023898258834461724,0.04205335023038092
FGF17,,-0.016140148380512268,0.028558041324305734,0.023760561550990576,-0.020959610671607704,0.049507045408210645,,0.02134633681356365,0.07991647172631684,,0.0042852033128860075,-0.019014047547960752
TNFSF8,0.015525534575528497,,-0.012502865006138847,-0.01979961764356256,-0.011811472329649625,,,0.02234115200785415,0.017542120408366224,-0.023336033329257034,-0.0025327929920031566,0.08917987385334183
FGF20,0.023725210475196105,0.004501245732981324,-0.011928326865972684,0.07343231573360548,-0.026873550005096874,0.04956718118255359,0.05681378444425341,-0.02400001156829888,0.0019996542096429597,-0.02800791058402882,0.0862946919362482,0.046831593315524875
ICAM3,0.04056363243728554,0.03307734119162227,-0.019892913979881115,0.09266774187096062,-0.03795308266528025,-0.02462196247203739,0.10408224224852007,0.054743967289179137,0.09020678700106485,0.037303187575782576,0.057565928446710025,0.1070173963004474
LAMA4,0.0998192065857145,0.1342396284050808,-0.04693547089760447,0.19430549254551427,0.06028810157348771,-0.031210921997008076,0.00768876693374986,0.030346414757162092,0.02718282943985288,0.15144513525903572,0.09958593431875415,0.04858893501419406
DLL4,0.08075919029906571,0.06529902262867328,-0.006904197595053783,0.18094180471219706,-0.012235392233933226,-0.012256318165962987,0.04711671894918091,0.17175385353454423,0.06973705023272124,0.11763124963400315,0.0021816832092453145,0.05374045873001902
SEMA3A,0.03695537533439083,-0.025344752563005387,0.053155697648773446,-0.024630314478018934,0.10862142510878736,-0.045569201032910144,,0.06687920561276577,-0.007799979340495752,0.07515303288190835,-0.014021813275029379,-0.00998379393266781
RLN2,,,-0.01261780060010167,-0.022310478422906916,0.01033370040857064,-0.01810424146601139,,0.06752710000296813,,-0.03885605715323101,-0.006083100297292422,0.016092110235007284
C5,0.0059577311139274525,0.05634819991501822,0.010567312473294732,0.18786225966227246,-0.0017767899024457145,0.021291651261925903,-0.08159846796215076,0.04178991127661719,0.06227141438692185,0.05159274793527847,-0.037926516037072845,0.08635031671390997
COMP,,,,,,,,,,-0.027945525656985968,,0.0033028539957688174
EDN2,,-0.020809901950751785,,0.03231533904773526,-0.014610201229894176,,,,,,,
C1QA,-0.10723762875784727,0.13674207230507363,0.02188455687194619,0.19078077023775092,0.007389864654974536,-0.0006265995974801406,0.08713180000460558,-0.02383342104165257,-0.05892516411075369,0.023399046053338746,0.09899095907713275,0.02913444294993141
UTS2B,0.0005375969121867762,0.0081045979319981,-0.012617800527610953,,-0.010399902900400486,0.005405267443357031,0.12337770087983956,,,,,0.04668801037666715
COL9A3,0.023572167034525107,0.07844374068934491,-0.0007878150020734305,0.18353549068305064,0.06907860182849389,0.017122738021153504,0.14061239954403212,0.14906849435213115,0.08768043059724166,-0.0936027844096261,-0.033786888086586774,0.08568689145038234
DLK1,,,-0.021000945753727504,,0.003825667796151882,,,,,,,
HGF,0.008020917803206379,0.033686844934897237,-0.027318936791897615,0.0005989272264804004,-0.004205260271138058,-0.029836599303975534,-0.04978032594757039,0.022071539746442655,-0.023876010682529737,0.07822910899279246,0.0011012462093100694,0.004684113755178021
P4HB,0.028891809982003015,0.04858226672905533,-0.03133047349461753,0.15029537009144955,0.06859985034052275,-0.02314726319722731,0.05227171772246656,-0.01253902859314201,-0.10403062548108438,0.0883037173203372,-0.00371788857012308,0.0329211940283272
ADCYAP1,-0.033182692928316944,0.06556969588185153,-0.02547669159789418,-0.051214173358217055,-0.019943442370096005,-0.01675026575284142,0.12108126820715742,0.07469431395193152,0.04584881318607135,0.08503608047081877,-0.06675513504709342,-0.008772890339357875
GREM1,-0.10899003090404706,-0.005164673920483025,-0.010905735414905565,-0.015471026134355349,0.0053245888600919385,-0.009938488473581567,0.022841636413419308,-0.016897794599209034,0.10302217110249808,-0.15051605972984614,0.030901386347401034,0.034573169896058444
EGF,0.048573834564244474,-0.012469860857208493,-0.015186845239358012,0.10591879823003894,-0.0002843169534585323,0.03960961668293267,0.10902303715607517,-0.022807975132948907,0.017970114960455034,-0.011409965918877992,0.051372540272126836,-0.003229911203225035
VEGFB,0.033675218148699664,-0.04801919509441629,0.058909273066581204,0.09262266223754169,-0.004490839743457809,0.0033974983629471503,-0.09003416425750402,-0.08910188552098758,-0.04130890276838357,0.055711433468047654,0.028081836044221344,0.008325857349355785
FARP2,0.05727679059135132,0.041438341875675695,0.06011681801318698,0.10844052019072596,0.03304849493915577,-0.029566944252639345,0.003022964529115779,0.02994577237558685,0.08309198818558525,0.04798785393100751,-0.011120160702001315,0.008058004736814126
BMP3,,,,,,-0.024212712785695287,,,,,,
IHH,,,,,,-0.027830714345278815,,0.0794363169252552,0.03698654164353235,,-0.022585435821701996,
LAMA2,-0.024487239184859014,0.11011927588256952,-0.012514526204753245,0.11484010838873525,0.03415736736699652,-0.018352450392055145,-0.047735588367534394,0.06519162858048419,0.11447441749153243,0.1071878943700331,0.05650455384046094,0.0772773082173183
SERPINC1,,,,,0.085660112679356,,,,0.027350362826805658,,-0.022304254665806728,
NRG1,,-0.011429809873549015,0.0037755325146333345,-0.02307586201110293,0.061183723962391336,-0.013533631820769105,-0.054187934733416536,0.019546132727471924,0.019797885737008185,,0.0933542862003145,0.04145984226880013
SPINK1,,-0.05149450214264119,-0.02497616416383906,,,,,0.01340189423581658,-0.01824120091623758,,0.0013022009699489416,-0.030589521393565945
EFEMP2,0.03244769140049524,0.018728244488576587,-0.03995713837021372,0.19486096486978138,0.09348597183742709,-0.0088257746788039,0.03774145540518001,0.01656033038811299,-0.02979799920505839,0.1535105709096048,-0.02977773842887174,0.03590616073300035
SELPLG,-0.047031351250958746,0.10196762088266853,0.01999556301325223,0.09494233615636542,0.014832558813816276,0.01993888868873302,0.06566077650311243,0.022788167406575795,0.06485484770770895,0.049199479431520296,-0.029638689984170116,0.08220868001117021
GDF6,,-0.014733154083867642,-0.01413510826056512,0.0479459983856255,,,,0.005060677024293822,0.003436893328629165,,0.003683953419730906,
HLA-E,-0.05622942379141978,0.09781325113785182,0.018749799186273862,0.15957286179506405,0.006329806197404286,0.02161762402123567,-0.009376207976941595,-0.03865027360408029,-0.07116593859219145,0.1278604132342247,0.07052475244875538,0.06752712833851392
PTN,0.1459678679334578,0.05622233029480417,0.017715080060552883,0.2799148478090659,0.0961088640419747,-0.012475008254736764,0.12948303334812417,0.08153182781781926,-0.04330759089652645,0.1764583088494045,-0.09620298551808197,-0.002870323125567684
CD274,0.025879177296940708,0.03542719118316869,-0.04265189789141493,0.15615509625361673,0.09443335131296376,-0.011788896075831246,0.10428916238051827,-0.02864923529394212,-0.026400248865907066,0.010167665124204606,-0.013800689431635796,-0.05716166192737953
FGF10,,,,,,-0.011103842806471585,,,,,,
CD14,-0.024517026822647333,0.1095985069148758,-0.01971133360978331,0.1746684028465937,0.05340696368734462,0.07746563123954944,0.057039543478715767,-0.007907442327462273,-0.056433251756977026,0.10754981982945057,0.08363288689060833,0.045247701903906375
SFTPD,,0.03049228448399525,,,-0.019097896110425863,-0.004789614694964197,0.10682338836437681,-0.015407451106776032,0.11985805525590425,-0.0012692059904880733,0.04051249047392332,0.015125402312703836
SLIT1,0.047921073143038895,-0.025658177744574073,0.025527228626861673,0.11242013260694698,0.038789072319971585,-0.051781564043326934,0.0424533003293655,-0.01839822735562,0.024884689196520583,0.07576991990090479,-0.021961638904780464,0.04166722778107895
CNTF,0.04604892258672039,,-0.009945693836561938,0.056049317034681585,-0.009484821849983201,0.10536002105067428,,,,0.017761305806966856,-0.006334981614856968,
BST1,-0.020970372756576264,0.03141483499908812,-0.010299684005374236,0.132823613715391,-0.021703903855618514,-0.01866787649551707,0.016688617071783953,0.11004852585796121,0.04261205279601933,-0.04521753841876353,0.026738665499336223,0.03328326769443477
AGTRAP,0.048253934058004516,0.022289228953838388,-0.016475124061618402,0.14105833043528265,0.03787883972798033,0.04107312639391109,0.07733501801645658,0.015070434639292068,-0.015723836015023956,-0.0037683526854948917,0.06649466834241344,0.02038443033085765
LAMC1,0.08836522317198131,0.09120075732020964,-0.032987312674903596,0.20523369468757913,0.07754665434665911,0.024618216335852774,-0.09630823816775376,0.026264789695506805,-0.02355744621741275,0.09367740772551356,0.07453180223973316,0.05283545388260824
COL6A3,0.09821617146045472,0.09030509793943454,-0.0049483977493774926,-0.009905616660840619,-0.019665031068427142,-0.027408634075155855,-0.07851993199090734,0.03916860019407518,0.004134449170908555,0.03434573534816463,-0.011843454000949888,0.052078810499992856
FN1,0.10288773686555538,0.10848406745003503,-0.10044166216425338,0.19175183237604856,-0.026074060855781168,0.006175094566764559,0.0027113196601281273,-0.03307215841950527,-0.09019745497210882,0.14690935970619598,0.029625919848303293,0.02072461461198266
MIF,0.08219256835417735,-0.10118389860826248,-0.006761460399459816,-0.042364077281965784,0.009959002605541972,0.04100562858182072,-0.11422483676838312,0.008419541251702616,-0.01188249347385534,-0.04085684979418254,0.022377950455401033,-0.048332133306431053
JAG1,0.08998844879568338,0.11689690592414986,-0.0826175879966217,0.1881992046792087,0.11165730934888794,-0.032253419233244464,0.09316935610217182,0.013649883231661416,-0.028580264877813944,0.013876477049930405,0.0613800911014099,-0.018352801741573256
