,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DKK2,-0.029047444273299614,-0.03988216355528457,-0.013058953796578197,,-0.004400334027041285,-0.0017268022593025913,0.08111784748605996,0.05157506750285659,-0.045701603171946624,0.041154536928665275,0.009908781017648405,-0.013841110551156782,,,,,-0.0075482338847119084,,-0.05342966311467821,-0.05496809672761632,-0.03589027978345849,0.028391296537234503,
FYN,-0.12943104395648738,-0.006653401030389771,0.024257746125608853,-0.011516140279119359,-0.09088761802362444,-0.06201187867832678,-0.07602512091242161,-0.06848013135076658,-0.08073296813771029,-0.04266309330955578,-0.05222000942864912,-0.03445239379504142,-0.020873738539708794,0.0731718228016234,-0.06092548212009707,-0.016843917099380084,-0.06602016098458424,0.005764644836216094,-0.025426739218529674,-0.08277347945795875,-0.01183490168949477,-0.0015089255231200082,-0.043050294936145504
ACE,0.04143332615533464,-0.04526802281651056,0.07392475279365768,0.0007182444330669539,-0.021580014248965437,-0.009113896566942614,0.0010346771522233827,-0.0461049636541275,0.010724185514254537,0.005765661570788114,0.06165474339564519,-0.00967525218125615,0.03182554873318442,-0.015621729672858851,-0.13804067204026885,-0.039398283195318816,-0.0033059815476059753,-0.014199637903128708,-0.04083251046510425,,-0.03589735683988229,0.01897375267242302,-0.040524790687513114
IL18,-5.415700440759078e-05,0.021384570201423994,0.018894160713049227,-0.010232589707302193,-0.03836537917809318,0.040335046416391726,-0.05436807024520639,-0.0948081479665303,0.05894610676376805,-0.009665737417202608,-0.15270358760948285,0.006144106760302785,0.011046951173878624,0.13481687826850808,-0.09259809330787742,-0.06380255729723865,-0.047328177242854375,0.10707824723107764,0.012046644585176812,-0.06686155736330765,0.05094408729676497,0.055876533683835855,0.013135469375616859
PPBP,,,,,,-0.02622998354700821,,,,,,-0.01986017518028618,,,,,-0.03594453668678315,-0.01733663305281449,,,,0.05210924938554955,
CCL27,0.0031051448319754944,-0.0005531074765688279,,0.018690010403993835,-0.004257048843312724,0.020814019959930447,,0.010392534676103713,-0.0034650333624429907,0.04269233278617764,-0.05171950831159255,,0.037633166787001945,0.04205475878754787,-0.06360967065070151,-0.03216143265183995,0.03507958968496351,0.0383524308720656,0.0603172241282231,,0.036625885300890726,-0.04871462770341676,
SERPING1,-0.05460284688315259,-0.019553924457821448,0.01684725408313073,0.032914372352530044,0.02983424890625105,-0.027337049397681414,0.03448119921715888,-0.08393265447431711,0.08382246121752421,0.06990051349387692,-0.24835876551013253,-0.033605715335587774,0.07626703224250235,-0.044014696398285154,-0.10081100841472526,0.013616900020491986,0.06814247822451432,0.015526043493133133,-0.09115345520273826,-0.08877472076762197,-0.01051919477393919,0.03462329293357071,0.04049540325709362
AZGP1,0.008221219390348382,0.0230153344594583,-0.03655750572159429,0.11265831082626623,0.056840043450073756,-0.15489216153131075,-0.10520474680371443,0.06432536757797055,0.06417702485230711,0.0015329976477434543,-0.04608248206331639,,-0.05175819740027597,0.1013013722208051,0.05254122884371005,,0.04316701341274767,-0.020699589638514208,0.009037006789571546,0.08599567300135119,0.042262096023085276,0.0510910994937354,0.06084080580889164
INHA,0.0004545992224475134,0.04092454980672331,0.1170886293803358,0.014376264002786767,-0.00856148789319379,-0.07477057114479532,-0.009993133968646388,-0.021923000834759624,-0.0019759340544134806,-0.017872569025513877,0.06256907465242507,0.006545453442072267,-0.027997584383146545,,-0.020894951248928727,0.053008288177457556,0.026364017998297892,0.05765048709915016,0.014383639658980681,,0.03577609962236764,-0.051319111874321206,-0.02757280504764722
SEMA3G,-0.03934915997311576,0.004541452276866465,-0.028029101341052295,,-0.028196916733292957,-0.03694568672408602,0.007194516299721369,-0.04549768392136342,0.037861083096254536,-0.014056842890683444,0.022145909289504415,-0.0025746836102570276,-0.02674673907858958,-0.0301735301425707,-0.02486561920879223,0.04015738465557715,,,-0.039142929020142395,,-0.007566126854261826,-0.07027621419426278,
OXT,,,,,,,,,,,,,,,,,,,0.03696965699520399,,,,
COL6A1,-0.03995787107158761,-0.05118797420490469,-0.04831909893311796,-0.06828697062432659,0.0019022764774173145,-0.043170699768921815,-0.10048230142766819,-0.09821105714372953,-0.13427288141917995,0.09862995048350023,0.024315277442488452,-0.03894604934301987,-0.02792438078660684,0.040764069656607026,0.17004828734465485,-0.03489097349350153,0.19497493712030592,-0.02640796669695912,0.01988128957493602,-0.029458704596882723,-0.06355634569572112,-0.017645211589472635,0.06973273959145858
FGF17,-0.028485924578805256,-0.002145041601252629,-0.012203964122937332,0.05727896469563909,-0.018755818376071834,0.0707702300196928,0.007964323680955432,-0.0038694354636823382,0.012064676069647385,-0.033330934256326765,0.16848824365602913,-0.022561477054923135,-0.016098031566904474,,,,0.0122957293671502,0.01795622468184722,0.05938597165121683,,0.09698132272884859,-0.04200832667182393,-0.0298332285749461
TNFSF8,-0.021537622448597308,,0.04789716887357271,,-0.01290737896986032,0.017249365454484248,,0.027601518070467037,-0.019715434098277,,,,,0.14282344697216642,-0.06217822068382102,,-0.05874101609628042,-0.012204312165535669,-0.03652898364194529,,-0.05056196013892913,0.01775636189637129,
FGF20,,-0.008215503924520532,0.026649672337765665,,-0.015184307919458366,0.030146098633294656,0.007378006922131207,-0.022671179014959034,0.014663544351131621,-0.020083594227630126,-0.039967946058063294,,0.03715113743926914,0.06425421710271166,,-0.04946318746281184,0.07332073493007442,0.056321353879304405,0.04812811571451214,,0.045082664085548674,0.07816128379623771,
ICAM3,-0.025353530933672923,0.0034599838701968146,-0.00166458957477278,0.06203615192523104,0.0264397301590603,0.031617783821301954,0.03143808699500517,0.024404086083071663,0.017011804721930212,0.006025487253572621,-0.04587222960273172,0.03177053136777293,-0.014460090417450614,0.051747754980072565,0.023831529764772597,0.004647775794221185,0.041051485513294045,0.001946598830977484,0.02269590434874143,-0.04714898934389034,0.03065286098296655,-0.009156858940021976,0.07669495605039735
LAMA4,-0.026388153252440042,-0.05574972248416733,0.03214527860225337,0.014669004112264324,-0.0057949292875669155,-0.06974159484185184,-0.06713225698228206,-0.051771812604641795,-0.07342509101058103,0.026139860155044634,-0.0028535846394600515,0.007457178959198175,-0.014909915112549379,-0.06018773751913574,-0.16505923098920164,0.015163418822098325,0.025528654897444006,0.021890954993699384,0.004191783963640805,0.09884452144693562,0.0022567518015201354,0.031677264607526054,0.19635836123984785
INHBE,-0.03387603197574281,,,,,,,,,,,0.004119156810349611,,,,,,,,,,,
DLL4,-0.04730213923353808,-0.00415681141803207,-0.026501259892055526,-0.01214788182522925,-0.00701429428207551,0.002286892131025202,-0.044173574086448966,-0.05584863908831614,-0.004022640574846204,-0.04550859504862563,0.06233663557322191,-0.022020223193576268,-0.022201519267146426,-0.023621136621578068,-0.1170963965566121,0.007834581319006297,0.03184277800230268,0.03421052750884367,0.002925174219946522,-0.025167025959108927,-0.017505214301628158,0.004504455888808675,-0.04375788205328773
SEMA3A,-0.05492484075465778,-0.02054809722818054,0.02770497111412223,-0.01262366923028925,0.02045612630954617,0.06577602814663785,0.07715207632596766,0.04043719264851335,-0.002921317593193657,0.036058409997577714,0.16481081138824952,-0.012399838385426753,0.083970991301576,0.06542389242924222,0.02342717368544195,,-0.00806130258471881,0.024508052149433586,0.026221123910656723,-0.016705047207864532,-0.02952597495279152,0.029148027045627318,-0.0700457927782166
RLN2,,,0.12648845156470684,0.03761015047507345,-0.0014926538347167409,0.07406102838525426,0.013816415349959437,-0.028072664153478623,-0.021379173143406784,0.015279288714738083,-0.03726228163547416,,-0.029613697785107442,,0.019375103785768275,,0.057319566163309126,,0.004986412713269585,,-0.03885382089460859,-0.06320149781651388,
C5,0.10673375250697244,0.01480952049114314,0.05458696296530983,-0.037336561053958175,-0.03467449549399125,0.009945505245887385,0.00705166537959706,-0.038814980145537505,-0.06228710772588483,-0.0075689307782888255,0.012204738315963035,0.08142583827134399,-0.04670088533527767,-0.011471450982456416,-0.12516321609111333,0.08376706052343269,0.07706472376870836,0.040618734944152135,-0.024153749868334445,0.06387394293205294,0.04736272335004835,-0.03208748470737671,0.029007561033861626
COMP,,,,,,,,,,,,0.09672499435611132,,,,,,,,,-0.009898470086546238,,
EDN2,0.010536658323602616,-0.03863930887969537,,,,0.011850172872852902,,0.027441414884848903,-0.045142044545170706,,,-0.02070543503842589,-0.02804986024863368,,,,,,,,,,
C1QA,0.047832702323230905,-0.0698034615666737,0.0002947025966806755,-0.010868969798707388,-0.1101134975719089,-0.007621042220792413,-0.10560724353964308,-0.1384405341867706,0.08536762315156801,0.030085997081803092,-0.3185340496933798,0.032284034438687374,-0.04963333524142711,0.04650262787547739,-0.09692990374705873,-0.023636521051791093,-0.028279714812923008,0.02799490584462804,-0.044320872930818704,-0.014969869130792015,-0.09235861395148152,0.024876843113592513,-0.06142935770423205
UTS2B,-0.023161058141160634,0.05621981711804074,-0.013196372796037973,,-0.001194909463033221,-0.02876941424823532,-6.458890959355194e-05,,-0.013474507737577992,-0.008601358830839841,,,,,,-0.024353048394219663,,,,,-0.020822173891186655,,
COL9A3,-0.09346039938419491,-0.04094416700143937,-0.004791976837102634,0.03266058937032828,-0.03659666803789988,-0.030377257339198792,-0.09067428884474334,-0.14387490734591085,-0.08107091385906462,0.022315442721086622,-0.16046975741162667,-0.029557041521134014,-0.08958152725501892,0.04802800034175209,-0.18462265538455408,0.07372532863656499,0.11124192070373164,0.09456758455487121,0.11516732222491313,0.01440394213451848,0.08613908986833055,-0.025783806369538434,-0.10906468878806914
DLK1,,,,,-0.019191995928805577,0.13966147950824911,0.016904083978382074,,0.026985672362842442,,,0.014405839155319101,,0.14830650286655875,0.1945494919821157,,,,,,,0.015099528468668426,
HGF,0.01660199041646118,0.020090835178164197,0.028884195958341886,-0.06681584969891394,0.09945429284845646,0.012765473521031937,0.033230399093268435,0.04631253619208886,0.07013967239194503,0.040751106151928035,-0.0655101275123709,0.03811650226426535,0.03371958139181773,-0.027379915593389068,-0.05150583211483147,-0.06418834391317177,0.023860912617137884,0.01087259005074753,0.03657060646681534,-0.07753799823481465,0.04591234684801969,0.05345237500565568,0.1542875267757771
GIP,,,,,,,,,,,,-0.027431024619797423,,,,,,,,,,,
P4HB,0.1365321043246165,-0.004386233163204447,0.01836896299944192,-0.01791553870462781,0.07182748466834542,-0.050200748569549446,-0.06633721387070204,-0.08130487179840887,-0.09099730715495372,0.03380694006633058,-0.14942952934858958,0.025501534726176795,-0.04362639896511108,0.03276792939538986,0.02703054255796548,0.047336588494287686,0.1676359666023054,-0.07264995042557192,0.01600401541253214,0.004257292098170244,-0.028624685639334825,0.11534937418578402,0.02983086166790909
ADCYAP1,,-0.005786054080604258,-0.01639358995114923,0.16460127543015754,-0.004619190854443494,0.10401110980778593,0.06899519569149945,-0.006683673443502172,0.04726447588568177,-0.06315972068040827,0.12281935615263383,,0.056175000251015954,-0.01172887574259595,,-0.01692627534535318,0.054288044607401845,0.022724198192364677,0.06111326385211849,,-0.010141037237032658,-0.035234901338875704,0.14049839799479397
GREM1,-0.02316104378123882,0.033353776052453946,-0.011116313725755117,,-0.021472414212867406,0.048537675447543796,-0.003391609572900126,0.003418860600506021,0.015678373268971986,0.01902566102278519,-0.15614904837766755,0.01836551032846492,0.0029048805837668026,-0.01058402525181673,-0.06519379057239284,-0.002219193186850417,-0.04188072448308653,0.019415831397271394,-0.004111034069976827,-0.009644554981132218,0.015293374758562614,0.006634831993900662,-0.0692644658015339
EGF,-0.022686910544750014,-0.00609234129151979,-0.021823414765298102,,-0.025766185583920336,0.03079840617282386,-0.057515966099237384,-0.03041942729237328,0.03792744087073664,0.02862997129590529,-0.02073356386503071,-0.027002062988947386,0.0024429144964566007,-0.03371206922513804,-0.0011339149233472753,-0.04946314568210128,-0.009288103666359075,-0.011170780266506943,-0.02804867375782382,,0.025115294842117313,0.06047500724048137,-0.03996499951193583
VEGFB,-0.0064246745312925915,0.02245726162949052,-0.0021439720707742966,0.040228900963116355,0.017712755170026705,-0.04920084291334948,-0.04136347998604353,-0.08382167927030915,-0.029631860768445314,0.02572595581877325,-0.1212496816513571,-0.008395448315550526,-0.060680490624028804,0.020113561661308416,0.1203009309894949,0.019343728263003915,0.041750583817010245,0.0017189588848987847,-0.05661975741926066,-0.025071305427765218,0.0773401991065243,0.04037750972345414,0.03659522874849697
FARP2,-0.036560843802880834,0.01703203183782207,0.02722507556283552,-0.016138839590385177,0.01763750563758918,-0.0364308488357234,-0.009911840055400833,0.007570022937695708,0.04328912715884561,-0.003038713199907001,0.011049178868663176,0.0061326648395084735,-0.00988311278008055,0.07461698601517097,0.04216546954710456,0.0019518177370157087,-0.020103290091862847,0.016794591682434492,-0.0390452837921111,-0.0354004068002792,0.07296253690718227,0.06634431996220556,0.03891316663790036
BMP3,,,,,,,-0.00033961563777888275,,,0.009695907234450112,0.06997595140396173,,,,,,,,,,,,
IHH,,,,,,,,,,0.015323827209184102,,,,,,,0.04950052384719318,0.012479725010661335,0.03629761507488763,,,,
LAMA2,-0.023502906390155228,-0.005222223124499751,0.023656383190111572,-0.01093983260696072,-0.003800966197645415,0.023894168605054368,-0.022480378710824814,-0.057030082322231564,-0.018365331657364,0.04777149837522086,-0.033613008674902925,-0.037721559361285094,0.05633883651565306,0.0528332721675797,0.005134218821025156,-0.018056956671647372,0.03253465352686225,0.01347578759081661,-0.04902956140538465,0.006518143793651465,-0.027924837733916626,0.029971095164952055,0.07564996133677857
SERPINC1,,,,,,,,,0.014749530052295168,,,,,,,,,0.0006822241569789113,0.0045010707126361856,,,,
NRG1,0.003750591666957869,-0.018440773358704376,-0.03789205184552961,-0.026997832584334414,0.0040114091363987105,0.022670365361016003,0.07177317429918638,0.024830859951639275,0.07305998921912321,0.054509658982126,0.1808632962780011,0.03370039085207117,-0.00048801043851970166,0.0139852720988944,0.04438275319249332,-0.01949922435706191,0.013231075912037583,0.04852641651126439,0.022772279155383744,,0.017279591239901727,0.031044246537118663,
SPINK1,0.1197552970349978,0.08060410823546722,,-0.023405790470531363,0.10272477885108318,0.12871442824630644,,,,,,0.010376248268109593,-0.029613697785107442,,,,0.09080903552327758,-0.027549923588961,0.01752639232286343,,0.022689761523377806,0.0744233230911488,
EFEMP2,-0.0662786387088675,-0.06511470334798283,0.02058880497409834,-0.011632344686882599,-0.015906917657043045,-0.07939233520794908,-0.06233935494066298,-0.07660102756153866,-0.021135444949328307,0.029969662057623733,-0.0729614024264144,-0.06078012409847744,-0.06251736682763413,0.0261991493275191,0.08745662330970332,-0.03193566391316681,0.12411986764903976,0.03690409531569505,-0.008878728519043885,0.029373376709219457,0.00847593509742198,-0.03599509946576439,0.06479729838547296
SELPLG,0.036368567356734306,-0.0460944503157999,-0.01770254659183016,0.05645720663608064,-0.08885654036793064,0.0754414191290958,-0.0035054960770774983,-0.06912698849015594,-0.0076769388353821215,-0.01606106603765755,-0.06669019622162839,-0.044606031979224345,0.018529224328526998,0.026976500766544297,-0.016099536603310784,0.001908781409245685,0.06556694666288829,0.10334849145391797,-0.0016607796348887878,-0.07089556355287249,0.03725999653688206,0.02581300912111984,-0.050522145147734815
GDF6,0.037435024986610964,0.06098032472944012,,-0.02378533744462225,0.0677490286172974,,-0.07422661479669551,-0.0179581192996541,,,,,,,,,0.0322358226656127,0.025874128433591447,0.0339028277717818,,,,
HLA-E,-0.02432591941764872,-0.024129971109436984,0.06792109835875772,-0.011698997228568476,-0.05427213159977238,0.014527089864997152,-0.08128933243918954,-0.13346594806910317,0.0725920523753615,0.07615546688535735,-0.2809458886674155,-0.05916556971414947,-0.02008033923275328,0.003741991609229985,-0.05138416502458105,0.046844219983545037,-0.019510555595687862,-0.0753752517941575,-0.07860703546502705,-0.013446734467888605,-0.06257511156872024,0.01902912143413964,-0.10023270835798989
PTN,-0.1189713813306375,-0.008285428211655937,0.021733973435042582,-0.04400482096717961,-0.11737173997495982,-0.1152899191144653,-0.1470369952807206,-0.1341200181932596,-0.13368451768992431,0.04449099896411655,-0.11099861380478336,0.021776402873141892,-0.09509846976185594,0.16047033796234894,-0.13189904714692086,0.06294388686077537,0.11318737963577548,0.154557224996335,-0.00198117039744709,-0.08300115372352686,0.020189408421876127,-0.014737730215611599,-0.025272058780071455
CD274,0.00132752669992293,0.005652560342691282,-0.031961453229512334,-0.030585901193790187,-0.013595131237851268,0.057851514495268715,-0.02604885563764004,-0.061171763863743796,-0.0434740391149926,-0.04120543647468307,0.02047148213515261,0.028054594770575945,0.08141461480683056,0.08152529378050628,0.03001462104379979,0.08756667767075643,0.16443770107796538,-0.014127605462754152,-0.026402982263413588,-0.06499910850977136,-0.018208965725476367,-0.008320054741922133,
FGF10,,,,,,,,,,0.015692043631876068,,,,,0.0013976749939200231,,,,,,,,
CD14,0.013251818669927761,0.0017666079563396788,0.05408346257616032,-0.014210310369095959,-0.08544423545913146,-0.07920983471022566,-0.12800197639322494,-0.11977259951855658,-0.010991248868696402,0.017969644924349007,-0.27934180692454563,-0.01498691121063516,-0.03787942560482816,0.06654370678497125,-0.06398334380422935,0.08309468826367461,0.09363781362200634,0.046983780675897036,0.018144445673685762,-0.08026815177786924,-0.027183840362047008,0.0012235779866122095,0.06626634256391578
SFTPD,-0.029444937383275676,0.02476077470129412,0.052695092378875166,,,0.03602607998520648,0.03915815162003118,,0.007465732263283464,0.010276168087652854,,,0.009490413436476972,-0.04260956312594777,0.009689422405602756,-0.005916120916936867,-0.0015428585846205126,0.07038846093470116,0.018070676418222097,0.14247212822429833,-0.00890009114037927,-0.008848174465658713,-0.03882513238137871
SLIT1,-0.04517879768643866,0.05534379110344625,0.0387229719801366,-0.01688348608091355,-0.02929755160116021,0.018331501625345276,0.08189797466329662,0.004956258465030914,0.0007596536165466162,-0.05686476884652473,0.31003938457192404,-0.024521645581796148,0.007264563789209832,0.061553306796287705,0.002153106455558258,0.02223630309720076,0.04748232767686347,0.11315972000482183,0.048141953311232485,-0.002211224633498847,-0.03099260231419927,0.05317854071663769,0.15916697545826528
LPA,,,,,,,-0.008353537656900153,,,,,,,,,,,,,,,,
CNTF,,,,,-0.019582178511422244,0.0033184639390872756,,-0.03863943328086615,-0.02930584211111863,-0.014252738612100593,-0.08226902755750361,,-0.014346187988340588,,,,,,-0.027635524028283617,,,,-0.03882529898612347
BST1,-0.03333384790655655,-0.045011734797043575,-0.035583723034646686,0.007751784074969549,-0.020537060396065353,-0.03714931926958731,-0.02544193659648603,-0.07666198350579662,0.027157933670122196,0.01937334910451508,-0.050835319774657564,-0.029138702099068884,0.024058663393333204,0.023182293562327667,0.03391980449433557,0.025763457476114873,0.004588197190066009,0.05852327907413642,-0.0031061521033630586,-0.03765025931129668,-0.059856817240619996,-0.007720115192437431,0.08196044627610304
AGTRAP,0.028428825668332602,-0.008312311682918497,0.012206500152940383,0.05695240273408515,0.016038340485512163,0.023463636652710874,-0.030573257136814802,-0.10418100791358605,0.04460447483507255,0.026233529000985207,-0.17133130787302495,0.028002820948250264,0.0023463202304712188,0.020008968275348413,0.0621737773594719,0.07513053093281637,0.1863969164880308,-0.011946040169408872,-0.03754117063725939,-0.023093751721595113,0.02095175150531603,0.02319980952806638,-0.01030344043452632
LAMC1,-0.016065911806383264,-0.0043252219276148085,-0.01492764310210662,0.0034385633073293034,0.02038464398794795,-0.03325482689812929,-0.059141093081854036,-0.09640864449428807,-0.10065113510615195,0.06319386456744579,-0.035629996344505935,-0.03336346143606303,-0.0033831342073199306,-0.015766238761984,-0.04011168958205291,0.05525087530081611,0.10389302100191394,0.017696122080724238,-0.0012852382133187428,0.034818916402364744,-0.025846687144298226,0.03936076564623559,0.09901983417340013
COL6A3,-0.048030888812593965,-0.06119405785511443,-0.016944648706972425,-0.029501699314636382,-0.008376395468374296,0.05416991199022807,0.0005229808334097581,0.016420525981357313,-0.014448205069939884,0.010351286414266749,-0.02659280339824689,0.028748217388076314,0.09114294117828756,0.011738294719334734,-0.03515006799860652,-0.07961173878116275,0.10942675050048895,-0.0018587149160115962,0.02604331529702553,0.08392899238855252,-0.08571158099309267,0.04223364525307046,-0.03956915175055548
FN1,0.06250360904714221,-0.08235147869447149,0.02366615832780841,0.05240862628970968,0.023241926424149763,-0.06687358644669349,-0.0659928883590208,-0.09498763109828763,-0.08280571522876215,0.021985624724693988,-0.12560502589326353,0.031348101064619424,-0.0074150048599477955,-0.03516589914506781,-0.18304544987408403,-0.038714147713008004,0.13329989171741913,-0.06692373751218027,-0.09805073760436654,-0.0895764489750226,-0.06896422880770359,0.05437982744041923,0.004326151241987521
MIF,0.14128253262320453,0.04478506908325374,0.027738173418278167,-0.013983744218368297,0.09920636308447471,0.06617702988112617,-0.009889422717084264,0.09130589156818684,-0.03982708417648351,-0.021852118723282528,-0.04694937588930852,-0.06860530769273093,0.05997779720557654,-0.052616418189892454,0.2763825800291355,-0.10449854649481703,0.11113571846511698,0.011365352954315453,0.09351461120092126,0.027206003284549862,0.09033235658017165,0.05260845872681889,0.057628342517736936
JAG1,0.014073319207488905,-0.03233846672976728,0.012246565589765371,0.09965047043505935,-0.007661207810858117,-0.05433960551427564,-0.06783152760613018,-0.10780132482972157,-0.09058004586776187,0.049568819739878575,-0.017132913592030247,0.037244934404514846,-0.10485893454491853,0.017290847725330738,0.10550257883745405,0.07584720940011888,0.00513251963613296,-0.05497093313007522,-0.0003468683732921641,0.0043245471817169485,0.010875863382418654,-0.0010467665338790922,-0.027083034202882317
NID2,-0.04668359446362065,-0.019439516266678402,-0.02024431258713821,0.010378979575563286,-0.05832730860741588,-0.060829464886903,-0.10732890319739753,-0.06762484353918981,0.026310422796738394,0.028994722217612578,-0.04264786104622978,0.026761954264167827,0.040148811327540654,0.07692379870878965,-0.1733095408476867,-0.08564886074006511,-0.012433226350291302,0.004937180319284786,-0.013696108577005761,0.005713371710633768,-0.07175720968807281,0.017085828827381015,-0.06106979071614668
EFNB1,-0.0015408796280854428,-0.022995825528491318,-0.027863387368303398,-0.06973369371115772,-0.08314095910462865,0.043569013737378655,-0.024374409106958213,-0.022546557857951982,-0.04473987524381014,-0.001467939624821344,0.041248973764987325,0.004832990031932973,-0.011447417855905489,0.10022405236494308,0.030262313887060244,-0.08553506493825995,0.05033752266566797,-0.020134647721302527,0.09588239835067479,-0.055899182575919755,0.051444079310927496,-0.015727287565129075,-0.022420748246398434
COL4A2,-0.09691845802583052,-0.0839883510209216,-0.025653231243073196,0.038100266094231616,-0.04034055638204495,-0.09427436051702581,-0.07872368411851445,-0.07499736743915113,-0.05860614214308909,0.009223189374738334,-0.030585595382169563,-0.007562397104708835,-0.02388366001383476,-0.04581323727862882,-0.10188319289547353,-0.029640516404354642,-0.0010958087908343335,-0.022749289195399976,-0.03320334065411593,-0.07796406468181062,-0.06991736329650078,-0.003242453316350999,0.028789619469664032
SPP1,0.1177074125069232,-0.002380042862372348,0.03656095188063992,-0.05259005177528412,0.09129921223501818,-0.0736357198958647,-0.1628936194108168,-0.1543105398606838,-0.07523979797279483,0.1153450410935036,-0.3465748721981338,-0.013615620883810785,-0.05780288655977247,0.1300932678879753,0.13014372655839554,-0.03867009226654037,0.1827258777990148,0.042903551652082164,0.08581472753187426,-0.0688021530584723,-0.025222573931397197,0.09317443015319546,-0.04564393784407868
PODXL2,-0.003804826051547339,-0.007676743315071064,0.018153319520698444,0.013117257616186111,-0.047332896374141245,-0.030098776232799492,-0.04975006569369525,0.05141267213291409,-0.047540369601010005,0.043612922729576536,0.22156233055498506,-0.018676927453607436,0.03326797165778682,0.05686840341291798,-0.0862873424729032,0.006761044663083518,-0.041843644537626686,0.02571638362774625,0.0664942877443395,-0.04579248084816016,0.07719532087930006,0.06502352680091747,0.004288863928011287
IFNE,,,,,,,,,,-0.00017455716067842035,,,,,,,,,,,,,
FGF9,-0.04814529746649422,0.008894731913682894,0.05853071771840226,-0.0030695815643163285,0.0434472595131214,0.20334142501937555,0.06447851224295616,0.08980750729176888,0.046542759783899844,0.008657557442741697,0.2368227301011386,,0.045722391549920686,,,,-0.011651326925497902,0.04651399885061025,0.008999866665955243,,0.11795400240985572,-0.0036089664408447304,0.09506994786006968
ITIH2,-0.021537645378263644,-0.038354295569793674,,,-0.02616254644266728,0.0440115862978416,-0.01822459203564688,-0.051740873387679326,,0.007441417619196818,0.04838244740017338,,0.04584264695787871,,,-0.03035173516075706,0.006711344816436169,0.009651725918412514,-0.03602691153710936,-0.039531939598103874,0.004924582545793412,0.030918301184194984,
ADAM10,-0.03873016306245554,0.0004853888519525036,0.030484244919854016,-0.02289790022544573,-0.025811045073753758,-0.07063412414777928,0.035897646331440415,-0.07626642905089635,0.02651712071213375,-0.007010531329401338,-0.1574502594657046,0.03180399490663058,-0.007959745158702524,0.0726737110158509,-0.07590670289170524,-0.0795511361135346,0.07258272401779516,0.054655336898495374,-0.017526743125202603,0.04912057870441173,-0.045159810041918214,-0.032559841030432524,0.01578191461548231
CFH,-0.05663093835125505,-0.05341047523701603,0.0786182356848018,-0.01451069239422652,-0.0021127711183289957,0.08945181282463079,0.008320232351385145,-0.035398479125406605,-0.0018322026021274905,0.021315523832116566,0.03194825905906981,0.04471411920044605,-0.041958341093087596,0.03327119027813099,-0.09013546528104811,-0.058468114204737485,-0.00023203524484179545,0.021154080421883808,-0.035088351966547617,0.015402337154243429,-0.052879181464279154,0.03974500208235549,-0.04271926924706573
COL4A5,-0.0880671715547171,0.03189527577802186,0.03463475050108976,-0.00446728406504143,-0.015077225213762278,-0.07512115720088643,-0.054002508182012306,-0.09135471085785961,-0.047745136131243884,0.050929930256933986,-0.12037478308643837,-0.014997465021765338,-0.011704950204232133,0.04237108341347064,-0.0077309214098106325,0.10803249775981333,0.0893305203522516,0.06598978594952175,0.0015164576415615087,-0.11096913326461885,0.03445406777502341,0.04263171512141643,-0.13359135002672107
LTBP3,-0.07553945790499887,0.027106709527426665,-0.025528964741682106,0.015858534695422158,0.007038985220280285,-0.03549628599811022,-0.07141176361596359,-0.030034256968929893,-0.08710347041612897,0.04351915204983453,-0.03573684177617192,0.03849577228830152,0.008903214194204303,-0.00014252565793581266,0.10244725331726293,0.011522699321295795,-0.020741794570445195,-0.0066159388730217625,-0.0006163484966015837,0.02888212162775307,0.01862309575866853,-0.014748077614847503,-0.012328399534515653
GNB3,0.0762587153574038,0.0049836605181092794,-0.02627744906041859,0.013737065575489127,0.05412622766442792,0.010777938189404165,-0.011503371934987157,-0.06962881004903745,0.008998671413915464,-0.03724794383725054,0.08214338762546491,0.035101320590985266,0.01699534609320876,-0.03354117481352732,0.02089623531618243,0.06979134292685311,0.072524333875941,0.028612704390670058,0.02322479759136714,,0.005759259243223596,0.017744802367566048,
COL6A2,-0.05128626638702521,-0.05556771022030526,-0.015646185955787446,0.009992012523491913,0.006721779157610633,-0.019507230608212914,-0.059002488558351836,-0.025137605946779152,-0.049475861973431776,0.09109875102747274,-0.07946612817818038,-0.03594579409672854,0.023739785913491226,0.014318226543828614,0.2465931267317395,0.03935790729395398,0.10609159048643065,-0.033443827745856934,0.018163477166649483,-0.10226887683714249,-0.0737088549039795,0.024001631660901253,-0.09100515612530138
PLG,,,,,,,,,,,,,-0.06501515411942554,,,,,,,,,,
GDF9,0.05678284008845521,0.02337431603377435,0.07328368357594572,0.09598968975115639,0.0294982979089986,-0.08130010810390928,-0.013682107698037394,-0.01564865704945326,0.019126108786872407,-0.02796602706119784,,-0.015812969741983474,0.014694016063330463,-0.026788423215843134,-0.08807620209545745,0.05535183721650324,0.10247364306049059,0.029337330366862202,0.04051020797921581,,0.05196719259317127,0.008078989645569338,0.08180952564517709
