,UKF255,UKF259,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SYK,0.03473887602668772,-0.008098481776495177,-0.00030636851483170575,0.059835644627938396,0.06420918897191379,-0.01768561087188103,0.09634365494188409
CD40LG,,,,,,,-0.02003773097109399
ST6GAL1,0.025246091041614276,0.03402252883392642,-0.05784904310579224,0.008774052140301384,-0.0049894553196028705,-0.004670252372422429,0.057249939042691655
WNT3,-0.04273741480826636,-0.060712571345422864,0.08020600127843139,0.012216560405571753,0.05070625536938296,0.0066598042361450125,0.08340120108962613
HSP90B1,-0.01713173533416542,-0.031206454244499582,-0.0018487321300029603,0.0345031708470331,0.0005187860757715048,0.050481395218459645,-0.03292956077646144
ZP3,0.04637677115860518,-0.00898906762156109,0.030860718976431067,0.05384431285613324,-0.013952433644492885,-0.02920091670048576,-0.004781932173873636
NRG2,-0.025462596519280345,0.0021719059949723263,0.13641405562340042,-0.004389131435004122,-0.002301782018268983,-0.00039376810320295553,0.016150034749969643
MELTF,0.02139400611520266,-0.01866035092203927,0.01081783179361243,0.019232305871947075,0.043108027040097606,-0.013753945394472306,0.07647296173672327
NLGN1,0.07693237609645844,0.017018973842733803,0.0462584284924531,-0.027919920307904543,-0.016294831942238065,-0.03307655743680642,0.0023522374848232823
SLIT3,0.03223287577809377,-0.004210577933845166,-0.020917663633328067,0.09227904577997598,0.0235412276709921,0.06297688012599176,0.023858843416777194
CCL8,-0.019344669425206656,0.023431214482210267,-0.035357701023953594,-0.022602331429347047,0.08996100678946121,0.028446397063224507,-0.03532099542669297
S100A4,-0.05899267450072705,-0.0442263449731764,0.05614171031675152,0.061647502745868284,0.03891873037349862,0.0212539772845756,0.026654511398019453
TNFSF13B,0.060736251271538255,0.02881210576250711,-0.04810149338126033,0.05459138227789658,-0.01318009628912482,0.035250478566115614,0.03844779120161465
HSPG2,0.07740180060282498,-0.008525483198376746,0.07321383846470675,0.05004423325165324,0.013325478392924302,0.02421473873180921,0.03734630210082121
FAM3C,-0.05412126396239746,0.0009783104328658769,0.031480540866639636,-0.017418575356400453,-0.01626374384120078,0.02143178956858391,-0.022916785797784833
FLT3LG,-0.03609331486232459,-0.008347151976385043,-0.004653031825621699,0.040058154748059606,0.06147440598364222,-0.01207140362712321,0.09436712039724374
A2M,-0.02168079573723074,0.02418409682620921,0.05744520558169563,0.08162520416298825,0.019483810143072974,0.0605885053557351,0.045286757062216035
VCL,0.06884722668652486,0.013961182465165442,0.03961153674343051,-0.014079689963949744,0.00244103317569096,0.061297520240695104,-0.008610137194623665
FGF2,0.014788656572345146,-0.0168866318018125,0.0393156278210377,0.03665866566913489,0.021933307291545415,0.07508652809030919,-0.029557927837864418
AGRP,,-0.02334884973641161,-0.033712091570852795,-0.01490525206361932,-0.015334564398079658,-0.017163928396483053,
CNTN3,,0.04698285392961116,,0.005247509402616102,-0.007261275547954204,0.033720985902797006,
RNASE2,0.05729148741261986,0.05276438408667696,0.03035746290834347,0.053568893102393746,-0.009605018953823416,0.0945709273466167,0.021001927753738714
ADM2,,-0.017677477959325786,,,,-0.004496403028232441,0.002392057293977916
GAL,0.013339370814166756,-0.01726747257410015,-0.05169043011511497,0.0042998670090536265,-0.007674411480857221,-0.005299403109188032,0.0671478223393386
CXCL6,,,,0.01632752196008468,0.00014906757173406058,-0.03828357175093858,-0.03441021314416122
PDGFC,-0.030028567993064248,-0.03346970877733366,0.048425819465277006,-0.003297114645990221,-0.0019327501027847527,0.07316101721766895,-0.013694367253336566
COL8A2,0.026413458849941784,-0.015300754718264432,0.014815298699346965,-0.02001752746973803,0.0012241502034934443,0.0372546171091852,0.0032256932079837886
SPON2,-0.01661021632053617,0.04067978886911856,0.02393551060525313,0.10345270588183375,0.0608551124263442,0.09199202433618471,0.01207885340947818
LCN2,,-0.017339650205557763,,-0.031507933735978794,-0.006818505512794222,,
SEMA3D,0.09165436855949712,-0.027268199955462185,-0.02487452478213559,,,,
BMP6,,-0.012350610376211695,,-0.026332468718739628,-0.024226463170336544,0.01611762735734556,-0.039253223652512596
TIMP2,0.017627628696329955,0.007405531562172849,-0.0624673201969892,0.061110701739661134,0.015301847235985381,0.003459580616477484,-0.008236738397313466
EFNA1,0.11450376695700198,0.0031627515326255995,0.04431759557936695,0.02357333699755495,0.010906353467819223,0.04794822416587174,0.013229941276941439
S100A12,,-0.014242759592212325,,0.09070194677796459,,,-0.020753571310883994
TFPI,-0.005832737722373812,-0.04659324533767743,-0.08646209986023602,0.023502485480151776,0.004040651942479371,0.05548765929587097,0.04879215503082116
GPC3,-0.02429750105685623,-0.01789946103961938,-0.031703542486742294,0.06790776809708407,-0.03746892826547098,-0.0026856702519258923,0.034433124747552946
NMU,-0.023514159817911544,,0.08505681223515434,-0.0018410655323448002,0.05225196509348894,0.01084647760869455,-0.03588802002450862
SCGB3A2,,,0.08531274092324886,0.005585013752819667,0.0021378145756732144,-0.028784167307840208,0.1083456038116503
LAMB3,0.04945762752210635,0.006683381669480537,0.057680236246425994,0.011030474868657112,-0.02215581259551639,0.10588048879100335,0.028117102695575283
LGALS9,0.014051249036753378,0.038027686086340516,0.01970327075524575,0.04982295758262103,0.003640636854684827,0.029601760113834603,0.06876997208469253
VIM,-0.13825289783880743,-0.01829153812516628,0.024504220617251028,-0.0664240534889273,-0.0012600128928630851,0.10882174463053845,0.0673632031374243
PLAU,0.01671696648722883,-0.06375443159550548,0.05111622370399869,0.027606790522074185,0.03754564387021441,0.0684714978515684,0.014994374839142384
TGFB3,0.012371875298139056,-0.04957217336640862,0.08966558870600076,-0.024907970631593418,0.04768809256489523,0.016321708409901395,-0.024283518357351833
APLN,-0.09088927789805412,-0.046584869677554715,0.04689086740937641,0.034431218457802754,0.014895112360168116,0.06210877184825611,0.0658374941086508
SHANK2,0.054644926915407996,-0.01065877813480031,,0.06855688104700342,0.02851206779431889,-0.030800542523321095,-0.0296187162961113
LTF,-0.02966198989182538,-0.0020933274872618982,-0.03952150957675697,0.019172274166943677,0.011028392430691853,0.046692687043613346,-0.07035369694484347
PYY,,,,0.022131179036542513,-0.0031732397904934793,,0.02059482729979547
PENK,,0.08926595251692163,0.07817092716867155,,,0.04223788862591362,-0.02255935083771534
CTF1,-0.03776803993263562,0.006536667232545853,0.02618244385050077,0.04638376890790639,-0.033906361414689674,0.020546471948130755,0.007835743878473585
COL3A1,0.09099207752442344,-0.040789377396643595,-0.05784340919076433,0.06599453203371296,-0.006118426778531923,0.07647537276326398,0.026842385404304614
S100A10,-0.11415321284230236,-0.06231668714957462,-0.022008485977247944,-0.009683213655105674,-0.002553694826314878,0.05303044951933506,-0.05173429254585431
FGF13,0.12925124303606353,0.027229346328230156,0.005266021332768152,-0.05647730171281197,0.006230986865035241,-0.013044594572001541,-0.003690663180538785
SEMA4A,-0.03301213811566388,0.011104970371127421,0.10632881470876082,0.0428531832397447,0.04265788975858123,0.01639885190559212,0.10903847751935139
EFNA4,0.005414021174414812,0.03800212629745703,-0.03639554197871847,-0.06483847839313968,0.03711614891646877,0.004776983582072206,-0.017483102279545235
HSPA8,0.01840670162204501,0.0006447752890666699,0.02115753527265785,-0.0009701321799039093,0.06208901556348066,-0.008312832864966042,-0.013401596220987818
NPB,-0.019344670150577947,-0.012350611562888185,-0.014248392151012021,0.039393451773024814,0.022954568059544017,-0.04337889472316608,0.034390926265770165
ULBP1,,0.0067703284612734786,,-0.01945058250820451,0.02520022633519066,-0.030288435558128383,-0.040193054008796913
SEMA3E,0.05875552563907836,0.008480935112175075,0.0460084554220889,-0.0034048530224492254,0.017368285708826075,0.05788872245765702,-0.025974183732023415
FGF3,,,,0.036201290448490596,0.02441790918509543,-0.01943059930565712,
ADAM9,0.0011295526749334791,-0.018009364716315854,0.022858079697095423,-0.03462189093642481,0.025957630132687214,0.011833333481010405,-0.031076954343857884
ASIP,-0.02119064806328923,-0.011377061029095475,0.02509194485629451,0.0447676762577031,-0.011555988241530151,-0.014082628084059303,0.06468498361636744
IBSP,-0.04459347067491367,-0.009661061188580155,0.048214684835252646,0.07116758906640049,-0.002966947383000758,0.09916774124784505,-0.005413854215007015
MMP12,,,,,,0.12373627433996463,
FAT4,-0.013039617410114617,-0.006399202573917444,0.02598849296066829,0.0035116839504650715,-0.04247369749268485,0.03563541263881232,0.011767072483853032
MDK,-0.05547447279211278,-0.013862951387433823,0.0165626139004542,-0.035555177025051364,0.07057892596673174,0.047526869380515695,0.06759617832286387
BMP5,,0.07441489511381183,-0.027980583750120743,-0.007714259919535621,-0.001055251398590033,-0.0009781989538272114,0.014161880134149056
CAMP,,-0.022097701495005593,,0.026425257693932856,0.020283674825330122,-0.02379373472488606,-0.02464549442834765
HSPA1A,-0.018604968852876106,-0.019336915300901626,0.047521803347413724,-0.060550236019797615,0.031209454690849667,0.05067368949308983,-0.011362102393939498
SEMA3F,-0.0033705228682141975,0.004654399725155224,0.055446006463505844,-0.004469886885913508,0.001177007195439105,0.030691240425346947,0.043963642579327285
ARF6,-0.0063626264238335955,-0.005338611821415737,-0.049721997249516224,-0.043896669813790416,0.010386627840367021,0.04934889181171646,-0.0003438148413338279
IL6,-0.01950150754981727,-0.02258418789210827,-0.031407860482753173,-0.004553577546945709,-0.02440249306922778,0.0023692952421226553,0.025884483493052845
CALM1,-0.01068200402317517,0.004032667878504513,0.11407457870361724,0.023784182540695184,0.015503404333361882,-0.014029456940708052,-0.017573262780449773
VIP,,-0.019285793074696564,0.091122383448447,,,,0.06968000569119763
NMB,0.010872915113046985,-0.004004744846100406,0.030024572977515124,-0.015032292259073063,-0.041316110049396254,-0.024719855593492025,-0.04224134097007087
CCL26,-0.0026932672972524493,-0.02273428174794771,0.07653486187974474,-0.031014088731549757,-0.00795710126808578,0.036772833516895066,0.011177486012420058
FBLN1,0.06607314004561883,0.02078525934399337,0.06771207476688974,0.042899451481778844,-0.042606242247756054,0.042337153289335204,-0.009294647026370242
SAA1,-0.027111801201326932,0.009972409335632522,-0.004305511608196456,0.013895198188432802,0.033489436789464505,0.023859795658562836,-0.028042614268412328
MICB,-0.03114684580224956,0.008363016049582334,-0.02097355816548296,-0.039357209584354624,0.0015773590466650412,-0.011992599984705412,0.01024598698549069
MMP13,,,-0.015228255362827108,,,,-0.022559341307217883
F13A1,0.06243784891767429,-0.06181912469038275,0.0066496142133170375,0.04650998441056733,0.023490095414053523,0.06645614862846388,0.029715647874335886
CXCL11,,0.03411684849831427,,,,,0.05431723178483991
COL5A2,-0.0026380819286263534,-0.02052375893998975,0.01861393411283203,0.08913372420794453,0.042699827250948875,0.07461937793759003,0.025119045653973413
EFNA5,-0.025836869966059616,-0.0172821907377048,0.01502876779007735,0.033976248742750355,-0.05065110412773789,0.023839870217522537,-0.00875430687043345
AREG,-0.03307201608743937,0.0352124953379626,,-0.05738318435762267,0.04961756360742229,0.00893488890176176,0.013623401389442607
EDIL3,0.09202609240322455,0.04596127855232967,-0.03688718371824004,0.07211096078697209,-0.06790516722572836,-0.0635878365363366,-0.009176631132860347
CD86,-0.0020381393223293134,0.0453678852115905,0.006658704524395268,0.024609377095022998,-0.006900453899931302,0.02791175986417984,0.010348685823146684
AHSG,,,-0.02594670819310428,,-0.018527013784595463,,
WNT9B,,0.03951876378146465,,,,,
HRAS,-0.03435929246836305,-0.0502136835874625,0.046637831214504474,0.005385727566440291,-0.0186963727117503,0.052439659294267506,0.012058650594994605
C1QTNF5,,,,0.029342041857611127,0.01877540670487749,-0.01907278799551056,0.03868805191049051
RLN1,,,,-0.016152765023245152,-0.02071306409543903,,-0.01772932644740421
COL4A1,0.101836543772044,-0.04527101509301424,0.04196249385168994,0.10726362093510654,-0.04432661142744608,0.06157322973202814,0.015299320873878336
CCL3,0.0350918741990806,0.016309029059177336,0.004826005605563697,-0.047471582838985164,0.0006845001960020841,0.008176094615024549,0.06715668025414587
BGN,0.020115961471734323,-0.005285363095630649,0.06051725072852824,0.09667277136035231,0.022420687609548313,0.06943585280395859,0.028671742848423856
RETN,-0.01732009536681785,-0.013827925080808472,-0.06810179323586046,-0.009210150879014374,0.01490391446418408,-0.020442172925120315,0.05066082102680697
S100A9,0.04510266742296245,0.013590486102065051,0.053432979725253016,0.050473568600831166,0.017751232256858453,0.05729963274144264,-0.011899059376106256
HCRT,-0.017846232753763073,-0.01824929164905237,0.0052600284113936135,-0.009982020922712356,0.028078901588976322,-0.030576691498691033,0.009154578997622103
FADD,0.0027180854894906024,0.030212988715864343,0.02404074084174648,0.0409225077192496,-0.015565279989404277,0.0330644461153572,-0.011165514766266621
ACTR2,-0.012273894899912381,-0.0032848400821966074,-0.013498635016134209,0.055435929557260205,-0.0026952517663101816,0.019663163190479234,0.009384522184832484
BMP2,-0.002687385325872427,-0.00931555439906903,-0.003047443937499312,0.08990976341015854,-0.03969695687751986,-0.017234685512340628,-0.04888365796435577
PDYN,-0.040197474120589334,0.03657400900111757,,-0.03036719637451618,-0.021457154057792804,-0.03188462479559973,
CD55,0.017723869848737146,0.028156904742475737,0.045407317723427945,0.0012405580724434173,0.01260958315526949,0.016485360088862828,0.0741119682640544
OSTN,0.08634512789438552,0.027083294024477976,,,,,
PDX1,,,,0.013110522360785998,0.02139543454666124,0.008759513947948935,
CD6,,-0.022908733964398197,-0.03797101198814285,-0.018937596038272737,,-0.02278382999937941,0.09536749065506528
IL16,-0.011475258839660756,-0.026195930786203664,0.007198080177420825,0.04381728718269894,0.011144653094699863,0.00835549341832334,0.012214117297978274
LAMA5,-0.0779504714802823,0.0036484996441611714,0.029318681530336264,0.01399542436481622,0.03699203864766073,0.00035171311248601277,0.023056673078121325
RGMB,0.047908204017599536,-0.005145414078412371,0.062220961025121875,0.0411930656821575,0.03310849908453865,-0.06118481121259519,-0.010738480826748347
INSL5,,-0.0038384063165423405,-0.0006427313883299643,,,,-0.030957380429650537
IL12A,,0.012498270178827908,-0.036943420698751395,-0.021736659670051416,-0.036457866407557216,0.0011730585103455287,0.053338618085088475
S100A8,0.09357669317704252,0.0018370847966579433,0.029860777598901333,0.06877080217885943,0.016441450373575955,0.0449897920651698,-0.03837163130494652
TAC3,0.020885508483195574,0.012378435390795388,,0.02280966847361507,0.02713483393251043,-0.031083065009247773,0.032543442365970385
TAC4,0.047799769521706933,-0.021635836928784364,,,,,
MFAP5,,,-0.025593803689191053,-0.011776619764546137,-0.043970896038104425,0.05022287512771334,-0.022420079070149975
CXCL16,-0.014843562027336088,0.05405037145756843,0.009340115715392193,-0.006609562852297398,-0.0062592202500678885,0.02680640195446323,0.0561637553355335
AGRN,0.11884559791558831,-0.024076929917137568,0.07110713126556997,0.020190266900003778,0.048863773439726386,0.01942990038630024,0.03870220695731348
COL4A6,0.030198766319219417,-0.01529722249729041,0.04270220714148266,-0.006837894320927959,-0.02887413425669132,-0.03409487789498322,0.03332796420173287
FST,0.01950053456693969,-0.025043538774784737,0.0271719334547217,0.02293990636069265,0.10307700406040113,0.01806238233021734,-0.03136289550691066
MEGF10,-0.05137715704529984,-0.022649753469427235,-0.0551477575529909,-0.024349247545062767,0.040076518684948714,-0.00254803217788506,-0.02597763917778796
C1QB,0.0898472473577338,0.0209369183538609,7.312122052188837e-05,0.08629498077984649,0.001988778125834755,0.11763620448462817,0.10677685887797751
HLA-B,-0.04470695744762838,0.039026719968419214,-0.008325701301063408,0.04249623370197597,0.005577210225890826,0.09449324418116622,0.11879990948470937
PDGFA,0.024989691644961988,-0.009543575508216875,0.03274743621818009,0.04013807963534551,0.0077164435605892884,0.06421218711596631,0.004734797683854559
LAMA3,0.06971934090447898,0.006062504604975683,,,-0.01630683587040899,-0.01886964041921856,-0.02145586145695388
DKK1,,,0.060850984644198636,-0.057652547652660306,0.028653130564983385,0.0638412387530513,0.039069408283823846
INHBA,0.10807451155775577,-0.024878428729799357,-0.05682689473319832,0.02712902764238424,-0.0013771352517216884,0.026050674685087878,-0.00037079133537617907
LEP,,,,,,,0.07467731531140047
IL7,,-0.018550921547252363,-0.026295401289539277,-0.030367198822860396,0.036106779700522666,0.01720194046401681,-0.02934979481297823
FABP5,-0.04563157624827712,0.04094765155917517,0.05392730772519214,0.018029823508926894,-0.022906288634490582,0.0358718298692481,-0.026268522297652867
CCL4,0.07092365213151453,0.03308292585813711,0.06213217138190534,-0.05468610133830455,0.0354960508472069,0.0687018810265,0.05677021080928145
FBN1,0.04170111452702815,0.00868967794598375,-0.07980974866930905,0.04900748663737311,0.026624014733732288,0.04121038110595645,0.0265117541979979
TCTN1,0.016178549638342976,0.06617702854902936,0.013814365668292644,-0.028420697703680973,-0.007576753943265483,0.019022680417092114,-0.022645029664711835
NCR3LG1,,,,-0.02567658309829703,-0.02455296942797239,-0.0059809234023336785,
BMP7,0.013529837748643529,0.041963729822278466,-0.046309368501890734,-0.08798403656090752,0.020947586023253945,-0.014545888527968311,-0.04454123848692743
NLGN2,0.11439358538369257,-0.029066534042599,-0.00914567823973251,-0.08115490445173902,0.05683281501561905,0.0026278203765369083,-0.028527866041594907
CCL25,,0.040953804030612634,-0.026980645862368063,0.04481524050412651,1.4315240097330844e-05,0.019152400620732233,-0.02786816273466308
NPNT,0.0841627204791969,-0.015545469111462543,0.07535501408052285,0.005823392296429369,0.007391576628822429,-0.026409779473728016,-0.033017587058290956
KITLG,0.10257454818561858,-0.004296910311899482,-0.012597680940225198,-0.021401212188757155,0.05480828803604128,0.013049693114439747,0.041350147821513
MADCAM1,-0.026022279934049493,0.007282198973545236,0.06644571398198473,-0.019450579710973998,-0.01914604525691349,-0.017385737332440507,-0.04779340998463727
F12,0.021655937780700754,0.088109695806726,-0.017086222463655893,-0.003193378905384289,-0.019545706994434576,0.020550374819120934,0.057269260218670875
S100B,0.1313369099539901,-0.02472112055430653,0.0023205753156669297,-0.0035251687955378578,0.039413667475513635,-0.028989331807745766,0.016537904624513017
IL27,,-0.012281870531799861,-0.024874570516351942,,0.04835123612601385,-0.0162481340375146,-0.018399808062923517
CD99,-0.07069892847109525,0.004275612683282289,0.08425641502757747,-0.0026725821063804988,0.04691640386329292,0.09720889669001732,-0.03795138065036724
PDGFB,0.0695029518956441,0.007956091926853008,0.05854071251538624,0.016993123907201358,-0.009297301774898794,0.03966175122452259,0.10491305919277735
CLEC2D,-0.03822324523976294,0.02175584761432593,0.027436513795080133,-0.016375789767895804,0.03774641226714031,0.042915174371379546,0.03399980755391924
F8,0.021289626660438744,0.015668214455568853,0.13657638388641336,-0.00671490162572456,-0.026372561308959725,-0.020667149626208848,0.04158221535160148
C3,0.022495467047365502,-0.00973335171520466,0.021727145229446992,0.1353985243885846,-0.026663910396391058,0.011651839582439236,0.05870490765465068
DLK2,0.022619827707673103,-0.017225703287211392,-0.022987953089764344,0.003550172367897941,0.05475000131564424,0.022084220947398075,-0.020037718772209303
TSLP,-0.027817947302189523,-0.023414490963150906,-0.03314857883502484,-0.007413570969011357,-0.0031709270805818485,-0.004994033466146166,0.10225206967638481
OSM,0.03747262993092994,-0.021283936406858883,-0.01041617431301726,-0.06083169180545046,0.03982332915088966,0.0847050763907108,0.06787739529855133
PRND,,,,,,,-0.023414094542798837
SLPI,-0.008084695609318696,0.011210484606570374,0.009055939471082174,0.005598506665652645,-0.04118377485505681,0.039421750154273995,-0.03257462103638677
AFDN,0.015161454308487572,-0.004556924990673209,-0.0038689211174657923,-0.033147338590566386,0.02877910954172489,-0.020079906909742165,0.004420970809282332
KISS1,,-0.018009521925806942,,0.05692995060078959,-0.018316354429836375,0.04883390823945379,
ULBP2,-0.012394610184634745,-0.024653854010582534,0.006511348854966796,-0.021266695268799634,-0.003105944582153427,0.014899792373670864,0.012913049841244006
ICAM4,,-0.011206919889975294,,,-0.016068997670113886,,-0.0023113107233335784
ANGPTL1,,0.06675471298123517,-0.025946709625115045,-0.026332468398483303,0.07904669129531045,-0.039599878254113145,-0.03176957453048883
LTBP1,-0.009480207399906565,0.014610540960361821,-0.02812269722282295,-0.0058109266449921145,-0.021396617134988652,0.045179914523675514,0.015122922373890317
NTN4,0.03788746835149436,0.011903781553783977,0.027763640575028864,-0.053468268291017404,0.03767641929416619,-0.0038421532737905285,0.06000690440691064
APP,0.06315084521628948,0.02363542746264516,0.048587968570261326,-0.02395598432612127,-0.009063978385398358,-0.01682311932585794,-0.04197857950690993
RIMS2,0.08367815158153359,-0.02787728664588397,0.1707055010738617,-0.00026507175455581407,0.05226468591986016,0.011736738166286875,-0.022120672209564186
WNT7A,-0.027289782200194346,-0.02251624102342358,-0.02066839537516563,0.022123393765299978,0.014030556222606566,0.029633611452175964,0.04997438127589558
GAST,,,,,-0.018316354761260246,,-0.02464548880235071
GPI,-0.0690963298412065,-0.010977988958554532,0.054072798864706215,-0.016734629047968148,-0.021568424512345655,0.022059227658507242,-0.04880958745632272
IL1B,0.1156012433619564,0.04575970688486557,-0.02235641401175037,-0.01597752175934694,-0.014644288028396794,0.00715910362297665,0.0846744719781594
SFTPA2,,,,-0.01574722240902524,-0.01582778369309562,0.0262945565695605,
HAS2,-0.0001404024854549085,0.04187534201987242,0.02325418106743455,0.06026116852741915,0.010867783230781036,0.055860826664140086,0.03126356080468742
IL11,-0.09257314765218455,-0.00758317977881904,-0.0432797391610408,0.018271781620726707,-0.03043554672335962,-0.023787210250112024,-0.00731546859202219
SEMA4B,-0.027820927186041733,-0.013908471152917492,-0.0045443821273908214,0.03120270798944362,0.04195167411661392,0.024849575026552575,-0.05303436486585801
FGF12,0.10751834713122921,0.01775702762195408,0.01410922479308797,-0.03047070651356773,0.03067203870732306,-0.023853881154875276,-0.010986270062884407
CP,-0.002659642535923066,-0.004504289746320649,-0.04145407014102607,0.07607907291143447,-0.028656695887163363,0.040317931528508565,0.043962957459696576
NLGN3,0.07616016150631356,0.001144630772151518,-0.04012646368661462,-0.0228186301140823,0.06273802950117263,0.03347657271192256,0.016051869326126775
GZMB,0.11708184964606408,-0.014242760132116247,,0.016913979393737833,0.052006842277731946,0.028136462067207886,0.09654539081369065
PROC,,-0.026804150388839564,0.032912294031638235,-0.022305276298821376,-0.01934830668478308,-0.03262405564140505,0.0020030192896684554
TNFSF11,,,0.1579116957761335,-0.014905251302559963,-0.019348299250818466,,0.03844248869159052
AGT,0.08324176182973916,-0.005628262073422719,-0.0009263629910769138,0.016566671303890862,0.05152058279604881,0.029692112180313653,-0.04379780374855896
PTHLH,0.12050993763818695,0.024055322421324524,0.03336355717259066,-0.025274842158748832,0.025430924621214237,-0.016437295318511836,0.004655634732796236
COL1A1,0.06801364334190642,-0.03751676389231199,0.02810454693694732,0.09496324321501969,-0.005860433312324267,0.0651091977944981,0.011514742059028764
LAMB2,0.0018200864892246784,-0.030421671872319367,-0.019146120628499394,0.033695748592749285,0.047351068404631054,0.016234251784382567,-0.02390099218065261
DSC2,-0.02354402337125273,0.011889481589790852,-0.024371205717334084,0.01954388079627584,0.03417329742843105,0.02162695744458527,0.028508836641653837
WNT5B,-0.03114684900056057,-0.005921632924030187,-0.034816290844403505,0.012766488051003116,-0.05698423582070466,0.01047873060738911,-0.041517579072342436
LEFTY1,-0.0241131573830907,0.017670483155710476,0.05657734339473458,0.020505131902570174,-0.03524326882223146,-0.00478761705214115,-0.024739176957592847
FGL1,,-0.012193527949121563,,-0.021852541927215984,0.07189353290270199,-0.02444614979618551,
CXCL5,,0.06543058017746937,0.018439537523105475,0.00025094626614907104,0.015499860330952221,-0.011230892463379022,0.0038945712324709053
S100A1,0.11589967247160791,-0.02998411725289777,-0.008345529126436367,0.0397224688546824,0.030149913965908687,0.0028075578061831645,-0.003482451141334919
C4BPA,,-0.031196773290221448,-0.024136028032382364,,,,0.028840889435508513
NPTX1,0.09923783720394491,0.0004000459504965957,-0.029089941418958935,-0.023278213081196764,-0.008583825732777193,-0.03358816982924109,
TGS1,0.06561845636570102,-0.040325437270421816,0.003207690823604707,-0.012890357220627114,-0.009070932749840664,0.00025545386441551806,-0.017635929865770124
SST,0.015709140044722108,0.09253670490214945,,-0.0409675686280204,0.025597366368248168,0.004771202910494224,
IL34,-0.024892056715004572,0.004034153210528417,0.06024565853566494,-0.0010941735526610284,0.009670264572235437,0.059616088507273235,0.07645128563736962
DHH,-0.01885743506244084,,0.14469948680061898,-0.05193075544664212,0.07229128946932975,0.021897713211380794,0.08308031457451336
XCL2,,,,,,,0.13691584316268599
TF,0.07657551850311876,0.020737549825644627,0.005884799519869241,0.03893942994627939,0.009426452391525546,-0.06253075592482538,-0.03620981130281255
IL33,-0.01077579727804481,-0.006718840421904522,-0.07760096466784767,0.026141778689923262,0.00578727547463739,0.0027288208907147128,0.05367081265799339
RBP4,-0.020968008986304378,-0.022819841486441103,-0.028306977470140937,0.03066355697581649,-0.004220559617971148,0.001426065255601904,-0.03318926431473663
CCL19,,,,,,,-0.03441021974178445
CCL20,-0.061636592822806105,0.05908563084158822,,-0.017432166252876562,0.005351577352106825,-0.018242573571991744,0.017027080577023825
NAMPT,-0.11166685673397242,-0.03497543189043047,0.013986167651448863,0.09706092264991692,-0.026505767306909893,0.06388958298254084,-0.044526985030480276
