,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HDC,,,,,,,-0.08141763039310106,,0.021916650122244533,,,,,,0.017257461917826802,-0.0476664998197205,
COL11A1,,0.007429076303875234,-0.012700217095299539,-0.009325402919737191,-0.15407209796444776,-0.08573125946047433,0.031120583363342755,0.008972226918710476,0.03909281330538671,0.14201068612686937,-0.03926615831990423,-0.0008368635345399873,0.031894179333444427,,0.07139305185597186,-0.026184830146227536,0.06285222511745203
NUCB2,-0.0803552281620526,-0.05316644196532896,0.064305379410663,0.03062936994660255,-0.063614923234627,0.03162930491588003,-0.08787076458435274,0.04501105204009511,0.013273517410380025,-0.01256413278266125,0.019899717405773232,0.05365156980755942,-0.04701119973559487,-0.06168422871214515,0.0688387083478483,0.03469337140012952,0.020613554945676085
FGF16,,,,,,,,,,,,,,,,0.0189712609390863,
CXCL1,-0.06681404704507474,0.027387270616361054,-0.017585015867321526,-0.011286175584064539,0.05843191614819262,,-0.033433632093890574,-0.020698348935520104,-0.029305188484591665,-0.03988361293390004,0.03810977343910018,-0.02576500567139523,-0.018612990306384716,-0.0727889813499926,0.023370218114126026,-0.05478621607461515,0.05674584674386462
VCAN,-0.10511824137603917,-0.010089872880811618,0.020622645388130342,0.03901769618822195,-0.15423592305533296,-0.06423898041715431,-0.11380281136594009,-0.008889482021063906,-0.011825876839938293,-0.05570558700904694,-0.2668895679291298,-0.07263670588690187,-0.035608361263373134,0.07033098251368804,-0.017781513700783364,-0.006603617757280813,-0.16351076243994853
MMP7,-0.026361838620344177,-0.03008110260470561,,-0.025005266436934622,,-0.033979353708518546,-0.0217470527480005,-0.01817106715404398,-0.046766414676099134,-0.047135826899156956,0.02514912166902968,-0.01421818306794797,-0.04335954573686934,,0.04149424248837801,0.022834180918175268,
PTPN6,-0.04938427109165165,-0.002818733063844627,-0.015708058757068665,0.025396732627244192,-0.05672862583948592,0.00027031701872295717,-0.05984125348029367,-0.005345587511930255,0.010987803692227904,-0.05145060235412534,-0.08046130253247526,-0.015086133911103125,0.006985547121399154,-0.02770931433534313,0.010415531461401487,-0.03618390382214242,0.10807763637856871
PTGS2,-0.028233308481802187,0.011598386987221595,-0.013025116194380766,-0.03996249631837935,-0.0788751816647018,0.025009799648539964,0.17616123099223333,-0.0379831186086888,-0.023970640551132155,-0.04763529812086221,0.05880425807611101,-0.014722983136131983,-0.020266186373424425,0.07626293890099448,-0.027173640312596878,-0.027638361612069624,0.16900585644613794
XCL1,,-0.006307633433432942,,-0.013684956684947545,-0.021192057651206637,,,-0.029845297903276002,,-0.02477949541638291,,,,,,0.12285467399387316,
CD58,-0.005738991434718401,-0.000895320263117326,0.025044664720194034,-0.003186250220603335,-0.027702035834939145,0.003557777245918424,-0.08899367526784067,-0.08962075305358698,0.02190928622974611,0.03535265572366484,-0.10827786655259646,-0.02197246055541263,-0.01615789950111605,-0.014401364663125887,0.004688079567848045,0.002799298135230984,0.0219991454234958
TNFSF14,0.04591837031887232,0.013829051231441392,-0.04703005630268127,0.011751197641107092,-0.05964856578336918,,-0.012251370060115967,-0.016850294012272733,-0.028623457855769526,-0.11545585183042273,,0.1106723716909964,-0.028216645145581132,-0.026755567479592048,-0.03511445082427229,0.019108995385438195,0.2141832457359404
CNTN4,0.3102595297831071,-0.005665233828621359,-0.02051617483390394,0.03737715105758255,0.44479149906196686,0.03401266132121274,0.0908951492314312,0.0822588031630821,0.05566676804116657,0.28114373526784775,0.1201842939811765,-0.007079664156833649,0.042346356807120816,0.011019207433448685,0.07612417270007323,0.026963678481860404,0.15596650620856456
NTF4,,,,-0.0173108709101911,,,,,,,,,,,,,
INSL3,,-0.027079765706790906,,-0.012577668995700354,,,,-0.020953151582951562,,,,-0.0040015908593126395,-0.028528513228226332,,0.0204565724031199,,
BTLA,,,,-0.019964583105857803,-0.022093425582869114,,,,-0.03655313467679129,,,,,,0.025099926863431953,,
MFNG,0.047246199527714486,0.038047653031893315,-0.04400411109203988,0.05755414672880259,-0.08467563206895941,0.0052307242742873775,-0.054939228697596036,0.047948599291673256,-0.046328330959935625,-0.07721147729100948,0.060996139947444135,0.009608005028189379,0.010914753792675732,-0.07240839022713647,0.06698465746799992,-0.033974792917424966,-5.329488238962116e-05
ICAM1,-0.13680783665641372,-0.05461609836894248,-0.05933102585762699,-0.07248244599243035,-0.11182673780984746,0.015242812666307747,-0.12317668221237323,-0.028161889801544316,-0.009025415764688327,-0.1526976698866325,0.003122386394741519,0.016858338912559473,-0.042185014191932386,-0.06980330148724537,-0.011896898036747173,0.006849871571411086,-0.02720415276183794
PROS1,-0.14303513999369463,-0.004683819564415255,0.00872564256061074,-0.004827026373057178,-0.12323859361495158,-0.008134250879425608,-0.16793454570648755,-0.05551984090980538,-0.03537388038358964,-0.045187147952247285,-0.04202806163862762,-0.0030426031247360336,-0.03040817884235321,-0.05573864887742472,-0.03460237637444994,0.03516746311694731,0.012354943099433429
CLCF1,-0.07230279207395292,-0.02176147295747625,-0.05196674600797238,-0.0015480230277665566,-0.07790713077979387,0.05216577151688804,-0.015848469874818437,-0.022376097473592964,0.05312989393366146,-0.08579161694906137,-0.040542152787023736,-0.06135092407662208,0.0164088920194759,-0.09546928753066022,-0.05590823651835441,-0.017185210034908447,
PSAP,0.19714437980817906,-0.012960075689150294,0.028478200006314302,-0.0016455842437601896,0.0416240762721402,0.07818626028476985,0.08782166902475823,0.06318276770948843,-0.035055848134498996,-0.19079840626527694,0.31305714878685326,0.021858201654650897,0.01835363761487879,-0.05062753880989083,-0.011990329511814885,0.021664791353505356,-0.09733593672998361
EFEMP1,-0.1785321090810553,-0.07401115412232862,-0.03676085669886968,-0.007414980996207428,-0.2108786108037903,-0.04834536588500764,-0.16221158087492488,-0.00689745774726955,-0.06308610826853357,-0.3013582685212602,-0.13676361421505545,0.03949603196945728,-0.04568360972924562,0.007377353803519732,-0.0531349838666456,-0.02091996969623111,-0.14516314931271626
C1QTNF1,-0.15194816484019458,0.023583665676734353,0.0678399720671237,-0.02862733652532306,-0.03612646230501645,0.05229107598173655,-0.10332054054433487,-0.06918762933416549,-0.020042915130380135,-0.0049137256752984524,-0.11566621837738034,-0.001040790973913142,-0.03412717030032995,-0.0395575295448785,-0.05516841060084557,-0.05692412897981974,0.10529583852428422
ALB,-0.006368230645153732,0.008658531692643152,,0.13455474317055194,-0.037685901694486226,0.032353780656448686,0.09689792539481024,-0.02287534584607246,0.07914491358579061,-0.06685135514141397,-0.02005316498351831,-0.0060377559721115455,-0.024086491750928488,0.07453254805309666,-0.022667108647920778,-0.04319220973086033,-0.03589496910460874
CCL13,,,,,,,,,,,,-0.02077132181122499,-0.04272777747935654,,,,
EFNA3,0.05366980419624329,0.016247458992703013,-0.007166683609972622,0.018350063174494825,0.04668902992083858,0.06710259515464731,0.19007189587575654,0.030931153289753873,-0.006033366630266448,0.23081403561993935,0.0008845551886058811,0.08540078351558265,0.06472568395119402,0.0002732113358531514,0.045573648224301634,0.01916233880245769,0.17223324655862324
DRAXIN,0.05837220609979947,0.04534033812797699,0.057780096918144265,0.005814101076649677,0.05618078676964736,0.00014232209927382994,-0.13382884192573477,-0.08620656946932155,0.06603326984605955,-0.029302420010552128,-0.08122631251363512,0.023603847756830006,-0.05958178201772009,0.004384702879024579,0.029328855440242968,0.05067630740587526,0.059643762631568634
RAET1L,,-0.021095400481214152,,,,,,,0.0069276228349582115,,,,0.06330938289593392,,,,
NPTX2,0.20252814581437106,0.04152231404470863,0.009921743648118507,0.08246547531137584,0.22798098621534962,0.06186468269390379,0.20813889032504965,0.04466064666672466,0.05368621254552883,-0.10824841388191354,-0.07115467157262648,0.017314496946603936,-0.027296747276381372,-0.03231174126855477,0.08039637118694132,0.06364205045511784,0.13356099040820968
FGF11,-0.08684496583815991,0.04836103260185352,-0.028823291496210185,-0.001561645887483836,-0.06648957297945692,-0.035157263047054854,-0.09620976440119933,0.013853223917143147,0.024298394384239936,0.044209643152892344,-0.10899988059083855,-0.007533616432430663,-0.03558435703467938,-0.10497126084994678,-0.06322985876833237,-0.02790696588698822,-0.029554598062299618
CD59,0.04273290824014603,-0.035230885932641606,-0.0066436674690853416,0.014956096628546352,0.13472117399895822,0.044188067166192474,0.10032159279691377,0.03446489815054868,0.0550731478876829,-0.10425189618753238,0.15176127722311497,0.01924082173557269,0.010519168573474985,-0.011543911499981022,0.06647359686983881,0.12450955480102546,0.041698461198449825
COL9A2,-0.0021900639424229915,-0.001527511492396714,0.012829401433698175,0.02834936014587914,-0.005919839729180595,-0.005293372981259325,-0.0932469568067384,0.003276295125077478,-0.05307765859117657,-0.1094650506192092,-0.05344182390946564,-0.0062966922249670446,6.605344678897105e-05,0.018178699515648943,0.030644699228615676,0.0366645153677792,0.023191667340049873
DLL3,0.22568149909952992,0.058953573400960066,0.017712675724532237,0.033969886229869434,0.06882869962109184,-0.04769523019660337,-0.024767702235471728,0.04391655713803642,0.05927321557079843,0.23472121470959628,-0.012823265617158547,0.006952030362496595,-0.015580287684995508,0.01745732402029384,0.006791032892091538,-0.0021814187189291463,0.011875797608789119
FGF5,,,,,,,0.07992672541882796,,,0.0503209766340905,,,,,-0.043131045323088396,0.006579115408319411,
LIN7C,0.008592225835131221,-0.020693495783382216,0.023997426013356495,0.0598624389068259,0.028855514675166147,0.059434858029545096,-0.03972822933013827,-0.02756322245171854,0.006935249955093673,0.1515463434527418,0.04015481279753709,0.04352044252585932,0.006193807065232775,-0.09395074417721407,0.03979195850890933,0.030606293045442427,0.024523865648936643
GDF7,0.01779188379286861,0.08447006360916881,,-0.0224422335486523,,0.0005473763473373219,-0.05196066208277324,-0.001042129906134255,-0.009082954581609898,0.14479075404003683,,,0.053218088806443804,,-0.028594512414491385,0.13993197860168372,
PSPN,-0.014118272919135817,0.020195407821499603,-0.0035595471183301635,-0.01711672593746337,0.03640637323370186,0.07760702066063765,-0.013378958642235638,-0.02747783229089941,0.01727514572439455,0.03135170505276089,0.02551302155333485,-0.03247006517704601,0.04551117015356923,0.04266885495081372,0.09789171242334165,0.015641192584993722,0.15180724675551482
ANGPT1,-0.048395568681141504,-0.019587426029485978,-0.02096802074244983,-0.011192928875236733,0.03766463504612363,-0.037278270855040097,-0.07393157743804157,0.08073366937021202,0.008759112311140646,-0.15571585420249306,-0.042686661131170825,-0.0008427686575558705,0.05568059429113103,-0.018321045039692483,0.011018279623303312,0.05574773239122267,-0.05685220689852012
PNOC,0.1764070633014269,0.03481413549407567,0.07002134640068426,0.09576221681893063,0.2740411141281145,0.10834875644610165,0.21536760900623503,0.1880814149471959,0.034343284725181784,0.2817822435955774,0.22343935645613638,,-0.03671186516586073,-0.021518684818257527,-0.02068922605732585,0.15977410217378687,0.11080053419436253
L1CAM,0.2939322474863545,0.0365340402314161,-0.06258130450823499,0.13937387192580594,0.10875856383956466,0.04896053159674864,0.17528755383723765,0.07869372061990858,0.038558714762791296,0.24225129231293324,0.41519446296142165,0.06506981836683537,0.007539476177498612,0.010110771696818453,0.00837083436459848,0.09079536935012733,0.22175600632344145
APOA1,-0.056051582356954885,-0.006345887147601703,0.06116524733280753,-0.0195876413461181,0.009428727168708705,-0.0352495597179422,0.002452360621304326,-0.0061602481462814515,-0.0010104338223649561,0.06570183461109709,0.0005591876106429674,0.014614342394147113,0.024826271950186118,,-0.008750331396963025,0.03281425450649983,-0.043147390901997186
PSEN1,0.04888143121280192,-0.03920733225991963,0.055025861169944755,0.043293179606958644,0.05808673208056987,0.013479140286548405,-0.0416780407765942,-0.03940418081307256,0.002354863141933253,-0.17682761658367327,-0.08587564216814825,-0.018084036068652647,0.022068224049332896,0.06280907572653455,0.01316777161649763,-0.08103367970250214,-0.07041480064874102
CALM2,0.20970657353978478,0.0026799656496244374,-0.0037530725508517146,0.07840170139423171,0.21281761591138493,0.06042673309162141,0.19407888277328475,0.14697096928800601,0.08420059642897562,0.35348821935869434,0.28532144342675364,0.00675179342916879,0.04748481007883698,0.07267030214245523,0.013902897688572079,0.0766005612908625,-0.046581136640841805
CLEC2B,-0.11170231865909082,-0.029537212648546328,0.03511238739180587,-0.03456931874285409,-0.03445217046715932,0.04814612801410043,-0.06864194352378604,-0.03571056714446831,0.07751860665904507,-0.08600218182396054,-0.0055920417252205805,0.04813624472080587,-0.03567431562750627,-0.007400156886141589,0.04511709825864344,-0.0984784761249171,-0.02350273501011153
NTNG1,0.2213252295908292,0.05890975739050229,,0.006390254260946705,-0.004646112835943004,-0.0104508997527114,0.0062703889089243976,-0.024806853424822962,-0.020920171587722636,0.05764148100372514,0.19905137453369098,0.009978377860217325,-0.031948540925070955,-0.02389118663453704,-0.055907386851912474,-0.026165162432294282,0.16406373325079676
LRIG1,-0.10422855209311344,-0.022646409490219854,-0.028746844015948507,-0.007373252530645052,-0.17981026505158262,-0.060887067823113046,-0.1115556740152654,-0.03240325286982654,0.041784719584278054,-0.13980869778680924,-0.15750550111134942,0.0329030227081417,0.10063586025668618,-0.05702123198429664,-0.02995525114205043,0.11164553856335503,-0.05819029310683472
CPAMD8,,0.02672870104958,,0.06402767651752184,0.04108353881723537,0.06056676083689566,-0.02627708532606038,0.0005457731217617506,0.023236536227139275,-0.03844397379323357,0.015580876900735148,,,0.3013523342358669,-0.0011553458568498223,-0.040635311965771824,-0.054748522141227586
GHRL,,-0.016936480121907918,,-0.03161238267545232,0.030660434484078593,-0.008929475687634424,-0.024745872828307838,-0.04075126590923708,-0.026104097384835996,0.020936702819014642,-0.014126596985866524,,0.05267902399849442,,0.04678911452162032,0.040326338713239596,
NPY,0.20140500430646888,0.03868619367932458,0.014693958707624322,0.032951735598527876,0.09551543635807298,0.01634715706052435,0.14910603218615487,0.0684757253484285,0.002378341845915259,-0.035109825548015394,0.13166321948765078,-0.05334917786911068,0.08372781994918828,0.12603473661645384,-0.008370645057148698,0.06758610221508637,-0.10058870827786862
MMP2,0.07537102571726124,0.02362140485344612,0.02973871153956404,0.017365854961876648,0.05576821824681098,-0.04864274832922482,-0.16859669994204612,-0.009872676025669802,0.0027696642680168325,-0.11207115988414279,-0.2326375924421062,-0.035980698857048125,0.07338705006767848,-0.047232308215300674,0.015583162402127171,-0.010454364593609473,-0.012400346196947137
LHB,,,,-0.012956863771637496,,,,,,,,,,,,,
PPY,,-0.004735575456311871,,-0.022554120915831755,,,,-0.016986035201877345,,,,0.06973909033577014,0.0202252516467136,,0.0466864825663377,0.019293574504625738,
ALKAL2,-0.03410487803251903,0.028842386311266063,,0.032106243398893314,,-0.0735992165803795,-0.029793844253045113,0.0017644213798122129,-0.030208942893326696,-0.15419273177719675,-0.08009998506559894,-0.026572316955219763,0.02020196265159977,,0.058032822645261904,-8.453486226249769e-05,-0.032718297004225905
CSF1,-0.19425395609995852,-0.033293259257538885,-0.08082255915224323,-0.006513566038974819,-0.18257873466310487,-0.05751072987636034,-0.13260491759279744,0.0010826144561350945,-0.026338380310268514,-0.10963222720594099,-0.1188101487354849,-0.05014679762966189,-0.012834549201039987,0.0031348569144642787,-0.008678233902787486,-0.02863289547656394,-0.10203084422894415
SEMA4C,0.025438493831186314,0.014685817776205553,0.04279887352155153,0.021521547942810255,0.05944740541617025,-0.007865241839011258,0.000692606964249911,0.0011701207410767468,0.008701735686683218,-0.05557692097092159,-0.08478583199494609,-0.04047105712716487,-0.012553979763853014,0.017498099686704346,0.049137028941534454,0.042342952030246246,-0.02199419941866578
BMP8A,,,,,,,,,,,,,,,-0.017992271102968114,,
ICAM2,0.09873034692159859,0.03664149067167132,0.00969355034957646,0.015101057999799161,0.06380076931811174,0.06178827541243577,-0.10990309604857479,-0.0293783932783004,-0.023948601821679488,0.00221318409114757,0.055374555565764434,0.054911449323897896,0.026323142382795355,-0.021897331493395927,0.10150913421403451,0.08804406827556269,0.06313193567157784
SYTL3,-0.034679403321632774,-0.02480677051486288,-0.02027383856753923,0.00952654070695242,-0.0427684016093317,0.038964534215190874,-0.06635823896413563,-0.050911452355564116,-0.05880789801088524,-0.043609650589835645,-0.02619030430828818,-0.035424842660878704,0.003910129017207269,-0.010149462842103527,-0.022550575806438697,0.040589645057685246,
IL1A,0.007713728254339323,-0.01786238214401899,-0.03551218385771967,-0.02982943065539551,-0.0827414764513352,0.03060048968373743,-0.019279628497226666,-0.06219917013787529,-0.05345314998985973,-0.06289754115858685,-0.05176851114040072,0.015075959927740615,0.05567399517551255,0.08526382053839784,0.07236782670232478,-0.015598976759658496,0.02232625702328523
HLA-G,-0.010929385421097703,-0.03246078413925512,,-0.013684955449081018,,0.0033110551295965885,,,,,,0.06338353768250178,0.019929144528652125,,,,
PGF,-0.025727347531255412,-0.025671716275729662,0.06040345625335948,-0.04024510823113636,-0.05227116640609461,-0.009692306008314085,-0.10722307883509506,0.01508699820052105,-0.03398416278421359,-0.06310184019736821,-0.10549052440008064,0.02204483802028984,0.03611550664345402,-0.01792947527042759,0.07532863181503956,0.13611396005481802,0.06469606184381822
LGALS8,0.045775376648081186,0.011124710697645583,-0.013162280580567511,-0.053712516664754975,0.0014923085476503644,0.05742898745388314,0.04326972791819533,0.001422498545756616,0.006849830068671561,0.149785042497125,0.05418388346256934,-0.04578479288768761,0.05740361392264568,0.0019075130582863337,0.045620153374603616,0.061345387309148916,0.09698316165036873
DKK3,0.2016634662545348,0.08017644934868196,-0.02000390128656892,0.04613050660182023,0.2410327775669718,0.07483273648968054,0.1920902047043908,0.014197272711878444,0.09201148455928011,0.292288975809618,0.2995701127036824,0.02600020749488045,0.057872672367698684,-0.02973462349786356,-0.015694370945177137,0.149786152764909,0.11574168685513525
COL16A1,-0.04573727856137196,0.08940245913432589,0.028478436142416817,0.030387241193946778,-0.10384415271676933,0.040748742207756296,-0.0094431091018928,-0.017502092094434752,0.020071969307352208,-0.031640745039306285,-0.23957745864117558,0.036757186245924216,0.027095516445780413,-0.016312271271244985,0.06676739831761536,0.01311876387573735,0.05008328783266856
TPH1,-0.01795711319309164,-0.02383445951112482,-0.024505322949165978,0.04635404823248803,-0.02641248505313307,0.06919521689195665,-0.006985816603675396,-0.008813518721769711,,,-0.009947641478036399,-0.05032720502943218,-0.046006133714712155,,0.07962460763210846,-0.004576082666517038,0.10953800508425983
TNC,-0.2357083816215187,-0.09110048123270374,-0.04785412102410599,-0.013397480861385449,-0.16744680508843945,-0.09032043231869599,-0.18343711879637886,-0.10539990500345542,-0.04014595080953332,-0.2929843286458359,-0.2722740464541641,0.018577270376396192,-0.026216251794909377,-0.053192298979437405,-0.043031813796467144,-0.007355504447625697,-0.1266990412262214
TNFSF9,0.24133037873823654,0.061579038920455444,0.14021612083973786,-0.022442235058247956,0.17385902608053,-0.002531992118188432,0.06599040610685666,-0.021841505027246647,0.026962802119853083,0.07037962910761507,0.11362446097417664,0.05535260581081217,0.05011570652633703,-0.01821882392789401,0.07320334827474488,-0.023709576424351318,0.16199641188775993
C4A,,,,-0.01536111385847412,,,,-0.020136092734282882,,0.054148984348069244,-0.02849382640880721,-0.004750483469138744,0.028728149033213107,-0.059947795592104586,-0.024229342730415073,,
CNTN2,0.12287945729004573,0.03408686932025726,-0.013458292651321068,0.009684298145549074,0.09089498213597838,-0.049217897338955194,-0.017055784632975055,-0.033775815644721215,-0.03509885237558523,-0.30775936631868456,0.0135033569608441,-0.019956134921440993,0.00927566603214814,-0.06703269513326504,0.022270236980813343,0.054533246821003634,-0.19288007925066386
F7,,0.07731813119582741,,,,-0.029288408651388268,0.019015679661354402,,,,,0.04406585652315197,0.07791476713340802,,,0.02320039461938508,
LUM,-0.009805441227406779,0.002879665221091127,0.011451529329848076,-0.03577433183745099,-0.024204296622772997,0.032304084078040696,-0.12274755551966349,0.03975460014352814,-0.01505316046746585,-0.1018703869532368,0.024578604035847298,0.0438640040283194,0.08850203004443358,-0.04265798245984496,0.08413728469672098,0.03681622465437513,
BTC,,-0.02109539169430186,,0.009762739045506324,-0.04800460824914511,,,,0.013162940722282895,0.012244033297041029,,4.3641881767230085e-05,-0.029966731329534816,,-0.02594410203497127,-0.02943185426837112,
APOC1,0.08764963701700751,-0.02869763776531475,0.10685297962894383,0.05659762802477971,0.20087376784074326,-0.09658064239270908,-0.18920110719332522,-0.014879348315324212,-0.07424015612188656,-0.3463652006036673,-0.17503454573784247,-0.04226710783697992,0.033359597225718796,-0.07824696977927326,-0.048677326583783806,-0.06808755732547467,-0.17512369956479953
PKM,-0.14568910732332746,0.001113868280983173,0.00931868908064485,-0.026891778244244463,-0.08624401855260125,0.029832134192460395,0.09093736918262049,-0.042019374755592705,0.06420978670182481,0.2217179177491391,-0.15385601173024574,0.006152709830646383,-0.05182232548769364,0.028534088942773754,-0.016154890804224876,-0.019628526337018618,0.08182792745811787
TNF,0.10690995906622688,0.03942699305737832,,-0.00660899498484933,-0.05706219309074276,0.01507894996497099,-0.03856486086170389,-0.045939056123216755,-0.03816361346216183,-0.09817434965069695,-0.04812711654498761,0.12435041669063593,,,-0.007639452688053724,-0.049703784043919404,-0.06595209440314648
GNAS,0.22932460682658978,0.043374167048453795,0.07496894302521628,0.05727375349892714,0.26822468045619224,0.1180545791630672,0.22023811333048304,0.1079352702162448,0.07112622504625814,0.3622972647243647,-0.2281457247398379,0.004132970980850791,-0.06446856334530332,0.06296237596204139,0.020964315726281473,0.13595045811458656,0.13698405561693763
BMP8B,-0.0032382424136202085,0.09625700506289293,0.037491754204847426,0.04021047645963583,-0.09729328701483897,-0.004128371840311006,-0.008883564817705638,-0.02900546746558142,-0.02534024706627627,-0.1307029294129409,-0.04511332261982141,-0.0109984339415664,-0.03875454292519312,0.03840479349407193,0.003506088445799958,-0.0020757106254940517,-0.017161504612860753
LIPH,-0.03569903484322089,-0.023834453643267233,-0.017585014018517274,-0.004294171129199686,,,,0.01718780204611118,,,,-0.020771329450411866,0.030725740303865882,,-0.01603693088699526,-0.040419417569752134,
CCL28,0.12704434363804698,-0.0016331481026076,,,,0.04115081512239978,,0.06518057778241935,-0.001521974115700251,0.03651488173671291,0.026212252546242074,,,,-0.013971037416488842,-0.039022598232053465,
PTPN11,0.02545357937466505,0.015462653031914495,0.006513365477319949,0.0319620021715154,0.08980854133103511,0.005141923857412481,-0.05594856591860963,0.005063113647895341,-0.0030011253878421194,-0.11791525829417308,-0.054183820648734886,0.052507018574642246,-0.009123923682083784,0.04612516534316647,0.05138224929871809,0.03475864679569859,-0.04535355035363873
ADAM12,-0.06546302184036336,-0.01847197810755254,0.055947368009358435,-0.04630560674545001,0.03456893612826688,-0.014207701847803402,-0.0723840683514454,-0.06166435475638689,0.03173647579821931,-0.006710779647294208,-0.12308901775012955,0.05104192495086408,0.0610098833922563,0.034038410810880625,0.06920566418448486,0.03853199574539035,
EPO,0.052577588891268706,0.04339084220660973,,0.009815111503122432,-0.028341937022681875,,,-0.016986035943321137,,,-0.03241478864982608,-0.022558194256493875,-0.029626496991029948,,0.040588223952386336,,
EDN3,-0.0027517106845593186,-0.032683925808280986,-0.02074321335812423,0.05785110298065851,0.008992804567911624,0.00326857633120917,0.004507678442663556,-0.026327517963619023,-0.010481862502823085,-0.01673069203944872,0.11804961429939624,-0.035752864964915504,0.03815520332165704,,-0.026995128401363443,-0.04655201759903527,-0.01500464911660811
CCL22,,,,,,,,-0.017063296057358616,,,,-0.02553101726003002,0.003675237445529962,-0.011320810836521453,-0.02295801575548267,,
CCL2,-0.1894134451953221,-0.06760419252282551,-0.05829550119714057,-0.050076925066251,-0.2180215043887671,-0.015986871522347092,-0.06379879431228752,-0.10239277582762403,-0.051611435220227195,-0.28378682776285086,-0.07946355819887711,-0.017683010001462843,-0.04079103073802969,-0.022728107382843688,-0.07647786184511106,0.026997297290478502,-0.09635272948280019
DSCAM,-0.0004846837734516649,0.024454855969644446,0.0062846398558765,0.0554490237113325,-0.01625505187911288,0.05375872329133445,0.018860218850818188,-0.003570356935697365,0.06048996616617949,0.1260213262336256,-0.08471721097015691,0.0536889427288218,-0.007473543547266963,0.021865312830714176,0.01383088964415481,0.036563645965300276,0.06392837954281134
GPHA2,,0.0627164132723274,,,,,,,,,,,,,,,
ANG,-0.13009056173563546,-0.02046971768844135,-0.014317711554512159,0.0038927978976339536,-0.06802220969390692,0.0009411143087154696,-0.08841268560774028,-0.06973426016963377,-0.011259052924719005,-0.07275736208673964,-0.10196211538206917,0.006846657667805512,-0.03845219673578654,0.04944837403932887,0.0036425866724136696,-0.10167907214718784,
FBLN2,0.024976985523148195,0.023195381369357542,0.12336659361948707,0.10351017491477331,0.0699752126019942,0.026175717583148853,-0.0132495761165105,0.07594669338913294,0.03479709039285156,0.03242955825602573,0.026855868480788858,-0.04088589494259119,0.05254573148550108,-0.015242523768730268,0.04231025526726127,-0.03838444004758153,0.04068982769982642
VTN,-0.016168658990159908,0.004079320234281413,-0.020516178270966037,-0.02551090721637093,-0.02857470261628852,0.18586868958741617,-0.044294567142005775,-0.02790614948770847,-0.032809375610269476,,0.06377026046077465,-0.008306039347930986,0.06225229040217484,,-0.024229347760716984,-0.03957581672871268,
VEGFA,-0.1915564107147165,0.010687113885155686,-0.003993536140539368,-0.017510464064107816,-0.15300255106129373,-0.05942957831267164,-0.05526754514083251,-0.09441603055394189,0.0019040321466781078,0.0380470398712381,-0.29073198186182475,-0.019863469052774783,-0.055021903109997744,-0.003663666909174388,-0.1014989441480776,-0.11963208245446796,0.02890033033336976
F10,,,,,0.11208669395203426,0.04974102303007444,-0.03396175311982632,0.039836886141974275,-0.03958305455387865,-0.043712487156235866,,,-0.03680134794183178,-0.04138101758364938,-0.026230020914922297,-0.048719873079257736,
SERPINA1,0.03343859492393341,-0.03522091444813628,0.016136192506484844,-0.059698887429434196,-0.08418402963159673,-0.02927956121615929,-0.1290324782909882,0.013198305372206192,-0.04794937618598177,-0.20870952965451472,-0.05342521989797867,-0.028267249532572467,-0.042837917821967594,-0.09002449257964575,-0.0037722366092356263,-0.03541784851122428,0.045197140588994385
VWF,0.14032629254604598,0.012478881804382736,-0.003554886559661839,-0.04479517875756172,0.14079189228308817,0.030075093794169266,-0.08320262743450843,-0.05158233714646222,-0.03010147532695087,-0.05093366405283993,0.07823869662935834,0.025572173026058857,0.09891505493309322,0.018262026175030963,0.09309621843072367,0.14789461158023443,0.029556591765077068
GDNF,,-0.027518287623492885,-0.03130566402498723,-0.016137209441406338,,-0.03139482855695223,,,,,-0.032414786125466305,0.01657581236518726,-0.03149926797767657,,,,0.09505415699027232
VASP,-0.04432530525771143,-0.020846576906129215,-0.03249488377737881,0.012556197064195257,-0.09922372826717547,0.01805424571541946,-0.09397582676946567,-0.0001877538512661529,-0.027888675755338477,-0.08980707315565795,-0.07167215856021486,-0.017899672218843664,0.08918976687308043,-0.007757375706082052,-0.018826431168956704,0.02867339664130807,0.03849649440435484
ADAM15,0.028341796683710743,0.01060563724297469,0.0522872933491628,-0.023172269104520093,-0.08185326776251238,-0.02694279138048646,-0.06125622235618633,-0.023538197959841148,0.024871613461031367,-0.1020732332666742,-0.03144133671249764,0.025693858660450875,-0.021047791369990486,-0.025530071820972205,0.03298360726716914,-0.015233085244459562,-0.02580160832342783
WNT2,-0.0303397071263011,-0.005724363538476145,-0.03817830521933725,,0.12196736685836519,-0.017888451441828056,0.059955281723171584,,-0.03400566507307256,0.0013997798873752478,0.2227185548552962,-0.01291391912984923,0.03952427202831002,,0.027406241532072398,0.032138322087394075,
CALCB,-0.031755146655257915,,-0.03130567891642059,,-0.034515293807647264,-0.03418172496602974,0.06774614532018197,,,0.028262762702909647,,-0.006153321897465024,-0.003763652046855589,,,-0.06090336483466231,
