,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PROS1,0.02767157658456739,0.06633758683836012,0.027353978434279447,-0.027580110850767798,-0.04332786235380401,0.03827219291371072,0.044189836678875986,0.08265958578243847,-0.031307978598055265,-0.01781883154651525,-0.05270233894260026,-0.038903523518655156,-0.09348981260177232,0.06523030354364198,0.043398067982399466,-0.012495644721414957,0.039603848035822786,-0.06563126252856191,0.00728596411197667,0.06443707217999597
CLCF1,0.11100865833614348,0.11226517351903827,-0.0231078500001573,0.03353737540738285,0.009613426001221797,0.07446518286871641,0.05622628630077206,0.0925041080097016,0.042981432892740874,0.05975446150894814,-0.0009402200776060397,0.10039374798690179,-0.029178071932908303,0.002933853895562722,-0.008033552657650314,0.023513243291738508,-0.04025225615920229,-0.0016635169554987386,0.007462375177341617,0.04224841968622298
PSAP,0.008381917223475798,0.0948343776956429,-0.03474002708752369,-0.05092925515211694,0.047352091356254275,0.017759643489441583,-0.05371719195559199,-0.07279811564676714,0.04394573860887904,0.05020667942411011,0.04352585227544361,-0.07639078049797067,0.06696424957692491,0.11826490374856918,0.03749611211151026,0.0051833486033392275,0.04521269691655092,0.018219733296200347,0.052929769413326645,-0.026119867998375637
EFEMP1,0.05731594456294952,0.09712125563406585,-0.038049516060332626,0.051127314936058474,0.05960491552091311,0.10420395858553921,-0.013123596221463281,0.1154147003380261,0.08483828772081398,0.0026449516264753885,0.09614482272406671,0.06982388925632439,0.07638689455548807,0.10336109124275457,0.05983214506278515,0.06538583586150842,0.050047835193730336,-0.016680031783400592,-0.02198583497299445,0.02888707315778448
C1QTNF1,0.10211020674479364,0.0029963819868106165,0.05147887776173519,0.058395514225841966,-0.00863250232342943,-0.043261209199943335,0.08966103380924814,0.09644574317476373,0.0184158894757348,0.0038365667546609284,0.021064022929955052,0.01008950919453596,-0.018753529420521883,0.010672206480357466,-0.006588752195596982,-0.06403088750799592,0.050835305193712745,0.03638144313413887,-0.03426413223635922,0.03380186476286737
ALB,0.014255251815924595,-0.024206721120779158,0.008146594766481387,,-0.002418969031153642,0.01612505228870651,-0.019832427098871726,-0.038554985088008,0.0023530870928850766,0.03562543386096071,-0.01319685483636508,0.0678732852489562,0.08106537469636321,0.08177444334687348,0.05065102847127194,0.04005735635703951,0.019674846083852615,-0.010513832984434254,0.023119736487523516,0.0383357604746142
CCL13,,,,,,,,,,,-0.025151865210949875,,,,-0.03445585056133936,,,0.025414069869267437,,
EFNA3,-0.005150385461521757,0.028646257755194807,0.012806743697770646,0.08345300266551312,0.03136200637703511,-0.010451185677109608,0.010263652969252987,-0.08056668954994228,0.0065925961255793595,-0.02237003054609972,0.02703537818590848,0.023964680366135544,0.0021232468087899136,-0.03644496030712282,0.10196644251513291,-0.0025392755039636825,-0.009871958253008968,0.015087614191424693,0.11575390270257874,0.01729243340694848
DRAXIN,0.07691557286227135,0.0023200332923195895,0.002344955729143217,0.07922174779788264,0.030463040451096303,-0.0016511407406588157,0.08228589248085431,0.09835520321865036,-0.007746845432683337,0.004276320496576171,-0.04474819282036542,0.03951280792712523,0.03636498164535044,-0.01168740953365606,0.03293743775368857,0.00027309304491386605,-0.03252807874547619,0.05467920126885068,0.011951499303219747,0.030241980492985363
RAET1L,,-0.023423892779578796,,,,,,,,-0.019631736988601104,,,,,,-0.023547855217456646,,0.023064074791343852,,
NPTX2,0.07021724101917581,-0.04113109324372591,-0.025387985362598224,-0.009483905900804416,0.011485403867282943,-0.03375629128780469,-0.04276005920329925,-0.12481845325416768,-0.0695260133959581,-0.005119395071257278,-0.030390405797753067,0.03825952445976529,0.07477362116584557,,0.004260582951188136,-0.04550242143897975,0.0616514199669347,-0.03828446238421225,0.06829107266143802,0.09336855449649618
FGF11,0.07644232230204137,0.033260167157747024,0.036092586099855294,-0.042837580773091966,0.005614981876364123,0.037115687215257695,0.10171688209106072,0.12554057147822817,0.003827404975833529,0.03550478505968112,0.11441963110757872,0.08090976985778978,-0.057383783519283006,-0.05778270152806497,0.01825150618605948,0.027565837922191343,-0.023473226467898064,0.042517465385934275,0.12423069189280979,0.03216878393551803
CD59,0.014324033807556555,0.07859390195599404,0.003971887431785304,-0.053598103859820466,-0.10567468321285811,-0.019298336416882278,-0.027627387957720607,-0.0673540681470904,0.03438820469448051,-0.07931676764405252,-0.020537694474692628,-0.06484793516696681,0.053460195389823224,0.012033757806388741,-0.04570416954275944,-0.035793021796525944,-0.029268521224536895,-0.09120903395389883,-0.09421601965714842,-0.025703485206480525
COL9A2,0.029062440662829002,0.05432045963581206,0.08449608006722199,0.03114055089130748,-0.03319848247174552,0.021305680163974813,0.07640218093343594,0.04235710925657924,0.018216967374413903,0.058907529342808226,-0.04814148113604383,0.013252690062381218,-0.09500972662246492,0.07873404811941107,0.04250601714255586,0.03356408650953099,-0.024541577338369706,0.03444808639134791,0.190931793255257,0.05924307706072508
DLL3,-0.0561080384382309,-0.0698675730321597,-0.014866995682295076,-0.0057527625935372825,-0.03187190895268335,-0.0028677444713679622,0.023182587928782757,0.04420094556524554,-0.025375429270549966,-0.03694345250899696,-0.016910708921230172,0.011359926089667832,0.04222959201234834,0.04224838550851316,0.06618965738640777,0.07970816604083697,-0.09269520956670499,-0.010282573640464117,0.15079351186407697,0.01705551100789092
FGF5,,,,,,,,0.02539927402207526,,,-0.01907642812609126,,,,,,,,-0.007856515097775029,0.08043054154430558
LIN7C,-0.044987049363049994,0.037645476328801136,0.011733063055833834,0.001711491498071744,0.03784203080196853,0.07263245735610471,0.07030998678535913,0.019710311386048642,0.03515892891967659,-0.00528996261274871,-0.013617403784692247,0.08351225794113706,0.04822641857937543,-0.03180039504359318,0.09735594041194186,0.034798190274562116,-0.04264883322577684,-0.012201618178549286,0.034994782588491806,-0.0017640591637552428
GDF7,-0.02944744336948942,0.003920735753139314,-0.013864258517788376,,0.009185637895380136,,-0.01516025409108369,0.06494188184350747,-0.0337944512744636,-0.04730141492682979,,,,,,0.09948688311346096,0.03367879941062024,-0.03307472172419977,0.01190225336924763,0.0006769461698649089
PSPN,0.08768090613777953,0.008339136487225219,0.015755475160313753,-0.06507198331617631,-0.031212982224833596,0.03135552410898391,0.0142260642946958,0.015544035593924834,0.040344749413069994,0.02347028743182497,0.048860786471414834,0.11875891006057769,-0.031193353569517895,0.019127896668932325,0.03770410528250948,0.05248930522291421,0.03708610750024923,-0.01650667240707763,0.10471332260368216,0.0573143374403218
ANGPT1,-0.00976502889652004,0.03591896528156454,-0.017412893562046422,0.01757973092559285,0.022442100686242614,0.05017056361780237,-0.03413694385384806,0.09615494036437325,0.0037612998177481874,0.01489457764155161,-0.03696624323325307,-0.00414430446639456,-0.006968885273592654,-0.02537049245067807,0.008214585108949577,-0.02089472559094438,-0.06715895967178197,-0.034212559675310415,0.001926852024976722,0.026055783521379126
PNOC,-0.009305213720787712,0.035501664971063066,-0.029013572181285932,-0.03221528056724723,-0.03404997570219079,-0.04575385896086258,-0.020594425950157383,-0.10701810998101224,-0.04120378207639552,-0.09803855341191123,0.07357294432086248,-0.035314254144054015,,,,-0.03198726604830248,,-0.02013288613290266,-0.03047349817106808,0.033115711086306496
L1CAM,-0.03723453477189095,-0.036363206971125696,0.003924320725853581,0.05463961190797592,-0.011115792900883872,-0.034067709171405634,0.06851175946357689,-0.03983866523345905,-0.010704758691690458,-0.033427609738740684,-0.033034082664756624,-0.08111518402239272,-0.04145072529360703,0.08303264798025287,0.03887805819963404,-0.01634437779063985,0.002864574483833324,0.09026092507253947,-0.03250082402065304,-0.04453704903960614
APOA1,-0.041927793086618564,-0.07136342612583131,-0.019200136806870636,-0.026891678957736587,-0.036010453262693407,0.019688690326510508,0.0351668599084174,0.11498757628200669,-0.036049954559549166,-0.013001350039891457,0.08804230643897629,-0.024471496334967494,-0.012466286390204438,-0.02703115131942018,-0.003519318500590969,-0.031387504509530345,-0.009662938231769717,0.013643058265821037,0.06792905561052684,0.017541187329920552
PSEN1,0.01010977747997368,0.0041871571925230855,0.020971672107530648,-0.028234000284814643,0.02484789625965448,0.02858990232928548,-0.024839758030294312,0.005753348859020735,-0.031184525590446144,-0.011526839318981574,0.008058554943351046,0.06030063761378213,0.09021360660806085,0.01006118436358809,0.05672145810946451,0.04812842932030393,-0.011116283109991952,-0.032138280201218804,0.021004925482579515,0.09424953862939384
CALM2,-0.011308622075124824,-0.06549610916367864,-0.018523781951951694,-0.015705644954199884,-0.07314469868687538,0.0428553526511397,-0.05780306339555444,-0.1619552159960684,-0.05989286821349569,-0.04912856263094963,-0.06412013772284532,-0.0592350949673078,0.09866540589873352,0.19638058641924053,0.04479794884296299,0.12510255206722862,0.05086259988808804,0.024188649456722167,0.10329349167946279,0.029042068689438243
CLEC2B,0.0008476059872352439,0.07284440771990837,0.03250396692222712,0.06111924551545676,0.01719242554709666,-0.02103033035286642,0.0680807803662107,0.11891844046059863,0.046570706699244374,0.05249199968508135,-0.01638721671277547,-0.030142012455574303,-0.10062130592676276,-0.10015492139752001,0.0711098874021157,-0.03144981538987117,-0.0509388121954899,0.003698827449737342,0.03433209203469376,-0.06173247905753774
NTNG1,-0.04920644677998839,0.017469601965681834,0.018195428503831653,,0.017404317378357185,-0.03355046770504868,0.10146490713598773,-0.021906892282015988,0.05459501558521437,0.08167776553817738,0.1098072183317216,0.03447979439638567,0.006863908333713331,-0.05156680220973073,0.0669636888991371,0.09911319280455726,-0.014873691513709963,0.012402016005685208,0.12809069551785468,0.05364406021748537
LRIG1,0.0364849667879637,0.0287646554485936,0.03241195514987283,-0.06101219965786339,-0.007335085691586675,-0.013206762327577008,-0.028937570317538467,0.05838401868681093,-0.03184669128779495,0.04049183641718198,0.015771064856082456,0.03382700168333731,0.07905099294447908,0.07191727834088522,0.027487819471543537,0.10061342501430769,0.05616142403406408,-0.018102822115832244,0.09951444517744557,-0.0020366208405034314
CPAMD8,,-0.03216770587916977,,,0.014310495572400054,0.003548927092483998,0.009880534126496083,-0.027773292504342642,0.021806100784895074,-0.002841920222589403,,-0.012729906813534744,,0.041614077442582165,,-0.00985497078204181,-0.04017223543570808,,-0.031217548497959807,0.04834957783446947
GHRL,,0.04044439849570252,-0.017585314634548127,,0.015140442087282758,-0.054963244121728684,-0.02108345039562329,-0.004787532465704327,-0.01115179472290339,-0.0030243592372758525,,-0.022778260629665408,0.09050678149271071,0.0312719832529827,,,0.0020898551224074772,-0.014416864071232794,0.03258366653204172,-0.023923456203997717
NPY,-0.04254622469597653,-0.03670468664003165,0.017585427429650673,-0.03415456277464959,0.02137201573262357,-0.06123999490254098,-0.053189483886456404,-0.06892929432247584,-0.04553402332885281,0.06639581005826178,,-0.03855226786416423,0.017709731081462756,,-0.07574379175850764,-0.04577956091454589,-0.03738479064401957,0.032762913080880016,-0.024561392133360005,0.058410491837590596
MMP2,0.014191138813315948,0.054357770606390014,-0.027368720258420253,-0.038058304343685914,0.01102384074394187,-0.02206532570557315,0.053773305473393096,0.15531348912412116,0.05881808308491554,0.05331767485082405,0.09088428826107764,0.04896599064855576,0.0527124962881145,0.08001202503134437,-0.00906511837584635,-0.04266348329124704,-0.03701527170713889,0.005946897916078545,-0.034986652408700476,0.08965069541642605
LHB,,,,,-0.011768142904442795,,,,,,,,,,,,,,,
PPY,,0.05233063418683251,,,-0.010580662452002457,,,,0.013773485093345814,,-0.012206502245267094,,,,0.057954505724730376,0.00017134523674543648,,-0.040648568894607634,-0.021789780014786847,0.09062333015056083
ALKAL2,-0.023183863141524277,0.01150241703436894,-0.011128338984123248,,0.016293883334098494,,0.026970404687614274,0.10886604562952505,-0.034924991845180275,0.06597121939189297,0.020977060344617448,0.027966135421484958,-0.05298860050983934,,0.025630398523962334,-0.012140403276396934,0.012322490937020996,0.03206575801693205,-0.029711673927109144,-0.0245245270867558
CSF1,0.06365196809523768,0.1235533977678728,0.029114615344099887,0.009074007293494432,0.025604645401090288,0.033349613430890226,0.04448211236878583,0.11507738260979113,0.003975045124667411,0.07513600097942683,-0.03663218406523154,0.03198534052506671,0.030515482171683653,-0.004426828056471394,-0.01686720908261661,-0.02562857002452552,-0.01745933194972866,0.03766150863693185,0.08329654887419166,0.046323071107806625
SEMA4C,-0.04814423416959858,0.008669422383319808,0.06553216050111368,0.0012382802492627678,0.015863117555967678,0.03587786128124599,-0.018332271485970518,0.061588878728751455,0.006322764265364983,0.015621059918117046,0.022501298511402618,0.0538853280910107,0.053807905162738916,0.14082930828199422,-0.004667865395104408,-0.00704998959508157,-0.04930917846564036,-0.027931714929572683,0.014268427031928684,0.09819207113416147
BMP8A,,,,,,,,,,,,,,,,,,,0.043943981340988536,
ICAM2,-0.052497515809586406,0.04796032205725727,0.0095776798144746,-0.008680183755783806,-0.011654051898427033,-0.013806882093211778,0.10279804247709844,0.05635018848350292,0.01122981764977797,-0.025403218911396575,-0.08023163887578297,-0.00032878596155543933,0.009055040807238285,0.11172002193896569,0.07498328312981194,0.05049161180311027,0.01439088090051802,0.0076174683947579595,0.043283259985753955,-0.06032454253158278
SYTL3,-0.0011221167854109668,-0.033989689573756525,-0.04261662119929636,0.09200843531440046,0.009959448323823056,0.018545723301642843,0.02864983910119068,0.06614102921832528,0.041831363457138795,-0.03542929574541069,-0.03064875315814869,0.09432177633434007,-0.026011183018431222,0.03130569763696255,-0.02767498244516249,-0.000729616386469126,-0.041183072531575264,-0.013836086258691168,0.08107463675161339,0.03950398641299607
IL1A,0.03874630416852466,-0.009672259238128705,-0.022205090356834635,0.025400955389440334,-0.01676104227210795,0.0058005290712587285,-0.015424798110553814,0.07453335244649828,0.030503234316222986,-0.007924100159042524,,0.005431581294722368,-0.037657810035502844,0.07772215736439064,-0.026549842304049685,-0.024928023288284445,-0.010475671787500222,0.021768602868072535,0.08911509686551669,-0.0075371072844656085
HLA-G,-0.02021504431262935,-0.004776156461054479,,,0.03294257446201916,,0.055738432736294696,,,,,,0.0785647151361738,0.0044045977795846595,0.04979685183096359,0.001089625220508641,,-0.0077618386619958965,,
PGF,-0.08897388339209988,0.01688381201958417,0.018537250519601714,0.07747044892155427,-0.03182872367765873,-0.024665091301125243,0.09135122486376876,0.10313563038710769,0.038876533612265535,-0.006568034012914797,-0.06040845654547691,0.08542912645254043,-0.03522535283635785,0.01223973697344181,-0.00033493708783837486,0.026302114337034124,0.08940483198228986,-0.043738948938243837,-0.009254854975998301,-0.03858292958396521
LGALS8,0.03095562706554269,0.051938057203922985,-0.020293895096727108,-0.05000021731671938,-0.010196855321986031,0.04029619271896782,0.07484301848171737,0.06392514371393786,0.018342110412825106,0.01406721755134203,-0.0055912208120816615,0.032016995595532755,-0.09814814673998318,0.05377427129905847,-0.017785985259406438,-0.012133899905421583,-0.04523761435337639,-0.04196524793506244,-0.024297136757633675,-0.0017373397218969598
DKK3,-0.012099119567798333,-0.04380934632265148,0.012283935943772731,0.010645741862713644,-0.04268640057796447,0.045342186292824944,-0.047152076503404174,-0.06465420139183155,-0.026521059626298867,-0.011176192664283022,0.015235817683384202,-0.12098516940004023,-0.017173155124822717,0.1607327621209626,0.08136193383477891,0.025871899038623233,0.04960819227756603,-0.08898984674007229,0.14025350860633928,-0.016967494286954533
COL16A1,0.06481384623392296,0.02538979784771011,0.005000448876739728,-0.005904964827089133,0.06261857870870105,0.0007943796130926835,0.0078374233446291,0.05444678470098353,-0.03091833869799909,0.0438958485098245,-0.042017617710257624,0.0818694447971082,0.048964808128247654,-0.06316564700891389,-0.03187101686721511,0.011842370118925446,-0.058611900185447194,-0.0057599003743238255,0.11529689369106398,0.11823805986936886
TPH1,0.05253996457401879,-0.02646528680718684,,0.06365995497205651,0.014675820909767049,0.02825176274460907,-0.01621360566301601,-0.00838959332038687,-0.03427064327435848,,,0.04036230421036907,0.011011297914307978,0.011062906956350056,-0.039028520990362144,0.028735456471569217,-0.038875271164082535,0.01493083032962022,0.07094616520060097,0.07461225052422939
TNC,0.05515464908611309,0.1094178938052037,-0.008132443002531778,0.026696576198989967,0.033491668416578926,0.06761711095561004,0.0411190846939431,0.14845716217468025,-0.003977210472423215,0.01282360198081002,0.031234076674914162,0.09907388782951461,-0.023761839385690674,0.13440282957997965,-0.027357275224393827,-0.05065236411409662,0.015612007853658736,0.014683480408204138,-0.02745166635148474,0.028210385779193964
TNFSF9,-0.05527035230108903,-0.04706101775087925,-0.018609119763996138,-0.018185811981395916,-0.01161796881477304,0.024507827405091588,0.06736791708915901,-0.026391643929846817,-0.007956645865494938,-0.030064135137109958,0.00036322559434984886,0.0020832751264353577,,0.05681186886816779,-0.03835187113886066,-0.024495910778324276,-0.03620470070867437,-0.051115204202109694,0.08922567995838959,-0.06785612029994002
C4A,,,0.10629190904338508,,0.016910488409348334,,,,0.04540672980481785,,-0.014475363000766624,0.07144141896484442,0.020835345686409556,,-0.03836024427343751,,0.008967323055855365,0.01374169533037084,-0.03014889353323423,
CNTN2,-0.008042178801505658,-0.01697420195434117,0.020267641094669823,-0.00962821306212487,0.013322537864206552,0.011584853624962416,-0.031070934395424694,-0.02454563081946944,-0.034954831055743554,0.0013307368472398786,-0.015327100054040222,0.0041622593337518115,-0.053139044230831496,0.0657047007102938,0.03883773878246823,0.05736014008010824,0.006407637086264311,0.02739212701177489,0.01161287050228843,-0.07684218623457546
F7,,-0.025818881879039853,,,,,0.011702714222044299,0.029536792192612932,,,-0.013196856688213065,,,,0.024426809603129696,,,0.034778338473860984,,-0.017946868601038894
LUM,0.02017238951083946,0.10479747170861314,-0.01616840714201793,0.018838435693162032,-0.02319952508960984,-0.01872454520229509,-0.02399065532111692,0.10371312060265002,-0.010571717903644496,0.0024231592089847,0.015595135054533384,-0.03034404320387492,-0.0979225067703451,0.11166735074861085,-0.0007014324302083746,-0.0273113149865999,-0.0014811637377304633,-0.02292268273356732,-0.03653414725527583,0.022747573923979133
BTC,,0.0072217993478332545,-0.017160592289648075,,0.00738639050005736,0.018609127078346877,,,,0.03460603390675985,,,,-0.03648096487643264,0.016983622067702233,0.022694592637244236,0.11012524788832172,0.016552190400930214,0.04840220038781876,0.008505691706450928
APOC1,0.009874947760410176,0.03195959118617069,0.014408627006326592,-0.10613142192621416,0.004782882057486526,0.000943145580738706,0.029076845702338636,0.15829715681854586,0.02876373474890614,0.02950689935065669,-0.06100182550097581,-0.013771957325062704,0.08768005956250657,0.009970578456986744,0.005462996865226472,0.12091080055333107,0.019863929175655593,0.022028379865679317,0.1571548134525456,0.05752136496816347
PKM,0.04782847139322076,0.004222266315084165,0.03405555533841154,0.018148325909753796,0.0012917897622157825,0.02930553030794915,-0.0066220451745019355,0.07385174731972892,-0.040924808321228336,0.006742347317668442,0.036991078507046624,0.08105831152592437,-0.006208086317556107,0.007754489040305538,-0.015393306078215506,-0.05336973155555823,0.09014281699019679,-0.002153493931232239,-0.033143825237349274,-0.012607592986165721
TNF,-0.012283071231453682,0.0017720870627413476,-0.010626100679921025,,0.031918129792058894,-0.04009607530075668,0.030066812396147755,0.017128862998660052,0.038697589495536325,0.008604132856351997,-0.018785911726943258,-0.029410481629473552,-0.008464056688270655,-0.10943199763171914,-0.03393822654378806,-0.035089077639131196,,,0.08469480510021667,0.04874458546201581
GNAS,0.033610881521203624,-0.14136118618433244,0.019170344404341476,0.001410119684319749,-0.043244140465837216,-0.06808630414472325,-0.044082363426338006,-0.07113786484132494,-0.08231942619118765,-0.047694142776236445,0.09365862446251753,0.1065737656084685,-0.0104131626111048,-0.03344474430484208,-0.027752652832496023,0.011018461168977176,0.09744565288119124,0.06135865621060341,0.007790363222759299,0.03457134409547465
BMP8B,-0.0004422119057187273,0.04695982650663943,0.023745661969892386,0.05169963764478749,-0.028491325308731275,0.010726074171372061,0.04611723261794972,-0.0010754672859417474,0.04509339882212655,-0.02814847318857585,-0.030757200305400998,0.040031322482616,0.022260362013341143,0.03469107632477271,0.019112975040302998,0.014137563921463333,0.012827483181022968,-0.012744092523691637,0.03009139744756598,0.13885447090283234
LIPH,0.018971780706685107,0.09765533938402589,,-0.036396965069022166,-0.03577674140496397,,,,-0.034194277374988424,,,,-0.04320530536332505,,0.022824724294774945,0.07531918586505688,,0.027278766888948525,0.10916182824750198,-0.028315253009583347
CCL28,-0.009294852283827874,0.050875527917173514,,,,,0.04752291353726772,,-0.00759234614427373,-0.030772612774803143,,0.08329556009518282,-0.03528066295137157,,,,-0.018867730965961012,,0.03406500700949588,-0.014033278698933187
PTPN11,-0.004019056325442294,0.01819965996691936,-0.06326736284783299,-0.018550265777193924,0.007866537638196072,-0.028569971520623894,0.01582576271740197,0.0049592552148110215,0.0034314028336242357,-0.020026317623126268,0.07818098355661512,0.04411775835384059,0.014525488941614201,-0.0781315723395209,-0.03225149270609966,0.021751399771680963,-0.06489982414140189,0.043830263810475695,-0.018556581561433774,0.06142818239743075
ADAM12,0.03665907961466807,0.08758341045819934,-0.01305895737471271,-0.024108567933562888,0.022737788623106,-0.04692827531098374,0.07186407355266052,0.06170909544714931,-0.0289956919256834,0.004214600287517263,0.08195912695161597,0.1067047128706624,0.019258494354742108,0.0885264410559728,-0.02100998611621728,-0.0008254670616101095,-0.034061159165200396,0.011147435371558328,-0.10093829549129324,0.04807438067228431
EPO,-0.07287994378340178,-0.005762473354644088,,,-0.027644291190440633,-0.03418504961477199,,,-0.035775684532154114,,0.05247990275036954,0.07461194076524084,,0.002118040529613868,-0.03741994743037386,0.042261580729636095,,-0.03164365010647774,-0.00045870163289448405,
EDN3,0.21008355799668238,-0.04610126385013556,0.005737872710304084,-0.04293371681250332,-0.03296286669527448,-0.024396367440556652,-0.020197117140564456,-0.009110894946649946,0.0638577994455837,0.016268976980848563,,-0.02170033419195777,,,0.029497617155520187,0.04895685944364421,-0.0027404017391122904,-0.028449020606537867,-0.05329822219898635,-0.01816109541909839
CCL22,,,-0.01386425818205983,,,,,,0.04325734130702173,,,,,,-0.04235132089259612,-0.037155929279339965,-0.02342060972084188,-0.027765925435311263,0.032293155528830796,
CCL2,0.008187905634329687,0.11866340228016829,-0.017851261721306008,0.07748719627263277,-0.03649713975833747,0.04753886440755448,0.09080327888918138,0.04788266947058332,0.033643219837689885,0.018339975537729484,-0.03350709424889055,0.024662653708041646,0.06039714973140175,0.08913789814120224,-0.05127061823414873,-0.1041456517998684,0.05889956169491568,0.019095985185869895,-0.0331593367048833,0.03732130022894658
DSCAM,0.04718779385935981,0.07052106141933553,-0.004079627049445836,-0.00027105827076574687,0.0007220727701242325,-0.034162934375297604,0.007361691579176182,0.0442930544024635,0.022064110317244576,0.007249436816273184,0.02694816006039932,0.05870231647752012,0.031596395049019226,0.03563078276464342,0.08447230572139008,0.021060152635979025,-0.04647019207985396,0.03675282462706927,0.02752892809576666,0.10021344605548826
GPHA2,,-0.029496899655475143,,,,,,,,,,,,,,,,,,
ANG,0.016029703019843345,0.00079749487113955,0.07657588350886449,0.04414088520565147,0.013381425375242216,0.005649292248157358,0.0356876506245826,0.10222465131214982,-0.02996078863933287,0.03928932419509371,0.013090620272701267,0.09722171830817898,-0.06501545513111683,0.0093908099809201,0.09478654855619938,0.002668148661536929,0.021617960114825824,0.024347029267851997,0.13259606478701177,0.011401412189426514
FBLN2,-0.00995047068980076,0.013134081161666204,-0.02521256316644194,0.05015061889425219,0.021466766938744622,0.014002972070868742,0.05093238820714605,0.0002809043276186291,-0.022283956076267562,0.03346704399779738,-0.041043483639490105,-0.013280070866846062,-0.06187605715888651,,0.06607037334729438,0.05801279575053571,-0.023381347887787247,-0.04754627753711537,0.026102593945939792,0.01753458747501033
VTN,-0.038121451739466926,0.038550251086072705,,-0.016849437562898056,0.019863528051385627,-0.013072579664649123,0.07344943217596929,0.0703682086170266,-0.03233470433218765,-0.004339914092634296,,0.02023235744082383,-0.03241603825510577,-0.04455388276482366,0.10555635129980892,0.0008565911700400609,,0.025260331933873278,0.017063461125067656,-0.006021264654765323
VEGFA,0.04197411676757294,-0.019309959123350064,-0.03231809998604049,0.059292369177486016,0.06219775758478312,-0.0036411689550431324,0.05292998301161032,0.060765731130989216,-0.003262706649763184,-0.021439561932396288,0.07881044192435466,0.12549038143419114,-0.06619470004016378,-0.16600354507166912,-0.04021999260386464,-0.06493094270937402,0.026525116567429625,0.029646158038461445,-0.11167088846193994,0.06605633758181079
F10,,,-0.01582517381240415,,,-0.020015907805197075,-0.01524359391400647,0.014769359878336738,0.03126538361491176,0.007822853291172516,-0.0047041215948115,,,-0.03803459835660274,,0.007245008401009165,-0.020263238092959747,-0.04061710149132835,0.016994185681236406,0.009829769571901889
SERPINA1,0.06980688130863112,0.029384946429275475,-0.04138451656915833,-0.02313125025632279,0.020251993707619157,0.05048846576656543,0.06498372792290315,0.12234310382571958,0.02329264316805996,0.020348984098937747,0.06494761511029797,0.025433234715249317,0.05320613960124429,-0.03805650702596323,-0.032077690401591724,-0.05503421192819396,-0.024279210207507645,-0.06211823510663817,-0.024148626133535255,0.0030552640007123627
VWF,-0.05280600585491442,0.05922137385318094,-0.0289285890901208,-0.015777287278101706,-0.04761735605858709,0.014415674952135834,0.10598551122741326,0.10505262481380316,0.05071913698339902,0.039163025481140076,-0.11530886615303705,-0.03715477299119318,-0.03844093630207874,0.13213529169966973,0.010724480181245444,-0.005675048690993162,0.053054602427863896,-0.06436951890554583,-0.03974610156823701,-0.03103102684664906
GDNF,,0.002820502665659908,,0.01928268112448554,0.00026715525316465253,,0.06266143764646834,,,,7.400532378431558e-05,-0.021478704239418753,,-0.07849350056919559,0.05706824059266371,-0.027465509487487112,,-0.009285281407399055,,
VASP,0.03538069411856979,0.0025458643653056114,-0.027336487459085363,0.03293131185853895,-0.05693965198507407,0.04976055145342688,0.06717010348083575,0.09719471624775204,0.009144320631873771,0.08211526087389245,-0.01982087099619746,0.0422341131448292,-0.05093589071582678,0.018419692605294122,-0.002775292189370562,-0.0189364123930263,0.008211279064900349,0.007178813740090955,-0.030933345383092156,-0.01472419740911209
ADAM15,-0.02681337561498413,0.04363202635343195,0.05844707373794974,-0.041533555309468104,-0.025850244359388323,-0.018176528250042512,0.005819886045136627,0.05874311067692624,0.006507906924244416,-0.053164214684753394,0.011287635917678089,0.021929068069125174,-0.008579490658303095,0.08678816619312273,0.036853321920622906,-0.012954963290554613,0.012754926049763577,0.04349129250321492,0.007860967650575751,0.0035506816967980437
WNT2,-0.034240920277041696,0.009748153775152348,,-0.07242184038951914,,-0.014656450433369893,-0.026680991900192352,-0.021633143948793867,,-0.049165682780374156,,-0.020100882685563603,0.07624050503905097,,-0.026581712378803694,-0.04172951284815048,,0.02299044147837012,0.016659917833067046,-0.022834442542474968
CALCB,-0.03583836325387155,,0.012592383258915048,-0.0105567840291969,,-0.013956796261168929,-0.016434218462927645,-0.030701117248429676,,,,,,,0.03743938839686747,0.07009844077382572,,-0.04199451757420928,,0.034127847849778216
OLFM2,0.012208205147612885,-0.013414593634430493,0.0021631711759340605,-0.011761541121356392,-0.04170723008706727,0.053920051108846685,0.024971951471620086,-0.04486534250851928,-0.034413142638519155,0.027450958225962725,-0.05506448417716729,0.07070156460167627,0.04524791954890723,-0.02152913583615145,-0.008995187313191053,0.042239932416263545,-0.013137116481203432,-0.007628800612817015,0.13955550057166216,0.095379906101256
MFAP2,-0.0037718666748848577,0.07386053207180288,-0.019198464164481233,,-0.007930547474416353,0.03356375978541885,0.1789348173351028,0.09900899363016864,0.03339609445937842,0.02181723135391012,-0.04431511855812569,0.06138272049529331,0.003153939881434859,0.032981415796789725,0.0675957733858112,0.0018004852839380023,0.002950149844226031,-0.0013497524259259484,0.028749393128779076,0.014813590036920697
