,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
PGF,0.0685437631655693,-0.10860070821590377,0.010967769389933903,0.006421730784720404,0.039903056187079296,-0.022959469438012428,0.0002083757002884361,-0.11007178100797796,-0.011933774921051151,-0.008400187825060818,-0.0018778402653695776,-0.17916386605863469,0.09706755898784641,-0.04507227425887535,0.06898583716274477,0.0004513395476062783
LGALS8,0.0690371169291619,-0.011105799026106858,0.04935299654909876,-0.03066387498556318,0.04329676027788956,0.06332728817269173,0.047394448337251587,-0.005735522648583711,0.0024171257107359558,-0.02762743433222184,0.05737308531145202,0.09517508368022351,-0.03884128183250657,0.011466556667831418,-0.0019306860196948088,0.08160322916246544
DKK3,0.0012023125558744347,0.17855990125349133,0.09936013724743083,0.0002132120712940574,0.00877450699775466,0.2829826839554309,0.20059734040296445,0.2554671545340425,0.09730320955115883,0.1414540359136417,0.1631354102792574,0.3604053486091307,0.0563916529672703,0.07219558878440496,0.23301502752887976,-0.029015175571878684
COL16A1,0.05477865121168088,-0.04347584872600861,0.04463276625517594,-0.0014643397623691895,-0.008179393785633256,-0.15471217441308643,-0.08616572852887358,-0.09959942026247881,-0.0009875430708224553,-0.03591974859024553,-0.028887699357156744,-0.2986739157447108,-0.031086384911418637,0.03909260959847276,-0.005750362708770119,0.029547135704650042
TPH1,-0.02994847157007159,-0.027413423863480266,0.01849061056294036,,0.04474924713581796,-0.029241846618615796,0.06294802282502641,-0.031123013890607454,-0.04248125519082154,,,0.046884582825418575,-0.013639310640784273,,-0.028482173233689567,0.28572389821844346
TNC,0.07132187679010611,-0.11115947189326819,-0.10238983852682355,-0.008159046757536264,-0.025393879662645825,-0.14919607923312786,-0.17101432614024425,-0.23280620669287744,-0.07655956811408823,-0.05243955384852287,-0.20266950215134477,-0.3559511143099748,0.04990064683000178,0.041470947383103134,-0.12741636924765487,-0.11618893070430439
TNFSF9,-0.016075844525718246,0.14965427987433136,0.049639543570526246,-0.01778529461582149,-0.016464871780902498,0.10878504428391264,0.07008659087559956,0.22395505700028376,0.03724481066448982,0.07718576226939365,-0.021867806610688992,0.1064520168904212,0.04805047628557142,-0.003842275407660694,-0.040274046688646974,0.08663193040289369
C4A,,,,-0.010480993565260407,0.08932882354125554,,,,0.004374880079270308,,-0.0377598952775463,-0.02824768832681219,-0.032934428669972364,0.12044181894892214,,
CNTN2,-0.05039207967002254,0.03406989993581761,0.06190216553693864,0.009474181025569553,0.012664351053467809,0.07562883485966172,-0.12179773615852546,-0.11585270758510108,-0.06029970336857754,-0.03242662182142496,-0.18788397037542606,-0.08489694896627707,0.02235489905528407,0.15458309328048994,0.06787756055783116,-0.02928955128751724
F7,,,-0.0041237857715474965,,,,0.0205625500094194,0.06314251284909873,,,,,,,-0.011393146857812605,
LUM,0.03929416315588647,0.01924368011445288,-0.026448010060098646,-0.015452632265051877,0.15080526987836682,-0.027716475413315757,0.0769511703129779,-0.16461691496332578,-0.03636784637442309,-0.03808129546026985,-0.030236616068013658,-0.060117216852502285,0.030847910807570444,-0.0331401820150032,0.0634959494566416,
IZUMO1,0.014606954947624012,,,,,,,,,,,,,,,
BTC,,,0.07640791016276277,-0.016400893407321784,-0.02580093567023807,-0.03601088480501128,,,,-0.03572298086446475,-0.04601898672853576,,0.04805452921492943,,-0.034282884343106085,
APOC1,-0.03411085280126843,0.06528874139855308,-0.027529731367371232,-0.0195690984941013,0.05813207204039739,0.26404594023961425,-0.12236802275076454,-0.2218132103387674,-0.06584966693253136,-0.07648970231888927,-0.2109642012183111,-0.2875335985571906,0.03426420220081168,0.011287529247391214,-0.05491358270754178,-0.13285184708425124
PKM,-0.05359169737313748,-0.12163029855635918,-0.012228012705264387,0.03330173216895738,-0.037655041223922915,-0.05623975712168383,0.027136324393909415,0.001550884060687556,0.02515496466583615,0.09622508981302108,0.21070765774426045,-0.1358403388925332,0.05081141235358172,-0.010719717847248598,-0.07857539507130445,0.12407114159873228
TNF,,0.0017843090912632407,0.0009876795501323485,0.005573793139005451,-0.024879755915112368,-0.03982339573881689,-0.015870369660532003,-0.03842435019749029,-0.04967651917122233,-0.03494073189177821,-0.08952180313011691,-0.067101022420473,,,-4.090806586440592e-05,0.05784154732581621
GNAS,0.05976851922252981,0.13794834951153104,0.03832911977326838,-0.002538359396955093,0.02437284523270399,0.2867736756039113,0.2805793279114752,0.24622737951075235,0.011296032431921114,0.11498737708301841,0.20521231254232516,-0.24104608331492583,0.025430205553863255,-0.06484281502280236,0.19940268188987625,0.11565948994920765
BMP8B,-0.03723553532209361,0.014967216339184197,0.10217677234957341,0.006053451592232711,-0.014555478217539749,-0.043473129386283185,-0.07507229886827646,0.0022295983775874064,-0.04184093400139953,-0.023200286830596765,-0.06099731512713705,-0.07185003103121226,-0.026688354272825756,-0.0019874796667960905,0.006950997446243677,0.06804514986963997
LIPH,,-0.02816188032278006,-0.016686356532464714,,-0.014277316386437925,,,,0.014084010510945712,,,,,,-0.022674038141679294,
CCL28,,-0.020583458283727454,-0.007092130400078758,,,,0.04109587074083251,,0.09820979378849926,0.015144087808973885,-0.03552512360742357,-0.025484272847185574,0.023276116506340244,,0.04028799812463491,
PTPN11,0.004344087938952384,-0.03407986399679588,-0.02753009878326127,0.02334361601252362,-0.018368396008535983,0.06585615285019816,-0.009958628246117289,-0.04032357227760394,-0.04466807499639763,0.015789309744206344,0.030445441894440196,-0.10134471492544661,-0.027553528923211317,-0.060958625739083595,0.07295288932095068,-0.06636739220163289
ADAM12,-0.022722630531124433,-0.02050150464698277,-0.07538032136003336,-0.012480837741400252,-0.010779410585799992,0.02768284889485021,-0.01532495308243154,-0.058646180411893775,-0.03514768288422034,0.01704807525150866,-0.05862622079543263,-0.16672728831807157,0.023297524830007785,0.08073068662261826,0.05815319457341161,
EPO,,-0.034690102139725766,-0.029387377690851823,,0.045324939830338265,-0.03137798558615454,,,-0.01836796859557198,,,-0.03213478013878679,,,,
EDN3,-0.02257662718944042,-0.028407536080947655,-0.004591425418693655,0.025032240916458805,0.046530991526692586,0.12791533310666584,0.09452664372819825,0.00819157530840568,0.08642269261459883,-0.013992640751944622,0.026560993388237728,0.11662310841355585,0.028711030863830457,,-0.026627203468823572,0.08960192763240354
CCL22,,,,-0.013250487907268807,,,,,-0.006677823218584005,,,,0.007733955890261276,0.06432023029845399,,
CCL2,7.908457130131956e-05,-0.05123325249359074,-0.08055199737495407,-0.014044268440641567,0.05351109221074223,-0.2370022282786907,0.01672676553417473,-0.05083013166574529,-0.06012213329762334,0.04084956382408525,-0.17018926907280557,-0.16503304721575004,0.04992101757963173,-0.007206151704116513,-0.05142925418266914,-0.08047616497707469
DSCAM,0.056077440991193515,-0.05420326430088672,-0.00212187125699442,-0.00737475277928866,0.005706422459123856,-0.09529076798637932,-0.10463123197503625,-0.003991554350172278,0.07065123877551732,0.014559769812156573,0.02048245702629118,-0.12620758238095253,-0.0279732222379293,0.08830357702626507,0.051459808388021534,0.10805238496702671
GPHA2,,,-0.009584579317910392,,,,,,,,,,,,,
ANG,0.03783050550670561,-0.09559137345563383,-0.0519173604065852,-0.005814341288949192,0.04262784762033596,-0.06655521975460463,-0.055183864126211526,-0.11186423317559688,-0.017247828528436437,0.024797040519965955,-0.020014390239440516,-0.14077992902918932,-0.031189184127553952,-0.05492045854689184,-0.10315542122257447,
FBLN2,-0.021168365565996865,-0.05620747994302793,0.014656922322599769,0.0026614678652830217,-0.022070297574920482,0.16572834903155753,0.1582938119802853,-0.006532980372539588,0.07395682117333112,-0.06392230881607304,-0.036340498620392465,0.07712751889872008,-0.029301246903536873,-0.05156039158096011,-0.02080778742205196,0.12551358580373714
VTN,,-0.02664652379239329,-0.04784883688753959,,0.07353016107927819,0.025843730592466765,-0.016910677304551636,-0.026788943062919835,0.08336371443273255,-0.036591733012857196,,0.023831213872653974,,,0.008451757006062306,
VEGFA,-0.0014523268063292435,-0.18454504526188348,0.011421997987597104,-0.0011718664679660712,-0.09687729186371094,-0.16572186466596867,-0.06257619122191545,-0.016312646608718454,-0.09677569551747162,0.03218593978611894,0.07234604108515746,-0.32755733143144333,0.0007157229083356552,0.10017493344263383,-0.13663974361038245,0.1319522965705867
F10,,,,-0.015124593864172694,,0.03650285250075795,-0.026563423813216545,-0.042571400628197996,0.03603104826368453,-0.029872060313333944,-0.008344261811329487,,-0.02444934301933953,-0.0321481320870976,-0.02006223956338581,
SERPINA1,-0.024211056641761496,-0.0723145669347512,0.007114698786142454,0.019042622123894144,0.01828757471854949,-0.14084431150711857,-0.0564480971309985,-0.12613386871799986,0.0008596652912719137,-0.07658177693330652,-0.14519994393167052,-0.09776727816615106,0.02906608951630109,0.004591715765161,-0.02380464284602125,-0.02303670508244206
VWF,0.0423044924346282,0.10344267682362022,-0.000920107525073314,-0.02603303152473559,0.011127649498863225,0.13549254586560383,-0.034892779198795285,-0.15313166627753635,-0.06774065927247006,-0.06293189162222229,-0.01931624560522155,0.06047089135089727,0.08542048901362316,0.03707992683055629,0.09134242600454494,0.04340232479536446
GDNF,,,-0.020526802675412185,,0.08545831436689645,,-0.0802872400242807,,,,,-0.03213477763623318,,,,0.14531452242512718
VASP,0.001428434152152723,-0.043332970518693996,-0.03581939357848397,-0.003392447276436021,0.008221218028442317,-0.11903013964278561,0.008704315717209315,-0.04442927664836314,-0.002226045464371285,-0.003399683334320874,-0.08903302392628035,-0.11576647843694203,0.051057804953498494,0.015418645438617448,-0.034665668194649384,-0.009710154443740382
ADAM15,0.011278121368866951,-0.0627667514623148,-0.035836231102134755,0.04281010260558004,-0.056043396228646195,-0.08777924792943227,-0.09220928697921711,-0.08132192996333967,-0.03905846572891638,-0.002847628464424897,-0.05785706153140105,-0.03423919856085937,0.03503298198341015,-0.05022188662803433,0.004022103855594045,0.06944453503760617
WNT2,,0.12126618276035449,0.08136805828163111,,,0.09327304455786536,0.0298894519208419,0.15444466142033114,,0.12533038363663085,-0.05312185154227127,0.09656378670349872,,,0.04308906946193222,
CALCB,,-0.025050667158513503,,-0.019170012185680943,,0.01473308892125112,-0.019204624208622782,0.055231278822231986,,,0.011288862287987832,,,,-0.07164729659131334,
OLFM2,-0.011832527758364408,0.03306323272048799,0.03421562755675738,0.0231143077783297,0.03351890576021816,0.1024249498662604,0.09933626348302435,0.14412585367013642,0.024662859429768674,-0.042669348902718035,0.05477630665941801,0.10044460276213879,0.038139615045103034,-0.08508106055186114,0.0893711644864408,0.09582393147552541
MFAP2,-0.04375104394263,0.05799202582313879,-0.02581484470607858,-0.017318470321433306,0.016726579138015337,0.019140744038367265,-0.042230930370799814,-0.07393082156903816,0.006229386482100597,0.008042301455828457,-0.04134316056289734,-0.054317267644319364,-0.006517748856191771,,0.017609174301971193,
HLA-C,0.03267543762364207,-0.0846975803019816,-0.035535709579775705,-0.014777281185773468,0.031197395646685822,-0.05830869603918902,-0.18597364219587417,-0.22725817954753516,0.038151547723568095,-0.08884736210512466,-0.15517287086547238,-0.33469021998678655,0.055382156163648714,-0.016079376739039107,-0.04470311808613305,-0.02529638488324909
THBS1,-0.034894042497614415,0.03393372681604052,-0.09219450789729416,-0.021709313607398903,-0.005113563130432754,-0.13492525230041622,-0.07105028124907342,-0.027892738528929442,-0.047519891743127575,0.031052851636536302,-0.03852996266478536,-0.03471836526705611,-0.016388224189696387,-0.02413760898283089,0.048032330879215476,0.032391981654769336
HSPA4,0.02303630107753331,-0.04212442235896365,-0.04131487849466104,-0.0067606394639264916,0.05230274618725992,-0.09114278425038802,-0.10078125460470273,0.0028473474362089367,-0.05658811682792967,-0.006639094299045752,0.06854158732259336,-0.08128867553227788,0.050362845843098386,0.0646316681088702,0.0486954187138287,0.004047745794771324
LMAN1,-0.009186744114794575,-0.16652105762869002,0.015594005071259232,-0.008030272585544297,-0.04164856107894889,-0.12205879991682746,-0.06814841651756452,-0.18078453377541712,-0.04053258049980437,-0.03352124999898846,-0.01756901343400468,-0.13044563600167852,-0.0013424726333041265,0.027188772734850136,-0.08160408629748205,0.032902356820279116
LYPD3,,,0.012884555836602215,-0.01221419229703541,-0.010671766897605326,-0.03163568824711357,-0.0025224378705214715,-0.04489623779029979,0.060738610675935244,0.02004925974736447,0.10823950392470762,,,,-0.044463266765821914,
APOE,0.019701631259061297,0.11373614616036258,-0.036896590684711184,-0.09635304720707556,-0.05312895955566615,-0.14100352265139196,-0.11305944091292774,-0.16080372057079198,-0.012802491176350203,-0.09422760721779506,-0.2418886794927704,0.12189156564126552,0.044153539263775354,0.07582648557934127,0.09024102278057129,-0.10281255652804666
SOSTDC1,-0.016075850820352778,0.049575057415816845,0.056833263918323294,,,0.2270520596800409,0.04902818695908643,-0.0011900858717342375,0.016136514049603614,0.06125441342245526,0.008743913797698668,0.07505840238736669,,,0.003566550605875435,0.09502133872738668
ANXA1,0.033102555113032534,-0.18647703008300773,-0.103226348217339,-0.05250970518687561,0.039271251350547445,-0.11757177529133382,-0.09663225322010312,-0.22595699584566778,0.06261938577064852,-0.22523158907324858,-0.16974286640932054,-0.24649685801187352,-0.020375175337954445,0.042674546553126226,-0.18635233650229488,0.04584077706236253
WNT2B,0.0676928430261928,0.018836767280697837,0.007843931989097877,-0.017204145423075398,0.032338010755544926,0.0068841029629016825,0.018376740967387742,-0.03334237665027665,-0.020526701330906574,0.04604829454365788,0.06859829262100268,-0.038815387188577855,-0.009230720141778793,0.19526154825741704,-0.016502497757117356,-0.011253427652080079
AMH,,-0.05091261079758825,-0.027938205027968118,-0.01640089513262666,-0.014828877443560774,0.09725351485236146,-0.008949639175311098,0.03531047477486104,-0.01613112594404846,-0.00010021264566171792,,-0.08021419570277591,-0.022765540504488875,,0.014075657926517682,
GDF10,,0.10239525300839421,-0.022307187054460765,0.009506185417953334,,0.08506204937198737,0.007935822331881847,0.12165064908319065,0.04207349464853443,0.05217237911593161,0.12502619511976834,0.19842753501001004,-0.028732668804944815,-0.010604121020838596,0.05571377975909919,-0.002132358963318591
EFNB3,-0.0030756205261789804,-0.002377865002434862,-0.012347801743907733,-0.01827060364121697,-0.03502682771714547,0.1701272107170267,0.1132962805399198,0.18360102109873383,0.01537617169472617,0.004010025713088753,0.18816042349991888,0.3065827158372991,0.012426199935714513,-0.0840244692235963,0.16226784925559196,0.06826538508004357
LTB,-0.0443395699874967,0.18145404856202738,0.047555237002211835,-0.020046783047042632,-0.025285879840995045,0.09972164332404954,0.06601479736836115,0.07605334111788335,0.01464944237946889,-0.051353994156700576,-0.01316031283060383,0.00313974839051831,0.06178738706645033,,-0.08082187265961263,-0.009016884964405766
ANGPT2,0.007427561068722473,0.032176285489093334,0.013823265468801409,-0.008938910275865262,0.07579409751318286,-0.055913142042784095,-0.014247802317741493,-0.1820648723084546,-0.10266783708654788,-0.05508288067107416,-0.07953797270926473,-0.11304508950516647,0.057437318012698926,0.09170787984559821,0.11131575581703532,0.11599967492991778
NRTN,,,,,,,,,,,,,-0.02873267911265441,,,0.04003886514153382
ADAM17,-0.06675098800079939,-0.0679281146118657,-0.015789850310055233,0.031171727289045263,-0.015005734591919413,-0.12114393323003082,-0.06272051297115405,-0.06774083619057632,0.03303837639412319,-0.09563257169257072,-0.008443987178124387,-0.07975862529774175,-0.014789492771806507,-0.04602533481047655,-0.07026332131384018,-0.033667379747554425
LRPAP1,0.018434716572384865,0.012490789650897942,0.10561281860735472,-0.006753249933447537,0.057705015513835764,-0.007549782205338047,0.12933016729446048,-0.0881893001820771,0.11313457956688489,0.042445143207103984,0.01849882789062278,-0.002004486195360261,0.02266603025090521,0.09367740774060539,0.033803778048267334,0.0009990528295972633
NID1,0.05778950780819085,0.03212492689593711,-0.0011381196873315443,-0.008710900651068462,0.0262195337649955,-0.0354828718303846,-0.05993162974809906,-0.18764532132783396,-0.044222216215699016,0.017916081674595716,0.012191112522723748,-0.0693772013668359,0.10464881703643394,0.07631606304548064,0.11004996594447947,0.014302476119542013
MST1,-0.04152997131445394,-0.0799482512834134,0.03174019351056591,-0.03342840210188186,0.00488920726490593,-0.09715497576495656,-0.0195468614015579,-0.10755494318540758,-0.05091578573618668,-0.013021851543492724,-0.017105296139536062,-0.15311462645251642,0.07498498004198607,-0.03458146411301994,-0.033060124543432004,-0.05101141636314042
IL13,,,,,,,,-0.029315552392449394,,,,0.01070576302884071,,,,
DCN,-0.016304872175385475,0.05438127222084894,-0.058207034233103964,0.0048392785951913075,0.08884549888052162,0.12431652470573129,0.11330686437956825,-0.06718058173207299,0.015168703560996909,-0.039546368534784146,0.03225708346015445,0.08703530321472762,0.07836073937870337,-0.04100300921349203,0.07617624629380237,0.06739142154742023
IGFL2,,,,,,,,,0.029521349285445583,,,,,,,0.04575187835926811
COL7A1,-0.025952867856807064,0.021549095691629952,-0.035534190600569455,0.018188411199632343,-0.03220568860236359,-0.07690686818684482,-0.004832575044080525,-0.11304364594631376,-0.038092342750549714,-0.029852345660379902,0.01833913465235245,-0.0941874741430733,-0.008827723853801612,-0.044307890798494266,0.03459025006353637,0.059324123427758266
CALR,0.04609042947133259,-0.09675545814745655,-0.04704339935622785,0.06393802220949274,-0.016430108176045736,-0.2516825241584585,-0.12063641461092398,-0.21461554870919164,-0.04974067955874569,-0.056735693460886895,-0.10079048807675645,-0.3239172298009331,0.0424067894618917,0.033599374058459384,-0.03252979505841442,-0.05791138771992894
PIGA,0.0016655104015369001,-0.07271978850235693,-0.007500936704064934,0.006345354748845943,0.007710829096779004,0.02019020400164741,-0.0012028272822047921,-0.041989615567855305,0.03438576267833146,0.008571822404892307,-0.01351410757571839,-0.07097749581421922,0.00589130047019131,-0.05648341947123322,-0.07531395779344674,0.03697852173578774
CD200,0.059916432956525094,0.05126220200758067,0.04863985018692254,0.013062010868025407,0.024979398292038664,0.09607638551363916,0.1488154394105394,0.19538524944162666,0.02524077171030979,0.043074157507520666,0.17743524824080173,0.34504696189282535,0.034468348591054736,-0.000607966374385231,0.19065827323498064,0.10179812071710528
GRP,,,-0.02771858627465404,-0.011663695014059401,,,0.0671649676768131,,-7.164589970119536e-05,0.1406226828288872,-0.03933240134576922,0.011036650999858441,-0.031442889303630386,,0.029797069545048856,
CDH1,-0.05067234815761773,,-0.03934598205235618,0.0199664912421006,-0.004240250694924575,,-0.012927824198495428,-0.08630134958580382,-0.021462371516449003,,-0.028451359633927302,-0.025412449335381424,-0.030513631582540817,-0.06095256491920659,0.051219347887052125,0.0011323667548984162
LPL,-0.008374858675642713,-0.1488924104479564,0.06237379947068754,0.028736821525252587,-0.0023205360192166216,-0.05369214490491212,-0.04342985742851765,-0.1814613210870341,-0.12253500620564219,-0.0017877748406205964,0.04082482634666427,-0.15921736308241885,0.06030447310218952,-0.06309619506563692,-0.029941633927198816,0.02036767202715187
SEMA5A,-0.025325662839060136,-0.09151991356183224,0.039630404292083615,0.053566805468595054,-0.00898655708858565,-0.06408074063089106,-0.18697834071106026,-0.17709634153425077,0.004684498194251779,-0.067444238761765,0.0027864462118331753,-0.19254348968443877,0.014383165795991196,0.03191592991652003,0.06897217814088458,0.052727897777785526
SEMA7A,0.043269771056311995,0.12028004390300402,-0.005938342277052549,0.004741853993672247,-0.02283912280351058,0.22592611468294782,-0.05249245827139262,0.008809538170765418,-0.07830912015952901,0.04827371570939478,-0.02937923176290295,0.06531793491058953,-0.03355740936891946,-0.031232034451280356,0.12749461886682237,0.03769742848051866
SEMA4G,0.004709764646333128,-0.010246092851813467,-0.02672737568247888,-0.01899048327641229,0.003545510233346476,0.04359817704571056,0.05819807266514671,-0.025548769523411285,0.004928288985590699,0.0024853856579267262,0.12527624670449025,0.08099379124627144,-0.019125696383730552,0.08110954345666455,0.015307615889248187,0.038530034643188577
SEMA3B,0.022332532218935223,-0.004611113213558323,0.003099342660744172,0.015239454358959615,-0.03549555748309511,-0.11753760054065987,-0.13473782282853783,-0.13385577811529242,-0.019779368944760272,0.03145997481073251,-0.16555170775178343,-0.06902882048382053,-0.0542073370060676,0.028945866241466053,-0.05488722116153515,0.03446427682991346
RPH3A,0.0261819434427417,0.06906020894919665,0.09821144340280148,0.025282285666142778,-0.032427630991873624,0.24989780189298372,0.04302597315808416,0.13039272641699137,0.02002654423797763,0.04089160599901885,0.246702543664214,0.028038595105649853,-0.057080291747482956,-0.046414050687360965,0.11537756864411662,0.02759976297486808
JAG2,0.04633063437682526,0.06856305916044964,0.06477153580422923,-0.036657147088631166,0.0037751270086142843,-0.011363467687718995,0.03669596992192159,-0.047757420666852575,0.05319153221638209,0.03481754232667301,0.056485173923711204,0.14561960467333246,0.01482520700488129,-0.011563136601089558,0.054140699927925945,0.02522575805300315
CGN,0.03803842179896606,-0.020905904624796027,-0.018866580948891664,-0.01588040900500031,0.082173076404326,-0.00298069865367542,0.001427998415035517,-0.05730553084480805,0.024702608160688234,-0.028914051753879445,-0.005993152211947664,-0.01611328194798715,0.018780130462346216,-0.04194935604529052,0.06731429747036262,0.10025240399003142
GDF15,0.016738739203242925,-0.04555680451968015,0.0071335725109420165,-0.01825707349760895,-0.04161593308211141,-0.03908078164773521,-0.03503612778110643,-0.10962197803088959,-0.07847790509713806,,-0.0633178763379594,-0.13337808488772732,-0.034239127019148025,-0.026754869624876536,-0.1312779066415166,
SEMA4F,0.07667580520421918,0.049593936385612866,-0.049226067759197085,0.015898682756620798,-0.0054172454789494055,0.011282349857572115,0.10734411698681434,0.1493160231832545,0.021618332034662048,0.13491248244837542,0.08005206218287225,0.16431340073273382,0.11917322045666068,0.0026570433491670776,0.024846573602390006,-0.012715102429475857
NXPH1,-0.010820365462329973,0.09198127333638341,0.08741322414314164,-0.020303475481488035,0.04660907622604614,0.25268612570211474,-0.02400977723571057,-0.03764710862256434,-0.008495675917001998,0.1684471280303888,0.17509036761110058,0.012053539244339951,-0.025904011194486834,0.050852846624665604,0.17819317870281273,-0.07451404500046864
ARF1,-1.2374789510946185e-05,0.13179300334101732,-0.03260815542123844,-0.02461693251252107,-0.0038600088745860237,0.028423508629620182,0.11758733893029272,0.1871742132838236,0.020144749706255755,0.10337226519246655,0.1338279351750743,0.11981576318212912,-0.013859925383519923,-0.09493271688968931,0.06186983420002122,-0.009876438793075261
DSC3,,,0.03329813120478114,,,,,,,,,,,,,
EBI3,0.011738877419566019,-0.020511881082892532,0.029006750340790092,-0.048798505725196326,0.018630409267755055,-0.031325793896929466,0.02077347910432881,0.020261491894986747,0.035224471145500216,-0.019795292983455014,-0.07346121558266779,-0.043416448324828064,0.008301362747105736,0.10308022917964219,-0.0011209759801243655,0.11504538115486888
TIMP1,-0.049425565578407854,-0.005431542705167707,-0.11108665125283174,-0.034657611817388294,0.013983855711154425,-0.24220732380381507,-0.14039660522297479,-0.10107047979948854,-0.09632390031936758,-0.09940285184283781,-0.18239918745672745,-0.2971856090780039,0.05939782765372637,0.033610376742664615,-0.11892708321327039,0.11304752448445005
SEMA3C,-0.0035375092410987966,0.05331908842040547,-0.0463876623924197,-0.015285898363313224,0.030547705747258725,0.019956292455825624,0.014038573850771771,0.10282071481694731,-0.024841514242200297,0.03810772185360476,-0.10527092577553628,0.1844581816285549,-0.0838027773021371,-0.04590138527495198,0.015258740603423677,-0.061688044541849715
GAS6,0.017867030167340665,-0.007392560747175826,0.04137367991013736,0.013596815853494485,-0.005129237022028809,-0.06816842311559934,-0.017872331379167175,-0.11125002147859248,-0.03261574103864982,-0.045020841203845835,-0.0010887447629309441,-0.033343759658831316,0.05564486368624768,-0.01157267277512686,0.1131927283750329,0.06864051911144475
MEPE,,0.141917680472367,0.016319666054463555,,0.09068180312259504,0.3297099176810447,0.06557114645449257,0.03412032919844887,0.08900716179747643,0.08306163409706914,0.1262491532088859,0.22339510484818098,,,0.16387308181256705,0.15343020980262467
SERPINE1,-0.012435616020663197,-0.08923077964339815,-0.09389834781057581,-0.03958178467372491,0.013399818977192586,-0.1214648350598706,0.01151201584219703,0.22695252477790576,-0.12276719589541339,-0.03807623477178147,-0.14473116935577765,-0.21215247336517676,0.0275471777873637,0.08543288655314261,-0.1715486280199212,0.04632548109074719
RSPO2,-0.01698505826235969,0.20290594910458404,0.11805602107738251,-0.018257071172232617,-0.012059813895382694,0.34442859928522496,0.10439379045267273,0.09873362799520709,0.09985235101385703,0.09407331538772469,0.1586525427794664,0.3887560714972074,-0.011462892400455572,0.022707706496101376,-0.0029919344731743095,0.08195595907433181
SHBG,-0.019081874386183667,0.00214404253321136,0.0162434443475001,0.018953264593216747,0.03973843194913601,-0.03179275037448442,-0.05760658948117091,-0.026657940263663166,0.026325558677786836,0.016777132054242364,-0.02028305784305898,0.058488369025957575,0.08480033983302238,,-0.040519637160674964,
LGALS3BP,0.01914127338368966,-0.05020944020575181,-0.049100923836405685,-0.008849443450929334,-0.022361909770212105,-0.21156126074666756,-0.18148462014754227,-0.24239918976747588,-0.07596891398942537,-0.07934649141821765,-0.18255287601979467,-0.19826986845725625,0.0620696904746891,0.030619393288436738,-0.11882597931624453,-0.05854517867065489
LAMB1,-0.006906499915526965,-0.13149252853171936,-0.029053322334844995,0.03421073750574045,0.011453110270436457,-0.03282952988650928,-0.06886595258304715,-0.09919138134524057,-0.014802935652937046,0.010218575512613745,0.038611172825901985,-0.0511850108189704,0.09158238001705216,-0.0515814623269206,0.053719232295601695,0.009212350655580303
SPTBN2,0.016374865555146063,0.12115478631050083,0.051071295250912,0.08330606460904733,0.07015616888567866,0.21414892563361965,0.09887479347918529,0.20408595410716873,0.07829956428231007,0.0720832971534716,0.18504797038434925,0.37099126322313775,0.012182682972647928,-0.07326621089818756,0.05631614034956961,0.04228277622463854
COL1A2,0.01645333208751393,-0.024217410480260746,-0.057633426880678865,-0.025041998289646875,0.020066924185275385,-0.022395590716430762,-0.04939656568198538,-0.1660523954895122,-0.04620731831403799,-0.1195257016872492,0.05738162569470444,-0.17247094256580278,0.08139669952336277,0.008642184755419398,0.10971914761294058,-0.06503870408578226
DEFB1,,,,-0.010324079316417975,,-0.025733667813467562,,,-0.019399624997584734,,,,,,0.03143888705730085,
CEACAM16,,,,,,,,,,,,-0.047007645919931576,,,,
SCT,,,,,,,,,-0.01783064602241274,,,,,,,
WNT11,,,-0.03460658510054319,,0.0013372581806199136,,,-0.028562556813973367,,-0.03915594578552145,,,,,0.09361326172876212,
LGALS1,-0.0683486616158237,-0.09561781855184878,-0.15107771664712646,-0.06650753287486216,0.02393209966623181,0.060738357214991656,-0.08228331404951598,-0.09414070063695237,-0.036905284175116064,-0.04057880932726309,-0.16337051087319254,-0.19508396827010413,-0.03387651570357739,0.016126216593268065,-0.21249327967379866,-0.05616662304302521
BCAN,0.08964216603843449,0.016194067640178316,0.10574439735802212,0.08316833089539219,-0.004607336827755968,-0.11057269260779018,-0.22496616816688192,-0.24948628949773194,0.07307390347753674,0.10681453408559112,0.1662899605983313,-0.3445403194408052,-0.02391674322398606,0.05554343278860021,0.07281738472841494,-0.02359415900201738
ANOS1,0.02157645991043774,-0.045621569995285195,0.06628051809769796,0.014214618851798819,0.006493238599243369,0.0901849904884783,-0.07644669850029168,-0.13401877978894558,0.024800199564229887,-0.01082887147659468,-0.05525089070276304,-0.1148450668496723,-0.03476606704005554,0.05091076774620306,0.09706140556326585,-0.02768605297676892
EDA,-0.023911413226645216,-0.036100422534942445,0.03054797659355626,-0.021303923178393143,-0.022389075897805366,-0.04232078265089009,0.006600789920590223,0.012617503039102175,0.11350449021436047,-0.0314291903447967,0.017541422523509816,0.014785440036291283,-0.01791872513931749,0.1082066843149909,0.019528046025116513,0.02174603516109375
FGF22,,0.07387535272537542,-0.005756746497395859,0.030955248047055545,,0.06354485864895068,0.007065252698647743,0.04926149513341353,,0.033694313514992795,-0.014342474805247217,0.07399092753627423,0.036474638297914024,0.08872676077839292,-0.002084025891921436,0.10056776995222422
