,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL12,0.10126859590180645,0.02559566101011209,-0.024488798656871674,0.25594435151001776,0.01880092907577127,0.1169935131928193,-0.03304012475786748,0.030687851594351067,0.10919647265822988,0.03036361394259619,-0.017016473886025372,-0.005144652495305316,-0.043924814706327024,0.1512811962168609,0.1353941469068244,0.012974293579067002
GNRH1,0.00909737076014923,-0.004412743085412712,-0.026264185995163676,-0.02982011591804636,-0.013660596302666564,-0.06454644127348635,-0.016219269928710252,0.0005266449853578966,-0.08301217737293197,0.06220241489665494,0.0117268292867663,0.09824337366317708,0.02646531247228663,,-0.0562508120779428,
FGF8,,,,,0.12073652884039399,,,,,0.07679343882795034,0.06425417397449946,,-0.030249263793481206,,,
RIMS1,0.37313200855647993,0.11181359011813012,0.00536961434634641,0.2662148661187214,0.11815042180251316,0.15295482948508626,-0.05490783435241369,0.2240766284790853,0.2850959733564579,0.057910797540349605,0.037549354584080714,-0.03949431436067764,-0.012750211952563345,0.10774312954555107,-0.002701617669312187,0.11115605842356181
FGF14,0.20597621687550877,0.021844849456300792,-0.008749153807941648,0.0723139623318253,0.06926200817260121,-0.07588870232296585,-0.013870541109226597,0.18850496332874087,0.3527609677649032,0.04575099306828188,0.049402310595549906,0.005666650186511896,0.02944347243046915,0.01388431415365266,0.27810871510411467,0.05417207295267523
IGF1,0.12527968369073172,0.03022577687040898,0.003146729734455808,0.15372073951407988,0.06515452555960978,0.18771612599361348,0.01627310614786436,-0.04463223324178275,0.11515698558444462,0.016384999301437584,0.06250774812059583,-0.026000987050481175,-0.01469366499714263,0.12854126076429304,0.09779478658803924,-0.05082536277506279
TNFSF10,0.009332254047766417,-0.012788805451648426,0.0057260773387830385,0.18827820714826748,0.03395701407324981,-0.1911148223183467,-0.01604767817882753,-0.023092987806873997,-0.02578396024189668,0.013663503683202172,0.06336942336536296,0.08158880065554314,0.04352823465506547,0.028846398931705056,0.02035296785823813,0.012383844856374282
GDF5,0.016262828626884572,0.06910082733647703,,0.12904275751399655,0.07997310458349284,-0.06473674372454911,,0.05703090316495149,0.03284605393666793,0.08704632966559334,0.12788502096585966,0.05150723796300014,-0.003888968543007049,,0.010836534640880973,
CHAD,,,,0.02424704059549799,0.018770040991211663,,,,,0.03501359211302263,0.10487389853647983,0.04910894477995117,-0.03577609157363821,0.020961350874025942,,-0.032817450199613005
RGMA,-0.08176531889799053,-0.008832019665508827,0.009902464841851824,-0.20333291640458148,-0.09613119408767223,-0.3164981979037521,0.06973184686894933,-0.0696022912845013,-0.21608666416510966,0.06765114832799753,0.06162011132171433,-0.07043199640211409,0.013802471231938864,0.09467759484179349,-0.04763086229140266,-0.01054450455639189
WNT16,-0.022745004960385486,0.06940076353591862,-0.01477832036456114,0.24906020540889903,-0.04366037172574294,-0.07266525482611415,0.0001667372635702063,0.051395258957069735,,,,-0.03089210560108745,-0.02288856913682951,,-0.008036124070775953,
CX3CL1,0.05689780705545904,0.0371376153659087,0.0574044519138183,0.04368492278205201,0.07778979838520876,-0.0003056540879408078,0.03287272829547602,0.1644116174604886,0.227978919644059,0.12323407620537535,0.05265107761062972,-0.10050299175294249,0.017014841163626712,0.08627763686474486,0.12493571934061698,0.0907375959911826
FGF1,0.09172725907029021,0.02136307452731081,0.08458029295460563,0.2770620272795241,-0.06700877150280667,-0.19322397374638078,0.0365128759361901,-0.1734683619847827,-0.06051435588790146,0.02709335286630133,0.062334863953423414,-0.05381739096377576,0.0014913351770382544,-0.006776630226413471,-0.10900256309586934,-0.17769808885831134
ALOX5AP,-0.03131486786554548,0.03853140859311986,-0.000261145941443026,-0.13791103137004002,-0.022483341524966356,-0.41828012547226917,-0.09883467548153642,-0.24944780690566723,-0.1156903877644118,0.03233433645456142,-0.08729887664366043,0.016026541170194013,0.05177260634616893,0.022731302116989288,-0.10155603807850505,0.0874066526269107
IL1RN,0.0040198657627449775,-0.01949025849047641,-0.03183784584133613,-0.09533728381833645,-0.03426240674195863,-0.02070393316444193,0.006056328077860806,-0.04135613835129363,-0.026214221540210966,-0.05744072992871211,-0.024310969059737113,,-0.06377421373521834,0.11002546160403925,-0.05331659080806287,
PCSK9,,,,,,,,,,0.08744515310340485,0.11068837782221327,,-0.022216931874991793,,,
FGF23,,,,,,,,,,,,,,,,-0.05227741042432873
NPW,0.35057813403854415,,,0.16338348729534277,-0.021050812742235265,,0.0007180384210559183,,0.04243708533910435,-0.00210387400196926,-0.01802647121865947,-0.034501292813980435,0.028321606770421625,,0.07822694268968328,0.17605455913949086
CXCL9,0.03946338400610305,-0.022505570440617535,-0.023413197307144838,0.05974544645248583,,-0.008546109316111956,0.013657566718970213,-0.030775731720808025,,,,0.04990036029363387,,,-0.02859775967963095,
ANGPTL4,-0.25222180672721795,-0.029661296698713542,0.048205081790270936,-0.0972453920025572,0.02126184953894025,-0.002841824312595988,-0.019846435524420024,-0.020765224878785057,-0.1428585438333875,-0.06786386895594619,-0.09889693272840741,0.06741637159221947,-0.010020780566251636,-0.08742152793948266,-0.09220801249896901,-0.05922191868766758
UCN2,,,,,,0.0050557120416521205,0.12439169362362269,,,0.007463536147266398,0.03553033226566304,,0.03550005623314826,,,
COL4A3,0.015128667839475418,0.01139331851853665,-0.03601248677394462,-0.21409287353473055,,,-0.034350073555833804,,-0.03305932723291416,,-0.011440731127552041,0.03756034953754227,0.007373337825876881,,-0.05632834738805432,
NRG3,0.186161121586753,0.011680203734277991,0.061880853484900786,0.2265752717045203,0.07647569232009513,0.2926626735892549,-0.013064990058583888,0.09629377802653302,0.21858220477646306,0.045444928486840404,0.13413593194161036,0.028393656401821708,0.060394719350710335,-0.01695995304977637,0.06305111708290616,0.09897091338910874
IL23A,0.006851611785721945,-0.0335999158623437,-0.00289360928125414,-0.03187202268774449,,0.007610684672334066,,,-0.04022234002179261,-0.030205127538018316,0.04169503112772509,,,,-0.047659965996879834,
COLQ,-0.010984947395105903,-0.013635210347421043,0.011287161308243884,-0.06524980855181256,0.016299800132127604,-0.07470600813331162,0.05139905507790603,0.13286804312691994,0.019521013421085524,0.03678820137723381,0.06834166375579026,-0.030494732794451872,-0.032556550894461134,,-0.03444196752304908,-0.016340189319400913
SCGB1A1,,,-0.014996444010428068,,,,,,,,0.00687958850843714,,-0.025705127960367082,,,
TNFSF12,-0.07526735060234714,-0.02036929415087147,0.03541264319565067,-0.03145448788820256,0.01742243075176975,-0.1684590600358446,-0.019095244547325148,-0.04953308453494151,0.11851669148203064,0.017055779368470796,-0.0007465179330331656,-0.01255225687937916,0.026161211628134267,0.08603459226579177,0.08838263736822574,0.07128664178900423
DKK2,0.0968204643728253,0.006342692968963396,-0.017598122914560567,0.023385944360338043,0.00909649076651312,0.1918626971726429,-0.02722420008190476,0.03581794908790854,,0.042125793715803106,,,0.011454171373581838,-0.036943334319144774,-0.07316657873557235,
FYN,-0.1202775946463208,0.02190764540156498,-0.033774113672317516,0.012020214871885407,-0.1277837092202459,-0.27210275421677316,0.08938934292334984,0.04152362017939766,-0.03324439303436134,0.034395815723846423,0.1216488249885074,-0.06471429174342819,-0.016861227252318995,0.03908540756533138,0.04902326162192594,-0.0659761076621266
ACE,0.0812919569514536,0.06682661099437633,0.012170114329161508,-0.0787872680411414,0.033746084059398294,-0.15558833392363522,0.043191976097160086,0.1461228625093292,-0.006363242395574452,-0.014756793035927756,0.0835459404360297,-0.02780785526908038,-0.04863392241363324,,0.19841921763455428,0.03545220390265801
IL18,0.04990377306676195,-0.0042035088910043015,0.024229508649345272,0.07894286706629763,-0.03365573555224833,-0.33189903428689754,-0.037376205101291686,-0.1805548203040082,0.033637242864606995,0.027416363543468842,0.09992775395153283,0.04775538496264778,-0.02660398307963442,-0.009354428598181542,0.03975776066041056,0.008934530099676452
PPBP,,,,0.009339014485191349,,,,,,-0.025041986028005777,-0.01976527008370032,-0.01470152203340061,,,0.02274515817392981,
CCL27,-0.033136169272566365,-0.02228506291085519,,-0.009565332736342906,,-0.023452377885968854,0.0570366173141109,-0.03767860450241295,-0.059622464010745266,0.046647617021483886,0.023116111640682724,-0.042646530589311685,0.13571650660712947,,0.05526334380013223,
SERPING1,0.006824982997204864,0.018319015730290596,0.027787949570340826,-0.012146121750441358,-0.058541692410237545,-0.31595702339110954,-0.07667469863945646,-0.16459099712307715,0.11042500105455474,0.008880847321012412,-0.0360954754125705,-0.007852901440200268,-0.009334286630152006,0.09077810100886215,0.0509820266006229,-0.002010487990829356
AZGP1,-0.04386570668629167,0.04208473690414982,-0.02638205642642163,-0.3338456924947588,-0.11539890512794469,-0.021835330835874366,-0.07695191910496064,-0.06961567597572678,-0.13556780541295396,0.11333382669198949,0.05469044871760037,-0.004592384194243079,0.04000190733634956,0.09102061236363414,0.03835028061548128,0.005698127322584721
INHA,0.01573809992869286,0.015846309722805235,-0.022980367513352785,-0.01060999954352175,-0.03284552377440613,-0.07429035798681524,0.040872389281736185,0.053410545066732255,-0.09112646721146511,0.08438228124920173,0.02423355589540649,-0.005645554190346228,0.04278386024229927,,-0.05882915499825025,0.0021477155775841868
SEMA3G,0.07670966141590294,0.04584425481264597,0.03239557448885777,0.018436387401172007,-0.012958020019051521,0.044945349683345445,0.03941029562839717,0.12878199607299282,0.01677846520920379,,,-0.03183009091209649,-0.03685906069485864,,-0.019309826019174865,
OXT,,,,,,,,,,,,,-0.004253384069046081,,,
COL6A1,-0.19636207644628206,0.029323792004633926,-0.00969843345731529,-0.1705962490156932,-0.053521926859908246,-0.36804294141850546,0.08884964822920026,-0.014038918493686868,-0.253539256998016,0.012360487485376112,-0.08863971514184546,-0.007635713629635066,0.012247065650231688,0.013338444838360492,0.2181834900267618,0.008827329576486789
FGF17,0.3554094773317155,0.045153553585491515,0.0030137025496429722,0.19962471615325494,-0.00461735009159717,0.11043405645790534,0.01994099589815156,0.06573865536602369,0.027695484184806763,0.050036809152272335,0.04550189912822274,,0.023202028419448902,,0.026206537040341555,0.03275085679399735
TNFSF8,-0.027661558494270905,,-0.01455707453619001,-0.04256232283416928,,0.0007105781384093996,-0.021739660477852207,,,-0.04012963601084262,0.04173075404094012,-0.030892117611005444,0.00949074512946561,,-0.0335426891605915,
FGF20,,0.011224697964028385,-0.01461543030213059,0.081988345362681,-0.014105751402298876,-0.0310411275416567,0.017779869508582107,0.008920129976705023,-0.031917303263562284,0.0507876544226021,-0.007065752317516373,-0.014161702271440995,0.03346569602819167,,-0.04390211668184645,
ICAM3,-0.0909704613636943,0.02993224998536956,-0.03746805931678547,-0.0028873008434619134,-0.05372689514152775,-0.10297919740914524,-0.019060806492432213,-0.02488037523650784,-0.04950148833368693,0.04831276277282458,0.13602031143132032,0.09294557072060847,-0.06002762205541393,0.03178238096804713,-0.054625540081257466,-0.005436682729350911
LAMA4,-0.14124145335047075,0.07038039130373984,-0.007316628781484971,-0.07772876217756955,-0.015795220933133902,-0.3648254563509842,0.07499562699301927,-0.04582384911754042,-0.024879288623239355,0.007235570038529707,0.04186719384915244,0.009144680136896705,0.020619810881384575,0.0444324492971543,0.21801241077365097,0.18064953047428853
INHBE,-0.043508230413419176,,,,,,,,,,,,,,,
DLL4,0.014467065179199321,0.03409568870027285,0.03108835624030808,-0.014945806225542856,-0.007361230038604154,-0.20647277166611144,-0.03784741262744907,0.04551234244770872,0.01089113310690804,0.016821975801451006,0.027697174534999744,0.032429444525501755,-0.04969327264934999,0.08779135523859101,0.1485144820298679,0.0539626328278205
SEMA3A,0.025732341625001792,0.11319128071133185,-0.02740585021770666,0.030257171180338122,-0.028637407501680923,-0.03323847675288965,0.07512809083879726,0.053581938056252845,0.15996704468859177,0.11040076001972435,0.05351060848119679,0.012119987385524712,-0.031489961946061885,0.10386240648325683,0.022920396452067924,-0.05406765835452028
RLN2,,,-0.01563333245126321,0.03272451914621426,-0.04764320497021604,0.03942307437067358,-0.022144558841577327,-0.026670948643867994,-0.025145781273034365,-0.027749545832565645,,-0.03123277126872413,-0.02510501974337147,,0.013737048022290867,
C5,0.03129106868106548,-0.018492967362592642,-0.0024972213581574707,-0.008642088520892712,-0.10493189918686177,-0.2245283491349062,-0.06058125424153101,0.019148412649272393,-0.036077041432355635,0.036843719421589434,0.044019680524052134,-0.03944199862016343,0.01893125413992897,-0.036943317530271816,0.009287606136190608,-0.059963937934087885
COMP,,,,,,,,,,,,0.03565876916968686,,,,
EDN2,0.23744338630044046,-0.02517858888699492,,-0.04937167094749152,,-0.04392769801422402,-0.026890874006764917,,-0.03625515260451918,,,,,,,
C1QA,0.11958017099405502,0.035852510322432765,0.007343723759814967,-0.01277755833284101,-0.10846258037537568,-0.3528558994881784,-0.05334910562623129,-0.2341415487027944,-0.18370354681311796,-0.008987000633215406,-0.046289201815877444,-0.07310843329322644,0.017882263305554102,0.03209656285925182,0.17615607769200783,-0.15526593144855597
UTS2B,-0.029746596500610935,-0.026943928412108343,0.037455513232093327,-0.03899920910600451,-0.037315426820886656,,0.039359416984439136,,,,,,,,,
COL9A3,-0.0004015899049825713,0.0716686660000075,0.06274848738637061,0.0069926360829828905,-0.10635757673257976,-0.38704540209233773,0.08725432267227598,-0.1072317976192887,-0.2497736672149055,0.13307010021771504,0.016638179628386405,0.03207305268223607,0.041248193573150786,-0.004333299882170883,0.23534150577927165,-0.07556369083606466
DLK1,,,,0.1981934836154823,0.13957863919718397,,-0.031927754870690224,,,,,,,,-0.041991630730831904,
HGF,0.157415104478477,0.011389254781995886,0.055374363339363644,0.0012598982440084315,-0.00490692132607562,0.21767198710161953,-0.012112369640746206,-0.030563605405448467,-0.010552032050535858,0.09841264782350072,-0.03897257173017804,-0.02363633554193617,-0.006289086495313052,0.18224019464913166,0.062913920359694,0.03758319046379331
P4HB,-0.13256878283588153,0.015858477083358115,-0.0022343566985219324,-0.22768968576264323,-0.06158469950636739,-0.36570878703660853,0.13355876390080762,-0.03190141831073446,-0.14390647101972967,-0.06321436977924719,-0.13053242984049676,-0.011648156219552083,-0.022029014819917793,-0.01421999068776901,0.03233790265486652,-0.07927092468537227
ADCYAP1,,0.06290761325979562,-0.022091847131492495,0.17084769077534342,0.10047967483548018,0.2508767587829424,-0.028875753252759033,0.1061474640319818,0.2420063412271882,0.09316348249739137,0.037233234639526054,-0.002935050809437656,0.009841460554908176,,0.050641638414060226,0.19733650031279681
GREM1,0.0900789659236251,-0.02476357792467048,0.06271250117218996,0.24825886561341207,-0.049896488107862284,-0.11680223462256932,0.0049875229615105035,-0.15240364623649766,-0.03828505744506107,0.043456044405276784,-0.03040056317130702,-0.01131807261257031,0.032928281437809286,0.014954208514142779,-0.016102025040777356,-0.14055003779262062
EGF,-0.025427022342363034,-0.03406828144069787,-0.04428178559065376,0.03543982191231484,0.025094183393267896,-0.11773590660540864,-0.012684350121546305,-0.04424597311791453,-0.04576810488660566,-0.033928396455339224,0.020827500794824375,-0.002712369493387737,-0.007726487180771181,,0.02107877727808635,0.0838977698747413
VEGFB,-0.1610439751027487,-0.048189151263674374,-0.040478252820894976,-0.14323260152915723,-0.1016921098332052,-0.27144034350772916,0.03948426059729298,-0.06469988820761194,-0.19557005032224262,0.020721269544289607,-0.06888919498698443,0.006405688963709754,0.011149534442035671,-0.09414497692119705,-0.06485557479086061,0.030352402605310046
FARP2,-0.01802454715965147,0.056603215931843365,-0.01018840233893193,-0.1244492025066618,-0.057402985128603076,-0.153154525929164,0.023220719594401973,0.037080916955510634,-0.06625063207748477,0.03426688324919961,0.08896206973288685,0.019604288262800477,-0.02424922327119321,0.07540718549594859,0.11194542857660902,-0.027470960668116502
BMP3,,,,,-0.007893537607694377,,,-0.03377446187362961,,,,,,,,
IHH,,,,,,,,,,-0.02425403619823362,0.013853348207527353,,-0.009128031004495227,,,
LAMA2,-0.024111572686953263,0.014040977267113897,-0.04504565024663232,0.021627603829037004,0.03768223956204604,-0.2195190150459647,0.03875421617849846,0.058456299333856314,-0.057171528788864785,0.0037911675463091665,0.051541212613671325,-0.023906958219873636,-0.036980385325379214,0.14470764803403963,-0.005757124600395168,0.04682640022104079
SERPINC1,,,,,,,-0.020479771876742995,,,,-0.03250749942841424,,-0.02449109758967587,,,
NRG1,0.10871268671966706,-0.007507630680289768,-0.014852545492816284,0.02280720035312883,0.012153276778110095,0.07524318422052162,-0.05405267131299549,0.03746526076001135,0.04204168941019755,0.07643064475695799,0.16334030554445275,,0.06329236489845252,,0.09754297283885115,
SPINK1,-0.051309043377986974,-0.025960358196886458,,-0.03344208913086987,,,,,-0.025145781273034365,-0.06437378089260902,-0.020164476709339043,,0.018622021234860224,,-0.09154901212361848,
EFEMP2,-0.1548412382021463,-0.005260413252919255,0.09465871060933023,-0.1621053271210423,-0.08093557797285464,-0.325261722209581,0.07633348450184547,-0.08862114139228665,-0.19791646063249144,-0.009289723646005311,-0.04212069004102965,0.0031328463087544637,-0.029755006060273148,0.07603075501002968,-0.06518291242361253,0.04224202123633304
SELPLG,0.030737701627265895,-0.029173616205864873,-0.005521123083378575,0.08225312219799802,0.006472807585399861,-0.15040802656292354,-0.10421611454419649,-0.08022566695787213,-0.0142052633331773,0.07263099431093838,0.07192305015232077,-0.041355425403220264,0.04215564501857024,-0.002066324919598575,-0.00564786958915737,-0.06671191584075387
GDF6,-0.0348824756696677,-0.001930422874049379,,,-0.044571454769182846,-0.005479763791063259,,,,0.025210420302221072,-0.008820743647110938,,0.002347872371416074,,,
HLA-E,0.0535992562811078,-5.094290097842234e-05,0.03322770500822731,0.02907744434738727,-0.024046157034045463,-0.38755872097907834,-0.0458610544037957,-0.2394586767972865,-0.21052283117794818,-0.06514305346107535,-0.056645920545157956,0.06726304615673646,-0.035004130947374666,0.046397981239689357,0.1206051584319088,-0.17417044129483014
PTN,-0.0541389723413434,0.07484958687818549,-0.004799939612130309,-0.11614496395533443,-0.17622131810110325,-0.4376339702101987,0.12256154255610124,-0.12436989249092541,-0.321082446535138,0.10965706564213956,-0.028130752061534342,-0.0937316142514433,0.0062000236482538775,0.10678103877121056,0.16759104628155466,-0.09684593535421802
CD274,0.013539423818930097,0.023707724557733584,-0.04307095279013218,0.09037904967385829,0.0750884000914021,-0.050530106203942604,0.018223305834369444,-0.025193025503477445,-0.004796745189545885,-0.006427407416387275,-0.018510629597543106,0.028214176198698582,-0.04328589593603035,-0.043685045309499154,-0.0376397761794386,
CD14,-0.026721090309281548,0.04337344181899363,0.006933850285330594,-0.28636309476895444,-0.11705996592646341,-0.2537602200469442,0.021092668735165805,-0.206954890420397,-0.19646882576651215,0.04757117568378162,-0.07233308906739186,-0.04377450049900997,0.02538150168533004,-0.05796122395194419,0.0925179772882258,-0.05742827179986343
SFTPD,0.021962054005384455,0.03456307636835766,0.002044616601389519,0.11071365583339868,0.15070357157641906,,-0.026927323403976692,,0.023062916703460157,0.027544789710256205,0.061796404231730474,0.014505656660948501,0.025892239927772197,-0.030367481946100512,-0.08007657881256744,0.027922566509533016
SLIT1,0.1818785086072679,0.04898671850623444,0.0009806664132290188,-0.03497773596447079,-0.020559939073273217,-0.224356528171125,0.06646866102649712,0.14053715395002553,0.03384963014455002,0.02276131913004404,-0.030184129448742422,-0.0753266662508773,0.018203325912015674,-0.0242070908146624,0.15895635993634338,0.17793818994511568
LPA,,,,,0.06880816579708952,,,,,,,,,,,
CNTF,,,,-0.02512316603067332,,-0.08402009026556427,0.014011369698045699,-0.054015013742813645,-0.029196935467872148,,,0.032402266412510455,0.0649390946144252,,,-0.007980914366096428
BST1,-0.01766552812419988,0.05948199007317914,-0.0030265743355598874,-0.017739393396279158,0.03060648900357518,-0.2759796005270836,-0.0013677501445279897,-0.08051383913894776,-0.03630050469932501,0.026359537246713974,0.09444809212934475,0.04639093699501923,0.021265753219433425,0.016386141620039207,0.04475365496142051,0.004234609990429337
AGTRAP,-0.0038769964576811384,0.04734944689986777,-0.020975842417002618,-0.1284259354919045,-0.012648468047327877,-0.3235154611918244,-0.04029363098103359,-0.09329969132765056,-0.11171937302941104,0.06436333985738134,0.02261182641621582,0.04084617585735877,0.015245989007126735,0.03946841841461027,-0.11973772476500846,-0.09189299474561397
LAMC1,-0.07639084586737811,0.02122115588809957,0.0006747664409140775,-0.103981291466443,-0.026958258477532967,-0.3222296928009874,0.05361591000162652,-0.04970031855422958,-0.1886460767792996,-0.01600420947893611,0.011698917196070531,0.023212610896086047,-0.013490872384559073,0.09122437754454231,0.1273733893965703,0.01808526446602211
COL6A3,-0.04478262964319136,-0.02248059896679387,0.05042889520452465,0.02107270316152824,0.024870560224180584,0.08053280138955582,0.03434922509428983,-0.07125157262320908,-0.05353577427622893,-0.009459500856756644,-0.024994550458530846,0.025340244079726664,-0.006909762013148758,-0.0500722701178448,0.12671463730570365,0.005201939125401662
FN1,-0.2402195968674162,0.039590300609759335,-0.02010343222538973,-0.24551608784743234,0.0166096289772084,-0.29171957259797754,0.045653471585724956,-0.0725623795775327,-0.2932024875233417,-0.1361744035562457,-0.10583995481228267,0.0008466436354144089,-0.08908058146657802,0.06940236868561674,0.08901481270518151,0.01754654032184732
MIF,-0.20097193068568958,-0.028916968990064327,-0.0693762635118717,0.02063852510887027,0.06405652618194534,0.15113612146439867,0.016134224091459395,-0.0310881357952894,0.10893213596965519,0.04329095922479915,-0.006563348098652527,0.0026883887178954535,0.07193009454183238,0.10920245168821166,-0.1938378425690697,0.06382213412958182
JAG1,-0.14896941309176437,0.028628628966767287,0.01204179872553749,-0.10731490607831416,0.02717707479374921,-0.3634702013608265,0.03284971318422048,-0.010916008773032171,-0.30211023477113585,0.04544936445721718,-0.0005228689303868847,-0.035979351762424956,0.02150309694682272,-0.13119681988182968,0.05141404414926092,0.05189895405265214
NID2,0.04637997602784677,0.0873054842489276,0.020031868760435254,-0.027372643249759864,-0.05508940765582782,-0.22139964833262382,-0.03957462753226336,-0.025290264030645767,-0.04116840867527608,-0.04708248874309589,0.06964379585050573,0.07741485212309202,-0.04072361794737687,-0.04024704021457156,0.1821285890956245,-0.07967666397022534
EFNB1,-0.014674955271485726,-0.007855604149134414,-0.0086331836494682,0.017136216378142364,-0.05617395326426523,-0.08339864331992619,0.013160484253823433,-0.00616570253360069,-0.11249696924600501,0.06740885314900598,0.022920816783070043,-0.03991644906772583,0.041479134324803414,0.016634471069056772,0.07279266189378887,-0.003200482070285923
COL4A2,0.043412973089629936,0.06853578649962798,-0.03127009608757279,-0.13313070001394992,-0.012087088134818865,-0.3810540904179227,0.09319914485772195,-0.11380169809671302,-0.2285101617782549,0.026215823202455035,-0.03463092735422028,0.026075615756333468,-0.02422955815155612,0.03507996299846167,0.1898840017833208,-0.022816435401875078
SPP1,-0.12800961268893052,-0.025245550399630477,0.09978371658106523,-0.2804395690387943,-0.17050865409547544,-0.47079683546893,-0.03796901732931408,-0.26569017979727005,-0.3448064697896685,-0.007701619241132934,-0.09465526805511638,-0.023906306146694648,0.099355286000589,-0.1268639650786689,-0.017622273651100497,-0.16160721846716922
PODXL2,0.10798399528122074,-0.0017966277573763598,0.016274004236962222,0.04610768127988007,-0.041208150786031836,-0.019963165580474427,0.030778902270809184,0.0980516083980019,0.17528779208572476,0.046495742624636245,0.048639447031201516,0.011637156517320026,0.045770980051929984,0.04073294078868305,0.10685641625144547,0.05181719239430515
FGF9,0.22718446881251528,0.03675050123787943,0.021678721266442467,0.4133136859080769,0.051707688598197375,0.2685379956646662,-0.05025305996609944,0.2250448740700758,0.3411400327876608,-0.0033548496779757775,0.0878985427132967,,-0.021681338465435206,,0.14200651286318505,0.12977618079746922
ITIH2,-0.027661587943682422,0.030603969519973646,,0.14370433591361592,0.0580874509526013,-0.0619885270562708,,-0.02512061581046105,-0.008476428943283317,0.011081377765620274,0.04457628789801063,-0.055550805149189426,0.01701156466384184,-0.02656889628349191,-0.02483485346230822,
ADAM10,-0.02615239047739248,0.06891505420403993,-0.0014505133313816197,0.011911242033139506,-0.020003081438666196,-0.22240628383076233,-0.02216544343243331,-0.005794412523404323,-0.12119890363136347,0.02804563232097223,-0.02722421921305777,-0.02286132027144291,0.004348315863372393,0.0005070882528942718,0.11349526216248292,0.010888463728087426
CFH,0.031177757081361456,0.05973572477418717,0.008748760284798034,0.11891586797618255,-0.00020980653371389037,-0.18016759120697698,0.08027524970481072,0.020367090395605636,-0.04804595725049014,0.055687719717293416,0.03493650925984362,-0.027914415628518853,-0.021201012462971697,-0.042335484820303235,0.06798330222866733,-0.07107178865300028
COL4A5,-0.08209018069392285,-0.03413907720706691,-0.02820301126636222,-0.15274918138263216,-0.06869302019750619,-0.26813231751966937,0.053901147949797924,-0.16380561194671592,-0.13464065937780903,0.06241079566933233,0.14582528638226372,-0.015807857958525122,0.0016537173496843608,-0.0708628110266502,-0.0712376942320843,-0.07308919444264907
LTBP3,-0.15512499515941772,-0.06891894026531024,0.003366376030430942,-0.06265044925758527,-0.11424663382713965,-0.13038184094767635,0.031646653059260774,0.020145475395879367,-0.0988780696145034,-0.06349104868777836,-0.037157566833213015,-0.01746860256756174,0.016103500662606112,-0.028356538733967134,-0.07968213034148917,0.10941173528370958
GNB3,0.004569111707355332,-0.01019009410740072,-0.03541124240500191,0.013428380880434035,-0.0497845623610983,-0.10359580437891025,0.017099759238104608,0.06202286130546918,0.00497746085431152,0.07882723552528964,0.06104497870396681,0.04560255034634991,0.019055490866438596,,0.008695848951980332,
COL6A2,-0.12148962386444093,0.02168211941602918,-0.02748578196054967,0.07422349391415721,0.04933885220108242,-0.2311809376557266,0.03120339201503203,-0.02343221393131991,0.010960996276834788,0.013202322251304039,-0.0730639346455289,-0.05025058188926987,-0.0535557957352997,0.14828874864457497,0.20291482596396204,-0.01679476439293223
PLG,,,,,,,,,-0.1478010712323422,,,,,,,
GDF9,-0.02314994004062553,-0.03395759213723765,0.036176339248994015,-0.05638571627644594,0.012969665381334046,-0.11893681293905854,0.018433533177997702,,-0.08843506779612902,0.06365632114114571,0.004831145765911246,-0.04672930358375166,-0.03367394266561807,,-0.03621221911016402,0.0007620097026870897
NCAM1,0.09243120299961363,0.013507765916813288,0.03374528660464362,0.012471506623928204,-0.10942435382100603,-0.08865572077569796,-0.08088098824250317,-0.0032094393802737137,-0.05770793911692714,0.04788680537665147,0.009651013129832934,0.007219831576468617,-0.039471874898506724,-0.07321744518841956,0.16321852470338566,-0.1273517537984091
APOC2,0.14851478148787425,0.06493965191835653,0.02487752041558855,0.033571611858028906,-0.04633489984685442,-0.17819519559000446,-0.025535746935840133,-0.18109510236807486,-0.09991901451573998,0.04494210646810101,0.0429842064865374,-0.04197897790389393,0.026701115280364576,0.09088008145981451,0.0002904904267437652,-0.017681569031205897
BST2,-0.15557379954426673,0.01362855721657883,0.022243334354301522,-0.12558571651719913,0.006839734609187494,-0.35662277761732286,-0.10139135899262662,-0.17143307524165305,-0.26586799420302526,0.05077773604297044,0.009268439739350168,0.006162366987500844,0.0244136881429299,0.07733742551805786,0.01330031101749615,-0.13120371242365006
COL5A1,-0.07883760707117948,0.03487671804276501,0.012351127878543904,-0.06918329980453915,-0.07485256076123115,-0.14142410232844382,0.05431198620652526,-0.08784907586093604,-0.08154042705818798,-0.02740796360565653,-0.032530343842371294,0.026751793922067824,-0.002959454997896338,0.09701608613205923,0.008297939324168772,0.09281719640141621
CALM3,0.21590139337820258,0.08295660748485485,0.09989258985227474,0.3109314149186432,0.1282770187750702,0.46532291214584653,0.0029682188331387332,0.24722643910305478,0.328562069133383,0.1269258528649715,0.1654628013092069,-4.1914754601837985e-05,0.0328569037190152,-0.043955938882394054,0.1343390823947812,0.13408305672819748
