,UKF243,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MMP7,0.019527317929267936,,0.048034335663888726,,-0.017969395463351176,-0.017123443497965365,-0.014057649205623513,-0.020947213705543543,,,0.01316944851832667,-0.0010730791539542474,,0.010106342853531758,,0.018000516326030978,-0.017208950670372484
PTPN6,0.019093246265459152,0.11567516704453612,0.058985597339741715,-0.007639740377930503,0.01073246122074742,-0.0006068101853961899,-0.01765944913511714,0.012412694632093206,-0.011856554140605262,0.011639099321867371,-0.013039462293938148,0.020666261472887706,-0.01396908518164186,-0.03387822189364493,-0.03323266321820536,0.13000091597148636,0.006210190698458675
PTGS2,0.03822113869337782,-0.020867044460544323,0.01685445058691084,-0.023326606929160578,0.044131813021367775,-0.007358046859909037,-0.018358084171528486,0.015473842464886716,0.05825543551979998,0.017469352407380186,-0.050503783483160564,0.035807861381018914,-0.028991551850300452,0.0003501969152504445,0.014030487744727238,0.06290329216546259,0.14177026154716918
XCL1,,,-0.017044849975971027,-0.006236197547945845,,-0.028124615246548988,,,,,,,,,,,-0.0010996369491878205
CD58,0.1154427313744264,-0.02543454988372127,0.02399627589605158,-0.03388393704311754,0.08421882604791307,0.02005638701240197,0.03723591712834032,0.020642731330438552,0.022480954375513486,0.0248632513530025,0.05363948387616382,-0.04696207401738046,0.02231897295213441,-0.07581588054434327,-0.03160169088776489,0.07595737942627286,0.11353417713349918
TNFSF14,0.08838812616370997,-0.021886119581068415,-0.039325773496863864,-0.006726883811162957,,0.014150089160003362,-0.016024608442365803,,,0.005071763634770006,-0.026703034153883906,-0.03448491669470109,0.04556997980776206,0.0033437792830111218,-0.04000442960226786,0.08089455301887394,0.026777059986826297
CNTN4,-0.0410545337060388,0.08465593899805213,0.09162534282016378,-0.017651552893801475,-0.03458540598754454,0.004018631148820087,0.0020832758114267187,0.048784155214971446,,-0.0006541511100915679,0.01782723925944091,0.006687065217264064,-0.029429336383945296,0.010155067324869508,-0.021240276197254045,0.013619869299451217,0.027853066388353956
NTF4,,,0.0005135799811796342,,,,,,,,,,,,,,
INSL3,,,-0.02544647272386858,,,0.007858069649870531,,,,,0.14696918757365982,-0.02001690411947929,,-0.029465002757324946,,0.0723908586260585,
BTLA,,,-0.01009557609263607,-0.02380443160819299,,,0.007231942235355235,,,0.05462954117961286,,,,,,-0.019061728790519473,
MFNG,-0.019393830413149335,-0.018472446099536587,0.02996845403722739,-0.05093712601472278,0.051274437722309545,-0.06108790019544057,-0.03362377990272567,-0.040589312449578724,-0.01641379132633904,-0.05111729724959072,-0.014112082457691882,0.006644977310106792,0.04356897584441442,-0.009277952593698284,-0.03842071099352396,0.0025606563412965194,-0.009898146119260027
ICAM1,0.06818354514451862,-0.0020907571842817187,0.015428047770791717,-0.017903059204211497,0.02272115773874252,-0.05428193838767717,0.016809961560386066,0.06974124907967776,-0.044192100379651184,0.04287247526435843,0.010733535114086173,0.05806274208581616,0.02653558782403342,-0.01962218623841537,-0.039403008255427516,0.02017825106438782,0.010978082004342395
PROS1,0.011737669595724656,0.06663250740724917,0.0024195536784780754,-0.007203587585347313,0.08958894912436019,0.05730599690318016,0.011973115187527675,0.0017144186803643162,-0.08158117532785653,0.10751395243259346,0.05294432592657897,0.050870320235811575,0.058268050613526814,0.04627176236348411,0.0007052568712010744,0.0010845152372595712,0.00441318520040377
CLCF1,0.0972103360953151,0.1205137950126362,0.06335407442142833,-0.001450770990496446,-0.01670434751446179,0.01511686291044809,-0.04376553504484691,-0.004500762758150778,0.010118437324468864,0.22155454044994,0.070151511755017,0.020777221205917663,0.012530177055165771,-0.0007498277824024429,-0.0283190355948828,0.05173686262515026,-0.004554972737335163
PSAP,-0.07262127595625284,0.13905340488205872,-0.04033267245426089,-0.0722782670410164,-0.09435407622758493,-0.019961381383571175,0.00908373590067333,-0.051479821297566467,-0.03265037919602628,0.05375788442103241,0.0823083732881358,0.051043872012697916,-0.027041482569079903,-0.05392734699106432,-0.03750231680113701,0.11655166850097472,-0.033432785790473006
EFEMP1,-0.036044693519348296,0.07913364823343194,-0.02487787304404158,0.02012076513208555,0.0666285673700689,-0.03598516376619029,0.010854839792125523,-0.0011627462590278485,-0.022208903824689957,0.1258577839552329,0.08358807678702146,0.03694551191436747,-0.012812520091117328,-0.007697318682321584,0.023187080925442617,0.02604099578985508,-0.0172008568916491
C1QTNF1,0.008847633272222832,-0.05274888290093769,-0.015880102804212464,-0.02969154273801859,0.06656569153610971,0.029219534076242264,-0.019235998485165613,-0.005874271794926263,0.03433764942779653,0.06183252749057686,0.003779202308433908,0.02193463477292101,0.04523333262221776,-0.0713777244664319,0.01482439375562652,-0.0037215612914172904,0.09048139961390705
ALB,-0.03512576765360769,,-0.03255348729572682,-0.03440125809733029,-0.01718879322932446,-0.021556504566902356,0.0914627015383452,0.018972691333741118,0.026678988122746394,0.010720576487515818,0.12794723806873295,0.07360459746737703,0.024274054714762936,-0.02136253576532759,0.057107423768324034,0.014156247925373523,-0.027129726557078456
CCL13,,,,,,,,,,,-0.01982248986983301,,,-0.04366304434594987,,,
EFNA3,-0.010033929292775995,0.05379654688637117,0.06928579787783792,0.044847351631746885,-0.05265855019027092,0.06163765168638209,-0.007043853975383342,0.08152932185283711,-0.001008663277086546,0.10874690280020119,0.04202803256670239,-0.0388707212505608,-0.007181994306169684,0.01440598921872053,0.029423254603730305,0.03717845706093661,-0.00864141156931669
DRAXIN,0.11142576767640057,-0.09114623661558309,0.019686369448622915,0.027712299479730796,0.10986437672599446,0.006687962022937992,-0.01461416511733802,0.025710673615258278,0.08884065299271499,0.14958295676825517,-0.023069170301906385,-0.052632105565315515,0.0049542247493185605,0.014679835220618453,0.06645585346635907,0.09870397892686364,0.014854525496943981
RAET1L,,,,,,,-0.017503751665229696,,,,,-0.02026356252801944,,-0.023208724573489055,,,
NPTX2,0.026280221497782055,0.0645746924438274,0.013952954282914699,0.03204643459577005,-0.10680705409554787,-0.0355424219526055,0.0165014056744581,-0.01661308055343454,,0.015090172527650051,-0.033569266246612446,0.0255995939562639,0.0676270532392521,-0.01544684530668374,0.05228779869330086,0.0067973620997549946,-0.03555687250723375
FGF11,0.04489971899906922,-0.04126752995871337,0.02949985196070583,-0.021725801702356926,0.06594018495007965,-0.020939837898426003,-0.0331244196242068,0.012038142963084166,-0.08001913771038142,0.03404430914812209,0.04725576444848885,0.01798797239811316,-0.04377495562492244,0.0081500222096276,0.02635681811130756,0.06667875629562144,0.08968763170149507
CD59,0.06986721075822105,0.02563117894081241,-0.026016166677010098,-0.018691505422075216,-0.07197352577021943,-0.017686080681001526,-0.0018959922446478885,-0.046901129433740536,0.07839993215397954,0.013500782511632222,0.030593564010527177,0.0317347605045909,0.0019595231540699893,0.025252715420099894,0.07099358912123963,-0.0010216554704738177,-0.02943260117020787
COL9A2,0.11371853178994155,0.09703453423729055,-0.046105992123986805,0.015857386472623032,0.099114799130372,-0.019012898425956937,-0.01042778429624307,0.009102807594587946,-0.03413121115136901,0.025488360919618546,0.06332720393998209,-0.040321183818204015,-0.0006482901032532242,0.020070699715972036,0.05551613606555652,0.09950089676601707,0.052451696892973666
DLL3,-0.006099603403427842,0.04921860697904397,-0.035700624114981455,-0.013721272395060878,0.0804627764903669,0.017116657228799233,0.000980574299290243,0.00610414900591439,0.014098327208396589,-0.02336763920005184,0.031045341831475018,-0.04176593466851587,0.00780656687910455,0.005849766923143901,0.05140769329157186,0.014791447131524565,0.002169214928610269
FGF5,,,,,,,,,,,,,,,,0.05550184568255818,-0.011857465773452872
LIN7C,0.08205927131935044,0.09245996925985797,0.059868544348745015,0.017924159698269736,0.02032188217065657,0.019956280032733437,0.08012182126099264,0.026050270344705938,0.002655879419584037,0.12054713053856043,0.015020752341445776,-0.025630582568726336,0.016089591659565486,0.021080434959055816,-0.07699339638200253,0.0025221790542482828,0.01262607133055869
GDF7,-0.0015897651075123425,,0.056175506351762106,,0.06613008621746433,-0.006804702605309879,0.09118274365737641,,,-0.001645452436099738,,-0.017370912674185803,-0.03831855520922206,-0.018879991004448378,,0.012889093233733958,-0.011453369422773906
PSPN,-0.07593405105657998,0.023065011977203814,0.015204846394893239,-0.03858122934030449,0.060727267657384336,-0.04997450665698047,-0.0024223013708475107,0.004399038800200766,0.05295112564734354,-0.013403399560788521,-0.014980054572692483,0.043049965071321486,-0.020167335971754307,0.026556543093646835,0.02317097869520722,0.07458345568616713,0.031825836165661814
ANGPT1,0.0012970258588370037,-0.02034985354099597,-0.0340311559820489,-0.008840846838292801,-0.02958653857440548,-0.021880002646881537,0.01957724091664105,-0.02147869936435989,0.02001383686795596,0.06794741253676334,-0.0038057887411682883,-0.046238914697619884,-0.055998319186971915,0.059203216485367076,0.012468262222881879,0.08521207687140862,-0.041700617066514636
PNOC,-0.047262186900602396,0.08715514075639204,0.027251123090375636,-0.01752384554426045,-0.024335240141256737,0.003482451659068877,-0.008645521507848341,-0.026816427078400044,,,,0.025562151512424473,,-0.027802046578821328,-0.03572156798176445,0.05093882307540377,-0.10084369310909745
L1CAM,-0.027542246115984364,0.0364256190663959,-0.016893086466290275,-0.04205905953606664,-0.028423506335663533,-0.038705356849541,0.0024462208918634314,-0.013960715381474626,-0.1191988056675361,-0.04326977948457542,0.007747872009304073,0.034927585303942285,-0.007281736183653126,-0.008310894820011058,-0.08571732149520736,-0.036048155771404085,-0.03973571630006952
APOA1,-0.029551259202544613,-0.013287629258908123,0.03739661462124713,0.009000659193055179,0.04449292612824622,-0.02571159580327363,-0.02593428922946678,-0.0419289705058219,0.038284557077966706,0.02567518809018041,0.026147739594072707,-0.04911766698893331,0.12351134786862357,-0.01168902359749224,,0.09446489692720916,0.05977945052497438
PSEN1,-0.07569170424409229,-0.02652426271964043,-0.028730190552057867,0.012919464727460172,-0.07500020407770215,-0.029595374698263018,0.02512362603936625,-0.017012587349193555,0.033003503575059996,-0.02721737315677201,-0.04786373643111998,-0.016217625045110828,-0.02438544997263024,-0.026023047983300816,-0.030720526492106402,-0.0008672509838267721,-0.04994873540591714
CALM2,-0.0481173623166634,0.04537375433569306,-0.036684517088884816,0.05813187177938829,-0.08602458596508873,-0.020062651260430334,0.011663689755191536,-0.020038826929275513,0.04791221124932737,-0.03703989991486198,0.04215474674912216,-0.030146237552954303,0.028747687934624563,0.05384707582877197,-0.0321570785322142,0.06983789855050161,-0.010763368181014164
CLEC2B,-0.026365687533515914,-0.030228697567266583,0.04846863445270501,-0.02646614219774743,-5.972114043057491e-05,-0.02731008142475063,-0.01800513386390153,-0.014003375705015912,0.026301206125465423,0.017929024435593726,-0.014111428021346137,0.049457163435234305,0.046466834441189465,-0.022264983098062324,0.02198789756455361,0.03260566606051408,0.03690731318857272
NTNG1,-0.0501382336652507,,0.009501767601196592,0.024293473484625024,0.015204422918500929,-0.0389257415753462,0.034199823157390105,0.044002461593886225,-0.04389856698720772,-0.029179089728568437,0.03391633189981665,0.011651065827604444,0.04583836961770252,-0.028595226132593587,0.03503319591816374,0.08731471715758322,0.004799174917901964
LRIG1,0.055144000757814365,0.03329693470632313,0.02561674414775693,0.0827461857412483,0.0650845719460843,0.03259186664997779,-0.013072028640643035,0.022587342570307124,-0.04218303223919353,0.0922419289672687,0.05064501213571338,0.024928531296111674,0.09219268127028377,0.01792142382748142,-0.010270324025342016,0.03300408679368057,-0.008630612477981966
CPAMD8,,,-0.009843437569308406,0.023682353881609927,0.01419138467020287,-0.021901909508331017,0.008185835787085486,-0.010655084482364192,0.02992360843870934,-0.006375945007803763,,-0.01951481750553646,-0.0035281284575618805,,0.03686831463558656,0.05913095007796668,-0.00979405958770398
GHRL,,,-0.006966991388297737,-0.04146799693607289,0.04135433724175476,-0.009621669836775936,-0.01461416511733802,0.06092694907898168,-0.011400478107196974,-0.020469797216800846,,,-0.03608266505804202,-0.011815574803578695,,0.0374010321444206,0.0345356640441865
NPY,-0.06390332806476678,-0.01601511743195791,-0.0028840864887006174,-0.01891035578534436,-0.047090471072561285,0.07865646077660626,0.018903732751989425,-0.0010520715883478536,,-0.03385443458782415,0.04678153772124452,-0.004880112232754593,-0.025797221013345965,-0.00998020270992734,-0.0756847665035752,0.011637792579061688,0.030068136497979608
MMP2,0.017671390519027993,-0.01291432870743653,-0.047129960000086166,0.06694304003022039,0.08909016525463681,-0.013321343419696681,0.026594730612322696,0.005325262766587898,-0.00998885234954827,0.004751450764336409,-0.024977943186657855,0.008930543787292222,-0.02242975621699309,-0.019533170882902816,0.06817351308550838,0.06536143030012573,0.007521928873018689
LHB,,,-0.02621363947998345,,,,,,,,,,,,,,
PPY,,,0.004195991209814638,,,0.05209642345717155,,,,,0.034854759224213966,0.014611066588331884,,-0.026884091417023782,,0.04175927975230756,0.03906502130550596
ALKAL2,0.03706546149413363,,-0.0013970557405924052,,0.008306707425182925,0.02047789788599947,-0.007533033442765809,-0.0031813423346877838,,0.01721815452878481,0.025072747328162087,-0.028636200368906625,0.13580148652552232,0.020088137909969942,,-0.026174680899637655,0.005576243351803584
CSF1,0.028837364296610078,0.04853235619602129,-0.06691867560237216,-0.004088158945410366,0.08595186703551651,0.0290976327843682,-0.014684447051184466,0.022171567015276235,0.015391408421416583,0.06987338801838666,0.032913655219432694,-0.013066476929300712,0.047393330034000564,0.03473595794193725,0.05868073739552041,0.07190825516500889,0.05101621290918899
SEMA4C,0.06170325356387094,0.06413090650519926,-0.04847245634962941,0.018798944324024656,0.014873608989414686,-0.03697861290555309,0.013481347944660651,0.041523021168562275,-0.03752137846202785,0.09186125426686229,0.0666103173950076,0.028539148749790418,0.004491136394572591,0.011057901771472745,0.03793146642198043,0.060129809064728514,-0.011072408346201202
BMP8A,,,,,,,,,,,,,,,,0.06495565161926826,
ICAM2,-0.05446696973186434,0.07712766362133958,-0.01570489448295469,-0.01174363963064652,0.010813147616192616,-0.03474307668492121,-0.011887755343284217,-0.02901224644849691,-0.008781470105132139,0.055826238760700475,0.038792343059736584,0.04097283289543504,0.029131918285985933,0.007438625480760501,0.020522427849768526,0.0921689924402437,-0.027984190027524204
SYTL3,-0.022687716489421122,0.0604999031894908,0.04289761889835112,0.033480055455026116,0.1335333292755778,0.01768403545318641,0.012901201705622506,-0.010709670237050481,-0.0511509381981048,0.03323150787903867,0.0018947231700393978,0.033957022903931836,0.03559991428354387,0.016346693016661838,-0.027862644416648468,0.09964711935638282,-0.02376149949512548
IL1A,0.12618130371227643,0.0032577163581174657,0.054374541207934446,-0.01689991109955112,-0.00901210031974054,-0.007481431711117899,-0.011169490490675706,-0.012837124805077964,0.011375952694022312,0.06486043608634517,0.015565896801089147,-0.03704439514717013,-0.023457548036333205,-0.035172096138680366,0.02090018617930411,-0.03098859398058713,0.10283964692104111
HLA-G,0.049780661729643065,,-0.006305702285575386,,-0.01326144987620423,,,,-0.04958655595564831,,-0.024164970503607375,-0.013273883855810065,,0.031447639865968165,,,
PGF,-0.012704504290118006,-0.014265990682201725,-0.09100246121551425,-0.006824914567381116,0.053859999164620496,-0.0008829832780707703,-0.026424977365621716,0.0009501370174808349,0.0013580596703456514,0.0639512277322289,-0.016988830614929933,0.026395531521506303,0.0361777988165904,-0.004431886332067309,0.0411533038025515,0.0889694120034917,-0.04084982437013174
LGALS8,0.021353819574131152,0.01268523551225812,-0.0038340329615291708,0.027638507787295406,0.022338234924727293,0.03342019120340309,0.014134894424550487,-0.007319107032054483,-0.032709178997776554,0.05522560954504025,0.036845749844918695,0.08654550958308362,-0.03094319203848998,-0.0028537638210506346,0.06773577647302466,0.03938271835846388,0.03266069795131175
DKK3,-0.012243896889578101,0.08065391964472396,-0.04795523703693254,0.046180356575834094,-0.10565333260541823,0.012147514521209619,-0.010604071088804994,-0.061865677245040926,0.025945304538145527,0.028733913772148633,-0.008361189023584549,-0.04800950859478149,-0.05036766417860508,0.01846524848846846,0.015582324347704863,0.10369675366792103,-0.06403777462938415
COL16A1,0.03806891889146598,0.035424014411779545,-0.0023891883964258565,0.02518303404011568,0.09674786221494998,-0.004783188847758973,0.014262272140489363,0.00228306301130738,-0.055664446074791596,0.015053937348401204,0.023220887017314378,0.07327488943253269,0.04978103719934888,0.06347305007458978,0.023729738739826513,0.10628998597143266,0.04842130624373594
TPH1,0.0034988238851453024,-0.023782871026102916,-0.003556006634164771,0.0643222166198287,-0.014052355460781764,0.017841866941351838,,-0.01631018635976488,0.03384147020519405,,-0.03900344243844524,0.009421853976544006,0.019428489413787293,-0.042291389452054275,,0.0648707518052437,0.058806165792453874
TNC,0.0657111308534033,-0.01121142673421389,0.05457303006108726,-0.0035275788520199034,0.09212644218060967,-0.014013344186907513,0.0014472331463530983,-0.016236081144549993,0.03238726937850018,0.15356336268618362,-0.00705759807505308,0.028589069098037913,0.07575346086927226,-0.06189626830514375,0.04380120603838844,0.021749712857100294,0.00559035580851075
TNFSF9,-0.04657942345550327,0.05332261880487744,-0.016957959341277837,-0.033396996246745865,-0.008628223883564797,0.0032545296315310435,-0.024410069205759038,-0.02767219926912749,0.07556689968638546,0.13447400157956713,0.023624306936590393,0.0027401501613666074,-0.005050519108851687,0.006954686994009401,0.01957274843106684,-0.04143479095805615,0.01483488922375872
C4A,,,-0.021120984127832733,,,-0.004559113555084995,,-0.014337273400100242,,,0.07440122535297265,,0.07755005692609108,-0.020340990072343586,-0.04877723195068997,0.056770096739427206,
CNTN2,-0.07431444527499609,-0.009161167863662821,0.01505080508214412,0.060185084184195485,0.013086225704579454,0.014434570627666263,0.012703460032620274,-0.034588085010330914,-0.04426457415696562,-0.12196481202421207,0.014672145023633756,-0.05122789416676861,-0.03185838355807263,0.007818939629182016,0.03423026042172762,0.08894174662123662,-0.04944840224116216
F7,,,,,-0.012204510817070743,,,,,,-0.01259031075520085,,,0.003836879962980215,,,-0.00011503577463669746
LUM,0.10069579499118265,-0.01487387129992376,-0.05980913997742078,0.03560235963465434,0.0004109260664866107,-0.0009935475237820564,-0.014552379227448077,0.009235269415803733,-0.003090009780141377,0.045561342694004275,-0.015440290944435622,0.08014102357362621,0.06370913001924403,0.05303229131629866,-0.034709171278791195,0.039178113946596156,-0.006608050250650724
BTC,,,-0.01356994533558952,0.001067413706776022,,,0.029132095161219625,,0.03305231993708371,,-0.020116140922863533,0.024869646854832828,0.08998764920948316,-0.0057581080138459735,,0.02959737860402689,-0.02120113460227218
APOC1,-0.10217296917659117,0.0887100717513124,0.09964567444590594,-0.052040091495026176,0.06595009148655714,0.0209357634951671,-0.02115989639151719,0.012983463433658346,-0.059940575677056414,0.08393796978430491,0.019154991539273837,0.029192236368706173,0.051680742044992234,-0.006370840693549156,0.024434119016118774,0.07474183006348267,0.010263774353483883
PKM,0.06147038330347834,0.01283108316765255,0.052323683304787275,-0.06614183999635107,0.008849063382334838,-0.011809511560996196,-0.02191576333713243,0.02847005826021169,-0.06890287228951855,0.08480690631774691,0.013943942504351964,0.057059197087018725,0.0117259617452421,-0.047322581428557435,0.04013662630900153,0.043433458401341746,-0.017765214928585064
TNF,-0.014898600566814232,,-0.017728457136921418,0.0718343229892238,0.08064772675419074,-0.04329051371650981,0.058632455150576565,0.040474225726712415,0.0901110333682086,0.09775800995764995,-0.019524700186016417,0.020327763248187913,,,,0.08473791701437347,-0.020944608937501722
GNAS,-0.06132011758808175,-0.1199283786895936,-0.05544601624615169,0.013102666664678816,-0.07544568776078713,0.016075465085767116,0.004112129773217481,0.022171985887728264,-0.0026380508501291137,-0.03819398514174353,-0.0686783103055391,-0.1130372779891202,0.01637570269429446,0.0021599280328714757,-0.04421506543367382,0.017381106470324443,0.008387862436061187
BMP8B,0.016662019789501714,-0.024450107760324597,-0.025749801861053936,-0.044823690480643004,0.0842896338033742,-0.017083710578847073,-0.014186529772748487,0.020876393018244357,-0.11573216212010784,0.1011148302781603,0.033340389272068525,-0.021722118963162684,-0.034922873616534594,0.0023975549787745533,-0.01625576631464775,0.08949994428580019,0.012275936103721708
LIPH,0.0697909035223776,-0.01706658268745003,0.04585750884578979,,,-0.015299181200927483,,,,,-0.019822497160062583,0.06708307289146939,,-0.02779787469416828,,0.07597043826751786,0.054940380886283675
CCL28,-0.02481698909577355,,,,-0.026245435799820156,-0.023558222176997563,-0.0167796691290229,-0.012934686300189853,,,,,-0.022082786742151247,,,0.008758551905939443,0.11401669496162077
PTPN11,-0.07436280614538435,0.006406524828168368,0.027035177785023276,-0.01557850237148844,-0.023005041233423156,0.060065300133197976,-0.03369441797152355,0.002000486114207017,0.0512911987449569,-0.05113264886095949,-0.07147857903561632,0.009423733860832416,-0.039445645433955775,-0.04197067890831882,0.020030462261712352,-0.018584842667849655,-0.014908534848224827
ADAM12,0.14631623334414195,0.06077973007154326,0.006352341032155898,0.0405969588825776,0.10843845772621964,0.010466031711177867,-0.016216507097699003,0.0040895587271365195,-0.06522590740189008,0.064551948801901,-0.01060537741352763,0.10379218189817284,0.044098108807707294,0.022058048475203564,-0.054001472820905054,0.010898507533514155,0.003810080221259623
EPO,-0.047689308736693095,,0.04078295213685336,-0.017847750602390244,,-0.016006733356061446,,-0.016310188754970985,0.09573509835777262,0.007506165982427906,-0.021527738157204154,-0.023463654560935188,,0.01958828280366673,,0.01647317328502013,
EDN3,-0.034250294748381094,0.0055423757010782965,0.004535145166952954,-0.01944270405755717,-0.01750487061552631,-0.0016880384372508588,-0.0150030793191358,-0.01647848562967675,,0.07793267607951869,0.02100708023433079,0.029510013548913843,0.0012283440311151995,0.01786428189678151,,0.015942013057154533,0.05315426886789897
CCL22,,,,,,-0.032229904259855925,,,,,-0.024364762897755632,-0.021457152830820198,-0.027411474690282826,0.031096398959800462,0.24026613197731356,0.050947612982097545,
CCL2,0.05759100409952165,0.028951927445280953,0.03483092510375373,-0.014916169538499363,0.0011156752074131372,-0.05483675591904797,-0.0010009490948990135,0.049483071829064584,-0.033984048252648134,0.11386854359540372,-0.061358482447825116,0.041877555088519994,0.010124046975869433,-0.025855020694590086,-0.01336128948682744,0.0288204453063378,-0.011516070747382019
DSCAM,-0.06883353168485898,0.026318074131994256,-0.010544439760825995,0.05177053964906957,0.1305716896441111,0.0010906763078325327,-0.00963773615349838,-0.028756664609594005,0.008463022545809839,0.01713837064349882,0.061704870715502715,-0.016195862565105478,0.0014532846991007907,-0.01595495650597234,0.03865756163916158,0.032555528642655845,0.010689722969287621
ANG,-0.03413028940197191,0.0005407695898981381,0.03141701275816232,-0.05670721934813815,0.03947819497733382,-0.010497463160681633,-0.026650883398498023,0.03520542830405806,-0.027732608394760976,0.15146807573983706,0.057432162972653224,-0.04265431680051944,0.0976666057650084,-0.03473289998679776,-0.057520613542521505,0.03701290376721804,0.01735487413711026
FBLN2,0.0445568254104941,-0.02340225109976138,-0.008597752533932622,0.007262051791811988,0.028923512839755507,-0.005973975605894361,-0.0015512701420480244,0.014609068008705484,,-0.047144467513956,0.04117916851310528,-0.014857110711496055,-0.054164331914090626,0.031709598844607216,0.05801609517544358,0.07807090722498956,0.05176835779447832
VTN,0.07718188075532881,-0.019911332030967045,0.04068449081450306,0.042767693041210794,-0.014052350865648856,-0.004483623840491433,-0.02237514189431293,-0.013552784876371989,0.012807332069275697,,-0.024607677928743035,0.13190578618897048,,0.00039936004953032035,,-0.011670091543915824,0.004452238570105126
VEGFA,-0.01366954812256026,-0.038211733922026,0.054088904777899585,-0.06403466652180373,0.08421369637352968,0.02055180487674362,0.07142891243980902,0.051746177842193354,-0.06825782157778676,0.1200132737746156,-0.013298263908112689,0.019157154124925663,0.013050720103945918,-0.05712111794578594,-0.020387715317478104,-0.11996934212236034,0.09207333851631233
F10,,,,0.02352721174194858,0.024297518744196684,-0.01755103716403475,0.014332394021402439,,-0.044644597486826886,,,0.0029037514991240004,-0.0018092836785878006,-0.012718897256126061,-0.03367015372453638,0.05370861818645288,0.006813480972594965
SERPINA1,0.0008187248842987096,0.13718285877229539,-0.011164452612762941,0.0558388484591807,0.03055418812558971,0.009158029769545713,0.10325213136804648,-0.00504711726944863,0.05655377992622429,0.026280956899056646,0.0047826961110969445,0.09411601390991192,0.024456567932082587,-0.014316408580295556,0.011357131379490298,0.09267358747543766,0.013116482591211204
VWF,-0.02128456708160589,0.04100855093365734,-0.09632794912783421,-0.0006364211499237273,-0.0012917157996087546,-0.036950693776117226,-0.025769617238162807,-0.007339187689020491,-0.025769144741244053,0.007018211301572224,0.02994814139551525,0.0824302373649228,0.01976482825161567,0.043925582711563424,0.06092196802566428,0.06075112100178568,-0.028249415610844916
GDNF,,-0.030382728333646424,0.06803486113058853,,-0.02187302897987916,,,-0.0163101874847858,0.02604927074240156,0.018432625283457783,-0.01421375356520437,-0.04171802976012289,,-0.02447402004517854,,,
VASP,-0.003392519289157911,0.009064021344429385,-0.026652084045753293,0.0197868276089201,0.05887638343247266,0.05409138373052167,-0.039185068267399856,-0.005633684150600016,0.08317280934036493,0.03313254850721041,0.015548941313701018,0.07412285193104247,0.06048123202054671,0.028491737090651142,0.05319108051047153,0.05021557989264875,-0.01504650566939554
ADAM15,0.08458852543604392,0.02479570460539603,-0.02142073339932645,0.009098659991332924,0.04815723814931591,0.02311548304917728,0.05343171442445912,0.02526510579996848,-0.03014654587207403,-0.011416575360120966,0.03871860967228478,0.0612874135900729,0.023396151342054968,-0.014445982262187955,0.0006477700607923646,0.0857541397095233,0.010540573687655735
WNT2,-0.028856742515444903,0.053837369526003855,,-0.02473948127763045,-0.006792362175921435,,-0.019037793070426794,-0.015263917299514857,,,-0.02670302205237723,0.04668518623666411,,-0.036351894262155446,,-0.023700176603413833,0.025398651713460424
CALCB,0.050100423074933106,-0.03038274278605906,,-0.027595188683899784,0.011293660669241201,,,,,,-0.023370028411158757,0.05863605735854313,,0.010317016377785536,,,-0.015190898490403674
OLFM2,0.04822282781407546,0.07682983933446534,-0.05302658635714062,0.001492290735625363,0.0005969849538011447,-0.018906899346300157,0.03054276160060836,-0.04470465533059563,-0.047045131325160756,0.06578315119102061,0.05031931345734312,0.022825132542591647,0.012235923932628645,0.01623617460693992,-0.014491070228271166,0.0894280926124117,0.005108175968882367
MFAP2,0.03935149123889498,,-0.025447415679235925,-0.010546023051088498,0.16086755284900775,-0.00019423308758071566,0.04245516048963822,0.016734162985311905,-0.011459134216305625,-0.00787158278255073,-0.010924212930341416,0.07740279863771321,0.07540229183946173,0.050663572565440004,,0.07059419610584429,0.04299739270184485
HLA-C,0.10600309734257835,0.05073957492502377,-0.07102671529048171,-0.034031041165076575,0.029031016043300092,-0.058850694748112845,-0.02223731843227978,0.03325395992641247,0.012558135666066889,-0.0024243707482586654,0.022594429315946764,0.05895946185738851,0.028559315021332923,-0.013132990815981922,0.06699606674546592,0.11693336500044076,-0.021584760266254634
THBS1,0.04943706457851457,-0.011178405317084155,-0.016976709237870157,0.027596243274273007,0.07247157971036355,-0.04846908971699714,-0.010667428825602747,0.0028579144521486593,-0.056563237585147266,0.01029732027678266,0.02954340070051912,0.020397508084464132,-0.011335919859703789,0.04830252864601163,0.05868940552107066,-0.06762131578086905,0.021285750872438225
HSPA4,0.013789609293653384,0.023302196820035773,0.004842478586696257,0.004254505021454909,0.004221589807422811,0.023100606396477038,-0.0290310962450583,0.00861136522818523,0.045600711572332905,-0.06128499004812103,0.010384539690991316,0.060392991486756586,0.04584670392112852,0.034563793841536655,-0.05866507388558997,-0.0011693277464675284,0.01914451249828803
LMAN1,0.02140010016798509,-0.026619262304810515,0.05880713701829293,-0.029234240726268446,0.04363705321036842,-0.014134555348945983,0.007651026248311767,0.028950676776795217,0.07833841901019793,0.10633730904656535,-0.02664380188480015,0.010635100929416559,0.028913538236547517,-0.040683554943396524,-0.02732563579796962,-0.07157705095193348,0.0001268140446911995
