,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
ICOSLG,-0.0041999646090294385,0.058893849858191565,0.0023175712672576345,-0.044553208467280024,0.0559886949272137,-0.028624431625475295,0.04251603507511662,0.10279815276829668,0.08296761731370339,0.008749147514952918,-0.01759339204520395,-0.033569942958684,-0.040221106299074764,0.005118944222921211,-0.022871192526925845,0.015513016603556768,-0.0992313398420069,0.009196037708698535,-0.004666002395419022,0.040974375105126505,0.009791669662834073,0.05746319489453401
WIF1,,-0.04388953377258362,0.002542004393483672,,0.0013783694869341056,,0.09400075613294116,-0.12598325215382972,-0.04694868401302398,-0.026478408426916632,-0.017723153607238425,-0.0421263798066996,,-0.06307061710992495,,,,,,,,0.02090149667923235
NPPC,0.07256880089938356,-0.048481914359364636,-0.05138043833933914,,-0.05154689547280878,-0.021005441831887864,0.013753208487414995,-0.020336313266319676,0.004551335416771131,-0.03922961961046567,0.03646725651775305,-0.02087189440832569,,0.09484342188035556,-0.050458885164848186,0.06344584516655133,-0.01196408037938926,-0.03112844483095944,0.0034250979724868317,-0.0022127005349710654,-0.00981522630057036,0.01572511134435594
LYZ,-0.025776006520728374,-0.005379135007679847,0.027348184331912388,-0.05565857528981267,0.03670327992323653,0.017357488598762197,-0.006299668804718952,0.06293793250778645,0.050582848902931896,-0.021960479505157275,0.030390101596282332,-0.018822961289104736,0.0030747695970020773,0.047056230254199645,-0.016187989792845327,0.029047220504342747,-0.04085743642135418,-0.042296281157830316,0.026694420439105963,0.062214131313069854,0.0248892406579526,-0.010114416321661058
EREG,,,,,-0.031230722840052814,,-0.043535418848357335,,,,,-0.018917983310336152,-0.03063896499785995,,,,,,0.021325581221957015,-0.0039781498148525754,,-0.03278521219264567
SPTAN1,0.039864867142424126,0.02951087858715835,-0.023137186734723907,0.009686481845404575,-0.017725095479519785,-0.04040261406518362,0.08323293673917252,0.014316387118626995,-0.050460560719635,-0.04629259309427937,0.011775690573402645,-0.0440325144098461,0.04618203309974849,-0.03959932429514271,0.0002340123314099573,-0.024184392448798452,-0.016379056139052092,0.02613653215894566,0.041578109440220085,0.030855085180334946,0.01074274672824774,-0.07847268644996659
LIPC,0.024804696109654942,0.05976326393964155,0.05590607159831335,-0.017880855106608085,,-0.0029810351178475225,0.02921095990345584,-0.016547418794484167,0.01746459095849444,0.007641543531158593,,-0.00033703780006508346,-0.01810310089684007,-0.0006481139545621365,-0.053506482537901,-7.48611861991162e-05,0.05268944867106547,-0.008332925895698102,,,-0.045647923418550694,-0.04440783741786612
COL8A1,-0.013463467215653745,0.07874557279804015,0.04629534194383666,-0.040517405486385015,0.059525766617356334,-0.0070199026251419345,0.014916195953789041,0.11388830591952102,0.014287547152442967,0.08297168501439088,-0.025545485374000622,0.026478517474737853,-0.09280930523652882,0.07079480375323563,0.05453213213808591,0.07223712013977761,-0.07014661647827272,-0.0375524471477183,0.028747897469541445,0.034711059754397526,0.06360435849649435,-3.3541207973344814e-05
GSTM2,0.055915736300430695,-0.023999177440088514,0.03777768996875266,-0.013565954652626682,0.0072549096348368996,-0.006801390404771082,0.057280949249408894,-0.026950809826787023,0.061776675082936355,-0.002739253152690052,-0.01580168599398366,-0.03008928552629625,0.01740771348627782,0.07173789342180657,-0.054983321450761936,0.14502949181768038,0.004818299635238373,0.0003598621477064204,0.04219879800033209,0.019605706187915163,0.02331402245156777,0.02983239355859904
IL4,,,,,,,,,,,,,,,,0.09309027937368226,,,,,,
SPX,-0.0016072403419082153,0.02113235610542074,-0.006498842728806891,0.0041659351770289696,,-0.004584079765112531,0.010139466156062019,-0.04311992486322616,-0.0458053533145867,-0.09611063438977903,-0.05073812030769459,-0.017178160379010803,,-0.08591388188305175,0.022300815508421494,,,-0.007895387166328361,-0.03674776544070726,0.08240197901016183,0.030601480556437646,-0.07119034751137923
MFGE8,0.004971810085114717,0.07325923736194687,0.043540411660760225,0.034206284979132605,0.022364553097438403,0.042976788535363755,-0.023793551073293687,0.009628768803577189,-0.02833687438721828,0.04261407111405556,-0.01690636436897757,0.08234267870085266,0.03705228320149703,-0.023908982494911423,0.07136846780869334,0.007361037988373107,0.01427311852855741,0.024205749280611595,-0.05230153419028386,-0.01535389439793922,0.01595678508834066,0.09456049455912953
TGFA,0.06683878128294186,-0.05204405010296578,0.008383667915042293,0.026055558158011475,0.020572300108587422,0.0883725568493406,0.02912434687714668,0.1208060508191755,0.06738582110090414,0.10933953848872617,0.009769747585498109,-0.06783452084378194,0.03259828536994417,0.02131828524588051,0.026292803454355217,0.03595341632639422,-0.04249012956340415,-0.02200365741778573,0.07222368968388286,0.03523243555099102,-0.035711372811225515,-0.03555266740438277
SLIT2,-0.0027373220623106414,0.015021157040726025,0.030173501624130728,-0.030978150935138952,-0.030538654923030546,0.021617231806831064,-0.0019285492115007914,0.055128572382405934,-0.008239256921425783,-0.06268096507806337,-0.006262161002022002,-0.00012792582915075877,0.012768739155050782,-0.03875010848488137,-0.0772933435206923,-0.030900617075071527,0.018620415318645608,0.005521162996751821,0.03801304508006983,-0.004792004785198141,0.1138041838107415,0.09304976203129431
PLTP,0.015257915119579971,-0.02092674052176379,-0.0002943960855560376,0.027727189384645638,-0.0317229440049788,0.05101788103690378,-0.007974792399460811,0.03920771256418165,0.05879700854635602,0.004769321781435671,0.0639895154215237,0.012852845045859908,0.06139505111953193,0.018686570922602917,0.016918760453909405,0.033416819570999456,0.07523294210592074,-0.03581136713504846,0.06040068440913721,0.034718179104740864,-0.033178809677181065,-0.03237500886144015
APOD,0.030057969242961047,0.008525295872067185,-0.06186978133151409,-0.03760178376558473,-0.049456427986631975,-0.03519108675188451,0.04250220155118988,-0.09118924988293052,0.024748472244463488,-0.07221190861903234,0.03895150492330021,0.04314339056420101,-0.05248304094946427,-0.06067320657655944,-0.11020735497072057,0.06688174844618228,0.023269382886087705,-0.04561894948836202,0.06556339955557308,0.025639040918734174,0.03843812538925866,-0.08295119024686859
B2M,0.13311613315077425,0.012136661705019784,0.09294136676547282,-0.04327724402135197,-0.041518843714541766,0.018122700794229573,-0.004513581468931864,0.07719011920110942,0.10387011369382725,-0.020537070057062155,-0.04364675816254342,0.05101485165527392,0.050409952023358434,0.08521176742501965,0.011617596606041038,0.12151010719475813,0.06379049456362669,-0.05405446047962129,0.12038218351493496,0.09358881063460467,0.019497382661582414,-0.03639573947211466
