,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
GNRH1,0.04438651706108981,0.007338286649940817,0.011591008245872015,0.0021084034855814913,-0.010641673414799225,0.06536626650485997,0.0034878257248428194,-0.016842056029896954,-0.006395411638026613,-0.020729351981536855,0.032379292934508676,-0.05994405085058842,-0.034109027145853316,-0.007825954090330147,0.06657248999223704,-0.024947251496760955
FGF8,,,,,,,,,,,,,,-0.02987153688270635,0.07300904271759714,
RIMS1,-7.065236814789142e-05,0.0723314476336898,-0.03428739027072487,-0.017099339701464437,0.006462747996893143,-0.02774149965801116,-0.037120154911804135,0.010212382264654771,-0.021276193138177014,,-0.05602642700235051,-0.01963115143315972,-0.02696911061157147,-0.020357819269290884,0.07120505701978226,0.007155974340700604
FGF14,0.026139006589069137,-0.0146229038505362,-0.0078024077429977,-0.011965537780575594,0.024816977469813095,0.0222871544152382,0.04272620329257513,0.030462790511576777,0.027705295492867342,,-0.06285497005600461,0.0176427984764735,-0.00771782848059507,-0.019948930805680838,0.04383721801141277,0.04103333044292943
IGF1,0.018707172829977258,-0.018463299173411826,-0.033810802689875706,-0.041637711373094445,-0.01723021386628639,-0.021490904777237346,-0.020846770722996448,0.009043345610371152,-0.020458477372476035,0.018495946671602027,-0.037963021980957766,-0.026418046627130955,0.06085851789686363,0.03965402143734521,-0.020052273160553268,0.039430247562301596
TNFSF10,0.039822666735038134,-0.034926315216980273,0.05948262970051904,-0.040475665028358476,0.05695396455043837,0.012521878144410682,0.032544806752958004,0.007043718254500144,-0.023385202513596805,0.02624001771112355,0.054810755065742844,-0.05686701363177297,0.10258217752588922,0.03449015085660759,0.024974117027494195,-0.0008295051319918312
GDF5,-0.016985055085054965,-0.05012839040903782,-0.025688593172946365,,,-0.029302467369388123,0.014155281766337121,,-0.014968856264795842,-0.026208087034907096,-0.020768921301231574,,-0.025785328284314915,0.041094379368150864,-0.027431792229034024,0.09526604652527335
CHAD,,,,-0.012743351737305958,,-0.031301157873440746,,,-0.012579166722243844,,,,,-0.0399363662331322,-0.0033376383102129933,
RGMA,0.016834977221703996,-0.07164896018929297,0.02405152083500559,0.043295811438885196,-0.010998405248496148,0.027043360883288615,0.08726486979402609,0.037215410269999506,-0.05426452669671807,-0.026643795179847753,0.0702047426107715,-0.09262254358259576,-0.017271155345596232,0.01611809443204385,0.030701882953496483,0.07687125551306785
CLEC3A,,,,,,,,,-0.0200304291836054,,,,,,,
WNT16,0.15484321686145888,-0.03825235998852148,0.016872326803113246,0.057747854611182224,0.012855813474218339,-0.01925906609613119,0.021696192048486353,0.03613066098832938,-0.01480180715562059,0.01793346552847457,,,,,-0.013517652810737631,-0.03480552629876155
CX3CL1,0.04256916334351846,-0.021125849165255225,-0.008674645298342987,0.040416586071008204,-0.020981679387569046,-0.09215239550961983,-0.019895738237663853,-0.018541714007292685,0.008004114081322523,0.07412176707336104,-0.021715968852473153,0.009786166833140693,0.054274816814244134,0.05258874391729025,0.060085785992385246,-0.007460442485007388
FGF1,-0.02536699777857836,0.036982255594575277,0.04957201540506385,0.04809830745252463,0.01391368608640306,-0.04139086019053209,-0.02522085590292437,0.02731291074307465,-0.0013355558051058045,0.09104848259096729,0.0204058838578338,0.012990737844609473,-0.1190907973688,0.010920447422146923,-0.03298538121196366,0.09123059174253369
ALOX5AP,-0.05097670959981489,0.09261707450234218,0.06463778665953052,-0.034864425755694414,0.02946945770169355,0.03533051423801852,0.0447667162633478,0.01147329941029368,-0.014979650904419637,-0.04529430632960342,0.02494868550678245,0.07665907831673728,0.046376771907496936,0.1233535433855749,0.014161164432157166,0.03644366742556248
IL1RN,-0.015115623487886195,0.04465826991279513,-0.0230861042471125,-0.056625182702191454,0.03195106935741131,-0.05410414114107983,-0.01907199481201709,0.04166952923344528,,0.002348601947034574,0.08149149037140663,-0.02223279819827011,-0.015925271971601863,-0.045148956365555014,0.003939479597268307,0.04045358331610946
PCSK9,,,,,,,,,,0.10681612270080804,,,,-0.017275712173985984,0.09790147421333248,
NPW,,0.016189949837072053,,0.03059864318782187,-0.02637593964511988,0.007801426795958167,,0.0010640502399559394,,0.017877187318694327,-0.02484311354699688,0.02012165366260402,-0.038822495887150615,0.056656466591683774,-0.0032319586064478837,0.04135808367530161
CXCL9,-0.045953992748947584,0.2402871948417415,0.0027489289708976326,,-0.007211053476514645,0.05375915499677521,0.010079976541958453,0.07033655110510993,0.061007043583023626,0.07598081568479377,,-0.08797643852655054,0.11212858569391948,,,0.008571233417447545
ANGPTL4,-0.0005024092206749803,-0.03411539238715275,0.030114965254109692,-0.009652532492776193,0.009033889444779133,0.03812847645061059,-0.04656235639175238,-0.021660045016142652,0.018018506965163147,-0.01950815846025724,-0.01640461057468393,-0.03743964649578502,-0.026864120278424664,0.04534919962015155,0.004572966897015392,0.01950589736603744
CCL11,,,,,,,,,,-0.02027989251503517,,,,,,
UCN2,,,,-0.04163770733342735,-0.018288920062064885,,-0.020209958461355527,-0.01830063431004142,,0.006200233338287522,,,,0.0723101620456746,-0.014826657625061312,
OBP2A,,,,,,,,,,0.030314664115813666,,,,,,-0.016688337674443016
COL4A3,,-0.02036902769368616,-0.012865343276170277,0.012775319191570877,-0.042928371779341695,0.04138117190258258,,-0.023673811590420916,-0.008181973385977788,,-0.028129548902357398,,,,0.01547232924686661,-0.011283786378547099
NRG3,0.1485031906022435,0.15603431951287922,0.013015147657388985,0.051904503307917,-0.01969259321478149,0.004863270453464462,-0.067393880053437,0.06457573572111996,-0.004335924760977752,,-0.06207411293163717,0.013394410841253292,-0.040369700589030826,-0.012939096695351053,0.06632374078542103,0.007879428517591236
IL23A,,-0.027915749111192982,0.10100413774173551,0.02394950572584681,0.06180764980883635,-0.001533739314575223,0.005772620700222196,,,,-0.03422441940935187,-0.03916874412967123,,-0.017275706147493585,,-0.006181024846742157
COLQ,0.03997028016411068,0.0038740035052562613,-0.03425474225205944,0.004820672266258822,-0.0033241205850554068,-0.011772785538935857,0.020743440017183007,-0.0016304746414207612,0.005022547893861535,0.018317399035329928,0.028550310325854596,0.03751140983970771,0.02013372012173975,-0.016259743965609592,0.05153073864966438,0.08055830451397608
SCGB1A1,,,,,,,,,,,,,,,-0.0151810710904036,
TNFSF12,-0.02798058524151787,-0.024178307036402884,0.045355620084866245,-0.006549461828537138,0.0023909073027899475,0.018547249327193042,0.08410352516684214,-0.023056937752100187,-0.03612893554687342,0.0035796160902409626,0.06708604087465773,0.04297664628070654,-0.0001319686445551893,-0.005606157303804576,-0.019793384735481798,0.024930921134707504
DKK2,,0.044765297552603646,-0.01686831427931627,,-0.0023552403001286366,0.030063489355680113,-0.03599269183534108,-0.01876271334299594,-0.010300164218885298,-0.03218441629866596,,,0.04239026690966873,0.0004263256723964922,-0.017474079964473612,0.009986825417740161
FYN,0.012560501958378408,-0.0815220203044014,-0.00951650883340226,0.03714362558840119,-0.012018170699587204,0.0015976839527801312,0.03201595535146746,-0.028459903258619114,-0.06082607700465266,0.03547055042952721,0.04696091704541001,-0.039487617255866476,0.0571973742262212,-0.02696333598179552,-0.08440235147111123,0.036207135943937596
ACE,0.11123948151852839,0.050905321740955085,0.027177156956691092,-0.05641511680047342,-0.02533689147199654,0.0019076238191648664,0.045632877716792884,0.03446193199552092,-0.015619177114724467,0.043708144581988496,-0.021018177559385624,-0.015226128307258687,0.06614534327330393,-0.0012237832299854389,0.00908338440069011,-0.014987046973979679
IL18,-0.04700663484223587,0.021983858386358406,0.06757232507370463,-0.04294794094425721,-0.031160966924328574,-0.021237519131467313,0.09316522665699371,0.027042594399795474,0.0181562574021872,-0.035062289668277874,0.022142718705701777,0.15100927057954489,0.027668238376622772,-0.02343523004065971,0.0373381243310671,0.04161701328473618
PPBP,,,,,,0.05491526743069442,,,,-0.015160331264420655,,,,-0.021152440798715953,,
CCL27,-0.017205355376886482,-0.04203530262709694,0.0006957365038491057,-0.00916325453185041,0.029205955205515624,-0.0016484688965078302,-0.005628943156512187,-0.02624864218331959,-0.010610651090579834,,0.07484542463655008,0.004890063705062454,0.08745091948216772,0.038254279496437484,0.019177933599492217,-0.02096813132571848
SERPING1,-0.03584161745359708,-0.06260095517574077,0.024722228554395827,0.031097341469396595,0.01686423942823918,0.02543381058947911,0.0939458586971553,0.03081954435618163,0.021782521349471465,0.013039839533306341,-0.014198800058206859,-0.047034993148596015,0.06041668227372034,0.06250467497689677,-0.02849618833215467,0.026948126653535586
AZGP1,0.00709412243119964,-0.08060651295435148,-0.02069162789732743,0.009827890378758967,0.05364902426397256,0.03690624727751288,-0.037095363079502536,0.02395708313824842,-0.020473319608088538,,0.009145999802333937,,-0.03569482815584018,0.010182778974340365,0.024698304658823965,0.09101688572209386
INHA,0.05541845920176001,-0.0530690425191907,-0.015696828845985392,0.08581388160038403,0.03382316390999024,-0.005488025562862197,-0.016510096195249475,0.004012482035800785,-0.016347783278238773,0.0847769697105097,0.062464121092993936,-0.021517691631655043,-0.032847033313268416,-0.00039354895870846767,-0.039520831052017855,0.0861609251009618
SEMA3G,0.13431363244119304,-0.03384060743000553,0.03567086837166714,,-0.0005940178377240585,-0.03481794610898616,0.00985370722647628,0.029102886532188784,-0.019967046058132897,0.012950506446152482,-0.03174244519363171,0.02762360869305244,0.05315458245111131,,-0.021768419966510032,0.005177263378483302
OXT,,,,,,,,,,,,,,,-0.0127125659023862,
COL6A1,0.10663246695508787,-0.02067869503165652,0.07006876898858054,-0.07230247651540966,0.020741766671748336,0.055672856197803815,0.06524629245615685,-0.011577423178269085,0.03302974511244181,0.02343865390826483,0.04491186614738165,0.023275329389336515,0.0751380421386863,0.08096206734803364,0.021994061558503274,-0.05348089276058352
FGF17,,0.0707974940841029,-0.02466754572217142,-0.03525189541547102,0.001692839194370108,0.04142620162924244,-0.029764982220651805,-0.016154305564082223,-0.020722431734925873,-0.017222379101005075,0.015438747385992607,,,0.007147968851066486,0.017305789528064712,-0.015898867380539222
TNFSF8,-0.01867988563404292,-0.018522535849726407,,,-0.023330195655081938,-0.020152399288536363,-0.01907199497494745,0.05749851396726196,,,,,,-0.02295199047435233,-0.013517654594930045,0.010853438702382803
FGF20,-0.024871469410882554,,0.020693610080609746,,0.01827253241227424,0.025698701992075666,0.0594829801342571,0.034420715026345944,-0.021293932688367715,,-0.027157822561188406,-0.023750260764266652,-0.022070037647714286,0.009969574475369026,0.01635512608965961,-0.027371005543582478
ICAM3,0.05464888619019803,-0.032656664525974356,-0.01480317426230193,-0.041735123635001654,0.019297665884612472,0.01651976532629345,0.053580552564936865,-0.011406352455797136,0.02019668203078768,-0.022907186829000375,0.041210998144904934,0.019535969273476603,0.09888561252860777,0.037622225939811835,0.07414045953921373,0.04719904388226503
LAMA4,0.10710332245422242,-0.025890085061331464,0.019089547439182328,0.02561824367044059,-0.0265084912150666,0.029727596796419998,0.06750503992764956,-0.004369130593277887,0.02065274680552697,0.001124066911224644,-0.03206409559542322,0.07078993322853144,0.0962947714549084,0.004864700643073823,0.01780581887782174,-0.049701148287429185
INHBE,,-0.02913367147254639,,,,,,,,-0.019942636293304977,,,,,,
DLL4,0.16132464840670419,0.10901961114556975,0.023936443571355524,-0.042267919730220774,0.007220754180568964,0.07686912588331643,-0.0031372889789315914,-0.011695440600798678,-0.01485791756552628,0.030390794187869073,0.0021144182683492715,0.13167108012506248,0.095743956485967,-0.015734075014630564,0.06299487081468105,0.037908993589438396
SEMA3A,0.004827923863233504,0.006773869685293892,0.0639342205455515,0.007066081195760544,-0.038978323882957036,-0.030703655941105877,0.016240141010587822,-0.01840298825784975,0.032326772787267456,0.026515305616464615,-0.013451304364933997,,,0.02686495460632214,-0.025098916617171636,0.06268925297999306
RLN2,,,,-0.026982097541684943,-0.023544664090402102,0.017687105785096958,0.07110963436371037,0.021248208970753614,0.0012773490730989868,,-0.02139606408274302,,,-0.015871245666035053,-0.014826655990109516,0.07291358625279207
C5,0.04446160066952092,-0.00763857202780165,0.013105813273535756,0.021223955916087722,0.018598348581515434,0.028710331577769994,0.08910917365588927,0.06031680256459155,0.01623474048760811,-0.018808035739365972,-0.039635617496628986,0.05722008622698779,0.13372860181883697,0.10440363955191116,0.046044479295116694,0.04802960064849109
COMP,,,,,,,,,,0.008530780948626257,,,,,,0.0511980839978046
EDN2,,0.044071663416911426,-0.020570497058159276,,,0.04638327367842524,-0.026066696645995455,-0.018532987526304206,,0.15397760163319393,-0.0007808365923626548,,,,,
C1QA,-0.10895999582731147,0.13501618007843577,0.042230619988047266,-0.013123179113256667,-0.07419287025584984,0.011752275731485323,0.07501432631190275,0.013174185792455429,0.022723166292444717,0.03582891859690584,0.05065386885156368,0.045464514981611255,0.1028803204829907,0.09331089056751557,0.01959153099045528,0.004402273245696304
UTS2B,0.013991867424247843,0.15791130060179742,0.041401775502299405,,0.025964653389597744,-0.02210344022783533,,-0.013192239291922002,0.09677559093396593,,,-0.01708603662519692,,,,0.12867091571691536
COL9A3,0.04523801805791631,-0.0727554782914263,0.005044270104197473,0.006672828751518352,0.020796608486791553,0.002526783366169126,0.08291388937593501,-0.021820484207194277,0.00498168643529596,-0.02125691270876412,0.08536850590016248,0.11247242741338435,0.004557262977105601,0.08444937884214086,0.040644379291209023,0.052433914828539215
DLK1,,,,,-0.008203081380253318,-0.018002368924939994,,-0.008534613414066984,,0.10410959838856675,,,,,,
HGF,-0.040566228913263856,0.04728469863946144,-0.043402991782380364,-0.018393463798366705,-0.02339446418939871,-0.01009162920343772,-0.06397412689670356,0.027404014597091575,-0.017711464549928866,0.004247242011082076,0.009426219347514059,-0.07408209988670923,0.13039168055349018,-0.030507609949009102,0.03377482331129667,-0.01653126928459803
GIP,,,,,,,,,,0.16360702927451518,,,,,,
P4HB,0.009899693044283403,-0.008360931880175474,0.01551075715526818,-0.016033861088007553,0.030569657850080804,0.0751875975704751,0.04800272604308044,-0.02071411578946685,-0.019455840121274316,0.028730919180808785,-0.07257868464177221,0.025050436172764843,0.0013139091601776485,0.07077860180496738,0.02637961110676113,-0.05919539194623371
ADCYAP1,-0.017423048096779838,,0.004141549873780074,0.01836813107235804,-0.008978077297162749,-0.03638039535082993,0.00645497185834966,-0.025298184662938632,0.0384263396387991,,-0.03152770666373755,-0.030417186603881107,-0.024821992187153117,0.04137365968366073,0.029585718613211943,-0.02811032374010243
GREM1,-0.00016241665307834043,0.008746234201728988,0.08868983779408313,,0.00908872833203173,-0.025992726834688725,-0.05047133623707061,0.0017459713099304596,-0.012048091479583899,-0.05078817273658061,0.01025775916169574,-0.04753975436274499,0.009428011331467282,0.033095930687918995,-0.031440062982433604,-0.04270845003854149
EGF,-0.03184063364965617,-0.05132386833814705,0.012875105710272262,,-0.02242811232661829,0.040146047106786216,0.09616034037308548,0.031148566050118533,-0.01846732716072652,-0.020612115251709282,0.01303307814358749,-0.0383318463372595,-0.03154352735082107,-0.01940521543835065,0.07993299392307764,0.05174281524483708
VEGFB,-0.025082505941170546,-0.08962417277285242,-0.01682256537381839,0.03924641805054566,0.006269473736918495,0.06685452220190508,0.027340715409208027,-0.06674697247548934,-0.01852078651736831,-0.05705745072364199,0.056005550864695816,-0.04457004686194781,0.004552850166284372,-0.007237995796797035,-3.2140166763981544e-05,-0.013667767956393396
FARP2,0.004624419391668409,-0.05417504523587976,0.10317171776461424,-0.026866527253846088,0.025313061221888356,0.018269290807065488,0.07665067640908568,-0.0038686638257534123,-0.024413464576872605,0.09727532417187433,-0.001543029974301462,0.10128398118333692,0.002855196800235896,-0.024030379042222324,0.01853665157046991,0.03942667078978979
BMP3,,,,,,,,,0.023847879479275164,,,,,,,
IHH,,,,,,,,,-0.03373822822911132,,,,,-0.02077577193432726,-0.014646425704988211,
LAMA2,0.03925041095655925,0.05983301360029882,-0.03715217515540197,-0.03434530860619123,-0.05888653084857823,-0.015609758781206616,0.11140776769107875,0.01503511655275808,-0.000611220456495784,-0.07040100615602907,0.07086709603334002,-0.1037321260725748,0.12648663173959981,0.08820185984266216,0.028164801989866674,-0.03484296457822666
SERPINC1,,,,,,,,-0.014114504297545334,,,,,,,-0.014464082581659791,
NRG1,,-0.03446884050861087,0.01574255661578581,-0.024158215074484134,-0.010843821014175846,0.006306449586381183,-0.0029576463421478474,0.004646112665564406,0.006775411743442964,-0.022101051897545874,-0.04321499100310954,0.0704698421054063,-0.018063515369947446,0.10609450006767426,-0.018180193413590503,0.06903063900519038
SPINK1,,-0.04674215024184964,-0.019816939465561165,0.03909191952222525,0.0378345962426042,0.004082160073479405,,,,0.016461113745732666,-0.02139606408274302,,-0.023823822989368307,-0.04380613632816637,-0.01777926815950239,-0.025577865135960057
EFEMP2,-0.02937885632025916,-0.03872962251606594,0.02793970398652664,0.024380930658277455,-0.005208085365192625,-0.02038224235173405,0.07012325748417315,0.020454800092089543,-0.015994717108217902,-0.0774115779967852,0.07421944755898802,0.03074742615941213,0.021935069391283785,0.07300290186847183,0.030372878191485066,-0.004173359028925139
SELPLG,0.009698022798211997,0.09816610321323345,-0.02617734833758461,0.05009999853379112,-0.01749853019879413,0.00039979773001372256,0.019901602800442557,0.03048530803588434,0.009432549158559702,0.01929269220583904,0.005456749197175143,0.03219473205520872,-0.015154802335179247,0.035169657311552305,-0.018032416036332072,0.11716288732607812
GDF6,,0.07468199998532023,0.0773981040676888,0.026056752395984425,-0.015352726859969058,,0.03881385396019722,,,,,,,-0.022534982212924937,-0.003448322218577621,
HLA-E,-0.022026535704261982,0.06412190051512098,0.005435399934402344,0.019760528030547446,0.05328980307196744,0.01988073506879086,0.07346482866310959,0.031029113545244312,0.010361326039075823,0.021586952753424347,0.04496966707050076,-0.02521327994416553,0.0754639775825401,0.08048646611823312,-0.008322203756818075,-0.02213733112044053
PTN,0.12189735409478321,-0.060223768943576554,0.05200378841102845,0.05108795286304618,0.015216195772128098,-0.009078183237468066,0.1356651731252505,-0.030285000672904294,0.021345921461757164,0.02338807553773554,0.08168656066159505,0.14394142909775606,0.006911399984285964,0.13085199924499144,0.03328174199125054,0.0669046561812535
CD274,0.0237689976612744,0.02704399777583525,0.042245860733499514,-0.02418564836838812,0.0046122212652621895,-0.029704808174542272,0.0689739019773973,-0.0013507593012151817,-0.014291277666868121,0.07008829825632866,-0.025498463048016794,0.013161518754966038,0.09453958718362276,0.05242020142086575,0.003703731260689674,0.05335530069432084
FGF10,,,,,,,,,-0.013460810893216085,,,,,,,
CD14,-0.07261244604232389,0.0918328976590035,0.04044760625586428,0.028229472732697793,-0.010891109963606743,0.05651490834429009,0.041544095840721114,-0.026140319871233005,0.04321909092206929,0.03718464844224122,0.044937475351083674,0.09421819091321577,-0.00690174351044878,0.13770975850437944,0.021965630737126315,0.05261225948696717
SFTPD,,-0.025322892978384123,0.06130649435057428,,,-0.022631662491970624,,-0.024225612284447615,0.016988778094259957,,-0.006310996258794843,-0.043917184950825014,0.014907663099206415,0.11607709230141601,0.00941418217165642,0.010370083851910256
SLIT1,0.020786116504651665,0.03395887315451505,0.025449198320797593,0.026220091738877054,0.010847992820242703,-0.007761662386371845,0.03668365447685693,0.03126936438958901,0.019818066086538782,-0.018718680313442725,0.031976980947479444,0.046395548290316606,0.06090720861886021,0.06031351326255885,0.09127181951750578,0.047864750842473394
CNTF,-0.020431946675589386,,,,-0.018558545022969098,-0.02015240112784076,0.05017819751043362,-0.01203146228234595,-0.012048090438295776,,-0.011190233639838346,,,,-0.014826657625061312,
BST1,0.05613993868776832,-0.0397598566016584,0.06272969396647252,0.0579481104982798,-0.05723989009516353,-0.014461516335907379,0.05161972459443435,-0.011783191196495882,0.0665163554606647,-0.01353277592060565,0.007064750528229415,0.13204888238745566,0.11995282963932041,0.002511994026897756,0.04659840904592459,0.031233053274244367
AGTRAP,-0.032627083772718425,-0.007160934843612166,-0.008656007592570963,0.001563075293392745,-0.0424525508505332,-0.05311649435491435,0.11766933848649926,-0.003264267895477747,0.02347251530752944,-0.032059919029625863,0.0608920000629084,-0.036167781215309974,0.032339810562845996,0.08936187701990429,-0.01762937814045348,0.0676291351846664
LAMC1,0.08205280955681364,0.03537346506971293,0.04366903418430542,0.03093973288916771,0.027507871683291985,0.029503421488860853,0.11950736960902524,-0.055375542372413905,-0.0021256414737241703,0.06115464182459878,0.10165304565625093,-0.0630233895625643,0.06373250285953752,0.07668298275243157,0.01934661664404256,-0.04044377318081856
COL6A3,0.03857029676592804,0.10836752522789231,0.012205866588273105,0.02470724536798722,-0.05164166485929636,-0.0008211358145267244,-0.007539926585948544,-0.001791019674893461,-0.015350688587606286,0.06601483341661264,0.015039820892137706,-0.0036190799567264406,0.035581042427216485,0.07570060634401635,0.03987885589582503,-0.016724369993746695
FN1,0.09973227930338996,-0.030359507463195684,0.01981462534303679,0.022466406053580072,-0.019507519257314428,0.03322315401729841,0.05807616512651507,-0.04557003510029984,-0.014365537181606,-0.028411924632406178,0.023790582626383037,0.02469389653037452,0.10775042471664893,0.022228909444729227,0.007261752292232145,-0.08392481337961066
MIF,0.04774202389579645,0.004017834921404922,0.005507830394833051,0.040117536616543804,0.047514224924488965,0.007110253893298057,0.03962487902291862,-0.0018207174489612806,-0.02724419690623618,-0.07961622077541275,0.0005438402429303191,-0.14970081512367975,-0.05239727498812218,0.0019100619209874885,0.000569519158367814,0.0777714371205099
JAG1,0.059979449515061324,-0.03290433868401305,0.0361983609518267,0.027974367029496707,-0.06543043321215163,0.005099537252171521,0.09149033366445629,-0.03240867597327566,0.012221269801531504,0.09087571828148311,0.026199405611207215,0.12947944639725187,0.08851794702896684,-0.05691229956658675,0.04362401686377874,-0.06797915510623029
NID2,0.039246052186267595,0.04792935538260188,0.003989843973297995,-0.008074241085043544,-0.06504294470999147,0.018100378826287226,0.041579418869507875,-0.02205503033004527,0.013921897069803041,0.06820696530515291,-0.013822521433737864,-0.0816102251428569,0.14483265516130991,0.03145515394782228,0.004095853137872126,-0.025026100516295103
EFNB1,0.00681836615463682,0.016250505798402645,0.02758469188354501,-0.010351486084344289,-0.009967370887756358,0.002403589595606941,0.04770172936940795,0.001276102680602426,0.0525265100605569,0.06360416112251607,0.08524241051873026,-0.018696993758020378,0.07991764108667111,0.0231450959132425,0.0016877183001190177,0.05945129252472057
COL4A2,0.09228638495645625,0.01319485110192529,0.01981786855812959,0.01898363371493119,-0.028379292295729355,-0.0037378663776230616,0.06659096641321097,0.042375628081804305,0.045364522461582735,0.023003559042817447,0.01163168009562189,0.04330188410902463,0.11173731402815373,0.027566339411384744,0.022572499958339973,-0.05998624431439512
SPP1,-0.11083308939164153,0.04912342269531531,-0.0005655697164377212,-0.04821640162428583,0.024824746656205265,0.03227355550247884,0.0894091298032253,0.012730803232066967,-0.010631234331654565,-0.05144595755947876,0.06185178878802915,-0.027334187741193713,-0.05822172995530788,0.09770987450187468,0.03705306066653393,-0.06314008834638898
PODXL2,-0.048427025017474964,0.028409078729141512,0.040092196852861535,0.02588681753600622,0.07595947818510858,-0.035458886282922944,-0.022843785259986128,-0.01987029944395394,-0.04429343847340766,-0.014257095147846583,0.010099817162872565,0.03393776278643866,0.08009149340628785,-0.02349405138920037,0.05451800775018962,-0.00033414992487286867
IFNE,,,,,,,,,-0.013460809842956107,,,,,,,
FGF9,0.006457573747152588,0.02903190987754182,0.023373645185683793,-0.031067490001908525,0.05904773561465085,-0.012658676498132185,-0.015535203505293364,0.04817491924845833,-0.016122405306364083,,-0.046394740638836966,,,-0.0010378179149800664,-0.019388354638252964,-0.025970806807121376
ITIH2,0.018663266556917118,-0.01852255556943167,0.07484668902539474,,-0.013043989131420299,-0.03071372688731622,-0.02495210355681646,,0.06671928990076958,,-0.005061608543203195,0.00014965405384083868,0.07669353986371201,0.034655700686097794,0.023205277379096924,0.041768773448850056
ADAM10,0.018397336953178044,0.023669286132735178,0.02186711018466096,-0.010996899339333895,-0.05959821254772298,0.027601160934998124,0.1145233962792544,0.0037996503949515393,0.024029389382051316,0.027297298785699604,0.015166314440267748,0.0403880206630387,0.052180827348311545,-0.0014350685066918062,0.007291227425501769,-0.05725852938331216
CFH,-0.0436001273038577,0.08876503770623247,0.013908492771278423,0.01351652380607687,0.025431194881974255,-0.015692627823903026,0.05629997429591652,-0.00636978089370228,-0.018930309850697352,0.020310155970525778,0.01706358838814582,0.004763208309149703,0.14775018186003522,0.048699969266998086,0.03372393970940794,0.012765562991483266
COL4A5,-0.03771489994560117,-0.03597145695888538,0.04740180572859283,0.019593254020786263,-0.000810961762492339,0.07564558913617526,0.09331559428242384,-0.03152407308073749,0.02275344475835297,-0.025824669975114997,0.09659589154816098,-0.01582302408901303,-0.047197910307550967,0.019955947729985917,0.02819795788569696,-0.0011405380237520522
LTBP3,0.03036689472310207,-0.04083701909046709,-0.01868028361841463,-0.08141444863964507,-0.005172197283992279,0.021773002840839255,0.09423481206230747,0.013913435836333187,-0.010383837339767487,0.007965066095274895,0.060611237906123584,0.04794998813704973,0.06277726431875189,0.005018196255289597,0.029175479375194796,0.01706318953101184
GNB3,0.03519804784261402,0.029705665009478792,-0.0073781562577687615,-0.0243783536166183,0.04167702454764894,0.042394715508419924,0.01771237286374416,-0.012221134283219873,-0.01781755005558838,0.001532544540854095,0.015975846123345152,0.06332101621065139,-0.03192041020288565,0.004935763834344085,0.014444959961924932,0.0016634424831528547
COL6A2,-0.007201832858839086,-0.0165036147474341,0.06741848598099176,-0.020246754584762248,0.02267917160724518,-0.03322693238628927,0.018180302928365106,-0.019900507640738748,-0.044589828073884036,-0.013599244171865716,0.018113612502145365,-0.07139728239625306,0.09474532050585352,0.058349378838549494,0.03194036079508249,-0.026975948076162465
PLG,,,,,,,,,,,-0.008806527806804786,,,,,
GDF9,-0.020054629711434183,-0.0459113626140582,0.04112897259819917,0.01687357661759358,0.09612049803135628,0.08397090772306753,0.024479206090720684,-0.04486370832407176,-0.018467327062435302,-0.004813095423813106,0.0040292118394653674,0.09765780399592186,-0.008173011347529598,0.0370738913972611,0.03506446496587516,-0.013769943752850046
NCAM1,0.09722507377725806,-0.10126284270086583,-0.0275850425881173,-0.0005783798516984469,0.002449389572473124,0.05079236559049382,-0.01595555445750502,0.03247900925624734,0.00949503079778266,0.11523318183499881,0.0032212179688478806,0.028973116250211504,-0.08573233014209267,-0.068333069145969,0.02219085793983053,0.008456536986657357
APOC2,-0.07745659096011404,0.1518638575971335,-0.023570948072103425,0.056963712198301486,-0.003928697540652758,-0.00576638214137895,-0.004451070543490617,0.02973127072202739,-0.0046758248235168175,0.01227709760549651,0.03619202012361055,0.1155891894509185,0.07133703814811913,0.07634348256235798,0.017429525912457406,0.04250572656091861
BST2,0.06306260248613117,-0.023690459458745747,-0.007910042939032545,0.07390719929974213,-0.016681477849942936,-0.04382259217920593,0.12289719215443085,0.016954374080332707,-0.015088084049856208,-0.02759453138870241,0.11643213148552278,-0.05730243905146579,0.032465073311587406,0.08041864388354283,-0.009552320253497617,0.03822825160708292
COL5A1,-0.030457457317054293,-0.04492174024180012,0.03442145352837182,-0.03155675246453662,-0.025185441723285355,-0.004844276693254159,0.012647998570204398,-0.06653825640033469,-0.022244389168283973,0.009073442086296037,0.02779008839278794,0.029782427083874973,0.06725206841063701,0.048440486851717895,0.054291463875456934,-0.04400264037489564
CALM3,0.026392928855615286,0.08816860019579452,0.025997216380677642,-0.026509761859092536,0.02114994476446406,-0.01705269338073863,-0.08756651208584752,0.04964038336858776,0.017071855352905556,0.014994881716634297,-0.05513118811807587,-0.06126862666091008,0.056163761312495675,-0.07555447952342949,0.038149006946476924,-0.03817410831452752
