,UKF243,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SEMA6D,-0.06065977146128295,-0.09303534908537348,-0.0964434026472332,0.1024574457117713,-0.045380369895202964,-0.008132611548476358,-0.038834558730919136,0.002132712136213221,0.02081486436276628,0.004764292565192012,-0.013085358809533652,0.037049205219081144,0.014323407457792927,-0.04113012791875731
CEL,,,,,,,-0.03634504403033942,0.03549871231422297,0.07000351076329173,0.053677662297020055,0.05112518688171993,0.12242280998958825,0.007172767070132676,0.05327633013407032
PDCD1LG2,0.01115497359447032,0.024353547038828825,-0.016898647641073752,0.1674751028896055,0.0259005196775174,-0.02443620377395213,-0.04059350132151376,0.03945327463787808,0.06876005364382053,0.057187751976974774,0.014722989444109338,0.05001912872102414,0.0051912609024726275,-0.03162672435509364
SPINT1,0.10523563400743728,-0.04985652832062113,0.01293302944080229,0.008962637159679002,0.010826659192000996,0.016677565426603116,-0.03446393900955703,0.06332401649665145,0.045679845837974034,0.018180831203123776,0.04417122910124166,0.1258032983747317,-0.03018236887877359,0.018167011505326076
CTHRC1,-0.08112291773452872,-0.015963670641693857,-0.008195697145782315,0.21232844442299223,0.12778443975654727,0.09678620764785582,0.0010044174534784695,0.06240316099779452,0.13594256153833487,0.09290814221575687,0.016444113852029096,0.09426808125802937,0.03546146963021569,0.03235994205305179
PODXL,-0.023096658296959255,-0.07354688427188588,-0.11565151028149877,0.2260470107419183,0.03038442227197608,0.08413281595966786,0.07485832655865142,0.06228828314780113,0.11225329132824158,0.013307321452788599,0.03037250135959107,0.10553334504963754,0.03338358127816026,0.00876332238968128
JAM3,0.000699015284458897,-0.037459903205304984,-0.050946975710515804,0.10960418752696036,0.03782990498739049,-0.02898107886966848,-0.007547542835686057,0.07978448157882236,-0.10026383527697533,-0.008465381896946744,-0.02980393615143844,-0.0896569902310209,0.05764788171041463,0.007486298305020385
TGFB2,-0.1152872369370991,-0.04586908921305933,-0.08337947535671525,0.21067664806274414,0.08840534539086285,0.10035317110120423,-0.031645461722383916,-0.017676486503230275,0.030944430330845152,-0.04832934508121169,-0.0075765002292577,0.03542027994448412,0.020304382876660133,-0.10981021263857406
COL18A1,-0.04660684345662006,-0.05450058979652172,-0.017487747082527684,0.21370250059950377,-0.010623518649825548,0.11628946071281197,0.017525879135017065,0.05218025147337947,0.033936396047540125,0.011077851029878011,-0.015807673966464403,0.1065311369720452,0.03501071877772769,0.04177125120579662
NODAL,,-0.029522996493866974,-0.01507033320800485,0.19953694658928048,,0.04169285454348594,0.06360793598406272,0.11106265318145242,0.13902356883799807,-0.01974352382340434,0.12157890894622159,0.026731836342685687,0.03945916339201222,-0.01969184538937117
INHBB,-0.012146510306251914,0.07245431640843394,-0.007950555717164385,0.12335021611569999,0.058851261347359,-0.03424645969444034,0.0666350968302435,-0.03339535908236342,-0.009870881624510539,0.02588600144816833,-0.009231128404407804,0.012885990512095716,-0.006332968476782059,-0.026267890276225926
LCN1,,-0.0068952746532209095,,-0.03169735374804223,,0.010210205961313501,,,,0.08795329373495198,-0.02176931246776579,,,0.16046456305771767
ARF4,-0.003338822514891858,0.025117193954907458,0.0927713066663905,0.12179439496769229,0.018276352308073215,0.05211010911466073,0.08929124498612027,-0.09576329664728005,0.07456320412233738,0.0018830754375040544,0.0013782828867851173,0.03234516915756387,-0.012641931712791973,0.07899476389975521
CXCL14,-0.03160569107011716,-0.10236690269666807,0.032830794322607534,-0.011204281105782442,0.08326398303517786,0.061638530568290294,-0.1360992100248333,0.16057643687338674,0.03439783563776519,-0.024938769984574557,-0.015522153623081982,0.12027517255337852,-0.054194139152351224,-0.12256179573806164
LIF,0.053234696522068026,0.06703002972996476,0.0759376523382298,0.14306929586060396,0.06992544948452639,0.1139390782167836,0.05836449325909175,0.016556836837317193,0.009068026646314158,-0.030571606913343492,-0.009455246435294466,0.03613776152316934,-0.023335697012743944,0.05760912122209246
IL17B,-0.044882888173682405,,,6.952619405832717e-05,0.04323284552969574,0.20077708183744278,0.012254204110108689,-0.04470370729934764,,0.030737338863006437,-0.011353870681288323,,-0.017152858649927945,0.05221860573470003
MMP1,,0.03905320166551525,,,0.058473307688902985,0.16103225904869375,-0.053105537331679345,,,0.04402435972374613,0.023165633613357224,,-0.012420917251783603,0.09190696785106328
MATN1,-0.03536353282505885,0.01793352271204357,,-0.02127986253861021,-0.04427449298814946,,,-0.04884810633762575,,0.009292224702498644,0.034163556595777626,-0.026682907483670245,-0.017677862284803447,0.02889635378735357
ADAM28,0.11312278235206732,0.06937252472981004,-0.032488890566893795,0.08086971396081331,0.017802794320635678,0.008547857537737178,-0.05897996076899419,-0.058977586717681746,0.12373409986447555,0.06102955360450326,0.009949978488888121,0.026236151416980498,0.05559974486236367,-0.0006284174416045948
TCN2,-0.015828925169911096,-0.016726651334469836,-0.019460285641472057,0.20119199768464874,-0.11641541874784579,0.011111726089939183,0.023169649801034416,0.11357753545185618,0.06869451822267442,-0.005811299832311755,0.07271475234065247,0.12651368312369712,0.007297912159136879,0.062421475060971815
THPO,,-0.03808393041052618,0.06926658195213742,0.052416461819792544,,,0.1642129370148162,-0.02640192521183899,0.0422537342330264,,,,-0.015334726731980589,-0.03167268793804628
CUBN,0.0033457119610463596,0.03407944729912741,-0.007072188349690466,0.11642674416609251,0.1270206721865031,0.13573341477317008,-0.06288651506377803,0.08040822997293375,0.11267456136852111,0.0014911587111821926,0.10402227885371419,-0.028509738981033154,0.026647494116759225,-0.02815042672357861
TIMP3,-0.047229455937707304,-0.03789966871167442,-5.7873883494296094e-05,0.1099919357644409,0.023293988921739762,0.028382928889412056,0.035535035208613924,-0.05955724507780988,-0.062072225054812066,0.027211601776991747,-0.048269509630879476,0.062327055162956675,-0.029233227464640396,-0.0019196689687655255
PIGF,0.04954411857516918,-0.09681744720680488,0.010690893877930749,0.1296259030270487,0.057469418334786915,-0.0011764028412333703,0.06730375452592034,-0.06049463331716674,-0.0028726907651838124,0.08196274134948123,0.06688990055444247,0.0483236637441217,0.01994400236134725,0.016730600677277833
CRH,,-0.026080439030681437,-0.01895665916653943,-0.04874219480895199,,,,,,-0.0004029552299653288,0.0462690978618371,0.05908112822594536,-0.016012383571543363,-0.023700500150322615
BDNF,-0.06405996538991558,-0.012109456945516071,0.038620872680207044,-0.12268999412430583,0.010178362690866912,0.04038839179418342,-0.08542912472847221,,,-0.03582001680447901,-0.025655174117231328,0.18011423840387153,0.05261313512646843,-0.02576110434252168
CCL5,0.12075585769581942,-0.006343464082390723,0.03738673258303118,0.09119609591143,-0.03612930451111884,0.04046090688960418,-0.03353706776732078,-0.018112440830334437,0.09085232713281742,-0.031511344426362484,-0.025835911088649362,0.032806321463155506,0.06637742354837758,0.02440319600591252
GAD1,-0.048209685727035836,-0.09308572297271553,-0.02634023085597496,-0.13465387085027553,-0.03896671524422675,0.007431113548767101,-0.05524263555462286,-0.009135162684344925,0.08070083147145866,-0.02133633112443989,0.027133264161513085,0.07944206241269129,-0.02664658090882968,0.02542047011592025
COL14A1,-0.01272099307287914,0.031384019652249434,0.04950387808875247,0.010921109823135837,-0.05546742885818265,0.054482849463843436,0.10826387411401572,0.001808473975283152,0.015101771261210015,0.012847638803969413,0.014920933192311846,0.014753307684680517,-0.03117185531246039,0.0499407868933504
HLA-A,-0.011028243184625837,-0.005300907250333616,0.10678198088176309,0.24016940001831608,-0.041267353847918735,0.022445401954299345,-0.07039885586506076,0.09910565077075119,0.005159512734874683,0.05640402210432566,-0.033667222851857304,0.14217213931456193,0.0032088179758021206,0.0570480792494118
CD5L,,-0.026080436013373294,,,,,,,0.02288352413311217,,,,,
FGF18,,-0.023598080709161064,0.09942043589252353,,0.08033539741910185,,,,,-0.04497358148736246,-0.0339819758461846,,0.014568028498749934,0.043659602806915616
ADM,0.10348663461250392,0.10875111794554546,0.15855518682227449,0.12133134187032463,0.04405341052076567,0.009085240619368965,0.02963990230596315,0.044384050495866675,0.09640451590946332,0.04455272403686374,-0.07124381359651911,0.07360665861366263,0.03018365416696145,0.06971321872624626
CCL15,,-0.04351289731281123,,,,-0.025635767022149307,,,,,,,,-0.020864245768101405
GNAI2,0.08865031281164996,0.00915905347292393,-0.11816184400827216,0.17629865559509167,-0.09113699807924192,0.034902139244587065,-0.07610716887906008,0.08482897645917774,0.013275177185669302,-0.06586996590897455,-0.007823603227497311,-0.029344029046568382,0.025066052421771172,-0.01946434994954696
HDC,,,,0.07458107025547776,,,,-0.020514175465727397,,,,,,-0.04089338589196662
COL11A1,,-0.018433759121219022,-0.0014722050677196574,-0.006532717708288433,-0.031244084198272213,0.062305940178921604,0.036940696366972996,,0.13755043286948368,0.008857317429828844,0.04727015457629523,-0.007538912969481565,-0.05304093422226957,-0.047952043956631836
NUCB2,-0.01856257542194641,0.06560392109044161,0.03401078334787,0.025970403396392748,0.015411993154344598,-0.015119833102737252,-0.02028632919870389,0.08096866203050998,0.08438765839985166,0.007248312907971735,0.004372566756341191,-0.027417256013785096,-0.0057945680136587355,0.033981196763332736
CXCL1,-0.03963929209038544,-0.02837074981301681,0.05801333080577586,0.11572948794205846,-0.0032933554939908794,0.15644786416346823,-0.01599274127863318,0.010078276627629206,,0.04208922568382109,-0.042730747639761604,0.023848480922783424,-0.03543094181280878,0.041186611018539536
VCAN,0.019767041539304694,-0.04430691300254983,-0.124826468811307,0.11788824189832783,0.024771725651157865,-0.06770951745189845,-0.0006242293357395438,0.07978726617548487,-0.07532580700981649,-0.03130386435338952,0.024475415378696398,-0.12504752118903914,-0.009073684682951456,-0.0022280375573723353
MMP7,0.021107706662510082,0.046077214053267444,0.09661778836619793,-0.0052272413686992245,0.026561514113103032,0.060638830345087394,0.026987901824815457,,,0.07347700140887366,-0.0010089892573800073,,0.035689526954550035,0.0435164905773068
PTPN6,0.0022797171677939624,-0.04034119566722626,0.007535887769558947,0.12248912916373898,0.020505026772724224,0.01710943532558366,0.015702616224009702,0.014546222179540803,0.06951402517379894,0.07423940909080344,-0.0027829657282728367,0.017899491501203773,-0.049816844652349986,0.0427303331525402
PTGS2,0.06381366820993113,0.03937428987540844,0.128183492984849,-0.1289645101002282,-0.012037941425415177,-0.03559997972218102,0.06849960384166691,0.06209341011674591,0.13581138427928405,0.037947386337097155,-0.001024244362710275,-0.0329868694645845,0.05090777957831925,0.06660880439976868
XCL1,,0.0198925389584065,-0.016386824257643574,,-0.015919919148345906,,,,,,,,,
CD58,0.015627038281136475,-0.025802624045707382,-0.016231324914092224,0.1555369828290678,0.0552953447691062,0.11823498314392558,-0.049553571805554454,-0.05338465234342903,0.14108684870952523,0.017231131872348454,0.00730923416356911,0.03186505504213433,-0.03227296119709599,-0.02171334040005954
TNFSF14,0.007821243105139148,-0.028796785594237373,-0.06920520186430876,0.0019617260566556277,,-0.0326736778082372,-0.03507912570453343,,0.05208682170684207,-0.035976499707826355,-0.024880111722966586,0.01895916796862405,-0.01793515264764458,-0.03341779148331558
CNTN4,-0.047305230886123074,-0.02012842525660727,0.02914886678385613,-0.07747275404056042,,0.13852931659450243,,,0.09292317780960564,-0.02891836250723235,0.04643593484401746,-0.03348498496179984,0.04075852928620386,-0.035501811675246894
NTF4,,,-0.020728615068549876,,,,,,,,,,,
INSL3,,0.0018591339953475201,-0.015060920991445875,,,,,,,-0.029405803724283194,-0.021504311210658624,,-0.017935150914820047,0.028515601562572702
BTLA,,,-0.011903001301020321,,,,,,-0.03129892976205838,,,,,-0.01296074609622804
MFNG,-0.03202680892169256,-0.029734407107926724,0.01588678802053504,0.13466336590088648,0.040777805809364305,0.11378593132488181,-0.03689130977913182,0.10990130768634525,0.05152738887144581,0.04457325652570373,0.028131283793020125,0.0692432760243222,0.046847446357670804,-0.03476635669498132
ICAM1,0.0757517138942296,-0.006101638890008989,0.04519455410151226,0.162593070282936,0.0010007767789334964,0.009376432112111146,-0.05910171792149947,0.04626539295992475,0.14095950944199934,0.08737973139459689,0.031588447079142754,0.08732129690353252,-0.05657758718777099,-0.030989854496091172
PROS1,-0.011942789321636234,-0.0012227427315345289,0.0053710876316679914,0.2166371652815798,-0.007489028421228268,0.0457329322118845,0.011574978473676814,0.04802483136924643,-0.04199869558779772,-0.007827486342127526,0.013501925030590204,0.16124824000018684,-0.013445613008816977,-0.043492254910050335
CLCF1,0.03380072860470549,0.039011665339731216,-0.01910548686503385,0.01693529893968944,-0.07493071659299362,0.0028416964533243662,-0.02710865387569931,-0.024091295341291837,0.048533651149554026,0.03445469621679867,0.051262470134395284,0.06633963869332402,-0.010725763638458027,0.03289275532168462
PSAP,0.02041819424844887,0.04265064792665396,-0.024834579441576354,-0.10112882409680872,0.09694194154171289,-0.024874626992729926,-0.05975842624384177,0.09406381507034733,-0.004211463986810925,0.05299827270622592,-0.029970927624202927,0.05957547853406114,0.03211518474506806,-0.015561266596086157
EFEMP1,0.014797318623402085,0.006729577109955444,-0.1609911130069947,0.1314880383679825,0.03169167854747729,0.08013077459604781,-0.03590237653100857,0.1392788602290415,0.054895334158176726,0.0016315415105487853,0.04211604659028472,0.06043106706579349,0.03503590422550009,-0.08566158298079463
C1QTNF1,-0.011447847128796255,0.0011929840735133528,0.02110284282828867,0.10057724893670167,0.015289138490354707,0.01241194291526813,-0.10462934080406328,-0.028342971896177148,0.07942352728405819,0.048902487033083857,-0.04281435956549193,0.09049184536251215,0.04113968083968368,0.049150932868611344
ALB,-0.037980790449541155,-0.02140614257197451,-0.016135220760035228,-0.038808490955745976,-0.040926870735837464,0.11504024152389639,0.03013149052417801,-0.001109538838415983,0.0644629921365536,0.020303712957449992,-0.03196821929416197,-0.003699573547074684,-0.0300229976821333,-0.03230343703509431
CCL13,,,,,-0.0021597238286070416,,,,,0.006769876604316429,,,-0.020117998605316028,
EFNA3,0.06771574785173394,0.03459109535057041,0.10303747827474269,-0.13602897350889318,0.08456599064369912,-0.024165645962941712,0.04049082670633511,-0.06841312345154107,0.07208909383684613,0.05104454376210815,-0.01802469572841645,0.030287327303548505,0.0037738569870712146,-0.025999466059756456
DRAXIN,-0.08245053379255059,-0.03634897076935254,0.06562188769663727,0.13332300122492763,0.016021430451457097,-0.04564924550074401,-0.05996097046218264,0.0023369661848913798,0.13680210300063136,0.0030884194121466946,-0.07727266919210238,-0.007065276499322005,0.0048258549511509975,-7.2280784133091906e-06
RAET1L,,-0.019944168653239103,,,,,,,,,-0.02176929820106996,,-0.021789536086731832,
NPTX2,-0.14708784867388802,-0.025523357682748198,-0.013015330914889777,-0.15250717602087321,0.05143054422290519,0.03606760459961097,-0.12340119538368896,,-0.0154373805173476,0.04965594502790211,0.061708710572135984,0.06036590999553673,0.0025066615935425327,-0.0037531457132658065
FGF11,0.03146060864794793,-0.024557251887894576,0.03808363705372675,0.2005229475298196,0.004717858370770171,-0.01699243590235626,-0.009753856492545464,-0.07469340430169133,0.09303645681474271,-0.030139343903226617,0.015661253048455354,0.03346412832074529,0.015729377081421334,0.038451925925613036
CD59,-0.09456096543358397,-0.033030245002905245,-0.06625236009071521,-0.0424418851864456,-0.060748620222986126,0.08048638308951334,0.04183766890348688,0.03535059286879362,0.040474995786936856,-0.016811736449352008,-0.0012772767137094008,0.04185420273747886,-0.029598705128025437,0.023006176341843602
COL9A2,-0.028362645887169923,-0.057936931039243925,-0.09077874736026724,0.03679334340459666,-0.03527067441065969,0.05972412953069548,0.027525080017646676,-0.04540928002379856,-0.020244431908062407,-0.04983847913280773,0.04365597006838546,0.020035413227129113,-0.031016635941257562,-0.07176952555947128
DLL3,-0.08220461435000775,-0.08995275647534705,-0.1268307864111018,0.034322500668536184,-0.019469797067575366,-0.035866659978731605,-0.053396388413490835,-0.11826081756784107,-0.05955939538409527,0.030621913179259035,0.04218987479814316,-0.03361201011026773,-0.04215578550043028,-0.05550064871305073
FGF5,,,,-0.030902982877448863,0.010548006622381197,,,,,,,,,-0.0011279918789223766
LIN7C,-0.03733840515670303,-0.04324337794060767,-0.013705346676297277,0.05603571285852491,0.0438103482118017,0.10877536570659548,-0.07415364789929864,0.07327836731878119,0.09032370139339144,-0.037383399813717653,-0.002370235711944933,0.0002650222839620918,-0.004819359292466628,0.01131711257357511
GDF7,0.06451215783707452,-0.00891964606062341,0.11456985472838296,0.06624503665395622,,,,,0.0015105085562099909,,-0.01866170262539995,-0.0320252650940544,0.03593642030097404,0.019280208241159936
PSPN,-0.013767884514334578,-0.011769831973210661,0.026651901397549183,0.0730840029732594,0.03655272588911501,0.08987027452060367,0.029327653987729237,-0.009116733829356048,0.14530878254813148,0.044040866801412844,0.024642810404017158,-0.02106552844799835,0.036388961149863897,-0.0030782884002712218
ANGPT1,0.023110871478985783,-0.04135899702345895,-0.040036570321387674,0.09718051260881279,-0.041529535279759944,0.11647025844960257,-0.07206831688834828,-0.006406322243771892,0.04538490233411317,-0.015023779239087804,0.046362182057465375,-0.005641937329468129,0.05222960658519608,0.0007994570069807278
PNOC,-0.04819252141389459,-0.012155822478022518,-0.04577729047203578,-0.1401411256749775,-0.0029879465364797807,,,,,,-0.01984493665894723,,-0.01728545915036578,-0.029484709392301047
L1CAM,-0.06743853123943092,-0.044858894712981566,0.056154783843883414,-0.09845857096459022,0.019991069132215544,0.03490615855604883,-0.002510961309963426,0.07983660100103673,0.07356153234115936,0.009942374397506634,-0.07552855781147627,-0.04259627559921179,0.06136152216663133,0.049602085922162774
APOA1,0.08971732395629999,0.03162604820630939,0.028602733042550198,0.0954018369307911,0.0037454325548879766,0.011201384394012354,-0.07825009729685199,-0.034669368943596235,0.03223460078129367,0.050308833929726814,-0.0075320345406748685,0.22877463876349527,-0.002769221548786638,0.01050431496652772
PSEN1,-0.006091311259549806,-0.031216017896078363,-0.03973622503737183,0.001629650502020367,-0.0556644089724899,0.03485224275657586,0.04254866489490827,0.019118845962279835,-0.05668710662466636,0.0016102008117871126,0.03857454213134615,-0.0850863346300487,-0.05919035377967695,0.019427260299367664
CALM2,-0.1605828546206395,-0.077617802691179,-0.15229531555190637,-0.24350929684612477,-0.0657386046663183,-0.02634601741786166,-0.035006969433763045,0.09038560574811366,0.017791378093326215,-0.06268786425962494,0.05554196341949192,-0.0744277079873834,0.008928504877135302,-0.09305466058405709
CLEC2B,0.09306917262765836,0.07493562921354892,0.06752383602244377,0.21770902416311816,-0.0005229123285936578,0.11885455636833714,-0.04626859148064296,-0.014927775312376115,0.09232394810825983,0.05811410786158551,0.025553134698400856,0.028458897312477527,0.04804455820353146,0.07326351146298317
NTNG1,-0.06287024537637725,0.01700882971306185,0.03448820543351608,0.04260840360953692,-0.08554842855979192,-0.062077144894415015,-0.07242214385206266,0.027870967981653196,0.01233933346914781,-0.005574311486098551,0.005551695795602946,0.014561389743445455,0.013557705071783391,-0.015747168396140546
LRIG1,-0.12650932002549442,-0.08166415092770894,-0.07934462877839021,0.06743340912021205,0.14004943280814913,-0.018596534370252115,-0.08261875000283235,-0.017033348392232216,0.009713165209073903,-0.04113025464302839,0.02968819892641417,0.10404422328844272,-0.009564095728219089,-0.162457579493956
CPAMD8,,0.003670135698752432,0.014021830491802355,-0.0007705089237191454,,-0.02745517849658477,,0.06180586130095466,0.018631826896293627,,-0.02096491577086005,0.00914878289854789,,0.06597480688114947
GHRL,,-0.025294796650135367,-0.02280412518826725,-0.018467064636340808,,0.04096716564609568,0.028277414935018466,0.057314948028414914,0.10547576841911774,,,0.02691468055701963,-0.015771350411401958,-0.008857279211874706
NPY,-0.09629584264317685,-0.06277019645506296,-0.04373244065368527,-0.11452214502490808,,-0.0073009078045192044,-0.06271651590302785,,-0.047646452847578534,0.08318261825134486,0.003551551356899205,-0.04911318349626852,-0.04262085922445666,0.009611912049981644
MMP2,-0.03336632707909162,-0.08689962370739607,-0.05449595507484446,0.13968174703767397,0.07040238447351017,0.053330645128468024,-0.015361682479826217,0.1371258709676325,0.038888816826403584,-0.009536335546794344,-0.007298397840049175,0.1327823198750577,-0.031724416271864196,-0.030989180823090465
LHB,,,-0.015514981482520228,,,,,,,,,,,
PPY,,0.08018596007409606,-0.02700705776730011,,0.06786266272698066,,,,,0.109978727531942,0.0032201125665125858,,-0.006413669115567291,0.06205399964499622
ALKAL2,-0.046223080995591845,0.0016585846559343748,-0.015289573000796043,-0.007271812557165899,0.06773317492589581,-0.04388848471581161,-0.058280396621879844,,-0.012254765364162099,-0.010892850004669821,-0.00788334358829225,0.0574886112678988,-0.042946770162052415,-0.07249089853141999
CSF1,0.07829540746628497,-0.008429018994734644,-0.07562815054513487,0.09058527795707083,-0.019243107352125012,0.09352573097787363,-0.14486982146332478,-0.0776404162008076,0.002626543892240089,0.028245408876495886,-0.052505136664575965,0.01964742172523897,0.011698401311831835,-0.08000915793146672
SEMA4C,-0.02077207107778482,-0.04166720173011108,-0.02495838389594605,0.021449930652111843,-0.0033906527761550006,0.11210383599793745,0.0076362076373323925,0.044409540302077534,0.0939046512781061,-0.04446482450444145,0.022874699580194054,-0.0224522288842235,-0.030655682758085057,0.05124095359375895
BMP8A,,,,,,,,,,,,,,0.14948464722825605
ICAM2,-0.004537111674907151,0.037150380818571874,0.011982243992123798,0.13583324222134796,0.02241270634571065,0.07583430908042862,0.14859224785847583,0.04927563602357924,0.04945223022582174,0.001399382667547711,0.05472066801143118,0.06884625265705242,0.07289259008189705,0.06663169527850804
SYTL3,0.06840143978889507,0.04903724539537218,0.03225437059598543,0.07149405550601833,-0.028795140165620396,-0.015430900264568387,-0.0051413808200658495,0.01596147799980136,0.018869078723138904,0.11057304113598623,0.0662317829368969,0.05099807595854716,0.0059031014041925085,0.006941419061295952
IL1A,-0.0042500215504186626,-0.021941216634057605,0.07866916210295594,0.039746666632335004,,0.005354344528067576,0.0073322380932366905,-0.023637692534380698,0.0766351227718558,0.011050745132450464,0.010614615547944533,0.02506736005607909,0.04344986671112806,0.017238462033220662
HLA-G,-0.012282560245360143,0.013923544352142873,0.05338853147689628,,,,-0.05107015973664357,-0.04884806630879434,,0.08336074848965434,-0.002182167338121355,,0.04303678250735176,
PGF,0.116094794682711,-0.03758678490718747,-0.04969258430946515,0.24952850241853541,-0.06253488128206378,0.15015132987989688,0.06724867741710942,0.12870088609419886,0.16876209790872304,0.016207885989018858,0.07040247129878095,0.11704977350001995,0.03430799469618401,0.05930616504851585
LGALS8,0.018628623911544576,0.04257518658774711,-0.05133947458703718,0.018180298067970557,0.032213885900671965,0.013802052112678794,-0.007729356692139521,0.05524592332226635,0.05360279112655069,0.024689336519806974,-0.0034488707210948814,0.03961559741372767,0.06731105549034844,-0.023625706768871293
DKK3,-0.14161295977119434,-0.048646987655651376,-0.08045362584952782,-0.15387946707728264,-0.08299886037376317,0.06789092493994436,0.017229465665926983,0.0896218531631528,-0.010317050911474786,0.019133576541575593,-0.0035866544848667365,0.043532661218449155,-0.019230504171744864,-0.0190642903909367
COL16A1,-0.0867262519956067,-0.05321054124602808,-0.12296590753998808,0.0052544504059053926,-0.011510907708995264,0.02705215021074818,0.08847374412716394,-0.0600243830072105,0.06826105509040173,0.036150671632624205,0.019140140872553918,0.0783817090982151,0.10592704678398264,-0.015981330634837188
TPH1,0.005145805989658106,-0.02253374998365107,0.04908264151481045,0.040713115159304356,,,-0.010312380422963808,-0.046816177497383836,,-0.03512524565124259,-0.024709385448125256,0.01609155097539811,0.041963065328247,0.03947094620965301
TNC,0.017006081664422638,-0.007842728651522347,0.04107245900389226,0.1892181566011737,0.07688314039368949,0.04555843127438723,-0.053172777645314424,0.14123403065691942,0.10269763176550571,0.029303610598235205,-0.011671182105918256,0.13376815948740128,0.01644195460487314,-0.04213594716055205
TNFSF9,0.1117799775076151,0.005130706369624315,-0.015778371439087446,-0.03345313801021278,0.10509404451859088,,,0.030175111997821396,0.06063564994453947,0.07200842239699332,0.033975467905419256,0.012110951352436387,-0.022532962856525618,-0.029348987531287028
C4A,,,-0.018393910846450992,,0.021517720890768165,,0.012116493497851499,,,0.07539663298346375,,-0.036349264711600604,-0.014734003364171069,0.001803027798235034
CNTN2,-0.0998008420707271,-0.026818348569454763,-0.05396174205728398,-0.12077933012657038,0.059398107889858165,-0.012714901069721273,-0.04075571260733261,-0.014309472471261011,-0.1127321739590108,-0.023650142040309897,0.05160688509190775,-0.16857181359036533,-0.02059527572608242,0.009049923954817572
F7,,-0.021983371401125808,,0.01657239379919513,0.005790789540456658,,,,,-0.0374615319423368,,,-0.014580232238150484,
LUM,-0.015096299243851908,-0.022757527064270474,0.05041098566775873,0.22845298502946224,-0.005703402946372618,0.1350102485390471,0.0325749617715189,-0.025261056792517937,0.10357928916552374,0.0749469054128712,0.07042317362795543,0.15359189495363848,0.05081602339190659,-0.005354819708579682
BTC,,-0.01994416034585187,-0.042110905368370075,,,,,-0.06189438728827149,,-0.02710210135160733,-0.03180140902751368,0.03357508778228985,-0.014109572148580201,-0.06326662054404268
APOC1,0.07141389229832186,-0.04574394233644513,-0.015348963137326574,0.2837768396807705,-0.08120192263442372,-0.0013984938522226035,0.025834795523345673,0.021982515953386017,0.06593220814820745,-0.007768454128049141,0.027818270293601063,0.14040622133188063,0.05981242151699639,-0.1427041729359472
PKM,-0.006886599886604061,0.07074078826766174,0.07142895686600219,0.08698906104071832,-0.0403659492525033,0.018940734422646925,-0.03550874450856573,0.062207271077792586,0.07263480512288005,0.08682948113175995,-0.02649664114746783,0.1177308117362917,0.023768145594757904,0.0041860069103591725
TNF,-0.034882084952676654,0.037417731903271065,0.033592624084315535,0.03693519862720678,-0.018270480158805166,0.07597253639351356,-0.03239162882329489,-0.0015984590007032337,0.07517323731430052,-0.026305264281566657,0.05699223734621664,,,-0.07286597486601315
GNAS,-0.09754001993247895,-0.005404750863179248,-0.11855079578352985,-0.12865201030597376,0.05990753136194309,0.06259060825928403,-0.03430093777461251,-0.016337268066168788,-0.04387923734882523,-0.028512412848985584,-0.0081938640746488,0.1266192122448684,0.05295707102501024,-0.035997939740505885
BMP8B,0.013834016885314398,-0.0055097627030570836,-0.023756671992218974,-0.024659905520609385,0.01764950499939414,0.12233528940000102,0.03512220936356423,0.00107675847293852,-0.04420394393661087,0.039226995872200986,-0.028780480817924226,0.0059015918279300035,-0.06247396455201854,0.09155123246036982
LIPH,-0.048383676301356794,0.039489983593761,-0.010959644026898963,,,,-0.008721370118465965,,,-0.026706480588598383,-0.02427090127368163,,-0.02315405367773255,-0.049564616815158155
CCL28,-0.0026676929939123506,-0.0316965145863308,,,,,-0.04644703914749153,,,,,0.017239618634116712,,0.06428551622166823
PTPN11,-0.006667500548583853,-0.0052054857955767045,-0.045781738662859506,0.015808209822570213,-0.030714682959067742,-0.07302647245917922,0.05230561890075433,-0.043264124470264766,-0.06814063795665293,-0.056733548895744855,0.01448430701169351,-0.04882539983782347,-0.005929048616826539,-0.03510253093496885
ADAM12,0.010387159863872633,-0.012395524745981013,0.01977602382490946,0.1282628281678705,0.1320515296109319,0.08156739002611794,0.049221188055060754,0.04550535796590877,0.0974668797398014,0.011995700529838404,0.026415635183992515,0.12040133700566714,0.04309546946077745,0.06558840471542524
EPO,-0.03581252681327133,0.014941314960448508,0.0741908644299309,,-0.0026042101718292674,,,-0.006496549286072174,0.12030916779391769,0.016178852345264942,0.04129578195212506,,-0.013949375799710232,-0.0211731179659054
EDN3,0.013573647595101011,-0.03925271473903632,0.04232272344421947,0.033849596685870766,,,,,-0.03684829850575642,0.07848148575225626,0.07429373751069927,0.04748892486650876,-0.013849672065436414,0.005125254628656677
CCL22,,,,,,,,,,-0.03282619047037656,-0.023051581274228804,-0.01403856984956563,-0.012239970010431965,-0.019311224837293663
