,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CUBN,0.05069859040076504,0.008218638350509688,0.07695745161105508,-0.03253604909905271,-0.022949486612301763,-0.009668129322363944,0.012305103918742738,0.05793396878333686,0.036178297048817254,0.0065051993160891945,-0.01135521958311063,-0.006017572809910368,0.008657965105751057,0.03412288213053064,-0.06304691031952232,0.021696364442442006,0.03789987758676186,0.04517567797450213,0.04088387131831751,0.06795356241283464,0.02172491912325815,
TIMP3,-0.11504010384976221,-0.00013848844209719653,0.0036896033529614275,-0.0016579028007482012,0.016716766532974443,0.05243926296710124,0.02670243690514595,0.022489034784105317,0.06201017505590879,-0.008123572596202104,0.12781779760458917,0.04713050447490084,0.03731244368217058,0.02981930107791542,0.08026880615243959,0.0016839122741247985,-0.010647658353114568,-0.034758598906933065,-0.024077178131525042,0.0018166383128397881,0.09845330963584338,0.015070092183049642
PIGF,0.011152629473180822,0.027667906514807602,0.01504682565441986,0.08884444071726376,0.012247933427946885,0.013801438397704209,0.08107139955738946,0.005535744647317881,0.007216464059244598,0.02825352179183387,-0.004087177562835662,0.00010332586740539242,0.05308929669736304,0.008049288912248426,0.04889016962391086,0.06793729251922595,0.14825449227168921,0.04106996942761972,-0.03653690054687148,0.033953336596297456,-0.0013780207496585399,-0.01071879186386561
CRH,,-0.021456212390055154,0.2440440321961453,,-0.0036584048884857087,0.09290362189423823,0.026438365642904426,-0.027539146397534575,-0.0359663077437672,0.04039028650622876,0.04256979751168279,0.004635281923739391,,,,0.03180067462936609,-0.012770286760681631,-0.040197026367277656,0.009197604094490882,-0.05427557862989879,0.0012137346441165658,0.006390510603782458
BDNF,0.08886781955343162,0.04283004701593966,-0.015648716899309585,-0.027633171782185002,-0.039049586401491684,0.010795080927632062,-0.05760751711324767,-0.02037347628329104,0.038880972723824375,-0.030097293961888198,0.0820470725694343,-0.028278424485697038,-0.030200453637698813,0.008676509393230131,,-0.0718647207970464,-0.010223259903105917,0.035093885635301574,0.03184168288636111,0.03598968469442816,0.02332073345913974,0.027442447364676596
CCL5,-0.05558579965542832,0.02825632565354705,-0.03904726695943883,,0.0095286293195466,-0.009324729396164608,-0.0034141882850735076,-0.009665180847131504,0.018435615327625412,-0.025597187825855263,-0.02710909782918517,0.10067849045030965,0.0908056399324882,-0.048879749446729084,-0.009604710926222773,-0.007255152353553768,-0.03284231965148214,0.007872009692974975,-0.02310803554038354,0.015171626353966077,-0.012408892360071352,
GAD1,0.00451471185476628,0.06079256193687149,0.030470022548596324,-0.04601895857371209,0.04285270485492798,0.07753696936383724,-0.044430836516905825,-0.0448138893130282,0.015886642138223116,0.06430580179880162,0.12011512230864746,0.01612942197523808,-0.050665451079599175,-0.014930854235589335,0.06980017603308725,0.02943078256821284,0.11763343552475039,0.015689732808578022,0.07901090898492824,0.10104545761667058,0.05020668273004086,-0.05175275803175055
COL14A1,-0.030053585944839714,0.013482570895499337,-0.021829333322340196,-0.0346048909395613,0.01780926512858601,-0.05143167249998287,0.06117879564876369,0.06131786007106082,-0.0012477194594373126,-0.012593591083719798,0.008592197728510963,-0.02903655258061142,0.04843698218200841,0.09265901744078266,-0.007603913925302585,-0.01774702941292265,-0.03329516319819164,-0.0424032791361426,0.07671918620192601,,0.04915446872591598,
HLA-A,-0.05379787095924247,-0.01758738600978051,0.04607034622713442,-0.00782753516997996,-0.003525453513698603,-0.09127849640195256,0.0724225381649046,0.11492464297493955,0.06370643471297882,0.0063525658769688275,-0.14392340436186093,-0.026569397699966458,0.046630047316691535,-0.10077135507089188,0.12758141022159022,-0.06508776582017019,-0.1188673046263884,0.03889029434737875,-0.048427551893018325,0.14583628024967205,-0.01636335899936551,0.04384643180878018
CD5L,,-0.032170892471786575,0.007008097724215301,,,,,,,,-0.011449903375162725,,,,,,,,,,,
FGF18,,-0.029108842990419354,,-0.0207431824807637,-0.02135309161856454,0.01597621909057941,0.04137869040198572,,-0.013244777938506584,,,,,,,-0.05019940436155535,0.07894022998919954,,0.01448962763753475,,-0.02790050127971747,
ADM,-0.028208340737008914,-0.03872146101851983,0.022359153447656634,-0.11556559990796615,-0.016468012033923,-0.0839512545057673,0.029191652172855926,0.016924151101703564,-0.0046900765411732725,-0.0007949908323382691,-0.06861108836713872,-0.03852207550173787,-0.00760345109445181,0.042219381516876195,0.0550795965918583,-0.01771133569839408,-0.10426439075659807,-0.0018450596205080827,0.040394915930138435,0.053445194994820734,-0.01734031363904898,0.02609117903483791
CCL15,,-0.03257987083538072,,,,,,,,-0.0343615746412742,,,0.09831733044922794,,,,,,,,,
GNAI2,-0.019630829501489817,-0.05089027984614834,0.010632406002285837,-0.059628985687292635,0.019605781610847143,-0.031018926118483208,0.03734713184710702,0.061145054234944846,0.016031872934639386,-0.008275148585662306,-0.15416248702429322,-0.025234688906263923,0.044796605167209735,-0.04436133097710564,0.030672358224378193,0.0062224304941466795,-0.0247054493354958,-0.013228677943802955,-0.059858263919617655,-0.011181621961032503,-0.0062704684419299704,-0.07629490668607974
HDC,,,,,,,,-0.01314646380253897,,0.003123162190725559,,,,,0.06403508186989844,,,,,,-0.02032349413210747,
COL11A1,,0.02896672185774889,0.051822423424911696,0.06578143922237334,0.009043970349843451,0.010034852772063877,0.08570088680521719,-0.03134125995765398,-0.03466290608365145,0.023397837274495573,-0.03210338586636326,-0.0077930554316497855,0.052104417293671455,0.06443251899291749,,-0.001477816320169345,0.06613263406835886,0.05285845791907486,0.04340696375990356,,0.008093870986972581,-0.06728452770644491
NUCB2,-0.030583195450280338,0.012883210593905304,-0.0495457733994076,-0.06593034946215466,-0.06391796859339134,0.026513122487785836,0.02660072069971156,0.03962878110939457,0.04422598756253444,0.003646314742122829,-0.050438252826378795,-0.04302471960164511,0.02953229576073123,-0.033559263994836844,0.04618922076561255,0.04672811994421698,-0.05433343104336741,-0.008233485668521242,-0.004130600871786104,0.06638330234261826,-0.020960264804219423,0.03435790489728638
FGF16,,,,,,,,,,,,,,,,,,,,,-0.020026161429468052,
CXCL1,-0.034227074183928896,0.060695390423577904,-0.01876604353724661,0.13347526299548207,-0.032918691684805754,0.030598306600698056,,-0.036762539260324696,0.015356246753607741,-0.016836407882688913,-0.02741123777758865,-0.023398357616767992,0.0019513793297616729,-0.062002913094289396,-0.028742667309551665,-0.046702689502542354,-0.04359537421542118,-0.0641176265395474,-0.020492487242114735,0.02574681942514279,0.05624745418029927,-0.05496284061973362
VCAN,-0.05081873859142819,-0.004225258069540358,-0.03525986062955932,0.10813362137009092,0.023410200799388308,0.01095084602663377,0.06632255065016598,0.07709921707122826,0.04862236953335949,0.04158675469644949,-0.008955220797398638,0.034877443484247136,0.021166777499974015,-0.06437191291627806,-0.005578115524184767,0.050407318485173706,0.06497504140514021,0.03329855789973455,-0.061948852382916045,0.0346582347595116,0.01532029378147909,-0.010560574581681893
MMP7,-0.09101381908566579,-0.03956902732605055,,,-0.0424513986357761,,0.07781685815727833,-0.021508663160295913,-0.02256349094615371,-0.005462720083674751,-0.03145203150801501,0.053311306853434694,-0.009136156595449158,-0.05036759014504221,,-0.012538583640436607,-0.03621075376181886,,0.042820284717440225,,-0.04502603976363502,
PTPN6,-0.04161361460709024,-0.02007397773424072,0.034178349178526815,0.05231722549538059,-0.01719865102541702,0.0020592204672834923,0.01995840048515905,0.06135401853172854,0.01800414974835695,-0.016033624897391924,-0.09444657399504293,0.010078521293625794,-0.0034897786176438786,0.07961433889325689,0.0857037134501948,0.044305770423173324,0.0851409936782492,-0.005074424824419779,-0.018838563607693044,-0.012714310420214463,0.04485606553299088,-0.03503255455861425
PTGS2,0.005191669140497162,-0.020041114454699183,-0.016747709462080655,-0.08377810743492353,-0.0033612274017997545,-0.014464307357016974,-0.020401475998734576,-0.0053282263956095375,-0.0013031718010362689,-0.027498932076064707,-0.01538260280432155,0.021115867815962922,0.009133559828572146,0.17184639643705435,0.08756702873551334,0.02534441844885446,-0.04249098924837483,0.015701314612170413,0.04830859484049719,0.15348621949225028,0.030213354424139638,-0.014662253769904663
XCL1,,0.005903015320328778,,,-0.023232927871863738,-0.020152403796436492,,,0.06394126331702209,,-0.04125611624514144,,,,,,,,,,-0.00903383503880091,
CD58,-0.02241576715031759,-0.04175730098996494,-0.026725502054423367,-0.02166870065227644,0.0006532729690235495,0.03618270520791347,0.024892386428987494,0.09940928029829835,0.026361036372794085,-0.011676013781390965,0.008895293264321258,0.05479822826230706,-0.04305564812952284,0.03999074863637402,0.08989358666366574,0.01954887506918345,0.08314384675590722,-0.030986422386474373,0.04949929264924972,-0.08223710113996807,-0.034420417149356626,0.02458798909633865
TNFSF14,-0.037921591462918104,-0.025860560122663984,-0.0024306990487018435,-0.03323246472284171,-0.021405263076203464,-0.008367679408434777,,0.017488020368361144,-0.0157503103804489,0.01809066706541776,-0.02052694317481375,,-0.03170354050683985,-0.04725644151984922,,0.014990041819581554,-0.005577347111049979,-0.055822595183505734,0.015742266930373918,-0.0011364026830455866,-0.015118748647347286,-0.039645147972777454
CNTN4,0.10308705634606923,-0.0003410624323507754,-0.015321184677213379,-0.02384653623608845,0.008310009205156194,0.16599152049364835,-0.03779598017314388,-0.023050651685911756,0.006824028591636197,0.021525437996807433,0.07016676955814362,0.008955816111920355,-0.029581017731970007,,,0.0467819891480139,0.03144027072962045,0.03445827652008206,0.03446266903477288,-0.03805604685629509,0.01646599398521628,-0.053491751804608564
NTF4,,,,,0.09388421504326988,,,,,,,,,,,,,,,,,
INSL3,,0.05588033202938234,,,0.006271187314227003,,,,0.059214035076671175,,,,,,,-0.0446594623619658,0.017875714554909293,,0.020544040996995597,,,
BTLA,,,,,0.0028513172488231963,-0.021009551829298076,,,,-0.021000495701738998,,,,,,,,,,,,
MFNG,-0.08190157878070115,-0.0019706381100930135,0.019934607726527193,0.016570109769206975,-0.012671326895438345,0.049469963001401746,0.02497515893260288,0.06555414236272314,0.041016588460461335,-0.03003329244589421,-0.04610086491534743,-0.04244228378378386,-0.04009538786280212,-0.04470380135473043,0.019944577039177475,0.009377460664160777,0.07592416841143775,0.012951459694889087,-0.02109582111154498,0.08777282757537783,-0.045379772451502536,0.10743207412014565
ICAM1,-0.04504468930356068,0.011192884039546455,0.005205489592247513,0.04802587163204963,-0.08044481614892544,-0.09986057574226155,0.03577164030078126,0.05078593284506004,0.03441416880212061,0.010725417140192643,-0.021420564028339625,-0.0058265705194700985,0.015750890837509402,0.060638375284174616,0.007964834652340838,-0.017523666593158054,-0.07914431727819381,0.0333831188710098,0.010888170262787012,-0.09139445945406825,-0.016192608145559693,-0.011637928562571882
PROS1,-0.13138566758411632,-0.05798277940198763,-0.010513434298212374,-0.00267421848939011,-0.02451105318855576,-0.09379913978576833,0.047147143384814585,0.03511434193346074,-0.0489264624941578,-0.06285837524856212,-0.038221259210962644,0.03248334308011343,0.04438159981134124,0.06319932086806863,-0.007789238740102407,0.0088481028364828,0.028918049763761014,0.09835802112520124,0.01751192105127668,0.03499843071276818,-0.015509581022893704,0.05450657362368433
CLCF1,-0.07268839181875082,-0.07793692675564204,0.044973505359949,-0.09399575427231709,0.025952951298319798,-0.07343168551116706,-0.00795324459258649,0.051267555797149644,0.017361947548141892,0.0020548681057619748,0.04630129118547298,-0.01638567086355955,-0.0002564092925937477,0.021897883748597954,0.007085861358518304,0.05868902403496562,0.06909935386340156,-0.004887179239662103,0.027650250758647323,-0.025656298978191716,-0.0023317667985828664,
PSAP,-0.05793915074895099,-0.09780659874441963,0.06535029657402704,-0.05151194873031749,0.02391958387402246,-0.03643331621738888,-0.06854198095210014,-0.07189229988228267,0.05512873270062625,0.041342495286172655,-0.07337009697446449,0.0011457427331275037,0.12127825098853186,0.057724930120744186,0.13532372683374982,0.018400388935253923,-0.0027298208237020215,0.018772404142150482,-0.014073269565056614,0.06478170417954812,0.03767923695276314,-0.06629060532297949
EFEMP1,-0.07625640551306491,-0.1094604641113675,0.021032210541697828,0.017836315019085655,0.04183749361561172,-0.14222422686533767,-0.02057473727836664,0.08064400194237231,0.03671640012139265,-0.018958295521070152,-0.08268386449866898,0.01704848080710743,0.022126644145675754,-0.04157318443479455,0.09448319620728253,0.029887643478312853,0.07106121926463703,-0.017102244683241456,0.014682604984414711,0.12807330526433355,-0.015900337566206617,0.06701603802514623
C1QTNF1,0.00781939557382201,-0.09458679394709074,0.029439244880966813,-0.0630040726373421,0.05931961727565219,-0.014697264503553041,0.017853871276665097,0.07241941549654306,0.051368247975465756,-0.011718784465679675,-0.09204331463252739,-0.0357531802936718,0.056539417597476965,0.07655726892530194,0.056135250579095866,-0.060106713983875154,-0.09232449279914101,0.005743808058318327,-0.08845825601260887,-0.00482541687545869,-0.005235163219763886,0.009581665285754756
ALB,0.15146534700333042,-0.02771511205207627,-0.025818758858258295,,-0.03790935819996528,-0.04133871480824441,-0.033236986166665004,0.09020810574175707,0.022035009522917627,-0.018677751630554164,-0.07028577712931265,-0.022329173290119922,0.08015922740574632,-0.025044937551481374,-0.021361769877854174,0.042540385858390754,-0.0151740106366575,0.058118061822379566,0.023024617559807215,0.09965483600844557,-0.028774419111858202,-0.005867666522400208
CCL13,,,,,,,,,,,,,,,,-0.014931958326898153,,,-0.02017722920838027,,,
EFNA3,0.03721824750474389,0.029782285616286795,0.054669655057498406,-0.03385683717663585,0.021809017566691295,0.01522259042874708,-0.03003806269871298,-0.03575245756749608,0.01394948627382425,0.02891698471538458,0.08168263342917736,-0.02741012236553501,0.03884993539316012,-0.006561442831264287,0.044556969253774045,0.06836174872357151,0.023172452931124965,0.06699951097997624,0.04157397668314373,0.009640149101578746,0.10636900365024853,0.031665463111244276
DRAXIN,0.03074957691765762,0.017770373861759958,0.0720671592377352,-0.04687341998443417,-0.012872019044862123,-0.01832083683332769,0.013656681776005977,0.032870895889891415,0.06628751973418778,-0.014997318007751954,-0.01678955925572084,0.010367238220877402,-0.02363188412591216,0.012658558477476854,0.0663894879446768,-0.02230132013193601,-0.07107717646420697,0.0565307608825333,-0.02018697176096481,0.10152242443990303,0.027834779026717844,-0.04720404532425534
RAET1L,,-0.010632541105086199,,,,,,,,-0.01796266348056589,,,,,,,0.006815648275992634,,-0.004324836622831575,,,
NPTX2,0.034490832016311083,-0.013717890790181661,0.008865727746889603,0.037781271252038603,-0.03914310501429649,0.06508951456069177,-0.08573773011451381,-0.04926881545505329,0.006594671169926997,0.002419612951303273,0.02439866160075418,-0.036038352708397274,-0.06093841712709608,0.03342406683639983,,-0.04139029832773934,0.05590981648126693,0.05492212649107317,-0.006387010005174924,0.05378820774661893,0.07773688685793023,-0.06857348468302842
FGF11,-0.039284568233740304,-0.014759064913040337,0.01738086292273065,-0.08053162882945589,-0.004839501151964371,-0.028812144596096958,-0.03178607316058417,0.07256629444616516,0.01358142014324279,-0.01684579680492397,0.045006256989069446,-0.001891981017251192,-0.0027875592175677453,-0.07795344390430727,0.08744215576369813,0.015152487884031734,-0.0062110276210797614,0.08814480808790705,0.07038396355700761,-0.02090538735839748,0.05253961468561401,-0.06077953410964581
CD59,-0.0017957681046145149,-0.06217584483303658,-0.03366102731846494,0.036643979649233695,-0.031138172053813973,0.007903153892698809,-0.06097926553489868,-0.036086160976625356,0.06275165281818035,0.035504003168691095,-0.06405473754200793,0.0061566731477184465,-0.031493806698811404,0.03236367703586068,0.02428219080145952,0.030470093646845983,-0.004743312441803854,0.07793279456434368,-0.008821455836233807,-0.009619940660709864,-0.01779699319435678,0.00025141563362081804
COL9A2,0.04623270624212354,0.06379734916427642,-0.00528827009721016,0.027991140859630698,0.01975409288086235,0.01702556713262586,-0.01577441237350233,0.027117274015306513,0.045045003253478065,-0.028798912180851025,-0.014998257314404436,0.05023291812974899,0.05658210778685949,0.05626588525227441,-0.02833846032737416,0.04995916050810838,0.13362235218797133,0.038093403890916575,-0.02645116542774602,0.08388608888508454,0.020110741875132336,0.05374640173625179
DLL3,-0.007693269690803602,0.11426457349053577,-0.01851704976344246,0.09486870849810523,0.008863134535370958,0.052430760740343564,0.08754594591903642,0.07102698221963905,0.012229932912291958,0.0244012349071755,0.06827885291469707,0.04381329468929849,-0.019436820065978654,0.024367397103839762,-0.025675614698107148,0.07687167396597094,0.1035380725670244,-0.001702274404856099,0.0057591290108415134,0.05960367471672874,0.032727045074723,0.037827402869495506
FGF5,,,,,,,,-0.014770641047356241,,,0.00945948329914351,,,,,,,,,,-0.019847575045800533,
LIN7C,0.031010740327269328,-0.023964992527919667,0.037323131157097525,-0.018167342246421265,0.021129805477638947,0.01543674028893884,-0.03928139415764199,0.03626215300304936,0.034804723834192725,0.030013696013643718,0.027192200720249356,0.04694813799042192,-0.03721284949499835,0.1097424247329842,-0.0001573826970491475,-0.0031140024415401016,-0.004705725690229288,0.06268176505992878,0.022230534499751143,0.09073606483870489,-0.0019322897131382258,0.03886151311027023
GDF7,-0.026913572213578676,-0.025936405821967698,-0.016440721396175667,,-0.008042910616354553,,0.08714386705578073,-0.018549213919082375,0.010092495578411981,0.07257434711764238,0.17302394818087966,,,,,,0.04693428926477363,0.0047661950982683336,0.0018935174684718281,,-0.031067170060497477,
PSPN,0.08030577651282284,-0.024567780167163693,-0.02962182937890595,-0.0035186513197524904,0.0664763332337029,0.0811707059461801,0.028638794433588088,0.048028408859237086,-0.05791156030115939,-0.011429197564273772,0.007003758141415687,0.005765038855577311,0.02458786376647933,0.15139417275718758,0.06167661281317715,0.027016974218037965,0.06349692051643659,0.12769219710098323,0.04077441824144293,0.038655361332654806,0.08929230398617348,-0.07231382221062217
ANGPT1,0.04639785310995392,-0.0024431109415377376,0.01834463685184304,-0.02437172964658044,-0.012371175894178294,-0.004361834922909848,-0.012989571575180462,0.044386221244303616,0.0402820064866579,-0.029396869923544542,-0.10092846572892535,-0.030815138215205203,0.0017012842737756974,-0.06467712307274875,0.04927668466778343,0.024357319240479087,0.005173136326581619,-0.07604862719517562,0.027491183305766602,0.11434874579774122,-0.01609981441105358,0.059517895075843076
PNOC,0.027159448426105792,0.02440825868235083,0.0131139908380741,0.0325361120119077,0.04246798175123153,0.08964731886779916,-0.0021084869549667473,-0.05473338349758205,-0.011118896881502003,0.026819777594678195,0.14860808458988267,0.0025693233796045705,,,,,-0.03468900975996861,,-0.027106393151629753,-0.006618312122308929,0.01673627565932575,-0.008480403807196708
L1CAM,0.09681144299674699,0.01296141970471345,0.01711014392066972,0.0040970254494212014,0.007473160893946454,0.01335777260845042,0.017335904075492844,0.008126301484656833,-0.017179513840328686,0.013765612389640273,0.08265739028914063,-0.014216838846744012,-0.03872754569837842,0.12224926613423191,0.02608271177555421,-0.07280540477683832,-0.06249200403323681,-0.010640714696364314,0.029784322520398875,0.09131342518334186,0.02299927689496183,0.011358503387791064
APOA1,0.02358190556717564,-0.0013966274919088777,0.03446661479555219,0.11799517178316347,0.021118316324307537,-0.011612523065723577,-0.014263060810234884,-0.008226372653129225,-0.03388006385440298,-0.026614232134129348,0.1330363182521855,0.006360269554812127,0.046709399574628954,-0.06076870988299838,-0.00549173573747904,0.013674696972380156,0.022036888362600524,0.03165084945901009,0.002570244656433911,,0.04096626967690391,0.1276407862567164
PSEN1,-0.03844649855013604,-0.00035735065600661897,-0.02264796112168435,-0.05839650805228166,-0.014385074190337362,0.05334736498785845,0.04849290358147832,0.014603757195565475,0.006777087407101631,-0.020419927548663376,-0.09838526711427326,0.04297358808468857,-0.002648883735910778,-0.019705818963482707,-0.02215420531340878,-0.027116698346459862,0.05269178209829186,0.018425221068869464,0.005659411631045359,-0.01838461113766491,0.06367490244567786,-0.057086011917036245
CALM2,-0.0057166244600732235,0.034578853262933786,-0.02611488710285978,0.010990263383256113,0.03012573780174106,0.10066854115002614,-0.06120772442693203,-0.0818916488553492,-0.037927683196378036,0.027282960115354624,0.1312304756096203,0.05594574442801437,-0.016745651088633857,-0.052806096265617435,-0.0804277332617984,0.021590910762146785,0.13365278498987376,-0.00301109764677643,0.03799719869199952,-0.02724739956831576,-0.014199707730062733,0.1110951999656096
CLEC2B,-0.006623310598476175,-0.0613843947799443,-0.018123412003956983,-0.06180329272216724,-0.010406682779744221,-0.0567321278978432,-0.001463399543071979,0.06758952103207397,0.0067585897390590325,-0.0031025010853163995,-0.047007737936525955,-0.0023299837505271225,-0.05832043715461277,0.01945081780237039,-0.0030356716241918733,-0.02550739006768367,0.006289446035115496,0.03340991841963213,0.022385479520214056,0.052264452991572834,0.011119182592282627,0.03462061067139959
NTNG1,0.05108462512821336,0.04717016430484122,-0.04304997893326866,,0.026373132837969864,0.04036373097486067,-0.03333204385098656,-0.0065938311060274235,-0.04918214171032628,0.008320461379486471,-1.418319766021113e-06,0.04230182853571004,-0.06023396843354114,-0.033728562772027466,-0.03009246976758568,0.01441807153131062,0.1056013008122878,0.04986331623081427,-0.02117732570141972,-0.068547676083225,-0.0318462113415697,0.024988326056905937
LRIG1,-0.005574377374830307,0.07034469749567722,-0.005131746454116386,0.030194143747078014,0.008004853902269224,-0.019586121430950485,0.009435450720921158,0.05267570515377063,-0.011549679196179875,-0.013517957821971386,-0.007692765627663599,-0.03157849525346868,0.0016323524764494945,0.0027233698805952207,0.0059858214697946915,0.05325112861680701,0.1583902155964415,0.04195799543398967,-0.027539549460842742,0.062420198771688314,0.05516029663039008,-0.02702426249856327
CPAMD8,,-0.04942725455436844,,,-0.025256892271709547,0.0028709706531344597,0.04759159702293537,-0.025989037855465375,0.012589050828605486,0.039295892984514594,-0.027902719374181987,0.0378510602110957,-0.02663998735304768,,0.1099494328279113,,-0.036646736660880065,-0.041449716662086376,,-0.055577340030374935,-0.022028952046041793,0.03613784131483099
GHRL,,-0.014055004627899917,-0.02085327954608972,,0.038232234608358125,0.03567031022040052,-0.012753308075696872,-0.024924174081138124,0.04596005938343878,0.023514313419561703,-0.03373635996938132,-0.010335997853134233,-0.035892580848766835,-0.042877439522063306,-0.032203562385907374,,,0.09976290944147147,-0.02204168132869329,,-0.019418750440802064,
NPY,0.0013254876135269048,0.0120652694076267,0.05346917647411196,-0.019180290979667308,-0.011532171249486559,0.07765566883233631,0.0347297820822045,0.014887511863611473,0.00044673182822056387,-0.0046746516715182275,-0.045636807911953514,-0.014247625067425778,0.06350665852716429,-0.010566951282417622,,-0.007205484740366189,-0.02721686569849425,-0.014130584097291447,-0.013159439440448093,0.010876880720851557,0.022583130851955704,0.07954780199868684
MMP2,-0.008030521943392894,0.04786864687114857,-0.013390714590939233,0.08308767976316538,-0.024281664791980677,-0.028231330318154214,0.054584762803411103,0.06320947376232504,0.0583842743155683,-0.03909991263888975,-0.07229925819040695,0.03444255289336802,-0.0014528484023446262,-0.0033081800535403605,0.016430622593097948,0.044465004793872644,0.0075919294260380354,0.04235179622704883,-0.08994169466112817,0.13991568618289824,0.029329598907218597,-0.06500413328577977
LHB,,,,,-0.02199684576153061,,,,,,,,,,,,,,,,,
PPY,,-0.015853163247746344,,,-0.03068463751213978,,,,-0.02109200567250735,,,,,,,0.03733802773924096,-0.01577775616155105,,0.0055552089108975335,,0.05034977298666754,
ALKAL2,-0.035178255177764725,-0.02212649720959189,-0.01319637257235422,,0.032951535144925756,,0.01913887783993496,-0.02946724633056244,-0.03397990074489604,0.00404485900437538,-0.0171693878411771,0.08402306738647757,-0.04258536064222225,0.03584419581026134,,-0.027249339881923497,-0.011794201091142499,-0.020524928577167378,0.05016358864446832,,-0.006650099553685287,0.03908635877052558
CSF1,-0.05648827102203474,-0.03460098942606471,-0.01798642259618282,-0.013956371862128532,-0.04502567425561497,-0.05147056780196794,0.02195964195416925,0.07597797490687123,0.09746486960864754,-0.020093418687385723,-0.049749451772476215,0.036384595881246755,-0.004578691983562133,-0.03001015781080982,-0.015218684727380638,0.00038516273762548037,0.013971489501986158,0.01729415366666537,-0.00455423275265267,-0.07737544040136073,0.005268733739194217,0.027941205074358984
SEMA4C,0.022154150744326594,0.060726486445139644,-0.015478619603601649,0.04499405486277779,0.00658256224269747,0.044129533797896005,0.06284988866237083,0.003934791333917845,0.012954856082382636,-0.01878789511896162,-0.05288531042489231,-0.037133532732137285,0.03528249712173504,0.008789797135562877,0.03235327420346685,0.06547905569213933,0.015382269250291706,-0.0016619694529667365,0.05404806292686154,0.04167258973588153,0.08110301882963329,-0.026727480685809147
ICAM2,0.039431208023331325,-0.030971971766559185,0.0038300901164712293,-0.01657750106342439,0.02761158085849256,0.014102543567146611,0.06104369711000699,-0.009446502815771222,0.016809897203251576,0.03416344561492581,-0.01415173525635879,0.09018717814673217,-0.0019616712839706243,-0.10538773944370068,0.005113707899787814,0.04937369490005368,0.059961984437039866,0.019138496074157012,-0.08350251242498323,-0.08281248976331851,0.05317135620163418,0.052796027127357335
SYTL3,-0.027401133384228726,-0.02672281099408709,0.011780278997514259,-0.061585531005159865,0.022014406576468967,0.005953764552153588,0.007695224470066629,0.014783588367867242,0.005701377248866012,0.020073187380526252,0.04785728326114612,0.018523821247946857,0.09526348440091459,0.02174539136938355,-0.03504306269767202,-0.019945875727353356,0.013843220495570043,0.026362396436771084,0.039631083785402636,0.05767219169634402,0.054841962033701175,
IL1A,-0.07351216856514824,-0.04420175190671768,0.023475613569715656,-0.04508652694767586,0.012756855561539698,-0.007039109993970932,-0.007573504770761142,0.03456903864925597,0.05745077202570396,0.040940697554186174,-0.06003352112975591,0.0015085363520313682,-0.0024971843355530627,0.09201384213080542,-0.06555011015123216,0.023861631024347473,-0.01898077745558091,0.067569537711672,-0.012271104473305431,-0.05332938256734062,0.050010253624745336,0.022591030271198083
HLA-G,-0.0023337882731734446,0.009683798427904632,,,-0.023232925773735223,,-0.025642906992060194,,,,,,,-0.024657054934394903,-0.03399158647727322,-0.010022260555923788,0.04031389389063954,,0.020359577931382506,,,
PGF,-0.02121167243905372,0.004590380495092955,-0.0009094932969994584,-0.01918681533836425,-0.005632928782927348,-0.01825810406501093,0.04706267135475364,0.005514808319151554,0.031646662031116414,0.02653557389016625,-0.02681542243665985,-0.012872035085789131,0.0027034150218953903,0.020071972034596954,0.1226036462745584,0.018028446418093806,0.1496335518490946,0.028096451538546778,-0.02163771698535027,0.04464240084738374,0.07345319943239698,0.01981965299049543
LGALS8,-0.01876631196599149,-0.012128448220774357,0.048027617210970715,0.10094444150857323,0.05586971348996224,-0.010922816922321613,0.03618286521466296,-0.0030886037424490012,-0.0445741874707118,-0.005278087368753013,0.12150983902902546,0.08760089583470733,0.017238114817979544,0.029353117426160577,-0.07821046627392556,0.03775176599747447,-0.03141203611423119,0.06402597550341937,0.02682881905752115,0.035678809645239715,0.017076861698798528,0.0010491074121825748
DKK3,0.0519162415223541,0.051001614853834545,-0.0018942508527883338,0.017983438958903534,0.008947554253909614,0.08270396371993044,-0.04867010761130116,-0.060948036218773954,-0.030968884559369095,0.07683235715142687,0.05165204623700414,0.011645230431125853,-0.02233482537100908,0.042324754797006814,-0.04057880246503424,0.08545768275354415,0.06755719757143548,0.009252838684398757,-0.007956372486249955,0.1022456472344194,0.03497725335459051,-0.0550420169795717
COL16A1,0.037124825793305456,0.027323072024733292,-0.0033156687092773603,0.07589180257799091,-0.016649339194010137,0.04557102899714358,0.038978579764951976,0.01064399916138724,0.02196002882124775,-0.03595429003049999,0.03521114494605168,0.039814469531330145,0.10619294240195173,0.01727611668982626,0.03720170861857535,-0.07202088873394064,0.059657954547698996,0.049064234872363076,-0.0595465785135223,0.09973209578517676,0.03294640037884552,0.06991843033546295
