,MGH258,UKF248,UKF259,UKF313,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NTN1,0.02064761635657554,0.04890276676443589,-0.017908413920074296,0.08093127601244107,-0.008878195682692788,-0.027625838371077557,0.010088510389184634,0.12034964022414082,-0.009179052898892287,0.014747187455797554
CXCL12,-0.0424968338256916,0.07354036403597017,-0.013689832507112256,0.028391583372679614,0.0841722584946904,-0.017790250943375708,0.09430542398836357,0.047144327076617476,0.12627480269378988,0.09265833491176129
GNRH1,-0.004291663470439087,0.08602641955162615,0.004477676973923511,0.0014764147502755666,-0.03367104576334678,-0.05441562098212273,0.006983547489432786,-0.021570746829498413,0.008380568416065206,-0.02752700484204694
FGF8,,,,,,-0.038792979237506846,-0.027153880971786303,,,
RIMS1,-0.020073015737307125,-0.02426318552472358,0.030149263410543126,,0.006770778939921402,-0.04389048398317292,-0.006529620093764524,0.10540120976925856,0.016809769687480842,-0.033191757584241935
FGF14,-0.010968031989557939,0.03387373207811602,-0.027427815367854453,,0.00867614926492095,0.025692743423476085,-0.011814820079160373,0.055093262279969225,0.01526047813351539,0.04321968812459406
IGF1,0.061220404495005765,0.04892733884729799,0.047926796599435446,0.056072621000603305,-0.017983321130093023,-0.001129728664358255,0.019054709112552685,0.024310646531244703,0.07248936741467189,-0.05574277247734748
TNFSF10,0.02186901273509001,0.03242460306985812,0.023360035044578054,0.0752704703034759,-0.017410470802492365,0.03318128890684066,0.03836434329702116,0.03204957139149672,0.10422639766485282,0.08518965337346564
GDF5,-0.015707252864920012,-0.017397525668321968,,-0.004531156184716528,0.04157551773178262,-0.03233858673666077,-0.021452639664156937,0.11282129818089179,0.07041448005360722,-0.0001915845702050786
CHAD,,,,,,0.08822334986704072,0.07370419558325558,-0.023983587366320128,,
RGMA,0.07828678522832039,0.01641031510703565,-0.05862299177204474,-0.030933522963945834,0.02158491246542333,-0.017869406168523182,0.07673160020155352,0.07736346092090439,-0.032207744223171464,-0.05123994920678933
WNT16,0.0021622661556426706,-0.02667102225181696,-0.022883992040032167,0.05850672891084186,,,,-0.019812997165150687,-0.03384759488085407,-0.03047719487652334
CX3CL1,0.04826575241164444,0.0242038307827195,-0.018755627698642533,0.01019792196313683,0.092554561785122,-0.010780018498953544,0.0700169260892028,0.08207442398662748,0.11129206830882638,0.005774745645615827
FGF1,0.0720291947527345,0.0781285615431301,0.009844891561746968,0.0559290814581207,0.02831250822138938,-0.020002818459713526,0.03576011539412632,0.01628408377767357,0.04416156077782289,0.06163014378770782
ALOX5AP,-0.0033328662052537665,0.027100603141651327,0.06751234497785695,0.000248509948322102,0.0037636949165710527,-0.052947823428522035,-0.10067937127624293,-0.047402547547045294,-0.07537484041044101,-0.0807078885205487
IL1RN,-0.013978460425722214,-0.038314671258175156,0.01228266361724168,0.02947440964945692,0.10848203314074345,-0.05863315750245378,-0.02956202364123778,,0.0006206470607779438,-0.04198208577389516
PCSK9,,,,-0.02235093096760685,,-0.022435281663280286,-0.02085840010687872,,,
NPW,,,-0.01658376047535066,-0.01673063860028408,-0.002523688020770682,-0.03831410307280177,-0.0014524511930960322,-0.02212778971898132,0.0009731424711981736,0.008673153195937663
CXCL9,0.017058087648676994,-0.005056438347070447,0.0415078549042222,0.04903954550848079,0.08107527499698297,,,0.01227451501921018,0.05676733123131115,0.01722853000050558
ANGPTL4,0.026982879809311883,-0.030783146557575778,-0.015368276625038039,-0.07325655970439059,0.056068539488581,-0.014846108483147985,-0.09319106294905126,-0.05157198143145234,0.039460952266421115,-0.03739350479326295
CCL11,,,,-0.01687037850432361,,,,,,
UCN2,,,-0.011499081122527375,0.004674066201407886,,0.018256265544331716,-0.0362328942921918,,,
OBP2A,,,,-0.013494904896903,,,,,0.09607996648919966,
COL4A3,,0.008516751512484138,0.011505514828548448,,,,-0.016505677589471288,0.11062250624386871,-0.044114096535978316,-0.024058442610606422
NRG3,0.0716894294765997,0.0081892001152369,0.017260148783778156,,0.03217049770363489,0.018963834240239535,0.035585842819984434,0.03248725108260746,0.07328818334086795,-0.02815539026316891
IL23A,,-0.018590828907388342,-0.01809143654729789,,,0.09989321720566151,-0.02678819129514174,,-0.029015280846360122,-0.0269433719262369
COLQ,-0.025504629044471427,0.07736233324551207,0.041022120727887905,-0.020376456654332104,-0.03608948070932388,-0.01119267909809234,-0.0039528573076123485,0.04389957130340497,0.08264615372514704,-0.061214993361479925
SCGB1A1,,,,,,,-0.011023245242549074,,,
TNFSF12,-0.03748617840774829,-0.01592951026290448,-0.0075318687898792164,-0.017423066135615537,0.0482591394926721,0.049970772535324996,0.033754213513040955,0.049217400644438754,0.008802858006779926,0.02107356431346318
DKK2,,0.053066028911498836,-0.01166860787565359,-0.026773479420399926,-0.031826390250975715,-0.009322420014897642,,,0.06503313618955878,-0.034022552733258105
FYN,-0.012783728086012386,0.0411078627961751,-0.033474828733710195,0.04334311576024395,-0.07240851816164409,0.03452585510914432,0.07123435935788076,0.059959835075777436,-0.004521724550309025,-0.017063164426719016
ACE,0.021046373781763043,0.09255865335297908,0.02970134523895705,0.11110932697584651,0.11146456291471679,0.09071802814645694,0.20869905077114775,0.13484853147907871,0.08611357238297061,0.0613208074451705
IL18,-0.0334534048387281,0.030074450637185543,-0.0027582537079723773,0.13826006398314425,0.07757912669594796,0.013885962052135397,0.10889597284329763,0.011735322636022767,-0.011739779408592133,-0.02839121740886733
PPBP,,,,-0.012611532654430532,,0.03740686639132823,0.02767581925173577,-0.02547599755019646,,-0.022494182797163937
CCL27,-0.015910979751449693,0.04242093658168566,-0.027091629301429884,,0.04737423757719575,-0.008414135467232138,0.014512459581439579,-0.008909095005173109,0.030302506983142574,0.039571502197828026
SERPING1,0.06736482025307021,-0.0067979009523396645,0.049703814801985664,0.0014296121998331973,-0.03313400452803481,0.016528971295477164,0.050212924962684556,0.07694859040034799,-0.01162263459098588,-0.006407822292518966
AZGP1,0.025947911044836996,-0.01455760971157118,-0.041366772518929305,,0.02727326803826506,-0.02067278326439986,0.05481482104822936,0.048570136890527915,0.009712882642930853,-0.0692029018002133
INHA,0.021453333829989988,-0.02364945851798425,0.0021993999928082535,0.043743010692146735,0.045146726753123465,-0.01650193672887807,-0.0218096287235164,-0.02212778958782467,-0.018729986988464276,-0.020909489897056203
SEMA3G,-0.0241404049081973,0.0626295191611288,-0.02167871901723992,-0.01860026217564759,-0.005869809220706299,,,0.005267540673197266,0.15611382418787606,-0.041067755989807976
COL6A1,0.03322839986783301,0.06294798129239883,-0.04877473727122879,-0.05707619373925599,0.08999263319022861,-0.023396333838574892,-0.022517274160049557,0.05972157369997335,0.0702194161617312,0.021062862994747324
FGF17,,0.03559872373603573,-0.021583595465885792,-0.014326903062405326,,-0.010038614999208498,-0.03565234966013792,,0.08570300924713783,0.07196797201331762
TNFSF8,-0.01727457966267463,,-0.014668761825838155,,,-0.029806838979432426,0.049981087802300005,0.0800203129295889,-0.03978660968007219,0.013556433660777453
FGF20,-0.02300036456770733,0.0332873230225217,-0.03649888808326721,,-0.03131457916277022,-0.0324124173063371,-0.03565929859416648,0.023379769833018253,-0.013795088847756942,-0.018751065913542923
ICAM3,0.04278771129905495,0.05108930885094618,0.034104140577194846,0.03805372058380961,0.0110119228924409,-0.0488689654106874,0.058750867498045624,0.07516317493635973,0.07476116186970358,-0.03109652136979708
LAMA4,0.03940262243422558,0.1362153132007101,-0.006114506984886084,0.0891159099582905,0.14059898595790365,0.01072705660738101,0.05540050915724314,0.0974067562189643,0.09871776330168344,0.04149208379115601
INHBE,,,,-0.01658982277113576,,,,,,
DLL4,0.09541253595881494,0.06289672360076133,0.009636263993853748,0.08185391449861922,0.005533611997627804,0.018397311748336462,0.044110540650618264,0.011840768991421455,0.08814500667655903,0.03761116580921484
SEMA3A,0.08082167849904551,-0.02536344263795769,0.05363395830685503,0.01998669137048723,,-0.02795697194307232,0.0037809434988693392,-0.0005937626706576285,-0.009010173005566013,-0.014293867628388968
RLN2,,,-0.014803607947293048,,,-0.02061135675788794,,0.02739576962791397,-0.015127008087406702,0.06835553865482423
C5,0.0579347485520422,-0.022778831632877306,-0.015738164637084863,-0.020483103624678412,0.08972089200017777,-0.02050872794292764,-0.044917042350345104,0.006769137062641843,0.005454405600928374,-0.002403719873669211
COMP,,,,-0.019596582893550017,,,,0.018799258089292222,-0.02562171653788619,
EDN2,,0.010492683749829689,,0.1317282042867663,,,,,,
C1QA,-0.04340082706466986,-0.011681742588885258,0.028742522598824784,0.07387238097029514,0.059138666331052726,-0.022831475458937902,0.006312429978208417,0.07712410024221482,-0.03213227283289094,0.05699086074938319
UTS2B,-0.01464920223185626,-0.014908071950376783,-0.014803607862244616,,,,,,-0.031949121801475036,
COL9A3,-0.005870198939060233,0.05899749035831332,0.0415309465895077,-0.03402360862487603,0.021542920809958767,-0.004931427850293583,-0.01012758903211571,-0.058083923190822756,0.02586731089305274,0.020467588579810538
DLK1,,,0.060440866748540066,-0.02089796148220484,,,,,,0.014357505118227545
HGF,0.026370072364820543,0.016244491736993737,0.042298685100707445,0.03528329343457787,0.003011727364533691,-0.047654940086575656,0.06401725056748113,0.030334240458944006,0.0470381580593392,0.060245989991946226
GIP,,,,0.02610823727041164,,,,,,
P4HB,-0.04407294321189235,-0.01003927650730093,-0.030645529283893844,-0.07813975129564496,0.10261480460873297,-0.043428933582017396,-0.03718211706250315,0.05867385054604171,0.07859362849563725,-0.04750014043597667
ADCYAP1,-0.016112295236215227,0.05848385854384304,-0.020300906272838173,,-0.03521925298585848,-0.014368415308782663,-0.019576102712373415,0.10597501944122148,0.029260197851095186,0.037473047141904324
GREM1,-0.032485527642740125,0.050464180836959964,-0.012794958216241775,-0.06676478439051654,-0.026200872183629372,-0.023836224398195556,-0.015194231609431839,-0.09539569719098562,0.0567481412637118,0.04040917700432936
EGF,0.009928169074840239,0.0002878411305833106,0.03452184263601864,-0.017146746996478057,-0.044756257332555754,-0.02520078302482982,-0.01991504100842325,-0.043327306886201206,-0.02998275347064197,-0.014955491128150204
VEGFB,-0.03251934251079488,-0.013447690964356626,-0.03443261683692629,-0.0619866466699257,-0.02525178298957575,-0.05381599317856599,-0.012652894890315706,-0.018617231323985996,-0.013691661939876844,-0.0849914473912111
FARP2,0.022496472572463462,0.04873280905471958,-0.006236412663915346,0.08998788201260305,0.024416865491962734,0.03382446245749619,0.05527364933954608,0.04883235671143224,0.032503125140649076,-0.017477635350719858
IHH,,,,,,0.0043528793255155985,-0.024293048568425995,,,
LAMA2,0.017812789431161772,0.07076343040539822,0.036391334880188995,-0.01922993967524132,0.11617409229760049,0.102483763781436,0.06938972759512084,0.06509087236417894,0.09027968156474767,0.05763456083078735
SERPINC1,,,,,,,-0.019915042592708675,,,
NRG1,,-0.025855237614752228,-0.025889188657339367,-0.010784773609015372,0.014025181970036252,-0.023980954992154684,0.018893871321640596,,0.028141363863237505,0.04470802998927378
SPINK1,,-0.04168543415137302,-0.029302836050977416,-0.022350924824101906,-0.033802977723405146,-0.015017731768366824,-0.04606979814168775,,-0.031926911556268624,-0.06405603817885878
EFEMP2,-0.015382933646810693,0.002707061489481036,0.053325436355481,-0.07426557942639632,-0.006564025275695491,-0.06140563044750339,-0.061171961113380906,0.07891686081488847,0.054509947446719,-0.03805228617689296
SELPLG,0.016583774501484946,0.04408361171460658,0.006357542981295266,0.0950712303149423,0.13071572361820016,0.029314582432845255,0.037267921110053844,-0.03449868748657846,-0.04586269512280333,0.026164990399933627
GDF6,,-0.023649456209499726,-0.016583761910159155,,,-0.04893896874386073,-0.037250647975564335,,,
HLA-E,-0.08040500583488837,0.021013347839424067,-0.0008304092160879241,0.01626315287362492,0.1139317781176319,0.045623194256406735,0.0582032107743518,0.034178083930214834,0.09470514285983755,0.04566590677084171
PTN,0.01622261676515577,0.05964884621939634,-0.022905279719933606,0.059002686900839325,0.1646961444528632,-0.04647685187776897,-0.05673703157022239,0.10175174302722556,-0.07786825531053383,0.0005940133845660832
CD274,0.07053887394117479,-0.028036678517407543,0.043390797317326264,-0.023727919476903715,0.1535881733191447,0.021037799177417115,0.031128050524741303,0.01032985754504501,0.023402617363472655,-0.01118783237704578
CD14,-0.002678762717430628,0.020882299001816658,0.01071454423027952,0.03654763459978212,0.04600096285305424,-0.04286511714749675,-0.029903455151574807,0.07658087165862178,-0.06699948950148707,-0.054157971226653535
SFTPD,,0.07080530723311171,,,0.0014620364178669293,-0.019457100857922224,-0.010475661645470945,0.038012841104210465,0.0042584335682137806,0.04624377511018183
SLIT1,0.046745935205694526,0.004591580917901572,-0.02212841016873542,0.08447272066283619,0.1247883953124338,0.02199693539094437,-0.013704639441552481,0.06612815687644438,-0.036677495595516904,0.0617587987958114
CNTF,-0.018894831447348576,,-0.011668606676117979,,,,,-0.02041459258264164,,
BST1,0.06494341537534457,-0.012525701310775102,0.01388623859581001,0.024939015353120014,-0.011184704842039149,-0.05553668971710301,0.009824964486392765,0.03739830883225728,-0.04169048466341923,0.010786895563645904
AGTRAP,-0.0006551167465267423,0.09032963597751738,-0.02549898296667015,0.060713125492711933,0.01861408256737833,0.01723950061685905,-0.036954784865173125,-0.03172379114602167,-0.012854954573370304,-0.02884637410274299
LAMC1,0.031106495581205967,0.08888836079948775,-0.034995424225943206,0.055912488890677514,0.04400872420093862,0.029707710186370532,0.03772135315734851,0.06892619281791901,0.13518403271030616,0.034592635990263944
COL6A3,-0.031031448851754243,0.03954330917091742,-0.012733128261581772,-0.028657950161977582,-0.05209117802331129,-0.0017529385975854738,0.07076210391373025,0.006707525672665012,0.07298971016654823,0.042271450792025315
FN1,0.07390016800717378,0.11726778143339017,-0.018067863782049987,-0.0794821061450887,0.183111576046305,0.08619141119367674,0.034995560049880955,0.09201345089180502,0.11078944616004008,0.02554621014164292
MIF,0.015058910877273797,-0.11781822023415485,-0.015745783144106344,-0.07845473747145923,0.015740709734407988,-0.0651007311307858,-0.1273726765379525,-0.05458459560425569,-0.057736718362823194,-0.07747380911087356
JAG1,-0.017998684068609903,0.06785020202912213,-0.05893345190070017,0.09399751329100638,0.057742717105611484,0.025968891936609447,-0.0008372653738432045,0.04394671901398956,0.07667186462271453,0.02343197043733237
NID2,0.08119371870689797,0.10867056720730953,0.010289562743870611,0.0981772004713397,0.10684608758338363,0.05108865870993675,0.06615399321956598,0.07386025796300186,0.07681414087707504,0.09708085503123164
EFNB1,0.08784977115700733,0.019893757875046703,-0.0074692950083749795,0.047657166076260936,0.10793506937648452,-0.04980303976569526,0.04736441375131179,0.05917412984267383,0.06924652259016051,0.04659134028259669
COL4A2,0.0511300278435815,0.12775888627425167,0.036303495980718796,0.10266247994131039,0.07161569988667599,0.11440762360504979,0.1360383770570192,0.0820597349561476,0.12332178509560407,0.09070854594268515
SPP1,-0.038384878228251165,-0.10796377878927561,0.019076130669376835,-0.0687134964142055,-0.1548271567573306,-0.032255090939455014,-0.16321246959130603,-0.018560507950472104,-0.10492285156289292,-0.054746196772431956
PODXL2,0.02101090729354997,-0.030119356287003105,0.0021094136976088965,-0.011860151198435002,0.030676419850031476,0.03734900379630505,0.06338279727192868,0.040733573111870286,-0.010408289440473692,-0.0028892929946838274
FGF9,-0.017274582425183295,-0.028874007063163124,-0.004782239035063034,,,-0.020475872395219936,-0.03427635169707734,,-0.03201954986530837,-0.019879585716732952
ITIH2,0.00721957200424199,-0.023545084297896337,0.0027251285032579083,,0.014169504468447185,-0.04425668473482677,0.04400149030887227,-0.004448473665202745,0.03948865400576758,0.0885007963816108
ADAM10,0.03569813412274877,0.062396106572799044,-0.027720368438481382,0.06872955397322558,0.11301218743309964,0.034484009825959054,0.06522446345230708,-0.002457979651491363,0.041012648928283976,0.028192782941639277
CFH,-0.04788285964627843,0.09813550806624423,-0.0155879509679863,-0.02450629010708638,0.05186512122499311,0.025609747545155825,0.11080412474388533,0.13113004901986566,0.08710029256009193,0.04155790313770497
COL4A5,0.021768920521126476,0.0018231311845527533,-0.02395394279467923,0.09736253399090643,0.03424720484099385,0.027673660949317325,0.0711283487118532,-0.01470454473407569,0.053614655104549325,-0.01275049273405921
LTBP3,0.01788910205736201,0.018394005949126067,-0.012371036754462337,-0.013661417526506896,-0.015778638898758787,-0.004011622924405693,0.05587484093247274,0.09264893451485716,-0.004041875613996341,-0.05881666741926557
GNB3,0.11638033023150234,-0.003424903547438954,-0.022371966987781888,0.009911912257580365,0.035029951894532396,0.007986926714109638,0.10540220759545392,-0.020531123687271533,0.03051485735963788,-0.05262664160621789
COL6A2,0.09359501648331105,0.010767967427426818,-0.05074794728628102,-0.028521591292439738,0.08157378736835286,-0.03094832761720408,-0.011243855049400881,0.08628790940615384,0.08061655423406534,0.04465344814444403
GDF9,-0.0185459004055279,0.026603441447269675,-0.018500794343814086,0.0650720920297744,-0.02785311847183126,-0.04226623967315805,0.07547324368891924,0.003926247888909481,-0.03908054210470034,-0.03482345847366849
NCAM1,0.010324387642757324,0.010667437024077957,0.011446859592949365,0.0678652930782644,0.04698191449430902,0.00717908652335802,0.05995367739168524,-0.05737568839511484,-0.04971467256877331,0.014514184152074618
APOC2,-0.05897214260645215,-0.03473886139018024,0.030124575511340776,0.11490566927889752,0.007846636934286519,0.01168136988061906,0.06137794008964398,0.02257277055615463,0.010429113519799409,-0.02623955860317143
BST2,0.007843331379519624,0.03158316979991381,0.05974017707081512,0.061405987955111124,0.07555446227164209,0.06423574710841212,0.051372217955227985,0.06210282612685014,-0.10585145037305693,0.02707886706134021
COL5A1,0.023241112895956477,0.06222479883712577,-0.051328343423474226,-0.055739639512145195,0.1114332554289482,0.014822986981820914,0.002365001086228962,0.0711248834314103,0.10209928141926608,0.009492070164314364
CALM3,-0.011111613969898342,0.008703863916810365,0.0694996300366546,-0.001743033282229861,0.0044303960160627055,-0.03281196089576615,0.03053698615254445,0.05480144562200943,0.024209919747086247,0.0744716770529806
THBS2,-0.015976700875156992,0.03086533522493056,-0.03989566787597114,-0.08256996215935421,-0.020941739943568172,0.009540331550413516,0.06950262340455339,0.019426411098959578,0.037358981795376375,0.1061255361266631
SERPINE2,0.0012431173192000915,-0.027607976420523435,0.03215928866393713,-0.04273447557999902,0.021258437132992438,-0.0019347759557752696,-0.03228461316262096,0.026478435048141985,-0.01606525053441006,-0.06283653616211535
EFNB2,0.010191373777266732,0.036003549486420046,0.008846467514693323,0.03950494124560719,0.07371191876463305,0.01660409137140399,-0.019931165200367605,0.04934979671544735,0.014438556064779654,-0.011285433477609476
PROK1,,-0.022803109801432356,-0.0283285168558979,,,-0.02061136133042583,0.09066564550354135,-0.02041457265534102,,0.07834124957444785
MMP9,-0.03432834904965176,0.11150691263530317,-0.012132481541373839,0.13838791140211557,0.09879272882010152,0.023496416078459106,-0.03739411345829751,0.06558056862067876,0.12172197303355503,0.003837073619261181
DMP1,,0.2275091778371344,,,,,,,,-0.021313752586852103
NPPA,0.01305001229018129,0.06902644698549919,-0.05660149054848774,,0.012466893702817313,-0.006424050753045643,-0.02398769723906809,-0.01670360553226539,-0.032490377521469285,-0.01787304486188205
APOB,,,,,0.0038057773533181514,,,0.06589226491390529,0.008251616720543963,-0.025122270032508952
C4B,,,-0.01990588901856847,-0.01383333815315302,,,,0.02256528055776457,-0.02727126355314865,
NTNG2,-0.00382984066527013,0.03133665435594684,-0.02071628613534743,-0.022459365832717314,0.11310018160405863,0.047582194479586795,0.023065460667570786,0.00883944476565606,0.04128189379335891,0.020804338037084362
LAMA1,0.022943644334187874,0.033053074997017144,0.0350615869427268,-0.030933520585874813,0.07382943625727191,0.0012481500372258803,0.011096838412975029,0.05787857457396796,0.07344117121132894,0.02146281978414738
UCN,0.020496055392651702,0.04652940578500399,0.021030813387740568,0.031162052875930168,0.12029086298738427,0.023836139680495052,0.08197556834851616,0.012923749797869763,0.06644926442069155,-0.0038768901844188582
ARTN,,0.05636608794126453,0.010800770715381599,-0.03911700750392989,0.08160348277483313,0.05079447109393186,-0.034637167975035695,-0.02824819460438137,0.021254293820591963,-0.03622979613755739
PDGFD,-0.013239153366631787,0.054188822413945965,-0.008388014146702092,0.06287994068460213,0.014116054699298516,0.018818860995515028,0.02334527496989787,0.09414395155503288,0.022972384255183026,0.019571254953385468
EDN1,0.16030649957621376,0.06634302898848791,0.047748441988301804,0.06844196441670548,0.07638418831005858,0.05141728635712783,0.025431631326955355,-0.005528043482588019,0.06286812937169753,0.05183103311820949
ARPC5,0.03384510566267132,0.042702667662626516,0.03700425196073037,0.03697551999563823,-0.031697630975792916,0.04032948980284389,-0.04913205686101039,-0.012567916165435197,0.022251484720716072,-0.04123730378826372
GSTO1,-0.03599183414170115,0.0068811665497470614,0.0167896968340113,0.018795007055283225,0.03913577999174618,-0.048167883719304236,-0.051673236932514965,0.003749487368333253,0.09218346042254003,0.04633675908798369
PROK2,,,,,,-0.017909661543459913,-0.022420491151998654,,-0.003132627378879705,
SYK,-0.05337347259226323,0.0012181846145145462,0.015018889914548743,0.03340831094209139,0.029050377491828833,0.03752175641164375,0.009442267909812693,-0.03232100415895101,-0.02983870895670842,0.11073388841453308
CD40LG,,,,,,,,,0.05058736002425119,
ST6GAL1,-0.03039051613404871,0.031107641870567047,-0.028356259297413346,0.049118254082588096,0.007816196079964066,0.08406957874367132,0.05866976034579938,-0.01584196545957692,-0.006224781947046947,0.03562496856712229
WNT3,-0.025902205154052706,-0.0728455459911431,0.042223048235673674,0.006978872943064508,-0.015233861986485155,-0.017139996184354557,0.007633208403116279,0.055833365172911396,-0.038803677493601925,0.10405555231788763
HSP90B1,0.010010930961334116,0.007585822002759688,0.015107297875584277,0.0407721679040543,0.057119937385891474,-0.009542855889182003,-0.062170732716112544,-0.07536146516786549,0.018460526180947463,0.017343685411838984
ZP3,-0.04673155043926155,-0.02457185082815945,-0.047225079494290105,0.06557025508286704,0.13750697011422824,0.02003990251444211,0.11846340739064078,0.013086638630162588,0.06868770157877406,-0.020585975171630258
ANGPT4,,-0.01306492838630608,,,,,,-0.028248193340782095,,
NRG2,-0.03148564091630756,-0.015177286557184174,-0.01580033342796667,,0.15607808702770934,-0.0598552783166544,0.03894555596076608,-0.026029622043409334,0.015977621591543666,-0.06244682543303321
MELTF,-0.023620724255440984,-0.012958861780533305,-0.023285141083713212,-0.06374588588772205,0.09568467089634478,0.03858033465139351,-0.008213047858870667,0.13140805716756002,0.059781210270143874,0.037187977514717335
NLGN1,-0.005242271265624763,-0.004601641807942074,0.005046992163486473,-0.01847237791651414,-0.019060506998087583,0.007076292788870241,-0.031735046917168004,0.010641507893895803,-0.060846314056145066,-0.03663697314433756
SLIT3,-0.02196155903771086,-0.02232717698783041,-0.02732695020531083,-0.034632785092337054,0.010372398358589026,0.03270264158579417,-0.006534267274387366,-0.028687141114148003,0.12076399683521266,0.06788105027378774
CCL8,,-0.00654475537582148,0.19599342232930778,-0.015868666504257743,-0.03380301501089991,0.0004556705449818162,-0.01479543507616319,,0.04013779670064479,0.0058819033526097695
S100A4,-0.0173295833105156,0.01434041359850729,-0.022946670228134593,-0.02826035305327264,0.061880159424960064,-0.021131807772588867,-0.04100619672279621,-0.049312969098634946,-0.009130413122573355,-0.024903975213816643
TNFSF13B,0.004726141249813676,0.04180059140158887,0.022659090243682227,0.053936346105801565,-0.01695926939242192,0.05607318075440273,0.02739685416021008,0.04142593639863215,-0.03829510873058715,0.03439479878777527
HSPG2,0.05067243382711478,0.1274460498718593,0.0419573668908992,-0.04230675745529614,0.12412111487973113,0.0527274209483172,0.1227229703241977,0.10158480377559743,0.12144651697818673,0.09800219362826978
FAM3C,0.005945074558117983,-0.007380897454103084,-0.013807533106621344,-0.038822037059959805,-0.06471286554257019,-0.00565809237726568,0.017511290484485968,0.08890616951999637,-0.06947462239301196,0.034483419151709396
FLT3LG,0.029488552965558988,-0.029878464816498158,-0.015309975516251325,0.06725575548107732,0.046123621367596956,-0.006089114516982072,0.00822045608225433,0.0699830825343887,0.0261149645821349,-0.055435052962526175
A2M,-0.03631964006060658,0.10953475148819941,0.019523464469243194,0.14434783824305386,0.09565940010708722,0.08296655038793119,0.10757250539323777,0.0995611419133275,0.03544623645209561,-0.008669762230740572
VCL,-0.00899343528346404,0.060708546894683066,-0.022498389314850757,0.020769577125865978,0.034808766387524594,-0.013207510972269208,0.004679882513707614,0.0928571009035936,0.07204379470325706,0.08246520885528626
FGF2,0.03832370025273682,-0.02333540140050894,-0.018235292616581265,-0.029042497659523242,0.058591696902514825,-0.045668568909721464,0.04392819539427588,0.047849672383593694,0.031657102955236896,-0.03483648621179022
AGRP,-0.014428890361362618,,-0.023599268602296285,0.07404523506871177,-0.03229517522091608,0.019478263520028127,-0.017072138420295355,,,-0.018751061281440926
CNTN3,,-0.020310992157539388,-0.01769669996460305,,,0.039523176635245995,0.07612634242300541,-0.03201025397303077,,0.029230934197302154
RNASE2,-0.037704644239910864,0.0011164787905476238,0.005071735092529604,-0.022674919996162373,-0.041109689917065956,0.021587963752449618,-0.022319317964173028,0.09416107849408054,0.0010850577434199562,0.0006532647979684752
ADM2,,-0.018590829613183906,0.0153140310104542,-0.01847237994254861,,,,,0.0736166649494587,-0.02007023186314175
GAL,,0.005759243045716712,-0.02794667966500279,-0.015116020042190325,-0.03097517492563018,-0.010789659841572836,-0.04072533108282739,,0.03998401971274826,0.006286137961765336
IL36B,,,,,,,,,,-0.026943346416545836
CXCL6,,-0.01393130765374198,,,,-0.015474931926519714,-0.06877903741346952,,-0.027501511261265255,-0.04161201200997806
PDGFC,-0.0246323522097658,0.015306455065381174,-0.038358050375025404,0.022655238449426806,0.12133758702050408,0.05481029016229268,-0.008120816214641195,0.11495823740756775,-0.03391654508196855,-0.05334661220261653
COL8A2,0.0573750987274824,0.027965330507636447,-0.016060430208669724,-0.03380971508537671,0.08710028731550476,0.009705482315536527,0.012223028935949457,0.009144543528483425,-0.009242671331420477,0.0007278061725688196
SPON2,0.016316363864218482,0.10679054298839719,0.03498860465057446,0.06932326552466354,0.09823616083508781,0.03367951597794418,0.1439610276212661,0.04825374975238385,0.09541356844312883,0.0787018431000065
LCN2,,,0.015673859571044457,,,0.034424917387878874,-0.035946998432440015,,,
SEMA3D,-0.019908520580077544,-0.013242506144706312,-0.027560654264117683,-0.016015277106582574,-0.04322923282340321,,,-0.021183662332836403,,-0.0088502347419714
BMP6,,-0.015976746256597587,-0.012483071969750981,,,-0.03751623016690565,0.06456741029903143,-0.02689378448411301,0.01739397770248598,-0.020575926453758248
TIMP2,-0.03846926554588977,-0.022192010408947,-0.00078306312109147,-0.01559725276261313,-0.04865046048161057,-0.08850148011367467,-0.021179424423409015,0.06104960788358463,0.05136901114382681,0.024442371212249295
EFNA1,0.06696203821527423,0.0818216479138844,-0.02385367746925429,0.0849681087611413,0.012096658663536361,0.06671192814058673,0.028921248753939147,0.007993918505515197,0.11004794752812538,0.04645148659073737
S100A12,,-0.0006737823874309387,0.005982015054087228,0.03295054141182424,,0.017257023983797568,,-0.02185090815962885,-0.02758497329206484,-0.017629830648515324
TFPI,-0.03934578198228971,0.03345240348853641,-0.007618075255478625,0.05938130817539497,0.10986872346266241,0.031494394132184016,0.041899235384022106,0.0021948163574571867,0.0780303486509837,0.1277463068149308
GPC3,0.14636592739877222,0.014415720579435758,0.04615516989678625,0.08525516995480036,-0.03233088580372646,0.06513480673306303,0.10438201708315716,0.13115413174181545,0.027353010357999898,0.03674894965691325
NMU,-0.017610919254131756,-0.008220614722227444,,0.006869168452057884,-0.03690300287609234,-0.016858541834718285,-0.00695289138955679,,-0.00838030435186548,0.0034200849927817772
SCGB3A2,,-0.021817431176412196,,,,-0.025720809734202908,-0.030925421581848717,,0.07584629934586744,-0.020575944871601748
