,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTN1,0.07086110550831153,-0.00779321247451733,0.023624579474324805,-0.0611659010197388,0.015189031054407283,-0.02499511664206537,0.061947572681397715,0.024250493382959256,0.023502223038631333,0.025228722806163985
CXCL12,0.036854547802114244,0.049051887265589955,-0.02201583333904614,-0.026948111765504244,0.030012898732839143,0.0051634807769446855,-0.02586807469195612,-0.01930018904162308,-0.027744209811467115,-0.045308364351504725
GNRH1,0.10260207520892879,-0.0021629473739928945,-0.038340854935558125,-0.016129173653409906,-0.03756089721114331,-0.012877415127238617,0.06173500772302916,-0.03222272804081265,-0.04805126588161492,0.049964776793598474
FGF8,-0.01788359639245018,,,,0.024913661277947648,0.07290696769543854,,-0.04120822551960052,,
RIMS1,0.05799168740685575,,0.009357626237730706,0.03009503205358705,-0.0332668599792602,0.033405925040262935,-0.011709162855642606,-0.04172907387599073,0.05712117358274793,-0.0034932504816385115
FGF14,-0.0021479704383779463,,0.005213528748419708,0.025628890618197307,0.006904733425677397,0.0062415287531545575,0.03446567190318139,-0.0023776691715306497,-0.025157140081299552,-0.016451348245898785
IGF1,0.015655912069102416,0.011201889706322951,0.09987448377512842,0.005459807752249152,0.023857479445086007,0.0357575770762191,-0.021320897870311897,0.007274384582754599,0.03578294886116088,-0.041958810114231436
TNFSF10,0.025967217779405336,0.020964417267903348,0.07037567750113012,0.05151823831945278,-0.024085805680945392,0.015954155893606742,0.045504121100411604,0.013995778810332123,0.030971057300374253,-0.006031623780725503
GDF5,-0.01480316550786593,-0.0228137729164867,,,0.07851628077211388,0.06928824032470403,-0.053422911758531165,-0.005241813938029071,-0.004348083013585123,0.00324502152148757
CHAD,-0.02532905056796764,,,,-0.01392389542098019,0.07324303876076861,-0.025717162895489948,0.029336869458772726,,
RGMA,0.07348993867945451,0.04445558480047521,0.0023760077831962386,-0.06066058681347242,-0.006486888090944251,0.034132364406287245,0.049100245199776155,-0.06209960107917601,-0.008941742435759665,0.05533852134330149
WNT16,-0.01724339460542432,-0.020365270640833877,,,,,-0.021245115159861095,-0.020366668237255053,-0.03662111791510453,0.025617740959990837
CX3CL1,-0.01387234357439784,0.04265426200134787,-0.08045219278246778,-0.05441295533454046,-0.0018026849574885742,0.03943369473284697,0.06990255893098093,0.008052220343290591,0.05682865368564641,0.04395344665214202
FGF1,-0.006415628607312831,0.0063624597862602375,-0.0025974833950352244,-0.027274027927152895,0.0017434861395388152,0.02872862381652468,-0.009577143746897807,0.04729390088818635,0.0488895917379149,0.06308405709220309
ALOX5AP,0.04030794015675512,0.030585880865533835,0.0017068762934835523,-0.03610627326494577,0.048388626308233054,-0.051249590420230806,-0.06976444797393212,0.008808846027178853,0.029140145499482652,0.018825608690481735
IL1RN,0.024437586404580103,-0.005687688728176286,,-0.07375988705543517,0.11742157598027282,-0.01649435982544508,,-0.021756515128438778,0.02419398954738694,-0.04222328665179437
PCSK9,,0.11083773504481458,,,-0.008282079436947176,0.007349583875085904,,0.03546494938686012,,
NPW,-0.018195923400998588,-0.017507137086982174,-0.031751974488650185,0.0060809688745669345,0.06591471406977562,-0.05359264043547135,0.018675901016697277,-0.03951356114334024,-0.03937338675329244,-0.02750488742749054
CXCL9,,-0.022580483971109115,0.03841124745079624,0.036715870782713475,,,0.06106253739412396,,0.0373394139817698,0.014701033286048963
ANGPTL4,0.027982565746751693,0.009449250594888707,0.03870814865496751,0.12790537239687497,0.036131111604068955,-0.06342560837557157,0.03906683992752629,0.06328424131257325,-0.0061406276770254245,0.05565983456163519
CCL11,,-0.017653362566773495,,,,,,,,
UCN2,,0.00718649608278461,,,0.06023443372096077,-0.04356076859907718,,0.010769941812029591,,
OBP2A,,-0.014121227267550702,-0.029835985812738313,,,,,,0.14598852776011684,
COL4A3,,,,,,-0.019843846761115013,-0.027546289286134517,-0.031243498184308202,0.001967373613654422,-0.02822051087260263
NRG3,0.005748439472984664,,0.03916103172298278,0.08955464057263274,-0.0077992650317972555,0.03379915228691933,-0.0449721240636191,0.012961249327293006,0.04711062772592329,-0.02502073973597262
IL23A,,,-0.027455182821323032,0.03247208711245036,-0.008384966317398285,0.044189137274471955,,,-0.025347624663173345,0.0025754192744406003
COLQ,0.03408133971166973,0.003517854135280287,-0.03416298738435229,0.046484170289263764,0.05435864467292106,0.10572110695557808,0.02570781648473884,-0.055522868214988697,0.08451039509175196,-0.006518540464707771
SCGB1A1,,,,,,-0.0058186660382710895,,-0.022872893890190257,,
TNFSF12,0.04957937799554308,0.041995691630197195,-0.10002254969974159,0.0187218906103844,0.008612727134633427,0.00300765185912031,-0.057515902387564176,0.013012929297143531,0.05705760019019161,-0.02925647077721105
DKK2,0.03693098523580437,-0.0001526297879743228,,,-0.03033044491835274,,,-0.026327706027854357,0.01771260755975178,-0.013895035269145107
FYN,0.07500303348666372,0.05096092182273289,0.004022202391387503,-0.059342077172434275,-0.01822957931180357,0.08425151846017812,0.007420360424337201,-0.06441980972378494,-0.06328501703025048,0.05071625040949164
ACE,0.11732761895661709,0.0069117681144717285,-0.06432684823132967,-0.005888645777089783,0.0016783766403627909,0.052037523134635943,0.05578189763153732,-0.00046926550862982415,0.014408631262373803,-0.06151541501323987
IL18,-0.012014929216813965,-0.01755868499241696,0.025105731620525158,-0.0179553864505627,-0.06526538383029996,0.07321711735427965,-0.05129320368904296,0.03155959701654623,0.019554827795371845,0.0017472347029108236
PPBP,,-0.013196856159113885,,,-0.03146031105448649,-0.01629164453203663,0.02782571384502505,,,0.07293987503272663
CCL27,,,-0.02745518210053318,-0.013560105345882931,0.016271532165654815,0.09308094572587045,-0.02932886690334802,-0.02102703472822823,0.04426124808956824,-0.03745733762046562
SERPING1,-0.0027887059706805883,0.03192708572318354,0.02516757800611497,0.011516677239163694,0.015288291554878694,0.0022401204182512582,0.04485771811213921,0.029789034384825802,-0.05765985599587327,0.03930189166885637
AZGP1,0.009935572486207708,,0.05719297502919143,,0.009149843019736953,0.04977700675124088,0.019004455310922288,0.11384649403385708,0.05381785020531861,0.04635573102026399
INHA,-0.023167350783908813,0.07236723206003726,,-0.01424051722306294,0.09048100256735689,0.10249213941483498,0.03929269655102856,-0.0312353039349314,0.014247312652085918,0.006099978468684784
SEMA3G,0.08903355697350715,0.020738858036264234,-0.05797299726742168,0.024587563937711627,,,0.024211220631169136,0.038155607624765435,0.009991451148751718,-0.04817240555350123
OXT,,,,,,,,-0.01915366638004459,,
COL6A1,0.03960182318803963,-0.02437763746520262,-0.037964905761598895,0.015302427942232945,0.040859520598542955,-0.05916435221120792,0.03393887210553945,0.07115573486480398,-0.0307413140067622,-0.10098783030875352
FGF17,0.03462249113881907,-0.014991839937369507,,,0.11746116153146827,-0.013471831913611145,,0.012761735513434484,0.007540423759537835,-0.027771883969147877
TNFSF8,,,-0.033573933466552595,,0.02047375311498538,-0.012064483515931094,0.02625608958005863,-0.020366670925447704,-0.0389589626117622,-0.02971237324920947
FGF20,-0.015356584728116584,,-0.023691409019696453,-0.03684342285576134,-0.03712088992655114,-0.0037493725003089986,-0.04618895093484923,0.0069430311841268515,-0.02879878364322219,0.0018120732325553953
ICAM3,0.012429970014922772,-0.02757138258976235,0.0072399177057250585,-0.008998280664777553,0.009947108518233508,0.08792149854824677,-0.005803363242010352,0.08371274710319702,-0.04102565548050856,0.093547418090767
LAMA4,0.08643395482662093,-0.011549028349867378,-0.020527967784859786,-0.07432636248879963,-0.001121458352824531,0.008373899817255556,0.05744445921626864,0.06266902599732943,-0.004482018406593862,-0.04966433872765311
INHBE,,-0.017359785746497488,,,,,,,,
DLL4,0.09622931871792575,-0.0007580767522745195,0.007115338392509906,-0.030643855862402588,0.007345734949087387,0.029865674462512856,0.07929849363178566,-0.026620029073810236,-0.008517540576093304,-0.040589415024494355
SEMA3A,0.016537649149617487,0.06026952622536013,0.041768266475056465,,0.045678052505886066,-0.0009433674938463649,-0.000397019827628091,0.005565869840929171,0.006502849098256897,-0.004969950576072309
RLN2,0.1064580357270514,,,,0.052015474016307954,,0.037455477120575426,0.04754245875815948,0.0027428044837055693,-0.025839880392709503
C5,-0.0011576852044133282,-0.009915327285591451,-0.001583828870833694,-0.0385426532952903,-0.004184611349979161,0.005824918282684031,-0.0156962654328162,0.06084611400523094,-0.026362860051571044,-0.049106882087970045
COMP,,0.0960811492089541,,,,,-0.025441604973031447,,0.048582602935868774,
EDN2,,-0.013758521535359674,,,,,,,,
C1QA,0.00336165773217944,-0.00022483326819612204,-0.03915273672338226,-0.003753496911215736,-0.015894843180705363,-0.02013138990637979,0.05457537605171029,0.08834615873012461,-0.03541715109178132,-0.06724634982796676
UTS2B,0.09472463970666131,,,-0.03498112330288641,,,,,-0.020570756208803238,
COL9A3,0.012793303548582581,-0.04481498890449114,0.014954795288174012,-0.11064720161838563,0.0341100987417695,0.029928230594275324,-0.019076704471929662,0.029931542171380842,0.06435061120746416,-0.08910354893162015
DLK1,0.08543860004647505,0.08580356500972422,-0.04143705043120654,,,,,,,-0.03201140574776211
HGF,-0.002145972467644557,0.04471369900524398,0.03635214852278286,0.2466831571248255,0.017317260181263602,-0.012758373530994068,-0.018202622242686577,0.02406144627743758,-0.024720166902402918,0.01042136062632959
GIP,,0.21948729266690498,,,,,,,,
P4HB,0.07444694939333919,-0.0106629300915076,0.03387773555656045,0.012816296505676466,0.02450336478630651,-0.07205303189585238,0.11799650592679323,0.08618683865608812,0.02644420282900779,0.023973884227189456
ADCYAP1,-0.01382901336155824,,0.06946978365253467,0.05511702850492855,-0.0003781471212810518,-0.017235313009376304,0.06836701552543026,-0.0275380853482175,0.042625083972189795,-0.014497847531808432
GREM1,0.05164592013023318,-0.0400294869767522,0.06601816996597074,-0.02704246547265672,0.02877290574504622,-0.002423889049680097,-0.06596602896857622,-0.040315150402223804,0.01062109569301038,0.0180644983794426
EGF,-0.02149077504165013,-0.017942557808764338,0.09230434981453144,-0.03684339173475063,0.02956109503986338,-0.023942732424663292,-0.04645908020332503,0.04240213934285443,-0.026994893147644007,0.0601806591024682
VEGFB,0.010290823432484187,-0.05163755994957635,-0.028484101267750545,-0.003786998374050678,-0.0033365774583414133,-0.04574035049157295,0.005129209843084451,-0.00321761208663263,0.011831087363141627,0.003357232757816341
FARP2,0.01751206424470984,0.030727035783779295,0.01699467458376069,-0.05864717423580319,-0.02480976260555752,0.024635826408103835,-0.025069600030276456,0.014081877478375871,-0.025639008527780834,-0.012919535190401754
BMP3,-0.020951281265692366,,,,,,,,,
IHH,,,,,-0.016078626659820003,-0.014909519221545596,,0.046920796257453844,,
LAMA2,0.07542786591980229,-0.011931752436894342,0.02523497850306312,-0.09705511463662876,0.02222779948085113,0.004996485291403418,-0.0442613598009042,0.07263177616339454,-0.030890717435923247,0.042176455781418445
SERPINC1,,,,,,0.11880027533720523,,-0.02179262741997067,,
NRG1,-0.016263545425454655,-0.02485256599918392,0.09490155494968869,0.011676343062686083,0.01737380892123115,0.020373141506501356,,0.10677018178759169,-0.0023933227540431875,-0.05425330119182415
SPINK1,,-0.02338827072086423,,,-0.007388718159035488,0.007464995394987371,,-0.026787524518912254,0.08862390619632768,0.021962758777227816
EFEMP2,0.009619635513720132,-0.04377973220788336,0.0014888307040459383,-0.06211955475741022,0.04103291961085447,-0.038138926911120766,0.06627794352186596,0.05081863315471164,-0.0006767363020088363,0.04018387714866713
SELPLG,-0.006124321060088126,-0.04284640132248335,-0.01208952591519772,0.020250243750316973,0.07421967725698549,0.03956741629228124,0.06654533172091995,0.027862729019547842,0.004941359567344617,0.021685362732776315
GDF6,-0.026797853663957396,,,,0.08385044799263096,0.030152171507188397,,-0.007809531215922236,,
HLA-E,0.02740504820337694,-0.008936286978014376,-0.03388611306430483,-0.009961041227806243,0.05506990239104335,-0.04567395539891623,0.0765995243156455,0.03371459621619919,0.01028562947410252,0.004266873507255842
PTN,0.07222195410884215,-0.030135016176694326,-0.0020151668191921495,-0.07618447425340708,-0.032120133178944146,-0.01890961087629111,0.08209341603819062,-0.04368061378053476,0.01917020064474811,-0.06662714295466998
CD274,-0.0033881310574554314,0.1494570986903598,-0.03604227366886158,0.05137993763079014,0.05534875384086597,-0.03503428757043591,0.03464950294706941,-0.055752851586064585,-0.06679818724597279,0.04637796423490798
CD14,-0.00391609154595775,0.04963021586125332,-0.049065792688801554,-0.1105783967865016,0.0326334071803098,-0.0037818434329803994,-0.015444775236741507,0.05018380261979498,0.010569495695087937,-0.03619897270906303
SFTPD,0.0586675499389873,,-0.031439650500820454,0.01660669791031208,0.023757687097054336,0.0364607868156044,-0.023474468506429015,0.02210731289864997,-0.03709292493616334,-0.031148514018308985
SLIT1,0.024357081242067237,-0.01629434919833729,0.0584296251105602,0.017714567812757945,-0.016457712563978003,-0.022013783204188626,0.006045404545371266,0.004867677332800175,-0.05274479187221906,0.039892109337601414
LPA,-0.01342862719476854,,,,,,,,,
CNTF,,,,,,,-0.021890194943485177,-0.02233890906542034,,
BST1,-0.021623787091026626,0.07494480002475228,-0.03662052838878945,0.009890031976642512,0.010780756697334323,0.01811760651871171,-0.03680857978701612,-0.040894292215292546,-0.005469261757102714,-0.04342303061520504
AGTRAP,0.035896657332872166,-0.014439916005180516,-0.019886707309487155,-0.04596980366826514,0.04531787986676262,-0.008057920441534234,0.10594603650323672,0.04956718283918405,-0.01860075943339861,0.05878482303040087
LAMC1,0.08360328680339764,0.05663608799689862,-0.017651186133797833,-0.00038508122192456955,0.02699039355763223,-0.059902786213516884,0.07891273832472806,0.07104160497942526,0.023320210934133424,0.04447244787048258
COL6A3,0.05699486499489221,0.034608158628813494,0.004090644038704567,-0.005393586784966376,0.08734457892851673,-0.03840183445404232,0.08500311751930494,0.046118663166922244,-0.0005551762264102688,-0.09348186679337403
FN1,0.06263566950272237,-0.009591811611447384,-0.012990881791792856,0.04385203960777706,0.04899048609913673,-0.06254473697631198,0.07649817489353634,0.06345710480901856,-0.01163378075851712,0.04980445490469673
MIF,0.04371534390342699,-0.09418542530382988,0.07209779219088353,0.09612980281494256,0.05173004330183838,-0.029742026301014163,-0.04595507885346732,-0.0916518461225726,-0.0072413781671345,-0.006901554583458142
JAG1,0.03258241447574106,0.051775142484328594,0.02477697537487665,-0.08057144349037285,-0.06154183307589033,-0.047849826624116916,-0.02214118672169417,0.03966541621639057,-0.023596276768777423,0.0018935520605120827
NID2,0.061940546970378534,0.03959687080789527,0.0065049527791147645,0.06852255856143522,0.041004854951024655,0.030626382888506755,0.021877210410662862,0.03316905149791618,0.015384125432153853,-0.02286131016732282
EFNB1,0.06226906784356667,0.05628922281975326,0.02525486381537805,-0.046270433668299096,-0.05667345445822837,0.018165253676116887,-0.012646902375094762,0.005209268714563746,-0.010019189340880379,0.001428112792468946
COL4A2,0.07837468170902023,0.028526491073081035,-0.03162411211162187,-0.03723273530613,0.024373071958420207,-0.02322604307910754,0.05168539467625685,0.05528993462625948,0.008926259068412403,-0.024789974046297163
SPP1,0.014391301952834263,-0.025149590883271532,0.05300478467617408,0.08203120925225103,0.004509822778262149,-0.047498159019142096,0.08353468960011855,0.007260160064433801,-0.03515059540481295,0.061360312653201035
PODXL2,0.05660165714224704,-0.012410601762673416,-0.07091064003017018,-0.024707324745525568,0.023659518772031877,0.0028190507484843696,0.040839304093565,-0.006119789739702992,0.037492765560073874,-0.01387403353742697
FGF9,0.03253781431116838,,,,-0.03610386372938255,0.07910295575412923,,-0.058250831996059384,-0.027325545095056723,-0.025537273997325156
ITIH2,-0.02135703084631738,,,-0.059341346964015114,0.003363266422837079,0.10006045774045938,0.07658735718829003,0.04504502586713354,-0.06517701147820013,-0.042922707143182234
ADAM10,0.06098275493665724,0.028790779242236983,-0.0719427464899181,-0.04857153637463837,0.021052483927918256,-0.031399930573939056,0.11171738227191241,0.01314336191877286,0.00631417658561645,-0.027403188674254692
CFH,0.10142273180510096,0.0722174220451717,0.039003250937188566,0.056232577086455474,0.024449850966202946,-0.010685427200309981,0.06773723179065592,0.040541572651655436,0.005339262989934195,0.005186288448611037
COL4A5,0.0180147944288612,-0.017477193494026776,0.02216789980347027,-0.0655230507723831,-0.0033427461779803646,0.07936603324523527,0.03624012158017088,-0.014891244540466576,0.06321686658314911,0.10412324926673372
LTBP3,0.035718970476734085,0.05337686140159138,-0.05444643110793122,0.07189409365873309,0.022112179875961705,-0.06934711300012719,0.0490689604510686,0.01485998168751038,-0.07721695636449127,0.08006883080055596
GNB3,0.04284245279199133,-0.04978039741109166,0.015413625441286466,-0.030701409044340697,0.060245640831903896,0.021165281675057553,0.17056362022726346,-0.042910908122988665,-0.051029959992638756,0.041825773836403124
COL6A2,0.07866209460517284,-0.027675899272315643,-0.016324097400471072,0.07740071159727344,0.07076939796761765,-0.05435108994032157,0.03483053245280531,0.11488005661460982,-0.012320634224848461,-0.0693241588251379
GDF9,-0.013200051517788539,-0.01919505859834988,-0.03206174050648099,-0.02283099532962384,0.016206143159022916,0.01797016575275598,-0.03213667105753927,-0.049773221000260284,-0.03937338772039472,-0.04084785554841101
NCAM1,-0.03007544310274441,0.04302052603284156,0.03176663070216759,-0.04251848535704123,-0.04114467510726299,0.0490304450342113,-0.08217398978871086,-0.008456576283951222,0.018673320684314373,0.005842907441545343
APOC2,0.02492024895555966,-0.04769777261586267,-0.0674755147456418,0.007887867897048748,0.04187417627361625,0.0010359460950374005,-0.009203445442340566,-0.00023977534265380476,0.08212549825552726,-0.08649340794861216
BST2,0.050432655030470015,0.013828164300009344,-0.056834658550984,-0.08326099047143276,-0.000581296207323887,0.014890882677493326,0.03147767183569321,-0.006219643335315196,-0.028805988225490575,-0.017970472581689382
COL5A1,0.09882120939140969,-0.02949394213453141,-0.03527301300080642,-0.04701553780429055,0.060800695040432055,-0.057187847477271445,0.056833362539064035,0.06882133747628252,-0.005225827156909542,0.018194797212189095
CALM3,-0.03923332563561536,-0.048426360311041916,0.004144205516528916,0.07017249959895722,-0.03531430197270574,0.03254249979825642,0.02900452817599502,-0.07316757623057289,0.0027493859094194057,0.015263091045024695
THBS2,0.035544280828079915,-0.021635879347141528,-0.05386932503566856,-0.05422426235656689,0.03587467868429032,-0.009367870504920816,-0.08449233485865446,0.01502060695853853,-0.025968442362831166,-0.011370525601892256
SERPINE2,-0.015255506546766792,0.07259363501390688,-0.011497982007499765,0.014567616271612318,-0.02560794890714209,-0.044499101499284696,-0.017378363420429276,0.09141324777078581,0.032513489075453476,0.01202852135363185
EFNB2,0.05109325983957605,0.036255947325485906,-0.05982964941393617,-0.05244557798836524,0.005752747268487667,-0.027867780022250144,0.06594021267500086,-0.03859141721955102,-0.022208445298390833,0.042690132603103136
PROK1,0.03751575589520287,,,,-0.023605523400240785,0.03423420691145628,-0.02189017357580451,-0.020948077746916722,,0.056897434959701926
MMP9,0.0766414086822249,0.06851920008094382,0.01569539445726987,0.04717242834289224,0.03312980887942125,-0.055468370001053466,0.06647459587715547,0.06393717409487054,-0.0007629249529789979,-0.05326071704033563
DMP1,,,0.022087115060766375,,,,,,,-0.025000994301603338
NPPA,-0.0035639356640294766,,0.054590727332466456,-0.03006275526157546,4.224849114617885e-05,0.04068571982878756,-0.03145181361976074,0.0028719397374963275,-0.02091924902597069,-0.015005947981610953
APOB,,,,,,,-0.024020756921101595,,-0.015856971178834205,0.03830951570465802
C4B,,0.03830556515431244,-0.026740688915261986,,,,0.018931357499239708,0.003175523350914949,-0.017558871180989456,
NTNG2,0.09146718560061194,0.04464088008407057,0.0026107834891931467,-0.06867144045457967,0.015245266150664134,-0.04958597769636346,0.04198681999986267,-0.06254566233357488,0.05591921348806774,-0.034800963812881364
LAMA1,0.08686366912047805,-0.03236919991031903,-0.0416875141058703,-0.09898293554851342,-0.00426813235717441,0.02091517669932573,-0.03250647907788939,0.024195580734854644,0.033299055834798336,-0.029880260023367695
UCN,-0.008785442244290932,0.027738434462430853,-0.0019027092403110732,0.07686826993856291,-0.008040854292789237,-0.003473801626275918,-0.013382540234554662,0.028503297644161932,0.06425114860468358,-0.01579767064238847
ARTN,0.01287447568523868,-0.019927662969206977,,-0.04631984639856542,-0.03481231341875376,0.00045702658274179934,0.07023315481088108,-0.0026617839102704806,0.005463202368231991,0.011603259486059074
PDGFD,0.1039556054891774,0.10280167694463513,-0.03292106969478073,0.004953290432254557,-0.012648537758439288,-0.044368135058295455,0.03373423856038569,0.08771724248620175,0.00325988553727012,-0.01940899283214532
EDN1,0.0716935668966906,0.030238975848360015,-0.05854567962105613,0.05965162799878068,-0.02624968224806725,-0.006738659541930204,0.033582737524164664,0.015635883608634136,0.019792599056507914,-0.005123886355827305
ARPC5,0.00867706437141443,0.05438838604107936,-0.06172487822895869,-0.07590027505453464,-0.004889217827051068,-0.03879953360886603,0.08474247082730268,0.006562815080438012,-0.03256745998300909,0.0382867044622388
GSTO1,-0.06581496307358135,0.012741282176376847,0.0014935830023571682,0.03783472478085136,0.0026228342806076397,0.00935331186791228,-0.040241146836960354,0.02984064215600556,0.01365376857305643,-0.07777261493106696
PROK2,,,,,-0.020511354290337944,-0.02695489405494002,,,0.07096952049779832,
SYK,0.05741230077939331,0.014562374314322174,-0.031185381963456115,-0.04193938856557349,0.04977929505532837,0.08304723307496346,-0.04738329112759074,0.022868366781587338,-0.04569509812239086,0.030501764142168056
CD40LG,,,,,,,,,-0.01714824184436046,
ST6GAL1,0.0446237732251625,0.12844267978934187,0.002924914829307075,-0.07971537716724342,-0.04533449219542862,0.06987290250330778,0.003242277530376111,-0.07729964324720687,-0.005895429759496592,0.012875134161687214
WNT3,0.07687984194817098,0.06300362704797989,-0.028153487091563883,-0.08422514835096909,0.05808137243793853,-0.006281917918998714,0.01576562717152706,-0.02955428942843763,-0.015491948268318142,-0.001140233336713702
HSP90B1,0.033339188625380684,0.059146083411289053,-0.03805261646789245,0.034417118276067415,0.023083420114998247,-0.07955994555585619,0.03574819623531833,0.06938940495409723,0.05816219843535443,0.020155393870493997
ZP3,-0.01456599612315966,0.04842406756315826,-0.0424307097604716,-0.0814381968634891,0.07245899487873335,0.07591232852015686,0.019664533913840748,0.006443617107438871,0.012848075807647701,0.034547368971531295
ANGPT4,,,,,,,0.03503146663393637,,,
NRG2,0.0018038359026139742,,-0.02460612366154971,-0.04264897092922218,0.08863637056471582,0.043204093789238035,0.08884088199506836,0.020872678271324455,0.007175653933145894,0.015986287310272882
MELTF,0.0717377263704065,-0.01651166983623156,-0.0037925068611723775,-0.009769788511274234,0.052924349341317296,0.010769439031652396,0.024066110927807808,0.01344694885899196,0.010300976629329297,0.049046938259410394
NLGN1,0.009054905615210058,0.05963943510363815,0.01662029250864003,0.09112137634370036,-0.051768324878061545,0.01681933367671989,0.025842643837687456,-0.020800852062045603,-0.003674832231552363,0.022160583270297726
SLIT3,-0.005813627996234762,-0.017552528469225018,-0.029193616483139687,0.10303128293664776,0.03305575881986298,0.061784417335596926,-0.030760697712572702,-0.007463942912761366,0.008412332622234875,0.011184124462653653
CCL8,0.13367623437447737,-0.016605159343584492,-0.03643967686085784,0.11060634724882533,-0.012263239987061306,0.05831662877153054,,0.049387222720120985,0.1012819724495773,0.02792406586749632
S100A4,0.05034988393216028,0.003812810211046558,-0.09743227213795588,-0.0635335872226849,0.006062766504767676,0.02446698398809639,-0.07214971065183415,0.02657652814355991,0.021310320051374607,-0.025802444166925575
TNFSF13B,0.016678843253512526,0.026337996705629137,-0.0359126440013388,-0.035724523852328605,0.024224710395801437,0.03831296983967054,0.05493232285504075,0.0050383663847105385,-0.027375675532200702,-0.01722099296545355
HSPG2,0.08680673040659374,-0.039862948896206105,-0.023013078184077895,-0.03141524770302412,-0.0031004485306344097,-0.01152923209521421,0.034178965749758115,0.050604858723084414,-0.009742958207227133,-0.05855532923801449
FAM3C,0.04392269438418065,0.0406824011457772,0.013575054242117064,-0.059413654166129336,-0.015554050650343869,-0.02230570293643846,0.027671793858338057,-0.07637752483567292,-0.039527798550264455,0.12695287532395524
FLT3LG,0.09297351346225205,0.020334999241895607,0.02873404555356238,-0.023548823119712133,0.059743767797731016,0.06212446240434592,0.07185045004873662,0.03714066348347287,0.022300323018724713,-0.004865168430424831
A2M,0.06712969743891768,0.06147828829687488,-0.062312267799339446,-0.025587670560977643,-0.00470820991847123,0.011091098464359128,0.06434867911620196,0.07731978454873471,-0.05616595286534604,0.11924518981387679
VCL,0.06877718077151103,0.02334163194737895,-0.002268853679622395,-0.05369724185847461,-0.04694059986728508,-0.015088873581854617,-0.023478772877275098,0.07273816540163283,-0.0424639866776294,0.06591718152550796
FGF2,-0.041306653170018796,0.00887142475177968,-0.017162573575514414,0.10791448291181388,0.03713244536187785,-0.021164416068167973,-0.0019095097211228416,0.02116929926161732,0.0062880169383157875,-0.007193035700606369
AGRP,-0.014033352625710255,-0.013573745926203609,-0.034743710353602686,-0.004819905079600175,-0.024320578278310585,0.09722594364599722,,-0.021514598576796946,,0.022481245078570793
CNTN3,0.008131923127278886,,,0.03729534632779386,-0.0030992588093852183,0.07557949712844751,-0.03432401096536813,-0.017580015680546273,,-0.02170861719043072
RNASE2,0.1422961266694853,-0.023727303081092645,0.0014720274211728107,-0.08072464445317676,-0.0033656556728423235,-0.0050904256557491425,0.0358184055971824,0.028266749050914263,-0.0018797924566093646,-0.04611326371396517
ADM2,,-0.019329715721163643,,-0.030968470885491085,,,,-0.013347929838734842,0.2608764646980828,-0.023542346679570496
GAL,-0.014783620291743209,0.03364569148853306,0.10099430917531195,-0.006026699110696613,0.10869316575847351,-0.06024185047896894,,-0.027686166872314913,-0.01607894345305729,-0.01993177062685036
IL36B,,,,,,,,,,-0.03160449796352238
CXCL6,,,,,0.10380036505350196,-0.05709918980430188,,-0.04798759696971334,-0.029448177429036104,-0.013227749350116398
PDGFC,0.09506633333372667,0.038547157001739656,0.005288506083353176,-0.06812464695524352,0.047785647113014605,0.037913985120577164,0.05550296441726808,0.015342510314143892,0.00043542427660683364,-0.006700892326543124
COL8A2,0.06029562281307729,0.045009503046128996,-0.026334579445722466,-0.009183593084124211,-0.008679023754945317,-0.019983902548204122,-0.010829224591057255,-0.012826660650780537,0.007462647301438512,0.07557110908334796
SPON2,0.08259318160018012,0.0718107931313086,0.03207911472115196,-0.07873069197422235,0.0386971591514086,-0.08029295817667391,0.04729077050720266,-0.013536175061002553,-0.004184916425636372,-0.1221872303618075
LCN2,,,,,-0.016716767447704714,0.08281369356625395,,,,
SEMA3D,-0.020238695029404077,-0.0167585744029034,0.002992576347850832,0.09336353888517492,,,0.0665460810667392,,,-0.005615101516009382
BMP6,0.001752917031202461,,,,-0.011085302553624995,0.02202950041393875,-0.0288377141371847,0.02775809326810947,-0.020059477333578532,-0.024135525545039442
TIMP2,0.034754967744125675,0.0006922288511102828,-0.05745201234982433,-0.02479099636367261,0.020554867333688654,-0.03403762298444584,0.08533992394311517,0.08886364301437871,0.013605634650953343,-0.016485097594089036
EFNA1,0.048922451769778635,0.015142346938254904,0.010046689838803214,-0.0016647725954429386,0.03248745615541388,-0.012695145779957026,-0.008532224716828051,0.003365792481189502,0.006466113914484461,0.0030500429846925196
S100A12,,-0.016450432844149487,,,-0.02602721420555792,,0.01897317718512653,,-0.017760856280914,0.10188545286416593
TFPI,0.0995949573651537,0.0461156156393545,0.007859966546529153,0.023600526358208175,0.056721731743564256,-0.003118938758807568,0.02875356645299103,0.020068552398298935,0.03268590484717053,-0.05653657093551216
GPC3,0.10515481653641284,0.03401100417467019,0.015378976178243792,0.06461453939457112,0.0886828873703619,0.08170990159066924,-0.0004890401890702943,-0.0006753902998533175,0.0018263766441366134,-0.02774130970632521
NMU,-0.00498039204665509,-0.02557690302273167,0.008564151831581952,-0.0829177599153945,-0.038942503634157924,0.006994719918735988,,-0.005104634554002089,-0.012538161165681402,-0.050596194927806606
