,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.05532391879104244,0.037490346632715964,-0.008537574037792324,-0.026685221582633874,0.034371065341578515,-0.037105007033691025,0.013136394271291449,0.016372876152724935,0.044730540588266116,-0.06651348143667118,0.039294066630285306,0.031260744643608375,-0.004030198156756044,0.04061951989029602,-0.015952440092152492,-0.09448994284266453
GNRH1,0.00439636416697813,-0.010080975036675752,-0.027102295267820393,0.04251436775345714,-0.027716593267339704,0.07477356267352407,0.0935233276309799,-0.022416384271272266,0.057543080253232244,0.11125987686592073,0.008777827500985089,-0.05290523487479882,-0.019652628597524344,0.01383861267488187,-0.028537239380698527,
FGF8,,,,,,,,,,,0.06849119106956614,0.01713713403032534,,,,
RIMS1,-0.04279491414590607,0.011948852530512023,-0.0044563205601606615,-0.00015785604140421694,0.010378897248987922,-0.06968329216481138,-0.04890576906730818,-0.0744812447042951,0.066307864645836,0.007621810734215229,0.035886133582978645,-0.0542227018281232,-0.04660751607328212,0.026170090876121033,0.01961354741174718,0.08239672256254058
FGF14,0.019561819807677742,-0.005843911130341345,-0.03854445680552066,0.01212420010160011,-0.07405209095926409,0.015313686274649185,0.02677571696016113,-0.07105417761387774,-0.0780906622936692,0.03673789579700942,0.018292560636222106,0.014786461451153718,0.030948009164409183,0.03808627093419903,-0.05417754845476568,0.04656535669459882
IGF1,-0.0332941225901958,0.08053689253026937,-0.01788897280450627,-0.024923486648936455,0.03473628409798277,-0.014225030406622007,-0.004228218645904572,-0.003248553386997619,0.06255205966160587,-0.05661326473278073,0.03150706106727894,-0.07527429044651589,0.013284180013886449,0.029526577486205588,-0.013319587119696852,-0.05842594640413406
TNFSF10,-0.0007610655544410936,-0.008290026149029916,-0.03317000171283722,0.06597738992236062,0.006014483313177314,0.031300353416549555,0.028946891115419326,0.06444586626746883,0.03256668865297007,-0.05416559226708322,0.05618589406270068,-0.022387491032856446,0.014447014732242427,0.05630960277839926,0.007427152617434704,0.09354809915522812
GDF5,0.03591197886852959,-0.01981986744962751,,,0.03415826196291754,0.02620478692432841,,0.04569464517123556,,-0.0006809468861355099,0.03826346966496533,0.07699440161162004,-0.01526216446403957,-0.020323988053361167,0.04615146007186206,
CHAD,,,,,0.0816924751362602,,,,,,-0.020559442219213037,-0.020912965383238103,0.0012357123794246344,,,0.06591926990670942
RGMA,0.021583545995652965,0.02945236068142124,0.017080138974784137,0.029996757463161338,0.019469365480290015,0.060789318514347344,-0.023260046145062045,-0.03426573386104288,-0.0436058770243585,0.02923985318016335,0.05549993713837329,0.0068227222802614285,-0.05649116965100087,-0.002939551601153212,-0.03555587502781987,-0.04316504954293792
WNT16,-0.039196217056485204,0.0484026143313006,-0.015249907313195718,-0.014675680023953298,0.041569184806790435,0.055705218280872076,-0.0009445910061981408,-0.030263950009484585,,,,,-0.018051181897792614,0.019073712392044008,0.04650414171984518,
CX3CL1,0.005422091724282432,-0.0531662856133104,0.04202234302868157,0.044059538830086044,-0.00879311288908062,-0.08785162598400728,-0.020002453352691928,-0.0600877579271405,0.04881873980549863,-0.009315648550319409,0.08794034092838952,0.033596346559080933,-0.04239500071599802,-0.02642615041849623,-0.005110414927017461,0.01316104778426791
FGF1,-0.00823857353189119,0.023982075671667713,-0.020940988804066415,0.0787126168465988,0.02954842867974934,0.0642725670307883,-0.01667358038597391,0.019890145425464266,-0.06306310863390042,-0.09133991342553333,-0.024294244477637842,-0.01856410286728372,0.027885775596059544,-0.011986290273965885,0.05551448808864871,-0.05482135457276849
ALOX5AP,0.06981303104399003,-0.006396349471132128,0.02374056066958576,0.01647873620094298,-0.016433663539436975,0.07624644074605631,-0.052187399428144175,0.13605095493716707,-0.010517552666879123,-0.04863001555290264,0.06618519262771297,-0.0439511970398715,0.000500342505071005,0.05143514641312903,0.016415582962655634,0.17088467624952458
IL1RN,0.06853447744383398,-0.04364940855329859,0.010263231932973982,-0.04909849912597584,-0.00759225110054798,-0.019071995890489673,-0.021749738433446745,0.014339267592938227,-0.0214610619657863,-0.03641378011309942,-0.03718909578334837,0.015022647715180817,,-0.02669061285474146,-0.0041145008718017914,
PCSK9,,,,,,,,,,,0.07839566389711239,-0.00872352382100123,,,,
FGF23,,,,,,,,,,,,,,,,0.189992258087061
NPW,-0.05968162566298566,,,0.01573708384460816,-0.00829531311081174,,-0.01930467488345352,,0.0018578343148625892,0.014451032730239136,-0.007092691183620445,0.10989492506196609,0.005870435215859929,0.06664285426784762,0.0736730718472083,0.21706179534358194
CXCL9,0.030154191362587165,0.0034004272946527403,0.06868332840160574,-0.015702053275885575,-0.02104457699753054,-0.005955922211970571,-0.037558078918524654,0.08583476941554696,-0.034611691412282077,-0.03463587885638625,,,-0.023648194951901104,-0.00010032949878101181,-0.021742319507128145,
ANGPTL4,-0.022494838730590896,-0.032366375972847944,-0.012298552331937114,-0.011676065043911714,-0.030249452567977918,-0.024793205768769817,-0.017518116450723875,-0.015079477489762273,-0.10238990809543035,0.017626473113418178,-0.005721457751115182,0.08436241328097996,-0.02982883386013975,0.07063128613268743,-0.036104402019038424,-0.035313582912071075
UCN2,,,,-0.021539335091886293,,-0.020209959604177045,0.0037467839150017107,,,,0.027140476511260368,-0.012992546162687376,,,,
OBP2A,,,,,,,,,,,,,,0.013490521652265426,,
COL4A3,-0.00492155792412259,-0.0259780935153761,0.054989156854915094,0.020488624090201343,-0.08650388323743795,,-0.018553437717832157,,,,,-0.01984384223717099,-0.01760216883146048,-0.024776489518258945,-0.02494138173932256,
NRG3,-0.03840591480592765,0.009505862418745634,0.004824560252785241,-0.009506360620855666,0.011849082624689969,-0.06648219017511359,-0.03208654701803803,-0.055403304557863055,-0.03483868674585665,-0.04160329254724375,0.06430798900269753,-0.029842189785026226,0.0237367460335656,0.01919634368242319,0.05721477276628079,-0.0839828602041293
IL23A,-0.04334247437003602,-0.021179320079639814,-0.020341718569367836,-0.03388770893375529,0.0027676807869111385,0.03700390443083364,,,0.016370642674052423,,-0.017893377503063884,0.04466195067598516,,-0.03266691662600631,0.010605676845670145,
COLQ,0.0028216631791944144,0.10856317680487317,-0.03746890120234589,0.023845506989742814,0.05740873534276229,-0.002419134095222227,-0.01742499258804437,-0.04413405670905465,-0.024426738591023026,-0.05110805194066691,0.04955006580376332,0.04569081235220888,-0.04555399686154103,0.033406760016000306,0.04159986778645063,0.07700588532251604
SCGB1A1,,,0.0053915002171003035,,,,,,,,,0.04825665431057465,,,,
TNFSF12,-0.01810437536344806,0.016846029519435438,-0.019205534633945143,0.007972317810131368,0.012360092981079504,0.060815054361239546,0.004317184041401922,0.05336350563528236,-0.07069869573892242,-0.03217361693723513,-0.004242980633014424,0.04378365577694674,-0.007941721857880873,-0.017261211784834057,-0.034096114399951756,0.003971516906893007
DKK2,0.0219539412222237,-0.022184324269635812,-0.01815969181293654,-0.021856881642233834,-0.014586212365566984,-0.03599269387063585,0.002292481839301496,-0.03613437820469445,,-0.023116179197404583,-0.02112188983841344,,,0.0013153110218166212,0.026447343556948465,
FYN,0.0007289429393573925,0.008128809052379676,-0.028381919306541874,0.02067857481677118,0.0396983335859668,0.055645668018056364,0.03280076275235715,0.046495923589649484,0.09134800788247302,0.05700970907653252,0.0007119431488180058,-0.027826994202331538,-0.05758925293965054,-0.0008719887640546024,0.012012091555719733,-0.007393502663883308
ACE,-0.003436116367364908,0.0125936430279185,0.041769869385264086,0.008881898993362246,-0.05378132911017723,0.023084424814376524,0.04477881214786608,-0.016561443289068174,-0.07196554880732704,-0.10466421131856236,0.008184607049136733,0.008616538204840356,-0.054185435834561736,0.03475013090736717,0.009081054066550312,-0.03844779914700697
IL18,-0.044700269464597854,0.00538427887416409,-0.022716801029273394,-0.0522854612347846,0.05173940828879965,0.09300213670543377,-0.025454158906419725,0.0690835685576372,0.03604123309546755,-0.025635240490573682,0.012523877900107281,-0.06687639730239288,-0.01817527538945442,0.04791972939279165,-0.013548191634004636,-0.032768272678855195
PPBP,,,,,-0.013808119211305613,,,,,,-0.021908719973078906,0.06743351460180073,-0.023210615838334104,,0.01862976079890462,
CCL27,0.04056068291796241,-0.014047132805855475,,-0.01960352738923094,0.06332213667712926,0.05868722896118293,-0.013039060443450998,-0.024708683666761808,-0.007592480997817196,0.1372780446382336,-0.04067029377357958,-0.015135200756429316,-0.024919644226204615,0.0007944797272015447,-0.018539540676662743,
SERPING1,-0.07128973410366964,-0.02880727519156108,0.023811507873972997,-0.008795869578411636,-0.008147843715864635,0.04160105049641631,-0.03739487952938041,0.1196653308432123,0.006193626751634143,-0.012362660154644161,0.0335513055813474,-0.07019744670990793,-0.010377277774281525,0.04570625980265162,-0.0338610236469113,-0.026997797031076184
AZGP1,-0.0021173838407419127,-0.006390987387067424,-0.046171202817769166,-0.02256602426862345,-0.06973894560144461,0.015801632206984505,-0.003734325032629063,0.03871936792161728,,-0.06384629446315924,0.017173781251742258,0.09458541838088863,-0.07194112189674369,0.111451394519277,0.014168833739427317,-0.046864478842196834
INHA,0.0003464606259567883,-0.0005506262936482134,0.08732616980297926,0.02478759491318451,-0.024645037275835092,0.07818051031170199,0.014109574264296423,-0.03414605715316584,0.0004042710670734105,0.06939983929570155,0.010330618269232072,0.10766961972109791,-0.02016013788910602,-0.03435688491432091,-0.02370284789843529,-0.02615963345908588
SEMA3G,-0.03467560680041251,0.016343574179946856,-0.021848216599068833,-0.03320833774331597,-0.023856723909821576,-0.0285952868735834,-0.03457746569872381,0.048665252839798646,-0.04943788071350957,-0.04160327676279045,,,-0.018599274788744197,-0.032659615577343586,0.011452784592919457,
COL6A1,-0.04213653965170592,-0.017250471103750564,-0.008392036385472148,0.030249181897284688,-0.08585770603448514,0.06585651042004469,0.09302231868326767,-0.020306358992451944,-0.06052661917792742,0.030738791202373723,0.03617759962404437,0.10706796303425126,-0.03148918261159254,0.025521284754067886,-0.09893205730965346,0.0205322988462289
FGF17,-0.02510261262796263,-0.04053373924036369,-0.016970749021774388,-0.01819166618279905,0.048886075824825556,-0.029764983903785507,-0.022561310276674882,-0.0356009132476385,,,0.07568009935809634,0.02476206130929393,,-0.002404622659592254,0.09113039855146172,0.13765000546987982
TNFSF8,-0.018979569778708093,,-0.015021601369566167,-0.027476575996217886,-0.013808115632157138,0.0627205986996375,0.013226923458857096,,,,-0.0237726103059409,0.0023795954231081965,0.2045672200682088,0.0016098703429898273,-0.02625989468919293,
FGF20,,-0.002089988939158015,0.07311025033669215,-0.011796473313970792,-0.0028383660818445916,-0.030721414316285858,0.009199493019524128,-0.036134388570667336,0.10105726988889108,-0.022744439998052115,0.04307691275831662,-0.042871157015825334,-0.02619081834482093,0.00911443540931965,-0.019439225578246386,
ICAM3,-0.05878713372384506,0.063461909862482,-0.04817522053671145,-0.010671758023771839,0.008390927146658811,0.019091179441853394,-0.0012855438535675492,-0.03953856821733602,0.09772416703518305,-0.052947487433108724,0.0013969155779875058,0.06955557070764659,-0.05802421252973785,0.13069085296331992,-0.001340547696311428,-0.044409079859440634
LAMA4,0.04902763152796612,-0.0018864051147681074,-0.020682505757872918,0.06873118682071475,-0.03868058940236252,0.038253778497244886,0.020428902168261917,0.062280124964339934,0.03437216547115592,-0.029156706758383683,-0.03811039170144117,0.03612339932599294,-0.044842824427067225,0.008158401081140668,-0.033778788391128745,0.007545448708869608
INHBE,-0.0298525296487046,,,,,,,,,,,,,,,
DLL4,-0.04168399991260741,0.005377313350802618,-0.036852470710200855,-0.0003538732151800972,-0.014730310820007685,-0.014532567195575,-0.021435886330945716,0.05081659645387901,-0.0654664239291288,-0.036547222729634565,-0.01836293413266557,-0.037110340783593584,-0.05576723398194006,0.014036188099423813,0.011709362474808723,-0.04151518691993202
SEMA3A,-0.04840134282116871,0.03392285384590469,-0.016702327908974843,0.037889543402453645,0.06315282429889235,-0.04442260519090737,0.005291931290858722,-0.07541197981474676,,,0.03266299313287647,-0.005872092974290776,-0.029542145872086242,0.030344813309384013,0.031542069819063843,-0.0664557799347146
RLN2,,,-0.01613220345729178,-0.01649617487028626,-0.021179498467682113,0.18574514216220622,-0.0026302170752707833,-0.026136096668671012,,,-0.016438702286414735,,0.058230002709737175,0.04074326496011811,-0.022837372572113428,
C5,-0.026172772573450367,-0.0218303680809085,-0.044715123921463894,-0.004162883671878693,-0.047640206184277625,0.05728476761043695,0.00836030151869225,0.052984872101309095,-0.02166844984722147,0.023472089578610647,0.04269057428445212,0.024309722790523503,0.011379669914496291,0.020058071276566877,0.021545211776571954,-0.054784244413143
COMP,,,,,,,,,,,,,0.026383752157587297,-0.03073620811264264,,
EDN2,-0.025668782305081506,-0.015871033587586205,,,-0.0181599804468158,0.035497107380358967,-0.02208074951321156,,,,,,,,,
C1QA,0.0068680558284406525,-0.006962450961719121,0.005267551054745544,-0.005613110867229679,-0.041417649935563475,0.06981350724732702,0.022844392194909992,0.14571294386749148,-0.014454105276693463,-0.12149445729464564,0.02484651844069032,-0.08301427992010281,-0.05562848257942663,0.1018321971226139,0.07534721113753014,-0.0040189844558271666
UTS2B,-0.0204101878091703,-0.016983795030346815,-0.0011414465255183033,-0.006039817561375404,-0.015144939030065767,,-0.015717624096484042,,0.05815826220806843,,,,,-0.010655378363286627,,
COL9A3,0.07313829238299595,-0.028513329040723536,-0.030813412648850593,0.02457344587885953,-0.02874895892367907,0.1688574018828111,0.08471298285135781,0.0607953725626325,-0.022390599738144418,0.007902462270628307,0.08446162334797698,0.07357444041365062,0.010995003593846555,-0.03320259042963465,0.07908575786475647,0.006079127581072042
DLK1,,,,0.013774250652776108,-0.01233494772554091,,-0.036703618124290176,,,,,,,,-0.010932482941097981,
HGF,-0.028424119679090164,-0.0018095825278358598,-0.014185884376191697,0.062462861752674785,0.01882473445652667,0.03979383906143746,-0.011124835923255647,0.10262698910970747,-0.05473119445382227,-0.0025811616768505125,0.04399415396325378,-0.07288235407187313,-0.08478414210072825,0.04137636931354377,-0.005813336726767251,0.03498068340854218
P4HB,0.004080530141282085,0.028686195956443634,0.04645861754253912,-0.026733034400516276,-0.005837679619521549,0.044059593429564406,0.07240169349935022,0.08288947691629887,-0.035657835324479324,5.1953538905926505e-05,0.01209637476159563,0.07946376292296033,-0.0256168555732638,0.013171355087353157,-0.057904168316580434,-0.03694774908095536
ADCYAP1,,-0.006571818325301065,0.00503134866156209,-0.012989619591342141,-0.024927290222639106,-0.059371612798465395,-0.030141005484867624,0.058004923536168526,-0.04570078230388899,-0.025580487036065032,0.06309887700402708,0.02161708336817882,-0.03639596473870396,0.040024080993300404,-0.002919960203154016,-0.02821666374130719
GREM1,-0.0204101751547959,0.053320052962137834,-0.04417449158147859,0.024312697221873847,-0.030193534335482625,0.010175863384815435,-0.04411129912397911,0.042282474464875236,-0.038422331111816414,-0.010413028511496843,-0.04104188848400573,0.0488934382688318,0.046275490842485084,0.061502742316972454,0.09414835942426475,0.07004191782684716
EGF,0.04299467722921219,0.026402440261831688,0.0067113991830555185,0.002750013699329371,0.012497045046984012,0.007946600931503968,0.004633611678507936,0.04480183946076454,-0.04217552408404321,0.096059042609326,0.0018418181899798316,-0.023942726966266918,0.0028300235737111433,-0.02745961178309061,0.07327952628666452,-0.03791669859552418
VEGFB,-0.0006932721324167494,0.009078387548910697,0.023775320119653217,-0.07386592628168609,0.02395778993519284,0.10901217182205247,0.05475815459588241,0.029401755642527828,0.020513884333055225,0.026397137043188676,-0.00251825963817672,0.03464462859774522,0.07262763591340866,0.009908641230595183,-0.012284453128751814,0.006639900811981023
FARP2,0.05013585270592006,-0.01560192265398283,0.05463572716956111,0.04033569141338596,-0.0060401564371036455,0.0839779594443877,0.03891237426451954,0.020518750702952143,-0.045182569637231454,-0.019134436702280842,0.01808912316734219,0.01602084703069144,0.0655430819394827,-0.0070553876778945345,-0.018940498862623268,0.12589924301229624
BMP3,,,,,,,,-0.022148444866029425,,,,,,,,
IHH,,,,,,,,,,,-0.021518583782603407,-0.014331761358628287,,,,
LAMA2,0.04393941598062036,-0.022885198947242932,-0.02223768363055605,0.0024219473550111618,-0.036154103996475284,0.06654496267014649,0.01345194605278489,0.01141294987004571,-0.024345348144389004,0.031341282814005916,0.06704114884848905,-0.03543673800844954,-0.026255559804153374,0.029920448312524404,-0.011238644009165473,-0.05121987409597988
SERPINC1,,,,,,,-0.016816437903220058,,,,,-0.023942728870963634,,,,
NRG1,-0.03531934120316485,-0.029455187603838116,0.017248639538240677,0.015296843154872945,-0.02792972420293382,-0.04200685481478129,-0.012375272337031434,-0.05135539630585212,-0.061768739875508516,-0.03883952071202404,0.05512361039031222,0.08230733362549596,,0.01436207629835625,-0.014661177395384582,
SPINK1,-0.047895488464401934,-0.04748949909381442,,-0.04352375381751637,-0.024692810479821792,,,,,0.004047472310010647,-0.04537237016990381,0.021544706179932916,,0.04748126047286802,-0.027624758492387144,
EFEMP2,-0.024128470919659268,0.009287972805185785,0.006154753505904389,-0.020454698995676035,0.00029377547708949755,0.03560941162372675,0.004283855963302953,0.07192455999008243,-0.011815366043121943,-0.012678990743995805,0.02785008555135932,0.10168543180780552,-0.025920859220374706,0.04365562179129544,-0.007222084913304087,0.03585097226546739
SELPLG,0.04705440535640474,0.045078334402533206,-0.04117734891768903,0.006449170419720545,0.03837051480266279,0.008535816311586003,-0.04152027217666477,0.07169021782961262,0.05018418457604703,-0.10694615183909027,0.05136376921831604,-0.0019733433277857692,-0.024223778462707596,0.017283825256725782,-0.012736933752674836,-0.03627985215409322
GDF6,-0.023934095440199653,0.0388183995777227,,-0.031063630307572702,,-0.008523147342208326,,,,,0.06644810896194583,-0.01203653701303071,,,,
HLA-E,-0.003011205949943373,-0.04615671352058843,0.009886984931722053,0.046053465576863246,-0.0003842868549701633,0.05278442039983555,0.028342872731345274,0.10852367974693156,-0.04554030882090949,-0.10558337292677651,-0.019277486302433994,-0.024558916232732597,-0.05559707923362172,0.04265268426216588,0.045518570498617454,-0.0320086338827693
PTN,0.04337376299789518,0.043792759145099454,-0.0759455538245483,0.059709070114506234,-0.052799930681447206,0.12121304259563044,0.07581115088108888,0.09233002898377644,0.012546784637915993,0.061686166777041716,0.11305507997199137,0.03691550387520851,-0.02361179980334275,-0.05336332192398497,-0.014149955759011597,-0.0796681765133368
CD274,0.0092945970716746,0.005266230731331031,-0.020280586809818944,-0.010146673915685304,-0.019912052481188942,0.0770504825037191,0.01379696516509176,-0.03700998956406061,-0.07053510868675322,-0.008749872999971852,0.043513013689474196,0.08302597428831285,0.029237478747478177,0.024109902902176215,0.06200983738515822,
CD14,0.06144266069305105,-0.006688613994709655,-0.00899155955997508,-0.024218216328995512,-0.02250399504692728,0.1014423460551127,0.05821886955933772,0.13817481560684636,-0.007316458933778334,-0.07021497587346527,0.0677522763565705,-0.06827588312093266,-0.0863679168873165,0.11307943825709371,-0.02507171224477085,0.06199579043300492
SFTPD,0.061919046165811065,-0.025608525601641032,-0.025598611147639755,,0.031597780501496114,,0.028621104098797187,,-0.035476663409392865,-0.0025284144638888476,0.0674872823184267,-0.005030253172083121,0.028034447328118297,0.044952536420872706,0.15675603785276407,-0.03683525235616238
SLIT1,-0.03373754556306545,0.047765933860903075,0.034222910022500705,0.01745215160922202,-0.09261224208369455,-0.0013621075429181846,0.01081916744983498,-0.11652513481038733,0.03702347750553702,-0.026876741489725832,0.07472660504281842,-0.005094979925719666,0.0006422840122974578,0.010031130638520845,0.012482304636989492,0.03717805498748624
CNTF,,,,-0.008348140263356476,0.14419203104795605,0.03639428367080032,-0.014334640033457762,0.05647220010824931,,,,,-0.01859928212813578,,,-0.036835410422019224
BST1,-0.01253893818475095,0.10714010273386075,0.015741083586190165,0.0123987731102244,-0.0008076006721790117,0.036484242835000194,0.010754994647137275,0.014006256112122717,0.031059338289233403,0.07816358352741973,-0.012602521400587022,-0.00277253714356136,0.0151347351120763,0.0012598173250738128,0.020781450979826404,-0.037916706859744465
AGTRAP,-0.049085544367067704,-0.018541517943557545,0.03630741212567639,0.013604228165781171,0.02086094181434553,0.10800536207813835,0.03258865710457113,0.10140978088353901,-0.018726110539808556,-0.09791026184380022,0.04887668120696761,0.026634399672838312,-0.007456272847298806,0.024336633600443098,0.03558614984208535,0.10892336461166566
LAMC1,-0.018006881664974397,-0.0023344487149133918,0.022907535694019526,0.006590148382184326,-0.009302811114423446,0.086817483394959,0.08809732713760147,0.03286364894391981,-0.04794762230619899,-0.00821788772035586,0.014047567477223265,0.03019287744952631,-0.0603852162973519,0.008654332056975739,-0.03828565255782917,0.023999770669657562
COL6A3,-0.04470832069381388,-0.001052672430348446,-0.009894309229201315,-0.025017689110886275,-0.01365844832664434,-0.033080369159320513,0.008295429511236182,0.03955317310328634,-0.006574847653189245,-0.026970929653893153,0.040384812837594944,0.12280436681006081,-0.05197568832529539,0.03782104484065061,-0.06744505066855279,-0.033850338931291864
FN1,-0.014590322475096973,-0.034523162129858745,0.004615220128955711,-0.03574591964324007,-0.08516391914558236,0.037398454762482755,0.051972421357926464,0.15761548785475238,-0.07064419656611932,-0.07678063571608554,-0.07155191364896342,0.046479850316588606,-0.04362104811361876,0.02169349849243937,-0.07486621912422287,0.01859212921193126
MIF,0.048153904710544385,-0.0026691699505857554,-0.005210629404529813,0.010635639705208958,-0.027864256861048785,-0.029878483632428624,0.057444744903215404,0.09646557204291996,-0.02275657944711362,0.11072564790569896,0.04737391618907121,0.0299862571119194,0.04962123848074722,0.014029955360197258,-0.016297507300508746,-0.034837047330397455
JAG1,0.03136812502898927,-0.01304879382201447,0.026940260014984226,-0.05824054802294154,0.006220285872480646,0.11950919207479578,0.051229064749284896,-0.025228141472089953,-0.10688831659412497,0.030271216204933487,-0.03648836013053792,-0.054927154383666674,-0.06914768135135434,0.012908104062940219,-0.023858086515008165,0.08550630740238697
NID2,-0.034323731560194144,-0.03822587465581435,-0.028151602591894552,-0.021716700895099035,-0.02399942955577838,0.0314873124053216,0.0006798476323120057,0.05611374182525798,-0.05192804769653898,-0.04158181740970046,-0.008117671837257381,0.043114546251993485,-0.06058437268446884,0.05019499599027173,-0.03827550370001872,-0.05793981924569561
EFNB1,0.0964779917006581,0.026728189158318826,0.054041578320758,-0.022162957987844564,-0.0039279674109789706,0.0104286873564749,0.020406209450277806,-0.018483872463162004,0.029494072067550815,-0.07448866498309428,-0.020569153983539538,0.10819052025727692,-0.03926276289881697,0.02859253246031349,0.010068820825678176,-0.05090856625169175
COL4A2,-0.046747197178016765,-0.01865980342322416,-0.01813829934823203,0.010439308844100492,-0.004805622612557817,0.05318708955741185,0.08530673067303644,0.07253503205669523,-0.05095727809703062,-0.04172138997740702,-0.022884159623801165,0.018380474782350054,-0.07087305931803507,0.022515385044246904,-0.02877123405465135,0.0010494676423863283
SPP1,0.014380575957339256,0.001725396924878214,-0.07930546004376164,0.016127664585732095,-0.03507022155871943,0.11725344273298254,0.033229110568917496,0.15500090820403528,0.028441893873463967,0.0029010254227779904,0.07061008343261385,-0.04124785662643161,-0.03174001576008624,0.036870036805257814,-0.00596684294706573,0.03197993857825439
PODXL2,0.09059837952109345,0.028627855031003804,-0.01251113916664551,-0.023812636038878808,-0.021999897913538985,-0.023229729692260604,-0.05044490841418036,-0.07728357470597498,0.06888264597668482,0.056826942861682904,-0.011655300405084118,-0.06402496269724867,-0.01648786747920689,0.022333965361483753,0.07509676614752768,0.006084573692477916
FGF9,0.015651284190180505,-0.04315090181008538,0.0013499321049701494,0.006414707534829725,0.02543314986154121,-0.05948537060250655,0.02085026976083886,-0.07011681633504875,,,0.11102274696800649,-0.05478437399997549,,0.011181315045921725,-0.036204788192086106,-0.05832587916597492
ITIH2,0.04108570692719227,-0.026823380449113136,,-0.008530133196266372,-0.002909749004635007,-0.008695795718103538,,-0.009996688491692465,0.10324505346314931,-0.04092567261153365,0.05638692580342059,-0.005724042141227331,-0.05432264119079248,0.012488821015552053,-0.050162597281838944,
ADAM10,0.07027065661298786,-0.02010472235799009,-0.010876702697221952,0.050579088355360936,-0.0026693184579111226,0.06206463828703356,0.06157225476145369,-0.006712645057907605,-0.11276692735090481,0.08232795200141856,0.05351179329429457,-0.013799921601370726,0.0114188805604362,0.01503562400499131,0.0003481804810103494,-0.02852881703318476
CFH,0.01859541924609693,-0.01605045375065156,0.027287532872496047,-0.037181439972445655,0.005661120540710061,0.037762708048001234,0.027500196438805358,0.0028276869153819923,-0.05218901819429059,-0.08437696910207568,0.009639434497579301,0.0012760088616862162,-0.040088031083153466,0.05008206122140596,0.031873920566008664,-0.037334547112172586
COL4A5,0.01366946162470962,0.03323287263775461,-0.03630166131392534,0.04602914933574544,-0.01343754338107834,0.08776037653111071,0.041743568159920655,0.004985340578796913,0.009253355023981122,0.044171464609956954,0.0782511581669139,0.00938449573590392,-0.008174682716602032,0.006522737412041843,-0.001572899824158882,0.014613435601945685
LTBP3,-0.04398767199405825,-0.039342592402958176,0.03515380254557794,-0.007689227081917229,-0.004550303108999905,-0.009551702264673317,0.06658638193090134,0.015770890639759998,-0.03684598324389961,0.041764217112882834,-0.0245734741031825,0.0584217328750401,0.04538296873079661,0.06493741323390577,0.013352724775838435,-0.06458363723662465
GNB3,0.0020391143518007286,-0.02298170116343879,-0.0075278165457490515,0.004548103439969205,-0.024198693292046086,0.07324055130120993,0.037968274093624715,-0.05176771765788018,0.047425718567760206,-0.059492451478215885,0.1025097531354951,-0.012579331211982207,-0.031778691384732105,-0.012101769400730154,-0.03484553520709801,
COL6A2,-0.05197854209847066,-0.007382084582862472,-0.0011691704204370794,-0.02599478117006164,-0.017482497239106196,0.10588000843489623,0.09849325035183767,0.05119942997840803,-0.034218990004674744,0.04352660627537263,-0.005411762636900792,0.10886467672308676,-0.019763091269697504,0.042332339735769706,-0.050976169049747964,-0.053970895837851876
GDF9,-0.047044201584415246,-0.02160244288651057,-0.014768161671599297,0.004990529888228133,0.015337926101025268,0.019324787399314453,0.08419450553978038,,-0.037399111494799,-0.0322331973416763,0.04683686227739117,0.05958828138674245,0.030904955405960076,-0.026203065886504423,-0.036101471127324966,-0.03897278595556282
NCAM1,0.0042448390465043,0.009929447843993888,-0.026374194403466732,0.040771142712625566,-0.023122201623272998,0.055904207027894746,0.011168165324240396,-0.01984660191334021,-0.04182935321744567,-0.020989639553602155,-0.017529926530484057,-0.050428506134858136,0.036536998626044884,-0.0678158272148497,0.06142608885683464,0.0117404531078899
APOC2,-0.05570855827849184,-0.0212133739724079,-0.003252195052972241,-0.010231696320251527,0.07657817890280003,0.05271493249866195,0.009947353379538629,0.11237622537071254,0.007068611370711211,-0.06371060554434933,0.1432045268252636,-0.03624742794179298,-0.006183788897874388,0.008127410888084679,0.06838213630076516,0.06506829527851811
BST2,0.0011044748851209059,0.046500980388825254,-0.017356939372506045,0.04780645956215357,-0.03315476872056335,0.07806248056080528,-0.004512032195366821,0.04238663500617422,0.033970909066565934,-0.04376945320998639,0.011261468664889238,0.011383465926882282,0.015374795049164475,-0.004231891306638499,0.0388382008016971,-0.06729248195511325
COL5A1,0.04611587860310127,-0.02478554670200402,-0.018554963118778876,-0.0175733421963526,-0.04585165718327221,-0.014484878085599723,0.07600617980661774,0.026022919082202754,-0.03832358376773249,0.1071962033910463,-0.02449223795106052,0.07899501954582333,-0.055426764733611245,0.03745830065802917,-0.050019132940357855,-0.030310401213191628
CALM3,0.003918297528372948,0.011852884502558269,-0.04760710073580257,-0.018150639556331782,0.054670459418714255,-0.08936845239787931,-0.05145477950270817,-0.13859020352179868,-0.05184800038088287,-0.013371140761884283,0.05740173840182457,-0.045478973885395964,-0.01701053434556782,-0.008870844299531484,0.00870809997524905,0.034122973370008886
