,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
HLA-A,-0.04049922921492947,-0.05626890726531859,0.017743595908659673,-0.018605072560110725,0.04997354064576133,-0.04184024503905563,0.04805978157162777,0.12302652679222692,0.03689507525037242,0.028327026918172692,0.03709148348887319,-0.08839694158527103,-0.007656662725409612,-0.06587819934336064,-0.10348816112721726,-0.06202741049117002,-0.05045705143126059,0.013437237656111444
CD5L,,-0.0033991293889191958,-0.010449517790411447,,,,,,,,0.04569060348862461,,,,,,,
FGF18,,-0.025834103861911675,,-0.018857420116618923,0.07526750770008905,-0.014664178205236675,-0.02362624047391559,,0.037831249090196764,,,-0.025151056969555385,,,,-0.02637014649116076,-0.022113110189695872,0.1558258827711991
ADM,0.023579553428134545,0.03390588215525015,-0.03158888854733425,-0.00846400197130972,0.0960199423297925,-0.039166747428438634,0.06698192701875191,0.03313102185227754,-0.059605171105742226,-0.011864822160683023,-0.0012947781435305758,-0.07220068835501563,-0.01682352406166623,-0.12772562090041087,-0.027089079918602106,-0.012861232279445856,-0.02816623746089311,0.02397280266726373
CCL15,,0.010675741637474426,,,,,,,,-0.010289986175846023,,,,,,,,
GNAI2,-0.06826979861484841,-0.04586510842116125,0.004924525269236091,-0.06392394603459044,-0.08949799499124972,-0.02129684766800544,0.02629411266158154,0.09716405944801083,-0.006726272596921907,0.0361736799287838,0.02919760406156478,-0.07477180429024657,0.013879187232632003,0.05524157876583688,0.04960690606509467,0.016738116334994703,-0.05078852625572387,-0.0029776351573830642
HDC,,,,,,,,0.03193084850761119,,0.01030598158627104,,,,,-0.041025158252118464,,,-0.01851644122319811
COL11A1,,-0.04474878361476589,0.05647059547987113,-0.019846987502146328,0.0684622367590552,-0.0006454483389050029,0.0412412288103564,0.0367782556224797,0.08227537760390491,0.02250634495804788,-0.042284804530632464,-0.03445316871571029,0.052085052964497086,-0.11743814197260431,,0.05412546281721914,-0.0026192035672804683,0.047526047452454784
NUCB2,-0.009923974797586147,-0.013170478105952423,0.03432030753913693,0.0056677417328874985,-0.006482147823034373,-0.026140164389329573,0.04306548445556717,0.09558099782176743,0.0010855004994537228,0.008046960288735826,-0.11316916591621233,0.030462165197036057,0.0068570027978071295,0.02972605537712731,-0.01227431486018586,0.0009571150286751068,0.010049433360415964,-0.006740105290903483
FGF16,,,,,,,,,,,,,,,,,,-0.018245545703147764
CXCL1,0.04072998933071892,0.01668104164781426,0.11321680614100572,-0.01858140578188229,0.030422611535524682,-0.021983600088999588,,-0.009466416320786153,-0.033748808778010196,-0.01432518740733837,-0.002988962832496845,0.06396257299768582,0.05385983560316745,0.03658291904886401,-0.07050615660241005,-0.032168521590535105,0.03148618648477108,-0.0155249582323223
VCAN,0.02577073047606639,-0.04114836668878974,-0.04450117903083793,-0.0033847724238031587,-0.12911915381075978,-0.025017179441470427,0.050301264051849266,0.10650192178271313,-0.012243123483986417,-0.01396395273144197,-0.03795644087264282,0.03910596863860676,-0.005931779529939008,0.01333061762983127,0.02865526507400573,0.028770725104564698,-0.022882810608708015,0.056685081618635655
MMP7,0.0814928891883931,-0.03259470155800019,,,0.06309221945601268,,0.07047750901786885,0.009693328983894207,-0.0015748406248779852,0.004243523158928426,0.004847207683370269,-0.002936517606951778,0.04187314260097421,-0.008637730454935042,,-0.007587485431406102,-0.02672614238675428,0.0089378786448549
PTPN6,0.02037736990887382,-0.029645402063837062,-0.03432396595948998,0.02514919537105032,0.014289735407819205,0.019569156546859607,-0.0017344539707123121,0.008350638618033687,0.024559534901330275,0.07322995729348702,0.03291169465479716,0.012247247387825419,-0.008099433280019582,0.09775974345173086,-0.07025585703111291,-0.011018783824583014,0.04887026022220745,0.013753636913466946
PTGS2,0.009307370795091948,0.008497170943591766,-0.015488228453273462,0.007052737819016926,0.09027159490056995,0.005903673202571528,0.12654051747621214,-0.0761751899759818,0.010726741065953923,-0.021256650421831558,0.05737894201936215,-0.05013700106434326,-0.03128313894010939,0.03993179858178178,-0.06433343586034751,-0.01621236065977059,-0.011035846103592742,-0.007037412805913207
XCL1,,-0.031287527264970534,,,-0.014149254680033746,-0.011246159650967525,,,0.0009716417383183291,,-0.02689057679416704,0.025695532273436756,,,,,,0.11154525553047463
CD58,-0.003737755681505128,-0.03958340292894475,0.008059126630684903,-0.023057101893163057,-0.029317700005611656,0.009617322364523062,0.028710595381692107,0.12070509966812397,-0.007096387319894776,-0.028719586615893355,-0.019399708033549918,0.056014806933163686,0.01940744883270756,0.04102723515355768,-0.06863097275841502,0.07292372398758881,0.00813534612824265,0.03796924150308245
TNFSF14,-0.03306091142517823,-0.031525409167785574,-0.018100460666040277,0.01622937897016631,-0.01945386850632117,-0.0197201391372665,,0.05291075924532125,-0.03371890548220625,-0.013991938603143352,-0.0009880491996247963,,,-0.043416364688978935,,-0.028748932576737912,-0.018477347097953862,0.02212847102618927
CNTN4,0.07583195197787436,-0.022017444232267185,-0.014168982868538068,0.025001934413753472,-0.013864510840057182,0.03428425657404362,-0.0014169626213232248,-0.03881851988347259,0.01840846068278463,-0.00793224094411971,-0.08103877705022472,,0.008741090604976215,,,-0.04007269211856198,-0.007465629063783952,-0.005962741366627553
NTF4,,,,,-0.01789818754127977,,,,,,,,,,,,,
INSL3,,-0.004079672529266501,,,-0.013004399356051797,,,,0.035122543150934146,,,,,,,-0.016687429812302916,0.021208918684950083,
BTLA,,,,,0.036349518455865364,-0.011724495819667096,,,,-0.017868184156059366,,,,,,,,
MFNG,0.031814741120823394,-0.03139038384523468,-0.00914184063487501,-0.03380995969487335,0.010987717082565357,0.03221521629279243,0.029005108938016808,0.07599945967771303,-0.03715122064737307,0.008196437486309837,-0.014029349885960109,0.0008117934430415515,0.04826703010806221,0.07416922870710341,-0.04283723931344971,-0.016250426235581,0.08174729876513497,-0.04699460901166235
ICAM1,-0.007351079606602536,-0.010570646315263936,-0.02863944845965845,0.048053377658721884,0.03384830827160909,-0.03928160391994659,0.050258244085535066,0.13330935139266434,-0.03704352898203558,0.004734813742311753,-0.03136003501461697,-0.011650299653229095,0.06059904110202767,-0.13046844828416196,-0.0945588356316828,0.03446825013621945,-0.008600672781717961,0.08575085785536651
PROS1,0.010161371718923609,-0.03162685445743806,-0.07795901355888563,0.0024600648730221633,-0.006200201023848564,-0.03366101366672633,0.027014819903565492,0.09500736836100639,0.0004486654540271602,0.03362580504688106,0.021008017785106907,0.03434668789162922,-0.023721798388098063,0.0500104148071667,-0.06869208123441409,0.024740906347098694,0.022452232195374358,0.016684825580670935
CLCF1,0.06559853133845904,-0.039888827951762254,-0.002362197623444757,-0.0050514696377428735,0.08740292404896291,0.012176871360544126,0.055271017758700094,0.02549590261538731,-0.017110517487655057,0.07316098097297684,0.009681515845366218,-0.01908706250298079,-0.040360946785148843,0.043367486915228785,-0.06097947737710842,-0.01005399894530814,-0.028588121528422248,0.009403104384783558
PSAP,-0.018341495544985487,-0.05364366131265414,0.049355019267616665,-0.0020977993764284917,-0.0010472212579386464,0.04453590759208038,-0.02728980511380743,-0.05577156618007719,0.03477918667224215,-0.010475580326939047,0.0049575027497577645,0.055950721875202114,-0.00869452895920718,-0.06275225506559663,-0.030337665803685684,-0.012266611947029736,-0.025597337142556627,0.012808236479796769
EFEMP1,0.0050498223987499894,-0.04179666251054444,0.013857513598508155,-0.024476672519568452,-0.015242225105268245,0.05644839396328804,-4.741399144674103e-05,0.11344914031162295,0.04542756741280481,-0.023044838245039237,0.03796652587462658,0.04778542971381648,0.02957713292457142,-0.13008530595722137,-0.03746920442569537,0.061239687357774755,-0.009596666470540338,0.05858549240698277
C1QTNF1,-0.024466670379741887,-0.03515111859183481,0.06731222154760144,0.018414460840813184,-0.0079954694142074,-0.03136302300094428,0.09583090777579255,0.03268001212096343,0.006421667427587943,0.005338080415508591,-0.029344856496129824,-0.04058873330859853,-0.02303462719823423,0.013381471778890026,0.05437849154368935,0.0074712509103112635,-0.023565136953081094,0.04274526238604802
ALB,-0.0007618752890169273,-0.043331787536998574,-0.02387710608916919,,-0.023087454447681947,-0.013111493224191107,0.05550661680351287,-0.02606669359863058,-0.022224646446526986,-0.01589188705332531,0.037477701474354835,0.060525591412875814,-0.0293214312783361,-0.05001901879803452,-0.046026207042904846,-0.02782518305235947,0.02164873624824619,-0.0068704223676647625
CCL13,,,,,,,,,,,,-0.026097373015968713,,,,,-0.020726182288467714,
EFNA3,0.037527108519310765,0.09374196629334912,-0.033892130242096585,-0.025262475776263605,0.09228811032281174,0.04784321406897971,0.018578561960474776,-0.07630186096370377,0.024976566485283277,0.0047376219659210775,-0.04984658447112535,0.028654011749153805,0.049698761129140435,-0.07004085400874309,-0.10645314494842095,0.006788094979755194,0.04462734726466683,0.00664477494294178
DRAXIN,-0.029611569416904134,-0.008569255229867394,-0.007962310080240714,0.007807488823644276,-0.007630540360426711,-0.022987024234342783,0.10774027897985011,0.09991529352752233,-0.026069941881797863,0.0773595718887914,-0.02806453594077601,0.028067836234518705,0.009072902977813628,-0.02465815241281896,0.017459287680085343,-0.03252914555037736,0.010524117531930013,0.048689159850036794
RAET1L,,-0.02183396737969626,,,,,,,,-0.015283457284177139,,,,,,-0.01689306075580744,0.05948866204369851,
NPTX2,-0.046118929741894944,-0.0073958987170471965,0.04925555841631526,-0.010048556186729196,-0.027781216777956783,-0.029927815562725092,-0.023237056027586748,-0.10803659449595626,0.07207653742778296,0.018823687234551793,0.03329376786299345,-0.029783868765781568,0.01992905578669341,-0.007740696639339295,,0.003364562065266934,0.021024122125517186,0.06346679055582687
FGF11,-0.032405020209547226,-0.037415282929135193,-0.012917604185854201,0.004112819374694937,0.06626326342100206,-0.0294242293999484,0.017964514354954105,0.10901760392962459,-0.03347257533777771,-0.00819134860342754,0.04526621864423557,-0.011130216615707204,0.0733398309637042,-0.15515633179485716,-0.0003172310183660448,0.021736230628964633,-0.01366194995371259,0.06387656879671824
CD59,-0.06038303356724348,-0.03578834862798215,0.013911454370886561,0.01032013793358029,-0.04415244909173746,0.03227717544722756,0.028403379740631136,-0.07297789344362121,0.05358319339220587,0.008077659753046158,-0.022349263576661935,-0.04497926829563435,-0.010173687145271698,-0.14302352675303545,-0.020357047973163823,0.00840555076390901,0.022999504833219154,-0.006115433352856805
COL9A2,-0.01946560531458281,-0.048798547510686824,0.016806448035279604,-0.004149003740996445,-0.05224893787040779,0.029722917131040978,0.054583610630384034,0.09238891862807769,0.03924553544125389,0.07137757805759433,0.060705126623613874,0.0832188232110325,-0.014973983943715751,-0.016477729697125743,0.09101773419182443,0.06210645408744505,0.03469582806053935,-0.08109257677892222
DLL3,-0.01820132709599154,0.004213484128901433,-0.04909424819975506,0.04593280030153808,-0.11986318813585933,-0.018548194905700362,0.05132508717311722,0.002836989784259807,-0.02875312434940804,0.030800632351326337,-0.02593401019222292,0.038696457179775705,0.02385323493167083,-0.03390556761950065,-0.041329370271296746,0.04074915728714296,-0.005154587536010499,0.012051918744967223
FGF5,,,,,,,,-0.020756761371338993,,,-0.019716225384860387,0.027874919288630975,,,,,,0.085662618879562
LIN7C,0.05039649285351643,-0.003693753052716395,-0.032706006419537165,-0.008165062817433249,-0.013901390797681075,-0.00680299083185437,0.06926580582811921,0.06188288816070733,-0.015436675838717622,-0.02103528147881075,0.02787306797081204,-0.0013776730995227202,0.016882004444002105,0.06728200785855602,0.030767258816840445,-0.016807406424299225,-0.0003509321516679497,0.005479739240227173
GDF7,-0.024157434412539567,0.020596150294604394,0.027835173040116505,,-0.010935799154621898,,-0.028600489685735305,0.005397587289373202,0.0417330213109412,0.027421858882016422,-0.03624148891821928,,,,,-0.01448155440501053,0.0829384809335438,-0.011045600193844731
PSPN,-0.06809228710662948,0.022436046742760514,0.023673885498079125,-0.02291256403932306,0.022857115216564968,0.053575705821653385,-0.016295063821394885,0.04289127218337342,0.021913630962996835,0.03605649056814435,-0.03360190126471753,0.005659487603894752,0.0017908207622873836,-0.06249501099112902,-0.05521246550075128,0.006715488395815783,-0.013254211188826182,0.014145937826511452
ANGPT1,0.07252702273029042,0.0014673882542543817,-0.02410663064084875,-0.022156096121722167,-0.022716533056033748,0.007879214831377213,0.010691039874816994,0.046290292694757665,0.006531069145721262,-0.021707907687719363,0.07515449112262709,0.017625098494211455,0.010013187857966453,-0.02618334787719281,-0.05967285524033016,0.053717342826446524,0.04040504388532671,0.04031130353272692
PNOC,0.1348874021806033,-0.008350929541583292,0.06885493492552608,-0.016052079614569364,-0.017922084169243686,0.006719063455670803,0.01845755655541071,-0.08085059806290483,0.0323060997216474,-0.0015515981082159294,-0.06526083265576027,-0.02292965142992282,-0.013973523439572654,,,-0.01539974865419725,-0.01780801283064387,0.026434610635829414
L1CAM,-0.029169882917654905,0.04713427965469401,0.0018398745095786228,-0.05339009059074252,-0.04549416096283583,-0.055732393416207546,-0.045670272598353615,-0.07758723035219717,0.02573180989189109,-0.05098453615496549,-0.03245273465808762,0.056819582028867346,-0.01672741808536862,-0.038527600117748244,0.012900226285618703,0.008403567621047305,-0.05121780704834773,0.006761358951031785
APOA1,-0.02868840920395654,-0.055264877862288404,0.009680990861956514,-0.017686581773214943,0.02186353072651709,-0.010204520042546782,-0.0129935575466316,0.00010876134006626752,-0.02650852435422824,-0.02264460837966587,0.05501648664796319,0.006892132155210979,-0.041928969386292744,-0.04807290523890814,-0.06847460730568633,0.04467830464312553,0.06208844977755072,-0.06121584279340303
PSEN1,0.06533737238136059,-0.037578912141084914,0.027322023198214165,0.013219448663778723,0.003099663785214427,-0.00043712125080177584,-0.018982067226635535,-0.02374360341115081,0.0004627536831269425,-0.033177477724325825,0.011561250717776347,0.014894610512421792,0.02439622075363341,0.018172929581035422,-0.043488670337522774,0.006377997261535716,-0.01543387392951547,-0.00254227360533646
CALM2,0.02268318219486679,0.01634392391220717,0.005735235639250264,0.0036613110406235037,-0.11276448671090053,0.013497997314403766,-0.07152320473439788,-0.09833403390878874,8.300312474585991e-05,0.010253707099887084,-0.006253569301207831,-0.01712484221040255,-0.03357675814321841,0.01232760295314401,0.019392066382013233,0.09421708870528533,0.012304842380948451,-0.01395122703429205
CLEC2B,0.016526539725768778,-0.021989442389358772,0.031754700997472546,-0.005459587401537077,0.014780519088076479,0.030214047735003774,0.025094169432806516,0.10239403333099432,0.02859917037532095,0.033696611400960676,-0.016859074536507142,0.027342417237875515,-0.01382437226714367,0.1165781470516331,-0.010363065575453958,-0.00811460714700868,-0.039055442798091936,-0.03380507764513282
NTNG1,0.04068790541216791,0.008594464399249279,-0.011072247525801448,,0.056088884252026114,-0.0285753204660111,-0.03302152303191889,0.02361293919845403,0.02266151023923663,-0.042072556027458526,-0.05511540057076593,0.06934358764294818,-0.04099287626915048,-0.056788885694197475,-0.031823455663365356,0.07487037290816237,-0.010775507198076628,0.008607451770502095
LRIG1,-0.04859399213392641,-0.03727479840398948,0.008917844705465673,-0.023807468511930455,-0.07160258040135187,-0.0313687814582925,-0.0412532296183806,0.08883287085865157,-0.06208291900476179,-0.0015208244011273423,0.079643061798181,-0.03208140636112831,0.0016900918268757594,0.023232503885137548,-0.06344733546389295,0.04828834567528682,-0.02205820161953874,0.011205164538643066
CPAMD8,,-0.019573597692229973,,,-0.015381883985934597,0.036264558938957574,-0.039834777251503514,-0.018777284034303007,-0.02258075718239841,0.008183348948137648,0.04542934245898324,,-0.01146402780115256,,-0.041025118394199374,0.08262138227635558,,0.004854629830446546
GHRL,,-0.013423180771918598,-0.0192850466113643,,-0.01309267135295267,-0.024182254653042773,0.012826769344035416,0.05090550943561974,0.02820461918724729,-0.012760405459729552,-0.021989228775724793,,-0.017297025341295066,-0.050849047167599706,0.08502178609887823,,0.05304126040392639,0.09653315465186856
NPY,-0.031142885560835117,-0.015560181701853566,-0.02985481442743897,-0.017436611055126117,-0.03937498917976681,0.024761161619943184,-0.01797557710308327,-0.055768610045859215,0.024957494687969286,0.07560995049825234,-0.058004331568307414,,-0.009838228638671058,-0.04917834329829671,,0.0020839034133863965,-0.019526059344999628,-0.04471710636031038
MMP2,-0.05408313743358527,-0.07357800870320992,0.02638381826970356,0.042621292472208756,-0.07699386065535539,0.011995175488918139,0.01981567405762242,0.09520572839966063,0.03100167663334144,0.015783923139964507,-0.017721473137369402,-0.020823192746471,0.004896408676567294,-0.09406305354428048,-0.007764006969739811,-0.006315080700413235,-0.03004603622970262,-0.0005960956613886202
LHB,,,,,-0.01339645930783626,,,,,,,,,,,,,
PPY,,-0.03681638375104869,,,0.02531451653211456,,,,-0.016502859866260832,,,0.015848091942246647,,,,-0.0010641870889420465,0.016259199088089874,0.15186197425989356
ALKAL2,0.16644771618884732,-0.003983803048742782,-0.012203963390808785,,0.00845056609830936,,0.030544371411061057,0.014314528899209951,-0.009969199985678386,-0.01601321071769545,0.04415973361434288,-0.02322345741903054,-0.01876733349546407,-0.04569981784484503,,-0.03967956919668136,0.010296649537476187,0.010449938373621287
CSF1,0.040308118524050016,-0.04709101836773496,0.03563390961756819,-0.021198891983307128,-0.033476152293164994,-0.028309874585813462,0.05237017318298623,0.05225650195999356,0.0339076644887447,-0.0017578899835519338,0.08281138229216443,0.03051899068646097,0.04450388870844627,-0.015911255063917145,-0.006409941139182662,0.03532097316478179,-0.04865551410760267,0.06368926324201353
SEMA4C,0.04034114200303862,-0.027628568283764112,-0.027080357032988105,-0.04038098035711063,-0.03667309749032142,-0.022106608561366866,0.02931666474558027,0.09191566556833086,0.04365173848092502,0.043912874619759776,0.014171572972000076,0.0063011211788746475,0.0016148264576937232,-0.01087303850321784,0.0566752284632844,-0.02727767915156149,-0.002210713756995819,0.04387209862529633
ICAM2,0.0637162967549122,0.03263005193576144,0.008320161797655363,-0.037686449960109766,0.02294515623446268,-0.03969381517633088,0.0819740021859104,0.05166355310925545,0.0013763881814620456,-0.012282168759299996,-0.03833932764267675,0.07566081212714777,-0.036843084707397035,-0.08147543834761002,-0.07355965532563458,-0.03661916542098844,0.04459838739429564,-0.01812768158207195
SYTL3,-0.00012330282125581945,0.04185183446284732,0.009411880284069533,0.03711627586691843,0.02466073170876217,-0.03880271789426857,-0.0009882429669867084,-0.01682053050025234,0.058461286994870416,-0.028746928567974058,0.09067480797730162,-0.04960773343601915,0.03994197826604053,-0.0285771779975096,-0.037402871672585075,0.019650935534683077,0.015321429507980123,0.05610759804450006
IL1A,-0.009774756240577458,-0.05557256330609106,0.04378224312175847,0.07840053795845506,0.04845424758846268,-0.046482266266387955,0.0249019584725033,0.09002217520030122,-0.03218754147414423,-0.03596981893528035,-0.004986142423336863,,0.01359886832456938,-0.014885930937849574,-0.03318008297164692,0.00500553107053092,0.08253127080313861,-0.015819827688247197
HLA-G,-0.038206855492711925,0.029868720313941905,,,0.06634087042342358,,0.007961881202989692,,,,,,,-0.04004600401767942,-0.0359468582519653,0.11614312666974179,-0.013216830635696366,
PGF,0.05303090322087994,-0.038421194443806046,0.023077206781449224,0.04837075806002017,0.0029765237227262777,-0.0633185042384849,0.055417602758913206,0.044121210234091386,-0.04139783895078467,0.027611857671943792,0.004222774503813256,0.04615086868576654,0.019995836681525374,-0.039741384824433165,-0.006924017493294671,0.05682853917844025,0.023332272542824307,0.03681111276101524
LGALS8,-0.0546796954081309,0.004850395692319186,0.023972750025493726,-0.030749124562940575,-0.03293001131635984,-0.06500779764730479,0.016905543541282823,0.034044648268853964,0.05187402258795943,-0.0036946745749290013,0.032012575128410686,0.016467857866814897,0.039545351779158404,-0.11837956898352679,-0.03855041813538361,0.009772953974817315,0.03613873070331518,0.061999767901203366
DKK3,0.027213159259166928,0.00879994959495533,0.0009147254401941315,0.04265270662173634,-0.06464120105863369,-0.016639285019556787,-0.041635437955966706,-0.10147871924940757,0.027797007544755285,-0.0007363229892581968,-0.09799155246970206,-0.05738718088196318,-0.0043247738300666,-0.11104839662193498,-0.04647114339306327,0.03353434184815303,0.06633026849553608,-0.03278299495247419
COL16A1,-0.029055910913012725,-0.036160105230107764,0.07851025331693029,0.02457962027537201,-0.026584228410388055,-0.038460159924083685,-0.008438530992640227,0.0662274649287516,-0.058096091059429894,0.049128118174766415,-0.024050133784183265,0.0009446877574774785,0.03844719756419273,-0.09820772970279455,-0.011467365397062855,-0.018235145278891304,-0.022517416596725428,-0.002249093190941754
TPH1,-0.03217328199042401,-0.024668923064154063,,-0.025893826481026748,-0.025747987176908214,-0.014016525840727653,-0.01636881876652646,-0.022321453343130536,-0.015099323869396268,,,,-0.016310185924272927,0.03763983526794687,-0.005570960993034876,0.039273840321417335,0.015805356556600862,0.008296657390883911
TNC,0.047365435970780134,-0.08077326333039533,0.047922770726202046,-0.01706036610521281,0.10463258704207581,0.010236713664505355,0.0387664253092943,0.13972225953548345,-0.02925646330427931,-0.034136754389116744,0.00280304882606406,-0.035595859941819866,-0.06582718748230426,-0.12942533171890958,-0.04983802870685122,0.002795037784092091,0.0072334068760033406,0.051728754778507385
TNFSF9,0.0346061251602299,-0.002683067948486934,-0.02040780898739648,-0.02883606910099985,0.00113720869720727,-0.026639551689206332,0.0431416089018249,-0.050388555101586796,-0.0023371909792443348,-0.02131373074442726,0.057231033479351275,-0.0028375320568367972,0.023540810847536744,,-0.03495620318046775,0.03363072979657688,-0.023214152899892093,0.03669780285707931
C4A,,,-0.012026458897548399,,-0.015882279875362226,,,,-0.01956331260935902,,0.044933213623469324,-0.02515107061832336,-0.01433727301728627,-0.047027521500139835,,,-0.015179424432607919,
CNTN2,-0.04418467316111533,-0.055651046091907706,0.06396475777912024,0.0579463279022881,-0.018917462904525728,-0.009163433774069472,0.011101396918852332,-0.0005331513765644347,0.01612572952133914,0.08003918205648064,0.08759340131645507,-0.026630971244925417,0.023927644345624666,-0.09702490426336208,-0.01744780200095796,0.030474304181576675,-0.014430248277765316,0.0005577098539942151
F7,,-0.024066393661887477,,,,,0.06382691380019287,0.04385277292506586,,,,-0.005472428520789561,,,,,0.15491708014821906,0.08112791068865031
LUM,-0.01434065396696311,-0.05952370267542503,-0.017731186040467653,-0.0032342605290777396,-0.01665800014291609,0.05159143976608545,0.020079647791020568,0.07681478905985224,-0.024797877715617474,0.03683877473759328,-0.028701796530751948,-0.07937827266149472,0.008091999287591599,-0.03442935282927585,0.05942961531160832,0.005419326093310519,0.09266731857253553,-0.028698169612827836
BTC,,-0.021833958285147118,0.01518912970479095,,-0.03636079300636559,0.023943352432657848,,,,-0.03767018151324677,-0.028916781597916094,,,,0.016161780737563424,0.0433744477374699,-0.01453611614658756,-0.04015573819638648
APOC1,-0.001649933710127452,-0.06911657428207113,0.01769983514593841,0.0010277549020234853,-0.05206148749696461,0.024397617224975677,0.03806915262565044,0.11532097940655252,0.01315871778642545,0.00022551140658786926,0.10252422054585231,0.04678893852536192,-0.009412199172157139,0.06006422940892827,-0.073082630790228,-0.016576791764233895,0.004303862503545469,-0.0033036490273229157
PKM,-0.10474843639609394,0.01077047302689035,0.03314741202426711,-0.01805986118621233,0.10826780732270797,-0.023411472818336776,0.011962133142546905,-0.016619774829888977,-0.06046920414142071,0.05386863341586606,-0.10988792922893449,-0.11369682891154777,0.04027306671400844,-0.07504560316983182,0.07550469020551048,-0.012554468764926323,-0.08210636239002178,0.04212665221114673
TNF,0.005352121935185623,-0.022918730359392292,0.047851275842329,,0.04832329592007189,-0.030281652876510086,0.010409756590002225,0.0012819809030464111,-0.04463229921400065,-0.018655430770361324,0.015731125378236125,-0.03264068696922596,-0.034057501167917247,0.009824204664119906,-0.06746562149123247,-0.016893065363393564,,-0.019307840921833443
GNAS,-0.04797781074469085,0.06809786015361806,0.04345977539354945,0.01688786782818345,-0.10504398575859239,-0.04602035156844118,-0.011252511140095955,-0.1148662273329208,-0.06569948341641225,-0.07876611734126328,-0.11637980580649467,-0.015062328556723913,-0.005564107496131625,-0.014385254755022914,-0.10458557322699989,-0.022209131527784632,0.008598875113374729,-0.06187491672926843
BMP8B,0.08665381168782514,-0.042842500108664035,0.02874388326847653,0.027262234668277652,0.00757868129921438,0.007713226992820739,0.05905832697303106,-0.0044399709261895015,-0.0019518257599764701,-0.012387014277813881,0.026814405367603544,0.03560333467144667,0.016846422427084517,-1.33901800532995e-05,-0.05447421608754592,0.04966005949922928,0.00279726401831642,0.04396915781222567
LIPH,0.03738018619602488,0.0320025542478463,,0.03744281741609157,0.036763912520340995,,,,-0.015773377917402576,,,,,-0.040046027115140145,,0.0029135005754601516,-0.023854019808652465,-0.03078773625802245
CCL28,-0.024157413207429184,0.017396845221797682,,,,,-0.030571869837390346,,-0.0005700782983721278,0.06523544895687991,0.09882308140585581,,0.09036218771949113,0.02607514358094738,,,,0.1109226356179501
PTPN11,-0.006881831748245266,-0.006425606093676323,-0.07125982029217638,-0.029353969492616688,-0.014542804092330613,-0.03171961888322956,0.013720413548627462,-0.014786794352072313,0.015175841986762171,-0.021364253985940468,0.024432490798398057,0.04530597009516255,0.007559076938163745,0.08427002504907256,0.014329963936282561,-0.013229193295533013,0.010973742118013592,-0.07144542883565261
ADAM12,-0.01998399110438502,0.002091742092432697,-0.014321188269920628,0.023866326631465616,-0.011828627814617836,0.025848213222072362,0.07003999564131858,0.02586387398719425,-0.016485291483735332,0.026583709210244943,-0.029529284188092846,0.08313194899958401,0.0012364973065584002,0.050455780505502125,-0.08238037892062608,-0.010242243427192828,0.010273593540876898,0.04694588641380259
EPO,-0.01529146323561527,-0.0223848046747467,,,0.07685964442230904,-0.015040443633211767,,,0.017774151678659447,,,-0.020848526803458552,0.004143779623024645,,-0.029131151126783144,0.022955051073819923,0.036823363007449234,
EDN3,-0.03334000428173591,-0.03498346260712317,-0.011904882953054209,-0.021918550858047985,-0.02553555161915531,0.05546584201722416,-0.020390464462468425,0.02689331214841916,-0.014519899624789306,-0.018721773727849122,0.012281486598605002,,-0.016478485189691104,,,0.008084429288769129,0.018469136757817004,0.002165901007771579
CCL22,,,0.02764693338322868,,,,,,-0.025029733149464325,,,,,,,0.11902257281779519,-0.012609994394499852,
CCL2,0.05880546688095871,-0.0743362863377741,-0.05043112290909463,0.09745193459617414,0.030678277878334152,-0.015577203878712349,0.07044885167855619,0.051640920076800885,-0.04840946851606192,0.04664933647588473,0.05256461788786262,-0.014839727022063704,0.05701434943163678,-0.1006392404466511,0.003977019636117634,0.032791495542798935,0.0017291997181384721,0.06317456877660572
DSCAM,-0.023242336673025367,-0.04573729761963495,-0.05120575670819231,0.06049241320925396,-0.0180886645492741,-0.02763275003595839,0.033288056516539016,-0.028446084509289378,-0.030697264545462382,0.01841313657081632,-0.00712904682226299,-0.01760838141720601,0.04362521129293348,0.02455839979864872,-0.061840530931872056,0.042308365028246704,-0.005681149245359234,-0.029103165965720917
GPHA2,,0.021108357279180295,,,,,,,,,,,,,,,,
ANG,0.03550565093758019,0.00993660798795889,0.006490666911329166,-0.015132803481022779,0.11720883782895589,0.00962367075058991,-0.011553804012618112,0.022452234322975044,-0.005599991829000421,-0.015651701497641633,-0.045680575963838656,0.009130267564321323,-0.011800776295417996,-0.04354754244496522,-0.03673664226907051,0.04705729039887952,-0.008236234111122944,0.010029436203035343
FBLN2,-0.04776510661059833,-0.005711380088946742,-0.027649516995366146,-0.025479422924908905,-0.011792186829335857,0.03794082009714009,-0.03275866289871635,-0.019703542407581397,0.0012800421394582576,0.03575904448896536,0.034797688920307414,0.10428758144158716,0.03372818407739086,-0.056508637594816724,,0.08279041375996947,0.011595530909692769,-0.019262061492910758
VTN,-0.031273223232042235,-0.04663285016143802,,-0.021678651666995733,-0.026376431554231597,-0.015163967222569474,-0.016368813413907963,0.018177859658085518,-0.016592016103362233,-0.01953692739188245,,,-0.013552784514504342,-0.03476944123466094,-0.05209344740389132,-0.013754810480436284,-0.01860860496034586,0.05128159500211294
