,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
MMP7,,0.03940949988633411,-0.03250223755255864,-0.02104682341385161,-0.012414881802188096,0.018927056605588067,0.034601203344431196,,0.04129905498720969,-0.08299599191133289
PTPN6,-0.00745112939018302,0.060204989100273956,0.09367425586364751,-0.04378382365413159,-0.001319217741109013,-0.061678146420136845,-0.024351420069807846,0.05975284566362569,0.04125828203576498,0.008812409899834655
PTGS2,0.08506051185436132,-0.010830890850748311,-0.02021869098713518,0.0056134711908864205,-0.09367787858982789,-0.014318337961352817,-0.032727830450858864,-0.02959185200936328,-0.033185612699329785,-0.0035765815716145982
XCL1,0.03086380406652253,,-0.019341814265978207,-0.01151856819845219,,-0.02583039724126512,,,,
CD58,0.023804430436413403,-0.005041041042646284,0.007467339376081801,0.00462826269157165,0.0963763159774414,0.01403318118379274,-0.009830985115639287,-0.01629198401610985,-0.005942716863965486,0.06449072783230604
TNFSF14,-0.03127135612159536,-0.03676645878303633,-0.002180131898115749,0.03781410012223385,-0.025868230743125897,-0.02703648650639753,-0.03359164953012577,-0.027125735285681248,0.006186245036098547,-0.004608323521545431
CNTN4,,-0.006253695925892025,0.07374697750861947,-0.020700939360399226,-0.044082681130569706,0.002804768256890524,-0.02084147475656983,0.0924220224153412,-0.0048330135268137096,0.026076442476921455
NTF4,,,,-0.014570484345994308,,,,,,
INSL3,,,0.06326679427028585,-0.010586568992497145,,-0.01813445557146452,-0.019498403716979237,,-0.010282751954966678,-0.012957729185814457
BTLA,,,,-0.016804102296606647,,,,,,0.034066913491458184
MFNG,0.006516249748581748,-0.014847489888208868,0.0658148759803115,-0.07998875526775405,0.043317636953706724,0.02012565021661314,-0.05447471287981666,0.0538768515286417,1.0308420269042068e-05,0.030901414838199057
ICAM1,-0.05250631709296917,-0.011284183385311085,-0.0017920933425454287,-0.03983744469976423,0.052395612367849495,-0.00306272302580019,0.013023803579189287,0.027125964323477813,-0.05492487041933273,-0.023329390149658163
PROS1,-0.01599723678725909,-0.017147338361344338,0.03479049736776209,0.06308992528750809,0.09716317685382347,0.0015243183390602146,0.007917251623318657,0.11210565905430911,-0.0003343101032457753,0.014605119266019725
CLCF1,0.027155576649398123,0.016104298908715998,0.08346390346335687,-0.06836683368921752,0.07586855917200377,0.006110334376252794,0.04552788420883612,0.0275337373113907,-0.04316039300800973,-0.021099206094202738
PSAP,-0.09288502339516151,-0.028656627738838616,0.07104350808702337,0.05381094092304796,-0.06778327638159834,0.013702643129232969,-0.010196018989737156,-0.00914452156713309,0.005663807396953066,-0.015349693666524819
EFEMP1,-0.0807418847822857,0.07524435854142986,0.005485576567953138,-0.08065063435218282,0.04340320907450643,0.02265972608845587,-0.0073822584514670764,0.027101890374903292,0.014750671540511393,-0.05854205972798953
C1QTNF1,0.021603624136083473,0.028984561472521035,0.03843587789188821,0.020725187646260322,0.08713533051160641,0.03363016698946456,-0.005351121934516575,0.06821419195834903,0.020962200172548507,0.022929683080489108
ALB,-0.012556142644170576,0.0044187305751477515,0.07569226109929508,-0.018794941825419787,-0.020824402240945488,-0.019798069101213997,-0.008888705443049217,-0.0063485918116311215,-0.04170928848330891,0.050196982126552284
CCL13,,,,,,,,,0.027610444073679765,
EFNA3,-0.05579032504518637,-0.03070581784867554,-0.022257068401441735,0.015357143262854582,-0.06658902005151673,0.008774142574111585,0.06949580562942428,0.0708882371433773,0.019828319896063373,0.04642875959016084
DRAXIN,-0.05526705361468364,-0.0705574692570626,0.03149791232399912,-0.024765443073898236,0.08714639651449414,-0.044643864408356985,0.0019544291442152657,0.01283156600851863,0.02261913247115694,0.07703044853308712
RAET1L,,,-0.013497664362256198,,,,0.00079988820390319,,-0.03027099612707263,
NPTX2,-0.05002121719326141,0.11617048307507091,-0.009599095672252438,0.015146697820900312,-0.09276307057506987,0.03150097930507474,0.030766706883117303,-0.021949543592097078,0.01737820687558735,-0.022447014518036296
FGF11,-0.0354388990007734,0.09569145931666742,-0.0007555006940108046,0.01824993942518461,0.08821501191962161,-0.007764919976262454,0.07533374369014663,0.04357833719628667,0.026200167901246345,0.04254587047160356
CD59,-0.02603599996771613,0.03075945569487546,0.051928379474649934,0.02771263965622474,-0.08564421958578203,-0.028226530591165738,-0.03322271050184657,0.011682313051531041,-0.016976063471853854,-0.02140324479406729
COL9A2,0.05202759986928339,0.07355394272243777,0.0013631413838993988,-0.005594785705864439,0.034239978317308926,-0.016374545095837658,0.02540022034899347,0.008116854165938582,0.01379025202100806,0.07808469245777117
DLL3,-0.010103076874662156,-0.000910409779980111,-0.01070262011734335,0.031073779553209394,0.05163733868306028,0.06732081591322409,0.026530155831856233,-0.057639724690854516,-0.0022116374549929364,0.09310152386051707
FGF5,,,,,-0.016582354274452,,,,,-0.03258370852306553
LIN7C,0.08112102651467211,0.017084175365327192,-0.03744662214962506,-0.025613128182103897,0.03774304847207112,-0.017362892186969674,0.02438796487678366,0.06511582051981711,-0.029070065073838424,-0.007713901351066756
GDF7,-0.019800857989030644,-0.02231520358795483,-0.021084788350905943,-0.018889529839731026,0.024737646450255363,0.019911722273589526,-0.016920951723201693,-0.039111980649361625,-0.020255507468255624,-0.018367464466798576
PSPN,-0.045437404429143596,0.07492069199709782,-0.009575919032249799,-0.01102471679094228,0.029381329918586815,0.03092716651342648,0.003931453173194004,0.07046673429942701,-0.004813681240865405,0.03589485225777461
ANGPT1,-0.025326718958250945,0.06229067263314051,-0.023422628753708378,0.00947100987740499,0.09395138897538957,0.042915050245372115,0.06180500158242375,-6.279159339976796e-05,0.01116563496048939,0.0007967455544589169
PNOC,0.038916297864959315,-0.04249767741187324,0.04292944719884081,-0.02544945394565295,-0.09117999305630119,0.002724569861824798,0.028368985934420915,,0.10061984657761394,0.0006332736544703815
L1CAM,-0.013633475130167659,-0.044021104174113264,-0.0010964030776824223,-0.00956422614489483,-0.0763578844320426,-0.0011422621900093936,-0.020570988945496273,0.043728432409818975,0.07770716567219399,0.03792885147713205
APOA1,-0.04170438234170026,-0.0008696737626257022,-0.04129993987012558,-0.016486832065771208,-0.03548874619088112,-0.023614215785117132,-0.0203083501153515,0.10328426832542507,-0.03595456173200835,-0.032810550762152495
PSEN1,-0.04971778182229006,0.01007552432925607,-0.0019345505898443079,-0.011568360804749723,0.032611672185599856,-0.025537016569739213,-0.05359739700606307,0.005178903006155857,-0.033820128027327215,-0.040495500831136996
CALM2,-0.021337924957892992,-0.02282373142914215,-0.004733788181252839,0.02257041091842934,-0.0754595095470492,-0.004806013805008291,0.025129248795680428,-0.02007861324858017,-0.003906541745636764,0.07168230401202948
CLEC2B,-0.006610166220645765,-0.07321460656451033,0.047264431367024407,0.02805532386342546,0.057327490739711766,-0.011281556122590472,-0.0019210319737281174,-0.04585073739772739,-0.003921609862364476,-0.006860103572730638
NTNG1,0.01249914570752242,0.0640096070335889,-0.022694606391156603,-0.04003653358197176,-0.04707278980551263,-0.005867611194305371,-0.010248920893895005,-0.013864466693588545,-0.01261824567603358,0.08943329946534931
LRIG1,0.008345901490435808,0.1166260328373228,-0.03988281008233363,0.031199839997417197,0.08417332449811599,0.026032597715639736,0.03368273091264165,0.07266627121642004,0.019931097665993613,0.08613684218725205
CPAMD8,-0.017423055709408077,,0.11347370985366698,-0.012522022093692693,0.010001206620253968,0.07528596634053276,0.002046443426730908,0.010031663755615561,,-0.029111672424506133
GHRL,0.006056511652423569,,0.046987856922168995,-0.03340060850883818,0.04442863583018936,-0.03526925380109798,,-0.048144147807520125,0.04603318531370482,0.08562506542076774
NPY,0.049876080832926745,-0.045085725870360166,0.02185418935652789,-0.017282834217634824,-0.024282360905242616,0.04086278651285242,-0.01636387683302786,-0.04799089958523308,-0.028078466874093835,0.02647049474395062
MMP2,0.01183153037510765,0.0036114371251749332,0.027935506319548196,-0.00897856758575515,0.041690469632946446,-0.0317618284989643,-0.03425149613136716,0.10827505219646057,-0.00010944146837770213,0.022599691287892576
LHB,,,,-0.010905735577213707,,,,,,
PPY,,,-0.022759729473892397,-0.018983704947411084,,-0.01470101046538538,-0.0013969440543185215,,0.016998220884603083,0.03226127909304123
ALKAL2,-0.026091169294907172,0.05119185915674659,-0.025312749287710056,-0.010747292249304182,-0.017008606137140347,-0.02764283272882181,0.05979913924195858,-0.018748249416543124,-0.04147588141758856,-0.05227246674814643
CSF1,-0.023910637974856788,0.04760906158566619,0.00418355666246214,0.04327382963808134,0.05970972591545106,-0.02679221227664101,0.01795629956416043,0.007909436281001537,0.011547088143378816,0.04167162448275986
SEMA4C,-0.0276844256723369,-0.06696431091942147,0.04129934420395223,0.02347592704914998,-0.008518987557917804,0.023477938773145926,0.009791213057456756,-0.007436961573841966,0.010412049890086985,0.039827080463884355
BMP8A,,,,,,,,,,-0.02493710300498894
ICAM2,-0.023267337211175326,0.014979764729566332,-0.007143761037408473,-0.035636057309215506,-0.0015557551787783459,-0.002622506756081899,-0.013837965201645984,0.012611959246075923,0.012422958942048876,0.005947561999409195
SYTL3,-0.04761193176508473,0.15140639748367982,0.05628702786719628,-0.017010592568919455,-0.03171259732387726,-0.06784320768206609,0.010632801613695916,0.04407373037348321,0.005874110236148176,0.030317338659585233
IL1A,-0.020245310715919087,-0.010532126394644164,-0.024056102208889946,-0.04397735179765751,-0.031065253544192335,0.0058314959894858525,-0.04458282512618993,0.10476590221258035,0.0641663857634248,-0.0017479081934270114
HLA-G,,-0.03529322461216639,-0.02076968245459437,-0.01151856715822874,,,0.021741437630257928,,0.005233780224056494,
PGF,0.00914036285697092,-0.011324575507469497,0.02360949922931483,0.02027626441619184,0.0406318678141938,-0.025813368840828948,0.01261658230865301,-0.03212413810413295,-0.016794329252465708,-0.0049953354526041825
LGALS8,0.042057960036205995,0.0452681082689969,-0.046686453619195316,0.029600644443779224,0.025358257789688237,-0.0007387495425052163,-0.012425434967515032,0.06023648136881285,0.04080091546398417,0.04403996859193095
DKK3,-0.07452215373317116,-0.012498953662132772,0.01414142020350267,-0.019129899849181915,-0.11258108231155946,-0.04153057441503959,-0.005285611653020909,0.054445872560655854,-0.0252938468232618,0.0314278933606955
COL16A1,0.07197825908781948,0.06076098442894073,0.030237529761070036,-0.013757202110417106,0.015770569433884142,0.0005309034731457475,0.051039877313430904,0.05090227701450692,-0.02841785929000532,0.06388611099011397
TPH1,-0.032458241312942726,0.04803517727191524,-0.015250221725984111,-0.007026508686165965,0.02522444763497561,-0.00017310447762461468,-0.0037649516455382412,0.06814471361973655,0.026784751631661472,0.06213419198596783
TNC,0.042608543797585316,0.05418060555580935,0.002331249432283046,-0.05831681153953571,0.12650539591261573,-0.015928355601062885,-0.03065527853011199,0.11346306698900188,-0.008453097379872085,-0.028502124831938827
TNFSF9,-0.017423047440142357,-0.04188374347141751,-0.027118200553809552,0.028270671400246264,-0.040254876814549846,0.05947306905760382,-0.042509033673280155,0.0017428494950124734,0.027781412614284916,0.0041814966294663695
C4A,,,,0.009004553034556464,,0.04666607915834649,,0.01292286792802816,-0.020469135138892907,-0.021256640404719456
CNTN2,-0.05359584070347184,0.02180978791545332,0.006585706292869248,-0.030249093851508764,0.0508638414171361,0.03241849831527393,-0.013824446366475333,-0.08415346282510733,0.017020805312127844,0.020733953066555514
F7,,,0.07618090899134666,,-0.015000962318678025,,,,-0.020255509426913704,
LUM,0.05199589019649576,0.004748996293351232,0.057716474287168966,-0.0029605665226473503,0.019158691146813445,-0.00947937759965307,-0.02563532211357942,0.02078217675529121,0.02387144415176397,-0.053928288469042074
IZUMO1,-0.016648273768577568,,,,,,,,,
BTC,,,0.0120615420576395,0.022312500013402556,,,-0.0006889455732284121,-0.027979056474212692,-0.01960164742214962,0.015304804784831406
APOC1,-0.0514891134630468,-0.049077116540547465,-0.004599825937111587,0.009993723073575286,0.10301649407257092,0.04341338592038269,-0.020946559445115785,0.01750643751133597,0.00045022274821193676,0.052510631375644934
PKM,-0.05220041173121028,0.016094343158384643,0.04033776379346795,-0.06761493902990014,0.01059266321002906,-0.023141289832893354,-0.020877781106558888,0.148357157369148,-0.02600360133598254,-0.016830658975130065
TNF,,-0.014861406633174978,-0.015123460386052024,-0.028543612706511835,-0.02201577357924531,0.006272792212836238,0.06432541624590594,,,0.05504142782437511
GNAS,-0.009040658044471002,0.0052675042660784935,-0.03703471025247743,0.03158147518749225,-0.09911349499095014,-0.00457221219721796,0.04889740385784957,0.15568119966459998,0.011165364335875777,0.060544267399901645
BMP8B,-0.040355982377040814,-0.016315492256513367,0.020281840058904266,-0.016698955344138365,0.05701022037362182,-0.006149550049491606,0.009609083185570973,-0.0057845019346951096,-0.013015642260434347,0.02981096219110947
LIPH,,0.0869228089043322,-0.015250217971498758,-0.016379830686975554,,-0.014051176324431433,-0.022006928144465584,,0.07241039925467485,0.024977812731723763
CCL28,,-0.022315183999932885,-0.021451328595246705,,,0.08279593450850496,,-0.02254003375198065,,-0.019363714405351704
PTPN11,-0.02958411795180401,0.005993983518020028,-0.02571583814855951,-0.007836754842710519,0.017442390583779936,-0.02968324020761262,0.023891562166587214,0.033175484692035045,0.03609703190395537,-0.02603320232610885
ADAM12,0.015259611084209318,-0.005215678601189769,0.05005543149991781,-0.03355839194326478,0.04183709921390938,-0.0034371503803618995,-0.03531184861958056,0.016952189969292358,0.03741473817768945,-0.03641982595689602
EPO,,0.03243943621939893,-0.020491334560643976,-0.016698955811726698,,-0.014701011107087388,-0.022855872545227373,,-0.019379095503792496,0.11996858074512365
EDN3,-0.005710050739523454,-0.030797516427656536,0.02675863154990321,0.03794520121132612,-0.012027789607209585,-0.022785842164509813,0.09694212597976903,-0.004642685191070437,0.0021459502202987733,-0.03741497077968388
CCL22,,,,,,-0.0011032764974221241,-0.020901345483546215,-0.02797905771245737,0.06833624744816662,-0.031819574105360515
CCL2,-0.07251058956221905,0.025360137076095385,0.044641846610489075,-0.036214223476730076,-0.024290546638129688,0.023736449606335162,-0.016804662018306462,-0.007166686488050602,-0.011988697280026292,-0.03561704821200055
DSCAM,0.07291209026697806,-0.006191707753910819,0.012803522212464417,-0.0639318759691718,-0.04422235578734287,0.025708329001346442,0.04654614781033337,0.03648510540697395,-0.009593282108373093,0.08189439155074506
GPHA2,,,-0.016997142832887967,,,,,,,
ANG,0.009622108126124634,0.06527190316639465,0.05098720180663883,0.039596338871797476,0.07406401304842568,0.009030744723874424,0.046712181078548014,-0.005787172722518776,-0.021582366099268297,0.053546488611945664
FBLN2,-0.0026615289459248357,-0.060936322740906684,0.08741428409164437,-0.025320426311471408,0.014130306522221147,-0.0011574769125948707,-0.02461727624475249,-0.03566722430978369,0.07276397868400823,0.027688899290293608
VTN,,-0.028888346806908178,-0.017095917231851325,0.006085524663357154,-0.009408950800987642,-0.024152110294818487,-0.01607178881437775,,0.005105229930218086,-0.02055907589287818
VEGFA,0.018633298568582084,0.09325969973447863,-0.05499041934194226,-0.0364675340440831,0.027259847665597168,-0.033781622696487094,-0.006702747548107867,-0.0007213032050689957,-0.04444746527549989,-0.022824051727061465
F10,,,,,0.07076741081656812,0.052794998540720554,0.03257351744593413,0.018759621082982052,-0.03356334399577374,-0.012056174910300923
SERPINA1,-0.09811544339017049,0.07947471150733623,0.09644429943703509,-0.01304340330260788,0.07301284803556089,0.09991127434168334,-0.03987895988312434,0.011707614798573377,-0.031691059332720296,-0.022616286500876836
VWF,0.021732419786531624,-0.03690096331423042,0.05802407180061158,0.05614810532522435,0.01110802083488981,0.0368381429798889,-0.00816951453324695,0.009326323826867967,0.00196794047692408,-0.06344478874081999
GDNF,,,-0.02388294601906861,0.029633735302275758,,,-0.008706882270404679,,-0.027136615195343057,
VASP,0.03634187068425995,0.021815655468425937,0.06955258817469966,0.04633075780191791,0.017058107532195426,0.0606892159741912,0.007217598328789681,0.03873860631698242,0.029076911816456292,-0.0134738050491436
ADAM15,0.025096738743833003,-0.06522728888452038,0.02834053635501077,0.012986612600928777,0.03934033856318945,-0.045429896406376145,-0.0005726569857837794,-0.03382957877764679,0.03365352627447631,0.0023366278376985338
WNT2,,-0.02594768915704225,-0.026676531627255726,,-0.0385051785782492,,0.09878227502560423,,-0.023268936568541523,-0.0415148072742403
CALCB,,-0.02715822770196193,,,-0.016582354094246157,,0.01633899395815099,,-0.030270990154843632,
OLFM2,-0.03403437306746456,0.0535922990058532,0.006116834359749446,0.0572312611412388,-0.0422868427274129,0.04287651182556488,-0.007934702641328872,0.01617366743943229,-0.01563601667100192,0.11400651975975025
MFAP2,0.003770434051135538,-0.017314778922978398,0.022817254849581997,-0.022320066000860884,0.07206585886910348,-0.01612219809624818,0.0996490219379128,0.13401930213345856,0.010558806830581873,-0.019403987101563578
HLA-C,0.040058178798585725,0.051587836035474684,0.12561643805377795,0.035724766285670694,0.09209387968453077,-0.08570104228476307,-0.014056954657939408,0.047281684616064024,0.05725653618310065,0.024784919912891987
THBS1,-0.0378182655873326,0.08533664191981291,0.06307470071595134,-0.04333356339070436,-0.01955826483472863,-0.0566187846016434,-0.00420365921478165,0.04698308745086507,0.004349722760308144,-0.09648048825273055
HSPA4,0.005481034087311484,0.01617104151588286,-0.03019755967793565,-0.02661507270243188,-0.007428108565167613,0.017866629346645655,0.021846345043445955,0.09388727592664764,0.018803563170767163,-0.020098991662689053
LMAN1,0.03286712750072105,-0.0052475140702730825,0.006553550213308655,0.034334854785387454,0.08948976606453589,-0.005011037185208554,0.0158679372496203,0.03928437398732523,-0.03925706408482756,-0.0550490677098279
LYPD3,,,-0.023264803215529303,-0.012243318714971564,-0.025723932888154784,-0.020582598023607446,-0.014719601934887451,,0.044270357505049054,0.02652145322445641
APOE,-0.008292086598691888,0.037911333525763084,-0.02435956645158069,0.09507940462908393,0.022980846218027734,0.09008885043219021,-0.016590350100707675,0.09940227304066812,-0.03928916403544873,0.05158771170338775
SOSTDC1,-0.017423054262285725,-0.03286040888082947,0.08200810352186959,,-0.02003193427995201,0.10868515226627336,0.036866235902420795,,0.015500623851199455,0.10306207420797421
ANXA1,-0.0024151329105211146,0.07226500964972653,0.06741614172583642,-0.00879825775312398,0.0712170583792237,0.0073764444124867256,-0.008471915135121114,0.06684323913697038,0.05247012990365423,-0.02035490388613674
WNT2B,0.03311375235326586,0.01363125322849421,0.05588421389847997,-0.004042597607327394,0.007984482627852417,-0.05253347160169719,-0.04479312160354289,0.04662517763118391,-0.013279459933947918,0.11817081639999644
AMH,,-0.04394060334171812,-0.004794387835441666,-0.017012616042757358,0.0125537618411981,-0.021190763293733275,-0.04176784362746307,-0.02254003087764722,-0.0396632868783822,0.049104532783801745
GDF10,,0.06374990044059195,0.0021369709334479927,,-0.012390412096740537,-0.019798068548364096,0.08934732949011864,-0.02844805032996987,0.011705821054082563,-0.030083828947605286
EFNB3,0.044937612924356815,-0.005374710332405756,-0.012946375127760382,0.035063351871141575,-0.0323598407392479,0.020150958912974203,0.0534023715157897,0.0627277528119456,0.09371924785012604,0.059582313094476064
LTB,0.06480280255176632,-0.030797509680405885,-0.030058058831978263,-0.029009543485366534,0.0013489781523105344,-0.0255786234661138,-0.02494426272942088,0.0036519019560494787,-0.0413609330206878,0.04867914477722223
ANGPT2,0.04380320304015998,0.04121801710937069,0.05172959167788291,0.03232973545351706,0.049573437026641874,-0.060426561541831986,0.011862981767633896,0.003607038024940016,0.0068990421396561774,-0.025640439748327123
NRTN,,,,,,,,0.007854881324744482,0.13295101401372147,
ADAM17,0.050371889149631276,0.031953537656170386,-0.05255403940681447,-0.011768096821198004,0.036234056469504373,0.014282394034276164,-0.002645553821129806,0.018013483732597334,0.0021470095095708712,0.06189559417642881
LRPAP1,-0.013417179451604831,-0.011202524779452681,-0.012154260596337507,-0.02122481599505439,0.054988643258504936,-0.014314834278476338,0.025266630568989455,-0.007833786404285116,0.027584366656581382,-0.012422330696045009
NID1,0.02513651274353124,-0.004074652790929117,0.04677231128641093,-0.012326718309885517,0.052265124824863556,-0.007430604017290397,-0.004210953958511638,0.010726143660941491,-0.0031971281410175037,-0.04334715294897441
MST1,0.04041078552073702,-0.019314666496923066,0.026809692433001343,0.01027385165978638,0.016976727248879418,0.046467506566437694,-0.002512727835815469,-0.05136405078339496,0.0061926771523318,0.09406403834714266
IL13,,,,,-0.016796759359767235,,,,,
DCN,0.06905163691969729,-0.07880414602400747,0.04571745767066843,-0.025099648552533778,0.02636679285827481,0.03416387054871704,-0.020133722919848426,0.033109837523480526,0.039815751747206446,-0.07613863632664251
IGFL2,,,,,,-0.017427312367076658,0.12121238720721954,,,-0.02312008566609706
COL7A1,-0.010768309731088853,0.017812975833882118,0.009340020169757051,0.003685039941545771,0.07407594736504922,-0.015847765532952526,-0.006833394109026216,0.055307318937783706,-0.03009863867095383,-0.015465655387405922
CALR,-0.03733981300883128,0.009633619658074258,0.06778969224020294,0.02738118336001679,0.03381115854791882,0.010800153883165225,-0.009864430580879907,0.030038398557821817,0.0017107030227006114,-0.05157027365651665
PIGA,-0.020690216381694274,0.016298960432548512,-0.045030000959008006,-0.04199821654823741,0.037650614230862585,0.005907662679037645,-0.003699813160754753,-0.004429127082286607,-0.0410830250310903,0.019226269605269485
CD200,0.052890884845345335,0.023222265427821593,0.053500200486617105,-0.025586668692897486,-0.05319823984643636,0.009362279395661277,0.022378785612250245,0.033747510114441534,0.014053836727120213,0.05321070825525841
GRP,,,-0.02830301598174071,,,0.04945129323059266,-0.021349932983558688,-0.031131424076952074,0.261278869074282,0.10966775681300847
CDH1,-0.03028959664409092,,-0.041358761594755725,0.0036062685502363545,0.05929527652194325,-0.005042451751259866,0.06312337895278351,0.006827337987808083,-0.03907958822836136,0.010148261305516677
LPL,0.0017193156847432715,0.09845359125230553,-0.01068953268036613,-0.005628248530256327,0.06862958674935006,-0.02263045510658032,0.06955001183718268,0.08513383471670298,-0.03404052358385678,0.0986240894686112
SEMA5A,-0.012950063661894823,0.03178873937928617,0.02966869777054836,0.05171827393808739,0.04396481753860324,0.012990969277919593,0.016831018915196096,0.06462541933060999,-0.046870706436198964,0.11221971789056201
SEMA7A,0.01621460110050099,0.02392209027804061,-0.015216836982210442,0.05592730466587329,-0.017858497619451554,0.017937062638124217,-0.009402221269530348,-0.031396280641332625,-0.04040888132661029,0.03359159341325104
SEMA4G,-0.04431574569174905,0.04876246548804891,0.01122113937973127,-0.019242469373812042,0.1182427651357826,0.03198130420532064,0.06599515017273057,0.008747554355737954,-0.0024513333411144552,0.02323452310641331
SEMA3B,-0.03472530644844251,-0.03852803349570958,-0.016967257404049495,0.0163397568922422,-0.017490654141353913,0.04547834090478733,0.015740217561628616,-0.09785136728658513,-0.008094901670374074,0.012742352223929339
RPH3A,0.09235892754311446,-0.018786967282098273,-0.024651055461166766,-0.019744249472125126,-0.049296829765983756,0.03519437324549063,0.066298847306222,-0.014265277381193785,0.08582411430617304,0.0048200763581578475
JAG2,-0.016194529802885483,-0.06728986549106764,0.04856006434542827,0.01474966738530756,0.011455024604767394,-0.02525970708520845,0.029143889439428763,0.058974289782798096,0.007115177579811783,-0.008869284548864946
CGN,0.012906226698701435,-0.016148837550236383,0.03919638795412621,-0.03814240748006671,0.010464426581058589,-0.025218873037910372,0.13984545875520624,-0.025305833557841616,-0.022231463536961097,0.10907392851308993
GDF15,0.0649117769252498,-0.020995015590136158,0.026996937909019504,0.032551169057784476,0.10273869723343813,-0.030945557167467583,0.048306738014864986,0.12783490590672517,0.0007133168693334368,0.04590920227009146
SEMA4F,0.05633478954602303,0.022883775049558658,-0.038062772923050076,0.029734868664051468,-0.07058848104276698,0.041776189041132325,0.04986787868091544,0.035199747681640324,-0.008744066367168403,0.028963190086205858
NXPH1,-0.022508270465420435,0.06754273852671039,-0.00029772468516616797,0.007577567420822978,0.0474585721534566,0.025093647537440113,-0.02329767108274225,0.025168822836121842,-0.04769126856314717,0.12723389137008018
ARF1,0.08601950367061431,-0.048676315292745014,0.07369735375515821,-0.017376799156505637,-0.038496534154420226,0.01131887905568195,0.0020394317773629205,0.013325829892559895,-0.00528514538959644,-0.03877576777262509
DSC3,,,-0.01286310147177738,,,,,,,0.061239161049865494
EBI3,0.03130989761130529,0.03948478135190505,0.025782553327980785,0.016760340701087086,0.019182368779132448,0.054185293334355206,0.0190556499326687,-0.05680195564460311,0.025575943726414307,-0.004319832435633118
TIMP1,0.036363686657725686,0.019992952408270367,0.08002474988142014,-0.01408519231127024,0.05914546843186265,-0.010506756976162608,-0.032493733168435325,0.04597196366420277,-0.018742006597066575,-0.06564687655493073
SEMA3C,-0.0503444312689792,-0.03663484780105288,-0.025665521296381406,0.035897906940615315,-0.026968428530501562,-0.01887216392543761,-0.008067179763303133,-0.004112331723763201,0.0646776039336239,0.001624784394455084
GNRH2,,,,,,,,,,-0.02231392120518177
GAS6,-0.039977059522308046,-0.029351680701344137,0.058500107898239104,-0.0020518207914048954,0.047365912999558536,0.0030765926155034247,-0.03313752509835594,0.03863350196905075,0.0210809687840993,0.0641124060848072
MEPE,,-0.026255060088418533,0.004995545363837353,-0.003340539875447418,-0.02643862748185628,0.03494989438069355,-0.008118442533240669,,0.022924838675063435,0.033811085355315594
SERPINE1,0.05361241326663019,0.022990154772613767,0.027281605058308973,-0.0713309490012075,-0.07355067247258755,-0.00916326506942919,-0.015632403332569468,-0.025255698674096754,0.004974198716035022,-0.057391918716281444
RSPO2,0.08530056716045976,-0.029834988496095862,0.044771037289249124,-0.013835773080608162,-0.052631841837184314,-0.03478564686571968,-0.01732973403987272,0.06619414108956047,-0.020362015456679115,-0.04686098647799144
SHBG,-0.020680991418238502,0.0280612537991098,-0.01666151867990967,-0.022138747917418447,-0.0015653433413844865,-0.029600804346688613,-0.016688316750544302,-0.024347686264092304,0.09795115986717672,-0.0013264750202540776
LGALS3BP,-0.0051948171169727405,0.04516643819738146,0.03799417050707906,0.01673979671788241,0.09103692765569311,-0.005973569052574556,-0.034994142501905516,0.07493801468501513,0.020010325772266288,-0.03222429391308916
LAMB1,0.04716545160098854,0.050877760984127225,0.05501030453890028,0.013303604266551104,0.03320155078234349,0.02236943744309447,-0.010659496091613908,0.0962812309070607,-0.013279515468265219,-0.06570352113177894
SPTBN2,0.11168409564111999,-0.04537293740935746,-0.018633290707586115,-0.02609801168034747,-0.052846922468106426,0.010250645350695671,0.031152073496716847,0.1468047295624327,0.08301477925986131,0.08233531529474034
COL1A2,0.08704412067363324,-0.016134705658365518,0.0736265661851771,-0.0015913120588352339,0.03117928549174396,-0.012208470463414327,-0.05945392030851947,0.03988251294006564,0.029350773321069383,-0.08162689321642488
DEFB1,,,,,,0.02103613087875024,,,,0.012789569971748804
SCT,,,,,,-0.014270958917320086,,,,
WNT11,,,-0.018437001851902207,-0.018699925715219525,0.007339043288817435,,-0.021351746532315436,,0.060790313018591245,-0.027327773346724385
LGALS1,-0.0013572978357832366,-0.006501813008100955,0.06822236644188327,-0.043250252189444484,0.006947233202140732,-0.05132903550884859,-0.03156190447676128,0.06420732697330718,0.03833901322902236,-0.0988009565247861
BCAN,0.015852140657356115,0.0381286924422789,-0.022608443501144805,0.0630499074024841,0.07961295672082985,0.024621237892260506,0.018052677575583504,0.12186360181832448,-0.013279422488431952,0.12813200037577166
ANOS1,-0.017131725479719563,0.10354407131978602,-0.011978903223945668,0.009089365750360071,0.09328904167670508,0.0016844615336346403,0.016285791714077263,0.00970284441643554,0.010771164151528328,0.12150870308021443
EDA,-0.025915259776380154,-0.010324051691639264,-0.013497663364766635,0.020902729594908322,0.0008249114732921345,0.05278274540597051,-0.011510816773277656,0.10219583925385219,0.0010096118245360552,-0.042929090081829754
FGF22,,-0.039784586572348235,0.0159066779104879,,-0.015000969056136914,,0.052975791333161666,-0.030479847717191644,0.052594844158108014,-0.006918941249352099
