,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,0.12382821166679438,-0.023187808076772197,0.0003060320470241962,-0.0612215655760812,,-0.07591615903450241,0.01314058239491392,-0.017650377387275644,-0.09935740025597489,,-0.04341649476440373,-0.025138606883957897,-0.02874892865609689,-0.02346144902129654,-0.042310584882757844,0.020216433207545903,0.15706606235338608,-0.05114984569648668
CNTN4,0.0644273098388452,0.09944947213466841,0.001663425527961378,0.2487081503416323,0.04846053323959768,0.28952541876564114,0.00502091120675391,0.03211749606305186,0.2426802588597351,0.13859353026047852,,0.009070184285319824,0.0037005534245998705,-0.0027596689983509387,0.04705418368880363,-0.005254131485786122,0.025926537184032785,0.16675526848586458
NTF4,,,0.07176054200883325,,,,,,,,,,,,,,,
INSL3,,,-0.012024414642257194,,,,-0.02085486639152779,,,,,0.0025001649607893865,-0.016687427536551572,-0.007840890103788167,,0.04045183336807318,,
BTLA,,,-0.019086400310478986,-0.022676054073692636,,,,0.05518487619636497,,,,,,,,-0.01576498637906389,,
MFNG,-0.007725932556507641,-0.07265053098620153,0.030833425377277488,-0.03754533962094739,-0.09484582214669281,-0.15719504036866017,0.004006600681349248,0.05281565503974279,-0.11628188872883491,0.04256362898462069,-0.06354208667836947,0.03580624979466942,0.010922861216402985,0.03841885345056018,0.007838073248230534,0.07450315404876172,-0.0024861212005341353,0.001539070121855945
ICAM1,-0.09020640460750458,-0.020075037877591562,0.01097146566874848,-0.09111210174696205,-0.0699717066327519,-0.22142106447792165,-0.04376295476293344,-0.0434743308923657,-0.046316465874611384,-0.04115894830648804,-0.017384951957094223,0.05415002111221384,0.011241458913765942,0.017852744116956726,-0.1177998626558922,0.11079319805241626,-0.06300493344093398,-0.031521639439868854
PROS1,-0.06285285202919622,-0.014560215926351804,0.00906427289422766,-0.12119114893601166,-0.11126861110730438,-0.2865548593669153,0.056229070460393674,0.0035261688618455837,-0.06443442679833182,-0.022021048533034812,-0.11460601736307266,0.05202376574619406,0.018597049071077523,-0.020011099322438858,-0.019179263034179814,-0.04773634957716824,-0.11861910747806001,-0.008079167416423684
CLCF1,-0.08381704688497217,-0.00016506651731984187,0.01566064030375265,-0.05919074226870116,-0.01735857914225019,0.05604911086530641,0.028133906008976223,0.02138197858421939,-0.08023426480029448,-0.05903514003255415,0.09232951505477122,0.05510445661305969,0.003378615605090265,-0.05072213444390956,-0.09064519452589337,-0.0085585317363961,-0.07361649745447289,
PSAP,0.11342691438441219,0.06285841115042563,-0.05438329465564848,-0.049995901950864216,0.12557876348747046,0.22300474646369828,-0.033649739919500044,0.022321047447829895,-0.12745271836749553,0.2733230246619506,-0.05349543218565549,0.04183774332188261,-0.005482396252238697,0.003752454074922944,0.01373742660724855,-0.059876937350065385,-0.11304140557754885,-0.03388898239334299
EFEMP1,-0.12577229983591315,-0.00011094139960222199,0.01759059538653285,-0.2056550677432891,-0.08567925617894473,-0.3413315242056148,-0.056877610607672296,-0.019411308173078495,-0.2537615756240072,-0.10124838494270443,-0.06460608607658622,0.11638510160452141,0.06089380156849145,0.03605969117161246,0.039634664252866325,-0.1770702297470909,-0.10846513092455153,-0.11037457209342463
C1QTNF1,-0.13859709335826975,-0.03270775089737397,-0.011807657899822624,-0.050959157451093966,-0.030337738970505634,-0.18649722846583783,-0.016002777434346128,-0.0018590004667976248,-0.01272166388668943,-0.10824906166241484,-0.08585907480182381,0.06214729774460511,-0.04590735623762436,0.0036329561728991617,0.016408691123594745,0.009393651009444802,-0.12659528794537148,0.044695548955590816
ALB,0.02879940091853159,-0.028424659856544025,0.007152765495552503,-0.05356280562564387,0.06333370050867661,-0.0014822054112163347,-0.010624742827702462,0.008095665412386032,-0.08223861427876714,-0.011716496878109668,0.04076792523364044,-0.0202764435737197,0.004078221968277403,0.019385687070939534,-0.04326272184796363,0.09947367241628065,0.03754983478812364,-0.0412558671406942
CCL13,,,,,,,,,,,,-0.018661167020471024,,0.061810031304053055,,,,
EFNA3,0.07376682606076855,0.014905049851193135,-0.021585302005452774,0.044679468246119715,0.1179102793033247,0.39877070809916865,0.02019933080148525,-0.009477451210330654,0.10933317347728311,0.06408158181362848,0.05407959944766399,0.05154688482987967,-0.014787717547962402,0.10469775854765213,-0.007713660886082113,0.0798615367902153,0.14353112568879853,0.25241479438808423
DRAXIN,0.09267770863122048,-0.031760373683716356,-0.023726326324454202,0.033858418081083745,-0.01793798087777,-0.23265019429446485,-0.003361721500497875,-0.016096838212846434,0.03575460757009105,-0.0987326653637522,0.030301691243431742,0.03156523881783084,-0.05167129775446666,0.07014901774714817,-0.004579950077883597,0.10225854243892565,-0.02883689736662559,0.032430914389675165
RAET1L,,,,,,,,-0.004802087005074726,,,,,-0.016893058452013138,-0.028503470259769317,,,,
NPTX2,0.06052457251334769,0.016845998344330107,0.025325172924388656,0.18587755405020134,0.13501970330576907,0.47578366015822093,0.007241831472185562,-0.027374551706960046,-0.05485809650082799,-0.06166460466738025,-0.09004659829694465,0.011802674193113928,0.0006839522366156796,-0.012946923388197055,0.00832572348741281,-0.013823254083720076,-0.04957432019571886,0.13002239930923834
FGF11,-0.10482583849694005,0.004382020854296002,0.022215296816397962,-0.0768711011832515,-0.1074740769601721,-0.2542204157549928,0.012444961693947001,-0.028751439563114496,0.07116391929151365,-0.09543582284300424,-0.06437440861445808,0.04424188041326976,0.04055053736837688,0.08009094624558814,0.10801477360019622,0.13561970024852882,-0.025390423460837495,-0.07884348662959681
CD59,0.021720271113203155,0.011390424879719922,-0.03817242500153733,0.16251946394271224,0.09670281206122455,0.3432162316648115,-0.04917320290542162,0.06172690673984861,-0.1377169981694128,0.15056214974730714,0.05538444353780313,0.0637918825826165,-0.004197092544234088,-0.03967698916682911,-0.0035682393353329176,-0.13661341705292643,-0.0942706756473425,0.07087484860305066
COL9A2,-0.015840344539218912,-0.04359722691214847,-0.0026785936716546086,0.0015799748844582617,-0.11808905120155336,-0.20280860599980005,-0.023161118108469124,0.035491061880536814,-0.06049395441617548,-0.11418826137617501,0.028803040903650174,-0.007348119489572027,0.030785561531743645,-0.044711664337377124,-0.06334427123467228,0.12833529556755272,0.09411865990488068,-0.02824098748097227
DLL3,0.15672523382529907,0.0059719775986061124,-0.0020531068375044845,0.06329667472149623,-0.09351670732951295,-0.0983565235964871,-0.02988229928805796,0.007667694733969298,0.10268128875710963,-0.05024836977418475,0.08758157450252609,-0.010750212481966996,0.06663353236886721,0.007743513344178214,0.009258388629326934,0.23412236726212343,-0.0204630919241193,0.02407211672343103
FGF5,,,,,,0.04074791031065146,,,-0.016032177317720414,,,,,,,-0.055487972167573195,0.1222953655525132,
LIN7C,0.027724269547979918,-0.03448199750504981,-0.0337589826710895,0.08956093979083793,-0.019645838551676804,-0.047372494735038094,-0.022053404619347478,-0.008692038327139249,0.18261386732073098,-0.0053272350375426995,0.06317122760931743,-0.02246743165322351,0.025196584594173774,0.019336022911017964,0.0009019917160434673,0.09561956181753936,0.06196118898812908,0.07873214952209033
GDF7,0.15361290404872716,-0.01357875183604688,0.018628589316497603,,-0.0406580067776163,-0.09223571751176182,0.044691143398141106,-0.017650376701381944,0.06871548481430184,,,,-0.014481552430085856,-0.019072786778946096,,-0.005551537716306558,0.03835874175741794,
PSPN,0.06215304389136258,0.002593461523527806,0.009330980687416357,-0.028650722936095593,-0.0025080916299174178,-0.03151259592994126,-0.007291124631702853,0.01418550437579655,0.00214426391720954,0.023278079040146813,0.0008206658590984567,0.0280550310047494,-0.03658105648825556,-0.013846545367849045,-0.038103620238318286,0.07539871550511927,0.06440918691189745,0.17093101737388072
ANGPT1,-0.021562899016761047,0.01275234800756204,0.057188095726501846,-0.04126499531354438,-0.011390898865527087,-0.2169421773217218,0.05080532633188471,0.08241848006540044,-0.10444873086679791,0.039418282235642435,0.03540280078230697,0.0739884408800622,-0.04234987852439544,-0.057516109527568096,-0.006835986155262009,0.04334946194687743,0.06096379263582028,0.017275210251751726
PNOC,0.15108592867670584,0.020447300635199398,0.005656374693965351,0.2489202089338299,0.20070630762911892,0.4060534172269738,-0.01725987495525956,0.027931336305926098,0.17246243428755473,0.07936533595118322,,,-0.015399746554053665,0.010134808093824483,-0.037780827005016664,0.048497816905065876,0.05094729695884444,0.34951350318257557
L1CAM,0.18549997086798756,-0.04053534603103781,-0.0420658148247466,0.01777814837489131,0.06771068556461082,0.2955964194123923,0.021639240547711634,0.01032119892410068,0.17263933383443827,0.32678219485344934,-0.038527715546434804,0.07086878786528768,-0.031086683531064047,0.05921241950891258,0.03401920944338359,0.0017226432515705223,0.013649557974536928,0.16518190185615672
APOA1,-0.008747797814746001,-0.046741206872618825,0.012552826953543485,0.04602003976446709,-0.07661416448077679,-0.05788283103172489,-0.01671796687161113,-0.028565440074070633,0.07708679206550964,-0.0010362731790436617,0.026051898493914042,-0.041058241536850164,0.06091471785748511,0.12723679015912412,,0.023094584087570584,0.019772874752753286,-0.04272867550304492
PSEN1,0.07815982184135958,0.0014289184152808465,-0.05499377777350453,0.05506352371319429,-0.07048346649199008,-0.1628148466496927,-0.034364777772838244,0.030188368455395236,-0.12596938278340306,-0.11554824974729648,0.01497114748445329,0.01114995233073113,0.049618000413131184,0.01480558687386505,-0.06527449329033028,0.06094635222101379,-0.0024976916332410037,-0.09723703402706388
CALM2,0.14909982699951593,0.019965958298823912,-0.011135080119367877,0.17907678831412738,0.18142472852799504,0.3395641353633565,-0.018930523795887732,0.011385863602304674,0.27719125990974636,0.255463066474763,-0.010982186461830771,0.11612529282806004,0.00664887820843974,0.030863242205178748,0.07594102082694505,0.20240127389319418,0.12502013090306735,0.11813150287613189
CLEC2B,-0.14047947178161463,-0.07844994733982837,-0.004663745477596877,-0.04465786618868434,-0.05264749620377199,-0.19287751751846224,0.01036638136042594,-0.017980270903022937,-0.05678768499956654,-0.025364866368369755,-0.06556901606867681,-0.02984501364220506,-0.06617493536424825,-0.01760717321988101,-0.07982002807249608,0.013109002023826272,-0.07060914378420291,-0.001502353695534297
NTNG1,0.11595279641046102,-0.0772290252122751,-0.012963507341419562,0.05218605492654861,-0.0730565191773362,-0.017131112868434564,-0.030643079226030195,-0.04021935376478025,0.11030011901744455,0.1550324268590622,-0.016380374983776327,0.027245913502706644,0.07153185539031713,0.011234235273641717,-0.051589214015921064,0.0649097556519065,-0.008337025180865428,0.09974263422254845
LRIG1,-0.0661439616426411,-0.012232047821764222,-0.021378696980581435,-0.09644813322910047,-0.0032599038142747923,-0.20623360600936005,-0.02089094684775892,0.03942480587847555,-0.07378229293240395,-0.12736237415957535,0.05602940978307083,-0.00018849890975558908,0.05690606988860775,-0.050696347717063925,-0.010224244269452488,0.1447280650751764,0.2434710186254745,0.004845978993614877
CPAMD8,,,-0.014222736934013054,0.024522120292998818,0.031183118944021555,-0.04929699640622663,-0.01118292022806946,-0.02358040090876444,0.012415750249108239,0.03708821512996214,,,-0.0162688546175211,,-0.04182769501596991,0.03571307246617047,-0.019537616141858418,-0.06479662526587023
GHRL,,0.03081179949192279,-0.021766543271058307,-0.004732470460801138,0.014608599291242157,0.017047190997470114,0.04596762619174014,0.01988552539918376,-0.03741577677327448,0.0018760482536709627,0.015376400935876883,,,0.04969260087382423,,-0.03935584192550985,-0.051261139036675285,
NPY,0.022978938907597713,0.02456171357340181,-0.03126832615807821,0.12388230733652451,0.1424399117976997,0.368205403164717,-0.02064384235494368,-0.01303227031385148,-0.04635700203805888,0.0810064599632571,-0.02728658333837865,-0.04195154164723818,0.003732247803020297,0.04791651876224774,0.0020843224988349087,-0.050933609504452866,0.03276310519641663,0.013924284716727731
MMP2,0.07371527388427314,0.01731514180419388,0.036178385437360946,0.09450601488839147,-0.12941046312468166,-0.3196063830379931,0.0019345117325396555,0.02761017954875401,-0.1094783434302208,-0.22866191722046209,0.032209174726421666,-0.013285251527504524,-0.022111936769284593,0.00018522355532711427,0.0647509130194977,0.034323303489716156,-0.04470557358053326,0.039083260381494525
LHB,,,-0.012386929764701956,,,,,,,,,,,,,,,
PPY,,,-0.021562032032825452,,,,-0.01690635860932571,,,,,0.010260288644239708,0.02576045750181244,0.04008242206634186,,-0.01619914121004832,0.007194403330220153,
ALKAL2,-0.022607321432131806,-0.0006295089711732517,-0.012206966995514556,,0.03134555622409446,0.011901874073347415,0.015076777918716231,0.005474204857231895,-0.10958122592674363,-0.0785816768792252,-0.02141482540845393,0.026165027629186408,-0.025646825373843447,-0.008467682867584429,,0.03556503087077141,0.0572728431872877,-0.03083932678496944
CSF1,-0.16850292341862969,-0.05910142232989249,-0.05197720625881851,-0.18113888606798353,-0.1013126646223397,-0.18353845096083513,-0.031041875488362285,0.07399930099933637,-0.15616177024279887,-0.1698542675920556,-0.10924371701122515,0.05195397342910862,-0.0030006504554912256,-0.049622761962639525,-0.1283306130266654,0.11610599548589483,0.05043833679905719,-0.0895492793429047
SEMA4C,-0.057916510729946774,0.053422564941599734,0.013042897459056587,0.013396291800714314,-0.055469433583893925,0.03275446746292049,-0.003556039870109008,-0.028076699565347734,-0.013797790695338994,-0.06890051010017047,-0.016525964940379032,0.026660581060146477,0.025134010231907495,0.00905873021111071,-0.010100073070289105,0.044169904767112356,0.12200666995299744,0.10869588949323734
BMP8A,,,,,,,,,,,,,,,,-0.030360352528170962,,
ICAM2,0.047641213779482244,-0.025970558449366677,0.0002556728563049278,0.07924522903183709,-0.07494816429005641,-0.10081507709651746,-0.019868619595347182,0.009828061807562804,0.00735983122791169,0.05146319528143119,-0.009317562212952818,0.05099512827636117,0.0060494107738822194,0.020051179974187823,-0.006307624329587225,0.02292619151718497,0.08265741590908945,-0.043449135224791574
SYTL3,0.025943080611618576,0.012920351691548202,0.007600604451605825,-0.06438413534313835,-0.03381564115655477,-0.15158438909610847,-0.050124759962254815,-0.019901375661315775,-0.03724531129095195,-0.07255792548103501,0.006736017898779246,-0.04030200580471603,0.026634683383963534,-0.0015639178418582911,0.035299800423083075,0.04162132301659467,-0.008805536277331986,
IL1A,0.023845735604311157,-0.018485799507767253,0.00980563596363611,-0.04790348564877235,0.007042572617579723,-0.05464125955592263,-0.0015111681168115318,-0.018803163310630904,0.0007279933448144038,-0.041864550249973896,-0.04080684484809262,0.04726545377208423,-0.027368822453064323,0.03137766232222167,-0.05936714066423722,0.07733671139172872,0.08228410448676164,-0.019117281882081318
HLA-G,-0.00763675329233964,,-0.013082994848792683,,0.06708387388027988,,,,,,0.15474778069540182,-0.041163004426813185,-0.04095913256548137,-0.0345912428951337,,,,
PGF,0.002492826199385937,-0.009497177248669025,-0.054324462508129286,-0.055952856693960634,-0.08023861332877653,-0.20225994946942136,0.022117658862780533,0.012557308854027501,0.00247384614851873,-0.10721992788897156,0.020100552482012424,0.03923217220710681,0.02721358313187002,-0.012132219448948713,-0.04992749465425779,-0.0061981655237160855,0.03733311393592084,0.03941700423730067
LGALS8,-0.01577803538247987,-0.006090426573607308,0.03186128463206939,0.012102603204526597,-0.007851327313119917,-0.03264830579105283,-0.010301301533288142,0.020916226655111312,0.11689081667290187,0.06079389287854486,-0.12143270021881508,0.02583050078715228,0.05798150585504215,-0.008237362437354822,-0.0019633451864968705,0.04844109427756391,0.0038825780865934744,0.039772613430769
DKK3,0.1409658632836986,0.07037168786990766,0.04714902696789587,0.2440259519770266,0.18375328302842886,0.44555173476479926,0.05295600464847003,-0.06776253993567366,0.26337749302066366,0.26117823577709504,-0.039302834188198334,0.0074930111053105545,0.06197700188266339,-0.056232258737043635,-0.03910225338686125,0.009686341242546498,0.08769817712650453,0.18694561330233456
COL16A1,-0.0017390260256862633,-0.06987552125513384,0.02932167759476022,-0.08506767220774843,-0.04576750476210412,-0.20595519829013262,-0.04480716675410106,0.03554348289997827,-0.025547903796284913,-0.20251400258765112,0.0008931652245668821,0.030520510085134192,0.05247901306736537,-0.001758822296464521,-0.11194367317976052,0.08980882054896461,0.13260743187981072,-0.023160515210857557
TPH1,-0.03670172685290315,,0.038048972337806256,-0.02710901200173527,0.04013109921796927,-0.058601691449511405,0.02710236446961187,,,0.014534455532221357,0.12398386497912289,0.0074963896370864825,-0.013697128283972727,0.0288308118180814,,-0.001657108629817981,-0.052966426225746044,0.018403095335203623
TNC,-0.1825544426731096,0.02339950480419178,0.031678291086476885,-0.1394915958692808,-0.1720507548078506,-0.38162540078065355,0.025075424504632817,0.006037768287069345,-0.22799776774001015,-0.24532993214210974,-0.006323869411292164,0.06389907789161436,-0.018735727976414984,0.02654838181241094,-0.0677370680440988,-0.12443924110454309,-0.025434766531061106,-0.17126228201142138
TNFSF9,0.15667788935688523,0.030916992378525788,-0.021455067702260543,0.08601329758152416,0.039164426141985786,0.23642120765244057,-0.015096034177269678,0.005963173839998352,-0.009617414640029721,0.12986667866950874,,0.05089249143611761,-0.03638074323253324,-0.02947596654141511,-0.01984772556223727,0.033124439049527374,0.02230520037799573,0.22274604655844205
C4A,,-0.02669702204822068,0.06370422505150278,,,,-0.020041640130287683,,0.108532070602651,-0.030251597430546173,-0.047027662394590115,0.0002721956534253288,,-0.019273940712933355,0.031872404258791856,0.005029192570428778,,
CNTN2,0.10356727687269612,-0.02453733826754572,0.01949626735888905,0.07964686075618353,-0.06607647630214755,-0.1975689813155167,0.047992693569128976,-0.009026445672865287,-0.21409241899376455,-0.07978454803187188,-0.03475035573653188,0.00705702532007872,0.04593891342279261,0.047110605570459395,0.007944372031777404,0.04773530331502267,0.17058832512757996,-0.13283931905115848
F7,,,,,-0.018400980190021045,0.08381945055012542,,,,,,0.0869612420970017,,0.000144116135993101,,,0.07194755984316839,
LUM,-0.019747141507665402,0.023243038489723773,0.07426072502062153,-0.04410429126601473,-0.021818013638479784,-0.2301317997290313,0.06293165582390516,0.0771434486453088,-0.037589244357763674,-0.01636854521930218,-0.022548356967409026,0.024403915640895404,-0.010842739944806359,-0.008222369666309222,-0.03671006816500696,-0.12323310594736293,-0.07748839199258578,
BTC,,0.09175855430865006,-0.03362071863983165,0.03854583579153855,,,,0.015381215526078552,-0.025176311690386817,,,-0.01893761419649806,0.04008757484019477,-0.018457105672847127,,0.12010010337705923,0.03899201940110257,
APOC1,0.07685686766408578,-0.0509373765924808,0.024434930340230806,0.2317148223328892,-0.17858949987874329,-0.3804588070406922,-0.027044067491399173,-0.0014744410782109084,-0.2994029009818221,-0.15218573976588753,-0.18466637239918335,0.00558479036267967,-0.0008158209452019617,-0.04672495580613627,0.051824913534522586,0.1107147509720438,-0.14852138582479174,-0.15799510935517294
PKM,-0.1508692152813209,-0.06901716942062447,-0.017514801267210573,-0.06735050168262433,0.047266941221243246,0.021009959600702604,0.03242117949828757,0.031534534739557106,0.22665784028550767,-0.10325965799715209,-0.04425603876853668,0.02894559616995411,-0.03557973185021028,0.03082248581316324,0.02319330802414309,-0.08947264873034119,-0.11239701704654026,0.1961292933451753
TNF,0.043716440196509394,-0.03528018489167037,-0.022467538328856437,-0.031297681012033104,-0.04335961179745822,-0.0603223336724525,-0.01325003754809459,-0.011342920563677835,-0.08449784217185796,-0.06709825847334835,0.0265705468324815,0.09740845590086923,-0.01689306305959863,,,0.12810074484759357,0.08705024425019753,-0.05870442665499704
GNAS,0.16372612934594555,0.014210953384337621,0.01643018719452548,0.21295387227317666,0.18506126820932406,0.4309942496315967,0.05656181787840033,-0.008334050274631922,0.29164605265145277,-0.20231234421358776,0.014683347112971352,-0.07671994771382909,-0.08752197971586574,0.036758834492475134,0.06482224137609668,0.11002039511599443,0.05301905476071878,0.18839077270114368
BMP8B,-0.019008094682515932,-0.03965800612532096,-0.018966972518930616,-0.046691348927625,-0.07620555698907397,0.007385656904626077,-0.00016949221559514139,-0.015625817329978076,-0.08268877146370175,-0.03218711454150339,-0.0016265539085979904,0.051492252762245894,0.008280806488834953,-0.0016974239326099287,0.12251524370246492,-0.03497009651502217,-0.017347894129596305,-0.01908261448540402
LIPH,-0.05099861895314629,,-0.01860450501855223,,,,-0.016159040657990415,,,,-0.04004614709303386,-0.0186611738835943,0.06678963258364815,0.01979295320269108,,-0.016492069807916048,-0.011351895191523133,
CCL28,-0.0210408247620096,,,,-0.03772734424589463,,-0.0014092814425168253,-0.018482042392865366,-0.0029027139607603605,-0.0026263220632911782,-0.03642095302846443,,,,,0.008277254683786331,0.06631602431254405,
PTPN11,0.12173664812310193,-0.015461295388430944,-0.00346918405824029,0.06881059583835081,-0.05907607399780631,-0.12649980302863836,-0.01501968895403613,0.06918986319857505,-0.07884135337637015,-0.06589651220884367,-0.04533507021482823,-0.03921818588487173,-0.046745067372860424,-0.060385716121852305,0.015525404954868744,-0.0006452286316338632,0.08370890625111085,0.014622155567143311
ADAM12,-0.018102185042750817,0.00882922459250724,0.0010111156772928238,0.025448698861108763,-0.016523245332910694,-0.15270578392980075,0.012489612901255467,0.08034286297960382,0.021971560537068224,-0.11287760527400281,-0.02015298200744277,0.01895427043949545,0.010143579233609711,0.00823799434785668,0.020827030614803572,-0.1018275445881179,-0.01416980362747115,
EPO,-0.034518739146847555,,0.04210625664370616,-0.016205786266068174,,,-0.0169063593472916,,,-0.024604559032042773,,-0.02026651142023957,0.0013468211333148258,0.02170537198439628,,0.015438167391471386,,
EDN3,-0.027379698049521835,0.022223314338754352,-0.010747329558918125,0.0323747439352898,0.02291968402789953,0.02856119572999564,-0.026204023169409996,0.04294640782436482,0.003587620827193814,0.10800466424296386,,0.06360940702074551,0.00223979507399134,0.10210133198685069,,0.058491053457758575,0.04197913297104192,0.3049781088580275
CCL22,,-0.03375143449973559,,,,,-0.025905395550199554,,,,,-0.022937325877570174,-0.01788811500858301,-0.016011429512960498,0.07458309810232544,0.036971296267995946,,
CCL2,-0.14751415090037062,-0.03993003204122451,-0.010031632544657125,-0.19597058683135674,-0.07454321410157838,-0.0002438229357735395,-0.04575076631341331,0.04637978411948437,-0.17224514055814807,-0.11722765348681101,-0.07398550647220849,0.0510265332800134,-0.04847035440126821,-0.028968719006854365,-0.18085379548124542,-0.10718678165910096,-0.08094808997133249,-0.16006014497171428
DSCAM,0.04320952529948566,0.025026584296457377,0.016277335065360544,-0.032104558529821955,-0.08963990406766323,-0.024394539649589125,0.03636782006902743,-0.029059651340310754,0.013428534993380705,-0.061494781277467256,0.014319910402618461,-8.964827212950383e-05,0.02970616047070661,0.04555569358153262,0.05609550221902377,0.11629593461404318,-0.045425521883294205,0.025625767320568513
ANG,-0.030007478158105838,-0.02876371306004175,0.03027577137622858,-0.03601047424802021,-0.021391561631599405,-0.17417175367320067,-0.04147998539751891,0.014356828267790476,-0.0030093044126690803,-0.08370870626422372,-0.025109727201615587,0.10213543193388297,-0.049617039945972725,0.027496777396301006,-0.024572531980895262,0.11153265659612056,0.02285533962702756,
FBLN2,-0.01653950092220159,-0.01697103754216713,-0.028759393633917527,0.0785260106448295,0.03221178510454399,0.02151329226101673,-0.03904815290490694,0.027215067110988783,-0.020679768301675134,0.0031846278217540908,-0.08788899689210389,0.01751740131409346,0.054548578885580484,0.05540211232465597,-0.03767499783794243,-0.011244062848657761,-0.04285947571797172,0.07069395717180967
VTN,0.0012182044788837734,,0.025380081305466685,-0.029328249674829228,-0.023348968378084915,0.014166206321363218,-0.017965534536432702,0.058075482265883285,,0.10689900102396725,-0.034769545403903826,-0.02316600945843242,-0.013754808604621449,-0.023628112538024826,,0.05032096124263231,0.05617906144890532,
VEGFA,-0.14104952901753698,-0.06779096947512805,-0.036783444831228335,-0.14550677746484383,-0.09816314847694947,-0.061982689950147614,0.036535564090319134,0.010139300514294142,0.05644382455043478,-0.22239735828065824,-0.01808085844169551,0.010876471768192633,-0.04805262689997616,0.03583688857011551,-0.16460934394727933,-0.09196382169693147,-0.14847205505737965,0.08652968651415124
F10,,-0.038525127732216995,,0.1624155832546977,-0.03077345833880427,-0.07061119331190402,-0.018537457619388492,-0.003501515347436133,-0.04533414920451381,,,,-0.02349195655308323,-0.01883813644652952,0.02227214250774081,0.08801472685979735,0.06254282156580948,
SERPINA1,-0.04086402666524387,0.12069339496281571,-0.0006196806063104845,-0.10278090377789775,-0.07562831993207089,-0.29324665162522207,-0.05160137113719125,0.010802748568876438,-0.17428035521668817,-0.06832021110358234,-0.10366417469758225,0.006351290426062179,-0.0328264748349959,-0.026064995488465224,-0.010647712490921267,-0.02180786073824666,-0.20722082150395246,-0.061046693177630944
VWF,0.1699396805155863,0.01258507901133021,-0.021565733247576765,0.09115322401783564,-0.07277194248659936,-0.2670854686454859,0.04008711927107792,0.021352262457997595,-0.031241028599165246,0.06269512391046385,0.062497739827285556,0.0003705508780184472,-0.004777173455539238,0.007659770913916241,-0.010521285957892123,-0.05262209474608356,0.08215757335226963,-0.018496769651628914
GDNF,,,-0.015427381461441677,,-0.06839515681733346,,,,,-0.034414439345421335,,0.033278404339405626,-0.022686511950263916,-0.02555210607950566,,,,0.08874825051845506
VASP,-0.01477702894073132,-0.008232317388651692,-0.022595653133738316,-0.07362305967095722,-0.06236647546693097,-0.09846641131707451,-0.0780628772659736,0.04276741413220449,-0.06035559508994403,-0.06106206377586515,-0.024133207992097137,0.044780622328618354,0.0006563103862760129,-0.01872490197216801,-0.1252710190357654,-0.09215709500396768,-0.13567667143166182,0.21036193726282865
ADAM15,0.04923326051938035,-0.02492986281793973,-0.0011116700717475805,-0.06009529329312833,-0.06697932886870085,-0.1824099618726027,0.01826385613511429,-0.002760849158785288,-0.03714229811464509,-0.008356516924723348,-0.019335371053313666,0.006665229231194406,-0.00440674471427031,-0.010986646414864545,-0.07205727176230266,-0.008444226910391407,0.08474555152953589,-0.01770389325962075
WNT2,0.09422662423079525,,,0.13219829949575035,0.06584277003163908,0.33215049034579824,,-0.020969263213041406,-0.03682739633246358,0.1360766590734296,0.060084048674910406,0.008406291723870325,0.06082361017760351,-0.021910261514807353,,-0.0553400435333148,0.04565061303621016,
CALCB,0.008411492103738963,-0.02824551968266874,,-0.0354255009399026,0.01660986751967367,0.10059791883912761,,,0.07767358423322014,,,-0.022000869028945075,0.09841091967590913,-0.00223661791872452,,,-0.015074975201848402,
OLFM2,0.01990110018233329,-0.006706147309515172,0.020720858678154614,0.07065892532717613,0.027823307966524935,0.26952608287369306,0.036387148746647106,0.048386928477182255,0.05654913648942156,0.08808881178480762,0.022441489435850004,0.01589722591328492,0.0017656841764851097,0.009043886283865894,0.000274425606499231,0.17772629162696443,0.16073747328809707,-0.017403876208947677
MFAP2,0.08017081487241712,0.009709145389161539,0.004704502484959505,-0.01270736607443132,-0.0825885738573564,-0.1793022345785605,0.039227136199297546,-0.03135888227575252,-0.044203977097658886,0.009822076136421115,-0.0067500616585098785,0.01416090457352279,0.04700490482480775,0.024873617841328684,,0.011598604712849505,-0.037917280632844594,
HLA-C,-0.07725462257204667,0.07742249038834889,0.03805480133804454,-0.0744438857114659,-0.13481796347258784,-0.3735096640981792,-0.07121981185854498,0.013300332963899732,-0.22990850733415494,-0.2165536427012238,0.03137918376490273,0.07853891034033937,-0.028357240463792007,-0.00801230484973168,0.05846503338892749,0.019846871948862845,-0.1836014665727062,-0.08103468253062066
THBS1,-0.08050309347434728,-0.00229687421920121,-0.07704892996284081,-0.12726101349169022,-0.06576813088959409,-0.005211967812258848,-0.04823445804281059,-0.0016727034200004656,-0.12447914700405832,-0.05211379595939006,-0.061792762430797274,-0.042677552061937594,-0.0019510177810966615,-0.0373056190011668,0.007862916686604045,-0.21970060709199407,-0.21641058717993863,0.047165784135594656
