,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
NID1,0.001067204054663497,0.002229238320487357,0.05395793857377521,-0.22987007278235952,-0.02278598150648443,-0.035475110742697505,0.03814726756324495,-0.05907790667320558,-0.0383001239594702,0.04627379201927739,-0.10927215794851121,0.13235450257650436
MST1,0.026400465606574466,-0.01250392439719388,-0.015740907894546415,-0.15868577505309475,-0.03542459066507187,0.0012067141588907198,0.0396956660048778,0.01406380480670418,0.09299315186922268,0.006870178214992763,0.033569120379410934,-0.05183297042745119
IL13,,,,-0.03557277848071783,,,,,,,,
DCN,0.010651885675387248,0.02022259861658142,0.022844022275890243,-0.16774275341194506,0.026213740429817774,-0.034431409676897555,0.007788337291478544,-0.0016876457814032873,0.049416226057701476,0.014964074769707007,-0.03633170815570135,0.06722450901103974
IGFL2,,,,,-0.016548265677180922,,,,-0.04654261553833712,,,0.05015514684805333
COL7A1,-0.025953138032730885,-0.006312435268907181,-0.004319132809977217,-0.15390241032004665,-0.043628347447407366,0.0026591328009344943,0.045951732273621475,-0.06921537167664304,-0.039264018052469915,0.09495905451220016,0.0015271840794141072,0.02471722996344628
CALR,0.00907739136650666,0.004597532930300665,-0.10168620629489003,-0.2513726726465883,-0.03335668514463327,-0.023253933077621403,-0.11835538240612696,-0.07064918003827558,-0.07639349186259166,0.0004297911440107451,-0.09348738098906896,-0.03867847881754193
PIGA,-0.03504032548092965,0.007893813139503478,0.023769889637450532,-0.01660503324927472,0.02307662158108177,-0.038272930771649824,0.021442928533490946,-0.008674931228974314,0.02794975961666113,-0.019306082527472696,-0.05665591689541163,-0.034409351064058465
CD200,0.040016108246827886,0.007328322128077329,0.05721995663255761,0.1611251776682229,0.011650948597497025,0.026157496732064477,0.11934724663938419,0.11939537673657193,0.05345762105031126,-0.010388709442761266,0.07770168244909935,0.020298307138194572
GRP,0.08491286363163543,,-0.029107885470429865,,0.08025562312232934,-0.022875878588301233,-0.02080136879130626,,-0.025253989595471423,-0.023753862447847125,0.024573551629275634,
CDH1,0.048515423162392435,0.030360850046212667,-0.033682585629831806,-0.1306043241926043,0.02326958443514891,,-0.03455004939280188,0.04789788163368613,-0.024978929011972684,0.0300746257842071,-0.028578487929787597,-0.016009383879150695
LPL,0.028957922502346967,-0.016229969835374947,-0.021364908829742398,-0.23950603017881003,-0.08470535087857227,-0.03729891906409288,-0.04086621861006565,0.21027490629996473,0.1635378612589658,0.03988681521150894,-0.11353118773987976,-0.03193578202167663
SEMA5A,0.05295748385789642,-0.02722823307745849,-0.0497131063111533,-0.22244760397448587,-0.07852302561299047,0.04578989112377843,-0.002055213996909581,0.08705547478931316,0.020952910168933185,0.016040296059477772,-0.034415877587147405,-0.034804504292169205
SEMA7A,0.04269788138859515,0.03673180851851594,0.03532755308056247,0.030561699884889142,-0.00561418651930919,-0.03048215211382634,-0.03084000606601519,0.017785418834713428,0.010058840860458723,-0.01629376141776542,-0.011397506816202095,0.008197661541004484
SEMA4G,0.05623879697456163,-0.01144482538959019,0.059022798079844056,-0.04623377129758069,0.029042502028619525,-0.011761835728296047,-0.04184820285639876,0.091156950866297,0.09635810669225889,0.09807970676310451,0.0775138116117512,-0.04010393595308899
SEMA3B,-0.017709221015354885,0.0029435218755128538,0.031692551045062724,-0.17295402381834324,-0.011296272509161315,-0.01261277229621885,-0.11421801279850932,0.030963148337530208,0.009297330664822577,-0.03441037036582905,-0.13018393752530383,-0.154197566797379
RPH3A,0.012085064701757789,-0.03882112084931807,0.09537921808677147,0.16885420168622844,0.0314825780439105,0.018061794846259385,0.06395134821108592,0.09787816166794429,0.10859200559411601,-0.03687119687761149,0.0066182280610568274,0.15006911480772772
JAG2,-0.0035316487050720577,0.035552764418192016,0.05851765073550715,0.06364742613862769,0.027528027277170512,0.02946927017344559,-0.0054717827297612615,0.04025774235774463,0.05174534304102672,-0.013205353760004205,0.024586464716552323,0.1407573091878649
CGN,-0.0031476569357946614,0.024736003677511154,-0.013641656023021977,-0.08359889517500514,-0.03004001267820955,0.016539799292141343,-0.038249972319497456,0.015602581046444085,0.09604248862197011,-0.04520930372758098,-0.05318064810849508,-0.0026985421518904663
GDF15,-0.002989791310118748,0.01679993434794067,-0.027252606641546953,-0.1462554590764538,-0.0156308216874485,,-0.04407898414141911,-0.010547915306081785,0.0061812565828308266,0.053866167696147126,-0.09621008183433069,
SEMA4F,0.0030512260221356178,0.028162534711157088,0.04389080471884332,0.12593555811735363,0.028667249072390367,0.010750452659228102,0.028198920594286893,0.08554923180774278,0.07587753819518538,-0.004644395352413174,0.055670397420727054,0.12065944646395169
NXPH1,-0.03579427233307767,0.043608121189448755,0.004516019736574959,-0.03978999281770735,0.028840014532771418,-0.0013002392094583492,0.1371986425425707,0.1092291453820551,0.08257357026025271,0.0015246838966952673,0.02069781954165301,0.04992794575123891
ARF1,0.0731569787671941,-0.0016624254905054892,0.08480535929899195,0.20652597688995156,-0.05249725443361349,0.07889272122940513,0.11445804677979016,0.06489979525626458,0.03337989872339343,0.042558096530580077,-0.04274301894985682,-0.040340491885131904
DSC3,-0.01461944465076521,,,,,,,,,,,
EBI3,-0.00886608770638723,0.03434463983799705,0.04864298510272141,-0.01801763681459886,0.037485431317857594,0.03367197175778614,-0.06188966211152396,0.10107234661745147,0.08059149138079548,-0.04110139758288147,-0.04808636342079752,0.043453922611240516
TIMP1,-0.017125470092073762,-0.0011582696822089267,-0.010618010998863368,-0.18915085222156855,-0.054149667717250355,-0.021075641658625424,-0.05507133483896424,-0.15281861369506905,-0.14821163931084436,0.09336916443874317,-0.1779551034115112,-0.07257165212479393
SEMA3C,-0.034767780517319144,-0.03452217271027276,0.024444707855728266,0.00879165280786227,0.028023055115286993,0.04265434958339131,-0.08591687844904343,-0.012732346218092125,-0.034389742463014655,-0.02355697537926507,0.030758435711933898,-0.043137072566296335
GAS6,0.08824311649819744,-0.011946848371069643,0.01830950382316345,-0.06940205240236066,-0.019994738989545374,-0.05219167941240063,0.05231381756811006,-0.007064925607543784,-0.06429799652790116,0.09936330252373976,0.03280501134400782,0.15222586011749986
MEPE,0.007697903043447731,0.053798340051349536,0.09561309739211249,0.10687712873792746,-0.003788756656182908,-0.005734869396087979,0.1499432052305877,-0.05168135567576888,0.06279468927838344,,-0.025826620808396653,0.3315105181152678
SERPINE1,-0.027063565301184086,0.012798096765699072,0.00816849386981762,0.2261350300161187,-0.047813883291283485,-0.03254982298573711,-0.049358348372999544,-0.1418887962480357,-0.1125364250769405,0.01031374398631793,-0.09826240631167132,-0.10118249842904642
RSPO2,0.05648925828944372,0.04247952456761923,0.027712084900122443,0.15332528756166594,0.001071882719754076,0.012133665860042402,0.09501776023371691,0.09198790056510775,0.10042221764279469,-0.08700045522631795,0.07491675973245457,0.07509745167943943
SHBG,-0.018936502263708927,0.010667060356272646,-0.024026929138515757,-0.033952744385360355,-0.028107717602666893,-0.028079295220340555,0.008325524199216568,-0.011466574433552626,0.040036749633636695,-0.028738541693847337,0.019505753699781737,
LGALS3BP,-0.007415341394755598,0.00884584861134168,-0.10482342920393817,-0.24656065777016611,-0.0009974905895422316,-0.04717654246885481,-0.10819366895069774,-0.045013578091867845,-0.09234513175454956,0.014065579245360012,-0.10895012183942726,-0.1293883457639277
LAMB1,-0.03157458454012066,0.018189111465874278,-0.014085623944159551,-0.1934552663674111,-0.0631711160010645,0.03279629764603636,0.030928495072244128,-0.021286714506188156,-0.020249805840987154,0.06631396319576736,-0.10442636957343605,0.07922502849924934
SPTBN2,0.05275298529417645,0.024851588688388552,0.015825637788207978,0.25779581376709704,0.030968241237809318,0.033148636754595305,0.07775909862454763,0.07928585145280496,0.13605909240725908,-0.00447724041025168,0.06149612052524299,0.0714804280909476
COL1A2,-0.030534791074002313,0.00023133773617848612,-0.02416261759141303,-0.14811546143793305,-0.05890871132039322,-0.002177863126637182,-0.02864204128279743,-0.12000569924905334,-0.038528813649113425,0.04640845207438166,-0.09150647360576745,-0.009183484189281475
DEFB1,,,,,-0.014743530129258874,,,,,,,
SCT,,,,,0.02765615455063853,,,,,,,
WNT11,-0.02095441202040801,-0.025276149689926256,,-0.03465906058274,,-0.03381358474995064,,0.07624797555329316,0.09254815397765169,,0.007064738291591038,
LGALS1,-0.052797415790767195,0.054264773194644435,0.01701559115292347,-0.03280548428279202,-0.01252356714465736,0.01371039420345565,-0.09935564498764167,-0.16829029324924966,-0.09329396047383237,-0.016612817862290175,-0.10941307393909123,-0.07244757975819183
BCAN,0.0038514988058289718,-0.004882564565081776,-0.036858889578350984,-0.28538104762909644,0.046752366033994935,0.04927306259644405,0.12587766578815707,0.17352609838572414,0.12539479778448168,0.022841597856078366,0.11541396595876373,-0.06902471981617916
ANOS1,-0.014351313806325539,0.005840103474350685,-0.046093108275770664,-0.18459987517140017,0.018125679279150497,0.02559364593975206,-0.0459910751129777,0.08982966677617255,0.09139996814626168,0.03146872220773786,0.05436818264362684,-0.07486288127282828
EDA,-0.015340650379600942,0.016855858207495193,-0.005581163953278427,-0.0027039903912961893,-0.021233272606348406,-0.022340165990725462,-0.023376872499621174,0.0003299577194371391,0.10536659707364426,-0.03157301061168937,-0.02043959845571674,-0.04679566815338696
FGF22,-0.021814464792833606,,-0.013092737235375143,0.05048731003554101,,0.07670758230162705,0.011838509904714118,0.0891225744491713,-0.004247875548170997,-0.023256697423023324,0.007639127430317407,-0.05606752051831191
SHANK1,-0.005006860990587182,0.016816856619468194,-0.019018786475729372,0.07024840778741709,-0.019835087543665107,-0.025291939024821394,0.03978935065466512,0.053410301965041165,-0.010508336092447685,,0.12377143515113312,
NPVF,,,,,,,,0.03557763105149275,-0.020243807503546974,,,
TGFB1,0.044917810851465415,0.021077206020389604,,-0.01253285621785875,-0.023668906694192197,-0.014946253722807076,-0.06964953238737968,-0.07491846395736011,-0.029763752761810053,0.028165520290159726,-0.07537134273282117,-0.11695159158910713
MSTN,0.02199250235624281,-0.03462406818498826,0.04174972852919688,-0.14191768436705032,0.04634037430807968,-0.0015591152238759916,,0.04800567686759807,0.05896993403481136,0.039834140289721064,0.16267897150592336,-0.009934250087891864
WNT4,-0.014119036021368494,,-0.0008710940431651085,0.07620011452360127,-0.02082290080151165,0.07439274343879457,-0.029519237391255938,0.11542897156438058,0.09125730568118853,0.16196804364091805,-0.015412957735700887,-0.03637927374744319
TNFSF4,-0.020783333306586084,-0.03511066493764032,0.026477504087972666,-0.005037527755268512,0.03799071751170405,-0.018815481311705965,-0.03183599728448779,-0.0034972771668240975,-0.025651167752962174,0.013671377852542941,0.061897925968813015,-0.04243104497002017
NTN1,0.04091930214792338,-0.010492635420561107,-0.03186867450310371,-0.19919440847719125,-0.06546372008913137,0.06194371450520969,-0.06804683718590673,0.04863998666400434,0.05584171913526872,0.043862196236259275,0.05170102126759175,-0.0776661220353548
CXCL12,0.045922454312542764,0.011426602122496219,0.027012388307783727,0.06274016923761774,-0.006498641114938944,-0.016344056404380112,0.007745742270394283,-0.026895986904685577,0.013524557536553372,0.0033719090232777337,-0.02086141529778877,-0.03719839196715711
GNRH1,-0.04087254096409785,0.020360818737585426,-0.019347409211437842,-0.05543122211605731,0.04050628897020315,0.012762455434077145,-0.0218647805625167,-0.01650623719529953,0.027221238135736358,-0.016977951274847733,0.0017096482644012678,
FGF8,,,0.14461191252824354,,,,,0.06721417419055573,-0.040485599228613875,,-0.008546720379900721,
RIMS1,0.03579430824012831,0.007661181955719095,0.0031128241051100927,0.14576552516641883,0.07440715829761384,0.011416872759929619,0.08906047746115488,0.10786363311072504,0.04644302922921012,-0.01883607136815483,0.06419190469818149,0.1861206417940747
FGF14,-0.04455480052441397,0.007596030892410301,0.038424076126806345,-0.10729938224563396,0.037713945841021834,-0.01798631306471508,0.13896671988744158,0.034919065197876235,0.019852646940270405,0.027702777883731353,0.023014469252216868,0.0756310169874957
IGF1,0.025724062879003397,-0.04553049998665992,-0.024350291052247078,0.13313307071666147,-0.011185459796993298,-0.020706295041261633,-0.022938396787149543,0.0018367716910422825,0.06460708515008552,0.03438103890014468,-0.040886579824905275,0.08881545102171533
TNFSF10,0.010923730943802758,0.024767502258913925,0.08459536432462449,-0.15276559870186773,0.07140917690509928,-0.03648800861488001,-0.08488428064284342,0.05934628098499826,0.1094520877308977,0.011693809982809868,0.0226352124227716,0.044145445464135576
GDF5,-0.005395430701010887,,0.059162224758033545,-0.05599270591452292,,-0.006227317109726959,-0.028507457032159466,0.006657580870489766,0.013907903011922018,0.03055621263951036,0.01872481319725418,
CHAD,,,0.1283185857185891,,,0.016678780913675008,,0.0581221457177917,0.017608339963465707,-0.018877055158080736,0.0003772464632214934,0.029631863120866332
RGMA,-0.0015859193379370478,0.012179198755994698,-0.027291376827907513,-0.24066972948051946,-0.021879543320878526,0.0008012387345668301,0.035680779974765896,0.08407777408916715,0.12946973630422012,0.01741661110555634,-0.008972931405273272,-0.018825187363758624
CLEC3A,,,,,,0.023672476391149652,,,,,,
WNT16,-0.04510973583965515,0.021709111340084773,-0.02607029225130644,-0.04199456203133841,0.036114621917767445,-0.0447719259272754,0.10154905570214033,,,-0.015594457769010243,-0.033025259061676165,
CX3CL1,-0.019421564212305103,-0.0014566668308310395,0.01565510169504625,0.0636595942853979,-0.016021230088944374,0.06331952264369642,0.05323163282136026,0.037564684500778094,0.05180400553925205,0.04100672437705487,-0.02246656867815181,0.08853679616667405
FGF1,-0.03360334833640959,-0.004982016920910365,-0.006815719470315521,-0.11303073519896692,-0.022105826334636675,-0.03053143128921114,-0.07376127388886856,0.041959423616418565,0.07940265212279282,-0.01772089066186673,0.011686836785511774,-0.20530135544232941
ALOX5AP,-0.03325386083914874,0.00032036954553238964,-0.06407637796234757,-0.2649827275691641,0.09556054334641906,0.00383337025427707,-0.12682491155486533,-0.014533590897477112,-0.03341768078494982,0.032167495115274995,-0.061688633436086486,-0.05419478081007031
IL1RN,-0.0018977738678813633,0.020334283381050398,-0.026558307211896073,-0.018559750192512405,-0.0366602634286018,,-0.03889335941629186,-0.07233462866837351,-0.029215604424332853,,-0.023191319919557935,
PCSK9,,,,,,,,-0.018001561955255718,-0.02284510804851324,,0.052761086557958345,
FGF23,,,,,,,,,,,,-0.04185948724392994
NPW,,-0.020950288478299585,-0.027510420755388485,,-0.018799440912598695,,,0.03769927934072205,0.006160447497703563,0.04024135763829323,0.015579107858391873,-0.03155907931234102
CXCL9,0.020337821784002005,-0.02692847284062599,,-0.03902655602217547,-0.01371665209811464,0.05153157000695576,-0.01968533217281173,,,0.028387539677870492,,
ANGPTL4,-0.014730784805640437,0.019894565650870617,-0.016953592471063764,-0.014673602905023292,-0.011415473063862818,0.004279647695429684,-0.03852975817738965,-0.057173345107334524,-0.0766121769515015,0.0020198073812977787,-0.1356308072260908,-0.07328655788359263
UCN2,,0.005667273278823449,,-0.034193561964498805,-0.021233273915862393,,,0.0095925391384769,-0.03895243157400724,,0.005830166681678484,
COL4A3,-0.003372597269723551,0.02949930349307239,,,0.013682768291018882,-0.029064509849117053,,,-0.007986143469059102,0.025633575816612703,0.029291325865882473,
NRG3,-0.04005193159741317,0.06318181371717672,0.062466968155092346,0.2436436667243281,0.05720862363799278,-0.009996912976816893,0.09200456675301617,0.030604252808772374,0.10797458587284497,-0.035950071051184154,0.03928097144016188,0.040644241348281006
IL23A,-0.023129598850718913,0.054096749949656533,,0.027539213066646463,,,,0.02115157437024057,0.02525814697789201,,,
COLQ,0.08142317984151594,-0.02513852519319466,0.07046259013333762,0.016964919905800502,0.07806355434789453,0.014165090306705451,0.01058692716399905,0.11220263427663119,0.09087079817546648,-0.024715888213594224,0.04373598535106546,0.04059422426596658
SCGB1A1,,,,,,,,,-0.011585894070411702,,0.05944652089932343,
TNFSF12,0.020843394836561356,0.020478914332440184,-0.007351587932923352,-0.11708239262170046,-0.023082064729034416,0.019317917408184084,0.009731286670478644,0.05360665709392591,0.009196470129353939,0.03597589769099903,-0.02727990073261674,-0.04354269814726114
DKK2,-0.024227147953829423,-0.014740969124491177,0.0019589032014172805,0.09118630082014838,-0.009060094578165097,-0.013901597657131901,-0.035245213529870895,0.08384638894313619,,,-0.03411071611212824,
FYN,0.028113351070074854,-0.03179778140977414,-0.07222985946681156,-0.2184146770997818,-0.022222358092065523,0.020860942834395227,-0.012012356960331922,0.14565059540521996,0.11634361902448487,0.01832060796961963,0.041022085825806916,-0.031068647303931076
ACE,-0.0161309885643564,-0.024898132676676284,0.04829953421895845,-0.06638929558071649,-0.030655891488372607,0.03548946438836056,0.0001625150850284051,0.05503537210110541,0.037025861192772805,0.08261437382606732,0.051219713743412304,-0.04185956876959284
IL18,0.019099933061975386,-0.04214276293888651,-0.05205237779037059,-0.23011097393838792,-0.027689796635783942,-4.501874486547562e-05,-0.021234934150583244,0.04390425451790945,0.07136847497184529,-0.007442132187661453,-0.022700726156135036,-0.054210645116562185
PPBP,,,,,,,,-0.003146212263075409,0.0026276606497729225,-0.020051704676904474,,
CCL27,-0.015340650482663473,-0.025813241997171547,,-0.043588003034655605,-0.030454933963249265,0.06444063753291628,-0.02410067296422756,0.028760602515759258,0.06260933025366278,-0.021528138251813236,0.11475328798469057,
SERPING1,0.03513271162190759,0.05582341330071599,-0.010914462114983493,-0.2132898295239665,0.03427591122853086,-0.0325221234258425,-0.11894422934409322,0.0005544050355966524,-0.03327154589617466,0.06064190572500373,-0.059220254942670796,-0.08326554128472415
AZGP1,-0.0032331188650555846,0.03254359878469111,-0.03707658647220905,0.06810334780347314,0.03723008437216509,0.08597440630268147,-0.04502439001772591,0.03452057084075208,0.03415999926683815,0.043698637406268365,-0.12236749806949687,0.02230021951449755
INHA,-0.02942324364785607,-0.01998401899079845,-0.012884933009398995,-0.05379885673997229,0.030683101154289235,-0.022063755576186214,0.031278973947167596,0.08953201536225136,0.06136079838168733,0.06880369890992506,0.014777190282852175,-0.02848097940745698
SEMA3G,0.06997192489903964,0.015244941181855981,0.009852128029767133,-0.0004967408822663616,0.01656364990750665,0.036843815366668566,0.11193244200151309,,,-0.01606795648448684,-0.04581058566246407,
OXT,,,,,,,,,,,-0.031058334471458122,
COL6A1,-0.020319792426987563,0.03493298273673692,-0.02277593014555964,-0.2812567775382928,-0.12244285563294084,-0.021751587828596455,-0.03438044039251255,-0.09412472726562361,-0.09750558366625924,0.05857302478200649,-0.12217194590787658,-0.019821909094954165
FGF17,0.025662329804854896,-0.016790737615085552,0.002718379841492898,0.03374928384862316,-0.030847733945789345,0.0037648357545553525,0.011600948021112036,0.00499175938899141,0.09617706467507584,,-0.01563189406230006,0.009388258326416918
TNFSF8,,-0.018531067928022508,,-0.03226822277786785,0.014054884494819028,,,-0.018734031944374823,-0.046542610530857786,-0.015594463831664612,-0.03302526342067381,
FGF20,-0.018386251752759708,-0.03367477793175911,-0.007142039430908773,-0.004444060580179956,-0.03955169462470302,-0.02873931701292553,-0.020404780061797544,0.0034215201515332564,0.056918820537719496,-0.015790745839274662,-0.01955400323089512,
ICAM3,-0.022250506736451646,0.017028653429311615,0.01760202760508476,-0.0965771570115395,0.0031383148700737783,0.026516705059538005,0.014018697649377786,0.039249079130323376,0.0628177640865028,0.04767166951322197,0.04243845669801661,-0.0010827117859645908
LAMA4,-0.018688237891138507,0.0035683466955953166,0.02644467663376023,-0.21202553010805802,-0.0061387314384006575,-0.004400770742742982,0.010862195557212097,-0.08947588397394282,-0.03968328712662813,0.09886327653258586,-0.07826504476215314,0.006733190203879421
DLL4,0.027788663852362165,-0.028445547366618796,0.09401177616191955,-0.11861345116505158,-0.00922541313965191,-0.0056117379153777245,-0.027463941885516516,0.025452740597693924,0.1147949731949557,0.02871470447207915,0.0043789447082289434,0.03553852260145686
SEMA3A,-0.017983181133521785,-0.001982475531144133,0.043804681949116506,-0.03490202904006389,0.0020013985137391555,-0.023087364900816025,0.08433561783172265,0.11614482066963057,0.08651460509470926,0.058906340143899165,0.04262456680094777,-0.07235291361353954
RLN2,,0.04585628987306887,0.04047032543602655,-0.001023001072491106,-0.017707545556874645,-0.035065250477477786,-0.004504569579314141,0.027444931606979108,,-0.0060902409039459635,-0.026006496770613976,
C5,-0.002901602802092584,-0.008822052553604971,-0.002840500986804538,-0.15346679137694763,-0.012600885596699677,0.07943598119922096,0.07037126305342693,0.14915161660797047,0.09377037340177981,0.037062726205118614,-0.018309046784814667,0.04500371891298218
COMP,,,,,,,,,,-0.018674788596927235,,
EDN2,0.06308598177209701,,,-0.0441026738713473,-0.02150286126472452,,,,,,,
C1QA,0.013793356735772536,0.019859300245075547,-0.10832988247801831,-0.2367933841663033,-0.00011123920886780253,0.04155232921382954,-0.10384091059085426,-0.0731117398261259,0.022799238160256544,0.00240804691816194,-0.19158034645618938,-0.09555492830014484
UTS2B,0.09086146802617885,-0.01870141911990505,0.0875580378581826,,0.00247936315361016,0.009134383316479373,,,,,,
COL9A3,0.04419913321765316,0.05176831274662434,0.014386800936099101,-0.24469633493040804,-0.11575992251809868,0.022868540429398256,0.005063570878574312,0.13218734100363497,0.09280576502792567,-0.07801984329996572,0.013071461846660824,-0.024289886332054984
DLK1,,0.058130747992615875,0.07229342810523669,,-0.0023994593107303265,,,,,,,
HGF,0.0052360469069984055,0.020606198229002098,0.027335860097665022,0.21353483540399076,0.02581391800870859,-0.024821744432210916,-0.06266807035199744,0.008776623065931079,0.03679681664869286,0.025806903948755223,0.011949578002512293,0.1655764987274548
P4HB,0.00796282036771915,-0.027416299032868605,-0.08618012512621831,-0.2689087669954724,-0.07719921194999399,0.04928240987693837,-0.020395488586232205,-0.1198169236713234,-0.15518477650871224,0.004525657149634661,-0.10710976255566655,0.05788194430615776
ADCYAP1,0.06928880418622611,-0.003653784727686007,-0.0020237395177925836,0.1252184737358436,0.0498173732443371,-0.027405654975672242,-0.04949347255361899,0.08349048860766706,0.048663827987194125,0.07910415895489253,0.11639375355869246,0.1125630861128024
GREM1,0.004511727243372159,-0.016163889130965434,0.05573194766264931,-0.05593565978871253,0.02282846870534881,-0.01626068446349685,-0.03952309839410835,-0.013948462507219374,-0.014441230979725172,0.018557661249785192,0.04095416574649342,-0.0727987918055456
EGF,0.046553421228344105,0.05698647960844771,-0.032491907705148426,-0.06134256823363646,0.02459927396388784,-0.00107851680660241,-0.028301412490756458,-0.03610564788428429,0.10498701750684811,0.031638566130803285,0.025952991408506352,0.10895711496915131
VEGFB,0.007828335444928074,0.025013701130906313,-0.03726043456686463,-0.18705539282877293,-0.03646652836459219,-0.002979328620852565,-0.07610801435898351,-0.05146373365378965,-0.027400235982509617,0.0501552439310741,0.0020787512577586094,-0.026446299388730936
FARP2,-0.0018536604958773388,-0.03407302851389295,0.00926446591007868,-0.14496567598145194,0.06669757002235506,0.017206093122869696,-0.027079377108541646,0.05372914995986937,0.05761475261735986,-0.03865408156859585,-0.013816363982891409,0.0761257480523151
BMP3,,,-0.020073905059611166,,,0.028144389478762376,-0.02160343438693415,,,,,
IHH,,,,,,0.026811881460353033,,0.007610783820109216,-0.04105098134915522,,0.042560010232473564,
LAMA2,-0.013651419327672257,0.038708764301249844,0.0657703124265097,-0.11583262160369653,-0.04219495144533733,-0.03884962387206106,-0.04254969491219968,0.059991840364619325,0.043473070239543006,0.005568458616286979,-0.07222215947276377,-0.0390281538919093
SERPINC1,,,,,-0.01637632504202084,,,,0.025244972955663816,,0.006358346558921634,
NRG1,-0.03216754224345384,-0.004909932612565305,0.05359376625403922,0.05536708938304767,-0.008018787326410684,-0.006526545191977524,0.07082256356101467,-0.03204135740156436,0.0640227771367527,,-0.09243988106359445,
SPINK1,-0.051862527197813,-0.005311942824054832,,,,,,-0.04013978731701518,-0.049797443361875866,,0.004422797320877703,
EFEMP2,0.0353956837330755,0.02887795809678726,-0.08421843549200514,-0.23984366378980004,-0.02959889204159773,0.0014383004799539357,0.026785477073437532,0.008354907176123362,0.037933365740168146,-0.011781247010231715,-0.11652057347192268,0.059738113784335634
SELPLG,0.00377350552688722,0.0027184668585558684,0.07391646026617466,-0.12630859651314957,0.011513485505026465,-0.03392238551662692,-0.038589882872817186,0.097752304906801,0.05508941237681298,0.020664283986895026,0.04524426385727506,-0.10229726672263614
GDF6,0.04217939283438645,-0.020950290290895224,0.03239993952016512,-0.04144056792923171,,,,0.047361195451326304,0.01722819241191151,,0.032866989793323885,
HLA-E,-0.023600218807938476,0.033851520866018434,-0.04131617720737259,-0.28764732815754185,0.03292912691312493,-0.05681227144350316,-0.09590315179626349,-0.04689203532269695,-0.12495638910525673,0.02872791654433538,-0.12489237431527704,-0.03206593490553661
PTN,0.09392521193127892,-0.009002545136088337,-0.07225095489837649,-0.30524293069309905,-0.11144976746481078,0.002204827380620075,-0.031054619030590504,0.10305687090607542,0.1014792938979146,0.047072552699960066,0.010835858728060171,0.038752774502640114
CD274,-0.023390408894285473,0.006993143117251707,-0.018218148705695634,-0.09664723441311568,-0.08258415021357596,0.0412015745901183,0.0558914563503549,-0.02236969082163307,0.028960404258945915,0.03812826862411833,0.003353791971094178,
FGF10,,,,,,0.014092844280616416,,,,,,
CD14,0.009050991759652497,0.004473391612161898,-0.05552632623616056,-0.17206180131106638,-0.05055070980102745,-0.01018883903722696,-0.10042643196702478,0.01161680327624781,-0.0021036468624077748,0.043166506758899714,-0.15302417475288776,-0.029904758325539998
SFTPD,0.02004812925275641,,-0.012080118268057707,,0.01066841704617384,0.036876369832944345,,-0.0017049527010884738,0.09172499524797342,0.02695270523607282,0.013073325995946858,-0.011161728957903957
SLIT1,0.07436671568449524,0.023958893268501917,0.04691659932816431,-0.05742677291323842,-0.022621172551742057,0.02097504041694636,0.13739537413466435,0.050809979838923006,-0.012803100226960358,0.06658438985346213,0.03158990038118224,0.12129856840752301
LPA,,,-0.0018267598152057027,,,,,,,,,
CNTF,,-0.014740967609116114,,-0.04335735855074317,-0.0139594797601767,0.001484032430838147,-0.034550063585567274,,,-0.016067962825004195,-0.013414100860431544,-0.040104100362705
BST1,-0.0182529772640102,-0.01699318618854304,-0.03269300865304993,-0.1754022700274583,-0.005205787321608036,-0.030543120324990455,0.019726814323710203,0.0883363070817889,0.10438503069248349,0.074726048389857,-0.04138809063263357,-0.041281348569350375
AGTRAP,-0.04444383009024434,-0.008206071819297986,-0.01777950350539467,-0.2097712777959357,-0.004102021645357709,-0.022268658797791,-0.08853952872447712,0.05284277418097337,0.020890279781448615,-0.007903594033375113,-0.08503797141527863,-0.09398036860882955
LAMC1,-0.01698456032072203,-0.01672802803110524,0.00022209413442423877,-0.21960444039966293,-0.0517755223593169,0.01566354899662976,0.04784317503256693,-0.04898033515409688,-0.04305328330183755,0.04550548854455448,-0.13767746434265293,0.03475940135931927
COL6A3,0.0022994634760503674,0.02668004963303552,0.002796269484272117,0.024974634021851336,-0.028942410044680057,0.01328851292212443,0.018455122899041002,-0.05543084474002657,-0.04791576022501527,0.061982403975762705,-0.09537143718481242,-0.0014010045718228553
FN1,-0.043022317643066105,-0.023665964495122076,-0.00754395682586637,-0.20729666477181585,-0.04274580266326383,-0.0242087145265145,-0.059080425604125804,-0.15851350208137643,-0.11976030874676093,0.08683012939969946,-0.07828403740220151,-0.03306298885307969
MIF,0.043985054657984184,0.04944829036550663,-0.061140966380709774,0.0838462008067043,0.044359949320035896,0.047145966255480065,0.03060703337341774,-0.0024550788927791035,0.003233340676016421,-0.03752199383678714,0.10972523180015384,0.07195015699055218
JAG1,0.04789346117703019,-0.01811111242323211,0.033673875208665306,-0.2919799413436526,-0.0563886758050995,-0.03162923524566501,-0.02743253692006606,-0.032437466936230744,-0.0003086235266213375,0.008835280087283473,-0.025239458354001036,0.06802844032298479
