,UKF248,UKF251,UKF259,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
COL14A1,-0.04948164279385475,0.030936683716655373,-0.02749665090122782,0.06828148476489472,-0.04884647917087683,0.16587551799926023,0.01771784595628584,-0.05755689886688568,-0.010072545972672896,0.12293689053679326,-0.0034705900785395112
HLA-A,-0.03435911941265368,0.04995545133593322,0.1711529811001872,0.028597301965411104,0.1641602292223594,0.19066061162842982,-0.021630947516555397,-0.05232486846438784,0.0959560423694818,-0.02273098497652062,-0.13825044613976276
CD5L,0.21619918235400223,0.05415462944788588,,,,-0.0033105246223481457,,,,,
FGF18,-0.02740921928647178,,0.037192409353696436,-0.022485469185221266,-0.012402208966082774,,0.053320623079828836,,,0.004882456550535934,-0.050620416577617885
ADM,0.0677784002533579,-0.06843339836923822,0.09656476416272126,-0.0032218330636122343,-0.04169552134869508,0.03404673574572702,-0.03890760718838643,-0.012135824474050504,-0.014519929240152227,-0.15277716004860467,-0.39834464242390843
CCL15,-0.029497293795225258,,,,,,,,-0.026376939532713663,0.005174346722133655,
GNAI2,-0.06207741997331217,0.016193276275810624,0.012258879984391654,0.05553312226813569,0.08810648071821238,0.09303654212115252,0.08578999513657787,-0.03702684589357784,-0.0002109593314326971,0.06094946432314859,0.012242680150857556
HDC,,,,,,,,,,0.024365917379054858,-0.037778398141983985
COL11A1,-0.021727569451847967,-0.031965761161812156,0.026110987170022033,-0.07247686819814023,-0.04601999646801592,0.04304435048945304,0.0593972851176453,-0.02188925321862033,-0.0741658431524657,-0.07200527783586526,-0.2242463870867346
NUCB2,-0.03334109324200087,0.047306242722435124,0.04752178136851223,0.04907801815511966,-0.008285214369763467,-0.010464698087707556,-0.008639058662106219,0.00583324965677377,-0.05634438459370178,-0.04734714034205586,-0.05278790622504674
FGF16,,,,,,,,,,,0.08036787075562737
CXCL1,0.03792830573245449,-0.015643657411323352,0.0748111251210651,,0.0803174705648976,0.08975556334373191,-0.07660019629408424,-0.02330843318333439,-0.028248956916315845,-0.019871644661427,-0.05765735477997248
VCAN,-0.05351402104218062,-0.005210771755690615,-0.06815063899882097,-0.05205330833161815,0.11142912253969657,0.1018344538338491,-0.08621739441224191,0.07253777428523313,0.017087926304099405,0.13475618913330692,-0.14793606125596984
MMP7,-0.07563882126565347,,0.10910817855975839,0.017509871155742648,-0.022208015053975832,-0.020311148395639134,0.18111224722653668,-0.026555369384756892,-0.06737447014372484,0.0445927583932868,-0.17302795316389333
PTPN6,-0.009086362014558138,0.02386498179284797,-0.0478895222124873,0.018384199774917592,0.06173193775174016,-0.01308450822261183,-0.013578392974820944,-0.02032999535625712,-0.11366393997241545,0.029688373059346847,0.05148365540303139
PTGS2,-0.027360314242391298,0.010857560967592923,0.04169761205236337,0.05263030750299075,-0.011760381547718546,0.008408359224461018,-0.029292754776680575,0.02358465913995371,0.026136139245288605,-0.12432545014027259,-0.13283059935387997
XCL1,-0.012975034765600775,,-0.009855969761817856,,0.025666264459409432,0.09539751753735803,-0.028333004804666332,,,,0.10937318458503095
CD58,-0.006391139005662178,0.016834300589228437,-0.00873455041384719,-0.0030675633416094718,0.009479621839257695,0.04624599526843615,0.027409143505146012,0.008454115721909253,-0.005669945561201275,-0.05344703260834498,-0.13082396641993288
TNFSF14,-0.03344752570456075,0.032513436503575736,-0.007351151513883988,,0.0519906848804722,0.0555531768584165,,,-0.03361832798350126,-0.04371936362805876,0.06270310221551635
CNTN4,0.015003780133973833,-0.032707298726853636,-0.003980226341473862,-0.024531342063220933,-0.046994410887643764,-0.0879535075321044,,-0.02798947563167265,-0.031367611954399376,0.026369018531100463,0.10757346547505717
NTF4,,,-0.03482373333538994,,,,,,,,
INSL3,-0.029736719021219778,,-0.0272275631358486,,0.0851296288432792,,,,,0.02592944348629363,
BTLA,,,-0.018957111825956566,,,,,,,-0.028402102813309748,
MFNG,-0.04750952248086031,0.057042044832805124,0.024434826590068823,-0.06727173688733404,-0.010686570326589886,-0.02036171502441492,-0.04421075760581511,0.0029480410015415136,-0.025061987699823474,-0.04351658386764493,-0.019523905352022888
ICAM1,-0.08029884549186972,0.06739021909913694,0.07505935109833656,0.007791207747835051,0.09812437934408959,0.1678868726029487,-0.002767428752034915,-0.020706557790779834,-0.02603503226706591,-0.12300708341071227,-0.2647645015145181
PROS1,-0.04914655348481346,0.027319290949011133,0.05388788749292476,-0.013768644408591404,0.05241351036830244,-0.03265632875565802,-0.07396615313672805,-0.03769359050848906,0.02646743210127901,-0.0016562531667788445,-0.2188470963605347
CLCF1,-0.08111296913737505,0.007920412280888765,0.03357025864363541,0.04208674047528083,0.07350260757910929,0.16125844545752152,-0.035836045984279745,-0.024670929251699038,-0.07450323051835887,-0.2038684454339097,-0.23398294897185443
PSAP,-0.09833958936565444,0.04780539913664263,0.1095732069279187,0.041839765676579974,-0.0041232377531536775,0.20316767220624987,0.08551125038725388,-0.05375639305891607,-0.0029865671537731013,0.21563310305300684,0.14490401001891237
EFEMP1,-0.09753448244828695,0.007706227612089048,-0.04469782183095066,-0.014705761393215337,0.12651983041664203,0.17401573786734995,0.0006276272528093709,-0.05032991659050688,-0.04733537016524204,0.14012112739019728,-0.3187416778927436
C1QTNF1,-0.06701087735128003,0.10124128128630963,0.01115254474138025,-0.009680981856048463,0.0502094145484516,0.022813507247863487,0.04257897578921911,0.0375421504579825,-0.0014206052947411609,-0.3132546853879437,-0.3962062683958102
ALB,-0.04597374358424956,-0.002840557371698941,0.004894846704119349,-0.01905552570861713,-0.027957412770962184,-0.002360870709169535,-0.022046929207973583,-0.037171600491674,-0.035748194968279044,0.021595561660012547,-0.10150546088225298
CCL13,,,,,,,-0.015674393710197684,,,,
EFNA3,0.07592304654605975,0.020543418342157165,0.02554317177330566,-0.03383246627512947,-0.053689702406723994,-0.035663009316442215,-0.05405769759044212,-0.0149130266007342,0.0465336827222968,-0.15398428074227985,0.043345442945741476
DRAXIN,-0.05640871127052454,0.018485564442056693,-0.0056378274745208685,-0.02621729575363706,-0.04819247441960383,0.0508117480752149,-0.017353522254063256,0.031144701622774735,0.009609701752731533,-0.048652669922301425,-0.03795443606086767
RAET1L,-0.02316519291718455,,,,,,,,,,
NPTX2,0.007741149217205037,-0.05885874941509674,-0.005388495464778653,0.05445807257353199,-0.06947492832284786,0.06209335779330536,-0.05004158525239127,0.05159973315484753,-0.020210963196552786,-0.06520169292519325,0.06500719278220458
FGF11,-0.005195968473113933,-0.01423056590872047,-0.03635953770489198,-0.004315846901909013,-0.0016759322589996626,0.04046272714691272,0.06529353777686876,-0.021168264939706746,-0.03543892097037603,-0.18441472527814515,-0.2968603397332514
CD59,-0.04839365800054296,0.02036255386214495,0.017853685532808812,0.02626421654123654,0.07040457091157425,0.11598299568852334,-0.0894637760085428,-0.00859739385316474,-0.07002669325912815,0.25960211168274044,0.20164222846692603
COL9A2,-0.05270718974327383,0.02725921371535539,-0.09930082918553507,-0.03627020992845947,-0.013445559801685379,0.0399174246690449,-0.039569480395848455,0.02216845931290448,-0.0663000626239886,0.14758603443506005,-0.006322150912299618
DLL3,0.0012841239424612235,-0.004444000475774207,-0.06661270068519609,-0.024893821315833738,-0.004558850254670523,-0.0839941961326926,0.01184585196433641,0.09915928460652547,0.10924441995532114,-0.10482216830326843,-0.0760511409681416
FGF5,,,,,,-0.01953429650843681,-0.02646518333137998,,,0.0899799930395998,-0.07697060707286327
LIN7C,0.02286879526094351,-0.04206611631504477,-0.05141739512479462,-0.04784362616596131,0.009803840579504147,-0.016103411176184815,-0.08392271811099046,-0.023533898655174856,-0.08733481320912527,-0.1337854997336306,-0.08518181783663856
GDF7,-0.04855003309171629,-0.02595069555896377,-0.007785565340492321,-0.02721954134940959,-0.04648062265873204,-0.035907075346143146,,,,0.025426719209125346,0.07015515145420799
PSPN,0.005721894743426386,-0.023382801188889926,-0.02997720658616572,-0.0457751083110265,0.022576409777452136,0.04944101680286834,0.02114120978034365,0.028134820167581114,-0.04662241504254716,-0.09542930304087333,0.06563861008501336
ANGPT1,0.02794509008637537,-0.03832645039245695,-0.031814061768795227,-0.032799687500559546,-0.028040099054390682,-0.030085591933188018,0.028283938378896516,0.12669389335272313,-0.07060090979739764,-0.0011676185621311602,-0.007410172913234865
PNOC,-0.03372616600942104,-0.02737498621968475,-0.11847958572037082,-0.0720032180206704,-0.10140243359023013,-0.0483915823128452,-0.03358359218197402,-0.03399593552902227,,0.08291020519104952,0.06364966652456679
L1CAM,0.098966013094707,0.0361484607139107,-0.07877119441546937,-0.0380524356171679,-0.07627900408365966,-0.03780495920528294,-0.059270597921370086,-0.029247510941459037,0.039678866372674926,-0.06938803838691487,0.27700972922516315
APOA1,-0.013839351844305677,0.07688233833089778,0.07643056109181767,-0.015203196387384127,0.0012758631827898474,0.09130776493475477,-0.04899270457145385,-0.0032623927419080704,-0.026851699937784548,-0.020627463473642818,-0.11510175568166091
PSEN1,-0.02813429529530789,0.03804848216944096,0.034797831284658694,-0.020389870728537665,0.048586386322396806,-0.0042744429884785445,-0.054272137128565004,0.09541511997859572,-0.037819682930549346,0.046950911787160654,-0.1407217584932222
CALM2,0.008667741257746197,0.004354665555549547,-0.10634946725534078,-0.055486867555763736,-0.07062404185370733,-0.13956372550270776,-0.05406663453600049,0.042716540384174564,-0.08958651110298002,-0.09446005296865725,0.23185306689823199
CLEC2B,-0.012717918796879798,0.03647275676726993,0.046604552702504264,0.01955028955312131,0.012297177162533444,0.16978858578853848,-0.05249072246848417,-0.03763171341508901,-0.02850473721993228,0.016670129954628455,-0.09723887834470434
NTNG1,0.01671569000848027,0.010015820907537023,-0.026770360505851198,-0.03190967543568926,0.09039496017830095,-1.1475242684804247e-05,0.015416539155957233,-0.05196781852894442,-0.038338779768639274,-0.09439380825652097,-0.14393357714599078
LRIG1,-0.09478016438784279,-0.013062437794394118,-0.04148686477170077,-0.04146455647050347,-0.007526380494152359,0.16745957600363529,0.10058762330478553,-0.00721469019340803,0.01228033101887349,-0.06413236013906531,0.013623540551484278
CPAMD8,-0.007563455221827335,,0.06168283345930843,-0.026545419815640226,-0.008849966496519946,0.0035644981048235562,,0.12746249861625564,-0.028248953208171317,0.017490164485891302,0.08284342150771785
GHRL,-0.03676203662515133,-0.012586263249014667,0.023173055430479466,-0.020257542308727797,0.05758118393671303,-0.021786326059484773,,-0.021927923967205033,-0.038060372307246015,0.1082605166329208,-0.0701046533303633
NPY,-0.04203022638824552,0.02041523524965356,-0.08741753092098367,0.02862615712689896,-0.040332634310383614,0.0017543792748299304,,-0.06925623331110362,0.10467830637081675,-0.05708039152620373,0.05529522392508462
MMP2,-0.028749459694405052,-0.0016231215336755293,-0.04987391180809671,-0.049221738516596385,-0.003639136101255548,0.1417122050928681,0.13861342595315146,0.111305295732515,-0.03702284088009415,0.17498815036413415,-0.05444766174078008
LHB,,,0.031132356980381328,,,,,,,,
PPY,-0.029738539846677826,,-0.023207399015998748,,0.07806676978574532,,-0.031063325198044913,,,-0.0982578535763609,-0.1192290296872681
ALKAL2,-0.03570381222048117,-0.028171300648622565,-0.045448754429145394,0.017801538905263578,0.02352911304697202,0.12340203518034676,0.01454154974443143,-0.009817269833934076,0.035865846306987886,-0.11759324647779233,-0.06965648120264528
CSF1,-0.10277810315224138,-0.023505786659078504,0.07785830313779697,-0.02246735885417673,0.1400404836661131,0.07321679458480553,-0.08262082742723854,0.0124828775315224,-0.03391952680209357,-0.009598199123516555,-0.07494326532697812
SEMA4C,0.01674710182043993,-0.008356288122217833,0.013420909808987141,-0.07876220762094852,-0.009834991963944096,0.006128383719187457,0.02643243863410501,-0.024619365211732032,-0.04783293610623826,-0.09338675510532167,-0.00822941764193291
BMP8A,,,,,,,,,,-0.0014745272799863228,
ICAM2,-0.0006217167115835263,0.05557630853212974,-0.0002685182635529025,0.07168419809516455,0.020940325770382368,0.030071544175838242,-0.07207167675889431,0.011792980407256435,-0.022194828263006918,0.15928653401343215,0.27298421451920035
SYTL3,0.003376538799613068,-0.016307813450470873,-0.010629998164578129,-0.02617283390438253,0.09555698458960156,0.023753946084104766,0.003445772847785387,-0.05364394643590538,-0.0485233346891772,0.087377880533326,-0.018668230135607294
IL1A,-0.010950923186579467,-0.03142789720773346,-0.0025083019504002655,0.04217453502241434,0.09470864770847509,0.10425272568308373,,-0.03302231767999183,0.051026352135903286,0.0776832009339512,-0.07153142001825749
HLA-G,0.004975037466209982,,0.06597803701958933,-0.014701666119203106,,,,,,,
PGF,-0.05374856208524639,0.020275580381665728,0.0375384811532545,-0.053665736453565226,0.04748438623915893,0.11053475832236566,-0.09917153237773062,-0.014255578703841759,-0.02314818178640759,-0.02046034465942241,0.1411477446024579
LGALS8,-0.02937411452665625,0.03743970579267747,-0.011926985474124052,-0.023610142057982092,-0.022493560424353336,0.055303520829032796,0.013641870364347771,-0.008815605082772722,0.009032007411292816,-0.05032431737008227,-0.027195021182719117
DKK3,-0.0071783140321985345,-0.09341624215159486,0.016307638705455495,0.0013028907986062047,-0.06937548433406486,-0.14780844888349148,-0.006980416586749128,-0.0074632872769724344,-0.07533412725390179,0.15314178099220777,0.43478535314341976
COL16A1,-0.026152335496637695,-0.04417949953779229,-0.031083668720732625,-0.07163612238129011,0.03469725977711941,0.0928593162151931,-0.038407715810713186,0.07984331578612856,-0.008006021244536298,0.0973732243616812,0.025023116005663072
TPH1,-0.026172996959394658,,0.02568196989962301,-0.015578465409236708,0.011699859368015167,,,-0.02067687997106539,,0.008978256118048976,-0.11220831551618714
TNC,-0.1150425426540322,0.006529638376480751,0.009017295947516078,-0.0018772950319163005,0.038780078491145585,0.11722182360416424,0.17808641660745939,-0.05578981071364016,-0.05017500995704394,-0.0662170220042984,-0.23364394377106276
TNFSF9,-0.024284085753821988,-0.019832390526793812,-0.02863208602240764,-0.04676666973260056,0.0603872781401292,-0.06221118230143056,0.008300204756824919,-0.024950384417412312,,0.009374552818716199,0.09139161192544758
C4A,,0.02047428903146953,-0.04140094479967281,,-0.024609597597116735,-0.0235081084480608,-0.026591546505515193,-0.018175762965990702,,-0.021215703361039336,
CNTN2,-0.04200964958292849,0.008578600770291774,0.07204914636863352,-0.05664925561651767,0.05317395892041621,0.09779170424646073,0.004723130367392013,0.15272545378751068,0.10187822684699854,-0.0949313168231948,0.48159757126825475
F7,0.0005667123446152479,,,-0.013529941662165623,,,-0.03358359689458988,,,,0.06554580095099065
LUM,-0.06043625686245059,-0.016815222842920696,0.0057459107165662385,0.0393544453268493,0.03461399016411331,0.18606058880756754,0.06635323390861254,-0.04557138152631641,-0.05341422537488508,0.28044404735133216,-0.008834311126178447
BTC,-0.02316518326813719,0.018168260989483966,-0.043185955673756174,,,-0.009879527690083168,,,,0.006066315976250993,-0.053069346537864194
APOC1,-0.06077504362218793,0.12439172373937246,-0.15437532436348952,-0.017712366523262385,0.04705539460027192,0.11067966564731058,-0.08462290486470972,-0.0004331247567649832,-0.09169467743409816,0.22737001675046128,-0.20292135299408204
PKM,0.010855025481253734,-0.013809814029729247,0.0225958112928814,-0.061163822606521354,-0.04366087805057274,-0.015866108024233043,-0.020900754140886248,-0.0024908509788419833,0.031671644373033575,-0.19616568317373673,-0.3205907377422164
TNF,-0.028630236551667507,0.0042677654042957095,0.01995237365659101,0.08894480587630375,0.05215578920649604,0.1460892461012278,-0.04780672410411989,0.050336089900621155,-0.025664455684180448,0.06519618896797141,0.07189089033259367
GNAS,0.09692486713693689,-0.021505187020148447,-0.08298192152747255,-0.014422078579916552,-0.10562504923372686,-0.12463708902739966,0.11786955688823915,0.0072366010075542225,-0.0704831359189379,-0.16636323233530986,0.1765469088310949
BMP8B,0.013269590882978802,-0.01805758055763869,-0.023272134222759467,-0.05866218296882273,-0.03989805952747119,0.155166891257233,0.026900583484961108,0.036551501041394235,-0.003601941975798555,-0.07989893789834623,-0.04822932652790276
LIPH,-0.026172990515807435,,0.03232470006172665,,0.03510256440661711,,,,,-0.04303855398029575,-0.12726792939611162
CCL28,-0.00758424506995787,,,0.01017136799141376,-0.03055351295513863,-0.029200720621659532,,-0.0163976640237644,,-0.011419440226398968,-0.03945512980701285
PTPN11,-0.003309230883369104,-0.09148536806604848,-0.01169397085009611,-0.05165405291626448,-0.00424713578453724,0.012258291960380207,-0.044642982023246514,0.016659629049244895,0.07506678539394031,-0.020342237248699702,0.0876639077419199
ADAM12,-0.019202613660201723,0.015120764355871813,0.006726700240965376,-0.014789467660618899,-0.01499454112229303,0.01755941938845834,-0.0349150729967101,0.007138430624991962,-0.060343791343334396,0.0793602941696788,0.040857751415486664
EPO,-0.014409958919175713,,-0.0031496269540231404,,0.0922092954094418,,-0.0036474596417004866,-0.020676883007535243,,-0.0032049119608593447,
EDN3,-0.01615621921442933,0.10587012434399508,-0.0512838218823376,0.11781158893755167,0.030574027344262237,-0.03498372161409548,,-0.020890237668299932,,0.0023580589984673393,0.05552818659158181
CCL22,,0.10701018311964854,,,-0.04180013202812437,,,,,0.04282003695272944,
CCL2,-0.14256267211101215,0.03555093322343469,0.05535180272060359,0.05845470730032778,0.16215060431868067,0.13703082381966278,-0.044431659070101374,-0.07992127855387093,-0.01574796068963669,-0.03921421011676146,-0.18056488519659958
DSCAM,-0.02827966832275348,-0.024335165834098928,-0.0487463484638499,-0.077633945133132,0.0021565055786890623,-0.05849157941955103,-0.008503150901503812,0.009767589835714595,-0.07544703047655071,-0.20172409329832827,-0.13765094692584273
GPHA2,-0.029171127848297944,,,,,,,,,,
ANG,-0.020355220204720175,0.045832806917410866,0.0482951501575104,0.0036898101951115306,-0.03432172296691378,0.0746613682498695,0.04825305900389556,0.009070753588407367,-0.062482089093586456,-0.1192214609549287,-0.14567870410146241
FBLN2,0.007952861437053496,-0.00825934853581866,0.025516257720080586,0.0534366999368179,-0.02359331850141969,0.1557316540540491,-0.07513479862119544,-0.034127640515273436,0.04449067272471601,0.17919953452020626,0.07957082124497866
VTN,-0.018376175137545185,,-0.06115541440915348,-0.015578460315064472,-0.034105877363598096,,,-0.017181244896974528,-0.023958033970832227,-0.012397184831449838,0.021990109835967848
VEGFA,0.06246397213095368,0.038870982123015096,0.01571100123362387,-0.05301136045241534,0.002642865970215495,-0.0029360781036674613,0.03461319271619937,0.011239762725667714,-0.12243841880770813,-0.254292361522431,-0.4445131035042472
F10,,-0.04006130024633408,,-0.02709058855963831,-0.022762576791174417,-0.032079643224368286,0.022030672292112384,,-0.025988004435642025,0.07900521829968528,0.12951389349301243
SERPINA1,-0.012705769498589758,0.01594804632401036,0.025321193867491196,-0.05382622621405719,0.038226820729000216,0.1160734012472944,-0.07791787282951132,-0.06809440737240784,0.08885490395662134,0.16607047967545,-0.10994760463241643
VWF,-0.05079079688958683,0.03007286784157751,0.07695953113468694,0.03518556978769718,0.06625429537538427,0.06477244218666242,-0.009673601350322624,-0.039791788914567076,0.05300634779715376,0.23322958831336876,0.4066763736630114
GDNF,0.03128829448980244,,0.011092765334422855,-0.0242484775103549,,,-0.0028729730396354534,0.03014089085626544,,,
VASP,-0.010696263918688014,-0.0206249197451148,0.02034463704834288,-0.01507940354354284,0.0011092119405242526,0.12206576828596441,-0.07235336295136117,-0.02148505805125212,-0.0534595417838007,-0.12171966595108884,-0.10580141304865423
ADAM15,0.021699616635050135,0.003159921249603907,-0.013672361748531134,-0.012417778885379874,0.03304899291789885,0.14863244759423996,-0.026342273735233346,0.07235019680687933,-0.07146448853248352,-0.04750342687713315,0.007371767020351947
WNT2,0.001373781774504888,,,-0.025635809704524015,,0.03261988812449231,,-0.019350495385442482,,-0.07403686108141674,-0.07301967533641761
CALCB,,0.05051515830840895,,0.10422578862080178,,-0.022140680958582914,,,,,-0.11305905416780108
OLFM2,0.03664302506239043,-0.008154867284185555,-0.038186163974885896,0.0519871166135154,-0.05328110997670388,-0.07769559464740565,-0.04327881477482815,-0.010277865748419112,0.06365703416306466,-0.18789025682404034,0.005235160486447242
MFAP2,-0.030112049009776015,0.0593666251167759,0.02718762284885087,0.014086154855454372,0.0053670672951286955,0.226527115334562,-0.048152401049844834,-0.04839786682539192,0.04817690958476199,0.042598962515593135,-0.02187123818619522
HLA-C,-0.072529009360014,-0.07730873814667204,0.09469190499433813,-0.003708388299741163,0.14439801348096168,0.2076263349217887,-0.06468144239526229,-0.04487710610025912,-0.011977753872720176,0.09214255317960313,0.19385208399476447
THBS1,-0.043987920619739065,-0.011453607008483063,0.1038417437132796,-0.046616733257664855,0.14790779437351398,0.2695298072851891,-0.038345492147889584,-0.046381672726223726,-0.05037685589876271,0.24942055909334634,-0.1778257715800952
HSPA4,-0.008243793816949955,0.04586516082130219,-0.08069352610725727,-0.05227688084048771,0.020094179917478344,-0.03275712991662037,-0.026500635557695735,0.052128084089830544,0.0005769694962998044,-0.02429972770885383,0.10625923471614865
LMAN1,-0.01812118506192482,0.012225988828539132,0.013052659721989868,0.024443569098704137,0.005729967577208143,0.08295700387471612,-0.011916273859328873,0.005592212677073922,-0.0839334877145353,-0.057125914630091826,-0.21043922148799296
LYPD3,-0.03992791939434375,-0.032352367889831056,-0.02081950886396917,-0.019578973459804982,0.009795151080011898,-0.02664243647880571,-0.0874218179930957,,0.03853770903844747,-0.05805369928257291,0.002151371717968832
APOE,0.04517979355615305,0.11956265757418513,-0.13152018652560224,-0.08910991735372165,0.026798462269067833,0.15791654517460502,-0.08020684211544285,0.060471005841482794,0.09901412509442471,0.36751238279182386,0.27190255154789095
SOSTDC1,-0.05896084602395705,,,0.0006398020349445596,-0.05021086518344614,-0.09763539911527093,,0.045338228519899854,,-0.07169145962467194,-0.016755039633522786
ANXA1,-0.1007353109993395,-0.007431487966929854,0.030772153556389733,0.06318781802340695,0.05433393868334965,0.11915939572291448,0.04936217080450835,-0.02293215713166934,-0.005855288590449818,0.20144204574925403,-0.18466741591947353
WNT2B,-0.03771214333070477,-0.01589272275372454,-0.062055659636883316,0.03174342116991138,0.036320473875994214,0.0024462816163398414,-0.03764407262288792,-0.013245355849669021,-0.06066951757007098,0.009765521724052723,-0.00826573218379984
AMH,0.01926862382499338,0.01218738922269059,-0.012994778557517316,-0.02835774160923373,0.0167584024697389,,-0.02268400894433215,-0.037078842680584485,,-0.024008478373680652,-0.06204991560443041
GDF10,-0.030292481468438846,-0.0011193378431433895,,0.01734736442758886,0.013595639955738698,-0.06585162591485304,,-0.022606102224368447,-0.04466160418418374,0.07341913231983949,0.0674177594524028
EFNB3,0.04222131529612391,-0.05425214255233952,0.009699508325583549,-0.022011162577217556,-0.06430663223774317,-0.0516137962089371,-0.010900963591646618,-0.06780752444473856,0.010400427435969055,-0.174651899837713,0.06758455482578851
LTB,-0.05158675700263667,0.06815293249900875,0.0346087543910348,-0.01620650630753019,0.03648619515595876,0.03341066053985295,0.005258395649788294,0.07342006754025161,0.016404210913496267,0.13675630505970218,0.07874899608369358
ANGPT2,-0.09003838108755109,-0.0253212218360864,0.06786385709540269,-0.05769782932475531,0.036914677886507465,0.07453626029093763,-0.0887835373164231,0.005320137949264529,-0.10106671661055104,0.018333550946038706,0.23221264500367902
ADAM17,-0.02730622421822752,-0.06479493792442895,-0.03824612190803207,0.020398948909462183,-0.03026413081327314,-0.002080680055821828,-0.018419717553375025,0.08598328209838355,0.0007147402779285552,-0.0004298049648451962,-0.24339430005411075
LRPAP1,0.061437921155975926,0.015548383495065229,-0.008042132145125658,-0.01723533954922579,0.007803264315185892,-0.050377543680711526,-0.0008928056258468815,-0.03973558832316271,0.06882727263996846,0.01753278646352597,0.1745587487169156
NID1,-0.0559662921492014,0.07968947159856121,0.08630379126559547,-0.01813460084029485,0.061295728882068815,0.07780350044915696,-0.0441736626419141,0.02454725527718024,-0.07475743615356174,0.15739323611260425,0.03731525832351033
MST1,-0.0015699505863723362,0.05951334249894851,-0.0009485433135750525,-0.005005235638031938,-0.015891321111306856,-0.03587139116733086,-0.02548739866689018,0.03681629731149675,0.07567516467714121,-0.07958301994538537,-0.08856684009226226
CCL14,,,,,,,-0.04710115005913706,,,,
IL13,,,,,,,,-0.02425005649385857,,,
DCN,-0.05019749949705748,-0.016238298365085765,0.037451467707491526,0.11644242130000469,0.043429850010427457,0.1271057277218909,0.05433080316524535,-0.04192417681963524,0.048151388862420264,0.41443028781345936,0.1846001922049136
IGFL2,,,,,-0.02460960020111154,,,,,-0.017882413333813827,
COL7A1,-0.05245260120587471,-0.021317645970300152,0.04493530015205935,-0.0223718645155889,-0.042702122598234374,0.051419143144466044,-0.0908248637888455,-0.03425126521688289,-0.010510449488652401,0.023168535190222092,-0.13923989198573916
CALR,-0.0581558401574167,0.03817347865582555,0.0603417362482754,0.0038054479671725166,0.04079388248845267,0.18995018610313796,0.07938610096841389,-0.009139387002248553,0.05508201627516774,0.07059301153364324,-0.23068706073724116
PIGA,0.04289184908223539,0.030388277759021663,-0.041808518660159895,-0.01754945884746835,-0.0020512201604660227,0.04193549353709077,-0.04515550253245993,-0.010606022651333907,-0.015061332638697623,-0.07985003038773363,-0.10687268001752522
CD200,0.026881432943069813,-0.001509247485991742,-0.0018722280549559069,-0.0734282442943905,0.0002787968367461593,-0.0818592985524028,-0.07240465631223207,-0.027261800113677084,-0.012426598050135464,-0.0878324879272319,0.1946123338666653
GRP,-0.034428891780196404,0.11229636158386513,,-0.0031153523127866417,0.09512927929528747,-0.024487100654350103,,-0.020890240812436525,-0.02224700950740172,0.12274052116228372,-0.08942831211486126
CDH1,0.02156548213624777,0.049659605259105205,-0.008722653169282243,-0.024390306964934678,-0.055704220337145546,0.05351687129847356,,-0.013937322338542142,-0.03662925907829367,-0.11877761109942925,-0.20485195606995227
LPL,0.018245468560128937,0.019114024112053124,-0.022199918967780962,-0.042893601053207976,0.055909231454432315,-0.035459914578318964,-0.014377578709264486,0.06535075903476832,-0.12103967834816724,-0.2553619847463411,-0.4937560617749742
SEMA5A,-0.04912602586536844,0.033362665552706554,-0.002588979642736158,-0.04985226397902283,0.009057221566315493,0.04251897874591621,0.005855476997247727,-0.005466302339907243,0.009280381679690725,-0.11449783973073298,-0.1331677201414419
SEMA7A,0.021550501798062303,0.03443624786320949,0.014205123001421618,0.019396230441712733,0.010057672166938564,0.00985628887180009,-0.0037058789937934548,-0.004320082200935819,0.014624545353837642,-0.07105653229992002,0.24697382228812728
SEMA4G,-0.055008954864266976,-0.0024090653960494703,0.00717867589149308,-0.04004692955508177,-0.001935148849857375,-0.03781699426845113,0.09414879639821526,-0.019461186021198746,0.027441201008014837,-0.029045259939737975,-0.03548132240796694
SEMA3B,-0.02548953323391204,0.03308765062244937,-0.0027325181170460102,0.006649910588221901,0.029637261231660276,0.11958508428448744,0.04090315555160315,0.12273268208683448,0.12136351699132474,0.10620260565591493,0.14211759473810967
RPH3A,-0.006089009380503648,-0.010555725485492681,-0.04080718078823528,0.04206200672070785,0.025376132260230236,-0.12316258194893881,,0.040410033204073,-0.0284185240326826,-0.12942896303247914,0.27599103429728916
JAG2,-0.06289123188699315,0.031433617426746045,-0.024364385577559877,-0.06884812631905715,-0.038378271955055734,0.005960902419393358,0.017828676096909732,-0.016715120450446146,0.08833454034429335,0.038871777207771366,0.04771750499404122
CGN,-0.03223739867202895,-0.04206326721214766,-0.0605960925113547,-0.025635817759051882,0.04952911007395646,-0.045027369670263995,,-0.0029082867994237875,-0.042117587149573504,0.014778990878693861,-0.10789128274741477
GDF15,0.009278713914470499,-0.004710033564581899,0.023791998283467203,0.008469521808059913,0.019614342857269193,0.11748676731061268,-0.042989157745211795,0.014861026868098521,-0.06464993827237739,-0.06414168420742657,-0.31514528758470906
SEMA4F,0.038228318938598065,0.03160645477919102,-0.0033673055566316667,-0.054078055195256686,0.004021703483020551,-0.07441481629699649,-0.05695102887979122,0.03385223048885299,0.03400175566440147,-0.0011147370436060487,-0.043738479525435706
