,UKF248,UKF251,UKF259,UKF275,ZH1019T1,ZH8811Abulk
CALM1,-0.005742844849743539,-0.07732426562848162,-0.00952004472421014,-0.024612565354081097,0.03872151787786363,-0.02744711691027611
VIP,0.040504987665488226,0.054185886123427035,-0.021457443992953407,-0.02751059087737416,,
NMB,-0.02243874816916689,0.02416560391064093,-0.03671509678603713,0.08289568867874784,-0.10316292197429527,0.010068592867391334
CCL26,-0.027479977514016443,-0.011445483777277735,0.005302232131288347,-0.010524400444181948,-0.030675754530390592,0.07514900469090134
FBLN1,0.0402842792843479,-0.03321369909838786,-0.0102944692657961,-0.0031757483903475645,0.05488356725588967,0.06565798453850585
SAA1,-0.005626714386488427,,0.032886412977842304,-0.011547571237874778,-0.06247154876083444,-0.027153672592854818
MICB,-0.03586688031199523,0.020698741384865844,-0.003535272845783332,0.0025429073315416523,-0.05662077776043106,0.08814294411673682
MMP13,-0.01580409238726924,,,,0.06611987751151943,
F13A1,-0.0013627791447931017,-0.016054736253053013,-0.021856762406043506,0.02301582640283776,,0.002028094945710402
CXCL11,-0.028337232002002784,-0.02203296115353156,0.0016274054618627988,0.03484537958543695,-0.014000550066309552,
COL5A2,-0.016968987311538074,0.055961862601093516,-0.03986045321650343,0.060495281522865714,-0.08137223362496783,0.05072439577718348
EFNA5,0.02395884278263616,0.03953443773737978,-0.011642773316422975,-0.01759439808640457,-0.028656285542578045,0.0579106761011475
AREG,-0.002188126428590944,0.011014068756816072,0.005891565610611115,-0.032574786412502894,,-0.013634169461693785
EDIL3,0.04764223335076916,-0.025147688156764263,-0.024950694465138232,-0.005463605018416552,-0.05499235654593754,0.013004277485318778
CD86,-0.013372356237400377,0.03622536853178701,0.01225876952102888,0.05341453691570005,0.029663538585304936,0.006150222711897471
WNT9B,,,-0.012468861373671628,-0.012476150545390493,,
HRAS,-0.05431646644636655,-0.026898923412863013,0.023674239064857914,-0.00920858828138548,0.05648540994449921,0.006246388391320219
C1QTNF5,,,,,-0.0005308187816739048,-0.022540132237355372
RLN1,-0.013760376560747469,,,,,0.15517401254142932
COL4A1,0.025419256325762852,-0.02379057270089415,-0.041691930057404326,0.08314730163921512,-0.026624585773166707,0.05265967992003368
CCL3,0.005123204508107702,-0.044840253994506654,0.01661403007974611,0.030131120891296867,0.06521315069155473,0.03743200325166293
BGN,-0.010585128964013061,-0.014249904570189752,0.026664640054032893,0.02440635947241415,-0.11869459144639175,0.08899995976254117
RETN,-0.018547729157900726,-0.010802297987509979,0.02147975354371539,,-0.024705208239917478,-0.028955906927623603
S100A9,0.06400309398587892,-0.025365267101778232,0.004006307496638146,0.030722327934531578,0.0951979263467972,-0.005095393506050491
HCRT,,-0.018509002271645578,-0.003536511300080684,0.0033587766320622397,-0.09952807951275686,0.00528704229669023
FADD,0.0724646736549355,0.006400294207030296,0.008379680546288796,0.01459571727642356,0.04106319636028496,0.01181248911241265
ACTR2,-0.04325178379465607,-0.0024285371809632545,-0.024190544748671213,-0.0019482761802267813,0.006361086669778353,0.0203015050470798
BMP2,-0.028208440992913447,-0.016615995868354938,-0.006678271600741295,-0.007648729633507232,-0.07167264944049212,-0.011453055023536269
PDYN,0.018386795671251097,-0.03289237035354805,-0.023747010567960414,-0.043994636931676795,,0.008127845559912973
CD55,0.0022019670803266,-0.03538797134646639,-0.04375120538183261,0.04226737361981109,0.008110775304868714,0.03309145245783145
OSTN,,,-0.02578309527507122,-0.023109199814578856,,
PDX1,,,,0.10296494124136792,,0.008391262680210948
CD6,0.024515224747133937,-0.020151332773816696,-0.025488341292818614,-0.02111132021517073,-0.06924387327464691,0.0011989180235415242
IL16,-0.022997218931796046,-0.00113074679308221,0.016489268628820924,-0.0450234867802241,0.02253908473919307,-0.08322141993260945
LAMA5,0.05858383056979589,0.0007253124249376714,-0.018527394202573492,0.031762654327038176,0.05979234591844146,0.05909794672069076
RGMB,0.04247109179039678,0.037668924030736926,0.02118738941627014,-0.001955551769355487,-0.0497325538056222,-0.0010776051171547364
INSL5,,,-0.021342365075125234,-0.019110833233792465,-0.035003411686219676,
IL12A,0.02838923342377127,-0.019964244531315362,-0.007143635687707076,0.04764517535150301,0.041068520713694594,-0.037892815162147576
S100A8,-0.007048137933410794,0.003941645421108279,-0.012624604944461848,0.047765967233400104,-0.08373964213600939,-0.04701411154979936
TAC3,0.052702844791588245,0.015070701927764826,0.0063798706709842406,-0.039395328205612305,,-0.008158781395512904
TAC4,0.04684344525776461,,-0.011613705939269492,,-0.03785935681202125,
MFAP5,-0.014535075628069874,-0.012055896587709497,,,-0.047624849676032484,-0.010669374893925903
CXCL16,0.013526949517090082,-0.05153109991327956,-0.008307997805835023,-0.012856336179983639,0.10576071798761857,0.003125338570785891
AGRN,0.024720531218598824,0.02199702959842755,-0.012541104478244755,0.07579589648978177,-0.059959914524154105,0.011836827360919705
COL4A6,-0.018547729487531917,0.03473978802683991,-0.017019745763735997,-0.004660494916114114,0.04406794524320334,0.009987908566390404
FST,-0.007908952591718237,0.009332764334261877,-0.02786353294178727,0.006010303955420141,-0.006009338615723272,0.02972974073735241
MEGF10,0.05647111361939739,0.016931643832504534,-0.013326620170535573,-0.017827279861284465,0.01456279958518947,0.027091191878881662
C1QB,-0.0001666606052408612,0.00729016900567987,-0.08786531563361905,-0.002644351039965375,-0.01469141344327449,-0.059368250022264375
HLA-B,0.0010586387925086932,-0.0596087914540852,-0.01665141957307851,-0.0056583131337662575,-0.039130201405227216,0.08620701293348268
PDGFA,-0.03122447374511345,-0.04283573980033379,-0.006918756356017929,0.012930769427664869,0.03998730286716066,-0.05553438097750318
LAMA3,-0.010632952077625137,-0.015592517637717705,-0.00010940450574304695,-0.024055632188197906,-0.08238920571800012,
DKK1,-0.025843475234176284,,,-0.010189964362734269,0.08020971613157177,0.015591409463459379
INHBA,-0.025208519291813548,-0.010802296417492974,0.04457138414185662,0.018064429339392528,-0.015009861412031983,0.09117437855820155
IL7,0.03463754295219258,-0.020975360784106646,0.006913852987875801,-0.023622708807952423,-0.05523426670885023,0.020040465083164163
FABP5,-0.01866486745699414,0.036558828949017096,-0.0425111437977855,0.019880298844887588,0.021113542991762213,-0.07438184090741072
CCL4,-0.009730207895260287,-0.018245394196247447,-0.024430902032181942,0.011217220744462741,0.04055776710132583,0.03729390810179452
FBN1,0.035535335510832086,-0.03701461499010158,-0.03745306933128809,-0.040895037816375254,-0.07149746427106343,0.0828074201547973
TCTN1,0.029636182568696833,-0.01704736042400395,-0.02099658562663629,-0.017634775720670903,-0.0270671574289536,-0.05126783213826556
NCR3LG1,,,,,,0.005801631238180871
BMP7,0.0019742456940356552,-0.04108164067078402,-0.014328580257855212,0.06187614155880126,0.031117343530154697,0.034145757461684294
NLGN2,0.0035645488043320214,0.024530334204371174,0.028002623005884953,-0.0072584410480006365,-0.04575352534856747,-0.0005853660369864777
CCL25,0.03933110299488532,,-0.02122672381652012,,,0.0010109205850917344
NPNT,-0.026915956150545286,-0.032265127356929345,0.00027525653165416805,0.053792437452503505,-0.029130347303826926,0.05588647499519362
KITLG,0.06564811994924205,-0.02056707737454584,-0.02061991917217902,-0.04841694416366014,-0.024315836838099174,0.07075368912481267
MADCAM1,-0.022058110981381548,-0.020151329547879876,-0.009278772904518924,-0.020950964430128255,-0.04161836126226217,-0.021078521583162195
F12,0.07064919309650518,0.12520536777422886,0.028222235895269624,-0.042567618718646,-0.045886409751443036,0.04825014484344094
S100B,-0.0032833628288952248,-0.005095340275594891,-0.06156394157345975,-0.03304616614259004,0.021555696765548017,-0.013064879790619962
IL27,-0.020553235266381205,,0.016838656923243996,-0.013350162100221451,,
CD99,0.001488489953221153,-0.005779271347778667,-0.004510370233181181,0.03847933647576037,0.045713009005244255,0.03883741628551167
PDGFB,0.01396568656233583,0.009940869517236104,-0.04828045004348332,-0.026748070941438492,0.05097643969101151,0.08832271412171898
CLEC2D,-0.01671107669759497,0.025770057013175033,0.03575058324242898,0.06262352575665091,0.01369931691044082,0.005563842116895478
F8,0.08135449486590357,0.05912127094552511,0.05616439550788396,-0.05689449004095574,-0.017718156456408958,0.02757626869370558
C3,-0.03188388686918313,-0.07282701581588331,-0.0324554466073249,-0.029730653017207932,-0.04812877501553189,-0.024241196132119947
DLK2,0.02912027203695031,-0.012203960277604595,0.012019361145485657,-0.029758394299544702,-0.04160525471180265,-0.03491694001628253
TSLP,-0.02469398337698271,-0.011128338030408151,0.12762330784539183,0.017951872099514352,,-0.027825614165197163
OSM,0.046504794008515454,-0.02528979828891609,0.0016434090551255035,0.005012336656865592,0.10909545382330009,0.0594987228858795
PRND,0.030260017317528615,,,,-0.05363129427409215,
SLPI,-0.020399350986781962,0.10930635372172237,0.02530168021542774,0.06356208324621698,-0.06113136324723601,-0.0421890407427864
AFDN,0.02438790065461808,0.019944634674809236,-0.011532912553279097,0.07389332294536814,0.051424845032740474,-0.00035914437760740123
KISS1,,-0.027886339480906186,-0.020037460039425883,,,-0.02400958882368084
ULBP2,0.02426387584159937,-0.027017880723166233,0.03571499359322887,0.0369401927323538,-0.01652287102466602,-0.0352698387838207
ICAM4,-0.013560121150213274,-0.016168404920879526,-0.012468860105533613,-0.015489493921881843,-0.018508241522813454,
TDGF1,,,,-0.01153977800121675,,
ANGPTL1,0.0008526373568844925,-0.02407579058068534,0.006831110536180911,0.0209080795744404,-0.03849526143084172,0.03233410725535699
LTBP1,0.014978320166178354,0.009819644248062117,0.01385785276587516,0.006634652950478325,0.10328027442987915,0.013289446312478987
CD160,,-0.012638284353311687,,,,
NTN4,-0.010944986096104245,0.031514137301217125,0.015179463054584012,-0.024172860964592625,0.17062238395306686,0.06040655326718958
APP,0.09305034703983027,0.010399925581547308,0.013482038338625317,-0.01993957479856967,-0.1131911461963775,0.035896218828499665
RIMS2,0.048016169484411314,-0.022966263642177093,0.018685527661962714,-0.044456948165266796,,0.016662247462679376
WNT7A,0.033661881996719635,0.0022773833908533566,0.013204264445138161,0.036644786466821656,-0.024145104512652955,0.026698190043703836
GPI,0.036732207892814464,0.03036058950637151,-0.002588673747783752,-0.026696165208903756,-0.0755170639098936,0.0331875319693439
IL1B,0.007785799327439321,0.0584208979447393,-0.02462054667638629,0.026138879992014353,0.06262188685763946,0.00820078890636621
SFTPA2,,,,,,-0.0170652069170062
HAS2,0.021757777801064984,0.11607641466885811,0.040238522446475314,-0.015168715733657192,-0.03503238254787391,-0.06104347384269108
IL11,0.046820757490808954,,0.023422150274971743,-0.015444739212841826,-0.04036224438768522,0.09784964834226448
SEMA4B,-0.026253794052687202,0.03231877811963237,-0.07062310910543708,0.04685018487815118,-0.11910493519432698,0.017306074122659897
FGF12,-0.003089054754705796,0.032565421900909976,-0.0567745405950981,-0.03211248281337031,0.023181622505669644,-0.0023325058522330314
CP,-0.017126251899859814,-0.027160527331198114,0.004055564078774052,-0.011620116747650922,0.010148505828329742,0.011444697107263709
NLGN3,-0.019796446023573108,0.006298093238809042,-0.013805835077196736,0.006666692662822892,0.0069581606406348235,0.021160461277429963
GZMB,-0.015826222017265596,0.07602698855223333,-0.01584654707515898,-0.026198937211996603,,0.0477711586281025
PROC,0.0217857207163924,0.035511006561572696,0.020360773370023233,0.0032973775807227336,0.06985307095720475,-0.02417214575963705
TNFSF11,-0.013957879566776183,,,,,0.11806383043704446
AGT,0.012319152614357159,0.05455535734522884,-0.019808071305749554,-0.045716462627211046,0.03019400275597831,0.011334877199349122
PTHLH,0.019768496987346843,-0.021597628702672164,0.078684509552812,-0.06391655592716088,0.03890949196363649,-0.03257640888279262
COL1A1,-0.0059096037270353835,-0.021332825814579917,-0.005098291953562122,0.030952472503759498,-0.017954185519817607,0.05018031624528318
LAMB2,0.01572137756298751,-0.03519569699487033,-0.005863750750624402,0.05205247853704953,0.011873989751822273,0.09067946683333637
DSC2,0.07868444088162409,0.0017779393070582587,-0.013043593249840517,0.03349723557463658,-0.025380942030745746,0.04229307423756347
WNT5B,-0.029242705271083597,0.004836085235220867,0.04326881150179893,-0.02705715542932356,0.055870547066843565,0.05486551091687502
LEFTY1,0.09159358427193535,-0.013196370305444903,-0.0076652731779696184,-0.021742593214010626,-0.05933357384951598,-0.016292840115108072
FGL1,-0.026398526996729718,,-0.013566563844764502,,,0.04802668882426831
CXCL5,-0.02239605339971525,0.04125907479034959,0.08022670390041212,-0.014058532444932872,,0.09747808521946084
S100A1,0.03771439376847645,0.0009205004912231806,0.05277598929537532,-0.029058469012513223,0.06197289489020161,-0.0097834503849042
C4BPA,,,-0.00684924315998398,-0.01670978349602878,,
NPTX1,0.11875164710751318,-0.02559687930202167,-0.026650683746828652,-0.0432891683827574,-0.014518177710574422,-0.03106322471305619
TGS1,-0.01896402026015643,0.05955224843985854,0.016509542468030488,0.03699139534162523,0.037188383776346944,-0.007787757480017572
SST,0.0013402590116727384,-0.007706431895569418,-0.025585721939348365,-0.06141563980192179,,-0.034130869353013286
IL34,0.031181056842725124,0.04650402964915844,-0.03376821890611435,0.0077008905113175275,-0.07582425969039988,0.05296057687489951
DHH,,,,,,0.10647803359134346
XCL2,-0.015628764488771964,,,-0.017946318790734005,,
TF,-0.03503308485690907,-0.03447512736997439,0.011533291049673157,0.011777616624359985,-0.017077882662992684,0.018997606637047332
IL33,-0.0012548436038939972,0.02295429324038379,-0.007354892935549802,0.023512296711187878,-0.017057520998457292,-0.02850643519232022
RBP4,0.08426075356183264,-0.008232997322743943,0.02096067359146756,-0.01877939001120754,,0.08710419793368139
CCL19,,-0.010466534222161164,,-0.010675124062665338,,
CCL20,0.1269759165509603,0.09021632860645025,0.015315904158705663,0.03722052337323661,0.015153575347293226,0.07351272925817808
NAMPT,0.0018752674092538865,0.05134561630489011,0.026789558700341,0.08028804806551311,0.01703084030323003,0.03617149999542275
