,MGH258,UKF248,UKF255,UKF259,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.03352715033176196,-0.02047609299814437,0.15079087113416872,-0.005566130170359551,-0.015568822161673303,,,,-0.009434384335470319,-0.02323450516686322,-0.02977572413495724,-0.025102047089273296,0.01257163558731777,-0.012766876135259586,-0.00027307970589070816,0.09252785391348017
CNTN4,,-0.015609025479881142,-0.021960362465129436,0.010858275957881976,0.01089142411631979,,0.0021239260361098846,,0.031116079844145793,-0.02848980763619335,-0.0007795517340199493,-0.028493157826879573,0.02538083796647955,-0.02478656765953741,0.010141286440430003,0.015415593847131074
NTF4,,,,0.03155025583987299,,,,,,,,,,,,
INSL3,,0.0007364696302479686,,-0.011651198805249473,-0.0027945179750765033,,,,,-0.02583966751808078,-0.01728343496880443,,-0.022369242048639038,-0.017912023125996428,,
BTLA,,,,-0.022515546877410635,,,,,-0.029638540265232338,,,,,0.005595914551305204,,
MFNG,-0.030459457626190956,-0.040882340669670114,-0.02526936508599791,0.027074548589604997,0.003176278145035062,0.09386037911890528,-0.0023718811357222643,0.0054691353674864215,0.0769129078637144,0.10498141298249807,0.04461467072951263,0.10679140218156308,0.028168776800745345,0.07428077434021876,0.03718139520820629,0.10024585105221985
ICAM1,-0.048126585947247225,-0.06050689288232594,0.04432238442483392,-0.009498199408017454,0.0007613912243983181,-0.004860307853923308,0.007732210606372654,0.0641286355743147,0.04232160008841868,0.027874657541571063,-0.024817786913020334,0.043474984952114784,0.00444260667565512,0.08865398051514542,-0.012581214672568137,0.05467707785850434
PROS1,0.00962129335258106,0.03097723489672152,0.01871768949753375,0.0044683679780263726,0.032732570746074434,0.10794674581559884,-0.028777365321929132,0.008619567071025305,0.016014672100795057,0.02946089861766914,-0.0050185169328637634,-0.03154088212176912,0.019386220089090467,0.002482426848054394,0.06974011564486002,-0.04041714874541369
CLCF1,0.025378988181232038,-0.008963119497309395,-0.05690768774638631,-0.014372769875366943,-0.0687058564902583,0.014785531937084798,-0.034032750511181,0.11411537516068715,0.06529072576412098,-0.00843435790805046,0.016119010568991385,-0.0617049537620936,-0.009223780010544358,0.03130404611949194,0.058465825355718155,
PSAP,-0.024711845833751092,0.0001652360291357983,-0.08654917136978982,-0.05031941103652033,0.010720731486343053,0.02136745683202174,-0.11629808430719474,0.052272844791993275,0.05925373845912945,0.015323589092476452,-0.02874694573269875,0.0293525141343668,0.054759407130495735,0.005218861925829554,-0.014260882131997991,-0.02223436048380338
EFEMP1,0.025526931038700993,-0.006264708801592296,-0.021325515187213925,-0.00045043414007170536,0.047513599979169076,0.019014408536149618,-0.005353530894904925,0.08474563471838728,0.0413657271873949,-0.0619802502453198,0.05165535766634948,0.06877822558936188,0.027154624738568004,-0.05190025931695945,0.07503388512954987,0.06647979038506484
C1QTNF1,-0.030172174437378924,-0.03458622735524362,-0.051952083841990654,0.0005395905337597239,-0.026087786114452432,-0.04341156389691235,0.05398017307529258,0.06657377190843454,-0.009038210394691649,-0.043719036860535444,-0.01927099869213505,0.08842704181525203,0.002902317151005776,0.004257545022531157,0.05692282216558712,-0.03137697683180502
ALB,0.044426614367235495,-0.028144462984165595,,-0.03564537522316841,-0.019919671432902922,0.10019018436810068,0.07329974867883059,0.05348436520633017,-0.009144481400332359,0.036631689538307956,0.0030980979579041112,-0.01086160564467982,-0.027515921994682103,-0.04208388502165922,-0.01023068982802115,0.09428041782610103
CCL13,,,,,,-0.025151869446269674,,,,0.008073986220190505,,,-0.025091753198721947,,,
EFNA3,0.04551506929417239,0.002642322402875442,0.016821503675993256,-0.046614850957509925,-0.034503503761774884,-0.037414534379350696,0.008943024993033477,0.09970920428654167,0.0796020889323707,0.06250151920088458,0.02235353218600344,0.11831198883357631,0.038108691159122826,0.08016517845141792,0.012324736106934636,-0.01087578980475518
DRAXIN,0.02398747986598422,-0.0013431846828643795,0.01418018987961474,0.01555687044916517,-0.049350001861507196,0.027906602834575536,-0.05343094795703479,-0.04138702886702212,-0.02505659264631113,0.03999182255202259,-0.019267417814817174,0.03998753625600061,-0.042591254645735155,0.10664752286896895,0.001682884980227926,0.058779490458873
RAET1L,,0.03461915344677811,,,,,,,,,-0.017496410189051594,,-0.027176543379342392,,,
NPTX2,0.020929077602483883,-0.011991430729903283,0.03443029515658924,-0.021300898789658265,0.029104007218765465,0.06320908101175078,-0.022627636775242113,,0.13048098155378035,0.001231057987160745,0.07423762740191675,-0.038349989733191085,0.034497903794234425,0.008899150954915731,0.035080453044471833,0.053721567555800966
FGF11,-0.021222769552880605,-0.032114209145315355,0.09567851080096867,0.0360196125081014,-0.015709209929548624,-0.039917567435192564,0.047345289759472074,0.03479781679130522,0.0001378256682145944,0.03628890205258187,0.025395526154317238,-0.011743789434964706,-0.025233052650833716,0.10152620227838925,0.04612020540317132,0.03367015276019518
CD59,-0.013489211951921319,0.08222882337197863,0.006363365036625558,0.020244124196544075,0.007986854147412825,-0.0565695407056167,-0.04776516920930066,0.01094756960972328,0.02170614048148915,0.007164416454067149,0.013235064972754715,-0.0217803315560161,0.06017497113174313,-0.03834928079739574,0.011055956740746825,0.07180869111789755
COL9A2,0.06119441219264774,-0.04762310786923245,0.04514548087084966,0.0033932443392986774,-0.0414387005726414,-0.016834026505921054,-0.005933541490499225,-0.02765271964902718,0.010460350764297048,-0.01325741433909222,0.03120049838401702,0.030126725233310687,0.012078546957582063,0.08822020935646319,0.01943933856853692,-0.005947522517726724
DLL3,-0.06319026195031477,0.01856332817380371,0.1106872399529232,0.01897249341853368,0.03898738359159746,0.14003256061200453,-0.03904421916508265,0.030881222204245364,-0.056284326742439494,0.02962421300761552,0.082906846532216,-0.030751882766398026,-0.008579757889442569,0.08787132411675792,0.026465607118649648,0.03343797663935518
FGF5,,,,,,-0.007752408864177713,,,,,,,,-0.013205129289781185,-0.0035964880457409914,
LIN7C,0.05983533066598264,-0.03717507228361432,-0.032412359252175484,0.004065657401459816,-0.03450084568307748,0.003974048334459956,0.037973493276216026,-0.078322049454139,0.0747735541747979,0.039759215609164594,-0.0006094308399828043,0.025786346765975323,-0.005159059910232239,0.034561572179053195,-0.04243531105032972,-0.0023605090690475695
GDF7,-0.02122921500157288,0.031153619742248066,,-0.042711805299135666,0.0020268709106116035,,,,-0.03360891328645024,,-0.01499877492348607,-0.008066189363047538,0.06654681730515824,-0.01661600512267221,-0.030058564762293433,
PSPN,0.04077772792774665,0.021539644127302488,-0.015500732518268013,0.018105552487659323,0.03563498295442635,-0.038558326635434514,-0.017055643115882802,0.10702777601043174,-0.009969900309990733,0.030627861422028124,0.057676343312782666,-0.0332358414129052,0.05798848026643654,0.07861557734042132,0.04250474853491762,0.09118198866267258
ANGPT1,-0.04463275520829108,-0.03774829734069304,-0.02244401499833245,-0.003269977047855643,0.02789921057155641,0.01010601549378446,-0.018111051783435854,0.014655088447392276,0.04307147642809596,0.007569553741440972,0.08949627680152585,-0.06186987031963015,0.06952351669170265,0.023681911164415495,0.09413731991647661,0.013466946374549904
PNOC,0.017104601499335195,-0.054412185369425284,0.11454377524018927,-0.05315419646468568,0.028476658835153424,-0.013196857058582008,-0.02261187659572742,,,,-0.01594976322863831,,0.05038168919401255,0.008887976397198079,0.02766904115580483,0.0017401291134500167
L1CAM,0.02745174200841784,-0.01214817273028165,-0.05632286243592269,0.004875564229679611,0.061855287326413586,0.04009003661129236,-0.05447909820749733,0.013850211542459533,-0.007041219358841434,-0.004750163134725615,-0.06120902244859472,-0.03624616839070439,-0.003136195521803587,0.05063163930466121,-0.012634013806456021,0.11673821856095584
APOA1,0.04580119741603452,0.07662556999234472,0.03580671131930338,0.029258835048309367,-0.02375925738921475,-0.005348013935201331,0.05612581420867119,0.0583373621688495,-0.04313190540174903,-0.015886525100159647,0.005576181598991338,-0.03132084907647152,-0.05048528276437312,0.04096751035521471,0.004004635466773495,0.13059448851968136
PSEN1,-0.03555544811356236,-0.006007931211785344,0.05273155409187931,0.004878774631466789,-0.010234581843271412,-0.024387616946487885,0.04521952393365831,-0.021595134819367257,-0.008505699388980319,-0.07492540223383808,-0.0009281428311564957,0.01340588407394717,0.024157498068579978,0.059675494606230756,0.07458412845061092,0.06503272761584702
CALM2,-0.014193361384468223,0.0499703441008247,0.01628287489594769,-0.04245688110290017,0.019704677653089704,0.03453019692705089,-0.036363534555340866,-0.002439521081815575,-0.0074250095832025,-0.024419034834193276,0.0015921482918672687,0.041502249585806276,-0.04624645653444999,0.08389283575565025,-0.05476231747704556,-0.0015907762897053009
CLEC2B,0.01720986924298659,-0.006886037428397124,0.03554794968328092,-0.0018937676858931508,-0.00035530321985720586,-0.00021464960566164928,-0.016177433498763483,-0.018175389553722877,0.07773087965624147,-0.003985347690592456,-0.02207422054852666,-0.0227003246193682,0.04729231493083105,0.057944105879245644,0.04423869217294034,-0.03342474645660895
NTNG1,0.04514474328361632,0.01315983160405708,,0.028995455654818283,-0.040090437167506106,-0.02162583837976292,0.043865070991993126,0.06246442902469765,-0.025785364820714415,0.04130665415061293,0.01938847958835361,-0.021885440188021986,0.005332027670483599,0.12565980767025753,0.04594149471971978,0.030835849207161054
LRIG1,0.0061916900201883646,0.07343119886920195,0.006135460574099702,0.02228110102669994,-0.020051654382761106,-0.022441091615934,0.05529413552331096,-0.018875272005472416,-0.0056089446035376385,0.0367404244098899,0.08119085831129531,-0.008292392235061542,0.0527624585702982,0.10066300961160171,0.019468698168876555,-0.03593203712518541
CPAMD8,-0.018679887298030835,0.04795477677175829,,-0.0062632205605962984,0.062059323543587876,,-0.021107074936141477,-0.04954366279033822,2.8401091732561734e-05,,0.07800211584917818,-0.020823189841543504,,-0.04747527083340169,-0.021313775295013167,-0.022727344411668998
GHRL,-0.02980241727305388,0.10494748244655883,,0.009784352864700032,0.03995768847493199,,-0.01458502326913884,-0.00614222839163774,0.0211773467341425,,,-0.04566704755423045,-0.019670487104462314,0.0119238406415029,-0.018788314693324735,
NPY,-0.027404123707722834,0.09167890813826451,0.011480659747033396,-0.013301320907825745,-7.776487519972749e-05,,-0.043344941684262485,,-0.02991693554413311,0.002815865084238225,0.03383596301839598,0.03541895536887494,-0.03221581375494937,0.05305335172148852,0.014643834936813276,0.04155797492449312
MMP2,-0.0397135122221264,0.041530600075689254,0.02108591697088278,0.034625058403316415,0.03653093267258752,-0.040843681166229835,0.038175983289365285,0.1254103365744806,-0.01300104236618117,-0.018611512784859695,0.048876950868588016,0.018411928192096402,0.026357349256256674,0.02429139186487021,0.05496201606430762,0.08905396357503283
LHB,,,,0.024417477935750876,,,,,,,,,,,,
PPY,,-0.023912638009855745,,0.05553681626312848,-0.01479130599580478,-0.012206504300718657,,,,-0.011436020051174728,0.034387060762759956,,0.022724096321268317,0.05542879058909846,0.06862146291635401,
ALKAL2,-0.011116913279598524,-0.013390749636285558,,0.07777634658485248,-0.010804784820876838,-0.03112074455500723,0.0837799662612873,,0.02658364787235857,-0.004201639143387202,0.033760501130651904,-0.01309495925043839,-0.0043267350902961,0.0017060002365905961,-0.003139402255201662,0.05525658925431116
CSF1,0.00034273160757132656,0.020663608191040222,-0.03782179432402668,0.05172501509732557,-0.05065727919172672,0.004512189953847711,0.03897550422792743,-0.04388812427238363,-0.039194934770542915,0.017124534911158364,0.04606839126829888,-0.07621965429246973,0.028821704225349253,0.047867585555140924,0.06977727178721181,0.038501904573777904
SEMA4C,0.051903713198294545,0.022593119063324337,-0.008077255420946674,0.001721539667534456,-0.007977455275419754,0.04344098854632779,-0.025092727284627605,-0.011299593340485383,0.02319183046862204,-0.00838989783530238,0.037504281384295415,-0.01601170615938802,0.049876529703153885,0.09852261054796235,0.02302261561122593,-0.017261136906978405
BMP8A,,,,,,,,,,,,,,-0.030509978813838903,,
ICAM2,-0.01472261416308682,0.03545413905362893,0.03196665614732089,0.049448165370147186,-0.007178060475510255,0.05315335927797683,-0.03734391104938115,0.06787976403457535,0.08684246929176709,0.04593602397150087,0.07084433245081243,0.024960786514617847,0.09072681905738426,0.09385765429868452,-0.012648598684658017,0.049519089840966014
SYTL3,0.022849803237280003,-0.041976944027123445,-0.03576395041476355,-0.052237801192716926,0.03194336694752586,-0.041007678216257,0.06142103433645696,0.0475523629319283,0.06267072167280092,0.007770587653046226,0.0720800140994969,-0.006937673544575883,-0.0280440513720567,0.010828869580598975,0.06888410729069334,
IL1A,-0.021705728822457672,-0.03609497876283125,-0.015271711804059165,0.0002860947994254835,0.02913099105476007,,-0.021964289573600033,0.04935376408813248,0.2861738285973247,-0.021447200314160537,0.0011663854094273573,-0.03130091874138298,0.02346980388717772,0.01916788306342695,-0.018184595703860162,-0.059392677409427004
HLA-G,,-0.021821783896248927,,-0.02604505257470663,,,,-0.020992192506125676,,-0.03804514878064818,0.04846515459859996,,-0.02150310990495835,,,
PGF,0.015965414293603725,0.026684926440068292,-0.03406896436378114,0.062399700706506106,0.016206941085323417,0.060601646658010815,-0.02849804087071682,0.0778090796316664,0.142576641787511,0.00922436757582679,0.09776951991131604,-0.04907078725122983,0.0799516327391623,0.07753665937183478,0.045163726047406344,-0.05328998647980498
LGALS8,0.014200933976946106,0.04366779994445115,-0.02634089694319738,0.038613825419978584,0.018775934320781104,0.042040982179445234,0.01821579231417953,-0.05107563623832197,0.04636045275406139,0.008952728230403264,0.010005552933136045,-0.02003652411950262,0.09914957942925046,-0.020892639936825934,0.040998343687183324,-0.035836945257630426
DKK3,0.052615885610279425,0.0891321397568698,-0.008794212580860479,-0.005791668327833437,0.018092551003636825,-0.035118925168632964,-0.04545667001430433,0.09130718173767965,-0.018333427224232406,0.013833552957983082,0.07292041340953843,-0.02392478574702731,0.03485402159289395,0.12795780616174238,-0.042317085180755755,-0.047982115452064454
COL16A1,0.057254223146298355,0.06245379935176371,0.0010826095815796063,0.020469435567920094,-0.023435402599567577,0.030165805144587242,0.10048997554345468,0.029305576440660296,0.04936990570256778,0.0562458761892633,0.010031069360783492,0.038435436055746904,0.06357012954751579,0.09731322981606721,0.011148902937238277,-0.0022920201985050788
TPH1,-0.0347996528123744,0.004737194726648198,0.05516174656815349,0.019844515737885343,-0.03420918697522893,,-0.013752910488115784,-0.041605216058647136,,-0.04178974284587677,0.0022234044935720617,-0.00621004418111604,0.010858036551946478,0.04056602207755022,-0.03336557132152376,0.011056176840412144
TNC,0.07525099211940704,-0.038829424858664786,-0.007538546584781248,-0.04232186257784776,-0.042525801162412225,-0.039999466627789325,-0.01919573298836528,-0.04307459295993155,0.09807260257317084,-0.026317992780369805,0.010544204762224552,-0.0067309174117198035,-0.021368570650943282,-0.026030960452451863,0.026747183157812267,-0.1338264356209225
TNFSF9,-0.0186798784322524,0.02130435850917269,0.005815898790152875,-0.00890321784652701,0.013764316946390149,-0.028888185181720163,0.07861847266373827,0.04971143946087226,0.00400354164788311,-0.0007042887788371619,-0.03768011626711144,-0.04339958445331929,-0.028103766876815924,0.007479116009993418,-0.011776068599501806,-0.007651472611255367
C4A,,,,-0.029235098319364987,-0.017534351345260456,-0.014475365438271399,-0.012089330763358887,,,-0.019202130187264674,,-0.0309304405392509,-0.018376677685285673,0.008651126294472832,,
CNTN2,-0.020752658596140162,0.052177885046556634,0.027287532377929274,0.03027624219234397,0.014692438169484533,-0.015327102634968904,-0.03573822528581897,-0.04420125076844899,-0.08904468898478227,0.0856384888347003,0.06401695754710025,-0.00014277684079861175,0.013445509204757964,-0.0009799032209533395,-0.04358843052853376,-0.03783245856654398
F7,,-0.015631382042594268,,,,-0.013196858910430301,,,,0.012538860345517279,,,0.02190564057408443,,-0.02634503072233442,
LUM,0.025613096844624494,0.028966783765773874,-0.053337023272936504,-0.007099661094554243,0.016496776638737817,-0.09446307130520115,-0.03884001779278641,-0.02784195985725814,0.09848300612695014,-0.007682724930699847,0.08839568933598632,0.002092564762691055,0.09200796885697662,-0.02768394876730643,0.07952676691064003,
IZUMO1,0.00787049559145538,,,,,,,,,,,,,,,
BTC,,-0.014181391206846649,,0.0072421175610866305,,,,0.08575598714076663,,-0.017503201228600482,-0.009927940603526255,-0.026539485289856772,0.024971907886325802,0.08261474453455246,0.0658589729570941,
APOC1,-0.08717101357531307,-0.03695585207240285,-0.008219935713370942,0.0021695374025544434,-0.008708349886927407,0.02768049179913398,-0.015100740600512379,0.09873889551821932,-0.013524132596460384,0.005612842066582074,0.048157487613204646,0.04476106971838286,-0.029172529346932465,0.04928654167721782,-0.002847917073946785,0.034283612722891
PKM,0.03673751995894899,0.007925678040479887,0.016051621699580045,-0.015244702189316995,-0.02175070666974464,-0.07289428592289095,0.03600096306472393,0.09732671755633703,0.09532308688513784,-0.050206014830775476,-0.03433291190792347,0.12152542144000324,-0.05063290753551683,-0.02918174301654217,0.021961134892561452,-0.05103755365758701
TNF,,-0.036475292134088254,,0.04003619560476414,-0.012306227288758395,-0.018785914890300855,-0.028717622667575108,-0.0009364832492752855,-0.036994193012720014,-0.016988584321136844,0.029640792771528684,,,0.020871422181756537,0.07522925459829868,0.0018377346294445108
GNAS,0.035446012086022445,-0.011639472483236246,-0.07221620705753337,0.02269637131300659,-0.03401072150523613,-0.03461430961954418,0.058314270341306096,-0.04070530745406655,-0.019201557966992158,0.011583330541676982,-0.016751608714860745,0.01278040232257703,-0.05566642871587157,0.039460607823898555,0.003369382267271359,-0.01369837352359275
BMP8B,0.10160956681679248,0.04001830294276346,-0.054007032325899776,0.009757855863440796,-0.03287960905274466,0.01853243682850021,-0.015436451931710093,-0.02612722507007201,0.04255019226905231,0.06735231246037524,-0.0007980719513899376,-0.0025900712062068548,-0.0003836337995172834,0.07973975160789437,-0.00553675884250111,0.21595139317440695
LIPH,,-0.01602272743804628,-0.018822869512832012,0.010318024046745136,-0.014137480488503587,,,,,-0.01724769964459702,0.042331231767739765,,0.07875544121125003,0.04950758004129365,-0.03269528733035162,
CCL28,,0.039516664439598295,,,-0.021769394191562673,,-0.01090665544553183,,,,,-0.021380309759369696,,0.022617217763627094,-0.031021827268734682,
PTPN11,0.049812280980008894,0.013827679395498498,0.010327476306562115,0.06713211243427841,-0.03687146551356268,0.023957167799154102,0.04561912517658526,-0.007842374302444548,-0.07924703495083488,-0.0051521661569940164,-0.00011563605739070959,0.023966246071850283,-0.036959430726525175,0.014779632277554303,-0.002909214562628694,-0.047883364902220185
ADAM12,0.07583697224190016,0.061846028556367734,0.010755175431086422,0.03306526179023588,-0.03772435906108377,0.05812185004600497,0.015999095491505667,0.02047354104931913,0.08157436780970112,-0.04880909581540173,-0.00464970912051914,-0.00011150635093261184,0.016190528347700527,-0.04022196627996014,0.05801669416336676,
EPO,,0.009953323117209976,,0.03035070517291493,0.0037035195204719643,-0.011999093355087443,-0.013752912507777267,-0.042178666373878466,0.015250389650544125,-0.01873144229835347,0.02005110061964212,,0.004341091937021867,-0.021559244042838138,,
EDN3,0.04613556460561846,0.08934465665815182,-0.022203382829587746,-0.04700423163952077,-0.022925795789408024,,-0.013894822097416768,,-0.02313683612155225,0.026171747827391196,0.09401885833925057,-0.02985706212300113,0.03172012847666025,-0.03052918179515784,0.013189514980898955,-0.021155548876239997
CCL22,,,,,-0.02978261624827536,,,,,0.14274959962499434,-0.018527006142087972,-0.0265394864643916,0.08354391250776204,0.011197819968264083,,
CCL2,-0.03796352379973964,0.06041486850427523,0.021508645511171088,0.008551915056223635,-0.048847444468807434,0.02121118886383485,0.05422851484273222,-0.03232995270918338,0.0277355821795431,-0.03681386616420819,0.019953416405372248,0.0033917097606718876,-0.021054064298438466,0.026626764767355957,0.04200573744433648,-0.09601064107868684
DSCAM,0.018800904890594956,-0.00871765952033688,0.04926168776297852,0.03428207152199653,-0.002663088478480957,-0.01765336299555042,0.04392089365194208,-0.013253515195322117,-0.004521302263980996,-0.0005686257038077898,0.03431179886904386,0.07237031941530593,-0.014420611611119625,0.018663007939463735,0.11897714871787393,0.022724056728091777
GPHA2,,-0.017858143886591328,,,,,,,,,,,,,,
ANG,0.06353683177078401,-0.03521866018642077,0.016624257169482626,-0.01574280781303685,-0.027831230586128252,0.04790228726674643,-0.015299168073345512,0.003423231502599845,0.0004924652813589958,-0.0016665120781587208,-0.023040852237130458,-0.022334962665073788,-0.02470647217009634,0.07234755679502859,0.0269646484773694,
FBLN2,-0.024597307765057048,0.03696709531787271,-0.02581052849445127,0.02484724464974488,0.1483074371268828,0.01635500072769617,0.04278964997496518,,-0.008134922168122909,-0.0037346701579541895,0.07362920410729638,0.04769101138670538,0.09258040549042956,-0.06080720763797607,0.10113865372668497,0.12436464893822655
VTN,,-0.007306599857668125,-0.0219603661441354,0.013335283987011875,-0.024300455717396984,,-0.011427842279548316,-0.032951599016652074,,-0.02141132040220705,-0.01424607474732759,,0.011342118070674853,0.041982484030198726,-0.03323752840272824,
VEGFA,0.00980100928354407,-0.05980469131930549,-0.06988885946527623,0.015344706936183694,-0.04683263017822135,-0.11003136850701577,0.07979590739951238,0.06872458497138743,0.06399038800322462,0.00537942903102315,-0.08400688808415177,0.013540444459984029,-0.08637313513194124,-0.08616404396308065,0.02839563696964726,-0.0029970715016448047
F10,,,,,-0.01621834804103767,-0.018875769534337665,,-0.03908446517807172,,,0.008328702944269116,0.06551579229229744,0.07340467756782339,0.043818612467231545,-0.02699471258135079,
SERPINA1,-0.01577620417777138,-0.0026917588624908767,0.04090113239559034,0.01433075926991731,-0.0029034739135965428,0.044126469161201165,0.03303019331248991,-0.003901292807257893,-0.0002293509514287439,-0.05758006106698893,0.014952537201980365,-0.004796088949977435,-0.024980031497369964,0.008291038586233833,0.03692022772590611,-0.021240348449178346
VWF,0.03364718489094648,0.02242136527795663,-0.02867235028252412,9.139093065975152e-05,-0.01036122616803406,0.09849575580589519,-0.05959280412856377,-0.02803775973474809,0.05371478822480621,0.03572320221332795,0.08425389931079191,0.018845265745372854,0.07336148116262461,0.04297824295315346,-0.02138019809531716,0.06824903640922814
GDNF,,-0.025092751801730533,-0.03350935224358604,0.017194815406258942,,-0.03987102911196144,-0.013752911436744552,-0.023562091492115456,-0.025785357620734577,0.028849615351296373,-0.035196336608871226,,-0.009108674615200185,,,0.01591456512185406
VASP,0.012410073213983061,0.05747877583808341,0.06405879897987261,0.0033282526592379653,-0.016977872599287774,-0.04705104057528597,-0.021230703683305978,0.005550701823898507,0.10111656657844956,0.022412852354890506,0.03240046774674587,-0.046670451700250214,-0.024680245645245055,0.04231718067687596,0.0881481235025102,0.02779119037106635
ADAM15,0.035447949775327156,-0.015685068029364736,0.008310481005292088,-0.017626807001614116,-0.034773950168899885,0.022513374994804835,0.018052758636946255,-0.040451967575232166,0.1165006683266539,-0.002441719168727819,0.03997844200537544,-0.007851951074690718,0.04152774823903436,-0.0029900001682320945,0.05407880951368532,0.050156720551207255
WNT2,,0.04707983620739667,0.011505753510610789,,,,-0.012870686066229351,,,0.034059725932274854,-0.02080752536241657,,-0.020890269398190713,0.04899792055074597,0.024742186511693628,
CALCB,,,-0.03350936818326665,,,,,,,-0.020334432512038387,-0.02464310162935664,,-0.027176538017624534,,0.015892964865665302,
OLFM2,0.044434622183597894,0.02944272582075709,0.05862568331325645,-0.003978245638022185,-0.014238627814415318,0.085027188576218,0.0014971166040866233,-0.08227943681614605,0.04652422563334354,0.029406190016621724,0.02668914144543998,-0.015698610659600855,-0.021101268293627188,0.1309328352633807,0.060219399763585,0.0996488615865468
MFAP2,0.041117305431824264,0.026351995697162976,,-0.023611436966749028,0.03150645895625646,0.09874614600739938,-0.010884829568758289,-0.04805165343701408,0.12346409599160009,-0.013544761412842795,0.07158318281620514,-0.0233849201803203,0.06994234811039785,0.04848526508985978,0.08657812877803052,
HLA-C,0.06652349290778861,-0.059227715546320774,0.021696641657107718,0.014027897948287198,0.04706608460235045,0.023151698154585888,0.012379601616188368,0.0018782869736408147,0.06491770011115064,-0.02424249121275272,-0.029303327640738855,0.006689494462874939,0.022551999511910722,0.06468057079961584,-0.08390830954338913,-0.05401249790113308
THBS1,-0.029350414193840966,0.03429361255387651,-0.0032582964380308815,0.024503122882297803,-0.01785066699665616,-0.02284806710721046,0.025801078823586596,0.03702612651987062,-0.012211978107527914,-0.02345485130194645,0.04170489909600806,0.013313291169416175,0.056626730331020475,-0.11077211990741037,0.07774419061019332,-0.019607804020460345
HSPA4,0.004049261597290221,0.02382315324195254,0.008108543949767835,-0.012451781110046481,-0.020092860182375258,0.01999848068502011,0.03359148108936558,-0.030705421212589984,-0.04086356721788884,0.028346197556055858,0.001993639102195368,0.07466258250752261,0.013039109946695375,0.02716223144614593,-0.058081504953322566,0.04447019128856633
LMAN1,0.03403301121140532,-0.029242408722612637,-0.033529625644735606,0.023159530416687765,0.005428702170586503,0.03803057577614962,0.019416467622577677,0.07556606010657439,0.01767472372274499,0.026276627398973695,-0.03206594175735166,-0.020383926499001472,0.010021875628097655,-0.052221201263787514,0.04167424925889587,0.007070736301140781
LYPD3,,-0.024443296582309385,0.054804627216454946,-0.005069131577867356,-0.020709019034620732,0.03696221216506639,,-0.07749335624598322,0.05477109271363789,-0.026786006742002676,-0.006910494238988444,,-0.0015044431296033138,0.0599695364722354,-0.029862762933367076,
APOE,-0.03764677575476558,-0.006058225449521008,0.01975930843842235,-0.04177447510959466,-0.0009304610900951874,0.009630440292423513,-0.06622313361022218,-0.025423898825314227,-0.09099774355404121,0.0653734801283946,0.010327146514456417,0.0789188836398252,0.05332486694778351,0.006887828245319585,-0.006571667112380044,-0.12948131558857798
SOSTDC1,0.03178419465319504,-0.006041752229319025,,,0.04646798076566746,,-0.020912510180386368,,,0.06701526344082824,0.1624077066015307,,0.07107111881714932,-0.0075987136786615775,-0.04097130982634589,0.15324630010563647
ANXA1,-0.03163537418325431,-0.008388549719599757,0.03389908153959229,0.008284775594775605,0.03598541309398547,-0.007882756595216787,0.041214218700143176,-0.011604521736619753,0.12084052706109165,0.00044826410666385405,0.02399359057692703,0.05614906764519748,0.01880845684532882,-0.08445811374979867,-0.014700475578720713,0.05454644637256937
WNT2B,0.013372232131044121,-0.03127959756228833,0.09397363725532894,-0.0370001801176461,-0.030580638775023886,-0.020633136736450057,0.0988202942217074,-0.004568943251792858,0.07276349725007573,-0.02176366648037553,0.12282058284024373,-0.04239414810287525,0.07386319419560196,0.004714280118912741,-0.015143385454895178,-0.026626722904539903
AMH,,-0.018449662935392765,-0.052684766747298065,0.051886115836578685,0.03205444052977033,0.011726137681049112,-0.019364285373907383,0.000595656237826332,-0.012752771909952831,-0.027739913587282207,0.031293120847762396,-0.021380307032925733,0.04131102974745186,0.052351963338262864,-0.009646927786244217,
GDF10,,0.0189384109263891,,,-0.019919670876657344,,-0.026458791220873287,-0.03776820975715413,,0.030153925224551355,0.03483632265921602,0.06867568936514211,0.04662712396862969,0.03264491835073668,-0.018200688815972355,-0.05243934883254192
EFNB3,-0.018475363977214478,0.0015923978330158101,0.03545839876780879,-0.009498204780712045,-0.055302342051590084,0.009511432695901602,-0.027116737276542385,0.06289078251687151,0.06757422663983506,0.05118315507437911,0.023810348445353534,-0.015613663197481717,0.01737059305791566,0.10367964792767154,-0.002496628709834533,0.08849827133261175
LTB,-0.03279377501686122,-0.02052759018119943,,-0.0462709026745779,-0.015078245565355199,0.02531670161336623,0.014890990000358581,0.04716844477451089,0.08939425901388592,0.07651780684299238,0.027613074542103093,-0.00916181173181779,0.10153239068740888,0.030311377266701765,-0.06113155903087297,0.0874251142978635
ANGPT2,0.05710623211359942,0.0036717645816871022,-0.024363590501007337,0.023126021993657674,-0.020322176806552374,0.1309179178325731,-0.04579197977824788,0.014477014733525454,0.1329013671110188,0.010454795968655764,0.08536971282670866,-0.0039722371296657105,0.008566844018915875,0.08228109631864718,-0.019925385441983315,0.026599777236575684
