,UKF248,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL23A,-0.022751911311629503,-0.01564111099869787,0.0691447663068677,0.008892811067513811,-0.02244665462118236,,,-0.035929870518730894,-0.02485748315438046
COLQ,0.02170266490055416,-0.022284633268182086,-0.05804662890824529,-0.016832570641544548,0.029980089119370924,0.02486746469920644,-0.001958312477303388,-0.027415752390559708,0.0443715106139067
SCGB1A1,,,,,-0.003887639638794897,,0.013973886390090761,,
TNFSF12,0.013517164285235908,-0.04028091818581817,-0.003603662314904906,0.06078632838684789,0.008837763255438428,-0.008723656697729894,-0.014017197268296108,0.05297389728865483,0.001925999267616481
DKK2,-0.023831538330467864,-0.010088197833611914,,-0.02014427892405218,,,-0.024723343728181114,0.02192353574911827,0.09480798848002579
FYN,-0.03543657539772617,0.013533416275896446,0.04560750473602518,0.06423527800979133,0.004057925637271076,0.0039296449323257855,0.03958062744548196,0.05031158473279948,0.046362783216667834
ACE,-0.05159605202725008,0.0018646865455923141,0.05427745050232761,-0.018942344919399418,0.05176974000429442,-0.021158502556911277,0.03206998787699872,0.06285213433020619,-0.03523071430635503
IL18,0.015722384248542647,0.004386849766378947,-0.040871260824666585,0.06922662275263228,0.08720784125106833,-0.03022479815109224,0.02303074707894645,0.08410801918067537,0.04581489769971332
PPBP,,,,-0.020894691212905468,-0.001016640899162355,-0.02168490548602392,,,0.02671274838267347
CCL27,0.07491726879810671,-0.023422307008700766,-0.0071187472635253395,0.006694166257886893,0.049160498741470646,-0.0232815937997694,-0.013612020831753897,0.07636380988489609,0.11962957710938502
SERPING1,-0.025464483163661684,-0.04192151226257252,0.036934430380575665,0.0320078052961971,0.03652681706884384,-0.028331021212562004,-0.07305988234468358,0.0761317930929198,0.10131090377862766
AZGP1,0.017553304243561312,-0.048741600206714045,,-0.013483943644427697,0.014421183803202866,-0.05230732688440291,-0.0505647035072121,0.052344258099985747,-0.015332613336553773
INHA,0.044092414466342524,0.004341621127151732,-0.022162403289093274,-0.0304495213952408,-0.010087039242487356,-0.018834945516113928,0.022775390614231207,0.05013998965703072,0.10319712989311113
SEMA3G,-0.019168784408935373,-0.0026641767275711113,0.06724380864374621,,,-0.017376683096722745,0.03185405801914671,0.13613117785541456,0.056153485242736556
OXT,,,,,,,0.023593016099172474,,
COL6A1,0.02765480915616764,-0.030369383487802826,-0.039891255757239105,-0.029233811193154675,0.03752228209390477,-0.048062378813904474,-0.020611697608751985,0.0567577218686571,0.07920168032348217
FGF17,0.012598848864965134,-0.01866028778589912,,0.0830994716975631,0.037791230472235565,,0.005511454176707951,-0.02371198784584162,-0.03153748387382884
TNFSF8,,-0.012682007386840976,,0.05710363099031217,-0.019145632375693264,-0.016864624716140118,-0.019125563212984288,0.09188249440543109,0.020379539661331256
FGF20,-0.029947978440659512,0.07903339076744989,-0.0358011932565278,-0.024654223259910457,0.04144592810556526,0.08272265899385303,0.04044123616351521,0.08917257559045152,-0.017299405076269904
ICAM3,-0.07867960912508125,0.01223233429758017,0.03840602346706473,0.041860416049612686,0.06949483068765581,-0.00516790318909404,0.06562209827714854,0.05551288751388727,0.025095527490310045
LAMA4,-0.06561846777178168,-0.007421936135505726,0.002098234851577955,0.017566596765979606,0.10667598325121186,-0.06772352730828664,-0.02010118171662209,0.05634218458507458,0.08662355226112932
DLL4,0.008279926232259737,0.03829564785079472,0.07500360598958022,-0.021770584881177557,0.031536605180104565,-0.06591253991664517,-0.020087262442834354,0.06409679726397476,0.1024007470713586
SEMA3A,-0.02023241121105829,-0.040163780056996515,,0.0742648178375456,0.042237726205627026,0.07884641006318902,0.015981189859812457,-0.01410287789035975,0.026370476899111855
RLN2,,-0.012798589790228666,,-0.015677849214266452,,-0.02808072874221404,-0.020977614451131728,-0.012613921055852807,-0.020323492693288956
C5,-0.01920932303403313,-0.007113763974230023,-0.03960964778327717,0.021447482488425172,0.04120319933594089,-0.0006323083363241663,-0.0033402945726444993,0.11179768042651349,0.08490199873318338
COMP,,,,,,-0.020195840314877467,,-0.020427361831440692,
EDN2,-0.017049477851547507,,,,,,,,
C1QA,-0.07669014638686014,-0.030580912333119842,0.049339955602472355,0.03887801441966699,0.06320776447915485,0.02157780590816795,-0.08417771521638588,0.023861514611574614,-0.009378870802798752
UTS2B,0.07509924303519087,-0.012798589716699295,-0.03399157457763802,,,,,0.10095988356635135,
COL9A3,-0.008680305168961453,0.009431195413224378,0.1383620973101265,0.018433275037032137,-0.024469841348409047,-0.014822062954299567,0.041950091677875945,-0.024788667547246145,0.046344024036112146
DLK1,,-0.007008820134405004,,,,,,,-0.036144098180756
HGF,0.07667241161860985,0.037642024258276015,-0.04645918354897091,0.06791189758699212,-0.005829341451367152,-0.029392018386675697,-0.01939293214699713,0.06259564980502669,-0.022447335935965977
P4HB,0.021371542557557216,-0.03476033027094679,0.08132934922084613,-0.06258081478643467,-0.023252391961199045,-0.010659362899869521,-0.047884462012329584,0.027251007669041212,0.033966255883019006
ADCYAP1,-0.039654498125232196,-0.014801732548842136,-0.03879361769053555,0.06153454898840319,0.04492614650513036,-0.03400353790389136,0.04135635848183543,-0.0419244741725354,-0.04188185645903531
GREM1,0.048274065452963436,-0.011061993952814635,-0.027584988408531054,-0.01975912313987047,-0.019713854839448403,0.016272292144002082,-0.026005307714882242,0.08559365098015007,-0.014830431938759579
EGF,-0.01906458638976555,-0.02956378438056905,-0.035801163015870656,0.02772877892163269,-0.016687429261557942,-0.009667551552619127,-0.026411741187698793,0.040911685413692334,0.12833068104906456
VEGFB,0.07572234767084567,-0.013575617132251033,-0.03836971582747876,-0.023189666030745848,-0.04474872104194397,-0.028628963523479614,0.010876938783029508,-0.03470645110448462,0.01095966885860696
FARP2,-0.003431447642389842,-0.007869697584705121,0.004526535031588608,0.07095913724360085,0.015995882450675476,-0.045382868945814905,-0.019358008308713447,0.09111143977204465,0.01186882016204156
IHH,,,,-0.020522612184966742,0.10360188810827747,,-0.020722614170811313,,
LAMA2,-0.03713183518007766,0.016396527880530767,-0.045482589717989054,0.029964060811072515,0.11083043099971754,0.05209170256610325,-0.05044839079420212,0.07885677119151326,0.016321758357648455
SERPINC1,,,,,0.18202882305600704,,-0.020464624524221393,,
NRG1,-0.03164227243886719,-0.022382726346634733,0.04838499272784096,0.13478873818238307,-0.012377823596713109,,-0.015254902362194825,0.02984361514189698,0.07358438087344306
SPINK1,0.04478874355970817,0.08418239524877301,,-0.03292514201331992,-0.01673106334555482,,0.08036818339406918,-0.02732536670218322,-0.025999076850455504
EFEMP2,-0.02157017965275906,0.004848560495624775,0.011021819272044814,-0.034455693898225684,0.010578007908969726,0.024063138847528545,0.041504045262624606,0.04484695723164451,0.0703134583869197
SELPLG,0.028531218109018038,-0.017279030260879333,0.03820261236223886,0.060277114908366916,0.0040431101260272675,0.056068437768575126,-0.04820948730247983,0.031987144680593195,0.047300107623609096
GDF6,-0.004297112489526645,-0.014337637596364293,,0.0019565400085081587,-0.029791659274693117,,-0.00393234347560178,,
HLA-E,0.0013065516209071052,-0.027132940370348024,0.025069638534972998,-0.06264672927751289,0.008946255125163659,0.008685719636888781,-0.11105625862856218,0.08963057230355596,-0.032135234626342865
PTN,-0.06202380448659643,-0.050606694407703254,0.06243654532733997,0.01089389322800368,0.0836165918279302,-0.06218279114181647,0.0700158532496121,-0.02465928697254382,0.1193487598200064
CD274,-0.004376864781787712,-0.008379427198147384,0.14314691151970932,-0.03521181931378125,-0.03150292396469357,0.04806168865896215,0.051266464685619614,0.12565268116889686,0.053043949405378266
CD14,-0.06815926307707719,0.010736292372874085,-0.03292079619002174,-0.001669411383067641,0.04088852732227474,0.005046103296598091,-0.03841883708324071,0.03362326195971737,0.018350508290497326
SFTPD,-0.014815084321501451,,0.07935187148024332,-0.008667145614269112,0.017308055811038302,-0.008494969921541484,-0.012111990591267439,0.024455009127346772,0.13949639157196256
SLIT1,-0.0707190258365579,-0.05933698546802415,0.04822264760478281,0.04198589968465312,-0.034628320841352284,-0.05004767136722824,0.040595209155345695,-0.026623782280121373,-0.004294513801604353
CNTF,,-0.010088196796542824,,,,-0.017376689953671906,0.01633172300515402,,
BST1,0.014060579040129636,-0.017356812782283387,0.04058383143414235,0.06607431803424817,0.06210862777452522,-0.0631486040183566,-0.005293213372943995,0.06785276334224323,0.128826785360164
AGTRAP,-0.05219011455861218,-0.020503405817805218,-0.06683439567506144,0.005227721117170667,0.03380451814003215,0.02662266679463563,0.03552386839373123,0.032082831813154515,0.07059829876903582
LAMC1,-0.028300512472625734,0.09449612829746074,-0.0545020506209102,-0.027174576817985265,0.007052689450813207,0.04474938524635812,-0.0737954583216949,0.08664358576845496,0.0816768028983984
COL6A3,-0.04321537963860543,-0.018306730839793027,-0.031635582269649874,-0.0009513574592197892,0.01661339576603155,-0.024972943838646743,-0.024645668094186945,0.06067640584167423,0.06168833349479227
FN1,-0.002668228649963849,0.036441891375921874,0.06262994724726306,-0.10493620012886777,0.012095127109140824,0.013754733284801006,-0.04900097101029834,0.03707945070259,-0.009609083385899126
MIF,0.09083801233822783,-0.015536759789987286,-0.07636386568083069,0.010311594630002379,-0.024400951021107415,-0.08393332100443616,0.028256036325831648,-0.047296637524376996,0.01533716348349732
JAG1,-0.03868244948290599,0.01001669773251481,0.10380204131931778,0.01933764923980347,0.0058078812417749655,0.020436984896605476,-0.026811640204275677,0.008926326257176617,0.046216269101521594
NID2,-0.04865222192109554,0.02595924029509869,-0.09227252697288914,-0.005433985668162304,0.05259881033526504,0.010380970939924305,-0.026445271377264275,0.05245209726200768,-0.0003781045058130893
EFNB1,-0.08916752424169092,-0.03944795551800474,0.04856328222942716,0.047500576095079426,-0.05030923811603079,-0.06072169247177865,0.03261329567583348,0.07637019115098201,0.06778066516282567
COL4A2,-0.055575205096459045,0.0038484065689105146,0.03585122890018708,0.03940152039329126,0.034999746593727905,-0.0062359251489171215,-0.026224485153236873,0.045553208845893374,0.03461171197314189
SPP1,0.0797255899885563,0.015021422111105737,-0.07650580511466382,0.013333536587224514,-0.008687292992485876,-0.07927502892848473,-0.08320073821285555,-0.048406927957130995,0.045339305240583064
PODXL2,0.13388340348115843,0.009600011905729537,-0.05087172648449121,0.08548233737389924,-0.0005155697964048183,-0.018823399666064965,0.01990754867581677,-0.007330919826822569,-0.015477948500718096
FGF9,0.007477260732210389,-0.027621814482402467,,-0.021595555153705242,0.02888820625014773,,-0.017795328104267236,0.06158829591739185,0.01301400423910415
ITIH2,-0.02881505028308244,-0.013478220365439287,0.06627602997101183,0.0388276991348407,0.07146267836016451,-0.002242630897784987,0.014231587859768842,0.11647071471382711,0.06970142468288869
ADAM10,0.021219778150713443,-0.015339149669270543,0.020624473977429333,-0.024819743264650394,0.005946498203460397,-0.021026212574220427,-0.0014550362123812036,0.03459705759098264,0.05927593575890208
CFH,-0.012960915100237955,0.021136343822551036,-0.05404984656588945,0.007361972716684124,0.0056656787799071575,0.02270025082998716,0.01012127833306992,0.09150465287729596,0.10130941851219173
COL4A5,-0.04212976588304845,-0.015178755621037886,-0.014051076240318755,0.09171487379102213,0.0763119179325992,-0.05925921766437161,-0.0036999094018851306,0.028328479594173075,0.022693583882462995
LTBP3,-0.019681751208120456,0.024738606128818688,-0.12381580185765764,-0.057996689431796686,0.004552138699720421,-0.011549973696865485,0.021118733284412213,-0.025425822065590794,0.02493980497498677
GNB3,0.005243079748324038,0.002232219579300729,-0.022639741445025226,0.018329138600438204,0.025250402154619028,-0.029689773160146295,0.018309291489860723,-0.00915968484594128,0.09055140228406743
COL6A2,0.03586416267316232,-0.006587407715836079,-0.03811393459954499,-0.027643051613366686,-0.025325719354718248,-0.01143723927889894,-0.033991692549793916,0.035711312568692206,0.08143128984620525
GDF9,0.01030388457368523,-0.007769620016978611,-0.011127479992495958,0.12173035385621937,-0.04017008921164689,-0.02551046121570505,-0.004804536530122681,-0.0558111752669634,0.0614071846393016
NCAM1,-0.07973663004352316,-0.057726346738104034,-0.07842393418194846,0.05708819228200472,-0.02628635603362894,0.006954465435755842,0.041696430750772055,-0.05599988213364863,-0.11056487186375687
APOC2,0.023813044109436597,0.0029774027770757567,0.051194758242925215,0.11368594214997739,0.006454083188709893,-0.04858222256366439,0.0452673378823798,0.053373510608089106,0.007447006989922081
BST2,-0.025739808607349614,-0.05441918477032958,0.009424519859455737,0.05029515706680263,0.05661721552535579,-0.019312408107453022,-0.050432506248493596,0.029732721089086943,0.07331336162127768
COL5A1,0.007096576785161645,0.05174395440467561,-0.004738789205149912,-0.03554792947148485,1.2031605539379277e-05,-0.08799680903916261,-0.06165106341312109,0.07998237535273162,0.05169391370680224
CALM3,-0.011072145324859254,0.02220501956427628,-0.04278830467429347,0.07361825125578159,-0.004687776733427434,-0.002402442244251094,0.05704969738264257,-0.011409142374835927,-0.11919007302091741
THBS2,-0.005200100163323502,-0.03211828057794264,0.03510761849639503,0.029783278143948447,0.03276136812053844,-0.026040057605618356,-0.06848031590379228,0.05199928395034517,0.05985741270401275
SERPINE2,-0.0338675520521201,-0.0006367174810675935,0.007132572751043932,-0.027627920195007455,0.03971850147118921,-0.011240730493373995,-0.01124878461290484,0.023092809710523788,-0.016368081658818492
EFNB2,-0.037667479474005595,0.020716284223213182,0.06361441617773099,0.011415213313037057,0.01803629594728144,-0.00876798626170266,0.009483183923467461,0.050593722991004585,0.0796199144745808
PROK1,-0.015763472994700548,0.02207469340292287,,-0.01567785269232762,-0.018421609693770158,-0.01737667299175983,-0.01967154016509246,,-0.02317736679905731
MMP9,-0.09222665078207617,0.014971386456216807,-0.032623637835029105,-0.04822681577355463,-0.057569402011876894,0.020421298743361505,0.015333290627592004,0.03178099809667481,0.00034043612336981014
DMP1,-0.020439184224952143,,,,,,,,0.1862203930021494
NPPA,-0.0488211449608895,-0.040250281895528275,0.030620949734136736,0.04427950311239088,0.10245675875475276,-0.009801342133111431,0.038209020527226356,-0.02965271574121991,-0.005079685148533738
APOB,,,,,,-0.01906795469606932,,-0.02247701427039489,-0.023177366435148603
C4B,,-0.017209811882721568,,,,0.03406937708310302,-0.024284517752764814,0.05882143409967948,
NTNG2,-0.011484105651576924,0.01678461225479798,0.008415438020366591,-0.040898745945310115,0.02659916254741567,0.01479601160340925,0.01559321387254491,0.10962359478361401,-0.0086237788798326
LAMA1,-0.051276165805357404,0.02711773983917744,0.06573545093171654,0.03439267141369429,-0.013835971352204225,-0.04146667794373292,-0.04443666689991473,0.02559502901403435,-0.026305082906277047
UCN,0.07465668665692433,-0.0067470375784916435,-0.020349396189571094,0.006399795776242137,0.0059605588233738495,-0.03727712261311625,-0.016468312260848158,0.027074224079845756,0.035250763010559266
ARTN,-0.027107969969379222,-0.017121114310624883,-0.021500469074588323,0.07595332779299452,-0.02902355511894932,0.06270607935087394,0.06092744251896898,-0.0025421339777341964,0.060962477808686716
PDGFD,-0.05851557937483993,-0.019130821716118244,0.09073335539647348,-0.028096942242204118,0.0628482912739082,-0.022751085837091872,-0.04056019472742343,0.07899937403905469,0.0920257477299119
EDN1,0.012678301607335737,0.05091300198822043,0.02792613604177943,-0.01524528245976683,-0.04829699398605685,-0.030197693873856197,-0.021282715326041226,0.06659046722302688,-0.043878597137527876
ARPC5,0.004915398065849832,0.0567978346368514,-0.0036051337983409137,0.016939912172597254,0.0010039340934121005,-0.018104195354945774,-0.004886675843175976,0.053439730587528766,0.027488010964577262
GSTO1,0.01416971195292104,0.026256472068785446,0.06116447272561742,0.012236383120774824,0.04128670590407858,-0.020634190909591683,-0.012054512015745802,0.02855530056061224,-0.005039240317274229
PROK2,,,,-0.013622828252170009,-0.0187868234843261,,,-0.020493807236635953,
SYK,-0.03359382023573526,-0.014553914269288834,0.03274319687534361,-0.038975806596062285,0.041366715357190276,-0.014897861360600787,-0.02947857450791474,0.023519134237455178,0.02702886264849329
CD40LG,,,,,,,,0.1491260845241539,
ST6GAL1,-0.0656199906576565,0.005640447162495841,0.0969950774876995,0.04778418619742802,0.04175805188612577,0.048342598812713286,-0.00030464433500013204,0.02867948877006136,-0.05312427777838748
WNT3,-0.025388073652192485,-0.017670600665672605,-0.011139781974717265,-0.04453636668706612,0.018644251526893592,-0.045735170778734006,-0.012398526533087099,0.012118772587218395,0.017556721193220614
HSP90B1,0.03240600502566875,-0.006042162181166756,-0.04073413371527265,-0.08199817631204709,-0.025506856792383743,0.0375653319079277,-0.022237439947121285,0.007306872345419688,-0.02677901227355444
ZP3,-0.0074575422897786405,0.003941427773843772,0.008776901815388868,-0.025284515664301302,-0.02658631533015737,-0.02840853801005439,0.011388779532151044,0.02792128238214002,0.1320551862160323
ANGPT4,-0.015989179041924973,,,,,-0.024044569855953147,,,
NRG2,0.02015553607194727,-0.029090606558693603,-0.020321845840983673,-0.002206111357909462,0.01917774556871583,0.03593327611879773,0.030543964355933505,0.025031844615412253,0.010215533839729623
MELTF,-0.013645745307494943,-0.0003580392009955809,0.01151302511904892,0.019595593871306757,0.1069842373358016,-0.003970550227690594,0.05126741678406711,0.08475063318244512,0.04532919802157729
NLGN1,-0.01623870448844275,-0.003079527275810626,-0.07052761267866925,0.042204302650255134,-0.015635288844901913,-0.018820710123087902,0.018768776639285903,0.0016348297584960407,0.01566726479862675
SLIT3,-0.009790869275337427,0.024159964470682284,-0.03879358673099154,0.016820504114186483,0.025812748734081764,-0.024418197658357572,-0.0486793634972789,0.15063257298780514,-0.0014942766645943866
CCL8,-0.056101221168616794,0.0360629865988934,0.07093557251678707,-0.027873078544803975,0.02338394567206987,,0.011109696114113787,0.029959491037754717,0.10935603203027182
S100A4,-0.008180165691772974,0.02972782695854625,0.017077614706069173,0.036462794292211005,0.07066586659185793,0.04077332599912301,0.027201004319516678,0.01046275887951699,0.05121301025150411
TNFSF13B,-0.03776813004849342,0.013309476096109198,-0.08544721515137743,0.0540249369912243,0.06493520627466576,-0.03795316782202551,-0.03864808878229424,-0.006877308514233831,-0.019257013156621212
HSPG2,-0.039836617037654815,-0.01047130865101906,-0.020139601465332686,-0.02364445241055587,0.029427712571162876,-0.0027290097903220965,-0.025334286657190907,0.06094819298766243,0.05348632236482352
FAM3C,-0.013601433506845433,-0.003774558228289554,-0.019465127481678314,0.0168742794363719,0.018170419318422962,-0.027142534960707138,0.020221732606660728,0.06061220352807549,0.06241686442694981
FLT3LG,-0.07729184278782261,-0.02607635261639867,-0.029357683370344657,-0.005286628927604825,0.03481273107031222,0.026008859210574966,0.06785265133376825,0.004740005079100218,0.12116074146065661
A2M,-0.04974867357579933,-0.0441379626197045,0.06761874419341851,0.030709058679850368,0.0741285607275007,-0.0290746967888624,-0.018575868326091965,0.09986109537068547,0.10856841625851643
VCL,-0.017999361430494937,-0.024963310541220234,0.1305046575166652,-0.06216913125445161,0.06192052109772852,-0.03759920279879926,0.006383042408310312,0.0628115482223177,0.08951716674021469
FGF2,0.020913570189933454,-0.01988518147125841,-0.0400227084043751,0.019792692077634483,0.08152649534860917,-0.015871267865299767,0.0010988599012925785,0.019684690187586,0.06467527928838505
AGRP,,0.007549580161142276,0.023466948430793375,-0.016152763790684976,-0.014305273190836383,,-0.020203538250739752,,-0.017299400802773715
CNTN3,-0.046447566498032035,0.0016565546832975895,0.03647065048704376,0.01105843326445964,0.07941738660169484,0.009993884456524807,0.027218900190793385,,-0.06303722437524407
RNASE2,0.0077768266737262585,-0.06926427141794825,0.10683080478981173,0.030841871107654344,0.07296922141483955,-0.05501876655835506,-0.05762916440074781,0.04139038041964493,0.06715604766530373
ADM2,0.0527021164724373,0.09564651508692501,-0.030092432382602265,,,,0.03582619739737572,-0.02310225817569008,-0.01851644448246442
GAL,0.025654299664849636,0.011941061538080685,0.08399252449749141,-0.03766664923140073,-0.03250730445805904,,0.0027336517288221143,0.049433010089696264,0.008753412897011027
IL36B,,,,,,,,,-0.024857459619586166
CXCL6,-0.01704947518865043,,,-0.05830454555161813,0.0428184058975253,,-0.02842560143676208,0.06020724318466843,0.033642232849207955
PDGFC,0.007576704310072761,0.03234172217509806,-0.030803689520412732,-0.072156412669635,-0.023366596053162648,0.012618466107879183,0.028158997249616128,-0.023266002142190424,0.04875893075238764
COL8A2,0.025928300230605876,0.009498326552173383,-0.010032195470137041,0.01937870136957716,-0.04362278394201144,-0.003188534988413097,0.07020939742204645,0.02920741545007588,-0.006484389356542465
SPON2,-0.012665259301906828,0.013403184011863249,0.0945285717466362,-0.05473485202707617,0.02616667902029584,0.012040985302988213,-0.019421944919095,0.09299319679746408,0.031313728975036134
LCN2,,-0.015151929119044312,,-0.034145025457975244,-0.01652144570023142,,,,
SEMA3D,0.004705811602700743,-0.023827806676092054,-0.03580116013581207,,,0.031623160897386454,,,-0.019604546254788666
BMP6,-0.019552733000197463,0.09533229801398958,,-0.028536394112889614,0.015578385377827714,-0.022891711052743055,-0.006215919154809584,0.018948582611472246,-0.018982989456936234
TIMP2,0.01949279834883173,-0.03453620569800053,-0.10991206161052294,-0.05736556256595745,-0.02909955113018704,-0.032140658630358795,-0.07959758464618891,0.08481118378008752,0.06668517919614354
EFNA1,0.008802057902616513,-0.005382799793050767,-0.0026235654506576197,-0.017283717498714574,0.0238669648741836,0.021171458007381,0.03990714952284745,0.07340072746219607,0.04776187468512992
S100A12,-0.02337433738562676,0.10215922926582725,,-0.017286243706090908,,-0.018599266909636147,,0.006897261810873292,-0.01626497305384808
TFPI,-0.03747431640451382,-0.004290657409111218,-0.016837126688388437,-0.008228201430404397,0.009167413324065206,0.015944443532039682,-0.021080114022322974,0.08899319136506248,0.03017583380623965
GPC3,-0.02852663218037047,0.04137477282677261,-0.030603797848057758,0.060152353751980324,0.09293736428214415,-0.013407709511491915,0.031212956463714133,0.00808778382881458,0.10382102734790724
NMU,0.005966450604595822,,-0.029090818813956382,0.14883129421391544,0.03377597224991348,,-0.0394280383574596,-0.012660273657120075,-0.0011376185804750378
SCGB3A2,0.013299087621321492,,,-0.019564310172223275,0.15262676403289216,,0.03430928757848708,0.04529008853500062,0.08622478776333413
LAMB3,0.014531271682039573,0.012766941274722493,0.08943905116373949,-0.04065216598213413,0.06279296953415649,0.0074117273024532715,0.0006704378889360106,0.11958437661250669,0.05054508027194973
LGALS9,-0.032792546109905445,-0.03174928969526359,0.025265282892880884,0.0077559797722396365,0.03153863264437207,-0.07141998893866487,-0.020645532967590998,0.05781715758275603,-0.0027657935944030263
VIM,0.07245760736304489,0.051411237634267894,-0.06599906243525247,-0.05529104016522892,-0.009096016757505132,-0.020609656150460336,-0.018772464389765958,0.07786311243631665,0.05505821450710446
PLAU,-0.026316861479572153,-0.04371072790544578,-0.0860119424364336,0.05673636632928608,0.08695986637927533,-0.019116494400597882,0.035314625418021967,0.07855731330683169,0.13403735081547516
TGFB3,-0.05171174792573905,0.009245131839914421,-0.007820127621881006,0.06389773126689786,0.06207186712066854,-0.004279425122235507,0.050531708415104584,0.07424959993367002,0.06856054354747129
APLN,0.03296660427361308,-0.008054793520736243,-0.0809053575144547,-0.020758325476861468,-0.013001086456997076,0.08967387366269941,-0.04383239323637057,-0.01611436703371925,-0.07612697813850462
SHANK2,0.030434654720914493,0.03163701126560369,,0.06834508626984828,0.0031124808427590448,-0.018119415452780823,0.03652671070543417,0.04574934520030851,-0.038710491069678304
LTF,-0.01253263543473179,-0.009736731489194751,0.10465038069610104,-0.03702401082571552,0.04904896980944098,0.016569583384846733,-0.04287878382002684,-0.06164485855970763,-0.012394224666215875
PYY,,,,0.05451262880342237,0.11720377248509709,,,-0.016023046999283534,0.09934532211165907
PENK,0.00491334541250346,0.02135863839719227,,,,0.0019788368889608475,-0.027220135165152825,-0.02736629733126674,-0.036403618789818126
CTF1,-0.057473980683411745,0.041545073628155266,0.016401589547169696,0.06911991464524984,0.08243680718080898,-0.028509654783527058,-0.036682015670291356,0.017991009247160468,0.09460413213140578
COL3A1,-0.04024819585865683,-0.049153336194306105,0.06008325834779426,-0.009757828719826984,0.05320573830660072,0.0047733466190553065,-0.031313494272792605,0.07811044943458789,0.08164020186379667
S100A10,0.0926454038647026,0.0016239720583495112,-0.08350088311737942,0.011697114908387101,0.008504267606729845,-0.019508620497392368,-0.02345154716864414,-0.07203509007514407,0.02826792247140983
FGF13,-0.019541287426888366,0.018270809331163106,,0.12302266182418614,0.015892176358146867,0.2233671025130466,-0.02278281180891046,0.09865501895906509,-0.06418738410054893
SEMA4A,0.025147984900002755,0.01980341896348352,0.1584132308339704,-0.01822837663747987,0.0232262028702204,-0.04944274431022319,0.04873648395191388,-0.010333063561938341,-0.07179151260391807
EFNA4,-0.007835523909483826,-0.002772309228103611,0.10868165611829425,0.01228963335562125,-0.006273353057480042,-0.045223276793008825,0.03242072008838105,0.06738458852531744,0.0180816388545938
HSPA8,-0.057795637356476,0.018442233434032264,0.0988039643606512,-0.011196270904370096,-0.06868551001996301,0.030982373938603522,0.012288036784569138,-0.01446976627831704,-0.026107780636360083
NPB,-0.014857284885050096,0.042642768186546866,-0.04464145245353115,0.062001075959843804,-0.018079884352276573,-0.0618703008456756,-0.018226233775395964,0.10446774340440312,0.08730479044060636
ULBP1,0.04657501234130692,0.012344228313242162,-0.03257769655633889,-0.0005658880476194582,0.12122533763787588,,0.026439277263948482,-0.02308434526757057,-0.01932989674730334
SEMA3E,-0.005552075429430945,-0.04086366609398343,-0.0366770733560772,0.06598406280860482,0.035588609392842065,-0.026131336092196575,-0.016476817293592096,0.024847460423953978,-0.009931909768929577
FGF3,,,,0.05726620279984621,0.03789635851929282,,-0.00918703688629224,,
ADAM9,-0.02541945970392446,-0.02375282972515689,0.021897996088143353,-0.0386919569821179,-0.017516884589202638,0.07029632905013346,0.011645443726656409,0.05576160654920981,0.11593108188030252
ASIP,,-0.009941632054413804,-0.05415117774159112,0.013041264686499876,0.02116474744361386,-0.034849298148707165,0.03268053508090617,0.006379290657910418,0.13599465268665653
IBSP,-0.011728182547691757,-0.02698906173991177,-0.05749453221903442,0.011851749007244028,0.07522994727310578,-0.021890165278451515,0.004196082903674597,0.06824305161794392,0.06983441565147094
MMP12,-0.015090143799841896,,,,,,-0.019125563212984288,,
FAT4,0.006047844894295779,0.0017728443495650175,0.09813618576902129,0.029307554299254406,-0.0032228349226839435,0.047664006228463576,0.011815720951796598,0.037765871832264104,0.0719368632377738
MDK,-0.0515625282851197,0.001882778698779909,-0.01940570860584252,-0.012039799665978887,0.024916134353088645,-0.022252639839809057,0.09566127579078045,0.0815378023482178,0.12215499673392202
BMP5,,0.018343226765711918,,0.02338419600097212,0.024519940891795974,,0.018057601743700753,0.1251871757513394,-0.014820139028393456
CAMP,,-0.003964945295241134,,-0.021364387117058334,0.0022619004946243188,,-0.028007436207942396,-0.029896956399767752,0.13001602706166962
HSPA1A,0.09769713697921893,0.022985830518494326,-0.014993613431131455,-0.06651946977444653,-0.037262944449478606,-0.09856759483939896,0.00796138528722784,-0.008481859489357462,-0.04814921202145465
SOST,-0.02337433745306815,,-0.038378137371086085,,,,,,
SEMA3F,-0.07447907482126057,-0.011408911195547489,0.06585131597535972,-0.004991580225716445,0.051825380576423434,-0.05289417898241309,0.02922261258125988,0.08672665116485735,0.06206559712826079
ARF6,-0.055559509537855885,0.0203553076360008,0.06166118577105789,0.03260012478317025,-0.028431721193748642,-0.08667328529292245,0.049919838612944134,0.0070615558228843064,0.1190677416602877
IL6,-0.0029619682220843133,0.04565515385947893,0.14570299462590108,0.03494355321224478,-0.0042310475084866,,-0.04960395059742005,0.08855468860901952,0.12362182218116378
CALM1,-0.048769914489500174,0.015305409190171,0.0947579061401409,0.013003444411810321,-0.039998340584026355,-0.002061735362950557,0.059521417656409684,-0.007374176813922087,-0.10396676941188734
VIP,-0.018150710878131988,0.12137561363029337,,,,,,0.14479489008745716,0.006750107869698437
