,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
XCL1,,,0.01469361603347009,0.009345316623515376,,,0.03442813272221999,,-0.028412442822837662,,,,,,,0.008000394314797528,
CD58,-0.03260294845809999,-0.030775517199685336,0.027879323987076245,-0.035048070349452294,0.014853230127571152,0.14627171380116277,-0.030274908677489634,0.03638543567732292,0.004763876658243033,0.004089467850579189,-0.04396756423500251,0.11395111623485671,-0.02330345863117864,0.08018065008845009,0.039401901653935804,-0.0021910342355922776,-0.016964007603394542
TNFSF14,0.0136856628827008,0.028381079632763494,-0.025266894016584402,-0.006383724668147142,,0.03098219786915897,-0.02603233313347347,-0.009620148285872014,-0.061636471924881246,,,0.10332926869342209,-0.03571167186769982,-0.011907646062030236,-0.03912296117924246,0.04165130299088413,-0.0731024394364905
CNTN4,0.04413547316893305,0.05909918290047173,-0.029541427749050178,-0.03480270870629018,-0.012044797285269623,-0.05739352288281836,0.009455110701053236,-0.026171971561903182,-0.021348509371182982,0.05780096312529166,,0.012313566650622386,-4.52285003851314e-05,-0.03211651599970694,-0.027755160764046813,0.0444898764578565,-0.12144199371639094
NTF4,,,-0.03330140390113985,,,,,,,,,,,,,,
INSL3,,,-0.010134673209076708,,,,0.10182148775134103,,,,,,,,-0.02233424728358569,,
BTLA,,,0.0046261948355127884,0.03238238879885139,,,,-0.024253269360546857,,,,0.05568743782237471,,,-0.02159610039614235,,
MFNG,0.0637462113989359,0.00397717984068379,0.003326426041257256,0.018193978437292684,0.08164887197288878,0.10417904474588435,0.002017388739154305,-0.012202094048701114,0.04318404628885711,-0.05693182067830356,0.05206884255306882,0.08639227853774599,0.04410923156388027,-0.01817767942959155,0.05420102850343701,0.03416647406720592,-0.015264338364024872
ICAM1,-0.06960980088096538,0.013115567904761009,-0.023785649122877804,0.0011703486561972264,0.014712488424222646,0.09093698627100676,-0.032830751621252145,0.0180519246667267,0.025222353814350337,-0.005923352160399406,-0.04702238688452521,0.08401428988732021,-0.01071158476588403,-0.06215237199242935,0.017847197914516773,-0.1214325035488435,-0.012800038809027813
PROS1,0.009187098577116313,-0.00392099268380328,0.02609037895925696,0.028576324557442013,0.0036506161971837977,0.13924906428933206,-0.056744816215769586,0.0038467353827588914,-0.04100970071089151,0.07086080481935432,-0.1042405795990602,0.10431357230913083,-0.17407375048447718,0.006768497495822632,-0.03519558137753364,-0.10230229170449223,0.05535947484762253
CLCF1,-0.05224868449428932,-0.027433173831333774,0.002038244642000747,0.04671476069741764,-0.026701292707236365,-0.042960405325499676,-0.0016110209849179028,0.041395567705328415,0.007087066860807488,-0.00483576587281771,0.046339688234240894,0.017851071934557806,0.07996518643339386,0.013129633539697996,-0.08346597883354527,-0.20215700120526486,
PSAP,0.13279587596330536,0.005025530275699054,-0.022041756368912573,0.0036574140538270738,-0.015309625981071924,-0.09399394358315104,0.09059753902545964,0.08769710335605392,-0.07211774497987196,0.05497517148258324,0.10467223935773766,-0.01982252657162857,0.0005771031117413266,0.10331110870392426,-0.050631347215284825,-0.09872095854866474,0.1326642716183276
EFEMP1,0.011273351679947854,0.0029611626793560916,0.028316678937237744,0.04700200584992941,0.046924044588519065,0.13068148900245846,0.139734280140245,0.1047626486716069,-0.058766497151411995,-0.0367541238315795,0.20635569578807253,0.07868673923905792,0.017722611920604207,-0.003832814817606458,-0.12744051902219464,-0.1871902158389311,0.18133678069958523
C1QTNF1,-0.10907624595595888,-0.00510696385970148,0.04161223959070702,0.04978847249217698,-0.03928894587843402,0.11937904142625498,-0.03488470075153113,-0.028738686466858298,-0.09712908903498992,-0.026361782804731813,0.13730031619431537,-0.11808965294731659,-0.1553610716528305,-0.01173062814566995,-0.10007092817313573,-0.12080492305451387,-0.03423123480183992
ALB,-0.040331887859315324,0.038384545434752226,-0.019580224604121704,-0.03638995731178018,0.02601010101391329,-0.03269820106761114,-0.00848863918432093,0.028478218919362214,0.057181382819755475,-0.029623983396047035,-0.012485720219605397,0.06376602714272224,0.015765892358264436,0.14305586458112168,-0.02525468548878135,-0.03058497725851386,0.09021973695704755
EFNA3,-0.024573339850583197,-0.04625698593217039,0.013517139947902476,-0.0466713522614234,-0.03483585168705037,-0.13093125485583335,0.028375821459859975,0.024926908627536635,-0.003665239596123203,0.017836589248005873,0.054455642163124825,0.18075266863910028,0.08657418212519218,0.0065282429383297265,0.11473599077188826,0.11669938798622757,-0.014917338864066387
DRAXIN,0.11071880679342652,0.005414472291411263,-0.026114802465806938,0.02405614380772978,0.0039041979618341474,0.14119171332562375,-0.12375246639796768,0.04589833110485288,-0.0574042141829589,-0.05423298303256787,-0.1124719053308199,0.18823669922399333,-0.03749159999396454,-0.040657822125052666,0.008209701083018358,0.011312776101150784,0.07653687027994513
RAET1L,,,,,,,,0.04048705991928002,,,,,,,,,
NPTX2,0.08179478528343002,-0.013993517466911434,0.008979989473317391,0.054804404842413355,-0.06561247964320994,-0.209090010363169,0.12018575774989713,-0.03068920470634618,-0.03909898581648289,0.023441363055964677,,-0.003109007903051808,-0.09695281665543803,-0.023674183493214443,-0.004660222982347242,-0.05915096809009774,-0.06752114468305682
FGF11,-0.11180410453841663,0.01901937185373251,0.010622521893305908,-0.09416202982614875,0.026065728278664498,0.1391595527781314,-0.0657592312538021,0.07588510888969645,0.0015222785579929983,-0.03413496345877565,0.022122757344193056,0.08290919486192332,-0.043920158764974924,-0.0010942946348009206,0.04451477618590274,-0.10498372432530634,0.07948825580749419
CD59,0.14900391253663997,-0.019401573347708177,0.007505524980655728,-0.012507196477659892,0.05173019377164781,-0.11063233226942773,0.046526262446772076,0.0040818469395167,-0.1037649064714831,0.07731795521090501,-0.02402541572105026,-0.04247077973343478,-0.03967804038830094,-0.057226533225384055,-0.010939090173602992,-0.04743740478783275,0.0688284995677107
COL9A2,0.05980075124978026,-0.008735371067720293,0.050767495244204555,0.0034780721940624072,-0.04219527682040817,0.08552702415999233,0.007850498578845518,0.03499064792840223,0.02876584689356352,-0.08503688485773525,0.027238995187512893,0.0020521083398322678,-0.011236841969194227,-0.0012184636272688037,0.15729174041486355,0.11797389851996089,0.07171304931215468
DLL3,0.14593838915187654,0.015348930951606849,0.0397789797195351,-0.005101722496802843,-0.015037440004619446,0.07688158101033497,0.05405107454615104,-0.09094785003172817,0.008206718692892164,-0.0037816081511983205,-0.11461051726254778,0.06924468382052783,0.049886430392490716,-0.0024822691643288314,0.11662806580340035,0.03793701400756081,0.010894493201854677
FGF5,,,,,,-0.01905756898307509,,,-0.05203838795700321,,,,,,-0.02262870707077449,-0.0428056119386478,
LIN7C,0.06866790056930405,0.010063191276763488,-0.01696262302144798,0.05198300583339068,0.09177762695170862,0.022136682768470216,-0.020838452809504332,-0.0294864776993648,-0.008361677449171295,-0.00142326318515396,-0.0006836986650106629,0.0474915072829406,0.02343461483479648,0.10834343989014163,-0.021687386712002696,0.09377312746055098,0.01649843587423668
GDF7,0.07491511520621773,0.008958893544580874,0.012320888995104824,,-0.029971006827003658,0.10393150713401897,0.09899499231243615,0.025766996574229005,0.009634394576355598,,,0.09597393661394404,0.01145970035621489,,0.06160627216678245,0.05020626281611876,
PSPN,0.03602423639742999,0.02326347554777984,-0.0500000099028463,-0.014056461981778722,0.01657776692889449,-0.0015427706960218527,-0.0034531880948248423,0.033768296804171295,-0.019884338684668684,-0.00952172007675626,0.05988493512112071,0.108987561357471,-0.037679559928821243,0.010689843330932034,0.05467643516032216,0.011327227433923814,-0.053024539019991566
ANGPT1,0.08918937143014499,0.00704925722417878,0.05940387369005123,-0.030628093119463226,-0.004496601047379633,0.11588451054195854,0.11313173635361343,0.061543095592097745,0.09279055903655956,0.08914865408959524,-0.018014991000537238,0.06739115472507796,0.03701259494070838,0.0620019344939671,-0.0007252422270308623,0.13639944239524102,0.001642435996322407
PNOC,0.13191611210195428,0.021781780852176663,0.08712242249285411,-0.04385985839813736,0.015714998149306332,-0.13225494538290633,0.12987378020841747,-0.040398244369066805,-0.008411846335286344,0.07359075095681702,,,,-0.00937271597985827,-0.02305101657206696,0.02249801641595927,-0.01029888959154488
L1CAM,0.08412507489808675,0.009885649051546402,-0.02156337092327268,-0.010515141064607622,-0.08633626107325884,-0.11573954023505692,0.0992424441651137,-0.07390993244706633,-0.057282685081538755,0.08326568449544443,0.1516692625105443,0.00680330092353624,0.011258439642438606,0.023337885232133124,-0.02805418777283089,0.05688385096527716,-0.05164513455337442
APOA1,-0.019490411171324988,-0.030246345114822885,-0.02389974181791743,0.0387459743294673,0.006882367431079449,0.015812394070945663,0.02696402581828369,-0.05190942233527701,-0.052199497313105615,-0.017377528542610793,-0.08178173231104763,0.011536360035459091,-0.12353967742828303,,-0.06244140034677336,-0.05142525135585846,0.0570282579747803
PSEN1,0.004742969437123478,0.02276427994707227,-0.01908002373666443,-0.024266217234440245,-0.03130182444535558,0.027606591600377643,-0.023564176063974002,0.07718978286470772,0.05568602080519727,-0.03390187027371864,-0.04570097385310086,-0.04187540118097525,0.12271020210380561,-0.0055256114339090855,0.014527032444626678,0.023277920433273834,0.024302344344293635
CALM2,0.16032787052128458,-0.046255787794300667,0.040414373570644396,0.030646719425904825,-0.01859154554954476,-0.15203667693644238,0.10309128648876785,-0.10499517895582686,0.05983815156190354,0.09029474925476155,0.21551420410627767,-0.15314742857530325,0.01016981421323888,0.0666164829354432,0.08888644989426087,0.16762616342363154,-0.003136229564533782
CLEC2B,-0.09396711232854531,0.0003219865356717469,0.01926994286168889,-0.01530927069265843,-0.011960887471127458,0.11234198895243881,-0.03147736920209033,-0.010028864440749798,-0.048945735872934944,0.05458611447297542,-0.09332576215780734,-0.07418717255511798,0.051829368574762724,-0.04270428839343452,0.05036365018064522,-0.06652709556332859,-0.04217030620092422
NTNG1,0.12636104974179108,0.03891708232420678,0.041000705042303735,-0.015543469686415446,0.031753237640474344,-0.0022715667907652042,0.015097390841309961,-0.027241596781075683,-0.0419850960431119,0.11259463535393853,-0.16216678905096366,-0.05029019486038342,-0.06740499579431665,0.05567162078703845,0.033321596604693415,-0.08365866580668457,-0.05763138820625711
LRIG1,0.06950428082641738,0.01952059068629506,-0.0010239114519137854,0.0018811500753021136,0.04899221286285354,0.04759464923529888,-0.07087853130244205,0.03671151465954588,0.03284661575316833,-0.07987165861256813,-0.10010691251440361,0.14397631431705438,-0.0981644595046924,0.07426762120644981,0.12193426949571722,0.1360766349323667,0.06917419297938611
CPAMD8,,,-0.025374986419719896,0.058553270281619225,-0.038771308975481804,0.020617146931894988,0.04747055919002989,-0.01811202993921156,-0.014397757703210189,0.014365865323892436,-0.0663849764487013,0.00878363530883914,0.05711017387213639,0.08425060288948201,-0.023402000321082483,-0.010096257862234982,0.07313821705080054
GHRL,,-0.040929628030355936,0.051082370115275166,-0.031775202492499904,-0.02920881772159045,0.052856286486424646,0.014096457657636364,0.0032770023787103554,-0.03569820032404668,-0.01747550406552348,0.08328432078284076,0.01945557112562545,0.03080972805797358,,-0.03212569910420013,-0.03418339301861945,
NPY,0.05063736907981597,0.00988691238300428,0.04390657820573143,0.02533062299150734,-0.004166110705293812,-0.08841116686773098,0.09572550102179805,-0.0018149612627566712,0.08601218961371358,-0.004018760760002151,,-0.04633352386733322,0.06625024291592166,-0.01927748442491317,-0.028202691869106206,0.03931483061814405,-0.029808073173465652
MMP2,0.15670348099905812,0.028921190238486,0.05828605446228367,0.09904779274331708,-0.0033080346965425433,0.13929933769795333,-0.013244896908940988,-0.014251851697478592,-0.016777103754998104,-0.06941918409243161,0.031038935524236835,0.13827983374320924,-0.08726093273930495,0.09485150750396394,-0.0405491789740479,-0.03012927236439735,-0.0264892536504866
LHB,,,-0.023419146806848555,,,,,,,,,,,,,,
PPY,,,0.009667470918112236,,,,-0.04220731525268933,,,,,,,,-0.0446814072721965,-0.04080267054470769,
ALKAL2,-0.037245614816001034,-0.0259010876223414,0.04648642680104545,,-0.00238140505583866,-0.008218797228666332,-0.060562084832897246,-0.011099123413170322,-0.006520263533144057,0.01981161064134444,,0.07370037675528487,0.051353941914504736,,0.0017145720303387087,-0.0398391101614371,0.12595389536597976
CSF1,-0.03221409327939267,-0.0012371305522476143,-0.06681832985683861,0.0291510403408581,0.031178352868756972,0.07175074402410601,0.00794362597001587,0.0676817901682731,0.05472769713954835,-0.018950954516902273,-0.031519931796017954,0.07360566716548814,0.02165116208778985,-0.03864475278383734,-0.05006336173494824,-0.03535960982944852,0.0557719031484807
SEMA4C,0.004236914373837219,-0.019823060665538038,0.023272373140395174,0.0031504581397830823,0.052638675629114805,0.026092203999832985,0.03692277472834773,0.019455196343536294,0.02147824126424035,-0.034923031837127444,0.20469743875440455,0.07545217973767458,0.06420095782356998,0.0033201261284796875,0.006632862947496842,0.09166962583601397,-0.06959945894100115
BMP8A,,,,,,,,,,,,,,,-0.02004618917181699,,
ICAM2,-0.03178029774258914,0.027055400291701164,-0.013670975704938033,-0.01655270736546357,0.04964355653294195,0.10387258468154989,0.007317468894333143,-0.011697816542500905,0.0010689233753302249,-0.0027749901083478305,0.08284759456363221,-0.03539729899674289,-0.07084915137041853,-0.11854780032297171,0.041809121465159534,0.06450752946851035,-0.07186846185366792
SYTL3,-0.03473347612898945,-0.02776751994744724,-0.061036375471206564,0.020822251452592658,-0.01734388753519658,0.09681676919863381,0.005998896725657935,0.009247562182711645,-0.013435554398122608,0.008006859174067743,-0.13885782836479776,0.06099221876010931,0.03966926903965864,-0.013338535838022358,-0.0071931057559037,-0.04504240451322682,
IL1A,0.07277937876590652,0.032778576676175154,-0.0015841196643616177,0.04012096922515512,0.11874327149748731,0.041689951902535716,-0.07531588720014168,-0.028547767337455673,-0.046371819556593065,-0.026317203932883795,-0.08004071083779946,0.07765098198738266,-0.025148533845419794,0.08262429500842595,0.0762197267176004,-0.02868753454523279,0.07172902728373762
HLA-G,-0.04506741875494253,,-0.02344598568012587,,0.06975691924576223,,,,,,-0.04463262210989833,,,,,,
PGF,-0.1164369356665611,-0.027954163543811368,-0.056545053245636946,0.03218367940470088,0.02078460304147863,0.16231101217181898,-0.03175172967482904,0.016970026753955418,0.016885842705884686,-0.03771983218054433,-0.03464159839886168,0.11622107993035727,-0.1132661363168272,0.11180528244152749,-0.017480387249855626,-0.030235237492127198,0.07518942475570876
LGALS8,0.04841760062585956,0.04787205385633175,-0.0050822963034904455,-0.00820424865045598,0.013945573773890576,0.06788078078642194,0.06283814686579252,-0.014662454630124784,-0.006323386191149224,0.0628649662788945,0.009554504011516378,0.10333173257179211,0.06042903620832283,-0.03295915216869619,-0.02116661192529545,0.024251932805199165,0.06812766577171807
DKK3,0.15028579280589213,-0.010734778820559886,0.05762540319408237,0.04258119766543617,-0.024170348591877156,-0.15699141889204113,0.032768276493125456,-0.09350701338042766,0.0018368353766440688,0.08847396377280738,0.008721255141974003,0.028446189557520006,-0.10150819028998986,0.04278094063861118,0.04118807178489707,0.137572405084072,-0.046484676530394675
COL16A1,0.13734232375790087,0.030849425037192613,0.06863484460245459,0.015920613659361836,0.03795706845699063,0.015071982365390703,-0.0743048542314427,0.06820116635675738,0.0501704896960099,-0.08996851650268362,0.05810403009628932,0.07892446854816064,-0.07229326935924515,-0.03078956680052718,0.09951110343641556,0.14151758749784427,0.12122823511901547
TPH1,-0.006794494973426419,,-0.030170681781118258,-0.01841755259054962,-0.02246217974450196,-0.015141108627026204,-0.041899914979594215,,,-0.016478481982020073,-0.03129234798147082,,-0.03551820247409755,,-0.021302121088693695,-0.0341694542942845,-0.050894357627015586
TNC,-0.058725947915213385,0.019391990197902297,0.012630134400582473,0.03591785256643801,0.01832420730967732,0.2043317566843245,-0.14949692396506142,0.07001100498894354,0.0577301551970597,-0.0926463857976478,0.24080784192596524,0.15132085143858012,-0.0935308504524284,0.051337712936374715,-0.11458416257314707,-0.12549135452994928,0.04650562009476203
TNFSF9,-0.007008362935108809,0.06941921012340406,-0.009275918268441005,0.00960464030858222,0.06439008666835942,-0.08072280128067492,-0.02154802909435106,-0.0026322155874182957,-0.00466449040469769,0.034840404399025894,-0.06045166716462166,0.0017275334489553042,0.016733112983920165,0.09229284968127241,-0.03172456925517511,-0.0554581832491248,0.005888604575267422
C4A,,0.026423342509820993,0.04922826246860338,,,,0.039118836120246754,,-0.007625631360613704,-0.014485211645261252,,,0.002918543094081696,-0.08511522666456547,-0.026995257302596134,,
CNTN2,0.1009155593519813,-0.008340243253152241,0.09583286519029198,-0.004105889556650299,0.019135420492295063,-0.01512218191198006,-0.017596305424822725,-0.047319547284527606,0.0855068188620703,-0.01868488862095835,-0.03583003807772458,-0.1355490461324939,0.15787551748759213,-0.0513538179290687,-0.013862436758834465,0.19295139344052592,0.010901303853615495
F7,,,,,0.020365865443515676,-0.036650043607550926,,,,,,,,,,0.04158408899647427,
LUM,0.020389061515696198,0.028706410841667758,-0.02678640120861965,0.06510224484951181,0.01942772654459886,0.18010597023809807,-0.030497509572721817,0.0042097979572746505,-0.06103626759994614,-0.01947465604166071,-0.061200645792394766,0.05491011907193068,-0.14769385085617037,0.014328365323747955,-0.06863172157559905,-0.04778084128740206,
BTC,,0.0023831254855840073,-0.0037949770594816563,0.0023992635645098018,,,,0.026123818927741266,-0.02966969484535981,,0.025728943429800217,,-0.001025503670411906,,0.06415416179164052,-0.0582156630675671,
APOC1,-0.004450907290919973,0.00843849016426268,0.08856848767912431,-0.0335992582697009,-0.008270598286493801,0.23008997007356458,0.06449441734359537,0.036944906199497675,0.07902632889182214,-0.0974668847962131,-0.16993402372028096,0.11711752256407479,-0.0077247132519861934,0.051898051637236896,0.12443182984144592,-0.05158450313666504,0.11352567085820925
PKM,-0.11137083503568006,0.03710402791898076,0.01173681249196811,-0.00981479904198484,-0.034309084073228635,0.012162811721657958,-0.1346962113117125,-0.08005238848996182,-0.12118849652912511,0.0013715245273787859,0.04168268714023427,0.0790346129383568,-0.08113937567504735,0.00974473433970775,-0.14684683224626746,-0.17230843566929943,0.002761417170317288
TNF,0.006805270821945875,-0.013072599676071075,-0.0069703338039825685,0.05544276934893273,0.06042246401280193,-0.005075343614270765,-0.003092279908757468,-0.054989866440166076,-0.05191032191302236,-0.023710773761225667,-0.051925563523094576,0.025490095667199612,,,0.04358794632034974,0.09491333346226184,0.0734540004421869
GNAS,0.0967801261019423,0.018671011983740667,0.03499037050621823,-0.041578781898344956,-0.019889291587398984,-0.1834491788522594,-0.03300228702761518,-0.05305488079716321,-0.03254824658428945,-0.026156027752207493,0.04929581314980475,0.03918308766493424,-0.21220641003957744,-0.022315372782537056,-0.01354128834633576,0.11604385094242364,-0.009606953356736964
BMP8B,0.027364056088907414,-0.023881307922623406,-0.02567811621869315,0.010172784939223222,-0.04951368975018161,0.016969300715818595,-0.013195851905669709,-0.04858593664959575,-0.031004911133083325,-0.05976304589924319,-0.07207449031021222,0.13774757647024644,0.021889038796924675,-0.025551934959453782,0.013225963456475606,0.006474539529843391,0.21049917312677968
LIPH,-0.03898657839520198,,0.035833758597839424,,,,0.08576782325162348,,,,,,,,0.0772118857364073,0.051442652449796046,
CCL28,-0.028495207025426773,,,,0.03127678975104634,,0.0029414239914504355,0.023124581905916056,0.02234038040351668,-0.013068152039424824,,,-0.03463676826104854,,-0.01556590923817657,-0.05644100234597636,
PTPN11,-0.017332612579156484,0.0038159955748394573,0.019276527065672264,0.020052564624910736,-0.02971799719227555,0.09326933049466574,0.04469433059570211,0.02629758659373163,0.052605132147928314,-0.08671057244760273,0.004437330725652926,-0.10937705421794552,0.06758583931676615,0.007353411288051265,0.09927994074585593,0.09770865290067428,0.09710399550904551
ADAM12,-0.007912302008107344,-0.030394580871540896,-0.012336944285423403,0.028200066522987687,-0.05239062248230569,0.11905137735576317,-0.11122097350483025,-0.0008030898757780247,-0.005316277229798636,-0.016564380356110294,0.018181389851309515,0.09343305435222164,-0.1380550215585721,0.1068170863594091,-0.0731127338037903,-0.0879443196590711,
EPO,-0.06127550355521081,,0.020276112690826017,-0.01976296870904883,,,0.01063192958385921,,,-0.01647848440194096,0.015935096167269187,0.008763252794589067,,,-0.016553050824433604,,
EDN3,-0.02416989949703933,0.030048008731077356,-0.03940181854615682,0.06989742299012891,-0.027980899804845114,0.0958210252796944,-0.02154154970539901,0.04290352917927956,0.05825339454764629,-0.016648517837261508,,-0.04788130360555203,-0.020694042859944348,,0.04084967667901698,0.07369243900185198,0.012579244955839303
CCL22,,0.009027485727421961,,,,,0.0187969327165423,,,,,,-0.012753838155162055,-0.0022962346933773493,0.11031163881937348,,
CCL2,-0.07029795418987309,-0.016499744140922243,-0.004196026581579799,0.0355238210696192,-0.0067094813812785675,0.05847802370353801,0.05592108649212426,0.0629482302235079,-0.006388689675370651,-0.05391672749638592,-0.022583083338090372,0.07463355585827419,0.05309012940703199,-0.03897161956922758,-0.07866104909387203,-0.19068317655700612,0.10531361498751271
DSCAM,0.03853751640360334,-0.041178894504836444,0.019106177060606466,0.019464280054837125,0.0414894065032267,0.07609289888382596,-0.054974798968485596,-0.015171616650459793,-0.058113527446763305,-0.06148812453041285,0.07097455195272029,0.04121285700993065,0.11222611037657355,0.07857136981092525,-0.011941494359593564,-0.02956128394901135,0.01525801007224874
ANG,-0.1554086539450669,0.05970797773117196,-0.04319139951858598,-0.0352847029148682,0.031206958841813896,0.07459748697911193,-0.026366034127702852,-0.00808931988129142,-0.02501855971409005,-0.05259642904648399,0.08878396867398848,0.06906272022905252,-0.006614891786463887,-0.026481877860047263,0.07211232963531926,-0.02400952384877938,
FBLN2,0.06487951641647444,-0.002854665240485528,0.060050044227712325,0.03066912387683242,0.04332695161426606,0.06307207517825601,0.05616496355459291,0.030963506735794313,-0.03677800503755865,-0.007050971664264652,,-0.03832934095790387,-0.10310841921149394,-0.006645097072858483,-0.0059769518277901935,-0.07099771237339149,0.11024213122509068
VTN,0.05807382043657883,,0.00844819562287082,-0.019925277274596406,-0.022462172399348928,-0.006631066205567679,0.05295755454244289,0.0040762497050435,,-0.01369262842651599,0.009991847234077124,,,,0.06840949606648263,0.0022775617647733414,
VEGFA,-0.17900613448204203,-0.004585139543903464,-0.01912634721206929,-0.03898453220754134,-0.04257136274288506,0.02977733894347964,-0.18792681074718542,0.0030734673203873892,-0.08214685771003538,-0.07370429433740733,0.05998421928655833,0.13163801483673804,0.008806980601623743,0.032415781220523104,-0.10513907630242253,-0.21499443391997966,0.0744995016685039
F10,,-0.036832919462522616,,0.098624934824395,0.00740199709337174,-0.022400447274156764,0.05132708095721992,0.05105440564815397,0.028828781000085072,,-0.018304114997149748,,-0.004121571110848173,-0.05875369822116647,-0.029224324057373036,0.05069647830159384,
SERPINA1,-0.02279817275512119,0.05376226686322963,0.03322933646276364,0.0355639761721387,-0.04502248600720963,0.10735821417021582,0.0315026745449349,0.026804590437221373,-0.02508275404055272,-0.02617426044389473,0.06928015703573008,0.04116173522837896,0.005388523014762681,-0.019781375357406424,-0.06409865415795009,-0.14672387120692262,0.005589704786172952
VWF,0.08542032734304739,-0.01642686843314139,-0.013412482448933422,-0.0022640467275146558,0.07947637701301691,0.1478112042971151,-0.0568292776010472,0.038635034460664706,-0.016842809521274905,0.039082861982473245,0.05771479241558573,-0.004893908878588465,-0.12093392907054715,0.06621182710990539,0.03939924129366097,0.09237835275972911,0.027711667582077593
GDNF,,,-0.02923836591260921,,0.1178752090819269,,,,,-0.016478483118649447,-0.09426391181919681,-0.007028750667619358,,,,,-0.013552536226670157
VASP,-0.027469611264235683,0.0489898389273702,0.04446190783037412,0.04611671201081169,0.01840340006138969,0.11180774022350266,-0.0384859186526602,0.03398986380596746,0.049327231099427896,-0.06823045264987186,0.023826905647756674,0.053312774376161776,-0.11863725572113132,-0.0648344100216714,-0.05143877133787069,-0.09803939147400155,-0.0325599030388322
ADAM15,0.009811478426970065,0.03785355765167911,-0.005046174333205981,-0.016666804827887172,0.002422294490010124,0.052716805461965055,0.03862565316445324,0.0010571225801327949,0.030654754496221858,-0.05828299965777194,0.1054633498076635,0.09324160116790736,0.015173860032087724,0.06400250161101603,-0.04008109324867281,0.08087975112142855,0.039913303940364714
WNT2,0.04045185545609605,,,-0.01601100105238902,-0.036963600094874816,-0.05784341597372,,-0.08052117747090369,-0.08166052330280105,-0.015421417060910022,,,,,-0.04025476992508413,0.09484020509904136,
CALCB,-0.03467949539709881,0.03617874973101949,,-0.024067680023361127,-0.022767814682747474,0.037101063847593346,,,-0.05898166564930324,,,,,,,-0.05747085476998636,
OLFM2,0.15756402600556804,0.05632923494880847,-0.0324920552598442,0.018063154520938447,0.025574449640932626,-0.07063844354168682,-0.06449708426441708,0.09528212504044917,-0.06351237229011596,0.041426975784270986,0.08277822115936417,0.14346789125797133,-0.020596642997920855,0.056188799524761475,0.14934587874609442,0.15371373490089044,-0.012803623672533402
MFAP2,0.11833338453574058,0.007679381476457401,-0.0036367997676401437,-0.021083142536247393,0.061136493395537436,0.12104215803663446,-0.026510523971841355,0.026509114912270572,-0.0082577799227851,0.0008585883293020103,-0.007022934857237615,0.12270179564116393,-0.1209922664691962,,-0.026263923329834415,-0.05685908049996102,
HLA-C,0.05806339272587791,0.020099246087099468,0.0067090875560174975,0.06285266344313961,0.05760623763132503,0.18254783864063417,0.12058005452052067,0.048499554720583885,-0.053159999951368796,-0.05019652014328061,-0.04476741463183477,-0.032558371764588534,-0.09363371802027279,-0.008198278424987389,-0.012048101722918281,-0.11203258845517063,0.11133482931722313
THBS1,-0.09503030262362103,-0.012160076922938443,-0.07251117685408562,0.009156476264856257,0.0469709024175273,0.02085400254327986,-0.05790831447292449,0.03579739888750052,-0.05812720377584793,0.027338407640156225,0.12072913251646626,0.1535864424475736,-0.04786659812369799,-0.014362044942291952,-0.14840966010134315,-0.17805984330697308,0.023836890638350587
HSPA4,-0.029961660754873665,0.01420042323619213,-0.002027122656856997,-0.05781510140216304,0.0021619745877479966,0.03455462424244805,0.0037634030504623333,0.03245691522843658,0.0372348364044372,-0.016397181000934975,0.020728786270446782,0.048286213875339073,-0.021323517490880746,0.104658713468977,-0.032001155131969175,-0.016628989003061423,0.01950437267461519
LMAN1,-0.10165938635539998,0.04851145593619456,-0.056738579112516625,-0.05352719972736016,0.027458656633726305,0.17368087670432494,-0.030776407814834834,0.003628327272139872,0.013439865346349871,-0.07945777493279961,-0.019025258751058042,0.003490977465953893,0.0013658431951862273,0.07698460650182587,-0.069960715458485,-0.1450991434647174,-0.024832260089155955
LYPD3,,-0.029745219290956335,0.04918771351126088,0.017633629409598804,-0.028230407136650117,0.05491588175706227,-0.03126544994846291,-0.025241244293319226,-0.05128068921204135,,0.051928184706880015,0.037965242974041656,,,-0.009424635352578686,-0.05433220481110152,
APOE,0.17124508337090832,0.028992589698736516,0.05456035458114628,0.03265574924743243,0.033632133356720474,0.0896393989547953,0.08693240643337906,-0.003485127331686745,0.026612748588173325,-0.006827745778981171,0.10323350075668641,0.1558841188606691,-0.04329448220287891,0.10088236200448102,0.07908391011598895,0.08833450705891402,0.09964085377228599
SOSTDC1,0.03133340365624707,,,-0.02487524826114383,0.04373359229030124,-0.004639163956492247,0.03736895666607146,-0.06979997991299117,0.08004143803539966,0.0709023838138074,,,,,-0.02760460449446757,0.07791415946188042,-0.07421210332245923
ANXA1,-0.1651607841001953,0.013477680736263186,0.061127174291461715,0.018366697532248774,0.07643082654806264,0.13129625019593064,0.033603941499813175,0.158800554302798,-0.04222059517760045,-0.03371459636176594,0.0005684782679366604,0.14323949755924612,-0.04136803563479896,0.03999814042423461,-0.10116849940456288,-0.06454911018586353,0.07581990351176786
