,UKF248,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
LAMA4,0.02906267905734382,0.06390998579775709,0.02010084834741648,0.12217148659142565,0.13013265211493966,0.1481869440333854,0.16449301946324174,0.010944732800111679,0.09621675226227445
DLL4,0.044960264829836616,0.007088155363797552,0.0500649117280934,0.056191901605069365,0.17354870450501614,0.08180136993271077,0.13286983669119198,0.017550949381991386,0.1396305805307437
SEMA3A,-0.0044403516439459195,-0.005393132356267932,0.0067961143165503335,0.05147906823769654,-0.030255871426561234,,,-0.012614089779324458,-0.007473166266294456
RLN2,,-0.019336349439260322,0.11344953264997913,,0.18015639271976686,,,-0.019768537918777866,-0.026542494806151833
C5,0.00467402793659246,0.08125866078618854,0.014941943444919822,-0.0754466147347428,0.053445655803452216,0.1027103052768752,0.05611262028275758,0.01864536814560423,-0.041072121081547154
COMP,,,,,,,,-0.024420601319759323,
EDN2,-0.014930778076191814,,-0.015825779150876067,,,,,,
C1QA,0.082835239477175,0.02757805595731763,0.13220933016088016,-0.006372913751087155,0.02009167599281543,0.1291067442915571,0.06460888474831424,-0.024421846236119916,0.07937367710414908
UTS2B,0.02658217549393822,-0.014393295901318227,-0.011265181355307428,,,-0.032521706312861234,,-0.021063338111321505,
COL9A3,-0.001583610500196078,-0.018053421507607872,-0.029038792440595578,-0.07032691831601098,0.09175831380818107,0.06456404641504551,-0.06728801450574654,0.05924400921650422,0.025115160683839472
DLK1,,0.00902550640888091,-0.018950482729931925,0.01208518958031648,-0.03928671416893147,,,,-0.008340338431574546
HGF,0.08928180305313971,0.010275063595487254,-0.032649035460796026,0.015072209100096426,-0.03154146551725108,0.1053990419814057,0.05230768927841818,-0.012727739787418946,0.03225237849164705
P4HB,0.025879255191306284,0.01350439083303069,-0.008979530517323373,0.08327091087391618,-0.028787092276360338,0.07184692336861394,0.11428957236214503,0.03534412977802195,-0.008161200384147279
ADCYAP1,0.013749665009024803,0.030066516686880658,0.0045871183809755535,0.11027578851899315,,0.06775111589562699,0.09213085269897613,0.012349151450323934,-0.011651621392663254
GREM1,-0.004539903310549092,-0.03223309446430773,-0.027819935958495932,-0.021330096743767176,-0.058598725229798976,0.05683789557411219,-0.14213473511835786,0.012756862009746168,0.06257249593963209
EGF,0.0023378354511589556,0.04126157198135517,-0.02010099357913934,-0.025946723843561278,-0.04208634914751652,-0.05525496635990751,0.000681110264493301,0.03827277820659964,-0.06593007408832603
VEGFB,-0.03813288520342368,-0.02072600497957837,0.03601107739859471,-0.11595102537781392,-0.15289386021844756,-0.0674017849345194,-0.04823018940386533,-0.01038765960440736,-0.09685481631479768
FARP2,0.04240819476023124,0.03739056792274157,0.04154706204479724,0.10658509416817427,0.036253932606591835,0.044274098819344763,0.006954035341479145,0.07693199141016005,0.03677951049848844
BMP3,,-0.022456358494197005,,,,,,,
LAMA2,0.02478957947304572,0.033749705671599156,-0.0366510068288019,0.11547397137739834,0.12377177981608539,0.023699339664568053,0.12710078631677632,-0.0074663778028858045,0.010678594119377256
SERPINC1,,,-0.012052726389633957,,,,,,
NRG1,0.03728073429697631,-0.029807430116588426,0.04430127396247434,0.09466015491138653,-0.0631986930738989,0.10535509551305992,0.06743706642577546,-0.024693283114312226,0.06760403873409505
SPINK1,-0.044676055154583914,,,,,,-0.027612623449254713,-0.027556536251552303,-0.07718069363455737
EFEMP2,0.021089699366093305,-0.011403950602009548,-0.03634337017850099,0.07622856066244703,-0.050857119165865154,-0.09318048526574177,0.04034871855159464,-0.03993377472287438,-0.01596513932119836
SELPLG,0.025081836674164526,0.04978704791057637,-0.03254578338482329,-0.04575914445378289,-0.020308580205567077,0.0081165309861745,0.11121224249851228,0.07426538622238851,0.01627062630569069
GDF6,-0.02534612944547505,0.039481166469698965,,,,,,,
HLA-E,0.062394887187123244,0.05145148112030422,0.08415814169770344,-0.027651924121677347,-0.032397056531537995,0.08207159018278624,0.1349523238405834,0.007714151544293878,0.1546785645895435
PTN,-0.011042284202373751,0.008865213949439876,0.0013462832755101583,0.06376685406964237,0.04143061888768122,0.09439272449380354,0.1452809184714515,-0.018131862911723067,-0.0335606928013484
CD274,-0.012318946231981013,0.10242117270027523,0.05901704968439318,0.07706262709171026,-0.0342344263162458,0.06640004446972998,0.06909032524906593,-0.03656657239592903,0.02617024469836642
FGF10,,,,,-0.0660886649720572,,,,
CD14,0.03487520149061743,0.015872516043726616,0.038581885066231295,0.003636068366694993,-0.11519221368533585,0.08574362695696185,0.1028596889417639,0.00041090436022221536,0.053906182170733695
SFTPD,0.005227239532690595,0.042502474953424636,0.01979625258465911,-0.032794740665143235,-0.04480020198226452,-0.09606375668052776,0.001998411532119478,-0.027404511293851297,0.030358039553794562
SLIT1,-0.04345007410339701,-0.009712746326352231,-0.009542696196593276,0.010673337469730862,0.024218297452945937,0.0507614823660593,0.07919502484641666,-0.013639418277827093,-0.02003384113194729
LPA,,-0.014393299509774872,,,,,,,
CNTF,,,-0.010273964986608545,,,,,,
BST1,0.0003401476097304641,0.03928870528166432,0.029175059838832538,-0.06334380399974067,-0.09069000508285821,0.09235389074747473,0.11560108379994351,-0.030370062587294473,-0.037634726659461194
AGTRAP,0.0253296780641492,0.004576991889933026,-0.03335755082657027,-0.0011618302414964509,-0.08500084177103792,0.0158475650055318,0.04085795197276032,-0.005623904495426272,0.01636850053735273
LAMC1,0.06281016821437797,0.06725210751905923,0.07822640859232677,0.17105408193493946,0.0919257344228719,0.07485319211829507,0.10363857658254584,0.035802618411000145,0.07535886402330114
COL6A3,0.03255840837843327,0.0015073074860414005,-0.02130117400760116,0.13279958887810972,-0.020113931106809004,0.037754515919463334,0.03988187950719907,0.010619881610257297,0.06803852401706824
FN1,0.026252637459237196,0.05392209736471476,0.050395326081511094,0.18933209881151652,0.12259891944814372,0.10159928431414351,0.21088604209864706,0.005103516505112801,0.05366535580639286
MIF,-0.05227954229025791,0.014142331834303723,-0.010694474671856923,-0.0687159875190115,-0.1351785069483802,-0.09298864884466863,0.016969762847931218,0.022338272989495478,-0.08798660982179486
JAG1,0.04202431104269592,0.07208424842318419,0.0058870901121057416,0.07014624029272613,0.10550468166305102,0.04565369606228521,0.0868147307515824,0.03241130326427688,0.09594445639888853
NID2,0.04808537986943211,0.05382851633196126,-0.027043949338920906,0.16219528894440385,0.11001365611279723,0.0867023362058923,0.11996982316575314,0.025796045861376547,0.06415201447643255
EFNB1,0.06435816199225007,0.05904678337923545,0.002515175068896457,0.028783068876350883,0.007346783017195196,-0.0011834783714597301,0.038754579994330296,0.05903383766137078,-0.015987781312957878
COL4A2,0.04873122212669773,0.07552724840092029,0.024278461660636498,0.18750967934393503,0.09891750362567364,0.19893135651726554,0.176429736521012,0.04370971194114645,0.12098258377958981
SPP1,-0.06743957792000321,0.005714669099705741,0.06635931791731098,0.06496055479778644,-0.10674132773021087,-0.11693520077287756,-0.1800670382658891,-0.0415780281046922,-0.056989211558459874
PODXL2,-0.010986604941226408,0.004311963599026236,0.003434201875806256,0.04325232902531485,-0.06656798588385306,-0.0621809802133957,0.020135394919668127,0.052085759798932194,0.04365501414405455
FGF9,0.015980909948478346,-0.0231763234340563,-0.028403503142360034,,,,,-0.02797987539062998,0.05540971789654332
ITIH2,-0.025234269622630225,-0.006128579614088517,,,,0.03762121496968665,0.05586904271586729,0.0054852311752598614,0.04358595625391846
ADAM10,-0.006968393152383743,-0.0006397015326009288,-0.024865901695719277,0.04057306947161282,-0.03644961561400695,0.0486856237170116,0.06569013050444236,0.013771103610909234,-0.020325605128697934
CFH,0.04349587073566994,0.044976376295601715,0.019150183792733498,0.13804661594088952,0.0756328877532667,0.07744919921611558,0.08418555098884763,0.01397363160121345,0.13335165406005312
COL4A5,-0.02680036927300749,0.09633774420375538,0.007273811210158924,0.028051590121842877,0.11962256336270811,0.009492001185397485,0.0026566309687474175,0.02317290919364744,-0.05569900329605897
LTBP3,0.02727661148220353,0.029669685332073814,-0.015390391541655744,0.07179144682655104,0.03556794858435443,-0.04900575228468867,0.047701416590873534,-0.012214490078573108,-0.050130846231728234
GNB3,0.014306534719251434,0.023072339248349397,0.05407300113134386,0.006130017485841004,-0.001276133889985479,0.04896739318320327,0.15063993972920794,0.06934415914061974,-0.03729804678112837
COL6A2,0.017160852239580707,0.097743668002569,0.018009951883905643,0.1302078241983661,0.04343440608120092,0.13464210905853288,0.11977617795721757,0.04955049010575544,0.07494978070278759
GDF9,-0.04607935446496913,-0.0034919616090540962,-0.038310236750462356,0.01343824923456116,0.08759066910323801,0.008006535140753437,0.0824742058795562,-0.007769099411593848,0.016956752810011983
NCAM1,-0.05007618050035548,-0.0010347639909132362,-0.020929201462492494,-0.05861872510786082,-0.007756662324293915,0.08329102444914262,-0.13835161320037395,-0.016002699534773332,0.03858996340305024
APOC2,0.014229111461165548,0.014907811555925203,0.042140908007747904,-0.004610299806880026,0.051413335356772456,0.051278057792303655,0.09369631623196358,0.03547381357565236,-0.03450149772046044
BST2,0.014661075478453864,0.03507320791027981,0.07421716562327779,-0.03505383764745545,-0.021095147996005006,0.05322747127172526,0.058696544840316195,0.04501526342335626,0.04416822139893299
COL5A1,0.046154252651660524,-0.0013438362093725093,-0.019626413845540785,0.06586039087588566,-0.07836563332844379,0.059468410112220066,0.05771301597180445,0.028605830516199433,0.06314720203317338
CALM3,0.009596208551862589,-0.036763981833589046,-0.03938109844273419,-0.05034034084424997,-0.11088843664458248,0.002455825495883151,0.05702930589744983,4.7327594479264646e-05,0.009441602162962017
THBS2,0.01827745399356584,0.019879055149122752,0.0026977008922111135,0.026394426624381746,-0.022831899481748727,0.046746066644491255,-0.049704764261354235,-0.007471882799895532,0.023928601978701582
SERPINE2,-0.06862370265533861,0.018709107765434628,-0.041675256842186315,0.08207564316616339,0.1455245986016913,-0.058934221451974786,0.039346514379505905,0.0064754112192637985,-0.08664199710273325
EFNB2,0.06463273620816133,0.03356498922201554,0.023987013747039272,0.09979906931422135,0.0012853363845828586,0.04730510612115168,0.07645242308702561,0.03458633059497833,0.10822433741141985
PROK1,-0.024439063954219846,0.12408772214408713,-0.016597759813035778,,,,,,-0.030269656262744426
MMP9,0.07560083459994146,0.04123072200270979,-0.017156015579144996,0.19133207027343885,0.1506647164634311,0.06742540920299371,0.13484333765783185,0.035263112950781786,0.031587529865416485
DMP1,0.040028274060860146,,,0.07249984529270977,,,,,-0.0065320903709753025
NPPA,-0.027999090114463082,-0.06231704786441495,0.027660995093031694,-0.03185980183838202,-0.07140805061191031,0.05807573328389809,0.14404413530186902,-0.021420175845571817,0.03648496614223537
APOB,,,0.0601852637804547,,,,-0.029518085508567805,0.03460661374643467,0.07146186765569097
C4B,,,0.026733308612502615,-0.027893247673360815,-0.038134896291487315,,,-0.017979331279034054,
NTNG2,-0.009214830327866784,0.04277278135728811,0.012979083232039142,0.05754148876469656,0.12438905686863856,0.01342645300951797,-0.022113124255434876,0.021684432552867297,0.02212443686056321
LAMA1,-0.04410013008111222,0.04123315972084514,0.023992345345418463,0.026015198283747355,,-0.03789383659062022,0.09079973692391877,0.03976838039024459,0.019846629095836177
UCN,-0.021778621484886723,-0.012553521031935487,-0.030561469910920062,-0.04190121550214073,-0.04233980206425879,0.021100568780919086,0.03628892627859622,0.011308725631424122,0.009559436231828424
ARTN,-0.023739324290927576,-0.023600288181864385,-0.0012799964331024665,,,-0.06946704508029297,0.09774185061342584,-5.647374410657364e-05,0.039387695562488945
PDGFD,0.050304667160771234,0.034345650160824234,0.015414531141717864,0.06972552811461827,0.08563370357081562,0.06015656806793853,-0.013883061481240133,0.017383774223975704,0.022986533971916075
EDN1,0.04851155006048187,0.05703301529221537,0.04239476756086061,0.08482198691479012,0.11084192317844833,0.13346211715500106,0.10450744132611724,0.010294257903288608,0.028039828816761578
ARPC5,0.07383675236910558,-0.019049520522662025,0.09119744265173244,0.0867028105247914,0.032010674706679045,-0.06378253363484948,0.038862865479809584,0.008366636502990809,0.06169853173729157
GSTO1,0.049700779331600074,0.033676750586324085,-0.02405533141584293,0.04537669935937731,-0.006599701626266678,0.096282235048555,0.005796060491536619,0.020951014139945937,0.0354038034867453
PROK2,,,,,,,,-0.014804072537065192,
SYK,-0.028949580928869813,0.06880835791754548,-0.012171831732636864,0.004624491715212222,-0.08144451547360457,0.0753832845809209,-0.02806842017252473,0.02979000993284957,-0.006704451092569201
CD40LG,,,,,,,,-0.01755886912061604,
ST6GAL1,0.010259719215614978,0.03226675460263481,0.03785632690604832,0.012173325081704081,-0.08278139650962081,-0.03443353796869128,0.05871158802702111,0.01178050277978616,0.04666215244553432
WNT3,-0.03370099429467832,-0.02973699764342525,0.0016408664108876106,0.02185936486081938,0.06434317590940906,-0.03384007383633697,-0.03836702724923109,0.053774668599677646,-0.04720006493501401
HSP90B1,-0.042470301663236905,0.0029143901164425125,-0.022458643691452566,0.022689612296008008,0.07094409926567789,0.054178632263720904,0.03673856200457033,0.01182811117147016,0.013731937035010841
ZP3,-0.026334699042900627,-0.004283884919381916,0.007956297195467204,0.18242918052273457,-0.05204271771613238,0.05353092608232522,0.07234483175917208,0.0173200778624736,-0.0072648422694141165
ANGPT4,0.08204405497111161,,,,,,,,
NRG2,0.005665696620586589,0.029448072874009218,-0.009572603733712647,-0.028210081742421563,-0.013861728898770603,0.020452618561714608,0.182523570945628,0.05685577482233233,-0.0069348897488179986
MELTF,0.02496364676877084,0.013478921814257656,0.023634060467249484,0.09173112265683223,0.05418740749232121,0.05985221520748857,0.10775089076945045,0.01692150618589399,-0.044436671835159945
NLGN1,-0.02870175006904225,-0.02436417979202927,0.00518016081754821,-0.019853395549363467,-0.019935840453216922,0.007273937942529837,-0.017683680679395738,0.044360057682306074,0.020995406260369106
SLIT3,0.042477744752052404,-0.00613946947088007,-0.033730749404228204,-0.003394416398077195,-0.019034946096173726,0.1724743313398856,0.1404422027809253,0.03586750371385021,0.0844932001497115
CCL8,0.013884094724087425,-0.024831623524195334,-0.0011098649257620667,-0.018263922505316964,0.04087850394292387,0.04328341657337741,0.0728133813165291,0.027601494482342264,0.0297835344824581
S100A4,0.03747985450328673,0.057325457212788984,0.0364653235186119,0.09768245798797097,-0.15792098945320793,0.012860691151561294,0.1543456698939074,0.03223350265552758,0.015222227027639116
TNFSF13B,0.027650417436504017,0.1135557787071431,-0.02505240801659935,0.08247549860188781,0.02680874264341455,0.01599829623408398,0.03398682054180707,-0.00950747895143372,0.005525525900407798
HSPG2,0.04843213583781116,0.10844349824578757,0.03810783311993125,0.15692271519226855,0.18119814985457888,0.18627810145412066,0.1585749932693139,0.03650188911683113,0.14423123475226363
FAM3C,-0.042586953978216616,-0.014419131013807497,0.006972046358835656,0.014667671830504688,0.04298330625632411,0.060052199116616335,0.05048259811992308,-0.011956223066919446,-0.046186310064965014
FLT3LG,-0.03266468386610089,-0.015839668443619087,-0.011387983468991707,0.01634471558400127,-0.017981913334107313,-0.0723803090223388,0.10389622410941919,0.02509060667045423,-0.018391808649898103
A2M,0.06318264080804999,0.044075731794474694,0.04856620805631333,0.11477134371101504,0.12425774570966745,0.1706049173101867,0.1303467509920109,0.032953291066607646,-0.033077999410712475
VCL,0.02640503028825307,0.07128458895121058,-0.0018731315878209437,0.10352112910541923,0.05190752852126946,-0.02102439737898171,0.03549198369152138,0.04644594499034661,0.03359260314260189
FGF2,-0.05907503055483334,0.03633885273827223,0.062148273109090844,0.03132678688159258,-0.04351346822182185,-0.006593931267778824,0.00020203793559029658,0.012288628182610827,0.027800185849882076
AGRP,,0.009626510188657948,-0.012179272084441969,0.053750830940611935,-0.05331618058118218,0.03304108872475417,-0.04653687153841808,,-0.022593028810878706
CNTN3,-0.002720011067033377,0.008299702058208487,-0.03084593975489051,,,0.042280623740274775,,,0.017277146130823724
RNASE2,0.06352666567178901,0.024893249955767287,0.023999000741252368,0.037992640448717606,-0.07086410127433762,-0.05397512107069493,0.06754169638888957,-0.023806454599044565,-0.026474362602133098
ADM2,-0.01992458387627755,,,,,-0.04644419898457991,,0.11104301988003705,0.017601691858089307
GAL,-0.02582962698148207,0.027489912381338126,-0.035332819528293195,-0.05556830314377596,-0.042046741123361084,0.05952976547570976,0.1203197547649609,0.0330326987888083,0.004582478111945561
IL36B,,,,,,,,,-0.03246385858986045
CXCL6,-0.014930775744206889,,,,,,,-0.030153335718622096,0.10035555854352983
PDGFC,-0.0007617958703721405,0.014737389722908402,0.007930919209831896,-0.0067301456790034835,0.00020187374330602698,0.08043126243679731,0.039814868775537256,0.05491761758859675,-0.012498807155362716
COL8A2,0.044262242740825866,-0.00028623040898924227,0.004780997140392115,0.08996450055690647,-0.11777120021452465,-0.012600388257510484,-0.010430517959645435,0.03032517874293247,-0.06795743925352721
SPON2,0.060175678620019636,0.045543905311668464,-0.014042087593575725,0.15004779445261937,0.1116227645318189,0.0779785463589914,0.10230902920678353,0.03579178866903555,0.1456356470206489
SEMA3D,0.009574448150354633,0.02800619597247172,0.005473935653734041,-0.026740639042330087,,-0.03831475717992285,0.24083055371318848,,-0.033091532935177484
BMP6,-0.017122959409720723,-0.0012976250056150921,-0.011128763826090253,,,,,-0.022487873225781534,-0.024791796699016398
TIMP2,-0.014321867791865315,0.012435692701828416,0.05159330034655577,-0.05973119133035529,-0.05503948331652124,-0.08552775319631675,-0.05615822117005748,0.0027138368467218947,0.03249930848036311
EFNA1,0.011338407254119514,0.029518421766856658,-0.002584901823963263,0.08624197814507295,0.013343011609243107,0.05957339592039191,0.04279323612332784,0.09827131662837903,-0.032212733810317244
S100A12,-0.020469661723461503,,,,,,,-0.018186153060886633,-0.02124206549135713
TFPI,0.06469374217829459,0.010220095288914374,0.048292744988690434,0.054811293026672585,-0.05489507434239189,-0.035987904206794714,0.07562702675088763,0.016180589764201492,0.07107546019250936
GPC3,0.10688321021108184,0.033392874458869966,-0.014598329895788902,-0.012861702154467384,,-0.04723343260748865,0.07837693769966775,0.04902512595555364,-0.0008086901156547465
NMU,0.04356058283652662,-0.01065866951722949,,-0.043304905063379466,0.10644448362581753,-0.061815879320013645,-0.025115843007661502,0.004858192818892112,-0.009942384606762212
SCGB3A2,-0.008898271933256577,,,0.04238643962229876,,,,0.0058590003091199975,-0.024791818890553326
LAMB3,0.02647223209102853,0.04571201801960221,-0.0017329919206948829,0.08820792209846605,0.02776802125927923,0.1017217571619495,0.010722017634066678,0.03770033358965247,-0.01996944463534254
LGALS9,0.05742294586705214,0.007623889081652078,0.06259531696266005,-0.030505794799283902,-0.04840376892353757,-0.04358464356995964,0.002484294027827943,0.05854437296888498,0.01113728531893954
VIM,-0.025769815982321122,0.024393968809948152,-0.004089068798178689,-0.003545323476835331,-0.14889134813871643,-0.009207303134035078,0.11315507737456758,0.022433332096215824,-0.013442413732079533
PLAU,0.06427893661958556,-0.004403071244960459,0.05052988908483253,0.10540769447839433,0.03877610806348836,0.035349572845097064,0.08619381813338077,-0.03797450565708349,0.0216881839828922
TGFB3,0.04874195047339361,0.005193040628337074,-0.02421436354600205,0.029211365638273874,0.03435892832158445,0.0020499224514822665,-0.009274152159391454,0.013774293718365492,0.05251387207612881
APLN,0.026909206910271845,0.026630065927736438,-0.024200654417640716,0.13438736228971168,0.19270348611666036,0.02777510875945075,0.05145786491402457,0.007317487355578654,0.056975427224134755
SHANK2,-0.02603764672615272,-0.01847992061930353,-0.03569043854610034,,-0.04986715270721801,,,-0.02595459354725939,-0.05573241468063576
LTF,0.008069982531149105,0.06681280610843378,0.09051799573755867,-0.03874963878546627,-0.12945842968950688,-0.06809295936987007,0.05212845302712004,-0.024512475584359716,-0.009313840546469446
PYY,,,-0.013836102287235079,,,,,0.03427416086078482,0.06485519365044164
PENK,-0.0033863295525882802,-0.03170043100085721,-0.03900533605641081,0.057637500273591616,,,,-0.01976854012946541,0.001989899707769227
CTF1,-0.0387796787976244,-0.02139666599159025,-0.03600819766981716,0.006217161109614826,0.12718277215111676,-0.01953128309969996,0.005144059142703634,-0.022487050934392065,-0.02980083813801498
COL3A1,0.054338265283805955,0.09057663997408535,0.009470339020021994,0.16696573872457945,0.13587260288815586,0.19303765313265994,0.15940880056109746,-0.002266651717000357,0.08806594570565723
S100A10,-0.07409755433734842,0.031005099249719413,0.023159089755183482,-0.041457752627837345,-0.1295015747692736,-0.0509474310765179,0.09810942910956605,-0.008253113517150284,-0.10217553331692793
FGF13,0.02613042109054519,0.008926181049704418,-0.024404455842793753,-0.02674066942082508,,,,0.0030478323076236513,-0.03997567391632098
SEMA4A,0.012655634763190357,-0.01783273047471603,0.008828925664768362,-0.025741048447903828,-0.011585777875093161,0.01921017601939109,0.05098510860660327,-0.014932938406143695,0.0242851168496597
EFNA4,0.04871490193715952,-0.00205373394318971,0.015307845118390628,0.11412207396084587,0.07901971131202237,-0.06985517694669718,0.14625830276963403,0.03869068797249741,-0.07618238397822029
HSPA8,0.012095669738637209,-0.004424508814942895,0.024479751280745945,3.902566807715464e-05,0.053007080469226545,0.04538640527262506,0.0485742925745472,-0.04235433901081334,-0.04912132077679099
NPB,-0.013011003936012466,0.0382754247118802,-0.01650305869380391,0.10574473843070761,0.026113617055736726,0.042807937592852875,-0.08078499518568541,0.07954090599725681,-0.0001529369660301419
ULBP1,-0.002461594738985097,-0.02125805315991222,0.032041807005317974,,0.05941035705021732,-0.050279917624625914,,0.01108447942926465,-0.05595061536003587
SEMA3E,-0.04957375338103628,0.016934321798390706,-0.00786154835242109,-0.027087671875978037,-0.024047273561308754,-0.056606832955999734,-0.01453438733531648,-0.04065669013759384,-0.060021077066312004
ADAM9,0.025761139661210224,0.015463709886480138,0.005026799294910079,0.05116138624767012,-0.12040312187567674,0.020803771308824135,0.026051044020181043,-0.0313493893212123,-0.05526624589013183
ASIP,,,0.00341258152122391,-0.01636523705213978,-0.002666876665834237,-0.0015108781090196711,0.041235767060396916,0.004638515334075156,-0.006740096678313184
IBSP,0.1042212681468718,0.019024846224308885,,0.2064651084956457,0.10577246882811654,0.11728453382164349,0.023319929906640405,0.013293224140499606,-0.011889920420730338
MMP12,0.0910043629852754,,,,,,,,
FAT4,-0.0008457624796915314,-0.023160904618255203,0.028094958541015756,0.16080481929705212,-0.06394390584764635,0.04507111816033718,0.22903164960932257,0.013768262455302882,-0.0807495837543222
MDK,0.07420237185725387,0.03952471618820718,0.05380287687381898,-0.07645031345081477,0.0966454588934993,0.09763174426841956,0.09787088000966979,-0.003476713508094946,-0.053596858861290474
BMP5,,,,-0.030079717976884603,,,,0.026824366490440756,0.0011223700666987096
CAMP,,,,,,,,-0.021596607505335805,0.0013369151021073624
HSPA1A,0.028120409575024395,0.013327214597668214,0.00786614648196086,-0.04053842331535842,-0.07528560067852161,0.11135323286459135,-0.011429389499043126,0.028704249904068568,-0.021603113119980345
SOST,-0.020469661782522106,,,,,0.03898742941853123,,,
SEMA3F,0.06211988576756557,0.09893092974530135,0.07279437758832279,0.10580301113508861,0.14710458158554263,0.1188544632154843,0.1937385825685873,0.0799917499067845,0.08981279387686215
ARF6,0.06341690924892972,0.015547138055310253,0.0389320682027584,0.06311155846152564,-0.03269095737312447,0.11606956131941774,-0.012011797565673126,0.012362431482375515,-0.03369215382839906
IL6,0.0019294556316004595,0.05926237024824827,0.017129877315310377,0.05553248019563692,-0.0448002168584242,0.0956075676344392,,0.005537585713583277,-0.015185618852833123
CALM1,-0.029146279395563697,-0.0013780580120487903,-0.0699623966465599,0.0019052744383947317,0.06890118410174347,0.028513340857688693,0.031814297635184945,0.05724977695702097,-0.004577722674548069
VIP,-0.015853377103285944,-0.041213882683567675,-0.0065897538288686676,-0.02674070219773843,,,,-0.022797112298953225,-0.007926935686229087
NMB,0.003940822754855273,0.05025195309061677,0.042862524973728076,0.009573137978299543,-0.032092220866620946,0.02437664382159926,0.005749537354172665,-0.0015136593452486145,-0.11573506934650352
CCL26,0.041235049382056445,-0.015251705998875167,-0.01027396520016118,0.07936572278491659,0.029762766593638502,0.08927077724389423,0.09323677645707,0.09075846398151667,-0.03621403474241833
FBLN1,0.044610545914261356,0.002067909746167194,-0.010511953767887208,0.08473437691834806,0.022422611110207515,0.17841929674532628,0.017716515720482575,0.001902289207302482,0.06355509127917587
SAA1,-0.06313830807369278,,0.07241799092416004,0.012897720394117662,-0.01487527543255945,-0.018556191096033972,0.10400678347819753,0.0416486380468577,-0.016524783987370176
MICB,0.041457835578374375,-0.025493293470830534,0.007666498340050944,0.06027463589250087,-0.002775443731311562,-0.01905074404293157,-0.017213919694562912,0.025983513030300665,0.0478560772874879
MMP13,-0.015635997393995165,0.010961096144100282,,0.11392677279903755,,0.10604935793556629,0.07652375507315204,0.001263083719948314,
F13A1,0.022108177263288026,-0.004870939924081832,-0.03338268252921887,-0.06567339479019041,-0.07997937208916227,,-0.04039027795432713,-0.03815226322355063,0.0953127937125944
CXCL11,-0.0372433387537913,-0.022602149135276615,0.046778334874373856,,-0.0064057501684259026,-0.025093079397910206,,0.018458525862223525,-0.048289481382331814
COL5A2,0.05395663649345434,-0.0021621517424565396,0.05056393629453901,0.15851400369415608,0.07194437123802777,0.11688771754822899,0.12656841857716755,0.01239339903381186,0.06857136610417335
EFNA5,0.02249682358903819,-0.021190317710323384,-0.034129096146978184,-0.01486516897600339,-0.05569301513241087,0.007333249718169576,0.1052922566130115,0.055328556566648195,0.02324417785165839
AREG,0.012865531447228542,,0.030334506092883,,,,,-0.012208697987818323,0.02941692183419273
EDIL3,0.01396751657077538,-0.06364122308093453,0.07877647777735057,0.01907966088049911,0.14974073281367453,0.22974777657297274,-0.19053832685159705,0.04356798024854739,0.027512004213158272
CD86,-0.021224886900864198,-0.039829362828024455,0.02002449260365049,0.08684458346539271,-0.014056911079333783,0.11073006935503932,0.02241255637557807,0.0312659942079104,0.0044161757590682115
AHSG,,,,-0.027893258834306125,0.2230628582160383,,,,
WNT9B,,,-0.012179272084441969,,,,,,
HRAS,-0.029532380915232526,0.005445793368195678,-0.02046098939920084,-0.03376174606448347,-0.04897820215747015,-0.07523369219411871,0.030483433545792478,0.029551371238767755,-0.03340993107909503
C1QTNF5,,,,,0.050902358660042585,0.023052694538078806,-0.04628288563125139,0.12103086848719316,0.05926183713897986
RLN1,-0.013614018873842854,,,,-0.005655803041387481,,,-0.015536036646850477,
COL4A1,0.08006550828084383,0.06571891235724067,0.0007486842355988243,0.1761997119473057,0.12282357154818525,0.13593079136171324,0.17309179763861016,0.03688600386873834,0.11249916086900766
CCL3,0.08711476110034634,0.05101826488406882,0.04242183836063166,0.05809818788300714,-0.0688459294666154,0.08224971899210222,0.13403417769289322,-0.0006360026667404987,0.11104926554687865
BGN,0.04350656671482569,0.033069157969393116,0.020381752147485235,0.1814156904410714,0.1325905234226199,0.17086235145556786,0.17786087200846828,0.026628308251421692,0.14204774253710123
RETN,-0.018350452380997157,,,0.08358150502907057,-0.07027378948468159,-0.0552549741387271,,-0.011974282387261488,-0.030520262065953385
S100A9,-0.014953654232283264,-0.04650233384964893,0.10495244886894008,0.0918748965932303,-0.13653372857836357,-0.1266063617954532,0.12026970066891347,0.017398001238374587,0.01637049970951279
HCRT,,0.0241020964091818,-0.014598324642465993,0.14446948968174395,-0.011853791128717386,0.08367009897979674,0.05851617421536443,0.04028150610881779,-0.03832943350286025
FADD,-0.0015573022445900626,0.013766429264100861,0.022216188424600027,0.06988755387449283,0.02550083088496079,0.0005760488927290711,0.07884230263232575,0.07058182824499336,-0.04775144029873822
ACTR2,0.0609833121392053,0.03380703265504353,-0.02413573690280885,0.014278858496187553,-0.08669713080742389,-0.015105550786062433,-0.05454326465371654,-0.023534718782837475,0.11212365240464793
BMP2,-0.024566228167498292,0.0012230077147904884,0.03110283556569066,-0.03246730822157122,-0.04315267002171517,-0.010342993101320492,0.015012303377082812,0.043398222558026896,-0.016585803238026903
