,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk
CD200,-0.07714016233438087,0.04103789321803776,0.019423680779475577,-0.014946011426398986,0.004679221535499359,0.06146942183833524,-0.02809258616188635,0.038062023783610364,-0.08282031887560894,0.13873658068466954,0.02537622304718854,0.08449395063741204
GRP,,-0.004520069925824064,0.025795125836817583,,,,,-0.014955356684028696,,,0.028657561769549544,-0.015703871056651497
CDH1,,0.019518228741179762,-0.03770757873608781,,0.03983228899180087,,0.09178051541077543,,-0.0010261101513315272,0.024106115955017462,-0.014143667130320885,0.045839416740336265
LPL,-0.0733387563713921,0.034248963143483475,-0.010451206501311292,0.03165462417747002,-0.024698995505990643,0.039484725951752196,0.1038908395536827,-0.03823291739005715,0.05986632901955214,0.044015261333036626,0.08916710496999498,0.035901577564279294
SEMA5A,-0.05811719340657997,-0.004337321679373344,0.04948717451734678,0.042634198300868155,0.006631381602543916,-0.04481740118348314,0.09017288273648959,-0.04887086815138126,-0.11018156574423962,0.11386127297142276,0.02491583396777483,0.047451079929154746
SEMA7A,-0.019871682029905618,0.026536437979055305,0.04878833859126241,-0.044543436483012,0.0288772324011877,0.06665335056019993,0.025829217437174114,0.05189246450170749,-0.07907215161260617,-0.030530213463497966,0.005217021597399155,0.10845825078399338
SEMA4G,-0.02604652459898069,0.03223275910517071,0.0005031225916369191,-0.01555657682494353,0.03579659977343734,0.04239966480486157,0.05498318934421677,-0.026390971726211215,-0.12988652141138152,0.052346813842444356,0.04530454425253247,0.021652133142856758
SEMA3B,-0.06893042573886293,0.014286235386936205,0.012999896664680467,0.07145557949574696,-0.008429126977406555,-0.042733423284275866,0.07943241608022669,-0.006315734876364518,0.16189594274078567,-0.01881598793930013,-0.01967909185350693,-0.03231348293807023
RPH3A,-0.09156198818296034,0.00473274636171184,-0.047152312595552526,0.03826288973001109,-0.047778628478924105,0.12117554434784965,-0.009704039383383692,-0.0016293978351907532,,0.02607333014204824,0.03789773923928772,-0.007246441658822172
JAG2,-0.01899556478095875,0.0382816384082407,-0.028220195126727268,0.028667807636910216,-0.015286477073600055,0.07841218431101567,-0.01031412807951121,-0.01264408600269531,-0.012945569264002593,0.07285712336172578,0.003244274851498537,0.08204809801497491
CGN,0.018596352799145153,0.01034394843901784,0.02453833246186177,-0.05011398181081215,0.046616364234561086,0.03596920201485839,0.012384656960250841,0.013985254724265065,-0.027832689474984303,-0.06578770611571107,-0.0031589700155172694,0.006223821679135849
GDF15,0.0843074425072016,-0.02903567416456593,-0.005285274961086423,-0.009677347828037221,-0.031276638646686165,-0.02520192027260711,0.10139900507550124,,0.002889913056151636,-0.01205480948782676,0.03861054228872327,0.05427690093520078
SEMA4F,-0.027609673409939046,0.005933889010002365,-0.011141716471598747,-0.009603653527128216,0.033674807099574725,-0.007067660678670784,0.009942347866306196,-0.019498131139870648,0.07220933892236321,-0.033347003310009435,0.050980814995731004,0.061523124965041
NXPH1,-0.04440384448022005,-0.0196211005497673,0.02601139458989677,0.08166042052087953,-0.044554458336598456,0.1107672863448514,0.06127650691323497,0.04857296694129549,0.024667698520844994,0.14651633121619229,0.05454928421409218,0.0018103036850468624
ARF1,-0.022291738389145704,-0.0037434148545321603,0.056424746965865025,-0.0006716075688233479,-0.04866163149773839,0.041034872320683084,0.0023057505861378827,0.04042194589705426,0.07962628590121891,0.05063641248274402,0.042382260467345716,0.02837093156521105
DSC3,,-0.01814637127229252,,,,,,,,,,
EBI3,0.04293963817192159,0.03847793443691294,0.05595475338772383,-0.011475384943369346,-0.016032232209677803,0.05531594771118134,0.04329999814587784,-0.0037434873048353377,0.011935233371311764,0.012067881324579513,-0.028662041830374414,0.04766772667937139
TIMP1,-0.009865612860061828,-0.03947880687994539,-0.022243112783892266,0.04799398517362957,-0.007468548921012834,-0.05987039920365431,0.08538049999532704,-0.019781751145267323,-0.14441075438604745,0.04575300569291912,-0.06904017244031488,0.05807509947286691
SEMA3C,-0.02439290626091416,0.022804927260715323,0.032238095484782056,-0.05100108628469059,-0.005569372614559292,-0.047147064505042684,-0.03919987680803212,-0.004420473499937955,-0.027352490085141224,0.021812697511779805,-0.05141891149719179,0.005990804580327633
GAS6,-0.023094130792123822,0.018561893858635808,0.05801808459872559,-0.010481785566189443,-0.00249082733328073,-0.006060307367696861,0.06652976945736676,-0.05284830282746691,-0.0803835547457649,0.007592904270555766,-0.04800764062139229,-0.0018110614462424784
MEPE,-0.02201032567725757,0.05699080743457043,,-0.02995867063113818,0.058907870010472006,0.12624648970532548,-0.02752840540031373,0.0020976931681534108,,,-0.026463876783416062,
SERPINE1,0.011938742757125207,-0.04042432324828016,0.038674105812668384,0.039416814566506336,0.012947629432610994,-0.016835731713724038,-0.07712238810019008,-0.03271901318258519,-0.08517278526005477,0.012253949840739532,-0.04192398426753219,0.03122319380729345
RSPO2,0.04585091069673391,0.07229306759755921,0.020922768444638064,-0.016501610374333717,-0.027906725394279894,0.05469994736450161,-0.041163802391235994,-0.03378871159681654,,,0.042256192679272206,0.04512095155757348
SHBG,-0.030370746435961257,-0.023504914781963607,0.061311392094323805,,0.028220926833961373,0.03512098687998787,0.05022634933789116,-0.018357147413393386,0.054565540393790996,0.03784802627783499,-0.01764777024375723,-0.030137500085065373
LGALS3BP,-0.10437024080112214,0.024963521829915486,-0.02797707245614763,-0.0071432024359875165,0.0059247809822045435,-0.04077339380213048,0.054270024347375226,-0.035501549045872674,-0.004016081171328835,-0.011838843024292812,-0.040146993542339166,0.01243625338204085
LAMB1,-0.09324456730562737,0.014289590044564463,0.07062785102781491,0.04182988105216287,-0.005093055567758585,-0.009914245673908549,0.08923745797526282,0.007291301000675309,-0.038548232159407114,0.0654358396774199,-0.02471598408875064,0.03199489223141529
SPTBN2,-0.056518943919092374,0.024765626423716984,0.009207615108296706,-0.07204359551291842,0.05660052438617999,0.06846632104303361,-0.0022900380246557504,-0.041375047005248584,0.01837222589139593,0.07566845118327645,0.08997357653587729,0.002961742746700933
COL1A2,-0.05843889772955149,0.029199819040509233,-0.03263375757583392,-0.008189335305986891,-0.03615789742681769,-0.018582444505041186,0.07740227424699038,-0.06364008364738806,-0.12074968359040458,0.051501631383693104,-0.04414271397883367,0.0663135895894873
DEFB1,,,-0.022374237194293396,,,-0.01340301524705323,,,,,,
WNT11,,0.06940321115880191,,,-0.006271953353878339,,-0.023848503624923176,-0.022106002125739467,,,0.04162862132445223,
LGALS1,0.008276464046171307,-0.05474218518245427,-0.06360731872216577,-0.02023047040882151,-0.004455902679718022,0.023766854470031247,-0.03344483412188746,-0.007119677260093004,-0.06705325172026343,0.07643554455023115,-0.058008899059083886,0.05983554229878656
BCAN,-0.0732811137586927,0.040773230093850234,0.017343692276812626,0.04885764591948308,-0.013113785692469973,-0.03662797634416017,0.15469668836714978,0.03356577587214501,0.0728693691070571,0.1529490535112999,0.08084301550238547,0.00968039537216642
ANOS1,-0.0742708360495255,0.023854431516629165,0.013303062586647154,0.02634853903040026,-0.051452054453404006,-0.012513332345325435,0.13175339498032587,-0.05954029416021419,0.04330066542496875,0.11594901502464978,0.06584875079623291,0.04321374066791958
EDA,-0.014960802791601257,0.016699608218112838,-0.0006397278508230683,-0.026519089867681648,0.046997297612526176,0.02102864522405841,-0.028514781954961883,0.03718128795090658,-0.033102642490939256,0.0925960212743335,0.059286927342923394,0.03711522538204367
FGF22,-0.03335249298396021,0.09115377144531685,-0.030808977958739266,,,0.1338732930361458,-0.0218602915606789,-0.013207729637077266,,0.08900290715042927,-0.017546147194120534,-0.014791307884147517
SHANK1,,-0.02600964160999457,-0.02497075771675022,,0.07379971861472642,,-0.020798679020189666,-0.016534882710050165,,-0.007689743437910607,-0.02232753362645369,
NPVF,,,,,,,,,,,-0.015860279992595584,
TGFB1,0.021127821277681615,0.04151783104636757,0.0353545150071632,0.015829563152093058,0.008720566193652964,-0.02518385104653977,0.029208268817190103,-0.0018143610102127118,-0.04231695716934667,0.0017650646176923864,-0.06734507150510874,0.06626950734997811
MSTN,-0.0315156665728753,0.056822173501124784,-0.012649945579032837,,0.06041903610890683,6.753373393037537e-05,0.13041104617256083,0.04273632491079784,-0.08494189010122566,0.12792022608908607,0.04689739852065161,0.060145108178699794
WNT4,-0.024217877959521385,0.021152967768550558,-0.029252521485226696,0.1315834133871086,,-0.021432581800438943,-0.024785943912980515,-0.026930002670629727,,0.03949876326639364,0.012740126934013619,0.04092521984053738
TNFSF4,0.018650230714016922,-0.04007701477289593,-0.027528908383909784,-0.028946922590509773,-0.005627460105938825,0.04079212866107709,0.02892946525751242,-0.012300827402631142,0.07836381760798404,0.04619378091551116,-0.015738878794533426,-0.03253123409190312
NTN1,-0.03865975718754769,0.01968311067273397,-0.00821152719874815,-0.011867754428341057,0.052838468426148144,0.0011277099513378325,0.10788388641618762,0.012646141268046853,-0.07343254100583543,0.11873055853607273,0.05874475854988424,0.06006298006752301
CXCL12,-0.057544815063754806,-0.018802646100430302,0.056201108222626465,0.032158583937705605,0.05030553975599174,0.040035578396478436,0.015472787930589376,-0.017014852532403535,-0.026929911476202852,-0.037285703094847536,0.009370478846474753,0.08541169700475094
GNRH1,-0.028172722825151757,-0.05073300121134787,0.02707287206000072,0.03509977403210621,0.014536826034202352,-0.024528715119213455,0.05144549272190196,-0.018284384451651713,-0.006126183805632811,0.06753902404446774,-0.0011142074487022783,-0.02967105906578249
FGF8,,,,,,,,,,,-0.021891766837343535,
RIMS1,0.029852286682524303,0.016274709173672516,-0.02813047225482479,0.0012376626425158468,0.03937946117353811,0.10067590353372517,-0.02525270000378609,-0.020484082020417495,0.05509952974160256,0.054971618562399696,0.008845375133397273,0.006277358099256433
FGF14,-0.0599039820283838,0.023196511968736917,-0.03755647103639684,0.02467162675596952,-0.004938040418366715,-0.00943214401437521,0.08608785418482715,-0.03663731116479642,-0.05614303214802708,0.050434246664899485,-0.020189546391784597,0.05093964682901566
IGF1,0.018364969232051557,0.02812260397776148,-0.02627168087042644,0.010211227386604288,-0.007080807781476389,0.010738068594369423,-0.013859491724090811,0.006409035333079528,0.057944071210186014,0.12871769297152869,0.045206334608705205,-0.051974918412792184
TNFSF10,-0.0717823923614026,0.060832951029853394,0.054025539740986527,0.04997772508831987,-0.014061706547233424,-0.004234074595977546,0.019997423320527983,0.04608117889225543,-0.059741756767695,0.0806308294827918,-0.027426955011043135,0.002815259083693458
GDF5,-0.0152558142046457,-0.013730293365908733,,,,0.02261300327290911,-0.017920080130502353,0.008776653641576704,,-0.05084680153554829,-0.007628342594170044,0.01914139490214523
CHAD,,,,0.07041450685476641,,-0.018980297238567118,,-0.01109919372858334,,,-0.0056769462358965935,-0.017468316421658917
RGMA,-0.06578746064997057,0.0017308730477670925,-0.03874657864752215,0.0002518118943228749,0.02711795115427783,-0.0599221708787709,0.06603968641359044,-0.016450351407411166,-0.03624602347324616,0.14459289709284567,0.04406645701564543,0.03943238741512632
CLEC3A,,,,,,,,0.01945283471666863,,,,
WNT16,-0.03476591174790223,0.04707329206177582,-0.022714294578121953,-0.01650161290360797,-0.03620516892291594,0.019419092686145757,0.1163246924295798,-0.012148010772682698,,,,-0.027253233919255868
CX3CL1,-0.0683418394710942,0.007515643819788986,-0.035557321739687814,-0.027492991042297858,-0.06125948047707027,0.03531569150067731,0.02112959366923925,0.00029970873016794215,0.09019712058631521,0.0958440599160259,-0.006305128520178489,-0.004156783699458455
FGF1,-0.05084014509961556,0.008912257119591708,0.00228550665247767,-0.028394687211415214,0.027748386824977798,0.10555543265650721,-0.011337345546508877,0.012761829851183435,-0.0978572090335254,-0.041367542004919766,0.06319195792023274,-0.019643319711057643
ALOX5AP,0.041716392261422555,0.012478629708650447,0.009225898850963216,0.02056929388418331,0.008935407730223216,0.02328080321671817,0.07304234064337876,0.03480179026208424,0.02133345500577814,-0.07202162907388625,-0.03451946996286747,-0.06024445053342673
IL1RN,0.045385196100288676,0.001702089183015831,0.006523568087993663,-0.038650139915739415,-0.017285449420256817,-0.019834934183697712,-0.004795775652996268,,-0.0505674486313028,-0.0333206211615107,-0.02861602283329332,
PCSK9,,,,,,,,,,,-0.01681627875640539,
NPW,0.036032207493426935,,,-0.02329843816763629,0.015203200501722136,0.17137232467728372,,,-0.011704143695370864,0.061473310549147384,-0.008627208920469531,0.1189111404324838
CXCL9,-0.031889843265049865,-0.04490988746168553,-0.02638448555602545,,-0.013424292503822407,-0.018624093841469593,0.1734322257245644,-0.013207727673492578,-0.02597960274503808,-0.04143294420602246,,-0.03570346764225659
ANGPTL4,0.011271299554918412,-0.015832059384891684,-0.011903116183635758,0.03559441404023096,-0.025358447883844847,-0.027801079422619765,-0.06204305285991603,0.03268453116885504,-0.12252311856735973,-0.015452587807706227,-0.029740543430899262,0.009274569167209187
UCN2,,,,-0.027602735239269635,0.07260694244060723,,0.04421682050784308,,,,-0.02921137035663297,
COL4A3,-0.03353172001693843,0.032970894910907385,0.025035402214072484,-0.018442663571096297,0.0343524262536519,-0.02545713762705493,,-0.019001242289435026,,,0.048740211327263604,-0.001000548501354877
NRG3,0.003483265613020974,0.07154560437625382,0.02545811137690359,-0.01743661785441529,0.011824983037772923,0.11118217056545641,-0.016439320520999494,-0.022316312881981475,-0.09914697196336163,-0.005745640231132517,0.07997260400567606,-0.05808586280546447
IL23A,0.0747436984553109,-0.016472431523078195,-0.008641660818484036,-0.019594038468212678,0.09985782366930951,-0.010001683063480697,0.0281810576040698,,0.04228256756926343,,-0.021596943672130272,
COLQ,-0.01021141774717518,0.044248064290109884,-0.005199082885212062,-0.03601607539958784,-0.02674489914586334,-0.038264615772911015,0.05944528587614073,0.022873760441016966,-0.013598800826536875,0.013134277409607133,0.039814052547474575,-0.01119916529710654
SCGB1A1,,,0.005419627318490525,,,,,,,,-0.0023436091043330096,
TNFSF12,-0.06220666687050985,0.024906191531168822,-0.012867494926099185,0.029945140956792647,-0.04048107228423933,0.03710087049363446,0.09506150427810764,-0.030679101786399775,-0.04542883442913936,-0.002494559055454801,0.04642005838553252,0.06646499115684514
DKK2,-0.03371020673185041,0.016908029772360073,-0.002788527217600569,,-0.02199684768115697,-0.012908550640851597,-0.0027136229391557403,-0.009088322034834867,,0.016114667060600066,,
FYN,-0.06834537111715466,0.021883720602266694,-0.018865981579844936,-0.005913991449205579,0.04258440641398169,-0.01569011305834564,0.054009680377106094,0.007002637804764293,0.008589947697731427,0.012456298539887249,0.08286522188847535,-0.01113372488752597
ACE,-0.04498411118562788,0.007064664866438353,0.05797133691700275,0.018653421154891284,-0.04420480756764593,-0.019875048996519925,0.052100512290767835,-0.01378153867464272,-0.04292401596951491,0.11979443442811757,-0.0016323462533536991,0.07952943214893726
IL18,-0.05114949723928303,0.08529284517958882,0.038138875563209565,0.019049689349648458,0.04016748436220181,0.03422142357219799,0.1235881956167329,-0.027975995594779722,0.0459675267271017,0.08559569052378276,-0.005074700303598958,0.01219949554935279
PPBP,,,,,,-0.012219951391550018,,,,,-0.01990664921049935,-0.006410902587247163
CCL27,0.04826712239029276,-0.019041567300732868,,0.057837893733089535,-0.03245111520713999,-0.024623174286445733,0.064054556274156,-0.00936227928615467,0.11517148876548615,-0.02837208526361188,0.08332453878705061,-0.010185777797653455
SERPING1,-0.08030074948641219,0.02419581109037093,-0.04150018029863832,0.022006312935227135,-0.010439099266193814,-0.04597165094706241,0.09833246630743896,0.0060306211741752574,-0.05604169946615398,0.0216713128446481,-0.029663056346094292,-0.006569483249644292
AZGP1,-0.009569097794560269,0.022634344769558865,-0.019050735662734564,-0.01629716546760695,0.0043004512194438045,-0.07444112698067529,0.04929728575933311,-0.018064578172380285,,-0.007322304510677564,-0.004882161316554358,0.05513788968964275
INHA,0.0048849482519990935,-0.03652157219536873,-0.03532085002457584,-0.0340253627340391,0.031771720106680085,-0.0008048023706776845,0.07224307929939085,-0.014424422352015794,0.033730721461260334,0.011738277649707087,0.06805016444931852,-0.013364859574088915
SEMA3G,-0.03075626109761629,0.002957448242931026,0.0029207897765586347,,0.0118957911105614,-0.021112796180160123,-0.03616286954298479,-0.01761786907513311,-0.04133678760904388,0.06886577980049084,,-0.028080731190690007
COL6A1,-0.04470734867652443,0.0007066744955527375,-0.016479492651021804,0.002337362018758285,0.0002960076928606248,-0.04700429597979666,0.09551601234381961,-0.03098287528625153,-0.1233730458167532,0.035600157287755174,-0.049920302210585424,0.07064830660358147
FGF17,-0.022265291928755912,-0.019411814714396843,0.039853556764196676,-0.02336941196218294,0.0559280618583028,0.1967538484265861,-0.010958058629781504,-0.0020379414184504415,,,0.07304403646574364,
TNFSF8,-0.016834329879049995,,0.006897511489927421,,0.12332626497272633,-0.012219948224064303,-0.005266294078751436,,,,-0.018420880570548952,-0.02725324451449041
FGF20,,0.018481710944402957,-0.021000648007744534,,-0.014257428839649816,0.03323384389287684,-0.013366539091245225,0.04215558864830013,-0.05834812876177662,-0.025819579564273866,0.04213046959378476,-0.03553189730931997
ICAM3,-0.06566091307514325,0.10432334002763587,-0.0331980586180611,0.009426666276098459,0.04579781719865335,-0.0242419186077363,0.06476934075510847,-0.026336626311250454,-0.0014630752609602364,0.03336558691483945,0.010041775635491301,0.020652922663514758
LAMA4,-0.02555042658715142,0.026666181415516202,0.02615647536931956,0.004346804766903393,-0.04694769704694737,0.007743560079442496,0.10210859752091853,0.016369355267693515,-0.11755775398950806,0.05222048704605724,-0.033806776172370205,0.00955180038115069
INHBE,-0.004118705581775386,,,,,,,,,,,
DLL4,0.015325696200667888,0.03583696598085831,0.020768415155190012,-0.026579374625142985,0.013821648487424388,0.0024793985208359714,0.06902542301917666,-0.01310984337074444,-0.029922177172442114,0.0807606490853143,0.04237020509217557,0.022942912304673532
SEMA3A,0.013086801828768802,0.05774888657685921,0.006677120426267402,0.07049717089674651,-0.017217996190343334,0.05699649177603867,-0.02146694097347479,-0.017999922100568746,,,0.01706559756452436,-0.02075765327369466
RLN2,,,-0.024028449091362692,-0.017887144666232802,-0.017085191765662665,0.07951321061999313,-0.02851477827889308,-0.021054333719691877,,,,0.037030454460985775
C5,0.03641895658386208,0.007663801610742531,-0.0010114776003007132,-0.04204611507884498,0.03804653120396125,0.007258230086688103,0.10925506537870613,-0.0015540124752398217,-0.024158862182374563,0.14467157678235712,0.12908159961875024,-0.03576659035608649
COMP,,,,,,,,,,,,-0.032636491089552785
EDN2,0.08274483989241398,-0.005004605775572244,,,,-0.016071274801125142,0.023727603603637223,,,,,
C1QA,-0.010233545153362613,0.03777232270383991,0.019832001636101094,-0.0011682849856060019,-0.10807418830793286,-0.028025145232179065,0.08809861971975284,0.015989910666724883,0.034156389087921006,-0.018996692137832966,-0.05989330762061515,-0.0011518672308405084
UTS2B,-0.01810324672682466,0.03983142542533154,0.02089551728563952,,-0.02790673152680032,-0.013403014265973534,,0.0017637421267997762,0.06499419752792687,,,
COL9A3,-0.09651665706188686,-0.011131975194468936,0.015721612264126696,0.09716845854237316,0.0239132916123771,0.0287784161202246,0.1446905187219064,0.0025209592040105772,0.015543393859240846,-0.0260291699968263,0.0392425111103284,0.035110328385085765
DLK1,,,,,0.020623335885657883,-0.010916219603608711,,,,,,
HGF,-0.006591146598754703,0.038835613237146016,0.008071576404261996,-0.01996083351339605,0.011223918364618378,0.04946482229756567,0.010145024216631632,-0.0025118557450939847,-0.03516310877966627,0.028539829105561906,-0.010737246040062211,0.049352947143739556
P4HB,0.008877467530801701,0.023411712614175448,-0.034800781387569604,-0.0665730030932488,-0.03764002196228833,-0.04910122753489581,0.053493891447259974,-0.06537111107872151,-0.06254353449237147,-0.0037757229773596073,-0.07001475603137197,0.0480311709672761
ADCYAP1,,0.010239091582357805,-0.03395519322499548,-0.024903560090776745,-0.010930705892341117,0.04651051048147156,-0.0010171852056528091,-0.017916747710411785,-0.04735718338357425,-0.035420385560359924,-0.02970035545068652,0.0012476930788855982
GREM1,-0.01810323550276028,-0.030262044314731062,0.061939633115270044,,-0.01155815563098057,0.043377166725993524,-0.026223282989308143,-0.010630600924871322,-0.00705849126575144,-0.011924042786927828,0.026407534938273,0.012657217970820747
EGF,0.03401475546682388,0.0034248058410038355,0.010949820353362878,,0.03507015335133077,-0.024904791010504607,0.020956445367543677,0.07404820116741144,0.12006999546046622,-0.007043925830085635,-0.0160557319510065,0.016593837769758948
VEGFB,-0.033595972145843554,-0.019371826270302196,-0.003636910502760909,-0.06540226688825003,-0.029525838717343246,0.01907327102289602,0.05148203899755613,0.024855751441270668,0.024171857771341395,-0.032840573308447626,-0.010175361692432298,0.002310808164638162
FARP2,-0.06738268052868863,0.0015619741809113736,-0.010081451842381562,0.005349442512884593,0.0075244153278923144,-0.02293291221589778,0.057776776079163136,0.008529825045266155,0.0651552455581262,0.10338588719947125,0.04473306895021883,-0.04233994548775893
BMP3,,,,,,,,-0.0026928815631810598,,,,
IHH,,,,,,,,-0.029768834410302588,,,-0.01958533130423672,
LAMA2,-0.06193281680765284,0.006271212015737332,0.01043961053931443,0.04908496714913232,0.04450167652363205,0.007093055250391763,0.04254822285447678,0.02522019568402785,-0.03384410903868461,0.11058406648573732,0.011787908442440615,0.06567533178326852
SERPINC1,,,,,,,,,,,0.15832203027419187,
NRG1,0.07995483105197428,-0.022468068226573844,-0.007861764220316744,0.048346564750209174,-0.011712174653810406,-0.024717332383675017,0.07457914177451477,-0.005811386268477201,-0.060631934896191626,-0.04281795494529911,-0.011667922163073581,
SPINK1,0.02639383823967178,-0.0066480715298961055,,-0.006533310900708174,-0.022415397061581046,-0.021852718619138282,,,,-0.0452687999612173,-0.014844652654243186,
EFEMP2,-0.062275830064552055,-0.0142953740609103,-0.00019274002561175203,-0.04210004868712594,0.013359917122445449,-0.014271337755935814,0.0844806268646527,0.03126622377689517,0.030803254151710913,0.039408992633460656,-0.0629808681107349,0.01194489301660813
SELPLG,-0.003974341935592819,0.039679070192354095,0.0031084588259633404,0.016802176840202437,-0.0077967287925098305,0.036917003065950055,0.00031116762919284577,-0.019119635359140758,0.025024177830210933,0.08212905256446534,0.004095688744058423,0.012510773047644766
GDF6,-0.02122885095367072,-0.016543056056452288,,-0.042825417619887604,0.03695317103980291,,-0.000972981648172049,,,,0.024545293412973377,
HLA-E,0.010655949956265565,0.014349529421295366,0.004278550392697166,0.005455912111039341,-0.023404726209250278,-0.0626122834919906,0.06217094927724517,0.007590778438117295,-0.017589249730831903,0.05805129982894449,-0.11384573362350568,0.04692818874174401
PTN,-0.09262699419970082,0.06058398500909038,0.0031009344187425745,0.0759317863570567,0.040706268834156754,-0.004035122819885741,0.15948100122959594,0.023782882397153083,0.03434367008555869,0.10302343277288192,0.016751556885400015,0.057288800517888004
CD274,0.004158370527762173,-8.773898550766145e-05,-0.011320056230373356,0.005488117671427116,0.018455019428846083,-0.0314925076408329,0.02451974091238505,-0.012609870189020853,-0.01568366195432069,-0.04332326165234658,0.026175591472766043,-0.01668900766551001
FGF10,,,,,,,,-0.01187711007784305,,,,
CD14,-0.005651537857879627,0.03184267418581294,0.004559113349572657,0.03866146708066784,-0.1003268730851167,-0.06002784703317713,0.09393006170322955,-0.03711656198201381,-0.026658168642748344,0.0007238634688424294,-0.030389903021066603,0.037835653275324586
SFTPD,0.07761840158444673,-0.024156672902312423,0.004668948465638642,,,0.12071920352682065,,-0.0071176486201114785,0.007042621692259221,0.05804561632019242,0.0581954771457537,0.007599453519550303
SLIT1,-0.017873568880867104,0.027411826574654255,-0.05316650459418092,-0.011608039679943689,0.0430660422514875,0.02272050833556361,0.07063494099306589,0.035262671237789686,-0.03428519417886944,0.11027906008318497,0.03247282533275732,0.02377655830423064
CNTF,,,,,-0.021996845419875895,-0.012219949339375894,0.08877298386938264,0.06891236037825461,,,,-0.02808074227152431
BST1,-0.03613601006937329,-0.01212686962687654,0.04304458269134295,0.020265675417409566,-0.018921857043883775,0.0016569471746283677,0.03516516396462688,0.03734709005411805,-0.03482755742740223,0.10170901863054004,0.03135425928668434,0.0258933429681977
AGTRAP,-0.06656696694400484,0.0015370121006629401,-0.02532133499518927,0.02270321458255904,0.007082180459362717,0.031778284983746255,0.08431557650772888,-0.011585687743520756,-0.014787854718201366,0.10283978265302691,0.021184459942392445,-0.03030411887076135
LAMC1,-0.02795200394219043,0.04704884295038336,0.00290151052495176,-0.01906171701076656,0.034026128339482285,-0.008558905143332846,0.11807169704127876,-0.019315754876316517,-0.09778950538713474,0.006941486063692299,-0.06398236050458322,0.027195250595545655
COL6A3,0.009235017026998018,-0.020452931149285047,-0.03509657266586593,-0.04621404648357912,-0.021541095135458387,-0.03850852473804064,-0.015462108680136135,-0.007132818518623653,-0.015191318833795306,-0.025124978450081204,-0.024710671751713865,0.04523661365965556
FN1,0.015574614808152244,-0.026535636806878128,-0.005523609491641531,-0.0138364828348333,-0.0028640681201880435,-0.05480685429191529,0.11692407239324246,-0.005266764688507206,-0.13161427110514676,-0.012013919526968949,-0.040064932531618955,0.038009607696624016
MIF,0.07752344032581025,-0.0400372484733179,-0.03149331941689435,-0.005884740307705882,-0.003583149296521635,0.05046960237454857,-0.028881759192665633,-0.005267278638720336,-0.07427015700909731,0.042842677545856044,0.035158204520864975,0.0017358677998890368
JAG1,-0.038054268289206335,0.009037945052634501,-0.030047564340223286,-0.05266523135473696,0.011657398155699864,-0.03897906734153633,0.10800163401042474,-0.01164830122039733,-0.07503002320925946,0.07929001837659179,-0.04960467348043709,0.01367410157113661
NID2,-0.025222650710781665,-0.007561765780621327,-0.0014631438214168806,-0.016573487587294752,0.01859412319269479,-0.04578479526699614,0.03546698175632388,-0.011433243699094176,-0.011315643935961796,-0.02019912710660513,0.0029053188500070943,0.06071596959686885
EFNB1,-0.0058797049345589245,0.05044775735404983,-0.026254100846157123,-0.0137882754243332,-0.0002471611084202081,0.006827795476727065,0.07652250676948877,0.013170101569650941,0.0726477317045945,0.09510719203042352,-0.022416172124102685,0.05323543046856233
COL4A2,-0.10012746857230369,0.016614336697315702,-0.045964446044063065,-0.05188987982413523,-0.024243398000934075,-0.05164431690476955,0.11044171510460818,-0.042754515197877214,-0.10749861413418413,-0.018165662238788256,-0.03129795820067828,0.03545991899341146
SPP1,0.08118924186124214,0.02540623535455089,0.012178988183122328,-0.00492401347912875,-0.005437654258704307,-0.04017796683374984,0.10936339846126071,-0.03094423061138499,-0.05534558033874443,-0.19379911477818135,-0.036225282770659915,0.05374075286684687
PODXL2,0.016845579348966484,-0.03148383159983223,0.000824481648157217,-0.04500631569487049,-0.046062880317224615,0.01725103482537589,-0.0016595050502682918,0.041972615246538086,-0.05270037746682179,0.012172034225916367,0.03632136938266345,0.0775611429320693
IFNE,,,,,,,,-0.011877109151148998,,,,
FGF9,-0.020661062522044985,-0.03633091665575639,-0.010592505247731636,-0.020595459164075677,-0.002819038244453361,0.08213135152996909,-0.05678555139632253,0.033070161838018364,,,-0.01729313526840198,
ITIH2,-0.01683434780143525,0.0029646074089309713,,,-0.02938863464828451,-0.01862409269275226,-0.02904894968757026,-0.018717256626561353,-0.0294644267223427,-0.08000898396027505,0.11448370194122497,0.07960477484363865
ADAM10,-0.011242699270487502,0.014749985151518565,-0.01666614678927288,0.005841398714671991,0.0037140799599019,0.007813745455505946,0.03801611538967012,-0.02317076898360086,0.034923485175863765,0.08384482270906632,0.03790289782521102,0.05602119899027088
CFH,-0.0896160330251341,0.05709823855447138,-0.0476635119329364,-0.03823917243505393,0.0906698333936315,0.014926201423893939,0.07524627704382672,-0.020804573819997157,0.023260407570813477,0.09318120437747472,0.05695444799661669,0.005159122696791076
COL4A5,-0.07841907798956038,0.05159761223691087,0.026295407904596158,0.013344723891894877,0.020439116611236745,-0.026335131688433412,0.049001088559663376,-0.04571702484675971,0.002253753224824723,0.045316868010139955,0.044643274050300844,-0.0346532691246734
