,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,-0.03160502545620337,0.037438873585508216,0.03663640645375935,-0.04599298492050447,-0.02739665864962297,-0.007208561904191521,-0.043784678959887406,-0.0199858551409206,-0.006722981468081114,-0.036200302704865225,0.03770990147719515,0.11094155209339095,0.02072937306870504,-0.03687505879277648,0.02866852411892132,0.0005523204802663636,-0.043694768485322576,0.01512605577424393,-0.05194682915502823
XCL1,,0.03611164704871515,,-0.017641764539008457,-0.019914934527700084,,-0.015237428542683288,,-0.027623057708072562,-0.025617353241467394,,,,,,,,,-0.020261677088202767
CD58,0.09729829340518763,0.057056827788640574,-0.04704843490622091,-0.02187676499942634,-0.008793843862333528,0.03277862474784509,-0.004397339735714567,-0.030457032017132457,0.0028057493829410246,-0.06798163876373177,0.01759794272102184,0.08050822267933487,-0.08190943110715129,-0.11362767154839927,0.015485920283573635,0.026782218613136326,0.015556523910258852,0.009922687158721438,0.06917744722112563
TNFSF14,0.20821622748568513,-0.02320388374568268,-0.020946902881756987,0.03387797536679664,-0.017461647114545606,-0.0033300202641723337,0.011194353117164454,-0.013501786589884861,0.025689553000006034,,,0.034888409172186496,0.07555990596187642,,-0.027325373759352272,-0.0367706171630698,-0.021458521949136607,-0.02805681388408174,0.011654868715953112
CNTN4,0.05807626804329717,-0.01522807216181462,-0.016397168754792458,0.0404261634198063,0.007558936720283883,-6.357754710838304e-05,-0.0008294179812639666,-0.039836629882544654,-0.08442674910328994,,0.022395069832500128,0.06143965013995323,,,0.019976963808503313,0.00711302229903374,-0.03215368405275024,0.06478260611620339,-0.020094469348870103
NTF4,,,,-0.022316059567705746,,,,,,,,,,,,,,,
INSL3,,-0.020629549020791345,,-0.016214320584280545,,,0.0010178829036978302,,,,,,,,,0.05495412491647738,-0.021458519875897874,0.03271155766895666,
BTLA,,,,0.07649484062003734,-0.02076198221131209,,,0.016237474784323722,,,,,,,-0.041029209509486506,,,-0.02647866871951105,
MFNG,-0.02724282131949159,0.009636423624328322,0.01997398370620564,-0.02802573846171782,-0.009682143245611568,0.01850593053043252,0.03690793720302914,0.05892133706018037,0.09038718577012124,-0.04245349416772649,-0.04203007532158482,-0.07096700520518524,0.03095027318256671,0.06816587084057125,0.07224560364420222,0.027704952519235982,0.011219516411884496,0.02464194970553302,0.05294874302492037
ICAM1,0.03883175247889861,-0.0023130249779035566,-0.026121936607284575,0.00517276367460026,-0.03052601936398903,0.05884179375379403,0.020194699946779016,0.0009817482377066959,0.11432112866721106,0.020057965259377825,0.0693701024958526,0.09835371150546567,-0.033199521572541205,-0.06926424278451467,0.0070089044455155115,0.0033285357961216817,-0.031580434375747014,-0.03896179392508325,-0.027476986487487073
PROS1,0.028192041387010036,0.04392829891554785,-0.02335489217900015,-0.04512682116544147,-0.05309848105341145,0.03138480346711676,0.02136285488040271,0.0025507791829140407,0.009371523137768215,-0.06896526508871151,0.007254783494583645,0.08061828629262068,-0.06842051085860026,-0.08318082472733003,0.031201997609869844,-0.02627458171236468,0.01752923916517513,-0.021908604452369054,0.0020489920443212575
CLCF1,0.04603444232627646,0.021333636582751128,-0.0036562380712097586,0.04236569600931518,-0.08994235783178116,0.0431860166118211,0.07196945216913025,-0.0014638009744355714,0.05584453328721732,-0.0316107566262089,0.04068391770070942,0.15080628451068537,-0.013874771833446818,0.03813870057012925,0.013708520208556675,0.0468537746723273,0.05165128758299398,-0.032193847126847044,-0.013609918210858125
PSAP,0.05085224148681506,-0.02224995889426996,0.014567389505005331,0.063753257023157,-0.056196818770613104,0.06343455554556367,0.03735644481872628,-0.008292206731312103,0.05984577106081517,0.08548430407108938,0.01744383917518984,0.08452942102559001,-0.005879295017876157,-0.030546965284244502,-0.037551167982803356,-0.02912135121414481,-0.04003553052057781,0.0048870527710216044,0.027548141339344624
EFEMP1,0.02524462752953292,0.00010937167269153551,-0.05826422684112036,0.02508023006892349,-0.10563426395025459,0.09507806542282761,0.04230504604303799,0.013740575567785018,0.062156133259904905,-0.038118883826095885,-0.01228477689345307,0.015497041048669394,0.06209745649348465,0.07693086360205527,-0.018948293344453807,-0.03428179314531909,0.011968584738405692,-0.011709782777743889,0.050972735487103286
C1QTNF1,0.03715884199144652,-0.016601104868292305,0.007355061283817315,-0.008973629431239784,0.052604931569777,0.04143893561027186,0.018664458094933487,-0.029963463528669017,0.05141303457488047,0.017083365636386145,0.07655011622722867,0.016676519362094484,0.04712266621476034,0.01888467364631464,0.042582239988174876,-0.0402299644582106,-0.022359441254246253,0.0018687849260504048,0.005027691813834162
ALB,-0.028023951148406497,0.009801360034038574,-0.01537961229349839,-0.018233265640427945,-0.02435525188817807,-0.017553675825797876,-0.024935691305867366,-0.015335177889956482,0.0188584359860866,-0.013004530671059203,0.022917872795643033,-0.04260960278228486,0.0485352306221234,-0.04541157878433056,0.050355965230654,-0.00368977147725378,-0.013336356785598231,-0.030964407388675324,0.06971820565172787
CCL13,,,,,,,,,,-0.024785314881908414,,,,,,,-0.007999270896692131,,
EFNA3,0.03722621644424606,0.03143843531069673,-0.021492513165379392,0.02205734858649385,-0.0010962042867650131,-0.009861689168418893,-0.017974349584702922,-0.00019714770645947808,-0.06445151612461948,-0.034634592119238715,0.03296035108834475,-0.03684109698424618,-0.024368454550476433,-0.03628534803079928,0.007952706013967857,0.06293935268189094,-0.04582852520528155,0.045180686282613396,-0.02724144151389617
DRAXIN,0.020198192326105667,-0.04656120526546292,-0.02758591406070015,-0.037736024003189594,-0.013612245864925094,0.009274154911232532,-0.002476885164386729,0.03374190146208156,0.009729456681753566,-0.052908823279772546,-0.017547833021816086,0.07207650915768161,0.08281673672649568,0.05788297368829718,0.08989145557559604,-0.07526881468299008,-0.028372694566459796,0.01586573036056173,0.07705903727585815
RAET1L,,-0.016070619039045032,,,,,,-0.014748062041969125,,,,,,,,0.09022552099965604,-0.02607010085526344,,
NPTX2,0.10830650877397541,0.06834991176204577,-0.04122656160120389,0.010916052447754409,0.05154317163437811,-0.040872558367677794,-0.02952738971150496,-0.00012317804818917554,0.0848386453467452,-0.029947511676325447,0.03737720319580986,-0.06252090461410012,0.059587474888393104,,-0.06947064722318293,0.015700093620973618,-0.07081871725032732,0.02133553504130114,-0.024833983538545164
FGF11,-0.05773241313727811,0.012782619952236257,-0.016099830988798258,0.041424860616953496,-0.028975791157060324,0.04485571161896605,0.0223408947546611,-0.006555472829338328,0.016206370358003656,0.04795381631856943,0.02800007119073571,0.024399286925154796,0.09176916058322435,-0.024194500122848087,0.0075338727407862965,-0.03669763352764788,0.03718448272609264,0.0635644148386908,0.029046683132117706
CD59,0.0939205726891156,0.02370278158932411,0.000800434832672664,0.010059281246630159,0.04652400056142541,0.034004293872918714,0.033359931298153886,-0.017727774922705008,0.046135895517239164,-0.04929817818268342,-0.01591536951581176,0.039604053305966155,0.03473567705517624,-0.001814186579287012,0.055108558690321205,-0.001834250900156266,-0.019776367508101435,-0.004417066659109335,0.08666984012553113
COL9A2,0.06295934677991206,0.030663669997213885,-0.021404487057505053,0.02475960752091181,0.03306690958505938,-0.025818527793354324,-0.016770477334426246,0.020317043119602432,0.1035347866448173,-0.011556583685331986,0.025898377737131367,0.04213824213766861,0.012962796405475936,0.04862364441941866,0.002772953836296325,0.03140960170005902,0.0265781397970143,-0.00591772341771832,-0.014933236981071164
DLL3,0.046225187979702445,-0.0041978861995917325,0.015321479226305433,-0.05514063023493598,0.05619629010212377,0.003730481855364809,-0.018969311384171638,-0.0008989694676151566,-0.07266209236680309,-0.016664260959323052,-0.026473931063967084,-0.05964181165631847,-0.0806986731431247,-0.029702228045992537,-0.013516953756785945,0.06108926253966339,0.07414630914159731,0.06796003858368782,0.03462925987210656
FGF5,,,,,,-0.013977893242473607,,,-0.020253281874916873,-0.03137454710805912,,,,,,,,0.02086347521695245,-0.04170940326731564
LIN7C,0.03135984801577044,-0.00902237090330928,-0.003529385877441221,0.044773301153325215,0.0183000375265494,-0.05722895983601971,0.014979824903755903,0.07146296716005913,0.0006383949476154638,-0.029655810940172198,0.07559270574925733,-0.009692128588506387,-0.08176574358657743,-0.033906145205315916,0.030943862230633817,0.01858480199732241,0.025935234888960948,-0.03267040446066665,0.0030006784074153086
GDF7,-0.01979944488060249,-0.020194030723761417,-0.017595328877182556,-0.028931081705961394,,-0.02500416679398061,0.02685059833525799,-0.013501786065205412,-0.0372286822806864,,,,,,-0.015187760226193276,-0.01852227701085765,-0.017444524136412433,-0.01547531361985668,0.049618375747584764
PSPN,-0.015438509620286107,0.02451134711715397,-0.020532394685602993,-0.01857959080189958,0.011510101073001912,-0.042539671806964184,0.06791663154375024,0.020518174911314233,0.025410583878004957,-0.037996391044422345,0.03798169517508907,0.006054722862262394,0.03746384912611704,-0.029352939474922138,0.030232903416581948,-0.03043185552821893,0.001240662905836881,0.06619231419518411,-0.005308163438537427
ANGPT1,0.03291731886031762,-0.056890116177320676,-0.007276897659656245,0.01745876280694196,0.0013031993752801348,0.030336678794830617,0.0719107865630043,-0.02950378820802026,0.05005808571107551,-0.04445212182866189,-0.008447115881585723,0.12811705271861004,-0.04231981247343996,0.010461915001196266,0.1658485451693962,0.060307781356689016,0.032696717357074044,0.01988454719754438,0.09171732748288011
PNOC,0.11092364241656658,0.022295029644406307,0.02952575461157337,-0.02751687182609132,0.09473027509166161,-0.037003309217649126,0.02997789463635055,0.13628595924723963,-0.050725182007070345,-0.013004530671059203,-0.00473301995605032,,,,,0.06342760206579849,-0.02068119585409501,-0.028262520559903824,-0.02131581704592207
L1CAM,0.11648409786435455,-0.031942525078324686,-0.001974929274996689,-0.05672364331236885,0.007235336025515179,0.00985034261786649,-0.0313685976400503,0.037432717837076315,-0.01966699957835241,-0.0420927789529985,-0.01418019354429796,-0.04894875924288362,0.06652116995612717,0.00921363762322096,0.00657037427145955,0.025283581114491662,-0.011155545577173295,0.02592532564227468,0.0039060194253330493
APOA1,-0.04253312971037588,0.04262815455760713,-0.024367168368242282,-0.02525112533844214,-0.04575330261441035,-0.029914805663610846,-0.02035945715866911,0.005055685628413084,-0.01439698293994617,0.018528390257272032,0.04623783009770135,0.04463156037996637,0.006865586754922286,-0.052606394647274415,0.13795555858127428,0.05216246621178825,-0.00850795204911153,-0.029472861337279294,0.04032232975503601
PSEN1,0.006401183337393201,-0.009625410247145803,-0.03223526429354328,-0.004768971278135238,0.008949753230541506,-0.004835088873085184,-0.041085364572890845,-0.05006233933864625,0.09433563388730962,0.020242130903226248,0.0523307404481498,-0.001918648751084937,0.026462105517070685,-0.04212785942217294,-0.040718296765460814,-0.025248083897659115,-0.015920022910891358,-0.055257957166410646,-0.028586089983281777
CALM2,0.09990038595027956,-0.01641176139832046,0.0022619562738713976,0.002398815438188337,0.06782019412999228,-0.024082984546031035,0.0016310237804109317,0.06888448714166592,-0.04223418559117773,-0.10753752761756026,0.016787702653165967,-0.029780825065462303,-0.008583972577201905,0.07117253668565568,-0.038642701884289365,0.014136932264111906,-0.04958642257247927,0.07265183332958906,0.07579279191088499
CLEC2B,-0.037717391205086014,-0.001801741193301476,-0.05649351501975066,-0.017702501995266677,-0.025689407062138143,0.033205235560702255,-0.017180670898525763,0.09296195062107598,0.040920539314535105,0.04874320341024467,0.0038199800675125066,0.02949684476103013,0.008110170411915007,0.10547352925815907,-0.08130164284040181,-0.029909839763114853,-0.006446675638673145,0.07521956360963605,-0.030801821444566994
NTNG1,0.08309359551571567,0.00872473544606046,0.1204980701203484,-0.010268813378842988,0.0019076473516091714,0.03660053582967566,-0.012616741801161435,0.0014688555132709796,-0.03979492480440496,-0.02131067096116706,-0.03628394005969642,0.062440673097338424,0.06354096360277015,-0.0313984891846382,0.005502124001670899,0.000703901985073237,0.03034169921608732,0.05467208849695768,0.06212309977892667
LRIG1,0.03138030997761174,-0.037169349377223944,0.01898494106059405,-0.04299308566220514,0.004972903905728386,0.06661192556120656,0.002033935067387542,-0.07116992344903696,0.018586421399538776,0.03102203828788432,-0.019787476322661625,-0.03646420060895185,-0.031448443742243266,-0.030315566462731224,0.058778392860973486,0.017569886853426506,0.042442911988381495,-0.051068005369602765,0.0684503045463301
CPAMD8,,0.033809950194239075,,-0.01917864803360482,-0.02528525629920769,-0.012644885534865122,-0.025335241750989647,-0.013827996867388578,-0.03354270151404206,,0.03974731388455674,-0.011074479377317802,,-0.04047727405297599,-0.03444700378029373,-0.02080828235300667,,-0.028692856696782225,-0.02674642791611559
GHRL,,0.06433859625378911,-0.02231777444185772,-0.051156155923242734,0.10503107777753541,-0.02689113245625791,-0.03756431618600021,-0.012313395320285686,-0.022588200323007266,,-0.018512627640072752,-0.013588607534600098,0.10005590314742464,0.16443606330925323,0.03924357434864968,,0.11909211709838924,-0.005730479425239619,-0.023577254505816304
NPY,0.058617640698698445,0.06980179923572384,-0.03459826318413093,-0.0006106926139145187,0.052818392084880636,-0.08685572959504008,0.01929511265561646,-0.04070421138520538,0.029051722024231615,,-0.004773411955658009,-0.03932041044941537,0.06358718087386829,,-0.04141459752530153,0.022896366854740578,0.005103917252946716,-0.03457891569784999,0.10372211133684263
MMP2,-0.037204466819456584,0.01808756800755407,-0.04476293050306012,-0.06084394031113792,0.03600458103533366,-0.010345200299779218,0.005667831288408988,0.047652871079799645,0.03011863711658237,0.10365425332128882,-0.02362640502375176,0.1028789893856414,0.0004198518371006954,0.002421925633977515,0.01662337509899719,-0.028976116290148023,-9.171630355454561e-05,-0.01943938508040152,0.015821310176909447
LHB,,,,-0.016703154060740376,,,,,,,,,,,,,,,
PPY,,-0.02709823951686339,,-0.029075319691664384,,,-0.018515939962382343,,,0.21077072718652617,,,,,,0.0017795341725797644,-0.018184142542554453,0.12478133200583175,-0.0478793842212664
ALKAL2,0.08434257382655609,0.05024667712498232,-0.014123134247041955,-0.01646048328468573,,-0.01433719705015083,-0.024011840592064276,0.006039559769551666,0.08421927300078762,-0.03066720168864783,-0.008416645134063682,-0.01165660027452598,-0.060915290942233045,,0.015177867084605638,0.05466363928929053,0.012460451798461709,-0.0034583001726330473,0.05321725094002615
CSF1,0.018429700081470286,0.0008160647733580606,-0.03567183559556592,-0.027434052810970697,-0.019771930505370898,0.033489184881384255,-0.0008110861674756303,-0.039215113967948904,0.1003345986014061,-0.08806270889342414,0.02668239358629644,0.1022796400497015,0.06461034506896518,-0.03727011344522129,0.052376893343676026,0.039365955355639345,0.049401273638651995,0.0186090555030357,-0.07766693329978988
SEMA4C,0.07894096013437486,0.0686797150942497,0.012049723017827555,-0.04867608654402461,0.0008318282368786887,0.00704557551248378,-0.003919936410299623,-0.01481807661804234,0.07805244780334389,-0.012805160501250107,0.029798088426805612,0.004261960066759843,0.0167243912296227,0.08421039717360387,0.009234607732266174,-0.02888747516573409,-0.0026704407097878752,0.0018399016674263192,0.01817357324263139
BMP8A,,,,,,,,,,,,,,,,,,0.042607875915065214,
ICAM2,0.012628822917741426,0.07008397345343866,0.043142927793325486,-0.009727495177263562,0.03252673187760345,0.014561517770469623,-0.04881525250922698,0.01584561992454453,0.07665461566997607,-0.0712193039761697,-0.02319534016485333,0.015804780545842428,0.05260547010619341,0.08039458564296777,-0.04233918163069176,0.014606804117510155,0.03382133291855993,0.02929139637324059,0.032702450458098664
SYTL3,-0.048370447833565845,0.008906574639709937,-0.0316449227327421,0.07456724729051173,-0.01752489173716423,0.03505486832027665,0.005108107279845232,-0.02773989406673453,0.009943410474294053,0.021257703362868027,-0.011888298613432527,0.01007287985400953,0.01914878509537977,0.10286425626970387,0.04134850604989785,0.031311339765488694,0.06480986303975622,0.059981815049559906,-0.014439022891350767
IL1A,0.0437899699410755,0.005475336623771902,-0.003594896788647412,-0.029505693360399474,-0.05163399860140582,0.012839176436221865,-0.003279748983885591,0.03599387073692999,0.0171128328288465,,-0.00330416512530402,0.06407640138553257,-0.025738022528140878,-0.016081327430209628,-0.027672731733897667,0.07031344687850027,-0.027824909718444715,-0.043458878587903364,-0.042380855875335875
HLA-G,-0.03131435716519738,-0.010255456994641463,,-0.017641762945808943,,,,,,,,,-0.010646049825703665,-0.03546682836664307,,0.042765378251386356,0.028783610964361446,,
PGF,-0.0436623739681586,0.03644208213363944,0.012299492481896756,-0.00632586483488526,0.023133486749319875,-0.007577582959239397,-0.02941677033861668,-0.022264781465105687,0.08699890374769369,-0.04156971745741941,0.013013108738354437,0.05771679181518448,-0.026064462196830705,-0.00447798919440147,0.022690407314527653,0.047564636650339435,-0.04993469070834002,0.027292420207909722,0.09183428070209373
LGALS8,0.059673977224218515,0.003249114203539421,-0.03450734988699766,-0.07313287924242999,0.0029557999508781434,0.030164376372778974,-0.03548631115831593,-0.0008486027845564862,-0.005271361028091501,0.009830800981142276,-0.019387089686569547,0.03564652320878537,0.006348674920020565,-0.07716290614037706,-0.011559438897817825,0.0010174280558786185,0.011399639094870094,0.00027020448319941127,0.00235805092792136
DKK3,0.07298505754278707,0.003857372736900745,0.04891178890851556,-0.016868485376166944,0.030803792667351632,-0.002731092253199138,0.041426649467278795,-0.026015867625760324,-0.0942639494642532,-0.06305451900169637,0.002279109178303043,0.07625833756595783,-0.014656498328168083,0.10939784397266054,0.09844717385159453,0.012009169295452617,-0.029754729362392554,-0.027835700505784218,0.05691089396921526
COL16A1,0.061506813145522754,-0.022352245696242348,-0.04607317471766937,-0.020048329739276505,-0.051511492382132755,-0.006209278723969128,0.045447705715045764,0.012564387618027579,0.0038172786340190203,-0.03430835146396627,0.012592933907473224,-0.04134682000047017,-0.008304755420288528,-0.024511228352551404,0.01257953800428207,0.04111029315694423,0.0023444284073624783,0.0028571866024709857,0.01898729423143556
TPH1,-0.026369237416487494,-0.018157252769196292,,0.0059847616271553414,-0.009818173581259831,0.036867993287281325,0.02415677804136984,,,,0.09845187531804088,,-0.07274841773488351,-0.03399154680116943,,0.003928509436513747,0.05849043729614047,0.03138062694068162,0.08903310329173246
TNC,0.010867455591278058,0.024178521036843894,-0.01680512028757042,0.037588794666568975,-0.08115383164063239,0.04610611064480445,-0.021273244427673053,0.03624099221253349,0.054460046190550844,0.09555137400193901,0.00646679708553546,0.07657508942748437,0.06479864243476764,0.08104755024947653,0.019998902644552664,-0.02142251304761585,-0.032846185270178165,0.014006896654853128,0.008885814393722153
TNFSF9,0.09316780503825657,0.013365649411470905,-0.02361710018190154,-0.007322486324478008,0.0008611447861808535,0.01764275961724594,-0.04802193257171405,-0.0069422928811660265,0.04615039356149697,0.059252558669352966,-0.01785434588932099,,,-0.03448940238006392,-0.005133494714878227,-0.046531903762880654,-0.02695957416896232,-0.0058023687418999785,-0.01296813166894321
C4A,,,-0.013917715752452108,-0.019802558384870682,,,0.06604783005688357,,-0.024373355167362002,-0.014264406515972185,-0.015344869508250973,,0.11971278132511365,,,,-0.017628505360406846,-0.008001083635200391,
CNTN2,0.04286447151878477,-0.023798268950674495,0.016194863779721572,-0.03646982995258811,-0.022342779478636256,0.002959420887615872,-0.003615595317216787,0.03530635830322572,0.13801216820208814,-0.015103730792121075,-0.009884799297019827,0.04160452771747035,0.04795589777024342,-0.057407153781791356,-0.029192935777024684,0.01849466485563602,-0.009024850691085615,0.025145566964758278,0.000892872385163359
F7,,-0.0177137685267194,,,,-0.01264487818523466,,,,-0.013004532495919305,,,,,,,-0.01744452582325529,,0.026871238863690892
LUM,0.0031932186364437482,0.08694300864841793,-0.02051955686768125,0.03861573006745535,0.0006992658562829505,-0.01650596795744138,-0.0030569664273052987,-0.02509405094411502,0.0028067855001543884,-0.019992579732669307,-0.004119577796701121,0.10050469362248124,0.05201574855483594,0.11556816885161374,0.04605915271170368,-0.019368786091106552,-0.03667316293753105,-0.029890948694011595,0.014567973781965147
BTC,,-0.016070612345115705,0.05387545510046147,0.016543974454251247,0.009626496963849063,,,-0.022689465856207628,-0.029704454944388985,,,,,-0.0570668011270758,,-0.006168091557251773,-0.016881404334353277,-0.002782570040123888,0.013165091397020275
APOC1,-0.08464366737233621,-0.0447709798888083,-0.017574975595983734,-0.053090828737655735,0.09398783103734368,0.036396213966507045,-0.019770893770155725,-0.05712983768127258,0.11224221565314192,-0.09160390197377871,-0.04939320970834745,0.12062233051701206,-0.006464479457748672,-0.036125498959178354,0.057726486626517096,0.047422887404476914,0.02660594862860449,-0.017154858385115882,0.04983904255525819
PKM,0.030188058546930973,-0.03887968043836578,0.058873599224757135,0.0587530764425298,-0.03652249290791486,0.011651339412208335,-0.022043911883533364,-0.028552876808767405,-0.07039318724952388,-0.051519833940779816,0.026732773815908613,-0.02809034804483838,0.10495321588971118,-0.050864022450244836,0.007988590890412312,0.00015581104720969625,-0.07419026448556691,-0.0017894493576036518,0.0010666739028225394
TNF,-0.05876185699241519,-0.03313330037518511,-0.03090311681948746,-0.01723849025083867,0.008520898490459273,-0.018557927761516952,-0.0389946776761957,-0.018001911825656778,0.11606473316361884,-0.018512135525174455,-0.01778247660127535,0.04698258469696704,0.05507697882198171,-0.13417939313625146,0.024368025539290118,-0.021606660961411665,,-0.08256128837028287,-0.0065920081642909445
GNAS,-0.03501468152935144,-0.017326406404242812,0.03421267092502955,-0.049058807872678786,0.059532023188061146,-0.04192149838884325,-0.0688757483506763,-0.041547909163498035,-0.12045982455847698,0.07643077110843284,0.04800721626763272,0.08441235913837912,-0.0004516206394822789,0.00028752824229120403,-0.03182064826922396,-0.04263395134311497,0.03411973036533902,0.030954922497505647,-0.004361902120316195
BMP8B,0.01965280926601599,0.04063315767079154,-0.03855422898710535,-0.013526968466781853,0.005810477666840879,-0.04021126383615679,0.014085500706355723,-0.011953084415859785,0.01426564081956716,-0.03030896070973751,0.01954367293888077,0.11590963437216949,-0.03043280234445176,-0.02531131156822439,0.010154365635028934,-0.012747714629450495,-0.017089028205151353,0.05400755396726415,0.047667432473156086
LIPH,0.07657343849141958,0.001045050679182363,,0.022514841532953894,,,-0.017697473097962345,,,,,,0.08599229519923883,,,-0.007448078714688572,0.09640955265947669,-0.04098692404850763,0.05812296764289067
CCL28,-0.0197994275008838,-0.012396251524296418,,,,,-0.02725119715478364,0.005640250061762647,0.0052484912992255646,,-0.013843711273943285,,0.0017451746738330312,,,,,-0.019085137894120814,0.03759318283817253
PTPN11,-0.047118817440177076,-0.03128120928350781,-0.0025375069324713264,0.008964753197141594,-0.0164116277316506,-0.026567071733610472,0.04145614425812415,-0.04808252273726939,0.0535655940615119,-0.0053266438130906875,0.0007895017340614245,-0.07763821889656672,0.12292851726395905,-0.043117410673677026,-0.03968375708132814,0.018141302114508907,0.012924291268153525,0.08878602107550194,-0.07783886382221242
ADAM12,0.025207566673119845,0.068512209060291,-0.016573309672952674,-0.008294941059258206,0.042203765597725394,-0.06578569333686708,0.022095223156723007,0.0693474955223861,0.0281109817286178,0.008340907209516378,-0.007041119379026146,0.07834245895370769,0.030339445123733533,0.019607385872180895,0.09780472019996828,-0.0019496677418857258,-0.031558234060926824,0.03400835593585876,-0.014791848854513293
EPO,-0.017762632494445024,-0.02439743814097042,,-0.02557601269551679,0.02881258815560505,,-0.018515940770606778,,,-0.011824222757619528,-0.01745643757468016,,,0.10676793208866148,-0.041797060389631276,-0.025018852930540413,-0.016689737336255592,-0.000293656367064029,
EDN3,-0.027325483568430238,0.011418471864979317,-0.02222457124116219,0.0037337396226358277,-0.0009843688707612548,0.08235720893851328,-0.01875196626347283,-0.04414080132336893,-0.03627134330524179,,-0.017636562031328122,,,,-0.03202877362119577,0.002227911062429975,-0.0030384048768555046,-0.025726973080707694,-0.04102895369674426
CCL22,,,-0.017595328451104654,,,,-0.006037563400322225,,,,,,,,,-0.004352691393278984,0.010639688306388631,-0.005480389384699458,
CCL2,0.04179845304048389,0.0236108961407765,0.00011148832775589556,0.047188918503707634,-0.09857586249076884,0.058501320195735895,0.015222562887656972,-0.017405102762692675,0.16794148631140735,-0.08097382461960599,0.00983997675626732,0.08939942116692788,0.09973475966273602,0.011987628518896277,-0.022313818194221915,0.048195985957082944,0.012532240432886605,-0.038596914784120744,-0.017286521012563776
DSCAM,0.008515439405015651,-0.03299349026437002,0.006072981205584692,-0.019403176879929103,-0.02110980910920316,0.015451330357890343,0.019824667425921066,0.05303417545185138,-0.050951678279413076,-0.017396089046344834,0.003975285867242311,0.022855074719757888,0.035183712445872095,0.012916190608166992,0.04767399405678243,0.06521569323470777,0.06432144617701038,0.03987177793974723,0.049035243225702754
GPHA2,,0.06313668816854887,,,,,,,,,,,,,,,,,
ANG,-0.02786397663504107,-0.030799064505121636,-0.02060311896109084,-0.007637413030163313,-0.07147273764336592,0.0913763549750423,0.010993390482233734,0.041499707493213876,-0.003042154099508849,0.10540555754231785,0.04779258058104178,0.057492492720232935,-0.09678199802765007,0.05490715884310106,0.07733330173264627,0.008307768213228754,0.01848840761259023,0.06653215108484803,-0.00859283967981989
FBLN2,-0.05406651830801249,-0.018372602921602386,0.05364259326655152,-0.00885091821004465,0.002267164364784767,-0.011969440698945552,-0.04623737976453608,-0.0007930827521197961,0.011678150878102773,-0.007507075198055054,0.06259387738217005,0.05174089472840265,-0.005127809753151412,,-0.03279830857707236,-0.02637623474686391,0.020094273012151314,0.052443995518498314,-0.0059506678143907595
VTN,-0.0020449434376935507,0.004962950884339886,,-0.0328870181067316,-0.013605719389295095,-0.02131513919359923,-0.030419611307444402,0.07100232916803025,,,-0.014505248633946777,-0.028556471504295158,0.0023819544250917447,-0.05139779797027323,,-0.017592753017061473,0.10120773460334288,-0.0067372397218135385,0.055953292763441735
VEGFA,-0.05170172852727477,-0.035082839047885866,0.06956382115848812,0.07505274384426279,-0.09938163583513462,0.028426564395324563,-0.019174000981758164,-0.034236435790477145,0.07795273248571036,0.12023229221773277,0.040833430204937196,0.09866551539615967,0.06873440518903542,0.017804663591455498,0.0143054722454241,-0.02522442303579314,-0.017369112049009185,0.016460396276925145,-0.04374843090183002
F10,,,-0.003956651502180798,,0.03209264616342036,-0.02056084158883961,0.04831466937262906,0.01270290181211619,0.10057995271132276,-0.03814999796253326,,0.13200001436397765,,-0.03193208816477184,,-0.03004681500163312,0.024557359555363985,-0.0358315242600485,-0.033875375159007536
SERPINA1,-0.05130747163084634,0.00803301057903396,-0.005788654309183738,-0.020727733271774417,-0.0007460371528989019,-0.028845632098922366,0.05507784330603801,0.08761744486006892,0.06492103415951472,-0.05318304130254948,-0.028839252885360225,0.006933376251866277,0.037165383231209645,0.01265440146739728,-0.007737111986305852,0.025368723941990343,-0.0765948829268858,-0.040411324025229095,-0.004584297319053173
VWF,0.014092706762008841,0.09144105245109788,-0.018928635501929223,-0.010713424463580881,0.044157902770429774,0.019530536755820907,0.02189736040527702,0.002473488666547384,0.029600071650937112,-0.09259240487453822,-0.005238097935430955,0.02676380053044156,-0.04841953681627451,-0.007702188828052911,0.09251542248533444,-0.00631163161721033,0.05167837601241211,-0.014447207578847942,0.013233288037333488
GDNF,,-0.02843556608769997,,0.07622356525611242,,,,,,0.06838784636946262,-0.01745643621522879,,,-0.04657897281144032,-0.035695173602702406,0.02077932780048501,-0.023370697549670704,,
VASP,0.010084275135719545,-0.021761194716360857,-0.014527118357607349,-0.02454462322318509,0.004717633598058711,0.026353758493763826,-0.017307499130231066,0.027671898005501083,0.17902405196551074,-0.005563282380863465,0.007159942998416185,0.095651630476325,0.07634344514837846,0.0025302064783943585,-0.029626813500890414,0.01502078881829899,0.04052466927000422,0.05158383775142227,-0.02053867065373397
