,UKF243,UKF259,UKF260,UKF266,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TRH,0.07829671104374893,-0.03495130749803423,-0.012506810274576327,0.058484964950329524,-0.02981890488564623,0.05615631553681916,,0.02964771854144744,0.07273487892150322,0.06112935962404236,-0.002617281988595775,-0.036426741162384785,0.010483126783728024,-0.030629784186312358
SEMA6D,0.028368881016506392,0.04209159797491774,-0.008349649877660521,0.06547135621194682,-0.006236382653786181,0.028383445734378305,0.03550144335081977,0.010072212922812207,0.07734706288991978,-0.04381878286028646,0.013818011153775235,-0.015244474911854627,-0.013459378099812591,0.02261953725625731
CEL,,,-0.024674633879216017,,,-0.04669271062769278,-0.04261902981144904,-0.03987393705156685,0.02618817889998558,0.0750073587663265,0.009976046924276795,,0.014090467092394738,-0.004382129817503057
PDCD1LG2,0.05170259556214352,-0.010364275666511602,0.0627126551909542,-0.013502852680601904,-0.04268982371959633,-0.0789010999144719,-0.04850811850554004,0.01586770619826222,0.08631755260253071,-0.015452464423301109,-0.07554252329298082,,0.06849432198069094,-0.012326455246781486
SPINT1,-0.0346756023008982,0.049966534252330386,-0.03335941726320548,0.003563701479330347,0.008265249156601259,0.0476711838438417,0.05398900265753215,0.0015810619504623377,0.0025298351789928173,0.012644121765961058,0.04092411268346863,,0.01333616667704073,-0.0536193983848043
CTHRC1,-0.0036710473422402715,-0.02969789914482593,0.0859059161613958,0.08442584561915142,-0.005328276361348884,0.022783980709714463,-0.0160857576852312,0.00846959538743607,0.09923168232595479,-0.001690017842490727,0.0537722308267299,,0.010246279235240944,-0.06162418295170939
PODXL,0.09360506472793141,0.03472038548854849,0.034001541318317154,0.05808502905958097,-0.0871079999799038,0.015336410343224619,0.0916428624529981,-0.02189567340129575,0.08346053815854605,0.06274932536483681,0.04191620218988571,0.055663542981904034,-0.04277742670144868,-0.040921450998901716
JAM3,-0.005330507710699428,0.02067164009864552,0.05904430015773779,0.05871153768816747,0.11146408385242917,0.019171648419765642,-0.06525846605207823,0.058508772044995445,0.027874223682031497,-0.02153871659161438,-0.033034000675371065,-0.061840215131266224,0.01508221371197421,-0.017836354381991337
TGFB2,0.08259188549839097,-0.012387894295809252,-0.03672258090186514,0.004005957170159081,-0.02742442605132587,0.01651952181712868,0.03130296804419196,-0.04008042322648764,0.09033013655101413,-0.03117166103467389,-0.027871321771576984,0.06720442109368018,0.02803567857906482,0.03978059959591306
COL18A1,0.05057881173921425,-0.008131779007613084,0.07986251875498686,0.07731406225918924,0.0205994420979804,-0.009353008973417131,0.10593105973956,-0.017873986625165414,0.0027911660194010306,0.04201064546472281,0.025103186130949976,-0.03924177381989049,-0.00794634495339847,-0.05309784073393747
NODAL,,-0.02903761095637624,-0.005153117138517681,0.04155246780361683,,-0.014302481066254992,-0.0015904279454576535,-0.02864106923826741,0.01900326014272536,0.021462225825973093,-0.02906639943128902,,-0.03292357558908218,-0.04839497576753964
INHBB,0.0461897122974955,-0.020174175778796048,0.004865550756274562,-0.04505880763422616,-0.00656366889289579,0.010749194749062715,-0.009211717871960545,0.025064817457629417,-0.01575103040445939,0.00791282504983331,0.006659540562064511,0.0604691717749908,0.01427468442493312,0.020062660389438745
LCN1,,,,,,,,-0.015770228438205622,-0.013543903018728298,,,,-0.024327292157248555,0.1053259189667541
ARF4,0.00019439123412788692,-0.034047428697950695,-0.04004428986230834,0.049406379442233396,0.09030056517209223,-0.12804539779770407,-0.033615993366476596,0.002395576438023249,0.049601770002229394,-0.01211760023892096,0.0026997975957461927,-0.02690594136462017,0.02312334023515947,-0.08577010903276155
CXCL14,-0.008832446004109611,-0.03926540394122613,0.00856369401167295,-0.033510879606972514,-0.12842615485578818,-0.040034182744843,-0.03397402844834564,-0.00141729530753821,-0.020275284235649595,0.10129575273000743,0.016146074221915795,0.043352502538609734,-0.028075581537357775,0.08663709002696801
LIF,-0.010426058000475495,-0.014538319756193503,0.01958649455948085,-0.017034935251433535,-0.02605199783357546,-0.09571904814611966,0.00972619192989292,-0.029966736295828945,0.0026966870938912413,0.1133289354994389,0.012843758991529366,-0.008395119340263265,-0.028607150442392416,-0.04278397552356984
IL17B,0.05916488067554868,,,,,-0.04807320543530849,-0.0378260973338344,-0.0015408589979829194,0.08562552327123399,,0.018518290746535618,,-0.04109220038528818,0.00867893987242574
MMP1,,,-0.012506807546251738,,,-0.07494421424181881,,-0.009610665551954728,-0.001233530286577973,,0.0037687174596189037,,-0.022278695403161075,-0.04123070426090751
MATN1,-0.021091353656752018,,,0.09470748422571611,,,0.0029889023349914494,-0.008307144546754196,0.09083788736775904,-0.013579308272297717,0.03448488582045815,,0.02922072951192371,-0.016789652383524072
ADAM28,0.03454497128510696,0.02371903564720025,0.05947671174007679,-0.00013002485996131143,-0.008807105575734863,0.026551383431777254,-0.018986521010054148,-0.003993157343464609,0.06501801133467386,-0.008465581513767582,-0.012933541661350148,-0.01529517997696358,-0.004651511422968368,0.012232282497096639
TCN2,0.06362180118804783,0.09781905650963524,0.04710102347639284,0.0028839999047576724,-0.04538179210550807,-0.09962279814327737,0.11871656255786835,-0.030747675946571674,0.09180491861737941,0.06732953401700315,0.007443060661575861,-0.02997705279218111,-0.0030862164926993116,0.0025498739066310903
THPO,,0.05079381136996552,,-0.02338603231278096,-0.025861119044417395,-0.046225402728935855,0.05492648055970828,,,,-0.020768363947913426,,0.020361139069836203,0.05357920994187665
CUBN,0.018164152145196902,-0.04756974052509636,-0.007409669963648694,0.05874458420098308,-0.019886373199473874,-0.07350616043823124,0.09445495403671839,0.0006893825884010076,0.024726031214765073,-0.03558755454430509,-0.0500804507617583,-0.04544947650943475,0.04413999126401221,0.05400593904518326
TIMP3,0.10723881775427785,0.011761582056037204,0.0401894434400414,0.007929284001049901,-0.0035219516805515445,-0.048231855363140674,0.01814277334135964,0.04553309768514205,0.036080226134646454,0.021362960512885602,-0.023013324549380054,0.043280380170513506,-0.025648023091438835,-0.00478747641977152
PIGF,0.08498374789603591,0.05361671139411923,0.00525847766608484,0.08132317596986588,-0.016954470063094428,0.05895862759566451,0.06887805650238495,0.030094656334037614,0.10467666694190453,0.044216315234575435,-0.04123410359438515,0.10146520648164983,-0.030392792633320332,-0.05722704856646732
CRH,,0.0009590328226782766,-0.012709196141843085,0.09051932191089107,-0.022185140575060103,,,-0.03187455790903721,0.02413818909910096,-0.008104798883278263,-0.033173071049660635,-0.04245183217818138,0.00014578846426922988,-0.007941519344887231
BDNF,-0.038206346406674516,0.007077889783014185,0.02509653875398941,-0.0412174063732185,-0.025669014947589327,-0.06291475292737497,,0.03436813914992751,-0.02656639004830369,-0.03502751694283652,0.03124939028765459,-0.03926422470767293,0.026991558439986647,-0.013319703566807629
CCL5,-0.009332631501784927,-0.030589639990101992,-0.0006376885292797446,0.052860774723471074,-0.0022274173028375673,-0.062478530885001,0.045298473530780065,-0.014515895028261321,0.016303671107747785,0.07981761085884169,0.011944159274677138,0.08897463313560028,0.0093464029374378,-0.0006191492124750899
GAD1,-0.012820689121545529,0.012802122692122017,-0.03495302247860442,-0.03294461212007393,-0.03436308083002991,0.00028238563829826707,-0.022376525716678308,0.10428873240027633,0.059605034317506835,0.0519831382071948,0.00032132792620484003,-0.05394775110962471,-0.042903508032968364,-0.006996004640230402
COL14A1,0.05392834830019295,-0.001048645242857964,0.07243760507471528,-0.021454225858754436,-0.04561394325346314,0.047138697083070426,0.02082093163575206,0.022027959340641494,0.010789789573545988,0.12186138738849256,0.020265264215210615,,0.025687334290566986,0.020289763742484226
HLA-A,0.10204488745278323,0.020643351513580526,0.05283456348756024,-0.0090700255968817,0.08211856333067083,0.10236456537855841,0.0626021037792216,-0.02807483067448702,-0.0786024061242048,0.06665800424170008,-0.016398222113239515,-0.0309044303385525,-0.024405659268844415,-0.09296837619873845
CD5L,,,,,-0.0269889566177416,,,,,,,,,
FGF18,,-0.013212946663815561,-0.017340556345055224,-0.019227964223248097,,,,-0.044150041004853674,-0.048958663301336434,,0.04791947402636649,,-0.0063743386144102885,-0.02304916185256549
ADM,-0.11386808523597228,-0.0695632016135573,-0.013341158665998875,0.09507885106557461,-0.025117789129527328,-0.12433173706393391,-0.04849323984192761,0.03519806127045641,-0.11753325516183631,0.034449910876677245,-0.06405742745674241,-0.017811207643117496,-0.0431782717656278,0.031476172292046876
CCL15,,,,,,,,,,,,,-0.020864245129414632,
GNAI2,0.08802737508736462,0.07973596790537811,0.022535771671252494,0.030928073509895522,0.04578565124066052,0.02739735002307334,-0.0444153445364457,0.050104733136002284,0.07985683052379662,-0.0109544917348301,-0.006066289614157622,0.014195824851167924,0.04798006473386388,0.023276713599211667
HDC,,,,,,,0.10279402920743685,,,,,,0.05966424009167946,0.13243769898766194
COL11A1,,-0.05177682284449311,0.02991415175075687,0.10938607706309317,-0.03276014626248782,-0.13575555937544687,,0.07301843948090855,-0.054206452475262706,0.013198801190643629,0.006322329000685861,,0.0715854230924104,-0.026080774951674858
NUCB2,-0.024410826186406633,-0.03947717266618879,-0.003928102051662164,0.03995373704173496,0.07738788412675005,-0.004313133625608101,-0.09255748413473713,-0.032620763715371974,-0.023098469810930757,-0.0011018225893499683,0.037316785539350354,0.06981816402340163,0.04430489950477048,-0.040124245399853084
FGF16,,,,,,,,,,,,,,0.10532486522487214
CXCL1,0.07668711106183042,-0.04374139483083146,0.028043343904830546,,0.0410516646603826,-0.034701443591504295,-0.03590261597620109,0.017164886810301313,0.010181351493231962,-0.046553853987011784,0.011500687562885414,-0.04870918023122762,-0.05248650330302187,-0.02146707787970473
VCAN,0.054256916093010484,-0.01044050316570837,0.07061781297692829,0.09010975219484567,-0.04804916120197284,0.07081052668209496,0.05198042375012249,0.07270374281913072,0.05832537627581506,-0.03023445669380325,0.015723972286634472,0.025599468957610488,0.03803447614476165,0.0029146259826105633
MMP7,-0.05900766805218988,-0.02626823674990578,,-0.017034930469811638,-0.01588261404664128,-0.027273999605622958,,0.006748480342156152,0.020502405232997643,,0.009647322307296143,,0.029020032951833617,-0.06525865441484957
PTPN6,0.033875197321327814,-0.02127202440744566,-0.0037513846840855564,0.002973611926986417,0.11809372121010375,-0.02583966645705156,-0.07108894926711092,-0.03136267015967813,0.05350039191934023,0.02879063732143621,0.009907705900328512,-0.031770577842723496,0.03328638306851111,0.05245374665704854
PTGS2,-0.0678380955104283,-0.05537112344932654,-0.010096664666141729,0.012007286354075332,0.006863536936107666,-0.05498019441312128,0.06985637385869074,0.022160419440307347,-0.058843198895676796,-0.011998305310940347,-0.055960506034069296,-0.028897349325961122,0.006219441207003251,0.02187964974305568
XCL1,,-0.01437615883914078,-0.01329871080149912,,-0.02083347052536077,,,,,,,,,0.07497064323855808
CD58,0.045909794755238785,-0.03323497267430015,0.0438911932223354,0.10355379969806376,0.025905839143420723,0.06287922535880622,-0.0769748815389664,-0.032858232036475636,0.10149507436065694,0.03556836942883852,-0.014082251399017656,0.08718549801018219,0.006188977545825154,0.015831339269016233
TNFSF14,-0.02528186689755376,0.053450593863619895,-0.027387859280521315,,0.05595739837086774,-0.04480019662197209,,-0.008905994493681473,0.05567763564430484,-0.04658003203285124,-0.03781051782552904,0.12539742669205187,-0.03154889249636398,0.15144026173473898
CNTN4,0.031789904971509915,0.021502662828060865,0.015310338283771392,0.056112757954312795,-0.06877659435941579,,,-0.03354929937209474,0.03147668814839398,-0.038866141234603864,0.019177298989874258,0.014283128642156738,-0.02289951420021615,-0.0357003518600098
NTF4,,-0.018185211365886224,,,,,,,,,,,,
INSL3,,-0.013212944072173192,,,,,,0.004784504562307129,0.10876649361758951,,0.047468245067822,,0.03210504996314553,
BTLA,,0.06350711356762317,-0.013864348723319429,,,,,,,,,,-0.02762371554002453,
MFNG,0.03517727539792356,0.02093002082857732,0.06531935438361756,0.08131263900228257,0.009911369393547207,-0.012321138880534769,0.04461352735358545,0.01779342726107363,0.04587316212224522,0.0004703220208489317,-0.05059407811944749,-0.003512577214782672,-0.0027670345270918465,-0.07058644005817695
ICAM1,-0.027934362365749556,-0.01153788330641883,0.0004557925932722167,0.053388089104570935,0.08641316228272418,-0.011421270141986743,-0.022754112929572825,0.02785343217900257,0.057592328440051,-0.05976877913229435,0.04904965094678936,-0.02211202930096374,-0.006519868664853795,-0.008574500654899144
PROS1,0.034503711409297456,0.05310386407969621,-0.020225545997750453,0.01583617928897904,0.10110329351398703,-0.04337522011215289,-0.002350409192317638,0.05190865902508625,0.034112712174776384,0.044839663163383475,-0.027612234343966785,0.02071345464864526,0.006491601900067498,-0.0022144516480347982
CLCF1,-0.09979811434929514,-0.023916853383023223,-0.015797349378289614,0.031740687772066914,-0.03653226623942664,-0.08657986548598007,-0.0701161610953897,-0.0367746583957219,0.02288797706476435,-0.010036961070998066,0.03620296910207203,0.046997617499249765,-0.007918727736436109,0.019532802901423
PSAP,-0.025681843469161532,-0.0067048588168195184,0.0014268418895676917,-0.0844019936383887,-0.015154192783222319,0.06515922114538658,-0.03854724313238045,0.0272498870118435,-0.031249281566986413,0.01142025412284926,-0.034553703951066876,-0.1121093541425075,0.011860755003055373,-0.025522436021770532
EFEMP1,0.025388827434761445,0.03907890733478894,-0.008139393509577382,0.07620980764833371,0.04102146627171636,0.037025553017415266,-0.0042259959572763595,0.04433314159534156,0.022513954714780682,0.09056456625035009,0.015854613266142965,0.0352841596354541,0.011188644762460846,0.005279917495315077
C1QTNF1,0.004855753577369917,-0.024911814149166336,0.024009396938766015,0.1384711425845606,-0.018237142254275432,0.009497341060853435,-0.06689935669229433,0.026310984236142476,-0.05133933057147091,0.05415378066205423,-0.010876734496208029,-0.02651226007202145,-0.023622159537694493,0.003929432820693666
ALB,-0.029852527196235285,-0.023457695817693153,0.04481096917821034,-0.016294922003286146,0.07634060282409452,-0.004246311366048089,-0.05292241072635946,0.011975040928334447,0.022824567894299447,-0.007909187624871129,-0.02461289085194354,0.0019135050214662923,0.06206422382638992,-0.02377112284376453
CCL13,,,,,,,,0.04103432993049464,,,-0.01446148475821894,,,
EFNA3,-0.05100267448366671,-0.032204814741310976,0.014536130437783465,-0.0006259804649872266,0.004636912612125839,-0.039679741274722354,0.030868861577117927,-0.01112085611737605,0.007723639183304185,-0.027216723056027136,-0.03186097682105927,-0.05573560057509438,0.027754231498106543,0.03265608496472884
DRAXIN,0.036828395234652436,-0.0020206566909763217,-0.016485652865749188,0.03893143475106805,-0.021742995206295124,0.04727494088274642,-0.08302899593899568,0.009297693450459528,-0.028184357258543968,0.051251737828368595,0.0324337851689707,-0.05743910208808484,0.10388200078450646,-0.035894210975329036
RAET1L,,,,,,,,,0.03129740682530808,,0.04054203693029431,,,
NPTX2,-0.03456033636398482,-0.01202617154367122,-0.023356996817473285,-0.05612539147711398,0.028320338868190652,0.1307991605358907,,-0.057992565456771686,0.06003354243920301,0.007775063730352113,-0.0436392025723272,-0.02058626392170697,-0.04908727422319023,0.023760744508884105
FGF11,0.019139727365157195,0.04714459593808363,-0.035608515493910906,0.0835647123727442,0.013750391812207188,-0.038786213278984176,-0.0006666600994107645,0.019798891174034838,-0.03205623183017107,0.06341425513770046,0.04993102646598184,0.003698401294129768,0.04417597449665332,-0.00932768457017138
CD59,0.1230085574524515,-0.0037876404439781664,-0.0352428459725141,-0.03999656200330681,0.04526167147562177,0.013970297943263262,0.030654518489966916,0.014042303322261517,0.010964172600593399,0.02420372113781666,0.006095815630366189,0.02625253513211395,0.008359781785052211,-0.03238489957978524
COL9A2,0.08324423294560446,0.047656581784753696,0.06251044092782482,-0.0093077102979926,0.0037746598718284953,-0.005674849888540435,-0.05010432572286205,-0.004407616414163274,0.0778118437296357,-0.03609060169237493,-0.04554171834535507,-0.00846823090844355,0.043556117674582354,0.05091713290957774
DLL3,0.008138767632969961,0.045317222156415975,-0.05332069850259781,0.07986150152581262,-0.03710600542969272,0.005581460990875963,0.026316526890111436,0.006242669672115102,0.08457599879953755,-0.05214993051844767,-0.021716192649288483,-0.038767558512604924,0.03643473550803143,-0.03778983977023171
FGF5,,,,,-0.01527514279708414,,,,,,,,0.010354989999976968,-0.028379527259130233
LIN7C,0.04473871550737637,0.04760466507837579,0.02063195066394049,0.03172716442696031,-0.05187523225525149,0.004131355179151456,0.05623629312649046,-0.023075922124080214,0.021640963721954534,-0.041733205022278966,0.025890957088547616,-0.01372935238416207,0.022572609942022998,-0.014499114405133098
GDF7,-0.02109136801011575,-0.023575749754136406,,-0.007194228018491255,-0.028078088356092407,,,,-0.0035175655142785215,-0.05060577510949417,-0.030737741042049384,,0.0017958248052820462,-0.025665210235707784
PSPN,0.021029718131477852,-0.04289115311179407,0.045468074105337826,0.028492700208916956,0.024321559008187135,0.02835633969233625,-0.041794952401808846,-0.08498650282344154,0.02285383634776355,0.018001959476047408,-0.052140245249063556,0.00528503648241412,0.024218734233887065,0.05311553992445404
ANGPT1,0.04920902182451887,-0.011708784446524078,-0.00792614404575553,0.05430639115518618,-0.03413970933565017,0.10613147658465537,0.0568160286328397,-0.039307673740675196,-0.022268727296252025,-0.06045734425401149,-0.012936524438907582,0.027371135700613367,0.042989824990833245,0.012619963493403406
PNOC,0.06223871701022497,0.029830603819858425,-0.04117281819769931,-0.0046321086896480654,-0.028156395978253094,,,,0.07204926850636784,,-0.0033849302024055675,0.014609502407728805,-0.029484708489728572,0.04730557919875822
L1CAM,-0.04901986800623993,0.025368171414892577,-0.049371340890245564,0.027423717964906287,-0.012264253654152533,-0.03975560996441476,-0.022883400110715994,-0.011880876997780693,-0.07137079438918423,0.011216352691091853,0.0014736676956734333,0.02966250249989938,-0.012319919099606837,0.028765690177598627
APOA1,0.0928741462720852,0.007221390064818714,-0.027615057712649146,0.054644690464291795,0.015165968216862624,-0.013747165234907748,0.08629252849260984,-0.007244762147162487,0.00034855359702575607,0.09355537993011362,-0.007617087622056887,,-0.009635209706339515,-0.044506497978303895
PSEN1,-0.06888064915322432,0.02950572276894322,-0.027909325579956658,0.020911361030035373,0.03322533712572835,0.0896968094554019,0.05495078543798559,0.01014219845387325,0.02905887660137051,0.00699878849925555,0.017044384486879886,0.05683395265737064,0.07389903380134057,0.017858216378816398
CALM2,0.045822094467594846,0.0192272044557717,-0.06130864925155576,-0.04277965591484922,-0.08116439027059968,0.07232883361387384,0.0404113465005972,-0.021658844228663873,0.09013372640113482,-0.07244355571858778,0.022275289807347335,-0.02534791409225561,-0.027717319219356346,0.008861564242485017
CLEC2B,-0.038586023721362314,-0.07992726345470079,-0.03252095859959702,0.06236329383202019,0.026538782764174648,0.03246985043108952,0.07063677727522975,-0.05636580520903338,-0.07781437101137349,0.046722740153461215,-0.021965706496030784,-0.03636608912214741,0.013761101170937607,-0.05591419078425981
NTNG1,-0.04261125333468315,-0.014237217920941776,0.03142196305559723,-0.011861359679440608,-0.055809412878715305,-0.058598946808841576,0.048047420905388084,-0.05329667647247204,0.048312206914406526,0.03237738483262615,0.024820113574626025,0.06590078624302204,0.03049669038535881,0.054395961305657846
LRIG1,0.06781089642765206,-0.038594658107574745,0.022628762513515397,0.02297026346259482,0.012253194874192122,0.15171757168732986,0.12603314563250795,0.04488986567000723,0.08961932972530788,0.05128613557557507,-0.023166005832446747,0.004374029508628071,-0.040207310058315154,0.09662349975895929
CPAMD8,,0.02148883023593573,-0.01688488157454067,0.025026143038690295,-0.03445873503273059,,-0.026087932581625096,,-0.03472854264321326,-0.02733063025153778,,-0.018058730644443466,-0.029933654135661396,0.17312387788238967
GHRL,,0.019422642301257308,0.059815974941342734,-0.0173228005853292,-0.01703615184906887,0.06146775377278481,0.05420928952247466,,,0.05510622465218299,-0.021915279142105594,,0.01071466741521988,-0.016042217929969634
NPY,-0.0421447928831492,0.06824949033848184,0.029084206818796903,-0.03697360556932013,0.07573215506902993,-0.05074582971396979,,-0.028076934824498526,0.069940685430892,-0.036206473281192135,-0.001368434605866086,-0.04736311132051882,0.01046287160831265,0.027443570644550105
MMP2,0.1298199746585449,0.009199623565579242,0.08663643800472501,0.035802551667024916,0.013291894580964638,0.057357782711091966,0.0037947236179718532,-0.04171642143248353,0.024914777991986777,0.033101375987327784,0.011042648659889855,0.04488440164448681,-0.011145767736988594,-0.06265639504301097
LHB,,0.00803684601473212,,,,,,,,,,,,
PPY,,-0.011080698882593948,,,,,,0.002451127368841953,-0.0007260319053731803,,-0.010765544761265402,,0.014515295502647326,-0.017577644104408145
ALKAL2,-0.027568154833554816,-0.013413540450923847,,-0.0493027610225207,0.055585061850231196,-0.04715643144477917,,-0.01831102130358038,0.02446802016000363,-0.005887340544090629,-0.009338913578166078,,0.01243742343611536,0.17373429746116867
CSF1,-0.015329990968340661,0.0027479044792197644,0.0016408550295817044,0.050500951214839065,0.02764618811810871,0.02633062164022696,0.018071053462741734,0.09043159679476509,0.025058322533101807,0.055235736257240056,-0.03638580426015561,0.004319375763205714,-0.02658856608707215,0.001639021893789551
SEMA4C,0.03715280434764869,0.044042772431477833,0.024482068412367636,0.05435076948624435,0.033792238545378696,0.07516226547264268,-0.08134195581493495,-0.017042306034518537,0.008981675487946018,0.011377907927060636,0.028121348686847524,-0.08412211946173781,0.057299272865149596,0.01886394393383534
BMP8A,,,,,,,,,,,,,-0.02564121379259319,
ICAM2,-0.03946331814696645,0.004694891202256998,0.06422250267789847,0.060773009334058256,0.029407603948458004,-0.05374004507813126,0.02526557619027626,-0.012328655203857277,0.05175350354958326,0.029590408155536763,-0.007119982062401153,0.029874553979649793,0.05434023037746837,-0.0025266682518300886
SYTL3,-0.024764277839412794,0.06546693463892218,0.056452853524287465,0.04311428786447044,-0.043464833777463095,-0.0026275309823398287,-0.019263980520932766,-0.052810881490949424,0.03282285923339843,0.00221868514341017,-0.030664553494364657,0.02434903701438237,0.02241391034512249,0.07999614455741984
IL1A,0.11628806843522368,-0.0036913949613015524,0.004250252266828264,-0.02327620091783577,-0.005903518571593895,-0.0965352508594984,-0.07470022777794183,-0.018642923190666322,-0.010300631056598508,-0.040603215691796334,0.016811501216952695,0.007859386310238983,0.042957869537043204,0.008362782630253269
HLA-G,-0.033357633759643325,-0.01437615754085289,,0.044960098296141976,,-0.04132241072619649,0.04963795417282951,-0.029141318524908665,-0.009143574798633425,,-0.019950722468429848,,,
PGF,-0.012150421343042596,-0.008793083571007214,0.019803360269464713,0.076781544189163,-7.183228908748702e-06,-0.06221850478332873,-0.01908702223047768,-0.020814243202927733,0.01823638696106331,0.0490772408729875,0.05571068072671993,-0.030261353162641707,-0.062704501639696,-0.008579701527006729
LGALS8,0.015153319734641001,-0.028650047446360367,0.02321479598841381,0.016646267971818562,-0.058966332262746876,0.032807241017852026,-0.04328347488556626,0.07115155773546218,0.04676445348875709,0.08931874680841836,-0.046842596652096107,0.002163706269952503,-0.023039194587499652,-0.013999934590670723
DKK3,0.07704633799097282,0.03400950702396541,0.026083464136552655,-0.07934836784163035,-0.1128348681497003,-0.014640595003201806,-0.009587945187719188,0.08454105782985678,0.1234306580253952,0.020832697438254787,-0.03431479358099928,0.01279132716547196,-0.028756721187389676,0.00880839557217703
COL16A1,0.11101171536119507,0.08014822533148637,0.043669186063607375,0.032827706610839946,0.044400867841353185,0.04942288337497328,0.07901578264008785,-0.019712523361878034,0.03070011021800956,0.022453910347896993,0.031336190991483964,0.042728045180532144,0.011183766086226574,0.012582520329164602
TPH1,0.05179273224573282,-0.026160894111668477,-0.016574700109431573,-0.013321588848089844,,-0.053735739130320745,-0.039613566609943134,-0.02504263685349597,0.00018354905127302614,0.04948292172104858,0.04171222307614498,,0.020498246609620137,0.01381095050849869
TNC,-0.005324730300597279,-0.01163297307273839,-0.025362617739256094,0.05728099525948361,0.004189784647416434,-0.020481958881807483,0.013275703222963772,0.035247537461678524,-0.05309574771823261,0.1211574223752694,0.0198598808348545,0.07050026435147247,-0.0029205944146881756,0.01664138024885146
TNFSF9,-0.039586707946226325,0.040746601157878905,-0.03150157073982706,-0.009847314621830949,0.016640085272696753,,-0.040193764835461665,0.059259649852952435,0.033034497419426295,-0.03357731821687581,-0.023052406211476553,-0.07771315675134995,0.02175327339776383,0.10147093750175956
C4A,,-0.016136975648483542,,,-0.01838252599874169,-0.0032739606627651273,,0.01421189040385951,,0.10713744157375034,-0.031061921121455244,-0.012222718931349737,0.029217774612046166,
CNTN2,-0.01619301619396326,0.031751074796157734,0.0032542514699480892,-0.017062118533225937,0.09068418181337794,-0.029127863458232123,0.030335259062421373,0.05310830512552091,0.08364855751780743,-0.07519420846467337,0.029575579459633298,-0.05173953436595665,0.028728144085089405,0.04814443711539606
F7,,,,-0.011569837928654033,,,,0.12417863790864485,,,-0.030737744014313832,,,0.023353180484191063
LUM,0.09790149257754796,0.035629728468350955,0.03372809846261841,-0.039143598976577,0.03331129109313835,-0.09093517980276274,0.012734758721670751,-0.06478277816271451,0.10862021621584679,0.04634363451097842,0.04213239101733384,-0.03815144503380206,0.01674256555416885,-0.04108958787684058
BTC,,0.022241274052317406,-0.004329731277666298,,0.07491742215680039,,-8.667085035856473e-06,0.013514182497057893,0.005711379871518729,0.09543752530918174,-0.02974550814902281,,0.0027609676822935424,-0.034899630635060526
APOC1,-0.047511114951976234,0.014333265187418615,-0.012807071936052563,0.05694780102118158,0.09072883464621637,0.06385525803041896,0.0031848907251392088,-0.11724386890551369,0.04280603700184003,0.012289927935460939,-0.02120269997808666,0.004068490661211515,0.004446083779318739,-0.024550407642897783
PKM,-0.09801290031403913,-0.08116449886146647,-0.03241280925189353,-0.010195790755842657,-0.07804706776010659,0.022270052154681114,-0.07845252174997865,0.00392232900655079,-0.12250139545084257,0.08918054809287342,0.021767375028788317,-0.0844622846253961,-0.009140139195491684,-0.002164646513171229
TNF,0.17797171031748377,0.01735585148016887,0.04832973836775286,0.02664007606439028,0.06375243454973474,-0.03301827448665785,-0.017081074304850445,-0.03069059623830506,-0.024740385566931856,,,,-0.012923727875773975,-0.017507240545414696
GNAS,0.09235769487368205,0.07206105639889523,-0.019483089546664292,-0.03282089956352839,-0.092601723141175,0.02303639329329481,0.013196673676434265,0.047942576383567845,-0.011705700095294772,0.07582009452718028,0.07692707414766753,-0.04336591566935475,-0.013815408112216303,-0.038992389912168156
BMP8B,0.038630302878269754,-0.0065595630339045545,-0.005874728120119259,0.03591238485173387,0.10801156172518413,0.06353917067247113,0.034273194858174136,0.10209868723497362,0.0224305252612127,-0.029560819593913643,0.04821319025596724,0.04889851560916725,0.01872396232204513,0.03278525578329005
LIPH,-0.02885676702986558,-0.020443430438327873,,,,-0.04132243455985437,,-0.03115869903140124,-0.04020493280702044,,0.016505909580991816,,-0.0193185869497736,0.1800861033031972
CCL28,-0.02109134949636221,,,-0.024880590719464434,-0.02283395140853745,-0.03758170404333481,,,,-0.02916384852097124,,,-0.019910457954438708,0.13041563214088914
PTPN11,0.0399034313607147,0.028554257232150427,0.028351125945982818,-0.007323134526454282,0.06897877721280102,-0.08503659142071833,-0.002632336494670282,0.07881589760311963,0.0027052037117830862,-0.011046725269796677,-0.09422363206783457,0.05316427806415542,0.043464033996987485,-0.029541863939385498
ADAM12,0.0757925018725273,-0.011923718463010258,0.029283052395126036,0.02936699549201935,0.049579547903481215,0.010311246157785408,0.05939254534790752,-0.025203634521834117,0.07161011145654185,0.03715457157304783,-0.010949931555903989,0.01980050666098522,0.022818559325619214,0.01697653068062681
EPO,0.025495692701188982,-0.006752923647003845,-0.017785494463180954,,,,-0.023717009441178844,-0.019558605690439563,-0.0009507406470219813,,-0.0294077855199752,,-0.02117311731776357,
EDN3,0.0489367514683813,0.031083538386239035,0.06311578372637117,-0.016594562372824993,-0.027356057741723613,,,0.012184448613623838,-0.00314542716012269,-0.016363403254248517,-0.03169919277209582,,-0.03847140001040096,-0.027916542041798525
