,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTN1,0.05193038250975028,0.029496607605688962,0.010207106634197003,-0.023808119751345037,-0.07962005189934612,-0.03173309179283922,-0.019148888613042515,-0.05961253641072796,-0.05405704801721143,-0.026251441031123472,-0.04180182289176061,0.1399550081590595,-0.0013597521897938658,-0.08486977526481275,0.0009289536659665721,-0.08752005282516805,0.009258248701470033
CXCL12,0.04367367167603749,0.026550509730927985,0.133453708369454,0.045478501319145145,0.019808688134447,0.036769892319539366,-0.06868982288153026,-0.07391645266767059,0.05129274229719712,0.09772632018778385,0.03831576668705894,0.007489668696891572,0.0011624974002904728,0.08398673866231976,0.09753303845372621,0.0909660862088186,0.002676834885456027
GNRH1,0.012037635892122861,-0.003657746579681422,-0.028378954629128587,-0.025919170677855336,-0.018572864079073412,-0.028054307786092546,-0.009442226200109986,-0.033174836275168935,-0.04492853140501973,0.008475915082546148,-0.06233411779018482,-0.09029574262135762,0.021603997488977678,-0.033536783661638606,0.11033969282312983,-0.03899165811713908,
FGF8,,,,-0.01368522554131373,,,,,,,,,-0.0014930063737688265,-0.04288871328896969,,,
RIMS1,0.02928699770419994,0.0027964791155000728,0.08236888538127164,0.07948144941857899,0.09431520030098185,-0.013146590100618598,0.056552646861491356,0.10801753378203471,0.13762326720098608,-0.05783828305622329,,-0.025486462086319887,-0.0018444228706066869,-0.010401590440767432,0.005282347675353607,0.00901983136693318,0.14862946207017985
FGF14,0.02544388647916435,0.07229747852549295,0.054039008967178184,0.036230404105848255,0.00881985807386184,0.016233339883138142,0.0813138805055118,0.17204739818185227,0.11193378719958255,0.12996321046381146,0.015946663323398287,0.033467667385538274,-0.00801842742604812,0.013136138176417853,0.05179374838501246,0.11094930312836945,0.230280158719543
IGF1,-0.0036454050759375683,-0.014274011572947594,0.036386006252289604,-0.027110697355529793,0.01510364490256408,-0.0314906562568259,-0.01958093462504224,-0.032786306430074894,-0.028816038040785096,0.019746064726482597,0.007377209383796958,0.03113416127235092,0.032166091899623134,0.06216018833269671,0.02464646767945283,0.024104542718965845,0.14151899648816296
TNFSF10,0.022302154606703012,-0.02562262412116283,0.09987576810898487,0.025965130870734026,-0.05000533662882827,-0.014468881234563245,-0.0038428304636173977,-0.008641070208165073,0.0048461007724940434,0.04267140233943667,-0.00895546914949819,0.06386304410547512,-0.009039541053563742,0.06825611334369557,0.11759240350537245,0.03683036274124082,0.0107606908099994
GDF5,-0.025688599896378596,,0.04889405806251636,-0.004719899377411485,0.07401626542042239,,-0.007220194615403729,0.02424189840191916,-0.013210693048795094,,,,0.04265919242491775,0.011446321497513502,0.023793451010375742,-0.0068767151557321046,
CHAD,,,0.04503944996330141,0.0055243910646727125,,,-0.010930949968126654,,,,,,-0.039936360097607655,-0.009613538449255596,,,-0.04058471915267135
RGMA,0.03809154940148096,0.030542769051012664,-0.09010941472808087,-0.06584400390907527,-0.06084094859193777,0.07813176319169415,0.028888214274636746,-0.004905585094184887,-0.10236960056138451,0.024108019273343568,0.0032514176663445216,-0.04109673992529828,0.056573243122197706,0.0018916566503110017,0.020262733802623938,-0.060065276150560336,-0.031354414949354634
CLEC3A,,,,,,,0.028949039350129803,,,,,,,,,,
WNT16,-0.03219159439443324,-0.004245299509204169,0.04047261635264627,-0.03492562477479968,0.027335343770066623,-0.020807160643290027,-0.03700633797668155,0.1520251253004701,,,,,,-0.021197229040200258,0.027369480003928495,0.005216494039452522,
CX3CL1,0.022138421766848167,0.055770973713606585,-0.02173073728324342,0.04716456952184186,0.03180161908128963,0.015578964673704553,0.059482122610323256,0.20326492738063723,0.03883902681108344,0.0331826522225728,0.08046062135818373,0.06271261430802791,0.009754538267063193,0.012327159923715731,0.04218179207375872,0.03870065217068949,0.1460113687158085
FGF1,0.029501407959954786,0.008612701647046606,0.09448788818581748,-0.01531885961242333,-0.05865786424850472,-0.05361051027781664,-0.034838350533153706,-0.16838294491467234,-0.013247708534077725,0.015775918542092326,0.02877611838839875,0.00029635557668504747,0.03208474853894989,-0.01935865164717401,-0.022748222579608214,0.007849032876171466,-0.18189854185854124
ALOX5AP,-0.03972109979394051,-0.023549658075850115,0.014882514521872583,-0.005886344859815009,-0.10359468674793673,0.005840492372790733,0.0058612834087733235,-0.2295955371665632,-0.011214913647716922,-0.06328020815865056,-0.010838146439269024,0.029164265760472197,0.005161245067150523,0.03451333380196298,-0.054463654526724886,-0.053356179553912524,-0.11659599564894814
IL1RN,-0.0010067660732372007,-0.0247373300841521,-0.04172617836661787,0.008896144734337015,-0.021862034043782053,0.010650151470074875,,-0.08135878857545636,-0.014187875959889601,,0.06628159558848966,0.04346348712971195,-0.045148949429207115,-0.059061648079560235,-0.05429445909521055,-0.045372063411773404,
PCSK9,,,,,,,,,,,,,-0.017275709519874803,0.05400674093962139,,,
FGF23,,,,,,,,,,,,,,,,,-0.0355140492782551
NPW,,0.0469946213443892,0.004595615207678312,0.04428321084092946,,0.01669221448995468,,,0.006210550458547168,0.11293954895500996,0.10324897069487735,0.011607662878658612,0.05137510144771424,-0.01202905523899672,0.03218374798994761,0.006577728558635395,-0.02677506992246701
CXCL9,0.01929053536890272,0.002986083022694987,-0.02154749286976296,,0.0025891513998229075,0.0020948062078787947,-0.028045859876057923,-0.04117861769519817,,-0.016343941918303018,,-0.06289748219676947,,,0.10136534022232783,-0.057074116321847626,
ANGPTL4,-0.09369120850470798,-0.007674629004135538,-0.07129063353132305,0.012106055057570083,0.0190631187526256,0.06792020758468953,0.014194134181367616,-0.02688127267719209,-0.08419537185286806,0.04388540727711367,-0.04160594261403158,-0.01573619859266316,-0.02299761846550296,-0.0029183897131020257,0.021550298355069813,-0.11643923221910123,-0.07175252951394595
UCN2,,-0.00965880394448635,,,0.041789151566239746,-0.018953181706381245,,,,,-0.022883726420202546,,-0.02987153732297677,0.10718534585422397,,,
OBP2A,,,,,,,,,,0.07032306926230715,0.08694750551943832,,,,0.06544801406782023,,
COL4A3,0.042019606556760944,-0.014552226851303295,-0.13921398147802422,,,-0.024517950861937445,-0.010468314379250618,,-0.01789264019831778,,,,,0.012856834345025242,0.03757240745766124,0.04071059463467191,
NRG3,0.06794817018996353,0.12730852799302322,0.09956964968549652,0.05746452264593675,0.0353707343327227,0.06381009394999396,0.049846460580648455,0.11751523854116647,0.1135826445580265,0.11328908098906022,,-0.041190630651582225,-0.04860077831380208,0.01771118754861776,0.040108007189733307,0.05056320288317646,0.04140601425415316
IL23A,-0.02745059123053971,-0.015196139310830347,-0.03736317010587367,,-0.000424017688451049,,,,-0.02176946472243418,0.025262954787567897,-0.05007782176169214,-0.05193622446044837,-0.01727570349338333,,0.05748182223380218,-0.004141448554804207,
COLQ,-0.0061136024143501905,0.05505756144756694,0.005345796954646895,0.007920473146297862,-0.0333225722919858,0.014741450205777117,-0.059968779989981166,0.023783870843424117,-0.045868783454596815,0.038927167855928806,-0.07148334655305032,0.013214487794856821,-0.009570542632607782,0.03343251265534638,-0.01472102986165605,-0.009110001846109259,0.12107757332633594
SCGB1A1,,,,,,,,,,,,,,0.025495925562816702,,,
TNFSF12,0.01607398377229536,-0.0112195867791405,-0.013975481742687047,0.021767788431603825,0.002941183036535252,0.05887712890913807,0.008724243641963796,-0.00972577880715752,-0.005168188454540425,0.00011737833818648287,0.05910515959554641,0.04576111449993549,0.06491569608388324,0.044165621694645954,0.042685877796172854,0.03847587658630924,0.09159753998358157
DKK2,0.021511374420467255,-0.009801200163309752,0.10550041720637165,0.03299158173016895,0.10605712655026153,-0.019431737133801082,-0.019298535872224465,0.06901503185523193,,,,,0.06480866131663042,-0.0005143683658343971,0.02121801545458807,0.013529514163719948,
FYN,0.005404989002923785,-0.013788245988494654,-0.06391883072014078,-0.06633312528079723,-0.052954028717772376,0.005199090165949785,0.06171324694787011,0.0024240664684747446,-0.06358408599611991,0.0018961682115717698,0.0031674248608337487,0.008173232830671518,0.020039687539365067,0.009600951919140586,0.023685426070149385,-0.025694920908719512,-0.06045344858340747
ACE,0.013407633125686293,-0.04073671773307167,0.08375283373179761,0.025829811589138996,0.009511911709469047,-0.046424944123106715,-0.01932525552420067,-0.005505343447979247,0.06568713717322273,0.06951464057751262,0.13625694819033812,0.10290584943196053,0.1034119776225964,0.09856848582872606,0.0830744055197411,0.0810437412061798,0.06553257257069109
IL18,-0.026397193932042828,-0.012788252787984435,0.02667031369931584,-0.02507487332285163,-0.05033893088296768,-0.0581162471561992,-0.029472493377462012,-0.07388865229100099,-0.043696040378648805,-0.01623963923804082,0.009484845724320207,0.06677395622635406,-0.02985389579994555,-0.0382099646094416,0.06488448391065992,-0.010089459947516272,-0.02921486286740097
PPBP,,,-0.014138100769873306,,,,,,,,,,-0.02115243754901319,,,-0.014364159476785583,
CCL27,0.05919651602285258,0.03128368161512065,-0.028488240925135612,,0.042456077769402814,-0.027184592425480474,-0.01988026854210419,-0.03869081157902569,-0.03810453487109641,0.04126115881314097,0.04764217470153566,0.06547155808597863,-0.0033309330987172808,0.037857631364289275,0.003292220478165442,-0.01657739888156685,
SERPING1,-0.066041772815036,0.037884244597774876,0.03626059616930191,0.03344302756287927,-0.06505016309314293,0.03387885616528353,-0.07933779848321258,-0.15361992263273244,0.049172551129305006,0.021339820176323826,-0.008901941686327642,0.07693155948260173,0.056453204012586376,0.02032399438608518,0.02354097258242465,-0.06610312250819432,0.06388862853118293
AZGP1,0.040329135953992894,-0.009767292724359588,-0.1806740876140662,-0.06981256817257632,0.026392399783045695,-0.042464152536220066,-0.008859682603731498,-0.04304391657647378,-0.045648987342876125,0.014311592958123035,-0.026310916626009387,,-0.005509435692438155,0.020409663249247388,0.018434102891208417,0.02753184667129582,0.07017954219549767
INHA,0.02579967757567388,-0.004507939421409157,-0.05454577598975988,-0.031138102825284827,-0.055548923426601664,0.007611296579184367,-0.021019088344695576,0.08699713397312196,-0.04668731428460368,,-0.06305181825212039,-0.012210753692187623,-0.008836335510226357,-0.00995100838249407,-0.023826936303594275,-0.0004092325961137658,0.07453807258614062
SEMA3G,0.02911052832043719,-0.0026710809809979636,0.052314618542899226,-0.04396523348903726,0.0007858166479463713,0.0757365995949836,-0.007288646807800264,0.025953632738693895,-0.020190730851601967,0.10221868683823589,0.05276407535729933,0.165675727483042,,0.11572341149834331,0.010516278923391398,0.015818277422731997,
OXT,,,,,,,,,,,,,,-0.019934760486485365,,,
COL6A1,-0.023066067550285244,-0.049771103796090115,-0.09256085245912415,-0.06312958770580362,-0.10604667265143487,-0.009507689683954011,-0.08050524303813363,0.00380578085506218,-0.1401044101085066,0.11008423733709126,-0.004676518375272651,0.021362478643826305,0.06411901342178915,0.09316483650550637,0.013373688720525533,-0.036997227486973316,0.00396100402845321
FGF17,0.011195858258608936,0.013382793500040182,0.07429513968497888,0.02511396014625552,0.0963920031428307,-0.027535212375698507,0.08613905843789606,0.04585449600611451,0.05332378942476413,,,,-0.002177796103819597,0.11788320166741004,-0.02910156115533372,-0.03554964147273839,0.15803443436978368
TNFSF8,,-0.012321218806481123,-0.014138097105191608,,0.012830592768843376,0.019874983646685662,,,,0.08598791613193806,0.20684238868624966,,-0.022951986948180216,0.07027633292634893,0.004105639686963639,-0.02402920179145197,
FGF20,0.004785526221624034,0.009733678322989202,0.11262191628322551,0.017144280678213882,-0.013738946785287826,0.006785869714323277,0.013577496728548973,-0.07372746251594416,-0.017274544620101542,-0.002080021308608616,,-0.04986519483845243,0.04602411535274339,-0.025986394765223186,0.08335649192738209,0.02747506829266621,
ICAM3,0.03030001086163033,0.0370772016427069,-0.04813229894174504,-0.02443515701319189,0.0021347864799135716,-0.0026054730123443045,-0.03452079199262587,-0.0052597923204270305,-0.04252426915061799,0.07868468699105804,-0.04103510985746147,0.020507959930218717,0.02323254496749395,0.05834729261600482,0.05263624404040456,-0.019071927518754188,-0.01328883771426041
LAMA4,-0.029323360409993778,0.010774506382027062,-0.035021277336869064,-0.0030714675745882503,-0.08174593146681468,-0.03478393470406903,0.001588750450133227,-0.007218281924555392,0.027438234323514915,0.10138933736415856,0.1266785313614354,0.14769125030119995,0.02217611605300419,0.12452604011352102,0.09581148844847821,-0.036798407860641716,0.09718601223049116
DLL4,0.04064174146639817,0.016782111527656858,0.07617119779822126,0.018733387412328755,-0.03473214407566326,0.009775511430238306,-0.01741021100643687,-0.0474672663992644,-0.0169816995176785,0.09741964509626455,0.14948117572352768,0.12304883080327539,0.07322818970214423,0.054966268363293436,0.11316206870826771,0.029968772883491385,-0.03834745546618133
SEMA3A,0.031179522012994298,0.04977402770069993,0.08675654453082966,0.03800538235316638,-0.017405694332224126,-0.02220137984864555,-0.012232196737037168,0.13319301283401183,0.08448459036322004,0.054433033799743305,-0.04367690225648853,,0.02423443992646835,-0.0845683087699927,0.005190178581466824,-0.04368523530607709,0.10187366950606781
RLN2,,-0.012434484574061079,-0.00471512729404316,-0.03653988340411089,0.026113901428517036,-0.015806056562136992,-0.04040886834034395,-0.014176894214879226,-0.013609605956410758,,-0.05584788757381183,,-0.015871243227695602,0.10657213916911605,0.03975427168949014,-9.9679425629407e-05,
C5,0.022394327370699147,0.0021261374510087435,-0.011514563700416914,-0.029230366023242586,-0.06718798656392536,-0.040297479717497815,0.028702244064291234,-0.0059284417631127115,-0.048773061569988015,0.01585684655625235,0.07052072441554723,0.07264095952084647,0.09319712445439958,-0.03263333569474748,0.05171588379977152,-0.021613707831129172,0.09131190177782736
COMP,,,,,,,,,,,,,,,-0.04149025650860228,,
EDN2,-0.02057050244204083,,-0.018593961248958114,,-0.029879989749400593,-0.019193819962590446,,,-0.03586765991825001,,,,,,,,
C1QA,-0.03753057133604158,-0.030868471604206988,0.07353686571241658,-0.03930745647619381,-0.09926780651397102,-0.05192858412219162,-0.04065824993982356,-0.233117080506437,-0.05147177900514583,-0.10067022980001507,0.02403315338058502,0.03309272117645324,0.05585354715215305,0.05362672307706356,0.04035287937618433,0.04217236636590227,-0.17251106404658295
UTS2B,0.03915048170026612,-0.012434484502623534,-0.015506867436757244,-0.02719899925718108,,-0.013662636178499438,-0.024318266009388294,,,,,0.038826170812353206,,,0.023656080271385382,,
COL9A3,0.021358930912516387,-0.023757491019670843,-0.04141951539235371,-0.06212566177991776,-0.11531822655771658,-0.07254401018855507,-0.023744140155331668,-0.03829081018894114,-0.11076505094086829,-0.06438824827823088,-0.008914986995841631,0.08018699419126465,0.01678199011863984,-0.043430258394520506,0.005892421708097276,0.06230556703370786,-0.06266218307856654
DLK1,,-0.0058251413037548215,0.19080753644467738,0.061228445116528155,,-0.042158196730334226,,,,0.045408249180325266,-0.09199150134951949,,,,,-0.04871891287577127,
HGF,0.05121048710377229,0.05671271555055834,0.07794658296963917,0.025020868351422993,0.10947230524281715,0.012790709716439499,0.01199474753566261,-0.044834565178163616,-0.020728942416506715,0.008439386751665626,0.022090017197840074,0.010954608961755652,-0.014487573096832419,0.004364883317414632,0.011438181496130927,0.01514595211546827,0.14816923219933223
P4HB,-0.02457764289102882,0.0016218181989752175,-0.10739241379014337,-0.039563297047402315,-0.09111892950378557,-0.06557642609110563,-0.03752808544887385,-0.09393657459033634,-0.059182213063135695,0.10888579855219836,0.05085433708076115,0.0835034001549717,0.04545794486669608,-0.03898108717979834,0.04222555527096809,-0.07404611679159742,-0.022705779383492136
ADCYAP1,0.04202202430109382,-0.02510655689626083,-0.010706500538186963,0.05042832897328093,0.03853740658867599,0.017993651031600357,0.031505530975097784,0.08823146051218968,0.046945619939993806,0.026886974233641506,,0.05491756733181784,-0.006346663972755099,0.029402430368345004,0.07996455386385169,0.031223202423382963,0.24402320538977493
GREM1,-0.017337185016876883,-0.010747292898600899,0.16304316673488017,-0.011900290447699195,0.005602609895860591,0.051953137290244186,-0.022573477535851805,-0.10709012147785735,-0.029663306957577313,0.014726130299005054,0.07620784479407025,0.1474947843448423,0.013832780910204118,-0.034488349373029484,0.09842445675814168,-0.031766969146001536,-0.06718504047380587
EGF,-0.03344795567856034,-0.025313008822222767,0.061066507506082376,-0.009821663936255831,-0.02508704930545221,-0.028364968454134717,-0.017310348305720653,-0.007531332849681307,0.0041194615637564465,0.0285093099493271,-0.005760898662131034,-0.049865152718173086,-0.01940521245707852,0.035021401572088384,0.028074692442322934,-0.009273677613770431,-0.03502354243570546
VEGFB,-0.004186943097351601,0.005875240784567745,-0.10263688158686654,-0.044964311783609746,-0.11775069599611444,-0.00270679754401,-0.011468107988498738,-0.05838333741174166,-0.06421815538190581,-0.016949225693426346,-0.03601398646808848,-0.1024495564217861,-0.03767019777436261,-0.03026671463899968,-0.005854764761308711,-0.1257481097981621,-0.03530805792472984
FARP2,-0.025695259508807366,-0.033459667702121,-0.003383024956061038,-0.07719075657394385,-0.07905924711697077,0.003027847840702543,0.003969155971277628,0.003394834341396586,0.03715022208733432,-0.01508820057497563,-0.005411010528237599,0.11001167175014037,0.0014799674262867177,0.027534079415112298,0.05697298087883682,0.03192530112320301,0.07857741080157336
BMP3,,,,0.01002361496582453,,,-0.04416050230313855,0.019789113773675118,,,,,,,,,
IHH,,,,,,,-0.00997236476183856,,,,,,-0.02077576874249308,-0.02296727432164092,,,
LAMA2,-0.017020314943922317,0.009689174183193445,0.02307460194457343,0.029329135086749166,-0.05780449847778879,-0.005760558926487867,0.0027124854182132008,0.04511648705132094,-0.0330501288244791,0.07984244010996958,0.00023506653106892823,-0.05985355747132717,0.0309652401167943,0.06576964618825029,0.0456329271727734,-0.02684668291350113,0.057421637711119855
SERPINC1,,,,,,-0.014617786472029135,,,,,,,,-0.02268133940355901,,,
NRG1,0.02734411168162667,-0.008582338316411614,0.0498419963696791,0.014584716155447219,-0.014534964024056357,-0.044893872894821545,0.004461457060932357,0.10682133143493022,-0.014485449275173347,-0.04076217755804113,0.017316962261604806,0.11287829668382032,-0.03344153015473924,0.07254045455666443,0.06397058253709001,0.00854231351717169,
SPINK1,-0.055709747269663434,-0.024613301307992726,-0.02528291054796698,,,,,,-0.013609605956410758,,,,-0.0015725923252145086,-0.02787993038589861,-0.04681816563789556,-0.05004333232575998,
EFEMP2,0.015015451765670602,0.009321965942603644,-0.054992453242337806,0.04399079675734028,-0.08357802606397827,-0.0011219372320594436,-0.02153599327834778,-0.09197784477070588,-0.08804835074318527,0.14167426715311285,-0.001783662285662657,-0.0027410950072485505,-0.012376724552403011,0.009400292929254187,-0.0010231824714511096,-0.09466128614073775,0.0034971593792109674
SELPLG,-0.03597868340378212,-0.0026721103638520883,0.06148028630969423,6.0669978100807986e-05,-0.04552053988754154,0.019037451869050225,-0.02105638001073771,-0.1408331342840305,-0.02006278013120563,0.04367319050889764,-0.06134072774889053,0.004662559693452735,0.07541760906332794,0.025287214039446154,0.1115043967547218,0.012382194354307529,-0.022896859517277265
GDF6,-0.015565425803383234,-0.013929748233401635,,0.03097142538356848,-0.013530159434765553,,,,,,,,0.02470575744831837,0.024625005878974676,,,
HLA-E,-0.031087412837289073,0.009891717387073586,0.05377923658763247,-0.004652178270016618,-0.09227975155145085,0.020671110921117848,-0.12935568031096548,-0.2323483351045761,-0.05972972743247695,0.14091462467150628,0.07482437104936593,0.13002594450740132,0.07865141029929289,0.033242904976592935,0.06243643535767974,0.025299447480816147,-0.17660970204736237
PTN,0.08150646638209799,0.044273027898682,-0.11456732171616038,-0.044043904367740264,-0.07903225417705655,-0.07841362253116582,0.030802859434542154,-0.08399935671435126,-0.13501135038033374,-0.0015830472621820117,-0.029324750316659258,0.07553804582810304,0.05593516564827328,-0.020313755646872413,0.005705597500429482,-0.03522796497111827,0.03645110793178267
CD274,0.032777131300330636,-0.008756783332022946,0.02776996372655337,-0.021999083454985836,-0.030211717106910233,-0.015969833144952643,0.017414531880140968,0.07465866887745853,-0.022397889581191845,0.07507543208508713,-0.04246861570829527,0.04596724410964704,0.007179139496705633,-0.038429996389503486,0.02965231003439329,-0.07960159439911547,
FGF10,,,,,,,0.008221189662627802,,,,0.04139541590437755,,,,,,
CD14,-0.039534225792714206,0.012462553541658782,-0.06399990655920455,-0.03688608050794462,-0.07731314177743617,0.03916274519569974,-0.021336052958095524,-0.18619825957684247,-0.09056849583395005,-0.037615984301756236,-0.009701296481006172,0.06500830929976709,0.03321989547268013,0.021859985560797945,0.033356779267580974,-0.04350574117942167,-0.09412721760506086
SFTPD,0.020537615326888237,,-0.015877446520495286,0.013847077140545382,,-0.02508942716392862,0.06778542760341313,,0.06810229211402333,-0.05233804705723109,-0.005082321404067101,0.014121080019546208,0.03558671509213604,0.07518638355558599,0.07998682254271913,0.059344753433228065,-0.03402461374045527
SLIT1,0.05230441792682057,-0.0014561357860936317,0.0016670696633590619,0.028616541854246485,-0.026179285986388377,-0.054109236884074915,0.06797243737180582,0.22312998522156963,0.0683594189965274,-0.04724356288230458,-0.012704377608704187,0.11273203181610514,0.0019189716288455338,4.7926002227454185e-05,0.055503621297494136,0.09442336734651878,0.12205135201528412
LPA,,,,0.04258278778915082,,,,,,,,,,,,,
CNTF,,-0.00980119915574409,-0.014138098395572164,,-0.029375031383277784,-0.012460469236612986,-0.02257347558487939,-0.054990783113512874,-0.01580220485249388,,,,,-0.006427028107821983,,,-0.03402475974542009
BST1,0.015217600013317702,0.10007277148934304,0.06039306086860078,-0.007660384931073818,-0.0821643923191908,0.038499485779599114,0.025384670894200833,-0.0520974596065894,0.010101696722975945,-0.05701133589054972,0.1398188425701349,0.09037666735306021,0.029028938008246935,0.005287307320747371,0.04262435719291715,-0.06973013950416808,-0.035023550069341325
AGTRAP,-0.007672689797698878,0.002138568664568815,0.02373438375437528,-0.06157872006347387,-0.06955384080367166,-0.0435609805285291,-0.015999926225881683,-0.1359619801267941,-0.0994785660902591,0.06709512605398864,0.08254958761417533,0.009724819534579899,0.04089967824496301,0.013881925315805848,0.013829497821948556,-0.05419515044935999,-0.08566446019539642
LAMC1,-0.040226795522724144,0.009192680801282395,-0.04463288402200988,-0.04432018725611223,-0.09645307780134907,-0.02319771807021253,0.007853628497135938,-0.015152326008940103,-0.04756439007933713,0.15637016207972368,0.08834491268340423,0.11595744485944498,0.0861916986494531,0.06431760587784778,0.0948525236417477,-0.05438165610524878,0.15773463415951666
COL6A3,-0.044392988122301205,-0.03731032420697927,0.06970152307511386,-0.03355825317133507,0.042134895035112516,0.020301127053610247,0.05304528883012255,-0.017668852727402106,-0.007956311230934574,0.0716664119452261,0.06840204128099671,0.04093519046826671,0.0800818784308714,0.06976995937230962,0.04864761808229271,-0.035908940320506885,0.05796877744402788
FN1,-0.04789823733236633,-0.02093472481277096,-0.09511139272699096,0.03953871570733085,-0.051932022030166586,-0.0038670794509527394,-0.03504549064354563,-0.11087246165931668,-0.055284046204820254,0.15075579707027642,0.1430050385483721,0.12583353361230387,0.053587416055642614,0.08496522112673911,0.027407852042764275,-0.02264089625888787,-0.0010068512897312774
MIF,-0.02006501925853069,-0.022358594330674685,-0.0013839835567772676,0.053868372050761684,0.03606420027607889,0.01340721310233474,0.07699641536932739,0.01396755480857718,0.0038943202821249663,0.11789752052921545,-0.11972928258098106,-0.14468706082373944,-0.032125368816921684,-0.06264444912705779,-0.06868114466445896,-0.12142240179757233,0.073817524619606
JAG1,0.06120231436956158,0.057673189460281354,-0.04172422073155312,-0.004784779310249389,-0.0933289346476319,-0.022564716722722467,0.02478053739904373,-0.0464343170197721,-0.11788649972073581,0.08244766644803898,0.04955970755379621,0.1757034857462184,0.08328075035712894,0.04104801570571292,0.03193605106591806,-0.039313637322387386,-0.04889804087934125
NID2,-0.013689745265832574,0.017453048122377187,0.021884324673791075,-0.015571894661205718,-0.04982731142056851,-0.0327994400616876,0.034686775881997825,0.049893927788798274,-0.03518552306586263,0.07697181934157668,0.1159157304640549,0.16258950050582444,0.05606973106048696,0.10518585178382411,0.08245855528494746,0.041690895239780854,-0.05351883980501048
EFNB1,0.06692312221394917,0.02825906568475284,-0.0036572426874674257,-0.06533156790930149,-0.045371229356339485,-0.022674267150998833,-0.025221384056020674,0.009157859702868613,-0.06859291579309343,0.020339064603384912,0.05473681596570932,-0.02891567825259265,0.010588472110833693,0.007587344680984319,0.06390545980574555,-0.05766087743516252,0.008278386762026213
COL4A2,-0.011142982557936812,-0.007546693622708766,-0.01985139178687368,-0.000828378030703267,-0.0771038136905684,0.00763869656677828,-0.0008144134484274085,-0.024294732653144007,-0.06535129757920037,0.12030386071209251,0.129135505224155,0.19189652250310224,0.08184266517091546,0.11652809400185311,0.05814039889693103,0.03978979621799698,0.028519959886431898
SPP1,-0.06255380997332043,-0.007478440413689359,-0.06283441229780425,-0.0911035868859665,-0.1388919243255757,-0.019333253474399487,-0.09952054234211455,-0.24876644503577058,-0.128022011281338,-0.08435900773760929,-0.0559531155939868,-0.1289028299764575,-0.03623536542509336,-0.01612907712265275,-0.07680756461165078,-0.13405447175046692,-0.21902639932312912
PODXL2,0.02333643076615375,0.06264710748022045,-0.006292355615408768,-0.03851646539606782,0.0021292638447080654,0.013693462082146094,0.037635245090265904,0.1532939681353793,0.019059086828241735,-0.10079880151779493,0.12836930210452038,-0.03602254565483339,-0.004909581871938436,0.029967517693819577,0.050379365316630266,0.07216992945820488,0.09493595433736754
IFNE,,,,,,,0.009312641587199364,,,,,,,,,,
FGF9,0.0718821062550611,-0.00558000245947293,0.1761972112963577,0.0069013701462350314,0.07335810856495273,0.07475924951728949,0.044092424893683785,0.14468285520102808,0.016375777638549863,,,,-0.027707521165258216,0.01307093680081883,0.06146892937409268,0.08419212665289877,0.2137270540345632
ITIH2,0.00555272000580894,-0.013094780438060775,0.18421964916874198,-0.03436075299401837,-0.01507074769262055,,0.013386431158866056,0.05474354546950844,-0.022148411170518193,,,-0.01683062706605074,0.10556571383526259,0.07071096258093063,0.012765832317310075,-0.02138532488753405,
ADAM10,0.042930188169535505,-5.830425599349971e-05,-0.015007052568396469,0.0590540780543888,-0.06476196962395582,0.019875779931545094,-0.0241540621052421,-0.0034009033574222735,-0.055221592052952066,0.0889360004734911,0.06973233268682007,0.032186457051752916,0.021078494062914215,0.004042759790282541,0.07608111228224851,0.052298598483479515,-0.11828421195821547
CFH,0.00993087451135438,0.015131495072941,0.13281248594238784,0.030206042569428097,-0.052063605267104386,-0.008003640053015954,-0.005013385194554941,-0.05422406549955825,-0.027913559247699678,0.1240730512481792,0.05020496389275523,0.027237946512376647,0.05101470730319335,0.09018642381915319,0.08704613899920584,0.0023360620506725307,0.008133500430073933
COL4A5,-0.010657355091279656,0.0745366746152313,-0.04853785434019545,-0.0451558457507173,-0.07384760913702944,-0.011605771953157356,0.003205076955886244,-0.10669708225711316,-0.024668828451617632,0.03379287045654912,-0.0013819374709409648,-0.03853780610825887,0.030477186108779034,0.0005251351074375586,-0.007941266933974107,-0.09178524709436013,-0.07049458100646344
LTBP3,0.005841657362840303,-0.03614216627770297,-0.03795849756629364,-0.022036643587053022,-0.008160846889066906,0.014860815809865622,-0.04097513461304717,-0.005318794861446211,0.017189185417456506,-0.10349326515465652,-0.007035195812858471,-0.03147832471264069,-0.07431572286068329,-0.00502462945482744,-0.03392096177350578,-0.10584339761834317,0.02187691639372694
GNB3,0.047757685571682654,0.0017247667970025212,0.016204937090139256,0.04239795148835453,0.047610226260896525,-0.019338210178694863,0.025325110823696605,0.1589329225481806,-0.017357302328215692,0.022277359700719535,-0.012357717994493552,0.03741983834315719,0.015357132381630155,0.06101445331275073,0.03849775717668903,-0.008268834940110827,
