,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
APOD,-0.01332936836833604,0.0074059582383775024,-0.0015402946823836765,-0.050838335044032894,0.08260839866333872,-0.01976021808114068,-0.0035144824215396302,0.11835376847010005,-0.06022612200664085,0.012645166990819849,0.05487406085627257,0.0012690451974115913
B2M,0.08271112965920291,0.10198131858541318,0.06420959589781225,0.11030019248178155,0.07422047528985704,-0.01064623884917979,0.0018443681594505288,0.0779371527532916,0.002551010664872262,0.024035568389107045,0.09471998726800515,0.07543997260777172
OMG,-0.06310825024246874,-0.01978356214982744,-0.018262266247374342,-0.02086717596722585,0.00951668340594933,-0.05885627293908589,-0.04706700120520022,-0.0639694780812387,-0.02957806821872748,0.012733414588734216,0.08188150223831854,0.053176501749244494
CXCL3,-0.0381119888112074,0.01248990970977004,0.013995333415407082,-0.006143338480153095,-0.01748201235424879,0.0034044579537362706,-0.013050608851956786,,,0.04739039826474211,-0.05129121702069278,0.056730014746455754
CXCL10,-0.003642685800683317,,0.029179210558990445,0.07370017262224478,0.01077022280683831,-0.038949819169186155,0.08198208926803512,-0.014752149145218468,-0.03358570244780245,0.0008556880245453559,-0.020901348623410986,0.0813494008025281
RSPO3,-0.003285287769004152,-0.025357418125138424,-0.017168875425218146,0.04647822356175094,-0.02186400336199269,0.029422543588653507,-0.03169084032545952,,,0.08273265663677053,0.024519693850040106,-0.021600109824622064
CORT,0.1200204920052603,-1.844976053616785e-05,-0.01523898564543231,0.0008376059104982166,-0.037840556319403,-0.02277334952401967,-0.0023313843373359514,,,0.052262267492150107,-0.016306839451741748,
NCAN,-0.022271122958817745,-0.0017357242053244986,-0.0732005078299456,-0.06064011684680967,0.0813251393005052,0.022872864978153166,0.008836732996166248,-0.010237036488628608,0.02394565309862874,0.004003249911801521,0.040752819165577964,0.027662343759182577
PRG4,-0.006533145748131865,0.007406332541884799,0.0006609105037725237,-0.015978427147355895,-0.018940167074392934,-0.01888476746961262,,,,0.05658197190331115,-0.007320815022518696,-0.021426978580465956
ZG16B,-0.02063093528495431,,-0.019666674810846677,,-0.001477782937157132,-0.010095674769840985,,,-0.023116252800999246,,,-0.026933012350050644
TGM2,0.05945654847623099,0.01053874653638855,0.03594644946348163,-0.007343984355603326,0.04982262299354695,-0.014721496666849698,-0.009239289761778638,0.05587888680363678,0.0026324470084982915,0.09443960048184064,0.01520842686045296,0.0760164429795608
VEGFC,-0.002576912987087142,0.07340143815741429,0.06592308483204759,0.033736221125270305,0.03911127735369322,-0.02718516137679779,-0.0206000609963119,-0.013107030789778085,0.01746076103518999,-0.025676581472143446,-0.032672963098185036,0.05471703316254036
WNT6,0.03167277000047042,0.03197939109265639,0.06532686923883373,0.012029259819723236,0.08343171400908542,0.039448011189147786,,,-0.021983559127683707,0.014023318433573082,-0.016722380584550712,0.08750183768744184
NRG4,-0.013702922426024665,-0.01900674798381274,0.007192731591222426,-0.0227591799319531,-0.023591179622429456,0.17029523637305488,0.008354798957313671,-0.03837809594757612,,,,-0.021600112245479034
PMCH,0.07038626901349013,,-0.028574852405027083,,,-0.01477727166947297,,,,-0.020279442587640646,-0.005060319450256871,-0.046578047671338704
COL9A1,0.0045025186114851425,0.033901350558693866,0.03311669695993728,0.07272744203415389,0.0725639062187263,-0.01587579887936086,-0.02584181562998,-0.015233413648330892,0.01507699213028172,-0.041331910756928006,0.05308690328212064,-0.03273169566505475
GDF11,-0.03277242502874886,-0.026271776562889558,0.028889246337743448,-0.05924446949347697,0.06554976844098094,0.028001498780480794,-0.01616311962729251,-0.027390783371947773,0.040429932222993466,0.035238589274653245,0.011883205716830566,0.042251263359850355
RAET1E,,,,,,,,,,,,0.06540101658239365
IL24,,,,,,,,,,-0.015119863721030191,-0.015334557652371688,
SORBS1,0.08859200051586429,0.10127313541617168,0.017603582211995247,0.021217138028154035,-0.008100236129813195,-0.024850619716395864,0.015267465116840902,-0.015511440339157934,0.05993323403687095,-0.019939423064798272,-0.006046620938856843,-0.052406546205399654
DLL1,0.00015824542227433922,-0.03590723131193236,0.036831293658851724,0.039889350398518486,0.005137078971014646,0.0009291754037289583,0.034839597449082126,-0.07845589728618745,0.047155573926805014,0.011750005131394448,0.05629543811528158,0.05447360818869282
TLN1,0.028102916896787122,0.05803403560018095,-0.028027023771308366,0.013131066609962421,0.0746665256127025,0.007256501982763584,-0.00809756006728235,0.08567882962118935,0.047874556326209176,-0.03950744830827895,-0.062063422992122946,0.051716271018543356
COL2A1,-0.04624113646679449,,,0.08662472380033773,0.069781234845255,,,,,0.05108938684794806,-0.01923825983241604,-0.017983491565920773
SHH,,,0.0465481295376211,0.02790990333641811,-0.013742990562914894,0.04057057610598073,0.19162340838436784,,,0.004111476228816262,0.04767143227552064,0.05297661355651569
PON2,-0.03961045131921628,0.008586246863016065,-0.017764126754227925,-0.0720421938187318,0.09700551744430326,-0.03260946714052548,0.021017541650291523,-0.05409880871348369,0.11338246272579319,0.00953834378775213,0.014520025848739133,-0.07580773913396546
ICAM5,0.01449921521920476,-0.02710457344337021,-0.016574226945000645,-0.037847033582156436,-0.03416157215821737,-0.023780436242685908,-0.03633213345132726,,,-0.007788301029098999,0.022907494633301995,0.05786992869032906
HPX,0.029885794218715636,0.05445346993845362,0.1123225345363083,-0.04048620320379381,0.05316027531675314,0.0369371794905866,-0.012199241182823697,-0.03120659067263246,-0.037884034686211515,0.056432153990702394,0.02715111410534257,-0.008059880378090314
SFRP2,-0.019779995259718117,,-0.020054258009865485,,-0.013952275612165641,-0.01651211980932301,0.014335526378688188,,-0.003846528220167555,-0.005374471425897537,0.08048337452603062,0.060695630275883226
CFC1,,,,,,-0.012705502824057613,,,,,,
CD70,-0.025562688643066656,,0.007948798401600928,,,0.023765622787805092,,-0.0416513766343112,,0.055582190722040486,-0.01904219705929643,-0.032954874073707924
HP,0.0012483260507479075,0.08951802077045141,-0.027050600111958492,0.1522084270617477,-0.0370590889545928,-0.01579982975196235,0.003155829464840608,0.0985503504339973,0.03606489772992691,0.007844674095727987,0.07249835387629835,-0.0323114054223363
CXCL2,-0.034595110949653486,0.04830874539055779,0.06660897620363525,0.021282003947221045,0.0618932526864524,0.02432526513636504,-0.016953957752360242,0.14001942363033795,,0.06200496316661498,0.03426675367674111,0.008211684133396093
NPPB,0.05314158940101952,0.033385297154844874,0.0128682274522545,,,-0.011125454988874307,,,,-0.02915546893161875,0.002564481964647398,-0.02191090826377677
CCK,-0.03540219583257757,0.004173636575550185,-0.003381439186694435,-0.04521633191441187,-0.07069890558683298,-0.06403637171678148,0.03823304630197998,,-0.028771033799784965,0.02929722832662914,-0.03163327040259532,0.030582539825411748
SEMA6A,0.011480031635620672,-0.0014562766846744708,0.011007883462736278,-0.014611738234208358,0.029624586621028494,0.008398394724246586,0.06859391727616768,0.00010670332185146326,0.10606002408573281,0.006345670870045209,0.04586950176391094,-0.07095790143610373
IRAK4,0.002896913243589534,-0.026999642350318834,-0.06651674446821709,0.007703683435928048,0.09162711188016394,-0.026178199631223267,0.026805110371928557,-0.026896204023186744,0.07189166789494227,0.07914613681547279,-0.02387599890976442,0.08955782007324035
GSTP1,-0.07299715765357294,-0.05007522858760641,-0.023420673862898367,-0.01522159856657779,0.08452044422318913,-0.025941596080730052,-0.033233685149704505,0.03429791993579957,-0.07209707526759514,-0.02598410639095586,0.0516543552163847,-0.01880948848079467
VCAM1,0.044667012914155244,-0.015140031499209238,0.028981354702049412,0.05734199040705564,0.05628246830546967,-0.016742856996978507,0.02250305643300112,-0.013751912528366448,0.07747702033795993,0.11198476874962282,-0.007956995345648228,0.026312668985113412
NXPH3,-0.046015782866638995,0.03780676419221015,0.023052899107025317,0.044718291749336524,0.1035031604001322,-0.05201193498349012,-0.060112831826754885,0.02982409940343046,0.0559328893045778,0.018765373795834085,0.048590954058016084,-0.012197065007919596
MTMR4,0.01726458867231961,0.018532995486245495,0.003991302163811374,-0.041891733140447404,0.01718210108733001,0.04077406292794248,-0.015371031849566357,0.010867713077174542,0.0025676418267839333,-0.022506104379900457,0.036605368971197184,0.015449173024411856
LAMC2,-0.01506506701875732,,0.03452102372838271,,,-0.014005706628671559,,-0.014378817336321525,,0.029015865762535356,-0.02013857699187422,-0.022152034346477528
IL10,-0.031830830699869944,0.011660208194512064,0.029662510947251586,0.03348814045662623,0.07815346064388658,0.011513943724479756,,-0.03651428468601094,-0.003534357877185935,0.043734892905912454,0.050173947924593836,-0.033831483541245606
SEMA4D,0.017625078798629467,-0.0161153144483746,-0.01104088854933679,0.03552526840961995,-0.0032347331670739797,-0.0033635974811274277,-0.032807276376769445,-0.005438086110749685,-0.052330189549269435,0.019447948608840863,0.007838074964460488,0.054816136888208265
TRH,0.10015709773936217,-0.019584108872261502,-2.7658070492174423e-05,-0.014043902836548095,0.022102281322652458,-0.021170291158020008,,,,-0.049954980679627524,0.0021661824231052106,-0.0245416866332364
SEMA6D,-0.035754292045507015,-0.032622502654700805,-0.035683360339530595,-0.046492850725099455,0.07439759492413558,-0.02410434952648735,-0.00444948600983123,-0.0179848497798775,0.08746042563238922,0.04305456456170461,0.012484765519142677,-0.07082433607859158
CEL,,-0.021491205769818965,,-0.027707157390204067,,,,0.008569138327186835,0.05752090868230949,0.07072988841131046,-0.025035698779774775,0.0020809442171495214
PDCD1LG2,0.04384796796456277,0.014073605227814378,-0.012658937516860324,0.014663972419182185,-0.03181142090246435,-0.023430633632104493,0.013661107448616067,0.10205358172729134,-0.00919025449734985,0.06419438637552895,0.05997823302822154,-0.023973568297801937
SPINT1,-0.0013288021081301396,0.05544153969961608,0.050115844040003986,0.005540823605575548,0.04702050754791679,-0.024331854697671258,-0.019936243989737753,0.029490053707869165,0.000946711073464294,0.06256468861858076,0.086594230068552,0.052904540049797166
CTHRC1,0.0354598373516823,-0.02300987817889734,0.02017540330002485,0.04545243660649182,0.01113566860278353,-0.05196164805218711,0.024225282972351186,0.03001139129997159,0.07964124605202484,0.007061691364990084,-0.020400378140565088,0.14365819989152195
PODXL,0.032153221120342634,0.033867860147400224,0.00984867953328477,0.08508945136719007,0.03803683154828699,0.027118050937574405,-0.0027137371330796583,0.15208591340208782,0.0025992638503439833,-0.02132733375301648,0.0376386182975491,0.08474317947073567
JAM3,0.02055019382811666,0.001182445590416719,0.05607468084437891,0.027671734236994493,0.08758083049527772,0.0151928448286567,-0.004250615349428044,-0.0646961881936562,-0.04338308525501087,-0.016189086994121315,-0.01663884650188129,0.06561626628246775
TGFB2,0.0914146405900659,0.06904494479719399,0.046789798032210214,0.04717834826329643,0.06344635395120889,-0.03191364662016496,0.02621431569397529,-0.005681157309133912,0.030551011512916323,-0.053457431582812964,0.0322090805626526,-0.03567251872853914
COL18A1,0.023982898757193987,0.010325115726379256,-0.048378239536936846,0.06911532446096603,0.04195609180981519,0.033127742090527885,0.02488627406662572,-0.008901672369107426,-0.003916179293537599,0.010329005750783273,-0.012234044864038928,0.12172099649372885
NODAL,-0.030954493953141014,,0.008344262656027841,0.011299474394415535,0.049553139615209615,,,-0.097946736375444,-0.019102623688665537,-0.022602687824899263,-0.01894179094938161,0.03900711208895995
INHBB,0.021760899970378115,0.1322245606009426,0.04658768734334487,0.03831420474120472,0.044106292185239405,-0.051167103946898294,0.00351385756031906,0.06592624925142986,0.039093873248313156,-0.014652382291001425,0.043504058124835224,-0.025377765196335368
LCN1,-0.015065070408458737,,,,0.009737368210867573,,,,,-0.024041611942764333,-0.017888125727440637,-0.024817889299783548
ARF4,0.07583386513242395,-0.027821597181944158,0.046411582620898666,0.07489097110227096,0.0580207728399324,0.04106207872721506,0.0024214099207267637,-0.007446643996431748,0.02967302798099716,0.021700542436392557,0.09215285801208879,0.05381841466637332
CXCL14,0.025330711254972285,0.15569330501377557,0.014547595364460434,-0.0006444562154629418,-0.026174752360928658,0.019546433960607495,-0.029788958625770613,0.12108323554162827,-0.04831098231389452,-0.032893938192492846,-0.03558905442782017,-0.056807769864354866
LIF,0.04828546410924908,0.015063963873908692,0.02896241581605676,0.08673218848776429,0.002158192463591994,0.000386343495130036,0.06503336283401946,0.0038062555258397816,0.04694109964372656,0.05761536044009715,-0.05328225094816705,-0.023850373019707924
IL17B,,-0.019584108872261502,,,0.006169898741441436,,,-0.03664634362971822,,0.0608901410913794,0.001074416851547324,0.03983821873369398
