,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
BDNF,0.09089416475345106,-0.03224789971188875,0.006806493274371694,-0.18965729831506564,-0.02467411725720166,0.01426778516088795,0.021466504465341166,,,-0.06299198500238835,-0.11528307969516376,0.01737681419870388
CCL5,-0.03533192250838838,-0.030870415161217492,0.017948409949081538,0.14976026473928428,-0.019627814150689604,0.0201101324958481,-0.053879549045025614,-0.004916964315285153,-0.0374363134713142,0.0046163791639177035,-0.010715796430931141,
GAD1,0.024039766392291145,-0.0604212273496946,0.014202744761214534,-0.17085934611736106,0.018280897963810726,-0.009253495160656294,-0.025286513377246727,0.038783404606379475,0.05749679213277489,-0.0324990592854396,0.046807843660541366,0.042614605527703645
COL14A1,-0.017593471043488098,0.07089153611480702,-0.021150319816916296,0.12039255127672677,-0.0318854374350097,-0.03555070514304716,-0.03638234686522848,0.07609145635030827,0.12956811338696989,-0.029030011319247182,-0.014273312211761265,
HLA-A,0.03281585751867209,-0.0030933068580992784,0.005239248418633325,0.3238875654358973,0.0019555297828848864,0.018372342150010202,0.019198845243960212,0.045178228288312854,0.02190034751156851,-0.07431578104041309,-0.006661369522597743,0.026630549818195667
CD5L,-0.014072545349400403,,,,,0.058910442799234554,,,0.1404123832524706,,,
FGF18,,-0.039879371527049026,-0.018955593896853484,,,,-0.01752589420281378,,,,-0.027601576655397125,
ADM,0.023644787290989584,-0.00649206162147786,-0.027881451358979396,0.23779533808481365,0.014332763989343933,-0.0027291034366148004,-0.0012400313491278431,0.020787186391770452,0.04283157907499658,0.04185919464887018,-0.10031192440024099,-0.07306128892729617
CCL15,,,,,-0.00784962768417254,,,,,,,
GNAI2,-0.028907791405977448,-0.002780636098764037,-0.035427145392393375,0.3058542158907758,-0.0020622697301054863,-0.031223902939344295,-0.0515771508490678,0.05037318829733602,0.11860270555462613,0.0009420456741076638,-0.07348624449962876,0.01269304927151138
HDC,,,,0.15712804442794606,-0.02963401985136203,,,-0.007642188667097028,,,-0.020105749196724053,
COL11A1,-0.009826375161520056,-0.006977644825521612,-0.02985890599886146,-0.0627384017823156,0.018750099483450227,-0.008978802755271973,0.0046626209466640095,,-0.0519506420241613,0.021459329928449244,-0.08268463889619063,0.02051182267872538
NUCB2,0.03380047160445396,-0.03763816195383406,-0.01368551487859436,0.11289943233336223,-0.025398590260378055,-0.03469600223227065,0.05949939198710207,0.03637115573189652,0.001532031116022823,0.0021262057197321328,-0.08300993941728556,-0.06358334250017762
FGF16,,,,,,,,,,,-0.019811602102312368,
CXCL1,-0.015124595822424805,-0.020909855233710955,,0.03417296377766723,-0.022151937752654314,-0.005620892948333841,-0.008477436565059802,-0.009500468405397023,,-0.03259526004466664,-0.00875227693697831,0.0727098813779256
VCAN,0.00959181140443657,-0.07366664826866566,-0.03698017824504277,0.2523324575815317,-0.0033614004952531233,0.0139267640874203,0.0018212355574879584,0.10813751349073643,-0.0008322194963325997,0.07956876151993646,-0.0931215048854028,0.030095328356044535
MMP7,,,-0.016793625175174035,0.01612143734542382,0.027807290960170077,-0.03236691079478155,-0.03474360288393082,,,,-0.12269911619931559,
PTPN6,-0.02264244565189026,-0.007814101501707225,0.022235994599624075,0.17629535818923459,-0.028572403438274257,0.028116648264698937,0.013073177206651094,0.013869828060326373,0.0411132784611697,-0.09494210407780244,-0.0033359975239654876,-0.046197538814826807
PTGS2,-0.013497908393030108,0.011202726301691916,0.04411036489261231,-0.2091502223545496,-0.03356602629384073,-0.01362233126842451,-0.02658382760856715,-0.010391541463918852,-0.013555603195493942,-0.03634717433422162,-0.0022944640605470196,-0.018469853386902976
XCL1,,0.046494762316216624,,,,0.038856037830383244,-0.03147465446985578,,,,-0.03578182381239475,
CD58,0.022312580456301665,0.024433691977856904,0.013933964634231574,0.26976459272131054,0.03062028096143279,-0.018441265677229358,-0.01959527178845002,-0.0704300709597166,0.16667316240156355,-0.08084157521791613,-0.012293066096301403,-0.1014113797722434
TNFSF14,-0.015774454817666334,0.05913655991009099,,0.04076708154416378,0.0057805916235360985,0.014446288857427306,,,-0.045892492041044806,-0.024187469333029007,-0.018445641822477096,-0.04423610833508605
CNTN4,-0.012348192910436987,-0.0382318460787863,0.015101623572837598,-0.1315707509569831,-0.0032155320268695002,-0.01139768356757664,,,0.03860284408119476,0.019281543441840278,-0.0011511901489753777,0.07963412945725382
BTLA,,0.0030629194904055845,,,0.03383842919402031,,,,0.07084619789784005,,,
MFNG,-0.03883738190392281,0.038648403479744325,-0.061509936851051536,0.16592549732743833,-0.049233974111741706,0.02694247267835177,-0.007475683416248911,0.037902142645026414,-0.01692486979137569,-0.0657569554769188,-0.01797693800539955,0.01901089363280959
ICAM1,-0.04453672891496235,0.0003389970459170675,-0.015978364120520273,0.2974940104465448,-0.021046111087935703,-0.00014336490162457962,-0.0721765407172051,-0.02746902061642234,0.05548532522244318,0.03650736001883712,-0.02777422759886396,-0.013223682792908677
PROS1,-0.04354400824648654,0.07169708816164241,-0.034471734243744785,0.3025672254320184,-0.04674454318766791,0.0033623105282883413,0.006759364882071954,-0.00435637866345043,0.09731851132231921,-0.015900827462352374,-0.08632639436803273,0.029673682939790905
CLCF1,-0.030190346734956755,0.0538927355220547,-0.015611351618692962,0.06031983491173844,-0.0590927384910977,-0.0019618124414984162,0.06081613797791508,-0.008165690499237396,0.14390962404433388,-0.03661527163140881,-0.08073564792004825,
PSAP,0.003560024494802989,0.06077108340631588,0.027024309566417343,-0.18833126315803722,-0.021441820189741938,0.018778623457444573,0.057922448537351234,0.06802644711990875,0.03974208197957724,0.0432455096589739,0.0037709298328414747,-0.011527348981948855
EFEMP1,-0.040088232738291624,0.16888297099626895,-0.03915956431408798,0.2596275288715201,-0.016829633163447613,0.028579523151911403,-0.04132724863078245,0.13981354518976769,0.13626740335314666,0.03508453517101658,-0.08394406111230031,0.042196475054641296
C1QTNF1,-0.02833988170892508,-0.018319123170858077,0.11637934069342348,0.22138768651393823,0.0022781732671242586,0.10110856474562568,-0.003276352644052828,0.09589825666552067,-0.00541344333645712,-0.0024051323725285735,-0.0602688749886366,0.02419536119186475
ALB,0.04522409402054232,0.04032957949174529,-0.016064099167697358,-0.014226486052023302,-0.024574623896168893,0.040895189237321224,-0.015977962498938632,-0.0266875479649309,0.06666377955544654,0.021373428556627373,-0.028466131374056826,0.07837524177702193
CCL13,,,,,,,-0.030452374001380476,,,,,
EFNA3,-0.03142043604132688,0.029304421212560678,-0.012547859507913766,-0.22167808383793983,-0.04091452106663631,-0.028000598710347685,0.019695769718980276,0.0030497800932915006,-0.026292874146941685,-0.05710877586097747,-0.027715848382804963,0.012709607046737898
DRAXIN,0.04997146610808274,-0.0828844874295507,0.05380892114818123,0.2354381674653393,-0.019732217066686115,-0.01732135739649536,-0.01422617598714331,-0.09622462374623349,0.04942523494995107,-0.015807827988571246,-0.03701105977268962,-0.057497079615445874
RAET1L,,,,,0.01209320125915437,,,,,,,
NPTX2,0.00265782763461022,-0.08423818913101108,-0.016312417113826496,-0.28237922938163434,-0.0006577567615003073,-0.09701229583146795,-0.014795605397481626,,0.013846367038620511,-0.06736084509744318,-0.07859365988564299,-0.04485891356736488
FGF11,-0.0456335446498445,0.03448208411211403,-0.0493150356080378,0.26173711704334063,-0.04472497970187865,-0.039051551291039724,-0.00495707337191576,-0.01735883929173033,-0.025884658747298867,-0.02325293441121674,-0.05212944842859617,-0.07648962250784552
CD59,-0.03125425925339968,0.021057104756169953,-0.010406797998361993,-0.1710598038347039,0.0384058970286847,0.02254511361540545,-0.043614616177356985,0.04202781954530274,-0.026891370840813,-0.020064064770996877,0.06319751155755877,0.013775554224029336
COL9A2,-0.01448114705889465,0.02299199875117397,0.01876544161083212,0.049358521426280715,-0.028522434990548073,0.022606526803752292,0.005891884732204187,0.015271840291460259,0.021876440170931804,0.0034135411127384882,-0.028956799301289773,-0.022431717225906013
DLL3,-0.036192147652218,-0.025970115405081977,-0.10113535931036889,0.12766131897361438,0.07170866209365115,-0.036357405638200065,-0.0020533008895686085,-0.01906166057207298,0.021205597666435833,-0.041148225727517015,0.0021733058993977264,-0.023775962238638416
FGF5,,,,-0.02826420871643174,,-0.031128955399840223,0.00426879375686901,,,,-0.03398473671612609,
LIN7C,0.0075267541554697405,-0.03500092390403647,0.025289738233058277,0.13296966655184236,0.013014016197649414,0.01950273699811435,-0.007475077527005381,0.03127885723353179,0.055701122483838766,0.020595839032597332,-0.035447401491276995,-0.022055202112443557
GDF7,-0.013250489675818605,,0.02681749705514352,-0.008790198414078526,-0.02163661333829488,0.007466963321938721,,,-0.0021556228169804397,-0.02598920472237796,0.003518284398547138,
PSPN,-0.023873876024403353,0.003329047372445995,-0.038589115334030887,0.04043560517143816,-0.014161571558119593,0.015235911801613686,-0.00737208467060674,0.06030793292386716,0.01365564677295607,-0.03277834020048604,0.013574173037351617,-0.03867006561609144
ANGPT1,-0.0014956139546244034,0.06904350646767844,0.0016253150302948081,0.1751030580819265,0.011733982477265321,0.06653045988027036,-0.048275249641683324,-0.02376746087439147,0.046379267130026464,-0.07238665170483025,-0.024833684771100106,0.11764207603882294
PNOC,-0.027729145280542097,-0.06095603132439089,0.023208910540415347,-0.20845177844296417,0.01831539315929737,-0.05275333115257811,-0.015977962498938632,,,,-0.04253725384172509,0.005138358225090775
L1CAM,-0.022876331786477643,-0.050709504961383926,0.053992172279856955,-0.1689834236703889,-0.011830717294107207,0.008025257086427125,-0.007439416068393655,0.0463851856501107,-0.02455645696832204,-0.04693547100173736,0.10411347272888015,0.1279481500550242
APOA1,-0.018350149357596355,0.07093213902789901,0.004284745453436389,0.11423103210717699,0.016405028268981534,0.023578789594323614,-0.037243319548021125,0.014583560462954706,-0.0035832508914744434,0.012537058253517013,-0.07472793059963799,-0.03695319688319726
PSEN1,-0.015875779841001237,0.06681993178439105,-0.020426498845387473,-0.018513052649066435,-0.013087619995342928,0.0448703921519461,-0.0378261558773794,-0.005516074515639778,-0.035090069158462474,0.05640237783708296,0.011304980712330298,-0.03887863398831565
CALM2,0.0377751849962681,-0.06539910577412074,0.06494974206882324,-0.37370193196543305,0.008309772315685613,0.03237306638855749,-0.0432380888726173,0.1846948157551215,0.02993412043737376,0.06861715656990762,0.10871381407058206,0.026483602032535126
CLEC2B,-0.0013351468737240282,-0.015523585137607612,-0.025608509574565213,0.26781470562774945,-0.03147141312651014,-0.025356635901285583,0.03511787781464059,-0.07336871958036091,0.005759717010879455,-0.04512989274458049,0.011326840368672196,-0.03250615239616593
NTNG1,-0.025160378894135638,0.009205018184658239,-0.023848298130891732,0.0631048035837416,-0.018888910167678262,-0.0299209632195114,-0.026183267205675664,-0.03877931781139793,-0.003900409867746639,-0.045505866566074825,-0.03040221783858859,0.04524365130623116
LRIG1,-0.049202058844417196,0.009443443337853425,0.05268889788127268,0.23046064805246977,0.004795649786470711,0.08915950650310987,0.06200395256056268,0.00944696414350867,0.15052214863110736,-0.0015104259894329589,-0.028208722845523303,-0.02600849752086896
CPAMD8,,0.008183455887448423,-0.031959882122793624,-0.026083514841382167,0.02241956708470764,-0.05429626264701605,,-0.042040040849980885,0.008951127038959105,-0.05894668599498623,-0.02179293491686853,-0.0899894950906454
GHRL,-0.016806815143567598,-0.03444714337139171,-0.017077417517485222,-0.000256251081209751,0.010330479118014158,-0.034717685990850594,,0.08060121225216195,-0.019620484395219587,0.009193863138870913,-0.019210698885667205,
NPY,-0.04886053860443212,0.0014242856665526574,0.037192607792233566,-0.16315459278019176,-0.0332463393128997,0.04824214130161058,,,-0.0845783516462373,0.03731090506065776,-0.0067186059685809115,0.017272672053298577
MMP2,-0.026975394495516832,0.023163223226599194,-0.03926751613358914,0.27591491781839617,-0.027249152325346616,-0.015276135635777366,0.0020606024416634696,0.04768855894157036,0.08885180508405717,0.008408111009632473,-0.045413471127262614,-0.00582683647146065
PPY,,,,,,,-0.014778902817105468,,,,-0.03901202461376529,
ALKAL2,-0.010635688928401266,,-0.041160675634151975,-0.03592334941864634,0.013007327854631986,0.05955003915048541,-0.026930693228667823,,0.11699548858186662,-0.010207207263379946,-0.04292667918917098,-0.06727948336543851
CSF1,-0.01796170774519404,0.03998668675766514,-0.018507043908768728,0.18616427658192483,-0.03964218576883144,-0.0017262631025159736,-0.0256728940818396,-0.06504278174816171,0.05224760991432254,-0.0006029525283724325,0.040803419091636255,0.023094150221956072
SEMA4C,-0.015598578770027256,0.03969407321782066,-0.021993376621907694,0.06504461997308617,-0.0007457139481479962,0.024319369104805557,0.03903740649677332,-0.01704921160407989,0.14904366288025755,0.0014450481976889717,-0.06003472130916387,-0.023408903560363833
ICAM2,0.039855254647564245,-0.04906840436456787,-0.03389053240841598,0.14256002981833363,0.007410335828590143,0.005396624718639854,0.0237227906780143,-0.048229377502127954,0.014537193867305625,-0.030817242283973714,-0.003062096759339591,-0.0007895833421287301
SYTL3,0.038499830326324286,-0.06199475830128842,0.09466334375807094,0.13653716699281784,-0.003811146778536257,0.047999705446662363,-0.049649635651831454,-0.022364401577253144,9.802116987252566e-05,-0.04049156100996348,-0.06903156838769324,
IL1A,-0.021222074021942854,0.03239006959393011,-0.02294648601054713,0.028567296184281887,-0.0009422249713933749,-0.017321748045391945,,-0.09691839800589988,0.05961880425925207,-0.05685079146733649,-0.03453183493171732,0.007165698622870078
HLA-G,,,-0.012393729046397111,,,,,-0.10401481698275963,,,,
PGF,-0.012979739752141322,-0.03209999305574054,-0.042893153506196754,0.3144164682812812,0.09221945236933736,0.008665411446911252,0.0028838026148087573,0.0013711940122256518,0.07280911660083653,0.025258353890798568,-0.03594468527670333,-0.06380194802019386
LGALS8,-0.032316534301127756,0.022250083041470914,-0.025305675364881906,0.06671930460888179,0.019290041375200025,-0.017336676755044536,-0.02596057922122013,0.015045644081645037,0.12022397924660409,-0.059829214379288564,-0.04053661634381478,0.008202801558366703
DKK3,-0.003521970258087742,-0.029049067404752903,0.0350703104105552,-0.23185717720640747,0.02316841023721114,0.026482791150541793,-0.035735858965525634,0.05238710934386835,0.01925076449711596,0.026601655923682983,0.0892903696082683,0.07665184841709119
COL16A1,-0.018044527378075333,-0.008330969473638749,0.006756488631244654,0.06456996171039389,-0.027156150193411662,0.028738027956512986,-0.029043141008364692,0.04940943806511648,0.03618057775234429,-0.0745153575254035,-0.06396031557388372,-0.08582752133002668
TPH1,,-0.038118074787256005,-0.013132884237423778,0.05067464573877333,,,,-0.1118393639562081,,-0.009146955310725636,-0.045373246768611146,-0.0031370737021051355
TNC,-0.057191841878370175,0.054489245460022574,0.005957587595546061,0.34388616107146447,-0.05051502008924143,-0.004358686890609777,0.01699244081508834,0.21306659908204875,0.17923434264528365,-0.0002320652530619941,-0.1341266611767957,-0.014539444869928116
TNFSF9,0.07727352297588441,-0.022438917775024356,-0.04122551056333737,-0.07974383136893402,-0.024521901774709427,-0.0033696474988930973,0.012349169850847094,0.040127731096506636,0.13033163115601698,0.055105564026761575,0.010857521669879317,-0.023452700176744567
C4A,-0.010480994710362825,,,,,-0.007641027445966409,-0.017525903713621366,,,-0.02749324063362936,,
CNTN2,-0.058279842845572805,0.009830331202264248,0.021930403073973787,-0.10467310594649823,-0.04201988196791032,0.049689679702868965,0.06249739160327544,-0.023939791516489898,-0.13974855914877,0.03059563644680858,0.07914554858674089,-0.04845717155341947
F7,,,-0.011405947435808715,-0.04722588806495893,,,-0.0159779647410454,,,,0.012397600960876177,
LUM,0.025787639645057283,0.10449403112201648,0.009638530635219219,0.2710252610210723,-0.04138863749268555,-0.01106135133144739,-0.029329859571271533,-0.045243569844155354,0.10407974005925581,-0.036800921264908915,-0.04653328187021428,
BTC,0.06505934511631616,0.0258105786707741,,,-0.07333737223860255,0.016239918985889442,,0.04985243743024274,,-0.019246355912499256,-0.04471609549706176,
APOC1,0.050705401065177125,0.01365852362967691,-0.10619487093310336,0.36706594680627,-0.008751674111613811,-0.0009664943959848229,-0.009795046054525663,-0.17054338407536043,0.1244463196642196,-0.07934236637360495,-0.015579254610833489,-0.07493350638904717
PKM,0.011822842024110604,0.05382777948259119,0.003739536305516894,0.15630750340930483,-0.004308315304679443,0.012738184379787458,-0.037463717549421974,0.006373992306071294,0.06358040117338122,-0.06509303447817472,-0.06404081448499419,0.06844273210350978
TNF,-0.023272166904379162,0.014851815577125256,-0.013454733739589863,0.009802602806077488,-0.028848065258978612,0.04258393130627338,-0.0054468427444397316,-0.08985082664825203,0.02565256596240683,,-0.020965076519038568,-0.015333720761408695
GNAS,-0.015688039023632156,-0.13596923363089466,0.008201495410827025,-0.24879980837904384,0.060650663984585684,-0.02641418037392365,0.04513133757157125,-0.03593138101948226,0.0028742977287356517,-0.032990834861376335,0.00878271573514543,0.09579191562169806
BMP8B,0.04232458472332333,0.0011834268439242237,-0.035996125194781126,0.04971831572101846,-0.01915481881115274,0.0220496893742429,0.007650830710057295,-0.04230852787750033,-0.05951833133264649,0.005756241414974205,-0.05020348073249667,0.006250059936231844
LIPH,,,,,,,,,,,-0.03343031720172916,
CCL28,,,0.05120584463608629,,-0.010405207446132289,-0.023929511712936145,,,,-0.027685544521622116,-0.031719235720198795,
PTPN11,0.009886530530337473,0.010134902801782116,-0.061809964096016363,0.05559758799240096,-0.0204252168340197,0.007376414777639665,0.038933051798418744,0.037299729137502985,-0.09005665476284552,-0.025056102024774804,0.019427293125562923,-0.009348489615350042
ADAM12,-0.012480839104995924,-0.008416508881240316,-0.0011119321731440305,0.23491967072087014,-0.021895717993197186,-0.005190491267267148,0.02408292423753529,-0.022698891279231435,0.05991727915297298,-0.04895649697561808,0.00959510747625386,
EPO,,-0.04090262892238294,,,,,-0.01452778209218939,0.06399241438083814,-0.047963447330699745,,,
EDN3,-0.03829024713851343,0.05051241030608536,-0.016359495034578272,0.04049304541209793,0.02718695957165646,0.015165624146397388,,,-0.0654102910568247,-0.03359497173631185,-0.03343030779379742,0.04591108355728083
CCL22,-0.013250489354952716,,,,,,,,,-0.03436620621312095,,
CCL2,-0.030945422999698557,0.11379763475294861,0.02282713924088636,0.07138339191824472,-0.057388283140295586,-0.027919981018944016,-0.08432240110169886,-0.006191130237611053,0.06626187069403168,-0.007436058307168384,-0.05916990772278394,0.016328440126826757
DSCAM,0.016152826778801952,0.03908286694368586,-0.025444639767485084,0.04095337744556001,-0.023409314266189963,-0.03717336067693221,-0.0213736324240647,-0.03225154036930783,-0.0007056095274380616,0.003841498877612787,-0.02929756906961528,-0.019473614498191353
ANG,-0.010925639159527307,0.028772610454122032,-0.012561165369779626,0.12301826207644279,-0.032491492602009175,-0.019753497877869827,0.0542145560188551,0.09672367587469329,0.08744308682381044,0.025539460396157582,-0.030374943060633274,
FBLN2,-0.02409640641865033,0.027448898158642685,-0.013929110697285278,0.03824692030313789,-0.03260914849699144,0.03251714470589855,-0.003320691616035324,,-0.023412562438260506,-0.04892248455333089,-0.023720871404565646,-0.03615445200257594
VTN,,0.007375365000066944,-0.01313287994295879,0.02970506448506675,0.01826063028448722,,,-0.05776270208497249,,,-0.03398474851368551,
VEGFA,0.00640361730518961,0.0023298048114823765,-0.06638511123787043,0.2115897250198306,0.03997156573161543,0.008672132634452611,-0.005710685123751273,-0.005434686370847515,0.06628286127049327,-0.031238119045125717,-0.13670567900539432,-0.011502841544939508
F10,-0.015124595516612311,0.03455152525340697,0.043195428104689626,0.12025316395849533,-0.026888492684107042,0.06941659897518904,-0.04687283625978743,-0.07066291916688797,,-0.012450970612468833,-0.027601586590930902,
SERPINA1,0.09860093397122369,0.07962958738787711,0.12308525894817665,0.25520533639362836,-0.04037718482243833,0.013066574835585662,-0.012656091912462286,0.025109381006153533,0.006193253625868453,-0.02683359312395229,-0.03467546732702836,-0.10119157571269628
VWF,-0.0005938092479243597,-0.012985483656072017,-0.05275553488234528,0.266679133967265,-0.04342525265293774,0.03391249538360452,0.017059008734911608,0.04133678871221649,0.045292628806770055,-0.05896414261604859,0.09337647653765416,-0.01574749056033144
GDNF,,,-0.020441836837693243,,,,0.03409967734094779,0.03604452057908122,0.025428548788020023,,,0.048351719735241605
VASP,-0.039381129688933536,-0.04518349307380773,-0.04199971515869324,0.17768603039187655,-0.017180833121514954,0.0459653835557563,-0.00796691724066885,-0.09286342264710729,0.12084209935666781,-0.029439728670876693,0.004803647710133248,-0.05149679883721985
ADAM15,-0.07328310143186521,-0.004833100677669286,-0.04132660331661946,0.10743558743273224,0.006082238887373931,0.045172735128195855,0.009568339028922174,0.001784812683021154,0.07021966049539011,0.009321667726467833,-0.061883330096324574,-0.01474663629567694
WNT2,,-0.03313733095280856,-0.0048830738586738585,-0.11398518805431562,0.02123926280564641,-0.020260554049336167,,,,,0.04576899085954818,
CALCB,-0.019170014280103304,-0.04176901401115847,-0.013311578750091141,-0.033455221199217,,0.058604303899532466,,,,,0.07527822991298835,
OLFM2,-0.02768975130095636,-0.04179377796399754,-0.04845854503019426,-0.08080642623219914,-0.04451619387394682,-0.0577623724606725,0.01737656770423786,0.031356205505265175,0.02614189474207274,0.054803380687306724,-0.04671408243838287,0.03610150997188748
MFAP2,-0.028776450356728482,0.013422010656849144,-0.0329505245251876,0.22563039998827603,0.027702323394520702,-0.012550075050912346,-0.002321578024355132,-0.09259334098670405,-0.009089272251540974,-0.05113643477439082,-0.03709414425482568,
HLA-C,0.033436788525349474,0.08660215973565558,-0.010832727843849251,0.32612593185836486,-0.0496463962468425,0.0016453681780292495,-0.027677382975467145,-0.02135054079291093,-0.02659074297422205,-0.10377649077453233,-0.035977528382880354,0.03491871292356758
THBS1,-0.021709315979252995,0.010037556881322358,-0.06340757937062778,0.1407420531592759,0.025577443767110554,-0.014622296295511608,-0.060544704229130976,-0.024836704541684452,0.05026220932845453,-0.03443171841945018,-0.09027201375873199,-0.10372907597862267
HSPA4,-0.019018366872347196,-0.04380025895320075,-0.05047498172071,0.07599066464363315,0.023450783028380752,0.0137887188838972,0.016721683771301777,0.055112836362202454,0.06613238877385863,-0.002028714311310024,0.06371387873711588,0.0204166287929145
LMAN1,0.030799514190806707,-0.09570512285840914,-0.013795524599401797,0.27485896686349104,0.005287202151763386,0.043463204210410694,-0.0629811558322309,-0.018847700190263956,0.014169332382218194,0.03643092835266883,-0.065823394511592,0.02893532682090228
LYPD3,-0.012214193631498697,0.10720483294795737,-0.016505373615475372,0.11146867780469799,-0.030019917098465247,-0.017583473384259956,0.049854265204873266,-0.028357892192319312,0.019353545993831624,,-0.03053411420720997,
APOE,-0.014076391748452882,-0.02751597842006817,-0.06031209897461428,0.18169928106162825,0.012940269458732466,0.005140130496245379,0.012738161937267782,0.0011156307256405687,0.040568681810065274,-0.01189504894635654,0.076894264639964,-0.05064981518473735
SOSTDC1,,-0.05148331022311714,-0.01942126897312718,-0.032066823644452916,-0.007213401025799107,0.04472398491823401,,,,,0.024986237421822897,0.12333144368767217
ANXA1,-0.04351161690096192,0.08754028503489446,-0.006726727040251141,0.3298024374518959,-0.04403630679698245,0.06177728592075231,-0.002510791931545403,0.075006133372191,0.20217270012067817,0.03133860058958032,-0.08975631333914665,-0.047466405332038296
WNT2B,0.06103379394562708,0.03563122426380283,0.03137351584557579,0.08920619988424568,-0.008759945251214374,-0.015614386146550939,-0.024981363634311835,-0.04554120341989576,0.10421990476106081,-0.015067318162106878,-0.041228148387827034,-0.042450644779161655
AMH,0.0032008884920750598,-0.027071595948321862,-0.023906009225275117,0.026118403380398104,0.008322534587682234,,0.008791620222553382,0.007754269142464321,-0.0337690334553878,-0.0276855409911267,-0.010978841043019133,
GDF10,-0.013741167624112108,-0.05674608541206445,0.04371468124695787,-0.0050512871013540205,-0.03596552753248983,0.050942985334242685,,0.06589449460123244,,-0.0033036008007437797,-0.01758888978611205,0.18474815850794557
EFNB3,0.03925765930691435,-0.0007363011776374203,0.03192798257045009,-0.06856237776188373,-0.008003851269437394,0.001062940522854161,0.06614221488306467,0.06405548216722001,0.1113168133661832,0.048210208805575895,0.01822766722083292,0.007757634867423346
LTB,-0.02004678523725672,-0.05873864137882667,-0.013662332305445014,-0.04045412876478867,-0.05113799937700258,-0.0031041987081332828,-0.028727598277511462,0.029201012921601766,-0.04947493025598926,0.022699344683537133,0.018644134850070933,-0.04423600900245072
ANGPT2,-0.03128356858553099,-0.04059347353294546,-0.05357393534367791,0.3343045000688545,-0.019138897833982295,-0.013180804511937094,0.022930334998369484,0.023133066250263883,0.13302932552377236,-0.014078698355525018,-3.0834709018312184e-05,-0.07210005505608412
NRTN,,,,,,,,,0.008982177890121571,-0.03494227449602754,,-0.027621480457687024
ADAM17,-0.025436857897892837,-0.029076025393757088,-0.0017097040842828939,0.1598103783526509,-0.0012096751402479464,0.004250338243730785,-0.03125298083132994,0.058445569302883485,0.006756191428922723,-0.030828436366545142,-0.060745592653411624,-0.1301562193839883
LRPAP1,-0.02078560095810094,-0.08300885860755924,-0.03128365754331252,0.17158409521868484,-0.0004611656250378832,0.02164638810977606,0.053668647390389325,0.04986885785076223,0.028941188141992053,0.03623798336058933,-0.03250604186923426,-0.01346803605614853
NID1,-0.05952936371913323,0.01305258600720522,-0.03798565089895167,0.33141592003767567,-0.012622937031032136,-0.01640048007884614,0.017274086353626292,0.049038048065764166,0.11066964415563638,-0.06446074996410502,-0.03642288157869285,0.008964531545330987
MST1,-0.0026181632082757024,0.061227826575407276,0.006088001431219885,0.24368144261169983,-0.04033772372663213,0.001215967567320607,0.03505900200604911,0.0682910216917033,-0.025494024242521382,0.03422093161792293,-0.042449624854575436,0.00981077448797748
CCL14,,,,,,,-0.022409169490383466,,,,,
IL13,,,,-0.015489113672409053,,,,,,,,
DCN,0.01009947211046738,0.05980884747780403,-0.026185235722560065,0.25168845678606006,-0.0463593861037033,0.05029002692485598,-0.032646497498353494,-0.014764920341728136,0.041863410871811675,-0.061674338508893076,-0.0016341479861769824,-0.005347662267014591
IGFL2,,,,,,,,,,,,-0.04355580830018312
COL7A1,-0.005034749724435262,0.04402725528772591,-0.03975427396821406,0.21196624090881191,-0.0021554298874923244,-0.027247066335212684,0.042033585374556884,-0.07747249282337247,0.0188047583099111,-0.04042771560527036,-0.013853941952239072,0.0433027417941827
CALR,-0.06439440585330412,-0.006174489512008965,-0.09252973324408965,0.30380861474044674,-0.013187636120557093,0.008921503778276245,0.0019114408275672195,0.0021501250347652485,0.021250745983998388,-0.027491394745118577,-0.09047884128732418,-0.03472464564514981
PIGA,0.018743145622552682,-0.04407938132259311,-0.032085310725485774,0.02274491400987796,-0.010363582961043937,-0.042974975898456357,0.036665654101313214,0.038878965861204415,-0.06475313497685967,-0.008767789584589413,-0.034221000822458165,-0.033140626288987375
CD200,0.002763644196018463,0.03110720786451622,0.06537779050817746,-0.11849451305291601,0.017329808997185163,-0.03985158248694342,-0.0023775945564195747,-0.055598703208466896,0.11861367397995703,0.058898834793075464,0.08105147351170301,0.015359891689761275
GRP,-0.01166369628837803,,0.025229998951158798,,-0.03152035261705758,-0.03902151601986002,,,,0.042878076847582436,-0.031328408643777665,
CDH1,-0.004885821128895298,,-0.020561401233769684,0.12013741546717618,,0.015041580441494434,,0.030185267907117903,0.0837530504800194,-0.04249096758372953,-0.04537323889833922,-0.06329414159806641
LPL,-0.11265447565992513,-0.0963196666891836,0.030778061135248756,0.3356372209426101,-0.029288276550923083,0.03687954923229586,-0.00941324421097086,-0.025372570497319946,0.060538722509283244,-0.1015348993997086,-0.1254768625090736,-0.089097128659452
SEMA5A,0.033474063317262936,-0.06867525284129937,-0.021484594033956497,0.24047329362468498,-0.07461924167993557,-0.066186756516599,-0.03231952693297755,0.013811229538699187,0.14911653330266642,-0.021402018484673015,-0.05727546559412351,0.02360269588932908
