,MGH258,UKF243,UKF248,UKF255,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf
SPINK1,,0.016223430233109282,0.022874523756477784,0.004436381305117456,,,,,-0.047647869085106355
EFEMP2,0.06434387934401176,-0.03054012144045952,-0.003137171391585706,0.01567790687297701,0.032867509691934305,0.04185936403338318,-0.01719934965347701,-0.04601643178065142,0.08742529121940035
SELPLG,-0.04048087030827772,-0.005537863884911041,0.026075224698245837,0.10014013122906094,0.002681346485474222,0.008387170981407609,0.02529062436850383,0.054797698357554867,0.06864353098751051
GDF6,,0.06554999237812932,0.0756902902711999,0.04692531217452951,,,,,
HLA-E,0.06430124414823973,-0.039792550005249006,0.010325335378801545,0.046574443717281935,0.01873059681236348,0.015166339956940125,-0.02096812347185918,0.06154362861514861,0.09123079350046777
PTN,0.04237062979456662,-0.054150614151484346,0.018539025623545046,0.004920174326851717,0.011580966093272756,0.00786544227869842,0.07977095064089752,0.08336760150318066,0.0405928697667923
CD274,-0.013023611420192042,-0.026939369863420343,0.015826023095215355,-0.03655917788146446,0.06618561859895089,-0.03720009438268291,-0.01000026325199386,0.016219925939474623,0.09181920955852527
FGF10,,,,,-0.019402713382660017,,0.11241944069713979,,
CD14,-0.07272734044550042,-0.034737411961734105,0.03878475839105008,-0.007640634724431434,-0.0013608243553192402,0.0641493403937189,-0.08806660566736084,-0.05645464118108843,0.002611389460073153
SFTPD,,-0.042903251180196875,-0.03368190366636044,,0.01822701029803256,-0.028556467432302453,-0.05593856703520995,0.029679220583168988,-0.0009722040716874258
SLIT1,0.022589492469000872,0.019299106147475105,-0.004923825924249623,-0.054272165616511416,-0.04431442043463657,0.005338851787148582,0.06051232085882498,0.045850817052982336,0.06470738701303633
CNTF,-0.028694243638249455,,,,-0.012144989146393663,,,,
BST1,0.0060714527309883495,0.013670450707602417,0.002355823790036431,-0.001489157391582895,0.03202326739792199,0.004710376090012826,0.06585247150643768,0.0715226950602126,0.09303897079491959
AGTRAP,0.0039003239491258767,-0.02359900284477426,-0.03840032078935498,-0.012236078650908831,0.006291434363582318,0.01645877631700714,0.1790095997352732,0.05077427941912912,0.09602314600880094
LAMC1,0.04811747031212239,-0.0494212204737261,0.02654741656120733,0.021829569035025028,-0.021983743009332098,-0.03499576611183642,0.06327745644396728,0.019842758786683835,0.07763149398499256
COL6A3,0.016222663892353748,-0.020554223748834418,0.01815203423058675,-0.04175583569484126,0.030883813625722054,0.08349669948934664,-0.025271500490127913,-0.00827962124558221,-0.02112769325265783
FN1,0.037926739954641325,-0.046132420778423715,0.020486238178002058,-0.01105754592032423,-0.01497206225749768,-0.0182772944254288,0.041053431979285834,0.06497107278808543,0.043875312238340125
MIF,-0.03787731390419201,0.05862526400397681,-0.030249319907489552,0.03366263274000688,-0.05235159170374495,0.013374948773401127,-0.062435114352418025,-0.10628129191761944,0.0032349500210073186
JAG1,0.043542043591615044,0.02603162999047223,0.03807500493682383,0.04919760040403509,0.019139880666508076,-0.15102991883593953,0.0020335891589836792,0.06751319929563518,0.06569130494111025
NID2,-0.04506003839139438,0.030900036560396367,0.07580078828601197,-0.0035007366990907596,0.05107937131026878,-0.005910589110612038,0.013137945154133647,-0.017456175914531448,0.0411686953271187
EFNB1,0.003585707163590966,0.023599044852427423,0.05167018525484369,-0.021634493828802354,0.0011202544790575438,-0.032169216582914856,0.06539628138714189,0.005580502835740355,0.023933687087615337
COL4A2,0.07136607588285156,-0.058304430371536445,0.03901136787809554,0.004458716940710718,-0.026681178513828376,0.010729120916231833,-0.006173593674172938,0.020024125898987458,0.05981718490746873
SPP1,-0.03509075529219951,-0.06392372306153214,-0.06106673083327313,-0.08030290634026847,-0.048273245611250376,0.02932859356093663,-0.03326959128087518,-0.1444306428741373,0.0343582001899387
PODXL2,0.026977834455896216,-0.012419491205612898,0.030205884882683276,-0.05341347280156471,0.03884599734726578,-0.03622108679662957,0.04089331897614706,0.05716937400094144,0.01009652737196899
IFNE,,,,,0.012674760857126556,,,,
FGF9,-0.026233686087037748,0.03312467807227971,0.01705043907157665,-0.0033615402625238253,-0.03497684547715528,,,,
ITIH2,0.0741683666470804,-0.03138179570449658,-0.02706062231417245,,-0.015589806183867242,,,0.017285352211702857,-0.05090732834324742
ADAM10,0.03760806173577986,0.0693776361467001,-0.03754988239047577,0.015973332407492522,-0.058408709014987036,0.0679557509499878,0.07360344130107839,0.029367619273571764,0.0785621436721661
CFH,0.05038193589947708,0.043106651800607784,0.039825253518304154,-0.03294655406028864,0.05363024463954601,-0.025882610827387957,0.09693559612998659,0.037477308822593446,0.00484725170627642
COL4A5,0.005677142139981027,-0.004845387927242072,-0.02645858678835403,0.03326414559866871,0.019757817923256284,-0.019036139280476427,0.04855121096935465,0.006049515653391846,0.03671740821262616
LTBP3,0.033340241905719346,-0.04526501382418276,0.022600811528647503,0.001771772142994322,0.023039418601924603,0.012669456939694908,-0.0292847685483921,0.030331654696806782,0.018098741101907023
GNB3,0.01821605112364485,0.059680937586590654,0.00408830106010425,-0.010504111909515198,-0.040480374369505814,0.03394497435703491,-0.00810458375687516,-0.11109493847967143,0.010128432060862051
COL6A2,-0.026397428532607764,-0.08104197576224097,-0.0357677248505726,0.034113210129842496,0.04377365682622798,0.052545168839746484,0.01769436993122528,0.006835067388254989,0.04977827855140218
GDF9,0.03999634442182571,0.0626512861591973,-0.02668672745829768,-0.030334690424699808,-0.030837668573792807,-0.029121508477721915,0.004244587844413644,-0.06962042608752518,0.051980457645994294
NCAM1,0.050724050092747254,-0.023596012684128257,0.0005442160980982064,-0.03264428771990659,-0.004548114935527828,0.051171949789609386,-0.06972358354709278,-0.06347894238596004,0.0026726818216296394
APOC2,-0.03945567550839298,-0.00683560337678411,-0.02048990224372022,-0.014769628268418055,0.02562447088072898,0.05781973418405667,-0.045660029146285745,0.09918542355599633,-0.004087246680355702
BST2,0.03374372715926021,0.017219442173133037,-0.03973291055064784,0.07322040363076979,0.033083466214726104,-0.0036007216086936626,0.06026509082523232,0.033364957039113304,0.05960057114856197
COL5A1,0.023078774320734435,-0.004889955255782067,-0.00924642710979892,-0.026037454081865537,0.09632930170451402,0.022049475333984787,-0.008409508516034113,0.06714756727622788,0.08016998611928104
CALM3,0.032005720864735916,0.03285749726223308,0.04457073865641763,-0.015381764349769995,-0.005725931384761173,-0.10169974280664139,0.09666477910992569,-0.04142442632510691,0.08099533301529119
THBS2,0.020716682392033683,-0.04619061187437205,-0.06774860567055128,-0.06979764587914944,0.059649714628350566,0.03136926603750169,-0.013613435548669112,0.07631549602752816,0.06968619300779172
SERPINE2,0.03950282312853536,-0.03241976448432943,-0.04560560769570414,0.03834353229600824,0.03179260541169354,-0.07587921680617238,0.09206648690542026,-0.09608435188757983,0.0445996505461303
EFNB2,0.040703511346439014,0.03999851668558764,0.012923257566082378,0.029088941902406334,0.033763797843165966,-0.09838293702583269,-0.013955829430551743,-0.06604739959334802,-0.011830389895894064
PROK1,,,-0.011957395577622897,-0.03470064449063887,,,,,
LACRT,,,,,0.00736662727974723,,,,
MMP9,0.0048168758030007865,0.020036628363061602,0.07521023686285681,0.030258641240396733,,0.015874350922325794,-0.0019018565097766993,0.05980726685475897,0.08639996912325446
DMP1,,,0.026915252599845955,,,-0.02588361725391019,,,
NPPA,0.057479691707265704,-0.05174405305034109,-0.0022596114673679537,-0.03341681854958607,0.028195327610204945,0.0009330033200407517,-0.03154434535567255,0.022051346849337485,0.1262277939187359
APOB,,,,,-0.03340307965339459,,,,-0.01922589451213539
C4B,,0.061370107875219876,,,,0.03536998042446623,0.10067682887825506,,
NTNG2,-0.03914286522839516,0.020341902929711986,-0.002058973256656539,-0.04995164435489634,-0.02411971578933477,0.028631731407309447,0.08800790567731347,0.06285857786749093,-0.02470358349580967
LAMA1,-0.0035548247452595106,0.08640409211155907,0.04114115212221367,-0.02875854070220399,0.07489268982593841,-0.037864547472207695,,0.06643528821655288,0.041349382349976885
UCN,0.05132668587409882,0.06975991742557458,0.006249881072333444,0.07344121709834245,-0.012027006822236452,-0.036486054519484404,-0.052866454864794424,-0.04644311778332419,-0.05101093059022743
ARTN,,0.02858974536317064,-0.011168000022355792,0.04591294030014686,,,,-0.04706262489521433,-0.032072792124210776
PDGFD,0.02920536705206316,-0.06211094411070568,-0.018720519557168767,-0.015304827591012945,0.015542047728393972,-0.07694063407312934,0.07642408775851461,0.09687442489988647,0.015021991669996916
EDN1,0.039223570716993963,-0.0037718051495991283,0.03245585007874341,0.05338010160720977,0.011110830744881721,0.025130552564075592,-0.007444600468430317,-0.05308231190576353,0.09903059808504938
ARPC5,0.0017788801935269243,-0.023289070003994872,0.03157433329137174,-0.028493901606267736,-0.027826678271895645,-0.00455318422850507,-0.16856138605302426,0.010524586382274364,0.006946626302034206
GSTO1,-0.010427405217139914,-0.03617945110596389,0.01444048655587476,0.04455629309860987,-0.049259232381180545,0.1253612199433305,-0.03874921692003281,-0.01900640900450677,-0.06250986319085847
PROK2,,,,,-0.011147273496446713,,,,
SYK,-0.007853925852136581,-0.020473437899931033,-0.056025054981773834,0.052324055579240816,-0.013681339305093958,0.012075600931614342,-0.03150459852291505,0.012833427224069476,-0.01732262469585682
ST6GAL1,0.07725860365161415,-0.015342997817241683,0.032755565514206234,0.049392306226593304,0.03571023756102889,0.05567242595691497,0.011383559114620245,0.12142136755662468,0.004218861377278736
WNT3,-0.03933584628840948,0.04511725379355877,0.06101541985371566,0.025137563191365866,-0.0011249967826093817,-0.025571662675289958,-0.046440326028082866,0.053700333660503655,0.10618557785228425
HSP90B1,0.05454934772630785,0.026674847401842665,0.07137071762339775,-0.056763358118460484,0.010908019104888072,0.02911677431837828,-0.023910521596819362,0.03289221076039268,-0.0071635336164377296
ZP3,0.020100310508427532,0.03774768915010331,0.04893318515508101,-0.012160435685953196,0.02202856760780107,-0.038539588134822465,0.041935048407389576,0.02269948542802306,-0.019735996697323916
ANGPT4,,,0.008645059229674979,,,,,,
NRG2,0.004791052148933221,-0.007200512909763924,0.04510524825995444,0.19703167239873884,-0.0004954088311277458,-0.049145742186858174,-0.0029810250967579406,-0.034766010216644765,0.038162202045548384
MELTF,0.005479541959727138,0.03053137545043249,-0.03257096742944704,0.022218958666992635,0.017945432456647592,0.06932382697331069,0.11688330732374998,-0.009111459084390748,0.07592895123804753
NLGN1,-0.005218807560249753,0.010022426679538718,-0.023461898043108744,-0.04635800684210642,0.044819885397372194,-0.07461964836070385,-0.003640700594038509,-0.0613428125219696,-0.019881945467911152
SLIT3,-0.03335146584714856,0.024007095319980458,0.041346501501862365,0.011112710240117002,-0.012853427725622587,-0.04558243895340127,-0.01901063403535511,-0.018922682935365556,-0.012848688112152932
CCL8,,-0.013694698311244367,0.002049655796389191,-0.021228449903903907,-0.0104502121537206,0.011055528374284048,0.08304551602991372,0.11705780557453913,-0.016626996982328838
S100A4,0.006043387595476441,0.05108210200494169,-0.04920329488181418,0.04397151777717732,-0.0063720102804343945,0.022416887490004863,-0.04299367340340464,0.012440751792391543,-0.00822417153591234
TNFSF13B,-0.024126817719261243,-0.03351964818531041,0.011708259606968502,0.029240890795289576,0.00785525097546785,0.010737033463183747,0.058927322932421165,0.049367079579212984,0.11642814648095345
HSPG2,0.013135989396535422,-0.032543974534373826,0.04899562758861885,0.010213452016082111,0.02258404395724968,0.03599206266851741,0.04896999766315909,0.03529361032414176,0.010310791047468989
FAM3C,0.007890807798959919,-0.03867357978803396,-0.07516506725871834,-0.008466549075359148,0.021250831348011548,-0.04078147665414777,0.09017189273510386,-0.02737338532580979,0.02866500124128898
FLT3LG,0.058774929840773316,0.05033723836108497,-0.027390374524787535,-0.024699799482682652,-0.010591580850129982,0.03526716819160273,0.06747815968685207,0.019498377696456945,-0.0017932243646215408
A2M,0.0096362573318741,-0.12739695562636213,0.02249108261198522,0.021367066137256523,0.012260595895960054,0.025756818523644306,0.09439498154439,0.06132247522833048,0.051819129666336027
VCL,0.007151097108366552,-0.0031687923548086175,-0.03577285593855687,0.02939657925856306,0.03626790282398281,0.007248562785736689,0.022132807009667375,0.06698218656691676,-0.014192103740521421
FGF2,0.06912708895971394,0.014596438092546201,-0.032977642322586515,0.06424701843370909,0.01332680855261917,-0.002807711038609529,-0.0060786223537742995,0.02233836894559012,-0.026366563654749046
AGRP,-0.021912134893197294,,,,,-0.007960718797870006,0.004039945844763531,-0.0435784875303828,-0.07112775338787268
CNTN3,,-0.026095040465402203,0.01068177791461227,,0.008959463039708775,,,0.12190495436017743,
RNASE2,0.003151658620259839,-0.024738287292404258,0.014837620292463898,-0.05930527905709551,-0.0035443555241761074,0.014175855512548267,0.06076502494355385,0.005350663163028019,0.06813179332252767
ADM2,,-0.022319598356320074,0.015832134465800327,,,,,0.17150164606458324,
GAL,,-0.02118723836463743,0.029064952600483536,-0.05016562473174458,-0.004617974484955979,-0.03286718999547523,-0.07850502824947538,-0.0144661415298879,0.03079877679040245
CXCL6,,0.01941125272038079,0.003494600188616216,,0.05341263565444677,,,,
PDGFC,0.050065818107833886,-0.00408022643755726,0.05456871321105922,0.02683990340276869,0.017902409445598438,0.04549607904792089,-0.006435364627611795,0.053813494632169,0.030833386671084616
COL8A2,-0.012677388380278197,0.0032692281610558474,0.001765560527034609,0.02629283425831308,-0.014098091083187351,0.0384395811646607,-0.014322703089998489,0.07712676601164897,-0.0805775432555092
SPON2,0.08145132191421502,0.0580232889752523,-0.002826074472630942,0.03700140698336535,0.015782514827047317,0.06552913851020171,0.012885705364177817,0.04906709904293491,0.06676367420952037
LCN2,,-0.03542411506882626,,,,,,,
SEMA3D,0.001692480907627275,,-0.023828332943789842,-0.004544930571818534,0.03411750537648223,-0.02328477592575954,,0.012105869757551313,-0.026380212381749236
BMP6,,,-0.04200531292521336,,0.0541533212107539,,,,
TIMP2,-0.002691410136831724,-0.07899187630333611,-0.01702247716345457,-0.033415528507456084,-0.017407329378120284,0.017341510105567358,-0.019102702064243943,-0.06572373410694682,0.021696299808316073
EFNA1,0.015086351163829033,0.03418721658538375,0.006603785353552505,-0.021849102997350732,0.016651240589914473,-0.01030884034223137,-0.007796026311137369,0.04501489374248989,-0.003616191800036911
S100A12,,,0.04302423045646684,,,,,,
TFPI,0.01001165997937448,-0.018208146065044232,0.028467484801294865,0.056067386817240036,0.05815886871005373,0.0068580671405496065,-0.05783609645107928,-0.03552368265696979,-0.0027185553074916893
GPC3,-0.03097768223483855,0.008570872090896858,-0.030160634178772586,0.02516850965417582,0.0021174600810542005,-0.029677346173333122,,-0.02097607339701373,-0.04557284351652968
NMU,0.08185848839843599,-0.03598230297363059,0.010462132603118407,0.05341989893354209,0.05279125463155804,-0.0493342613698381,0.1958690082966486,-0.027038991887869672,0.06129998237425309
SCGB3A2,,,-0.020411877305802562,,,-0.019608566114308494,,,
LAMB3,-0.04292256610243345,-0.03220812329020964,0.02362924121234524,0.0011772048858654932,-0.025357470449735933,-0.0244827460044275,0.025173398178034264,0.0865957257180534,0.0598384492191984
LGALS9,-0.03308537474354542,0.06466444630764581,0.002419788034654241,-0.015532571150785908,-0.005529264738206741,0.023845910444376714,0.06072672136368007,0.011055105079444547,0.04620917903356648
VIM,0.04179851428411936,-0.08189301430619439,-0.04468460972883281,0.029469478548923324,0.032107651423830826,-0.05862332114301631,-0.05086084910753062,-0.04318661601037426,0.03939173061879422
PLAU,-0.08834059745704803,-0.0633588906367684,0.018878252765358854,0.04684676473131434,0.004855847343774949,0.04248788498801598,-0.00774428437321635,0.00321151003703508,0.0328095052255814
TGFB3,-0.047121736141606495,-0.003180280371809102,0.06737197823863002,0.014182641035689225,0.023068078920636777,0.043053596157581996,-0.04074740332062485,0.11827101195773407,0.02697174556863812
APLN,-0.025200777886711014,-0.03297527536105036,0.039416445381673736,0.0031326899942812937,0.07778083056514332,-0.013937238006823614,0.03901014111474981,-0.08205473150656054,-0.03926331369969341
SHANK2,0.011174183289782959,0.016931273995794784,0.03772066075304883,-0.008634133897834195,0.04442883418803813,,0.015587701995242292,,
LTF,,0.033221718648767426,-0.027163952193646312,0.044445720580548846,0.04281547832459973,0.0675539660065097,-0.05333798243855731,0.040096135301754744,0.04698154475192492
PENK,-0.0225766259950037,0.09784230976154917,0.0973346270581526,,-0.01142900473286828,-0.04589411257585152,,,
CTF1,0.010619029694426246,0.030699071119460037,-0.05390659090827381,0.05030017159062372,0.007867953402544155,-0.04625914724341779,0.17639166453352417,0.06443881022448168,0.01651670192837878
COL3A1,0.05018246079231903,-0.032910967018841844,0.03858863393588197,-0.03295547735108394,-0.06154321395260505,0.06081593894381725,0.05474539175172826,-0.021889971118883595,0.04380513857076531
S100A10,-0.00734339024525182,-0.04577951956136301,-0.03755781913729754,0.08374819525580181,0.04458948990791236,0.09070587668271078,-0.08293029115046925,-0.03141459259558599,0.06410315966465305
FGF13,-0.0193010329725121,-0.0170884763357957,0.02913968325293256,0.017124330247845584,-0.03280703169956761,-0.023284802378248117,,,
SEMA4A,0.04505698429431619,0.07169095168531563,-0.02532338295158199,0.08128823263326584,0.005440037918518075,0.02170533353651086,-0.012213284797341363,0.0017650341377735475,-0.033519517336918624
EFNA4,0.045759609577818286,0.008582772021696923,-0.010482029844447937,0.04978294644570525,-0.01703543632818644,-0.00010089038396710866,0.14257980462250966,0.015451366450641433,0.06384793981778376
HSPA8,0.04645533074900503,0.0008348395235683247,-0.006780736620219099,0.010338277071535751,-0.07089103952278965,-0.0009182812026346152,0.06111339971979099,0.037777822119413225,0.06969012189615975
NPB,0.055874681018273094,0.005589973000374325,0.1491415782448222,-0.02122845069991173,0.0890637738302033,0.0511323172493703,0.08211249518551153,0.042008237325738794,0.07172621157513163
ULBP1,,0.09554006590008354,0.04980221728384646,,,,0.15249484818597858,-0.04263113997585639,
SEMA3E,0.02377742866374727,0.03499702570984727,0.019108948536299956,-0.04195413363352534,0.015228163606358537,0.08856039869247193,0.0748194463140981,0.008925194720428903,0.06239746569046625
ADAM9,0.058208400303944134,-0.0932975443601546,0.012440794078341286,0.04464513050741285,0.0352503998992421,-0.01665568024694077,0.03419406408678909,0.02787082325083755,0.08258049771410868
ASIP,-0.026105652690464907,-0.03158672895235908,,-0.02325418961445955,-0.019681405208549593,0.016673772735196636,0.015482116643444812,-0.07762494582919799,0.048001217688238375
IBSP,,0.0031155546169557135,0.04927224334127092,0.026453651988403003,,-0.04166425208069956,0.016675294576900285,-0.05442503717949977,-0.08667831720874289
MMP12,,,-0.03241829223528116,,,,,,
FAT4,-0.007541280328367831,0.09644066782272767,-0.0009917890715298123,-0.03347554763651815,-0.01423380744141146,-0.004165791177491543,-0.051590823674812714,0.027510517191106827,0.0438107165642128
MDK,0.025499874777564758,-0.04041600681723136,-0.001573307125235714,-0.011496874056660476,0.05387954628365795,-0.0036449667123620907,0.15841551419575017,0.07394379526342928,-0.027013453770701242
BMP5,,,,,,0.08946426508434667,,,
HSPA1A,0.02486620051943018,0.03115023682507806,-0.0008675645861301012,-0.004243376170616583,0.00692032135258845,0.055844951339527986,0.03467258731372359,0.05498686481555001,-0.0029000937810365304
SOST,,0.09596481012684763,0.016353734353217173,,,,,-0.07113247012054569,
SEMA3F,-0.0027743705345422702,-0.06054746192072756,0.033149099743666886,0.02514664647420683,-0.04500821833785341,-0.0034876518495177227,0.06490224552791576,0.025560187009907528,0.013433025752358566
ARF6,-0.010296195359562395,0.029708791197050922,0.04508162892821239,-0.05308047392450876,0.037136330100699645,0.022564164304244395,0.03650446204245942,-0.11600949912003272,-0.024590979606365283
IL6,-0.029728466468988836,-0.018227638185810663,-0.0002896629671236137,0.0026309215810678584,,-0.02940056141991702,0.04280610640153832,0.009810018632448937,
CALM1,0.011887172480236212,0.02292948736252897,0.06411994532685533,0.025834722587800382,-0.006719359287620102,-0.12392820226694602,-0.07224823537701451,-0.03714316663415113,-0.03146312285725115
VIP,,0.039223203929582215,0.027196850393924825,,-0.01799845561931116,-0.023284830919192177,,,
NMB,-0.018356243975975805,-0.06774945339569123,-0.004417995764261226,-0.030441504906951345,0.05445556968675052,-0.06497197661738008,0.026644471520583527,-0.07172028477421023,0.092863730209816
CCL26,-0.033808692176865725,-0.013614016007000747,-0.009314607427451337,-0.038346851404729425,,-0.010481047685089829,-0.029551139057949056,0.03221715801524054,-0.04901200268593973
FBLN1,-0.0033818042115867737,-0.039618690983358844,0.047274697176485754,0.04830526155056464,0.025326380431077867,0.0013036122113556782,0.06091802813608337,-0.025840945036442953,0.06800390972970373
SAA1,0.11071177252663572,0.03088111797488426,-0.05312977642861812,-0.011657032390121589,-0.0007930404244099974,0.046762001574721095,-0.006149195164741291,-0.02516348055771957,-0.010663388250812495
MICB,0.02445190917470606,-0.02833546311854517,0.035387850895743325,0.06993072313961632,0.0295817444567202,0.0510369558520706,0.0006123879527991523,0.07234978132699174,0.04835096581830883
MMP13,,,0.09304243471845546,,,0.015256361304260864,,-0.05284087514865964,0.03206518340091451
F13A1,-0.01904771727202009,-0.03324352239553287,-0.03648396861260966,0.07741001892286686,-0.016776512288874224,-0.005624043343251088,-0.09254468650481598,,-0.006159353976601277
CXCL11,-0.038181711794114975,-0.02713657000900563,-0.04133153237016167,,-0.010203618728942513,,-0.04622546648563988,0.08044537323892821,
COL5A2,-0.058141407962552606,0.004824854927906951,-0.001644160407374725,0.0038330194732805103,0.023038749763451438,-0.01684497306820838,0.06847209825050417,0.04647950426591266,0.08195321446224181
EFNA5,-0.0011516670053078873,0.06078623909443804,-0.007510903558551662,0.11956519734687518,-0.01863796466893922,0.028421418035465128,0.018881378314827644,-0.04148767378974686,0.01469861399153676
AREG,,0.000172521952701728,0.0009283764461899788,0.06158187893986553,,,,,
EDIL3,-0.04206051533726474,-0.021672315665191025,0.007431385944398496,0.04463539950238446,0.02191478929950348,0.02802671473817489,0.06316393364850308,-0.056435493742627324,-0.022313258135967472
CD86,0.007338189104344691,0.00021313413528116262,-0.04230059691021265,-0.0032182462231527356,-0.006842042136793971,0.11120072623119306,0.06443197330054633,-0.0074517263635935985,0.005018952245054117
AHSG,,,,,,-0.02428843532003477,-0.04406871189426127,,
WNT9B,,-0.04771322962211126,,,0.0018052194704051908,,,,
HRAS,-0.06478053045964685,-0.014209651944038306,0.007533069871794454,0.040208458490712265,-0.017567636296705335,0.017074959050902207,-0.05629263568425616,-0.07624139982502172,0.10083605340245805
C1QTNF5,-0.011728917149605939,,,,,,0.013761280080893525,0.06164541615958596,-0.014961456021565166
RLN1,-0.022576627870170445,,-0.0017697914135096295,,-0.012165084543388506,,-0.04551634909566595,,
COL4A1,0.02028663721676641,-0.03614372114937996,0.04344080622707899,-0.00045559869069401103,0.036470856272974125,-0.010629062335599057,0.02881645521029257,0.08069218097527589,0.04942688791285017
CCL3,-0.012881308844682502,-0.09596141332020566,0.03594969976473317,-0.021818956453873346,0.025176505538118028,-0.007407329923794011,-0.08219307060937919,0.008831634293631969,-0.033977139475377414
BGN,0.04817446665146898,0.0004440037030234289,0.054129475591027355,-0.030605947441389458,0.04150313622191243,0.07230924728890431,0.019433876003466025,0.10270943671708695,-0.03060277736731814
RETN,,,0.015429524023172363,0.0891132967612113,-0.036044940596751576,0.008381210736821566,-0.04083116886766376,-0.066356152003898,
S100A9,-0.048109059901544626,-0.019287822604235373,-0.0581829287119078,0.030021641324673734,0.018625067522158978,0.00645309331374698,-0.036587423419221596,0.07847296938570696,0.020439156213706462
HCRT,0.0036840672184680462,-0.039361377354644816,,0.08527068478615625,-0.006425346635437965,-0.02750850816768656,0.08069507792665971,0.03833832824508701,0.01476739692802417
FADD,-0.058097264731130534,0.0593563577668025,0.014267526717531837,0.046439731386209604,0.030879940135295308,-0.06114021191696212,-0.02764921676194838,0.08967239244967068,0.03173037553800399
ACTR2,-0.07049003897404302,-0.0334269027759651,0.023002171498800628,0.031224052431351613,-0.003743714820974429,-0.008398860772165027,-0.07526151781329102,-0.011983569687223005,0.014220955649801043
BMP2,-0.02876735208782233,-0.0474363270920204,-0.0017142817144012027,0.0482617136724146,0.0032505869627066893,-0.01078078605449409,-0.04104529348520226,0.07111872598088034,0.03259852134421362
PDYN,,0.04199454821801688,0.028350717290562075,0.004592089703589709,-0.03175880255137136,,,,
CD55,0.06613733373053836,-0.03900123290801548,0.0687697693078147,0.03289757221002327,0.03336915315889071,-0.03688704563510034,-0.07450710593383104,0.09606957118911576,-0.029657375654784112
OSTN,,,,0.07917500781333528,0.01649671083910515,,,,
CD6,-0.02375117149216865,,0.029783584409828683,,-0.04203671852152977,-0.014409287677170693,-0.023326410049736516,-0.017873456273302685,-0.016610227596723513
IL16,-0.04676116213315134,0.0676204282378455,0.04540873686686056,0.03401433429989818,-0.010580771410476624,0.03972664593138178,0.06590886071258345,0.09605438055188364,0.0039009244469735637
LAMA5,-0.009790239061626106,-0.0876898578553771,-0.036842061903044,-0.038795753881060366,-0.06210215836056449,-0.06504746833223066,-0.05218221291644297,-0.043495772238363796,-0.04226270127159235
RGMB,-0.020665189702030923,0.06186487778635451,0.05441508458444381,-0.022300480622795243,0.023945603201233914,0.01231933829595452,0.05263707321769472,0.07050412009255658,0.024741349875131137
INSL5,0.040263635272383254,,,,-0.018860789378366993,-0.02557167708194985,,0.04667148099042904,0.07006382175805302
IL12A,0.05139905132440625,0.013343058142377557,0.030786349155947464,,-0.03945414384261284,-0.03458233998179881,-0.012885112205412561,0.19635888466614765,
S100A8,-0.046504207197788715,-0.016137615201717633,-0.052431990206847426,-0.006884518874627137,0.013785052728053379,0.08082004425050773,-0.034052575208933955,-0.11531311698316649,0.11288542773321578
TAC3,,0.05967361392960731,0.026633577786018985,-0.025581548499814366,-0.0431860756948536,,,,
TAC4,,,0.009517211574096362,-0.011861157820340928,,,,0.015824025572367124,0.05875211694626202
MFAP5,0.04740169962595307,,-0.035277574899285555,,-0.01528647782731005,-0.02395808519802109,,0.01982059436468391,-0.062434426693763215
CXCL16,-0.01338675884774035,0.10751079992282155,0.04959036719674504,0.0013986153909799634,-0.050821380003705056,0.03947312646198498,0.03771554412708919,0.02862880022150762,-0.08025809508710958
AGRN,0.025450424793034596,-0.005809802489163255,0.03313955385820739,-0.03389122465879689,-0.016527796489160886,0.028218199381015018,0.09305088072913137,-0.056609074942392666,0.03690786124036199
COL4A6,-0.030233668674867247,0.059434233369845185,0.03222679884988116,-0.006447331868160071,-0.0014665756108752388,-0.025057646281620938,0.16470158667053722,-0.09277060557839939,0.048910208342343164
FST,,-0.05290168600309723,0.038862696175834675,0.06666332881677663,-0.017071732901992622,0.033637750836136675,0.029179111838280796,-0.001942884762579523,-0.01688026593765666
MEGF10,0.05270699084767134,-0.0049973786309557575,-0.03534343632674407,0.029714410404575394,0.012059094265776733,0.05122858106505126,-0.07414557075042469,-0.01872810636619079,0.05041637927531676
C1QB,-0.006526005638174364,-0.018753573128665543,-0.019594936754997433,-0.013651285326142957,0.0321885311393735,0.10411912198918527,0.10619374720512577,0.015210303633548576,0.08380409551308159
HLA-B,0.04404321890672083,-0.04330258235981727,-0.04308651927707463,0.00876536243330043,0.021916771850753664,0.024734129776623762,0.1083809177396102,0.06395817484936021,0.012942642613485138
PDGFA,-0.0018716166226564626,-0.012751639287061581,-0.003605998925580507,0.06448483228350953,0.013022820693551944,-0.09635661953424084,-0.02974801119044374,-0.0093229699480353,0.02587327186746858
LAMA3,,-0.019006641805833512,-0.026698025386123665,-0.029159363731516574,0.03263682255275785,,,0.046033905104451635,0.08062195916449626
DKK1,0.0643773868863439,,-0.019466698329890914,,-0.03372112008747236,0.019887745193263567,-0.049735985609952495,-0.022181535396184983,-0.05757887061052538
INHBA,-0.02816433003949957,-0.016484038294419523,0.007022457764009987,-0.00723980151694927,0.03839096052281136,0.0063442803375957126,0.03434053408400651,-0.02110018781113488,-0.09378463923654104
