,MGH258,UKF248,UKF259,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH916T1,ZH916bulk
COL14A1,-0.04530990623634555,0.002109422050083365,-0.024748895944793698,0.046789521132719766,0.07153175832307701,-0.015828442738846336,-0.005451276550203166,0.03619064842668758,-0.018237068870906894,0.11077949131017059,0.08693662443115531
HLA-A,0.014144942963574391,-0.013591380481509154,-0.011273894719830809,-0.05805069849294588,0.06101214682392116,0.021285554250882174,-0.04534636091539223,0.03050974137458203,0.026719768545763932,0.06921187396626949,0.07588222016858297
CD5L,0.017612506219921043,0.06678788820600352,,,,,-0.03451427148400196,,,,
FGF18,,0.07318931419404387,-0.013004401557443064,0.08658885993689627,,,,,-0.00481871946284187,0.039762687516786695,-0.02115295441148297
ADM,0.1415554375143277,0.004011681084150407,-0.02523536573594048,0.029906830706024547,0.06577793294106579,0.012000948409076811,-0.034030830322493315,0.06470078771405537,-0.019919516362354502,-0.004304491379338109,-0.07915934660199395
CCL15,,0.12967648257897033,,,,-0.017093036407956726,,-0.011699328182538372,,-0.02223956282807738,
GNAI2,0.011858022346582231,0.06423926827479502,0.005489063993666737,-0.00925060976830363,0.04567431434479811,-0.013279624176887833,-0.07228594595458024,-0.02932368686136009,-0.03587387578619521,0.0727792928284517,0.001189222503281256
HDC,,,,,0.08262421430920505,0.004709020936865889,,,,0.01299173814018809,0.013805823207805002
COL11A1,0.03254122757747435,0.035983319033091474,-0.016479668984906916,-0.04189654868385759,-0.018336003261371383,-0.042002913071713714,-0.028516249661292944,-0.1032543669781419,-0.06924227578098677,0.011651560957885977,0.03923727785577526
NUCB2,-0.07402267170791725,-0.008610656215330042,0.01343386092238481,-0.027165621198309328,0.07006858306248569,0.03245058071010462,0.044143561879866684,-0.04283490095177106,-0.006652178696526852,0.01505993729881889,-0.036751441783170725
FGF16,,,,,,,,,,,0.012830957602982192
CXCL1,,0.040094144711455997,0.11088113764501153,,-0.04395863213506469,-0.010996577324273756,0.003840954720204276,0.11467019159930816,0.0937019388323147,-0.0021072344399926963,0.009546012645607203
VCAN,0.03826471938218635,-0.030964098534497535,0.03345135476920553,-0.05041705060418183,0.07568796958655231,-0.0432353319751345,-0.05542941415612807,-0.0811554378037484,-0.04330144418295536,0.026456480152169285,0.02290940943230105
MMP7,,0.024588744538057768,0.043074531506094915,-0.023900923802479417,-0.012543274882631576,-0.02124300513084449,-0.020311153959951454,-0.03925614976520819,0.059917749811819326,0.10449870413186241,-0.06841849272538317
PTPN6,0.012648841797939857,0.03455402131714829,-0.01018506173867041,0.03397017796634154,0.04400924331745541,0.013799136072586812,-0.03341168674541633,0.02671046120476018,0.0558090582420452,0.05046968644323881,0.011463207093599838
PTGS2,0.006564793767527178,-0.031808712922479124,-0.03653935311712347,-0.008697962254912909,-0.010975928187018648,0.027938147803862574,0.0248808393451817,0.20983015172512282,0.03738301321238107,0.023814368326826346,0.06510090763848937
XCL1,0.062799877938837,-0.024194380281483033,0.026645746701582308,,,,-0.02664245483256566,,,,0.08118051636817454
CD58,0.048558653815471794,0.022343570333756883,-0.0008328050462577761,-0.026507616809916285,0.0501231150955281,-0.01059795615392178,0.021182302901056285,0.05072578498625673,-0.03470969552764365,-0.028940199213363885,-0.019912050055710766
TNFSF14,-0.011252982307946429,0.04391780291260488,-0.06185302804640092,,-0.026135756595055255,-0.010740762434084256,-0.05785349117633463,-0.043167844179436914,-0.018605263209294783,0.04383416942208854,-0.023341773789013316
CNTN4,,0.03975019447703612,-0.025428755571992853,-0.040391314501241574,-0.044538578441131606,-0.02155473511643093,0.05155023104516607,-0.0010230912685140216,0.0005595736723877591,-0.03784199918069077,-0.00769968444242587
NTF4,,,-0.017898187060468352,,,,,,,,
INSL3,,-0.019905070926105665,0.0324187599849834,,,,,,-0.020691373109172267,0.08133631189472428,
BTLA,,,0.037591503218896885,,,-0.013716320989686637,,,,-0.0012836145975304869,
MFNG,-0.045254541255386006,0.06786467717916964,0.011147975481096962,0.008074759024466303,0.05117346698121497,0.04994579372650435,-0.022212036500855285,0.07310548477184897,0.1174077358883724,0.04859179666832025,0.12302421383191427
ICAM1,-0.011024035753076552,-0.010845293749054033,-0.027835602992425403,-0.028333404680241706,0.012313445578781257,-0.033200715088700955,-0.023269454438729065,-0.027888608721195963,0.06718833157237374,-0.041886106536368796,0.00084781140452359
PROS1,-0.0167362299910045,0.039306371751525356,-0.043944672826267725,-0.024098746779483506,0.0331152869895018,0.0032381380033776027,0.017350022356895395,0.005285274618533363,-0.012423264561181032,-0.0061632397277977995,-0.017050320234057934
CLCF1,-0.021589795953130087,-0.025703706279868527,-0.03538186850366022,-0.005598849318892243,-0.019178076792590797,0.012135371529891357,-0.046718536502613414,-0.043231558151437484,0.0019856651260179454,0.038389950276290497,-0.0057054827181649325
PSAP,-0.0025765951808828956,0.0298549104685361,-0.034240693699538104,0.05635069067229306,-0.045358531605117026,0.023027728298958668,0.007496535491679141,-0.08816022240516405,-0.007791485861583582,0.07367943761018488,0.05924749133802151
EFEMP1,-0.008789420947220896,0.058698002329930964,0.04370735339127235,-0.011768955028474573,0.008794105647027135,0.005894577700996969,-0.060421468562647476,-0.03326163871830188,0.0026480462398877896,0.06793787199832359,-0.041382421757099185
C1QTNF1,0.016114353844223092,0.008315818746231527,0.06489132461110571,-0.049293644636727106,0.04049472219867234,-0.023836137634177076,0.04549454396539819,0.0846471022052654,0.007527871121941687,-0.04454752514187531,-0.014828565695092322
ALB,0.1059787813968899,0.02795198443740705,-0.023087453827467654,0.09457587970397048,-0.02103976547957397,0.03493375103869283,-0.07264670710635106,0.1018269144008127,0.027897807406479055,-0.03443279596539162,0.031312312700596805
CCL13,,,,,,,,,-0.013811263520335985,,
EFNA3,0.039741264536441584,-0.005084418651447718,-0.06473444765955838,0.06294760394999327,-0.0355111961871837,0.011631122094985857,0.01468434955744683,-0.05507676067958618,0.03701364562429655,-0.006825197912069468,0.020719618528707823
DRAXIN,0.07062968304797126,-0.007884419350932818,-0.012288606897012897,-0.01174684519841228,0.03017652821640707,-0.00979538915177604,-0.027805581744205252,-0.02522371824806325,0.03117899760212215,0.06823685736657084,-0.02960015299154263
RAET1L,,-0.009826700859414674,,,,-0.011732182974555277,,,,,
NPTX2,0.084787069433448,0.0327792638179185,-0.03186352188676045,0.007867706829330221,-0.07114957696699759,0.0262285509382519,0.02135878490243498,0.0697400923747111,-0.01133262430105699,0.04805430837316471,-0.040150351467968824
FGF11,-0.00294980651627796,0.031160071058449187,0.0013599643456453892,-0.020335353974868953,0.03717294240048342,0.04293114336720114,0.06711746416964473,-0.011947868776670678,-0.007409559131057241,0.025423052253188718,-0.027308320036046017
CD59,0.002787441552217344,0.07684878360436385,0.073963693937911,0.013647667389734604,-0.07008102545870715,-0.023608786265726704,0.01731253327686232,0.024143767118459995,0.051439545208837166,0.0793888314118371,0.06281277809937687
COL9A2,0.10228773868256857,0.014012874532160678,0.018246541816721848,0.036663043538100154,0.009632649766401265,-0.032941589800912476,0.017302001428114243,-0.058047428583379315,0.04677122661747853,-0.00203796936769738,0.01023167333887095
DLL3,0.012170641379950203,-0.04333666361449355,0.010146456662790305,-0.020614592337850096,0.04752645495959215,-0.008249816414628472,-0.017701749019056197,-0.03437951615637023,-0.024235911388896355,-0.02572122927642009,0.014410932367061688
FGF5,,,,,-0.016753846808994433,,-0.019534301859927754,,,0.04484444796144744,0.04919322544973935
LIN7C,-0.011016738836740472,0.04218597714825809,-0.02302537977001079,0.010385370335476908,-0.04682336980155892,-0.032394474827330634,0.06914196013989378,0.012501757689935219,0.027296923011426843,-0.015911475200737782,-0.046607913617809645
GDF7,-0.023642171136018495,0.04037111230099837,-0.023203644472446883,-0.032657766265315594,0.03638695783042636,-0.01074076201669821,0.009141078096132755,,,-0.02414165294924461,-0.026814648480594224
PSPN,0.038409482098283224,0.01482907182616506,0.018689000195771403,-0.01670505596229489,-0.05098788010435922,0.009676843381378194,-0.03475862676434881,-0.04140371829831781,0.048746522976426836,-0.006054534150285801,0.03498698361069718
ANGPT1,-0.035940895103301895,0.012575554370714457,-0.032821583430487314,-0.03935277652986248,0.036046467357422805,0.02095829053124307,-0.03534162950329644,0.11221197674899638,-0.03328443135952973,0.08278418220269464,0.009484430395195677
PNOC,-0.03338766078177464,-0.04732689854862952,0.033774968890029795,0.042894964842016804,-0.01007842270445685,-0.009009014249021011,0.006272631030740213,,,-0.031428265094547526,0.0101734943245248
L1CAM,-0.03550236435706401,-0.023205710155869273,-0.011849963612130499,0.019414656098268025,0.01236015202937481,-0.024578657461521432,0.0033626359744892884,0.003900529980656447,-0.04275544454293283,-0.03824969920871834,0.017595497519971453
APOA1,0.009373895783532373,0.08055120319056554,0.08041131823459605,-0.05280270856428627,-0.03585576615265964,-0.017382892100757514,-0.028639507772146064,-0.018133032616953846,-0.034132046735649714,0.051571802975826905,0.036991731400075
PSEN1,-0.03602555722200778,0.07758947350733496,-0.021937433932860323,0.02299382098907258,0.04945729723384858,0.02404962136904637,-0.03359753777674711,-0.08217577772964513,0.049336425116884644,-0.0032370059623900833,0.015004960466895742
CALM2,0.04038005581355415,-0.01012296638049181,0.05851588664163544,0.07989379285839188,-0.054610152023968246,-0.003934859032593341,0.02209786603268229,-0.08903555279484726,-0.03263838488551744,-0.0723657816205416,0.01182344063615915
CLEC2B,0.04378717779396789,0.03421038579693058,0.04400877274261011,-0.004592667214014952,0.01733202914503884,0.0019880589023927005,-0.08571734357425691,0.07323551055168269,0.020020021643462036,0.053864006517582386,-0.0187366763572506
NTNG1,-0.016067440650413423,0.01211336930121989,0.01093560476425989,0.001048490554279134,-0.005981015814001153,0.008404272763536993,-0.011352366033117692,-0.011325896070417328,0.06331884324460066,0.011734016526323686,-0.00830683781517949
LRIG1,-0.019296504858829333,0.020891854386841956,0.04221746579118648,-0.0584139233337535,-0.005742396263400587,-0.004563512651984445,-0.015397122534606565,-0.024400518224468787,-0.02468407045065467,-0.046591841100019744,0.05819065015902649
CPAMD8,-0.02080308161506973,-0.03370624874553094,-0.015381883572720386,-0.011181725199288202,-0.015156109114116372,0.04053624091292062,-0.031978085629444784,0.06594802853366835,,0.1282358561191349,-0.028289036119628068
GHRL,-0.03318982116787503,0.01457567955757619,-0.0058885243425137864,-0.02430482105983478,0.02935538719513109,-0.00979538915177604,-0.021786332027927333,-0.03267556206847254,,0.016372006763966055,0.13662350259531703
NPY,-0.015242342239425615,0.04290695606108622,0.03270534033479888,0.05492407532449341,0.0016139416974999625,-0.022930955358556836,-0.01269112667425153,-0.02383325923226035,0.0589453627893775,0.02803983886120634,0.012266657767613627
MMP2,-0.006766405455082408,0.047476974152323576,0.04178892781704275,-0.07454168817528309,0.09973193496744985,0.0006158344906554889,-0.03604870445864698,-0.0014677335798523275,0.05756739679601086,0.04134268691835412,0.033393473805770076
LHB,,,-0.013396458947957886,,,,,,,,
PPY,,-0.02230496897420171,-0.023319327908472177,,,,,,0.04312593109853977,0.05816916019812802,0.06471251216716367
ALKAL2,-0.031152785902042856,0.03499665985310095,-0.013201829294332992,-0.06337953385651855,-0.017184506912580062,0.07588163210705763,-0.00906696307116488,0.024356638773542036,-0.03232332242967563,-0.010949314649947074,-0.019977989229167496
CSF1,0.07024838056887296,0.016453622787740683,-0.014450463042590676,-0.051512968787150525,0.02326787056208063,0.0558650405893155,-0.03103662716567606,-0.0744596734289177,0.04063651072938882,0.0150323430534894,0.048024551942872515
SEMA4C,0.0701811359106342,0.006366128400076156,0.017766815250222744,0.014283557148609648,0.035472706253351916,0.025510352328169297,-0.04537630217618862,0.06093825712828364,-0.010802947138743677,0.10358939811511444,0.007231154979374726
BMP8A,,,,,,,,,,0.08117553138494973,
ICAM2,0.013836333210427713,0.05533669871163296,0.025425608019441406,-0.015563083380011552,0.05801940152117764,0.03023321116791074,0.024812009526836504,0.11965353803573263,0.05372472486227949,0.09069027884866165,0.011995878512148344
SYTL3,0.0020449099152843,0.04175002416221934,0.006849745064440865,0.01658091302854834,0.020717687619999325,-0.022067273107447313,-0.014149638014578449,0.012310584004063397,-0.01482439159054969,0.08933170481288585,0.08944077219916668
IL1A,-0.024172846495479586,-0.015023530041759834,0.0033388836517373433,-0.008889193100444096,0.031547508182695055,-0.02761184786031564,-0.0009988530356538439,-0.04824309686759527,-0.020359172437438112,0.03391815114245437,0.03335951911317953
HLA-G,,-0.03708816373161828,-0.014149253022136007,-0.017638929681747136,,,,,-0.0008321996098238496,,
PGF,-0.04451432237049785,0.10487126194801587,0.053581648282163635,-0.07011810138561558,0.06656913856174082,0.013755191427510501,0.006545606324064778,0.09340197711223376,0.021278691178447166,0.05952860927814333,0.10169313238914288
LGALS8,0.07291125173383153,0.01086801125390087,-0.019266294151529695,0.06276897658688256,0.00512949707368266,0.016560622399262495,0.022242677555245834,-0.022486123868096227,-0.06379729641142641,0.01368214908466833,-0.03582953351607773
DKK3,-0.019908691830558687,0.0054205254534806825,-0.013963439089065608,0.026809785543147103,-0.049619774908010374,-0.01612241017264966,0.05662053529378239,0.027103138980967622,0.021588486679366244,0.03857515228483073,0.03377353318445383
COL16A1,0.016122440272640863,0.09250590060426908,0.1024986902758848,-0.018241275987689286,-0.03142928161224674,-0.03404215085091416,-0.02889980564134138,0.0644203411663873,0.05707275645679707,0.030463674528208657,0.046869725438211045
TPH1,-0.038755052751749224,-0.01469485267618854,-0.002143330012639232,-0.01869090575687425,-0.01801678995940595,,,,-0.02029410794131263,0.04572325741590442,-0.04985932612946742
TNC,0.007418080441773576,0.03126673253726421,-0.052564765024963336,-0.045973598639722175,0.06017851119122629,-0.02178925931848634,-0.07543853217687511,-0.06746633708709031,0.0221170449499328,0.06307655681310675,-0.04217293423791092
TNFSF9,-0.020803071741588727,-0.017233421740700368,-0.010927633714966982,-0.03249623785579232,-0.030962510573825597,-0.016361258078884208,0.01264282702247473,,-0.033944515088391976,-0.003460093696821326,0.078132003472609
C4A,,,0.019686018899868745,,,,-0.02350811488819185,,-0.015376298472787155,-0.025326347614170963,
CNTN2,-0.011403281790248384,-0.041368647639131756,-0.04814794961051988,0.03678198914784423,-0.03242477379869398,0.05938394018753611,-0.04232460871858191,-0.007005554544474909,0.08443470851624683,0.07973995040109765,0.08252958977767272
F7,,-0.0013624892489544351,,0.16488382507489674,-0.015156100304878762,,,,-0.019373248305725482,,0.08023066616286907
LUM,0.027640750244043968,0.09629367598693317,0.08443240470198927,-0.04801411974844356,0.061609350017002795,0.006132227166712579,0.00646205083995252,0.03354720077429378,0.09911418205677808,0.06848793345579773,0.054579986411603575
IZUMO1,-0.01987799406339096,,,,,,,,,,
BTC,,0.03514011887548187,-0.036360792029580404,,,-0.04396803131856904,-0.02864996364796308,,-0.01401586405755714,-0.017424330008172506,-0.004362888460118529
APOC1,-0.02563589134210383,-0.035575362424255234,-0.011848722432983688,-0.041463338750152165,0.05687654045593224,0.023853296536529466,-0.044841122285157874,-0.005982935583243305,0.02240883780608432,-0.03340672348295968,0.03483503715711608
PKM,-0.008281211784597836,0.005593472376012792,-0.05969172239942073,0.08253686120835091,0.002314738538041307,0.013872103211723687,0.05054477685983082,-0.022265162538882527,-0.03564905426053411,0.013525821469430379,-0.06402133730088984
TNF,,-0.04443433406314868,0.10055591794232234,-0.039880188389687474,0.011474729072513937,0.025081218241241023,0.024811071569442258,0.07605444516846901,-0.013603779403868475,0.06058735297157937,0.06360548895751911
GNAS,0.011019245869875205,-0.051465354724158044,0.07402831706899451,0.06299483745352895,-0.040240248984705206,0.01272763162523964,0.04718367581871872,0.03021710103934667,0.007254516860011446,-0.08005001916156386,0.0018156426758864324
BMP8B,0.03801216271455313,0.012926789461453609,-0.02051277221583673,0.003814055092193008,-0.03975007749033047,-0.009508759393478132,0.04016003139132127,0.10160362343827446,-0.016883980176454327,0.09307102704000414,-0.002461952701985618
LIPH,,-0.001907586952366726,-0.020120763777827733,,,,,,-0.013811268599782734,-0.005237683673696624,0.0029414679444009838
CCL28,,0.07117939045941062,,-0.034908807171267035,,-0.011246854516637702,0.07959621171993862,,,0.05701673692638032,0.04251637969606272
PTPN11,0.0413993809657356,-0.02218709613566369,0.003694338534197866,0.0014414855001638246,-0.018441810380945493,-0.027398897497172232,-0.034455216202851774,-0.013175716063075773,0.0230712076717488,0.016846102659472697,0.0026948207376449986
ADAM12,0.04598478538061334,0.1069818489307613,0.0030794722647491265,-0.03922614630044575,0.005825250256633119,0.015070510479021951,0.11716639838012348,0.03101444582871387,0.07651191865493555,0.13045086530241384,0.04097269069113814
EPO,,0.0020751391257263483,-0.020512772790215954,,,,,,-0.01499939042160517,0.05001896187967629,
EDN3,0.04995031304020953,-0.009384347994899438,-0.02553555093317609,-0.023283063673858826,0.030458458873416003,0.02337732166366782,-0.003739353810936205,,0.026414823674608293,-0.041007336345430155,0.05212975090666837
CCL22,,,,,,,,,-0.016976079352348426,0.012294951603266489,
CCL2,0.08736829048994711,0.0716475812486524,0.008677118481184477,-0.08176293480081812,0.012091207069344925,0.006352722383443118,0.005088008349669162,-0.062104208057839665,0.02253792726344326,0.04858308762130632,0.010322456777138967
DSCAM,-0.04052012839516219,-0.038553763339955485,-0.013195576596410786,-0.00039796914296261166,0.02365182845802467,-0.02616327614820019,-0.05849159544353006,0.006944457618727464,0.01498411546876576,-0.03398730439419105,0.022218246041217943
GPHA2,,0.01499814090158616,,,,,,,,,
ANG,0.07454957416907537,-0.0021464688144162626,-0.0006370507652696628,0.03450644464279148,-0.003431903716160729,0.031711556574585825,-0.00521750346887934,-0.043583559571412266,-0.010899352237477608,0.001475392001806427,-0.02162624971787778
FBLN2,-0.027393088233536166,0.05628995073496836,0.03875757055723676,0.00461097767640028,-0.0250273606417376,0.011192241090348906,0.0005033557715931002,-0.03426449605714708,0.0917352554671613,-0.02992927928890132,0.03913378376244881
VTN,,0.005883028229314695,-0.0028707133082078408,-0.018690899644931213,0.037220225867207225,0.022920553760594566,,-0.03076347752351337,-0.017145329710302873,-0.024802044913184364,0.0005129309651740681
VEGFA,0.003908603343558621,-0.04725719923256067,-0.027296225010600705,-0.0035058430936982976,0.006078283525924432,-0.03687501977111061,-0.05271328175255754,0.0799927954481441,-0.009055579586246209,-0.04488235228869503,-0.09731355993733692
F10,,,,-0.03250304984252392,-0.024644142308706065,-0.02878692673767953,-0.03207965201270219,-0.03337007499489189,,0.0030423331916640058,-0.0358291475199837
SERPINA1,0.01265489995140012,0.04810995277361414,0.0174222647333301,-0.0414529317835575,0.02054191157820526,-0.04659717906869535,-0.05862307027590427,-0.03831767955813684,-0.008383726797567064,0.05254772191311111,0.0366776855627525
VWF,-0.015738198053797413,0.12555580786385465,0.11592937326315707,0.02058948530942721,0.038006403159487966,-0.014817049566505248,-0.03210950785290611,0.13458434784852358,0.0868364881004247,0.02289681331398708,0.050811293092698766
GDNF,,-0.042647479771780496,0.01806642796375519,0.02145811495814545,,,,,0.06865175305532466,,
VASP,0.08114789221121257,0.09066109545812684,0.025555195613305673,-0.000762601242118075,0.060701301314543134,-0.011993824013174339,-0.058270900734320265,0.1823256860314392,0.08346106724015662,0.05840117947468847,0.009307171838149268
ADAM15,0.016983572225837656,0.04271153681532666,-0.004059650690945911,0.004921360515843329,0.03333628378967136,0.025550272593046198,-0.04646553907953726,-0.037654446126154796,0.03974696207851677,0.02580274377442039,-0.05334649486899521
WNT2,,-0.0116456234366159,,-0.005996188075622626,0.011965037093655819,-0.012760399942010756,0.03236970190526665,,-0.01860525477760438,0.04644206205441686,-0.05356099915359718
CALCB,,,,-0.018945226303309786,-0.016753846626924928,,-0.022140687024102275,,0.0889064781995517,,0.004663195138683992
OLFM2,0.023038608254733525,0.006958855266882387,-0.028476440983499697,0.0022551947010919365,-0.0009143092353177791,-0.050750288351055974,-0.004462642363739417,0.06522481640741816,0.0010850267497502582,-0.07002056627528692,0.03383649128560377
MFAP2,-0.038655381929906425,0.139850850077414,-0.022527290549604718,0.0034886644937648574,0.03636898794660847,0.06212234651492099,-0.02573894236755173,0.1128931002590874,0.054276335984857864,0.07331895498825274,0.011663715490862142
HLA-C,0.0024172100257258606,0.0013303302997297204,0.03512305382757985,-0.051830430503803405,0.052670199632591994,0.04592029675886777,-0.05429932946738412,0.02621955708965173,0.01409293223497899,0.03442616731952853,0.10781129234742108
THBS1,-0.025064013305997144,0.07093605809017457,0.023675913085909456,-0.025600002514657896,0.03293173141059031,0.036401562279069884,-0.02354397461680324,0.06860284626356221,-0.0015525591489635936,0.10486493019918702,0.04690863899936017
HSPA4,-0.004354272332027614,0.007100209813801082,-0.031464142328400356,0.035180391487627756,-0.005410615041013733,-0.004382882829551616,0.03994514694898876,0.0617125034265925,0.008921263403782832,0.08158658442342676,-0.022655026707680753
LMAN1,-0.023945315234606575,-0.03614286550542714,-0.018314911106619113,0.00024072404280031895,0.003468343913657919,-0.03983714032011658,0.0016558772806658927,-0.04571985755830754,-0.016354517167595218,0.023123542499213723,-0.002597871181071784
LYPD3,,0.11863044450859424,-0.015039528089657346,-0.0234906801241527,0.005330917797262619,-0.014902368511847472,0.11772575574633792,0.06365321254171881,-0.03128522439201934,0.015906315980087488,0.023268792212222177
APOE,-0.05434068296804973,-0.06309790787734328,-0.03888253835631105,-0.015127974136220416,-0.00747839196126762,0.023374325269693727,-0.016874267147335916,-0.059175831828355445,0.002669092465314538,0.06477373177105403,0.07505512538700569
SOSTDC1,0.0012037948578493768,0.045964159432831976,,-0.0011705517430679788,0.0028911758099796595,-0.022998150261798266,-0.036570071859941704,,-0.0309795563639139,0.006442835064208076,-0.018199350037223384
ANXA1,-0.026064037184622427,0.03269629094567965,0.046995439807230824,-0.03736373318909046,0.03416499832325651,-0.010981316951146841,-0.04257729325843826,-0.008081771980625006,-0.04789821173712485,-0.0015140236120281632,-0.06013268223006064
WNT2B,0.033043054187852965,0.031614932493458946,-0.020016353075603004,-0.032272755723476,0.02096703182845569,-0.021173122261747147,0.11255932529697915,-0.004656747790707919,0.06449610078745524,0.05725413805197285,0.018150813100040276
AMH,,-0.0060062534420535,-0.020898068800637177,-0.03402336892449723,0.011988032113402247,-0.012650037647264883,,,-0.013953655603274596,0.009175273715824677,-0.001908338200316229
GDF10,,-0.020018579615668438,,-0.03922003947440565,0.03018081277610337,0.040257047162019916,-0.04682882124464824,0.025260530904783453,-0.02312914831774858,0.06800182864552372,0.027215395254386123
EFNB3,0.01677835300292662,0.008094821823246553,0.015516872223804566,0.060540484574160724,-0.014314695626644636,0.005896626307007563,0.015823973025133782,0.15325941450546576,0.08527112864249516,-0.00453573197064307,0.026919801496536784
LTB,-0.022079551639585283,-0.05367430194718385,-0.03563493316422414,-0.019444423701877114,-0.02741775061615331,-0.0032516944860035944,-0.023303005756113642,-0.005493905619787467,0.03150387273670555,0.02862104621309091,0.07760445103528978
ANGPT2,0.04281517354265608,0.10962571331626896,0.10889465225047688,-0.030565609334110292,0.07084906118799153,0.0106519650034691,-0.06365369695442682,0.09707645071225107,0.10527449520543447,0.0851867736137882,0.056575495420268226
ADAM17,0.06122025709101131,0.016385030999623237,0.056996622063653586,0.039528078528876014,0.013440326478060816,-0.016698056912068448,0.058195341085650415,0.019353176274953542,-0.02717280921899921,0.029662939206642185,0.03605297316014038
LRPAP1,0.04339813985550067,-0.018059571090324727,-0.0026791120335412414,0.0003079007737785524,0.04851720024249443,-0.04401907959181769,0.04734870218172591,-0.03782635350489486,0.03761044831566733,-0.06885956846940976,0.045192128442789074
NID1,0.06320735953469488,0.10099022004402763,0.05046879704391226,-0.07186325181504122,0.08203380373535699,0.018040071805538026,-0.06348818704398254,0.17187529080888406,0.04992240019545072,0.07650050656593689,0.02077390817502136
MST1,0.055505979521912684,0.06862219269013256,-0.007734707356376012,-0.011539322411637671,0.04235595920927216,-0.00362811754148196,0.01529032732371386,-0.06045455223316248,-0.02860152557731453,-0.033172853562589866,-0.034914077367175986
IL13,,,,,-0.016970469243601027,,,,,,
DCN,-0.00462221029774505,0.03531344676152497,0.08219214987257581,0.014653515174686675,0.03235762964043742,-0.052748642552630516,-0.0004538184939543233,0.02607377730364391,0.09086447638992481,0.021138991079470596,0.03546049300910483
IGFL2,,,,,,,,,,-0.008108830705391638,
COL7A1,0.050750855232845136,0.05039084341681073,0.018737817846931137,-0.009784250751126957,0.0356696257733369,-0.010294464569854434,-0.0054690104806634455,0.000763560347360443,0.024690552789558118,0.060873831464651154,0.01571594012451781
CALR,-0.01662020571050802,0.05066505015977784,0.0076386670460585095,0.027052729341863712,0.014432539864931976,-0.05316480503228753,0.007723973582758639,-0.020072872265801022,-0.011225027351093078,0.0848453601627036,0.027964352380087994
PIGA,-0.05114132489258064,0.08409660954951155,-0.021548519184589544,-0.03222908923539236,0.054134782746161354,-0.04549899085883181,-0.04300394639147699,0.01735150713666711,-0.02025590836516655,0.028381336798712003,0.004125467507180373
CD200,-0.0006809474111487984,0.019402712804336458,-0.011345352019759052,0.051774629054267295,-0.003957202859279567,0.0009711497230728655,0.06284538256591517,-0.017761001337659562,0.050045488790461126,0.02409799174178418,0.001348337534452114
GRP,,0.007195217027338097,,-0.025288797245704518,,-0.015647208777494682,-0.0244871073626796,-0.05307168222010884,,0.05047515295093974,0.01101750407020911
CDH1,-0.011673359110083282,-0.019194791314376864,0.05851110905066293,0.04871320649106187,0.02088949463973197,,-0.040671879690004506,-0.015016689693666613,0.03333616810971603,0.018828899493870892,0.062302248560248984
LPL,-0.02160351109493599,0.06787053087819916,-0.04608898377620646,-0.04942792144694075,0.06516980002926964,0.039066993139796474,-0.03966923582588779,-0.05585837370861248,-0.06977891600427821,-0.1050429485222204,-0.021328008843643387
SEMA5A,-0.0530846806837719,0.005278455973588408,-0.04107876469761927,-0.03619454696842372,0.04679180863712065,0.027702480082130884,-0.007808497525508487,0.0029127176689698036,-0.03160578554057254,-0.02010811179031742,-0.05526630832911356
SEMA7A,-0.006555573200913721,0.04487952136183317,0.018263369871571553,0.07330451063221051,-0.007492340309413282,0.015082093231563268,0.06966501624062736,0.030132806608376576,0.06455073445670001,0.13229261408061613,0.10173236249712488
SEMA4G,0.08380427192129902,0.030466496229750704,-0.016945695011515747,-0.011768261851423245,-0.04879105911777138,0.037943986417706556,0.08986119631985386,0.022651189158473167,0.03143705238253426,0.0032932721777077373,0.011983284343663183
SEMA3B,-0.002170203020076489,0.031074846861933934,0.015023233532412467,0.012987944955480177,-0.055842913102806695,-0.02234784143731229,-0.019313065755855383,0.014029991320823514,-0.0360234507824477,0.022621076731516452,-0.020845940130302665
RPH3A,0.0003322920092799013,0.037995261375081135,-0.004442548616332105,0.09600883721085031,-0.04398464189896615,0.0017652827498726993,0.016188845332730795,-0.02057235599466701,-0.013109665203356768,-0.01588021815459082,0.0517240333398058
JAG2,0.0017941509491121931,0.1484691919700344,0.07244080375190981,-0.010435661487857491,0.015734656669656535,0.01633572070702041,0.05417948526037957,0.05521036965049195,0.0921465914353591,0.06447513308181377,0.07401814204226355
CGN,0.015410727715981308,0.031612007496301366,2.2392388632589016e-05,0.016461472714433597,-0.009926523893555032,0.03519055677669656,-0.03191969644632605,-0.05408137609279432,0.026295866758513343,0.005912038773533325,0.01772818269166954
GDF15,0.05282567827360663,-0.0032807768665445774,0.006118217113108435,-0.042814369253382584,0.09465568331269829,,0.015472977864528956,-0.016031359666858865,0.020396770832056207,0.032829368889980295,-0.02042296241902994
SEMA4F,0.03174210503770741,0.0929591060268394,-0.02126368967077865,0.036360846632052975,-0.026697688687295766,-0.012028885071898959,0.10425157150234295,0.036848905551606505,0.03214499972153291,0.010357931143144825,0.009421821943437096
NXPH1,0.008624919571541295,0.005759168109425035,0.04973971391297182,-0.04432247599419724,0.023686163125497577,0.008993653745323661,-0.020574195637403956,-0.04782499370049336,-0.04351747778782009,-0.024956382028787187,-0.004203845578825661
