,ZH8812bulk,ZH881T1,ZH916T1
MIA,0.018904765688981993,0.027083439036651225,-0.015449084287478758
SEMA3B,0.04349530045483427,0.01442518503056692,0.01641520096559914
INSL5,,,-0.02344115290068918
MMP13,,,-0.01708209679184723
ADAM10,-0.026626876234198776,-0.03948809175825706,0.038788445695531165
CCL15,,,-0.01362941091334347
IGFBP4,-0.0688066204333149,0.06366232844217089,0.009061889941292204
LPL,-0.09927767471307213,-0.005206105655552174,0.017832614806069454
OMG,0.023738077451421674,0.0018482671486452777,-0.02260145407520175
IL6,,0.009103299262599927,-0.005747581439691373
CCK,-0.018780450514983116,0.04772092147811373,-0.01820095085797287
MMP12,,-0.013692346902840602,
CALM2,-0.020444586352587182,0.035157347862938934,-0.02676077940329121
COL9A2,-0.018186672527191815,0.03277958485385379,0.021454292049648188
CAMP,,-0.020051045197873037,-0.018661747059665605
PRG4,,0.012499060903254778,-0.03133135476250872
ADCYAP1,-0.03350602411813058,0.07868855856536368,0.03564772326427233
ITIH2,-0.05000927270279744,0.029591058986363064,-0.024397785758447477
DLL3,-0.07275239258281278,-0.012420852611180023,-0.001951595181255652
LTA,,,-0.019407792761097692
CLEC2D,-0.009549205764161246,-0.02446587837823555,-0.02528060449983781
CCL8,,-0.030345851275317474,0.03648628714652209
COL8A1,0.010373018400267144,-0.018393914611074556,-0.0008854866998157167
LGALS3BP,0.005042411772442969,-0.0035554619560703464,-0.042863893661250936
SPTBN2,-0.060993244015849955,0.012967000253472841,0.02833429563154159
LYZ,0.024139766085118072,-0.005168892244827234,0.01092325077303574
XCL2,,,-0.014226599494198073
LGALS9,0.013824877110973372,0.034468117338163504,-0.044243099564361295
B2M,-0.01787247636581993,0.04353079384759509,0.010545002174273474
SHH,-0.016678879753655403,-0.0004470490291882542,-0.03006008734919193
AGT,-0.031562318863127645,-0.016390500470053568,0.039877402647763065
AMH,-0.018327143547234383,-0.029431091275880464,-0.026881308881799702
THBS2,0.04099592101665726,0.04784187157762521,-0.07132505703258456
INHA,-0.018559366984409218,-0.0017400794628614675,0.025430947831371006
SEMA4F,-0.05402277218426084,0.005346370964444155,-0.03203384225073356
PPBP,-0.02136762851758877,,
ICAM2,-0.0921140943974049,0.036043724939743095,0.03946644619129203
EFEMP1,-0.0789284276223181,-0.004104821166501129,0.0032231139883322187
LTBP3,-0.0868118449608881,-0.03543527987601026,0.0014271259351701935
COL6A1,-0.02063875099583891,0.032544664710897245,-0.01957081880607893
FGF18,,-0.00825267809410712,-0.015714760905489903
RGMA,-0.06165461865112516,-0.011198125565441681,0.03900838293875186
COL4A5,-0.02172167538348071,0.005674099081226242,-0.01842802538196378
FGF1,-0.027451456821646906,-0.018250717824306227,-0.004333525198431071
LIN7C,-0.07422114926202852,0.009655916973737962,0.0033529809921245134
AFDN,-0.039753576538532655,0.01291531072339655,0.034075734186476685
SEMA3F,-0.04118624200094783,0.053878636776968906,-0.005876219028103698
CD24,-0.05710168840570755,0.037936511563992706,0.014901032627920939
LAMB2,-0.09234704573946809,0.0526281536240371,0.02125148359127794
ICAM4,,,-0.01623997323323054
COL7A1,-0.025036217406684064,0.010523700532430116,-0.04130218694240138
FGF3,,-0.022885311831980705,
PCSK1N,-0.03795278052366424,0.012697314059766302,0.020384741326371303
SERPINE2,0.008382768392415696,-0.003196530149486576,0.039634208918417395
FLT3LG,0.06755595377197686,0.06766499127677478,0.04112223281168451
SEMA3G,-0.01712244074653405,-0.022049739147793315,0.0425501126557494
CXCL2,0.02755130766270198,0.016893891802987844,-0.05026143424165713
PSEN1,-0.06107843550183739,0.04511791954082822,0.00292712143164491
FADD,0.008005412280962635,-0.006569958603063317,0.044949693256017303
GAST,-0.020329356795826283,,-0.018661742799619935
WNT7B,-0.03528055379729678,0.04751787516048504,-0.02155868142913688
NODAL,-0.028943986902733636,0.03275261147972729,-0.02150707766596849
SHANK2,-0.017854306010252678,0.04636630213905646,0.013679215775015772
ST6GAL1,0.009706105869412278,-0.02884897899752999,-0.02333145481157089
SCGB1A1,,-0.015377260179769111,
PDX1,,0.016883541478080747,
ADA,-0.001707560514870241,0.012071873344731405,-0.009129564718920024
WNT3,-0.045066008704456435,0.010660726026873703,0.007997003689911578
ICAM3,0.00012503043815735262,0.0378968675185751,-0.023705613526498307
CD6,-0.021367645647255903,-0.019199995729144614,-0.002891881083455253
MMP1,,-0.013692345818490511,-0.0033452150565640598
RLN1,-0.016098527992000133,,-0.01342477452264607
LUM,-0.061824517492204224,0.07234284759444849,-0.002194870569643318
SLIT3,-0.02406092924726455,0.035705237354657304,0.036193287841834454
SOSTDC1,,0.02469260614273266,-0.02306549043458761
PDCD1LG2,-0.022113566090373096,0.034410711258975955,0.03576192077198419
NPB,0.05091010593012672,-0.0160939316682684,0.008155178755530105
ADM2,,-0.018463841492158888,-0.01442048122949295
BST1,0.034880479829326703,0.05948694370084566,-0.006520953190327486
ADM,-0.04533370345840617,0.024709901904777034,-0.027723522548522294
LAMB1,-0.017906770072812675,0.039722686970024026,0.03222077275697279
CD99,-0.03572354003405587,-0.020943345513779205,0.04712617945394569
EFNB1,0.0015998309584040252,-0.022473634751886934,0.06192160626085852
C4BPA,,,-0.013629408490114884
INHBA,0.004123762407197162,0.005809407530206971,-0.0356590420222154
NRG4,-0.019900353409490666,-0.02378139767380572,-0.013831183541260693
DLK2,-0.018788959229506595,-0.018039855999090786,-0.015172705926709782
CCL17,-0.021569897485030135,,-0.01235353008334418
EDN1,-0.04066156872591188,0.003474847185321968,0.01515011084531747
NXPH3,-0.02395388067868814,-0.02459072538469843,0.010616967577929194
SCGB3A1,,-0.026741162306967776,-0.028577220460309173
SELPLG,-0.020567301552675762,0.07211030966508827,0.030291805478055704
COL4A2,-0.07779183392152514,0.057448370192249854,0.025842083853471216
HGF,0.003363877559108666,0.0332876997611806,-0.07782390096822886
RTN4,0.033393778550253966,-0.00717837743542225,0.03463982900268314
IL33,0.016987040329938294,0.0021685910838831718,-0.04412918163734835
COL9A3,0.1142233025073965,0.0024879861971667605,-0.0026939122372555365
HSP90AA1,0.03571462882900414,0.025118820138574725,0.0012589715580726634
HSPA4,-0.016646920509219617,0.00874160301889123,-0.006638837647272211
ARTN,-0.023692769141215507,-0.02717250601677235,0.011322011446336796
IL1A,-0.037633818184362004,0.03294474055065159,-0.013487854706191824
ADAM9,-0.028474549393434266,-0.057417108975588944,0.0011164000088010365
AGRN,-0.10367915586157517,-0.029417925179202945,0.04780066894120276
AZGP1,-0.07392596324459114,0.012936213025195837,-0.026077579555900215
SLIT1,0.011082086108308742,0.061788712609728645,0.018455349908846817
GAL,,-0.018613184384101106,-0.014226603016344527
CCL3,-0.0468847540018838,-0.058525704623756745,0.0012312888811257152
APOC2,0.01788133991391296,0.04608494636230605,0.006592476860272073
ZG16B,,,-0.017245995432758
IL34,-0.04276208540921695,0.020200809198147037,-0.007548502656326724
L1CAM,0.003488786524349511,-0.0001270007438186143,-0.023441147285918992
OBP2A,,,-0.01553603447816408
GDF5,0.08643710978402926,-0.046851506264436314,-0.015930394277964843
CCL26,0.0832320614045313,0.038910024224818325,-0.0340416824296298
LTB,-0.044153486927939765,0.012246632993153457,0.027560498586188996
BTLA,,,-0.018044984024728473
BTC,-0.022749577722521654,-0.015553854622255081,-0.03510940145259429
SEMA4B,-0.024418099422058113,0.03819304788475743,-0.025269041755769727
CD40LG,,,-0.015172715163793711
CCL22,-0.0003947211914715336,-0.013492876475505174,-0.021372796557113657
IBSP,-0.021569885105564995,0.0074961122265189755,0.012675046374123419
LEFTY1,0.04579043890426236,0.07455265954367685,0.03157812237128654
SEMA3A,0.01659756477299436,-0.02950669078931452,-0.0038012484913016713
GRP,0.054910896266479284,-0.01501826653331771,-0.016411586573808548
NDP,-0.037467739551734935,0.013353198993528898,0.006625986506245509
IHH,,-0.014835705427374708,
GAD1,-0.03535064568480097,0.013448567487064668,-0.011910772268759525
SEMA3C,0.01289571028117931,0.0963627561168703,-0.05562807625676821
TGFB2,-0.007905375190566914,0.08618559452274144,0.062381144788257264
IL1RN,,0.004414983540890647,-0.032708066038846025
TLN1,0.04224021113979878,0.021401151147078957,-0.012431669789958997
CXCL10,-0.025312742311136918,0.03612297667191279,-0.02978206625008275
ALOX5AP,0.060576562167637696,0.04957795753305615,-0.03010903803711951
SORBS1,-0.07227903696171208,-0.002967041149001582,-0.015444770316749266
ARF4,-0.007866938746373198,-0.009658183881729709,0.0055851642193194845
TAC1,,0.0351754479519666,0.15889152141491442
FST,-0.07431660806319465,-0.03840698558117842,0.03732961358772811
SEMA4G,-0.05910552095447582,-0.0006578108259371909,0.0693344135366094
WNT2B,-0.0071706048598971905,0.017191569787343347,-0.06444971867519482
CPAMD8,-0.03902124853583719,,0.06423582467482698
PNOC,,-0.01905483142029733,-0.019260663646062718
APP,-0.07939702704390994,0.03027374063005691,0.027723965092234414
IL18,0.0516871348813062,0.004233385659981659,-0.0561556018769079
SFTPA2,,-0.014651009321651785,
WNT2,,0.021670347603902622,0.01693830414547404
ADAM28,-0.02551663339000969,0.04764367256170255,-0.011146283191756118
PDGFB,0.019468661928372297,0.05974945776910269,0.01776894081677836
COL4A1,-0.011496238862931354,0.07475908278038197,0.029559068131914033
TCTN1,-0.006492133359509882,-0.033465930858866816,-0.011084671775863518
SPINK1,,-0.018009034452606897,-0.02381175419518644
CXCL14,-0.022617688463629406,0.006086037419391282,0.02833212320099088
NPNT,-0.07538299902751494,-0.03003804283366392,0.049954763306563434
GHRL,-0.03914567431683092,-0.01738573564899154,-0.009946285911394388
HMGB1,-0.012606913587079487,0.00443703479660899,0.020619322111443628
APLN,0.01809144156642152,-0.019798743358577467,0.008172609956387186
CLCF1,-0.07349101511392336,0.046067804777109665,0.004084946902491687
DSCAM,-0.004423490624215741,0.0069915955092285,-0.01014838965389656
DHH,-0.02971742499501552,0.08919525956041711,0.0011958138853213204
EDIL3,0.050747002409424646,0.027250153447408942,-0.04297091599294276
LCN1,,,0.010321745934912639
HEBP1,-0.10413454117594764,0.0069093490705895684,0.015505437568127183
MFGE8,-0.03701161986441439,-0.03308208371826603,0.009677495448974676
CX3CL1,-0.05470551617869173,-0.03433608015822688,-0.032076111289829276
COL9A1,-0.010788255811501437,0.02814538874946974,0.00866895129748281
TNFSF8,-0.016617874412931187,-0.013692346902840602,-0.01041945186324505
EFNA3,0.020997394798400907,0.10311682911292862,0.001736877458080205
ANGPT1,-0.05582704183007992,0.067755077540121,0.022601965708071835
LGALS8,0.026154515253012527,-0.004860678395581217,-0.022744228449775743
MELTF,0.09227608328638547,0.00024498492095761617,-0.001919747003929953
WNT5B,-0.04073914047166593,0.054845818516146325,-0.03845649336252231
LYPD3,,-0.009273470765696927,0.07392001807086414
SERPING1,-0.0027715481790620998,0.09096675330503025,0.010829843940413171
CD58,0.002566231565935356,-0.04581124852960041,0.003755677864119606
BMP4,-0.04718969296302197,0.009112839648730836,4.3351447632938954e-05
DEFB1,,,-0.014179147644174283
LTBP1,-0.015777168136256327,0.030121564911031417,-0.04833379796789958
TNFSF13B,-0.04269315702727808,0.03018079324289642,0.025100526340533492
COL14A1,-0.024958382011981594,0.007744013409989892,-0.013377925641826426
NTS,,0.034960939760041096,-0.019260647700943982
