,MGH258,UKF243,UKF251,UKF255,UKF259,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAM1,0.019248840165100378,0.029087436068749896,0.007419362722142134,-0.05234545939799556,-0.08941003015061495,0.04103993915953668,-0.05467316711753031,-0.0004959223634825038,0.08442905365619015,0.04633290041099591,0.07161358421157907,0.0013902319252151497,0.012019381790356038,0.026821947947291824,-0.06281571405259918
NXPH3,0.074088675076883,0.054374028967059757,0.03388845888310612,-0.0057751835532420534,-0.01754025228695066,-0.046161186475889064,-0.022837460740082846,0.038973470010054405,0.0019620534328161146,0.001182113055548141,-0.010191498619877445,0.0400622888275799,0.0033917987750962625,-0.04072273171908697,0.05810407980510637
MTMR4,0.1266423345490356,-0.03124783707188713,0.006913326328373588,-0.0616746553933998,0.03716058303134751,0.001355059848304476,0.02555474796762465,-0.006388074439508733,0.05677091928180434,0.05999868079076265,-0.06845044806462373,-0.06068402382746046,0.04744921498067733,0.040246441625932085,0.02198343780593269
LAMC2,,-0.026120287179770996,,,-0.0026261982804119373,,,,,-0.03794938265246591,-0.028613918966204993,-0.028866407783653597,-0.034457309774559956,-0.0006904266398420264,0.009365325188320846
IL10,-0.024252517586936684,-0.012864583128075415,-0.0002433759255380494,0.05791983704479964,0.06458811166726824,,0.012207981682122027,-0.02460638358734848,0.067751576335204,0.010842513644279751,0.04311975510800684,-0.027844422485880253,-0.026547442486035803,0.030617758934995253,0.04620165440841571
SEMA4D,0.10300739471656004,-0.08340190049819228,-0.051743317577176116,-0.08797060645110534,-0.07605537070949452,0.025293866696612172,-0.0017402807994569682,-0.04084338906110607,-0.05921622693759218,0.057681914665871865,0.008250023240778039,0.002875222435128571,0.005701413165999975,-0.05044296011250782,0.03588983751756152
TRH,-0.02143887683756809,-0.050972765519481274,,-0.03270712371064347,0.0615814205854335,,-0.0359370486550729,0.1168663161366524,,0.02852860400258608,-0.026261300557029455,-0.006971104257350423,-0.044974494077301974,-0.010689672982931596,0.059171012218279265
SEMA6D,0.07661073736147786,-0.017507329343273658,0.025978506240427433,-0.048019466612980996,-0.05317283698416779,0.005097738263154751,-0.07808633757999114,-0.026348522849710707,0.03544027873991214,-0.03811588817587975,-0.0334431069700034,-0.005860125416014434,0.0014658397869270765,-0.05220869615110645,0.11164216565428253
CEL,,,,0.10316575595733408,,,,0.021053519084082147,-0.04071333088222469,0.012209790828561114,-0.03415135607117491,0.007526160046244748,-0.006300772396330901,-0.045983492027336724,-0.036477510287584704
PDCD1LG2,-0.030606757898807582,0.025362344103640962,0.08322892410795427,-0.04419257868872759,-0.044930947868400246,0.03606398571088309,0.05792206412523478,-0.08991872843884814,-0.08195752339793741,-0.00758145134564364,-0.03300833786243279,0.00805454741569501,0.018675599874533818,0.030212698102097733,-0.01869988975832785
SPINT1,0.04190650147665896,0.061853295244904336,-0.022453173196276717,-0.031159341665828177,-0.01306575806301727,0.011623788015632307,-0.0014864738799673619,-0.014655143865890374,0.04936658086726951,0.04700066566299473,-0.016241359952472112,-0.015811644426130624,-0.0380225571796272,0.03370081244609478,0.07384314133727114
CTHRC1,-0.02158759734119539,-0.049027442942547655,0.015939862672378804,-0.010500298402205491,-0.04462181616493652,0.026278177908194415,-0.024100952480392013,0.029667926585365722,0.07003378136646143,0.025386828862568017,0.05951755081177578,0.028819695687934386,0.0490512854750455,0.027446491822590718,0.05933927639924735
PODXL,-0.02527729253574546,-0.017658536215735775,0.013970157405420658,-0.028512402928242756,-0.029464900041821188,0.05796905584151379,-0.0028207362675851206,-0.14056141624661495,0.098156317016445,0.008623264559032123,0.0015252841847451261,-0.03852087162920846,-0.0013423148280050034,-0.007642763151931092,0.11148024338609243
JAM3,0.044164262767830455,-0.027420218646168313,-0.03034111831780426,-0.03151870265341236,-0.021085449867653525,-0.02930739162651475,0.038139268328661255,-0.05386324700988869,0.047032791216144856,-0.035413574666001285,0.01359605175775317,0.0007517202608007874,0.066987416371724,-0.01414203935370364,-0.03444837121340809
TGFB2,0.036930474486604595,-0.011070529351243882,0.008225317579647467,-0.06997097200772741,0.04057914329704384,-0.03900817643350338,-0.034242707489623124,-0.13760876714719536,0.06076037943076738,0.0067629830861420165,-0.03256615321745608,-0.029264059394049143,0.023242971515465238,-0.05385719383059217,0.05969883992664523
COL18A1,-0.009199283791523223,-0.02737441395002862,0.01464847694350493,-0.07392894069854522,-0.05315136146770383,0.07075695097157451,-0.008825319440688213,-0.07267846750150342,0.10274306800652461,0.1007243665978006,0.020284153446570242,0.028978900337933326,0.03585454785387492,0.04632862830360329,0.05301245977379322
NODAL,-0.019441233524288035,,0.041631026427215584,,-0.022409911007369127,,,-0.03989191521121952,0.1372298019498638,-0.0028178188181511186,0.0029226667061391454,-0.01953836554939456,-0.009559563435383969,0.0691342187982114,-0.010539729838323556
INHBB,0.031075769412058783,0.008646144699198286,-0.004199394733963594,-0.024165316114633312,0.03632091453096241,-0.0021278399502135006,0.005835060581279746,-0.0840682486766728,0.11422128614012866,-0.02852047873262628,0.07311829812690612,0.014124849698711372,0.03455642788841678,-0.0004200567741116674,0.04819345624442637
LCN1,,,,,,,,,,-0.03204240174489824,0.024079462623916345,,,0.04478897389843377,-0.02394864630838667
ARF4,-0.028532801687594176,-0.03055480661352075,0.026384656401255546,0.08367100485351282,0.04948768354519525,-0.04604459865239416,-0.02616002617712023,0.01604916118754815,0.12835653044941547,-0.01187279952614071,0.05023003490581217,0.013460337666152651,0.002923418482349552,0.05798224620985567,0.083640811736007
CXCL14,-0.006165167436468886,-0.007706651834946363,0.021506396112358002,0.08232532551085314,0.02036446982953619,-0.04203469792953843,-0.03624875046898111,-0.11681186443230716,0.06680159514753921,-0.004466434489722697,-0.026011803675216556,-0.040625231980669,0.02200037619434432,-0.013436771055697155,-0.06760598003558688
LIF,-0.028957231643753495,0.008514634660369533,-0.015298505257787377,0.2158491948385327,0.08454799924002271,-0.013767071326301427,0.07558980223215063,0.011967741670540273,-0.00422579112694747,0.05657896437884658,0.05104275753822297,0.044037990386866184,0.056539828746424554,0.15508220008355456,-0.04717036698795569
IL17B,,-0.031220514456552186,,-0.03270712371064347,,,,-0.0612339174477432,,0.03244267748841014,-0.046023454732380537,,-0.015118277413098598,0.06820742111049209,-0.02707723706411006
MMP1,,,,0.02950944363442422,,,,0.03319460189389858,,0.04631818585613871,0.06000198491137696,,0.010451691027964253,0.07019742229808926,-0.051400085534506826
MATN1,,-0.024598855660248938,,-0.009101454037433145,,,,,,0.004808798953425432,-0.04143870862531509,0.007365605864734645,-0.017215677503684728,-0.02259669326705694,0.060057567987473456
ADAM28,0.04185049816507603,-0.07796650819529992,-0.02192971104714524,-0.028995705871273907,0.03210759519260725,-0.022480018553756285,0.06663289444681841,-0.02363198733457704,-0.017824962441393925,0.01152988191324408,0.039676698616907896,-0.055658311309288985,-0.05118373215084471,0.009100602692126869,-0.002917633393630379
TCN2,0.06612230010934426,0.05904302704815061,-0.0009766763232910672,0.05850520784720265,-0.042564352253270724,0.03236446942879469,0.02562278798175819,0.06283604970949935,0.0766108214367477,0.04382399247612519,0.053815069924524304,-0.05617597692913335,0.07318553483021134,0.011706474280562783,0.09559306492349005
THPO,,,,,-0.023085092549716215,-0.01432594507306624,0.00423685560364256,-0.022541517497763026,-0.030377213095829612,,,,0.008505184778834005,-0.04659353785136223,-0.00941868304606969
CUBN,-0.05323389874024586,0.03347129678576162,-0.017910759771224086,-0.030491343898514968,-0.02387255709647184,0.026046763256884643,-0.02396659313891977,-0.017765343846481,0.09262835842858687,0.023626204344253082,0.006689248385272423,-0.009075550779031414,-0.007480670359877218,-0.0049358676146613436,-0.025570882409758994
TIMP3,-0.038931707603406286,0.015527380691899214,-0.00351728659048974,-0.016856234707184274,0.0741024650474702,0.10414857983169507,-0.02232282041719439,0.034111427211063756,0.01802513624111329,0.053652542133251616,0.06272608358737293,-0.00016508174669203278,0.02191766608005057,-0.03734739611509578,0.013595918045643954
PIGF,-0.03788027572994466,-0.022223425530691312,-0.03483083822184188,0.04526060099293438,-0.028592526677405698,0.012571183402055321,0.015435101449116863,-0.05532380583127141,0.07418233704600805,-0.00337262223880196,0.012545843845522526,0.006026928989836094,0.025468595641701747,0.012664981290985446,-0.012978078251466895
CRH,,,0.0705235657004776,,-0.012834800359119063,-0.025919813734657023,-0.026737013962217764,,,0.07418064088933031,0.025520720471962372,0.04790721414262984,-0.007779691867263609,-0.045178749705889074,4.402764115307952e-05
BDNF,,0.035987390606940055,-0.013572450973050853,-0.006079704274688087,0.0010271803748705573,-0.010689036903903494,0.04006182577377613,-0.02607818561671355,,0.04468784681458198,0.01742489239128275,0.0049582602928094814,0.04203734168710842,0.03360588050838779,0.0568018965954934
CCL5,0.016927306553769533,-0.000715038323976389,0.05521961478007844,,-0.04306782252871104,0.028784348103571764,0.0157296300055572,0.0036113166050866013,0.11489327426551386,0.06239369738733026,-0.011539460534648464,0.059049274126272366,-0.009975938323466391,0.024223271857474523,0.05195641219536242
GAD1,-0.015240146985180704,-0.058275735500894085,-0.026262657864204703,-0.02179164661571474,0.04124710726587727,-0.011448688411041998,-0.03216322267448106,0.009217972695743851,0.06450098470463747,-0.05776241493795149,0.04696765873307917,-0.01643879781276837,0.014238229860441131,0.005381135853765523,0.10719625994549835
COL14A1,0.028503914229853745,0.028383895274160607,-0.018933025512457142,-0.02506646534347958,0.02568962662587413,0.07512010806242628,0.03600823217420362,0.09425300256038174,0.07185377842751228,0.03066748695841753,0.0862343493685129,-0.021549949596019104,0.009064086653055711,0.012235947547085973,-0.043867935439896366
HLA-A,0.008375407226316911,0.042126369666844285,0.009931752802939016,0.0705550612706094,0.036578945515083235,0.04188096663708854,0.0040111334888134655,-0.002659964443205567,0.0623414313574351,0.0314726710635255,0.0007840521717848587,-0.006271895695304633,0.0009035239762319165,0.04859869381205125,0.09368406891899146
CD5L,0.04222156290358653,,-0.03750893428378602,,,,0.03826184575516447,,-0.034674753973207934,,,,,,
FGF18,,,,-0.03270708718621828,-0.010197152903730945,,,,,-0.006766083575238926,0.004467943678969055,,0.02874236549042043,-0.03538947729989723,-0.03387536130983126
ADM,-0.003446999468640551,0.04901264173033857,0.0609765243735707,0.11295629252692257,0.10343960471002327,0.01728258587109225,-0.008963709234271018,0.04828551926183629,0.06394589513345766,0.00685524734007234,0.03289975998294428,-0.026881237892022212,0.005330019154107629,0.11147732198254116,-0.09003468768658382
CCL15,,,,,,-0.04087422761698181,,,,,,,,0.01077594928763324,
GNAI2,0.08621556180443489,0.007416419149487437,-0.0006180026613241378,0.04394109995676201,-0.037621366791299876,0.007597288421763543,0.06560935140237854,-0.0691083860734964,0.0824111243207089,0.02281112271348562,0.02061675036637542,-0.06309397906340813,0.09182491721468299,0.020633852916517897,0.0468348634812049
HDC,,,,,,-0.017439995491144437,,,,,,,,-0.05233798656626413,-0.024675746858493275
COL11A1,-0.027000713690616848,,0.03953674043590099,-0.025897895663669162,0.10014889929528388,0.017607985202847766,0.005313881201370672,0.026046978879238198,0.045037406191084456,0.03267829845465802,0.05745185488035559,-0.058998030405216235,-0.0041697669134685,-0.028119880251784718,-0.03182407335490419
NUCB2,-0.0033390125574656168,0.04008888597648725,-0.017554936936729278,0.023542720422630965,0.03679621867798311,0.003058352262088513,0.010987164929329482,0.05428298754847634,0.04581596942963439,-0.07230846084582657,0.02864103180050131,-0.056136360764065786,0.0048608733918618805,0.00883939682733679,0.06375068595934809
FGF16,,,,,,,,,,,,,,,-0.024314740702003138
CXCL1,,0.0012555866292876753,-0.016276171874427273,-0.015019063402393416,-0.0337576244467826,-0.013036695543302982,-0.003761612251337481,0.004340611856996614,,0.016616873080997546,0.0798334357338177,-0.019121718853186545,-0.023573407832476703,-0.0078003170652614145,-0.07057546123879353
VCAN,0.057462902831675704,0.01605145835540855,-0.022282303596055226,-0.12510527317977982,-0.06986212686634989,-0.07733857462804175,0.03808609858968362,0.04174069646861519,-0.06645633086981359,0.01254052251392978,-0.0389267815494308,-0.0376214780517182,0.08815497711681279,0.06637182079074211,-0.04634388262453546
MMP7,,0.058782806853187375,,,-0.020272633611982067,-0.02518407156600725,0.1215697017315518,-0.009398606772187795,,0.019020898472183412,0.01898312950687765,,-0.025559957322308258,0.0995593110495778,0.0031810586515661383
PTPN6,0.06461538256779098,0.013818913104697931,0.038694761207084954,0.0025438173161152853,0.019249487406763917,0.08651788967044301,0.023116246020080514,0.11589831197620885,0.12682061032157588,0.03134101160925727,-0.02187897534509891,-0.0016099908831257606,0.029985166268712327,-0.009249483755893725,0.08634256855663101
PTGS2,-0.0003586838618857331,0.04752262397515988,0.073637959912791,0.0966664610345309,0.06458307360558792,0.042183956086510876,-0.01991005052714717,-0.0011227598931673169,0.03534656065445745,0.05881360692681514,0.002183585038867728,-0.02206585674427021,-0.011324887900983184,0.05084419456752962,-0.07031548071571417
XCL1,0.001492756348187568,,,,-0.011094867298034525,,-0.004238330623372519,,,,,,,,0.05723062572520931
CD58,-0.01390100709030218,0.043340535202685944,-0.032949397596470434,0.009900937668485797,0.03183245821049181,-0.021565790885407353,-0.017813073213300463,-0.018256508021570195,0.12777419665451,0.007125216843561868,0.09017342042625544,-0.04180468480568476,0.04440029851655971,-0.016306281186309637,-0.010986357725030338
TNFSF14,0.020002194885073824,-0.011727707356207357,-0.016975510674939957,0.06941557569997235,-0.027881036721145527,0.16412511908269894,-0.05452148471124277,-0.0353357531436593,-0.023755779970247977,0.07696810666553233,0.043455080070812786,0.042213667341502434,-0.0365313532382538,-0.017655011333454557,-0.03243114019804261
CNTN4,,-0.04069366939433452,0.010858039017179444,-0.010337621510670424,-0.01993947261423964,-0.028472421058998373,-0.04641220482056528,,0.08425396909614397,0.0064025195432146935,0.0025489583345647457,0.005607765017684283,-0.0741122717379834,0.005343629132937038,0.11304117777317463
NTF4,,,,,0.027883667869259526,,,,,,,,,,
INSL3,,,,,-0.01019715090361892,,,,,0.03318708730218836,-0.04094156277296151,,-0.05125867387140757,0.017625431406620422,
BTLA,,,,,0.019163608669421135,-0.016261014263233075,,,0.05527833714477049,,,,,-0.030244507305674212,
MFNG,0.04878603120655595,-0.010352329574933554,-0.01804253266275786,-0.008462884939384425,-0.005024260065250668,0.04833600294371732,-0.012218319819821574,-0.02484150059481381,-0.006514146794397638,0.020031479101012276,0.05902966386833197,-0.04876895904668817,-0.054610958764731106,-0.01327270390862488,-0.017261247065481284
ICAM1,0.02565905829530811,-0.03079578950346353,0.08299395685391492,0.08721003494306581,0.011412851877300368,0.03304468708223131,0.014146954967707188,-0.0729680648684647,0.13642579981488806,0.054579918658505054,0.03115902801230293,-0.06485521118326174,0.05038481459232379,-0.02325348636794442,0.05821392527021223
PROS1,0.08832520861378895,0.02488395688807603,0.009049904045809156,-0.030567801350677937,0.05875275770377383,0.016449689461793468,-0.032176635808402264,-0.07784404998935995,0.09250108639974232,0.023958857934974563,0.08796996557489774,0.032280451877791494,0.012130748762219798,0.0031322758779659286,-0.03729922417645709
CLCF1,-0.016414329193657616,0.0392692463063451,0.00680116661187106,0.13152207550215234,0.07365543663225269,0.011054808875503008,0.010279937499636528,-0.1310468021598313,0.08259591994075922,0.06039098882545695,0.06604855788141968,0.06502375328395446,0.0012805372981802643,0.02892328128759151,0.06362643496767019
PSAP,0.08616424785287496,-0.03147711978394322,0.011485487447354439,-0.023279013704595224,0.06359249822607363,0.010992050162449188,0.04150801404609612,-0.09843053275392646,0.050262164129032776,-0.006245463339958366,-0.0045351097982708945,0.031174765110982786,-0.08616737897699672,0.05101282534341168,0.046839812784036275
EFEMP1,0.022838417269810424,0.04409387839328842,0.030559671946417375,-0.005138077475762336,0.08351574789089465,0.013005068156128813,0.0037989699662017446,-0.1065026805586815,0.12680760203794614,0.014611405979261033,0.05687270743981084,-0.048269941599948775,0.002953293259984052,0.05859811868983465,-0.022431901356127368
C1QTNF1,0.05155357368101196,0.1147393421424336,-0.01702403622975155,0.08509615998286192,-0.019718399278885662,0.01424340087765259,0.07585581138670706,-0.029398003790079417,0.08663315085778488,0.042432927523436706,0.03014549133362214,0.012807124128890736,-0.03354670414160655,0.021964400121422874,-0.06112574641632554
ALB,0.0317989778258284,-0.017846817691313053,0.1951065875673993,,-0.0181035856049654,-0.014462476980694116,-0.005099200528680104,-0.013492535570791876,0.008112548180107447,0.08239594920043608,-0.006670203381178129,0.0510242879892656,-0.02905085129142608,-0.0475214297936409,-0.03493642763340992
CCL13,,,,,,,,,,0.07820184965685648,,,-0.014036176055958697,,
EFNA3,-0.02797066874297,-0.059343628914685816,-0.06596250843727551,0.04749200505041616,0.05179786707439992,0.04394965181712447,-0.00939380148194078,0.11539531062289882,-0.005067597339566039,0.08786916434423046,0.02501213967522303,-0.0077481848384672695,0.02253668231623368,0.034908305239783444,0.02518644542012638
DRAXIN,-0.042848441895583886,-0.007306205727424321,0.033823346323251145,0.051204130998946974,0.05784952792438514,-0.011612659315184754,0.03428958345123736,-0.04349466391345851,0.11296594147853466,0.021019656343599834,-0.03726306822055908,0.05198050085277406,0.06171210217396006,0.029437958294744316,0.01958994551694254
RAET1L,,,,,,-0.013908772974294624,,,,,0.00743321211936237,,-0.003826950560849071,,
NPTX2,-0.01703091343008541,-0.01713608021383565,-0.035259736758002334,-0.04791870146133423,0.08482529305836577,0.0038141303668602004,-0.022703803301121966,-0.07393447423140452,0.00501220703908424,0.02913171746642594,0.05119026867864043,-0.0655991434730198,-0.011224216943477767,0.0006806747776308714,0.002950596007377392
FGF11,-0.032179685135395444,0.04110618614683664,0.014815542831731084,0.1211821197886788,0.03619822160550294,-0.004481159546997825,0.02783436087428285,0.013618195799794555,0.0777076562087211,0.009970428647239207,0.025146661731501777,-0.005241898728809708,-0.0064776227127016075,0.00629318308543326,0.01370778417631357
CD59,0.0550820480576501,-0.07499563744197946,-0.0036480114496324086,-0.010749687252457415,-0.0013400235652124082,0.05183415887339071,-0.00289454163277107,-0.141272953918924,-0.021647629754760644,-0.030590391236971784,0.040994446254731524,-0.021453360623885045,-0.02629070209067805,-0.03499280525029598,0.11839121813416999
COL9A2,-0.02377938977627242,0.03461068445309431,-0.0204516659448114,-0.033987813420833395,-0.009813397438129569,0.052325204168277656,0.04899129613689783,-0.07468718006903025,0.07668755034780743,-0.004536182439590368,-0.034526383704680155,-0.044432239331149634,0.0634299221942972,-0.05546610981295845,0.024839016784116288
DLL3,0.048424608184006034,-0.0368979451668416,0.055265321522581,-0.10196650836614893,-0.10603049064844253,0.014922415641249244,0.004339564801095302,-0.09716626444750827,-0.04144987731220479,0.017808102957693996,0.005772925559478079,-0.027022269899855636,-0.0039520671748960205,-0.0917680887982879,0.036504800115632
FGF5,,,,,,,0.039715909413168514,,,,,,,0.08458007213508546,-0.041709401229192054
LIN7C,0.018343604089929612,-0.005661999761209809,-0.0007990902867245768,0.008736932084704862,0.007670217224196741,-0.010992583996786187,-0.08513685783047116,-0.036296748147824534,0.024691736609965237,0.012933792474490939,0.02987488853996824,0.0010966339166282905,0.04333919628188234,-0.027232397952929168,0.03655391944824958
GDF7,0.19023937077457845,-0.024598872400583793,-0.014259372608435858,,-0.01819469427825596,-0.01273342060767213,-0.03383905717745009,,-0.011422404476261727,,-0.023920111680248143,0.05819820802311583,0.04504448325550342,-0.018131622039405635,-0.011300988416956377
PSPN,0.027275075772441256,0.0024016865016179,-0.025691616096334153,-0.018128124486560687,0.027760540618798527,0.07023745412040608,0.05437677309076607,0.061823407470032045,-0.011769124306629719,0.025788882403188627,-0.013967896474762714,0.0331966802726928,0.024380211485052292,0.006719361296498108,-0.0054242156262069
ANGPT1,-0.02764563619048063,-0.03775181484556324,0.035607100621606755,-0.03842844689665476,-0.042019608318348514,0.026518847414268548,-0.033196303707667296,0.1555835466671162,0.0008617541970619096,0.034284642315202826,-0.00554007215845997,0.013500096110794408,-0.04156291957253983,-0.012307929236865151,-0.0030780068010063536
PNOC,-0.03062523958196518,-0.04684675807932666,0.05033232880457002,-0.015152539121985862,-0.04124701053908235,-0.025371212892209713,-0.06093472187827489,,,,0.04968770270871322,,-0.003692833220833163,-0.013561121977487533,0.08757015918194289
L1CAM,-0.03256497726114479,-0.06856935408443222,-0.021696320462436955,0.050081441111034936,0.03815540341094771,0.013218468268322073,-0.033748145103834414,-0.006432504361317968,8.24369623384241e-05,-0.05171812065389831,-0.04128882903661292,0.007613695894279172,0.059773504027588284,0.023701325371975796,0.08184160412783228
APOA1,-0.022700419519230748,-0.007388955732351157,0.046660146611582964,-0.05687002181117801,-0.015880377732997386,0.0346111664276875,1.1203580542954051e-05,-0.013192044743413418,0.07488980782184884,0.02491939497730983,0.02325059827527408,-0.040279983064773296,0.017469005684058778,-0.039200107915229244,0.04599678129641852
PSEN1,0.08218721297141514,-0.05783240429368389,0.04335816410918192,0.03811541009589698,0.039740457705076664,-0.03007344092954183,0.002765473158152397,-0.10610151718042374,-0.12466586564143331,0.0698007636753109,0.00656002138062208,0.013241512115756584,0.07622673888007968,-0.04054695578057499,-0.0663909940865494
CALM2,0.022193593191312883,-0.09762843233970044,-0.00917054325803572,-0.005446105486918999,-0.07525208715871681,-0.007555863255705642,-0.024624296471285872,-0.013458552012780881,-0.0688055202458795,0.01532131964984092,0.021740465584203172,0.10574702624785519,0.013200066135806935,-0.03552450379585528,-0.039236419523025215
CLEC2B,0.005324663087413049,0.05549238262439923,-0.0342824238739123,0.099014783327813,0.02779117244277026,-0.0009982522405463166,-0.07113772731267902,0.07844722911826221,0.15777679909317766,-0.0034196258245275013,0.030196105502874368,-0.0395972171129879,0.01606322923660999,0.11208132708668295,0.04971752322662948
NTNG1,-0.02482136505285144,-0.049697524745957386,-0.027527487408078515,,0.031991879704840485,0.012012425957671456,-0.06726020267091973,0.09235648428115391,-0.011857865526224977,-0.03597200794822195,0.022689546822622687,0.058930882627397964,-0.022540583156348548,0.055233624101897257,0.004594570105969854
LRIG1,0.0668481192899822,-0.029343583498578824,-0.026213298549924616,-0.07192949839586266,0.0007624731759082207,0.009131183134632478,-0.08316308877163592,-0.13636412508414517,-0.012656164650695453,0.0006297737470602582,0.031073624000063912,-0.03627039783303634,-0.01949391030661407,-0.06921638584739824,-0.030960608751515552
CPAMD8,-0.01908188065851142,,,,-0.012061409980734033,-0.011217386622798248,-0.012316552968661382,,-0.03978691894870082,,-0.03991462021983213,-0.010175622496271363,,0.014460223660132974,-0.026746426609155494
GHRL,0.002695495819799649,,0.018947855130912454,,-0.02265151427986954,-0.011612659315184754,-0.020531572847596543,0.018855934894889067,-0.05904449767505621,,,0.04196667385675752,0.028128944727912275,-0.060450531258053164,0.04098864109330093
NPY,0.039361490599374896,-0.06298723268581279,-0.00986327907294756,0.004607437365814888,-0.031202820989582943,0.018300713367301855,0.05368648623587289,-0.0646382099838132,-0.03927897168545234,-0.10416492625331865,-0.04156806086020077,-0.05636347948685525,0.044572348827227014,0.013798151195627509,0.01223650699704682
MMP2,0.024465023509893907,-0.06365678425809596,0.014944420179247542,-0.04265546624843682,-0.06233842392385343,0.014690299875696351,0.05416324710900974,-0.11502658393367446,0.053958524745192686,0.04522597523428663,-0.0012322263760002434,-0.035640420010301016,-0.008358054257303286,0.004701504833610814,0.07176199184616724
LHB,,,,,-0.01050457721237429,,,,,,,,,,
PPY,,,,,-0.018285405233340525,,,,,-0.09140925944580242,0.07851560452081652,,0.02354898746519488,0.024265217797010512,-0.036147633434607106
ALKAL2,0.02075778957903417,0.021245769220335338,0.016810226607704096,,-0.010351962089806245,-0.03087671000949521,-0.037160864373402276,-0.0600661637615478,-0.0014063864369462588,-0.006573942047649353,-0.012089590584755538,0.044758038495775136,0.07596627255717608,0.01602322133730004,0.010676853436127754
CSF1,-0.0364572556136871,0.03524388726276378,0.03418435987696006,0.07920192693601179,-0.020165112063024737,-0.0014156622824907507,0.048803092357695074,-0.05032816728259524,0.08217609888429526,0.014082200794913357,0.011795226451118287,0.009295748013736841,-0.031739732648016286,-0.040009600273516174,0.01236157485607576
SEMA4C,0.06818326333115689,-0.0180823679980604,0.02877987760764963,-0.05189338583633812,-0.04304091758254483,-0.019774863388229775,-0.057129692952453875,-0.15805787281265316,-0.04474352439624593,0.09072849715518812,0.01657036276694122,0.02765915820066631,0.024886364232141012,0.09484028159271114,0.054486525158029264
BMP8A,,,,,,,,,,,,,,-0.016344367483566078,
ICAM2,-0.04123945627289273,-0.02767763768830946,-0.040250765290544145,-0.007587591124898489,-0.032549406065958075,0.01985784646289169,0.016692854742637573,-0.045670359814924726,0.04239520601888139,0.05096590608458681,0.01242708372043566,0.008842799573369897,0.009812846713168458,-0.00034330987740541067,0.12287767024133936
SYTL3,-0.0521449976981909,-0.04920753052066749,0.056022863033919214,0.07420201938951587,0.07000184404162059,-0.026161260225731883,0.05047451200511425,0.03700569566633801,-0.06708823808720506,0.05569922119287368,0.07813310162027824,-0.006828375281365696,-0.048895058989005646,0.009506354088262638,0.05827203166789835
IL1A,-0.02217283864661276,-0.049743269010929535,-0.022837907760868838,0.07636882312078898,-0.04235968168157869,0.0038374475359809804,0.03331158590214321,0.005963604101144599,-0.03749556941103197,0.04406715051303154,0.05069473800413555,0.005491107692371828,-0.041866739732336025,-0.04388370324007066,0.008981816768807136
HLA-G,,-0.038905023896283975,,,-0.011094866296074824,,,0.016891259818008972,,-0.03672790728756562,0.04324476963400063,,-0.0350393078070775,,
PGF,-0.010301131016114224,-0.05633134631403449,-0.008809434451419507,0.11814592490659874,0.006111058751974776,0.0333790408841581,-0.012018862993366299,-0.0672195360953594,0.10964707944919495,0.07910556122064019,0.016950711092490734,-0.01128475532421984,0.05597656596043436,0.05605314277683384,0.1226858468208329
LGALS8,0.04481440972206026,-0.02108482330632134,-0.012288669411734572,0.020734483100167154,-0.007231266113207937,-0.008756696194304692,0.020122064526166765,-0.018285020749847867,0.05924437393316306,0.03314328408224434,0.02934650920040294,0.025133040762098723,-0.013325434812077689,0.06228236378753567,-0.03875273327858691
DKK3,0.006385225632517887,-0.06798702430633832,0.008453688889899922,-0.12157035570384948,-0.08129709322058183,-0.05765700703786398,0.018185512790745414,-0.004031680593068842,-0.01515961478562714,-0.004769748171179491,0.03972095090980936,0.007744234364311957,-0.018797913506263097,-0.017684376184756607,0.06703315219694578
COL16A1,-0.01636721102544352,0.013241210152585493,0.060110590561339584,-0.055058788498359185,-0.002130026345710821,-0.05016183564730281,-0.036801030321209675,-0.11874309533451721,0.07560041023961601,0.07159151125163976,0.027918051500950603,0.021332427891998913,-0.03559846798692669,-0.044124847606903654,0.028323866192678536
TPH1,-0.03554854541297797,-0.032761196610333325,,0.027268645246924825,0.008872048653323354,,,-0.06844664889940494,,0.05238644731020421,0.037176089257908274,-0.046983842707877636,0.008738159294917692,0.02161995523843473,-0.03556974961081092
TNC,0.05314621560645588,0.05176869109450797,0.019130510715219304,0.10813400411887682,0.13995180523314155,0.004979353405614593,0.033594148745364184,-0.09647971753055341,0.0761688060763445,0.07193834061203445,0.02865705198592903,0.0036958377774894448,-0.001148377041672177,0.06366025395324,-0.025363161622718858
TNFSF9,0.05504525758146646,-0.0461699960410986,-0.01913945648729566,-0.03852071168640715,0.10897378502795556,0.04152302062581838,-0.030492300412700932,,0.054953863334796384,0.017915649394508265,0.02864490220734001,0.06432841833801453,-0.023170764256111524,0.05849813035728703,0.08605992355560145
C4A,,,-0.01127901025083254,,-0.012453785841882097,,-0.022154191569185317,0.017023440126953893,,0.016101020277269725,,-0.014597206502746839,-0.04210979193044858,-0.015939630976375206,
