,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,,-0.02171787624887013,,,,,,,,,,,,,
INSL3,,,0.06817408867646035,,,-0.015779694745863916,,,-0.019327501897235293,,,,,-0.017084241753286846,-0.02698327996620028,,0.1246026506399826,,
BTLA,,,,,,-0.02504717108126806,-0.01948263088512457,,,,,,-0.014641315683631587,,,,0.11494004931906136,,
MFNG,-0.021772199366811643,0.1084021722969267,0.11051646180493506,-0.014322412494543241,0.04200477865057662,0.030311888569599772,0.04778010664921966,0.05571579959861137,-0.017176987831745184,0.055906839213357755,0.013483831986867685,0.006516601044259721,-0.00995431470454498,0.033188671748910714,0.0433867441098701,-0.04107443449603367,0.08837158450961287,0.04069217848117041,-0.017802380252908902
ICAM1,0.011300246461607488,-0.00909763988635052,-0.0003161403357258935,0.03139650891912584,-0.02987868295732995,-0.038677317833144834,0.06978104680696266,0.09267698481912921,-0.001293706655364681,0.08287371105088759,0.069402153662131,-0.047495809377561586,-0.016950671274082073,0.023268833526970525,0.02754026762658527,-0.028677513337522654,-0.07005143042222228,0.0037353255567713294,-0.03516893984084099
PROS1,0.02124803762403727,0.003677176558542162,0.09696488369090894,0.04230556877362971,-0.006994170731657724,-0.03337562587941046,0.11537995273165493,0.034221174567533916,0.037409060170328225,0.003507346560788431,0.0490471746926225,0.011365544494164334,0.03706538166681214,0.03896734128741335,-0.002051151580903581,0.04239649624427532,0.05485332751721935,-0.020811150376195985,0.07877489915723124
CLCF1,-0.02710459158895757,0.04920839486281694,0.07280045186388628,0.01905878843163873,0.014309831834216198,-0.03137393840775262,0.06346872376687564,-0.03614738166043966,0.044933890259510896,-0.026335571508567312,0.04342975262600727,-0.05326370285716742,0.03387060716735999,-0.005787871766052693,0.024616955402987965,-0.027282485179672092,-0.06122615616618755,0.01208207428282909,
PSAP,0.05601829582792369,0.04744422256931822,0.05494868704702106,0.014378118954560848,0.0472847790890712,-0.006464365320022303,0.031744518618702186,-0.014229828217168946,0.011058590108088608,0.09488123002317018,0.00892568936247923,0.042659254073123515,0.01972931472044886,0.036192901923114605,-0.011467988811343793,0.026524941856259244,0.07669366435737221,-0.0033181631572176042,0.028986518681782255
EFEMP1,0.01958455444264884,-0.05016963101255867,0.042527494686339415,-0.018234199751306836,0.10163766207161888,-0.03049027949025672,0.035668078638159496,0.030904225798924004,-0.02569248473616376,0.08776780551132325,0.14113032573791484,-0.0034466070718146406,-0.02735079357276162,-0.0058019046227413594,-0.012320178574709578,-0.024504684495402683,-0.0701686868489573,0.01067446729531405,-0.009089052766821466
C1QTNF1,-0.009971973380628725,-0.022737852973153137,-0.005116593940002851,-0.014993989267936415,-0.04329695146582223,-0.05376351790554174,0.07226085904057916,0.07830561701117959,0.048769085293370464,0.001953912305712142,0.08952721159239604,0.001363423805028376,0.004395372939580474,0.08222873003453034,0.0008710655818175362,0.00459635169335864,-0.13982615319808867,0.00418526149466999,0.030891283646447908
ALB,-0.0010881961849568008,-0.005832271613345151,0.09768776149232138,-0.03501735717788096,,-0.02801459518958256,0.005675745913513288,0.02744863640012232,0.005322859667104844,0.036927169744865616,0.053728754656826916,0.054889527621224676,0.036938560336854956,0.024671522787410197,-0.012946537613526843,-0.04338967736008001,0.010990122862368959,0.0517760180492642,-0.07653169159351668
CCL13,,,,,,,,,,,,,,0.02205549605088753,,,,,
EFNA3,-0.03461674274694625,0.030917395682125395,-0.053016646566990476,-0.02615763293724151,-0.06670956696584848,-0.0029153219738294865,-0.017298543494411556,0.0035119461639834034,-0.011556276325289976,-0.021363609205374407,-0.0027981905371976326,-0.08939651554943362,-0.058787193717109824,-0.001814576779982362,-0.04335777961841207,-0.05583762947090176,-0.009248792671109287,-0.016606029612240846,0.08139085346819147
DRAXIN,0.03624946253761497,0.001758994246632036,-0.012897909923995133,-0.035500997783044184,-0.03307581155654986,-0.009829616903740929,0.059425801553177046,0.04066953253312438,0.03183064819292144,0.014048698451017768,-0.019620145629909762,-0.0018517846202964485,-0.011770353830139522,-0.027700480169003762,0.002816660192332601,0.02360390968602024,0.05955069816335435,-0.014979773539546054,-0.061078367968310336
RAET1L,,,0.009744654124344063,,,,,,,,,,,,-0.02731578157853399,,,,
NPTX2,-0.01692804092319652,0.1057360312410716,0.0005894981818414201,0.034478504539231715,0.02268249852913792,0.02720213117680938,0.0016879826527832066,-0.06439016424257198,-0.045078009247959176,-0.027096667258593894,-0.07724066175343801,,0.012088207132052643,0.06335061494772831,0.07021799906185879,-0.026799595231332993,0.11732582367064626,0.04247542014959821,-0.0022830131621726303
FGF11,0.0710970001762361,-0.007999404992577652,-0.04512652445389564,0.010096952842643886,-0.04373440307952838,0.02929260644276107,-0.05639586892740797,0.06459464356392693,-0.01691477078083164,0.008895828358847046,-0.04002115962234983,-0.08199115930414268,0.030902610911869396,0.04054207270393268,0.005146535866044642,0.004495472389362737,-0.08635866436682357,0.01463038514985168,0.17907680106201712
CD59,0.07236333953761125,0.022282510453446525,0.06221658719195685,-0.014466570848505129,0.1337355395576596,0.043615106586303194,0.05349377205186377,-0.02115006272208602,0.008432713110968075,0.029633279308000325,0.008188011735087262,0.07084742117113423,0.017883631883845518,0.021711211892344845,0.06584365234306956,0.0688656498186407,0.20084142584819725,0.034902037339423334,0.0892105094780676
COL9A2,-0.02490745810558585,-0.020362021721315876,0.0774318992710035,-0.04297847771477035,0.07865882061229866,0.04497756573366855,-0.008730669747836237,0.0245936406425909,-0.021787012003916962,0.0846717677379538,0.05693939017569685,-0.02594650383620552,0.01908177752466376,0.009845091337388824,0.02535093473001345,0.05562819305985008,0.07747612469300942,0.007519261608212356,-0.008251548146827388
DLL3,0.018675581111102426,0.06427192581118941,0.000700991227429978,-0.07372823568463827,0.008550523205533516,0.06522815799063056,-0.018568184450333654,0.009384066643709667,-0.03330636180981068,-0.09326660014863393,-0.05936424342531544,0.02630044777189842,0.048173967933724415,-0.016613233513506322,0.05458916224377948,0.06771919739973749,0.00739711689642923,0.008467191641601625,-0.022764667987566132
FGF5,,,,,,,,0.07140394802048707,,0.043958931281234286,,,,,,,0.019753537077500986,0.03039002856289968,
LIN7C,-0.0648566215303332,0.015933660040320256,-0.007900007617215035,0.01997838870990706,0.0680599397029387,-0.03139304517027845,0.04910957988067091,0.03813190783255477,0.05694187278845119,-0.07445843953715316,0.05143226570271213,0.027555849270098024,-0.01865664455412727,-0.0301573606769923,0.001646749653946035,-0.05402617311365395,0.01683914726262549,-0.0011397030328350087,0.002806599643109258
GDF7,0.04259929758513574,-0.018985866952643808,0.019292482021642826,-0.022298152151793635,,0.04574200053072801,,-0.008573968272369429,-0.0009409642313721093,-0.04471227224375393,,,0.10293954025958549,,-0.023416418301161618,0.03290983963040099,0.06161448421812052,0.04208882430025694,
PSPN,-0.012878458499626828,-0.013660881316341376,-0.0070744927009094224,0.06966789846178685,0.032767755399267164,0.008462574347155893,-0.03282830333003505,0.06736396030162455,0.01615437326715553,0.005084057750506163,-0.021390996763148495,0.060067307764143915,-0.07158664580151124,-0.018733970452688913,0.05558754782434431,0.016962538854645496,0.04432387094400908,0.012268631185332847,-0.02689772517098165
ANGPT1,0.05758938310638875,0.07647868534151953,0.028166185197196023,0.031033624216594856,0.09293311382316344,-0.005164711456597132,0.030675739327909127,0.06958081325101376,-0.05356778365599792,-0.042729584692058294,0.03660416763329147,-0.032677510649734044,0.052178899230358386,0.04461092672052616,-0.029788379678692196,0.07091801435229417,0.08816197141951475,0.012626977889434432,0.10760505226285706
PNOC,-0.014350887055401928,0.015492719076280508,0.0031286369335317807,-0.01842298980198383,-0.009066651717732233,-0.010599531608137706,0.03452679103052272,0.006466243290115905,-0.0538432334936188,-0.05152681438178615,,,,,0.04254800563565445,,0.07818230777767235,-0.02127042933092901,0.2125061123326437
L1CAM,-0.032564985038463105,0.11229306618325273,0.005726271989645967,-0.057112094423207825,-0.03273941520883963,-0.008032026237601486,0.014360181683944193,-0.048575619716030076,-0.044642612513744254,-0.07075274954933754,0.0023002594142094743,-0.01955169830160692,0.06090040260614099,0.02221956434528991,-0.03890217599786913,-0.016008565563029976,-0.07184654753565618,0.00558497545397277,-0.06196410111723635
APOA1,-0.024060875517261698,-0.024867895920871453,-0.0384484977493232,0.024284552483695473,0.22601861291690348,0.024592868539309514,-0.054487663677629916,-0.01588181216311169,-0.003595972987329537,-0.015436496769073936,0.006578263820753752,-0.05981046892606625,0.04463782423798916,-0.007274129505089596,-0.009936815159289339,-0.027246815120365614,0.028909030381401187,-0.03181118811995837,0.058685081709458714
PSEN1,0.04002677627425046,0.0195336568749277,0.004207172862556872,0.050476342508603604,0.010216852039951303,0.04664740408228499,0.0202928755273462,-0.02413057749735551,-0.001278572476996776,0.10447422649057797,-0.08473111440851898,0.06305418234473911,0.005642185758270293,-0.0034664528187351444,-0.038046412904713,0.04479275531468263,0.06329904920925121,0.027122489810022413,-0.055512943844903
CALM2,0.044335361355959106,0.07125885672944857,-0.02800553049008936,0.013420778748078042,0.08492868508309195,0.035461185446718294,0.008180425743654974,-0.047322783696084406,-0.04292735660647733,-0.07780463157037884,-0.05936542618508163,0.03623181759642414,-0.010340792403213183,0.08648879358304706,0.036158400764062945,-0.06055886203999133,-0.1434497602102892,-0.039440088255556914,0.03287205278112891
CLEC2B,-0.020144684075710927,-0.07226651955376459,0.0456361971725431,0.028333284715368137,-0.07337243469110169,-0.03843904425886548,0.0418026146943819,0.0862176249179383,-0.029008231861069243,0.0668889722761763,0.04794925468301954,0.0929537304564178,0.04787162621305021,-0.016686041435642434,-0.04952631393440221,0.09861073252007835,0.18095266085900014,0.02936490474394761,0.05415782614426945
NTNG1,0.007078387506210731,0.025975094333611507,-0.00870481170276397,0.004664167621770613,,-0.04021410305703693,-0.021577472685963495,0.03004519421178098,-0.00934305560891463,-0.07455700406828046,-0.00544172534296851,-0.027796812292426226,-0.03023410615477452,0.034021545766248926,0.02326198227947512,0.08109303010866438,0.05746059226328688,0.07183697976531453,-0.07250127116074154
LRIG1,-0.026983047907147017,0.026869014082680158,-0.018349899284353384,-0.11915577633543552,0.07754563832624752,0.007901976108316958,-0.0414986795865896,0.012550247308001848,-0.009867532590981604,-0.05554787147520478,0.027822926358654552,0.0627507106820815,0.02289550514100461,-0.036224949669557485,0.006255725134952482,-0.005996087836364257,-0.13603065533468453,-0.06938582756198211,0.0944222049857499
CPAMD8,-0.019081885215734316,,0.009067238538767473,,,-0.01866456321962969,-0.00864683203506853,-0.012273692053724684,-0.021438662050479822,0.06605545606045991,-0.026223786082228685,-0.03583418241378779,-0.03853056192580786,,0.06805846701949769,0.018156326886691224,0.02942966561794435,0.09698446544276815,0.1362824116267089
GHRL,-0.030443776050821283,,-0.04687996177301666,-0.028282797875934896,,-0.022617290084165867,-0.021434487969342837,-0.026101737167488818,-0.00745253204548135,0.03574167592102357,0.05132061942720216,-0.05713976626202362,0.043523170223431246,,,0.0011160784916116558,0.11264130418193023,0.01215188390927125,
NPY,0.08912725133543098,0.013439421738412114,-0.021598650828865133,0.019029637073592405,-0.017887142487345305,0.02055858289687125,0.01662116382575194,-0.02124200869121263,-0.04870452636425783,0.0827405576915876,-0.030623703350721267,,0.06837908926476022,0.04015726325431133,0.059175130825310104,-0.026198348483090106,0.01758174870666346,0.028865650827508894,-0.07527637328393916
MMP2,-0.03738886265681499,0.017608504804232098,0.11935305024154569,0.005849042496417093,0.06088918140764634,0.027133062441477087,-0.011269224789388797,0.03365663527931575,0.04720107214423198,0.060885375227788086,-0.031030365809900335,-0.026646427860175088,0.12068126334110492,0.10329552285021987,0.045207475449378504,0.07114177468625285,0.18728424546370112,0.08760634173936113,-0.04293918625928732
LHB,,,,,,-0.01625542501158802,,,,,,,,,,,,,
PPY,,,0.01761173474586571,,,-0.017609668586151917,,,-0.015668174130802726,,,,,-0.009608243389464186,0.029130136364408483,,-0.01166263103148027,0.03466955107192189,
ALKAL2,-0.011073499857618008,-0.024816091566403978,0.052511782108055856,-0.01789792043666395,,-0.016019259040280124,,0.09502699023706186,0.02391973057218375,0.07522148878996086,0.0301394159570054,,0.013905599524183888,0.03212479719108402,0.00577751122219722,-0.03484345826328158,-0.049583324109636576,-0.05118237749710717,-0.01939964392363085
CSF1,0.004031405875997196,-0.010239418226222121,0.07174015031764187,9.363213134468613e-05,0.09580171647555516,0.005830374812958944,0.015589291688983988,0.02413789327939838,0.036719293200171484,0.046527488120840975,0.055176851877515226,0.03102666670806047,0.040797177253118086,0.038943935429826285,0.04020935556022534,0.05146743588769333,-0.027296103288716907,0.027851298245511667,0.02816118019493471
SEMA4C,-0.015771044359542682,0.0912221492557855,0.0441866432779212,-0.03614919489888284,0.05015079767597733,-0.012645272858873412,0.05346304147845075,0.022769879968463205,-4.1951650831318294e-05,0.03426282291343941,0.02662607134808013,0.0681397290063218,-0.0012709181349332967,0.04070134314872102,-0.01555747322033486,0.030781837524122446,0.13161681479717627,0.04280706726326246,0.11465991228272636
BMP8A,,,,,,,,,,,,,,,,,0.09798698005835928,,
ICAM2,-0.005326706165926147,0.12292513441177559,0.04819782410557222,-0.02413027875662113,0.04808007096840199,0.004935711661358172,-0.010573721819980125,0.04551784881677806,0.007315830630775408,0.05952960764312844,0.1339005216227388,0.011576180221316125,0.05701164352512304,-0.013046170398619108,0.06476560920866728,0.038118191453012394,0.20437502136834018,0.07634558521542008,-0.00524550853460932
SYTL3,-0.008532488478634602,0.02706946956425063,-0.028884759840146358,-0.016401661771599494,-0.04650611998506896,-0.05165652274452623,0.025656074300849353,0.010810977563918434,0.07563981843331681,0.0750855332862599,0.04549731688139229,0.06244312120724532,0.023505682291105005,-0.012380877687962808,0.06417567260943334,-0.029331050428245464,0.12993056644183348,0.0867422543619569,
IL1A,0.084784800895719,-0.013553505979691247,0.0149354583981347,-0.035712871531192986,-0.05187418053130709,0.022312403771062986,0.01738388954008869,0.047609695029155054,-0.014864193752512453,-0.014554080008424397,0.22276286783283858,0.023201664015106073,0.03416817542675125,0.032972401706490254,0.0043866767477299656,0.09287988038043479,0.07430470298594799,-0.03386119736835995,-0.07553754568997711
HLA-G,,-0.030027620593972657,-0.03401516846012752,,,0.0001061927383756735,,,,,,-0.031398477962360456,,0.0022881914606618097,0.007803310002617926,,,,
PGF,-0.00331738921234254,0.011110970310116123,0.04823813515034524,-0.02977733000362468,-0.06755617350183812,0.024244746797887986,0.042535362367677305,0.12104546556952195,-0.00019719969546902905,-0.030753313356264914,0.12264268313699367,0.02265093101002838,-0.0017787887019933449,0.023374719745693228,0.017337041175364797,0.14477087923081336,0.14706361956079045,-0.008786253453815448,0.08701019248877276
LGALS8,0.0638637544001205,0.04955373847934658,0.018613856678777144,-0.02072549198780085,0.013393115073392166,-0.05195313262645319,0.05273144420130092,0.05735123739262151,-0.010139333949835343,-0.00241518955674746,0.06940520583782993,-0.0008650596886152829,0.02876733151055645,0.06514790983856163,0.03490921854643175,0.025686574945644032,0.07382382704832131,0.06611550666328182,0.05109525720712942
DKK3,0.0005022200799360498,0.09406472061859988,0.04230533834350243,0.010241961476509189,0.05544299064595205,0.05351111138664971,-0.025106482857716078,-0.028839873340272847,0.014274815439104768,-0.09247507723270958,0.06254579504066152,0.1381335973143332,-0.02777777628124021,0.029465131967126156,0.08085274669870504,0.04095624804187847,0.13326798138474905,-0.01684439081663437,-0.07438606384867262
COL16A1,-0.024410277986210618,0.0001997684214870781,0.060719555922909584,0.015224265583861306,0.08472315874906103,0.015104257512072368,-0.04592105333183429,0.006407564598228583,0.06374859503009443,-0.008512407199391961,0.03771878775079223,-0.04471116425869398,0.02202068462768217,0.13876996701298708,0.03095704714128137,0.05426901365243067,0.19756964479967937,0.03263896744766529,0.10505835762419585
TPH1,-0.035548553902845816,-0.0014835997739826151,-0.02497577236424712,,0.052538402913339874,-0.031242917634865943,0.007647061162900175,0.1695842389638806,-0.03623719897033423,,,-0.030092423887185048,,0.04261573327512143,-0.00012322863401305432,-0.038322158907513774,0.04113990378418759,0.09247188318271787,-0.03754058507795641
TNC,-0.012727560853514792,-0.035559456028893835,0.06374502932339063,-0.017275725723976735,0.01565283103500633,-0.05062201122973025,0.026034618758485582,0.05137502204155148,0.01477175536957151,0.06006171251663073,0.11279451673972131,0.06932112350988275,-0.0677302717253156,0.02240584834914124,-0.04679550512098601,0.03195077955404097,-0.09366845533268335,-0.061257263954098244,-0.04762846314048325
TNFSF9,-0.019081876159161126,0.08359800121197349,-0.004304281734800347,0.08507619522132653,0.004761932822479203,-0.02815558421478075,-0.04426702525113275,0.014805307323963915,0.05874888855479582,0.04000014636373244,,-0.030533171147153145,-0.051299537752539454,0.021471044171647483,-0.013939862279337998,0.07602812044155137,0.04659127951267526,0.010356042696928596,0.03176840975033629
C4A,,,,-0.017637598343276044,,0.08395799486959186,,,0.010547672438499928,-0.009966655404532057,,,,0.11122549995529739,,-0.026907188655926836,-0.022664669086891538,,
CNTN2,0.07803760196441306,0.10846507620291207,0.07683611872067678,0.04052114012925595,0.06731512613160694,0.04872985498405708,-0.003045160216883622,-0.05912250787246325,0.03925995308964323,0.14111707317133032,0.020409356722674306,0.10537442117876228,0.023419528159246507,-0.020559670283883114,0.03535575148600639,-0.0010052152451730998,0.014603971811356363,0.016003751644285275,0.004397128485532894
F7,,,0.0038099562557351477,,,,,0.11416487240035615,,,,,,-0.029352820641282935,,,,-0.026357325063638075,
LUM,0.001541081515164837,0.06209918192666042,0.09623245827347802,0.06166898043093425,0.12124097274525963,0.061679740228195085,0.01610698182726408,0.11106952758140065,-0.01393457262822247,0.0892074320648742,0.15915482121040267,0.045341916246561094,0.09554341488904969,0.06640573320906508,0.08190606915424592,0.05718525264432961,0.24108054602155846,0.08329089001038925,
IZUMO1,0.1101633761460967,,,,,,,,,,,,,,,,,,
BTC,,,0.05932100955664442,-0.0033127347398505865,,-0.021598714607920344,0.01847788200729896,,,-0.03567554893058534,,0.006605035840907756,,0.10355439808085444,0.040554251282560023,-0.023087383337433254,0.03924314230416064,0.08077676823700233,
APOC1,0.07681809911293454,-0.017531907076383496,0.0033479379575693372,0.07679142082471548,0.041721759241500636,-0.09131530753533602,-0.03467081797193447,0.1075097474335305,-0.01304430352703114,0.11197718410077795,0.04477956390165772,0.007530942419745334,-0.004815972278246252,-0.020751333103666485,0.016756602072456793,-0.07963326360404348,0.015106526923482598,0.07128987407736571,-0.004430786205804402
PKM,0.01497868912429454,-0.03213156075076671,-0.008638785605319334,-0.01848024590266819,-0.06003127691627088,-0.07387048356737125,0.024128535799060855,0.021507348415924953,-0.010972594597961651,-0.09437207751485105,0.005470242683447556,-0.13737123583399238,-0.03426925477735363,0.0007914509783149832,-0.06392959192302664,0.03348509387168941,-0.13601959801654293,-0.04285565306528003,-0.03939122428657494
TNF,,0.008893444554523327,0.007346022416087309,-0.030967171396890886,,-0.04254537006013288,-0.006105261913340316,0.14898764156676764,0.08040816035458954,0.04209351006483497,-0.0018112620555310584,0.026967684433438343,0.10689442369754355,0.021751590639970175,-0.027315789028919565,,0.10317726587239238,-0.04417342976910438,0.009067603518394779
GNAS,-0.01895605712508224,0.0927609613549354,-0.06637856914545809,0.00026249561368027366,-0.11428931751800955,0.0720297562897413,-0.029989518906870214,-0.04741181828756229,0.0011734865051708518,-0.10380489045166741,0.0003262645915212588,-0.08835913293780887,0.03646285121189354,-0.04408833383941993,-0.0531527261659731,0.04252804476548482,-0.06370459904817218,-0.03709929401396529,0.0698517979557235
BMP8B,0.10025324162950894,-0.01910941779913115,0.014078174420667909,-0.02243616238694495,0.052027096943657876,0.058116295772932126,0.014818847123799661,0.05915516158981418,-0.006736670939533268,-0.0355996551678749,0.016556158489171285,0.06617688528953593,-0.010082212934730864,0.06208285073465171,-0.005234622507782749,-0.005127067787836913,0.19232660460627857,0.10312359047362307,-0.0993418692428637
LIPH,,0.06318928440824437,0.04422362736836906,,0.007403906900880767,-0.012241282420394912,,,-0.014975588100707678,,,,,0.04216975913021573,0.13695994570661604,,0.008247191538483587,0.13283379696694345,
CCL28,,-0.018985850287074207,0.026000946275324354,,,,,,0.0608821193884627,-0.03636137328265252,,,,,,-0.018599283365766342,0.04833565566308704,0.0052309254713056065,
PTPN11,0.02461970199378592,-0.002758962443663008,-0.04265176700711896,0.014592776654983193,0.026235685691724544,-0.06966846547016038,-0.005993914615719785,0.04965222692295493,0.06792290784591418,0.06333515340873583,0.022275341860484223,-0.12639098818966715,0.004664624003781971,-0.042402744810401106,-0.05468822515773967,-0.02707870615407322,-0.02401710640605053,-0.06307505225269323,0.0405487120759269
ADAM12,0.041300967108084306,0.03593822531473807,0.07083519877898503,-0.02100297092062463,-0.008480103539420778,0.01714556124242083,0.0462528519674241,0.04980712234262321,0.032611947931152414,0.0551503047526657,0.042894768077006006,0.015668230414702118,0.02957209162643274,0.031044444322750255,0.04847896783396734,0.07375545396969457,0.17343978572600985,-0.011599553112601378,
EPO,,-0.04073977436237442,0.05136731041909947,,,0.057560247347290525,0.019529116792601154,,0.002382094422328123,,,-0.020847037758197594,-0.03540244465496107,0.05412095519043584,0.020092792303662153,,0.005388409027243696,,
EDN3,-0.026798244000882706,-0.02620265358829011,0.06890628981767372,0.02385315544533298,-0.022484887749948907,-0.03098514577145818,0.031241998553293387,-0.021747237741067037,-0.024284898210986196,0.038844053699023946,,,0.1869211323982507,-0.014272595379625639,-0.041908700957257024,0.10860640745394395,0.08418439715719915,0.033981602150698835,0.09444070917639931
CCL22,,,,-0.022298151611834995,,,,,-0.02291190243228115,,,,,0.16532816761451452,0.13619225663638046,0.020708356462693946,0.037434997075766425,,
CCL2,-0.005121990091829609,-0.050086068119077856,0.09794125152407805,0.1000413795795657,0.0706260031761328,0.007505261227572814,0.07580822936477995,0.04062001629698986,0.05076340059178421,0.11045160788137166,0.09583770170282033,0.019507518750496528,0.05544058373096064,0.049619619294118955,0.05851705006160851,-0.06273693893593768,-0.08334044603144566,0.018109576506339337,-0.028143270909654135
DSCAM,0.0003157398128109712,0.024160232232863767,0.002798981995483535,-0.06073733353968299,0.03255584873642999,-0.01877741259108715,-0.025770679242737456,0.042340919811235646,0.029296233321619233,-0.006753871724537701,-0.03205478283110514,-0.009438589964116768,0.0545342575415737,0.004142888559899965,0.09294141028981022,0.03197638007819931,-0.07009792998155673,0.01900586723372695,-0.020285039591231426
GPHA2,,,-0.027836760531388918,,,,,,,,,,,,,,,,
ANG,-0.024973024411939604,-0.023621174021282013,-0.016249917045852613,-0.015685995217664662,-0.06902831375544112,-0.0698385295267572,-0.008290695689014181,0.0798074475116688,-0.004583375908161573,-0.009666871879048593,-0.0006642856685458799,-0.1342349346459049,-0.014891874448521716,0.032951677661686656,0.006870072252026901,-0.04267588441064137,-0.004452724964044387,0.12278463341087313,
FBLN2,-0.025126650707276346,-0.006407329620314875,0.06175443920073302,0.018523188537783775,0.053839458913607856,0.010905295346595944,0.004958944036876757,-0.04078701216255802,-0.03389793801664836,0.07624517443064219,0.057367675108621785,,0.06565009181009938,0.05236715557480122,0.02091864007348071,0.08870796106040414,0.13161365510878772,0.139233056997942,0.09053320121112049
VTN,,-0.024578324226172038,-0.03934238924420769,,-0.02223878998477057,-0.03200547960850317,-0.025198011129474496,0.05258100183887839,0.018947879355336754,,0.04281874970368327,0.15468387680187007,,0.008174653746983063,-0.0037484785864181683,,-0.011838900134006784,0.044423585556935936,
VEGFA,0.03960476695166928,-0.05623363329680335,-0.07311939455620464,0.021513669301046433,-0.09121452432272655,-0.05996217109242501,0.013270406009055791,0.06876187639622144,0.05543708702792828,0.005370547581056851,0.024659596153662394,-0.15183393725925454,-0.0528978714093211,-0.017826808617701813,-0.10492160473439176,-0.03637262431664951,-0.19607670864829563,-0.012076877516507148,-0.06489409969560682
F10,,,,-0.011941237498178622,,,-0.02351017079346856,0.0560063213165924,-0.01717981504087703,0.0014973560693837293,0.039838689336447325,-0.028269202877940824,,,-0.03798608498746778,-0.019974935400492815,0.14858400560351998,0.06833183110202312,
SERPINA1,0.03467607855242909,-0.003230026543033475,0.06240490027549289,-0.06978833925302813,0.0126128291566325,-0.010332850897691032,0.022993820412403766,0.0955181864580182,0.011006566705879201,0.1112212228480054,0.04935917483747796,-0.03715284134566412,0.02793478879200188,0.05605226581378629,0.04398938363601958,0.10439931415871548,0.049934331415098364,0.056783801626366544,-0.10843477753940901
VWF,-0.030092028262540642,0.0751319238563606,0.10765730694762,0.02063156174343358,0.08513034256889282,0.025795106013111815,-0.021312106444507484,0.07551080196243849,0.05854909918827551,0.06042169273297475,0.15557530098886962,0.0947723798966054,0.12226648366951423,0.04795145245467658,0.10764552218401129,0.05768783788241701,0.18753177808852475,0.06776630543395866,0.042285441621539833
GDNF,,,-0.011402160532636131,,0.09041602290038897,-0.020245423784209397,,,,,,-0.041235963819784366,-0.0302340977125843,-0.024357820875834487,0.05470018974146821,,,,-0.05312081963539045
VASP,0.011845243229043394,0.06615721295931912,0.07604716739535204,0.030505036286569434,-0.021721948454076673,0.03066416626560416,-0.015857407777126964,0.0734549884610833,0.012919563218647337,0.04439364449115837,0.062073059439147926,0.05034307884265073,0.047044160115972254,-0.06688271837333022,0.027918901854014487,0.05156609430928813,0.11426731254101857,-0.0022696501366388923,0.07100186234073669
ADAM15,-0.018056172294510155,0.07028957849074852,0.07353680909591764,0.03276435254926719,0.08832884137312798,-0.04763116600419622,0.09126749668714439,-0.0243995559029487,0.028126426526691423,0.05268386971264559,0.023058186186993842,0.008460531066275066,0.0791397180154754,0.055253662572077165,-0.0026545211532193846,0.036856830748955516,0.1188267577328035,0.11880200302538829,0.049647527524603226
WNT2,,0.030403422442091828,0.047282078012089376,,0.05127497943806106,,-0.020247918116878417,-0.018953863620303532,,0.011806816886066888,,,,-0.028189217309055856,0.04419186384448468,,0.03326862096577318,0.06453101011334947,
CALCB,,-0.02310633177899279,,0.03065813626068119,-0.00334728891412618,,-0.01772741996786635,-0.013567568870475189,,0.010388764038685244,,,,-0.02467072109324478,-0.027084850734303882,,,-0.0014333829115279197,
OLFM2,0.02695049722274397,0.032046071634823474,0.03460256409229617,-0.0144316520332554,0.07032785214943359,-0.028307538418379373,0.04664467588340208,-0.03205089811100819,-0.0077715592009804674,-0.04525826439913572,-0.009235907454555247,-0.05845836965762298,-0.029588403907902003,0.0629565674533201,-0.013300318887182866,0.05203669469815055,-0.07716337032839561,-0.04263209862415993,-0.07539246035975367
MFAP2,0.005627944752715438,-0.029623435156918742,0.0872021786952508,-0.033637144969113186,,-0.018905287768124706,-0.01310980322454803,0.03232845736325668,0.05798305995896201,-0.03205068282592367,0.07146663934774562,0.04903048990063068,0.0832564840882623,-0.0101178751063365,0.09231595868909095,0.001166907830908276,0.2297109414550911,0.006412870241914362,
HLA-C,-0.02687928868616749,-0.036334417328593,0.04362526351369237,0.01754574256503774,0.08949389693539009,0.04250343216231849,0.07805232791692794,0.0596206580919295,0.021168559523281033,0.11039901799301621,-0.016767890516218874,0.019016123145136583,0.06819162598957787,0.05491564915966547,-0.039345902249195305,0.04932431620277757,0.1479691313073384,0.0887659211627791,0.07255358655534219
THBS1,-0.018001476364359854,0.006008095617528043,0.05024167918794781,0.0010838170984979907,0.02750186045701119,0.016242351699902645,0.08522630382062442,-0.04673857134987094,0.004721804560953873,0.08447595284264788,0.10906561158226263,0.12275602727833308,0.03757696085228212,0.05219523555798692,-0.00598423904399537,0.010358819212975075,0.111327705130772,0.08276040489650237,0.053987368019937504
