,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH916T1
CNTN4,,-0.012920165654930496,-0.02459433248098616,-0.021993276810321802,-0.014686247406362008,0.06128375071905229,-0.04728074203334406,,-0.02514469764690218,0.04427070195713609
NTF4,,,-0.0009294306848137709,,,,,,,
INSL3,,,-0.012577670660320808,,,0.06626298043627642,,,,0.034878876739298154
BTLA,,,0.0372392982388324,0.024360539241906558,,,0.013531346334294493,,,-0.025489665325421334
MFNG,-0.002202220648606426,0.04226737432969114,0.01741031907760509,0.041323302577530335,0.02983535861707117,0.012006670473065554,-0.007022934069527793,-0.018344305649361414,0.02293448957034629,0.013193377042181889
ICAM1,-0.026816862586954954,-0.06937476714885098,-0.03792855849886314,-0.03892067644144949,0.060097437144672305,-0.009722604020831185,0.05440401830099421,0.05765008653982343,0.04388974205137312,-0.03408186284417285
PROS1,0.08435633767395376,-0.023219369015821535,-0.018583495567196226,-0.0038594010628104076,0.07869364746412248,-0.006654648155005894,0.07861351882702551,-0.07391242226700526,-0.030139128546059896,-0.02582524272436286
CLCF1,-0.03248483265553198,-0.016807114440005304,-0.01918274011606367,-0.02866579962229931,-0.03585290977009909,0.004102387846386052,0.03985791170505731,-0.013025472402003978,0.09172353335335914,-0.06455300280982437
PSAP,-0.04154141597706548,-0.04425695073395879,-0.03572166833160422,-0.014905743459325054,-0.018054140632134324,0.025555606355106314,0.030854123503088537,0.05993436251779068,0.013592458057973565,-0.1234549371967576
EFEMP1,-0.058491093736086075,0.04294108411429954,-0.004779432790990557,0.040300829431417835,0.04376199438312234,0.02718209436095222,0.003410054100273266,0.013328061511213941,0.02497486702146056,-0.165918698511455
C1QTNF1,0.03296229901080653,-0.0019945798328793256,0.013974193372438314,-0.04888163886723214,0.04864736040099103,-0.016211624013686806,0.00044819340819912386,0.02745627371095302,0.02019411823437104,-0.0760810849715673
ALB,-0.034965783348976535,-0.021772640202524694,-0.02232985857151231,0.04387690488087521,-0.023674836483184712,-0.015142170521540247,-0.022459071135237468,-0.06717211624643273,0.01921771829229839,-0.029807857400162834
EFNA3,0.03885450194591889,0.023728756140459425,-0.06580417172295529,-0.04058910864138391,-0.034136877452933055,-0.03588518730564631,-0.016058356121468467,0.054389280866353085,-0.0074058179060178565,0.09293424022754664
DRAXIN,-0.016284151117290143,0.00376357804721427,-0.04716336453291755,-0.051453174064818294,0.029927724714241356,-0.0579131255446501,-0.025446186393791644,0.08868446632408598,0.030117183972634465,0.013168647010578741
RAET1L,,,,,,,0.03583305494646428,,,
NPTX2,-0.007276309641834385,-0.010145256020087694,-0.02732842993678221,-0.06938153607312773,-0.03435553614104857,0.008616986365981813,-0.04335059638183757,,0.06834691375735975,-0.03228418607730278
FGF11,0.010524673112700942,0.011358655034268831,0.02244389907194269,0.06633897809601,0.10659738566083189,-0.01763752993215842,0.016353697420018038,0.10688603212779012,-0.003276186346350128,0.10492511184813827
CD59,-0.056793924643988775,0.004840814566227607,-0.03458071825803755,-0.03203704349381459,-0.040579837337906675,0.04404932342167594,-0.008412624815058747,-0.1512272448821922,0.051693199724677445,-0.029031552617066223
COL9A2,-0.00787919113918408,0.040978812029195365,0.004379692777645579,0.09016471639348989,0.03384270482995934,0.02636495652197601,0.007376555817877868,0.047832617592625463,-0.007677239294764381,0.10341437434783939
DLL3,-0.08258858592077693,0.0161110056179731,0.06935777965602027,-0.012278507376470302,0.002156548996969907,0.032274628552961745,-0.012136452551341314,-0.0073616967965645635,-0.047327551019517286,0.15649981539510271
FGF5,,,,,-0.018852139015158868,,,,,-0.025070627653541636
LIN7C,0.012743479345509286,-0.030264054481774678,-0.027875556143970793,0.007969061522309303,0.05454629245398674,0.07611066943421646,0.049857030186493005,0.09184513873538613,-0.006576582663241671,0.0484774806039958
GDF7,-0.024057311651603883,-0.013864257131569557,-0.022442236518821174,,0.013037447006870567,0.011100177884955226,-0.016818326432181466,,0.06005794531105763,0.029985186621047565
PSPN,0.0697979440619093,-0.024979722563279017,0.031018532179772546,-0.001996166004017845,0.007269761680157129,-0.015582838593640218,-0.008132782200991407,-0.03233039084356148,0.029502788925800112,0.03268207474070348
ANGPT1,0.07434239054291214,-0.035295490583718156,-0.012290034910176462,0.11868716896150551,0.0630210983385033,0.06788172933728848,-0.022641403558528794,0.0038404563052788668,-0.05652995854922971,0.007983262308915367
PNOC,-0.03397392549627116,-0.02901356928036197,0.035855266301761314,-0.03127595635480736,-0.09794521159092089,0.1051803925811223,-0.0554995392927038,,,0.004343181271577036
L1CAM,-0.036125761834347216,0.0058830280996604095,-0.04400130739539966,-0.014760180879915218,-0.01031032246978755,0.059432456339956245,-0.058578028460690455,0.05785059429547774,0.020123120969525777,0.03458481615877541
APOA1,0.017560470417299724,0.08473650735669774,-0.00438274933449428,0.03099954569157859,-0.0027755972531009806,-0.01806087655935927,-0.003451027886445361,0.02334756925317206,0.04487944118894835,0.018369417197166504
PSEN1,0.027188917644206376,0.015321326209048433,0.01367368429102511,-0.05875050819900743,-0.003329183851362341,-0.0023934777447607767,0.0011182047810817397,-0.014741388106887656,0.0030842812479274172,0.02895694021133472
CALM2,0.07610748811258401,0.033459690294400865,0.0414674359040616,-0.006656594649865034,-0.06615562170004208,0.05182493015684819,-0.06176722715707762,-0.035344242546872004,-0.06699220210984512,0.10082851651870231
CLEC2B,-0.06537936072199209,-0.03171891638019198,-0.054254241287811186,-0.04503745791158595,0.04341544518640687,-0.02570930695028906,-0.037810373749780336,-0.04879649038615965,-0.004372112579153967,-0.021701791853166747
NTNG1,0.0643896496353779,0.02589870382511211,-0.01182272107344996,-0.0020776393886189275,-0.028726068094088494,0.022871123292577723,-0.00033034184530565154,0.06807644221397548,0.004659339439399698,0.06671525281080372
LRIG1,0.02898654585105935,0.0226036979522337,-0.03370390647352952,0.11520199534618203,0.06627686026286181,-0.03512347783701806,0.06331217119369033,-0.05688304904635585,0.023733303195429947,0.08510207317628025
CPAMD8,0.02439357937738834,,-0.014877140082622475,-0.00012101270544532927,0.07420260496285663,0.020558837595624633,-0.034141518507799125,-0.059873367780012114,0.014255352053163913,-0.012317191070009219
GHRL,-0.0337726119527208,-0.017585312876279263,-0.02287940354935228,-0.03092848104682542,0.06252056379876633,0.050414252666444344,0.022711209289011845,-0.024805585727118468,-0.040300345442742476,-0.03791764732940037
NPY,0.1238079286616849,-0.026102511853744834,-0.03377791952024454,0.04552959382674434,-0.08549829750842736,0.026763971314513243,-0.0027017929175679072,,-0.026486834403428264,0.01519563318747742
MMP2,-0.005039543069364289,0.02177417165600373,-0.01665757286849283,0.0037514735512403806,0.05704244316946201,-0.022936745567630215,0.04261090214038171,0.08201053105220496,-0.028253791051940508,0.06483957725197943
LHB,,,0.03262612671263366,,,,,,,
PPY,,,-0.009429069879363452,,,-0.011243783733039055,,,,-0.052737026442078255
ALKAL2,-0.03169980772702206,0.1023987514367712,-0.012768622440166171,,-0.019336736029423103,-0.006995330902177216,-0.007830561264686732,,-0.019441311031203282,0.036766248712075025
CSF1,0.00811330322016447,-0.010966900761269513,0.02914905212825024,-0.012986593860759526,0.01894431059231791,0.017897434463322367,-0.007876083866934497,-0.08337456510547332,-0.04713061571817326,0.03366238624768998
SEMA4C,0.06241107467635302,0.0493418564453914,-0.026401241926012047,0.014635699970379812,-0.0316237717366095,-0.03235009452468437,0.005672045488406452,0.009725619588407692,-0.009608855458782258,0.03293860592022653
BMP8A,,,,,,,,,,0.06228047214103533
ICAM2,0.04395340517826982,0.040577033710010695,-0.04482296303598548,-0.028354005390428552,0.02749705794608236,-0.004886504076603811,-0.0033634117967415176,-0.01912262681046813,0.027517395717876852,0.024648276797913614
SYTL3,0.001540377377088739,-0.02844789290245704,-0.029015507297106728,0.030002195299828394,0.05000095439853123,0.006377289291986497,0.042708248948435557,-0.002298763374503678,0.04231355168097919,-0.04550820495777403
IL1A,0.03450534456051123,-0.007307706254497762,0.030370567847766494,-0.03790645542012033,0.011138488586356476,-0.008635769104046604,0.032116106560312115,-0.026928813566910573,0.0742871801959205,0.04205481728872361
HLA-G,,,-0.013684957260247836,,,,,-0.05246199277173065,,
PGF,0.08968834764721849,0.0010816680997807807,0.02539596155136379,0.03976328074904535,-0.02163506509539236,-0.01220591225514302,-0.027259068516875262,-0.00633963812903818,0.023387515452023108,0.040847326718243
LGALS8,0.0449277939243606,0.01775121837181511,-0.018187499181414997,-0.0273676697682137,0.030633484683858802,0.01092313047671069,0.04287378911044141,-0.045674700923465456,-0.01850064326973824,0.022429729547559785
DKK3,-0.00985738611711752,0.04172794220381349,-0.006262739332575841,-0.01965412193653133,-0.07675597746067042,-0.0092976874847945,-0.022306903338480476,-0.11183803587367012,0.01528279944735416,0.023375909161662354
COL16A1,0.09740308715440671,0.012148595374245237,0.0057170430624309465,0.0262678000695909,0.007865469390132074,-0.07932306047079189,0.030979388153288424,0.022826592478354064,0.04804500961778016,0.08451619582524764
TPH1,-0.03943556523464843,,-0.024903088101997307,0.13892995394473617,0.054114806337732,-0.0038824761930727142,,-0.011460330913419775,0.0003299687625229076,-0.02328689582943289
TNC,0.020660075448166133,0.03379193838085213,-0.06852908795450023,-0.023953538081164613,0.07191932147466376,-0.05778448161869607,0.0070856946424923874,0.04877174517145848,-0.03210028489417414,-0.12439002344237383
TNFSF9,-0.02116835959433613,-0.018609117903362046,0.003161388108330467,-0.044422453630925694,0.05350299875246042,-0.027553548656591015,-0.042502815994475335,-0.011068652130299788,0.0532142535954092,-0.014345918536692863
C4A,,-0.01096647816150337,0.021708528560537205,,,-0.013328941641877248,,,-0.0272955556618318,-0.03186223722777864
CNTN2,-0.061111126884758254,0.0234418776909126,0.01867590678961324,0.009058887511820397,0.012301300519198869,0.053460041620770886,0.004374966110148471,-0.046216221729935524,-0.02948916268120023,0.020866772350660437
F7,,,,,-0.017054286883050197,,,,,
LUM,0.03356366942708846,-0.016168405525418657,-0.020268853548006813,0.03271647736669003,0.08529457378578346,-0.026530655036635428,0.07461647013610509,-0.02039295902119529,0.0881960033796654,-0.04730670658016164
IZUMO1,-0.020227038178536005,,,,,,,,,
BTC,,-0.017160590573845103,-0.035167643415175115,-0.011804152770492368,,,0.06734832083894203,-0.05719961724530574,-0.0007298558540449556,0.023048077393137974
APOC1,-0.09745594028704278,-0.01868398657245318,0.024858386471127775,-0.0023912960095494318,0.07939811135409253,0.031459660320707,-0.05335556384949362,-0.058995707247703935,0.033515870970173264,0.08004581208696024
PKM,-0.020392679634271094,-0.04384005958307519,-0.049194338383861426,-0.06387322304757061,-0.018869720432044733,-0.030094300882815984,-0.05403486365369488,0.1437044488300774,0.07068616090238576,-0.10942784086915222
TNF,,0.09430618023980006,-0.03391204084464864,-0.024970649104753457,0.052772127847352815,0.027579670051558643,0.028906247142089708,0.033759039299702205,,0.07083738315465805
GNAS,0.030490040348438344,0.023642810964096986,0.028266471301828994,-0.005631582183859555,-0.0608793177151948,-0.026427282662753383,0.04033479157217544,0.013282023562664974,-0.026373744279721664,0.06020330787597113
BMP8B,-0.028229470109038996,0.03761734262320846,0.010135377374277624,-0.02876689328818354,0.016390687435904727,0.0277750376878891,-0.024701587670592006,0.07322580470888986,0.07962489068279663,-0.012690557027256662
LIPH,,,-0.019460517944822755,,,0.040739342746758805,,,,0.05211348062124067
CCL28,,,,,,-0.01654825884601609,0.03184679989062082,,-0.018867737572748296,-0.018372289889793194
PTPN11,-0.025614101482613533,-0.010555412584279283,0.006279185967371751,0.015186440902544682,0.03482093546753485,0.03738147909088595,-0.024467282368459787,0.044792958464157526,-0.001519554375804586,0.02668699220738085
ADAM12,0.06012971976133045,0.03531143285476062,-0.04854863203696411,0.06191709133905733,0.0032708098458181997,-0.046368428082105985,0.01429199309479731,-0.016168901251117702,0.011927723627355861,-0.08374030546871263
EPO,,,-0.019839663513268806,0.03470940949942925,,-0.011243784223832437,,0.019294105520113233,,-0.019537403414964245
EDN3,0.06460039966107861,-0.013263794971942607,0.011675061528363463,-0.03010237848895656,-0.030217789830208463,-0.017427311005331958,0.05597215697053593,,0.09186807645892915,-0.011400355479459582
CCL22,,0.03362997837119481,,,,-0.022639603034017502,,,-0.0234206179218803,0.10952570506795539
CCL2,-0.03208152191882337,0.05523693820966351,-0.023810102668120683,0.00978710365047883,-0.01879833056634138,-0.023016167955326898,0.02664807761989714,-0.08627806332210557,0.04087902534397376,-0.1136020206706388
DSCAM,0.06656695594642094,0.01048512596661434,0.05198363625802146,0.009521691111267102,0.01737467061509691,-0.024593423297858255,0.008347974461547237,0.0002818477161070759,-0.050934555776231905,-0.007831130524597756
ANG,-0.05947164484253867,0.024811176676298615,-0.004734007727201234,0.001878652061088341,-0.0012983261053879445,-0.037765338487573075,-0.02439570905372879,0.02580825497561134,-0.021900982328198763,0.053666766569641616
FBLN2,-0.027874092313378108,-0.02521256064556212,0.09195144800271622,-0.03531102569027709,0.0133829098958566,-0.009095798174803582,0.04823363442346358,,0.04711476129500381,0.04120693235049142
VTN,,,-0.02551091059267046,0.008005128220936485,-0.028747963676254464,-0.018472274779400777,0.0017389929171203126,0.007186015695166721,,0.04485930572294615
VEGFA,0.0025987190529773783,-0.02092565288131807,-0.0445476013047084,-0.06931035844828388,-0.008863158579524088,-0.05486530346353922,-0.020494133244062282,0.14656228860973455,0.09485960398649804,-0.08540478164029526
F10,,-0.015825172230123082,,-0.02764067369654498,-0.013991811193760067,-0.012328566384354854,-0.024330492767563064,0.03809342254532938,-0.02026324518840244,0.07973373063815273
SERPINA1,0.016846157283869987,0.014103828487905432,-0.04994651416872892,0.07880439706885835,0.042305872145750954,-0.047559616881345614,0.03051357779054458,0.02458996607476408,0.06083449006623085,-0.06797521874032433
VWF,0.07122822371637719,-0.06503011078310891,0.01885503962865925,0.03257977630527577,0.05602190037058248,0.029551144997912938,0.051656542838079994,-0.10914934614589228,0.07286520512333255,0.0453609010976692
GDNF,,,0.01950800729895857,,,,,0.03104040141369588,,
VASP,-0.014687094470222886,0.040074828253221284,-0.021679858250073455,-0.008321472389965614,-0.003734080859090777,0.01496922499816881,-0.002448858394969587,-0.023059679158857364,0.042430135658931015,-0.013649832578401416
ADAM15,-0.023747120170346837,-0.009006797084610378,0.024121843638233994,0.07390139286174538,-0.009262377548199783,0.002650811210153949,0.02819949887712645,0.05140362671426696,-0.004632024690152475,-0.0046819038988298416
WNT2,,,,-0.023805275708948942,-0.007790694043437928,,-0.0331486080187902,,,0.05067389104525736
CALCB,,0.014087254296871148,,-0.03578400605659729,-0.01885213881028654,,,,,
OLFM2,-0.05284605595579069,0.0029184609881679176,-0.05462524400796781,0.008522215909389144,-0.08545117609122165,-0.006936604906068111,0.057395969165771096,-0.048933552747679805,-0.017366524677042822,0.11786704915446054
MFAP2,0.043416564182522314,0.014070749962678632,-0.00475174894063284,0.06362354581088173,0.04473582516704242,0.03079418063999564,-0.01849886999609513,-0.052915601588043315,0.01810502920751291,0.016343859023681063
HLA-C,0.07832023436459438,0.010638962002917512,0.03058408668229926,-0.039482964316976565,0.054834709458587205,-0.0062497497419694665,-0.005454510505732837,-0.04573032837014756,0.03010076484455821,0.042888589933086835
THBS1,-0.04594779690160926,0.06365063531573435,0.011013444497513177,-0.08883247577218287,0.04306969164011752,0.01779179970445123,0.018142195691089956,-0.006088077863020596,-0.002577171499758323,-0.1595323405717772
HSPA4,-0.019606428318965377,0.024081136564719302,0.024708346775009583,0.007618779460050038,0.04374756122696712,0.028483083700580128,0.014854209269845733,-0.008140373058758997,0.03313526664633089,-0.01468085294812909
LMAN1,0.06063881898719006,-0.011275691377993622,0.013500068967106319,-0.03570291657933347,0.0692110004944922,0.012794172438093051,-0.019512949837597222,-0.028332144204904555,0.06376868327059139,-0.060699745082570304
LYPD3,,0.08607321431905159,-0.014546018704963918,0.020465015258420427,0.011064137905667928,-0.015742202305510194,-0.02234657798034744,-0.03451503297524181,,0.04092881437135648
APOE,-0.011286955925479234,-0.04001905755769532,0.06189567819943102,0.06616712128185326,0.06032809023883382,0.009674150699558718,-0.033802759462932756,1.407418956767659e-05,0.06723818208941115,0.007836840873732062
SOSTDC1,-0.021168367882988533,,,-0.03698470453205825,-0.0020903535173402757,-0.027194987206809518,0.00013914699254161545,,,0.006292913499443513
ANXA1,-0.07027024251761474,-0.003395928096470682,-0.03504954087035572,0.04457939868772815,0.03852630296921886,0.056180426543970034,0.07406918562474041,0.09901379689794797,0.060943501596760714,-0.0509107454500005
WNT2B,-0.008115943123874455,-0.01800104960419341,0.009811983650415019,0.018795304481576094,-0.020885215938530204,0.04891125859114021,0.0052382115480236425,-0.020726241061163615,-0.03741207073366818,0.05606262039830476
AMH,,-0.01716059237906692,-0.02021231636122547,-0.026700323387400134,-0.01768691915187008,-0.016207345758563363,0.020956710598527443,-0.06989589730481523,-0.018867735166710694,0.09109762992869765
GDF10,,-0.014377663459212453,,-0.03157797309119541,0.008257298914865185,-0.015142170098703684,0.0149524957815932,-0.0035629629531258793,-0.023813200724912022,0.014725580972920581
EFNB3,0.005816110329415664,-0.04090313616821145,0.00975254969816333,-5.7555872632945864e-05,-0.013622012195032649,-0.005217928610221447,-0.061122150759334935,0.016756908200621007,0.001418797116462147,0.14955303567483372
LTB,0.033261038900039,-0.0209753595520242,-0.025531093873091503,-0.025028219300210864,-0.030851615870164648,-0.019563315808732884,-0.024197722175122734,-0.031447096862722845,-0.00020504095836240555,0.06659666123489227
ANGPT2,-0.008922288982908663,0.021439875763507917,-0.023437982346992663,0.012642236766575825,0.08423139624770978,-0.043567816385150164,-0.03329921139710768,-0.1932795834233776,0.02531022767328897,-0.003684198329618851
NRTN,,,,,,,,,-0.023813209267785622,
ADAM17,-0.059318744524795956,-0.055446062729080876,0.08944216431196986,0.011689505556728565,-0.006176780672394704,-0.0396867954329968,0.04850516331616686,-0.059519354789934635,-0.07600348114318195,-0.015076955083797913
LRPAP1,0.03809079273293742,-0.01889837016039146,-0.051469295961142324,-0.07206058769582063,0.061143455815603855,0.012190119508010244,-0.03722182276988396,0.09064996748388823,0.0006165920650445738,0.05388645030251587
NID1,0.09368881730814592,-0.0041045909088144455,-0.019006051678084654,0.057287358092700476,0.05947152852483766,-0.009113915628741575,-0.013656583789497856,-0.10366131702333645,0.020665652839870555,-0.045600629237195246
MST1,0.12289610958186713,0.017308417006198874,-0.01712260125267318,0.023264618241952584,0.10956790584104491,-0.013392322420456241,-0.008655793302245139,0.09875249208174555,0.04048833040865706,0.047880011729058314
IL13,,,,,-0.019095891766247253,,,,,
DCN,-0.006163208982695241,-0.02137127856888982,0.06953620837976508,-0.005446751059031354,-0.0059683786094961696,0.017520189836912354,0.06532027662581259,-0.08797548094207322,0.03884358144970966,-0.024061653678957365
IGFL2,,,,,,-0.013328943052241422,,,,0.01618201823842716
COL7A1,0.05056465193310934,0.02597133729698132,-0.028296978796290114,0.02303645469034664,0.04570081076902354,-0.005966450786935833,0.028967615103197387,0.026578893664200378,-0.04982134996057392,0.03731857887611121
CALR,-0.01961192771744459,7.369946771476973e-06,-0.05118362327603808,-0.011793871906628376,0.06860878919436408,-0.013816467870983614,0.011404790415341658,-0.08256794455945735,0.05328443808883755,-0.10881354358131026
PIGA,-0.027066957237358767,-0.042611352286687845,-0.015625476788599355,-0.029509000877949963,-0.06020799904862327,-0.04495968607026239,0.004828167405060376,0.08171968729355633,0.04655185089772589,0.02513899440306528
CD200,0.05218793579727303,-0.006935164148167661,-0.0015664374593074356,0.07499844540365642,-0.04680509344810023,0.06933039613005691,-0.040790071719032796,0.055317440430246605,0.03270732922140882,0.05976873270063595
GRP,,0.01468845854641578,,,,-0.020694796944956566,-0.04064787880556129,,-0.026059390425635674,-0.02318238955780138
CDH1,-0.030664974735505893,-0.018430441816096373,0.05520502466241515,,0.028755073928133774,-0.013858731542250168,,0.10851961887614438,-0.03632120903357592,0.015887315156000982
LPL,-0.00409263720813475,0.03973779621859051,0.010192995262989349,-0.01630428678259948,0.05433468657302386,-0.06522050812485759,-0.01595489356042859,-0.018591760760221555,0.029598439235476323,0.07522953359037006
SEMA5A,0.10439111768120901,0.039566070847399853,0.013329776882016663,0.02968254052065539,0.09219311530881626,-0.025861939515032156,0.05763073056655497,-0.015294122795795225,-0.02172678152821847,0.10631731942552879
SEMA7A,0.003688496997388156,0.030059899606231903,0.004631263655259792,0.015809221976932648,0.03458599602949568,-0.004048523087692299,-0.018086134714452324,-0.022614394351093522,-0.010098338030198571,-0.010979477078855212
SEMA4G,-0.03447681399725336,-0.0034972099645887277,0.007576570237591012,-0.027278157750414436,0.060296674878939235,0.024402655866879,0.050307262343272395,0.054304015988322116,0.09308446542258138,-0.04071582907782922
SEMA3B,-0.0007954492818408014,0.02479048831863498,-0.01318202794058907,0.04702145675747348,0.03480414752638717,-0.03213682513018675,-0.04898636658589566,0.08914632962569506,0.037918709964292356,-0.03313703519708055
RPH3A,0.08837304609202706,-0.009806910288418002,-0.005387375532096641,0.00710045042939568,-0.026310455924070664,-0.02619914523049033,-0.002312835855649022,,-0.02206364816946205,0.0014570377855522172
JAG2,0.09924909247730128,0.0012146800778295899,-0.0186276087402606,0.013767984028130923,0.00407343913658753,-0.023150892572857795,-0.059089480996662336,0.020930243703897698,0.001990362709338975,0.015628754817431593
CGN,-0.038899864783806935,-0.016615997086985183,-0.02975542555593029,0.051082388044301465,0.01770706513872635,-0.03878127940753207,0.016608551033858644,-0.04197026183081522,0.04787881976933337,0.004636589993285455
GDF15,-0.0034164937875516698,0.048336671089310994,0.048929189789605664,-0.036587036278758325,0.045332030798740285,-0.004933779354770242,,0.075871340432614,-0.03907947060520357,-0.061708108800606704
SEMA4F,0.02646440842404006,-0.03150562554789955,-0.02297708151182002,-0.009980775628416602,-0.04912052645552966,0.03567586536266788,0.01373692412612151,0.051160094993550564,0.009832277979254057,0.08946124195452873
NXPH1,0.024607584435624275,-0.02124394210185984,0.007443591973648129,0.03426242129008336,0.028485215887040102,0.01344192426262862,-0.025426507840738806,-0.01778258454476554,-0.010032673572458241,0.08895193475580843
ARF1,-0.03294852272909324,-0.02380164036778228,-0.008298457968464413,-0.014083778964610584,-0.0638753905009164,-0.018887429777564076,-0.034454481716940925,-0.016377158560065053,-0.03817386888076284,-0.06725246137102045
DSC3,,,,,,,,,,0.02176467797540103
EBI3,-0.018309610574640377,0.005093368422016538,-0.021719510834260335,-0.01382064191491687,0.04643123733363635,0.026753590395604494,0.01838436554644305,-0.0059526433003793105,0.005800702576406634,-0.04426805079666985
TIMP1,-0.03886501047670618,0.02489882646265059,-0.09469314992751802,0.01802027410238973,0.04537358967423266,-0.06534532504278447,0.007962350247875807,-0.08997736295609574,0.025456100203755112,-0.0717207617283769
SEMA3C,-0.04563468632964552,0.07734184173049292,-0.03034394693559057,-0.01813339030486566,0.013087433293811708,0.032327771166328415,-0.03345029676364468,-0.1122078641065835,-0.03698069284562678,0.03325509080718455
GNRH2,,,,,,,,,,-0.021171445745259483
GAS6,-0.008460750934614762,-0.01699071560173308,0.045341211380131176,-0.03590907180726196,0.023335023637537488,-0.016817191185904086,0.007359986787338413,0.0836378406973674,0.14085324502886942,0.05742587574487177
MEPE,,,0.03790815766214704,-0.028333345974686397,-0.030057534196206635,0.08508630719866493,-0.030552944028737004,,,-0.026997610095002678
SERPINE1,-0.018786758447034493,0.07934612912648546,-0.07553102146475735,-0.03418465064484732,-0.04713572370417967,-0.06499890962634905,0.019619254631092084,0.03656021988111428,0.03472167055468716,-0.10925550898975725
RSPO2,-0.022365594569739466,-0.01910274737377221,0.0008627799316264017,-0.04867503723389216,-0.0017528958860971626,0.15056483457975206,0.0094140620024474,,-0.06130053276410879,-0.007952726618473172
SHBG,0.01245751742519313,-0.018408408417230633,0.05397425887737665,-0.036007728618481366,0.008671209450787885,-0.022639603119923662,0.0025882808216053073,0.11051807843636981,-0.03152787804120894,-0.008584258746339613
LGALS3BP,0.019560142273683856,0.06859158042903264,-0.00515054271696531,0.08342704354028135,0.06860844616244098,-0.018341439422125665,0.023429924280928213,-0.011992696395366619,0.014277895701873029,-0.08270527141008185
LAMB1,0.049362743674718615,0.014340906676239357,-0.04503538482240507,-0.02635919251332778,-0.0005014770695214968,-0.04853866068115799,0.006219014712401608,-0.1102861119822098,0.052993467407862996,-0.08702528902128397
SPTBN2,-0.0052470189367044475,-0.023842143725907882,-0.012663272568361868,0.0218089210758711,-0.05710653528426704,-0.007574395944454273,0.010927030515028538,-0.05009825167091822,-0.01683064679401058,0.09314608385609915
COL1A2,-0.04032086300780691,0.02219519124693332,-0.060824860067363234,0.02260769963885023,0.04946983356481226,-0.03686256246153587,0.08202099555927042,-0.12553657561829332,0.013162043830711229,-0.09208649256759906
DEFB1,,-0.010802295570182748,,0.007963021505721035,,-0.011875303268358848,,,,-0.04184022876885903
SCT,,,,,,0.03914209711394786,,,,
WNT11,,,0.0046607615324010905,,-0.018605397100666787,,0.0004575446800729035,,,0.0244089663438002
LGALS1,-0.0717328966232188,0.035541991428527916,-0.07337812663640034,-0.0743285351043847,-0.007974262389733757,-0.01591957500198251,0.024089286336478773,-0.07194605071085694,-0.03922674838277334,-0.1124334745421134
BCAN,0.11038530946173251,-0.0011636203949914935,0.11279523626914317,0.11465722026069769,0.125734867332881,-0.02104982452253872,-0.019262637780495185,-0.03484419198582114,-0.034240546170757266,0.15969052373104947
ANOS1,0.015643482740105324,0.010520942560547603,0.04936298404586587,0.015438841335858409,0.08783005667665944,-0.055932646234498756,0.03789422622494251,0.0225292384342105,0.0734158422979729,0.1001001048645151
EDA,-0.0011324879008301023,-0.007933973429067553,-0.020962490244152476,0.002602363569878483,0.03067569872876107,-0.017102522216149784,0.02878672334142289,0.07199542350231186,-0.005828493788046638,0.006521960169392641
FGF22,,-0.014874593633539851,,-0.013448826876878924,-0.01705429454272924,,0.02462314041920615,,-0.005028958968431648,-0.014227538809665954
SHANK1,0.11562425526376759,-0.012055897286033767,0.07133974194610505,,-0.016226078098062747,0.05247051236805609,-0.03794012620524559,,,0.10205844767537829
RAET1G,,,,,,,,,,0.044551625170978174
TGFB1,-0.030827813782561,0.007310352597265852,-0.016717858881742254,0.03176988771099981,-0.036949979891339385,0.03965371907602502,-0.019793890707673897,-0.017210367358286353,0.06528879227911281,-0.04005957822455315
MSTN,0.08081040803395172,0.0517436155190978,0.016958779702810206,0.07778838142422112,0.14288427852343716,-0.02883689798113488,0.004817554906666463,0.042443631881223076,-0.04850231606479202,0.055832980234096205
WNT4,,-0.01412313548446403,,0.03831975191099708,-0.01933674063029784,0.050173705660387084,-0.02653249778049259,,-0.01838096136355564,-0.03316732254992038
TNFSF4,-0.0228104528643864,-0.017690062879200868,-0.030861213825745918,-0.02713992156879239,0.07167336457202789,-0.009101638971023104,0.003030768744087482,0.07359640696160247,0.008277320738455104,0.005480229159588261
NTN1,0.007383756802245024,0.047066871704811886,-0.014093712393525406,0.0944909110751278,0.11466406109561444,-0.007836879822483185,-0.026356800752999843,-0.02938163188953571,0.05112409248140756,-0.03238876351881657
CXCL12,-0.02721785383810755,-0.03048669141790956,0.0064899257587535675,-0.02866404922897286,0.036315604887841,0.004234696708176848,0.006252936816119321,-0.04038512452346347,0.0355053500939466,-0.07716896541901953
GNRH1,0.06639860465623099,-0.01948973528526952,0.023924708628935476,-0.0012713240716648172,0.02181521988974945,-0.014391331925933146,0.0007577965690981853,0.03867487662278884,0.0868391270170463,0.08867544416536352
RIMS1,0.0042437508074756715,-0.004539593683509683,-0.020403877973746768,-0.03943167608769293,-0.06328921595802688,-0.04602211313079501,-0.010180029548730589,-0.053563931637143146,-0.003204861799557542,0.08609093460965417
FGF14,0.05239290581995411,-0.0014753494969810142,-0.02006743090358739,0.05628706098515274,0.04458768076111964,0.0014714204892162666,-0.011324628703125571,0.02476845564403297,-0.027499828491710506,0.00313822368826022
