,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
MFAP2,0.13204994350626065,-0.0434834393181449,-0.01862862471963586,0.018442965683925838,-0.04262227064550182,0.04257025206647335
HLA-C,0.15655814378091518,-0.021701478623227154,-0.023340229996446932,-0.03345668844679596,0.005564936356978104,0.03569484624432689
THBS1,0.059917479629458315,-0.015487167352102937,0.015380259497802373,0.04897410922071549,0.04796219177270954,-0.05368935793505601
HSPA4,0.09014747730981548,-0.10308127321374243,0.036163427452563325,-0.03253244686239146,0.0035906177399099223,0.033584400543838065
LMAN1,0.05847574908383462,0.04647291509830936,-0.050890978384933935,-0.019811281666236923,-0.050891415088971236,0.005156001208950216
LYPD3,0.019801793683091342,-0.04644704731758379,-0.006459533966490849,-0.027833157022354626,-0.03035983213418083,-0.02639406633293276
APOE,0.07646640974905941,0.03922447009994092,-0.0054034405373361285,-0.05562995229977334,0.03152463727587291,-0.025327097160883067
SOSTDC1,-0.010489730005896128,,0.09247658962214256,0.0268695893010457,0.11206243018266097,-0.0004726277129685639
ANXA1,0.09875186541069969,0.01868099228802898,0.040352962788597145,0.032477093005863135,-0.01276581966750751,-0.11847077173887588
WNT2B,0.07312379800979349,-0.03668078799767973,0.06309240651860068,-0.04296780082816721,0.10814499981561393,0.04087379026502746
AMH,-0.0221808517328729,,-0.005682356255320516,-0.012957328977262383,-0.044446010310653684,-0.04420195407753862
GDF10,-0.03229695950096401,0.15861411729144548,-0.03399866648716155,-0.00570000798044483,0.004239081286556935,-0.007344488188366171
EFNB3,-0.02820360625727867,0.06555246258747593,0.035459540736077766,0.04375377370327251,-0.033509749931007325,0.03180018648113739
LTB,0.038833201694522854,0.06926937764036777,0.016930362995020678,-0.05156600127896191,0.027841936941854193,0.06209338744469515
ANGPT2,0.10990720811901154,0.04863861697494652,0.0060994113820437065,0.016301286747280545,-0.011416061994188272,0.03921059646412947
NRTN,,,,,-0.016973403896887933,
ADAM17,0.02936246053899713,-0.03638893408816708,-0.09799592745087987,-0.01758235662065474,-0.035306724791748,-0.04485706849057692
LRPAP1,0.09382000510102564,-0.004078916688284889,0.024505696809872593,-0.048081158124855194,0.025169713422329616,0.003644158149977583
NID1,0.06302034452311599,0.08511643742444573,-0.028657826519544915,0.011471801479442718,-0.01323537007033766,0.01429317359211253
MST1,0.07529154229076326,0.08372719790941915,-0.027719818178252583,0.03286866821581597,0.012637660781569188,0.06483799428188376
IL13,0.05843161115918418,-0.0375817534535259,,,,
DCN,0.09495727141331452,-0.008974700277263681,0.04948830846250262,0.004189992970845664,0.01185004961323657,-0.054648453150859685
IGFL2,,,,-0.008455766943310338,,0.06191643228650076
COL7A1,0.029780177431296368,0.06682174327948556,-0.015968104635963768,0.04186604166254946,-0.021130724344388153,0.0369641618903866
CALR,0.09216791990119395,-9.091040628526817e-05,-0.09674079101371977,-0.03689689892198437,-0.014841050728891242,-0.00980472738964926
PIGA,0.051529478396763265,-0.02031292532422195,-0.00949165875026165,-0.0016730064256186906,-0.04539709594672545,0.05382225359926012
CD200,-0.048963739252515195,0.07205833777573911,-0.0013283001701349848,0.02206260080995246,0.05871071765986941,0.05290718350901104
GRP,,,,-0.02337040359890227,-0.018617049765824498,-0.015102017946914348
CDH1,0.050787011440520925,0.20517522303641972,0.0362434661950866,-0.0038858151199917773,-0.014515461503647232,0.008272898955233556
LPL,0.12201120840744908,0.13619509470447577,0.07872829972214358,-0.0035686259155489628,-0.014431868291570475,0.06880116534828881
SEMA5A,0.057738033100446604,0.17834162299438427,0.033082790675399563,-0.023326856036652063,-0.01279420194518241,0.05683101106427003
SEMA7A,-0.019287990275153447,0.007910137913576329,-0.00643290648278003,0.0167424395749231,0.0369635667907718,0.06123439313860261
SEMA4G,-0.009207531925275514,0.08026892304785842,-0.03789160041732226,0.017916640859527554,-0.03534530395718888,-0.03230904729651466
SEMA3B,0.009615774007526216,0.11470519242524117,-0.003568513090904501,0.044116830504490015,0.012688848700246124,-0.05049124502181582
RPH3A,-0.05515483178010318,0.09793512495937132,0.06573759381708864,-0.009298789526559877,-0.03135236032533642,-0.01540662959464936
JAG2,-0.0046666581626365255,0.03264229390987264,0.03145024834814091,0.06306201375339279,-0.0037566937004432535,0.019391668581952633
CGN,0.07988618394555473,-0.04430271192514703,-0.023950702031164114,-0.0005291140541479715,-0.00926661871680297,-0.010186679219493192
GDF15,0.04608487296667471,-0.07293665106342347,-0.02879986231364765,0.04166293925428444,-0.037038980166996374,-0.010323407018607261
SEMA4F,0.008502928982440974,0.02534296499420516,0.04713525011254012,-0.04946290777788622,0.01416193363016283,-0.033727576912128306
NXPH1,0.03926922765524136,0.052828189659980075,0.07000911309615027,0.009679298010590219,0.007820460456090366,0.09022524036957522
ARF1,-0.08743280384341173,-0.08989857474314053,0.005933567894701974,0.0571607836208542,-0.04396728625287959,0.046703342647158516
DSC3,,,,,,-0.01272751912971885
EBI3,0.07019251681331819,0.07773247761614614,0.0066599735621675525,0.022582643099254354,0.010982829656582309,0.031102795746018416
TIMP1,0.11579967369363728,0.0021553786541312746,-0.07254707148375862,-0.004770202355976319,0.009003428483147382,0.0007353875879123344
SEMA3C,-0.039830168767051095,-0.0582876434529494,-0.06512624548978387,0.07982206766198005,0.011154861866145298,-0.02544884604211002
GNRH2,,,,,,-0.013792001588526297
GAS6,0.00866126982391494,0.060790565724758834,-0.0055600863408893,0.008608439913452249,0.056247834242098574,-0.03965932401924899
MEPE,-0.031956982919683595,,0.05428890053367894,0.0953002034334762,-0.028729364392527077,0.05197101167643522
SERPINE1,-0.06701462940904246,-0.028613165363315558,-0.0487949011563027,-0.008028077126120031,-0.0715014293460044,-0.03433011172712158
RSPO2,-0.0636173292950492,,-0.030831212727818434,0.016939694465679615,-0.029035015089719004,0.1265955933561706
SHBG,0.0017862393137162268,-0.035828157813189584,-0.03303696952615453,-0.00013151887351834225,0.00046984557170074885,0.00418488035653787
LGALS3BP,0.0796572046376557,0.07914659544586314,-0.04307079595496569,0.012486758484025754,-0.030407096678489013,-0.007366620615906295
LAMB1,0.09039553599074639,-0.04366087389040498,-0.026677757649399433,-0.0038639885598617542,0.0044260398147906825,0.009621239446268843
SPTBN2,-0.025258500430669392,0.10678652653030914,0.016435206156532805,0.015038417851866211,0.08490182482319242,0.02428943403323372
COL1A2,0.10502379321583169,0.039374177773652215,0.024599416768878547,0.027262557049447966,0.004694828586402008,-0.025816716398071867
DEFB1,,,,,,-0.02725654679362734
CEACAM16,,-0.020315066492177358,,,,
WNT11,0.05767515113705876,,0.049204791708022375,0.10257733736831214,-0.001368775537232229,-0.016891011218655015
LGALS1,0.0768709626650771,-0.12924853191961272,-0.08529718976148515,0.02130431197453186,-0.06934876978405892,0.019064989174711295
BCAN,0.07891858529448677,0.13403869310554736,0.1137714866426956,-0.047580254163608796,-0.049762603227709215,0.04326082560939156
ANOS1,0.04831568742530095,0.0044433785462284865,-0.04879550968806609,-0.02425234111873827,0.021960284503327782,-0.007388464703938208
EDA,0.045271043980269085,0.09218550783288591,-0.0449340790445476,-0.03853143587315451,-0.03822184163294319,-0.03640158255712449
FGF22,-0.018132019607850366,,0.11593766229971766,0.01146490405454243,-0.0022352618256252263,0.02948011129555193
SHANK1,-0.017251465048609492,,0.01542646585503068,-0.030046819305458352,0.013311222571068659,-0.022690600410335375
NPVF,,,-0.024953971106839754,0.016228103598556178,,
RAET1G,,,,,,-0.01586984208300583
TGFB1,0.021202187412652545,0.056100420784720384,-0.01801560623643118,0.03334466898331754,0.039997862403825836,-0.003874890883916268
MSTN,0.04065376426048704,-0.02153342287390374,0.001960727154903805,0.03438693008971533,0.02332980989889607,-0.017564037408721426
WNT4,-0.02055870205489999,,-0.002779510537339032,0.02671351028078093,0.015672597013321875,-0.022586787964011375
TNFSF4,0.08636880210677003,-0.04041315906512948,0.007945345733387106,0.008999088329959834,0.08791264793096533,0.0034654191715223276
NTN1,0.060955858172222585,0.11993938158432443,0.03661000840749413,0.028284219725939756,-0.005303550121142554,-0.004085076394208295
CXCL12,0.022056113934589373,0.013959482566793989,-0.03031724249437941,-0.01865105334195965,0.04041668805544914,0.00848187635661486
GNRH1,-0.010530700870807194,0.002333846139172988,0.08145591520567494,-0.02834135187279691,-0.02685413731573153,-0.0026588455413944
FGF8,,,0.03134549364190743,0.18778359559776897,0.07445568730772957,
RIMS1,-0.04497767602827856,,0.02902527806562496,-0.027558744201282757,-0.002214697751739313,-0.02744536511783554
FGF14,-0.0017495566051680899,-0.0654848487593674,0.09400296905991873,0.07356211281341886,0.005715276024763928,0.11274634953799856
IGF1,-0.017570730852071254,-0.034097392999738435,0.015908074312654338,0.010641119570526193,0.06725115333580686,-0.03137756918830331
TNFSF10,0.1011499649384539,0.11659799373183159,0.0377332014430459,-0.013407004919681097,0.042294044987867103,0.03455858562053945
GDF5,0.11771112992571284,,0.0068868012397662335,-0.04557357758354867,-0.00708677681848181,-0.03670994943237992
CHAD,,,-0.013049573411404404,0.04301526241411295,-0.026530359689656544,
RGMA,0.0731228459595472,-0.023285505575696936,0.024253218469572152,-0.024624737368516603,-0.03688396424919393,0.016415134517131228
WNT16,0.008373889048161857,,,,-0.01697340165657189,-0.029816709683929837
CX3CL1,-0.050707216935326795,0.031011304575525353,0.00455878252486778,0.0007904839822490504,-0.0640223825017065,0.04840849573813586
FGF1,-0.02414371432975348,-0.005785241440404109,0.009151094914769758,-0.03451325743710644,0.04116858670995509,-0.006839462992495264
ALOX5AP,0.11899478627034553,-0.09760648558860545,-0.017165561708788322,-0.06985759239308177,0.03950739406805568,-0.026752842258408533
IL1RN,0.0019074464450809477,-0.015828547914408537,0.005477816000333758,0.030188906149285166,-0.003970937306526035,-0.005006870436874035
PCSK9,,,-0.021766401098479122,0.03284646246161782,-0.0164753378001315,
NPW,,-3.5710421134963425e-05,-0.046211025086231504,0.0432706579053874,-0.03657219511915428,-0.0036329981430474963
CXCL9,0.012548867970879432,,,,,0.10046763551447978
ANGPTL4,-0.010527283529733557,-0.01782939398819544,-0.0360219315285489,-0.01600049358836758,-0.03509450503127287,0.008239612383852513
UCN2,-0.019515465777523215,-0.04142354096119987,-0.0263760146790932,0.01720197853866673,0.10200280396692651,
OBP2A,,-0.07113614400217212,,,,-0.014296330854906843
COL4A3,,,,0.0045059661544142714,0.030136053642712983,0.06615002055944734
NRG3,-0.06785738292504088,,0.009108556951234005,-0.04039669093454595,0.06927034198727529,-0.02602587094559177
IL23A,-0.008046945459208019,0.06212548833023825,0.03944084092806636,-0.0008879167428388667,,-0.020637894438698547
COLQ,-0.04554640301856784,0.00913914039100069,0.046063576753776966,-0.022664404581891204,-0.024981137160596564,-0.037738396219236386
SCGB1A1,,,,0.1015525623163532,-0.01906206800856067,
TNFSF12,0.04591980316378834,0.07222607915529443,0.061316750724822525,0.009263837343815256,-0.00646646785757899,-0.0034688624760315675
DKK2,-0.034755843120442796,,-0.025693716332920963,,-0.02194127796953541,0.01949741136574368
FYN,0.0641940579165456,-0.014274747272675253,0.10535732904323199,-0.04821003544433745,0.0048323924602227605,-0.03065281003726257
ACE,0.14553703725985048,-0.007670567491021992,-0.012478092540889631,0.031045967220740087,-0.007619432044509821,0.010368059181838746
IL18,0.10607813680098994,-0.01512048656645802,0.10219687954087506,0.030307373107596444,-0.0026520483125400886,-0.004301178590307754
PPBP,,,-0.02665085560582454,-0.011685975265726277,,
CCL27,-0.002687668598066824,0.16720557956673807,0.06901218848743809,-0.03707229738978564,0.13053294227176857,-0.025755472241886686
SERPING1,0.08953659994606404,-0.010052945486731284,0.03663894912849346,-0.023539116031729403,0.006870921098152894,-0.034554186779601447
AZGP1,0.017808200148230348,0.039712818022724874,0.013537178759767022,0.04317528779731336,0.01303238557558725,0.019195717620970956
INHA,0.10510276382916912,0.02759609685101655,-0.026650965646673287,0.0400228806660219,0.03618949466464996,-0.011864810038885702
SEMA3G,0.11051839228257694,0.01561996818124741,,,-0.02733345357316896,0.0898975000458438
OXT,,,,,0.076324087237047,
COL6A1,0.1335162599021932,-0.014145505737069025,-0.03506315393789492,0.03131672340411397,-0.006594440665489055,-0.014678125704596883
FGF17,-0.028742141801352154,,0.03977112110252187,-0.011789254234373448,0.009715765296253493,0.10686563196628171
TNFSF8,-0.018416607137237903,-0.022109024282160862,-0.02891818442226093,0.024305900234245562,-0.016973403896887933,-0.004441222185482493
FGF20,-0.016988402697084445,,-0.03144608060863843,-0.016775177662001036,0.042400294375656025,0.014047114288821893
ICAM3,0.013852808707641802,-0.06181285260493587,0.021634101849466823,0.07083834238967737,-0.016235540894125728,0.02779665663243638
LAMA4,0.12916306537554822,0.0826004840216688,0.00925809639795376,0.03673731571631015,0.035515497677048424,0.03430871207046819
DLL4,0.09106666083822851,0.1426046562207308,0.016822901409217623,0.0009204100897658939,0.06692112281069379,0.056785752071315074
SEMA3A,0.048892276307088624,-0.003536343247042118,0.036927669729375806,0.03333043674603963,-0.03424632157880946,-0.06715389686399291
RLN2,-0.007760377288787016,-0.028546983181298467,-0.019996854290013927,,0.08292039357797229,-0.01571902943673126
C5,0.0659311076403882,-0.030566544317221212,0.04496400927934617,0.00786281885038691,0.02987780460523369,0.0372064977448451
COMP,,,,,,-0.019418135655006833
EDN2,-0.025170943686040788,,,,,
C1QA,0.15032220587019718,0.010587393493688207,0.05786491030265142,0.028221261786548765,0.011428307270154092,-0.06457917896723535
UTS2B,,,,,,-0.01674859482112652
COL9A3,0.03725564449435643,0.0778942208856639,0.004157173223987693,-0.05386824954798466,0.006126657871344046,0.055832902689768996
DLK1,,-0.0428938275804916,,,,
HGF,-0.02688070293688653,-0.014654799294200768,0.050245114621621956,-0.009309991755448947,0.007749461842587918,0.04673714847749986
P4HB,0.09786104113517788,0.0173697748065244,-0.07927634350266091,0.003784311392887116,-0.07357133826960448,-0.00205880034937518
ADCYAP1,-0.016299762436766042,,0.04139863471016677,0.05019631719289312,0.07465999958162875,-0.024081157540483407
GREM1,0.04042024151751167,0.01965589126126902,-0.009612179386051987,0.03785322788436838,-0.02912574208319524,-0.011174953918227573
EGF,0.002777833980075457,-0.026840723893954616,-0.024449452409236596,0.016824566932754394,0.024207134311292466,-0.02246390760516073
VEGFB,0.044385903645115785,-0.027272119638596968,-0.018172432883721397,-0.00658702561491395,-0.025484242189329535,-0.011553911406339252
FARP2,0.027117111200146322,-0.010929192973900954,0.07841476768222617,0.03484447460083295,-0.07801427002144834,0.03824665872469253
IHH,,,0.006645676083782992,0.06761441289894118,-0.018390742076644474,
LAMA2,0.06413951076871631,0.05416297929594508,0.008438511631324891,0.0624179603307241,0.03201944696274077,0.005000964561439349
SERPINC1,,,,-0.021606672872952593,0.0022113908785727724,
NRG1,-0.03092793065651605,0.04320292146836903,0.022964676097923117,-0.009890144038891347,-0.05012233404774376,0.0653389755815317
SPINK1,,,-0.05519320559932249,-0.02163377917501657,-0.022324486643969844,-0.021911686453101226
EFEMP2,0.10570996978029355,0.02531942375561299,-0.028772816072816006,0.03372026975001801,-0.034255290663368756,-0.06117482337531412
SELPLG,0.018098448831062368,0.04789409193499826,0.02825731976331749,-0.007986519676953168,0.04103045752880042,0.02716354490993536
GDF6,0.04440953916259978,,-0.009295360663712034,0.055539917153653265,0.04777154825146314,
HLA-E,0.10402011803620968,-0.029308879440670416,-0.03428510278823784,-0.013448751325569283,0.025861196698546893,-0.010233176662686578
PTN,0.10473686005904445,0.10388638431575231,0.04330217948547085,0.04699416119409377,-0.03644968255946636,0.046281557661377946
CD274,0.020072004025782963,0.06517223052131335,0.017087415568827254,0.00924397188053805,0.01751859553334836,0.012466394272516742
FGF10,,0.09124040813889643,,,,
CD14,0.11512574020909908,-0.04555946641478856,0.03732003561220072,-0.0006446467377367328,0.026888101327726305,-0.07652255304007333
SFTPD,,-0.04547860011827797,-0.003701026619447078,-0.02399993780171592,0.09355763069506497,0.013364155005853988
SLIT1,0.024424909718463127,0.1383908385787162,-0.03184913477343266,-0.005886096895282896,0.011605869215222447,0.07069328295780604
CNTF,0.00616403645898861,,,,0.06186349355938782,
BST1,0.07058215348555619,0.1292566692248289,0.08147084234766952,-0.02957306673524129,0.07742498169111994,0.050830480268647824
AGTRAP,0.08631400128182462,0.09283786959595845,-0.005224443485812867,-0.0335073162329906,0.01564388485489443,-0.01433968480518356
LAMC1,0.11108533592739464,0.04590888206198455,-0.011920386431347463,0.033732604364847506,0.010050115563724385,0.0215967007041881
COL6A3,0.028982580412304504,-0.10906034489694452,0.00442560812096014,0.03765207188662133,0.01324589866879929,-0.015987706643352168
FN1,0.12829630624302918,0.043630211931710815,-0.06905540690554447,-0.028502432920926402,-0.012509051549254096,0.003620008917073639
MIF,-0.018011484746221978,-0.052405625793038396,-0.005451028107566795,0.054560063150652094,-0.013728647411255457,0.0018975187047769464
JAG1,0.11245327470347476,0.029620666726754927,0.029972496592735907,-0.06577457104417744,0.04140571338790281,0.03803908865712202
NID2,0.045760113263074165,0.03968513072611463,0.0012916733902523668,0.025589703707561032,0.05342304950624979,0.031356827604272025
EFNB1,0.08896859892773881,0.025212772558980075,0.00022592050163832125,0.07113817991185224,-0.013817324265991339,0.1164693049234102
COL4A2,0.12471820984194991,0.009113480268933223,0.03149192962451199,-0.00174811136948714,0.01215235365681861,0.010675307681027668
SPP1,0.16687067565076233,-0.05752177848387231,-0.0064937597004472705,-0.025486217859327316,0.017728296460131666,0.013609910428319622
PODXL2,-0.021283269730456144,0.09122562078281697,0.02526834358363643,-0.04934003326422437,0.06554937753530755,0.0932358831749154
FGF9,-0.03137266096812621,,0.07543713785895742,0.03587015710023172,-0.00039108273774335556,-0.02224830620799779
ITIH2,0.10748576365224444,,0.015765789617830823,0.005349740519379753,0.0018828099729405851,-0.019846942069205207
ADAM10,0.03127057203984142,0.04784698937513454,-0.01014208825896311,-0.0695532957527167,0.017087538307879704,0.03394126241795693
CFH,0.04387112482601059,0.06023497305394345,0.02212441479834882,-0.0410051771621063,0.07306137680441772,-0.021122460992195714
COL4A5,0.03356555061491529,0.038735801161061435,0.07017655206003101,0.024516270086262684,0.008293439931194063,-0.012073741883311692
LTBP3,0.01508367750658508,0.042111907183339785,-0.06996921131180717,-0.02038927736780787,-0.056668973948356835,-0.045132936732158874
GNB3,-0.029896086850560263,0.035273622877405805,-0.0059709758376654464,0.02953524031991659,0.07583962195952663,-0.0036058343174471203
COL6A2,0.07251545396282712,-0.030499332973342716,-0.05004627856224786,0.025096847406459673,-0.01872313752867293,0.0011128863741891371
GDF9,0.0038304606203720757,0.20960579040787256,-0.019054109510750233,0.018410184278674434,0.02473930396368148,0.040897392940564346
NCAM1,-0.07831702005040184,0.01835050711709227,0.008269819564660462,-0.04251931927880712,0.04954756895155685,0.03873842526439447
APOC2,0.05891065691757091,-0.04924995037255443,0.08010297928162616,0.021501463799360264,0.025005189165691354,0.010206034061855525
BST2,0.14446499101688812,0.05290320135554812,0.04540744920989902,-0.013777970232906016,-0.0008310821462294127,-0.02495643898011912
COL5A1,0.05009843318708334,-0.06209451636662981,-0.034547821615723256,0.009095523489187445,-0.027007358223216885,-0.0019271889767512387
CALM3,-0.1431984648908283,0.02125921293483702,0.0807618435993168,0.012181560925028149,0.05765563899511056,-0.01650789912379494
THBS2,0.05246682160351774,0.02032962789471294,0.017038017986361773,-0.03655754976262744,0.034241176736708234,0.04705211337931021
SERPINE2,-0.019838343857401897,0.03460365021882948,-0.06542072079259398,0.05380927252425721,-0.023324451871732002,-0.007760115515100949
EFNB2,0.039859344388863446,0.08406673351676844,0.009612322604503586,-0.029743606660225654,0.06305926670126076,0.0032697186214564996
PROK1,,,-0.019996858726227175,-0.023852065920020968,-0.017457943213368424,
MMP9,0.13903186243439983,0.016587262476979288,-0.02765531859604854,-0.008083483529021314,-0.05493935565573194,0.02025501274473979
NPPA,0.03948476697063267,-0.027012231519525594,0.0481492311527293,0.06365766271455812,0.031583101181897624,-0.017032335726592733
APOB,-0.018973590097058443,,,,,-0.01291065737539194
C4B,,0.08037966207659364,,,-0.021551832156189114,-0.014296334852332443
NTNG2,0.009912351388146707,0.06322259064827745,-0.04036440179504366,0.02887023653251838,-0.0016615374656036685,0.007971157539856992
LAMA1,0.12721197334860931,,0.05565419770429855,0.022421176801307407,-0.05075576463880119,-0.012529367172821142
UCN,-0.031785846890388485,-0.042980942986144424,0.048924443332138065,0.01088921495920673,0.0022731142446000313,0.035013788318836316
ARTN,0.025980699139282387,,0.04456546735201972,-0.014961641430078594,-0.010643956953345118,-0.018092395410127023
PDGFD,0.05448994213830235,0.035530562978944996,0.01217872844608538,0.03591167146646295,0.008093930311927226,0.021855823073656865
EDN1,0.06479306288927522,0.04225973089894765,0.03084515646655928,0.005721049590847234,-0.03562329945698726,-0.020334398890814852
ARPC5,0.09460088538538929,-0.07303827789394218,0.030952137922244934,0.039965751569044215,0.06234628956741268,0.04163847121809367
GSTO1,-0.04482215366819269,-0.07351006518994802,-0.05161075326339167,0.003968409100242256,-0.016702507556466538,0.01821414889073636
PROK2,,,-0.017375706823907905,-0.024324940090739447,,-0.01177151557438088
SYK,0.04638612333875918,0.030041834387261476,0.012557231537079253,0.011234653825224037,0.02884635597600049,-0.006905125097016104
CD40LG,,,,,,0.014950919310302265
ST6GAL1,0.07877751224529754,-0.06907410588353696,0.1042270363575079,-0.004088468410852734,0.0013409781430844929,-0.009742307706721725
WNT3,-0.02600610111084669,0.015554027071464669,0.05817152608729479,0.0029167604156558205,0.01368160007385119,0.00230114490281679
HSP90B1,0.07361041839423937,0.007948346734789582,-0.09610493495100887,-0.007464835304179426,-0.050319801834051194,0.032619139766302464
ZP3,0.06685573294302756,-0.052830787437462556,-0.032250008825988365,0.05060418228539479,0.05646311889718407,-0.0008081598738735157
NRG2,-0.028299948105255057,0.031356890562402394,-0.004871413063238553,-0.035919672444189775,0.042856046760628874,-0.005192401483110377
MELTF,-0.0014417805355116079,-0.038785368938510326,0.05939398265248735,0.04176558024285506,-0.003934280044183702,0.038079299737902146
NLGN1,0.03257165593360848,-0.006125846123360012,0.03149052585770507,-0.005528198302269536,-0.02991328968038981,0.016047863318663397
SLIT3,-0.04454033164090127,-0.04038943095981272,-0.0080818558303279,-0.041661145727001914,0.03054266956027555,0.026168728673260457
CCL8,0.06878463953312476,-0.01630048378978605,-0.005297738716490572,-0.029204654315018546,-0.03761753875692404,0.012002309827839053
S100A4,0.18333065389070782,-0.06582260012168738,0.01657421609254777,0.024451197712231355,0.008403168456814748,0.016924992830541545
TNFSF13B,0.09269715100674332,-0.0031894554404995985,0.04854456417126515,-0.03152971436881314,0.020584573013874705,0.05235047905777557
HSPG2,0.12378138851294561,0.047032379706923706,-0.04177547416333647,0.01656259591255901,-0.013509533134026459,0.01328336108788806
FAM3C,0.06136987550578017,0.10410184543027955,0.08281822796362154,-0.0116059771695424,0.06927854929611833,-0.001159916343096322
FLT3LG,0.04886014066899581,0.11390881987441379,0.042175309660633514,-0.03219077443966322,0.007784078762985848,0.06959065495064744
A2M,0.10338822860644285,0.0099902046985759,0.05218961594860025,-0.0012020541785782144,0.029673191753223645,-0.0055826524188091605
VCL,0.054568131252006685,-0.006421440922799045,-0.03083942526501274,-0.009320164927837313,-0.036025584735021175,-0.01724277110150842
FGF2,0.03704000349189839,0.05856163964215113,-0.004911328378720728,0.04456187750923333,-0.06410180222345915,0.04106483339629085
AGRP,,0.05737449098813543,-0.020602600489958434,-0.01852228577327469,0.022626332497736785,
CNTN3,-0.03945479472865717,,0.04158533793652069,0.034990527750737445,0.0542546479487698,
RNASE2,0.11441717748234928,0.04197230705279207,0.009515877402839223,0.001781806561009904,-0.05208168186956613,-0.02463215850674864
ADM2,,,,,-0.02288827776263208,0.018258948477938162
GAL,-0.029299347891253786,-0.0710040302182223,-0.012575957711887084,0.003530736870194056,-0.023073407254460734,-0.01309138596138799
CXCL6,,,-0.03560364267515051,-0.005325063751131006,0.0004249230839797154,-0.023976541599792903
PDGFC,0.08518471374493618,0.14661813303503332,-0.07349694167233316,-0.02381816545461157,0.004373206610310794,0.0630952438578393
COL8A2,0.025192515687899222,-0.10069771445872143,0.024022486986267293,0.01034339198580419,0.008523237973231117,0.011699378007901365
SPON2,0.037033036779267524,-0.022574289888600392,-0.0038058618183015513,0.03249470162024236,0.0027781533795381585,0.0025714465489034594
LCN2,,,-0.0006794714459650389,0.04531104456752325,,
SEMA3D,0.031640143369226915,,,,,
BMP6,0.05190206196462493,,0.012158286277443205,-0.0018156940871442437,-0.033283403235251585,0.038251142096402437
TIMP2,0.03736268870274789,0.06874722992763355,-0.04993175724052704,0.01920419439708251,0.014276361667755743,-0.0028397249124909596
EFNA1,0.02025682457372584,0.12399050567573103,-0.0327654879038411,0.013025190707301097,-0.0010723522879358394,0.05831719712019831
S100A12,,,-0.02204833659822539,,,-0.014460789992639493
TFPI,0.1299048100296083,-0.027296376897877554,0.007806178354900743,0.007197107916746593,0.003551699184386905,0.009778108175123916
GPC3,-0.0001043787373258098,,0.06736643521050023,-0.02837872321411971,-0.016203886523354236,0.027266954169031573
NMU,-0.01687006295699842,0.11007682253117551,0.08204356523943213,-0.025711741861839506,-0.03499128430627417,-0.03082355196837918
SCGB3A2,,,0.011499386507737163,-0.02123525387093482,-0.017981825823768397,-0.02087441679452521
LAMB3,-0.10024451273695605,0.06028482381004322,0.025389346561119613,0.04231339066211826,0.04329387619238105,0.0016210377040878545
LGALS9,0.07939223970582283,-0.016010906304194644,0.023043730506058808,0.018167685709195944,-0.034950227483090894,-0.026283556623298787
VIM,0.13256023532189584,-0.038104898421223214,-0.06574922104328661,0.04137642687870764,-0.06978183655104325,0.011358908109619979
PLAU,0.07132978624513028,-0.019074206541692743,0.06438724586848762,0.021613038606033308,-0.04123640069589438,0.011986345929404531
TGFB3,-0.009173029392494229,-0.04766578847258037,-0.0034746139999942646,-0.03522780751411148,0.09143182342032237,0.02911943712670542
APLN,0.075409273327568,0.08655706204300317,0.001681819817632486,0.034930959298359,-0.04887394262066243,-0.015400674055439928
SHANK2,-0.07515007640459848,-0.05062227839746083,0.016275975881586677,-0.02803756852358738,0.08822042146576721,-0.020637895511747984
LTF,0.12566453379553,0.005273287331907605,0.04935636187851111,-0.004439580285156737,0.07581858515818005,-0.05132671634061377
PYY,,,-0.029136224638168465,-0.02657355552435335,,-0.021911696432078926
PENK,-0.08151609898696144,,,,0.03603973205069826,-0.015719031194568023
CTF1,0.03557879208050114,0.07930441552727183,0.03141981302068981,0.05113133406454218,-0.03155706926572167,-0.01984332596363673
COL3A1,0.1345807176530494,0.06605166479344707,0.015029548000038917,0.0461958668138434,-0.003454474569560406,-0.014931405370573256
S100A10,0.1228242043003411,-0.06905208481421943,-0.022931342594213245,0.024765342626875103,-0.0330764822699811,0.005779462239562204
FGF13,-0.09244294609117219,,0.036123388832039555,0.03420308789717667,-0.014270539341284416,0.0922031519659744
SEMA4A,-0.03075162102711602,-0.0665427386906391,0.03096971746342925,-0.017744085061800648,0.024501004905845447,0.027385538491361223
EFNA4,0.07018789219637563,0.10510082357180875,0.01327673765873921,0.05784725055046024,0.019522864759684816,0.0007522376206448854
HSPA8,-0.04324371478328608,-0.022948926389622048,0.014541580737797336,-0.023938684267949286,0.07011206389551172,0.049048495186702304
NPB,,-0.0289677158271767,0.10409148923824005,0.012395629004452654,0.0832388602860127,0.06063309160245318
ULBP1,-0.024959073635923576,0.1559212242878689,-0.010058605573198643,0.10367785690022384,0.018569755047229835,-0.028005941940181283
SEMA3E,-0.0014268380405521237,0.023008975636625684,0.0767922452625144,0.010316788696784597,0.02245446082492306,0.07366161735652685
FGF3,,,0.05321245198976678,0.030720351720013774,-0.014004850550332019,
ADAM9,0.10146043833979929,-0.05729539854655782,-0.04397400299018253,0.007842291239042492,-0.042478243365505194,-0.02347656274186292
