,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH881T1
BST1,-0.024465373517782246,0.023957263902795005,0.038772046272717575,0.11855734170451837,0.07315103701021743,0.008808516106194646,0.027971080633711985,-0.023139273916104843
AGTRAP,0.030168053535858937,0.0011570604881162966,0.00503942715243327,0.062356342655581876,-0.04406323388468605,0.06914455331414378,0.005950075781868786,0.006332620716451694
LAMC1,-0.010277368111126825,0.07437725635100718,-0.020743817750352788,0.08143844637679674,-0.023212396242787824,0.07994700627947159,-0.09200626606733892,-0.04068189324190009
COL6A3,-0.005269431048071735,0.05015713935125307,-0.0003569783796877,0.026778373868716055,-0.02130117400760116,0.014178238648855621,-0.043790555200737144,-0.04576133982138545
FN1,0.11316629076733199,0.049819956269103516,-0.03533285521031842,0.12547933579020007,-0.014871728643112201,0.07640032572935586,-0.05408101381665477,-0.010966915704468528
MIF,0.009890448267735379,0.0203625454498924,0.0014756955624297384,0.036073412329407285,-0.005906151985854817,0.09085629416821543,0.02016830151156033,0.09187057418626107
JAG1,0.03954780704961407,0.03180150059832462,0.053459491828360524,0.11323303310879904,0.04870391660224479,-0.0292642207986292,-0.03126383756380101,0.04732210163558686
NID2,0.06134728078367111,0.08507943400570428,-0.014762267814570875,0.07228374044007688,0.015560988401611315,0.05933044606605503,-0.038087217048815666,-0.03601158312608248
EFNB1,0.07642799049115373,0.03491237037383424,-0.051906562363116714,0.06835437750667112,0.04108768589820696,0.1142513957002443,-0.08209826701801032,-0.0010088939552063306
COL4A2,0.013901508807414531,0.05853497766432314,-0.06516469304548672,0.11737629529716262,-0.0126473995209064,0.06194956454009681,-0.07983277511716173,-0.05391505759515443
SPP1,-0.06601300099849684,-0.026715635674957248,-0.04285186665271158,0.14247435244497975,0.049176665422338665,-0.06271874221644437,-0.02465432295500971,-0.009344356204852142
PODXL2,-0.056528112990861225,0.018043352298247804,-0.03154711144503281,0.0031771768220566756,-0.03615502179268526,-0.057855462501897555,0.05808883294056673,0.09805963551505342
FGF9,-0.05121813866961706,-0.005028439950975586,0.12905033533854476,-0.045507066551541867,-0.03595057187134973,,,-0.03255899766436299
ITIH2,-0.02291227109706068,-0.023252309872909976,-0.00906546853437683,-0.019088678272815886,,,,-0.0019920546659993594
ADAM10,0.05088021743382625,0.03443575607858165,0.008708358504760807,0.0410593100016627,-0.013331414395255703,0.09301257387593105,-0.07102925261886717,0.01651057013147202
CFH,0.03354777805357201,0.04981151304471432,-0.028044420009213804,0.06769105492987454,-0.0028364284506878445,0.027390736413193003,-0.03412463189710526,-0.04465699685682097
COL4A5,0.11537706521981778,0.0015411867713728915,0.0108216416013736,0.0044990610619996246,-0.03825406787696973,-0.02437542974722475,-0.029923091483872573,0.04003046739204241
LTBP3,0.03448150996722493,0.012354797260502617,0.03463107922815713,0.03560300766329937,-0.01592691808956602,-0.013685341622019839,-0.012274366088246223,0.01940408560293159
GNB3,0.015056650263957829,0.021654917660296605,-0.008690139537475397,0.10832233674824207,0.008734072111299954,-0.035420814770495725,0.05969235066067135,-0.0326649737958748
COL6A2,0.038570655525160195,0.08703585544739113,-0.04822361260032661,0.0979890441366865,0.024971984472918814,0.03498377131640869,-0.07532887145860688,-0.0315400984883921
GDF9,-0.01152568852015465,0.020898570425013415,-0.03617005177092616,0.01912508061213444,0.08496829192988276,-0.03206174050648099,-0.03589412243474477,0.044367263270226935
NCAM1,0.02584885322587188,-0.09156921092934343,0.033194368297460856,-0.025059877822601488,0.012050716068877412,-0.02365155807545863,0.013209132696931324,0.0501668855770068
APOC2,-0.00040796009816378446,-0.034306896482367205,0.0052656513178327155,0.07713655764039756,0.01564429290295129,-0.004496770947224299,0.039551764749286976,-0.021196957266293913
BST2,0.062446790815413135,-0.029520827701272997,-0.006514191010770141,0.11850019251774298,0.02291006539542676,0.018829240437364413,-0.03303335282779723,-0.07905420362619184
COL5A1,0.053834813681505216,0.08320953927092983,-0.024671881332073393,0.0631085780795051,-0.009841670475378443,0.023198167169130313,-0.015780983420957528,-0.01705866527926986
CALM3,0.020986644065068467,0.04290405852666686,0.03181558775730955,-0.07833538612176807,-0.0582389672025451,0.03975865561208753,0.07200370424969008,0.11517563359661888
THBS2,0.05024217810643251,-0.018739486519766767,-0.020325645910482606,0.038848784328231446,0.048926331738062045,-0.028764768149473798,0.060086319007524036,-0.02859944068165264
SERPINE2,-0.007546794979668337,-0.047437164489118826,0.0023704116487172147,-0.004303853169626302,0.04949672010999063,-0.07889213023620749,-0.041295613605485726,-0.01745457477419166
EFNB2,0.09460261438749142,0.024121679073180656,0.012184681038155105,0.05969932357291575,-0.03708596153652801,-0.04404235425813263,0.07695249072174372,-0.0463857753355332
PROK1,,0.03938845534166163,-0.017531664805534843,,-0.016597759813035778,,,-0.014260760199146622
MMP9,0.0668724927986092,0.05683724649678426,0.0004153950229469388,0.09989503025072011,-0.00048633049564878616,0.09405147185140211,-0.03652944598750275,-0.007244733983281248
DMP1,,0.292327257177099,,,,0.1284694979824677,,
NPPA,0.02228162258515381,0.05119489897259059,0.0005053922593014322,-0.025986366330812787,0.023257202804142462,0.09030739890071594,0.10422577175655515,0.08098252688258341
APOB,,,-0.007183274609123353,-0.015031582603970422,-0.020841882962322072,,,
C4B,-0.0152082189610706,,,,0.026429066281267153,-0.026740688915261986,0.12095103895626613,-0.01760490949451137
NTNG2,-0.05039173477925083,-0.015993975923130347,0.026133613452488828,0.037802046835771645,0.05881278252486976,-0.012590229530908145,-0.10027764061865632,0.007623257165225105
LAMA1,0.033674510945671136,-0.012881461782535414,0.013502629262056684,0.08555268597607987,0.06762296900429231,-0.022844490073425556,,0.01259232172872822
UCN,-0.006850629399989636,-0.0034165209452114383,-0.0462091986594785,0.10049390290789183,-0.02145550170524888,-0.04016984260976503,-0.01477407347255039,-0.007231944184244202
ARTN,0.024870992506758737,0.06999820958915774,-0.01896004321512932,0.012127343716185866,0.129966985038375,,,-0.02751505252889927
PDGFD,-0.013768000699983273,0.043282457447594354,0.07239499242647211,0.01852998826090118,0.012347232330936665,0.10162843765032688,-0.0643705630181017,0.0536884496853406
EDN1,0.015256733280231924,0.0356820292190224,-0.008367494507796452,0.04885279934598769,-0.030042371576656787,0.16470584960318713,-0.015087426192923633,-0.021042313752130743
ARPC5,-0.016507126190716606,0.08862367196692067,-0.028988566067817547,-0.009286298717438305,-0.03941492297119146,0.006292970561737736,-0.010926260396211859,0.0472283320266185
GSTO1,-0.05565088099154111,0.0475373313645899,0.030418063922774123,-0.12793055152981092,-0.013292485146382767,-0.017336882137705845,0.04996762257923596,-0.02944546549289353
SYK,-0.07097153039668443,0.01355226005820715,-0.03670202323185563,0.04955611227385364,-0.010947784834368887,0.01236175502066823,0.05768461497800666,-0.02962565283482469
ST6GAL1,-0.0027744433552437412,-0.0704459357690622,0.025725750944993495,0.04676225531334054,-0.01895530302829446,-0.039686338071788625,-0.0009251734194630005,0.026288537086428518
WNT3,0.019208867139634045,-0.01563070266927111,0.016261201406090674,-0.03831293088269155,-0.013786925108536211,-0.028153487091563883,-0.08153615109728289,-0.0007372644050639583
HSP90B1,0.04316172310564771,0.02466722079792585,0.015208176811342797,0.010531776696185508,0.0037376040866780877,-0.052298124439065896,0.07682625794537488,-0.0047516874292240175
ZP3,-0.019517850891118356,-0.010385330450859914,0.024440711864557662,0.03471957332358993,-0.006161139071988632,0.03151995582206462,-0.05124451867097755,-0.024917905742329584
ANGPT4,,-0.012902470828397463,,,,,,
NRG2,-0.0005536666937927164,-0.013976487369964008,0.03450315396572536,0.009098925835369788,-0.005232582809319149,-0.012003322313920376,0.056157677234839706,-0.020623918028616173
MELTF,0.01584050489402239,0.06065247503628853,0.014277591010329715,-0.014416734950161589,0.05670636055061857,0.03911504996029405,0.07336274351065024,-0.0017438600916249885
NLGN1,0.06572991132319458,-0.06701536733338842,0.06531736032063157,0.01516162069064074,-5.059170667418272e-05,0.03785175925248061,0.1010861434977376,0.05411394482784772
SLIT3,-0.05662697640516398,0.002450164319635316,0.0606064511111464,-0.05921013787657201,-0.04163014017299652,-0.056045890747631076,0.017378099839737076,-0.048476092432062995
CCL8,-0.05616916915992022,-0.007003026631162889,0.025697356522141012,-0.019604356726494604,0.046182570010631516,-0.03643967686085784,-0.020119624234445424,-0.03072840213409605
S100A4,0.0421339361996899,0.07376792158002589,0.01832223027658783,0.13192621693198675,0.006463313631383877,-0.03284334398928543,-0.027588579860081428,0.017797166283805416
TNFSF13B,0.04561408826358966,0.019828161575707777,0.0028994585769767287,0.08663021277649824,-0.022201609202671987,-0.08315860558739044,0.01167763526084525,-0.046586982115609556
HSPG2,0.06402675138414698,0.07637281141817012,-0.002709647721659474,0.0748682593793094,0.004078767808570519,0.09256668413139829,-0.09440168148032466,-0.031193997527559726
FAM3C,-0.004021563844761491,-0.08363086730175971,-0.007933844632820717,0.025401911214806724,0.030076771371183666,-0.02486899675947678,-0.05762061630657784,0.0189438184872099
FLT3LG,0.0011620690425337926,-0.0516435622281056,0.05222100582203894,0.043856057817426415,0.1323149039288211,-0.03588881059849847,0.019200574476501114,0.039215668879247524
A2M,0.09440521367885171,0.023831436673130195,-0.07623044292213586,0.07242715480388588,0.043397798475174366,0.0033890978898743,-0.005679596186771573,-0.09319630723388407
VCL,0.08532237355935154,0.06666209732415913,-0.04183723578377767,0.012782215961752583,0.010758832568429995,0.014605483684648824,-0.090449652919943,0.0015854547173080086
FGF2,0.04182375328276153,0.03977398187948835,-0.001387163056955515,0.04796510300310806,0.07765782187778103,-0.023891270407631275,0.009268236960440027,0.03883571044902154
AGRP,,,0.00720979538519744,,-0.012179272084441969,0.05345898899741001,-0.05249844994952436,-0.014646428889150053
CNTN3,-0.04684276575269158,0.03717570253546025,-0.0003977604681469608,-0.04688629802949758,-0.03084593975489051,,,0.06937450295721614
RNASE2,0.048498218675541487,-0.031053150513521175,-0.05471940250285057,0.07536825903305193,-0.005112022745630813,-0.020868336655529455,0.009993404658373018,-0.013704334676577274
ADM2,0.059368052602103025,0.019500800093722147,,,,,,-0.018696603405973518
GAL,-0.0342212385893806,0.02659638909745944,0.04250210346381468,-0.023212031345513643,0.016776495898028446,-0.03977302556955818,-0.03035216526881881,0.02107415304752028
CXCL6,-0.029956994318853434,-0.013758076989709194,0.0068014236608114195,,,,,-0.032668372782753426
PDGFC,0.006274322581967763,-0.02244946997752169,0.025096154910436815,0.07124039502022594,0.020905457662591463,5.241002285108197e-05,0.01225200601365359,-0.005781584589030064
COL8A2,-0.006091911750922148,0.015917850473778146,0.013941739608982066,0.11300351539684285,0.007606211441847861,-0.044407822748795796,-0.009023104322014603,-0.013615351860195878
SPON2,0.024974043212916734,0.03510226513031234,-0.02708661518930843,0.08888302521886839,0.0032338842546708285,-0.014904567963048792,-0.09193474898385794,-0.032491995511847775
LCN2,-0.02586362283003843,,,,,,,
SEMA3D,,-0.013077840472974521,0.03463922592367023,0.021371316156105016,-0.02090252647617689,-0.02563570647634454,,
BMP6,,-0.015778081319184463,0.037492780431035475,0.005841704823691693,-0.011128763826090253,,,0.02991116704036948
TIMP2,0.08434817499324136,-0.04039565526836712,0.03356344377017737,0.07126372572337164,0.01638276158612021,-0.01921002141205185,0.06667490387566208,-0.02135276816113184
EFNA1,0.08777851337079184,0.057227025188669844,-0.05438573936524097,0.03515362034781865,0.001387878743191766,-0.05549485414120319,-0.009108935038797443,-0.06283461409419898
S100A12,,0.14350266695714325,,,,,,
TFPI,-0.028220251719119335,0.08114818687677124,0.0009351407945185255,0.02455614241869869,0.026397459063991793,0.01648857496701805,-0.11304597959671309,-0.028756106437768263
GPC3,0.10772812691026949,0.0318758848074162,-0.0015839617118012927,0.11730238688202305,0.004394777664170011,0.05809583539053007,,0.016209586704290256
NMU,-0.05054649859894039,0.009632165854478044,0.03669849598135165,-0.005825800351643514,,0.004409435834306128,0.01869651880500608,-0.02858311018962574
SCGB3A2,,0.07518706982907346,,,,-0.021588330801685013,,0.03545781045500942
LAMB3,-0.014903040934176735,0.021440314228782828,-0.04173801260972017,-0.06472358320135059,0.010978688304558861,0.02924591432662013,0.10207297958584761,0.004355760770423048
LGALS9,-0.003997226151730922,-0.0013343945517335864,0.029099826979295848,0.1100732114216003,-0.042478596130638056,-0.07422180261160555,-0.07944488721647938,0.011422027660220121
VIM,0.1189310347157485,0.08946853177050994,-0.07646883120661552,0.09918228076332487,0.020677204056069452,0.132181722450139,0.027670363796428152,-0.015565568615581943
PLAU,0.05870738561542904,0.04722395903192985,-0.028562525545348754,0.13312858337222186,0.02771646734413188,0.04082080075308859,0.048967549999471796,0.017205426144426304
TGFB3,-0.05316763578241293,0.0592308322994605,0.027821122538992393,0.08329409028340688,0.0006974576198066959,0.006184273103131779,0.10404565187442669,-0.08260603202697137
APLN,0.09462681972204806,0.05439233334673501,-0.0421731728640521,0.12498559880809773,-0.03380712603459204,0.053792357230714336,-0.04455957452421117,-0.01926830252355193
SHANK2,-0.04918260521462459,0.03642993509363011,-0.007353723683050151,-0.043827263663049634,-0.042099326449109804,,-0.04910232113380551,-0.004840335139033982
LTF,0.03724456371399103,-0.03352940941322055,-0.026674465920803293,0.10894766958482635,-0.009257960200871366,0.015055551665605904,0.07289317612243058,-0.06212177058430485
PYY,,,,,-0.013836102287235079,,,
PENK,-0.05032112493675561,-0.014932264571456895,-0.011708322763880587,-0.041579765030523755,-0.021219981747788497,-0.05314752807789819,,-0.01973306700547198
CTF1,0.0135664903595725,0.013959017215992063,0.019935705482582923,0.04635549478921932,0.05015845294844522,0.015422609092550235,-0.07833811251297829,-0.0353240851970709
COL3A1,-0.011110989329988247,0.048615331131886014,-0.014811389184793333,0.12608548249119136,0.01823536940092578,-0.02366853686170247,-0.056504675850830605,-0.019473869858491536
S100A10,0.07029838532691403,0.02421620807787849,-0.05395372170197965,0.09070348456589757,-0.02689407109072329,0.04422037521420291,0.03789483507169967,0.027369611241508895
FGF13,-0.0790020466081584,0.0037430173303591003,0.010503706684443104,-0.058188596782728044,-0.032831032542299854,-0.02563573559958949,,0.01700544857828288
SEMA4A,0.021558242696563073,0.04564359245677064,-0.006602137197370179,-0.03929445826144963,-0.037188795673623536,0.05274655140518859,-0.06438127022739525,0.015253379113087755
EFNA4,-0.03780840680863928,0.01838853544469622,0.041645565140525934,0.1423168609600367,0.05083838565364767,0.02559311383817905,-0.001280035362365839,-0.03525655150305703
HSPA8,-0.035848235041518316,-0.08315660010943596,0.011335243077654815,-0.006650393703468101,-0.01123475524578821,0.038801497783505313,0.018606726907127804,0.010951757547270112
NPB,-0.03513991324714046,-0.011989088640255215,,,-0.01650305869380391,0.004568695866028234,-0.009372909566861383,0.059884013715213985
ULBP1,-0.027163135043731523,0.03313936220619899,-0.015032355101638731,-0.019773504916980916,-0.016971773344592666,,-0.057311816160900635,-0.025845914019114062
SEMA3E,0.0837117136269877,0.01480746794947044,0.023819672078381603,0.02371977820563678,0.020554170633002675,-0.009920307169399,0.11283276896238889,0.020991792208688662
FGF3,,,,,,,,-0.006860476671065576
ADAM9,0.10230446831972881,0.050551840740355694,0.0058122884513781515,0.1175537695501636,-0.026727512747294218,-0.018410883689496314,0.04617002638452332,-0.0167211648650002
ASIP,-0.048271046233823195,,-0.023727189755467046,,-0.015223440757209309,-0.023835970837230446,-0.04692608649831426,0.04294751086657531
IBSP,0.09578491511534638,0.08423514504971293,-0.0548739095033073,0.04983041857604543,,0.09813599758201948,0.002779647172868009,-0.0060536804629445955
MMP12,,0.043483754812994636,,,,,,-0.013864957617196683
FAT4,-0.003116081465181209,0.03538106605784793,-0.032941457598738455,-0.014435196927291815,-0.022486933341958358,-0.009883866955224396,-0.005145477677041358,0.039177999554501144
MDK,-0.01649406730925077,0.025171786836378697,-0.04284324827088848,0.14857700711698343,0.050337060963170366,0.0536916375472807,0.016012229138573374,0.06438381631398667
BMP5,,,,,,-0.028836813500454233,,0.03232485637455758
CAMP,,,-0.023241671922805174,,,,,0.016222788057550605
HSPA1A,0.04301617331420956,0.06646619979651275,0.026310124469941593,0.011885183211200932,0.030877134637680357,0.006234806289984551,-0.001801142826774931,-0.06826441961900175
SOST,-0.014925655959391652,-0.01886192570178521,,,,,,
SEMA3F,-0.0005233292841514742,0.04577604542602973,-0.04466730124047461,0.0020739350246629365,-0.031358305840486426,0.025842608980473244,-0.06365846955360845,-0.016088108311559202
ARF6,0.03727116434139431,0.021049376914979174,-0.0010478291248179957,0.03310610348525943,0.028970128135008075,0.017989868526706244,-0.14058094969157944,0.00234006179998204
IL6,0.06417899006864525,-0.02774027752765288,0.03402681213217339,-0.004551411720628284,0.01644845931747563,0.013079417108874974,-0.04411309881600807,-0.03596007422211918
CALM1,-0.01908602539883153,-0.01652544016982009,0.05241026310612443,-0.07256099974577034,0.02811118756623644,-0.0001988792956985119,0.10503600376840361,0.005309729235685867
VIP,-0.03834423312599899,-0.00276539768668882,0.060041125697696256,-0.05186493533221988,-0.006309549542625643,-0.025635767022149307,,
NMB,0.02232707494364108,-0.019918646026174082,-0.015057902753428585,0.07610566934027518,-0.012973061817335665,0.05888206629868386,0.05323939791485605,-0.06587207781336604
CCL26,-0.039999269338267494,0.025562736747682915,0.07928139014373549,0.03827515322913444,-0.01027396520016118,0.04257903301266073,-0.039191521346004614,0.005169521178446461
FBLN1,-0.08899197496456834,0.046520837253996895,-0.02869860536130292,0.031319736311996686,0.025411404334727456,9.963561265555003e-05,-0.01799612910167208,-0.020674725317779336
SAA1,0.010714437752330542,0.027650118052353508,-0.08344140359713507,0.006150673750441525,0.006250142165833581,-0.0419363378583564,0.05884193817993851,-0.053903167176131375
MICB,-0.0053635409023135095,0.06755414362154087,0.0007266125858394515,0.12400135982697652,-0.024299045503013303,0.06181907154509329,-0.07980339756150201,-0.0025187406474640817
MMP13,,0.1497192812674118,,,,0.01268634842522125,,
F13A1,0.009777742962707415,-0.0037781152796514633,0.0010411931133580197,-0.020989582968213513,-0.014597836621149461,0.015465070343995807,-0.020863625969342034,-0.0015050734543038354
CXCL11,-0.014505737122411842,-0.04183995004894581,-0.004067590861664598,0.027599022457317265,-0.014906437778676118,,-0.03645334519389861,
COL5A2,0.0981345017694259,0.05627166037167471,-0.021096203101031052,0.11049280827604564,0.019846812280984217,0.023018849314166513,0.0019896570057817216,-0.030144409739345988
EFNA5,-0.02864928794579663,0.006286032994871577,0.06878731670168314,-0.047312369353270774,-0.016531205924347966,0.041559708842523996,-0.09417098744692885,0.026382952706046205
AREG,0.02157022671771503,0.10905694315397352,-0.0559120358249387,-0.011020426761183446,0.04078318777734482,,,-0.0033565437644372392
EDIL3,-0.05911521045045765,0.03646547741766098,0.020033236914714776,-0.10344694343553043,0.014268398045674074,0.02848393206750098,-0.0813090539114476,0.022021043144666658
CD86,0.004941002960021911,0.018553752589286765,-0.024351584461814846,0.039864178539511935,0.003719764982854775,-0.009666154996763956,-0.09228186214628613,-0.008921480188224997
AHSG,,,0.07938130198012892,,,-0.02674069961503313,-0.034752531214174376,
WNT9B,-0.0011052703700939234,,,,0.032236642607045694,,,
HRAS,-0.03024980396134199,-0.010208985844693446,0.02827408356308338,-0.0016691453206643795,-0.006259713118688495,0.03042727572621418,0.05554988332156184,-0.056729080921819254
C1QTNF5,,,,,,,-0.047781985394604286,-0.016275308696307517
RLN1,,0.09498001083413102,,-0.004745209095446177,,,0.12119931717470234,
COL4A1,0.0174733033406997,0.05550631292112376,-0.06227049580705913,0.11787174028653748,0.008841718177232876,0.05271909644176423,-0.06277656306908781,-9.410857009706216e-05
CCL3,-0.05275504915866419,0.03314089077321155,-0.023247905161216057,0.05171075961339335,0.021517441015761994,-0.0641635554835987,-0.013485823101502648,-0.03174786941541839
BGN,0.004914110385694203,0.075277996943623,0.0204469013716948,0.06689685482037423,0.06816449206440625,0.048892922317800847,-0.059020406175111464,-0.023789687985170505
RETN,,-0.016909164063475268,0.02396814787845403,,,-0.02643571747449817,0.004980776178251834,-0.01744384066230621
S100A9,-0.02478090188299391,0.005760479284949913,-0.044741729211355344,0.14026016611574663,0.009272871435699276,-0.06329184584863815,-0.0820657493048465,-0.009417352454485113
HCRT,0.036450002428372714,,0.029053767773659058,0.03069628798322399,-0.014598324642465993,-0.04689909418861263,0.09195975183214172,-0.017893357688399326
FADD,0.013815611123117315,-0.009469936881651765,0.05596132649848881,0.06004666071352775,0.0002623928067146361,-0.00839259834861292,0.009159423185547856,0.014765938063019372
ACTR2,0.045479251164031065,-0.005159583834286775,-0.01645102862144832,-0.014888741787873012,0.012131195524636311,-0.0325722089903467,-0.07005330547296296,0.03263791982516553
BMP2,0.05898763571137449,-0.012591592799013637,0.018660494796539376,-0.053682197351395664,0.028290692167380865,0.05784333142083512,-0.04607167499956919,0.03676550040850597
PDYN,-0.06602153908690839,0.019107725129463942,0.015976443787279426,-0.08573696964242009,-0.049048791147349335,,,0.08580178100952385
CD55,-0.056766522119223235,0.09348612709339785,-0.05579333736019924,-0.014124030910820354,0.004476156187556627,-0.007062847072765227,0.011685948444107192,-0.02785065573735264
OSTN,,,-0.017950635625098865,-0.016882215828592586,-0.022559300737155584,,,
PDX1,,,,,0.019819859575925396,,,0.04579206527074093
CD6,,-0.024760162606334832,-0.02257976173777657,0.04932528295547115,-0.020608962037360276,0.0411449433462503,0.08647742577738557,0.05599252831125309
IL16,0.03297540116959919,-0.001488021536307163,-0.0313016217854228,-0.005842992412176526,0.009617110659414067,-0.06915139710093413,0.03148029796202097,0.012383441425759525
LAMA5,0.011011178982489263,0.03274748995554393,0.042447856161740335,0.09737072234335621,0.024552460815031613,-0.045396656077732044,0.002914199151116833,0.04555908097197266
RGMB,0.04838845966607999,-0.06518950817881543,-0.040787538354440586,0.03775343502145374,-0.0209324390063634,-0.03723038636549929,0.015208381083038165,0.013506076869396208
INSL5,,,-0.01598417028303807,0.203973220116372,-0.01865607800001658,-0.028153502952781767,,
IL12A,0.00013811159595889566,-0.011858545849694811,0.04592213897264054,0.06195355323838419,-0.03474513846830935,0.00047516253297508085,0.03352574316267143,0.031263417363411226
S100A8,-0.00154253935318129,0.047618413930684035,-0.08650998844150261,0.1393172392612541,-0.005057870294238234,-0.0545040748735853,-0.1138515820659537,0.003092677058819145
TAC3,-0.05232324514282267,-0.015086885847927136,-0.00880544296930631,-0.026063911400863737,-0.014609359063633181,,,0.11764481618445863
TAC4,,-0.0386872307332435,,-0.021864104644493332,,,,
MFAP5,,-0.013251001045880692,,,,-0.02637699593201858,,0.05022941655198429
CXCL16,-0.0022354334801286935,-0.03318411058556994,-0.03766203925048632,0.01904632079075932,0.008987508360101126,0.02864395201779187,0.04023409828375635,-0.03728272138970609
AGRN,0.0632556119156216,0.05124419104598162,0.06418102438658353,0.13445868074454556,0.010270791235249143,0.03250065451436595,-0.03856715581038934,0.05302826508569939
COL4A6,-0.04476805982221648,-0.016909164363985797,0.03196333273753426,-0.034617944330827474,0.10306668427259194,0.016858304935236924,-0.003553864389793492,0.00019977559271622359
FST,0.10060505407895196,-0.0012791399106708526,-0.008029213967117808,-0.03257791294644068,0.007773331576913148,-0.04417184461372652,0.028393765065094927,-0.010979558164465343
MEGF10,-0.08467676538775727,-0.005321160882396826,0.029883693887569736,-0.03472699772475832,-0.0001984105280938033,-0.020853794430584004,0.062252300052861004,-0.04836347701328057
C1QB,-0.035215921357753366,-0.023818217397608622,-0.008478439005355434,0.11731967156901117,0.0012531868790211101,-0.07595728928504472,-0.0382054295877495,-0.08501633327380319
HLA-B,0.05298762074723929,0.0759947793087948,-0.05770341448535338,0.1218644051260519,0.010225921046452705,0.01633707953794321,-0.080774279830396,-0.0823244760426089
PDGFA,0.06119387575679573,-0.03984850755873555,0.010616977425904747,0.06325576490476398,0.049211049230471565,0.0035052336671426054,0.04067910243076212,0.05022273926786985
LAMA3,0.10882615628174591,0.11497253195766662,-0.0023595051121186213,-0.0045985586140198445,-0.0234832121107715,,,-0.01610195755772006
DKK1,,-0.023560380841495226,-0.033111343797861015,-0.03112301428342443,0.019590392098969067,-0.05595880904761988,0.07991240782663207,0.014677194362451833
INHBA,0.021012901480383178,-0.028895535086712682,0.007379140572060636,-0.03486363761800308,0.0014130065842653443,0.01584341839262392,0.10006838688710146,-0.021509773706029654
IL7,-0.028164054512833533,0.03231127116458756,0.017049561820237143,-0.019433851742129582,0.024982291058079312,-0.027100063017905254,,-0.012933922200490292
FABP5,0.06155669879432401,-0.07498528330136968,-0.009886778312563954,0.06486986120014998,-0.049258034306868474,0.10389026539482783,0.01905681904494736,0.006475903983501606
CCL4,-0.01205954784846924,0.04481346340802921,-0.030653054301778785,0.026141490930037238,-0.0031292125953136097,0.009572659943367142,-0.09818549861046401,-0.009937504120553168
FBN1,-0.04560774598707395,0.05776772434185223,-0.012195151055939468,0.06208397192969624,-0.02917961249718494,0.023998514997589492,-0.054505921028804916,-0.011816560281257963
TCTN1,0.06332720640819185,-0.0159701401043043,0.008297635082085201,0.04272098704679593,0.005734456405345563,-0.010423865755511024,-0.03107077427634328,-0.07633214441850679
NCR3LG1,,,,,,,,-0.020383613516571777
BMP7,0.07998505001724258,-5.72748431352368e-05,-0.008595811207018106,0.0589305526339977,0.02781433427950418,-0.036246246142483736,-0.059997545247435224,0.03782911179158323
NLGN2,0.068566235186302,-0.029290339303629145,-0.004699256924883867,0.028309570704796488,0.02356987369987222,-0.014385174254531227,-0.0008737584059545831,0.02636080336583283
CCL25,,-0.003918981163166061,,-0.02027325290218528,,-0.02780627665966949,-0.055740151225537854,0.07470886996345714
NPNT,-0.0651047399125157,0.0047105935510440315,0.03724887349430089,0.07299871221486388,-0.031293350044758035,-0.04997359524450185,0.018521525136539763,-0.016351892152477957
KITLG,1.9728356072653704e-06,0.06418732510172148,-0.019631053289952204,0.06601673385145254,0.06595664578136955,0.05408096435450905,0.07675676657363223,0.004760111946817283
MADCAM1,0.03907633185346692,0.042261568953224575,-0.01876221818175521,0.032062098690185586,0.007402253347739284,-0.031439619759488134,-0.05534245084470001,-0.014835704253882087
F12,-0.04500426450818003,0.021689441386038937,-0.03105524157486894,-0.014073897736467078,0.023336208324755952,0.027344798997743704,-0.01951685682021402,-0.003787373348105138
S100B,-0.030923750131664245,-0.10636440791309906,0.063315705501301,0.06680698053911967,0.04405076458030735,-0.021796355822256946,0.04284314948318789,-0.03907837726411643
IL27,,-0.01873749741522432,-0.017531662880599153,,-0.013032485941753536,-0.025635753610066956,-0.03532724748326742,-0.013864957617196683
CD99,0.09100337076932973,0.044957336661349066,-0.045552098336620744,0.10242224450806964,-0.010749706867714797,0.04863079906615267,-0.011056585451377884,-0.09413877841033892
PDGFB,0.009005473280159106,0.07509249423725058,0.04762205489416045,0.003153636824602563,0.030058980061115303,0.046758561389772337,0.053291524899480344,-0.006964316825813808
CLEC2D,0.015560227921340439,0.03923589012267221,-0.008690571120018642,0.04035320352735486,-0.03748906352663008,0.05678889239470932,0.034143035592181056,0.022101620907828384
F8,0.04787674282210137,0.016703667242721373,0.037362378879211566,0.09924007310794508,0.01938975418207465,-0.012747852734996432,-0.08783844378505942,-0.005252411282802523
C3,0.09533968957771063,-0.031791454649883054,-0.051618657418108234,0.09954606080594029,0.04461431782382776,-0.08854101716796083,-0.0527461420485449,-0.07815541027521575
DLK2,0.019684467787922086,-0.025836319639491033,0.03674622775386569,-0.022381350252807436,-0.00767608129639596,-0.023691404079583023,-0.057977808334649585,0.04218498569725175
TSLP,0.024064574678933397,0.10469097733325336,-0.024032504752386216,0.07808046281957488,-0.025115322545228823,-0.011668208805327955,-0.05249839592227211,0.015789462156486182
OSM,0.01775286623343693,0.02653959049649124,-0.02069873031996441,0.08365495535586068,0.026254612092247023,-0.005006800328280623,-0.039728346108117985,0.04486909478913399
PRND,,0.01041996374697276,,-0.017646148184742173,,,,
