,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
TRH,0.0770242051996216,,-0.01884100603211882,-0.04303224193374516,-0.03328432853344095,0.013062916063190388,,-0.00430216316904472,0.03244540750975371,-0.006281877858622236,,-0.06979115091136748,0.03847781578576026,-0.10401794335313051,
SEMA6D,-0.07720012872166794,-0.0070691132789502545,0.05431934473792718,0.003644185542574067,0.030660269539266004,-0.0019784310509039817,-0.04937521373282873,0.013819819347345639,0.023898037745217766,0.05023433001813175,-0.027202028867709505,-0.0028055006887042345,0.018432961660454123,-0.08891994059666593,-0.007855082017544503
CEL,,,-0.016179743313795625,,,,,,,,0.06567017084982543,-0.03007617920699488,,-0.0380647961066073,
PDCD1LG2,-0.005566163689005515,0.02295815142962549,0.014111896673573118,0.0265123326477872,-0.05197494220931365,0.05082752259317699,0.03647938290968403,0.0031100099738393394,0.026425360700725337,0.0029186859368480066,-0.028365986611718796,-0.014966535582256977,,0.04879209791079247,
SPINT1,0.015226439024189204,-0.00048665041885201404,0.12913075131667812,-0.027646086488885478,-0.06979609091743619,-0.022989055473616987,0.0014256221833166048,0.07586240516507818,-0.03859003257026204,0.04528023506333914,-0.05159467591212363,-0.026850989901973515,,0.07253001192119655,
CTHRC1,-0.021373699064126228,0.06707437970367067,0.019977912896260396,0.036611758019840485,-0.05177540913186837,-0.015998713533354022,0.03443374036991239,-0.04365229988500209,-0.030621768129138957,-0.06493327845894085,-0.0823249687990209,-0.04660012501506596,,-0.05184627618198606,-0.059354675578953055
PODXL,-0.03604839008239641,0.005000991415464922,-0.05035914325177191,0.03409116964788164,-0.14256899301390713,-0.06343023190716772,-0.002776999315766803,-0.05884378428925622,0.032322442719343966,-0.11806349791997434,0.05863087990893349,-0.0366140673571568,-0.022174348944000232,-0.09810848771066902,-0.06118419536693092
JAM3,0.06598057297296389,0.01528545223948946,-0.03916429837639443,0.08911697405135664,0.08345967683417511,-0.03891589713451396,0.048066957812089334,0.30114829346371214,0.027737999216000977,0.07810615828207644,0.07096284112818489,0.05448345835814616,0.01933926117615503,-0.04012151741502983,0.1318088956979406
TGFB2,0.09009678989913905,-0.03019333094920051,0.0350792827621659,0.03728187232932219,-0.1468816535658164,-0.04301060914476141,-0.05303628381524699,-0.02935142604441021,0.014452812946266987,-0.03517848135510823,0.0143226615631901,-0.0920615994183889,0.09287681950023072,-0.009716098580851078,0.028026019483923244
COL18A1,0.048696953880567,-0.034231895243002235,0.006529002590378715,-0.02943838127330971,-0.14667898653389055,-0.04293560970568031,0.03941798676598038,-0.012239209891837839,0.05124153269478337,0.009653622583967505,-0.05844502102301842,-0.08562226458447236,0.08607551324771813,0.006880471545258,-0.11786927152207516
NODAL,0.03086627257525262,-0.013637104416962819,0.06510828595682686,-0.05829471505706896,-0.06028667932623631,,,,0.034212765498294134,-0.09978870327117756,-0.06005478549220984,-0.027829236309291436,,-0.000363519514041591,
INHBB,0.042039733416207634,0.032146480257093664,0.022249898488427032,-0.026495784058470636,-0.08851187506943069,0.018113862229521282,0.002505000928013921,0.04293921029890851,-0.00964006842329339,0.08645832752397,-0.0029808620343049546,-0.10385550888378184,0.10335738844016046,0.052954905636684216,-0.048391622150350894
LCN1,,,,,-0.04248625955344368,,,,,0.01492164855555081,,,,-0.024990749959935166,
ARF4,-0.00016684289449896201,-0.0584894849789976,-0.08663084850747768,0.03675356667565548,-0.05985565991552399,0.012808414812110584,0.021265711177582736,0.07142803016079832,-0.026682096195823832,-0.06599700901788468,-0.036253774210687414,-0.06352792688007596,-0.05228200003597924,-0.038469528502212476,-0.023464934652365148
CXCL14,0.08321786915846908,0.04804629908003633,0.09448453030593275,-0.03744339220842362,-0.14443990097530937,-0.05446293388812483,-0.042692736268927174,-0.09233774415890048,-0.051004205211069555,-0.05187312792504202,0.0011405284715824825,-0.13016576053934806,-0.010183656824144714,0.03965842668941641,0.0662019860918978
LIF,0.07348441936262279,0.0087129004062507,-0.06235998879825176,0.05737851778399517,-0.05171141337929555,-0.061351418394230486,0.10293609460719509,-0.04229487506092281,-0.03428713255143912,-0.07202300077056767,-0.03722071927733082,-0.018898562436749193,0.032925578612824254,-0.0685165349260847,
IL17B,,,,,-0.05799124958023916,,,,,0.041900615388430706,,,,-0.02825547850853241,
MMP1,,,-0.0188410019220077,,,,,,,-0.07812454304231971,,,,0.023659619906912944,
MATN1,,,,-0.03546223312759902,-0.0445439547142608,-0.020215657747882452,,,0.018177746679153565,,,-0.03240156498829347,,-0.02574950129358115,
ADAM28,0.041282280724864784,0.06293963604576219,-0.0023592776775848193,-0.006211312561942357,0.013524862309025552,0.008750166846702028,-0.006135513199903573,0.07421846273772317,0.03192542104962887,0.03374617567732771,0.029760260394274336,0.012337560443000942,0.03422052662181719,-0.0015170755349434256,-0.037662137465723916
TCN2,-0.03577223798941891,-0.06149810215312762,0.037422219995669394,-0.06720429743029924,-0.1718439738593744,-0.03950327742591717,-0.03759185088801075,0.06779872152465596,0.010036079608144927,0.1030356751849476,0.043868820610048744,-0.05615976072474952,0.01714509592767994,0.055854168339272856,0.16951329045384186
THPO,,,,-0.017504180441583854,-0.014099207591547659,-0.001580944438980787,-0.01742141319021883,0.03134427094115724,0.01967010961152317,,0.016740036348447614,,,0.06074562442231908,
CUBN,0.016713080806748815,0.00827601137348902,0.03176525089076155,0.020003453750071,-0.04442216882946862,-0.027819668599574326,-0.0499877584388076,-0.044660107295765444,0.03496420908191158,0.02299191201985134,-0.013583370294554522,0.011621758875394501,0.08412038254117873,-0.023534722481774083,
TIMP3,0.007464809624958183,0.0394409375172127,0.09889894796974397,0.02253317068569544,-0.021743409102104753,0.032287389799951834,-0.033689856430506704,-0.10941257805353155,0.022087254412811435,0.04579015267581843,-0.0005220510538572073,-0.04530230433174045,0.09458984828330463,-0.08808411474753187,0.0577671523021174
PIGF,0.017805893478636325,-0.03323243336116925,-0.04346339063950016,0.05377603965843587,0.03163998428929621,0.005101800850387321,0.048038040474242275,0.005780223392769982,0.0048138546893829745,-0.025833459335419768,-0.043925293813735375,0.031618832526968635,0.12278698221505886,-0.024668260415614107,-0.062492823008184976
CRH,,0.047489653006187654,0.03773258808762244,-0.029884317808546137,-0.05853092235601,-0.031824164166821337,-0.002999132930073838,-0.06076124405170204,-0.000728893473656022,,,-0.012114711440405662,0.10042890192592999,-0.019774585059352364,0.043897082403909674
BDNF,,-0.03154274446221254,-0.04174107182046438,-0.07999754553901726,-0.0877712690778925,-0.03557644179517984,-0.008460061721832375,-0.03583561244456103,0.10053247366891802,-0.029728604742826938,,-0.052380651130001454,0.08258067140135995,-0.07189696218385958,-0.06312976678906121
CCL5,0.09891099401009426,-0.012489485339573147,-0.005733662357522395,-0.008623237179055592,-0.042544290299933105,0.03161243908244242,-0.04353349284571958,-0.0313863476103154,0.017499824410994288,0.045376112123958194,-0.0620156807970133,-0.003243855635977338,0.04984115865445944,0.03284497508913026,
GAD1,-0.043542238799021776,0.05112382045561428,0.12125361908327019,-0.03819596523164557,-0.1353598769694914,0.05182851576616713,0.04247257701707972,-0.15984971030835196,-0.025506718689602758,0.018681990602195598,0.07515088838131032,-0.008764899586456102,-0.0403579434304254,-0.02307749580488559,0.08794561039366744
COL14A1,0.0005957687238166866,-0.0552978109319357,-0.03670561381858337,-0.0462631602654498,-0.033723176682969876,0.057890615843913036,0.051549695150037544,-0.03198435407750386,0.0320727939108871,-0.04100229720575397,0.011864170911247713,-0.06515940934981078,,-0.0018396677723063412,
HLA-A,-0.08585792973178534,0.038239282340770085,-0.14461096626737382,-0.028037756269602393,-0.037613958882498015,-0.045911666597673546,0.05045483955061533,0.19101222497044967,0.0030498471307388894,0.005019962281767363,-0.08361637962500118,-0.11082973625529763,0.026207186689381375,-0.08449338726770997,0.01709539535974133
CD5L,0.16059756158674685,0.10018355057721107,,,,,,-0.030334626243062827,,,-0.04253904306917527,,,,
FGF18,,,0.08640246305163785,-0.041462525671858756,,0.004919244401231721,,,,,,,,-0.0353494169731001,
ADM,0.0020784533695670173,0.010473510217542918,-0.11758227297662642,-0.0849958240600093,-0.14052504848623806,-0.09343572793694387,0.00941420073255456,0.10437528061727497,-0.05384027800742553,-0.045955289482184934,-0.03817101646551101,-0.016259520816562463,0.04800469686084538,-0.06886601458051231,0.044603060953287615
CCL15,,,,,,,-0.011964253220876792,,,-0.02448595906945068,,,,,
GNAI2,0.03731799220862846,0.02335425566626796,-0.020165334941899617,-0.04732947452281749,0.002298319187009556,0.017461864427700865,0.03864126283890351,0.08512549095435167,0.041193941066199155,0.038452982395056214,-0.05185777473725155,-0.0023704410149393805,-0.04207770004770546,-0.006832704056027138,0.039760441992198525
HDC,,,,,-0.02258122351100321,,0.04713600646025399,,,,,,,-0.02574948963187572,
COL11A1,0.09687673760306638,-0.02031138813629453,-0.059854194374802126,0.02800146582458265,0.037146811426694314,0.00210843434998207,-0.01420582331910474,-0.06342431061736836,0.0038422036983858272,-0.03286491709836205,0.025637507616041926,-0.01674877291813311,,-0.03736393412318802,-0.053068709884246196
NUCB2,0.027746001808078125,-0.006397792627457005,-0.013633518039255554,0.038029834394474195,-0.014790436313963259,-0.03736085136340743,0.010109023592313039,-0.05579956689646284,-0.01960669396358288,-0.03228520450731651,0.1373562324281238,-0.004940277578236458,0.09515384936952251,0.024500029427014253,-0.05912990964735963
FGF16,,,,,,,,,,,,,,0.056001933716421565,
CXCL1,,-0.04753792120628486,-0.01971852763465241,,-0.03884324837110696,-0.007072437305881527,-0.01585359001005542,0.1087055956441705,0.03429022267429179,-0.026223770272882113,,-0.015217295445461326,-0.019016785926748006,0.019703084504035545,-0.008079026190781347
VCAN,-0.036341381630238374,0.041479642069612695,-0.06845454486472193,0.05232111683824479,0.04688109855204026,0.024888033660810074,-0.03174365812530441,-0.021702974826622295,0.01979085169069111,0.04249727801601043,-0.045479911854101066,0.13559860134680526,0.0046501430585926375,-0.04094058248438143,0.012469716575409226
MMP7,,,,0.05357211348931601,-0.031011465656490333,-0.019964913973451157,0.0452103176447862,0.01138920672966578,-0.03583905553806273,-0.06254434924943125,,,,-0.09017575391286112,
PTPN6,0.08795658254550384,0.0312066761192244,-0.06550343201146881,0.0031879525010560326,-0.03143933060590581,-0.0273463996768884,0.02560076548580068,0.06382346460001244,-0.058657677815603784,-0.07507999426125549,0.042823969197411674,0.026194691476815853,-0.014046776757953704,-0.03011446180123542,-0.012631281697413567
PTGS2,-0.07542387404591278,0.015611550510634932,-0.02127649930659886,-0.047560745470445184,-0.10477268753922712,-0.021059066314009937,0.008849400513743652,0.04712624560282174,0.0009548905857463723,-0.03400325980484416,-0.007073585766183833,0.002073495661832874,-0.04148106609370117,-0.048569204561630656,-0.0517402630051977
XCL1,0.06021902320158829,,-0.002062235814471324,,,-0.014669446660183083,,-0.015615242142327174,,,,,,0.07046889597835616,
CD58,0.012311887321769681,0.004245171465892321,0.0012893467220742565,0.017844700108568912,-0.012104970023911912,-0.03558996756983127,0.007989755524142356,-0.07814233775899485,0.06108470174544543,-0.07306639661451467,-0.00840728849885174,0.004563974433606582,0.0803805852047181,-0.05803113688982601,0.07338305055758712
TNFSF14,0.04198002060034265,-0.034624503678040056,-0.04886921495830281,,-0.06461694618334811,-0.019577903052327872,-0.015484785765976724,0.06224410275942092,,0.018743558883993445,0.012190104953886166,0.02410918072774609,0.04572298892920898,0.03779253610123661,-0.05775228549992614
CNTN4,,0.012894325648497702,0.08714972478376551,-0.024740793531253833,-0.02900811823430703,-0.002430233611703118,-0.0017812416490392744,-0.12950973427537926,-0.01975270916278557,0.02356512188165014,0.022481391652707808,0.043597195580169744,0.08509712527202903,0.12388625478814858,0.048515664480639785
INSL3,,,,,,-0.023021645634786553,,,,,,,,,
BTLA,,,0.12179510093005796,,,,-0.01977460104216297,,,,0.027161557200185982,,,,
MFNG,-0.008852824951143038,0.0789759965144399,-0.033325031220445195,-0.03540932476453021,-0.0818865435848595,-0.013296555640579721,-0.009142872554851243,0.09422087118695172,0.02509994708476107,0.028784595116767706,0.09448448019238594,0.0359170683420825,0.06399487285095871,0.003192469619300427,-0.02318298331153734
ICAM1,0.07864575380982086,0.012557142622501627,-0.04593453547731667,-0.025850934008303014,-0.07851173578719092,0.00028457762386964745,0.02346598441012375,0.04875988875977355,-0.008602044357381574,-0.08515958989345787,0.0380713114270419,0.029014911865517697,0.02050690703229894,-0.12057654051351924,-0.07377688881547077
PROS1,-0.010046699015636786,-0.005277475981726247,-0.049250973524978404,-0.0069051407582407355,-0.07942974433767816,-0.036444868205529606,0.014345264484974238,0.08400675229136823,0.0031264331578382937,0.009787445940485645,-0.05406168366619514,-0.08108714969093869,0.07553661970649228,-0.06763908517094537,0.06834170438140456
CLCF1,0.014421573821720294,-0.021662035297659993,-0.07319374904345691,-0.01221531532961543,-0.07677204616329675,-0.011246353917293082,0.029332462146736765,0.017492510900582788,-0.019089462199875996,-0.051326817098811615,-0.00869276041318321,-0.0028792127573491998,-0.00998250685330113,-0.09042574947949134,
PSAP,0.10245822373150225,0.015343621972795537,-0.006642315908029345,0.0037494594904103644,0.07699039856692916,-0.0035766427580620763,-0.004980453931462082,0.10440919682674774,0.009441983675795577,-0.006706220290960647,-0.01889294301856468,0.006703588399531611,0.0028496038570142174,-0.04928991594310562,0.0012030736533419698
EFEMP1,0.06781288974300541,0.041398306016057554,-0.1257064118956678,-0.04983614121207426,-0.0031633267740944497,0.07316084643927512,-0.0036780394751170314,0.10506753470217603,-0.039668550929355686,-0.021047809410670953,-0.0791502992956763,-0.015460159063163309,-0.013297996137734783,-0.09337748346318439,0.022370965978833375
C1QTNF1,-0.056041417668391894,-0.019292945610969912,0.010958802923386078,0.02318455721598104,-0.112710196871204,0.02440492055562824,-0.01780384390169154,-0.007941598946692214,-0.03388147369028882,-0.0381281963279069,0.024830594224157062,-0.05965325388552495,0.08531864777342565,-0.09206007871393541,0.06493062887878151
ALB,0.017370549283350405,-0.0012981219354179598,0.022776167171341257,0.009832181265625515,0.012746680249657683,0.029564917822636472,0.07960472233411603,0.11795746280796231,0.060391239034536456,-0.03318538292565777,-0.031111011281988024,-0.03589307431653987,-0.11267844677633966,-0.03645665463664086,0.0676352903479124
EFNA3,-0.08153403057639708,0.014970696751338424,0.0024243071126111653,-0.04408748199120187,-0.1192015028145334,0.05059100401317515,0.045481581258179235,-0.13050923039677972,0.029357009915002584,-0.0008176063079129503,-0.02323168195709926,0.03343365836996612,0.1048688241128568,0.05272202048835513,0.012657260628668576
DRAXIN,-0.07900383241920084,0.06047188050966451,0.025890366279657108,-0.029515997864905472,-0.00791307875234206,-0.005695252981202617,-0.014121856194146095,0.0026014230286400776,0.08182949731303475,0.057367055474153446,-0.026041933922580706,-0.011199026034273937,-0.04365072265551559,0.06451820328960549,-0.006501628358801097
RAET1L,,,,,,,0.016761169793194718,,,,,,,,
NPTX2,0.08234853471579222,0.02168646622740859,0.13175065501628916,-0.04725813319132254,-0.06545873660254453,0.05048743000006302,-0.013924306475068496,0.07854674132800697,0.09288187540785854,-0.036469460676582924,0.02258372206525298,-0.02521954418601358,-0.08328494866175384,0.01105412515913833,-0.02738270705432231
FGF11,-0.044537974747168856,0.013327078920078811,-0.07461254783769605,0.021278701745284487,-0.11199518160740875,-0.0502020915262776,0.005351881002477112,-0.0031889589859209378,-0.0036430326451282785,0.04297224618864972,0.01233747946160074,-0.03632637829203139,0.030014239470726196,-0.05997007057102738,0.04237632362608709
CD59,0.05758167757945532,0.002377743360194674,0.10807415776279547,-0.014278999521140603,-0.00131859737561814,0.010392451470550039,-0.03882915775056183,0.017796715430346586,0.03405139208273652,-0.008361886679799271,0.032600635219931555,-0.04561634197265193,0.17718465950687937,0.05468555465220483,0.11669947519126236
COL9A2,0.024295275705054672,0.02018869957948,-0.004242214665676812,0.01969287327254307,0.12631222332263908,0.023746164613626292,0.02892177174169052,0.07902025234495766,0.09474201019711627,0.045252965932083646,-0.014327946643465723,-0.0016817412887968994,0.051792858774024036,0.04015785614975896,0.09952670796379719
DLL3,0.11074629262400866,-0.014741200122176194,0.04212500449375807,-0.015094486913612697,-0.026111906564025244,0.0755237473834972,0.08872629716608899,-0.08997476424242637,0.1308312097301527,-0.021322997796936277,-0.0005024944039297454,0.013432961825845467,0.056045936547713046,0.009241068013395845,0.0032648725551534903
FGF5,,,,,-0.003612113454572386,,,-0.022117201354909365,,,,,,-0.019013212748411577,
LIN7C,0.011646020058457874,-0.03426252607621296,0.03114303947054104,-0.008861411724093283,-0.014718436060210834,0.050125650168819785,0.027249277633760286,0.004913666623842293,0.04667057156662501,0.024403258321170684,-0.01996562308069461,-0.04945662199682445,0.0559158882093182,0.09869333086917913,0.11218976453963775
GDF7,0.028487698616719997,-0.01573647531150539,,-0.0041908155960093865,0.02855245238596476,0.05308293220175621,-0.015484785164237923,-0.05970695372541178,,,0.07479345098126014,0.016168752127651842,,0.1107816530422106,
PSPN,0.02659401760222547,-0.022673985771960222,0.014559078094860196,0.0022037887413024425,0.04520431457325476,-0.03761527929903422,0.04492572531835962,-0.07279452327129884,-0.006218325439731665,-0.0395529519975566,-0.006026735123323271,-0.06494654445531434,-0.05456949425771273,0.0572187446549614,-0.0063400350319193065
ANGPT1,-0.039763985353655426,-0.00015310182713093796,0.003848448269692158,-0.03525843874602855,-0.05376226244712227,0.04308142053805983,-0.004452412097916322,0.17784404283780775,0.08995460985106196,-0.04072285693535956,0.05641751199753446,-0.022713954705902446,0.06128553685858647,0.04614843992234487,0.034920338146027755
PNOC,-0.015636151441551015,-0.017399232479537355,0.18819660696918059,0.011756579112383012,-0.11545943658011024,0.020547225655392513,0.0666608073547548,-0.06752305519722357,-0.029135800133623577,,,,0.0359116864885124,0.04563653387920061,0.050246342477306936
L1CAM,0.008823174892932273,-0.028394721544913695,0.006102057333075531,-0.0026104148533200784,-0.09443513342152753,-0.005718699975404931,-0.004916971543675829,-0.09821322859320655,-0.019604353013948743,0.08711320705986612,-0.004328893384194573,0.05258993265005616,0.004229921114131138,0.06998715256741628,0.04951528280562041
APOA1,-0.04865119100805799,-0.044945874259283605,0.06321398927310103,-0.033482990477985294,-0.037470228448913075,0.006096502591997463,-0.02506063809019237,-0.06835008332700154,0.047852672574091,-0.05909895094629906,0.014229673676947349,-0.01978286034163697,,-0.07034376759556017,0.061058592328635176
PSEN1,0.11123564386121279,0.03450264611520011,0.09114008153860166,0.014574917775122676,0.19324737405383602,0.06779270079175452,0.033660521243779405,0.2031336152607945,0.09369384513417678,-0.06694711825493108,0.07494789355107771,0.10183307126669364,0.06536664672896211,0.0006116343122173621,0.022995238332352695
CALM2,0.10054066682672802,0.007919114012497236,0.07293295661821418,0.022201475005166074,0.07236741401104603,0.052974503163207114,0.06255300256299394,-0.13942708896195546,0.05557821893776944,0.04235525782624261,0.03633740015414079,0.08837118159362431,0.02228381213575626,0.10524346514742394,0.07863297320904587
CLEC2B,0.07912039678212882,-0.01822540555794778,-0.021161911201403743,0.011189196241913816,-0.06161130577736038,0.02211189151516386,-0.016199161723962862,-0.014427303518043402,-0.006281930318225511,0.03649255690631202,-0.02705175155966262,0.012495525224998931,0.0180245617522618,-0.056144104969042215,-0.048840249969695035
NTNG1,0.02266243360398368,-0.017428146227759317,0.054137124787504834,-0.03144390070185034,0.0585360500539421,0.008727971402233315,-0.04558206402030272,-0.06713003685224982,-0.020039846125882412,-0.02924773453444645,0.1372829346995821,-0.050519413080476666,0.09418736677631769,0.007819775540460955,-0.004768435001298196
LRIG1,-0.06119284833115127,0.009333981567430464,-0.0925159349760771,-0.009201845681789061,0.007649658473734077,-0.02048361545136214,-0.004394579860567614,0.14946460479051862,0.02755766541020169,0.034207650754883565,-0.06136639686053554,-0.07827497750716714,0.007325927586467959,0.06074194482640339,-0.06972055906920888
CPAMD8,-0.02252264233910537,,-0.01136973997642997,-0.01258769885570437,0.0314548390984696,-0.02553632038089172,0.023314821279484418,-0.014914219137117705,0.015229347877422902,0.058230269359854384,-0.012129249690998191,0.007166298559273155,-0.017433130314632218,-0.009443691092493893,0.12985924971886617
GHRL,0.03337539013949716,0.023785284823466486,0.0011637122362601474,-0.015244462910047949,-0.07968806204303619,-0.04477422879404665,0.02675076707759731,0.007694895383831166,-0.036684855597354675,0.11844556759294811,0.008547909346475998,0.06777148987160479,,-0.02460319617724928,
NPY,0.003611803296902127,0.04745414100187537,0.04145893069323125,-0.004530875385400655,-0.0130869617878243,0.03950014353372095,0.1038727651960571,0.09132182730741974,-0.006422794222828343,-0.030623680868961004,0.08568335188105682,0.04401801136420948,-0.03817660916487805,0.1313750749097925,0.06796304235892242
MMP2,0.05701425705453426,0.006033235519932528,0.00819243371306415,-0.014175719477171864,-0.0536161861991255,0.006964006017493494,0.0013679527288028661,0.015409603819352333,0.08563843535173522,-0.08737568812156071,0.014154195192955778,-0.1081169407769346,0.06517361396790061,-0.09852676768155964,0.07563514413284102
PPY,,,,,,-0.01866289572761949,,,,,,,,0.013232678044808677,
ALKAL2,0.06737769395664442,-0.022558656307643754,,0.01925855945249238,-0.04248625266764397,-0.012541732409463706,0.02501134547815164,0.049214481522855666,0.04515173478454717,-0.041920011187614396,0.04374292828593647,0.06974076017140539,,0.0009280039499651717,0.0802051438470931
CSF1,-0.025338763527053488,0.018932967816115212,-0.10148657367897364,0.049226702775477825,0.013241262036780154,0.05000550260135494,-0.04070664396416225,0.08554845670931219,-0.03196513753304336,0.0045584434390012005,0.035250649794597515,0.024092987019935716,0.021678552698820623,0.0379965125603901,0.08022565216502234
SEMA4C,-0.0009978257380191004,-0.01947694522515415,0.003306311127137415,-0.035878182165901114,-0.06573516781001497,0.08727673850355516,-0.037124925422952426,0.09024976981057009,0.04524144806475711,-0.0830695485918718,0.04195290649845143,0.038583084861158315,0.0031646611920335237,0.043978632762844326,0.11017851140775993
ICAM2,0.01621352144343376,0.01712837631544596,0.07526706285747743,-0.033324354653914354,-0.0725563652319163,0.010344859378065382,0.043580318103478545,0.04127946359990705,-0.021878277278584754,0.02414556112055086,0.003607903806243861,0.040152788172750385,0.03378789021633484,0.06403827452602519,0.03448741629932161
SYTL3,0.012044879304084289,0.012957691267124276,-0.04004096149464332,-0.008826605525025967,-0.007438761424885829,-0.03128362431141776,-0.013710072434447464,0.02881356962227841,-0.011115651703370897,0.03136593846777318,0.05980908914250216,-0.10058874541728303,-0.023783516092341327,-0.003409615682054692,
IL1A,-0.01889348666258735,0.0036774726027208296,-0.006308732854046346,-0.050192005086645584,-0.07036086388722465,-0.006756383568502528,0.02817647862048296,-0.02054426620447183,0.03199332627586561,0.08744737299246642,0.05065244685700058,0.00709635981899805,0.031420851821711046,0.08786329047926654,-0.0449180016248008
HLA-G,,,,-0.027109428042853465,,,,,,,,,,,
PGF,-0.05088077795695421,0.005681356247023958,-0.00599777075870175,-0.08047238283713651,-0.11449270481402411,-0.015817013078975855,-0.025534796363300468,0.04534400835317041,-0.04863706338156843,-0.031194230090629594,-0.04266464654204696,-0.036057603806081535,0.03227840549992695,0.05127650019948706,-0.09492269590719397
LGALS8,-0.0744754780456643,0.007562893997715792,-0.0034462228194467896,9.052640735255548e-05,-0.041128081677216564,0.021674960565918187,-0.0029359395424414544,-0.047425909586261174,0.0794735183401838,-0.026257952047216968,0.0381873879865967,-0.01283278104802162,0.05419895716313213,0.0041766369397930195,0.0798460790967875
DKK3,0.02955182431905029,0.01221741949434716,0.15854033816899654,0.011195699605697492,-0.1242507769908203,-0.0013080003384892225,0.04170582401479255,-0.15866709527541764,0.04032241777666306,0.08754814078418455,0.020348587417614313,-0.06173434266631183,0.026206180512103733,0.10734944190641946,0.047492420346336266
COL16A1,-0.06348609956021495,-0.060119840378429316,-0.07142355383730958,0.0011640066708184555,0.06444340402254646,-0.007294988995273066,0.018059008235242056,0.17254920839028023,0.0783101402070719,-0.05145173869146794,-0.06558102038640423,-0.032750390182293046,0.10214046022626885,0.048399988747268634,0.043891137502707345
TPH1,0.027973968380093975,,0.06833351131675858,-0.02872621943700324,-0.04454395429378462,0.008969372488490826,,,-0.003486309513017007,,,-0.04289683722808109,,-0.01703152344665469,-0.08442338079933813
TNC,-0.019264835463208757,-0.061254684175305225,-0.1247299009189697,-0.006024612306620067,-0.07117540285633396,-0.07010635091431647,-0.03238439490596788,0.16693649877289637,0.0005268062653712186,-0.046205905443582385,-0.10561188531462863,-0.06996342221860838,-0.07330513317077572,-0.058789405668776114,0.06712668887033929
TNFSF9,0.027520271883194756,-0.022723740664457627,0.04888510935961595,-0.009633599468161978,-0.060959914428741505,0.003577613002235733,0.07384594191355921,0.0292813892808103,0.01486184363048175,,0.06510415830869148,0.07402113230818679,-0.08760083944456289,-0.014916940725207231,-0.04638204529331682
C4A,,0.06808842126940504,,,,-0.022123926778396388,,-0.0374913336791165,-0.030407586271109465,,,-0.025596687327661755,-0.014438894400939198,,
CNTN2,0.18810421611527492,0.10919406918002093,0.0982494678349341,0.02905744203008169,0.2696423253698351,0.08523646413305519,0.11479830399203864,0.30018821606815843,0.1164740722763185,0.12087277530075077,0.022667895932378865,0.19110751477809296,-0.009076081923323332,0.17502384678378055,0.041352120238059946
F7,,,,-0.00930531585829109,-0.037471305419758266,,,,,,,,,-0.005229440305664202,
LUM,5.98750467705492e-06,-0.04184322226069262,-0.01950791852174348,0.0015517086526195768,-0.1477764926950106,-0.017222259011313155,0.0035473545926673292,-0.14341377103237685,-0.00023527762783189974,0.02645515004579403,-0.08328724389539828,-0.07109825207595047,-0.008071164930323484,-0.03560643467728549,
IZUMO1,-0.034697264372993336,,,,,,,,,,,,,,
BTC,,0.01268264259299186,0.02650981927358778,,,,0.054349562542625414,-0.03487351442809695,,,,-0.05067750881837068,,0.015470065202022284,
APOC1,0.13379723960782072,0.014782667437039187,0.1391422708320341,-0.01853741635149904,-0.047019791322264186,0.015131194651184652,0.06421780788336288,0.25994282684137043,-0.062158431573080465,-0.09674456414724684,-0.004141882887890135,-0.05077560078076568,0.1290122872588097,-0.003904224486666023,-0.0622620797572055
PKM,-0.03462469121971894,-0.002822796132805952,-0.07378348143084285,0.015780965447169552,-0.18437211630685857,-0.07145233798093878,-0.017193092575530682,-0.24792584797490427,-0.006193603662312656,-0.05327953387150592,0.012837043806956114,-0.06483166371333136,0.03407466195485591,-0.09644348204394206,0.009888755705899255
TNF,,0.061895109154239916,0.026972635013357636,-0.0013003233234444144,-0.03914507464889981,-0.009699864284823691,-0.020645841655291288,-0.05934579718808073,-0.04695763748924191,-0.05965869145924233,-0.0382285511271368,,,0.049120035852160855,-0.08772373023182505
GNAS,-0.08420656484715246,-0.0014015457039067332,0.14669180583689195,-0.03473863545078365,-0.13629417010901093,-0.008987788557814291,-0.0156901781830395,-0.24292077032940612,-0.02019025941733419,-0.07564675546384396,0.020014487118564017,-0.06639609156948631,0.04931013593981817,0.060824325198591454,0.07930774575922615
BMP8B,0.03436115363227902,-0.03835892010279489,-0.030098358931644566,0.02360926746539749,0.03914761147255359,0.055463967870259416,-0.013708626646557165,0.060740921991536,0.06255044680156714,-0.014710463032272695,0.043746077147632054,0.03019873512282569,0.019387329287449583,-0.0642957391916599,-0.021395608868072468
LIPH,,,,,,-0.017837932923775057,,,,,,,,-0.016754347569840938,
CCL28,,,,0.03804341166998486,,-0.017018772261537852,-0.0162144106435672,0.034492055460574204,0.04641458389561484,,,0.03362611471791271,,-0.04062291453637347,
PTPN11,-0.04069881904792925,0.09684204667746076,0.030215916798549274,0.033391744006861554,0.04324779675457726,0.01624111325321226,-0.008458795689710898,0.149968652064861,0.023485047965059114,0.021054940071553604,0.011231319196199472,0.03815783933010174,-0.014905760767108254,0.06043572483447567,-0.007657635894453848
